,shot_taker_name,is_orange,time,xg,shot,goal,frame
0,games5425898691,1,0,0.009327547,False,False,176
1,asabuld,0,2,0.00144923,False,False,236
2,asabuld,0,4,0.030801907,False,False,302
3,games5425898691,1,5,0.010281792,False,False,336
4,Balsamic Vinegar,0,10,0.006440891,False,False,466
5,games5425898691,1,10,0.0045736143,False,False,468
6,Balsamic Vinegar,0,10,0.00097117916,False,False,469
7,Balsamic Vinegar,0,13,0.0018659427,False,False,555
8,asabuld,0,16,0.29904,False,False,631
9,enpitsu,1,18,0.034485787,False,False,695
10,enpitsu,1,20,0.1769809,False,False,745
11,enpitsu,1,22,0.036824074,False,False,793
12,asabuld,0,25,0.00019864828,False,False,888
13,Balsamic Vinegar,0,28,0.0013327199,False,False,947
14,games5425898691,1,29,0.00011399796,False,False,999
15,games5425898691,1,32,0.00034324863,False,False,1066
16,asabuld,0,32,0.0012889066,False,False,1069
17,games5425898691,1,33,0.0015468842,False,False,1109
18,games5425898691,1,40,0.07842244,False,False,1287
19,games5425898691,1,42,0.8130116,False,False,1354
20,enpitsu,1,44,0.101660974,True,True,1398
21,asabuld,0,45,0.0016409414,False,False,1668
22,enpitsu,1,45,0.018583464,False,False,1669
23,Balsamic Vinegar,0,48,0.00017913041,False,False,1750
24,enpitsu,1,50,0.2867588,False,False,1810
25,Balsamic Vinegar,0,50,0.001924689,False,False,1812
26,asabuld,0,51,0.00082559214,False,False,1845
27,Balsamic Vinegar,0,54,0.02282201,False,False,1923
28,asabuld,0,56,0.083111204,True,False,1985
29,enpitsu,1,58,0.0018913435,False,False,2034
30,enpitsu,1,61,0.009562072,False,False,2102
31,Balsamic Vinegar,0,65,0.0006238436,False,False,2218
32,games5425898691,1,66,0.6129864,False,False,2245
33,enpitsu,1,68,0.02475471,False,False,2298
34,Balsamic Vinegar,0,69,0.019832274,False,False,2328
35,games5425898691,1,73,0.0027320734,False,False,2454
