Game ID                             	  ground	  low in air	  high in air	  defending half	  attacking half	  defending third	  neutral third	  attacking third	  behind ball	  in front of ball	  near wall	  in corner	  on wall	  full boost	  low boost	  no boost	  closest to ball	  close to ball	  furthest from ball	  slow speed	  boost speed	  supersonic	  carrying ball
b654fe43-427f-4cdb-be96-01769d7730b5	 190.906	     100.996	      1.45579	         166.149	         137.513	          118.114	        88.7066	          96.8411	      202.819	           100.844	    78.4145	    6.26662	  78.4145	     22.5104	    119.771	   47.8133	          78.3179	        34.8727	             78.8459	      49.073	      151.861	     32.2323	         1.1646
d9ec4dbb-fbaa-4c54-807e-19668f8a0276	 110.715	     63.4541	     0.509954	         117.028	         75.3494	          82.7665	        66.3894	          43.2216	      132.552	            59.826	    52.5043	    4.00468	  52.5043	     15.6344	    64.5554	   18.8693	          55.7304	        23.5039	             32.1735	     23.2191	      94.5484	     12.8345	        1.45637
6d15124f-61d8-4cb9-8cf2-9913696649fa	 200.362	     106.075	      2.11136	         192.823	         130.544	           124.23	        125.728	          73.4092	      205.108	           118.259	    68.4027	    1.41968	  68.4027	     26.9156	    137.824	   61.8707	          76.4778	        34.3466	             53.5381	     40.6673	      160.523	     27.2361	              0
4c18ea70-0173-47dc-8d92-08b5d2ce78d3	 210.274	     90.8019	            0	         160.919	         154.685	          103.418	        114.742	          97.4426	       204.13	           111.473	    62.7323	    2.95124	  62.7323	     30.5518	    123.775	   66.0724	            95.94	         42.667	             48.6136	     55.9681	      154.658	     28.9595	        3.24025
d089f14d-37e1-4667-9fa1-6d289750d378	 206.034	      99.356	      1.82116	          151.15	         165.199	           101.44	        104.354	          110.554	      228.852	           87.4963	    67.1399	    4.29811	  67.1399	     29.4952	    115.209	    57.169	          68.4516	        29.0601	             86.3755	     41.8319	      164.224	     26.1429	              0
d0cb8c72-3b41-4d5d-b565-8574245ed647	 237.802	     74.0575	      1.85659	         270.433	         61.4172	          222.804	         68.234	          40.8128	      276.176	           55.6744	    123.144	    4.58127	  123.144	     75.3502	    69.7889	   21.4122	          89.5002	        21.8672	             129.801	      99.693	      127.946	     23.1516	        2.17872
cf47478b-a6e0-48ba-8c3c-bd88e468e8eb	 232.456	      53.626	      1.05479	         239.838	          74.065	          201.493	         76.797	           35.613	      266.533	           47.3704	    93.1493	    3.24207	  93.1493	     63.8359	    76.4339	   23.1962	          59.0179	        13.3933	             135.073	     103.459	      91.2162	     10.7072	              0
325ea797-c097-47f5-891a-0c8bbae4a737	 278.125	     80.5434	     0.364263	         350.892	         57.7757	          309.991	        62.2702	          36.4062	      326.794	           81.8729	    166.979	    4.47285	  166.979	     113.328	    58.4013	   24.7924	          84.0143	        27.6936	             105.941	     120.243	       131.55	     26.0023	              0
ad424fb1-de99-4f38-9ac6-18a68c78bf79	 226.313	     85.4066	      2.62173	         219.885	         101.339	          173.832	        86.6168	          60.7747	      255.681	            65.543	    83.6824	    2.51181	  83.6824	     75.1618	    70.0869	   30.4782	          63.5669	        22.8192	             114.555	      72.756	      131.532	     25.2923	        3.93418
4c2d7de5-80dc-4798-be13-00ec792c2753	 222.241	     78.6192	            0	         229.568	         84.8753	          177.593	        87.2905	          49.5597	      218.942	           95.5009	    107.067	    4.11218	  107.067	     50.6552	    84.8812	   28.4436	          78.1731	        25.5537	             90.0655	     68.6029	      131.371	     25.1518	        3.64196
c27cb881-8d0e-41bf-b429-95511edfcf75	  250.73	     52.5929	            0	           286.2	         49.8921	           221.59	        88.6148	          25.8879	      290.286	           45.8062	    96.2098	    1.16447	  96.2098	     75.5904	    58.1504	   21.9919	           44.958	        18.3136	             146.374	     97.6638	      111.876	     25.0236	              0
726d5ede-6456-4014-85ae-1aef47563e1a	 238.423	       55.36	            0	         244.969	         56.9303	            171.2	        101.249	          29.4512	      262.514	           39.3849	    47.5485	    1.09248	  47.5485	     74.8307	    54.9745	     20.17	           52.314	        19.0921	             118.895	     74.0625	      99.2032	     17.9023	              0
61642586-79ac-41d2-bd36-172fc8c3c852	 214.193	      78.833	     0.654238	         215.207	         102.429	          163.315	        87.9764	          66.3447	      241.651	           75.9854	    90.1686	     1.9299	  90.1686	     27.6094	    112.948	    36.759	          62.3535	        20.6668	             105.318	     73.8601	      125.513	     24.6028	              0
54efda6d-b2c7-42d0-8261-28f04a862cdc	  180.81	     53.9088	            0	         158.459	         96.7258	          118.206	        86.3157	          50.6633	      189.929	           65.2555	    75.3031	    1.41993	  75.3031	     46.1067	    50.1915	   21.5561	           45.922	        12.6842	             85.1406	     56.3037	      125.784	     33.8659	              0
2f80b50b-d4f5-4e3a-bb46-beba3f94575e	 233.164	     79.1364	            0	         244.646	          78.283	          179.626	        93.0971	          50.2067	      262.064	           60.8652	    71.6943	    3.09549	  71.6943	      76.682	    88.0145	   42.4947	          59.2397	        19.8214	              121.57	     61.1348	      125.804	     15.7338	              0
5cd2f057-79bc-4897-b8ea-0d3bfab30481	 240.461	     70.7817	            0	          222.03	         102.215	          139.257	        144.687	          40.3006	      247.524	           76.7209	    63.9721	    4.40571	  63.9721	     39.8755	    80.5513	   32.4848	          69.8481	        25.3332	             107.931	     55.0249	      117.134	     14.4168	              0
8926af93-447a-42c3-9699-d9023698c3fd	 224.452	     65.6245	            0	         261.041	         56.0127	          200.861	        89.7319	          26.4615	      258.132	           58.9218	     90.519	    2.65839	   90.519	     83.0933	    100.676	   24.1715	          48.5737	        25.3675	             141.023	     84.5569	      123.176	     18.0989	              0
d0e5106b-e680-4422-b4a9-d76c2bb34ad3	 239.754	     60.2662	            0	         224.936	         93.6519	           136.66	        143.364	           38.564	      264.474	           54.1142	    64.7738	    2.76641	  64.7738	     95.2239	    52.7621	   19.1557	          56.6977	        16.5972	             135.655	     76.4015	      117.222	     24.2905	              0
6817c4e0-6f6f-431d-92cf-17d794f45ac6	 232.811	     76.1093	      2.43855	         207.423	         114.283	          141.187	        116.702	          63.8166	       241.36	            80.345	    62.9798	    3.42313	  62.9798	     62.0218	    77.5357	    14.928	          64.2017	        21.4864	             106.111	     52.2587	      149.909	     20.1412	              0
992fd18f-9510-406a-a040-29d6e388007e	 245.916	     88.0429	      2.58532	         220.124	         126.032	          143.667	        137.162	          65.3271	      258.515	            87.641	    73.6517	    5.89836	  73.6517	     69.1504	    102.144	   35.4262	          83.8368	        35.4948	             97.6295	     52.9932	      154.022	     30.2441	              0
444fa25e-1c78-4fcf-a51c-27935875780a	 227.715	     84.3834	            0	         155.444	         166.594	          98.4507	        113.595	          109.992	      234.504	           87.5337	    60.4651	    4.98912	  60.4651	     26.5426	    123.931	   45.5155	           59.092	        26.0884	             97.7323	     46.6355	      143.009	      25.604	        1.34756
5b64e05d-80cf-4d6f-8e6e-2730f3ea7c57	 214.168	     75.0725	            0	         196.896	         95.7316	          132.628	         114.93	            45.07	      229.971	           62.6573	    30.4803	   0.473228	  30.4803	     33.3955	    76.4691	   21.2678	          65.5407	        20.6306	             90.7441	     56.9432	      121.703	     12.1686	        4.11294
23619f6c-c8df-428d-93d2-eb9dfe610eb8	 229.564	     65.6284	            0	          235.85	         76.3849	          184.724	        86.3038	          41.2067	      259.549	           52.6859	    73.5739	          0	  73.5739	     82.6171	      46.97	   22.0284	          65.3974	         20.885	             110.021	     56.0221	      110.299	     19.9543	              0
63f84047-f040-4537-913e-dc7ec1db7284	 274.963	     72.5881	       1.5658	         195.788	           166.4	          116.024	        141.371	          104.793	      268.419	           93.7694	    76.2575	    6.00439	  76.2575	     66.1685	    100.435	   26.7877	           82.131	        28.9392	             111.766	     71.1488	      176.598	     46.4699	              0
3c62fa7a-dc8f-445c-94b1-dad623533968	 211.214	     85.0177	            0	         207.479	         101.864	          150.583	        100.522	          58.2383	      241.484	           67.8589	    75.6868	     5.8978	  75.6868	     42.0768	    91.4983	     42.24	          64.2068	        32.2698	             84.9154	     55.0192	      141.181	     32.9492	              0
004a9173-bb3a-4252-975a-58fa0be946e5	 225.188	     76.3735	      2.84027	         181.951	         132.793	          115.599	        120.824	          78.3203	       220.39	           94.3535	    65.5765	    3.89541	  65.5765	     57.0316	    105.906	   49.2871	          58.5815	        28.6047	             100.714	     42.4846	      152.533	     44.6941	        2.25746
2c7e5894-ff13-4fb0-997a-918f935c1fb7	 229.923	     73.5621	            0	         179.377	         139.475	          133.166	         99.666	          86.0196	      226.884	           91.9672	     80.942	    3.78644	   80.942	     36.6012	    104.237	   44.4303	          74.7508	        28.8392	             96.2865	     56.5803	      171.706	     40.3825	              0
0453b86b-d328-47da-8098-e31f09960830	 315.797	     92.3535	      1.78419	         298.276	          126.35	          234.115	        127.233	           63.278	      318.938	           105.689	    93.2327	    3.68115	  93.2327	     35.7607	    134.107	   54.4005	          94.1481	        35.2963	             115.334	     87.7161	      179.355	     38.9761	              0
1edab053-ab1a-4729-ac01-a65f34ac8ba0	 211.615	     72.0398	      1.52814	         205.305	         106.855	          152.975	        79.8614	          79.3233	       243.07	           69.0897	    88.2887	    2.69318	  88.2887	     43.7689	    71.7311	   21.4841	           66.467	        24.3969	             114.704	     66.4307	      120.303	     28.7714	        1.71106
719a4a59-470a-42a0-b07c-9a441e3a9a0d	 211.615	     72.0398	      1.52814	         205.305	         106.855	          152.975	        79.8614	          79.3233	       243.07	           69.0897	    88.2887	    2.69318	  88.2887	     43.7689	    71.7311	   21.4841	           66.467	        24.3969	             114.704	     66.4307	      120.303	     28.7714	        1.71106
7da5e5ad-a636-49c3-abbf-8cce375e7049	 211.615	     72.0398	      1.52814	         205.305	         106.855	          152.975	        79.8614	          79.3233	       243.07	           69.0897	    88.2887	    2.69318	  88.2887	     43.7689	    71.7311	   21.4841	           66.467	        24.3969	             114.704	     66.4307	      120.303	     28.7714	        1.71106
453cec2f-16e2-4617-9271-40745bccabbf	  234.22	     61.7398	            0	         242.038	         68.6687	          174.422	        108.693	          27.5915	      283.872	           26.8346	    77.2648	     1.0214	  77.2648	     87.9089	      55.99	   22.8314	          50.2046	        20.4521	             136.842	     78.0299	      90.3978	       14.72	         3.6747
857c5c64-3351-429a-9cc5-ed274348e5d4	 234.289	     73.0617	            0	         223.284	         88.3621	          157.816	        110.983	          42.8479	      268.624	           43.0225	    81.7436	    3.13064	  81.7436	     81.5681	    59.2169	   15.5233	           64.951	        33.4249	             106.551	     69.8722	      114.111	     23.1142	              0
bc4e3aab-49bc-4e18-ad03-e7b6e7a26d0c	 228.446	     71.3235	     0.254141	         195.769	         115.249	          142.744	        87.2444	          81.0296	      234.982	           76.0354	    70.7516	    2.36534	  70.7516	     44.7941	    118.422	   56.1496	          89.0045	        33.7086	             77.5556	     63.2487	      129.848	     18.9062	              0
995040e0-c27f-43d9-9c9c-55cb9c164235	 215.726	     70.5161	      1.24124	         219.811	         90.1038	          178.406	        78.9074	          52.6016	      255.309	            54.606	    103.266	    4.73377	  103.266	     76.6266	    58.4008	   30.7577	           74.147	        30.4852	             86.6045	     69.4683	      125.229	     22.0007	              0
f762d1a3-90df-494c-9d57-b1eb85957bd2	 212.736	     73.1313	            0	         199.209	         102.382	          136.648	        107.311	           57.632	      256.273	           45.3186	     90.396	    1.68274	   90.396	     94.9027	     20.246	   2.76774	          61.9987	        25.7573	             107.208	     63.8698	      110.183	     18.0479	        2.37041
d6bace0d-348a-46cb-a7a5-67ec0e3029b8	 201.951	     50.9597	            0	         215.153	         58.2225	           170.37	        83.8203	          19.1846	      233.871	            39.504	    85.8795	    1.05698	  85.8795	     72.2454	    48.2444	   23.2278	          42.7771	         8.9449	             139.278	     83.5736	      101.108	     20.8631	              0
8da88a5b-e207-4866-b039-e835857612ca	 245.003	      70.896	      1.96526	         236.689	         86.7152	          168.035	        111.445	          43.9242	      255.698	           67.7067	    69.4134	    2.98505	  69.4134	     51.7856	    85.0333	   32.1328	          79.5737	        26.0804	             124.857	      57.631	      125.054	     23.7424	              0
b25d739e-c706-4a09-bd87-ea0951d4a285	 228.751	     66.9806	       3.2044	          210.06	         108.107	          161.084	        100.718	          56.3653	      273.849	           44.3178	    84.8463	    5.86303	  84.8463	     65.8006	    69.5053	   29.7555	           63.659	        20.9663	             111.671	     65.4588	      117.606	     17.6223	        1.82274
088a3bf3-ebb4-4a41-9840-f105ac671719	 229.559	     72.8788	            0	         155.252	         153.451	          110.045	        105.952	          92.7058	      220.846	           87.8571	    61.7504	    2.18528	  61.7504	     41.9502	    84.2958	   22.6502	          65.1422	        22.0901	             112.588	     38.0099	      154.166	     28.9084	              0
c3b1069b-c167-4e6d-bede-f22cc9a45439	  243.78	     62.5429	            0	          228.33	         89.3869	          155.459	        115.684	          46.5736	      254.334	           63.3828	    57.3118	    1.12872	  57.3118	     44.4394	    66.0783	   21.5196	          57.0592	        24.6105	             126.043	     57.9101	      137.714	     20.0924	              0
bd4fc1cb-cb30-4ef2-b9d7-0d44d71786c4	 223.304	     58.8068	            0	          223.19	         81.5664	          174.353	        83.3922	          47.0114	      248.128	           56.6283	    93.3302	    2.29492	  93.3302	      76.582	    40.4228	   7.79174	          73.8817	        25.3395	             90.3135	      68.346	       133.97	     28.4379	              0
62d932a4-3e0b-4b20-b43a-0a232d6311c0	 214.303	     59.9917	      1.34806	         220.283	         91.1904	          180.597	        71.5935	          59.2827	      246.369	            65.105	    101.746	    2.54815	  101.746	     92.0574	    49.7435	   18.2079	           37.788	        13.8036	              129.54	     92.4929	      102.297	     22.9524	              0
847228dd-0152-4fb1-8f3e-d832547d39a1	 255.034	     96.9688	      2.46612	         270.298	         103.137	          192.847	        118.489	          62.0997	      304.071	           69.3641	    101.726	    4.22495	  101.726	     59.6781	    120.315	   51.9287	          88.5578	        30.8987	             99.1918	     67.3227	       164.17	     37.1987	        1.63981
80abfbe2-2c1a-470c-81cd-40b1e6643419	 228.489	     74.1692	      2.47635	         228.058	         92.9168	          158.982	        117.223	           44.769	      238.786	           82.1892	    82.7127	    4.55514	  82.7127	     65.5161	    67.0042	    23.553	          80.1045	        33.0622	             76.6881	     63.8428	      139.453	     34.4245	        2.91584
ba16c6ac-911f-4250-aa4e-9d1fcf13de34	   231.6	      55.946	     0.727276	         214.927	         94.9794	          141.149	        125.985	          42.7733	      226.345	           83.5618	    67.2971	     2.1119	  67.2971	     40.2729	    76.0559	   24.8257	          50.1891	        22.0299	             98.8421	     58.2602	      132.205	      20.489	              0
ffb35db0-f6eb-4b35-a1fd-f4ac069b8288	  236.37	     72.2023	            0	         205.042	         118.495	          144.917	        113.513	          65.1069	      238.237	           85.2996	    70.3207	    2.54917	  70.3207	     48.6491	    74.1853	   29.7283	          75.4104	         22.798	             97.3371	     55.3133	      148.937	     32.1096	              0
573b6a0c-8e78-46d8-9423-027a46ef7052	 219.434	     64.8648	      1.09828	         232.237	         82.8734	          183.123	        84.9467	          47.0406	      237.925	           77.1851	    78.3496	    1.89598	  78.3496	     54.5611	    123.145	   44.5277	          56.7998	        26.2911	             96.0881	     55.0944	      141.578	     27.0984	        2.65739
3b8e50ce-389e-49ca-b492-f6f0863e01cf	  252.47	     71.8491	            0	         258.696	         77.4284	          199.812	        93.6626	          42.6497	      261.151	           74.9736	    87.4717	    3.31263	  87.4717	     75.7761	    76.6469	   28.4768	           76.494	        22.4634	             78.6558	     72.1338	      147.431	     18.3903	        1.45578
ef8de693-0363-4df1-909b-89783191ffb2	 218.427	      68.116	            0	         249.357	         54.0093	          214.545	        52.1761	          36.6452	      238.227	           65.1397	    118.253	   0.400553	  118.253	     65.7945	    66.9285	   21.3055	           55.218	        19.0746	             105.347	      99.306	      95.6559	     14.1307	              0
0ee15f33-6475-4d09-b56c-a69811d6b21a	 225.261	        76.2	      3.35008	         213.403	         109.794	          162.095	        87.3575	          73.7442	      235.353	           87.8437	    85.2569	    4.07968	  85.2569	     57.5299	    103.771	   48.9766	          75.3687	        34.1195	             96.1695	     62.8934	      136.608	     22.4255	        1.01946
2d073362-7d58-4c68-b0d7-4e7006009ef6	 218.787	     65.3744	      1.16566	         219.714	         88.8102	           179.26	        78.3611	          50.9035	      234.031	           74.4936	    81.2973	   0.508694	  81.2973	     47.9577	    72.9333	   28.6952	          74.6307	        21.6903	             79.7079	     79.8603	       130.68	     20.7535	              0
3afc1ab8-9e80-43aa-a15c-1b76a3c64769	 227.926	     79.1661	            0	         181.968	         133.465	          117.507	        120.649	          77.2769	      236.076	           79.3574	    57.2283	    3.34179	  57.2283	     53.0151	    79.7103	   23.3049	          73.7207	        30.0179	             107.251	     54.4463	      145.394	     26.5969	              0
b32a1ef1-3c0b-4656-aab8-4e4f32ba3f91	 230.766	     65.6044	      3.93426	         231.376	         82.4726	          170.197	        103.849	          39.8026	      233.294	           80.5551	    75.0472	   0.764916	  75.0472	     53.1992	     58.488	   22.4331	          64.0733	        21.6917	             118.964	      62.864	      130.602	     28.4668	              0
5af61b86-f976-4a64-ba2c-8bdb706af995	 223.627	     74.1308	      4.45441	         202.363	         115.647	          156.781	        90.5314	          70.6972	      241.058	           76.9516	    80.1212	    2.32893	  80.1212	     35.7036	     92.705	   21.0478	          75.9398	        35.8677	             78.2592	     58.5449	      142.644	     28.4754	        1.82126
8eef679c-9446-438a-9c80-ccfff6273c4f	 219.197	      79.851	            0	          208.18	         111.369	          152.759	        94.7133	          72.0771	      231.492	           88.0575	    62.4524	    2.22248	  62.4524	     41.7292	    82.8202	    41.182	          76.7914	        28.9036	             85.2502	     40.0296	      170.488	     31.7522	        1.34806
5a6b0508-98c8-42b9-bfe8-12efecde0146	 308.587	     87.2084	       1.8937	         380.461	         69.9531	          325.234	        77.9142	           47.266	      380.558	           69.8568	    160.963	    5.64314	  160.963	     104.828	    71.8512	   23.1625	          90.8553	        29.9555	             176.861	     141.011	      146.668	     22.1267	              0
c9c07a26-c230-4e07-bc27-f94ae6d12e1d	 217.869	      82.923	            0	         233.433	         78.8287	          184.932	        78.8323	          48.4975	      251.031	           61.2305	    67.4392	    4.51084	  67.4392	     80.2227	    70.0454	    27.772	          89.0936	         29.742	             82.5117	     58.0387	      129.324	     24.4534	        1.38475
ebf2373f-349a-4260-8b53-b43080996355	 231.688	     65.6009	            0	         199.925	         115.422	          144.788	        97.1962	          73.3628	      234.127	             81.22	    85.1727	   0.691684	  85.1727	     45.9187	    86.6338	   26.6623	          58.0165	        15.6093	             97.9187	     72.1034	      124.131	     23.6396	              0
94ee48f8-fccf-4621-a347-2fcf33577d53	 226.413	     86.7129	      2.51188	         194.984	         134.672	          152.624	        75.9733	          101.059	      227.086	           102.534	    79.3492	    2.80374	  79.3492	     23.7081	    95.6992	   43.1851	           70.707	        32.1735	              72.717	     64.6818	       149.67	     36.1111	              0
bb3ec6ff-0f00-40b7-961e-c7e995f197a2	 240.365	     72.7255	      2.21983	         220.499	         98.9647	          152.061	        113.481	          53.9209	      261.227	           58.2362	    54.1969	    3.02253	  54.1969	     58.6584	    109.645	   42.0249	          54.5728	        26.2826	             110.129	     53.9774	      147.659	     29.9707	        1.89409
3333e1a4-8ee4-47e8-aacf-c80855447d21	 235.647	     68.8344	            0	         258.271	          57.535	          187.265	        103.378	          25.1619	      246.514	            69.292	    87.4599	   0.801525	  87.4599	     56.9501	    115.727	   48.1408	          67.2045	        27.6274	             98.1694	      60.956	      121.033	     23.1193	        2.95073
512cf526-6c66-461b-b8ab-aa856d194b59	 273.608	     87.9938	       2.6932	         278.904	         115.543	          210.036	         112.02	          72.3915	      334.682	           59.7658	    116.749	    4.47445	  116.749	     79.4395	     66.998	    32.371	          96.0114	         29.824	             135.334	     111.047	      150.309	     28.0118	        7.17233
25aa3234-5c73-414b-ba33-9aeed1a2597b	 167.427	     57.2995	            0	          179.26	         77.4793	          139.281	        64.1978	          53.2608	      193.712	           63.0274	    75.5249	   0.874094	  75.5249	     32.3297	    83.2087	   32.4121	          69.3139	        30.2869	             73.0103	     82.5797	      93.1991	     15.2482	              0
d3541cb3-3372-43b2-9b3b-80cf6417a99a	 217.982	     89.4857	            0	         163.709	         152.499	          106.251	        113.201	          96.7556	      217.858	           98.3493	    62.3628	      5.755	  62.3628	     30.8064	    109.457	   38.1583	          75.9814	        39.3063	             92.7792	     46.2439	       169.75	     41.9023	              0
ee45d5ef-c6b0-4cbd-b85f-04588b610c48	 230.734	     57.4447	            0	         224.502	         75.4778	          168.931	        94.8598	          36.1893	      227.081	           72.8987	     71.952	   0.763079	   71.952	     66.2054	    73.8771	   33.0183	          66.6732	        25.7694	              97.188	     57.0571	      133.014	     31.7822	        2.65857
80b9023f-01ae-4f0d-bb38-41b83ba4d636	 113.899	     36.5211	            0	         89.5501	         66.9936	          68.0996	        43.6251	           44.819	      132.373	           24.1706	    32.9573	    1.78453	  32.9573	     34.8176	    51.9936	   23.7754	          33.7885	        9.50172	              51.634	     37.9522	      71.0344	     10.1945	              0
e7569a76-f2b3-48ac-b6c7-ac3a77d6c138	 214.925	     74.8616	            0	          183.21	         130.905	          133.659	        93.9351	          86.5202	      242.529	           71.5856	    78.2515	    3.34908	  78.2515	     50.7895	    115.085	   33.9362	          61.5403	        12.8509	             94.8182	     46.2457	      165.871	     44.3876	              0
d174f147-14b4-4c35-8b6f-eae6dd93740f	  234.89	     62.0521	     0.181579	         222.917	         95.2919	          169.239	        91.9753	          56.9943	      232.558	           85.6513	    83.0207	    2.47579	  83.0207	      87.135	    44.0936	   20.0252	          59.9762	        23.7767	             97.9146	     79.5921	      133.093	     26.9116	              0
e0164c44-37e2-48dc-82b5-52eb50bb76af	 201.873	     71.6321	            0	         188.162	         101.077	          146.855	        76.7734	          65.6109	      223.946	           65.2934	    79.3865	      1.603	  79.3865	     44.8001	    82.4065	   36.0525	          62.2716	         21.694	             82.5758	       57.17	      140.316	     28.7339	         2.0395
11e3a216-4067-4d2a-b3c6-3fa970e48c5b	 302.948	     92.2895	     0.510616	         278.422	         138.659	           212.07	        117.523	          87.4887	      320.353	           96.7278	    118.087	    4.11352	  118.087	     88.8198	    68.8206	   22.3233	          85.6364	        37.5994	             121.375	     86.0744	      184.947	     34.4779	              0
16bf969f-86c0-4d80-9930-883daf97a6a9	 179.348	     55.7339	            0	         174.197	         76.4333	          143.973	        49.2366	          57.4212	      186.724	           63.9064	    83.1379	    2.43919	  83.1379	     62.3794	    54.2517	   26.3271	          61.2011	        15.3994	             79.4875	     53.1623	      99.9858	     16.5238	              0
685377e9-63bd-4b19-8b2d-2ac3e1420cf8	 209.345	     73.1629	      2.18489	         217.397	         82.1557	          165.973	         81.373	          52.2071	      232.717	           66.8351	    72.0649	    2.18445	  72.0649	     54.8804	    78.5992	     32.62	          73.7343	        25.0798	             84.6573	     69.7624	      127.326	     20.3166	        2.73107
bc5bb710-0fe9-43ee-999b-f880db0b1ce2	 243.284	     73.0133	            0	         234.376	          89.491	           187.63	        81.6942	          54.5428	      260.368	           63.4991	    83.0509	    4.19536	  83.0509	     74.7924	     97.859	   22.5015	          62.6131	        25.4559	             120.427	     77.3833	      114.542	     21.2516	        2.36052
eea39720-1f14-479b-a4cc-3a40d36f5c34	  260.53	     80.9488	      1.56718	         258.239	         96.2745	          200.485	        101.055	          52.9728	      270.457	           84.0564	    94.8672	    2.83562	  94.8672	     53.0614	      88.92	   22.3971	          89.7388	         32.657	             108.489	     63.9818	      143.018	     23.2842	         4.2609
ee563358-c9b7-4a09-a1d1-3e733fbc5263	 237.663	     78.4351	            0	         215.934	         106.172	          153.116	        123.539	          45.4512	      239.457	           82.6492	    65.9397	   0.401144	  65.9397	     40.5415	    112.182	   46.1333	          69.5405	        25.4763	             78.3971	     54.4003	      142.181	     19.0492	        1.49303
943238af-4037-4a07-9667-265dba4795a3	 210.579	      87.888	            0	         162.333	         147.966	          112.917	        105.478	          91.9039	      220.979	           89.3199	    66.7348	    1.23935	  66.7348	     48.9446	    85.6786	   32.3666	          74.0283	        34.3491	             101.509	     55.4998	      133.321	     22.4646	              0
97ac28f1-6946-4731-aa16-0050649b8d2f	 65.3017	      30.202	            0	         69.3163	         28.8792	          57.8542	        21.7294	          18.6119	      75.5919	           22.6036	    25.5926	    2.29475	  25.5926	      14.274	    17.1885	   6.99054	          24.4575	        13.4199	              30.591	      22.986	      36.3323	     10.1537	              0
bba52321-88c6-44e2-92c9-4a336265ec6a	  224.67	     78.8497	      2.80326	         196.959	         122.223	          139.901	        98.6839	          80.5979	      220.093	           99.0898	    68.6042	    6.12009	  68.6042	     35.9759	    98.6901	    44.172	          73.3121	        25.3388	             87.2779	     58.5919	      151.428	     38.1685	              0
fe39eb3f-69b1-4c49-81b6-4596fa629d19	 180.151	     60.2219	            0	         195.514	         51.2658	          158.198	         63.055	          25.5271	      187.314	           59.4661	    62.5212	    2.73268	  62.5212	     28.8032	    61.2441	   26.1814	          45.7656	         16.408	             88.3077	     46.9068	       113.42	     24.3276	              0
3c42f873-b423-4bc1-9b74-b6dec0a7520c	 226.986	     68.6053	      2.00258	         231.149	         84.1437	          160.097	        109.785	          45.4101	      279.639	            35.653	    68.4232	    2.65356	  68.4232	     51.6367	    84.2284	   29.6082	          51.9037	        19.9302	             137.499	     73.3356	      129.227	     19.6266	              0
38eb23d3-1336-45ed-8cbd-07ded696aa1c	 222.356	     78.0334	            0	         213.651	         101.237	          128.616	        138.612	          47.6601	      243.194	           71.6934	    72.7115	    2.69295	  72.7115	     65.5045	    71.2846	   23.6003	          79.9192	        36.0933	             69.3348	     52.9587	      137.694	     27.3197	        1.71299
311edc58-e508-4f59-a002-8926a3fc3d74	 223.523	     71.7328	            0	         207.761	          99.001	          140.803	        110.835	           55.125	      240.931	           65.8312	    63.9065	   0.583274	  63.9065	     62.5625	    67.9709	   22.8654	          49.7892	        16.5168	             111.824	     48.3925	      152.521	     30.9487	              0
f18e5d08-a0ae-4d57-aa83-dc74b22733f9	 252.679	     108.825	            0	         288.068	         94.0087	          234.061	        93.0414	           54.974	      272.896	           109.181	    104.698	    3.78406	  104.698	     43.8071	    106.007	    43.667	          79.0993	        33.4379	              102.98	     71.8123	       185.62	     47.7975	        1.34931
97e9cecb-74f4-4559-a695-4407cb1ec77e	 261.475	     94.2021	            0	         223.164	         148.152	          164.431	        121.102	          85.7832	      253.347	            117.97	    90.3902	     2.8756	  90.3902	     58.0867	    94.3002	   40.0902	          83.2074	        24.5212	              87.059	     60.3061	      190.873	      48.963	              0
f0067a50-45c5-41da-8848-61567877a0dc	  311.17	      99.849	        2.112	         293.178	          138.41	          220.937	        135.386	           75.265	      335.045	           96.5424	    119.034	    2.04097	  119.034	     58.7787	    109.198	   43.4749	          80.1026	        31.7441	             137.091	     92.5859	      187.516	     24.7803	              0
a2a6529b-b7d3-4b63-981d-326a1ac6d7f7	 136.191	     54.7968	      0.25506	         130.247	         67.2578	          99.2229	        66.2402	           32.042	      163.249	           34.2563	    49.2978	     3.1698	  49.2978	     41.4287	    22.5409	    8.8485	          47.5611	        15.9095	             51.0917	     47.1897	      80.8285	     11.0674	              0
08f7d0a9-842d-46fb-99f1-9287cb076cf7	 216.724	     111.489	     0.582528	         203.252	         147.362	          163.829	        92.8781	          93.9075	      252.803	           97.8117	     97.094	    4.77154	   97.094	     29.2078	    79.9227	   24.3269	          88.5418	        37.6858	             92.4162	     55.8014	       181.52	     40.7346	         1.7853
a707c024-5f84-40e8-bfc6-2f48397d701c	 220.553	     89.1752	      1.96603	          215.05	         107.604	          146.622	        109.508	          66.5239	       226.76	           95.8935	    59.6054	    4.00529	  59.6054	      51.636	    101.739	   41.2573	          81.2899	        27.8774	             92.3218	     45.4119	      161.778	     40.8265	              0
860ad5e9-8688-4ed4-9b96-0e777231e6a6	 177.512	     96.1778	      1.96573	         161.073	         130.427	          108.504	        95.2843	          87.7113	      217.273	           74.2267	    59.5077	    4.61768	  59.5077	     20.6009	    126.067	   67.4424	          66.7464	        24.5095	             85.0598	     46.5056	      145.686	     23.7348	              0
