Game ID                             	  Our GS	  Our GC	Result  	   P(Win)	    Luck %	  Allan Shots	  Sertalp Shots	  Our Shots	  Opponent Shots	  Allan Goals	  Sertalp Goals	  Allan Goals from Shots	  Sertalp Goals from Shots	  Our Goals from Shots	  Opponent Goals from Shots	  Allan Goals from Non-Shots	  Sertalp Goals from Non-Shots	  Our Goals from Non-Shots	  Opponent Goals from Non-Shots	  Allan Saves	  Sertalp Saves	  Our Saves	  Opponent Saves	  Allan Assists	  Sertalp Assists	  Our Assists	  Opponent Assists	   Allan xG	  Sertalp xG	  Our xG	  Opponent xG	  Allan Shot xG	  Sertalp Shot xG	  Our Shot xG	  Opponent Shot xG	  Allan Non-Shot xG	  Sertalp Non-Shot xG	  Our Non-Shot xG	  Opponent Non-Shot xG	  Allan MVP	  Sertalp MVP	  Opponent 1 MVP	  Opponent 2 MVP	  Allan Passes	  Sertalp Passes	  Our Passes	  Opponent Passes	  Allan Dribbles	  Sertalp Dribbles	  Our Dribbles	  Opponent Dribbles	  Allan Aerials	  Sertalp Aerials	  Our Aerials	  Opponent Aerials	  Allan Clears	  Sertalp Clears	  Our Clears	  Opponent Clears	  Allan Balls Won	  Sertalp Balls Won	  Our Balls Won	  Opponent Balls Won	  Allan Balls Lost	  Sertalp Balls Lost	  Our Balls Lost	  Opponent Balls Lost	  Allan Demos	  Sertalp Demos	  Our Demos	  Opponent Demos	  Allan Demoed	  Sertalp Demoed	  Our Demoed	  Opponent Demoed	  Allan Touches	  Sertalp Touches	  Our Touches	  Opponent Touches	  Allan Score	  Sertalp Score	  Our Score	  Opponent Score	  Allan Misses	  Sertalp Misses	  Our Misses	  Opponent Misses	  Allan Other Goals	  Sertalp Other Goals	  Our Other Goals	  Opponent Other Goals
62d932a4-3e0b-4b20-b43a-0a232d6311c0	       4	       0	W       	  80.9086	   19.0914	            6	              3	          9	               4	            3	              1	                       3	                         0	                     3	                          0	                           0	                             1	                         1	                              0	            3	              2	          5	               5	              0	                0	            0	                 0	    3.34182	     1.36705	 4.70887	      2.87745	        2.26393	         0.893399	      3.15733	          0.932659	            1.07789	             0.473647	          1.55154	                1.9448	          1	            0	               0	               0	             3	               1	           4	                8	              10	                 5	            15	                 20	              7	                6	           13	                10	             7	               3	          10	                8	               12	                  4	             16	                  15	                 8	                   7	              15	                   16	            1	              1	          2	               2	             1	               1	           2	                2	             41	               18	           59	                71	          832	            342	       1174	             704	             3	               3	           6	                4	                  0	                    0	                0	                     0
847228dd-0152-4fb1-8f3e-d832547d39a1	       6	       5	W*      	  21.3451	   78.6549	            2	              3	          5	              16	            4	              2	                       1	                         2	                     3	                          5	                           2	                             0	                         2	                              0	            3	              2	          5	               1	              0	                0	            0	                 2	     1.7627	     3.05703	 4.81973	      6.85886	       0.390769	          1.25869	      1.64946	           4.49242	            1.37193	              1.79833	          3.17026	               2.36644	          1	            0	               0	               0	             3	               7	          10	                8	               6	                 9	            15	                 29	              8	                4	           12	                16	             3	               4	           7	                7	                9	                 11	             20	                  21	                 9	                  12	              21	                   20	            0	              0	          0	               1	             0	               1	           1	                0	             40	               39	           79	               109	          826	            521	       1347	            1197	             1	               1	           2	               11	                  1	                    0	                1	                     0
80abfbe2-2c1a-470c-81cd-40b1e6643419	       1	       5	L       	  23.7372	  -23.7372	            3	              0	          3	               8	            1	              0	                       1	                         0	                     1	                          5	                           0	                             0	                         0	                              0	            1	              4	          5	               4	              0	                1	            1	                 1	    3.02947	     1.19279	 4.22226	      5.94024	        1.62777	                0	      1.62777	           3.31405	             1.4017	              1.19279	          2.59449	               2.62619	          0	            0	               1	               0	             4	               6	          10	               12	               6	                 5	            11	                 25	              6	                1	            7	                19	             5	               3	           8	                9	                7	                  8	             15	                  17	                10	                   7	              17	                   15	            1	              0	          1	               2	             1	               1	           2	                1	             32	               33	           65	                91	          304	            400	        704	            1226	             2	               0	           2	                3	                  0	                    0	                0	                     0
ba16c6ac-911f-4250-aa4e-9d1fcf13de34	       2	       1	W       	  27.5158	   72.4842	            2	              1	          3	               3	            1	              1	                       1	                         1	                     2	                          1	                           0	                             0	                         0	                              0	            4	              0	          4	               6	              0	                0	            0	                 1	    1.25835	     1.03045	  2.2888	      3.46216	       0.539555	         0.512628	      1.05218	           1.79357	            0.71879	             0.517827	          1.23662	               1.66859	          1	            0	               0	               0	             1	               2	           3	                4	               8	                 6	            14	                 25	              8	                2	           10	                 9	            11	               2	          13	               11	                8	                  7	             15	                  16	                 9	                   7	              16	                   15	            1	              0	          1	               0	             0	               0	           0	                1	             38	               25	           63	                83	          728	            262	        990	             912	             1	               0	           1	                2	                  0	                    0	                0	                     0
ffb35db0-f6eb-4b35-a1fd-f4ac069b8288	       5	       4	W       	  74.7164	   25.2836	            2	              4	          6	               7	            2	              3	                       1	                         2	                     3	                          4	                           1	                             1	                         2	                              0	            1	              0	          1	               2	              1	                1	            2	                 3	     2.4242	     4.24973	 6.67393	      4.89493	       0.270214	          2.09427	      2.36448	           2.10114	            2.15399	              2.15546	          4.30945	               2.79379	          0	            0	               1	               0	             4	               5	           9	               18	               6	                 6	            12	                 16	              6	                4	           10	                11	             4	               5	           9	               11	                8	                  8	             16	                  16	                 6	                  10	              16	                   16	            1	              0	          1	               1	             1	               0	           1	                1	             29	               36	           65	                88	          458	            603	       1061	            1079	             1	               2	           3	                3	                  0	                    0	                0	                     0
573b6a0c-8e78-46d8-9423-027a46ef7052	       1	       4	L       	  16.6645	  -16.6645	            1	              2	          3	               7	            0	              1	                       0	                         1	                     1	                          3	                           0	                             0	                         0	                              1	            1	              1	          2	               1	              0	                0	            0	                 2	    2.07988	    0.783329	 2.86321	       5.1596	        0.09917	         0.122187	     0.221357	           1.70084	            1.98071	             0.661142	          2.64185	               3.45876	          0	            0	               1	               0	             2	               3	           5	               13	               4	                 6	            10	                 31	              7	                5	           12	                24	             3	               7	          10	                8	                4	                  7	             11	                  22	                11	                  11	              22	                   11	            1	              1	          2	               2	             1	               1	           2	                2	             26	               29	           55	                93	          251	            333	        584	            1143	             1	               1	           2	                4	                  0	                    0	                0	                     0
3b8e50ce-389e-49ca-b492-f6f0863e01cf	       4	       3	W*      	  19.1568	   80.8432	            1	              2	          3	               7	            2	              2	                       1	                         2	                     3	                          3	                           1	                             0	                         1	                              0	            3	              2	          5	               0	              1	                1	            2	                 3	    1.61051	    0.996846	 2.60736	      4.56817	       0.297482	         0.581696	     0.879178	           2.41665	            1.31303	              0.41515	          1.72818	               2.15151	          1	            0	               0	               0	             1	               6	           7	               12	               7	                 6	            13	                 15	             10	                2	           12	                 9	             8	               4	          12	                8	                6	                 11	             17	                  16	                12	                   4	              16	                   17	            0	              0	          0	               3	             2	               1	           3	                0	             35	               32	           67	                75	          724	            518	       1242	             876	             0	               0	           0	                4	                  0	                    0	                0	                     0
ef8de693-0363-4df1-909b-89783191ffb2	       2	       1	W       	  6.54312	   93.4569	            1	              1	          2	              11	            1	              1	                       1	                         1	                     2	                          1	                           0	                             0	                         0	                              0	            4	              2	          6	               0	              0	                0	            0	                 0	    1.21273	     1.77517	  2.9879	      6.56989	       0.862315	          0.44313	      1.30545	           3.92229	           0.350418	              1.33204	          1.68246	               2.64761	          1	            0	               0	               0	             4	               3	           7	                9	               3	                 4	             7	                 20	             10	                5	           15	                15	             8	               3	          11	                6	                6	                  4	             10	                  19	                13	                   6	              19	                   10	            0	              0	          0	               3	             1	               2	           3	                0	             35	               26	           61	                82	          648	            370	       1018	             534	             0	               0	           0	               10	                  0	                    0	                0	                     0
0ee15f33-6475-4d09-b56c-a69811d6b21a	       4	       6	L       	  19.2029	  -19.2029	            5	              5	         10	              11	            2	              2	                       2	                         2	                     4	                          6	                           0	                             0	                         0	                              0	            1	              1	          2	               4	              2	                1	            3	                 4	   0.777004	     2.66135	 3.43836	      5.43996	       0.301002	          1.59852	      1.89952	           3.68952	           0.476002	              1.06283	          1.53883	               1.75045	          0	            0	               0	               1	             5	               4	           9	               16	               4	                14	            18	                 14	              5	                2	            7	                 9	             5	               3	           8	                7	                7	                 11	             18	                  11	                 8	                   3	              11	                   18	            0	              1	          1	               1	             0	               1	           1	                1	             27	               51	           78	                84	          514	            516	       1030	            1401	             3	               3	           6	                5	                  0	                    0	                0	                     0
2d073362-7d58-4c68-b0d7-4e7006009ef6	       5	       2	W       	  21.3865	   78.6135	            3	              5	          8	               7	            3	              2	                       2	                         2	                     4	                          2	                           1	                             0	                         1	                              0	            2	              0	          2	               3	              1	                0	            1	                 2	    1.09702	     2.67034	 3.76736	      5.70401	       0.821632	          2.00616	      2.82779	           2.29501	           0.275385	             0.664179	         0.939564	                 3.409	          1	            0	               0	               0	             2	               3	           5	               12	              11	                 5	            16	                 21	              7	                2	            9	                16	             6	               4	          10	                9	                6	                  6	             12	                  20	                 8	                  12	              20	                   12	            3	              3	          6	               0	             0	               0	           0	                6	             36	               30	           66	                86	          659	            392	       1051	             864	             1	               3	           4	                5	                  0	                    0	                0	                     0
3afc1ab8-9e80-43aa-a15c-1b76a3c64769	       2	       3	L       	  48.7505	  -48.7505	            1	              4	          5	               4	            0	              2	                       0	                         1	                     1	                          1	                           0	                             0	                         0	                              2	            1	              1	          2	               2	              1	                0	            1	                 1	    1.10741	     1.80372	 2.91113	      2.96764	       0.175241	          0.75296	     0.928201	          0.763973	            0.93217	              1.05076	          1.98293	               2.20366	          0	            0	               0	               1	             6	               5	          11	               14	              12	                12	            24	                 30	              3	                5	            8	                15	             4	               4	           8	                4	                9	                  8	             17	                  20	                12	                   8	              20	                   17	            1	              0	          1	               3	             0	               3	           3	                1	             41	               38	           79	                97	          329	            366	        695	             973	             1	               3	           4	                3	                  0	                    1	                1	                     0
b32a1ef1-3c0b-4656-aab8-4e4f32ba3f91	       1	       2	L       	  53.6602	  -53.6602	            3	              4	          7	               3	            1	              0	                       1	                         0	                     1	                          2	                           0	                             0	                         0	                              0	            1	              0	          1	               2	              0	                0	            0	                 0	    1.32823	     1.87757	  3.2058	      3.03217	       0.437385	          1.72533	      2.16271	          0.896536	           0.890843	             0.152243	          1.04309	               2.13563	          1	            0	               0	               0	             4	               6	          10	               10	               9	                 3	            12	                 17	             10	                3	           13	                18	             3	               2	           5	               10	                8	                  5	             13	                  17	                14	                   3	              17	                   13	            0	              1	          1	               0	             0	               0	           0	                1	             38	               25	           63	                68	          418	            144	        562	             746	             2	               4	           6	                1	                  0	                    0	                0	                     0
5af61b86-f976-4a64-ba2c-8bdb706af995	       2	       3	L       	  4.02167	  -4.02167	            2	              5	          7	              16	            1	              1	                       1	                         1	                     2	                          3	                           0	                             0	                         0	                              0	            3	              4	          7	               5	              1	                0	            1	                 3	    1.06585	     2.69128	 3.75713	      8.40029	       0.545232	          1.98647	      2.53171	           5.04332	            0.52062	             0.704803	          1.22542	               3.35697	          0	            0	               0	               1	             4	               3	           7	               13	              10	                13	            23	                 24	              9	                4	           13	                12	             4	               6	          10	                9	                6	                  9	             15	                  21	                 9	                  12	              21	                   15	            1	              2	          3	               1	             1	               0	           1	                3	             38	               43	           81	                88	          514	            570	       1084	            1269	             1	               4	           5	               13	                  0	                    0	                0	                     0
8eef679c-9446-438a-9c80-ccfff6273c4f	       1	       5	L       	  1.16944	  -1.16944	            2	              2	          4	              14	            1	              0	                       1	                         0	                     1	                          4	                           0	                             0	                         0	                              1	            2	              4	          6	               4	              0	                1	            1	                 1	    1.64204	      1.9351	 3.57715	      9.73877	       0.545065	         0.638938	        1.184	           6.04503	            1.09698	              1.29617	          2.39314	               3.69374	          0	            0	               1	               0	             1	               4	           5	               14	               9	                10	            19	                 25	             10	                3	           13	                12	             5	               3	           8	                7	                6	                  8	             14	                  19	                 9	                  10	              19	                   14	            2	              1	          3	               2	             2	               0	           2	                3	             31	               34	           65	                94	          396	            443	        839	            1379	             1	               2	           3	               10	                  0	                    0	                0	                     0
5a6b0508-98c8-42b9-bfe8-12efecde0146	       2	       3	L*      	  95.8523	  -95.8523	            4	              4	          8	              11	            1	              1	                       1	                         1	                     2	                          3	                           0	                             0	                         0	                              0	            1	              5	          6	               4	              0	                0	            0	                 1	    4.94951	      3.2787	 8.22821	      3.45977	        2.44831	          1.51066	      3.95897	           1.81944	             2.5012	              1.76805	          4.26924	               1.64033	          0	            0	               1	               0	             3	               8	          11	               17	               8	                 7	            15	                 38	             12	                5	           17	                23	             4	              10	          14	                8	                7	                 12	             19	                  26	                14	                  12	              26	                   19	            2	              1	          3	               1	             0	               1	           1	                3	             44	               38	           82	               134	          396	            621	       1017	            1326	             3	               3	           6	                8	                  0	                    0	                0	                     0
c9c07a26-c230-4e07-bc27-f94ae6d12e1d	       1	       4	L       	  32.2152	  -32.2152	            1	              1	          2	               7	            1	              0	                       1	                         0	                     1	                          3	                           0	                             0	                         0	                              1	            1	              1	          2	               2	              0	                0	            0	                 1	    1.69355	     1.77243	 3.46597	      4.48588	       0.929663	         0.161565	      1.09123	           1.43777	           0.763882	              1.61086	          2.37475	               3.04811	          0	            0	               0	               1	             4	               5	           9	                7	               7	                 7	            14	                 13	              6	                4	           10	                 8	             8	               4	          12	                8	                6	                  8	             14	                  15	                 8	                   7	              15	                   14	            0	              0	          0	               1	             0	               1	           1	                0	             31	               34	           65	                60	          428	            286	        714	            1067	             0	               1	           1	                4	                  0	                    0	                0	                     0
ebf2373f-349a-4260-8b53-b43080996355	       2	       3	L       	  52.2291	  -52.2291	            2	              4	          6	               3	            1	              1	                       1	                         1	                     2	                          2	                           0	                             0	                         0	                              1	            2	              1	          3	               4	              0	                1	            1	                 1	    1.26314	       2.805	 4.06814	      3.93571	       0.781812	          1.46261	      2.24442	          0.581427	           0.481329	              1.34239	          1.82372	               3.35429	          0	            0	               0	               1	             7	               3	          10	                8	               5	                 3	             8	                 17	              4	                2	            6	                14	             6	               4	          10	               11	               11	                  4	             15	                  17	                 8	                   9	              17	                   15	            0	              0	          0	               0	             0	               0	           0	                0	             34	               27	           61	                73	          400	            424	        824	            1056	             1	               3	           4	                1	                  0	                    0	                0	                     0
94ee48f8-fccf-4621-a347-2fcf33577d53	       2	       9	L       	  16.1179	  -16.1179	            4	              1	          5	              16	            2	              0	                       2	                         0	                     2	                          8	                           0	                             0	                         0	                              1	            4	              0	          4	               1	              0	                2	            2	                 5	    3.13684	     1.50398	 4.64082	      7.01529	        2.24793	         0.558841	      2.80677	           4.23296	           0.888904	             0.945144	          1.83405	               2.78233	          0	            0	               0	               1	             6	               7	          13	               10	               3	                 6	             9	                 18	              5	                0	            5	                20	             2	               5	           7	                6	                5	                  9	             14	                  17	                 8	                   9	              17	                   14	            0	              0	          0	               0	             0	               0	           0	                0	             36	               36	           72	                88	          662	            302	        964	            1848	             2	               1	           3	                8	                  0	                    0	                0	                     0
bb3ec6ff-0f00-40b7-961e-c7e995f197a2	       4	       2	W       	  42.8163	   57.1837	            2	              5	          7	               5	            2	              2	                       2	                         2	                     4	                          2	                           0	                             0	                         0	                              0	            2	              2	          4	               3	              1	                0	            1	                 2	    2.05436	     2.07649	 4.13085	      4.58914	       0.734108	          1.10781	      1.84192	           1.00271	            1.32025	             0.968683	          2.28893	               3.58643	          1	            0	               0	               0	             2	               1	           3	               15	              11	                 4	            15	                 20	              4	                1	            5	                14	             6	               3	           9	                9	                7	                  5	             12	                  21	                 9	                  12	              21	                   12	            1	              0	          1	               0	             0	               0	           0	                1	             38	               26	           64	                80	          520	            458	        978	             876	             0	               3	           3	                3	                  0	                    0	                0	                     0
3333e1a4-8ee4-47e8-aacf-c80855447d21	       1	       3	L       	  1.49313	  -1.49313	            3	              2	          5	               9	            1	              0	                       1	                         0	                     1	                          3	                           0	                             0	                         0	                              0	            1	              2	          3	               1	              0	                0	            0	                 2	    2.73129	    0.149613	  2.8809	      7.88533	        1.96713	        0.0388243	      2.00595	           2.98692	           0.764163	             0.110789	         0.874952	               4.89841	          0	            0	               0	               1	             3	               2	           5	               14	               7	                 6	            13	                 25	              6	                0	            6	                 5	             7	               3	          10	                8	                7	                  4	             11	                  21	                12	                   9	              21	                   11	            5	              0	          5	               1	             0	               1	           1	                5	             32	               27	           59	                83	          425	            287	        712	             926	             2	               2	           4	                6	                  0	                    0	                0	                     0
512cf526-6c66-461b-b8ab-aa856d194b59	       3	       4	L*      	  63.7746	  -63.7746	            5	              3	          8	               7	            1	              2	                       1	                         2	                     3	                          4	                           0	                             0	                         0	                              0	            0	              2	          2	               4	              0	                0	            0	                 2	    3.56135	     1.56004	 5.12138	      4.30351	        2.38486	         0.763975	      3.14884	            1.8138	            1.17649	             0.796062	          1.97255	               2.48971	          0	            0	               1	               0	             4	               5	           9	               19	              16	                10	            26	                 20	              6	                8	           14	                15	             7	               6	          13	                7	               12	                  7	             19	                  18	                 8	                  10	              18	                   19	            3	              1	          4	               0	             0	               0	           0	                4	             47	               40	           87	                92	          364	            552	        916	            1142	             4	               1	           5	                3	                  0	                    0	                0	                     0
25aa3234-5c73-414b-ba33-9aeed1a2597b	       6	       3	W       	  83.2198	   16.7802	            9	              6	         15	               6	            4	              2	                       3	                         2	                     5	                          3	                           1	                             0	                         1	                              0	            3	              1	          4	               3	              0	                0	            0	                 2	    3.65406	     2.54082	 6.19488	      3.86853	        2.28568	          1.42478	      3.71046	           2.96747	            1.36838	              1.11604	          2.48442	              0.901057	          1	            0	               0	               0	             2	               4	           6	                9	              13	                 8	            21	                 12	              5	                1	            6	                 4	             3	               3	           6	                6	                7	                  9	             16	                  14	                 6	                   8	              14	                   16	            4	              1	          5	               0	             0	               0	           0	                5	             43	               34	           77	                60	          797	            461	       1258	             891	             6	               4	          10	                3	                  0	                    0	                0	                     0
d3541cb3-3372-43b2-9b3b-80cf6417a99a	       4	       2	W       	  94.0452	   5.95479	            5	              3	          8	               4	            2	              2	                       2	                         2	                     4	                          2	                           0	                             0	                         0	                              0	            1	              2	          3	               5	              1	                1	            2	                 1	    2.95533	     3.20064	 6.15598	      2.41848	       0.439731	         0.890449	      1.33018	           1.16192	             2.5156	               2.3102	           4.8258	               1.25656	          0	            1	               0	               0	             3	               9	          12	               10	               5	                12	            17	                 20	              7	                1	            8	                10	             3	               5	           8	               10	                4	                 13	             17	                  15	                 5	                  10	              15	                   17	            2	              1	          3	               0	             0	               0	           0	                3	             31	               51	           82	                85	          482	            607	       1089	             982	             3	               1	           4	                2	                  0	                    0	                0	                     0
ee45d5ef-c6b0-4cbd-b85f-04588b610c48	       6	       2	W       	   59.572	    40.428	            5	              5	         10	               4	            4	              2	                       2	                         2	                     4	                          2	                           2	                             0	                         2	                              0	            1	              0	          1	               1	              1	                0	            1	                 0	    1.42124	     2.43267	  3.8539	      3.30089	       0.815237	          1.43429	      2.24952	          0.380079	           0.605999	             0.998379	          1.60438	               2.92081	          1	            0	               0	               0	             7	               4	          11	                9	              10	                 5	            15	                 16	              5	                1	            6	                 5	             4	               3	           7	                6	               10	                  5	             15	                   9	                 7	                   2	               9	                   15	            3	              0	          3	               2	             1	               1	           2	                3	             36	               27	           63	                64	          772	            314	       1086	             492	             3	               3	           6	                2	                  0	                    0	                0	                     0
80b9023f-01ae-4f0d-bb38-41b83ba4d636	       6	       1	W       	  99.4124	  0.587589	            9	              1	         10	               2	            5	              1	                       5	                         1	                     6	                          1	                           0	                             0	                         0	                              0	            0	              0	          0	               2	              1	                1	            2	                 0	    4.14868	     1.07479	 5.22347	     0.777274	        3.02731	         0.493467	      3.52078	          0.571449	            1.12137	             0.581324	           1.7027	              0.205825	          1	            0	               0	               0	             2	               6	           8	                0	              14	                 2	            16	                  7	              2	                0	            2	                 1	             0	               2	           2	                2	                7	                  5	             12	                   4	                 3	                   1	               4	                   12	            2	              0	          2	               0	             0	               0	           0	                2	             37	               12	           49	                26	          803	            196	        999	             284	             4	               0	           4	                1	                  0	                    0	                0	                     0
e7569a76-f2b3-48ac-b6c7-ac3a77d6c138	       0	       2	L       	  75.1659	  -75.1659	            1	              2	          3	               7	            0	              0	                       0	                         0	                     0	                          2	                           0	                             0	                         0	                              0	            2	              3	          5	               5	              0	                0	            0	                 2	    3.28467	      1.5087	 4.79338	      3.33429	       0.856121	         0.234618	      1.09074	           2.46643	            2.42855	              1.27408	          3.70264	              0.867865	          0	            0	               0	               1	             4	               8	          12	               13	               7	                 3	            10	                 21	              7	                4	           11	                11	             8	               3	          11	                9	                8	                  9	             17	                  18	                14	                   4	              18	                   17	            4	              0	          4	               4	             4	               0	           4	                4	             37	               22	           59	                81	          304	            326	        630	             945	             1	               2	           3	                5	                  0	                    0	                0	                     0
d174f147-14b4-4c35-8b6f-eae6dd93740f	       2	       1	W       	  19.5488	   80.4512	            2	              3	          5	              14	            1	              1	                       1	                         1	                     2	                          1	                           0	                             0	                         0	                              0	            4	              3	          7	               3	              0	                0	            0	                 0	    2.74376	     1.18927	 3.93304	      6.17291	       0.509343	         0.291058	     0.800401	           3.83745	            2.23442	             0.898215	          3.13264	               2.33546	          1	            0	               0	               0	             5	               4	           9	               12	              10	                 7	            17	                 32	              3	                0	            3	                24	             7	               5	          12	               11	               11	                  9	             20	                  20	                12	                   8	              20	                   20	            1	              0	          1	               0	             0	               0	           0	                1	             47	               30	           77	               106	          606	            441	       1047	             646	             1	               2	           3	               13	                  0	                    0	                0	                     0
e0164c44-37e2-48dc-82b5-52eb50bb76af	       4	       2	W       	  74.8343	   25.1657	            2	              2	          4	               4	            2	              2	                       2	                         2	                     4	                          2	                           0	                             0	                         0	                              0	            2	              3	          5	               0	              0	                2	            2	                 1	    2.17855	     2.57951	 4.75807	      3.29522	        1.19569	          1.27312	      2.46881	           2.05847	           0.982857	               1.3064	          2.28926	               1.23675	          0	            1	               0	               0	             2	               6	           8	                7	               4	                 6	            10	                 12	              2	                1	            3	                10	             2	               3	           5	               10	                5	                  9	             14	                  14	                 9	                   5	              14	                   14	            0	              1	          1	               0	             0	               0	           0	                1	             28	               31	           59	                63	          470	            769	       1239	             640	             0	               0	           0	                2	                  0	                    0	                0	                     0
11e3a216-4067-4d2a-b3c6-3fa970e48c5b	       3	       4	L*      	   77.232	   -77.232	            6	              6	         12	               6	            2	              1	                       2	                         1	                     3	                          3	                           0	                             0	                         0	                              1	            1	              1	          2	               3	              0	                0	            0	                 3	    5.25645	     2.55761	 7.81405	      5.70355	        3.49289	          1.45859	      4.95149	           1.89963	            1.76356	              1.09901	          2.86257	               3.80391	          0	            0	               0	               1	             5	               8	          13	               10	              11	                13	            24	                 31	              6	                4	           10	                18	             5	               9	          14	                7	               10	                 11	             21	                  27	                15	                  12	              27	                   21	            1	              0	          1	               0	             0	               0	           0	                1	             52	               47	           99	               104	          594	            330	        924	            1424	             4	               5	           9	                3	                  0	                    0	                0	                     0
