,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,942,28,False,False,1,5372.9597896896985,-3001.570068359375,1441.6700439453125,93.1500015258789,-16835.899658203125,4432.699890136719,0.0,-1242.6000213623047,-5864.5001220703125,-251.39999389648438,1.0,-0.626750583713937,0.3848349827083646,1.4283192842553842,5872256937533566216,D4rKw1NgS,8.0,-2722.64990234375,1312.739990234375,17.010000228881836,-18767.5,7774.69970703125,2.0999999344348907,0.3999999910593033,-0.09999999776482582,446.3999938964844,128.0,153.0,,-0.009636831914831506,0.37451247899847073,2.488287439346631e-06,True,220.0,False,4,4,False,,2849588146808678061,Bini1901,8.0,-3195.72998046875,1149.3399658203125,17.010000228881836,-6030.999755859375,22174.19921875,2.0000000298023224,-0.0,-0.0,-6.800000071525574,204.0,128.0,,-0.009597817860885571,1.3061002333615437,6.373379303153241e-08,True,False,False,96.0,False,False,,enpitsu,76561198039309853,27.0,-1483.8199462890625,2860.2099609375,17.040000915527344,-557.400016784668,19103.900146484375,4.300000071525574,0.3999999910593033,-0.0,-2044.2999267578125,255.0,0.0,False,-0.016804399722051166,1.6161760189711296,-7.414228114242113e-06,True,8,0.0,False,8,False,,games5425898691,bf81d8692db,24.0,-2714.449951171875,921.5999755859375,16.989999771118164,-19899.100341796875,11312.7001953125,4.600000083446503,1.8000000715255737,-1.0000000149011612,-1126.6000366210938,255.0,0.0,,-0.009590372485137921,0.5280753772634914,-0.0001841152361659611,True,0.0,False,6,False,10,
11,944,28,False,False,1,5434.569285986023,-3113.139892578125,1471.030029296875,93.1500015258789,-16655.899658203125,4381.499938964844,0.0,-1269.800033569336,-5859.2999267578125,-234.40000534057617,1.0,-1.0198012680806057,0.5028611654183001,1.2925379361972957,2849588146808678061,Bini1901,8.0,-3243.239990234375,1334.719970703125,17.010000228881836,-5205.3997802734375,22343.40087890625,2.199999988079071,0.19999999552965164,-1.5999999642372131,-1267.300033569336,176.0,0.0,,-0.009588008371774407,1.359027273743618,-0.00019320657850729845,True,96.0,False,False,False,False,,5872256937533566216,D4rKw1NgS,8.0,-2869.840087890625,1369.7900390625,17.010000228881836,-16567.7001953125,5986.7999267578125,2.0999999344348907,-1.4000000059604645,-1.8000000715255737,728.4999847412109,0.0,196.0,,-0.009801136105870648,0.3289885462680692,4.1003444723973454e-05,True,False,4,220.0,False,4,,enpitsu,76561198039309853,27.0,-1483.8199462890625,2860.2099609375,17.040000915527344,-557.400016784668,19103.900146484375,4.300000071525574,0.3999999910593033,-0.0,-2044.2999267578125,255.0,0.0,False,-0.016804399722051166,1.6161760189711296,-7.414228114242113e-06,True,8,0.0,False,8,False,,games5425898691,bf81d8692db,24.0,-2714.449951171875,921.5999755859375,16.989999771118164,-19899.100341796875,11312.7001953125,4.600000083446503,1.8000000715255737,-1.0000000149011612,-1126.6000366210938,255.0,0.0,,-0.009590372485137921,0.5280753772634914,-0.0001841152361659611,True,0.0,False,6,False,10,
12,999,30,False,False,1,3422.741752609116,-2454.610107421875,4441.02001953125,93.38999938964844,10639.69970703125,19123.900146484375,723.0000305175781,-4692.200012207031,-1351.6000366210938,-470.09998321533203,1.0,-0.7450400057087588,-0.6821884789770457,1.9245300661834834,2849588146808678061,Bini1901,8.0,-2607.860107421875,4259.97021484375,18.25,8480.999755859375,15390.2001953125,2304.199981689453,-581.3000106811523,2467.7999877929688,-156.899995803833,255.0,135.0,,-0.03874728358235938,2.100312939311559,0.03143121431775916,True,38.85955284744181,True,3,False,False,,5872256937533566216,D4rKw1NgS,8.0,-2527.3798828125,2343.840087890625,16.989999771118164,12966.500244140625,-670.8000183105469,4.600000083446503,-0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,False,-0.009537126386259835,-3.089877249712277,5.0151389422328004e-05,True,False,4,220.0,False,4,,enpitsu,76561198039309853,27.0,-1339.75,4781.41015625,88.94000244140625,-10323.499755859375,3513.2998657226562,4344.2999267578125,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,False,-0.016798997110730175,0.3281217600631926,-3.050690388759131e-05,True,8,0.0,False,10,False,,games5425898691,bf81d8692db,24.0,-2966.43994140625,4064.3798828125,17.010000228881836,8773.900146484375,15091.800537109375,2.0999999344348907,0.09999999776482582,0.29999999329447746,152.7999973297119,255.0,128.0,,-0.009593896009679002,2.080425469684343,-9.436860363045786e-05,True,255.0,False,6,False,10,
13,1013,30,False,False,0,10584.58742501197,2040.719970703125,-5029.02978515625,316.25,17860.400390625,-4264.5001220703125,9581.900024414062,3426.4999389648438,-3033.3999633789062,364.0999984741211,0.0,-1.4990242904668019,0.9134876432402502,-2.4801202411114955,76561198039309853,enpitsu,27.0,1888.550048828125,-4968.330078125,307.0400085449219,7932.9998779296875,-2777.6998901367188,3947.6998901367188,-700.8999633789062,-1681.7999267578125,-1626.6000366210938,255.0,128.0,False,0.0011784290932811358,-0.3421830604810435,-0.0009426985731208753,True,0.0,False,10,8,2,,bf81d8692db,games5425898691,24.0,2537.550048828125,-4942.14013671875,17.56999969482422,-8587.5,-20166.300048828125,439.39998626708984,-1829.4000244140625,-181.29999160766602,-178.70000839233398,255.0,100.0,,-0.010775999554058703,-1.9671848298612622,0.01345568296228215,True,False,6,211.14322571344272,True,10,,D4rKw1NgS,5872256937533566216,8.0,1920.4100341796875,-2312.489990234375,16.989999771118164,-13920.799560546875,682.6999664306641,4.600000083446503,-0.19999999552965164,-0.3999999910593033,102.20000267028809,255.0,149.0,False,0.009537091326711336,3.09119405539555,5.643069579055987e-05,True,4,251.0,False,4,False,,Bini1901,2849588146808678061,8.0,2084.7099609375,-5028.8701171875,124.68000030517578,-8362.100219726562,-4151.499938964844,6706.300048828125,-3724.5001220703125,836.1000061035156,-2706.0000610351562,233.0,0.0,,0.3824952477354376,-2.3532288259436522,0.6291944530466644,True,8.0,False,4,False,False,
14,1092,33,False,False,1,5432.2504098674335,-3989.989990234375,2765.8798828125,199.0399932861328,-5196.6998291015625,-1014.8000335693359,13523.399658203125,875.0,-5931.099853515625,235.59999465942383,1.0,-0.6674626230494648,-2.2067014572181263,-1.1717501889160207,5872256937533566216,D4rKw1NgS,8.0,-3861.85009765625,2787.02001953125,167.64999389648438,-10391.400146484375,4700.10009765625,4009.7000122070312,-1098.3000183105469,4491.300048828125,-2978.5000610351562,255.0,140.0,False,0.40450476325351253,0.877599584269911,1.057946427074539,True,162.0,False,6,4,False,,2849588146808678061,Bini1901,8.0,-2791.360107421875,1883.260009765625,60.380001068115234,-8017.1002197265625,-19288.499755859375,-1685.3999328613281,2393.0999755859375,-994.4000244140625,2.0000000298023224,255.0,128.0,,0.5717585130232344,-1.1761530825939803,0.0010903300490479552,False,False,6,8.0,False,4,,enpitsu,76561198039309853,27.0,-1229.0400390625,4562.2998046875,1549.800048828125,3594.5001220703125,-1916.3999938964844,-3761.7999267578125,182.5,-436.50001525878906,-530.6999969482422,128.0,0.0,False,-0.45689399273424103,-1.3255303215586405,-0.1676017768571086,True,8,0.0,False,10,2,,games5425898691,bf81d8692db,24.0,-2918.89990234375,5008.60009765625,125.73999786376953,-12073.00048828125,-3922.9000854492188,3802.9998779296875,2048.000030517578,483.8999938964844,1456.9000244140625,255.0,255.0,,0.3307582223327974,-0.32489977558094174,-1.0747879173347357,True,175.0,False,6,False,10,
15,1155,35,False,False,0,9119.337594732844,3988.780029296875,-2560.72998046875,1312.260009765625,-6214.4000244140625,12076.700439453125,-8082.0001220703125,-5520.10009765625,1214.4999694824219,-2013.0000305175781,0.0,-0.07793751222725978,2.4126240119348727,-0.14756997790875823,bf81d8692db,games5425898691,24.0,4049.639892578125,-2722.300048828125,1441.6400146484375,-3443.9999389648438,13032.5,1038.7999725341797,-2531.0000610351562,6.1000001430511475,0.5999999865889549,255.0,255.0,,0.037044941433459606,1.5612416356773253,-1.5709107609869781,True,136.0,False,8,10,False,,76561198039309853,enpitsu,27.0,364.3500061035156,-4267.02001953125,17.049999237060547,-6799.2999267578125,-261.1000061035156,2.3999999463558197,-0.7000000029802322,-0.3999999910593033,1777.2000122070312,0.0,0.0,True,0.01688551296936906,0.2185627926677821,0.0002841890734526271,True,2,10,,False,8,,D4rKw1NgS,5872256937533566216,8.0,3662.389892578125,-2751.419921875,17.010000228881836,5161.5997314453125,8366.699829101562,2.199999988079071,1.2999999523162842,1.8000000715255737,843.3000183105469,255.0,235.0,False,0.009542790250065885,1.0043645583150964,0.00016268502721220258,True,4,162.0,False,6,False,,Bini1901,2849588146808678061,8.0,2948.31005859375,2618.409912109375,17.010000228881836,-5474.000244140625,19034.89990234375,2.3999999463558197,0.5000000074505806,-1.0999999940395355,2878.599853515625,228.0,255.0,True,0.009593403784771661,2.182837787141151,0.00012657387961819758,True,255.0,False,6,False,4,
16,1232,38,False,False,1,6531.68305143525,-2651.52001953125,-344.3399963378906,632.989990234375,9149.299926757812,14398.1005859375,6211.400146484375,5211.199951171875,1312.5,-2668.2000732421875,1.0,0.860438819773201,2.123102776583987,-2.155551990163427,2849588146808678061,Bini1901,8.0,-2718.889892578125,-474.989990234375,577.3200073242188,-2292.2000122070312,17492.80029296875,-196.10000610351562,-4095.4000854492188,3275.7998657226562,-1656.9000244140625,255.0,48.0,True,-0.9463056515025831,2.0306900100527954,0.5191605872925937,True,172.697884069976,True,8,4,4,,5872256937533566216,D4rKw1NgS,8.0,-3255.530029296875,-781.4199829101562,16.989999771118164,10013.599853515625,-4489.100036621094,4.799999892711639,-2.0999999344348907,0.7999999821186066,-898.0000305175781,128.0,1.0,False,-0.009631215023017416,-2.75409013597486,-0.0003119332343665923,True,False,6,125.0,False,4,,enpitsu,76561198039309853,27.0,-51.88999938964844,2851.820068359375,17.049999237060547,-6878.499755859375,-4836.700134277344,4.000000059604645,3.0000001192092896,1.0000000149011612,-1981.6999816894531,255.0,0.0,False,-0.016684095232088532,-0.29198378732118146,4.848335713250739e-05,True,8,61.0,False,10,2,,games5425898691,bf81d8692db,24.0,-2941.64990234375,-304.8599853515625,17.010000228881836,8334.500122070312,-2853.5000610351562,2.0000000298023224,0.5000000074505806,-0.19999999552965164,-482.09999084472656,255.0,85.0,,-0.00960068684184876,-2.826955633088923,-0.0001846954175706717,True,136.0,False,8,False,10,
17,1302,41,False,False,0,8365.644946784681,459.1199951171875,-3115.159912109375,130.1300048828125,13800.699462890625,18146.400146484375,3190.4998779296875,1789.4000244140625,-5189.5001220703125,-2422.100067138672,0.0,0.44200468381242675,1.5659055583197505,-0.5005771393770556,76561198039309853,enpitsu,27.0,332.5,-3312.199951171875,62.31999969482422,8254.000244140625,12491.700439453125,2707.5,-1443.5000610351562,2257.7000427246094,-3227.9998779296875,255.0,0.0,False,0.08320393476168113,1.072713155517475,0.005766037973225932,True,19.0,False,12,9,2,,bf81d8692db,games5425898691,24.0,1936.18994140625,-2452.9599609375,16.8799991607666,-1827.7999877929688,-15276.400146484375,25.399999618530273,-4.399999976158142,0.09999999776482582,-425.6999969482422,255.0,128.0,,0.009854528690080756,-1.7246770828087843,8.20170544011396e-05,True,False,10,132.4633550233738,True,12,,D4rKw1NgS,5872256937533566216,8.0,660.0499877929688,738.27001953125,16.989999771118164,14.40000057220459,540.8000183105469,4.600000083446503,-5.099999904632568,0.3999999910593033,-53.499999046325684,255.0,74.0,False,0.00967166910400451,-1.6470816897265164,-4.841366720669934e-05,True,4,156.0,False,6,False,,Bini1901,2849588146808678061,8.0,1593.2099609375,-2450.81005859375,72.72000122070312,-12738.599853515625,-8155.10009765625,1798.0000305175781,1740.2999877929688,403.6000061035156,-1818.699951171875,255.0,128.0,False,-0.22892835789569865,2.5980589032136616,-0.7682437872819564,True,162.0,False,8,4,4,
18,1431,45,False,False,0,5274.10219539657,3979.949951171875,3129.7099609375,258.4200134277344,-8725.900268554688,23803.30078125,-4023.800048828125,-3590.1998901367188,2218.000030517578,4264.89990234375,0.0,-0.25155328076065925,-0.5886740028070729,-1.1000096633499707,76561198039309853,enpitsu,27.0,4077.2099609375,2910.030029296875,252.30999755859375,-123.50000381469727,22879.49951171875,-2347.5999450683594,-1392.2000122070312,395.9000015258789,38.399999141693115,255.0,255.0,,0.13871781367769628,1.5600831030545905,-1.5214287261144785,True,181.0,False,14,12,2,,bf81d8692db,games5425898691,24.0,3018.25,270.3699951171875,17.0,-2897.39990234375,22716.4990234375,3.1999999284744263,0.0,0.5000000074505806,0.0,255.0,128.0,,0.00959013186810783,1.6976806228943744,-5.586190345858191e-05,True,False,10,179.0,False,12,,D4rKw1NgS,5872256937533566216,8.0,3937.35009765625,3968.070068359375,105.58000183105469,7398.3001708984375,-13273.599853515625,764.4000244140625,-537.9000091552734,-844.8000335693359,-1408.699951171875,255.0,68.0,False,-0.06345841030147835,-1.0453371587282267,0.881576093431896,True,4,223.6179699436311,True,6,False,,Bini1901,2849588146808678061,8.0,111.16000366210938,-228.5399932861328,80.04000091552734,-2260.500030517578,22757.19970703125,2341.3999938964844,-5491.199951171875,-309.59999084472656,-26.80000066757202,255.0,128.0,,0.583088547420618,1.6942694214712728,0.03215728873173854,True,170.0,False,12,4,9,
19,1501,48,False,False,1,10387.455126897074,-1353.9300537109375,-5000.85986328125,312.489990234375,-7221.300048828125,-17524.100341796875,-4867.60009765625,3602.39990234375,-4232.699890136719,2259.499969482422,1.0,0.10403346430921236,-0.5220855445997661,3.120917737397622,2849588146808678061,Bini1901,8.0,-1289.6600341796875,-4894.2099609375,290.04998779296875,-13701.199951171875,-12427.80029296875,3709.4000244140625,-4047.9000854492188,3328.599853515625,1668.6000061035156,160.0,128.0,,1.0559990123680416,0.047548711352198555,0.54850470525127,True,190.26088575393925,True,14,10,4,,5872256937533566216,D4rKw1NgS,8.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27.0,-1736.510009765625,-4236.06982421875,17.030000686645508,11415.2001953125,-2298.800048828125,5.699999928474426,-1.5000000596046448,-0.3999999910593033,2045.8999633789062,255.0,255.0,,-0.01676350592032973,-2.9636864074135034,0.0002435180138704144,True,12,92.0,False,14,2,,games5425898691,bf81d8692db,24.0,-1441.68994140625,-4718.81982421875,179.44000244140625,8664.400024414062,-19920.799560546875,1841.6999816894531,1151.2999725341797,-207.09999084472656,-2261.7999267578125,255.0,227.0,,0.6335832487606233,-0.9133906617048968,0.38674718771779093,True,209.0,False,12,False,13,
20,1502,48,False,False,0,2295.2941817597,1396.6400146484375,5029.64990234375,298.6700134277344,9277.19970703125,30081.201171875,2974.1000366210938,1447.1000671386719,3183.900146484375,-4875.199890136719,0.0,0.123658969362501,0.49028452838966974,-3.0405936375617615,bf81d8692db,games5425898691,24.0,1369.9599609375,4883.41015625,191.8300018310547,-8163.900146484375,18489.599609375,875.9999847412109,-1123.1999969482422,1619.6000671386719,-3022.39990234375,255.0,239.0,,-0.3596359356135906,0.8633461224940304,-0.035679482664335245,True,209.0,False,12,13,False,,76561198039309853,enpitsu,27.0,1717.3599853515625,4239.490234375,17.030000686645508,-11514.200439453125,1973.0999755859375,5.699999928474426,1.5999999642372131,0.19999999552965164,2114.7999572753906,255.0,255.0,,0.016755095687626974,2.998672439382395,0.00021230302648471208,True,2,14,92.0,False,12,,D4rKw1NgS,5872256937533566216,8.0,,,,,,,,,,,,,,,,True,,,,,,,Bini1901,2849588146808678061,8.0,1289.6600341796875,4894.2099609375,290.04998779296875,13701.199951171875,12427.80029296875,3709.4000244140625,4047.9000854492188,-3328.599853515625,1668.6000061035156,160.0,128.0,,-1.0559990123680416,-0.047548711352198555,0.54850470525127,True,187.14006859000014,True,14,4,10,
21,1503,48,False,False,1,10425.84062858688,-1497.3699951171875,-5007.41015625,403.989990234375,-17765.0,5912.1002197265625,14909.89990234375,3450.0,2019.7999572753906,4473.999938964844,1.0,-0.10715010486243805,-0.6821326792175972,3.063505761439336,2849588146808678061,Bini1901,8.0,-1377.530029296875,-4944.14013671875,328.3500061035156,-6263.699951171875,277.39999771118164,4658.800048828125,-4416.7999267578125,1633.800048828125,2841.099853515625,169.0,128.0,,1.1161967022037793,0.31051185427575023,1.3707808876731795,True,188.0,False,14,10,4,,5872256937533566216,D4rKw1NgS,8.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27.0,-1629.5999755859375,-4247.330078125,17.030000686645508,11809.000244140625,-254.69999313354492,5.699999928474426,-1.0000000149011612,-0.09999999776482582,2279.4000244140625,255.0,255.0,,-0.016729585527741314,3.1179665808915615,9.512911934286239e-05,True,12,92.0,False,14,2,,games5425898691,bf81d8692db,24.0,-1369.9599609375,-4883.41015625,191.8300018310547,8163.900146484375,-18489.599609375,875.9999847412109,1123.1999969482422,-1619.6000671386719,-3022.39990234375,255.0,239.0,,0.3596359356135906,-0.8633461224940304,-0.035679482664335245,True,209.0,False,12,False,13,
22,1596,51,False,False,0,5703.26802205498,3666.75,1718.219970703125,236.66000366210938,-5948.800048828125,14788.00048828125,-1370.8999633789062,971.8000030517578,-3081.0000610351562,5055.899963378906,0.0,0.28584161780021294,1.8918109092845925,2.1439130825618458,76561198039309853,enpitsu,27.0,3629.030029296875,1522.6600341796875,158.52000427246094,11221.199951171875,11197.5,3038.2000732421875,-4767.900085449219,-2698.2000732421875,485.99998474121094,128.0,255.0,False,0.03202828189968342,0.5484991935133113,-0.5340559459515267,True,58.0,False,16,13,2,,bf81d8692db,games5425898691,24.0,349.4100036621094,3859.320068359375,17.010000228881836,647.9000091552734,-12238.499755859375,2.3000000417232513,0.0,-2.7000001072883606,1608.8999938964844,255.0,249.0,,0.00956189604788045,-1.5022461397433384,9.884683474553365e-05,True,False,12,209.0,False,14,,D4rKw1NgS,5872256937533566216,8.0,-2447.989990234375,3575.449951171875,17.010000228881836,3674.1000366210938,3395.7000732421875,2.800000011920929,0.0,-0.19999999552965164,3009.8001098632812,255.0,255.0,False,0.009517375750259124,1.1213793655620674,-3.100048912696938e-05,True,False,71.0,False,False,False,,Bini1901,2849588146808678061,8.0,3379.75,2915.989990234375,16.989999771118164,6537.7001953125,-15218.900146484375,4.600000083446503,0.7999999821186066,-2.199999988079071,-481.8000030517578,252.0,128.0,False,0.009602567535414889,-1.197893514796731,4.902775544346434e-05,True,104.0,False,14,4,10,
23,1644,53,False,False,0,3903.1480504317615,2799.449951171875,3883.72998046875,132.77000427246094,15046.600341796875,17416.700439453125,7244.89990234375,-1614.2999267578125,-5032.60009765625,2840.10009765625,0.0,0.13728283311699946,-0.8206429279906574,2.651607726575976,bf81d8692db,games5425898691,24.0,2623.010009765625,3771.419921875,17.010000228881836,14937.5,9520.399780273438,1.899999976158142,0.5999999865889549,0.09999999776482582,236.39999389648438,255.0,128.0,,0.009611584485623149,0.5777157591236134,-5.340026560395427e-05,True,183.0,False,12,14,False,,76561198039309853,enpitsu,27.0,3911.139892578125,3059.669921875,192.77999877929688,-485.40000915527344,8220.999755859375,-4741.499938964844,51.500000953674316,-234.3000030517578,457.2999954223633,128.0,128.0,False,-0.4593976242354294,1.7602748344772159,0.014788934741786976,True,2,16,58.0,False,14,,D4rKw1NgS,5872256937533566216,8.0,-1035.0999755859375,4523.06982421875,17.010000228881836,17189.69970703125,7697.9998779296875,2.0000000298023224,1.2999999523162842,0.5000000074505806,1070.8000183105469,255.0,228.0,False,0.00959586388685202,0.43754916571190666,0.00011628919625219133,True,False,21.0,False,False,False,,Bini1901,2849588146808678061,8.0,4078.989990234375,2734.75,389.1000061035156,-0.09999999776482582,12613.299560546875,-8724.89990234375,-559.7999954223633,-0.7999999821186066,0.5999999865889549,255.0,128.0,False,0.6355470300476856,1.558869734237124,-1.5781331405486005,True,87.00430956707207,True,14,4,10,
24,1698,55,False,False,1,8774.05840871126,-1894.18994140625,-3178.590087890625,140.25,9886.199951171875,20295.50048828125,5563.3001708984375,5254.89990234375,1347.2000122070312,2563.2000732421875,1.0,-0.2023833690602421,-1.7757955363800493,0.43301417825365246,2849588146808678061,Bini1901,8.0,-1935.8199462890625,-3347.3798828125,84.3499984741211,11542.80029296875,19793.00048828125,1999.2999267578125,-5305.7000732421875,-1309.2999267578125,620.0,255.0,223.0,,-0.5410507879435655,2.1205834522294067,-0.4365175617299371,True,192.30574621949148,True,16,11,4,,5872256937533566216,D4rKw1NgS,8.0,-1130.760009765625,-3902.1201171875,126.19000244140625,-8898.800048828125,11118.900146484375,2455.8999633789062,148.69999885559082,119.79999542236328,-12.799999713897705,255.0,112.0,,0.06424127138908872,0.8959089590763588,2.2310913546503542e-05,True,False,4,0.0,False,False,,enpitsu,76561198039309853,27.0,-877.1599731445312,-4423.330078125,17.030000686645508,18031.199951171875,12022.900390625,5.5000001192092896,-0.0,-0.0,2038.3000183105469,255.0,255.0,,-0.016781169825746213,2.4770172183558397,9.661892514276333e-06,True,14,0.0,False,16,2,,games5425898691,bf81d8692db,25.0,-2871.68994140625,-2404.85009765625,17.0,19069.3994140625,7572.9998779296875,1.0999999940395355,-1.8000000715255737,-0.5999999865889549,1576.9000244140625,255.0,255.0,,-0.009588492390525621,2.7378587657293667,0.0003158459896657691,True,98.4363181642307,True,12,False,14,
25,1739,57,False,False,0,5094.7349735118505,453.45001220703125,227.22999572753906,245.1300048828125,-12310.30029296875,-4152.099914550781,6045.3997802734375,4031.4999389648438,-3100.1998901367188,3183.599853515625,0.0,0.41596267557140015,-1.3013951427846235,2.7726939359661604,bf81d8692db,games5425898691,25.0,500.79998779296875,142.47000122070312,109.61000061035156,-6443.4002685546875,-5973.4002685546875,1507.7000427246094,-4431.300048828125,2651.0000610351562,1893.3999633789062,255.0,97.0,,-0.594619807518598,3.139018116200197,0.6119521708462441,True,57.0,False,14,15,False,,76561198039309853,enpitsu,27.0,-69.4000015258789,1565.8599853515625,17.030000686645508,-1185.5999755859375,-22968.798828125,5.0,0.0,-0.29999999329447746,0.9000000357627869,255.0,128.0,,0.01677457744807707,-1.6222421506352254,-2.7090790839498546e-05,True,2,16,0.0,False,14,,D4rKw1NgS,5872256937533566216,8.0,2457.1298828125,2195.449951171875,17.010000228881836,8794.89990234375,-11977.900390625,2.0999999344348907,0.5000000074505806,0.19999999552965164,-0.5000000074505806,255.0,128.0,,0.009546908594887058,-0.9375325977096663,-3.027251613569207e-06,True,False,0.0,False,4,False,,Bini1901,2849588146808678061,8.0,497.0799865722656,475.4800109863281,86.11000061035156,-8747.000122070312,-21099.599609375,2700.8999633789062,167.19999313354492,-1773.800048828125,922.6000213623047,196.0,0.0,,-0.0569312060530813,-1.3438925076370438,-0.1360953837232541,True,156.62682159485354,True,18,4,13,
26,1874,61,False,False,0,7308.490901710446,-3986.699951171875,-1482.81005859375,319.760009765625,10070.0,16338.800048828125,4091.400146484375,626.6999816894531,-2281.7999267578125,-5513.599853515625,0.0,0.27295080623010354,-1.7867605364726438,0.7181191480374002,76561198039309853,enpitsu,27.0,-4078.889892578125,-1726.030029296875,266.3299865722656,-30.899999141693115,14485.699462890625,3804.5999145507812,-2952.5,396.8000030517578,43.499999046325684,255.0,128.0,False,-0.11621321908483591,1.5833420263102613,1.5534196108872398,True,13.0,False,16,14,2,,bf81d8692db,games5425898691,24.0,-4078.97998046875,-2994.989990234375,338.4700012207031,2.0000000298023224,14267.19970703125,-2650.1998901367188,37.99999952316284,0.0,0.19999999552965164,255.0,128.0,,0.15975257356968492,1.5805000320869735,1.5723622208689152,True,False,14,255.0,False,16,,D4rKw1NgS,5872256937533566216,8.0,-268.760009765625,2817.719970703125,17.010000228881836,1418.6000061035156,16450.899658203125,2.0999999344348907,0.0,-0.7999999821186066,-235.0,255.0,128.0,False,0.009592055187927417,1.458305831255265,0.00017058446213735897,True,False,194.0,False,4,False,,Bini1901,2849588146808678061,8.0,-2680.800048828125,4554.47021484375,16.940000534057617,268.4000015258789,-1870.5999755859375,19.500000476837158,2.199999988079071,0.19999999552965164,3.4999999403953552,128.0,128.0,,0.00949297794065604,-1.4272380512902236,-5.850675666968043e-06,True,85.0,False,False,False,False,
27,1938,64,False,True,1,7162.009208429769,1872.8399658203125,-1955.0799560546875,224.10000610351562,-4923.2000732421875,24954.599609375,11001.800537109375,3922.9000854492188,-346.50001525878906,-4526.600036621094,1.0,0.9844665864886679,-2.1177440488717605,-0.23376715797027778,2849588146808678061,Bini1901,8.0,1877.56005859375,-2145.85009765625,149.8300018310547,-13958.399658203125,18141.700439453125,2244.7000122070312,-1724.7000122070312,-5215.9002685546875,-263.1999969482422,255.0,235.0,,-0.19609668122882362,1.4814781189507253,-0.58324220850476,True,166.1649205223206,True,4,3,False,,5872256937533566216,D4rKw1NgS,8.0,479.6199951171875,-4503.330078125,17.010000228881836,-2065.2999877929688,-6303.599853515625,2.0999999344348907,0.7999999821186066,-0.09999999776482582,0.0,128.0,128.0,,-0.009611671780411238,1.8874343983602573,2.930531548926122e-06,True,False,4,194.0,False,False,,enpitsu,76561198039309853,28.0,2045.5799560546875,-1146.0,17.049999237060547,-18819.3994140625,-3831.400146484375,4.900000095367432,9.800000190734863,0.9000000357627869,-1587.5,255.0,0.0,,-0.01688077049776435,-0.12579358399819882,-0.002391055215955757,True,14,210.0,False,16,2,,games5425898691,bf81d8692db,24.0,2074.8701171875,-1049.5,16.989999771118164,-19353.499755859375,-4808.500061035156,3.400000035762787,-12.599999904632568,-3.4999999403953552,-1681.1000061035156,255.0,0.0,,-0.009500557470635,-0.1939311983478274,0.0022412697985281396,True,199.0,False,14,False,16,
