,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
85,4666,144,False,False,1,6248.905550130215,3428.090087890625,-572.9099731445312,189.47000122070312,5773.900146484375,19347.39990234375,7140.8001708984375,3117.5,-1077.5,5011.9000244140625,1.0,0.7200907351311309,2.5459629756523685,0.12393582117505218,76561198039309853,enpitsu,24.0,3325.419921875,-778.1900024414062,118.80999755859375,12325.0,8756.799926757812,3812.7999877929688,6.800000071525574,6.899999976158142,859.8000335693359,128.0,255.0,False,-0.016800139220818414,2.3889953471120906,-0.0007809609286595966,True,161.0,False,11,False,14,,bf81d8692db,games5425898691,18.0,-46.130001068115234,599.8200073242188,17.010000228881836,3962.2000122070312,11622.60009765625,2.8999999165534973,-0.0,-0.0,-2340.0999450683594,255.0,0.0,,-0.009550595791450043,1.9639956548110031,-1.1850031073926706e-05,True,180.0,False,20,20,False,,supremejovanotti,b6beb4fd03b,11,1913.18994140625,1987.1700439453125,17.059999465942383,4322.60009765625,-12126.99951171875,1.899999976158142,0.7999999821186066,0.09999999776482582,0.0,128.0,128.0,,-0.016786406347217554,-1.9132112214087975,-1.196502737590158e-06,True,228.0,False,28.0,False,24,,TheLegend_ofLord,4813354133817742819,14.0,2973.570068359375,3676.81005859375,17.010000228881836,7562.8997802734375,9869.600219726562,2.7000001072883606,-0.29999999329447746,-0.0,2361.1000061035156,255.0,255.0,-0.009516128449095261,2.159723473843664,1.5963878397823875e-05,True,255.0,False,16,16,False,,
86,4742,147,False,False,1,3209.988444087212,3855.75,3897.4599609375,282.80999755859375,-1845.3999328613281,22506.4990234375,5484.000244140625,-163.4000015258789,17.100000381469727,5997.7001953125,1.0,-0.7097905361079276,1.8909676821408778,-1.880431291997364,bf81d8692db,games5425898691,18.0,3788.97998046875,3749.85009765625,212.33999633789062,16058.1005859375,11886.600341796875,1902.7000427246094,2218.8999938964844,-2320.800018310547,-2563.5000610351562,255.0,0.0,,0.9148312648804695,3.1363388281560325,0.0048038308781041365,True,104.0,False,20,False,22,,76561198039309853,enpitsu,25.0,3429.31005859375,2106.110107421875,17.059999465942383,-1497.8999328613281,9005.800170898438,-2.0000000298023224,-0.0,2.199999988079071,1645.2999877929688,255.0,255.0,False,-0.016668302124282556,1.4282888403099931,0.0004095147464987778,True,135.92857613871175,True,14,12,False,,supremejovanotti,b6beb4fd03b,11,12.90999984741211,2363.77001953125,17.059999465942383,-6573.2000732421875,12474.89990234375,1.899999976158142,0.09999999776482582,-0.29999999329447746,-23.299999237060547,255.0,128.0,,-0.016779907983003297,1.0886536463365937,3.9910897025159544e-05,True,255.0,False,28.0,False,24,,TheLegend_ofLord,4813354133817742819,14.0,1791.8499755859375,5098.0400390625,132.89999389648438,-3918.5000610351562,101.00000381469727,605.6999969482422,364.1999816894531,-1013.8999938964844,152.39999771118164,192.0,128.0,-0.08018333592254637,3.1377923068767166,1.3940678877371335,True,255.0,False,16,16,False,,False
87,4811,150,False,False,0,10026.814541184702,-1046.1700439453125,-4885.68994140625,316.55999755859375,-21114.19921875,-4082.9998779296875,9560.499877929688,520.0,5370.3997802734375,-2624.4000244140625,0.0,1.080940020592329,1.1533463732287852,2.7504494704644493,b6beb4fd03b,supremejovanotti,11.0,-839.2999877929688,-4841.81005859375,191.1999969482422,-15518.499755859375,-1999.1000366210938,3348.5000610351562,299.59999084472656,-2101.0000610351562,118.59999656677246,255.0,128.0,,-0.7631588518016079,-3.0508489023736693,-0.03463374434472738,True,220.43021067496272,True,25,False,30,,4813354133817742819,TheLegend_ofLord,14.0,-3902.949951171875,-3964.840087890625,73.98999786376953,-2785.4998779296875,9740.599975585938,-1696.199951171875,2778.599853515625,-5.299999713897705,1196.1000061035156,230.0,255.0,False,0.1458586496072355,1.8841341805678173,0.6914128617767134,True,211.0,False,18,18,False,,enpitsu,76561198039309853,25,-1168.489990234375,-4206.0400390625,172.3800048828125,9938.499755859375,-14166.600341796875,2690.7000732421875,0.0,0.5999999865889549,-253.79999160766602,128.0,128.0,False,0.016606731400873674,-1.1244283510094586,0.0017350689880813227,True,39.0,False,16.0,False,12,,games5425898691,bf81d8692db,18.0,-3585.89990234375,-1971.72998046875,17.010000228881836,8385.2001953125,11283.800048828125,2.7000001072883606,3.3000001311302185,6.800000071525574,-758.3000183105469,255.0,128.0,0.009526718071165919,0.8917020170410269,-0.00012854071700039012,True,104.0,False,22,20,False,,
88,4870,152,False,False,0,9195.7664635086,-3751.3798828125,-3601.219970703125,632.030029296875,13690.0,9985.900268554688,-3667.0001220703125,571.5999984741211,2327.2000122070312,5500.5999755859375,0.0,0.2634927716298227,0.7078809571548322,-2.5887197749227875,4813354133817742819,TheLegend_ofLord,14.0,-3912.60009765625,-3652.320068359375,637.47998046875,2597.3001098632812,-4276.700134277344,1142.7999877929688,3215.7000732421875,2673.9999389648438,3331.6000366210938,215.0,255.0,False,0.631934173377904,-1.495131758448859,-1.1327802441348627,True,211.0,False,18,False,20,,b6beb4fd03b,supremejovanotti,11.0,-3209.8701171875,-4209.14990234375,17.059999465942383,-2787.7999877929688,11316.199951171875,2.7000001072883606,-1.5999999642372131,1.8000000715255737,-1792.8999328613281,128.0,0.0,,0.016790665200884514,1.7992115343467983,-0.0003625604411850407,True,218.0,False,30,26,False,,enpitsu,76561198039309853,25,709.280029296875,-5217.47998046875,16.760000228881836,-4940.4998779296875,11208.900146484375,51.10000133514404,-38.59999895095825,-15.499999523162842,2353.000030517578,255.0,128.0,False,0.013847754032803469,2.046069983433384,-0.00016278088655064364,True,39.0,False,16.0,False,12,,games5425898691,bf81d8692db,18.0,-3167.830078125,-2749.169921875,230.32000732421875,-10980.10009765625,-6574.5001220703125,3723.2998657226562,22.40000009536743,246.49999618530273,79.40000057220459,255.0,178.0,-0.7830497763799916,-2.9129687776542554,0.11659922637344723,True,75.83996535116628,True,24,20,False,,
89,4938,154,False,False,0,6840.318710075231,-1022.97998046875,-1699.1400146484375,125.26000213623047,5059.2999267578125,15099.200439453125,1378.0000305175781,2136.1000061035156,3346.199951171875,4498.800048828125,0.0,0.6395012597893344,-1.8271738959523212,-0.375369698346895,b6beb4fd03b,supremejovanotti,11.0,-970.0900268554688,-1787.800048828125,15.949999809265137,6323.800048828125,13695.899658203125,56.599998474121094,-423.4000015258789,-137.29999542236328,1050.0,255.0,255.0,,0.0501386131087676,1.1629980345100166,-0.02591681703668717,True,215.3212475058853,True,26,False,32,,4813354133817742819,TheLegend_ofLord,14.0,-2755.169921875,-3798.389892578125,16.989999771118164,12628.499755859375,9312.899780273438,2.5999999046325684,-0.19999999552965164,0.7000000029802322,57.5,255.0,147.0,,0.009512830411410452,0.6345366115552427,2.901315818362026e-05,True,129.55418521870848,True,20,18,False,,enpitsu,76561198039309853,25,71.18000030517578,-1050.760009765625,17.059999465942383,1733.0000305175781,22899.89990234375,1.899999976158142,0.0,0.0,-15.90000033378601,255.0,128.0,,0.016774279015290265,1.4935840008671615,-6.617826082779064e-06,True,39.0,False,16.0,False,12,,games5425898691,bf81d8692db,18.0,-3988.699951171875,-3945.4599609375,177.0500030517578,-1977.7999877929688,2236.199951171875,2744.5001220703125,-2002.2000122070312,286.8000030517578,-1373.8999938964844,255.0,0.0,-0.8773549918314614,2.3449791585053648,1.0405583037748636,True,49.0,False,24,20,False,,
90,4962,155,False,False,0,5339.098412124825,-596.8300170898438,-190.7100067138672,176.83999633789062,6911.5997314453125,19542.099609375,2604.2001342773438,2436.9000244140625,-537.5,4371.300048828125,0.0,0.6361134998565816,-1.7399274025942062,1.0394749254579307,b6beb4fd03b,supremejovanotti,11.0,-622.97998046875,-240.36000061035156,61.43000030517578,9545.999755859375,20849.69970703125,1778.0000305175781,-4849.4000244140625,2333.699951171875,-1133.8999938964844,255.0,62.0,,0.4245644878936645,1.2948786210215135,-0.08570406924699109,True,157.46607312335766,True,27,False,34,,4813354133817742819,TheLegend_ofLord,14.0,-1536.469970703125,-2535.580078125,16.989999771118164,11705.50048828125,19798.399658203125,2.5999999046325684,-1.7000000178813934,-3.6000001430511475,1117.5,255.0,128.0,,0.009574635666804589,1.0989582775264035,-2.6134408071868615e-05,True,54.294933598528644,True,20,18,False,,enpitsu,76561198039309853,25,85.56999969482422,915.6599731445312,17.059999465942383,-660.6999969482422,17893.299560546875,1.899999976158142,-2.3000000417232513,0.0,0.09999999776482582,128.0,128.0,,0.017177027446491102,1.607723658018817,-3.3653439043618883e-06,True,70.0,False,16.0,False,12,,games5425898691,bf81d8692db,18.0,-4013.7900390625,-3258.739990234375,94.51000213623047,3487.0001220703125,13426.600341796875,-4192.699890136719,413.4000015258789,-2475.2999877929688,-236.10000610351562,255.0,128.0,0.27411420597634595,1.2940407387553687,0.8008367156606505,True,8.174004293257184,True,24,20,False,,
91,5089,160,False,False,1,8720.249506209435,-2448.159912109375,-2913.530029296875,120.54000091552734,-16880.400390625,18383.499755859375,-3072.39990234375,-3046.4999389648438,-465.60001373291016,5147.8997802734375,1.0,0.15429116099557977,0.29309590222246734,0.4277447555109058,76561198039309853,enpitsu,25.0,-2329.300048828125,-2993.75,166.4199981689453,-5164.000244140625,19291.8994140625,629.7000122070312,-4762.39990234375,888.1999969482422,2603.699951171875,255.0,255.0,False,-0.9972413096833737,-1.752663194306564,3.0721762463030315,True,0.0,False,15,False,20,,bf81d8692db,games5425898691,19.0,1220.47998046875,-4818.740234375,16.989999771118164,-14316.300048828125,-3132.5,5.099999904632568,-0.0,1.899999976158142,0.0,128.0,128.0,,-0.009770532287740438,-0.2154077508157111,1.9996718718781687e-05,True,255.0,False,26,22,False,,supremejovanotti,b6beb4fd03b,13,-1890.6700439453125,-4840.5,31.079999923706055,1163.6000061035156,3231.400146484375,-2116.9000244140625,3948.900146484375,3650.0,1154.3000030517578,255.0,255.0,False,0.14106095502295413,2.9189340070623353,-0.39409051220690705,True,67.0,False,38.0,False,30,,TheLegend_ofLord,4813354133817742819,14.0,-2277.669921875,-2221.760009765625,17.010000228881836,12335.2001953125,5034.100036621094,2.7000001072883606,-0.29999999329447746,-0.0,2288.0999755859375,255.0,255.0,-0.009531530894486115,2.6873933330370163,3.76423309312116e-05,True,236.0,False,20,18,False,,
92,5153,162,False,False,0,7205.802733741054,3994.14990234375,-152.4499969482422,755.8699951171875,-9052.899780273438,-1140.999984741211,11856.700439453125,-2588.3999633789062,-2339.7999572753906,4794.4000244140625,0.0,0.5605376291083007,1.196408537208993,1.2585270409969744,4813354133817742819,TheLegend_ofLord,14.0,4079.030029296875,-213.0800018310547,590.72998046875,-12.899999618530273,-3484.7000122070312,12820.2001953125,1191.6999816894531,44.40000057220459,-29.000000953674316,255.0,20.0,,-1.3286525086144918,-1.5372002361260118,1.5395136159727747,True,160.0,False,18,False,20,,b6beb4fd03b,supremejovanotti,11.0,3350.830078125,3889.6298828125,17.059999465942383,5832.7001953125,-12117.19970703125,2.3999999463558197,0.0,0.0,-2274.199981689453,255.0,0.0,False,0.016735902408386273,-1.1873368889025342,-1.5521441019800705e-05,True,255.0,False,38,30,False,,enpitsu,76561198039309853,25,3364.989990234375,217.36000061035156,17.059999465942383,1727.4000549316406,-2737.5,1.899999976158142,-0.29999999329447746,0.29999999329447746,0.0,255.0,0.0,False,0.016872595897626616,-1.007863009763819,4.1908008303291003e-05,True,0.0,False,20.0,False,16,,games5425898691,bf81d8692db,19.0,2965.919921875,4421.06982421875,17.010000228881836,14765.799560546875,-12609.599609375,2.8999999165534973,-0.9000000357627869,0.7000000029802322,-1989.6000671386719,255.0,0.0,0.009591336477476325,-0.780576041300215,7.348595005039475e-05,True,247.0,False,28,24,False,,
93,5263,166,False,False,1,4763.945517881846,-574.0499877929688,608.5399780273438,252.27000427246094,11377.39990234375,14755.899658203125,9657.39990234375,5849.5001220703125,1286.9000244140625,355.60001373291016,1.0,-0.5307217218970053,-0.28475686757120083,1.938696724050639,76561198039309853,enpitsu,25.0,-604.3400268554688,563.030029296875,113.52999877929688,6429.4000244140625,20596.69921875,2188.699951171875,-5237.1002197265625,-617.5,1562.1000671386719,255.0,255.0,,-0.23801970192831928,2.6754276790109532,0.01808928432727034,True,7.0,False,17,False,22,,bf81d8692db,games5425898691,19.0,-500.7300109863281,375.8500061035156,93.70999908447266,11027.60009765625,11036.400146484375,2946.7001342773438,-1752.7000427246094,5190.999755859375,480.09998321533203,255.0,0.0,,-0.09671481083778014,1.5506869572890456,0.6806595559250843,True,214.0,False,30,25,False,,supremejovanotti,b6beb4fd03b,12,-600.0399780273438,1592.239990234375,1095.93994140625,10894.300537109375,15375.50048828125,-1033.0999755859375,-665.5999755859375,-9.100000262260437,60.70000171661377,255.0,128.0,False,-0.19005929051357182,1.6945368697477292,-0.10962725510353631,True,127.0,False,40.0,4,30,,TheLegend_ofLord,4813354133817742819,14.0,940.5399780273438,-0.0,974.3099975585938,20315.400390625,-4465.299987792969,-6972.7001953125,-258.99999618530273,1103.6000061035156,731.3999938964844,202.0,128.0,-0.2798838719096111,2.750125024119951,0.12861848717758478,True,54.0,False,22,20,False,,False
94,5338,169,False,False,1,1642.7091286593898,2392.4599609375,4462.43017578125,440.57000732421875,11643.699951171875,21785.70068359375,970.5999755859375,-815.8999633789062,-3030.0,3636.9000244140625,1.0,0.34339907745842413,-0.44107249809823496,-1.7093312035271828,bf81d8692db,games5425898691,19.0,2367.2099609375,4346.10986328125,339.30999755859375,16135.2001953125,16191.8994140625,288.799991607666,1928.6000061035156,3276.7999267578125,3973.9999389648438,255.0,95.0,,-0.35779461995138173,2.612076105192772,1.2225377573522143,True,148.3841721524474,True,27,False,32,,76561198039309853,enpitsu,25.0,2776.360107421875,4052.429931640625,17.059999465942383,18825.2001953125,1027.3999786376953,2.3000000417232513,0.7999999821186066,0.09999999776482582,-1950.2000427246094,255.0,0.0,True,-0.01676168257171996,-3.1338500590790828,-9.186643080870676e-05,True,0.0,False,22,18,False,,supremejovanotti,b6beb4fd03b,12,2281.860107421875,4838.0400390625,17.059999465942383,7581.9000244140625,4288.800048828125,2.3999999463558197,-0.5000000074505806,-0.5000000074505806,-1883.800048828125,255.0,46.0,False,-0.016698737847347878,2.6347023519857067,-0.00011637260543288323,True,127.0,False,40.0,4,30,,TheLegend_ofLord,4813354133817742819,14.0,3218.89990234375,2109.070068359375,17.010000228881836,-12101.199951171875,13745.0,2.3999999463558197,0.29999999329447746,-0.5000000074505806,-139.79999542236328,243.0,75.0,-0.009547792422167257,0.8272169153178448,-0.00016681955557990984,True,210.0,False,22,20,False,,False
95,5378,170,False,False,0,8794.065892317083,-3282.550048828125,-3324.0400390625,171.6699981689453,-5780.7000732421875,24349.7998046875,4165.400085449219,5448.800048828125,1826.6000366210938,1724.1999816894531,0.0,0.5996718891538285,1.507079062323957,-1.6437699250085414,b6beb4fd03b,supremejovanotti,12.0,-3205.330078125,-3631.1298828125,87.3499984741211,-5452.80029296875,22194.69970703125,2580.7998657226562,-2374.9000549316406,-182.70000457763672,1297.2999572753906,255.0,14.0,False,0.048691196226087356,2.333901096461949,0.015098617648288255,True,67.43758287224719,True,31,4,42,,4813354133817742819,TheLegend_ofLord,14.0,-2345.989990234375,-4070.6298828125,17.010000228881836,8698.300170898438,-8705.999755859375,2.7000001072883606,-0.29999999329447746,0.29999999329447746,2328.800048828125,255.0,255.0,False,0.009530375557371866,-0.7275402620118828,6.032645247766739e-05,True,210.0,False,22,20,False,,enpitsu,76561198039309853,25,-3407.919921875,-3121.429931640625,131.1300048828125,3438.0999755859375,-4598.800048828125,3599.5001220703125,4223.2000732421875,107.20000267028809,-1391.300048828125,128.0,0.0,False,0.01638083806206112,0.009344190322485329,0.05036913733543234,True,225.0,False,24.0,False,19,,games5425898691,bf81d8692db,19.0,-3168.639892578125,-4220.4599609375,304.95001220703125,-1981.6999816894531,7251.7999267578125,-3724.2999267578125,737.9000091552734,-1675.8999633789062,-1228.6000061035156,255.0,239.0,0.8093801377115201,1.1749603730937954,0.5239931285958829,True,137.0,False,32,28,False,,
96,5379,170,False,False,1,3042.2387747404377,3293.409912109375,3267.1298828125,189.27999877929688,-7602.5,8522.80029296875,7482.5,5466.5997314453125,2001.1000061035156,1453.0999755859375,1.0,-0.5107697593601465,-1.5829355011619068,-1.6049614120110698,76561198039309853,enpitsu,25.0,3407.919921875,3121.429931640625,131.1300048828125,-3438.0999755859375,4598.800048828125,3599.5001220703125,-4223.2000732421875,-107.20000267028809,-1391.300048828125,128.0,0.0,False,-0.01638083806206112,-0.009344190322485329,0.05036913733543234,True,225.0,False,19,False,24,,bf81d8692db,games5425898691,19.0,3185.080078125,4159.8701171875,271.25,1962.5,-7287.5,-4303.2000732421875,-1530.2000427246094,1738.699951171875,-885.1999664306641,255.0,255.0,,-0.6538550762981906,-1.0118857780703419,0.4147208324994966,True,137.0,False,32,28,False,,supremejovanotti,b6beb4fd03b,12,3251.429931640625,3450.9599609375,105.37999725341797,5671.7999267578125,-21401.201171875,1837.2000122070312,5492.9998779296875,134.399995803833,-241.10000610351562,255.0,0.0,False,-0.43861973834954543,-2.4636892340478256,0.442245778189171,True,64.33188830396182,True,42.0,4,31,,TheLegend_ofLord,4813354133817742819,14.0,2345.989990234375,4070.6298828125,17.010000228881836,-8698.300170898438,8705.999755859375,2.7000001072883606,0.29999999329447746,-0.29999999329447746,2328.800048828125,255.0,255.0,-0.009530375557371866,0.7275402620118828,6.032645247766739e-05,True,210.0,False,22,20,False,,False
97,5380,170,False,False,0,8709.517388957907,-3264.050048828125,-3241.409912109375,251.7899932861328,4260.899963378906,21813.20068359375,17840.0,5307.0001220703125,1646.3999938964844,-2263.699951171875,0.0,0.43790631656351126,1.5381646905197788,-1.5842143095686283,b6beb4fd03b,supremejovanotti,12.0,-3251.429931640625,-3450.9599609375,105.37999725341797,-5671.7999267578125,21401.201171875,1837.2000122070312,-5492.9998779296875,-134.399995803833,-241.10000610351562,255.0,0.0,False,0.43861973834954543,2.4636892340478256,0.442245778189171,True,61.17295493105408,True,31,4,42,,4813354133817742819,TheLegend_ofLord,14.0,-2266.35009765625,-4135.18017578125,17.010000228881836,10208.400268554688,-6915.9002685546875,2.7000001072883606,-0.3999999910593033,0.19999999552965164,2319.600067138672,255.0,226.0,False,0.009526537795734896,-0.5324681912831171,1.3419365516962295e-05,True,210.0,False,22,20,False,,enpitsu,76561198039309853,25,-3375.14990234375,-3146.14990234375,160.85000610351562,3321.7001342773438,-1184.1999816894531,2560.4000854492188,5371.5997314453125,954.8999786376953,695.1999664306641,128.0,0.0,False,0.04927321274597767,0.19683189195898604,0.6864527264437376,True,225.0,False,24.0,False,19,,games5425898691,bf81d8692db,19.0,-3185.080078125,-4159.8701171875,271.25,-1962.5,7287.5,-4303.2000732421875,1530.2000427246094,-1738.699951171875,-885.1999664306641,255.0,255.0,0.6538550762981906,1.0118857780703419,0.4147208324994966,True,137.0,False,32,28,False,,
98,5534,176,False,False,1,9825.824666764667,1944.989990234375,-4629.669921875,386.2200012207031,-6123.4002685546875,-5299.0997314453125,8752.39990234375,4622.699890136719,3816.7999267578125,-248.29999923706055,1.0,1.2889979596508794,1.6605810077001648,1.9030591711386475,76561198039309853,enpitsu,25.0,2032.4300537109375,-4625.509765625,201.44000244140625,-11055.6005859375,-1238.499984741211,1999.7999572753906,-136.99999809265137,1246.3999938964844,-0.19999999552965164,128.0,128.0,False,0.83028633618063,-0.10966368939621879,-8.497895292749452e-06,True,15.0,False,20,False,26,,bf81d8692db,games5425898691,18.0,784.9199829101562,-4378.52978515625,17.020000457763672,4528.399963378906,-12453.900146484375,1.5999999642372131,-0.0,-0.0,2139.9000549316406,128.0,255.0,,-0.009631651654138363,-1.9835493534369646,1.3184120767457008e-05,True,136.0,False,34,30,False,,supremejovanotti,b6beb4fd03b,12,1653.9300537109375,-1983.5,17.049999237060547,-1715.2000427246094,-13319.69970703125,3.100000023841858,0.3999999910593033,-1.4000000059604645,120.79999923706055,128.0,128.0,,-0.016819430587835176,-1.4571893741351996,-0.0001388207445856065,True,122.0,False,42.0,4,32,,TheLegend_ofLord,4813354133817742819,14.0,2248.570068359375,-4983.990234375,531.6900024414062,1561.1000061035156,-22719.19921875,-3224.8001098632812,283.4000015258789,-2662.7999877929688,-31.19999885559082,136.0,146.0,-1.3856135593683105,-2.0733318886407255,-2.964132070172832,True,0.0,False,24,20,4,,False
99,5598,178,True,True,0,576.4425924933505,-819.469970703125,4568.66015625,646.5399780273438,14250.899658203125,9951.799926757812,-2566.7999267578125,-2126.0000610351562,1385.5999755859375,-5436.9000244140625,0.0,-0.23780486558883424,1.9052407647599827,-0.5215012674420212,b6beb4fd03b,supremejovanotti,12.0,-948.1300048828125,4446.0,615.9199829101562,1259.4999694824219,11300.699462890625,3178.699951171875,807.9000091552734,5435.8001708984375,219.50000762939453,255.0,255.0,True,-0.09004890401673774,-0.9345600558016316,-2.9657207377957544,True,40.0,False,32,6,44,,4813354133817742819,TheLegend_ofLord,14.0,-3154.110107421875,3652.780029296875,17.010000228881836,2305.800018310547,-12465.50048828125,2.7000001072883606,0.0,0.0,2343.9999389648438,255.0,255.0,False,0.00952559232556883,-1.3223577945823919,5.330971443552038e-06,True,255.0,False,24,20,4,,enpitsu,76561198039309853,25,-405.29998779296875,4725.6201171875,17.059999465942383,1225.4000091552734,6729.0997314453125,1.8000000715255737,-0.5000000074505806,0.29999999329447746,0.0,0.0,128.0,False,0.01697778272411977,-1.7509608542996582,2.1603732081696838e-05,True,15.0,False,26.0,False,20,,games5425898691,bf81d8692db,18.0,-936.9299926757812,4316.97998046875,49.15999984741211,9208.300170898438,5298.800048828125,3537.0001220703125,284.59999084472656,-435.6999969482422,532.599983215332,255.0,105.0,-0.003528701709481447,0.6081961653192272,-0.0011696178703114624,True,136.0,False,35,30,False,,
100,5870,179,False,False,0,5203.9395783279515,-5.429999828338623,12.829999923706055,120.58000183105469,1310.0999450683594,8248.200073242188,9286.799926757812,3090.4998779296875,742.9000091552734,-5088.800048828125,0.0,0.06134952815745634,-0.2287882918905894,0.06858667327716436,4813354133817742819,TheLegend_ofLord,13.0,3.640000104904175,-112.25,102.18000030517578,-12514.3994140625,17333.699951171875,339.7999954223633,-5010.299987792969,-1178.3999633789062,-1938.3000183105469,255.0,126.0,,1.1514354361612158,2.7581488988009544,0.8844105043651033,True,0.0,False,3,False,4,,b6beb4fd03b,supremejovanotti,11.0,2324.780029296875,-2074.949951171875,15.770000457763672,17033.800048828125,15192.900390625,-450.8000183105469,-1256.8000030517578,99.0999984741211,1598.8999938964844,255.0,255.0,False,0.020431346497900845,0.7436990939199496,-0.0003762548526917815,False,12.0,False,4,4,False,,enpitsu,76561198039309853,25,0.0,2490.159912109375,16.940000534057617,0.0,-13501.800537109375,30.499999523162842,-25.59999942779541,0.0,0.0,255.0,,,0.01808965962510358,-1.5708366338072135,-3.644924498970113e-07,True,146.0,False,2.0,False,2,,games5425898691,bf81d8692db,18.0,-24.959999084472656,152.6999969482422,94.69000244140625,9215.10009765625,-20967.60009765625,401.3999938964844,5158.800048828125,1906.6999816894531,-32.69999980926514,255.0,108.0,1.2374132951097525,-1.2339122536893503,-0.012813934010185385,True,0.0,False,4,3,False,,
101,5964,182,False,False,1,4466.473098820326,-1892.8699951171875,1651.219970703125,121.94000244140625,-4964.700012207031,9374.400024414062,1159.4000244140625,-290.3000068664551,-1678.6000061035156,-5357.0001220703125,1.0,0.026587096120356243,-2.5050175729725606,-3.019779745358632,bf81d8692db,games5425898691,18.0,-1889.81005859375,1507.1500244140625,16.75,-7952.1002197265625,6863.599853515625,-136.99999809265137,145.20000457763672,137.2000026702881,-119.70000267028809,255.0,128.0,,-0.005478872477999343,0.722562474721445,-0.000472795627326491,True,31.0,False,4,False,4,,76561198039309853,enpitsu,25.0,-2792.10009765625,1463.010009765625,17.059999465942383,3364.2001342773438,10755.699462890625,2.5,-0.5000000074505806,-1.8000000715255737,1972.7999877929688,128.0,255.0,,-0.016852422204533552,1.8537303350287009,0.00025870472862784475,True,80.0,False,2,2,False,,supremejovanotti,b6beb4fd03b,12,-1556.5799560546875,2836.7900390625,17.059999465942383,-6217.5,14170.899658203125,3.799999952316284,0.3999999910593033,-0.0,3821.9000244140625,255.0,255.0,False,-0.0167663823047256,0.4277374054044443,5.181167974412373e-05,True,169.0,False,4.0,False,4,,TheLegend_ofLord,4813354133817742819,14.0,1048.0799560546875,2288.320068359375,66.94000244140625,-7286.7999267578125,17372.7001953125,-2136.7999267578125,-706.2999725341797,-1321.6999816894531,597.7000045776367,255.0,128.0,0.12194790336340068,1.2322303173469473,0.5751927314911076,True,0.0,False,6,6,False,,
