,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
27,1748,57,False,False,0,8596.803777410465,1604.2900390625,-3085.179931640625,108.80999755859375,-5579.0997314453125,20715.30029296875,7372.9998779296875,863.4999847412109,-5760.2001953125,1440.2000427246094,0.0,0.7078662059160229,0.4899608556918708,0.37576248809721285,bf81d8692db,games5425898691,24.0,1564.449951171875,-3244.429931640625,59.52000045776367,-2869.89990234375,10379.3994140625,3050.4998779296875,3161.7999267578125,-3638.5000610351562,2648.2000732421875,255.0,255.0,,-0.024056509196227423,1.3780178211628418,-0.02110799402350332,True,79.0,False,False,26,23,,76561198039309853,enpitsu,25.0,1148.6700439453125,-4040.6201171875,17.049999237060547,-3978.599853515625,4507.60009765625,3.0000001192092896,0.0,-0.19999999552965164,2253.699951171875,255.0,128.0,False,0.016634840113264677,2.2668042007336755,5.30408399469303e-05,True,18,False,16,218.0,False,,max_stetsun,9008577481387032148,9.0,766.1300048828125,-2770.93994140625,104.23999786376953,17243.800048828125,-978.0999755859375,3764.5999145507812,-1724.7000122070312,-877.6000213623047,-2877.7999877929688,253.0,76.0,,-0.14065610556538602,-0.5088680142500643,-0.019940595363591034,True,20.262683827389957,True,28,8,20,,chickenlegpeice_,764997303082394243,12.0,2125.080078125,-1464.3199462890625,16.989999771118164,-9083.300170898438,-2914.89990234375,5.0,-1.2999999523162842,-0.29999999329447746,-2332.5,255.0,20.0,0.009536649770060994,-2.8599624589081274,-0.000124760605777869,True,195.0,False,22,14,False,,False
28,1846,61,False,False,1,8556.418665332458,312.6499938964844,-3396.510009765625,108.79000091552734,27298.60107421875,-14985.50048828125,-285.3000068664551,3913.900146484375,2314.2999267578125,-3914.7000122070312,1.0,-0.26290659412265627,-0.6994807374212336,-1.6142735579663763,764997303082394243,chickenlegpeice_,12.0,138.4600067138672,-3357.9599609375,69.08999633789062,17622.7001953125,-5246.199951171875,3043.2000732421875,2100.0999450683594,-2104.7999572753906,-1636.0000610351562,255.0,128.0,False,-0.02574983627035187,-3.0069718524442783,0.039964372207755776,True,55.2022707154674,True,False,24,14,,9008577481387032148,max_stetsun,9.0,-3265.260009765625,463.4200134277344,96.25,5740.3997802734375,-19144.3994140625,-165.10000228881836,5279.000244140625,1543.2000732421875,4.900000095367432,255.0,128.0,,-1.2306398309068274,1.2889175060801754,3.1388896646684086,True,32,8,25,0.0,False,,enpitsu,76561198039309853,25.0,2858.9599609375,-190.89999389648438,17.049999237060547,19965.2001953125,-1077.6000213623047,3.0000001192092896,-0.7999999821186066,-0.0,1986.4999389648438,255.0,255.0,False,-0.016772575005887483,3.128055810373934,7.576248658905239e-05,True,119.0,False,18,False,16,,games5425898691,bf81d8692db,24.0,1341.43994140625,-1433.3900146484375,89.16999816894531,21989.7998046875,-5146.199951171875,-147.60000228881836,-1069.3000030517578,5360.9002685546875,605.9000015258789,255.0,128.0,0.6287139921413106,-0.49374726204211505,2.874439557122282,False,31.0,False,28,25,False,,
29,1932,64,False,False,1,9608.45809476364,3849.919921875,-4003.1298828125,1694.8900146484375,2134.7999572753906,14671.400146484375,5675.0,-1679.6000671386719,314.7999954223633,1325.7000732421875,1.0,-0.6191594431196283,-0.80698533672628,-1.7854797836259297,764997303082394243,chickenlegpeice_,11.0,3841.510009765625,-4195.2998046875,1534.4000244140625,5180.0,6140.9002685546875,9858.699951171875,-2326.699981689453,703.6000061035156,950.5999755859375,255.0,217.0,,0.8637293224100083,2.2750283072339075,-1.6366033703043772,True,211.94328598822315,True,False,24,16,,9008577481387032148,max_stetsun,9.0,-1960.1400146484375,-4953.35986328125,17.65999984741211,19548.299560546875,-10029.000244140625,246.39999389648438,-1063.3999633789062,-454.3000030517578,1313.9999389648438,255.0,243.0,,0.013750053900938246,-2.6855331715098987,-0.02056337168854744,True,32,8,26,197.0,False,,enpitsu,76561198039309853,25.0,3833.219970703125,1115.2900390625,18.0,-1802.4000549316406,-4269.800109863281,-49.60000038146973,55.300002098083496,204.3000030517578,2038.0000305175781,128.0,128.0,,-0.035875284266895076,-1.0916163771438188,0.03376530019234896,True,255.0,False,18,False,16,,games5425898691,bf81d8692db,24.0,3086.679931640625,2576.81005859375,72.05999755859375,-8852.39990234375,21183.89892578125,-1368.699951171875,-1886.199951171875,-1746.6000366210938,-133.59999656677246,255.0,0.0,0.39392537528157906,1.5703975061245605,0.6639000205001787,,,False,30,28,False,,
30,2001,66,False,False,0,5174.771829060381,-3602.449951171875,729.4000244140625,389.1499938964844,2747.3001098632812,19448.299560546875,-1925.2000427246094,5250.3997802734375,-339.00001525878906,-2883.9999389648438,0.0,-0.3235875057350344,1.9833402285293302,-1.4164920872921931,76561198039309853,enpitsu,25.0,-3604.77001953125,575.4000244140625,343.7900085449219,2328.300018310547,14440.30029296875,-714.8000335693359,-5129.5001220703125,-1028.7999725341797,1696.6999816894531,255.0,0.0,,0.6041982377335774,1.418769719935181,-0.04121823139887575,True,189.0,False,False,20,17,,bf81d8692db,games5425898691,24.0,-1605.1099853515625,-4772.509765625,17.0,10557.2998046875,5990.3997802734375,3.6000001430511475,-1.0000000149011612,-0.3999999910593033,2271.0000610351562,255.0,255.0,,0.009561127848481482,0.5675598876703842,0.0001079776090437617,True,30,False,28,255.0,False,,max_stetsun,9008577481387032148,9.0,-132.2899932861328,5041.68994140625,17.010000228881836,-5570.2001953125,-323.10001373291016,2.199999988079071,-1.2999999523162842,0.09999999776482582,998.0000305175781,255.0,191.0,,0.009510175392229689,-3.1174709540160856,0.00013089297039623306,True,197.0,False,32,8,26,,chickenlegpeice_,764997303082394243,11.0,-3660.820068359375,1005.3699951171875,393.82000732421875,9206.400146484375,-14710.999755859375,-3000.1998901367188,497.20001220703125,3843.0999755859375,-3902.9000854492188,128.0,32.0,0.7526463490543404,-2.0379637725677253,-1.7667617476326172,True,106.84369893227856,True,26,17,False,,
31,2005,66,False,False,1,6429.848638986843,3514.43994140625,-732.5399780273438,480.2300109863281,-4952.300109863281,2690.1998901367188,6991.300048828125,1357.7999877929688,-3579.1000366210938,-1212.7999877929688,1.0,0.881334383901185,-2.351518606830789,-1.9817356131922423,764997303082394243,chickenlegpeice_,11.0,3520.64990234375,-865.010009765625,396.5400085449219,-7868.800048828125,53.00000190734863,1719.4999694824219,2205.500030517578,-2617.9998779296875,-4304.800109863281,128.0,14.0,,-0.2099889984588214,-2.921081309889,-1.9436606371366092,True,94.32019778220885,True,False,26,17,,9008577481387032148,max_stetsun,9.0,181.75999450683594,-5035.35986328125,17.010000228881836,6207.7001953125,1158.3000183105469,2.3000000417232513,-0.29999999329447746,-0.0,1906.9000244140625,255.0,213.0,,-0.009524803259594141,2.9876804539324224,0.0001879495922031399,True,32,8,26,197.0,False,,enpitsu,76561198039309853,25.0,3578.64990234375,-633.9600219726562,337.07000732421875,-2689.4000244140625,-2000.7000732421875,-174.3000030517578,4803.900146484375,-1858.8999938964844,-1927.5999450683594,255.0,0.0,,-1.2906685701039997,-1.1824961088307193,-0.042485299645971863,True,189.0,False,20,False,17,,games5425898691,bf81d8692db,24.0,1458.4000244140625,4648.75,17.0,-7865.5999755859375,-9348.300170898438,3.6000001430511475,0.3999999910593033,0.19999999552965164,2339.7999572753906,255.0,255.0,-0.009546722800703207,-0.9347640685531425,3.806447020428456e-05,True,255.0,False,30,28,False,,
32,2075,69,False,False,1,5394.842925713564,2300.5400390625,-68.80000305175781,134.92999267578125,-6007.9998779296875,15674.599609375,2042.7000427246094,5176.5997314453125,-3002.2000122070312,-434.7999954223633,1.0,-1.0465943792816372,2.8268827243267087,-3.0035013020845605,764997303082394243,chickenlegpeice_,11.0,2335.969970703125,-253.17999267578125,16.989999771118164,-3066.4999389648438,12068.299560546875,2.3000000417232513,-0.5999999865889549,2.199999988079071,-259.3000030517578,255.0,128.0,,-0.009547318731004435,1.3323159106765265,-3.1799744226589384e-05,False,32.46638272398262,True,False,26,18,,9008577481387032148,max_stetsun,9.0,1428.449951171875,-2947.64990234375,17.010000228881836,3241.6000366210938,10440.10009765625,2.0999999344348907,-0.19999999552965164,-0.9000000357627869,-725.9999847412109,255.0,89.0,,-0.009540975067802807,1.8706477076763004,-7.552382364501767e-05,True,32,8,26,197.0,False,,enpitsu,76561198039309853,25.0,2835.580078125,-167.94000244140625,17.059999465942383,133.29999923706055,13894.100341796875,-4.099999964237213,-0.29999999329447746,-0.5999999865889549,-22.899999618530273,255.0,128.0,,-0.016724523866884604,1.5831851691972616,4.136378827474967e-05,True,138.88606437560054,True,20,False,18,,games5425898691,bf81d8692db,24.0,2027.2900390625,414.42999267578125,102.8499984741211,11698.699951171875,-19710.30029296875,1908.5000610351562,1409.7999572753906,3238.2000732421875,1250.199966430664,255.0,177.0,0.13423289575813635,-2.2011319881717797,-0.04587392501439377,True,140.0,False,32,29,False,,
33,2078,69,False,False,0,5363.189714810193,-2279.510009765625,-41.66999816894531,165.1999969482422,-16255.10009765625,13892.60009765625,8217.5,2706.4999389648438,3143.2000732421875,4335.299987792969,0.0,0.5853583595631061,-2.4853048557816786,-2.7901278639982734,bf81d8692db,games5425898691,24.0,-2124.89990234375,-250.02000427246094,116.2699966430664,-11723.599853515625,19740.899658203125,1360.0,-2485.399932861328,-4892.39990234375,-369.70001220703125,255.0,166.0,,0.39293897210625167,2.175663512056137,-0.3097719338926102,True,140.0,False,False,32,29,,76561198039309853,enpitsu,25.0,-2836.969970703125,48.13999938964844,17.059999465942383,-185.79999923706055,-14748.599853515625,-4.099999964237213,0.5999999865889549,0.09999999776482582,-6.3999998569488525,255.0,255.0,,0.016747277668925087,-1.5842314422364687,9.57151005383336e-06,True,20,False,18,129.53036551321708,True,,max_stetsun,9008577481387032148,9.0,-1458.5999755859375,2859.949951171875,17.010000228881836,-3959.5001220703125,-10564.599609375,2.0999999344348907,0.0,-0.3999999910593033,-927.3999786376953,244.0,90.0,,0.009536958234224648,-1.9429153804817605,-6.396484723617942e-05,True,197.0,False,32,8,26,,chickenlegpeice_,764997303082394243,11.0,-2287.52001953125,55.68000030517578,16.389999389648438,3118.2998657226562,-13115.899658203125,102.29999542236328,-241.5999984741211,108.69999885559082,-15.199999809265137,255.0,127.0,0.02122952537110035,-1.3413067512811356,0.007915213165693196,False,23.110683861599178,True,26,18,False,,
34,2143,71,False,False,1,8156.059089810056,2829.56005859375,-2783.550048828125,130.80999755859375,4675.799865722656,-1791.1000061035156,2208.5000610351562,1819.9000549316406,-3366.0000610351562,4621.300048828125,1.0,-0.8439485863215062,1.0853102239873158,3.1156545407765144,9008577481387032148,max_stetsun,9.0,2728.260009765625,-2812.010009765625,15.069999694824219,3062.5,-4579.800109863281,-379.3000030517578,716.3999938964844,897.2000122070312,-2852.39990234375,128.0,134.0,False,-0.05974976456935328,-2.2935236120515436,-0.004460204284078952,True,228.0,False,8,32,26,,764997303082394243,chickenlegpeice_,13.0,3290.889892578125,-577.72998046875,27.079999923706055,1251.2000274658203,-12433.900146484375,3079.4000244140625,-0.3999999910593033,-3.1999999284744263,-342.09999084472656,255.0,128.0,False,-0.009540019154659348,-1.6347369525066904,0.00028983667086357283,False,27,False,18,0.0,False,,enpitsu,76561198039309853,25.0,612.530029296875,317.44000244140625,17.059999465942383,-7987.19970703125,-9279.89990234375,2.5,0.29999999329447746,0.7999999821186066,2988.699951171875,255.0,255.0,False,-0.016741648776177124,-1.0136463949335446,2.0543712515158876e-05,True,144.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,3849.969970703125,-333.8500061035156,18.68000030517578,5164.7998046875,-10278.299560546875,308.99999618530273,218.89999389648438,-740.5000305175781,-1511.6999816894531,255.0,68.0,0.02186499314559339,-1.9853021261892014,0.046640060100884305,True,255.0,False,32,30,False,,
35,2162,72,False,False,1,8347.727050819896,3137.35009765625,-2901.199951171875,132.33999633789062,4452.60009765625,82.70000457763672,-110.69999694824219,878.0000305175781,-1239.7000122070312,3319.5999145507812,1.0,-0.9063283691260382,1.0973498661780667,-0.8732727930219616,9008577481387032148,max_stetsun,9.0,3065.219970703125,-2985.85009765625,17.010000228881836,5368.3001708984375,-592.2999954223633,2.0999999344348907,1.1999999731779099,-0.29999999329447746,80.9000015258789,137.0,137.0,False,-0.009649658905758779,-3.0375699224551207,-7.557787269754529e-05,True,228.0,False,8,32,26,,764997303082394243,chickenlegpeice_,13.0,3377.510009765625,-1713.8199462890625,109.3499984741211,1295.3999328613281,-17561.199951171875,-156.40000343322754,5496.500244140625,-98.99999618530273,167.09999084472656,92.0,128.0,False,0.8471072237911209,1.5544370914900303,3.060040862208177,False,28,False,19,0.0,False,,enpitsu,76561198039309853,25.0,845.52001953125,-405.6700134277344,17.059999465942383,10922.2998046875,-5518.3001708984375,1.2999999523162842,0.3999999910593033,-0.09999999776482582,611.3000106811523,255.0,128.0,False,-0.016720826044576215,-2.7268833005265867,-0.0003146840291923807,True,144.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,3832.340087890625,-1225.06005859375,17.899999618530273,-2173.3999633789062,-16973.199462890625,-82.79999732971191,59.89999771118164,370.29998779296875,4.099999964237213,255.0,124.0,-0.017537104698003937,-1.4419729284411675,0.037152494282318003,True,208.02627964686323,True,32,30,False,,
36,2175,73,False,False,1,8199.28344396676,3405.840087890625,-2665.699951171875,208.91000366210938,-1371.7999267578125,-12300.10009765625,10899.49951171875,-5943.800048828125,203.50000381469727,793.1999969482422,1.0,-1.0922766263340058,-0.5390694941147125,-0.6979850862221939,9008577481387032148,max_stetsun,9.0,3386.090087890625,-2813.60009765625,73.75,7733.499755859375,8236.799926757812,-47.60000228881836,-5000.199890136719,-1924.4000244140625,1242.5,255.0,252.0,False,-0.22575354774019368,2.739623364466467,-1.501290316229603,True,206.0,False,8,34,27,,764997303082394243,chickenlegpeice_,13.0,3431.77001953125,-2445.530029296875,68.11000061035156,1308.6000061035156,-17536.99951171875,-2284.499969482422,2163.5000610351562,871.6000366210938,1489.7000122070312,128.0,245.0,False,0.46619320883166704,-1.6265262774517768,0.018230863237472222,False,28,False,20,0.0,False,,enpitsu,76561198039309853,25.0,1339.199951171875,-611.8699951171875,17.059999465942383,12124.200439453125,-5495.30029296875,1.8000000715255737,-2.5999999046325684,1.1999999731779099,-1285.3999328613281,255.0,128.0,False,-0.016722931199560535,-2.721953476865248,-0.0002903322538278676,True,144.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,3663.469970703125,-2134.889892578125,16.989999771118164,-4427.5,-21177.5,3.4999999403953552,-0.0,-0.09999999776482582,-52.69999980926514,255.0,117.0,-0.009591092788276726,-1.3646364441775167,-4.106919620688144e-05,True,174.0,False,32,30,False,,
37,2264,76,False,False,0,1135.3102894824829,-2023.3900146484375,5006.1298828125,157.94000244140625,6521.500244140625,4515.4998779296875,4511.9000244140625,-954.4999694824219,4979.89990234375,3207.60009765625,0.0,-0.22531656123422392,0.8214002789589646,-1.5509084731225797,bf81d8692db,games5425898691,24.0,-2085.8798828125,4957.169921875,16.260000228881836,-9123.900146484375,-4125.799865722656,-391.3999938964844,-2600.2999877929688,-548.4000015258789,-2374.7999572753906,255.0,0.0,,-0.03575662885287111,-2.7317151555653347,-0.009124880985235099,True,204.0,False,False,34,32,,76561198039309853,enpitsu,25.0,-2194.3798828125,4862.93994140625,112.23999786376953,3572.3001098632812,20684.89990234375,2932.39990234375,-3.100000023841858,-17.000000476837158,-1061.2000274658203,128.0,0.0,,0.016767642544417937,1.3333737977152664,-0.0010779690317624434,True,22,False,18,102.0,False,,max_stetsun,9008577481387032148,9.0,-1903.43994140625,4437.41015625,16.989999771118164,16294.599609375,9722.80029296875,4.4999998807907104,0.0,0.0,-4.099999964237213,240.0,137.0,False,0.009592882659662181,0.5293043365696903,5.657277262764768e-05,True,107.0,False,34,8,28,,chickenlegpeice_,764997303082394243,13.0,-990.8900146484375,4633.35986328125,17.010000228881836,8958.900146484375,-4210.10009765625,2.0999999344348907,1.2999999523162842,-0.5999999865889549,-24.90000009536743,18.0,128.0,0.009641270665368037,2.6924201806702914,0.00012727543687866193,True,255.0,False,28,20,False,,False
38,2266,76,False,False,0,1091.8293886829135,-1981.6700439453125,5024.18994140625,184.80999755859375,5484.6002197265625,-2703.5000610351562,3140.10009765625,-2455.399932861328,3492.2000122070312,4216.000061035156,0.0,0.04826146962158774,1.0469809474897747,-1.3533705469111836,76561198039309853,enpitsu,25.0,-2170.5400390625,5000.85986328125,130.16000366210938,3572.3001098632812,20684.89990234375,2498.800048828125,-4.699999988079071,-26.700000762939453,-1667.5999450683594,128.0,0.0,,0.016599615099355404,1.239856676036595,-0.002594291758220638,True,102.0,False,False,22,18,,bf81d8692db,games5425898691,24.0,-2085.8798828125,4957.169921875,16.260000228881836,-9123.900146484375,-4125.799865722656,-391.3999938964844,-2600.2999877929688,-548.4000015258789,-2374.7999572753906,255.0,0.0,,-0.03575662885287111,-2.7317151555653347,-0.009124880985235099,True,34,False,32,204.0,False,,max_stetsun,9008577481387032148,9.0,-1903.43994140625,4437.41015625,16.989999771118164,16294.599609375,9722.80029296875,4.4999998807907104,0.0,0.0,-4.099999964237213,240.0,137.0,False,0.009592882659662181,0.5293043365696903,5.657277262764768e-05,True,107.0,False,34,8,28,,chickenlegpeice_,764997303082394243,13.0,-916.2100219726562,4597.7001953125,17.010000228881836,8528.900146484375,-4098.599853515625,2.0999999344348907,1.7000000178813934,2.5,-0.3999999910593033,154.0,128.0,0.009575174795512353,2.6918663536417187,2.9048002354414986e-05,True,255.0,False,28,20,False,,False
39,2299,77,False,False,1,9855.518355737155,1348.1700439453125,-4705.14013671875,95.22000122070312,20745.6005859375,2729.8001098632812,3978.2000732421875,-22.000000476837158,1911.4999389648438,-980.8000183105469,1.0,-0.4778685489421526,-1.780725112597214,-0.9193770370827687,764997303082394243,chickenlegpeice_,13.0,1181.81005859375,-4697.419921875,68.0999984741211,10347.19970703125,3195.4998779296875,2845.7998657226562,-2102.7000427246094,-2000.5000305175781,840.8000183105469,255.0,219.0,False,-0.027645342866307362,-3.1347544914322323,-0.03055250290558697,True,211.14203009554132,True,False,30,21,,9008577481387032148,max_stetsun,9.0,1045.18994140625,-4794.41015625,16.989999771118164,4441.400146484375,2246.199951171875,4.600000083446503,-0.3999999910593033,-0.0,249.0999984741211,25.0,128.0,False,-0.00971815682809007,-0.513657827010726,-0.0001975715430837157,True,34,8,28,107.0,False,,enpitsu,76561198039309853,25.0,1883.1800537109375,-4744.080078125,116.69000244140625,-2459.2999267578125,2405.8999633789062,-4073.900146484375,-3334.8001098632812,-3952.2000122070312,1577.5,128.0,128.0,False,-0.01029719047473408,1.1533662819476445,-2.3246694090119995,True,102.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,2866.510009765625,-3991.77001953125,17.010000228881836,-5047.699890136719,14173.199462890625,2.0000000298023224,0.29999999329447746,-0.5999999865889549,-445.09998321533203,255.0,54.0,-0.00958977438783733,1.2055472046281708,-0.0002538936958878008,True,170.0,False,34,32,False,,
40,2362,79,False,False,0,3487.448681378557,-3832.39990234375,3258.550048828125,627.8900146484375,20051.400146484375,2197.5999450683594,3591.7999267578125,785.1999664306641,307.5,-5940.3997802734375,0.0,-0.43654692570825754,-1.4392223400043338,-1.7886279055998446,bf81d8692db,games5425898691,24.0,-4016.93994140625,3143.820068359375,524.239990234375,10205.30029296875,9166.699829101562,6736.199951171875,-3285.8999633789062,2755.5999755859375,3154.5001220703125,255.0,0.0,,-0.46914406544557363,1.6235389999061942,1.5882385568289363,True,170.0,False,False,36,33,,76561198039309853,enpitsu,25.0,-1871.530029296875,3873.860107421875,17.049999237060547,-3938.900146484375,-12751.800537109375,-1.899999976158142,0.9000000357627869,-0.09999999776482582,0.0,255.0,128.0,False,0.01670638357231987,-1.8703977922364032,9.355703298463744e-06,True,22,False,18,98.0,False,,max_stetsun,9008577481387032148,9.0,-957.3900146484375,4167.14013671875,16.989999771118164,-7066.500244140625,-2545.500030517578,4.900000095367432,0.0,0.19999999552965164,-2319.4000244140625,142.0,12.0,False,0.009604306019644395,-2.8208263324494833,-1.4727937896876446e-05,True,107.0,False,34,8,28,,chickenlegpeice_,764997303082394243,14.0,-3646.97998046875,3933.10009765625,17.0,-361.3999938964844,-730.4000091552734,3.4999999403953552,-2.5,-0.29999999329447746,462.2999954223633,207.0,249.0,0.009667424211928038,-2.212227231159755,1.241985677910858e-05,True,165.0,False,30,22,False,,False
41,2450,83,False,False,1,9336.094562105254,-1672.280029296875,-3835.889892578125,252.6699981689453,-23517.900390625,-3491.7001342773438,-1735.2000427246094,-296.5999984741211,1438.800048828125,-401.1000061035156,1.0,-0.17999606851521663,0.910094774317406,-2.5549481683924538,9008577481387032148,max_stetsun,9.0,-1426.8499755859375,-3774.239990234375,247.8000030517578,-21952.099609375,-2449.7999572753906,-567.9000091552734,461.1000061035156,-2376.3999938964844,671.8000030517578,181.0,137.0,False,-0.9250532697640166,-0.5694513531317306,0.2512939441058139,True,4.0,False,8,36,28,,764997303082394243,chickenlegpeice_,14.0,-705.0599975585938,-4754.33984375,17.010000228881836,-13011.300048828125,-9528.200073242188,2.0999999344348907,0.9000000357627869,1.5000000596046448,-451.8000030517578,235.0,69.0,False,-0.009648904529094839,-0.64089898545107,-0.00014562256631496062,True,32,False,24,108.0,False,,enpitsu,76561198039309853,25.0,-1833.6800537109375,-2669.719970703125,17.049999237060547,-20369.7998046875,3230.1998901367188,3.0000001192092896,-0.3999999910593033,-0.0,-2041.7999267578125,255.0,128.0,False,-0.016783854842453507,0.23216678434525484,-3.9837529484244364e-05,False,0.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,1304.9300537109375,-4098.68994140625,96.76000213623047,-7125.5999755859375,13814.69970703125,-159.49999809265137,-5163.699951171875,-1893.3999633789062,-30.899999141693115,255.0,128.0,-0.14495817490835966,-1.9230986336723843,-3.135892481303974,True,170.0,False,38,35,False,,
42,2463,83,False,False,1,9879.797592265648,-2834.5,-4008.429931640625,97.4000015258789,-20470.2001953125,-3030.10009765625,2840.2999877929688,820.0,-5930.10009765625,-400.9000015258789,1.0,0.052984342143624255,1.0807488237547833,-1.9896753671648812,9008577481387032148,max_stetsun,9.0,-2520.8701171875,-3897.030029296875,127.87999725341797,-21093.40087890625,-2377.2000122070312,-4004.7000122070312,-223.09999465942383,13.200000524520874,-184.59999084472656,178.0,111.0,False,-0.6051437822603447,-3.0621569636458212,2.3609537530309614,True,4.0,False,8,36,28,,764997303082394243,chickenlegpeice_,19.0,-1464.780029296875,-5011.39990234375,30.329999923706055,-15449.89990234375,-1646.7999267578125,570.8000183105469,-1639.2999267578125,-264.7999954223633,-34.100000858306885,173.0,128.0,False,0.024060409619374355,-0.13240886010472336,0.3924686499600785,True,32,False,24,108.0,False,,enpitsu,76561198039309853,25.0,-2578.35009765625,-2249.889892578125,17.049999237060547,-14245.6005859375,13576.300048828125,3.0000001192092896,-0.3999999910593033,0.29999999329447746,-1745.5000305175781,255.0,128.0,False,-0.016777718065315982,0.8047277367295503,-0.0001573544636476605,False,0.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,949.8800048828125,-3411.3701171875,69.23999786376953,-7118.499755859375,13794.3994140625,-1678.0999755859375,-2433.000030517578,-891.8000030517578,-13.799999952316284,255.0,128.0,0.5516984715891468,1.2158372525501695,-0.006446705173070539,True,201.0,False,38,36,False,28.0,
43,2561,87,False,False,1,8484.877444285414,-3569.320068359375,-2074.85009765625,358.8599853515625,-6157.9998779296875,23063.40087890625,1102.5,-1219.7000122070312,-668.7000274658203,775.9999847412109,1.0,-0.634521089312172,1.5967553689648168,1.9641824421072083,764997303082394243,chickenlegpeice_,19.0,-3538.89990234375,-2196.510009765625,240.8699951171875,-9427.80029296875,12020.0,3746.300048828125,-1104.7000122070312,3144.7000122070312,1632.5,255.0,24.0,,0.926800079513449,1.1060741722108074,0.35627338559715066,True,67.27432243542005,True,False,34,24,,9008577481387032148,max_stetsun,9.0,-2280.3798828125,-4333.490234375,16.989999771118164,15460.6005859375,10227.39990234375,2.199999988079071,-0.3999999910593033,0.09999999776482582,893.1999969482422,255.0,179.0,False,-0.009568589265176059,2.540647954105366,0.00012399210086956716,True,36,8,28,182.9600429919458,True,,enpitsu,76561198039309853,25.0,-3075.860107421875,1759.4100341796875,17.049999237060547,63.69999885559082,-22.300000190734863,2.5,-0.0,-0.5999999865889549,-0.3999999910593033,128.0,128.0,False,-0.016774625011626142,-1.2345270018205334,-6.137887385286039e-05,True,255.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,-2417.610107421875,2113.610107421875,17.010000228881836,-15282.39990234375,2063.2000732421875,2.0999999344348907,3.6000001430511475,-0.29999999329447746,1392.2999572753906,255.0,128.0,-0.009578318329947726,0.06404313055052142,-7.472206509562513e-05,True,231.0,False,40,38,False,,
