,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
35,2500,66.0,False,False,1,6196.396995998863,2599.52001953125,-817.6300048828125,94.69000244140625,-3148.2000732421875,8497.100219726562,1184.4000244140625,-1653.3000183105469,-4225.5999755859375,-3925.5999755859375,1.0,1.0055827087181384,1.9281341086666892,0.44504713762283027,bd26b327c8b,JeànPastaga,7.0,2548.0400390625,-955.6799926757812,16.799999237060547,-6354.6002197265625,7498.4002685546875,1.2999999523162842,58.09999942779541,-98.4000015258789,-1763.6000061035156,179.0,0.0,,-0.007856342691751006,0.9171821280697241,-0.019636037587811836,False,8,26,18,9.0,False,,b615dd7aa3b,FNC Jade,4.0,2310.89990234375,-1678.5699462890625,17.010000228881836,-2736.7001342773438,21869.49951171875,2.0000000298023224,-0.3999999910593033,0.5999999865889549,34.30000066757202,128.0,128.0,False,-0.009621620111047438,1.4419289438828127,-5.961529778636914e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,-166.17999267578125,-104.70999908447266,17.049999237060547,3602.9000854492188,19145.799560546875,2.5999999046325684,-0.0,0.7000000029802322,125.79999923706055,255.0,128.0,False,-0.01677803709451251,1.7436871607423707,-9.847117226654276e-05,True,12,10,199.0,False,False,,games5425898691,bf81d8692db,24.0,3524.830078125,-1321.8800048828125,16.989999771118164,-8722.999877929688,9329.199829101562,3.100000023841858,-4.600000083446503,-2.8999999165534973,-2333.800048828125,255.0,0.0,,-0.00924661617190575,0.8817522952517304,-6.210326405013234e-05,True,14,4,20,92.2578234852001,True,
36,2510,66.0,False,False,1,5858.472129129509,2486.889892578125,-498.3299865722656,95.11000061035156,222.90000915527344,10363.199462890625,495.99998474121094,-2504.9000549316406,-3598.800048828125,-3115.2999877929688,1.0,0.49044164010173846,1.6828693763899343,-1.9285641644374938,bd26b327c8b,JeànPastaga,7.0,2382.97998046875,-619.4099731445312,16.709999084472656,-2074.499969482422,10792.7001953125,-76.19999885559082,-262.60000228881836,-276.299991607666,-1326.9000244140625,237.0,0.0,,-0.020581985022161887,1.4398416880999678,-0.005700164185284438,False,8,26,18,9.0,False,,b615dd7aa3b,FNC Jade,4.0,2260.169921875,-1024.1300048828125,17.010000228881836,864.3000030517578,14087.60009765625,2.0999999344348907,-0.0,2.199999988079071,-482.09999084472656,0.0,133.0,False,-0.009936941751236059,1.6742967887729983,0.00010411404688892146,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,-33.119998931884766,679.4099731445312,17.049999237060547,3187.0001220703125,19214.3994140625,2.5999999046325684,-0.0,0.29999999329447746,0.09999999776482582,255.0,128.0,False,-0.01677830466473418,1.735143767181424,-2.6798092190056692e-05,True,12,10,199.0,False,False,,games5425898691,bf81d8692db,24.0,3361.760009765625,-876.2899780273438,16.989999771118164,-41.39999866485596,15390.0,2.5,-0.0,-0.0,-2075.0,255.0,0.0,,-0.00958078369465832,1.6362878035590491,2.2032638948492905e-05,True,14,4,20,60.94735489353056,True,
37,2528,67.0,False,False,1,5162.184722040511,2688.610107421875,299.05999755859375,92.87999725341797,4280.0,12786.400146484375,661.2000274658203,-4383.500061035156,-3909.1000366210938,158.80000114440918,1.0,0.04216329145145855,1.9028391418116173,0.9587883886974992,bd26b327c8b,JeànPastaga,10.0,2686.610107421875,92.87000274658203,16.989999771118164,6715.8001708984375,11128.399658203125,4.699999988079071,-3.799999952316284,-6.899999976158142,1380.8999633789062,229.0,141.0,,-0.009587734722238178,2.0764682921063966,0.0002966099430389555,False,8,26,18,0.0,False,,b615dd7aa3b,FNC Jade,4.0,2032.6600341796875,-487.1400146484375,17.010000228881836,-8087.1002197265625,5072.300109863281,2.0999999344348907,-1.4000000059604645,0.7000000029802322,208.29999923706055,240.0,128.0,False,-0.009531940224632633,0.5350308924265692,-0.00022401876933378072,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,125.69999694824219,1963.8900146484375,17.049999237060547,425.6999969482422,19374.69970703125,2.5999999046325684,-0.0,0.19999999552965164,41.10000133514404,255.0,0.0,False,-0.016770084374117058,1.5882746913309065,-3.211463051607117e-05,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,3560.239990234375,443.95001220703125,16.989999771118164,-5042.39990234375,20746.0009765625,2.3999999463558197,-0.0,-0.09999999776482582,1964.6000671386719,255.0,255.0,,-0.009578390785940428,1.2605480708111942,3.0665387640820124e-05,True,14,4,20,229.8788902195551,True,
38,2549,68.0,False,False,1,4437.8722636326875,2977.739990234375,1220.6800537109375,93.12999725341797,3240.7998657226562,11348.699951171875,0.0,-5943.699951171875,-810.6999969482422,118.50000381469727,1.0,0.24211781430246163,-2.9854183914713266,2.6112971361161725,bd26b327c8b,JeànPastaga,10.0,2999.14990234375,1063.8499755859375,16.989999771118164,1533.699951171875,13992.2998046875,4.600000083446503,-0.0,0.9000000357627869,12.000000476837158,255.0,128.0,,-0.00959208803728216,1.6781167957544019,-7.970490195999414e-05,False,8,26,18,0.0,False,,b615dd7aa3b,FNC Jade,4.0,1357.3399658203125,-10.5600004196167,17.010000228881836,-7835.30029296875,9402.2998046875,2.199999988079071,-0.3999999910593033,0.29999999329447746,-1699.4999694824219,223.0,31.0,False,-0.009552358957107192,0.9131166084474783,-6.980385636235574e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,201.4199981689453,3299.969970703125,17.049999237060547,1538.6000061035156,19280.0,2.5999999046325684,-0.0,-0.0,-0.19999999552965164,255.0,255.0,False,-0.016782855706397506,1.6504774497995458,-4.699307641414513e-06,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,2534.18994140625,1218.219970703125,104.05000305175781,-17126.199951171875,1655.0999450683594,-146.5999984741211,5238.4002685546875,-1669.4999694824219,146.49999618530273,255.0,240.0,,-0.04228106928272569,0.28128006573180725,-2.0909153412774226,True,15,4,22,217.0,False,
39,2551,68.0,False,False,1,4366.188201496318,3003.949951171875,1316.3699951171875,93.12999725341797,2556.0000610351562,15529.599609375,515.2999877929688,-2056.6000366210938,-107.39999771118164,-1134.4000244140625,1.0,0.3315231850978476,-3.1246925313582365,2.1296320410372576,bd26b327c8b,JeànPastaga,10.0,3012.7099609375,1179.4300537109375,17.469999313354492,1818.8999938964844,13573.299560546875,257.39999771118164,1024.7000122070312,74.0999984741211,-466.89998626708984,255.0,75.0,,0.024852872781928145,1.6930719816452817,0.011329172880048994,False,8,26,18,0.0,False,,b615dd7aa3b,FNC Jade,4.0,1297.9200439453125,72.69000244140625,17.010000228881836,-6512.80029296875,10448.00048828125,2.199999988079071,-0.19999999552965164,0.29999999329447746,-1742.8999328613281,219.0,31.0,False,-0.009569537490997749,1.0571170230371074,-3.453401286892161e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,214.22000122070312,3460.669921875,17.049999237060547,1538.9999389648438,19279.7998046875,2.5999999046325684,-0.0,-0.0,-0.09999999776482582,255.0,255.0,False,-0.016782855706397506,1.6504774497995458,-4.699307641414513e-06,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,2391.219970703125,1232.0799560546875,102.76000213623047,-17179.200439453125,1670.0999450683594,-155.2999973297119,5266.400146484375,-1565.0999450683594,254.89999771118164,255.0,128.0,,-0.049376823550322115,0.2875254450269855,-2.7116801485506663,True,15,4,22,217.0,False,
40,2565,68.0,False,False,1,3797.139248130336,3126.8701171875,2067.300048828125,93.13999938964844,2331.699981689453,14358.199462890625,0.0,-4628.999938964844,392.79998779296875,-1134.4000244140625,1.0,0.351769287101796,3.1174144776163137,0.4525718387417642,bd26b327c8b,JeànPastaga,10.0,3203.300048828125,1849.6500244140625,17.0,5697.1002197265625,12859.100341796875,3.400000035762787,2.8999999165534973,4.1999998688697815,-1182.2000122070312,255.0,128.0,,-0.00965562491224772,2.025216594105428,-0.00013378199968061213,True,8,26,18,0.0,False,,b615dd7aa3b,FNC Jade,4.0,1092.550048828125,689.9500122070312,17.010000228881836,-5248.3001708984375,11855.0,2.199999988079071,0.3999999910593033,-0.7999999821186066,1678.3000183105469,216.0,226.0,False,-0.009579040281034326,1.1169613951929622,8.977410788303107e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,136.6199951171875,4394.47021484375,17.049999237060547,-2910.2999877929688,18760.50048828125,3.100000023841858,0.19999999552965164,-0.19999999552965164,-1688.3000183105469,255.0,0.0,True,-0.01678221256446229,1.4405803003861797,-0.00035083938001705974,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,1524.18994140625,1317.8800048828125,83.5,-17497.19970703125,1760.0999450683594,-1352.1000671386719,2147.5999450683594,-635.6000137329102,110.29999732971191,255.0,128.0,,-0.04931962168597564,0.28811039324844334,0.5611110254766783,True,16,4,22,217.0,False,
41,2572,68.0,False,False,1,3533.36704717698,3189.02001953125,2451.739990234375,93.13999938964844,2192.5,13625.50048828125,0.0,-5868.800048828125,669.7000122070312,-1052.3999786376953,1.0,0.09149022342683696,3.0764681926726274,-1.074095278381375,bd26b327c8b,JeànPastaga,10.0,3372.050048828125,2171.97998046875,17.0,6694.5001220703125,12405.699462890625,3.400000035762787,-0.0,-0.0,402.2999954223633,255.0,155.0,,-0.009594650939424085,2.0658695741434556,0.00010128625074438978,True,8,26,18,0.0,False,,b615dd7aa3b,FNC Jade,4.0,902.52001953125,950.0,17.010000228881836,-9659.400024414062,8668.499755859375,2.199999988079071,-0.0,-0.0,1758.8999938964844,216.0,226.0,False,-0.00955900048259525,0.6820260735187322,1.3778745088907138e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,116.22000122070312,4902.68994140625,17.049999237060547,836.2000274658203,17785.6005859375,3.100000023841858,0.19999999552965164,0.3999999910593033,-3037.5,0.0,128.0,False,-0.016786530544257813,2.1667394996854132,-7.132282772206527e-05,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,1054.4300537109375,1371.25,25.450000762939453,-18931.99951171875,3303.599853515625,-2927.9000854492188,2467.899932861328,-744.4999694824219,-1635.2000427246094,255.0,21.0,,-0.039483231820544286,0.41948752230809266,0.1987254181859859,True,16,4,22,198.204516144209,True,
42,2597,69.0,False,False,1,2931.336180618414,3365.669921875,3560.929931640625,93.13999938964844,1783.0999755859375,11285.0,0.0,-5919.1998291015625,886.9000244140625,-419.0999984741211,1.0,0.14207641298417625,3.131526441528023,-0.1760309469395939,bd26b327c8b,JeànPastaga,10.0,3599.35009765625,3540.659912109375,17.0,-3536.099853515625,16508.399658203125,3.4999999403953552,0.09999999776482582,-0.5000000074505806,1916.6999816894531,150.0,255.0,,-0.009608791306742161,1.3006038850975186,5.8735308046533756e-05,True,8,26,18,3.0,False,,b615dd7aa3b,FNC Jade,4.0,-276.6000061035156,1424.72998046875,17.010000228881836,-13255.10009765625,4562.799987792969,2.0999999344348907,-0.5999999865889549,0.09999999776482582,0.0,209.0,128.0,False,-0.009579401309849715,0.3315265690767512,-5.4667542147094216e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,100.9800033569336,5507.85009765625,23.1299991607666,-418.1999969482422,218.60000610351562,9.300000071525574,-0.29999999329447746,0.3999999910593033,0.7000000029802322,128.0,128.0,False,-0.03574224760088848,-2.6378978228268433,0.034602332755157436,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,-176.50999450683594,2664.919921875,16.989999771118164,-1816.3999938964844,20557.099609375,2.7000001072883606,-0.0,-0.0,-2003.8999938964844,255.0,0.0,,-0.009582796061401286,1.5587095643225095,-1.0752775981260395e-05,True,16,4,22,165.86823224508635,True,
43,2599,69.0,False,False,1,2887.9786977109848,3383.27001953125,3672.3798828125,93.13999938964844,1739.9000549316406,11025.799560546875,0.0,-5920.7000732421875,895.5000305175781,-377.59998321533203,1.0,0.03890411947939745,3.1169722755433087,-0.7737655837031497,bd26b327c8b,JeànPastaga,10.0,3559.320068359375,3672.52001953125,17.0,-5814.5001220703125,15172.39990234375,3.4999999403953552,-0.0,-0.29999999329447746,1952.8999328613281,128.0,255.0,,-0.009623443666010338,1.139100200453508,3.243615912488022e-05,True,8,26,18,3.0,False,,b615dd7aa3b,FNC Jade,4.0,-387.29998779296875,1462.8299560546875,17.010000228881836,-13300.50048828125,4578.399963378906,2.0999999344348907,-0.5999999865889549,-0.0,0.0,209.0,128.0,False,-0.009579401309849715,0.3315265690767512,-5.4667542147094216e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,99.73999786376953,5508.43017578125,23.149999618530273,-4.000000059604645,-9.800000190734863,0.19999999552965164,-0.0,0.9000000357627869,0.29999999329447746,128.0,128.0,False,-0.03574885157721057,-2.6379645552212505,0.03459038604706244,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,-175.8300018310547,2838.93994140625,16.989999771118164,1655.8000183105469,21065.2001953125,2.5999999046325684,-0.09999999776482582,0.09999999776482582,-2005.8999633789062,255.0,0.0,,-0.00957246618424262,1.7258149841019288,-8.814540326178049e-06,True,16,4,22,159.60341491494128,True,
44,2615,70.0,False,False,1,2247.130264513046,2937.389892578125,4200.68017578125,182.14999389648438,-11685.699462890625,5516.099853515625,4106.199951171875,-3830.1998901367188,2005.8000183105469,4160.0,1.0,-0.9124353542049078,-0.4651149208007049,-0.14291522654503208,bd26b327c8b,JeànPastaga,10.0,3032.550048828125,4238.64013671875,49.099998474121094,-12813.199462890625,5965.10009765625,3528.0999755859375,1425.8000183105469,-373.69998931884766,2045.0,19.0,255.0,,-0.0088396749022308,0.2619263607088402,-0.037792930519009504,True,8,28,18,242.48845599030938,True,,b615dd7aa3b,FNC Jade,4.0,-1027.52001953125,1792.699951171875,17.010000228881836,-10413.800048828125,9383.800048828125,2.0999999344348907,-0.5000000074505806,-0.0,-1186.6999816894531,198.0,58.0,False,-0.009551989732175994,0.7675966260679731,-4.6471776533733945e-05,True,159.0,False,12,22,6,,enpitsu,76561198039309853,27,119.77999877929688,5487.91015625,22.34000015258789,1883.9999389648438,-2013.0000305175781,-79.00000095367432,0.29999999329447746,57.39999771118164,-1463.6000061035156,128.0,128.0,False,-0.04101064927672295,-2.4760656641559144,0.030866390942225316,True,12,10,230.0,False,False,,games5425898691,bf81d8692db,24.0,568.6400146484375,3823.449951171875,19.459999084472656,18542.099609375,10110.10009765625,2961.300048828125,-1.0999999940395355,-0.3999999910593033,-868.1999969482422,255.0,80.0,,-0.009597613867770844,2.6690794546088235,-1.4363315637704692e-05,True,16,4,23,143.0,False,
45,2678,72.0,True,True,1,1252.9621557347632,-305.19000244140625,4783.5498046875,578.6400146484375,5902.60009765625,18756.600341796875,-12056.300048828125,-3090.5999755859375,4130.199890136719,3064.1000366210938,1.0,0.12046658264021508,-1.3771190960996222,-0.026865917344898918,b615dd7aa3b,FNC Jade,4.0,-390.9700012207031,4668.8798828125,642.3900146484375,10317.19970703125,9740.700073242188,5049.100036621094,-4576.600036621094,2473.000030517578,-1785.5999755859375,,188.0,True,1.003326826572194,2.7440130446929367,-2.858294802899897,True,8,24,12,58.80086876500036,True,,bd26b327c8b,JeànPastaga,8.0,-226.5399932861328,3838.280029296875,17.010000228881836,-12003.399658203125,4144.700012207031,2.0999999344348907,0.9000000357627869,-0.19999999552965164,-64.40000057220459,255.0,128.0,,-0.00956765343023435,0.3416494209167314,8.493957063577762e-05,True,255.0,False,20,28,8,,enpitsu,76561198039309853,27,-217.1300048828125,5048.1201171875,146.25999450683594,-9332.100219726562,-4715.299987792969,3851.7999267578125,-947.0999908447266,3193.2000732421875,-859.4999694824219,128.0,128.0,False,0.49258923031731283,-0.14655104096757937,0.05138653300909657,True,14,10,166.0,False,False,,games5425898691,bf81d8692db,24.0,2540.93994140625,4360.97021484375,17.010000228881836,-11468.499755859375,2087.2999572753906,2.5,-0.19999999552965164,-0.09999999776482582,-2372.100067138672,255.0,0.0,,-0.009536075790468964,0.24233170256716705,-1.4421057982429731e-05,True,16,4,24,99.0,False,
46,2937,73.0,False,False,1,5175.132504803124,-0.10000000149011612,43.040000915527344,97.37000274658203,2090.500030517578,5986.500244140625,-15.499999523162842,1466.9999694824219,341.50001525878906,2865.8999633789062,1.0,0.04723441453191562,-0.2763001750263624,-0.04537846267915865,b615dd7aa3b,FNC Jade,4.0,-66.31999969482422,-66.08000183105469,107.5199966430664,822.2000122070312,2587.9000854492188,1094.800033569336,-5110.10009765625,329.1999816894531,-2006.9000244140625,218.0,128.0,False,0.19091570178281536,-2.6091637606356692,2.6706891130040504,True,False,4,3,0.0,False,,bd26b327c8b,JeànPastaga,6.0,-2.4200000762939453,-2129.860107421875,17.010000228881836,-57.800002098083496,14100.10009765625,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009651232634058012,1.566673302568405,4.637407633661167e-06,True,115.0,False,4,4,False,,enpitsu,76561198039309853,27,84.12000274658203,157.2100067138672,126.98999786376953,-1708.9999389648438,-1888.6000061035156,2235.399932861328,5143.0999755859375,-1941.0000610351562,-174.69999313354492,255.0,255.0,,-1.1202490897013861,-0.3492437748478302,-0.7482256105551681,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,24.0,-2203.419921875,3916.570068359375,17.010000228881836,-16808.499755859375,11872.80029296875,2.0000000298023224,-1.1999999731779099,0.7000000029802322,271.9000053405762,255.0,207.0,,-0.009587513314213453,0.6171965071371411,7.492144657400768e-05,True,False,False,False,0.0,False,
47,2939,73.0,False,False,0,5264.345757234272,1.3600000143051147,-47.29999923706055,94.97000122070312,1660.5000305175781,1825.5999755859375,-988.6000061035156,-325.49999237060547,-42.30000019073486,772.6999664306641,0.0,-0.05111474332611871,0.3479433653586601,-0.06464494761621159,76561198039309853,enpitsu,27.0,-84.12000274658203,-157.2100067138672,126.98999786376953,1708.9999389648438,1888.6000061035156,2235.399932861328,-5143.0999755859375,1941.0000610351562,-174.69999313354492,255.0,255.0,,1.1202490897013861,0.3492437748478302,-0.7482256105551681,True,False,2,1,0.0,False,,bf81d8692db,games5425898691,24.0,2317.010009765625,-3993.219970703125,17.010000228881836,17268.699951171875,-11110.6005859375,2.199999988079071,0.5999999865889549,-0.3999999910593033,1393.9999389648438,255.0,255.0,,0.009587752138004236,-0.5517402661151452,0.00021818842874504635,True,0.0,False,False,False,False,,FNC Jade,b615dd7aa3b,4,66.31999969482422,66.08000183105469,107.5199966430664,-822.2000122070312,-2587.9000854492188,1094.800033569336,5110.10009765625,-329.1999816894531,-2006.9000244140625,218.0,128.0,False,-0.19091570178281536,2.6091637606356692,2.6706891130040504,True,4,3,0.0,False,False,,JeànPastaga,bd26b327c8b,6.0,2.9200000762939453,2012.3599853515625,17.010000228881836,57.800002098083496,-14100.10009765625,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009651232634058012,-1.566673302568405,4.637407633661167e-06,True,4,False,4,115.0,False,
48,2945,73.0,False,False,1,5192.808540820843,-20.389999389648438,28.690000534057617,93.75,-66.39999866485596,1732.5999450683594,-69.40000057220459,-770.1999664306641,-268.1999969482422,1209.4000244140625,1.0,0.1678587786565938,-0.5144677220548637,0.11989667497871544,b615dd7aa3b,FNC Jade,4.0,-59.0099983215332,-45.93000030517578,125.30000305175781,-249.20000076293945,-824.8000335693359,740.5000305175781,-1957.2999572753906,-252.19999313354492,-960.1999664306641,217.0,128.0,False,0.5780880809625533,-2.9996721488190428,0.9986534413329503,True,False,4,4,0.0,False,,bd26b327c8b,JeànPastaga,6.0,-4.46999979019165,-1648.1099853515625,17.010000228881836,-57.800002098083496,14100.10009765625,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009651232634058012,1.566673302568405,4.637407633661167e-06,True,115.0,False,4,4,False,,enpitsu,76561198039309853,27,54.959999084472656,156.0500030517578,157.77999877929688,-796.2000274658203,1302.8999328613281,2430.800018310547,5279.89990234375,-1450.0999450683594,-518.6999893188477,255.0,255.0,,-0.3057465441208139,1.4944645882951162,-2.9170897741502455,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,24.0,-2799.409912109375,4182.919921875,17.010000228881836,-19605.699462890625,2916.7999267578125,2.3000000417232513,0.19999999552965164,-0.0,1987.2999572753906,255.0,255.0,,-0.00958301484286027,0.07389956226699752,1.8245181514662495e-05,True,False,False,False,0.0,False,
49,2953,73.0,False,False,1,5143.877046538712,-20.670000076293945,78.45999908447266,93.13999938964844,-8.600000143051147,1664.1999816894531,0.0,-1823.699951171875,-9.399999976158142,1209.4000244140625,1.0,0.4392874280041456,-0.7547578801435773,0.5190904797445166,b615dd7aa3b,FNC Jade,4.0,-68.2300033569336,-74.26000213623047,123.1500015258789,-224.20000076293945,-851.9000244140625,-1036.2000274658203,-1136.1000061035156,520.9000015258789,688.3000183105469,215.0,212.0,False,0.5123422339560314,2.9991883702985835,0.48233047705528814,True,False,4,4,0.0,False,,bd26b327c8b,JeànPastaga,6.0,-6.380000114440918,-1239.7099609375,17.010000228881836,-104.49999809265137,16082.60009765625,0.0,0.5999999865889549,-0.0,37.799999713897705,255.0,130.0,,-0.009651214243499502,1.5636452906411726,1.924922420523768e-05,True,96.18078292057079,True,4,4,False,,enpitsu,76561198039309853,27,25.93000030517578,203.74000549316406,210.2899932861328,-885.9999847412109,1466.300048828125,517.599983215332,3565.7000732421875,-3495.4000854492188,-125.60000419616699,128.0,255.0,,0.716053341828057,0.42437998486312434,0.9161123136415604,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,24.0,-3260.199951171875,4137.27001953125,17.010000228881836,-17858.00048828125,-6200.30029296875,2.3000000417232513,0.19999999552965164,-0.0,2000.8000183105469,255.0,255.0,,-0.00959614775686352,-0.40942815106724423,3.637370965039942e-05,True,False,False,False,255.0,False,
50,2965,74.0,False,False,0,5364.320390544765,19.450000762939453,-145.6300048828125,93.2300033569336,-1039.3000030517578,2574.8001098632812,-470.99998474121094,-49.20000076293945,-719.8000335693359,1010.0,0.0,-0.9909241754140049,0.8360961665700587,1.1924228355425985,76561198039309853,enpitsu,27.0,13.350000381469727,-265.6000061035156,176.64999389648438,1076.9000244140625,-1814.1000366210938,-1559.4999694824219,1807.7000427246094,776.3999938964844,2304.600067138672,128.0,128.0,,-0.07528555357590529,0.8255439138635494,-0.14773763120134978,True,False,2,2,0.0,False,,bf81d8692db,games5425898691,24.0,3778.889892578125,-3664.6298828125,17.010000228881836,6831.6998291015625,15132.19970703125,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,1999.1000366210938,255.0,255.0,,0.00957873935054679,1.2161751601258133,3.527690607484946e-05,True,255.0,False,False,False,False,,FNC Jade,b615dd7aa3b,4,73.6500015258789,108.0999984741211,24.959999084472656,-109.60000038146973,595.9000015258789,-3052.3001098632812,2573.0999755859375,-48.00000190734863,182.60000228881836,212.0,23.0,False,0.04427079335274007,-2.6076170530363663,0.20629531311712604,True,4,4,0.0,False,False,,JeànPastaga,bd26b327c8b,6.0,15.869999885559082,532.25,17.010000228881836,344.39998626708984,-19961.199951171875,0.0,-0.19999999552965164,0.29999999329447746,1.4000000059604645,255.0,128.0,,0.009613173896860418,-1.553347185579581,3.046481527209797e-05,True,4,False,4,92.0,False,
51,2969,74.0,False,False,1,5077.752646963202,1.590000033378601,141.63999938964844,102.05000305175781,6030.5999755859375,21335.70068359375,6074.4000244140625,899.0000152587891,700.5999755859375,1850.3999328613281,1.0,0.9273443604431035,-1.2632112466102063,0.8756094998895346,b615dd7aa3b,FNC Jade,4.0,-76.97000122070312,-33.75,28.5,-1408.800048828125,18596.199951171875,3644.5001220703125,-1074.5999908447266,-491.30001068115234,-3769.89990234375,213.0,23.0,False,-0.0056199020187449504,2.851196682853873,-0.05755244880386038,True,False,4,4,0.0,False,,bd26b327c8b,JeànPastaga,6.0,-13.649999618530273,-198.33999633789062,17.079999923706055,2374.600067138672,11834.3994140625,25.09999990463257,264.7999954223633,286.70000076293945,4309.200134277344,255.0,128.0,,0.002327477252088884,1.4330909308570232,0.008687702244392996,True,92.0,False,4,4,False,,enpitsu,76561198039309853,27,-31.170000076293945,295.2799987792969,141.5,-1073.6000061035156,1774.7999572753906,-2621.400146484375,-1287.1000671386719,-335.60001373291016,1848.6000061035156,128.0,128.0,,0.24830627030984914,-1.1514492872243896,0.09616568599838471,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,24.0,-3845.929931640625,3383.5400390625,18.6299991607666,-1085.6999969482422,-16990.10009765625,53.29999923706055,142.70000457763672,359.59999084472656,1991.1000061035156,255.0,255.0,,-0.012035102645056403,-1.568214302503502,-0.06772567088297346,True,False,False,False,242.46020659323662,True,
