,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,712,19,False,False,0,2836.709559875915,312.75,2573.7099609375,171.97999572753906,7526.199951171875,15604.300537109375,979.1000366210938,1821.6999816894531,1530.0999450683594,-5508.0999755859375,0.0,-0.9624238062677216,1.1781779688746712,-1.2829886134841022,76561198039309853,enpitsu,25.0,282.1099853515625,2448.06005859375,106.87000274658203,5036.499938964844,10190.399780273438,750.2999877929688,-4798.900146484375,2687.0001220703125,-16.90000057220459,255.0,128.0,False,1.2297899448476868,1.051597169223488,-0.00896469274097028,True,0.0,False,10,False,9,,bf81d8692db,games5425898691,21.0,1702.7099609375,1436.18994140625,17.010000228881836,-12664.69970703125,-9806.699829101562,2.0999999344348907,0.7000000029802322,0.5999999865889549,-936.3999938964844,255.0,35.0,,0.009591910034329642,-2.4886310314106503,-0.0001525257369849263,True,False,236.0,False,8,6,,ghostguyane,6553870659206178428,8,450.69000244140625,3083.6298828125,198.2899932861328,-4256.7999267578125,-22416.69921875,2772.60009765625,4113.2000732421875,3310.5999755859375,-1539.4999694824219,111.0,243.0,False,-0.17648252701718564,-2.0003453087746252,-0.2924282767390215,True,29.0,False,14,4,11,,bisous-magique69,1436516138922653102,10.0,192.7899932861328,3917.6298828125,447.54998779296875,268.6000061035156,-2769.7000122070312,-4849.100036621094,1595.8000183105469,400.99998474121094,-769.1999816894531,255.0,128.0,,-1.0669521620354223,-0.30175178395382174,-0.9019356510164552,True,159.0,False,4,False,4,
11,716,19,False,False,1,7860.24306353256,-302.1400146484375,-2628.389892578125,143.7899932861328,10242.900390625,-4048.5000610351562,-1005.5000305175781,-191.20000839233398,-2323.6000061035156,5528.4002685546875,1.0,0.8613079877750758,-0.3066208154892504,-0.8157282286337838,6553870659206178428,ghostguyane,8.0,-401.19000244140625,-2742.0400390625,240.4199981689453,-886.2000274658203,10646.600341796875,953.0000305175781,-5048.399963378906,-2135.2999877929688,-451.30001068115234,222.0,128.0,False,-0.5387346040179654,2.236440225841205,-1.4144129694488092,True,29.0,False,14,4,11,,1436516138922653102,bisous-magique69,10.0,-198.0,-3868.909912109375,353.1700134277344,-323.69998931884766,2802.3001098632812,-5889.5001220703125,-1172.0999908447266,-357.40001678466797,-552.9999923706055,255.0,128.0,,0.8703311263203284,0.7065661284063238,-0.5644273397901517,True,4,159.0,False,4,False,,enpitsu,76561198039309853,25,-325.3800048828125,-2506.1201171875,95.55999755859375,249.0999984741211,3489.5999145507812,-891.9000244140625,60.999999046325684,2421.7999267578125,4937.60009765625,255.0,128.0,False,-1.3775549231878725,-0.2940757229881679,-1.374175094107548,True,0.0,False,10,False,9,,games5425898691,bf81d8692db,21.0,-1469.0699462890625,-1283.719970703125,17.010000228881836,13900.699462890625,7747.0001220703125,2.0999999344348907,1.1999999731779099,0.5999999865889549,-384.00001525878906,255.0,128.0,,-0.009598195729245435,2.6645606954598318,9.629363277275919e-05,True,236.0,False,8,6,False,
12,763,21,False,False,1,8326.828176120385,1063.6700439453125,-3185.139892578125,93.12999725341797,5800.0,-2433.699951171875,0.0,2126.7999267578125,5037.699890136719,2469.199981689453,1.0,-0.6914048550807194,2.4839821108923457,-0.542441790966778,1436516138922653102,bisous-magique69,10.0,949.9099731445312,-3353.35009765625,16.989999771118164,8393.300170898438,2580.1998901367188,4.600000083446503,-2.3999999463558197,-2.7000001072883606,609.7000122070312,255.0,128.0,,-0.009634867956277954,2.80462859053384,-0.00011777181837081887,True,123.0,False,4,4,False,,6553870659206178428,ghostguyane,8.0,-802.6400146484375,-1199.1300048828125,16.989999771118164,-9891.199951171875,1937.5999450683594,11.000000238418579,22.59999990463257,-9.200000166893005,2360.5999755859375,226.0,255.0,False,-0.009317881918059183,0.14220913059547824,0.0013537112406381948,True,4,29.0,False,14,12,,enpitsu,76561198039309853,25,-207.9199981689453,-2267.719970703125,17.049999237060547,4059.89990234375,-4256.099853515625,3.0000001192092896,-0.0,0.29999999329447746,2234.499969482422,255.0,255.0,False,-0.016634161570391746,-2.3022859665979336,6.329172552344493e-05,True,0.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,1047.77001953125,-2833.199951171875,17.010000228881836,10091.099853515625,-20668.00048828125,0.0,0.5999999865889549,-1.2999999523162842,-1799.2999267578125,255.0,0.0,,-0.009598632081287788,-1.9680658557612691,-0.00013025019557749536,True,110.67178510081375,True,8,6,False,
13,764,21,False,False,0,1923.2920953035784,-1074.0799560546875,3224.969970703125,102.72000122070312,2050.7000732421875,25770.0,6676.9000244140625,3255.4998779296875,-4257.799987792969,-2696.7001342773438,0.0,0.8220711415564594,-2.4083797031937,-0.42084598061143363,bf81d8692db,games5425898691,21.0,-1135.0699462890625,3063.1201171875,16.079999923706055,-6331.6998291015625,20006.99951171875,-302.90000915527344,825.1000213623047,-98.10000419616699,-3022.3001098632812,255.0,13.0,,-0.01439483582286707,1.744441568892736,-0.005840436813251934,True,107.47234428313462,True,8,False,6,,76561198039309853,enpitsu,24.0,207.9199981689453,2267.719970703125,17.049999237060547,-4059.89990234375,4256.099853515625,3.0000001192092896,0.0,-0.29999999329447746,2234.499969482422,255.0,255.0,False,0.016634161570391746,2.3022859665979336,6.329172552344493e-05,True,False,0.0,False,10,10,,ghostguyane,6553870659206178428,8,802.6400146484375,1199.1300048828125,16.989999771118164,9891.199951171875,-1937.5999450683594,11.000000238418579,-22.59999990463257,9.200000166893005,2360.5999755859375,226.0,255.0,False,0.009317881918059183,-0.14220913059547824,0.0013537112406381948,True,29.0,False,14,4,12,,bisous-magique69,1436516138922653102,10.0,-949.9099731445312,3353.35009765625,16.989999771118164,-8393.300170898438,-2580.1998901367188,4.600000083446503,2.3999999463558197,2.7000001072883606,609.7000122070312,255.0,128.0,,0.009634867956277954,-2.80462859053384,-0.00011777181837081887,True,123.0,False,4,False,4,
14,830,23,False,False,0,1639.4690032597491,-1704.4100341796875,3713.699951171875,191.6699981689453,3501.400146484375,12150.10009765625,-2945.0,1870.5000305175781,3028.0999755859375,-4830.199890136719,0.0,0.28135805772671546,-0.9369151434375449,-0.7277835623171498,76561198039309853,enpitsu,25.0,-1717.699951171875,3568.409912109375,109.16000366210938,-7587.0001220703125,9158.599853515625,3476.0000610351562,-2394.2999267578125,-1941.9000244140625,-44.000000953674316,255.0,,,0.11016963129008751,2.250820826630524,1.0705655509254377e-05,True,,False,12,False,11,,bf81d8692db,games5425898691,21.0,-3258.429931640625,1879.3900146484375,17.010000228881836,-3077.39990234375,-15287.80029296875,0.0,0.0,0.09999999776482582,7.900000214576721,255.0,128.0,,0.009592686877295283,-1.7684889477733599,1.4721128992770938e-05,,False,91.59867538431638,True,8,6,,ghostguyane,6553870659206178428,8,784.8800048828125,3613.989990234375,17.020000457763672,-3418.900146484375,13656.800537109375,0.7999999821186066,-0.09999999776482582,-0.29999999329447746,57.800002098083496,227.0,140.0,,0.009568356154094583,1.8153358230857255,7.657285739686356e-05,True,60.0,False,14,4,12,,bisous-magique69,1436516138922653102,10.0,-1866.1600341796875,5104.14990234375,260.739990234375,3492.6998901367188,-213.60000610351562,8101.5997314453125,-157.39999771118164,2352.100067138672,3.700000047683716,255.0,0.0,,-1.1561245607248858,0.0010967235436751487,1.5743377413793156,True,96.0,False,4,False,4,
15,869,25,False,False,1,10151.282119442552,1297.219970703125,-5003.35009765625,156.22999572753906,21698.701171875,4640.5999755859375,8181.400146484375,1761.3999938964844,-2902.39990234375,4947.0001220703125,1.0,0.22118736898959498,2.263503858486114,-1.3770920845796093,1436516138922653102,bisous-magique69,10.0,1290.239990234375,-5102.97998046875,324.70001220703125,-7168.3001708984375,-0.7000000029802322,-5909.89990234375,4.399999976158142,-990.9999847412109,3.4999999403953552,255.0,45.0,,-0.6382916992985749,-0.011847703639165945,1.5776894106611814,True,58.44298482453951,True,4,4,False,,6553870659206178428,ghostguyane,8.0,1041.280029296875,-5029.89990234375,109.86000061035156,22706.10107421875,-1737.4000549316406,2382.7000427246094,-3827.0999145507812,3901.7001342773438,-616.1000061035156,102.0,251.0,,-0.5054656470592299,-2.6782293576152973,-1.045303519962957,True,4,0.0,False,16,13,,enpitsu,76561198039309853,25,2838.050048828125,-4653.72021484375,16.969999313354492,9819.299926757812,-6183.3001708984375,24.100000858306885,1.0999999940395355,1.7000000178813934,2420.2000427246094,255.0,255.0,False,-0.016575822381758688,-2.632907988788258,9.992445908510957e-05,True,,False,12,False,12,,games5425898691,bf81d8692db,21.0,3320.60009765625,236.6199951171875,17.010000228881836,-9663.900146484375,8433.699951171875,2.3000000417232513,0.19999999552965164,0.5000000074505806,2222.2000122070312,255.0,255.0,,-0.00961517540120287,0.6542155523677985,1.3317727174916903e-05,True,255.0,False,8,6,False,
16,936,27,False,False,0,3863.6521771431476,-3932.840087890625,2751.39990234375,128.92999267578125,-10910.2001953125,9927.100219726562,18467.80029296875,-2002.5999450683594,-5275.2001953125,2040.0,0.0,0.22385313093481032,1.5190244542000304,-1.1548176339994967,bf81d8692db,games5425898691,21.0,-3753.820068359375,2672.85009765625,78.81999969482422,-13603.900146484375,13653.499755859375,3235.7000732421875,3592.6998901367188,769.8000335693359,3346.9000244140625,255.0,128.0,,-0.1064765448285775,2.6533150073006073,-0.13628560077292814,True,150.35784956460355,True,9,False,6,,76561198039309853,enpitsu,25.0,-2848.52001953125,2406.489990234375,17.059999465942383,-12514.300537109375,-13012.900390625,0.9000000357627869,-2.3000000417232513,-3.4999999403953552,-1055.4000091552734,128.0,255.0,False,0.01679147939147915,-2.4066955290166865,0.00021457989880231958,True,False,193.0,False,12,12,,ghostguyane,6553870659206178428,7,-3671.449951171875,3191.010009765625,58.34000015258789,-3895.8999633789062,-12855.2001953125,3738.900146484375,-1061.500015258789,-765.2999877929688,-468.8999938964844,111.0,78.0,,-0.019746378802242764,-1.875726163066046,0.04323151360044588,True,0.0,False,17,4,14,,bisous-magique69,1436516138922653102,10.0,668.0,4068.489990234375,17.010000228881836,1981.9000244140625,-10497.39990234375,2.800000011920929,-0.09999999776482582,-0.3999999910593033,-3275.1998901367188,255.0,0.0,False,0.00956552751970642,-1.646243644998794,-2.5084063124639795e-05,True,46.0,False,4,False,4,
17,1059,32,False,False,0,1030.0097032890335,-1871.4000244140625,4809.06982421875,316.3900146484375,14130.10009765625,14320.400390625,-3903.0999755859375,-4037.5,-876.6000366210938,4350.7000732421875,0.0,-0.2827279516906389,2.7884741304300014,-2.464839478223598,bf81d8692db,games5425898691,21.0,-2028.8900146484375,4697.7900390625,208.0,19425.799560546875,201.20000839233398,1905.2999877929688,4508.500061035156,1673.2000732421875,2668.9999389648438,255.0,0.0,,-0.542592954270555,0.31184597399837727,0.7881228400558217,True,77.31894191875253,True,12,False,7,,76561198039309853,enpitsu,25.0,-1036.510009765625,2634.8701171875,17.059999465942383,12259.200439453125,1616.199951171875,1.4000000059604645,8.700000047683716,0.7999999821186066,-1371.9000244140625,255.0,128.0,False,0.01673016986702521,0.07609351735127981,1.5978293884372555e-05,True,False,223.0,False,12,12,,ghostguyane,6553870659206178428,8,-1336.0999755859375,2742.2900390625,17.010000228881836,7723.900146484375,11754.000244140625,2.0999999344348907,-0.5000000074505806,-1.0000000149011612,1033.6000061035156,221.0,175.0,False,0.009602587494331185,1.0175840066052821,4.979768153303557e-05,True,0.0,False,18,4,14,,bisous-magique69,1436516138922653102,10.0,-484.1700134277344,5185.6201171875,17.010000228881836,3760.10009765625,9247.80029296875,2.0999999344348907,0.5000000074505806,0.3999999910593033,-3181.0000610351562,255.0,128.0,False,0.009550961014357987,0.6094554010290878,-3.292647630947194e-05,True,77.0,False,4,False,4,
18,1075,32,False,False,0,547.9283486825223,-1180.3499755859375,4671.6298828125,97.19000244140625,8632.39990234375,-6913.699951171875,2971.199951171875,3254.2001342773438,3657.0001220703125,3469.2001342773438,0.0,0.4240265227811641,-0.3135483725639814,-1.6970761290499379,bf81d8692db,games5425898691,21.0,-841.75,4690.39013671875,209.77000427246094,20015.2001953125,-84.79999542236328,-403.69998931884766,3720.1998901367188,1150.2999877929688,2226.1000061035156,255.0,128.0,,-0.5194077127036757,0.30009106641122757,-1.1215184854225257,True,72.0,False,12,False,8,,76561198039309853,enpitsu,25.0,-265.05999755859375,2724.93994140625,17.059999465942383,13762.099609375,6380.3997802734375,-3.100000023841858,-0.09999999776482582,-0.19999999552965164,2083.2000732421875,255.0,255.0,False,0.016807009998713523,0.4945625143524141,8.605036455167442e-06,True,False,200.0,False,12,12,,ghostguyane,6553870659206178428,8,-927.8900146484375,3469.14990234375,17.010000228881836,6669.2999267578125,12396.700439453125,2.199999988079071,2.5,4.399999976158142,651.9000244140625,201.0,255.0,False,0.009597212807351561,1.0650232234869172,8.879670160420494e-05,True,31.0,False,18,4,14,,bisous-magique69,1436516138922653102,10.0,-64.86000061035156,5465.60009765625,21.40999984741211,9804.400024414062,739.7000122070312,27.799999713897705,0.9000000357627869,89.60000038146973,-2261.999969482422,255.0,0.0,False,0.00733612006638445,0.05551828575108381,0.0392530042317561,True,67.57228398579423,True,4,False,4,
19,1090,33,False,False,1,9452.70347164041,724.0900268554688,-4311.14013671875,166.8000030517578,7424.7998046875,-13825.0,8282.000122070312,-4655.5999755859375,-2893.900146484375,2439.1000366210938,1.0,0.6540433471954452,-2.889839696431396,-0.08522779957566719,6553870659206178428,ghostguyane,8.0,644.77001953125,-4115.6298828125,75.36000061035156,-228.1999969482422,-17235.6005859375,3291.7001342773438,1924.4999694824219,1291.6000366210938,2281.4999389648438,236.0,255.0,False,-0.04117731565978208,-1.3615903713390594,-0.01021647341636618,True,31.0,False,20,4,15,,1436516138922653102,bisous-magique69,10.0,-427.6199951171875,-5190.2001953125,16.959999084472656,-4560.299987792969,9726.699829101562,18.300000429153442,-21.19999885559082,15.0,-3144.5001220703125,255.0,0.0,False,-0.008619017415785425,1.3457760525000064,-0.001329557565109382,True,4,64.0,False,4,False,,enpitsu,76561198039309853,25,-57.66999816894531,-3385.179931640625,17.059999465942383,5270.3997802734375,-11409.7998046875,2.199999988079071,-0.09999999776482582,-0.09999999776482582,2416.3999938964844,255.0,128.0,False,-0.016760086919606523,-2.077543784295815,-1.8480913821114024e-05,True,231.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-267.3599853515625,-4687.18994140625,93.36000061035156,-20301.8994140625,76.90000057220459,-3768.900146484375,-1293.5000610351562,370.6999969482422,-1204.1999816894531,255.0,128.0,,0.6396782425973692,0.6050614368314702,0.25530998718027875,True,72.0,False,12,8,False,
20,1138,34,False,False,0,1308.2843058448493,-1642.18994140625,4065.3798828125,311.0199890136719,4851.400146484375,-5534.69970703125,5767.1002197265625,2057.899932861328,1734.7000122070312,-5362.39990234375,0.0,0.6951192573336871,-2.2309863263060423,-2.7526269813237527,76561198039309853,enpitsu,25.0,-1668.1099853515625,4057.429931640625,147.49000549316406,-4861.300048828125,5261.199951171875,3457.0999145507812,-2119.7000122070312,5066.7999267578125,288.29999923706055,0.0,0.0,,-0.5341642341240019,2.5693131284051063,0.4954969420991692,True,235.0,False,14,False,13,,bf81d8692db,games5425898691,21.0,951.72998046875,3044.4599609375,17.010000228881836,-13767.7001953125,-2562.0999145507812,2.0000000298023224,0.7999999821186066,0.0,-339.39998626708984,255.0,128.0,,0.00956368431072926,-2.9945944532853437,0.00022275382896844875,True,False,72.0,False,12,8,,ghostguyane,6553870659206178428,8,-84.87000274658203,5710.1201171875,30.18000030517578,4009.5001220703125,-7702.7001953125,-327.40001678466797,-371.19998931884766,376.30001068115234,-2446.6000366210938,234.0,0.0,False,0.037110595492193546,-1.1406399750237606,0.005764778101910414,True,31.0,False,20,4,16,,bisous-magique69,1436516138922653102,10.0,-1435.6600341796875,4191.919921875,257.55999755859375,-21743.1005859375,-6792.0001220703125,3163.800048828125,1445.5999755859375,-5292.9998779296875,379.00001525878906,45.0,220.0,,-0.04124247809740937,-2.9403659775273834,0.07721441600279738,True,0.0,False,6,3,4,
21,1139,35,False,False,1,9115.73293247205,1762.989990234375,-3934.409912109375,365.5799865722656,20969.49951171875,23085.50048828125,9276.300048828125,350.09998321533203,-5296.6998291015625,2796.7001342773438,1.0,-0.4677460551166703,2.2195636686694735,-3.0594325497020223,1436516138922653102,bisous-magique69,10.0,1617.4100341796875,-4137.93994140625,275.0,18895.2001953125,5496.099853515625,172.80000686645508,-2479.7999572753906,4737.900085449219,1285.2000427246094,44.0,255.0,,-0.5291623049791903,2.758464421806416,-0.00018711658309222557,True,0.0,False,6,4,3,,6553870659206178428,ghostguyane,8.0,57.119998931884766,-5634.0498046875,27.84000015258789,-2186.9000244140625,8724.500122070312,-292.90000915527344,-67.8000020980835,-27.300000190734863,-2449.2999267578125,234.0,0.0,False,-0.04538742484123581,1.3656138091311256,0.002817005430664359,True,4,31.0,False,20,16,,enpitsu,76561198039309853,25,1717.6400146484375,-4104.10986328125,168.0800018310547,5590.9002685546875,-4927.0001220703125,317.2999954223633,1588.9999389648438,-5248.599853515625,420.49999237060547,0.0,0.0,,0.8249250561771427,-2.195362662223594,1.1009699372515476,True,235.0,False,14,False,13,,games5425898691,bf81d8692db,21.0,-824.530029296875,-3024.27001953125,17.010000228881836,13934.3994140625,2000.0999450683594,2.0000000298023224,-1.0000000149011612,-0.0,-75.39999961853027,255.0,128.0,,-0.009569355636944245,3.0095862467483587,8.64620345100737e-05,True,72.0,False,12,8,False,
22,1216,37,False,False,0,6306.456311960684,-2014.47998046875,-1066.47998046875,130.3699951171875,-13325.699462890625,-8969.000244140625,12025.0,311.9000053405762,4667.0001220703125,-3757.7999877929688,0.0,0.5873934384495713,0.21266717238210942,-2.9119100138080443,bf81d8692db,games5425898691,21.0,-1857.68994140625,-1045.050048828125,17.010000228881836,-14346.99951171875,-17896.300048828125,2.0999999344348907,0.5000000074505806,0.9000000357627869,250.30000686645508,255.0,128.0,,0.009609379652839572,-2.224928784726601,-5.349352502074159e-05,True,0.0,False,12,False,8,,76561198039309853,enpitsu,25.0,-4078.969970703125,2002.300048828125,741.0,2.0000000298023224,-20150.30029296875,-8083.2000732421875,944.8000335693359,4.099999964237213,1.7000000178813934,255.0,255.0,,0.4268750905182992,-1.589244120511467,-1.5785735418572167,True,False,43.936533428007564,True,14,14,,ghostguyane,6553870659206178428,7,-92.04000091552734,1722.6300048828125,16.030000686645508,-106.89999580383301,-18380.10009765625,-593.6999893188477,1753.9999389648438,-14.800000190734863,-60.59999942779541,237.0,91.0,False,0.0029750950005744503,-1.5749407249284764,-0.00018164156914512788,True,92.0,False,22,4,18,,bisous-magique69,1436516138922653102,10.0,-3646.610107421875,1957.199951171875,70.62000274658203,-81.40000343322754,-15727.7001953125,3631.7999267578125,1238.3999633789062,-25.59999942779541,241.39999389648438,234.0,163.0,,0.07635308890401594,-1.57635853153997,0.0006884821746740757,False,7.0,False,8,4,4,
23,1306,41,False,False,1,2359.704596165639,2702.840087890625,3622.260009765625,198.8800048828125,-19499.69970703125,16141.500244140625,-11660.999755859375,-4390.400085449219,-3752.0999145507812,1626.300048828125,1.0,-0.2734645756057813,1.5963083314618884,1.3871968930290113,1436516138922653102,bisous-magique69,10.0,2891.2099609375,3482.929931640625,220.9600067138672,-12369.200439453125,16044.300537109375,305.3000068664551,3205.8999633789062,-3576.099853515625,-2680.0,128.0,255.0,,0.38262097601594647,0.9813108516137414,-2.3317317628421197,True,157.9477503350985,True,10,4,7,,6553870659206178428,ghostguyane,7.0,2313.739990234375,1206.739990234375,17.010000228881836,-10006.400146484375,9920.900268554688,2.0000000298023224,0.3999999910593033,-0.5999999865889549,-98.00000190734863,236.0,102.0,False,-0.009584360455855092,0.7773807463181658,-1.3321457637622527e-05,True,4,92.0,False,22,18,,enpitsu,76561198039309853,25,2822.610107421875,4053.2099609375,17.049999237060547,-15854.300537109375,9551.400146484375,2.5999999046325684,-0.9000000357627869,0.3999999910593033,178.89999389648438,255.0,128.0,,-0.016767713950876343,0.523607630120268,-0.00014212583472431983,True,0.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,2267.300048828125,5103.009765625,257.8900146484375,-13339.3994140625,-11.000000238418579,-2484.4000244140625,-3.0000001192092896,38.19999933242798,-8.999999761581421,255.0,128.0,,-0.158631007058294,0.009195922391690715,-1.5724847166809535,True,255.0,False,12,8,False,
24,1366,43,False,False,0,9430.972107443928,50.560001373291016,-4243.35009765625,306.4200134277344,15502.900390625,12014.200439453125,7052.39990234375,3398.800048828125,-516.3999938964844,-4917.39990234375,0.0,0.7305805643604714,-1.8163746777952283,1.0029624984282395,bf81d8692db,games5425898691,21.0,-27.209999084472656,-4305.02978515625,141.97000122070312,10696.700439453125,13293.00048828125,2607.9998779296875,-905.5999755859375,1138.8999938964844,-1647.7999877929688,255.0,0.0,,-0.34688510652142324,0.7193253900090467,0.042604780422955395,True,230.7041203180949,True,14,False,8,1.0,76561198039309853,enpitsu,25.0,340.7799987792969,-4919.25,130.22000122070312,12452.7001953125,1535.2999877929688,-4757.0001220703125,42.69999980926514,-312.00000762939453,-1718.3000183105469,128.0,128.0,,-0.022937166734900732,-2.9040517875663756,0.18333857204585954,True,2,0.0,False,16,14,,ghostguyane,6553870659206178428,8,99.88999938964844,-3462.530029296875,170.67999267578125,20091.400146484375,-9145.2001953125,-151.49999618530273,-2547.2999572753906,4578.800048828125,-1671.9999694824219,109.0,203.0,False,-0.30907074922217187,-1.0629768333655825,-2.1503602437911615,True,42.0,False,24,4,19,,bisous-magique69,1436516138922653102,10.0,-332.3399963378906,-4731.22021484375,16.979999542236328,13273.900146484375,5747.7001953125,3.4999999403953552,-0.7000000029802322,0.0,-39.40000057220459,255.0,128.0,,0.009562106683434317,0.4032811307164773,6.598440987872766e-05,True,100.5260472528396,True,10,8,4,
25,1482,47,False,False,0,6773.3825350763755,3268.14990234375,-202.14999389648438,356.8599853515625,-271.70000076293945,32229.29931640625,434.50000762939453,1320.5999755859375,570.6999969482422,3177.7999877929688,0.0,0.49478767122541023,1.7155569239193098,-2.388806075069841,bf81d8692db,games5425898691,21.0,3234.780029296875,-463.8399963378906,282.760009765625,4900.0,22319.69970703125,2611.400146484375,-4967.099914550781,-844.8999786376953,-2205.2000427246094,255.0,255.0,,-0.35071710452699356,0.541660809687712,-0.371287506834365,True,91.24160855047162,True,16,False,9,,76561198039309853,enpitsu,25.0,116.81999969482422,-3468.929931640625,17.049999237060547,-1336.1000061035156,4234.700012207031,2.7000001072883606,1.7000000178813934,-6.3999998569488525,939.8999786376953,255.0,128.0,False,0.016621666410428775,1.8603234917056946,9.832385155047648e-06,True,2,,False,16,14,,ghostguyane,6553870659206178428,8,3412.2900390625,1424.9599609375,17.010000228881836,-1102.7999877929688,21336.79931640625,2.0999999344348907,0.0,-1.899999976158142,-314.4000053405762,235.0,79.0,,0.009593292853966076,1.621230255847016,-2.254490731132717e-06,False,39.0,False,26,4,22,,bisous-magique69,1436516138922653102,10.0,4070.030029296875,2465.989990234375,200.1300048828125,239.0999984741211,21283.798828125,1400.5000305175781,-193.79999160766602,-566.6999816894531,-58.09999942779541,128.0,128.0,,-0.09057509755400556,1.540735078455544,-1.336739139854305,True,255.0,False,10,8,4,
26,1588,51,False,False,1,9650.466852993597,-826.0,-4355.58984375,974.3699951171875,16077.7001953125,16369.100341796875,-206.5999984741211,3015.0,681.8000030517578,-5142.39990234375,1.0,-0.6140300623703701,0.08779383751066316,-0.6849070674816811,1436516138922653102,bisous-magique69,10.0,-924.9199829101562,-4514.77001953125,897.0800170898438,11271.400146484375,13939.200439453125,-97.29999542236328,-3685.4998779296875,-3827.0001220703125,-1421.199951171875,128.0,255.0,,0.25093073425558265,2.3468003499003744,-2.2880651735655015,True,211.13523420467172,True,12,4,9,,6553870659206178428,ghostguyane,8.0,-1305.489990234375,-4825.740234375,1084.6400146484375,5472.19970703125,2402.2000122070312,-3067.9998779296875,-1406.3999938964844,-3307.3001098632812,-3903.599853515625,217.0,175.0,,1.1794180222600374,2.158277118837634,1.9126728556271804,True,4,227.0,False,28,24,,enpitsu,76561198039309853,25,62.220001220703125,-2083.840087890625,17.049999237060547,2048.9999389648438,-14735.6005859375,2.5999999046325684,-0.0,-0.29999999329447746,25.59999942779541,128.0,128.0,False,-0.016860210088088332,-1.7121415283526196,-3.7938295515728473e-05,True,31.0,False,16,2,14,,games5425898691,bf81d8692db,22.0,-1453.699951171875,-3656.1201171875,162.00999450683594,15579.3994140625,-4582.699890136719,3577.5,-1153.7999725341797,-2757.3001098632812,-165.10000228881836,255.0,117.0,,0.6626488386072062,-2.7006258324517334,0.02302275846075456,True,53.454907548043025,True,18,10,False,
