,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
75,5353,151.0,False,False,0,5405.62265724541,-177.42999267578125,-217.64999389648438,130.39999389648438,-3730.4998779296875,-1473.8999938964844,616.3000106811523,3013.800048828125,-1512.1000671386719,266.8000030517578,0.0,0.8941894405557982,0.5635919406241846,2.2477502661117086,b6247822c2b,fedeprune,12.0,-140.92999267578125,-337.17999267578125,89.1500015258789,-3303.3999633789062,-4352.200012207031,-352.99999237060547,-1118.6000061035156,-2297.100067138672,-2845.4000854492188,255.0,128.0,,-1.106740857674281,2.3344634708239553,-0.28798255487169294,True,4,0.0,False,4,False,,bf0a0065e5b,EliGremi,13.0,131.57000732421875,-5134.39013671875,16.989999771118164,-3414.7000122070312,5814.7998046875,5.099999904632568,2.5999999046325684,-4.900000095367432,1420.3999328613281,255.0,132.0,,0.009506263694553041,2.1109019901341113,9.03334022923958e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26,-60.18000030517578,96.44000244140625,142.75999450683594,55.900001525878906,-183.29999923706055,-148.99999618530273,5162.39990234375,-604.7999954223633,-1798.0000305175781,255.0,0.0,,-0.39493984670806753,-0.03748287490374588,-1.6211449219427374,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,3576.5,3600.3701171875,17.010000228881836,5760.7000732421875,-13660.400390625,2.800000011920929,0.09999999776482582,0.0,-2063.000030517578,255.0,0.0,,0.009581391979525185,-1.2387178296988506,-2.6586553314103122e-05,True,255.0,False,False,False,False,
76,5366,151.0,False,False,0,5451.7459766389,-356.6400146484375,-285.0,95.66999816894531,-3056.7999267578125,-1748.2000732421875,1211.1000061035156,1917.5,-3352.60009765625,266.8000030517578,0.0,-0.6628665590314716,0.8842499574431768,2.7474798695070723,b6247822c2b,fedeprune,12.0,-270.1300048828125,-500.989990234375,36.77000045776367,-2413.3999633789062,-2472.2000122070312,-1749.1000366210938,-3939.8001098632812,-293.1999969482422,352.7000045776367,255.0,128.0,,-0.06738587691004581,2.0700088544087265,-0.465372505260461,True,4,0.0,False,4,False,,bf0a0065e5b,EliGremi,13.0,-116.48999786376953,-4777.33984375,16.989999771118164,-7469.5001220703125,7713.699951171875,3.1999999284744263,0.9000000357627869,-1.1999999731779099,2173.800048828125,255.0,255.0,,0.009544055944756259,2.3640496926366388,0.00020062718761112625,True,False,False,False,106.58429271944108,True,,enpitsu,76561198039309853,26,-53.36000061035156,86.02999877929688,91.29000091552734,230.10000228881836,-355.09998321533203,-2519.7999572753906,1340.8000183105469,-1172.9000091552734,-4072.3001098632812,255.0,0.0,,-0.1504853076744413,-1.4899324114233752,-0.3089836541890759,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,3550.81005859375,3028.320068359375,17.010000228881836,-6522.1002197265625,-12142.60009765625,2.8999999165534973,0.0,0.0,-2211.4999389648438,255.0,0.0,,0.009564936295554044,-2.1316360292825505,-7.703803161071427e-06,True,255.0,False,False,False,False,
77,5377,152.0,False,False,0,5504.171931770521,-472.55999755859375,-347.8599853515625,95.66000366210938,-7500.4998779296875,2592.39990234375,985.0,2783.2000732421875,-2390.5999755859375,-58.00000190734863,0.0,-0.9154519280390789,-3.1111918755723407,0.3224240748272632,b6247822c2b,fedeprune,12.0,-355.3900146484375,-456.95001220703125,17.059999465942383,-3076.0000610351562,3343.2000732421875,3.400000035762787,-0.7999999821186066,-1.5999999642372131,1849.7000122070312,255.0,255.0,,0.016537894902114113,2.2369337099185884,0.00017508859833749224,True,4,0.0,False,4,False,,bf0a0065e5b,EliGremi,13.0,-578.0999755859375,-4499.0498046875,16.989999771118164,-13904.100341796875,6679.5001220703125,2.7000001072883606,0.0,-0.19999999552965164,93.99999618530273,255.0,128.0,,0.009570085693325459,2.701954541804101,-4.319008426804573e-05,False,False,False,False,72.17573331761105,True,,enpitsu,76561198039309853,26,-87.16000366210938,72.4800033569336,16.829999923706055,-3295.4998779296875,-43.499999046325684,49.89999771118164,-1.2999999523162842,-0.9000000357627869,-1868.8999938964844,255.0,128.0,,0.01649597551475401,-3.0188825806507302,-8.383947963162913e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,3102.8798828125,2692.7099609375,17.010000228881836,-13797.099609375,-5255.7000732421875,2.5,1.7000000178813934,0.29999999329447746,-222.29999542236328,255.0,106.0,,0.009582104097384159,-2.797412509717181,0.00015964244584572383,True,239.87090740408948,True,False,False,False,
78,5392,152.0,False,False,0,5357.1293721819875,-870.780029296875,-217.07000732421875,93.61000061035156,-6649.0997314453125,1837.4000549316406,320.29998779296875,833.7999725341797,-4386.9000244140625,-58.00000190734863,0.0,0.9860394504483941,-2.7785221083938327,-0.45834494788403357,b6247822c2b,fedeprune,12.0,-710.719970703125,-275.0799865722656,17.049999237060547,-8483.300170898438,3512.60009765625,3.1999999284744263,-2.199999988079071,0.7000000029802322,222.29999542236328,255.0,169.0,,0.01667238577248817,2.7432350235771676,8.341216671648068e-06,True,4,0.0,False,4,False,,bf0a0065e5b,EliGremi,13.0,-1421.3499755859375,-4222.81005859375,16.989999771118164,-19958.499755859375,2351.699981689453,2.7000001072883606,-0.09999999776482582,0.0,290.3000068664551,255.0,128.0,,0.009589833208429975,3.0527900820123026,-0.00013987467499292948,True,False,False,False,25.059200235592435,True,,enpitsu,76561198039309853,26,-453.510009765625,129.39999389648438,17.059999465942383,-8683.900146484375,1543.800048828125,1.899999976158142,0.5000000074505806,-0.5000000074505806,-0.19999999552965164,255.0,255.0,,0.01662607204887663,2.965569763377298,5.477229949899846e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,2251.530029296875,2788.050048828125,17.010000228881836,-11657.7001953125,8520.10009765625,2.5999999046325684,0.0,0.09999999776482582,-447.90000915527344,255.0,128.0,,0.009599357260619966,2.465803781281212,0.00022379674835076575,True,234.0,False,False,False,False,
79,5405,153.0,False,False,0,5253.2500079216015,-1363.9100341796875,-92.37000274658203,93.11000061035156,-18992.7001953125,4548.999938964844,301.8000030517578,828.4999847412109,-301.1000061035156,-1366.6000366210938,0.0,0.9440062920915728,0.29590868299484463,2.9681622123825284,b6247822c2b,fedeprune,12.0,-1161.800048828125,-150.94000244140625,60.20000076293945,-15705.2001953125,2055.2999877929688,2780.8999633789062,-138.90000343322754,-2733.2998657226562,658.0999755859375,255.0,149.0,,0.07763799398281367,2.97934609447954,-0.001380679475982077,True,6,0.0,False,5,False,,bf0a0065e5b,EliGremi,14.0,-2546.43994140625,-4135.97998046875,16.989999771118164,-22927.39990234375,1786.3999938964844,5.0,1.0000000149011612,0.0,-347.20001220703125,255.0,67.0,,0.00959041278806947,3.0627903767722,-9.192218299638068e-05,True,False,False,False,29.0,False,,enpitsu,76561198039309853,26,-877.9199829101562,166.64999389648438,17.059999465942383,-11093.00048828125,-56.30000114440918,1.899999976158142,-0.7999999821186066,-0.09999999776482582,49.60000038146973,255.0,128.0,,0.016687113771209724,-3.1305065328158923,-8.553645005416874e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,1808.81005859375,3224.800048828125,17.010000228881836,-10255.6005859375,11699.200439453125,2.3000000417232513,0.19999999552965164,-0.29999999329447746,-13.300000429153442,255.0,128.0,,0.009594809575008582,2.2886271629638797,5.496683711536757e-05,True,224.0,False,False,False,False,
80,5417,153.0,False,False,0,5198.109681435818,-2120.070068359375,88.06999969482422,93.1500015258789,-17967.7001953125,4267.5,0.0,212.00000762939453,-2469.2999267578125,-1366.6000366210938,0.0,0.3883235639558053,-0.07581583545393954,-3.0534165763938366,b6247822c2b,fedeprune,12.0,-1809.1300048828125,-64.79000091552734,91.44999694824219,-14846.300048828125,2004.2999267578125,-156.899995803833,-248.79999160766602,-5493.800048828125,73.49999904632568,255.0,196.0,,-0.02088989387924625,0.13448446436272973,3.086738831578584,True,6,0.0,False,5,False,,bf0a0065e5b,EliGremi,14.0,-3447.260009765625,-3799.489990234375,16.989999771118164,-16845.899658203125,15411.99951171875,3.100000023841858,-0.5000000074505806,0.09999999776482582,-1980.8999633789062,255.0,0.0,,0.009572873878213713,2.3228994774153384,-4.264582972532456e-05,True,False,False,False,242.45841717207304,True,,enpitsu,76561198039309853,26,-1396.3800048828125,162.60000610351562,17.059999465942383,-12608.199462890625,579.5999908447266,2.5,1.7000000178813934,-0.29999999329447746,-1442.5,255.0,128.0,,0.016683414440166425,3.100493360815359,-0.00031591385179700616,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,1392.989990234375,3754.090087890625,17.010000228881836,-9234.099731445312,12487.900390625,2.5,0.0,0.0,6.1000001430511475,255.0,132.0,,0.00960001845096272,2.2067805037748562,1.940920443293474e-05,True,224.0,False,False,False,False,
81,5468,155.0,False,False,0,5442.648258473502,-3984.719970703125,658.6799926757812,588.8200073242188,7455.30029296875,6908.2000732421875,11648.599853515625,3874.7000122070312,323.10001373291016,-3802.9998779296875,0.0,0.413534621297666,-3.101251553391605,0.31351027350310695,b6247822c2b,fedeprune,12.0,-4079.550048828125,622.2899780273438,434.0,-5.699999928474426,9905.399780273438,9184.199829101562,-146.09999656677246,202.99999237060547,-419.3000030517578,255.0,128.0,,-0.7457121354889742,1.565999401802827,1.5765676087113116,True,6,226.8124645371591,True,6,False,,bf0a0065e5b,EliGremi,14.0,-4078.989990234375,158.4600067138672,513.989990234375,2.5999999046325684,21815.30029296875,4247.39990234375,39.30000066757202,0.0,0.0,255.0,,,-0.2084678390935115,1.580619032041679,1.5687617163746708,True,False,False,False,184.0,False,,enpitsu,76561198039309853,26,-2762.31005859375,1909.9200439453125,17.059999465942383,632.0000076293945,14086.99951171875,1.899999976158142,0.0,-0.7999999821186066,-5.799999833106995,255.0,255.0,,0.016760313289462203,1.525177862128335,6.784183109362602e-05,False,2,False,,False,2,,games5425898691,bf81d8692db,19.0,38.18000030517578,4981.85009765625,17.010000228881836,-575.2000045776367,365.6999969482422,2.5999999046325684,-0.09999999776482582,-0.19999999552965164,0.0,255.0,,,0.009410504904849482,2.5752472064508063,-2.136764359397762e-06,True,224.0,False,False,False,False,
82,5556,158.0,False,False,1,7935.625142269925,1712.0,-2753.56005859375,909.7899780273438,-4822.9998779296875,18900.6005859375,1784.1000366210938,2445.2000427246094,-4732.39990234375,2761.199951171875,1.0,0.21090955834969208,1.819224121886394,1.0751953256205486,bf81d8692db,games5425898691,19.0,1726.6300048828125,-2898.159912109375,857.5399780273438,8513.900146484375,14626.400146484375,3268.5000610351562,-4910.799865722656,-761.5000152587891,2356.4999389648438,255.0,240.0,,-0.5580317385932086,2.066393229632633,-0.2733393890396378,True,4,86.12217647542244,True,False,False,,76561198039309853,enpitsu,26.0,1637.75,-4937.259765625,17.530000686645508,-10297.5,3245.4000854492188,-123.90000343322754,360.40000915527344,-64.6999979019165,-2313.300018310547,255.0,0.0,False,-0.031011974237955695,0.35486191107726833,0.01677610772992762,True,2,False,2,255.0,False,,fedeprune,b6247822c2b,12,2845.530029296875,-4654.85986328125,135.3800048828125,-6557.39990234375,-11315.400390625,-13458.00048828125,-308.1999969482422,-1390.5999755859375,-519.5000076293945,255.0,0.0,False,-0.22531305550668615,0.2961362316150341,1.2741569668428476,True,6,False,162.45225802544624,True,6,,EliGremi,bf0a0065e5b,12.0,1919.239990234375,-2557.739990234375,611.3200073242188,-6939.4000244140625,-7533.900146484375,-218.60000610351562,4316.499938964844,1347.7999877929688,-3130.5999755859375,210.0,128.0,True,-0.37861465885759177,-1.012881612554828,-0.9560824798450643,True,89.96777649335968,True,3,False,4,
83,5697,164.0,True,True,1,1641.1862856253365,-457.2300109863281,4211.419921875,128.3699951171875,8955.30029296875,21436.201171875,6507.0001220703125,774.1000366210938,-5755.5999755859375,1507.5999450683594,1.0,-0.6351190785647092,2.925400588584002,0.6796262087011387,76561198039309853,enpitsu,26.0,-612.77001953125,3978.969970703125,22.030000686645508,8068.0999755859375,18232.5,2998.2000732421875,-1.1999999731779099,-0.29999999329447746,-240.59999465942383,128.0,128.0,False,-0.016853189358425148,2.011352161273942,0.00022947090586585055,True,4,122.0,False,2,False,,bf81d8692db,games5425898691,19.0,576.22998046875,4816.93017578125,16.989999771118164,-5773.599853515625,9456.300048828125,5.099999904632568,-1.0999999940395355,3.1999999284744263,221.29999160766602,255.0,184.0,,-0.009590821186022709,1.0343388516823517,2.4980697279427145e-05,True,4,False,False,31.0,False,,fedeprune,b6247822c2b,12,493.3299865722656,3850.64990234375,17.030000686645508,-11193.00048828125,19953.299560546875,5.699999928474426,-0.09999999776482582,0.09999999776482582,30.799999237060547,255.0,128.0,False,-0.016770050706907826,1.0563326733703537,-2.212263019810577e-05,True,6,False,0.0,False,6,,EliGremi,bf0a0065e5b,15.0,-2080.68994140625,169.1999969482422,17.010000228881836,-2607.7999877929688,12463.800048828125,2.5999999046325684,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,False,-0.009563357791092658,1.3645115001996397,-6.0915095940661735e-05,True,31.0,False,6,False,6,
84,5972,164.0,False,False,1,5171.600468150927,81.44999694824219,32.95000076293945,180.52000427246094,17315.799560546875,11278.00048828125,15983.1005859375,4966.600036621094,1706.3999938964844,-2901.7001342773438,1.0,-0.09744519148895422,-0.13665119810220874,-0.24458747001448183,76561198039309853,enpitsu,26.0,-13.729999542236328,-172.4499969482422,88.68000030517578,172.5,22880.90087890625,2216.6000366210938,-5499.7998046875,41.39999866485596,0.0,255.0,128.0,,-0.67525387297672,1.5783760713437167,-6.542072581159482e-05,True,2,21.0,False,1,False,,bf81d8692db,games5425898691,19.0,2920.030029296875,-4090.8798828125,17.010000228881836,18476.199951171875,-3516.300048828125,2.800000011920929,-0.3999999910593033,0.09999999776482582,1921.3999938964844,128.0,255.0,,-0.009650266922319814,-3.021695392396533,5.311562013934428e-05,True,False,False,False,255.0,False,310.0,fedeprune,b6247822c2b,12,-18.450000762939453,117.16000366210938,12.479999542236328,1404.6000671386719,-10161.400146484375,130.9000015258789,951.1000061035156,-756.2000274658203,3166.199951171875,255.0,255.0,,0.06036694854996485,-1.7918391108885054,-0.053144611171954,True,False,False,17.0,False,False,,EliGremi,bf0a0065e5b,12.0,-0.0,5067.72021484375,17.010000228881836,-0.0,-3437.3001098632812,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,116.0,False,False,False,False,
85,6069,168.0,False,False,0,9116.562314261344,-3844.909912109375,-3486.449951171875,110.36000061035156,-15369.69970703125,15540.400390625,-18.50000023841858,-1591.6000366210938,958.8999938964844,1338.6000061035156,0.0,-0.5677609090873789,-1.9734361240769007,-1.7929082590452392,bf0a0065e5b,EliGremi,13.0,-3666.18994140625,-3656.580078125,17.010000228881836,-11919.7998046875,7204.0997314453125,0.09999999776482582,-2.8999999165534973,1.4000000059604645,439.90001678466797,255.0,195.0,,0.009568243609696804,2.61023091956486,-0.00011566391089244313,True,False,251.8074925484196,True,False,False,,b6247822c2b,fedeprune,12.0,-3645.429931640625,-1681.47998046875,82.5999984741211,3827.0999145507812,-21790.70068359375,2155.800018310547,5490.0,-185.59999465942383,-273.799991607666,255.0,49.0,,0.7695708214314485,-1.1833697964600864,0.2940466135175421,,6,False,5,,False,,enpitsu,76561198039309853,26,162.4600067138672,-1604.27001953125,17.049999237060547,-175.49999237060547,-12759.49951171875,3.100000023841858,0.0,0.0,-606.1000061035156,255.0,0.0,,0.016727594029336205,-1.6372169663358564,0.00029161291632287924,True,2,False,21.0,False,2,,games5425898691,bf81d8692db,19.0,-3734.64990234375,-2801.75,155.0,-3004.5999145507812,-22741.69921875,1668.5000610351562,-336.3999938964844,472.20001220703125,706.8000030517578,255.0,,,-0.6248082905463246,-1.4506701030754976,-0.1460902674744854,True,251.8074925484196,True,False,False,4,
86,6105,169.0,False,False,0,7816.012715807321,-3964.800048828125,-2048.360107421875,807.3300170898438,5620.4998779296875,17150.999755859375,4777.900085449219,-3348.699951171875,707.0999908447266,-1735.8999633789062,0.0,-0.9477238605011502,-2.4256320680536447,-0.3983131871793439,bf0a0065e5b,EliGremi,13.0,-4079.010009765625,-2181.669921875,713.72998046875,5.099999904632568,14796.700439453125,8174.0997314453125,-1085.1000213623047,-1.0000000149011612,-0.5999999865889549,241.0,0.0,,-0.5345384681489377,1.5819280821567427,1.5647932523462036,True,False,131.0,False,False,False,,b6247822c2b,fedeprune,12.0,-2939.610107421875,-4461.93994140625,17.059999465942383,14546.099853515625,-14882.7001953125,2.7000001072883606,0.0,-0.5000000074505806,2044.2999267578125,255.0,255.0,,0.016792644198824452,-0.7213394163813699,-8.52784316970809e-06,True,6,False,6,,False,,enpitsu,76561198039309853,26,-1313.760009765625,-2294.64990234375,17.049999237060547,-15137.80029296875,350.29998779296875,3.6000001430511475,-0.9000000357627869,0.0,-1771.6999816894531,255.0,0.0,,0.016762998312643086,3.08511399794546,-0.00019825871680210239,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,19.0,-3189.22998046875,-4653.919921875,39.599998474121094,13142.80029296875,-331.6999816894531,-4609.5001220703125,3990.1998901367188,-2278.300018310547,1671.9999694824219,255.0,255.0,,0.3366178682775487,0.0663731115304483,-0.2886207098038594,True,206.9479053892115,True,False,False,4,
87,6167,171.0,True,True,0,3843.2833811293235,-2706.219970703125,1749.72998046875,204.7100067138672,18067.099609375,27623.00048828125,-5881.6998291015625,-4560.299987792969,901.2000274658203,2375.2000427246094,0.0,0.3688738009220203,1.1788963016323433,1.4371550959743793,bf0a0065e5b,EliGremi,13.0,-2821.419921875,1607.8599853515625,186.42999267578125,14599.3994140625,16050.6005859375,1863.800048828125,-4336.7999267578125,3074.5001220703125,1410.2999877929688,128.0,128.0,False,0.4042322076543235,0.7874583028726881,-0.01923743009749678,True,4,59.38482558342717,True,3,False,,b6247822c2b,fedeprune,11.0,1419.8800048828125,-3165.330078125,95.79000091552734,13830.0,17710.400390625,1110.5000305175781,-5403.0999755859375,612.7999877929688,824.8999786376953,255.0,128.0,,0.9924421967591842,-1.2070404909907486,-2.867809328398938,True,10,False,9,31.0,False,,enpitsu,76561198039309853,26,-2268.3798828125,1269.7099609375,46.13999938964844,6890.999755859375,20796.10107421875,3349.7000122070312,-376.6999816894531,171.29999160766602,-727.9000091552734,255.0,128.0,,0.025385221779809237,1.1568213852329539,0.0011944931607426699,True,6,False,0.0,False,5,,games5425898691,bf81d8692db,19.0,-1216.7099609375,-601.760009765625,71.20999908447266,8395.599975585938,21213.5009765625,-1272.2000122070312,-2933.2000732421875,1139.800033569336,9.800000190734863,255.0,128.0,,-0.7403584247917936,1.1890876416335692,0.009722765963140893,True,142.0,False,4,False,6,
88,6468,173.0,False,False,1,5215.821562917348,10.119999885559082,-0.03999999910593033,96.80000305175781,3100.4998779296875,870.8999633789062,2505.2999877929688,4999.599914550781,638.1000137329102,-1177.7999877929688,1.0,0.03247009866149032,0.10578012367114768,-0.2787929702796294,bf81d8692db,games5425898691,19.0,10.649999618530273,-129.47000122070312,82.7300033569336,890.0,-1.5999999642372131,-242.09999084472656,-2903.9999389648438,106.49999618530273,-4669.5001220703125,128.0,128.0,,-1.540695143645808,1.3507274257764446,0.18352790094798338,True,4,31.0,False,3,False,,76561198039309853,enpitsu,26.0,-0.0,-2214.6298828125,17.049999237060547,-0.0,14098.1005859375,3.1999999284744263,-0.7999999821186066,-0.0,0.0,255.0,255.0,,-0.016701057873966443,1.5708181470774263,-1.8233262217731253e-07,True,False,False,False,116.0,False,,fedeprune,b6247822c2b,11,3105.719970703125,4208.7001953125,17.059999465942383,12130.50048828125,-9479.89990234375,7.5,-1.1999999731779099,-1.0999999940395355,-3119.2999267578125,255.0,0.0,False,-0.016864921126387794,-2.269326962594531,-4.5149988861491475e-05,True,4,False,255.0,False,4,,EliGremi,bf0a0065e5b,13.0,14.630000114440918,152.58999633789062,110.52999877929688,4623.500061035156,-3197.3001098632812,4911.9000244140625,-5089.100036621094,1476.0000610351562,-1473.699951171875,255.0,212.0,True,0.18657321325681714,-1.509003485676571,-0.03887726198486874,True,9.0,False,3,False,4,
89,6470,173.0,False,False,0,5216.088883399578,-30.309999465942383,-3.75,98.05999755859375,-1156.2000274658203,1097.7999877929688,-2488.300018310547,-1172.699966430664,-1057.6000213623047,-773.7000274658203,0.0,-0.1618342304219536,-0.2501131860712796,-0.5761040161453783,bf0a0065e5b,EliGremi,13.0,-58.65999984741211,-135.33999633789062,156.8800048828125,-4874.4000244140625,1476.300048828125,4817.0001220703125,-2510.0999450683594,-4293.699951171875,-2347.7999877929688,255.0,195.0,True,-0.24706440272040675,1.4387425526786464,-0.5896777160542852,True,4,9.0,False,3,False,,b6247822c2b,fedeprune,11.0,-3190.800048828125,-4119.72021484375,17.06999969482422,-8505.999755859375,11543.599853515625,2.0000000298023224,0.0,0.5999999865889549,-3100.5999755859375,255.0,0.0,False,0.016805627262104036,2.008375730874949,-7.118432620499528e-06,True,4,False,4,248.73762581938055,True,,enpitsu,76561198039309853,26,0.0,2085.3798828125,17.049999237060547,0.0,-14100.899658203125,3.1999999284744263,0.7999999821186066,0.0,0.0,255.0,255.0,,0.016701057873966443,-1.5708181470774263,-1.8233262217731253e-07,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,19.0,-17.739999771118164,142.80999755859375,86.2300033569336,-526.1999893188477,2135.399932861328,693.7999725341797,5451.500244140625,-453.69998931884766,570.0,128.0,128.0,,1.0773864692877773,1.5292631806642791,-3.1243673928695297,True,31.0,False,3,False,4,
90,6488,173.0,False,False,1,5482.633156273931,-108.05999755859375,-249.91000366210938,92.62999725341797,-2050.5999755859375,-4000.4998779296875,1065.999984741211,4384.200134277344,-2247.2000122070312,-481.8000030517578,1.0,0.01596457318668176,0.18505952505536047,-2.690944625130264,bf81d8692db,games5425898691,19.0,41.5,-322.9800109863281,44.560001373291016,346.8000030517578,-2674.5999145507812,-2178.000030517578,-2692.3001098632812,-650.1000213623047,775.8999633789062,255.0,254.0,,0.6228849296177273,1.533304734050528,-0.024407631456702553,True,4,31.0,False,4,False,,76561198039309853,enpitsu,26.0,-251.24000549316406,-1169.43994140625,17.049999237060547,-925.1999664306641,14909.69970703125,-1.0999999940395355,-0.0,-6.3999998569488525,-1057.3999786376953,255.0,128.0,,-0.016775673117386314,1.5484206380164263,0.00023347639780486404,True,False,False,False,90.89100213973754,True,,fedeprune,b6247822c2b,11,2907.1298828125,3184.93994140625,17.06999969482422,-13208.900146484375,-12503.499755859375,-4.600000083446503,-1.2999999523162842,-1.5000000596046448,-1856.199951171875,255.0,0.0,False,-0.016772014195077158,-0.7067587900156294,-0.00012136591898418373,True,4,False,192.25732481607827,True,4,,EliGremi,bf0a0065e5b,13.0,384.2799987792969,39.7400016784668,170.19000244140625,4810.4998779296875,-1458.3000183105469,-898.0000305175781,1626.9999694824219,2529.199981689453,-1645.5999755859375,139.0,153.0,False,1.230690209317126,-1.2581842639692435,1.0568149868951584,True,9.0,False,4,False,4,
91,6499,174.0,False,True,1,5615.21106157212,-189.91000366210938,-369.2099914550781,114.91999816894531,435.99998474121094,22736.201171875,10009.600219726562,5727.19970703125,-1669.4000244140625,641.5000152587891,1.0,-0.09632210274729847,0.6512878635259011,1.5429991223005524,76561198039309853,enpitsu,26.0,-206.6999969482422,-579.780029296875,19.510000228881836,-77.60000228881836,18152.19970703125,2953.800048828125,0.09999999776482582,-10.099999904632568,877.6000213623047,255.0,0.0,,-0.01676491081694248,1.5169425445949412,-0.0001666810377626552,True,2,67.67055489170936,True,1,False,,bf81d8692db,games5425898691,19.0,29.510000228881836,-312.9800109863281,16.920000076293945,-1160.5000305175781,2738.9999389648438,23.80000114440918,19.40000057220459,-5.400000214576721,857.9000091552734,255.0,128.0,,-0.010430544555559848,1.2202546784161052,0.00029749891963841717,True,4,False,4,31.0,False,,fedeprune,b6247822c2b,11,2202.070068359375,2927.2099609375,17.06999969482422,-17484.69970703125,1233.0999755859375,1.0000000149011612,-0.0,-0.0,-2012.5999450683594,255.0,0.0,False,-0.016771126485563594,0.1406071124216346,3.383896974293344e-06,True,4,False,193.0,False,4,,EliGremi,bf0a0065e5b,13.0,548.8300170898438,-10.640000343322754,101.54000091552734,4836.300048828125,-1512.2000122070312,-3035.7000732421875,1395.0,2449.7999572753906,608.4999847412109,255.0,206.0,False,0.7140076537351276,-2.202194938851477,-0.17104796053430668,True,9.0,False,4,False,4,
