,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
10,914,27,False,False,0,9007.948231254699,-2375.429931640625,-3745.6298828125,97.47000122070312,-16865.30029296875,10152.80029296875,2038.0000305175781,577.0999908447266,-1149.800033569336,-864.4999694824219,0.0,-0.21563566225224154,-2.6126593395001247,0.03754950634679373,2533274849614366,Bradz04,11.0,-2256.0400390625,-3861.5400390625,16.739999771118164,-14141.300048828125,6863.0999755859375,60.999999046325684,122.29999542236328,1320.0999450683594,-251.39999389648438,255.0,238.0,,-0.018282898517538216,2.6805647230219742,0.011422886434453288,True,False,False,False,107.47308403958557,True,,2533274995339233,you alway5 win,11.0,-1600.6800537109375,-4705.77978515625,17.049999237060547,-10496.8994140625,519.3999862670898,2.5999999046325684,0.5000000074505806,-0.5999999865889549,0.0,255.0,128.0,,0.01664947463248524,3.0921212240937916,4.6783750023841654e-05,True,10,8,30.0,False,4,,enpitsu,76561198039309853,26,-2214.449951171875,-2927.60009765625,17.059999465942383,-17617.2998046875,-14706.700439453125,0.0,5.400000214576721,4.900000095367432,1083.7999725341797,128.0,255.0,,0.01678511233394869,-2.3842538133367865,-8.590366525338224e-05,True,4.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-2069.47998046875,-4789.419921875,16.850000381469727,-9595.599975585938,8485.599975585938,33.69999885559082,-99.49999809265137,4.000000059604645,222.19999313354492,255.0,128.0,0.006290689649377606,2.441875966485772,-0.003644813334749774,True,8,8,147.37554409170664,True,False,,
11,1012,30,False,False,0,7339.76060803351,-3952.090087890625,-1533.260009765625,237.07000732421875,5622.9998779296875,5411.9000244140625,-3659.7000122070312,328.3000183105469,2017.7000427246094,-2588.699951171875,0.0,-0.9175002581106113,1.888095464936643,1.0938555261465424,2533274995339233,you alway5 win,11.0,-4058.97998046875,-1540.6099853515625,168.0800018310547,691.9999694824219,11175.899658203125,-1626.4999389648438,-2046.199951171875,-594.900016784668,-842.6000213623047,187.0,0.0,,0.16572320567411872,1.5178198595475174,1.1897330210736132,False,8,4,10,0.0,False,,2533274849614366,Bradz04,11.0,-2942.340087890625,-2634.469970703125,17.010000228881836,5028.999938964844,12155.10009765625,2.3000000417232513,0.29999999329447746,0.7999999821186066,-2038.0999755859375,248.0,35.0,False,0.0095732844518999,1.138804720048938,-0.0001556393673643941,True,False,False,80.0,False,False,,enpitsu,76561198039309853,27,-1942.97998046875,-4762.47998046875,15.989999771118164,2095.800018310547,3751.099853515625,205.59999465942383,117.29999542236328,198.4000015258789,875.2999877929688,255.0,128.0,,0.016468749168020765,1.1061438194294655,-0.014630019859430863,True,4.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-3882.929931640625,2332.199951171875,23.020000457763672,-3807.3001098632812,22441.69921875,846.9999694824219,-368.4000015258789,1566.1000061035156,-365.09998321533203,255.0,53.0,-0.03021572191941218,1.7490973912331387,0.16296724444670624,True,8,8,255.0,False,False,,
12,1045,31,False,False,0,6657.670671082954,-3381.9599609375,-1036.1300048828125,139.1699981689453,3844.4000244140625,4066.300048828125,402.2999954223633,-724.3000030517578,480.40000915527344,-2210.2999877929688,0.0,-1.437161510344025,-1.463066143417549,-2.024315222891071,2533274995339233,you alway5 win,11.0,-3309.550048828125,-1007.280029296875,16.8799991607666,6569.2999267578125,4688.999938964844,-202.60000228881836,358.10001373291016,-1320.5999755859375,670.5000305175781,128.0,214.0,,0.006122593421239728,0.6144758011137365,-0.003937988484885038,False,8,4,10,0.0,False,,2533274849614366,Bradz04,11.0,-1797.0999755859375,-1400.9000244140625,17.010000228881836,13739.3994140625,5049.89990234375,2.3000000417232513,0.0,0.0,-2068.6000061035156,202.0,31.0,False,0.009578001821640274,0.28805085152797216,-9.7676765741994e-07,True,False,False,63.0,False,False,,enpitsu,76561198039309853,27,-1802.2099609375,-3604.669921875,85.19000244140625,326.3999938964844,17876.700439453125,1860.8999633789062,-5499.000244140625,99.70000267028809,0.09999999776482582,255.0,128.0,,0.8930794247379629,1.55266383659514,4.789001735891529e-05,True,19.0,False,12,False,11,,games5425898691,bf81d8692db,21.0,-3351.659912109375,4433.259765625,26.65999984741211,10818.800048828125,8537.7001953125,-339.3000030517578,-725.8000183105469,-285.40000915527344,-1383.699951171875,128.0,0.0,0.03900620662037915,0.6564652860089696,0.25036259379152603,True,8,8,255.0,False,False,,
13,1059,32,False,False,0,6443.529266698795,-3258.659912109375,-854.739990234375,132.02999877929688,371.6999816894531,5703.3001708984375,500.6999969482422,-2662.0001220703125,1036.8000030517578,-3042.7999877929688,0.0,-1.2857376080576897,0.4031707882690746,1.277475994386782,2533274995339233,you alway5 win,11.0,-3222.31005859375,-935.7000122070312,16.950000762939453,-41.90000057220459,-137.89999961853027,-117.20000267028809,-842.3000335693359,-195.49999237060547,-364.90001678466797,253.0,255.0,,0.020542262756215436,0.7786621176294013,-0.006051495932922027,False,8,4,10,0.0,False,,2533274849614366,Bradz04,11.0,-982.97998046875,-1349.8199462890625,17.010000228881836,13553.299560546875,-3737.9998779296875,2.0999999344348907,2.3999999463558197,-0.7000000029802322,-768.0000305175781,198.0,127.0,False,0.009589698873490284,-0.3255102033444618,0.00016929438658382724,True,False,False,63.0,False,False,,enpitsu,76561198039309853,27,-1785.739990234375,-2698.60009765625,84.69000244140625,321.5999984741211,17713.399658203125,-139.7000026702881,-5499.000244140625,99.60000038146973,0.0,128.0,128.0,,-1.4291165293482417,-1.5890467164682391,-3.1414567557542625,True,19.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-2890.449951171875,4563.91015625,17.010000228881836,6332.80029296875,-2329.4000244140625,3.3000001311302185,7.799999713897705,-1.2999999523162842,-2181.199951171875,128.0,0.0,0.009576945222815773,-0.3685091173751911,-0.0004074286954950041,True,8,8,255.0,False,False,,
14,1080,33,False,False,0,6048.165774597855,-3225.699951171875,-441.4700012207031,103.38999938964844,-227.29999542236328,10603.299560546875,632.400016784668,-937.0999908447266,1297.2000122070312,-2222.100067138672,0.0,-0.3300109072356319,-0.3385098506702955,-1.91210113392657,2533274995339233,you alway5 win,11.0,-3210.6298828125,-593.5900268554688,16.899999618530273,-2285.0999450683594,7302.7001953125,-81.09999656677246,381.6999816894531,232.60000228881836,-319.50000762939453,255.0,128.0,,0.007683140347639804,1.8775556425304616,0.0019366197692432896,False,8,4,10,0.0,False,,2533274849614366,Bradz04,11.0,15.720000267028809,-1617.5999755859375,17.010000228881836,14041.8994140625,-249.69999313354492,2.0999999344348907,-0.5999999865889549,0.0,-216.70000076293945,207.0,84.0,False,0.009586414012619867,-0.002325936288269407,-0.00015681006277701754,True,False,False,63.0,False,False,,enpitsu,76561198039309853,27,-1860.3399658203125,-1325.3399658203125,17.020000457763672,-6971.099853515625,19033.199462890625,3.3000001311302185,2.8999999165534973,0.5999999865889549,620.4999923706055,255.0,255.0,,0.016942979115624392,1.970751925271256,-0.0002480746422363583,True,6.153324534816125,True,12,False,12,,games5425898691,bf81d8692db,21.0,-2746.510009765625,4143.0,17.010000228881836,-1866.4999389648438,-8418.099975585938,2.5,-0.19999999552965164,-0.7000000029802322,1440.3999328613281,255.0,255.0,0.009510359556613775,-1.842680445648794,0.0005087324524126997,True,8,8,255.0,False,False,,
15,1096,33,False,False,0,5533.310792003707,-3235.320068359375,125.51000213623047,93.62000274658203,-49.60000038146973,9259.099731445312,382.90000915527344,-4140.7000732421875,828.4999847412109,-2222.100067138672,0.0,-0.749419519344832,-1.1930876388445624,-3.039876517916939,2533274995339233,you alway5 win,11.0,-3335.5,-131.08999633789062,17.040000915527344,-2695.8999633789062,10526.400146484375,3.8999998569488525,-0.09999999776482582,-0.3999999910593033,6.299999952316284,254.0,128.0,,0.01667610937055304,1.821985992055517,2.9141979131431784e-05,False,8,4,10,0.0,False,,2533274849614366,Bradz04,11.0,802.469970703125,-1864.81005859375,17.010000228881836,14854.100341796875,-8675.0,-0.29999999329447746,-0.5000000074505806,0.7000000029802322,-43.499999046325684,255.0,128.0,False,0.009572008515824453,-0.5343360435436115,4.801123199293063e-05,False,False,False,28.49995676163703,True,False,,enpitsu,76561198039309853,27,-2556.840087890625,-261.1000061035156,17.020000457763672,-16507.099609375,16015.999755859375,2.0999999344348907,-0.5000000074505806,0.29999999329447746,84.0999984741211,255.0,128.0,,0.01677118862387218,2.3797680899286258,-7.396137425049768e-05,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-2568.679931640625,3659.719970703125,17.010000228881836,8771.400146484375,-6070.10009765625,2.5,0.0,0.0,2381.999969482422,255.0,255.0,0.009546799514762772,-0.5502387322173968,1.4611654413803137e-06,True,8,8,255.0,False,False,,
16,1105,34,False,False,0,5245.135719490787,-3235.590087890625,445.55999755859375,93.1500015258789,49.89999771118164,8485.700073242188,0.0,-5605.3997802734375,520.0,-2075.5999755859375,0.0,-0.7147837443855314,0.9603937620635645,0.022538669298657946,2533274995339233,you alway5 win,11.0,-3400.159912109375,336.69000244140625,17.040000915527344,952.5,12186.199951171875,3.799999952316284,0.0,0.29999999329447746,-507.79998779296875,255.0,128.0,,0.01672979265635965,1.4505925452229242,0.0002315126175059921,,8,4,10,,False,,2533274849614366,Bradz04,11.0,1328.5799560546875,-2178.719970703125,17.010000228881836,17245.10009765625,-10893.699951171875,-0.29999999329447746,-2.8999999165534973,1.8000000715255737,-1018.0999755859375,255.0,39.0,,0.009593253430557419,-0.5706403711039844,-0.00016591215425785147,,False,False,44.25125163344927,True,False,,enpitsu,76561198039309853,27,-3159.580078125,238.07000732421875,17.030000686645508,-18929.69970703125,12809.89990234375,5.099999904632568,-0.5000000074505806,0.09999999776482582,130.2999973297119,255.0,0.0,,0.016763475608752805,2.5594367298408978,-8.307060156733862e-05,True,,False,12,False,12,,games5425898691,bf81d8692db,21.0,-2209.47998046875,3591.6298828125,17.010000228881836,11033.1005859375,2281.9000244140625,2.5,0.19999999552965164,0.0,2381.699981689453,255.0,255.0,0.00954454388625569,0.2639328272287514,-3.374855354076434e-05,True,8,8,255.0,False,False,,
17,1179,36,False,False,1,7530.250285577917,3218.919921875,-2023.010009765625,115.11000061035156,4912.39990234375,26393.5009765625,11803.299560546875,5937.9998779296875,-790.9999847412109,-338.10001373291016,1.0,-0.18640503318457932,0.8738367007655305,-2.942789826912297,bf81d8692db,games5425898691,21.0,3207.699951171875,-2144.139892578125,14.569999694824219,4281.9000244140625,19693.900146484375,136.30000114440918,-29.40000057220459,172.99999237060547,1010.5999755859375,255.0,63.0,,0.008174877489426219,1.766538494127774,-0.05208481277535997,True,8,False,8,120.25760831371436,True,,76561198039309853,enpitsu,27.0,3736.2900390625,-1806.719970703125,17.049999237060547,5557.2998046875,2003.3000183105469,2.5999999046325684,-0.5999999865889549,0.7999999821186066,0.0,255.0,128.0,,-0.01675893930309575,-0.3459945444734797,-3.43212327449168e-05,True,12,12,,False,False,,Bradz04,2533274849614366,11,-1050.52001953125,5075.1201171875,53.31999969482422,15791.400146484375,587.5,-1620.2999877929688,-518.8000106811523,-218.89999389648438,-51.599998474121094,255.0,128.0,False,-0.13277781520000392,3.0510296340428873,0.8491468569796924,True,255.0,False,False,False,False,,you alway5 win,2533274995339233,11.0,,,,,,,,,,,,,,,,,,,,,,
18,1274,40,False,False,0,9844.113214941624,-2394.1201171875,-4589.4501953125,284.79998779296875,-15199.100341796875,12269.200439453125,137.60000228881836,3071.400146484375,5135.30029296875,-440.2000045776367,0.0,-0.7495835852306146,2.031936827780342,0.03613339244951641,2533274995339233,you alway5 win,11.0,-2263.340087890625,-4658.33984375,206.77999877929688,-8163.800048828125,5856.099853515625,-1820.7000732421875,-5370.999755859375,-1158.499984741211,243.79999160766602,128.0,5.0,False,-0.6432619850423649,2.806908741135144,1.9403192230030175,True,3,False,4,85.0,False,,2533274849614366,Bradz04,11.0,-2154.050048828125,-4723.85986328125,113.43000030517578,-12249.3994140625,2384.7000122070312,2040.5000305175781,1641.6999816894531,-2221.3999938964844,255.49999237060547,228.0,40.0,False,0.4015723914146793,2.955557850145522,-0.5431218755803957,True,4,False,232.0,False,False,,enpitsu,76561198039309853,27,-2352.06005859375,4447.27001953125,17.049999237060547,13023.399658203125,-3336.400146484375,2.5,2.8999999165534973,-0.7999999821186066,-1005.4000091552734,255.0,0.0,,0.016748153589791634,-0.32006136131910407,0.00026399483067686863,True,31.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-2479.18994140625,-4805.89990234375,165.7100067138672,15013.800048828125,-11718.699951171875,-141.899995803833,-4047.3001098632812,3521.0000610351562,-1212.7999877929688,255.0,255.0,-0.4804973864484037,-0.5131503781557584,-2.1188353157150503,True,12,11,255.0,False,False,,
19,1374,43,False,False,0,7279.983378069765,-3958.300048828125,-1464.5799560546875,147.5399932861328,-2612.9998779296875,20727.19970703125,-1701.6000366210938,-3365.10009765625,-3573.5000610351562,2589.5999145507812,0.0,-0.3171866999163965,0.2997000673825506,1.649107288819251,2533274995339233,you alway5 win,11.0,-3929.6201171875,-1667.4100341796875,103.51000213623047,-6733.800048828125,14588.00048828125,2835.5999755859375,-3641.300048828125,-4115.7000732421875,226.00000381469727,254.0,144.0,True,0.5818012815196654,1.701343085277783,-0.4093589400816217,False,5,False,6,116.0,False,,2533274849614366,Bradz04,11.0,-3246.949951171875,-2192.260009765625,17.010000228881836,9308.300170898438,8144.000244140625,2.0999999344348907,0.0,0.29999999329447746,0.0,248.0,128.0,False,0.009533758080907982,0.7187849016362041,-1.9960160432228004e-05,True,4,False,232.0,False,False,,enpitsu,76561198039309853,27,-3973.969970703125,-1093.0,249.1300048828125,-437.59998321533203,-22941.8994140625,1572.7999877929688,3357.60009765625,4197.5,-1164.5999908447266,255.0,255.0,False,0.13930886997249084,-1.5941329793214667,-0.5784000194794514,True,220.0,False,14,False,13,,games5425898691,bf81d8692db,21.0,-1667.219970703125,-368.4100036621094,17.010000228881836,-3742.3001098632812,20475.899658203125,2.0999999344348907,0.5999999865889549,0.7000000029802322,105.50000190734863,255.0,161.0,0.009648909373373083,1.750889525917423,3.621767505860179e-05,True,14,14,236.0,False,False,,
20,1377,43,False,False,1,4827.359199504076,3927.389892578125,1383.1300048828125,119.98999786376953,-10233.400268554688,-7820.3997802734375,-775.4000091552734,-4833.299865722656,3103.9999389648438,-1733.0999755859375,1.0,0.5749824850775452,-0.5035316968387497,1.6716970507880564,76561198039309853,enpitsu,27.0,3977.989990234375,1298.699951171875,266.5199890136719,-385.2000045776367,15329.200439453125,2436.0000610351562,-2962.5,2105.2000427246094,4127.9998779296875,255.0,255.0,,-0.5776774324031742,1.7123889460339035,-1.0725195672925552,True,13,False,14,220.0,False,,bf81d8692db,games5425898691,21.0,1701.8199462890625,198.61000061035156,17.010000228881836,4678.999938964844,-20236.199951171875,2.199999988079071,-0.0,-1.0999999940395355,1363.6000061035156,255.0,255.0,,-0.009607165172919508,-1.8177175358668773,0.00020811497507146375,True,14,14,236.0,False,False,,Bradz04,2533274849614366,11,3160.590087890625,2116.7099609375,17.010000228881836,-9511.500244140625,-8321.699829101562,2.0999999344348907,-0.0,-0.29999999329447746,0.0,247.0,,,-0.009533758080907982,-0.7187849016362041,-1.9960160432228004e-05,True,232.0,False,4,False,False,,you alway5 win,2533274995339233,11.0,3968.22998046875,1559.3499755859375,127.66999816894531,2904.7000122070312,-11938.800048828125,1193.8999938964844,3475.1998901367188,3473.800048828125,-2470.8999633789062,254.0,96.0,-0.9361397745518998,-1.056106521447813,-0.9990202870451316,,6,5,116.0,False,False,,True
21,1416,45,False,True,0,5385.183259840795,-1812.3900146484375,-166.63999938964844,98.3499984741211,8825.30029296875,23318.89892578125,3923.800048828125,605.9000015258789,5451.9000244140625,-2430.800018310547,0.0,0.5853959106626696,-1.031504608079218,0.507461196890748,2533274849614366,Bradz04,11.0,-1828.510009765625,-455.8599853515625,17.010000228881836,6030.0,17519.69970703125,1.2999999523162842,-1.1999999731779099,-3.4999999403953552,593.4999847412109,255.0,120.0,,0.009589403793372796,1.2698734359691988,3.548232562728451e-05,True,False,False,4,208.60268395690508,True,,2533274995339233,you alway5 win,11.0,-3679.169921875,-752.3099975585938,17.020000457763672,4882.699890136719,9752.39990234375,4.000000059604645,-4.099999964237213,1.0999999940395355,986.9999694824219,255.0,128.0,False,0.01645180070335517,1.1620808539383374,-0.00043326394592236315,True,6,6,78.44788810770999,True,False,,enpitsu,76561198039309853,26,-3878.06005859375,-3294.610107421875,21.1299991607666,5576.099853515625,-10474.300537109375,-1638.9999389648438,1078.0000305175781,-3177.7999877929688,-1620.0,255.0,255.0,,0.11890013726363441,-1.0014078131695898,-0.1764324095094904,True,220.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,-3300.659912109375,1886.9300537109375,17.010000228881836,2520.0999450683594,21403.1005859375,-0.3999999910593033,-0.7000000029802322,-5.699999928474426,-997.7999877929688,255.0,0.0,0.009596854097399231,1.426511152094008,6.373789368387249e-05,True,14,14,192.18252055619354,True,False,,
22,1461,46,False,False,1,8571.58333038456,384.70001220703125,-3416.320068359375,151.1999969482422,-21900.30029296875,5749.7998046875,7382.1002197265625,5739.6002197265625,1258.1999969482422,-1213.7999725341797,1.0,1.0249456077464338,-1.6637111610879414,1.0978295293410831,bf81d8692db,games5425898691,21.0,642.6099853515625,-3577.169921875,65.0199966430664,-22106.0009765625,5756.300048828125,2672.9998779296875,-1465.7000732421875,-2403.6000061035156,-1171.6000366210938,255.0,53.0,,-0.07900577662405882,0.1821087901926913,0.006840393765729935,True,15,False,16,118.0,False,,76561198039309853,enpitsu,27.0,3062.02001953125,2603.3701171875,17.059999465942383,7640.4998779296875,-10597.2998046875,1.1999999731779099,0.5999999865889549,-0.7999999821186066,37.40000009536743,255.0,128.0,,-0.0167412911801542,-2.200223599886012,-8.648330242081183e-05,True,14,14,220.0,False,False,,Bradz04,2533274849614366,11,302.9800109863281,-2830.93994140625,178.6699981689453,-11180.10009765625,-19935.2001953125,2022.1000671386719,1653.3999633789062,3416.400146484375,-703.3999633789062,183.0,128.0,True,0.2803823920254092,-1.0276761248339654,-1.0741744179614068,True,106.0,False,6,False,False,,you alway5 win,2533274995339233,11.0,3567.18994140625,-2326.530029296875,17.030000686645508,-1906.9999694824219,-21367.60009765625,5.099999904632568,-0.0,-0.0,-11.299999952316284,255.0,128.0,-0.0167793864963938,-1.4805525771509818,6.034334978748641e-06,True,6,6,0.0,False,False,,False
23,1465,47,True,True,0,1923.6516101236643,-107.2699966430664,3385.47998046875,244.35000610351562,11442.7001953125,27468.9990234375,6666.199951171875,5218.599853515625,1932.5999450683594,-2242.899932861328,0.0,-0.4466379076938042,1.5466660414331785,1.0055541944859478,2533274849614366,Bradz04,11.0,-107.13999938964844,3180.139892578125,203.75,11199.599609375,19970.50048828125,896.6000366210938,-663.3999633789062,-1498.0000305175781,-226.49999618530273,172.0,128.0,True,-0.31566108813130245,1.0896691990309433,-1.5332341718044593,True,False,False,6,106.0,False,,2533274995339233,you alway5 win,11.0,-3546.300048828125,2557.9599609375,17.030000686645508,1940.0,21363.89892578125,5.099999904632568,0.0,0.0,-2.5,254.0,128.0,False,0.016779387920268087,1.479938860365933,8.849576651147714e-07,True,6,6,31.0,False,False,,enpitsu,76561198039309853,27,-3126.530029296875,-2514.5,17.059999465942383,-7814.5001220703125,10724.200439453125,1.1999999731779099,-0.3999999910593033,0.5999999865889549,10.499999523162842,255.0,0.0,,0.016746242372311697,2.201894290152544,-6.287742737583309e-05,True,220.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,-270.3399963378906,3504.93994140625,89.69000244140625,20963.40087890625,-3485.2999877929688,35.0,3556.300048828125,4182.0001220703125,-335.40000915527344,255.0,148.0,1.02007946001829,0.5127547607990415,1.1369738045606175,True,16,15,118.0,False,False,,
24,1731,47,False,False,0,5103.773533684659,-54.959999084472656,106.0,102.52999877929688,-12599.69970703125,25813.20068359375,2349.499969482422,-2017.4000549316406,-1200.4000091552734,-1603.3999633789062,0.0,-0.05272380597589891,-0.06467937629052206,-0.0823945588988797,2533274849614366,Bradz04,11.0,1.340000033378601,-83.36000061035156,73.55000305175781,-13193.00048828125,15042.39990234375,2857.60009765625,2123.800048828125,1987.2000122070312,-4667.900085449219,195.0,0.0,,-0.1751628747984267,1.9153950240030955,-0.027029571477869736,True,4,False,6,0.0,False,,2533274995339233,you alway5 win,11.0,2511.719970703125,-3743.090087890625,17.049999237060547,17300.6005859375,-5531.199951171875,2.5,-2.3999999463558197,0.5999999865889549,-208.99999618530273,254.0,78.0,,0.016784293041148958,-0.3076429656974104,-2.0084253792201443e-05,True,False,False,0.0,False,False,,enpitsu,76561198039309853,26,-227.4499969482422,432.69000244140625,73.83000183105469,13293.699951171875,-14643.599853515625,2747.60009765625,1146.6000366210938,1053.0000305175781,-74.49999809265137,255.0,0.0,,0.12057665767851748,-0.8337825003121866,-6.898165577394523e-05,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,-2610.159912109375,3994.929931640625,17.010000228881836,-17639.200439453125,4956.400146484375,2.199999988079071,0.7000000029802322,-0.09999999776482582,1642.8999328613281,255.0,255.0,0.009592774242314969,2.9014792141026247,0.00019580805261577787,True,False,False,0.0,False,False,,
25,1734,47,False,False,1,5461.939618532613,53.75,-256.6099853515625,245.14999389648438,-3297.60009765625,-16746.600341796875,19397.19970703125,-4975.899963378906,-2008.0999755859375,-2684.5999145507812,1.0,0.1533165490551816,0.06128661585810596,-0.26635430667394583,76561198039309853,enpitsu,27.0,125.80000305175781,-267.4599914550781,90.27999877929688,-5791.199951171875,9726.599731445312,214.20000076293945,-5470.4998779296875,-538.8999938964844,180.20000457763672,255.0,0.0,,-0.6293554789502446,0.7572176164177905,0.32991600110802544,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,21.0,2758.760009765625,-4026.25,17.010000228881836,17951.8994140625,-2675.0,2.3000000417232513,-0.7999999821186066,-0.0,1870.2999877929688,255.0,255.0,,-0.009589685658471575,-3.0507282452020337,8.7857904113663e-05,True,False,False,0.0,False,False,,Bradz04,2533274849614366,11,47.599998474121094,-89.63999938964844,102.16999816894531,2551.4999389648438,-9243.900146484375,2003.8999938964844,-546.8999862670898,-5003.900146484375,2216.0000610351562,202.0,41.0,,0.5421627598448473,-1.6778132029479738,0.8626637135554666,True,0.0,False,6,False,5,,you alway5 win,2533274995339233,11.0,-2626.43994140625,3781.639892578125,17.049999237060547,-17109.100341796875,6040.0,2.7000001072883606,0.7999999821186066,-0.19999999552965164,-880.8000183105469,254.0,50.0,-0.016773439206694673,0.34820895002405083,-0.0001511139405910914,True,False,False,0.0,False,False,,
26,1885,53,False,False,1,9719.13650164797,-803.2999877929688,-4429.43017578125,497.2300109863281,-22664.599609375,16600.899658203125,5472.2998046875,1956.9000244140625,1765.8000183105469,-1259.3000030517578,1.0,-0.6302128685053975,0.19671082977303853,-2.091095721897662,bf81d8692db,games5425898691,21.0,-568.0700073242188,-4554.9501953125,359.19000244140625,-18840.400390625,5635.8001708984375,4030.7000732421875,-1224.800033569336,-3330.4000854492188,128.50000381469727,255.0,128.0,,0.6830593493492311,0.3817012399592572,0.07610431390157045,True,3,False,4,195.47342801606786,True,,76561198039309853,enpitsu,27.0,33.619998931884766,-3977.81005859375,17.049999237060547,-1078.7000274658203,-5752.39990234375,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,,-0.016626847057048793,-1.385407417592675,-5.508287628474687e-06,True,2,2,61.0,False,False,,Bradz04,2533274849614366,11,-3821.6298828125,-1296.5999755859375,17.510000228881836,-317.60000228881836,-8107.7001953125,24.000000953674316,21.30000114440918,85.79999923706055,493.1999969482422,150.0,187.0,False,-0.008711824671043575,-1.5142990737298654,-0.016106750460070623,True,237.0,False,8,False,8,,you alway5 win,2533274995339233,11.0,-1539.9599609375,-2901.3798828125,17.049999237060547,-1307.2000122070312,-17315.0,3.0000001192092896,-0.29999999329447746,-0.5000000074505806,-1926.9000244140625,254.0,0.0,-0.016795925636420687,-1.4364748503143925,-5.924553641179893e-05,True,4,4,228.0,False,False,,
27,1987,57,False,False,1,5810.342236405842,-1643.550048828125,-85.97000122070312,204.32000732421875,-4648.0999755859375,16042.80029296875,7513.800048828125,3574.5001220703125,4564.200134277344,1546.0000610351562,1.0,0.3734267561550885,-3.0836777276093583,-1.5850300967596287,76561198039309853,enpitsu,27.0,-1586.0400390625,-110.62999725341797,65.43000030517578,-6211.7999267578125,20922.60009765625,1993.699951171875,-1925.0,-3713.2998657226562,846.9999694824219,255.0,128.0,False,-0.164128830379927,1.239853335526948,-0.13283964400925233,True,3,False,4,16.0,False,,bf81d8692db,games5425898691,21.0,-1890.8499755859375,-803.8599853515625,16.979999542236328,14673.900146484375,17709.000244140625,5.699999928474426,-0.09999999776482582,-0.0,0.09999999776482582,255.0,128.0,,-0.009583783678630406,2.2627259916340825,1.646434058904192e-05,True,4,4,31.0,False,False,,Bradz04,2533274849614366,11,-2406.110107421875,1195.56005859375,17.010000228881836,16958.00048828125,8645.399780273438,0.0,-0.5000000074505806,-0.19999999552965164,1924.7999572753906,255.0,255.0,False,-0.009590844590005065,2.6070882787336713,4.7444862842431315e-05,True,131.45478699284217,True,10,False,10,,you alway5 win,2533274995339233,11.0,-3508.56005859375,-374.2200012207031,17.020000457763672,6791.6998291015625,21974.29931640625,2.199999988079071,-0.0,0.5999999865889549,-3.100000023841858,255.0,128.0,-0.016774982454405202,1.8708806632252506,-5.134585885137397e-05,True,4,4,31.49799555860542,True,False,,False
