,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
80,4803,150.0,False,False,0,5287.630619482682,142.8300018310547,-44.58000183105469,93.7699966430664,1622.5999450683594,-219.0999984741211,774.1000366210938,240.10000228881836,1778.2000732421875,216.00000381469727,0.0,0.551968428606217,0.507996962405491,-0.40999014998142225,76561198087298264,Anus da Guarda,11.0,185.97999572753906,-302.0799865722656,139.02000427246094,2796.0000610351562,-2034.1000366210938,-443.69998931884766,-2743.900146484375,3373.9999389648438,1482.4000549316406,233.0,190.0,,-1.2359034130604047,2.822138168363449,-2.2087280586002986,True,31.0,False,False,4,4,,335979853580063001,dodi06031998,9.0,84.45999908447266,-1524.260009765625,17.010000228881836,5037.0001220703125,14737.2998046875,-0.19999999552965164,0.9000000357627869,1.5000000596046448,944.1000366210938,255.0,249.0,,0.00959725822236915,1.2172290162522144,0.00044777659411135494,True,False,False,False,94.07088173845763,True,,enpitsu,76561198039309853,27,-49.66999816894531,167.72999572753906,65.83000183105469,-651.6000366210938,979.5999908447266,-1216.3999938964844,2835.4000854492188,2288.699951171875,676.2999725341797,255.0,255.0,,-0.8964212132585788,-1.126267447552255,-0.21941797397647217,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3926.56005859375,3790.52001953125,45.900001525878906,-8439.299926757812,-14126.099853515625,2401.699981689453,327.2999954223633,2365.0999450683594,2621.7001342773438,255.0,255.0,-0.1276598732173833,-2.070269615101233,-0.4732813094857455,True,255.0,False,False,False,False,,
81,4820,150.0,False,False,0,5321.956179136558,244.75,-58.2599983215332,93.13999938964844,1599.4999694824219,-213.50000381469727,0.0,233.99999618530273,1752.7999877929688,216.00000381469727,0.0,0.9337655407973781,1.8564762109633548,1.1486968869537497,76561198087298264,Anus da Guarda,11.0,373.739990234375,-324.260009765625,30.25,5226.5997314453125,18822.2998046875,1886.199951171875,-4043.5000610351562,2042.1000671386719,-3119.1000366210938,255.0,0.0,,0.16921374261502747,1.2011626966543574,-0.06015217953276606,True,15.270047436478317,True,False,4,4,,335979853580063001,dodi06031998,9.0,254.17999267578125,-477.25,18.020000457763672,1059.7000122070312,17058.699951171875,773.0999755859375,2173.699951171875,-648.0999755859375,-1955.7000732421875,255.0,128.0,,-0.12218062487167468,1.4073803462895516,-0.034436404476529806,True,False,False,False,43.0,False,,enpitsu,76561198039309853,27,60.4900016784668,124.19999694824219,75.13999938964844,9390.599975585938,635.099983215332,2850.7000732421875,-2019.2999267578125,4417.099914550781,2580.7998657226562,255.0,255.0,,0.17759312661249493,-0.21716478854099713,-0.05820762635965051,True,12.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-3904.93994140625,2932.989990234375,27.709999084472656,7538.2000732421875,-13137.5,-2244.1000366210938,612.5,-3667.60009765625,1690.0,255.0,255.0,0.15336710156441177,-0.9687839215441164,-0.2586123786309533,True,248.7974624736335,True,False,False,False,,
82,4821,150.0,False,False,0,5324.26440459215,251.39999389648438,-59.15999984741211,93.13999938964844,1597.8999328613281,-212.99999237060547,0.0,233.50000381469727,1751.1000061035156,216.00000381469727,0.0,0.9006387762528786,1.9514411027645713,1.2569258196232747,335979853580063001,dodi06031998,9.0,270.79998779296875,-349.3299865722656,23.649999618530273,2836.199951171875,16949.89990234375,530.9999847412109,1069.800033569336,-41.10000133514404,294.3000030517578,255.0,128.0,,-0.22742363819360678,1.35638225124102,-0.022386447219351055,True,43.0,False,False,False,False,,76561198087298264,Anus da Guarda,11.0,373.739990234375,-324.260009765625,30.25,5226.5997314453125,18822.2998046875,1886.199951171875,-4043.5000610351562,2042.1000671386719,-3119.1000366210938,255.0,0.0,,0.16921374261502747,1.2011626966543574,-0.06015217953276606,True,4,False,4,12.248430026474818,True,,enpitsu,76561198039309853,27,60.4900016784668,124.19999694824219,75.13999938964844,9390.599975585938,635.099983215332,2850.7000732421875,-2019.2999267578125,4417.099914550781,2580.7998657226562,255.0,255.0,,0.17759312661249493,-0.21716478854099713,-0.05820762635965051,True,12.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-3838.969970703125,2838.080078125,16.100000381469727,9787.39990234375,-12267.80029296875,-1032.6000213623047,273.8999938964844,-3438.3999633789062,1863.5000610351562,255.0,255.0,0.033373698117139,-0.8129758933171429,-0.03802266165171111,True,245.77584506363,True,False,False,False,,
83,4822,150.0,False,False,0,5327.044117589028,259.3800048828125,-60.2400016784668,93.13999938964844,1596.0000610351562,-212.39999771118164,0.0,232.80000686645508,1749.1000366210938,216.00000381469727,0.0,0.8534275475406798,2.0520145020902785,1.3736025444227422,76561198087298264,Anus da Guarda,11.0,419.44000244140625,-183.52999877929688,40.7400016784668,6959.89990234375,18501.099853515625,1015.5999755859375,-2244.9000549316406,87.79999732971191,-5020.199890136719,236.0,0.0,,0.4263664431344324,0.8426579210192429,-0.10676724739261767,True,9.171767727021248,True,False,4,4,,335979853580063001,dodi06031998,9.0,275.7200012207031,-321.1199951171875,24.3799991607666,2985.4000854492188,16916.700439453125,411.1000061035156,877.3999786376953,7.599999904632568,578.6999893188477,255.0,128.0,,-0.24254100451615015,1.364232097431789,-0.019152958581959274,True,False,False,False,43.0,False,,enpitsu,76561198039309853,27,134.02000427246094,128.35000610351562,93.54000091552734,10117.999877929688,490.60001373291016,2093.9999389648438,-3253.2998657226562,4315.199890136719,1021.8000030517578,255.0,255.0,,0.5524175321710498,-0.2276961800105005,-0.4627186674434075,True,12.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-3838.969970703125,2838.080078125,16.100000381469727,9787.39990234375,-12267.80029296875,-1032.6000213623047,273.8999938964844,-3438.3999633789062,1863.5000610351562,255.0,255.0,0.033373698117139,-0.8129758933171429,-0.03802266165171111,True,242.6991827641764,True,False,False,False,,
84,4823,150.0,False,False,0,5328.903210831865,264.70001220703125,-60.959999084472656,93.13999938964844,1594.7999572753906,-212.00000762939453,0.0,232.39999771118164,1747.7000427246094,216.00000381469727,0.0,0.818151393481354,2.1112854799121137,1.4437654364380477,335979853580063001,dodi06031998,9.0,296.1099853515625,-208.4499969482422,25.520000457763672,3011.4999389648438,16908.199462890625,-1.1999999731779099,-84.0999984741211,257.00000762939453,651.9000244140625,255.0,128.0,,-0.26421050730764906,1.4091278993078464,-0.004099046564662736,True,43.0,False,False,False,False,,76561198087298264,Anus da Guarda,11.0,419.44000244140625,-183.52999877929688,40.7400016784668,6959.89990234375,18501.099853515625,1015.5999755859375,-2244.9000549316406,87.79999732971191,-5020.199890136719,236.0,0.0,,0.4263664431344324,0.8426579210192429,-0.10676724739261767,True,4,False,4,6.038503126431537,True,,enpitsu,76561198039309853,27,134.02000427246094,128.35000610351562,93.54000091552734,10117.999877929688,490.60001373291016,2093.9999389648438,-3253.2998657226562,4315.199890136719,1021.8000030517578,255.0,255.0,,0.5524175321710498,-0.2276961800105005,-0.4627186674434075,True,12.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-3745.81005859375,2742.719970703125,15.859999656677246,12243.900146484375,-10707.39990234375,199.89999771118164,9.800000190734863,161.49999618530273,1945.0,255.0,255.0,-0.0012002043779094475,-0.6522400697135805,0.014250473895588724,True,239.5659181635867,True,False,False,False,,
85,4825,150.0,False,False,1,5294.873782130062,-269.6199951171875,-24.979999542236328,131.17999267578125,-1809.1999816894531,346.89998626708984,7901.500244140625,3397.9000854492188,92.39999771118164,-4944.200134277344,1.0,-0.9145964036899207,-1.9058140008299478,1.5540343339807179,76561198039309853,enpitsu,27.0,-226.5399932861328,-134.66000366210938,104.81999969482422,-9585.800170898438,-2576.300048828125,-44.29999828338623,1173.0999755859375,-3688.800048828125,3907.0999145507812,255.0,255.0,,-0.8945934176043774,0.579730805703055,-1.2319011882956636,True,12.0,False,False,4,3,,bf81d8692db,games5425898691,24.0,3633.97998046875,-2661.840087890625,16.81999969482422,-14328.599853515625,8842.7001953125,55.10000228881836,45.0,-85.10000228881836,1968.699951171875,255.0,255.0,,-0.006687629628800625,0.48893757343183497,0.004720333018300189,True,False,False,False,233.30266657695975,True,,Anus da Guarda,76561198087298264,11,-496.20001220703125,24.110000610351562,46.189998626708984,-9294.500122070312,-16530.400390625,247.00000762939453,902.0999908447266,1957.4000549316406,-5060.0,236.0,128.0,,-0.38338123228522003,-0.23022214979005148,-0.29603579611211545,True,0.0,True,4,False,4,,dodi06031998,335979853580063001,9.0,-296.1099853515625,208.4499969482422,25.520000457763672,-3011.4999389648438,-16908.199462890625,-1.1999999731779099,84.0999984741211,-257.00000762939453,651.9000244140625,255.0,128.0,0.26421050730764906,-1.4091278993078464,-0.004099046564662736,True,43.0,False,False,False,False,,
86,4826,150.0,False,False,0,5242.979878340858,272.8500061035156,28.969999313354492,144.0399932861328,-1539.6000671386719,13370.400390625,9227.19970703125,4027.9000854492188,-400.40000915527344,-3267.60009765625,0.0,0.9104162715131182,1.8315710372805851,1.5467583275309482,335979853580063001,dodi06031998,9.0,312.760009765625,-92.4800033569336,28.600000381469727,853.4999847412109,12459.300537109375,912.7999877929688,4738.999938964844,698.7000274658203,2702.39990234375,255.0,128.0,,-0.5258781687876654,1.67383901652563,0.028509472045316404,True,43.0,False,False,False,False,,76561198087298264,Anus da Guarda,11.0,496.20001220703125,-24.110000610351562,46.189998626708984,9294.500122070312,16530.400390625,247.00000762939453,-902.0999908447266,-1957.4000549316406,-5060.0,236.0,128.0,,0.38338123228522003,0.23022214979005148,-0.29603579611211545,True,4,False,4,2.0,False,,enpitsu,76561198039309853,27,226.5399932861328,134.66000366210938,104.81999969482422,9585.800170898438,2576.300048828125,-44.29999828338623,-1173.0999755859375,3688.800048828125,3907.0999145507812,255.0,255.0,,0.8945934176043774,-0.579730805703055,-1.2319011882956636,True,12.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-3633.97998046875,2661.840087890625,16.81999969482422,14328.599853515625,-8842.7001953125,55.10000228881836,-45.0,85.10000228881836,1968.699951171875,255.0,255.0,0.006687629628800625,-0.48893757343183497,0.004720333018300189,True,230.11796124519842,True,False,False,False,,
87,4923,154.0,False,False,1,9307.987716989412,246.0800018310547,-4145.27001953125,328.17999267578125,7556.500244140625,11607.19970703125,6107.9998779296875,3965.2999877929688,1503.3999633789062,-4244.4000244140625,1.0,0.25777414657932635,0.030264940782687752,-1.8315906765058836,bf81d8692db,games5425898691,24.0,189.7899932861328,-4336.10009765625,223.69000244140625,-3858.599853515625,9271.699829101562,2618.2000732421875,1907.4000549316406,4143.0999755859375,3073.3999633789062,255.0,0.0,,0.29669264072730556,2.286375518869454,1.1602914784646936,True,204.8350793315519,True,False,4,3,,76561198039309853,enpitsu,27.0,-3969.68994140625,-508.32000732421875,57.91999816894531,-2214.7999572753906,-15588.199462890625,1596.3999938964844,435.99998474121094,809.8000335693359,350.09998321533203,255.0,128.0,False,0.07273776971627102,-1.4371128145037215,-0.5857352619903327,True,4,False,4,198.57485572497058,True,,Anus da Guarda,76561198087298264,11,-591.989990234375,-2160.60009765625,17.0,4835.7000732421875,-12068.1005859375,3.3000001311302185,-0.29999999329447746,1.2999999523162842,-140.9000015258789,232.0,124.0,,-0.009555733929856612,-1.9417262795555625,0.00012391133055674798,True,2.0,False,4,False,4,,dodi06031998,335979853580063001,9.0,261.54998779296875,-5544.89013671875,42.939998626708984,2920.8999633789062,-18434.3994140625,-357.7000045776367,5263.2000732421875,1298.2000732421875,-928.7999725341797,255.0,68.0,0.7109718624729962,-1.7316133786268955,0.016507837646479073,True,43.0,False,4,4,False,,
88,4984,156.0,False,False,0,3592.35392798344,-1903.4000244140625,1691.7900390625,92.7300033569336,-12738.00048828125,-1583.3999633789062,1923.9999389648438,-1559.2999267578125,-4609.599914550781,-3509.8001098632812,0.0,-0.5774209361711352,-0.4192793272130243,-2.303015587512457,76561198087298264,Anus da Guarda,11.0,-1786.2099609375,1593.3599853515625,16.31999969482422,-11827.80029296875,-7653.599853515625,91.40000343322754,-242.29999542236328,191.39999389648438,1156.9000244140625,228.0,131.0,,0.030261601561783126,-2.5381402015479235,-0.01965463364075841,True,33.0,False,False,4,4,,335979853580063001,dodi06031998,9.0,853.4600219726562,5441.27978515625,64.16999816894531,-2606.9000244140625,-3407.2000122070312,-3169.1000366210938,195.40000915527344,5474.2999267578125,-492.90000915527344,255.0,128.0,False,0.6707912086744438,-2.452457584257506,0.45904503455490325,True,4,False,4,36.710382971712335,True,,enpitsu,76561198039309853,27,1311.18994140625,2692.06005859375,17.049999237060547,-14922.2998046875,12300.400390625,2.5999999046325684,0.3999999910593033,-0.19999999552965164,-236.20000839233398,255.0,0.0,False,0.016781020690030273,2.429920965352834,0.00013446563743811445,True,175.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-367.6199951171875,2631.760009765625,17.010000228881836,-13197.2998046875,-2988.800048828125,-0.19999999552965164,0.3999999910593033,-0.5999999865889549,-0.9000000357627869,255.0,128.0,0.00954641381411169,-2.919042599917739,1.9004594991462437e-05,True,142.11373775748797,True,4,4,False,,
89,5030,158.0,False,False,1,7220.159899592285,3779.719970703125,-1479.280029296875,97.02999877929688,10327.900390625,21256.39892578125,5397.39990234375,3799.7000122070312,3115.7998657226562,3442.7999877929688,1.0,-0.964468899982041,-2.025980815546399,-0.8640258468260842,bf81d8692db,games5425898691,24.0,3764.389892578125,-1642.81005859375,16.360000610351562,15247.19970703125,13710.999755859375,-582.2999954223633,2276.300048828125,400.49999237060547,1445.3999328613281,255.0,255.0,,0.0020785461164545215,2.2975175362719695,0.015441879657577725,True,69.0,False,False,4,4,,76561198039309853,enpitsu,27.0,-477.70001220703125,-5363.2900390625,17.520000457763672,4815.4998779296875,-9572.899780273438,140.9000015258789,-610.6000137329102,-83.59999656677246,2064.600067138672,128.0,128.0,False,-0.02727628426835155,2.5549844568678206,-0.01830221557427049,True,4,False,4,205.0,False,,Anus da Guarda,76561198087298264,11,3553.159912109375,-125.18000030517578,17.0,8442.899780273438,10932.80029296875,3.6000001430511475,-0.19999999552965164,-0.19999999552965164,2179.4000244140625,230.0,255.0,,-0.009563181586111254,2.164736095741252,4.15473785225945e-05,True,255.0,False,4,False,4,160.0,dodi06031998,335979853580063001,8.0,212.57000732421875,-3425.60009765625,117.86000061035156,4709.89990234375,17003.499755859375,-742.9000091552734,-3680.7998657226562,-966.5000152587891,970.2999877929688,255.0,128.0,0.7282295303639673,2.3105169999739257,0.9434867687560202,True,31.0,False,6,6,False,,False
90,5107,161.0,False,False,1,3319.727742930736,3549.669921875,3145.35009765625,113.22000122070312,-17248.1005859375,19693.399658203125,1763.0000305175781,-1399.1000366210938,-116.40000343322754,-4428.299865722656,1.0,-0.6059877044980605,1.7124571731487104,-2.2122876659587822,bf81d8692db,games5425898691,24.0,3724.93994140625,3048.1298828125,59.09000015258789,-12088.1005859375,17706.199951171875,1605.8999633789062,-2348.2000732421875,-2247.4000549316406,1528.800048828125,255.0,226.0,,-0.6171657062680873,1.1388365020419475,-0.4321062511488644,True,69.0,False,False,6,5,,76561198039309853,enpitsu,27.0,95.55000305175781,-2469.5400390625,17.030000686645508,-6324.69970703125,18967.19970703125,5.0,-0.19999999552965164,1.0000000149011612,255.20000457763672,255.0,0.0,False,-0.016778113741391484,1.2234624232345896,-0.00017818771316439593,True,4,False,4,105.0,False,,Anus da Guarda,76561198087298264,11,1561.5899658203125,3088.840087890625,17.0,-8415.399780273438,11280.400390625,3.3000001311302185,-0.0,-0.29999999329447746,-190.79999923706055,229.0,117.0,,-0.009570949829409443,0.9322750334015015,-2.11741951358563e-06,True,223.0,False,4,False,4,,dodi06031998,335979853580063001,8.0,347.4100036621094,2304.989990234375,17.0,-9642.2998046875,19467.2998046875,3.3000001311302185,-0.29999999329447746,0.7000000029802322,3.3000001311302185,255.0,128.0,-0.009599928772055044,1.1104293205216178,-6.98699007832413e-05,True,31.0,False,8,8,False,,False
91,5204,164.0,False,False,0,9864.284462711677,654.3499755859375,-4601.68994140625,690.010009765625,19508.599853515625,10282.099609375,-9536.900024414062,3956.0000610351562,1937.4000549316406,-4073.800048828125,0.0,1.1686006249987273,0.7320492735087804,1.8169358555465362,76561198087298264,Anus da Guarda,11.0,545.1799926757812,-4712.14013671875,775.22998046875,17066.800537109375,9796.599731445312,-8419.099731445312,-3640.1998901367188,3785.8999633789062,1632.7000427246094,242.0,181.0,False,0.674560089463555,0.27098733295350613,-0.9813089099677738,True,67.0,False,False,6,5,,335979853580063001,dodi06031998,8.0,683.4600219726562,-4918.7998046875,19.469999313354492,2133.5000610351562,6771.300048828125,2960.1998901367188,0.3999999910593033,0.0,-1553.2000732421875,244.0,53.0,,0.009502253708352299,1.2548379668240042,4.680515850660728e-05,True,8,False,9,61.0,False,,enpitsu,76561198039309853,27,3707.56005859375,-157.55999755859375,17.030000686645508,-350.8000183105469,-984.1999816894531,5.099999904632568,0.29999999329447746,0.29999999329447746,-323.3000183105469,128.0,128.0,False,0.01684923583904627,-2.120630982457624,0.00015449767782395806,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-230.1300048828125,-2355.169921875,16.860000610351562,4527.099914550781,17579.69970703125,35.39999961853027,13.999999761581421,21.400001049041748,84.70000267028809,255.0,97.0,0.010046221548256884,1.3338070834974094,-0.0014495871026830324,True,251.84942794102494,True,8,8,False,,
92,5286,167.0,False,False,1,4887.039034252802,-3398.179931640625,2806.93994140625,143.52999877929688,1989.7999572753906,32963.701171875,-3358.599853515625,-2705.4000854492188,4.799999892711639,-5355.3997802734375,1.0,0.36738525215953255,0.6015871236593643,1.5075686871548595,bf81d8692db,games5425898691,24.0,-3385.669921875,2591.02001953125,145.1999969482422,-3546.9000244140625,22670.70068359375,1567.7000427246094,-5427.19970703125,645.6999969482422,614.7999954223633,255.0,128.0,,-0.28447519548888067,1.2842037358045717,0.23932914311935466,True,133.8111913691285,True,False,10,9,,76561198039309853,enpitsu,27.0,-3539.06005859375,230.4199981689453,17.030000686645508,6786.199951171875,1136.2999725341797,5.600000023841858,-0.0,0.09999999776482582,-2379.1000366210938,255.0,0.0,False,-0.01664185383555584,2.970616653619461,-3.0382043942006668e-05,True,4,False,4,255.0,False,,Anus da Guarda,76561198087298264,11,-3989.090087890625,2960.97998046875,72.76000213623047,2861.6000366210938,7396.9000244140625,-2292.7000427246094,110.20000457763672,-1672.4000549316406,-241.00000381469727,238.0,108.0,False,-0.2767431533866904,1.9284546176113213,0.6493975314955996,True,67.0,False,6,False,6,,dodi06031998,335979853580063001,9.0,-3125.27001953125,3594.7900390625,17.0,-115.79999923706055,-14507.80029296875,0.9000000357627869,0.19999999552965164,0.7999999821186066,587.0000076293945,255.0,128.0,-0.009566984615108656,-1.6139062426406365,-0.00023636315851803001,True,214.26987515982762,True,10,10,False,,
93,5396,171.0,False,False,0,10028.909882213353,-586.72998046875,-4884.14013671875,259.5,-28223.701171875,-1506.9000244140625,-6321.7999267578125,3538.800048828125,-2287.5999450683594,3533.0999755859375,0.0,-0.6129761026482916,2.8572184487062247,-1.6228171457962186,335979853580063001,dodi06031998,9.0,-423.739990234375,-4874.72998046875,217.67999267578125,-18297.7001953125,2607.3001098632812,1702.5999450683594,-4685.799865722656,-2878.3999633789062,86.00000381469727,255.0,0.0,,-0.4041001734475998,-2.9382382218482936,0.7715151895774714,True,204.25789253429696,True,False,12,11,,76561198087298264,Anus da Guarda,11.0,-462.3800048828125,-4853.0400390625,442.0199890136719,-16722.900390625,6564.6002197265625,-157.2000026702881,-4926.7999267578125,-2005.0,-1398.3999633789062,240.0,0.0,False,0.1740392232322651,-2.7290528189165113,-1.4145542968893303,True,7,False,6,0.0,False,,enpitsu,76561198039309853,27,-614.3200073242188,-4522.22021484375,184.0,-10254.49951171875,-20586.4990234375,191.20000839233398,3697.5,-3961.0000610351562,-942.3000335693359,255.0,0.0,False,0.5578137295311881,-1.508191125129286,0.4569007784530634,True,109.0,False,6,False,5,,games5425898691,bf81d8692db,24.0,-1081.27001953125,-4726.1298828125,558.27001953125,-15503.399658203125,2996.400146484375,-138.90000343322754,-37.799999713897705,810.5999755859375,-5439.7998046875,255.0,76.0,-1.4084507716527286,-1.4789288668726115,0.40729275399082965,True,0.0,False,12,11,False,,
94,5449,173.0,False,False,1,3286.105387114399,3915.85009765625,3844.239990234375,152.30999755859375,4231.199951171875,-9949.400024414062,7817.80029296875,1765.7000732421875,3759.8001098632812,4329.5001220703125,1.0,1.3460035022664776,3.0108211535729343,-2.9335958970825957,bf81d8692db,games5425898691,24.0,3814.3701171875,3827.669921875,18.690000534057617,8515.499877929688,-10707.7001953125,485.60001373291016,-185.79999923706055,-1545.0999450683594,37.10000038146973,255.0,90.0,,-0.003354150863866474,-2.2787440890777075,0.05302434255670125,False,,False,False,12,12,,76561198039309853,enpitsu,27.0,2922.419921875,4295.97021484375,17.020000457763672,9398.200073242188,-16081.199951171875,2.0999999344348907,0.29999999329447746,-0.7000000029802322,-595.2999877929688,255.0,128.0,,-0.016793627086439517,-2.05260000195152,0.0002053605297059955,True,6,False,6,52.527371973119784,True,,Anus da Guarda,76561198087298264,11,3096.4599609375,3881.14990234375,17.0,529.3000030517578,1720.0,3.0000001192092896,3.0000001192092896,-1.1999999731779099,-903.6000061035156,239.0,27.0,,-0.00968160100795967,1.572558264530819,-0.0001611192142037292,True,,False,6,False,8,,dodi06031998,335979853580063001,9.0,3083.4599609375,4632.41015625,16.3700008392334,-59.29999828338623,-14137.2998046875,-943.3999633789062,-2119.1000366210938,2711.7999267578125,51.10000133514404,255.0,128.0,-0.05156474589802568,-1.5349910562826867,0.057165622610288375,True,138.0,False,12,12,False,,
95,5554,177.0,False,False,1,4829.324174586807,3565.610107421875,1115.6300048828125,136.02999877929688,5802.9998779296875,17327.7001953125,8305.399780273438,5578.2000732421875,-1027.7999877929688,1956.0000610351562,1.0,0.3774918611567388,-2.9425245406425464,1.2011435866751905,76561198039309853,enpitsu,27.0,3514.2099609375,920.2899780273438,74.33000183105469,5617.2998046875,11898.1005859375,3149.2001342773438,-3284.8001098632812,3390.1998901367188,-2058.800048828125,255.0,128.0,False,-0.13636342908173463,1.7498677195079264,0.029171426240671677,True,111.0,False,False,8,7,,bf81d8692db,games5425898691,24.0,2930.2099609375,-1416.3599853515625,17.020000457763672,-12650.6005859375,-126.80000305175781,1.0999999940395355,1.7000000178813934,-0.09999999776482582,2206.999969482422,255.0,255.0,,-0.009554167264781002,-0.057253488383523315,0.00013865477678680327,True,14,False,14,255.0,False,,Anus da Guarda,76561198087298264,11,3557.6201171875,2782.070068359375,17.0,-6817.39990234375,9883.800048828125,3.3000001311302185,-0.3999999910593033,0.7999999821186066,-35.899999141693115,222.0,123.0,False,-0.009589606267104873,0.9588167868940958,-0.00011495890179920597,True,31.0,False,6,False,8,,dodi06031998,335979853580063001,9.0,2983.679931640625,-1017.8599853515625,16.989999771118164,-9295.700073242188,-17339.89990234375,2.199999988079071,-0.19999999552965164,-0.0,-22.40000009536743,255.0,128.0,-0.009620338295745606,-1.075772980190636,1.634061586815808e-05,False,89.48851619484606,True,14,14,False,,
96,5615,179.0,False,False,1,2584.359961916659,3396.830078125,4488.259765625,328.9599914550781,-18373.599853515625,8135.10009765625,705.5000305175781,574.5000076293945,1008.0999755859375,-5886.6998291015625,1.0,-0.8942368724035874,-0.4625758674309576,-0.3509495246925328,76561198039309853,enpitsu,27.0,3496.2900390625,4399.1201171875,206.9499969482422,-8391.500244140625,20784.599609375,-76.50000095367432,-2859.1000366210938,-4597.300109863281,-969.3000030517578,255.0,255.0,False,-0.38107818387939046,1.6405794251645145,-0.8755680401223669,True,12.0,False,False,10,9,,bf81d8692db,games5425898691,24.0,50.36000061035156,-329.0899963378906,17.020000457763672,-9804.89990234375,20467.2998046875,1.0000000149011612,-0.0,0.19999999552965164,-1711.300048828125,255.0,0.0,,-0.009589609405834153,1.1741356805007699,-0.0001271961751996119,True,14,False,14,147.0,False,,Anus da Guarda,76561198087298264,11,3064.739990234375,4264.72021484375,17.0,-5751.099853515625,4757.5,3.700000047683716,-0.0,-0.09999999776482582,2451.199951171875,240.0,255.0,False,-0.00951764406921994,0.6760070043107852,2.2743320348133168e-05,True,31.0,False,6,False,8,,dodi06031998,335979853580063001,9.0,2333.35009765625,-4520.35009765625,16.989999771118164,-13002.2998046875,7891.500244140625,2.5,-0.0,-0.0,-2094.4000244140625,255.0,0.0,-0.009588396268642201,0.6148643353636759,1.786855622641397e-05,True,226.80394844342308,True,14,14,False,,False
