,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
36,2532,67,False,False,0,5275.198149739464,4001.18994140625,3179.070068359375,249.47000122070312,3310.5999755859375,19424.000244140625,-4201.600036621094,-876.5000152587891,2036.7999267578125,-5575.2001953125,0.0,0.013130271134561682,-0.9445977369381423,-2.106881779015727,bf81d8692db,games5425898691,21.0,3872.409912109375,3149.360107421875,288.0299987792969,1168.0999755859375,19997.19970703125,162.90000915527344,-3359.2999267578125,661.8000030517578,3511.099853515625,255.0,242.0,,-0.1150053468605278,0.9021492902711677,-1.0783725199467855,True,14,False,13,102.64627074169854,True,,76561198039309853,enpitsu,25.0,4079.6201171875,3052.949951171875,366.260009765625,-108.69999885559082,21933.89892578125,-3744.7000122070312,-1460.2000427246094,785.8999633789062,463.8999938964844,255.0,255.0,,0.1810716907624867,1.5163712842042714,-1.6203643992536998,True,4.0,False,False,8,8,,SpYDeR_EnZo14,b5fc383874b,9,-118.81999969482422,4285.52001953125,17.010000228881836,4496.9000244140625,13184.69970703125,2.800000011920929,0.0,0.3999999910593033,-1995.0999450683594,255.0,36.0,,0.009565888203356828,1.1846113220594254,-5.9087574115648134e-05,True,8,False,6,213.0,False,34.0,turok95290,358044492956161413,9.0,3724.89990234375,-1107.239990234375,16.989999771118164,-3422.7999877929688,13488.299560546875,6.3999998569488525,0.19999999552965164,-15.499999523162842,-678.6000061035156,255.0,128.0,,0.00932895067518562,1.7830850538915632,0.0010169767844286567,True,12,65.41836562977042,True,False,12,
37,2534,67,False,False,0,5219.271262672033,3991.60009765625,3309.110107421875,217.9199981689453,2213.699951171875,21766.0009765625,-7169.4000244140625,-776.6999816894531,4055.0,1082.5,0.0,-0.003468216141222909,-1.1947919508504683,-2.257738690347121,76561198039309853,enpitsu,25.0,4078.7900390625,3231.590087890625,325.5899963378906,-156.19999885559082,20954.29931640625,-6058.499755859375,-1945.5999755859375,171.00000381469727,260.10000228881836,255.0,255.0,,0.334114433213866,1.575394581331644,-1.5574435215207063,True,8,False,8,4.0,False,,bf81d8692db,games5425898691,21.0,3872.409912109375,3149.360107421875,288.0299987792969,1168.0999755859375,19997.19970703125,162.90000915527344,-3359.2999267578125,661.8000030517578,3511.099853515625,255.0,242.0,,-0.1150053468605278,0.9021492902711677,-1.0783725199467855,True,101.0,False,False,14,13,,SpYDeR_EnZo14,b5fc383874b,9,-72.0,4391.31005859375,17.010000228881836,6495.30029296875,12259.49951171875,2.800000011920929,0.19999999552965164,1.0000000149011612,-1834.1000366210938,255.0,57.0,,0.009562962388105993,1.0226155226380655,-1.0050565278931879e-05,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3698.75,-990.27001953125,16.989999771118164,-2956.6000366210938,14453.1005859375,2.800000011920929,-0.29999999329447746,-4.799999892711639,-154.60000038146973,255.0,128.0,,0.00951703494724315,1.755987116258034,0.0003244187946523483,True,12,59.1581247186148,True,False,12,
38,2535,67,False,False,0,5177.356470529078,3983.550048828125,3409.389892578125,191.1300048828125,1466.9999694824219,19194.100341796875,-5430.30029296875,-757.6999664306641,4301.099853515625,-914.0000152587891,0.0,-0.03588318254744037,-1.2996321380143843,-2.414636240701358,bf81d8692db,games5425898691,21.0,3871.5400390625,3315.35009765625,291.2900085449219,-887.6000213623047,19813.1005859375,482.90000915527344,-3973.900146484375,-3780.0,-411.19998931884766,255.0,242.0,,0.1493915731994421,1.0079162966787956,-1.5154181276981435,True,14,False,13,101.0,False,,76561198039309853,enpitsu,25.0,4078.590087890625,3266.260009765625,314.67999267578125,-101.80000305175781,20746.39892578125,-6703.0999755859375,-1934.6000671386719,-18.300000429153442,80.39999961853027,255.0,255.0,,0.3664028013233995,1.577648593657756,-1.5568802339617995,True,4.0,False,False,8,8,,SpYDeR_EnZo14,b5fc383874b,9,-72.0,4391.31005859375,17.010000228881836,6495.30029296875,12259.49951171875,2.800000011920929,0.19999999552965164,1.0000000149011612,-1834.1000366210938,255.0,57.0,,0.009562962388105993,1.0226155226380655,-1.0050565278931879e-05,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3698.75,-990.27001953125,16.989999771118164,-2956.6000366210938,14453.1005859375,2.800000011920929,-0.29999999329447746,-4.799999892711639,-154.60000038146973,255.0,128.0,,0.00951703494724315,1.755987116258034,0.0003244187946523483,True,12,56.02729461526358,True,False,12,
39,2537,67,False,False,0,5126.072797868604,3973.840087890625,3539.60009765625,162.44000244140625,-4494.599914550781,21700.400390625,-5948.4002685546875,-347.90000915527344,5567.19970703125,-2210.0999450683594,0.0,-0.11592944829257307,-1.346029903784646,-2.7294408538349613,76561198039309853,enpitsu,25.0,4077.159912109375,3431.7099609375,244.77000427246094,-531.3999938964844,19055.30029296875,-9552.5,-1782.5999450683594,1946.9000244140625,-1024.8999786376953,255.0,255.0,,0.551402642320132,1.603025004207004,-1.5115064554426991,True,8,False,8,4.0,False,,bf81d8692db,games5425898691,21.0,3860.39990234375,3483.080078125,293.04998779296875,-1563.800048828125,20296.700439453125,7.300000190734863,-2866.300048828125,-4653.999938964844,-611.1999893188477,255.0,199.0,,0.1710090242250599,0.8785703363119158,-2.0720040657020165,True,101.0,False,False,14,13,,SpYDeR_EnZo14,b5fc383874b,9,-10.199999809265137,4488.8798828125,17.010000228881836,8104.69970703125,11265.10009765625,2.7000001072883606,0.29999999329447746,0.29999999329447746,-1311.4999389648438,255.0,81.0,,0.009578331766374534,0.8936648751897582,7.298274239527098e-05,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3674.81005859375,-865.8499755859375,16.989999771118164,-2847.2000122070312,15313.00048828125,2.800000011920929,0.0,-1.5999999642372131,-38.499999046325684,255.0,128.0,,0.009566131856156864,1.749540833660327,9.889151356488998e-05,True,12,49.755982942478624,True,False,12,
40,2540,67,False,False,0,4974.155282938027,3894.070068359375,3799.31005859375,116.56999969482422,-7710.3997802734375,19928.00048828125,-1578.6000061035156,-2822.60009765625,3024.2999267578125,-4345.799865722656,0.0,-0.2875601859327558,-1.7166412933026676,3.0192704235738477,bf81d8692db,games5425898691,21.0,3847.550048828125,3652.39990234375,292.0,-1524.7999572753906,20335.699462890625,-153.29999923706055,-2486.6000366210938,-4784.4000244140625,-1084.1000366210938,255.0,143.0,,0.0022485384673447393,0.7078878505890778,-2.6562670757899505,True,14,False,13,101.0,False,,76561198039309853,enpitsu,25.0,4063.47998046875,3553.2900390625,174.60000610351562,-3635.1998901367188,17545.6005859375,-10950.400390625,-1187.7999877929688,5300.8001708984375,860.0,255.0,255.0,,0.6253694998924546,1.8102834569528337,-1.158262190786347,True,4.0,False,False,8,8,,SpYDeR_EnZo14,b5fc383874b,9,63.41999816894531,4578.10009765625,17.010000228881836,9415.10009765625,10215.399780273438,2.7000001072883606,-1.1999999731779099,-1.1999999731779099,-1387.1000671386719,236.0,46.0,,0.009572507535880617,0.7882128196861888,3.701966388243136e-05,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3623.489990234375,-581.97998046875,16.989999771118164,-3047.5,17039.000244140625,2.800000011920929,0.0,-0.7000000029802322,-2.199999988079071,255.0,128.0,,0.009584121918963255,1.747444638835248,5.981228100899587e-05,True,12,40.31465816241438,True,False,12,
41,2541,67,False,False,0,4931.060276914892,3867.239990234375,3864.5,114.05999755859375,-8082.19970703125,19510.10009765625,-736.1000061035156,-3197.60009765625,2463.300018310547,-4439.200134277344,0.0,-0.4097611675639535,-1.8447250484858426,2.9545410053987085,76561198039309853,enpitsu,25.0,3996.0400390625,3701.239990234375,79.77999877929688,-10437.39990234375,14837.60009765625,-9107.39990234375,63.89999866485596,5196.199951171875,1801.300048828125,255.0,128.0,,0.46044647461766264,2.268482235690573,-0.5786164454549653,True,8,False,8,4.0,False,,bf81d8692db,games5425898691,21.0,3847.550048828125,3652.39990234375,292.0,-1524.7999572753906,20335.699462890625,-153.29999923706055,-2486.6000366210938,-4784.4000244140625,-1084.1000366210938,255.0,143.0,,0.0022485384673447393,0.7078878505890778,-2.6562670757899505,True,101.0,False,False,14,13,,SpYDeR_EnZo14,b5fc383874b,9,156.74000549316406,4664.06005859375,17.010000228881836,10796.8994140625,8597.7001953125,2.800000011920929,-0.19999999552965164,-0.09999999776482582,-1997.5999450683594,163.0,2.0,,0.009577188172636301,0.6260701723155935,-6.982397380059941e-05,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3623.489990234375,-581.97998046875,16.989999771118164,-3047.5,17039.000244140625,2.800000011920929,0.0,-0.7000000029802322,-2.199999988079071,255.0,128.0,,0.009584121918963255,1.747444638835248,5.981228100899587e-05,True,12,37.233213070900206,True,False,12,
42,2549,67,False,False,0,4556.318598782116,3587.3798828125,4328.0,197.8000030517578,-11645.400390625,13100.999755859375,4530.0,-3751.7999267578125,-364.50000762939453,-4667.9998779296875,0.0,-0.747431163757727,2.2730983756799357,-2.204853531769257,bf81d8692db,games5425898691,21.0,3674.909912109375,4205.68994140625,272.0799865722656,-11940.699462890625,8132.2998046875,-1510.0999450683594,-2202.2000122070312,464.3000030517578,-2927.6998901367188,255.0,193.0,,-0.2767186352517564,0.4088669983499218,1.9794086574238918,True,14,False,14,101.0,False,,76561198039309853,enpitsu,25.0,3608.169921875,3989.989990234375,15.550000190734863,-17220.699462890625,9634.000244140625,263.0999946594238,51.10000133514404,-266.3999938964844,149.7000026702881,255.0,255.0,,0.00025538943220249647,2.6486533101191645,0.012446811297298035,True,4.0,False,False,8,8,,SpYDeR_EnZo14,b5fc383874b,9,365.4100036621094,4773.5498046875,17.010000228881836,6416.500244140625,1857.2000122070312,2.7000001072883606,2.8999999165534973,-2.0000000298023224,-792.9000091552734,186.0,128.0,,0.009886619184510278,0.23281349756939257,0.0001295288454545905,True,8,False,6,213.0,False,,turok95290,358044492956161413,9.0,3528.469970703125,9.010000228881836,16.989999771118164,-2977.0001220703125,19975.50048828125,4.399999976158142,0.0,0.0,-6.9999998807907104,255.0,128.0,,0.00960061946680624,1.7178482446339547,3.3605114202316324e-06,True,12,248.0,False,False,12,
43,2562,68,False,False,0,3937.3972416757615,3032.93994140625,4882.06982421875,337.260009765625,-13441.300048828125,8981.599731445312,1601.6000366210938,-2584.8001098632812,-273.99999618530273,-5407.7001953125,0.0,0.3220159614211501,-0.23739537482423223,-2.8745059208248915,bf81d8692db,games5425898691,21.0,3095.52001953125,4605.56005859375,119.47000122070312,-11645.799560546875,8066.5997314453125,-4666.499938964844,1505.5999755859375,2339.7000122070312,-2715.10009765625,255.0,0.0,,0.24957616745010486,-0.9129478280233327,1.6458112351140235,True,14,False,14,101.0,False,,76561198039309853,enpitsu,25.0,2715.050048828125,4301.1201171875,17.059999465942383,-18913.699951171875,-589.3999862670898,2.5,0.3999999910593033,0.0,2023.800048828125,255.0,128.0,,0.016770865813493973,-3.0392961029754666,4.286010129810709e-05,True,255.0,False,False,8,8,,SpYDeR_EnZo14,b5fc383874b,9,839.3200073242188,4901.39990234375,17.010000228881836,12663.499755859375,3545.5999755859375,0.29999999329447746,0.0,0.19999999552965164,13.899999856948853,255.0,130.0,,0.009547534771201275,0.2729479005559596,-1.21044109287749e-05,True,8,False,6,178.57970745589142,True,,turok95290,358044492956161413,9.0,3406.469970703125,824.6099853515625,16.989999771118164,-3311.9000244140625,19914.3994140625,5.0,0.0,0.3999999910593033,514.7999954223633,255.0,151.0,,0.009596815735857299,1.742810317293295,6.931969449010918e-05,True,12,248.0,False,False,12,
44,2581,68,False,False,1,10576.028752407725,-2068.090087890625,-5012.169921875,297.2799987792969,-18809.200439453125,19219.200439453125,1061.500015258789,-299.7999954223633,-113.19999694824219,-5991.400146484375,1.0,-0.0019467314301903123,-1.6554439217897472,-2.8471858909635475,b5fc383874b,SpYDeR_EnZo14,9.0,-1842.010009765625,-5103.27001953125,247.4199981689453,-17514.599609375,51.70000076293945,4256.400146484375,145.9000015258789,-1643.800048828125,7.799999713897705,255.0,0.0,,0.22132570533329837,-0.007149600172932526,1.5771958822878296,True,8,6,False,119.07031410740265,True,,358044492956161413,turok95290,9.0,-3104.050048828125,-2307.360107421875,16.989999771118164,4484.89990234375,-19653.1005859375,5.199999809265137,0.7000000029802322,-3.700000047683716,836.9999694824219,255.0,209.0,,-0.009595371520255452,-1.7968816615376912,9.113504750159196e-05,True,248.0,False,False,12,12,,enpitsu,76561198039309853,25,-1497.4200439453125,-4030.760009765625,17.059999465942383,18138.699951171875,4601.499938964844,1.8000000715255737,0.5999999865889549,-0.0,0.09999999776482582,255.0,128.0,,-0.016800427442859454,2.893123956915438,-4.952720870859257e-05,True,8,8,False,255.0,False,,games5425898691,bf81d8692db,21.0,-2433.030029296875,-5031.4501953125,81.11000061035156,8468.200073242188,-2889.89990234375,2109.7000122070312,-3897.0001220703125,-2669.4000244140625,-897.2000122070312,255.0,128.0,,-0.5069601194386869,1.9818792248623256,0.7174484893597723,True,14,101.0,False,False,14,
45,2701,73,False,False,1,6700.390546984492,-3920.699951171875,482.25,177.83999633789062,4953.699951171875,22650.400390625,3311.400146484375,3709.7000122070312,4293.299865722656,-1950.5999755859375,1.0,1.1760767945228725,-1.8684242670306854,-2.1012509580776406,b5fc383874b,SpYDeR_EnZo14,9.0,-3949.389892578125,329.75,45.06999969482422,-4446.600036621094,21058.5009765625,2203.8999938964844,-26.19999885559082,2250.500030517578,-183.29999923706055,255.0,128.0,,0.09439047977033627,1.3399337274370293,0.45222456972674335,True,8,6,False,54.0,False,,358044492956161413,turok95290,9.0,-2704.97998046875,-2513.090087890625,17.0,9055.700073242188,17616.99951171875,3.700000047683716,-0.0,-0.0,89.60000038146973,255.0,128.0,,-0.009599487701870066,2.035693559432776,-5.366387898281638e-05,True,173.0,False,False,12,12,,enpitsu,76561198039309853,25,117.31999969482422,4456.52001953125,17.059999465942383,-3479.2001342773438,21252.80029296875,2.3999999463558197,0.3999999910593033,-0.7000000029802322,2963.900146484375,255.0,255.0,True,-0.01678139639983557,1.0340793779142583,0.00012033347092762018,True,10,10,False,231.0,False,,games5425898691,bf81d8692db,21.0,-3192.85009765625,2291.409912109375,44.349998474121094,1234.1999816894531,22246.99951171875,-2867.2000122070312,-1472.8999328613281,166.00000381469727,31.400001049041748,255.0,128.0,,0.22794990201161283,1.6887092977056877,0.02222860070854919,True,18,4.0,False,False,18,
46,2747,74,False,False,1,4159.290709807553,-3117.47998046875,4048.360107421875,150.19000244140625,10867.099609375,19974.3994140625,-751.9999694824219,-2638.2998657226562,2835.8999633789062,-491.19998931884766,1.0,0.4970523680227463,-2.437165888822531,0.7498886665023682,b5fc383874b,SpYDeR_EnZo14,9.0,-3282.679931640625,4015.93994140625,146.24000549316406,8129.69970703125,21010.90087890625,1908.8999938964844,-270.5999946594238,-1325.2999877929688,-1866.3999938964844,255.0,128.0,,-0.04013354315877583,2.759600488363718,-0.024330377997905366,True,10,6,False,0.0,False,,358044492956161413,turok95290,9.0,-1239.25,444.1300048828125,17.0,8782.80029296875,17750.10009765625,3.700000047683716,-0.0,-0.0,0.0,255.0,128.0,,-0.009599597937222348,2.0302750005843158,-2.765574930209554e-05,True,204.0,False,False,12,12,,enpitsu,76561198039309853,25,-93.30000305175781,5700.2099609375,30.729999542236328,4.600000083446503,-5.099999904632568,-0.09999999776482582,0.5000000074505806,-0.7999999821186066,-0.19999999552965164,255.0,128.0,False,-0.04913435065713369,-0.9636583560061355,-0.022527641379160794,True,10,10,False,231.0,False,,games5425898691,bf81d8692db,21.0,-2451.68994140625,5096.3701171875,120.80000305175781,10939.599609375,1814.1999816894531,5690.999755859375,3362.0001220703125,2299.2999267578125,-452.90000915527344,255.0,0.0,,0.5012936947386665,3.004395972094971,1.2511784556847036,True,18,255.0,False,False,18,
47,2761,75,False,False,1,3250.2304294002356,-2351.840087890625,5015.3701171875,164.7899932861328,11372.2998046875,-167.09999084472656,13115.50048828125,-3955.10009765625,3455.1998901367188,2901.400146484375,1.0,-0.31388971250644254,2.9870029803212805,-1.3932073753333862,b5fc383874b,SpYDeR_EnZo14,9.0,-2700.090087890625,5063.31005859375,163.0500030517578,11515.699462890625,14622.60009765625,-6.1000001430511475,-2096.6000366210938,1286.300048828125,4919.200134277344,128.0,128.0,,0.39436062356009516,-0.19241380564572796,-2.89102307623737,True,10,6,3,0.0,False,,358044492956161413,turok95290,9.0,-807.3900146484375,1380.5799560546875,17.0,4797.9998779296875,17197.19970703125,4.099999964237213,-3.4999999403953552,-1.7000000178813934,1577.8999328613281,59.0,165.0,,-0.009730118395055788,1.7837994209750108,8.003496392496288e-05,True,204.0,False,False,12,12,,enpitsu,76561198039309853,24,-189.86000061035156,5560.52978515625,25.209999084472656,-3570.10009765625,-5155.999755859375,-203.1999969482422,0.5000000074505806,-0.29999999329447746,-0.5000000074505806,255.0,128.0,False,-0.04898912360211252,-0.9636585290528871,-0.02250609951729989,True,10,10,False,231.0,False,,games5425898691,bf81d8692db,21.0,-1879.5899658203125,5091.47021484375,116.66000366210938,5221.099853515625,-1077.300033569336,-3004.1000366210938,-2080.800018310547,1089.1999816894531,-636.8999862670898,0.0,53.0,,-0.5440494867843231,-2.895232474259479,1.2590956336895975,True,18,255.0,False,False,18,
48,2826,77,False,False,0,10120.930535960832,-273.0400085449219,-4961.740234375,1379.77001953125,-22585.50048828125,7879.0997314453125,-621.1000061035156,2527.5,-5310.30029296875,997.0999908447266,0.0,1.391069735309227,2.160998548623074,2.708858645001639,bf81d8692db,games5425898691,21.0,-82.91999816894531,-5051.83984375,1343.6400146484375,-18179.49951171875,7680.3997802734375,3751.0000610351562,-92.29999542236328,-1564.4999694824219,2025.8000183105469,255.0,36.0,,-0.05229167440345976,-3.0855016830697712,1.5619258429712106,True,20,False,19,162.0,False,,76561198039309853,enpitsu,25.0,151.3300018310547,-5621.35986328125,27.639999389648438,-4495.400085449219,1535.0,-62.89999961853027,1.0000000149011612,78.00000190734863,1998.6000061035156,255.0,128.0,False,0.031859419227070127,2.746090430862439,0.03653480763826928,True,231.0,False,False,10,10,,SpYDeR_EnZo14,b5fc383874b,9,1584.0400390625,-4916.06982421875,14.220000267028809,-1093.1999969482422,9197.000122070312,106.70000076293945,-86.99999809265137,119.70000267028809,-2286.199951171875,246.0,0.0,,-0.03087290412341484,1.657813348617888,-0.022752712204032893,True,10,4,6,0.0,False,,turok95290,358044492956161413,8.0,-588.1500244140625,-3554.52001953125,92.08000183105469,-8414.500122070312,-8197.100219726562,-3845.5999755859375,-136.8000030517578,-738.6000061035156,-592.0999908447266,255.0,128.0,,0.007487408060941469,2.9516468762524504,0.2886494398224712,True,14,174.0,False,False,12,
49,2932,81,False,False,1,2640.4094056235804,1848.219970703125,2677.27001953125,162.42999267578125,-1963.0000305175781,7867.60009765625,6720.2001953125,1983.2000732421875,-4955.0,711.1000061035156,1.0,0.5753074412354497,2.402519017357014,-1.2887779941779054,358044492956161413,turok95290,8.0,1776.3199462890625,2544.030029296875,76.3499984741211,-3990.5999755859375,3856.099853515625,2830.0,-1049.7000122070312,107.29999542236328,-1843.699951171875,0.0,165.0,,0.06679586469789865,-1.6885212865171548,-0.01348876531711959,True,16,False,12,192.0,False,,b5fc383874b,SpYDeR_EnZo14,9.0,-2574.989990234375,-937.52001953125,17.010000228881836,16202.60009765625,335.99998474121094,2.5999999046325684,-1.5000000596046448,-0.0,663.6000061035156,255.0,128.0,,-0.00960079619452579,3.0654156685375216,-0.00019021418249999276,True,255.0,False,6,12,6,,enpitsu,76561198039309853,25,105.06999969482422,5735.830078125,32.529998779296875,-8.299999833106995,-17.40000009536743,0.29999999329447746,3.8999998569488525,2.0999999344348907,1.899999976158142,128.0,0.0,,-0.042925475054026926,-2.655174177722464,0.04734805040454091,True,10,10,False,231.0,False,,games5425898691,bf81d8692db,21.0,2335.2900390625,3669.580078125,17.0,-15498.699951171875,8222.000122070312,4.099999964237213,1.0999999940395355,-0.5000000074505806,1806.3999938964844,255.0,255.0,,-0.009601817883453675,0.43848742600481866,0.0001542282466711456,True,20,118.0,False,False,20,
50,2994,83,False,False,0,9508.381394997039,-1418.93994140625,-4353.990234375,141.41000366210938,-12822.39990234375,14669.000244140625,11703.399658203125,4620.299987792969,3820.7000732421875,-233.70000839233398,0.0,0.3329466170456527,-2.846895723602085,-1.8884089916477345,76561198039309853,enpitsu,25.0,-1263.6400146484375,-4540.240234375,70.88999938964844,-15219.300537109375,14888.299560546875,2476.199951171875,-3776.199951171875,-3237.3001098632812,-661.3999938964844,255.0,128.0,,0.16356139110990753,2.260389207082731,-0.0024225531600193845,True,12,False,11,170.0,False,,bf81d8692db,games5425898691,21.0,-1782.3299560546875,-3243.39990234375,258.0400085449219,-2352.7999877929688,3629.5001220703125,-2959.5001220703125,49.000000953674316,-283.6000061035156,-512.599983215332,255.0,128.0,,-0.7638847444317339,1.9146131715618802,-0.6401287857571842,True,60.0,False,False,22,22,,SpYDeR_EnZo14,b5fc383874b,9,-595.969970703125,-117.93000030517578,17.010000228881836,-8157.1002197265625,-4244.89990234375,2.7000001072883606,0.5000000074505806,0.3999999910593033,-35.79999923706055,182.0,128.0,,0.009585272726417998,-2.666792333574062,9.3533262419812e-05,True,12,6,6,255.0,False,,turok95290,358044492956161413,8.0,-1580.9599609375,-3936.889892578125,17.010000228881836,-8054.1998291015625,-7355.10009765625,0.29999999329447746,0.0,-0.29999999329447746,-21.600000858306885,255.0,128.0,,0.009530560576937139,-2.4036279430977063,-1.0651377390169826e-05,True,16,155.44064537427758,True,False,14,
51,3083,87,False,False,0,5878.89765284577,-3183.56005859375,-275.5799865722656,395.8699951171875,-1607.2999572753906,14455.0,7276.199951171875,3526.7001342773438,3116.6000366210938,3721.300048828125,0.0,0.38337798329174877,-2.2574483184379295,-2.273685383164735,bf81d8692db,games5425898691,21.0,-3110.300048828125,-425.95001220703125,227.6199951171875,-9037.19970703125,18568.599853515625,3487.9998779296875,-1663.3000183105469,-3376.300048828125,-980.6999969482422,255.0,213.0,,-0.6119811595653551,1.9131148167323662,-0.1725639362658017,True,24,False,23,25.626709563757796,True,,76561198039309853,enpitsu,25.0,-3386.419921875,-391.6600036621094,138.9199981689453,13872.60009765625,18345.2001953125,-47.30000019073486,-1104.1999816894531,5368.2000732421875,-460.9000015258789,255.0,0.0,False,0.5992974615416972,1.2117861714305755,0.7164604797293581,True,124.0,False,False,14,13,,SpYDeR_EnZo14,b5fc383874b,9,-3094.8798828125,-0.4099999964237213,256.1199951171875,-6871.9000244140625,-9342.100219726562,2817.2000122070312,1791.6999816894531,4818.399963378906,-1954.9000549316406,255.0,255.0,True,-0.636405919949677,-1.8798712335920238,-0.5911202866090662,True,14,7,6,203.86775910213427,True,,turok95290,358044492956161413,8.0,-2216.89990234375,-4078.179931640625,17.030000686645508,14643.199462890625,8600.499877929688,-1.899999976158142,1.8000000715255737,1.1999999731779099,560.9000015258789,255.0,149.0,False,0.009595591578749429,0.5670749705191942,-0.00024393628120204005,True,16,189.0,False,False,14,
52,3085,87,False,False,1,5456.612225911739,3199.2099609375,193.3000030517578,462.0299987792969,5269.0997314453125,6428.900146484375,17045.10009765625,5941.099853515625,-680.1000213623047,-490.60001373291016,1.0,-0.3164153377814417,2.1434801983525262,-2.4989188374988607,b5fc383874b,SpYDeR_EnZo14,9.0,3169.18994140625,106.0,287.3500061035156,6072.0001220703125,9739.400024414062,3361.7999267578125,127.10000038146973,-5397.0001220703125,-1051.2000274658203,255.0,255.0,False,0.6531373517081813,1.7714986843262612,-1.465207054784889,True,14,6,7,197.55989696389884,True,,358044492956161413,turok95290,8.0,2110.989990234375,4008.3701171875,17.030000686645508,-13686.8994140625,-9863.300170898438,0.09999999776482582,-2.0000000298023224,-1.5000000596046448,1566.6000366210938,255.0,255.0,False,-0.009587079371613443,-0.6574529767223253,0.00011806175661261686,True,189.0,False,False,16,14,,enpitsu,76561198039309853,25,3386.419921875,391.6600036621094,138.9199981689453,-13872.60009765625,-18345.2001953125,-47.30000019073486,1104.1999816894531,-5368.2000732421875,-460.9000015258789,255.0,0.0,False,-0.5992974615416972,-1.2117861714305755,0.7164604797293581,True,14,13,False,124.0,False,,games5425898691,bf81d8692db,21.0,3184.5400390625,268.0199890136719,252.86000061035156,8494.600219726562,-19155.699462890625,2340.0,4377.300109863281,1541.7999267578125,-2951.4999389648438,255.0,255.0,,0.16114157503558912,-1.754057748146752,-0.4029214211421881,True,24,19.318847425522357,True,False,23,
