,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
79,4893,153.0,False,False,1,9085.856166292835,1561.239990234375,-3921.469970703125,315.6000061035156,5504.69970703125,22427.39990234375,6135.8001708984375,3036.6000366210938,3746.300048828125,-3569.8001098632812,1.0,0.1709922748749725,1.9309080849021043,0.6569515249143445,bb54e48d2fb,L O R E E N.,13.0,1553.1700439453125,-4099.990234375,170.64999389648438,-6991.500244140625,19050.50048828125,3147.6998901367188,-2116.4999389648438,-3072.0999145507812,-1518.3999633789062,255.0,249.0,,0.3909153293323897,2.06616431461527,0.03113672249921842,True,13,False,14,13.246993426353704,True,,8097792243161099426,Alex210103,20.0,-1784.3699951171875,-3928.7099609375,17.049999237060547,5133.699951171875,-11241.700439453125,3.1999999284744263,-0.0,-0.0,-2357.2000122070312,255.0,0.0,,-0.0167374392787082,-1.937061857674977,-3.848032273653975e-06,True,8,227.0,False,False,8,,enpitsu,76561198039309853,27,1861.7900390625,-1175.1199951171875,17.059999465942383,6816.300048828125,-13302.19970703125,1.1999999731779099,-1.4000000059604645,-0.3999999910593033,167.39999771118164,0.0,128.0,,-0.017270040187701802,-2.059890575810562,-7.041144783720996e-05,True,26,87.0,False,26,False,,games5425898691,bf81d8692db,19.0,-515.0,-1422.1199951171875,17.010000228881836,13760.6005859375,12308.599853515625,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,-103.29999923706055,255.0,128.0,,-0.009596929118743162,2.4248351751331767,0.00010926287333429075,True,34,4,40,230.0,False,
80,4947,155.0,False,False,0,5694.865929232425,-2619.10009765625,-287.92999267578125,283.1600036621094,-8587.2998046875,10370.899658203125,7597.9998779296875,3722.0001220703125,890.1999664306641,-4621.000061035156,0.0,0.38603454224250006,-1.5584015070953456,0.038713266743519034,bf81d8692db,games5425898691,19.0,-2549.56005859375,-436.3999938964844,147.3800048828125,-17677.39990234375,7511.6998291015625,1829.1999816894531,-4110.5999755859375,1760.3999328613281,3202.0999145507812,255.0,32.0,,-0.17151142045516407,2.5144908105488635,1.301850921574076,True,35,4,42,221.0,False,,76561198039309853,enpitsu,27.0,-3094.52001953125,411.92999267578125,17.059999465942383,-12679.49951171875,-11930.2001953125,1.7000000178813934,0.19999999552965164,0.0,-2000.2999877929688,255.0,255.0,False,0.016773561064497018,-2.4549564621021016,2.0567240220173304e-05,True,26,0.0,False,False,26,,L O R E E N.,bb54e48d2fb,13,-1238.1500244140625,428.19000244140625,17.010000228881836,-14163.299560546875,-9238.300170898438,2.3999999463558197,0.3999999910593033,0.0,-1985.3999328613281,255.0,0.0,,0.009563515089269423,-2.633286634609106,2.6242512205875885e-05,True,14,0.0,False,14,False,,Alex210103,8097792243161099426,20.0,-138.4199981689453,4193.89990234375,17.049999237060547,-13268.00048828125,244.79999542236328,3.100000023841858,2.3999999463558197,-0.09999999776482582,2063.5000610351562,255.0,255.0,,0.01672809525613553,-3.125551034476954,0.00024747719485059043,True,8,False,8,255.0,False,
81,5061,159.0,False,False,1,7833.586311669403,2952.639892578125,-2418.7900390625,126.0199966430664,-1042.5,17086.199951171875,4211.700134277344,3622.60009765625,566.3000106811523,-3102.2000122070312,1.0,-0.30679130237946955,2.999619623853223,0.24613856950654753,8097792243161099426,Alex210103,20.0,2943.679931640625,-2574.199951171875,49.11000061035156,-2840.4000854492188,11750.0,1769.1999816894531,-4538.900146484375,-48.400001525878906,3015.4000854492188,128.0,14.0,,-0.03729861962757205,0.8701321601859692,0.022250062314339382,True,9,False,10,247.0,False,,bb54e48d2fb,L O R E E N.,13.0,2187.780029296875,-4659.0498046875,17.010000228881836,4026.7001342773438,5213.800048828125,2.0999999344348907,0.5999999865889549,1.2999999523162842,-71.5999984741211,0.0,141.0,,-0.00970256852334336,-0.9050108503007241,6.80216864514336e-05,True,16,0.0,False,False,16,,enpitsu,76561198039309853,27,2303.219970703125,-576.8499755859375,17.059999465942383,6608.699951171875,9545.0,2.0999999344348907,0.09999999776482582,0.19999999552965164,2451.4999389648438,255.0,255.0,False,-0.01672003867400265,2.1076371567665455,-5.695806888371814e-05,True,26,197.0,False,26,False,,games5425898691,bf81d8692db,19.0,3083.449951171875,-3626.85009765625,17.0,-11332.5,10853.699951171875,1.2999999523162842,-0.09999999776482582,-0.0,-2058.300018310547,255.0,0.0,,-0.009572141801521118,0.8317431866669924,1.1581044484709715e-06,True,38,4,44,134.16057611280866,True,
82,5115,161.0,False,False,0,6086.15640911274,-2765.419921875,-651.9400024414062,154.8699951171875,2049.2999267578125,12237.60009765625,8474.199829101562,5799.0997314453125,-1413.8999938964844,608.4000015258789,0.0,-1.2869733160717403,1.134231712853599,-0.4669334913737245,76561198039309853,enpitsu,27.0,-2745.239990234375,-822.3800048828125,64.43000030517578,35.39999961853027,7206.400146484375,2969.2999267578125,-2897.5,3068.599853515625,-2857.9998779296875,128.0,0.0,,0.01799522822714697,2.2927783055672992,0.05219850565789943,True,27,False,28,197.0,False,,bf81d8692db,games5425898691,19.0,-2296.159912109375,-381.7200012207031,82.16000366210938,12148.800048828125,-19429.599609375,1930.0999450683594,3310.10009765625,4380.4998779296875,321.30001068115234,255.0,152.0,,0.6436854478088834,-0.8578553207038689,-0.10968903717287645,True,46,24.0,False,4,39,,L O R E E N.,bb54e48d2fb,13,-3055.02001953125,4025.81005859375,17.010000228881836,4333.399963378906,-5723.900146484375,2.199999988079071,-2.7000001072883606,3.6000001430511475,-550.9999847412109,255.0,67.0,,0.009512777265244146,-0.9134524265099222,6.825569021806463e-05,True,16,255.0,False,16,False,,Alex210103,8097792243161099426,20.0,,,,,,,,,,,,,,,,True,,,,,,
83,5177,163.0,False,False,1,7270.095932145573,2309.9599609375,-1991.27001953125,405.6499938964844,-11891.8994140625,-618.1000137329102,12880.50048828125,5599.000244140625,1460.5999755859375,1586.4999389648438,1.0,1.218665166067275,1.8124742122457358,2.666814060683442,bb54e48d2fb,L O R E E N.,13.0,2342.780029296875,-1973.1400146484375,267.6300048828125,-7894.89990234375,16596.99951171875,642.5,-1956.9999694824219,-5139.89990234375,27.899999618530273,255.0,185.0,,-0.19907172576842758,0.9117155115769151,-0.21755943376121495,True,17,False,18,198.5430710674614,True,,8097792243161099426,Alex210103,20.0,-2302.320068359375,-4595.1298828125,17.020000457763672,404.3000030517578,1771.300048828125,-592.0000076293945,-167.70000457763672,8.999999761581421,-826.3999938964844,255.0,0.0,,-0.012639199749942962,1.6508733675345584,-0.0001321843241184152,True,False,85.0,False,False,False,,enpitsu,76561198039309853,27,2417.25,-1451.8699951171875,203.5,-5480.3997802734375,-19462.39990234375,3823.3999633789062,-1655.5000305175781,471.8000030517578,-8.600000143051147,255.0,128.0,,0.7957122082468532,-1.2872995536029612,0.0024792539931436284,True,29,71.76827510454322,True,30,False,,games5425898691,bf81d8692db,19.0,-1397.2099609375,3779.030029296875,16.979999542236328,-21922.80029296875,6599.0997314453125,5.799999833106995,-0.19999999552965164,-0.0,1.899999976158142,255.0,128.0,,-0.009587088122684011,0.2921183554040091,-3.074784415246087e-05,True,40,4,46,0.0,False,
84,5283,167.0,False,False,0,4124.5479986409855,2022.739990234375,2225.75,408.30999755859375,-9533.599853515625,27876.69921875,-8651.300048828125,-4284.800109863281,-692.3000335693359,-4142.5,0.0,0.43821542714416284,-2.0137414933317506,1.7242136991096666,bf81d8692db,games5425898691,19.0,2113.070068359375,2086.9599609375,439.94000244140625,-7648.4002685546875,18327.39990234375,-133.80000114440918,-4458.699951171875,-3174.4000244140625,541.3000106811523,255.0,169.0,,0.990523740035724,2.1209732974542845,0.019778180173042833,True,41,4,48,92.840042947441,True,,76561198039309853,enpitsu,27.0,-1390.9100341796875,3617.739990234375,17.049999237060547,10934.599609375,-6206.7999267578125,2.5,1.4000000059604645,-0.5999999865889549,149.0999984741211,255.0,0.0,,0.016717379730399794,-0.49889392389659587,-0.00017807096652381002,True,30,98.0,False,False,30,,L O R E E N.,bb54e48d2fb,13,-17.389999389648438,1802.199951171875,17.010000228881836,1313.800048828125,17189.100341796875,0.0,0.0,0.7000000029802322,0.19999999552965164,255.0,128.0,,0.009602763801284513,1.4945546924656306,-5.320954414612901e-05,True,18,189.6647310692777,True,18,False,,Alex210103,8097792243161099426,20.0,2035.5,2355.4599609375,212.38999938964844,9929.69970703125,-3391.199951171875,5307.8997802734375,0.0,21.90000057220459,1003.6000061035156,128.0,128.0,,0.010262031976007653,0.23490051329958317,0.0023896689949536865,True,False,3,4,109.5385205181696,True,
85,5322,168.0,True,True,0,1840.232895449379,919.5900268554688,4839.85009765625,437.7799987792969,-20149.599609375,12473.1005859375,3910.0,2430.2999877929688,344.39998626708984,5474.89990234375,0.0,-0.061147384099501406,2.6019073215743,2.2357091366143056,bf81d8692db,games5425898691,19.0,1068.47998046875,4657.25,373.44000244140625,-7506.5997314453125,21612.60009765625,-2354.4000244140625,-520.8000183105469,-496.89998626708984,-3555.10009765625,255.0,0.0,,0.18874108415115404,1.1038580182787423,0.11253977129348967,True,42,4,48,0.0,False,,76561198039309853,enpitsu,27.0,94.01000213623047,2546.860107421875,17.049999237060547,13781.500244140625,-1668.0999755859375,3.0000001192092896,6.9999998807907104,0.09999999776482582,770.9999847412109,128.0,255.0,,0.016766561002893917,-0.12545628452413982,6.58211779802755e-05,True,30,129.0,False,False,30,,L O R E E N.,bb54e48d2fb,13,183.77000427246094,3982.050048828125,17.010000228881836,1883.5000610351562,2245.0,2.3000000417232513,0.9000000357627869,-1.5000000596046448,-1466.300048828125,255.0,0.0,,0.009596616857882203,0.9989018713876097,-0.0001415143892306235,True,18,180.0,False,18,False,,Alex210103,8097792243161099426,20.0,3669.4599609375,1969.300048828125,310.4700012207031,12054.3994140625,-2484.7000122070312,-3817.39990234375,82.89999961853027,36.80000066757202,1103.6000061035156,255.0,128.0,,0.05412296126355927,1.2852693624772715,0.06631881774567554,True,False,4,4,96.0,False,
86,5585,169.0,False,False,0,5275.244877146117,-41.209999084472656,-65.52999877929688,134.77000427246094,-15437.80029296875,18854.3994140625,8076.300048828125,5624.1998291015625,385.60001373291016,2053.9999389648438,0.0,0.017024281477871637,-0.11387936514527257,0.1300512070500742,bf81d8692db,games5425898691,19.0,75.83999633789062,-245.0500030517578,91.31999969482422,-2920.2999877929688,22624.69970703125,424.70001220703125,-5463.2000732421875,-620.6999969482422,-133.99999618530273,128.0,111.0,,1.2157754663764488,1.4196099495833716,-0.2563715484184661,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,-2676.1201171875,-4021.639892578125,17.049999237060547,-13319.599609375,-6343.499755859375,3.0000001192092896,5.099999904632568,2.5999999046325684,-740.9999847412109,255.0,0.0,False,0.016788308345440664,-2.68877923661618,-0.00017963516355925694,True,False,0.0,False,False,False,,L O R E E N.,bb54e48d2fb,13,2952.610107421875,4049.93994140625,17.010000228881836,10719.300537109375,14166.600341796875,2.3000000417232513,-0.09999999776482582,-0.19999999552965164,1963.6000061035156,255.0,255.0,,0.009594955419580286,0.9932775688815656,1.4920022340713519e-05,True,False,255.0,False,False,False,300.0,Alex210103,8097792243161099426,19.0,33.9900016784668,94.81999969482422,93.30999755859375,10278.00048828125,-17538.499755859375,1819.6000671386719,5339.89990234375,1203.0999755859375,-536.1999893188477,255.0,68.0,,0.7044967979057422,-0.9189123299538204,0.2511905725102736,True,3,False,4,0.0,False,
87,5586,169.0,False,False,1,5149.972085403707,72.22000122070312,56.34000015258789,145.22999572753906,24094.89990234375,-1196.1000061035156,6518.0999755859375,-901.8000030517578,-1336.0000610351562,-5779.4000244140625,1.0,-0.07438126122709114,0.33392323906885796,0.1523151917989242,8097792243161099426,Alex210103,19.0,-33.9900016784668,-94.81999969482422,93.30999755859375,-10278.00048828125,17538.499755859375,1819.6000671386719,-5339.89990234375,-1203.0999755859375,-536.1999893188477,255.0,68.0,,-0.7044967979057422,0.9189123299538204,0.2511905725102736,True,3,False,4,0.0,False,,bb54e48d2fb,L O R E E N.,13.0,-2952.610107421875,-4049.93994140625,17.010000228881836,-10719.300537109375,-14166.600341796875,2.3000000417232513,0.09999999776482582,0.19999999552965164,1963.6000061035156,255.0,255.0,,-0.009594955419580286,-0.9932775688815656,1.4920022340713519e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,27,2676.1201171875,4021.639892578125,17.049999237060547,13319.599609375,6343.499755859375,3.0000001192092896,-5.099999904632568,-2.5999999046325684,-740.9999847412109,255.0,0.0,False,-0.016788308345440664,2.68877923661618,-0.00017963516355925694,True,False,0.0,False,False,False,,games5425898691,bf81d8692db,19.0,-75.83999633789062,245.0500030517578,91.31999969482422,2920.2999877929688,-22624.69970703125,424.70001220703125,5463.2000732421875,620.6999969482422,-133.99999618530273,128.0,111.0,,-1.2157754663764488,-1.4196099495833716,-0.2563715484184661,True,3,False,4,0.0,False,
88,5656,171.0,False,True,0,5422.867376403009,-2939.27001953125,116.80000305175781,203.6699981689453,14114.89990234375,26861.0009765625,7089.6002197265625,4639.89990234375,3595.2999877929688,1242.5,0.0,0.7315615957239179,1.594947552968424,-2.3550149614300526,76561198039309853,enpitsu,27.0,-3004.590087890625,-133.6999969482422,130.47000122070312,8842.5,21054.49951171875,2741.199951171875,-583.1999969482422,4196.7999267578125,-200.9000015258789,128.0,0.0,False,0.016938423842645663,1.707445377117001,0.050942045494059125,True,1,False,2,147.0,False,,bf81d8692db,games5425898691,19.0,-1312.5699462890625,-357.1700134277344,101.06999969482422,-8690.0,-13965.0,-167.99999237060547,5048.299865722656,-2182.5,-24.200000762939453,255.0,128.0,,0.9907143916268238,1.1694841365920017,-3.1327060550670183,True,6,31.0,False,False,5,,L O R E E N.,bb54e48d2fb,13,12.229999542236328,5392.919921875,18.260000228881836,-8523.099975585938,7972.7001953125,210.49999237060547,369.90001678466797,189.40000534057617,-4166.199951171875,255.0,0.0,True,-0.017372095598760424,0.6892199002804472,0.02161719142680759,True,False,237.0,False,False,False,,Alex210103,8097792243161099426,19.0,2727.739990234375,-357.2300109863281,89.83999633789062,14851.400146484375,3874.2999267578125,-236.20000839233398,-2376.300048828125,4668.599853515625,91.30000114440918,255.0,128.0,,-1.4214317085487622,0.35453250546260945,0.11756818253970247,False,6,False,6,0.0,False,
89,5704,173.0,False,False,1,9844.051338879004,539.6699829101562,-4697.60009765625,432.4100036621094,13766.199951171875,6092.9998779296875,6378.599853515625,628.1999969482422,-1754.6000671386719,-5703.2000732421875,1.0,-0.12576754143934324,0.6786944113247454,1.6172830468489083,bb54e48d2fb,L O R E E N.,13.0,432.7300109863281,-4810.39013671875,335.3500061035156,6770.4998779296875,9443.499755859375,5106.300048828125,-277.60000228881836,576.1999893188477,-270.49999237060547,255.0,119.0,,0.3697703226868531,2.5063822779089016,0.1297243142970424,True,False,4,4,196.3064086411589,True,,8097792243161099426,Alex210103,19.0,-3441.580078125,-1326.969970703125,17.049999237060547,8536.500244140625,-11220.10009765625,2.7000001072883606,-0.0,0.5999999865889549,1.1999999731779099,255.0,128.0,,-0.016755899815168836,-2.2213547226073005,4.702585057289477e-05,True,6,255.0,False,False,6,,enpitsu,76561198039309853,27,1235.31005859375,-3002.489990234375,17.059999465942383,-17943.699951171875,-5870.8001708984375,2.0000000298023224,-0.29999999329447746,-0.0,-2049.499969482422,255.0,128.0,,-0.01678026672387476,-0.24189144143270286,-3.1112581656999526e-05,True,2,178.0,False,2,False,,games5425898691,bf81d8692db,19.0,2794.3798828125,3095.070068359375,16.989999771118164,1589.7000122070312,19243.199462890625,4.799999892711639,-0.0,-0.29999999329447746,1976.9000244140625,255.0,255.0,,-0.009590535400231887,1.5813806110950492,4.0799686133116517e-05,True,6,False,6,,False,
90,5836,178.0,False,False,0,3526.3233736413176,-3225.1201171875,2492.330078125,173.83999633789062,677.3999786376953,19016.300048828125,-1691.3999938964844,-4569.5001220703125,3154.2999267578125,2273.5000610351562,0.0,-0.16465640201628512,2.857864080765122,0.27630784186290064,bf81d8692db,games5425898691,19.0,-3197.3701171875,2355.300048828125,221.69000244140625,11998.499755859375,16476.199951171875,2943.2998657226562,3002.39990234375,4463.900146484375,1143.7000274658203,255.0,0.0,,-0.023736039318109695,1.1404798501106048,0.6973214855332119,True,7,False,8,208.01375466008335,True,,76561198039309853,enpitsu,27.0,-1033.1500244140625,-1416.6099853515625,17.059999465942383,-10623.900146484375,-1474.4000244140625,1.899999976158142,6.200000047683716,0.7000000029802322,-813.7000274658203,255.0,0.0,False,0.016676768758206943,-2.985861242615924,-0.00019774309101565116,True,2,239.0,False,False,2,,L O R E E N.,bb54e48d2fb,13,-3077.43994140625,3099.97998046875,17.0,11227.2998046875,-3378.599853515625,3.700000047683716,0.09999999776482582,0.0,2371.300048828125,255.0,255.0,,0.009538044350024978,-0.22938036558305697,-2.8934807118136273e-05,True,False,255.0,False,4,4,,Alex210103,8097792243161099426,20.0,175.9499969482422,5110.080078125,17.049999237060547,2796.400146484375,-727.3000335693359,2.800000011920929,0.09999999776482582,0.19999999552965164,1546.6000366210938,8.0,0.0,,0.016945232230486638,-3.13960089025642,0.00011938071859563448,True,8,False,8,255.0,False,
91,5886,180.0,False,False,1,10288.64449024506,2879.64990234375,-4955.60986328125,369.739990234375,1246.6999816894531,7732.9998779296875,11587.900390625,1130.5999755859375,-1352.7000427246094,5735.10009765625,1.0,0.32041957746374555,2.3753429618592006,-1.912077231252386,bb54e48d2fb,L O R E E N.,13.0,2820.800048828125,-5071.52978515625,256.2300109863281,2140.399932861328,1169.3000030517578,10453.199462890625,-465.6999969482422,2514.7000122070312,182.99999237060547,255.0,255.0,,1.2942166204872405,2.777778560220138,-1.6862733660167337,True,False,4,4,180.0,False,,8097792243161099426,Alex210103,20.0,-487.1300048828125,-5157.31005859375,17.049999237060547,-7887.39990234375,-1248.0000305175781,2.5999999046325684,1.0999999940395355,-5.099999904632568,0.0,158.0,128.0,,-0.016696467775116595,2.984647592799493,-2.3733968186263937e-05,True,8,255.0,False,False,8,,enpitsu,76561198039309853,27,1628.050048828125,-175.42999267578125,17.059999465942383,10049.000244140625,-6705.4998779296875,2.0999999344348907,0.19999999552965164,-0.0,2382.7000427246094,255.0,255.0,False,-0.016712318671749573,-2.6159638421938265,-3.247229921411321e-05,True,2,239.0,False,2,False,,games5425898691,bf81d8692db,19.0,1378.5799560546875,-4935.7998046875,17.420000076293945,1646.3999938964844,749.1000366210938,-13.40000033378601,54.60000038146973,-18.40000033378601,1173.3000183105469,255.0,255.0,,-0.017170389027408597,2.906977001175582,-0.014094413558549217,True,8,False,8,228.0,False,
92,5969,183.0,False,False,1,8185.873360257645,3240.06005859375,-2703.080078125,808.2999877929688,-276.299991607666,22695.2001953125,-10758.499755859375,-2908.900146484375,-2375.0,1216.9999694824219,1.0,0.1535072072726652,2.97375925827391,-1.9845761888679478,bb54e48d2fb,L O R E E N.,13.0,3233.219970703125,-2978.949951171875,935.1099853515625,443.3000183105469,17999.599609375,-7059.69970703125,1215.1000213623047,5299.7998046875,-827.6999664306641,255.0,0.0,,-0.1852201644069105,1.867662513610832,2.115966392175953,True,False,4,6,145.19558730433062,True,,8097792243161099426,Alex210103,20.0,-56.34000015258789,-4698.10986328125,17.049999237060547,6050.999755859375,5745.30029296875,2.5999999046325684,-0.0,0.5000000074505806,0.0,235.0,,,-0.016628943483631684,2.3820934915754,-2.557729154653102e-05,True,8,255.0,False,False,8,,enpitsu,76561198039309853,27,3362.429931640625,-364.7900085449219,17.059999465942383,-2385.800018310547,-10671.8994140625,-3.8999998569488525,-0.0,-0.7000000029802322,0.7999999821186066,255.0,255.0,,-0.01668307707007877,-1.35100365704558,-3.701691467975529e-05,True,2,220.19558730433062,True,2,False,,games5425898691,bf81d8692db,19.0,949.5999755859375,-779.6199951171875,17.010000228881836,-1911.6000366210938,17035.999755859375,2.3000000417232513,-0.09999999776482582,-0.9000000357627869,1917.1000671386719,255.0,255.0,,-0.009558118274719751,1.3978377270649462,7.81586727881814e-05,True,10,False,10,186.0,False,
93,5985,183.0,False,False,0,4384.109565067574,-3209.330078125,1415.9000244140625,97.47000122070312,25514.7998046875,12272.39990234375,9348.900146484375,-3983.599853515625,3451.400146484375,421.8000030517578,0.0,0.09517145498398251,-1.7691778654298602,2.209029937150534,76561198039309853,enpitsu,27.0,-3342.639892578125,1232.8199462890625,64.5199966430664,6892.5,15491.600341796875,2650.7000732421875,435.29998779296875,4189.599914550781,-2342.2000122070312,128.0,0.0,,0.017329808564129953,1.4401205242451702,0.049771184404357204,True,3,False,4,158.0,False,,bf81d8692db,games5425898691,19.0,-486.94000244140625,-92.08999633789062,17.010000228881836,9063.900146484375,-13776.199951171875,2.0999999344348907,-1.4000000059604645,1.8000000715255737,-842.2000122070312,255.0,10.0,,0.00960439803401978,-0.9886912239981027,-0.0001573447200576416,True,10,186.0,False,False,10,,L O R E E N.,bb54e48d2fb,13,-3289.159912109375,1889.1099853515625,375.0400085449219,-941.2999725341797,-18359.200439453125,-11429.69970703125,-836.5000152587891,-2576.300048828125,1082.0999908447266,255.0,3.0,,0.45212184063066885,-0.7475006550629459,-1.8999924523925527,True,False,64.0,False,6,4,,Alex210103,8097792243161099426,19.0,-349.8800048828125,4312.39013671875,17.049999237060547,-8092.9998779296875,-7684.2999267578125,2.5999999046325684,0.19999999552965164,-0.5000000074505806,0.0,236.0,,,0.016659007759223993,-2.3820933233367727,-1.3576498168131655e-05,True,8,False,8,255.0,False,
94,6104,188.0,False,True,0,4388.727343964504,2387.56005859375,2228.10009765625,143.47999572753906,-13067.900390625,15436.99951171875,6560.4998779296875,1980.0999450683594,-1831.6999816894531,5359.4000244140625,0.0,-1.1863776360803664,-2.653411236028281,-0.5099062433407872,bf81d8692db,games5425898691,19.0,2437.4599609375,2049.159912109375,78.05999755859375,2642.5,12059.7998046875,3239.89990234375,1866.9000244140625,-4492.39990234375,2069.499969482422,255.0,253.0,,-0.109701865404732,1.212231209903414,-0.048809943364783274,True,11,False,12,108.0,False,,76561198039309853,enpitsu,27.0,-134.36000061035156,-173.72999572753906,17.049999237060547,13707.900390625,2470.399932861328,3.100000023841858,-1.2999999523162842,0.0,1902.2000122070312,255.0,255.0,,0.016741734380878382,0.2074068695696921,0.0002291356808604497,True,4,189.0,False,False,4,,L O R E E N.,bb54e48d2fb,13,-3454.39990234375,3440.010009765625,17.0,1365.5000305175781,18839.49951171875,3.4999999403953552,0.0,0.29999999329447746,-1576.3999938964844,255.0,5.0,,0.009607010228440986,1.4692983277164968,-0.00021295321701681163,True,False,31.0,False,6,4,,Alex210103,8097792243161099426,20.0,42.2599983215332,5351.22021484375,17.59000015258789,15.299999713897705,-3.6000001430511475,5.099999904632568,0.09999999776482582,-0.7999999821186066,0.5000000074505806,137.0,128.0,,0.013888366257668382,0.17431737171871803,0.017259832524694322,True,8,False,8,255.0,False,
95,6147,189.0,False,False,1,9763.072337105532,-435.1400146484375,-4531.89990234375,397.0400085449219,-5479.7998046875,8281.599731445312,15594.49951171875,4030.2999877929688,3841.400146484375,2235.800018310547,1.0,0.6029494679840561,0.3839998362079906,0.326588689828515,8097792243161099426,Alex210103,20.0,-386.3900146484375,-4621.39990234375,225.55999755859375,-5845.7000732421875,13883.900146484375,2844.7000122070312,-547.5,-3629.2001342773438,-2579.7000122070312,128.0,255.0,,0.7182733049663822,2.1198571065475234,0.08538742916460418,True,9,False,10,206.7636903537217,True,,bb54e48d2fb,L O R E E N.,13.0,1132.050048828125,-5060.85986328125,45.84000015258789,-22362.099609375,-5177.60009765625,1457.7999877929688,-4013.5000610351562,-1673.2000732421875,1.2999999523162842,255.0,88.0,,0.06630849843786733,-0.2550710153389154,0.6804193872598201,True,7,197.22030977279908,True,4,False,,enpitsu,76561198039309853,27,232.22999572753906,-1440.8399658203125,17.049999237060547,4983.2000732421875,-10870.2001953125,3.1999999284744263,-1.0999999940395355,3.100000023841858,1886.3999938964844,128.0,255.0,,-0.016833122541937463,-2.0115871794029583,0.00038569386244864765,True,4,219.0,False,4,False,,games5425898691,bf81d8692db,19.0,-2883.81005859375,-3600.31005859375,17.010000228881836,-3351.9000244140625,-11723.900146484375,2.0999999344348907,-0.5999999865889549,-2.0000000298023224,-0.29999999329447746,255.0,128.0,,-0.009567509518762278,-1.2923062358532595,-0.00011597199401597477,True,12,False,12,108.0,False,
