,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
65,4883,153,True,True,1,1033.6696224012703,-137.64999389648438,5133.6298828125,93.1500015258789,5667.5,3664.2999267578125,0.0,-3221.9000244140625,5008.699951171875,729.1000366210938,1.0,0.6342504986615181,-1.202077520205788,0.3340544000346348,b89a082000b,fosors,8.0,-22.719999313354492,4992.1201171875,16.989999771118164,-7195.2001953125,14429.7998046875,4.600000083446503,-0.0,0.09999999776482582,-195.40000915527344,234.0,128.0,,-0.009595785743157297,1.1285090344835365,0.00010070757395210173,True,0.0,False,14,False,14,,76561198423825760,Charles De Gaulle,14.0,-1775.1800537109375,989.6900024414062,17.0,9767.19970703125,20218.1005859375,3.400000035762787,-0.0,-0.0,0.0,230.0,128.0,,-0.009598546892247888,2.0208246713736044,-2.1183473581241077e-05,True,False,False,4,218.0,False,,enpitsu,76561198039309853,27.0,3410.360107421875,3238.639892578125,17.049999237060547,-4247.200012207031,21943.30078125,2.5999999046325684,-0.0,0.09999999776482582,0.5000000074505806,255.0,255.0,,-0.016779073570937192,1.3795406366720486,-1.5418764896565574e-05,True,8,8,False,255.0,False,,games5425898691,bf81d8692db,24.0,-1824.6199951171875,5077.06005859375,82.61000061035156,14108.199462890625,-91.00000381469727,-142.60000228881836,-69.49999809265137,-65.59999942779541,24.600000381469727,255.0,128.0,,0.0005938778319182499,3.1248318070748233,0.9771210013295818,True,12,False,12,0.0,False,
66,5137,153,False,False,1,5231.329314761593,3.4200000762939453,-14.619999885559082,110.7699966430664,5116.300048828125,-8970.2001953125,3785.1998901367188,-1105.8999633789062,4750.5999755859375,-3493.9999389648438,1.0,0.09061025736652357,-0.04964465767582814,-0.0646059792671352,76561198423825760,Charles De Gaulle,13.0,-127.66000366210938,-134.3300018310547,52.75,6151.9000244140625,20356.600341796875,-256.3999938964844,-3664.5001220703125,-4101.300048828125,-20.59999942779541,128.0,255.0,,0.0024572687844095476,2.3015854114714935,3.1363653854845355,True,0.0,False,3,False,4,,b89a082000b,fosors,8.0,-3.9600000381469727,-1904.0699462890625,17.010000228881836,-895.5000305175781,13198.299560546875,2.0999999344348907,-0.19999999552965164,-0.09999999776482582,0.0,175.0,128.0,,-0.009557152226379154,1.5030143689067637,1.1039190357115318e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,27.0,12.15999984741211,119.44000244140625,120.44000244140625,-7792.1002197265625,-9350.10009765625,1764.7000122070312,1279.8999786376953,-1111.6999816894531,5232.1002197265625,255.0,128.0,,-1.5121318018467405,2.2317501778884394,2.6321803093187257,True,2,1,False,5.0,False,,games5425898691,bf81d8692db,24.0,-2846.639892578125,4130.0400390625,17.010000228881836,-16533.900146484375,4347.9998779296875,2.3000000417232513,0.5999999865889549,-0.19999999552965164,1883.8999938964844,128.0,255.0,,-0.00963821753148509,0.19506943214349529,5.9754824953281756e-05,True,False,False,False,0.0,False,
67,5196,155,False,False,1,6513.496819780001,2870.85009765625,-1066.9000244140625,114.77999877929688,20373.399658203125,15765.999755859375,4040.5999755859375,2456.300048828125,5081.7999267578125,-1228.0999755859375,1.0,0.3128835767630282,-0.06013841277879965,-0.2387702171482253,b89a082000b,fosors,8.0,2737.60009765625,-1222.06005859375,77.0,21431.10107421875,7814.7998046875,2927.0001220703125,-1975.2000427246094,658.7999725341797,2227.4000549316406,255.0,231.0,,-0.012177736566026958,2.8520838110025584,-0.014684379416383135,True,28.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,640.5999755859375,101.77999877929688,17.0,11031.199951171875,-1994.1999816894531,3.400000035762787,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.009523351389601213,-2.962745926407007,-4.683530852442955e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,27.0,-1783.1300048828125,-364.5199890136719,99.9000015258789,-15904.3994140625,1610.2999877929688,-129.20000076293945,-554.1999816894531,-5472.0001220703125,0.0,255.0,128.0,,-1.5020672012850174,-3.04123767938069,-3.140984163439591,False,4,3,False,5.0,False,,games5425898691,bf81d8692db,24.0,-1958.300048828125,2295.409912109375,16.989999771118164,22501.4990234375,-4709.599914550781,4.099999964237213,3.0000001192092896,-0.3999999910593033,725.0,255.0,231.0,,-0.009586828984085074,-2.941004252392409,6.003027518203115e-05,True,False,False,False,155.0,False,
68,5264,158,False,False,0,7114.155980175814,-1969.6700439453125,-1892.6700439453125,140.69000244140625,658.7000274658203,11631.099853515625,8479.89990234375,4349.800109863281,3607.9000854492188,-2015.2000427246094,0.0,-0.23737279783490148,-3.140028603317531,2.4468509452145732,bf81d8692db,games5425898691,24.0,-1943.3199462890625,-1993.6199951171875,15.670000076293945,-11074.599609375,11655.999755859375,-1414.1999816894531,-3987.0999145507812,2730.10009765625,-2626.6000366210938,255.0,184.0,,0.026136132618889543,2.2740113927125494,0.06309638671517723,True,202.01062385497556,True,False,False,False,,76561198039309853,enpitsu,27.0,3330.679931640625,-1499.949951171875,61.93000030517578,-9861.400146484375,-10214.600219726562,3021.300048828125,701.6999816894531,-766.9999694824219,-1113.3999633789062,255.0,0.0,,0.06443157420879492,-2.451656375197233,0.00021282056195654034,True,5,False,6,255.0,False,,Charles De Gaulle,76561198423825760,13.0,-2642.909912109375,2787.1298828125,17.0,-6552.1002197265625,15990.799560546875,3.400000035762787,0.0,-0.19999999552965164,-1.7000000178813934,255.0,128.0,,0.009595633205831492,1.9593990772198875,3.76416508730483e-05,True,4,4,False,,False,,fosors,b89a082000b,8.0,-3510.81005859375,1121.8699951171875,17.010000228881836,4503.800048828125,140.0,2.5999999046325684,-2.5,0.0,-918.7999725341797,128.0,0.0,,0.009611737430730129,0.08319616841563057,-0.00014528883719725522,True,4,False,4,28.0,False,
69,5321,160,False,False,0,4760.359287120564,-1834.75,473.1199951171875,459.9800109863281,3679.1000366210938,16447.60009765625,680.8999633789062,1104.800033569336,-712.5,712.5,0.0,-0.22141661881612004,-3.1293881993256174,2.449910163704232,bf81d8692db,games5425898691,24.0,-1869.949951171875,348.8999938964844,317.54998779296875,3580.7000732421875,13095.10009765625,591.1999893188477,-1043.8999938964844,-2073.000030517578,-4986.199951171875,255.0,128.0,,-1.1229683714334555,0.3238590447785128,-2.751132914689289,True,124.09281697580887,True,3,False,4,,76561198039309853,enpitsu,27.0,637.260009765625,-3629.56005859375,17.049999237060547,-11540.2001953125,-10787.5,3.6000001430511475,-0.19999999552965164,-0.5000000074505806,-2902.39990234375,255.0,0.0,False,0.016752147077076517,-2.557816659775371,-0.0001658622492745997,True,6,False,6,255.0,False,,Charles De Gaulle,76561198423825760,13.0,-1935.0400390625,4882.31005859375,17.0,9634.400024414062,-1056.2999725341797,3.3000001311302185,-0.5000000074505806,-0.29999999329447746,-0.7000000029802322,255.0,128.0,,0.009570900965794115,-0.10940314709991346,4.323845400290735e-05,True,4,4,False,255.0,False,,fosors,b89a082000b,8.0,-1852.0799560546875,808.3200073242188,329.8999938964844,10436.600341796875,-2931.400146484375,1190.999984741211,1709.4000244140625,-3962.9998779296875,-3297.60009765625,255.0,0.0,,-0.3796873887941628,-2.424386229520693,1.1926702024034475,True,4,4,6,28.0,False,
70,5360,161,False,False,0,2502.2617651979954,-1347.6700439453125,2678.840087890625,170.63999938964844,2178.2000732421875,24726.10107421875,1984.2999267578125,3833.2998657226562,674.7000122070312,1370.8999633789062,0.0,-0.152885063888984,-2.0594537004042555,2.1674075948556015,bf81d8692db,games5425898691,24.0,-1356.3199462890625,2439.0400390625,144.7100067138672,4581.9000244140625,19687.2998046875,-5913.2000732421875,345.29998779296875,-37.10000038146973,209.20000076293945,255.0,128.0,,0.28720213010138207,1.3343657679708996,-0.3710479255980161,True,41.77667944662033,True,4,False,4,,76561198039309853,enpitsu,27.0,-188.52000427246094,-2482.510009765625,17.049999237060547,-5731.5997314453125,12001.500244140625,3.1999999284744263,0.0,-0.19999999552965164,2267.100067138672,255.0,255.0,False,0.016743133142688472,2.0780699444254096,2.094241182054833e-05,True,6,False,6,255.0,False,,Charles De Gaulle,76561198423825760,13.0,-1239.510009765625,3256.280029296875,95.97000122070312,-958.7999725341797,-20523.798828125,4261.000061035156,-368.69998931884766,17.100000381469727,-0.5000000074505806,255.0,128.0,,-0.05406703399405519,-1.6177854637960385,5.6972827668592594e-05,True,6,4,False,173.5524903317934,True,,fosors,b89a082000b,8.0,-490.32000732421875,364.2900085449219,16.43000030517578,6113.599853515625,-3977.7999877929688,48.80000114440918,-182.70000457763672,22.000000476837158,2614.1000366210938,255.0,255.0,,0.015018115250937759,-0.5679512260548268,0.0063790780467086975,True,4,4,6,28.0,False,
71,5363,161,False,False,1,8036.368898032486,1363.489990234375,-2882.760009765625,212.86000061035156,21101.10107421875,18298.699951171875,11865.899658203125,4063.699951171875,-2466.3999938964844,-3661.0000610351562,1.0,-0.08729562260728223,1.9893212693838531,1.9369263224384232,76561198423825760,Charles De Gaulle,13.0,1255.4000244140625,-3025.10009765625,136.86000061035156,4733.900146484375,16146.400146484375,1759.7000122070312,1476.6000366210938,4261.400146484375,-3147.9000854492188,128.0,0.0,,0.06870409306045065,1.703320484725307,0.25668357682992804,True,175.0,False,5,False,6,,b89a082000b,fosors,8.0,433.8999938964844,-335.8500061035156,16.860000610351562,-7277.7001953125,2891.4999389648438,34.60000038146973,30.69999933242798,15.700000524520874,2531.999969482422,255.0,255.0,,-0.011115959183823632,0.3548918713032285,0.0008292170197494612,True,4,4,6,28.0,False,,enpitsu,76561198039309853,27.0,246.05999755859375,2388.340087890625,17.049999237060547,7831.7999267578125,-10661.800537109375,3.1999999284744263,-0.0,-0.0,2287.5,255.0,255.0,False,-0.01674691645017488,-2.268018320290667,2.2706994396686493e-05,True,6,6,False,255.0,False,,games5425898691,bf81d8692db,24.0,1317.8599853515625,-2600.530029296875,94.3499984741211,-4673.900146484375,-19587.5,-6280.30029296875,-2615.8999633789062,-336.8000030517578,966.9000244140625,255.0,180.0,,-0.09210822690583646,-1.4147594105179242,-0.3061379025293821,True,4,False,4,32.30857615829796,True,
72,5458,165,False,False,0,7332.251802314374,-1475.949951171875,-2169.280029296875,150.72000122070312,1170.8000183105469,26793.60107421875,13624.49951171875,5062.200012207031,2317.899932861328,-2236.1000061035156,0.0,-1.2113272761450393,-2.973124602887633,1.7508823147374641,76561198039309853,enpitsu,27.0,-1450.719970703125,-2456.6298828125,75.83999633789062,-2831.199951171875,19721.400146484375,2931.300048828125,-3958.900146484375,-2702.0999145507812,2051.199951171875,255.0,128.0,False,0.14988719079656865,1.5625999891188223,-0.02936873713398918,True,155.0,False,7,False,8,,bf81d8692db,games5425898691,24.0,-3741.449951171875,417.2699890136719,16.989999771118164,3000.5999755859375,-22803.40087890625,2.199999988079071,-0.29999999329447746,-0.7000000029802322,34.60000038146973,255.0,128.0,,0.00963194297395046,-1.4357753202896015,-6.755699321816638e-05,True,6,False,6,1.1055828166264412,True,,Charles De Gaulle,76561198423825760,14.0,-2260.219970703125,-2650.679931640625,810.760009765625,1265.8000183105469,-20915.6005859375,3655.0,-2921.099853515625,2425.8999633789062,-512.400016784668,128.0,128.0,,-0.9277178611618367,-1.4700778804451324,1.7990352505833842,True,8,6,4,72.0,False,,fosors,b89a082000b,8.0,3088.080078125,4150.5498046875,17.010000228881836,15970.30029296875,13880.30029296875,2.3999999463558197,0.0,0.09999999776482582,2269.499969482422,214.0,255.0,True,0.009580058149246512,0.7974777119347302,0.00020174188551551675,True,6,4,8,255.0,False,
73,5538,168,False,False,1,10063.349301245813,1178.969970703125,-4919.3701171875,1287.0400390625,14816.400146484375,28204.29931640625,-1387.7999877929688,-2329.7999572753906,-2456.1000061035156,4953.599853515625,1.0,0.15724615558592656,-3.0427910690897213,-2.9262361428142207,b89a082000b,fosors,8.0,1074.7099609375,-5057.22021484375,1224.6600341796875,19966.099853515625,8483.900146484375,-213.4000015258789,-2710.4000854492188,192.19999313354492,-1045.0,255.0,234.0,,-0.06109943204882287,-3.1157464749411954,-1.6011840521266834,True,96.0,False,7,4,10,,76561198423825760,Charles De Gaulle,14.0,2967.580078125,4127.97021484375,16.989999771118164,2053.3999633789062,-18877.5,2.0999999344348907,0.29999999329447746,-0.19999999552965164,-2.8999999165534973,255.0,128.0,,-0.009574557681503637,-1.678754191609314,-1.7511389867181557e-05,True,6,4,8,249.0,False,,enpitsu,76561198039309853,27.0,1199.8399658203125,-1582.0400390625,17.049999237060547,-1053.499984741211,-5806.500244140625,2.5999999046325684,-0.5000000074505806,0.09999999776482582,-1.5000000596046448,255.0,128.0,,-0.01690726950340304,-1.3909543615565678,7.658040408891834e-06,True,8,8,False,155.0,False,,games5425898691,bf81d8692db,24.0,927.5999755859375,-1137.699951171875,16.989999771118164,4670.199890136719,-10442.39990234375,4.799999892711639,-1.0000000149011612,2.0999999344348907,1949.2999267578125,255.0,207.0,,-0.00955949582479707,-2.0259544309892115,0.00014641919708844366,True,6,False,6,231.0,False,
74,5675,173,False,False,0,9787.129447304034,-2693.550048828125,-4480.64013671875,217.1199951171875,-29299.29931640625,4003.2000732421875,4463.500061035156,5652.60009765625,1703.8999938964844,-1069.5999908447266,0.0,-0.5731898446711255,2.020010914454996,-3.013542975430964,bf81d8692db,games5425898691,24.0,-2512.199951171875,-4544.0400390625,143.75999450683594,-21597.60009765625,785.9999847412109,2544.499969482422,-2978.599853515625,-920.8000183105469,-1521.4999389648438,255.0,29.0,,-0.22546102787018688,2.7167723888515867,0.3780052399872051,True,144.10334608119027,True,7,False,8,,76561198039309853,enpitsu,27.0,-1865.699951171875,-2192.510009765625,17.049999237060547,2942.2000122070312,-13791.500244140625,2.5999999046325684,0.09999999776482582,-0.3999999910593033,0.09999999776482582,255.0,255.0,,0.016767327265514994,-1.360577397185872,-4.162734571257442e-05,True,8,False,8,216.0,False,11.0,Charles De Gaulle,76561198423825760,13.0,-1190.8900146484375,4217.81982421875,17.010000228881836,-9407.2998046875,-11658.900146484375,1.899999976158142,-0.29999999329447746,-0.5000000074505806,7.799999713897705,255.0,128.0,False,0.009590679579739811,-2.2485266412739984,-5.557268111643542e-05,True,12,10,4,234.0,False,,fosors,b89a082000b,8.0,-3584.389892578125,66.48999786376953,17.0,79.49999809265137,-5853.2000732421875,3.3000001311302185,0.5999999865889549,0.09999999776482582,-10.59999942779541,0.0,128.0,,0.009902965415501558,-1.5594845864104916,3.312189179438177e-05,True,8,4,10,126.0,False,
75,5725,174,False,False,1,4463.909684681924,3820.989990234375,1767.9200439453125,90.91000366210938,-7617.2998046875,27847.39990234375,-302.39999771118164,-5685.3997802734375,602.0999908447266,1820.0,1.0,0.21087964629126865,-1.3945108287255188,0.004710697230960049,b89a082000b,fosors,8.0,3850.090087890625,1552.3499755859375,121.12000274658203,1211.6000366210938,22723.00048828125,3008.699951171875,-2534.2999267578125,29.600000381469727,66.50000095367432,255.0,128.0,,-0.056518480172639836,1.606407585278458,-0.04950060430232426,True,41.0,False,9,4,12,,76561198423825760,Charles De Gaulle,13.0,2539.199951171875,-1915.52001953125,17.010000228881836,2344.2999267578125,13885.699462890625,2.3000000417232513,-0.09999999776482582,-0.5999999865889549,2120.2999877929688,255.0,255.0,False,-0.009592183070105897,1.6763604178210385,7.38796823987793e-05,True,10,4,12,234.0,False,,enpitsu,76561198039309853,27.0,347.3299865722656,4124.7998046875,17.049999237060547,-9354.89990234375,10549.200439453125,2.5999999046325684,0.29999999329447746,-0.29999999329447746,-27.300000190734863,255.0,0.0,,-0.01678139607927506,0.8487104965735884,4.884848633828609e-05,True,8,8,False,216.0,False,,games5425898691,bf81d8692db,24.0,3986.280029296875,3596.18994140625,73.05999755859375,-1856.3999938964844,2798.599853515625,-1508.8999938964844,1335.2999877929688,998.6000061035156,-1851.4999389648438,255.0,0.0,,-0.376141431486053,0.9609107600834741,-0.5868316120165206,True,8,False,8,125.0,False,
76,5750,175,False,False,0,9620.665233228641,-3151.72998046875,-4212.47998046875,93.9800033569336,17179.69970703125,-32748.798828125,2764.4000244140625,5883.900146484375,933.7000274658203,712.5,0.0,0.5251827938310926,1.5409184542517904,0.03894444906765112,bf81d8692db,games5425898691,24.0,-3373.830078125,-4085.989990234375,16.989999771118164,14690.999755859375,-1747.2000122070312,7.699999809265137,-19.09999966621399,8.500000238418579,1886.1000061035156,255.0,241.0,,0.00923591491860301,-0.07461779894814796,0.0011290766718277793,True,62.33138935540309,True,8,False,8,,76561198039309853,enpitsu,27.0,-113.69999694824219,-5232.41015625,17.049999237060547,-1144.1000366210938,-6928.3001708984375,2.5,19.299999475479126,-2.5999999046325684,-2064.4000244140625,128.0,128.0,False,0.016943297684636573,3.0414335034954276,-0.0002496478383414938,True,8,False,8,216.0,False,,Charles De Gaulle,76561198423825760,13.0,-2090.7900390625,852.7899780273438,17.010000228881836,9637.899780273438,-9363.599853515625,2.199999988079071,-1.2999999523162842,1.899999976158142,-268.799991607666,128.0,0.0,False,0.009612280215386114,-0.7592491292441617,-8.869877577698734e-05,True,12,10,4,234.0,False,,fosors,b89a082000b,8.0,-3936.72998046875,-3173.929931640625,150.25999450683594,-944.8000335693359,-17322.7001953125,-1944.9000549316406,2275.2000427246094,673.8999938964844,454.1999816894531,128.0,210.0,,-0.7993108503431253,-1.4810498749403502,0.2000862463307036,True,10,4,12,41.0,False,
77,5890,180,False,False,1,5206.656138041749,-3553.510009765625,2436.090087890625,111.7699966430664,10406.700439453125,3935.8999633789062,-2073.3999633789062,-1710.8000183105469,-10.099999904632568,-1109.3000030517578,1.0,-0.05595996114874996,2.709426964554398,2.1692263823336124,76561198423825760,Charles De Gaulle,13.0,-3655.35009765625,2269.820068359375,140.97999572753906,3377.0999145507812,227.39999771118164,2625.2999877929688,-2939.7000122070312,4522.699890136719,-1073.7000274658203,128.0,91.0,,-0.21683012833230272,2.0838713342290154,0.3300786411081357,True,188.0,False,11,4,14,,b89a082000b,fosors,8.0,-2756.260009765625,-351.25,86.04000091552734,-4826.9000244140625,-22382.19970703125,1978.5000610351562,5275.0,-1556.199951171875,-47.39999771118164,241.0,128.0,,-0.7970356952837743,-1.6273226014460378,0.2402834075477463,False,13,4,16,84.0,False,,enpitsu,76561198039309853,27.0,-45.810001373291016,4176.240234375,17.049999237060547,-8154.5001220703125,-8313.300170898438,3.6000001430511475,-0.7000000029802322,-0.5000000074505806,-2913.9999389648438,255.0,0.0,False,-0.016747320457938253,-0.6565668245114568,-0.00012602705242623405,True,8,8,False,246.0,False,,games5425898691,bf81d8692db,24.0,-3656.25,2583.06005859375,128.17999267578125,-3041.300048828125,-670.6999969482422,-180.6999969482422,1201.500015258789,-5364.6002197265625,165.20000457763672,255.0,35.0,,-0.03974343859222776,-1.6732438570801513,1.5666274685749308,True,11,False,12,213.53155286337739,True,10.0
78,5935,182,False,False,0,8698.652635558992,2303.010009765625,-2949.06005859375,100.5999984741211,15735.799560546875,20440.6005859375,11483.1005859375,3512.9000854492188,-4853.999938964844,312.5,0.0,0.36328281449363753,0.8339487488755548,-0.5966506574370339,76561198039309853,enpitsu,27.0,2102.4599609375,-3156.030029296875,17.049999237060547,16239.89990234375,14249.49951171875,-0.09999999776482582,-1.1999999731779099,-1.0000000149011612,1872.7999877929688,255.0,255.0,False,0.016786890719454283,0.7767830147853744,0.00010131523322203958,True,160.0,False,8,False,8,,bf81d8692db,games5425898691,24.0,3764.139892578125,-2023.8599853515625,17.0,-103.99999618530273,10768.699951171875,4.900000095367432,-2.0000000298023224,-13.09999942779541,-2132.2999572753906,255.0,0.0,,0.009390390169354008,1.5501294273695045,0.0005515008758523934,True,12,False,12,172.0,False,,Charles De Gaulle,76561198423825760,13.0,2842.110107421875,-2356.47998046875,34.939998626708984,-12055.400390625,-2014.7000122070312,3195.8999633789062,-15.90000033378601,-0.19999999552965164,1977.5999450683594,255.0,255.0,,0.009435826799175958,-2.933961665914347,0.0006956515863341795,True,15,12,4,128.4837248786803,True,,fosors,b89a082000b,8.0,3114.159912109375,4009.18994140625,17.010000228881836,-7026.9000244140625,20970.30029296875,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1874.9000549316406,248.0,255.0,True,0.0095803416965492,1.9439220211153143,0.00020895142838119922,True,14,4,16,255.0,False,300.0
79,6009,185,True,False,0,5069.19747531938,2591.06005859375,1460.7099609375,394.32000732421875,12768.499755859375,30120.0,949.1000366210938,1737.8999328613281,-5722.39990234375,483.10001373291016,0.0,0.5806359722608819,-2.4590162946988627,-0.49391450722830244,76561198039309853,enpitsu,27.0,2480.56005859375,1334.06005859375,297.6300048828125,8628.099975585938,21273.00048828125,1418.8999938964844,-4402.900085449219,3162.6998901367188,927.9000091552734,255.0,128.0,False,-0.6871707766246372,0.8070426396177207,0.2531822386443776,True,116.0,False,9,False,10,,bf81d8692db,games5425898691,24.0,3992.639892578125,1028.77001953125,67.91999816894531,-12021.600341796875,-1707.1000671386719,-10289.89990234375,-466.19998931884766,5454.6002197265625,528.6999893188477,255.0,255.0,,0.6888605682876596,-2.9971676527054605,0.08446651808358271,True,12,False,12,88.0,False,,Charles De Gaulle,76561198423825760,14.0,81.80000305175781,-1514.0,16.989999771118164,2746.300048828125,20498.9990234375,2.199999988079071,0.0,0.5000000074505806,9.200000166893005,255.0,128.0,,0.009599431805310277,1.4388135290762267,-6.094659356213585e-05,True,16,14,4,61.8591829602436,True,,fosors,b89a082000b,8.0,2486.419921875,1822.8599853515625,287.42999267578125,7296.7999267578125,-15746.600341796875,6059.4000244140625,-117.39999771118164,-271.49999618530273,-260.9000015258789,255.0,128.0,False,-0.744407320041613,-1.3569059327118826,0.11652670809279024,True,14,6,18,202.68515286137978,True,
80,6012,185,False,False,1,7784.3768876917875,-2757.7099609375,-1733.6400146484375,407.67999267578125,-27744.09912109375,-20774.29931640625,2628.3999633789062,160.59999465942383,844.8999786376953,5937.9998779296875,1.0,-0.9466056800593033,1.915938529414859,-0.17000953899559818,b89a082000b,fosors,8.0,-2559.330078125,-1664.52001953125,347.4599914550781,-7177.5,15529.200439453125,5854.2999267578125,1802.8999328613281,1192.699966430664,2716.9000244140625,255.0,128.0,False,0.7976669406691571,1.3145517283627717,0.17310653563475034,True,193.30307958459338,True,14,6,18,,76561198423825760,Charles De Gaulle,14.0,-104.29000091552734,1341.27001953125,16.989999771118164,-2476.699981689453,-20768.1005859375,4.4999998807907104,-0.5999999865889549,-4.300000071525574,685.1000213623047,255.0,255.0,,-0.009603254919358822,-1.451775168405129,6.219519940969538e-05,True,14,4,16,62.0,False,,enpitsu,76561198039309853,27.0,-2537.070068359375,-1499.9599609375,296.0799865722656,-6609.7998046875,-19796.8994140625,-545.0,4459.89990234375,-3057.9000854492188,1004.0000152587891,255.0,128.0,False,0.10696144255005247,-0.9443333044924068,0.18415322408429302,True,10,9,False,116.0,False,,games5425898691,bf81d8692db,24.0,-3780.760009765625,-985.3800048828125,11.430000305175781,14540.50048828125,4054.4000244140625,455.99998474121094,-338.3000183105469,-30.999999046325684,1711.1000061035156,255.0,255.0,,0.02612943597352504,2.8486548986330402,-0.013000756127625057,True,12,False,12,88.0,False,
81,6090,188,False,False,1,10141.070707128769,-720.719970703125,-4871.3701171875,93.66000366210938,14089.000244140625,-23484.7998046875,1773.3000183105469,3334.4000244140625,2523.0999755859375,4302.799987792969,1.0,0.014615509300478351,0.6400844528121362,-0.0009359631528412242,76561198423825760,Charles De Gaulle,13.0,-770.4099731445312,-4652.93994140625,112.8499984741211,-15534.49951171875,-16757.099609375,166.70000076293945,2748.5000610351562,-4761.7999267578125,-143.00000190734863,128.0,128.0,,-1.3995860855787012,-0.3724002620640847,-0.15262455862163687,True,63.0,False,15,4,18,,b89a082000b,fosors,8.0,-3573.5,1915.739990234375,287.17999267578125,-3250.2999877929688,12167.099609375,-9272.899780273438,-17.200000286102295,-6.700000166893005,169.0999984741211,234.0,,,0.04804006013512101,-2.464236027338796,0.1666104271793768,True,14,6,18,182.0,False,,enpitsu,76561198039309853,27.0,-1876.6400146484375,-3549.699951171875,17.030000686645508,16460.400390625,8432.5,5.099999904632568,0.5000000074505806,0.09999999776482582,39.100000858306885,255.0,128.0,,-0.01678870375782234,2.6637172853070603,-5.822264275109269e-05,True,10,10,False,38.0,False,,games5425898691,bf81d8692db,24.0,-875.9099731445312,-4696.31982421875,130.5500030517578,19.199999570846558,-22350.10009765625,5428.499755859375,455.2000045776367,-2444.600067138672,-4905.7000732421875,255.0,255.0,,-0.01570797837467007,-1.7667440014305067,0.10329822631369222,True,12,3,14,0.0,False,
