,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
27,1465,46,False,False,1,10002.709180141786,-692.010009765625,-4735.85009765625,515.510009765625,-3294.5001220703125,1117.9000091552734,12694.100341796875,3622.39990234375,4475.400085449219,-1687.5999450683594,1.0,-0.6302530464027685,-0.3499889244068431,-0.6372760007115768,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-654.5499877929688,-4816.4599609375,359.510009765625,-10499.200439453125,-637.9999923706055,2031.7999267578125,-3173.900146484375,3992.9000854492188,302.1999931335449,177.0,245.0,,1.2354036165646847,0.64300372470569,1.8209351707277335,True,214.29012471629733,True,26,20,8,,2535417606874426,Tominho15,9.0,-2697.260009765625,-952.8499755859375,347.29998779296875,-886.9999694824219,7059.2999267578125,-3209.1000366210938,-0.7999999821186066,5.899999737739563,423.10001373291016,254.0,128.0,,-0.007850137479515474,0.39381178340155265,0.013952825550561864,True,176.0,False,18,22,4,,enpitsu,76561198039309853,26.0,-2069.5,1462.3900146484375,17.040000915527344,8995.800170898438,-10859.599609375,3.799999952316284,0.3999999910593033,-0.29999999329447746,0.09999999776482582,255.0,0.0,,-0.01677161980035772,-2.262631927370818,-4.593421777428874e-05,True,255.0,False,14,False,10,,games5425898691,bf81d8692db,20.0,-1547.3199462890625,-4017.7099609375,62.619998931884766,9065.999755859375,-17394.49951171875,-4942.300109863281,1329.1000366210938,1243.6000061035156,1344.6000671386719,255.0,226.0,,0.5082818933246748,-1.9522536523492826,0.003916479492705859,True,45.0,False,16,False,16,
28,1573,50,False,False,0,2874.570613942205,1871.030029296875,4361.08984375,384.1300048828125,-19793.699951171875,20725.2001953125,-9897.80029296875,-1322.5,-3781.7001342773438,4466.400146484375,0.0,0.2644500562438727,1.9016065756693008,0.9932695435204343,76561198039309853,enpitsu,26.0,2023.6800537109375,4214.31005859375,367.3500061035156,-7399.000244140625,18290.2001953125,199.20000076293945,1391.6000366210938,-4242.900085449219,-3211.0000610351562,128.0,255.0,,-0.626536848951592,1.9365914452774866,-1.5082148436185572,True,171.0,False,16,11,False,,bf81d8692db,games5425898691,20.0,-1982.43994140625,1249.5,17.010000228881836,21057.5,-3957.0001220703125,2.3000000417232513,-0.5999999865889549,0.09999999776482582,1938.699951171875,255.0,235.0,,0.009590085778735824,-0.1077284551956256,6.99465127834698e-06,True,218.0,False,16,16,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,2259.1298828125,4815.16015625,16.56999969482422,-5545.3997802734375,-9316.400146484375,96.30000114440918,78.20000171661377,-59.40000057220459,-2331.3999938964844,255.0,0.0,,0.003915764035745586,-2.1497866429911023,-0.0005374705986682019,True,147.25066689009307,True,26,8,20,,Tominho15,2535417606874426,10.0,1483.530029296875,3259.580078125,17.049999237060547,-8167.39990234375,11486.99951171875,2.5999999046325684,0.0,0.19999999552965164,155.0,241.0,128.0,,0.01677499737043951,2.202741010623082,-9.45583291780817e-05,True,207.0,False,22,4,18,
29,1632,52,False,True,0,1383.6539229746008,-631.4600219726562,3781.8701171875,517.3300170898438,4737.699890136719,14057.099609375,4393.299865722656,457.79998779296875,-4793.2000732421875,-3295.10009765625,0.0,0.8613610814710415,2.47633811922092,-1.3523454199246996,bf81d8692db,games5425898691,20.0,-730.8900146484375,3686.659912109375,415.55999755859375,-1386.7999267578125,9155.900268554688,3649.8001098632812,3869.1000366210938,2353.9999389648438,-3120.4998779296875,255.0,87.0,,-0.4691995065147417,0.15140491879548187,1.9276229330407826,True,130.48342365090568,True,18,16,False,,76561198039309853,enpitsu,26.0,1257.969970703125,4481.31982421875,17.049999237060547,-1046.2000274658203,-6569.000244140625,3.400000035762787,0.0,-0.09999999776482582,-1769.4999694824219,255.0,0.0,False,0.01665733453347426,-1.6862563672820767,-0.0003131170835184181,True,171.0,False,12,16,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-412.6300048828125,3762.050048828125,297.20001220703125,-13040.10009765625,-7282.0001220703125,3745.5999755859375,-5352.19970703125,-660.4000091552734,1080.2999877929688,128.0,60.0,,-0.6059881909201804,2.911036033732359,1.471567026478846,False,88.84970334012023,True,28,10,20,,Tominho15,2535417606874426,10.0,-483.9800109863281,4677.240234375,17.049999237060547,-10124.199829101562,-1290.2999877929688,3.1999999284744263,1.5999999642372131,0.09999999776482582,2081.4999389648438,255.0,255.0,,0.016700024265828985,-3.0015136024026363,0.00023597913560838274,True,207.0,False,22,4,18,
30,1680,54,False,False,0,1132.8124768939736,-37.119998931884766,4401.35986328125,303.55999755859375,-7728.900146484375,5217.80029296875,9200.30029296875,2928.800048828125,5225.0,-347.99999237060547,0.0,-1.0408243300920013,1.68698429157998,0.3867701584901864,76561198039309853,enpitsu,26.0,22.950000762939453,4317.990234375,147.47000122070312,-10439.599609375,489.50000762939453,6296.199951171875,-33.80000114440918,2.199999988079071,2283.0999755859375,128.0,0.0,,0.013613160510835326,-2.6115311192289603,0.00790422062806699,True,171.0,False,18,12,2,,bf81d8692db,games5425898691,20.0,-711.5700073242188,5144.52001953125,171.4499969482422,420.09998321533203,8857.5,-6767.1002197265625,-2811.300048828125,41.70000076293945,-437.5,255.0,128.0,,0.6762116549903054,1.4306906892596154,1.5282272732705726,True,121.0,False,16,18,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-2837.2900390625,2594.60009765625,57.810001373291016,-15701.8994140625,-4835.299987792969,-7715.999755859375,744.4999694824219,-760.1000213623047,-3481.7001342773438,152.0,0.0,,0.2703243807129247,1.8345711238907234,-0.14171564230520983,True,55.95630112001973,True,28,10,20,,Tominho15,2535417606874426,10.0,-37.0,4846.64990234375,22.020000457763672,10754.599609375,-506.50001525878906,2999.5001220703125,-3.4999999403953552,0.0,-338.69998931884766,15.0,128.0,,0.016897400196582868,3.039169511338859,0.00031693335041033354,True,207.0,False,23,4,18,
31,1805,59,False,False,0,1601.5856337178739,-2209.989990234375,4224.2998046875,190.5,12307.099609375,1948.0999755859375,-491.89998626708984,1720.0999450683594,-5248.900146484375,-1805.0,0.0,-0.5708566498052209,0.45331278331443103,-0.7501555781888434,76561198039309853,enpitsu,26.0,-2382.239990234375,4167.60986328125,174.66000366210938,8371.099853515625,5338.699951171875,1837.7999877929688,-168.89999389648438,5410.5999755859375,-972.5,255.0,0.0,False,0.6089661350993328,0.9686141870559688,0.5458411045616314,True,125.0,False,20,13,2,,bf81d8692db,games5425898691,20.0,-2752.330078125,2029.800048828125,16.989999771118164,-10470.799560546875,-20210.30029296875,4.399999976158142,-0.19999999552965164,-0.5999999865889549,63.499999046325684,255.0,128.0,,0.009590109838128106,-2.0411033309167173,-8.527152434986847e-05,False,38.0,False,18,20,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-2700.56005859375,4390.740234375,16.989999771118164,753.3000183105469,135.50000190734863,4.600000083446503,-0.19999999552965164,0.09999999776482582,-489.3000030517578,141.0,3.0,,0.009566703466362172,0.3856319806851723,1.5437631769351526e-05,True,0.0,False,28,10,20,,Tominho15,2535417606874426,10.0,312.80999755859375,5161.60009765625,17.049999237060547,6290.5999755859375,3573.800048828125,2.5999999046325684,-2.7000001072883606,4.699999988079071,0.0,157.0,128.0,,0.01684791129707511,-2.624942173206927,-6.720418241968684e-06,True,207.0,False,24,4,18,
32,1844,60,False,False,1,9579.353733626687,719.6300048828125,-4437.72998046875,109.16999816894531,14049.000244140625,18641.8994140625,7701.099853515625,-266.200008392334,-5037.699890136719,3248.0999755859375,1.0,0.19384032310118146,-1.1844378852973512,2.6036752186424676,2535417606874426,Tominho15,10.0,606.9500122070312,-4549.91015625,48.09000015258789,9111.699829101562,7610.0,2595.4000854492188,959.7000122070312,-54.89999771118164,1371.9999694824219,255.0,238.0,,-0.016529738861594666,2.2816477208572516,0.00618570383207486,True,140.0,False,25,18,4,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,2398.6298828125,-4414.08984375,16.989999771118164,-4806.600036621094,696.1000061035156,4.900000095367432,-1.0000000149011612,-0.0,-1746.3999938964844,204.0,15.0,,-0.009535688924020945,0.09221567744985931,-0.00015375353529260504,True,0.0,False,20,28,10,,enpitsu,76561198039309853,26.0,1145.31005859375,-4863.009765625,16.920000076293945,-10560.0,2707.0001220703125,30.09999990463257,-4.4999998807907104,-0.9000000357627869,-2317.2000122070312,255.0,0.0,False,-0.016571680951047687,0.2920946660677996,-0.0002946189268570209,True,96.80369015662902,True,20,2,14,,games5425898691,bf81d8692db,20.0,2730.469970703125,651.3400268554688,16.989999771118164,-18493.699951171875,5680.999755859375,4.799999892711639,0.09999999776482582,-0.09999999776482582,2007.8999328613281,255.0,255.0,,-0.009583365462692246,0.22161619239287508,2.476768240757572e-05,True,255.0,False,20,False,18,
33,1985,65,False,False,1,3650.0664939300696,3471.06005859375,2553.10009765625,229.86000061035156,-10263.800048828125,22881.69921875,1403.6000061035156,-3860.1998901367188,-50.19999980926514,-1199.1999816894531,1.0,-0.04388331653194295,2.7111966754459385,-0.7950244560293943,2535417606874426,Tominho15,10.0,3593.6201171875,2360.7900390625,174.82000732421875,-3886.400146484375,22398.89892578125,2821.6000366210938,1562.8999328613281,-603.8000106811523,1855.0999450683594,254.0,238.0,,0.5929087833591524,1.0906344542917028,-0.1429110681548945,True,95.0,False,28,20,4,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,1794.0400390625,-2125.949951171875,82.18000030517578,-3176.6000366210938,20619.599609375,-1885.3999328613281,-2462.7000427246094,165.59999465942383,-52.30000019073486,178.0,128.0,False,0.4634712989662841,1.627237437134281,-0.02423507422558479,True,208.0,False,22,30,10,,enpitsu,76561198039309853,26.0,2806.280029296875,859.7999877929688,86.76000213623047,-413.69998931884766,18088.1005859375,-149.7000026702881,-5496.7999267578125,179.89999771118164,-51.500000953674316,128.0,128.0,,0.741219691330976,-1.5294627002167465,-3.1288291803238493,True,,False,22,2,16,,games5425898691,bf81d8692db,20.0,2313.4599609375,4337.4599609375,17.0,-485.0,7229.4000244140625,3.799999952316284,-0.0,0.3999999910593033,-1701.300048828125,0.0,0.0,,-0.009911573441999305,1.5417786839017094,6.471195128062092e-06,True,179.0,False,20,False,18,
34,2012,66,False,False,0,10007.666128094022,-2497.52001953125,-4738.68994140625,113.66999816894531,-12402.5,-1244.4000244140625,6489.6002197265625,3034.89990234375,-301.299991607666,5167.0001220703125,0.0,-0.9384282351878583,-2.8012075806123535,1.2846988807236093,bf81d8692db,games5425898691,20.0,-2381.39990234375,-4842.2900390625,43.310001373291016,-128.00000190734863,1673.0000305175781,3403.5000610351562,-314.59999084472656,91.19999885559082,-44.60000038146973,0.0,143.0,,0.004831914133048985,-1.5072315850193507,-0.0019226284813975637,True,179.0,False,22,18,False,,76561198039309853,enpitsu,26.0,-2814.7900390625,-2542.449951171875,17.049999237060547,-2268.800048828125,-17787.7001953125,2.5999999046325684,-0.5000000074505806,0.5000000074505806,-160.40000915527344,255.0,0.0,,0.0168118335908218,-1.713055663471625,0.00010252137075293146,True,,False,16,22,2,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-1625.5,108.69000244140625,17.010000228881836,2173.6000061035156,-20286.099853515625,2.199999988079071,0.09999999776482582,-2.3999999463558197,-1500.0,165.0,50.0,False,0.009604928789838867,-1.498044980773323,-0.00023068173452342686,True,208.0,False,30,10,22,,Tominho15,2535417606874426,10.0,-2757.300048828125,-4404.77978515625,189.55999755859375,8879.89990234375,-21155.90087890625,-1603.0999755859375,420.99998474121094,2160.500030517578,-948.4999847412109,255.0,128.0,,-1.273129732570875,-0.14720921646026477,-0.16845890829152987,True,95.0,False,28,4,22,
35,2019,67,False,False,1,1590.1167714749113,2479.159912109375,4991.419921875,177.8699951171875,-17464.100341796875,7827.8997802734375,5859.5001220703125,2733.800048828125,2173.5000610351562,4878.699951171875,1.0,0.15091928028729776,1.3710584565448998,0.5620191540950379,2535417606874426,Tominho15,10.0,2603.22998046875,4875.5498046875,151.35000610351562,-3092.3001098632812,15244.000244140625,-1303.800048828125,2903.900146484375,371.3999938964844,-2552.899932861328,254.0,212.0,,1.1821969834713044,-0.35749520043327043,-1.5514635947574273,True,95.0,False,28,22,4,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,1611.969970703125,382.5799865722656,17.010000228881836,317.90000915527344,20323.599853515625,2.0999999344348907,-0.0,-2.800000011920929,-352.7000045776367,163.0,45.0,False,-0.009590763153811492,1.5893039284372916,1.8062921338819e-05,True,208.0,False,22,30,10,,enpitsu,76561198039309853,26.0,2883.31005859375,3000.3798828125,17.049999237060547,3188.699951171875,17606.400146484375,2.800000011920929,-0.29999999329447746,-4.1999998688697815,-994.0000152587891,255.0,128.0,,-0.016791425630760144,1.750584377560184,-0.00017289967762536612,True,,False,22,2,16,,games5425898691,bf81d8692db,20.0,2345.760009765625,4733.77978515625,98.68000030517578,-1788.2000732421875,-5224.0997314453125,44.80000019073486,5207.19970703125,-384.70001220703125,1728.0999755859375,0.0,145.0,,0.9826289508436271,0.7190388933186725,-0.9535412064895304,True,179.0,False,22,False,19,
36,2071,68,True,True,1,1157.8253101376383,91.5,4307.330078125,190.3300018310547,-11471.600341796875,22294.3994140625,6400.7000732421875,5089.2999267578125,-3113.0999755859375,-637.5,1.0,-0.3676843818279297,-1.3502533611471361,2.3388611590818433,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,176.47000122070312,4048.840087890625,146.74000549316406,-7165.3997802734375,21709.89990234375,2177.7000427246094,-5250.7000732421875,1355.0999450683594,-918.3999633789062,200.0,43.0,False,-0.6031974432715346,1.3794935969876276,0.18109395682777446,True,94.0,False,32,23,10,,2535417606874426,Tominho15,10.0,998.3699951171875,4804.35986328125,17.010000228881836,-11662.60009765625,-7567.0001220703125,15.299999713897705,45.39999961853027,-7.599999904632568,1101.2999725341797,254.0,200.0,,-0.015322601378727067,-0.5936999826283083,0.0019734301706628653,True,95.0,False,22,28,4,,enpitsu,76561198039309853,26.0,725.8699951171875,4569.31005859375,48.84000015258789,-21780.6005859375,6549.2999267578125,3421.7001342773438,-4.000000059604645,0.5000000074505806,-398.49998474121094,128.0,128.0,False,-0.016879532887986933,0.35096329479759103,0.0006726379986500103,True,135.83612918341032,True,24,2,16,,games5425898691,bf81d8692db,20.0,1573.3900146484375,4728.83984375,16.989999771118164,-11319.000244140625,9109.199829101562,2.199999988079071,0.19999999552965164,-0.5999999865889549,-67.30000019073486,255.0,128.0,,-0.009567714127652229,0.6859655854850965,8.349700185823811e-05,True,66.2276044660999,True,22,False,20,
37,2337,69,False,False,1,5160.069142204769,-30.940000534057617,63.869998931884766,94.62999725341797,-12664.7998046875,27888.60107421875,1446.0000610351562,-2177.7000427246094,-276.1000061035156,-1627.1000671386719,1.0,-0.00800306548795125,0.04047234339591356,0.05429539868105141,2535417606874426,Tominho15,9.0,67.66999816894531,-170.4199981689453,85.68000030517578,-14700.0,17462.5,2810.8999633789062,-2607.3001098632812,-2376.1000061035156,135.6999969482422,255.0,189.0,,-0.17759737416953353,1.0956824836091477,-0.006716611447677197,True,0.0,False,4,3,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,127.86000061035156,-1315.5899658203125,18.200000762939453,-213.60000610351562,15250.0,-1455.8999633789062,-924.4000244140625,3585.4998779296875,15.099999904632568,162.0,128.0,,-0.013858288909863724,1.4421924885386166,-0.10325457960965714,True,63.0,False,4,4,False,,enpitsu,76561198039309853,26.0,-9.239999771118164,2005.18994140625,17.049999237060547,-838.1999969482422,-10908.00048828125,2.5999999046325684,0.5999999865889549,0.19999999552965164,-0.5000000074505806,255.0,255.0,False,-0.01680594714585475,-1.4939961904466075,2.61645983078127e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-91.80999755859375,368.32000732421875,96.16999816894531,3269.8001098632812,-22567.39990234375,2298.6000061035156,5489.2999267578125,-335.9000015258789,67.5,128.0,128.0,,-0.802847719132403,-1.524333607620922,0.02738375359854029,True,0.0,False,4,False,3,
38,2338,69,False,False,0,5323.168537891168,62.56999969482422,-96.1500015258789,105.61000061035156,4354.800109863281,14101.300048828125,4831.600036621094,4412.900085449219,1101.9999694824219,-3912.9998779296875,0.0,0.11806753814284394,-0.25836054502374034,0.3311148536991604,bf81d8692db,games5425898691,20.0,91.80999755859375,-368.32000732421875,96.16999816894531,-3269.8001098632812,22567.39990234375,2298.6000061035156,-5489.2999267578125,335.9000015258789,67.5,128.0,128.0,,0.802847719132403,1.524333607620922,0.02738375359854029,True,0.0,False,4,3,False,,76561198039309853,enpitsu,26.0,9.239999771118164,-2005.18994140625,17.049999237060547,838.1999969482422,10908.00048828125,2.5999999046325684,-0.5999999865889549,-0.19999999552965164,-0.5000000074505806,255.0,255.0,False,0.01680594714585475,1.4939961904466075,2.61645983078127e-05,True,116.0,False,False,False,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-119.27999877929688,1189.4100341796875,16.079999923706055,1605.2000427246094,-15064.100341796875,134.89999771118164,7.900000214576721,13.300000429153442,84.30000305175781,163.0,128.0,,0.00823631585662038,-1.4339626645715502,0.006024601222896088,True,63.0,False,4,False,4,,Tominho15,2535417606874426,9.0,-67.66999816894531,170.4199981689453,85.68000030517578,14700.0,-17462.5,2810.8999633789062,2607.3001098632812,2376.1000061035156,135.6999969482422,255.0,189.0,,0.17759737416953353,-1.0956824836091477,-0.006716611447677197,True,0.0,False,4,False,3,
39,2339,69,False,False,1,5157.136576553447,-115.13999938964844,82.95999908447266,95.29000091552734,-10196.599731445312,-3153.2998657226562,-596.3000106811523,-1077.3999786376953,2698.3999633789062,-653.4999847412109,1.0,-0.028077724404006764,0.47708517549178225,0.5108500645063566,2535417606874426,Tominho15,9.0,-36.5,-72.55999755859375,112.5999984741211,-9836.900024414062,-1256.3999938964844,4284.5001220703125,-2636.400146484375,-4710.299987792969,1054.4000244140625,254.0,189.0,,-0.48577180632896283,1.4274152913860134,-0.2946556387392778,True,0.0,False,4,3,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,119.27999877929688,-1189.4100341796875,16.079999923706055,-1605.2000427246094,15064.100341796875,134.89999771118164,-7.900000214576721,-13.300000429153442,84.30000305175781,163.0,128.0,,-0.00823631585662038,1.4339626645715502,0.006024601222896088,True,63.0,False,4,4,False,,enpitsu,76561198039309853,26.0,-16.100000381469727,1915.8699951171875,17.049999237060547,-825.0,-10727.099609375,2.5999999046325684,-0.7000000029802322,0.29999999329447746,-0.09999999776482582,255.0,255.0,False,-0.016798031273641982,-1.493996074792944,1.883173838740488e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-72.27999877929688,220.89999389648438,106.33999633789062,-1003.3999633789062,-2602.0999145507812,-201.29999160766602,3360.10009765625,508.6000061035156,-4324.4000244140625,128.0,128.0,,-1.4384689772741879,1.1214836339997787,-2.662181041823404,True,0.0,False,4,False,3,
40,2350,69,False,False,1,5318.047975175824,-615.3499755859375,41.22999954223633,93.1500015258789,-12381.400146484375,-802.2000122070312,0.0,-947.7999877929688,118.80000114440918,2144.600067138672,1.0,0.4104138413889474,-0.22946251979264579,1.0661830385385525,2535417606874426,Tominho15,9.0,-459.1700134277344,-162.74000549316406,136.92999267578125,-9862.899780273438,-2149.499969482422,-150.10000228881836,-3791.4999389648438,-3980.4000854492188,-173.29999923706055,254.0,190.0,,0.4495311261561245,-2.9140070813358583,2.8984962279411697,True,0.0,False,4,3,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,36.959999084472656,-557.969970703125,17.010000228881836,-4772.200012207031,13943.1005859375,2.3999999463558197,0.09999999776482582,-0.7000000029802322,2013.6000061035156,163.0,255.0,,-0.009589797490798592,1.1839611594389146,5.9109781100990175e-05,True,94.0,False,4,4,False,,enpitsu,76561198039309853,26.0,27.65999984741211,1432.3699951171875,17.049999237060547,8.999999761581421,-12036.099853515625,3.1999999284744263,-0.0,-2.199999988079071,-2195.2000427246094,255.0,0.0,False,-0.01671499986643798,-1.535497426342906,-0.00021879923557486053,True,112.68368152392807,True,False,False,False,,games5425898691,bf81d8692db,20.0,-118.52999877929688,134.6699981689453,99.55000305175781,-1073.3999633789062,-1990.7000732421875,-139.20000076293945,5381.300048828125,-984.4000244140625,-567.7000045776367,255.0,61.0,,1.4673504354560387,-2.943270151715975,-1.5466072075695052,True,0.0,False,4,False,3,
41,2362,70,False,False,1,5518.7118816593265,-1136.0999755859375,9.039999961853027,93.1500015258789,-11224.49951171875,-658.7000274658203,0.0,-580.9000015258789,-2605.5999755859375,2144.600067138672,1.0,0.17583124607859613,-0.961273230179346,1.7491610435708391,2535417606874426,Tominho15,9.0,-875.8800048828125,-252.6699981689453,106.30000305175781,-9804.299926757812,-2032.7000427246094,-1840.2000427246094,-1424.7999572753906,-1675.5000305175781,592.400016784668,254.0,255.0,,0.5390654560714024,1.2337731383339356,0.28190440745155637,True,0.0,False,4,4,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-352.2900085449219,-135.97000122070312,17.010000228881836,-14645.50048828125,6894.89990234375,0.09999999776482582,0.19999999552965164,-0.0,2037.7000427246094,255.0,255.0,,-0.009605012399143997,0.3721955023686743,1.964182284028918e-05,True,62.70007726453966,True,4,4,False,,enpitsu,76561198039309853,26.0,-232.88999938964844,981.3200073242188,17.049999237060547,-12304.89990234375,-7340.2001953125,-1.0000000149011612,-0.0,-0.0,-2266.4999389648438,255.0,0.0,False,-0.01676910678838363,-0.46692207506603745,2.2759512886344845e-05,True,107.19891587124076,True,False,False,False,,games5425898691,bf81d8692db,20.0,-162.99000549316406,50.279998779296875,52.209999084472656,-1142.3999786376953,-2167.4000549316406,-2399.600067138672,1611.4999389648438,-1676.7999267578125,-3237.7999877929688,255.0,0.0,,0.0007345169128018988,-0.7666500004508005,0.14169330822657797,True,0.0,False,4,False,4,
42,2379,70,False,False,1,5820.258435884669,-1784.93994140625,-26.040000915527344,94.23999786376953,-23630.90087890625,-83.10000419616699,2934.8001098632812,-773.7000274658203,-329.0999984741211,1094.7000122070312,1.0,0.4628516588589015,-1.9242608551016518,-1.872814648136481,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-1626.8800048828125,-42.5099983215332,16.81999969482422,-18917.80029296875,-1141.3999938964844,-225.30000686645508,-1268.7999725341797,2375.2000427246094,-2107.5,186.0,128.0,,0.010746813496408238,-0.046312277942602204,0.009437531875563173,False,59.0,False,4,4,False,,2535417606874426,Tominho15,9.0,-1439.510009765625,-286.8399963378906,17.040000915527344,-10330.400390625,-16.799999475479126,8.100000023841858,-3.3000001311302185,1.2999999523162842,172.09999084472656,254.0,128.0,,-0.016765919950576823,-0.02082785540768001,-0.0003055703048643705,True,0.0,False,4,4,False,,enpitsu,76561198039309853,26.0,-1134.1500244140625,1019.8599853515625,17.049999237060547,-15077.099609375,7373.699951171875,2.5999999046325684,0.7000000029802322,-0.19999999552965164,-368.69998931884766,255.0,0.0,False,-0.016775572650571714,0.4898768294734629,0.00021657348534220524,False,78.61854616288217,True,False,False,False,,games5425898691,bf81d8692db,20.0,-359.2900085449219,83.94999694824219,17.010000228881836,-5550.4998779296875,3676.4999389648438,2.199999988079071,3.400000035762787,-2.5999999046325684,-789.7000122070312,255.0,44.0,,-0.009476194506174452,0.5709090356127025,4.706185731979046e-05,True,0.0,False,4,False,4,
43,2431,72,False,False,1,7052.606792394587,-3918.27001953125,-13.84000015258789,896.8200073242188,7534.6002197265625,11275.0,6185.8001708984375,-5394.7998046875,-1795.7000732421875,1915.8000183105469,1.0,0.8563149264253083,2.8482627441658708,-2.4922414537687074,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-4015.1201171875,-184.6999969482422,831.22998046875,11266.400146484375,3268.2000732421875,13151.199951171875,-2078.000030517578,2032.1000671386719,4669.200134277344,128.0,0.0,,1.0785194457014504,1.518650045504606,1.730252605095164,False,238.0,False,6,5,False,,2535417606874426,Tominho15,10.0,-3042.590087890625,-1384.68994140625,73.36000061035156,2058.0999755859375,-18216.300048828125,2096.1000061035156,4791.300048828125,2492.5999450683594,1038.8999938964844,254.0,161.0,,-0.32519490547183644,-1.7386113203116362,-0.06100916925753133,False,0.0,False,5,6,False,,enpitsu,76561198039309853,26.0,-3067.969970703125,4453.3798828125,17.049999237060547,6686.500244140625,20005.0,3.400000035762787,-0.3999999910593033,-1.0000000149011612,-2675.5999755859375,255.0,0.0,False,-0.01677878740747738,2.0289246122367275,-4.196820512317709e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2634.2900390625,1306.43994140625,31.239999771118164,-14896.700439453125,7105.999755859375,-2728.9999389648438,-639.900016784668,-1828.699951171875,-323.6000061035156,255.0,85.0,,0.18585879955443643,0.39935480256990663,0.025994214665460622,False,31.0,False,6,False,6,
