,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
76,5324,159,False,False,1,2464.7554359782393,-1443.5899658203125,4364.5400390625,387.1300048828125,6246.199951171875,23251.0009765625,3930.2999877929688,2501.699981689453,-2376.6000366210938,4076.300048828125,1.0,0.2584417347492194,-1.6400568782564058,-0.45849059989384006,bf81d8692db,games5425898691,20.0,-1493.0400390625,4166.22998046875,256.010009765625,8126.5997314453125,12015.50048828125,3384.1000366210938,-4494.100036621094,2360.0999450683594,2117.100067138672,255.0,146.0,,0.29043802150008347,2.1770252205104303,0.41830979197626034,True,12,False,11,181.0106407980765,True,,76561198039309853,enpitsu,25.0,-1093.8499755859375,2357.989990234375,17.049999237060547,-222.99999237060547,3099.2999267578125,2.5999999046325684,-0.5000000074505806,-0.0,0.0,255.0,,,-0.016810932836200502,1.4988985915462925,1.475921310253301e-06,True,False,2,2,129.0,False,,depuemi,2163267719346808250,9.0,-1129.06005859375,4270.990234375,217.7899932861328,-10168.499755859375,3566.7001342773438,1750.8000183105469,3158.599853515625,-2815.8999633789062,-3513.2998657226562,255.0,255.0,,0.41813644940393796,0.23210479101713039,-0.8334309384137178,True,0.0,False,3,6,False,,KK1982NRW,6484371586704118751,7.0,-3442.010009765625,-3693.469970703125,17.010000228881836,-4892.099914550781,12140.999755859375,2.3000000417232513,-0.0,-0.0,-2318.699951171875,255.0,0.0,False,-0.009525190532781646,1.255517515995883,-3.317291240286239e-08,True,6,False,52.0,False,4,
77,5361,161,True,True,1,2136.313037933196,-680.219970703125,3698.0,223.00999450683594,6078.499755859375,26576.201171875,5877.1002197265625,3308.599853515625,-517.2000122070312,683.6000061035156,1.0,0.03732889178725314,-2.752878097208369,0.5890384193941052,76561198039309853,enpitsu,25.0,-703.97998046875,3483.22998046875,147.83999633789062,4170.10009765625,13073.599853515625,1767.7000427246094,-5092.200012207031,1848.800048828125,-949.0000152587891,255.0,128.0,,-0.13234441761937782,1.6497540297086053,0.02367547825255768,True,4,2,1,91.0,False,,bf81d8692db,games5425898691,20.0,-1077.22998046875,5102.97998046875,212.97999572753906,-1557.1000671386719,-4.799999892711639,1509.1999816894531,-3.100000023841858,-1490.8999633789062,-1.2999999523162842,255.0,255.0,,1.0219152448857323,0.017785652956813686,-1.5555315640011007,True,12,False,12,165.0,False,,depuemi,2163267719346808250,9.0,-1313.77001953125,5099.81982421875,159.80999755859375,-890.8999633789062,393.49998474121094,2095.800018310547,711.3999938964844,1593.800048828125,444.3000030517578,255.0,0.0,,1.0930989163790799,0.14953720096106674,-1.4049474733945404,True,0.0,False,4,6,False,,KK1982NRW,6484371586704118751,7.0,-3390.93994140625,-1840.719970703125,17.010000228881836,-243.99999618530273,13978.199462890625,2.0999999344348907,-0.0,-1.0000000149011612,2085.0999450683594,255.0,249.0,False,-0.00955498522066087,1.50049035080406,8.409837047537574e-05,True,6,False,82.0,False,4,
78,5631,161,False,False,1,5202.280885664532,-9.15999984741211,17.06999969482422,133.41000366210938,-7896.199951171875,10641.600341796875,8990.800170898438,4131.199951171875,1108.499984741211,-4207.5,1.0,0.19544957015693648,0.25240669494057866,-0.4081716473419814,76561198039309853,enpitsu,24.0,60.630001068115234,-76.63999938964844,110.6500015258789,-3050.5999755859375,5022.099914550781,214.20000076293945,-2428.000030517578,-1796.6000366210938,4596.300048828125,255.0,0.0,,-1.026989560037269,-0.26962003292576947,1.2047872987049464,True,2,False,1,0.0,False,,bf81d8692db,games5425898691,19.0,2738.06005859375,-4139.39990234375,17.010000228881836,17428.399658203125,-2425.8999633789062,2.3000000417232513,-0.29999999329447746,-0.0,1948.699951171875,255.0,255.0,,-0.009583341813344274,-3.0714611872837145,4.708330563626399e-05,True,False,False,False,0.0,False,,depuemi,2163267719346808250,8.0,-102.5,234.91000366210938,48.84000015258789,9737.999877929688,-16861.500244140625,3293.2998657226562,469.39998626708984,222.09999084472656,-1040.5999755859375,255.0,93.0,,-0.02256303891029993,-1.9905775131277497,9.484793753877183e-05,True,0.0,False,False,4,False,,KK1982NRW,6484371586704118751,7.0,-62.290000915527344,4324.52978515625,17.010000228881836,-404.00001525878906,-7488.800048828125,2.0000000298023224,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.009402819898898792,-1.5168657764984357,-1.7489394988729617e-06,True,False,False,116.0,False,False,
79,5815,168,False,False,0,4940.530825079522,3490.0,2865.830078125,175.6999969482422,-3175.7998657226562,517.400016784668,7602.19970703125,-5763.2000732421875,-1650.3999328613281,246.10000610351562,0.0,-1.1305894169625794,1.64513756529921,-2.2319623375788042,6484371586704118751,KK1982NRW,7.0,3483.340087890625,2880.360107421875,45.529998779296875,-2405.5999755859375,-3237.39990234375,2647.6998901367188,1148.7000274658203,1359.7000122070312,-944.4999694824219,128.0,0.0,,0.011179133915325708,-2.1748169820027305,-0.015341825336507112,True,3,False,False,203.0,False,,2163267719346808250,depuemi,9.0,745.1300048828125,1580.739990234375,17.0,11634.49951171875,-5131.199951171875,3.400000035762787,-0.09999999776482582,0.0,2342.2999572753906,255.0,255.0,,0.009549783176007605,-0.349546861826512,6.533483256215453e-06,True,4,False,4,61.0,False,,enpitsu,76561198039309853,25.0,2982.780029296875,4319.31982421875,17.049999237060547,-11459.69970703125,6889.4000244140625,4.399999976158142,0.5000000074505806,0.0,3548.3999633789062,255.0,255.0,False,0.016769475780252556,3.0135957981341464,8.758855885111271e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,1577.6099853515625,4362.22021484375,17.010000228881836,12932.7001953125,-7192.5,0.0,0.3999999910593033,0.0,0.0,255.0,128.0,,0.009560815224341287,-0.507559144871001,-3.3115528457158076e-05,True,False,False,186.7777291702968,True,False,
80,5868,170,False,False,1,8944.538589882219,-2901.64990234375,-2958.31005859375,429.1300048828125,8754.299926757812,1674.2999267578125,8145.0,5939.4000244140625,312.1999931335449,-790.5000305175781,1.0,0.8737339798444244,1.1578559317287387,0.5498959703291267,bf81d8692db,games5425898691,20.0,-2951.5,-3018.5400390625,236.77999877929688,2818.0999755859375,10323.800048828125,3562.0001220703125,-703.0999755859375,2244.7000122070312,391.19998931884766,255.0,54.0,,0.8575505309049679,2.210155463978609,0.6819190421772108,True,4,False,3,136.07358266204918,True,,76561198039309853,enpitsu,25.0,-2547.110107421875,-4054.43994140625,17.049999237060547,1137.7999877929688,2993.900146484375,2.5999999046325684,-0.09999999776482582,0.09999999776482582,-1643.8999938964844,255.0,128.0,False,-0.016627134944223496,1.8057117952660897,-0.00011049673245693879,True,2,False,2,255.0,False,,depuemi,2163267719346808250,9.0,-532.77001953125,-2368.840087890625,17.0,7099.69970703125,10162.7001953125,3.400000035762787,-0.19999999552965164,-0.09999999776482582,2363.000030517578,255.0,255.0,,-0.00952827980325658,2.1158579319648614,2.2479753427395555e-05,True,61.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,-3029.02001953125,-2646.070068359375,252.16000366210938,4842.200012207031,-3380.4000854492188,2493.800048828125,1261.3999938964844,575.099983215332,-889.1999816894531,255.0,83.0,,0.27367371505606697,-2.1791807167564228,0.146030518476255,True,6,False,160.0,False,False,
81,5939,172,True,True,0,3042.4805990130826,715.1799926757812,2559.14990234375,317.1600036621094,990.6999969482422,23574.69970703125,-758.0999755859375,-4232.0001220703125,482.20001220703125,-4225.799865722656,0.0,0.6931766264691622,1.0304337094181577,-2.8737730251379574,2163267719346808250,depuemi,9.0,677.3300170898438,2423.97998046875,242.9499969482422,-7610.5999755859375,15870.699462890625,3318.800048828125,-3348.0999755859375,1139.4999694824219,2417.7999877929688,255.0,0.0,,-0.5572281608615395,2.9663432347092042,-0.12934629424949937,True,6,False,5,4.638098816717816,True,,6484371586704118751,KK1982NRW,7.0,1674.4300537109375,1750.489990234375,16.989999771118164,-7752.80029296875,-9939.69970703125,4.300000071525574,-0.09999999776482582,-0.7000000029802322,5.5000001192092896,255.0,128.0,,0.009508073047353603,-2.233042213604156,-5.7750561530570626e-05,True,4,False,6,142.0,False,,enpitsu,76561198039309853,25.0,548.5800170898438,3933.239990234375,17.049999237060547,-3990.4000854492188,5219.6002197265625,2.5999999046325684,2.199999988079071,-0.19999999552965164,-241.49999618530273,255.0,128.0,False,0.017102560100476196,2.1899206989234457,0.0002234022126416758,True,247.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,786.7999877929688,2879.030029296875,17.010000228881836,2431.300048828125,12085.2001953125,2.3999999463558197,-0.09999999776482582,0.19999999552965164,-2327.4000549316406,255.0,0.0,,0.009555011345303161,1.309362559309649,-1.725783502133936e-05,True,4,False,148.0,False,4,
82,6245,174,False,False,1,5239.772796281069,7.949999809265137,-23.969999313354492,96.68000030517578,6422.39990234375,4585.7000732421875,4557.699890136719,3227.0999145507812,-1071.3999938964844,-4943.399963378906,1.0,-0.06540680882916787,-0.15852249441083702,-0.10758028650199654,76561198039309853,enpitsu,25.0,-28.56999969482422,-257.6499938964844,107.12000274658203,-6373.599853515625,21993.701171875,2055.2000427246094,-3336.099853515625,-4160.7000732421875,1344.7000122070312,255.0,255.0,,-0.6344266978420512,1.530919796954841,-0.43400753735866343,True,2,False,1,31.0,False,,bf81d8692db,games5425898691,19.0,2711.27001953125,-4046.68994140625,17.010000228881836,17124.89990234375,-9406.199951171875,2.3000000417232513,-1.0000000149011612,0.3999999910593033,1763.800048828125,128.0,255.0,,-0.00965361601991749,-2.6885346756248065,0.00016111499954767728,True,False,False,False,0.0,False,,depuemi,2163267719346808250,8.0,-16.950000762939453,155.67999267578125,85.62999725341797,-6964.7998046875,-1451.7999267578125,1335.8000183105469,-2543.2000732421875,-4862.60009765625,369.3000030517578,255.0,89.0,,-0.24032535454775625,-1.1411993395651077,0.5913367100436807,True,0.0,False,3,4,False,,KK1982NRW,6484371586704118751,7.0,-239.7100067138672,3808.989990234375,17.010000228881836,-6721.300048828125,-7859.7998046875,1.899999976158142,0.29999999329447746,0.29999999329447746,-187.70000457763672,255.0,128.0,,-0.009511483433351644,-0.8443704639834404,0.00011490950856053682,True,False,False,116.0,False,False,
83,6315,177,False,False,0,6022.643780544167,-1381.5400390625,-863.0399780273438,118.97000122070312,-23677.2998046875,18695.10009765625,7514.4000244140625,3709.2001342773438,-3458.900146484375,-2132.5,0.0,-0.03206663041098473,-2.001249477159401,-0.5785511395916234,6484371586704118751,KK1982NRW,7.0,-1236.8499755859375,-996.75,48.150001525878906,-14109.69970703125,17852.5,3346.7001342773438,-353.1999969482422,-276.9000053405762,127.39999771118164,255.0,168.0,False,0.020940254224323135,2.2410499174890717,9.429236424313318e-05,True,3,False,False,4.924963461455494,True,,2163267719346808250,depuemi,8.0,1419.6500244140625,-737.5599975585938,17.010000228881836,-8304.000244140625,-8348.099975585938,2.199999988079071,0.09999999776482582,0.0,-2391.0000610351562,255.0,0.0,,0.00951359327097904,-2.4152987791859855,8.168786754810201e-06,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25.0,3171.5,28.059999465942383,17.030000686645508,17832.39990234375,-288.4000015258789,5.099999904632568,-0.19999999552965164,0.0,-0.09999999776482582,255.0,255.0,False,0.016784125284423423,-0.01620123387238341,2.0491808853755724e-05,True,0.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,-2359.929931640625,637.5800170898438,16.989999771118164,10905.799560546875,-20228.499755859375,4.4999998807907104,0.09999999776482582,-0.5999999865889549,855.5999755859375,255.0,212.0,,0.009598994086394823,-1.0643958718006175,0.00015108974890019295,True,False,False,181.0,False,False,
84,6440,181,False,False,1,9490.57528007988,459.239990234375,-4340.52001953125,184.22999572753906,-12790.2001953125,-1275.1000213623047,5267.0001220703125,-1346.3999938964844,-1530.8000183105469,1996.6999816894531,1.0,0.07446502266071377,0.0880132222704466,-0.5738040440945075,76561198039309853,enpitsu,25.0,399.44000244140625,-4458.89013671875,152.24000549316406,13790.0,8934.69970703125,60.70000171661377,-3694.8001098632812,4073.2000732421875,-80.50000190734863,255.0,128.0,,-1.4326550816674046,-0.9246982877021693,-2.9554347742481424,True,4,False,3,75.0,False,,bf81d8692db,games5425898691,20.0,-1166.5,-4356.18017578125,16.989999771118164,7008.900146484375,-20396.500244140625,4.699999988079071,-0.0,0.09999999776482582,1991.3999938964844,255.0,255.0,,-0.009577545160180775,-1.9794345750019346,2.890467465256008e-05,True,False,False,False,98.0,False,,depuemi,2163267719346808250,9.0,932.1400146484375,-2200.7900390625,17.010000228881836,-9427.39990234375,8892.7001953125,2.199999988079071,-0.29999999329447746,0.09999999776482582,-2323.300018310547,255.0,0.0,,-0.009533210631853507,0.8226819108682144,-4.44812745432492e-05,True,61.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,646.2999877929688,-4235.14990234375,149.7100067138672,-12145.10009765625,-7832.1002197265625,1011.5000152587891,0.19999999552965164,-0.0,0.0,255.0,128.0,,-0.009557196194042604,-0.5726639801326285,3.008165099271581e-05,True,6,False,,False,False,
85,6587,187,False,False,0,8929.082804411499,3996.35009765625,-2329.5,272.2699890136719,-15554.3994140625,25861.59912109375,-1621.9999694824219,1045.8999633789062,1405.2999877929688,5738.499755859375,0.0,-1.3305897880095925,2.2184749557513244,2.369851640867046,2163267719346808250,depuemi,8.0,4079.22998046875,-2594.639892578125,295.6400146484375,-33.399999141693115,21782.7001953125,-373.6000061035156,-1913.0000305175781,109.20000076293945,-42.39999771118164,255.0,255.0,,0.0672402377934052,1.5636556934244827,-1.5779787617112035,True,4,False,4,173.47495910941913,True,,6484371586704118751,KK1982NRW,7.0,1957.239990234375,-1684.3199462890625,16.989999771118164,-3086.300048828125,-15962.60009765625,4.4999998807907104,0.5000000074505806,3.6000001430511475,-1100.1000213623047,255.0,0.0,,0.009569893544789472,-1.7709155899126015,-7.130717404954978e-05,True,4,False,8,61.0,False,,enpitsu,76561198039309853,25.0,-3572.659912109375,-11.640000343322754,17.030000686645508,12893.199462890625,-7518.800048828125,12.300000190734863,-8.199999928474426,27.59999990463257,2041.3999938964844,255.0,255.0,False,0.015781470749299857,-0.46834095565721146,0.0012658332438530105,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,20.0,2774.989990234375,1833.3299560546875,17.020000457763672,-16596.199951171875,6084.89990234375,1.0000000149011612,-0.3999999910593033,0.0,-1546.6999816894531,255.0,39.0,,0.009594906990484315,2.726090981820134,3.395535131258972e-05,True,False,False,239.0,False,False,
86,6637,188,False,False,1,7437.108577919819,-1488.47998046875,-1904.489990234375,137.6300048828125,-6496.199951171875,-12575.400390625,9017.7001953125,4218.599853515625,3408.699951171875,2565.7000732421875,1.0,-0.08884105568129151,-2.0552945787538133,-0.44340816100085456,bf81d8692db,games5425898691,20.0,-1380.219970703125,-1923.1600341796875,16.049999237060547,-304.20000076293945,-7028.599853515625,-1011.9000244140625,82.5,2639.2001342773438,-999.4000244140625,0.0,128.0,,-0.01525642517796649,1.8505373530615905,0.021344719086987506,True,False,False,False,239.0,False,,76561198039309853,enpitsu,25.0,1515.6600341796875,-2171.780029296875,17.059999465942383,-7670.8001708984375,-19623.699951171875,1.2999999523162842,-0.09999999776482582,-0.0,2.7000001072883606,255.0,128.0,,-0.01679076448748472,-1.1984748666512781,-1.0366831057392915e-05,True,4,False,4,215.0,False,,depuemi,2163267719346808250,8.0,-1942.1500244140625,-798.9099731445312,17.0,11409.100341796875,-19869.3994140625,3.1999999284744263,-0.3999999910593033,0.7999999821186066,-1380.5000305175781,255.0,0.0,,-0.009565466880194646,-2.06882054633654,-0.0001575637861347703,True,99.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,71.06999969482422,3230.47998046875,16.989999771118164,10806.500244140625,-7273.499755859375,4.900000095367432,0.09999999776482582,-0.09999999776482582,-2979.5999145507812,255.0,0.0,False,-0.009544479184012362,-2.3935301543439413,-3.1366487261556716e-05,True,8,False,61.0,False,4,
87,6777,194,False,False,1,9210.93021289523,-1808.3599853515625,-3664.97998046875,96.9800033569336,4261.300048828125,4029.2001342773438,1364.9000549316406,-4117.699890136719,4354.800109863281,-282.39999771118164,1.0,0.5046226521636096,1.4290150923701044,-1.5482245899550477,76561198039309853,enpitsu,25.0,-1799.81005859375,-3837.219970703125,17.049999237060547,3087.9998779296875,7751.099853515625,-1.899999976158142,-0.3999999910593033,-0.9000000357627869,-42.60000228881836,255.0,255.0,False,-0.016666904383163317,1.954763495988287,5.583595922653698e-05,True,4,False,4,213.80750966072077,True,,bf81d8692db,games5425898691,20.0,-1643.0899658203125,-2227.090087890625,17.020000457763672,214.50000762939453,14930.0,0.9000000357627869,0.19999999552965164,0.9000000357627869,-1569.1999816894531,255.0,0.0,,-0.009602223745555008,1.5916176062676088,-0.00035938610256397256,True,6,False,6,191.0,False,,depuemi,2163267719346808250,8.0,-2796.77001953125,-546.9600219726562,17.010000228881836,3843.0999755859375,12404.7998046875,2.0000000298023224,-1.5999999642372131,-6.700000166893005,715.6999969482422,255.0,19.0,False,-0.009526666820306033,1.7901984556680728,-0.0001973122540536214,True,99.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,-2893.3701171875,-1934.25,16.989999771118164,-10446.99951171875,-1968.3999633789062,4.799999892711639,0.7000000029802322,-0.0,-2683.5000610351562,255.0,0.0,True,-0.009523147509450049,-0.09615745079936416,-2.2480442047537272e-05,True,8,False,218.0,False,4,
88,6799,194,False,False,1,8184.601555168272,-1385.300048828125,-2720.239990234375,158.42999267578125,9071.300048828125,16346.700439453125,3241.6000366210938,666.9000244140625,-16.59999966621399,2235.500030517578,1.0,0.4290620096852983,2.3706004865377586,1.708386270724125,76561198039309853,enpitsu,25.0,-1438.0999755859375,-2831.10009765625,43.66999816894531,9790.399780273438,13651.600341796875,2975.2999877929688,-2707.0001220703125,-288.700008392334,499.70001220703125,255.0,255.0,False,-0.10444663935258665,2.228341480433632,-0.10319507994181812,True,6,False,5,151.5189419946363,True,,bf81d8692db,games5425898691,20.0,-1410.3599853515625,-990.3099975585938,17.020000457763672,3108.0999755859375,14480.999755859375,0.7000000029802322,-0.09999999776482582,-1.1999999731779099,-59.29999828338623,255.0,115.0,,-0.009595423163691368,1.781539275042521,5.1562161465401134e-05,True,6,False,6,191.0,False,,depuemi,2163267719346808250,9.0,-2042.4100341796875,2.5899999141693115,17.010000228881836,12384.69970703125,-3436.7001342773438,2.199999988079071,-0.0,-0.0,-2331.9000244140625,255.0,0.0,False,-0.009536888451730861,-2.8046936232468282,-7.533238196534116e-06,True,95.78807745697678,True,4,4,False,,KK1982NRW,6484371586704118751,7.0,-3314.340087890625,-1291.8900146484375,16.989999771118164,4750.899963378906,13517.7001953125,2.3999999463558197,-0.3999999910593033,-0.0,-2234.499969482422,255.0,0.0,False,-0.009527024586206082,1.9769548662056546,4.011617841636905e-05,True,8,False,180.2978494372419,True,4,
89,6805,195,False,False,1,7805.044302908144,-1195.8499755859375,-2379.5,211.3300018310547,9910.0,20866.201171875,3152.0001220703125,3639.7000122070312,-2711.099853515625,3561.7999267578125,1.0,0.5769758424436748,1.9245533559529384,1.7772056337230362,76561198039309853,enpitsu,25.0,-1266.5699462890625,-2594.820068359375,77.05000305175781,13330.2001953125,18217.099609375,1594.2999267578125,-4524.4000244140625,2912.3001098632812,-1138.8999938964844,255.0,255.0,False,-0.8667189176306218,2.411218656070459,-0.3423040049429216,True,6,False,5,153.0,False,,bf81d8692db,games5425898691,20.0,-1342.780029296875,-740.9299926757812,17.020000457763672,4682.200012207031,13977.900390625,0.9000000357627869,1.0000000149011612,3.100000023841858,-557.7999877929688,255.0,128.0,,-0.00959377154397676,1.926232485956089,2.867567983619477e-05,True,6,False,6,191.0,False,,depuemi,2163267719346808250,9.0,-1831.3499755859375,-107.27999877929688,17.010000228881836,11609.69970703125,-8532.100219726562,-0.5000000074505806,3.6000001430511475,-2.5999999046325684,-1087.699966430664,255.0,128.0,False,-0.009553066498690416,-2.436610443011148,0.000170491161119389,True,77.07033119663114,True,4,4,False,,KK1982NRW,6484371586704118751,7.0,-3107.97998046875,-996.719970703125,16.989999771118164,11376.700439453125,10279.7998046875,4.300000071525574,2.199999988079071,1.8000000715255737,-1406.9999694824219,255.0,113.0,False,-0.009566657527790809,2.4788820988781097,0.00010212514334508648,True,8,False,171.0,False,4,
90,6878,197,False,False,0,7662.129231972563,-1151.739990234375,-2517.860107421875,110.73999786376953,-21158.20068359375,-9185.399780273438,2362.5,699.4000244140625,-3192.7999877929688,-5031.499938964844,0.0,-0.02842849185400258,-1.0595492389697208,1.7602134638458866,6484371586704118751,KK1982NRW,7.0,-910.0499877929688,-2509.429931640625,45.79999923706055,-19590.999755859375,-11553.399658203125,3421.400146484375,1.5999999642372131,0.5999999865889549,1442.5,255.0,128.0,False,0.009579791351174375,-2.466614962028928,-7.443717000629427e-05,True,10,False,4,23.0,False,,2163267719346808250,depuemi,9.0,,,,,,,,,,,,,,,,False,,,,,,,enpitsu,76561198039309853,25.0,-1686.0699462890625,-2023.93994140625,17.020000457763672,-4194.200134277344,-22197.19970703125,-16.200000047683716,66.50000095367432,140.9000015258789,654.3000030517578,255.0,255.0,False,0.014470975379278129,-1.7891760474647695,0.006679961769449205,True,46.28707080246301,True,6,6,False,,games5425898691,bf81d8692db,20.0,-386.3800048828125,759.280029296875,17.010000228881836,-8082.19970703125,-1009.8999786376953,2.5,0.3999999910593033,0.0,2502.2000122070312,255.0,255.0,,0.009514096710788572,-2.988871525695356,4.077334360251678e-05,True,8,False,191.0,False,8,
91,7005,202,False,False,0,9757.716444692081,-3605.110107421875,-4234.10009765625,153.9600067138672,-10042.899780273438,15878.00048828125,3570.5999755859375,-193.4000015258789,3984.8001098632812,-4481.400146484375,0.0,-0.41768878474985255,-2.6153600071816414,3.048782560874574,6484371586704118751,KK1982NRW,8.0,-3469.18994140625,-4371.93017578125,39.689998626708984,-8815.0,7689.000244140625,-522.7999877929688,2805.7998657226562,-1169.7000122070312,1653.6000061035156,255.0,128.0,False,-0.010455051165146063,2.41237997743647,0.40879603690541955,True,10,False,4,220.54006011255325,True,,2163267719346808250,depuemi,9.0,-1771.56005859375,-4141.22998046875,17.010000228881836,9880.800170898438,-1492.7000427246094,2.3999999463558197,0.5999999865889549,0.0,-2415.2999877929688,255.0,0.0,,0.009499839020790293,-0.19872366738864347,-4.1640314622397716e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,2390.0,-2709.590087890625,17.040000915527344,-16663.399658203125,8097.0001220703125,3.700000047683716,-0.7000000029802322,0.3999999910593033,45.999999046325684,255.0,128.0,False,0.016783874567673635,2.694422125457768,-8.19504810699115e-05,True,187.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-4022.7099609375,-1765.8499755859375,104.95999908447266,-372.40001678466797,-9851.799926757812,452.7000045776367,-9.200000166893005,277.39999771118164,106.30000114440918,255.0,128.0,,-0.058298603484993966,-1.6366874038359398,-0.8706557864681398,True,8,False,255.0,False,8,
92,7034,203,False,False,0,8452.839162451088,-3643.110107421875,-2853.989990234375,135.7899932861328,8040.3997802734375,22990.70068359375,-2995.4998779296875,-2612.7999877929688,510.99998474121094,4555.299987792969,0.0,-0.8765240745720795,-2.3798540183737056,-1.1787965937599274,6484371586704118751,KK1982NRW,7.0,-3736.510009765625,-3113.840087890625,131.58999633789062,10125.999755859375,17128.199462890625,2948.800048828125,-520.2999877929688,5417.39990234375,793.7000274658203,255.0,6.0,False,-0.018629791849519874,1.3889984256170294,0.6052806097628572,True,12,False,5,187.51455477232577,True,,2163267719346808250,depuemi,8.0,-593.780029296875,-4374.39990234375,17.010000228881836,7791.300048828125,-7800.2001953125,2.3000000417232513,0.19999999552965164,0.0,-2912.5,128.0,0.0,False,0.009571541760760513,-1.0045363550217963,-4.389390100489943e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,835.3200073242188,-1459.9100341796875,17.040000915527344,-12864.3994140625,12997.5,3.8999998569488525,0.19999999552965164,0.0,-1.7000000178813934,255.0,255.0,False,0.016789308286554235,2.350835566029441,1.3759532250488908e-05,True,218.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-3822.639892578125,-3022.2900390625,204.27000427246094,10330.899658203125,-12631.500244140625,-141.899995803833,83.19999694824219,5314.0997314453125,1415.0999450683594,255.0,255.0,,0.29641242825746716,-1.5697424837432687,-2.7205301131554696,True,10,False,255.0,False,9,
