,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
79,5316,159.0,False,False,0,5490.734771921048,881.27001953125,-55.13999938964844,95.22000122070312,-9665.10009765625,10857.7001953125,868.6000061035156,-4070.7998657226562,2160.5999755859375,-2508.800048828125,0.0,-0.6915190790012896,1.835445661019943,2.4948974384901623,bf81d8692db,games5425898691,24.0,1009.5499877929688,-156.52999877929688,17.0,-8978.300170898438,6921.199951171875,-1.0999999940395355,-322.99999237060547,642.7999877929688,2114.199981689453,255.0,255.0,True,0.0013160567608168046,2.6846294385410965,0.011685408016514959,True,31.0,False,4,False,4,,76561198039309853,enpitsu,27.0,-1492.5899658203125,-1814.989990234375,17.059999465942383,12770.999755859375,-5345.2001953125,1.899999976158142,-0.3999999910593033,0.0,2205.500030517578,255.0,255.0,,0.01676717793648326,-0.33480531253242674,5.001257947636538e-05,True,255.0,False,False,2,2,,Chuilzevale,2535414359215580,10.0,2247.199951171875,4693.7998046875,17.010000228881836,13617.60009765625,4547.200012207031,2.3000000417232513,-1.0999999940395355,-0.7000000029802322,2810.0,255.0,255.0,True,0.009599350569125297,0.5703142205842557,0.00014364002049130963,True,255.0,False,4,False,4,,Chuipoudic,2535405930685548,7.0,-1838.949951171875,1809.3499755859375,17.010000228881836,5843.4002685546875,17733.399658203125,2.199999988079071,-1.4000000059604645,-5.0,909.5999908447266,254.0,128.0,False,0.009603925702816683,1.3024620812688223,2.784243318158791e-05,False,92.0,False,8,False,8,
80,5395,162.0,False,False,0,2735.1214391222375,-1133.1600341796875,2415.179931640625,93.13999938964844,-4520.5999755859375,5873.3001708984375,0.0,-4755.199890136719,-3647.9000854492188,-282.39999771118164,0.0,-0.8369484379431692,-1.0607178397475354,0.6082833029318906,bf81d8692db,games5425898691,24.0,-1294.25,2329.14990234375,16.989999771118164,2550.7000732421875,12273.399658203125,4.900000095367432,0.09999999776482582,0.7000000029802322,-2141.4999389648438,128.0,0.0,False,0.009637918094426783,1.311498945397555,-7.941070106560745e-05,True,0.0,False,4,False,4,,76561198039309853,enpitsu,27.0,-264.8399963378906,587.0499877929688,17.059999465942383,12811.800537109375,-323.3000183105469,1.1999999731779099,0.5000000074505806,0.0,-678.4999847412109,255.0,255.0,,0.016755266203884567,-0.08092851945506395,0.0002989167936602563,True,255.0,False,False,2,2,,Chuilzevale,2535414359215580,10.0,358.5400085449219,4454.25,17.010000228881836,-5597.60009765625,-548.8999938964844,2.0999999344348907,0.5999999865889549,-0.3999999910593033,-2.5,128.0,128.0,False,0.009605703701206687,-3.0443653479954813,6.224715075476975e-05,True,186.0,False,4,False,4,,Chuipoudic,2535405930685548,7.0,-829.4099731445312,4770.64990234375,17.010000228881836,230.79999923706055,152.70000457763672,2.3999999463558197,2.5999999046325684,0.0,411.5999984741211,0.0,13.0,False,0.009825853910290807,-0.02292281990114042,0.00010857985957743646,True,153.0,False,8,False,8,
81,5418,163.0,False,False,0,1922.0318890925998,-542.530029296875,3250.75,168.67999267578125,14680.30029296875,15704.200439453125,-550.4999923706055,-2186.6000366210938,-4907.60009765625,-438.49998474121094,0.0,0.013850462737430664,-0.09183213596929665,0.534620252935776,bf81d8692db,games5425898691,24.0,-674.8599853515625,3121.780029296875,106.69999694824219,12165.400390625,11872.2998046875,261.00000381469727,-3903.9999389648438,3870.7000732421875,160.30000686645508,255.0,221.0,False,1.2914754052877546,0.352735131212262,-0.4408922770103707,True,0.0,False,5,False,6,,76561198039309853,enpitsu,27.0,534.4199829101562,1067.949951171875,17.059999465942383,502.90000915527344,9805.399780273438,2.0000000298023224,0.0,0.0,2235.399932861328,255.0,255.0,,0.016838359767187554,1.5669796677856882,-1.6749498393693162e-06,True,255.0,False,False,2,2,,Chuilzevale,2535414359215580,10.0,-126.02999877929688,4315.97998046875,17.010000228881836,-3241.300048828125,-3935.0,2.5,1.8000000715255737,-0.09999999776482582,1876.9000244140625,0.0,255.0,False,0.009645779717252384,-2.264287694375192,-2.1529389547047885e-05,True,216.0,False,4,False,4,,Chuipoudic,2535405930685548,7.0,-520.0700073242188,4546.419921875,17.010000228881836,6551.199951171875,-8137.1002197265625,-0.29999999329447746,-2.3000000417232513,2.5999999046325684,-394.7999954223633,255.0,81.0,False,0.00955257397693369,-0.8927191418905903,2.7620722034141362e-05,True,127.928911975635,True,8,False,8,
82,5430,163.0,False,False,0,1565.3792071064165,74.80000305175781,3912.010009765625,94.44000244140625,13024.599609375,14456.8994140625,1852.7000427246094,-5045.799865722656,-892.0999908447266,-438.49998474121094,0.0,-0.872037781019708,2.2126449160956914,-2.3041810717194355,bf81d8692db,games5425898691,24.0,-155.44000244140625,3637.0400390625,99.83000183105469,11251.300048828125,11135.30029296875,-139.79999542236328,-3909.5001220703125,3861.300048828125,235.79999923706055,255.0,128.0,False,-1.3476252052241664,-1.3455060183000518,2.143277599272056,True,0.0,False,5,False,6,,76561198039309853,enpitsu,27.0,352.07000732421875,1429.7099609375,17.059999465942383,-8479.199829101562,6272.1002197265625,1.8000000715255737,4.399999976158142,-3.0000001192092896,2053.000030517578,255.0,0.0,,0.016692337908940445,2.5637722342737224,-5.9313827746456806e-05,True,255.0,False,False,2,2,,Chuilzevale,2535414359215580,10.0,-72.04000091552734,4313.22021484375,26.420000076293945,9092.39990234375,-993.6000061035156,1695.8000183105469,158.80000114440918,92.20000267028809,4020.8999633789062,0.0,129.0,False,0.016667292102577124,-1.8359656043810724,-0.009212057585849498,True,216.0,False,4,False,4,,Chuipoudic,2535405930685548,7.0,-192.75,4264.33984375,17.030000686645508,7941.9000244140625,-1629.7999572753906,-7.300000190734863,-22.799999713897705,59.000000953674316,3896.199951171875,255.0,255.0,False,0.007602322908530549,0.0279143633848135,0.0015250944682200292,True,128.0,False,8,False,8,
83,5504,166.0,False,False,1,10390.703178065092,-2486.31005859375,-4684.7998046875,846.4500122070312,-18510.799560546875,6495.999755859375,517.2000122070312,4343.500061035156,973.3999633789062,4023.0999755859375,1.0,-0.7264085177990411,2.30937363325914,1.198057305199546,2535405930685548,Chuipoudic,7.0,-2312.820068359375,-4756.47021484375,742.0900268554688,-12720.699462890625,12542.2998046875,788.4999847412109,-4471.700134277344,1271.6000366210938,2938.800048828125,254.0,40.0,True,0.5175684731116812,0.03594104032498475,2.860998945545926,True,99.33847741414141,True,9,False,10,,2535414359215580,Chuilzevale,10.0,-878.969970703125,-4461.7900390625,17.0,-7645.30029296875,-1626.7999267578125,3.799999952316284,-0.3999999910593033,-0.0,-2055.7000732421875,255.0,6.0,,-0.009525704027386745,-0.2267073930069466,-0.00025670636250718957,True,216.0,False,False,4,4,,enpitsu,76561198039309853,27.0,-1946.510009765625,-1181.4100341796875,17.059999465942383,-5841.5997314453125,12833.199462890625,1.1999999731779099,0.09999999776482582,-0.7000000029802322,0.0,255.0,255.0,True,-0.016763874173358055,1.1436304851144499,6.03868100597292e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3544.320068359375,-3886.35009765625,17.010000228881836,-13606.400146484375,5833.800048828125,2.0999999344348907,-0.7000000029802322,-0.0,-980.0,255.0,67.0,,-0.009575221322308463,0.4280480638626035,-6.611884213565904e-05,True,255.0,False,6,False,6,
84,5539,167.0,False,False,1,9904.287746910268,-3992.739990234375,-3473.659912109375,501.260009765625,2986.9000244140625,10833.00048828125,-4726.300048828125,158.90000343322754,2325.8999633789062,5528.499755859375,1.0,-0.13661940877065465,0.8924064126263173,0.2887571643187164,2535405930685548,Chuipoudic,7.0,-4034.35009765625,-3153.239990234375,518.010009765625,-13796.8994140625,12701.700439453125,-5284.2999267578125,-825.0,-785.0,-3765.0,254.0,0.0,False,-0.075003578036228,1.1680667877703022,0.16022752814041968,True,81.0,False,10,False,10,,2535414359215580,Chuilzevale,10.0,-2171.56005859375,-3958.68994140625,17.0,-12730.30029296875,10106.099853515625,1.8000000715255737,0.29999999329447746,-0.7000000029802322,-0.5000000074505806,255.0,128.0,,-0.009572523050433069,0.671091168998581,7.267730672484501e-05,True,213.0,False,False,4,4,,enpitsu,76561198039309853,27.0,-2652.010009765625,-652.1099853515625,17.059999465942383,-379.39998626708984,-399.0999984741211,1.1999999731779099,-0.7000000029802322,-0.0,0.5999999865889549,128.0,128.0,False,-0.01690765143177675,-0.8116620586700591,-3.370709834204209e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3856.199951171875,-3032.89990234375,20.40999984741211,1983.3999633789062,1211.8000030517578,-260.10000228881836,-381.19998931884766,-636.5000152587891,-210.0,128.0,128.0,,-0.07076969049378999,2.641487082452078,0.06248240671013027,True,255.0,False,6,False,6,
85,5550,168.0,False,False,0,5222.61842656042,3892.260009765625,3054.739990234375,291.9700012207031,6881.199951171875,-1669.7999572753906,9767.19970703125,3502.7999877929688,-2809.4000244140625,3979.5001220703125,0.0,-0.6501439193982312,1.5383104281331832,-0.014044581940072996,bf81d8692db,games5425898691,24.0,3841.780029296875,3036.010009765625,106.27999877929688,3200.7000732421875,2712.0999145507812,2711.4999389648438,-3334.1000366210938,4369.2999267578125,-203.99999618530273,255.0,79.0,,-0.7324671632416772,-2.7541096968040018,0.19248210272488311,True,255.0,False,7,False,8,,76561198039309853,enpitsu,27.0,2653.510009765625,653.6799926757812,17.059999465942383,-2.199999988079071,-2.5,1.1999999731779099,0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,False,0.016917564570418927,0.8116621229119609,-2.9446791018517803e-05,True,255.0,False,False,2,2,,Chuilzevale,2535414359215580,10.0,2647.320068359375,3585.330078125,17.0,5986.300048828125,-4516.7999267578125,3.1999999284744263,0.0,0.3999999910593033,110.50000190734863,0.0,133.0,,0.00992206510907834,-0.6449144710118345,2.3696410179757383e-05,True,213.0,False,4,False,4,,Chuipoudic,2535405930685548,7.0,4079.159912109375,2747.280029296875,347.8299865722656,-36.30000114440918,-10530.30029296875,-4567.300109863281,2222.7999877929688,58.69999885559082,29.500000476837158,255.0,0.0,False,0.4128400184636591,-1.560879572520863,1.5783979209815178,True,81.0,False,10,False,10,
86,5609,170.0,False,False,1,8764.75778380187,-3228.610107421875,-2593.60009765625,258.3299865722656,2492.4000549316406,10806.99951171875,-4011.300048828125,-2842.9998779296875,-2918.900146484375,-2122.5,1.0,0.05912773512163114,-2.5225482657796987,-0.888688225721453,2535414359215580,Chuilzevale,10.0,-3239.1201171875,-2780.7099609375,209.85000610351562,-1993.3000183105469,5145.0,-1267.300033569336,-1398.6000061035156,-985.2999877929688,-681.5000152587891,254.0,128.0,,-0.23619257472867483,1.4930196564111797,-0.03275049897249267,True,204.0,False,4,False,6,,2535405930685548,Chuipoudic,7.0,-1566.280029296875,-3770.300048828125,15.789999961853027,15820.6005859375,-6761.400146484375,126.19999885559082,-64.6999979019165,-27.899999618530273,1601.9000244140625,255.0,244.0,False,-0.012616342943195826,-2.7724883162350418,0.001524883246426342,False,111.0,False,False,12,12,,enpitsu,76561198039309853,27.0,-2993.18994140625,-1210.9100341796875,17.059999465942383,1107.9000091552734,6911.7999267578125,1.1999999731779099,-0.0,1.0000000149011612,1961.0000610351562,0.0,128.0,False,-0.01689730609252171,-1.590785472649462,0.00029091173012063727,True,213.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3982.39990234375,-2836.2900390625,66.94999694824219,1259.4000244140625,10364.599609375,-924.0000152587891,-317.09999084472656,-910.5999755859375,-485.0,255.0,128.0,,-0.10817141602297446,1.712794481852608,0.6447797627223905,True,233.09456336882806,True,8,False,8,
87,5641,171.0,False,False,0,5334.087852407951,3065.919921875,1568.489990234375,184.52999877929688,2655.4998779296875,19051.099853515625,9620.700073242188,5951.400146484375,-740.2999877929688,-178.70000839233398,0.0,-0.18792684246341038,1.5122542714804763,-0.25952786098811775,76561198039309853,enpitsu,27.0,3038.25,1385.550048828125,102.30000305175781,27.799999713897705,15954.49951171875,2408.000030517578,-5499.7998046875,33.59999895095825,-3.1999999284744263,255.0,128.0,False,0.7615784772712124,1.5640774741453138,-0.0006105688409201227,True,144.0,False,3,False,4,,bf81d8692db,games5425898691,24.0,3231.18994140625,1588.699951171875,17.010000228881836,-2432.7999877929688,-9025.0,2.3999999463558197,-0.7000000029802322,0.19999999552965164,2175.5999755859375,128.0,255.0,,0.009691638441677268,-1.7938173802969557,2.795945824217794e-05,True,226.0,False,False,8,8,,Chuilzevale,2535414359215580,10.0,2927.7900390625,2148.820068359375,17.010000228881836,-3671.099853515625,-2974.7000122070312,2.5,-1.8000000715255737,-1.0999999940395355,-1322.2000122070312,128.0,0.0,,0.009827363239236659,-2.432112939672336,-0.00017410692170109337,True,168.0,False,6,False,4,,Chuipoudic,2535405930685548,7.0,-230.77999877929688,4347.56005859375,17.010000228881836,-13381.99951171875,9902.999877929688,2.3000000417232513,1.899999976158142,-1.4000000059604645,-1701.3999938964844,254.0,0.0,True,0.009593323698348411,2.4726139903367264,-0.00015292537720458377,True,142.0,False,12,False,12,
88,5717,174.0,False,False,1,9980.203264280322,-2111.280029296875,-4376.33984375,272.9100036621094,-8913.200073242188,9141.099853515625,23573.20068359375,-768.6000061035156,529.5999908447266,5926.9000244140625,1.0,-0.3635238414506392,2.459567136508415,2.5035079794455246,2535405930685548,Chuipoudic,7.0,-1905.5400390625,-4551.759765625,127.33999633789062,-16219.100341796875,15898.399658203125,3630.0,-3707.0001220703125,1876.7999267578125,1288.699951171875,254.0,9.0,True,0.28387895042649375,0.38696362323164424,-0.18874633837077426,True,67.0,False,13,False,14,,2535414359215580,Chuilzevale,10.0,-2738.2099609375,-5085.97021484375,454.7200012207031,3304.8001098632812,-597.9000091552734,-3595.5999755859375,529.7000122070312,1627.2000122070312,244.89999771118164,254.0,251.0,,-0.7052542156593925,-2.9618801277869222,-1.5627426416735057,True,61.0,False,False,4,8,,enpitsu,76561198039309853,27.0,-2129.860107421875,-4334.5400390625,98.80000305175781,14140.699462890625,-13573.599853515625,2377.100067138672,2989.5001220703125,4612.900085449219,183.99999618530273,128.0,128.0,False,-0.7447118202076846,-2.5973364863845583,0.03044763879196624,True,115.0,False,6,False,5,,games5425898691,bf81d8692db,24.0,-572.8699951171875,-1640.6400146484375,17.010000228881836,7067.60009765625,-11936.800537109375,2.3000000417232513,0.19999999552965164,-0.3999999910593033,-2174.7000122070312,255.0,0.0,,-0.00957198064138649,-2.0420898326685273,-6.34210355304881e-05,True,255.0,False,8,False,8,
89,5776,176.0,False,False,1,9190.902272341315,-3636.639892578125,-2855.489990234375,119.47000122070312,-3395.5999755859375,3296.9000244140625,10901.099853515625,-3578.9999389648438,-3686.099853515625,3098.699951171875,1.0,-1.0494500316733075,2.146926168125646,-2.5689677598196514,2535414359215580,Chuilzevale,10.0,-3643.1298828125,-3066.820068359375,102.55999755859375,-1886.4999389648438,20163.1005859375,2695.7000732421875,-3123.3999633789062,4526.600036621094,-59.699997901916504,,2.0,,-0.21493460208046927,1.141623758085074,0.8640620160105738,True,,False,5,False,10,,2535405930685548,Chuipoudic,7.0,-3472.050048828125,-1787.3299560546875,16.989999771118164,-5319.5001220703125,18579.69970703125,4.399999976158142,0.09999999776482582,0.09999999776482582,-29.600000381469727,255.0,,,-0.009614670317128898,1.2941861440346245,-9.719784807783637e-06,,,False,False,14,14,,enpitsu,76561198039309853,27.0,-764.3099975585938,-4800.0400390625,17.049999237060547,2030.5000305175781,8181.7999267578125,3.100000023841858,-3.799999952316284,0.7000000029802322,40.999999046325684,255.0,,,-0.016449327800897896,1.8086378472199842,-1.3708498047024625e-05,True,108.71587076494771,True,6,False,6,,games5425898691,bf81d8692db,24.0,-2963.77001953125,-2275.5,17.010000228881836,-19989.7998046875,4254.2999267578125,0.0,-0.29999999329447746,-0.0,-1729.7999572753906,255.0,0.0,,-0.00957969564086581,0.2550546982404327,-0.0001568604663318798,True,220.7158707649477,True,8,False,8,
90,5915,181.0,False,True,1,1905.0148908291922,-920.3900146484375,4565.7099609375,271.55999755859375,12959.000244140625,12583.599853515625,-1547.4000549316406,1969.7000122070312,4768.900146484375,-3062.2000122070312,1.0,1.0868620333505137,-2.1482183409582145,-0.1247780011715483,2535414359215580,Chuilzevale,10.0,-977.3300170898438,4482.7099609375,255.22000122070312,114.39999580383301,8835.0,-1201.9999694824219,-1141.3999938964844,895.8000183105469,-3522.0999145507812,255.0,0.0,,-0.5905761191749898,0.7625598561433066,-2.1031759837742356,True,6.0,False,10,False,14,,2535405930685548,Chuipoudic,7.0,-399.8699951171875,1804.6800537109375,16.989999771118164,-504.0999984741211,2719.5001220703125,4.399999976158142,0.19999999552965164,-0.5000000074505806,653.4999847412109,255.0,172.0,False,-0.009492936528455297,1.442588863782089,3.598334112921647e-05,True,221.0,False,False,14,14,,enpitsu,76561198039309853,27.0,-738.0700073242188,4324.39990234375,188.05999755859375,-544.1999816894531,13157.19970703125,328.3000183105469,-2186.0000610351562,4653.299865722656,1953.8999938964844,255.0,0.0,,0.37205255056883746,1.1730807818717894,1.3645314202862764,True,0.0,False,8,False,7,,games5425898691,bf81d8692db,24.0,-951.530029296875,4897.35009765625,61.650001525878906,10605.899658203125,-7865.999755859375,-2216.300048828125,-243.50000381469727,-2700.2999877929688,423.1999969482422,255.0,255.0,,0.7272816719706134,3.0064944842315002,1.255347721288813,True,233.06613323509055,True,10,4,8,
91,5920,181.0,False,False,0,10041.490007539365,696.1699829101562,-4774.4599609375,279.510009765625,-9076.900024414062,-6995.2001953125,10738.199462890625,4127.300109863281,-2665.8999633789062,-3443.5000610351562,0.0,-0.573054070308058,2.0853964037837684,-0.9400874349242311,bf81d8692db,games5425898691,24.0,677.3499755859375,-4721.41015625,69.16999816894531,-11924.3994140625,6002.7001953125,-96.40000343322754,4870.7000732421875,807.7999877929688,212.99999237060547,255.0,255.0,,-0.559863848363799,-2.4410825940835665,0.2724447132391932,True,217.49273964153824,True,8,4,10,,76561198039309853,enpitsu,27.0,746.530029296875,-4522.43994140625,186.58999633789062,580.2999877929688,-13243.199462890625,-149.0999984741211,2182.2000122070312,-4654.100036621094,1956.300048828125,255.0,0.0,,-0.33311756003502574,-1.1581127564179032,2.4759786621087843,True,0.0,False,False,7,8,,Chuilzevale,2535414359215580,10.0,980.4500122070312,-4614.919921875,222.07000732421875,212.5,-7953.499755859375,-2532.5999450683594,27.300000190734863,-1241.6000366210938,-2621.7001342773438,255.0,50.0,,0.5648190659935515,-1.2037198362601877,-1.730597367108817,True,6.0,False,14,False,10,,Chuipoudic,2535405930685548,7.0,416.3500061035156,-1866.31005859375,16.989999771118164,1357.1000671386719,-4546.300048828125,4.600000083446503,-0.9000000357627869,3.400000035762787,661.6999816894531,255.0,128.0,False,0.009487448117309802,-1.280884689220678,-2.6008004048253942e-05,True,221.0,False,14,False,14,
92,5980,183.0,False,True,1,1208.495196239052,565.5900268554688,3977.550048828125,375.1499938964844,-1982.5999450683594,22041.0009765625,6247.39990234375,5243.699951171875,1288.800048828125,2615.7000732421875,1.0,-0.29540825571538276,-1.2425962151126004,-3.1204127123617273,2535405930685548,Chuipoudic,7.0,600.9299926757812,3842.25,241.6999969482422,3173.800048828125,15329.100341796875,-147.89999961853027,-60.79999923706055,-4358.0999755859375,-3354.5001220703125,254.0,255.0,True,0.6355488909028232,1.994335434048796,-2.56961010805111,True,167.32548813409713,True,15,False,16,,2535414359215580,Chuilzevale,10.0,-814.3499755859375,4130.419921875,102.5999984741211,3717.60009765625,-14075.6005859375,-149.49999809265137,3995.0,909.8999786376953,-1171.6000366210938,128.0,157.0,,1.533021580675344,-1.6785181615704272,-3.0361015431420944,True,6.0,False,False,11,16,,enpitsu,76561198039309853,27.0,-56.689998626708984,5478.25,34.63999938964844,7815.4998779296875,-7852.1002197265625,2808.599853515625,11.200000047683716,29.600000381469727,-1108.7999725341797,255.0,0.0,False,-0.045939740173637604,-2.305617699889756,0.026801528613187478,True,0.0,False,10,False,8,,games5425898691,bf81d8692db,24.0,341.79998779296875,4993.60986328125,27.06999969482422,7055.4998779296875,-1421.6999816894531,3081.7999267578125,0.09999999776482582,0.7999999821186066,-2235.500030517578,128.0,0.0,,-0.009667904566055369,-2.9121579040780556,-3.3296068387591374e-05,True,205.0,False,11,4,8,
93,6072,187.0,False,False,0,9645.161878013998,-335.9800109863281,-4488.89013671875,546.469970703125,-1614.9000549316406,438.49998474121094,3264.89990234375,-3496.4999389648438,312.2999954223633,231.70000076293945,0.0,-0.9660437813577943,0.3035528956970134,-2.4026788901347094,bf81d8692db,games5425898691,24.0,-319.0,-4459.7998046875,377.7699890136719,304.0999984741211,-294.0999984741211,203.50000381469727,-1887.4000549316406,-3491.0000610351562,3807.7999877929688,255.0,128.0,,-0.7577142164216124,-2.0569174074949093,-2.3658023075728054,True,136.0235784899803,True,11,4,14,,76561198039309853,enpitsu,27.0,-1300.6700439453125,-4708.9599609375,17.049999237060547,13173.800048828125,-5858.3001708984375,2.3000000417232513,1.8000000715255737,-0.5999999865889549,198.79999160766602,255.0,255.0,,0.016767295971536714,-0.39660964613169053,-0.0002162746946608664,True,0.0,False,False,10,10,,Chuilzevale,2535414359215580,10.0,-46.06999969482422,-2652.169921875,17.010000228881836,-695.8000183105469,-2787.2000122070312,2.3000000417232513,-0.3999999910593033,2.3000000417232513,-998.0999755859375,254.0,53.0,,0.009536869870883043,-1.715510797512312,-0.00013286047694172786,True,37.0,False,16,False,12,,Chuipoudic,2535405930685548,7.0,-296.0,-4320.2998046875,218.0500030517578,5360.4998779296875,22234.69970703125,667.6000213623047,-2447.4000549316406,966.1000061035156,4829.700012207031,254.0,19.0,True,-0.42240858150792654,2.1105180352699575,1.1465755108987976,False,69.0,False,18,False,17,
94,6116,188.0,False,True,1,766.9835250004561,579.9299926757812,4441.169921875,215.1300048828125,-8363.499755859375,14865.699462890625,-7394.000244140625,-4721.300048828125,-3157.60009765625,1933.3999633789062,1.0,0.7891622517553377,0.6480278889256368,-1.2550090905650795,2535414359215580,Chuilzevale,10.0,680.280029296875,4255.85009765625,208.86000061035156,-1828.2000732421875,14973.299560546875,1730.3999328613281,-80.9000015258789,-5133.699951171875,-1971.6999816894531,128.0,248.0,,0.647030554334386,1.3266901360573902,0.5072419736156347,True,0.0,False,13,False,18,,2535405930685548,Chuipoudic,7.0,-691.6400146484375,841.6500244140625,16.989999771118164,-13754.300537109375,-16655.699462890625,4.000000059604645,-1.7000000178813934,3.100000023841858,-1933.0999755859375,255.0,0.0,False,-0.009792496276343826,-0.8130281035214825,5.130547383882227e-05,False,50.375836556957616,True,False,18,18,,enpitsu,76561198039309853,28.0,676.0900268554688,4751.58984375,53.11000061035156,3343.599853515625,-1471.9000244140625,1316.9999694824219,4036.400146484375,3735.7998657226562,-27.40000009536743,128.0,128.0,,-0.0033148472101194866,-0.7555664529230167,-2.003760055675816,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,24.0,420.3299865722656,4923.419921875,18.459999084472656,157.70000457763672,1997.5999450683594,-2345.5999755859375,-65.59999942779541,-2950.10009765625,-993.8999938964844,255.0,128.0,,0.04722287885080711,-1.234951420453205,-0.10255113453221229,True,114.0,False,14,4,12,
95,6122,188.0,False,False,0,9898.364724875804,-403.20001220703125,-4746.08984375,127.27999877929688,4213.999938964844,6270.7000732421875,11121.99951171875,4882.0001220703125,2945.10009765625,-1868.5000610351562,0.0,0.44615610943826206,-0.3691371281337971,-0.5653591120703001,bf81d8692db,games5425898691,24.0,-412.239990234375,-4919.22021484375,19.18000030517578,934.7000122070312,2004.7000122070312,3029.7000122070312,-19.299999475479126,13.600000143051147,-62.5,255.0,148.0,,0.008277621286650293,1.154999270675629,0.00013301894329464784,True,104.6091356790194,True,12,4,15,,76561198039309853,enpitsu,28.0,-754.2100219726562,-4717.14990234375,65.61000061035156,-3343.599853515625,1471.9000244140625,-122.60000228881836,-4009.2999267578125,-3764.89990234375,24.40000057220459,255.0,128.0,,0.004481397186685654,0.7539616588030706,2.5418168130652754,True,0.0,False,False,12,12,,Chuilzevale,2535414359215580,10.0,-668.239990234375,-4542.22998046875,226.88999938964844,273.799991607666,-11786.700439453125,-148.29999923706055,-707.0999908447266,4315.400085449219,-3335.7000732421875,128.0,255.0,,-0.38262565991120717,-1.245376209966114,-1.1268483243521732,True,0.0,False,18,False,13,,Chuipoudic,2535405930685548,7.0,1138.9000244140625,-514.5900268554688,16.989999771118164,21202.5,8913.400268554688,2.5,0.09999999776482582,0.0,-1979.6000671386719,255.0,0.0,False,0.009584710128268597,0.3197388644070617,-3.3749453181425774e-05,False,31.679389343466813,True,18,False,18,
