,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
76,4149,135,False,False,1,10088.943300204004,1042.47998046875,-4947.8798828125,469.9599914550781,-13884.3994140625,8701.699829101562,4623.2000732421875,-3820.7998657226562,665.2999877929688,320.2000045776367,1.0,-0.016145361882711515,1.4438713160733663,1.9882417095188005,150461462457088856,NLB_ToXiQuE,7.0,1053.030029296875,-5073.18017578125,387.0,-14287.39990234375,3707.5,7812.8997802734375,-71.79999828338623,-654.5999908447266,-204.69999313354492,215.0,15.0,,0.545946815720266,-0.015791829926296307,1.5602637493791902,True,210.0,False,42,False,36,,442826127252772463,NLB_zOoM,7.0,-562.719970703125,-5135.18017578125,17.010000228881836,365.6999969482422,231.8000030517578,3.1999999284744263,-1.2999999523162842,3.700000047683716,-964.4000244140625,255.0,0.0,False,-0.009273650736669498,2.6424682487865585,-0.0001472198701952605,True,255.0,False,22,26,4,,enpitsu,76561198039309853,27,-123.83999633789062,-3413.030029296875,17.040000915527344,-11944.69970703125,5361.5997314453125,5.299999713897705,0.09999999776482582,0.19999999552965164,3507.6998901367188,255.0,255.0,False,-0.016763230559374575,0.06951735495328142,5.9475209415269064e-05,True,99.0,False,10,6,False,,games5425898691,bf81d8692db,19.0,3321.449951171875,829.8200073242188,17.010000228881836,-13222.39990234375,-17737.099609375,2.0999999344348907,1.5999999642372131,2.0000000298023224,-877.6000213623047,255.0,31.0,,-0.009601511123033554,-0.9002623978266807,5.6004169623042264e-05,True,196.0,False,34,30,False,
77,4247,139,False,False,0,4905.574261599471,3070.580078125,2253.669921875,118.29000091552734,15774.000244140625,24334.09912109375,7661.500244140625,4322.699890136719,3431.0000610351562,-2353.9999389648438,0.0,-1.3750032274263322,2.074532864268334,0.22745216795904358,bf81d8692db,games5425898691,19.0,2998.72998046875,2059.830078125,51.790000915527344,13114.3994140625,18556.8994140625,3556.4999389648438,-0.09999999776482582,-0.19999999552965164,1.0000000149011612,255.0,128.0,,0.009614583778336646,0.955656059986585,5.1897978028276375e-05,True,168.0,False,35,False,30,,76561198039309853,enpitsu,27.0,63.06999969482422,2333.64990234375,17.059999465942383,554.5000076293945,-16534.200439453125,1.5999999642372131,0.19999999552965164,-10.399999618530273,44.000000953674316,255.0,255.0,True,0.016777218447212913,-1.5592111436920357,5.140806215635806e-05,True,68.0,False,6,10,False,,NLB_zOoM,442826127252772463,7,2188.889892578125,4253.7900390625,16.989999771118164,11087.19970703125,6316.099853515625,5.0,0.09999999776482582,0.09999999776482582,2880.1998901367188,255.0,255.0,True,0.009573830132538078,0.66844138884852,7.50345305425403e-05,True,235.0,False,28,24,4,,NLB_ToXiQuE,150461462457088856,7.0,1771.7099609375,3775.219970703125,17.020000457763672,19349.100341796875,7781.400146484375,2.199999988079071,0.5999999865889549,0.0,0.9000000357627869,255.0,128.0,,0.016797119044440912,0.3824970764984538,-5.0352827351756795e-05,False,53.3844043362525,True,42,38,False,
78,4317,141,False,False,1,10372.205798708816,-1610.0400390625,-4924.91015625,151.80999755859375,-4327.39990234375,2958.3999633789062,6592.5,-360.99998474121094,5308.4002685546875,-2772.9998779296875,1.0,-0.19644188231118145,1.4417273226030927,2.4655340574644335,442826127252772463,NLB_zOoM,7.0,-1449.8900146484375,-4956.93017578125,70.77999877929688,-2941.7999267578125,-2060.2999877929688,3074.2999267578125,-868.7999725341797,-4642.900085449219,-1822.8999328613281,128.0,37.0,False,0.08415998335583907,-2.22124280148321,0.04278828612714639,True,235.0,False,30,4,25,,150461462457088856,NLB_ToXiQuE,7.0,-1996.72998046875,-5076.06982421875,87.41999816894531,3877.3001098632812,2040.0999450683594,-3179.5001220703125,2748.599853515625,1173.3999633789062,930.4000091552734,58.0,198.0,False,-0.6230889472562271,2.5414957576558233,-0.842807424334961,True,238.0,False,38,42,False,,enpitsu,76561198039309853,27,-504.8699951171875,-3719.9599609375,17.059999465942383,12440.0,-3448.3999633789062,1.899999976158142,0.19999999552965164,-0.0,2321.7999267578125,255.0,255.0,False,-0.01672974392047878,-2.9352831413320826,-2.3438092574987557e-05,True,74.0,False,10,6,False,,games5425898691,bf81d8692db,19.0,-3826.56005859375,-3856.889892578125,21.350000381469727,4601.600036621094,8579.69970703125,-1471.9000244140625,1150.199966430664,-2290.2000427246094,-2463.3999633789062,255.0,0.0,,-0.11577260443726252,2.1321882788756636,0.11150357611640832,True,143.0,False,36,30,False,
79,4363,143,False,False,1,10110.433144518758,-2319.409912109375,-4445.509765625,349.4200134277344,-13316.500244140625,5360.999755859375,2499.9000549316406,784.1999816894531,4668.699951171875,-1524.7000122070312,1.0,-0.7406436979003057,1.3933398950872597,-0.18057635019122414,150461462457088856,NLB_ToXiQuE,7.0,-2175.389892578125,-4482.580078125,204.6699981689453,-8676.699829101562,3877.6998901367188,2022.1000671386719,979.5999908447266,-2481.7999267578125,-1264.000015258789,128.0,191.0,,0.9685110777670431,0.22649659509251358,-0.40397943397554525,True,238.0,False,44,False,39,,442826127252772463,NLB_zOoM,7.0,-1492.1400146484375,-4969.43994140625,19.6200008392334,5790.3997802734375,-254.3000030517578,36.70000076293945,-161.00000381469727,10.800000429153442,7.200000286102295,255.0,,,-0.0073895948472565195,-3.0844292707113334,-0.09125328515682697,True,235.0,False,26,30,4,,enpitsu,76561198039309853,27,1270.9200439453125,-3919.3798828125,17.059999465942383,10529.300537109375,3808.5000610351562,2.0000000298023224,-0.29999999329447746,-0.0,2388.6000061035156,255.0,255.0,,-0.016701936852724968,2.7395683445942622,3.9261328366715996e-05,True,74.0,False,10,6,False,,games5425898691,bf81d8692db,19.0,-2687.389892578125,-4232.7998046875,183.49000549316406,9006.699829101562,-9647.39990234375,1098.0999755859375,1481.9999694824219,2123.5000610351562,1271.8000030517578,255.0,211.0,,0.002117233581964185,-2.531515717773567,-0.08047856505545987,True,133.63965614124012,True,38,30,False,
80,4444,146,False,False,1,8954.76514592292,-3298.2099609375,-2771.7900390625,118.11000061035156,3494.2999267578125,15560.0,699.8000335693359,150.50000190734863,1454.9000549316406,1417.2000122070312,1.0,-0.40875074245972054,-3.010509655486624,1.2039377500802317,150461462457088856,NLB_ToXiQuE,7.0,-3318.93994140625,-2902.8798828125,16.440000534057617,2735.5999755859375,11065.799560546875,-742.3000335693359,-1859.4999694824219,866.6000366210938,-780.1000213623047,255.0,128.0,False,-0.033424500331553114,1.7960890295040717,0.0036672565965546956,True,206.6567655173681,True,44,False,40,,442826127252772463,NLB_zOoM,7.0,507.6000061035156,-3055.14990234375,17.020000457763672,5707.80029296875,12542.19970703125,0.7000000029802322,0.09999999776482582,0.7999999821186066,3.700000047683716,255.0,128.0,,-0.009562609907964823,1.9972481776711177,-7.208152204014727e-05,True,235.0,False,26,30,4,,enpitsu,76561198039309853,28,101.5,814.219970703125,17.049999237060547,-4107.0001220703125,20234.49951171875,2.800000011920929,0.29999999329447746,-1.7000000178813934,-681.9000244140625,255.0,128.0,,-0.016773327293599972,1.3953281176949752,-2.7954935605199e-06,True,44.0,False,12,8,False,,games5425898691,bf81d8692db,19.0,-3011.5400390625,-3240.0,17.0,-14375.10009765625,10968.699951171875,3.3000001311302185,1.5999999642372131,-1.1999999731779099,-523.8999938964844,255.0,41.0,,-0.009590742093286633,0.6508216627965764,-0.00011016984163240703,True,0.0,False,38,30,False,
81,4463,147,False,False,1,7976.5962766326,-3074.030029296875,-1778.449951171875,103.04000091552734,3347.3001098632812,19549.200439453125,912.5,515.9999847412109,1703.699951171875,839.7000122070312,1.0,-1.3584450991335637,-1.5526543754885322,-1.1749502903279614,150461462457088856,NLB_ToXiQuE,7.0,-3075.169921875,-1931.7099609375,16.860000610351562,3341.4999389648438,17677.39990234375,-89.30000305175781,278.99999618530273,-184.0999984741211,605.4000091552734,255.0,128.0,False,-0.01047038431539245,1.7324483217700115,-0.003129172357515336,True,147.15904506560292,True,44,False,40,,442826127252772463,NLB_zOoM,7.0,890.219970703125,-2212.72998046875,17.020000457763672,5809.89990234375,12847.099609375,0.7000000029802322,0.19999999552965164,1.0000000149011612,58.60000133514404,255.0,135.0,,-0.009589851842236714,1.9961699014794059,-4.9384433952684645e-05,True,235.0,False,26,30,4,,enpitsu,76561198039309853,28,155.55999755859375,2184.780029296875,17.049999237060547,3033.0999755859375,20127.19970703125,2.5999999046325684,-0.0,-0.09999999776482582,-9.599999785423279,255.0,128.0,,-0.01677235365084875,1.7214529005085253,1.1979586209698488e-05,True,75.0,False,12,8,False,,games5425898691,bf81d8692db,19.0,-3560.739990234375,-2102.52001953125,17.0,-1497.1000671386719,18393.199462890625,1.0999999940395355,-0.09999999776482582,2.8999999165534973,-1486.9999694824219,255.0,66.0,,-0.009600615501819832,1.5387865423289553,-9.813349601775897e-05,True,15.349307514006092,True,38,30,False,
82,4473,147,False,False,1,7258.997749227408,-2944.0,-1020.1500244140625,95.61000061035156,3233.5000610351562,18508.00048828125,684.7000122070312,-1695.5000305175781,1899.4999694824219,839.7000122070312,1.0,-0.919759699599431,-0.303484614341412,-2.8142727025020484,150461462457088856,NLB_ToXiQuE,7.0,-3054.8798828125,-1160.8399658203125,17.020000457763672,-3609.8001098632812,21192.5,2.199999988079071,-0.3999999910593033,0.5000000074505806,331.89998626708984,255.0,128.0,False,-0.016763003849185606,1.3720559012014373,-0.0001765776934776708,True,115.81827103707094,True,44,False,40,,442826127252772463,NLB_zOoM,7.0,1012.75,-1630.0999755859375,17.020000457763672,14.500000476837158,15022.60009765625,-2.0000000298023224,-0.09999999776482582,1.5999999642372131,99.20000076293945,255.0,128.0,,-0.009590915614737707,1.559058945098668,-9.630529209912559e-05,True,225.5801376988811,True,26,30,4,,enpitsu,76561198039309853,28,187.07000732421875,2907.419921875,17.049999237060547,-1368.9999389648438,20114.49951171875,2.5999999046325684,-0.0,0.5999999865889549,99.30000305175781,255.0,0.0,,-0.016785725202151946,1.4924088948026168,-8.23990749204799e-05,True,75.0,False,12,8,False,,games5425898691,bf81d8692db,19.0,-3570.75,-1388.1500244140625,17.0,-755.4000091552734,20579.3994140625,3.3000001311302185,-0.0,2.800000011920929,633.6999893188477,255.0,229.0,,-0.009598476708355336,1.530391214667673,6.421385333705444e-05,True,0.0,False,38,30,False,
83,4500,148,False,False,1,5678.933108461645,-2605.669921875,669.1400146484375,97.69000244140625,24349.599609375,4466.199951171875,2796.6000366210938,-5358.599853515625,1659.4000244140625,2128.5000610351562,1.0,-0.24449024040596115,1.5422136563102307,0.8664108729524487,150461462457088856,NLB_ToXiQuE,7.0,-2803.4599609375,702.6599731445312,53.16999816894531,15647.7001953125,3695.10009765625,2946.4999389648438,4028.599853515625,1282.2000122070312,-2662.5,128.0,0.0,False,-0.004392490284439734,2.6575315207916264,0.05188444926170852,True,109.0,False,46,False,41,,442826127252772463,NLB_zOoM,7.0,888.8200073242188,49.349998474121094,17.020000457763672,-6704.0997314453125,14612.099609375,0.7999999821186066,1.4000000059604645,-3.100000023841858,866.2000274658203,128.0,128.0,,-0.00964633680314526,1.0784633373210335,-0.0001328746866424809,True,237.0,False,26,30,4,,enpitsu,76561198039309853,27,16.25,4703.4501953125,17.049999237060547,-7727.60009765625,8492.000122070312,4.099999964237213,0.09999999776482582,0.19999999552965164,3537.6998901367188,0.0,255.0,False,-0.016731391311846,0.07516449168051421,2.414032506254303e-05,True,75.0,False,12,8,False,,games5425898691,bf81d8692db,19.0,-3323.760009765625,479.3699951171875,17.0,12155.699462890625,18096.099853515625,0.9000000357627869,-0.3999999910593033,-0.7000000029802322,-32.10000038146973,255.0,128.0,,-0.009600762427096624,2.166348355583674,7.817902130872728e-05,True,229.9516473021559,True,38,30,False,
84,4707,156,False,False,0,8212.816485661455,-3459.889892578125,-2662.360107421875,137.14999389648438,-6665.3997802734375,28608.5009765625,-460.40000915527344,-800.9999847412109,1256.6999816894531,-3735.4000854492188,0.0,-0.9761012371891936,-2.561678032064571,2.4267604910990968,76561198039309853,enpitsu,27.0,-3414.199951171875,-2862.39990234375,130.75,-11720.2001953125,19531.300048828125,3172.0001220703125,-2880.0,-1358.2000732421875,-295.2000045776367,255.0,0.0,,0.12226267416925149,2.001625333748778,0.00021337427882209666,True,117.0,False,16,False,11,,bf81d8692db,games5425898691,19.0,-3926.64990234375,-2861.14990234375,35.970001220703125,-1064.1999816894531,-13892.39990234375,479.59999084472656,142.70000457763672,433.4000015258789,183.50000381469727,255.0,167.0,,-0.027150312857288587,-1.6675504092498434,-0.37565540304547335,True,176.0,False,30,38,False,,NLB_zOoM,442826127252772463,7,-1470.6700439453125,846.8099975585938,17.020000457763672,-12244.300537109375,4676.7999267578125,1.0999999940395355,-0.09999999776482582,0.0,-2285.399932861328,255.0,0.0,,0.009555006633693085,2.708784572201086,-2.926734251706109e-05,True,243.0,False,30,26,4,,NLB_ToXiQuE,150461462457088856,7.0,-3309.090087890625,1674.8499755859375,17.06999969482422,15246.8994140625,615.9000015258789,0.7999999821186066,-0.09999999776482582,0.0,-2248.000030517578,236.0,0.0,False,0.016779079670280046,-0.04885613035516974,5.953225102369116e-05,True,255.0,False,48,44,False,
85,4783,158,False,False,1,9411.41967900786,3763.320068359375,-3824.0,100.37999725341797,6725.5999755859375,6245.8001708984375,8243.499755859375,2412.899932861328,-2524.7999572753906,4878.800048828125,1.0,-0.6826582453644444,1.1288123642584196,1.877689815379159,442826127252772463,NLB_zOoM,7.0,3687.830078125,-3934.639892578125,17.020000457763672,20184.89990234375,-1749.1999816894531,-1.8000000715255737,1.2999999523162842,-0.09999999776482582,1536.4999389648438,255.0,255.0,,-0.009586677911813873,-3.085744270154849,0.00025573347426199015,True,165.75327308716308,True,30,4,26,,150461462457088856,NLB_ToXiQuE,7.0,3324.0,-2933.800048828125,90.94999694824219,-5503.2000732421875,-22279.19921875,-154.49999809265137,2518.5000610351562,-4785.400085449219,-1003.0000305175781,128.0,128.0,False,0.078550877728607,-2.492765054703175,-2.598029974434138,True,173.0,False,45,50,False,,enpitsu,76561198039309853,27,4067.43994140625,31.010000228881836,190.27000427246094,-367.7000045776367,-13895.10009765625,-1586.9999694824219,-2117.2000122070312,833.3000183105469,448.1999969482422,255.0,128.0,,-0.060536711960445536,-1.5753745662721677,1.2979889056579148,True,117.0,False,16,12,False,,games5425898691,bf81d8692db,19.0,1618.0699462890625,2113.5400390625,97.83000183105469,-9843.400268554688,-16561.800537109375,-139.7000026702881,4850.10009765625,-2593.5000610351562,11.59999966621399,255.0,128.0,,-1.482009105967587,2.0857779382745796,3.117553404449895,True,207.0,False,40,31,False,
86,4794,159,False,False,1,9252.66032991933,3983.89990234375,-3582.18994140625,369.94000244140625,-3833.599853515625,3466.7001342773438,3320.7000732421875,2539.4000244140625,3456.300048828125,-3135.8999633789062,1.0,-0.5949404993290659,0.5128692466500209,0.28592303229560023,442826127252772463,NLB_zOoM,7.0,4060.070068359375,-3778.699951171875,461.92999267578125,1235.999984741211,6810.7000732421875,13055.899658203125,-61.30000114440918,8.600000143051147,610.8000183105469,255.0,139.0,,1.0868026817315175,1.7656058981950404,-1.5837909245930497,True,166.0,False,30,4,26,,150461462457088856,NLB_ToXiQuE,7.0,3089.9599609375,-3880.780029296875,60.54999923706055,-5496.6998291015625,-22253.798828125,-1883.9999389648438,989.8000335693359,-1341.199951171875,-657.6000213623047,128.0,128.0,False,0.06594238400117029,-1.5787885305801859,-0.6505181344103835,True,255.0,False,46,50,False,,enpitsu,76561198039309853,27,4076.81005859375,-556.989990234375,243.35000610351562,240.0,-13834.49951171875,2085.7000732421875,-5.199999809265137,-789.4999694824219,-146.5999984741211,255.0,255.0,,0.17992028553062384,-1.6002381579664937,1.4924791373219988,True,117.0,False,16,12,False,,games5425898691,bf81d8692db,19.0,1201.699951171875,1413.280029296875,91.2300033569336,-9754.500122070312,-16397.2998046875,-139.0999984741211,4850.10009765625,-2593.3999633789062,11.59999966621399,255.0,128.0,,1.5487432136240147,-0.983640658614518,0.09613801622939244,True,207.0,False,40,32,False,
87,4836,160,False,False,0,3248.2954331059145,-3407.6201171875,3080.10009765625,133.22000122070312,24725.400390625,9081.799926757812,702.7999877929688,520.4000091552734,-1664.7000122070312,-5740.8001708984375,0.0,-0.5815361475487267,-1.7855025867943426,0.8608985485858741,76561198039309853,enpitsu,27.0,-3507.719970703125,3065.280029296875,84.27999877929688,9649.7998046875,15278.1005859375,-637.0999908447266,-628.8000106811523,4609.700012207031,-2933.2998657226562,128.0,0.0,,0.5561338985100984,1.7269977507111895,3.065660115626061,True,44.0,False,18,False,13,,bf81d8692db,games5425898691,19.0,803.7000122070312,709.1699829101562,17.010000228881836,13122.2998046875,13427.60009765625,2.199999988079071,0.7999999821186066,0.5999999865889549,1269.3000030517578,255.0,253.0,,0.009593730787933527,0.8243071256822921,0.0001022557372478364,True,207.0,False,32,40,False,,NLB_zOoM,442826127252772463,7,-4078.97998046875,2992.97998046875,396.4700012207031,-0.29999999329447746,-677.6999664306641,-12888.599853515625,181.00000381469727,0.19999999552965164,-1.899999976158142,255.0,128.0,,1.5360211925483094,-1.8486794570154084,-1.848709978577239,True,153.5702194629177,True,30,26,4,,NLB_ToXiQuE,150461462457088856,7.0,-2013.3599853515625,5102.9599609375,356.1700134277344,379.0999984741211,-3.799999952316284,-702.3999786376953,0.3999999910593033,-195.49999237060547,-0.29999999329447746,152.0,0.0,False,-0.3741245110682705,0.01803744617304536,1.5641949296486386,True,255.0,False,50,46,False,
88,4886,162,False,True,0,1664.4584467816733,677.9500122070312,4598.60986328125,99.16000366210938,11284.89990234375,33771.69921875,8527.000122070312,1020.0,4004.5001220703125,-4350.0,0.0,0.5876476309755038,0.21411391143341058,1.7818776919725197,bf81d8692db,games5425898691,19.0,683.6400146484375,4478.6298828125,15.739999771118164,-4121.099853515625,19750.10009765625,4.799999892711639,257.7000045776367,791.5000152587891,-3837.7999877929688,128.0,34.0,True,-0.01971599642824894,1.6775413238334895,0.050160105674157865,True,130.0,False,40,False,32,,76561198039309853,enpitsu,27.0,-2236.68994140625,5103.27001953125,217.58999633789062,1250.199966430664,-36.30000114440918,3817.9998779296875,-72.1999979019165,-74.60000038146973,5.799999833106995,128.0,128.0,,-1.348188747419428,0.054916675163543156,1.5192142193135267,True,44.0,False,14,18,False,,NLB_zOoM,442826127252772463,7,-1126.7099609375,4166.169921875,98.68000030517578,20249.49951171875,10356.700439453125,-187.60000228881836,-3513.800048828125,4055.4998779296875,149.7000026702881,255.0,128.0,,-1.4430002355696585,0.49486721439283893,0.22075831202458823,True,75.0,False,32,28,4,,NLB_ToXiQuE,150461462457088856,7.0,-91.72000122070312,5129.93994140625,149.3800048828125,21365.400390625,1041.9000244140625,-2687.39990234375,-55.59999942779541,194.79999542236328,-695.5999755859375,255.0,129.0,False,0.0726449125350853,0.16441256429431436,1.598268178751326,True,126.53353101463723,True,50,46,False,
89,5063,169,False,False,1,5108.312426527195,2197.659912109375,200.30999755859375,134.64999389648438,-7597.0001220703125,13848.599853515625,4734.200134277344,5025.400085449219,-899.4000244140625,-2062.5,1.0,0.6333209138992243,-1.379696269396048,-2.5302711465792878,150461462457088856,NLB_ToXiQuE,7.0,2268.510009765625,77.36000061035156,17.049999237060547,-4741.199951171875,14540.400390625,-2.3000000417232513,-1.5000000596046448,4.699999988079071,-4.1999998688697815,255.0,128.0,False,-0.01678447723365904,1.2477915160839632,-0.00011012174577534321,True,98.27851174467354,True,52,False,50,,442826127252772463,NLB_zOoM,7.0,936.4099731445312,-434.8800048828125,17.0,-8897.80029296875,15433.399658203125,3.4999999403953552,0.3999999910593033,-0.5999999865889549,1683.9999389648438,255.0,255.0,,-0.009586645591257366,1.0107203267498985,0.0001770078986270567,True,75.0,False,30,34,4,,enpitsu,76561198039309853,27,2681.760009765625,1659.8900146484375,17.049999237060547,-12885.50048828125,13280.2001953125,3.0000001192092896,0.7999999821186066,-0.9000000357627869,1813.5000610351562,255.0,255.0,False,-0.016776660809446495,0.7532405912946928,0.0001583677707338388,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,19.0,-122.55999755859375,4333.31005859375,17.010000228881836,12689.69970703125,925.1999664306641,2.3000000417232513,-0.0,-0.0,-2314.199981689453,255.0,0.0,,-0.009554225198040509,3.135372306910805,1.3530965210762027e-05,True,127.0,False,42,34,False,
90,5092,170,False,False,0,6760.925794148717,-1417.1500244140625,-1600.81005859375,273.4100036621094,22888.00048828125,4272.900085449219,5032.39990234375,891.9000244140625,-2236.9000244140625,-5495.3997802734375,0.0,-1.2215168558862928,1.7847709796714508,-2.7843526547702493,76561198039309853,enpitsu,27.0,-1596.300048828125,-1728.5799560546875,177.60000610351562,14224.3994140625,3151.7001342773438,3023.3999633789062,495.09998321533203,1956.300048828125,-101.40000343322754,255.0,0.0,False,-0.16615189066962827,0.6443196868569196,0.004125939131803453,True,213.0,False,22,False,17,,bf81d8692db,games5425898691,19.0,-701.9199829101562,-3270.300048828125,184.9600067138672,-6054.0997314453125,15150.6005859375,2888.2000732421875,345.49999237060547,185.6999969482422,3.4999999403953552,255.0,46.0,,-0.6854240950393191,2.0714616462453534,-0.055784453725981155,True,92.51825378530768,True,34,44,False,,NLB_zOoM,442826127252772463,7,539.1099853515625,-777.239990234375,17.0,13071.500244140625,-14285.2001953125,1.0999999940395355,1.0000000149011612,-1.0999999940395355,-1799.9000549316406,255.0,64.0,,0.009598975760593476,-0.8871972132501421,-9.951277033322315e-05,True,53.13906240206893,True,34,30,4,,NLB_ToXiQuE,150461462457088856,7.0,-1558.989990234375,-1504.4100341796875,118.88999938964844,6390.30029296875,-18145.10009765625,3857.60009765625,-1481.1000061035156,-424.0999984741211,179.3000030517578,141.0,254.0,False,-0.09961232533435035,-1.2829150501016444,0.0014890949336403615,True,48.915062355738826,True,54,50,False,
91,5208,174,False,False,0,6226.00867959604,2516.739990234375,-67.33999633789062,314.0400085449219,-11965.50048828125,16785.699462890625,7269.5001220703125,5753.0999755859375,1195.6999969482422,1212.7999877929688,0.0,-0.8384802303127551,0.9056294011591458,-0.5889777845520419,76561198039309853,enpitsu,27.0,2568.010009765625,-174.50999450683594,192.02000427246094,-9966.699829101562,14616.099853515625,1974.7999572753906,-4488.999938964844,-3177.7999877929688,5.199999809265137,255.0,,,0.5333801383633688,2.187391191750236,0.0003151574985723645,True,121.0,False,24,False,19,,bf81d8692db,games5425898691,19.0,-3559.179931640625,-2470.3701171875,78.30000305175781,3615.0,-22208.9990234375,-1023.3000183105469,3449.4000244140625,730.5000305175781,-439.7999954223633,255.0,,,-0.84917419776559,-1.2196528010575154,-0.18850360798231067,True,50.0,False,36,46,False,,NLB_zOoM,442826127252772463,7,2580.280029296875,139.6300048828125,292.6199951171875,-7575.5999755859375,-17784.49951171875,1782.8999328613281,4514.100036621094,-3122.0999145507812,-352.7000045776367,255.0,6.0,,0.1848883034037585,-1.0815158631762778,0.3025546300919896,True,201.80558257205504,True,36,31,4,,NLB_ToXiQuE,150461462457088856,7.0,3568.10009765625,-1953.8599853515625,17.040000915527344,-12770.899658203125,12665.0,9.900000095367432,0.5999999865889549,-18.40000033378601,1454.1000366210938,246.0,213.0,,0.01607686564519216,2.3904033123739095,0.0010777638632540195,True,255.0,False,54,52,False,
92,5209,174,False,False,1,6104.007180408416,-2488.56005859375,60.27000045776367,328.5799865722656,23701.69921875,13589.7998046875,8505.0,3361.400146484375,-1629.7999572753906,-4695.10009765625,1.0,0.757746223476385,-0.7617742042929606,-0.5818893569490717,442826127252772463,NLB_zOoM,7.0,-2580.280029296875,-139.6300048828125,292.6199951171875,7575.5999755859375,17784.49951171875,1782.8999328613281,-4514.100036621094,3122.0999145507812,-352.7000045776367,255.0,6.0,,-0.1848883034037585,1.0815158631762778,0.3025546300919896,True,198.5954664343146,True,36,4,31,,150461462457088856,NLB_ToXiQuE,7.0,-3568.10009765625,1953.8599853515625,17.040000915527344,12770.899658203125,-12665.0,9.900000095367432,-0.5999999865889549,18.40000033378601,1454.1000366210938,246.0,213.0,,-0.01607686564519216,-2.3904033123739095,0.0010777638632540195,True,255.0,False,52,54,False,,enpitsu,76561198039309853,27,-2568.010009765625,174.50999450683594,192.02000427246094,9966.699829101562,-14616.099853515625,1974.7999572753906,4488.999938964844,3177.7999877929688,5.199999809265137,255.0,,,-0.5333801383633688,-2.187391191750236,0.0003151574985723645,True,121.0,False,24,19,False,,games5425898691,bf81d8692db,19.0,3559.179931640625,2470.3701171875,78.30000305175781,-3615.0,22208.9990234375,-1023.3000183105469,-3449.4000244140625,-730.5000305175781,-439.7999954223633,255.0,,,0.84917419776559,1.2196528010575154,-0.18850360798231067,True,50.0,False,46,36,False,
