,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
79,5009,148.0,False,False,0,1882.2218179536837,-2138.719970703125,3726.35009765625,287.7799987792969,22890.30029296875,7710.7000732421875,-1177.0999908447266,4120.7000732421875,2072.4000549316406,-3837.2000122070312,0.0,-0.01866437701387371,-0.5390157361433167,0.5742528502962515,beb2912b13b,TTv-skaace,13.0,-2306.570068359375,3547.52001953125,176.32000732421875,588.4999847412109,19818.399658203125,2941.6000366210938,836.1000061035156,2584.4000244140625,-92.39999771118164,255.0,0.0,,-0.5309799538385874,1.5915302774032474,0.12754810416694756,True,9,4,12,157.90796559856787,True,,3226530983475684152,kolala14710,17.0,-2592.300048828125,3592.860107421875,17.059999465942383,-7926.6998291015625,-6365.2001953125,1.1999999731779099,-1.4000000059604645,-0.7999999821186066,-442.90000915527344,255.0,156.0,False,0.016694630806030147,-2.5337929369865138,0.00040156727825338856,True,6,6,False,111.0,False,,enpitsu,76561198039309853,27,-1945.8900146484375,3869.760009765625,89.11000061035156,-8584.400024414062,-17802.19970703125,2171.7999267578125,4987.900085449219,-2311.7999267578125,-159.79999542236328,255.0,0.0,,0.6750404636258234,-2.028111630442911,-0.00465552932558422,True,7,182.0,False,8,False,,games5425898691,bf81d8692db,17.0,-2583.85009765625,785.9400024414062,94.0,9396.599731445312,14664.69970703125,-2.8999999165534973,-4996.199951171875,2298.800048828125,53.09999942779541,255.0,134.0,,1.4075435900969206,1.1983754251134526,0.05880044259418254,True,False,,False,11,12,
80,5110,152.0,False,False,1,10382.417276060743,-3646.330078125,-4196.0498046875,124.81999969482422,-29588.1005859375,1548.8999938964844,8203.200073242188,-5551.300048828125,2271.3999938964844,-153.29999923706055,1.0,0.9705900071332372,-0.37684347830890913,-0.07915585299994501,bf81d8692db,games5425898691,17.0,-3439.0400390625,-4186.169921875,15.59000015258789,-20271.700439453125,-4593.699951171875,-407.09999084472656,-1662.5999450683594,260.3000068664551,-3646.099853515625,255.0,0.0,,0.007171515938395843,-0.19967117763685702,0.04770888889321305,True,14,False,14,229.93919986550523,True,,76561198039309853,enpitsu,27.0,3132.669921875,-3675.510009765625,17.030000686645508,-4687.9998779296875,-15597.2998046875,5.199999809265137,1.5999999642372131,5.899999737739563,1030.0,255.0,0.0,False,-0.016769238498779468,-1.3321468430582435,-4.340153174259754e-05,True,8,8,False,156.0,False,,TTv-skaace,beb2912b13b,13,-835.0800170898438,-3945.159912109375,17.030000686645508,-20781.69921875,9610.800170898438,5.099999904632568,0.5999999865889549,-0.0,-116.49999618530273,255.0,128.0,,-0.016793766748559064,0.4447461337317869,7.998933720832285e-05,True,10,40.0,False,12,4,,kolala14710,3226530983475684152,17.0,-2690.1298828125,-648.1400146484375,17.059999465942383,-20710.400390625,9652.100219726562,1.2999999523162842,-0.7000000029802322,-0.0,-448.69998931884766,255.0,110.0,False,-0.016747902757854927,0.4514090457754363,-3.181356736300831e-05,True,False,31.0,False,6,6,
81,5124,152.0,False,False,1,10022.920638095784,-3999.97998046875,-3605.760009765625,723.22998046875,362.40001678466797,12933.399658203125,9684.400024414062,981.9999694824219,-3681.400146484375,4634.89990234375,1.0,-0.2576661159151295,-2.4135481940577055,1.4689050282999172,bf81d8692db,games5425898691,17.0,-4065.760009765625,-3756.280029296875,559.260009765625,-2886.6000366210938,16316.300048828125,14404.49951171875,-1154.3000030517578,256.8000030517578,-1610.2000427246094,255.0,0.0,,0.707789218897789,1.3945984618765677,1.5718966859263732,True,14,False,14,186.01844287687726,True,,76561198039309853,enpitsu,27.0,2730.530029296875,-4349.81005859375,17.030000686645508,-12806.400146484375,-8215.30029296875,5.5000001192092896,-0.0,-0.0,-2076.6000366210938,255.0,0.0,False,-0.016773365136998633,-0.50507475982679,1.0332799199770253e-05,True,8,8,False,255.0,False,,TTv-skaace,beb2912b13b,13,-1847.0799560546875,-3452.7099609375,17.030000686645508,-20343.800048828125,10479.7998046875,5.099999904632568,-1.4000000059604645,0.5999999865889549,-247.09999084472656,255.0,128.0,,-0.01676777208238548,0.486387191596351,-8.013451947033304e-06,True,10,40.0,False,12,4,,kolala14710,3226530983475684152,17.0,-3612.14990234375,-33.2599983215332,17.059999465942383,-14430.699462890625,16997.39990234375,1.899999976158142,0.19999999552965164,-0.19999999552965164,-2074.7000122070312,255.0,8.0,True,-0.016774837243520677,0.9405098220092085,-0.00010842755889133547,True,False,255.0,False,6,6,
82,5215,156.0,False,True,1,4544.677974543176,-2627.340087890625,2269.429931640625,532.1599731445312,21202.5,15041.700439453125,-6538.599853515625,3259.1000366210938,5028.699951171875,-299.0999984741211,1.0,0.17871156612120642,-2.9634109077506845,2.3121824444215533,bf81d8692db,games5425898691,17.0,-2796.8798828125,2284.340087890625,466.6700134277344,5489.4000244140625,19278.299560546875,4125.4998779296875,506.30001068115234,3355.7998657226562,-765.1000213623047,255.0,6.0,,1.0217363959760333,2.797524224481108,0.8382063700323059,True,14,False,16,92.0,False,,76561198039309853,enpitsu,27.0,-73.41999816894531,110.93000030517578,17.049999237060547,-1668.9999389648438,17738.599853515625,2.5999999046325684,-0.0,-0.3999999910593033,0.0,255.0,128.0,False,-0.01677859817121488,1.4769889293247556,3.9043944367954075e-05,True,10,10,False,255.0,False,,TTv-skaace,beb2912b13b,13,-2873.8701171875,3158.919921875,17.049999237060547,-4391.7999267578125,22075.10009765625,2.5999999046325684,-0.0,-0.0,25.199999809265137,255.0,128.0,,-0.01677672076528436,1.3718174522991085,-4.5251317125523476e-06,False,12,43.0,False,14,4,,kolala14710,3226530983475684152,17.0,-2266.919921875,3481.47998046875,17.049999237060547,9650.399780273438,-11462.2998046875,3.400000035762787,-0.19999999552965164,-0.0,2924.4000244140625,255.0,255.0,False,-0.016786238677449238,-2.4753287676665043,0.00012284208764632435,True,False,217.0,False,6,6,
83,5286,158.0,False,False,0,10212.28727765796,-1991.949951171875,-5013.31005859375,221.27999877929688,-28938.9990234375,-3809.7000122070312,3866.6000366210938,-1168.0000305175781,3840.8999633789062,-70.0,0.0,-0.14087162764571198,-0.3999762700992451,-1.3482060796776725,3226530983475684152,kolala14710,17.0,-1865.56005859375,-4967.06982421875,160.38999938964844,-21954.19921875,-2646.6000366210938,220.20000457763672,1276.8000030517578,-4166.099853515625,-2181.1000061035156,255.0,44.0,,1.3849193084006006,1.0193562900353013,-2.4725219862301833,True,7,False,8,47.0,False,,beb2912b13b,TTv-skaace,13.0,-597.760009765625,-4847.22998046875,17.049999237060547,-19016.400146484375,2459.4000244140625,2.7000001072883606,-0.3999999910593033,-0.3999999910593033,-0.09999999776482582,255.0,,,0.01674033841544259,3.0129568529286272,-3.4826133440719156e-05,True,14,12,4,255.0,False,,enpitsu,76561198039309853,27,-1844.9300537109375,-4266.64990234375,17.049999237060547,-18782.2998046875,5368.0999755859375,2.5,0.9000000357627869,-0.19999999552965164,-389.0999984741211,255.0,255.0,,0.016780078069021286,2.825792755091587,0.0002289469385557113,True,10,190.0,False,10,False,,games5425898691,bf81d8692db,17.0,1736.56005859375,-4346.830078125,17.010000228881836,-2146.3999938964844,11785.799560546875,2.3000000417232513,-0.9000000357627869,3.8999998569488525,859.1999816894531,255.0,252.0,,0.009530845559333102,1.7414428001052071,0.0001183701216204594,True,False,123.0,False,14,16,
84,5295,159.0,False,False,0,10289.361640567402,-2903.929931640625,-4951.5400390625,303.3999938964844,-16161.8994140625,13199.200439453125,627.7999877929688,453.3000183105469,835.1000213623047,5924.1998291015625,0.0,0.8094680181984306,1.5151358690324843,-1.0497540106043577,3226530983475684152,kolala14710,17.0,-2612.31005859375,-5053.56982421875,156.86000061035156,-20690.50048828125,442.40001678466797,868.1999969482422,3386.9000244140625,-3585.10009765625,2434.199981689453,255.0,0.0,,-1.0486939748031252,0.6074753378110489,2.954595049408557,True,7,False,8,47.0,False,,beb2912b13b,TTv-skaace,13.0,-1245.43994140625,-4751.9599609375,17.049999237060547,-18649.49951171875,4160.5999755859375,2.800000011920929,0.19999999552965164,0.0,-1335.0999450683594,255.0,30.0,,0.016767467100258306,2.8978187549578496,-0.00017878263971808346,True,14,12,4,255.0,False,,enpitsu,76561198039309853,27,-2479.219970703125,-4065.010009765625,17.049999237060547,-18909.7998046875,4210.7000732421875,3.0000001192092896,1.4000000059604645,-0.3999999910593033,1740.2000427246094,255.0,0.0,,0.01675086253124819,2.963502057530542,0.00022143784429923507,True,10,190.0,False,10,False,,games5425898691,bf81d8692db,17.0,1559.75,-3868.1201171875,83.19000244140625,-6805.4998779296875,15803.499755859375,58.00000190734863,-4162.099914550781,-3592.0001220703125,152.2000026702881,255.0,128.0,,1.2747936644011728,1.6632026131659412,-0.5929421029007038,True,False,123.0,False,15,18,
85,5325,160.0,False,False,1,3532.9067125512465,3969.530029296875,3397.919921875,193.7100067138672,-3188.800048828125,2636.9000244140625,7019.89990234375,4531.600036621094,997.6999664306641,3803.699951171875,1.0,-0.8417579027417036,-1.377107993015247,-1.8930157050854215,76561198039309853,enpitsu,27.0,3988.320068359375,3273.0400390625,125.66999816894531,110.29999732971191,-2328.699951171875,2747.0999145507812,-3187.5,-4106.400146484375,-1796.300048828125,0.0,128.0,,1.0148843343541813,-1.9105816175310624,0.7402503191374554,True,11,False,12,246.0,False,,bf81d8692db,games5425898691,17.0,-820.3200073242188,2225.47998046875,16.450000762939453,8213.300170898438,-14304.69970703125,92.70000457763672,37.59999990463257,-82.39999771118164,577.2000122070312,255.0,128.0,,-0.009777431405932768,-2.1066378021810386,-0.007458830325936813,True,18,16,False,123.0,False,,TTv-skaace,beb2912b13b,13,2469.3798828125,4263.2900390625,17.049999237060547,9750.900268554688,-5871.099853515625,2.5999999046325684,-0.7999999821186066,0.5000000074505806,-37.40000009536743,255.0,121.0,,-0.016701098276923697,-2.600091984339055,3.935790391594771e-05,True,12,255.0,False,14,4,,kolala14710,3226530983475684152,17.0,3440.949951171875,4598.89013671875,459.0799865722656,6891.7999267578125,-6892.2998046875,-5213.900146484375,1647.7999877929688,1646.300048828125,0.7999999821186066,255.0,3.0,,-0.5091702128013739,-2.3752519970185535,1.580053894841985,True,False,47.0,False,8,8,
86,5378,162.0,False,False,0,9340.54665017214,-3396.7099609375,-3859.570068359375,319.82000732421875,-10310.699462890625,14505.699462890625,-1189.4000244140625,-4131.199951171875,1354.6000671386719,-2484.2999267578125,0.0,0.2719831547163876,0.8698257465268665,-1.3960322131793759,beb2912b13b,TTv-skaace,13.0,-3297.659912109375,-3986.43994140625,224.72000122070312,-10583.599853515625,4705.899963378906,2131.6000366210938,3309.5999145507812,4195.7000732421875,1300.7000732421875,255.0,0.0,,-0.734485036421501,-2.714927141455178,-0.18484781871622252,True,13,4,16,201.74998714077861,True,,3226530983475684152,kolala14710,17.0,-2686.52001953125,-2739.64990234375,17.049999237060547,13775.999755859375,-1009.3000030517578,2.8999999165534973,-1.5000000596046448,0.0,-1472.8999328613281,255.0,38.0,,0.016750728453197753,-0.08997168688571372,-0.00014382123541733732,True,8,8,False,21.0,False,,enpitsu,76561198039309853,27,-3679.530029296875,-2684.35009765625,17.049999237060547,4735.400085449219,3586.7001342773438,3.3000001311302185,5.199999809265137,3.1999999284744263,-2706.4999389648438,0.0,128.0,False,0.01665127778599843,-0.12638845335749668,-0.00022660852112260812,True,12,246.0,False,12,False,,games5425898691,bf81d8692db,17.0,-1450.699951171875,-127.31999969482422,17.010000228881836,-13958.900146484375,8376.300048828125,2.0999999344348907,0.0,0.0,0.0,255.0,128.0,,0.009584266963031569,2.601123475543955,-1.8297348335014937e-05,True,False,153.0,False,16,18,
87,5435,164.0,False,False,1,4360.533648148443,3373.31005859375,1551.52001953125,222.42999267578125,-15441.300048828125,27127.60009765625,-1243.7000274658203,3389.5001220703125,320.49999237060547,4940.400085449219,1.0,0.47711931454883477,-1.9793448343783615,0.5260039758787405,bf81d8692db,games5425898691,17.0,3451.409912109375,1288.7099609375,181.63999938964844,-1084.8999786376953,22462.099609375,2455.7000732421875,-4436.000061035156,-1023.7999725341797,-84.30000305175781,255.0,157.0,,0.36763151288558343,1.4760468168910397,-0.031735883967177254,True,17,False,20,115.44030101324924,True,,76561198039309853,enpitsu,27.0,3483.72998046875,2058.429931640625,75.5999984741211,-3325.4998779296875,-3270.7000732421875,-3175.7000732421875,1485.2000427246094,332.79998779296875,1596.199951171875,255.0,128.0,False,0.45946253321382113,0.1575539279926122,0.2665510382251847,True,14,14,False,228.0,False,,TTv-skaace,beb2912b13b,13,4078.93994140625,3269.199951171875,483.4700012207031,-2.7000001072883606,-7230.30029296875,545.6000137329102,2379.1000366210938,-0.09999999776482582,0.09999999776482582,255.0,0.0,,0.12046625050420522,-1.5875813986992193,1.568752457172384,True,14,202.0,False,16,4,,kolala14710,3226530983475684152,17.0,606.77001953125,3594.389892578125,17.049999237060547,-10722.60009765625,-443.49998474121094,4.000000059604645,-0.5000000074505806,0.19999999552965164,-3297.6998901367188,255.0,0.0,False,-0.016731931508486175,0.2607836938294546,-7.759055550990394e-05,True,False,21.0,False,8,8,
88,5566,168.0,False,False,0,9612.429928464098,938.8200073242188,-4295.68994140625,619.3400268554688,10114.7998046875,12218.800048828125,1432.5999450683594,575.8000183105469,-1740.2000427246094,-206.90000534057617,0.0,-0.575257825678033,-2.917554596490244,0.5345893696495675,beb2912b13b,TTv-skaace,12.0,854.1900024414062,-4391.3798828125,461.1700134277344,16203.599853515625,658.8999938964844,3584.2999267578125,-1539.9000549316406,-652.9000091552734,750.5000305175781,255.0,243.0,,-1.1338200313851483,0.6800281821129919,-0.5705995487748157,True,14,4,18,168.0,False,,3226530983475684152,kolala14710,17.0,-698.27001953125,-4856.2998046875,16.969999313354492,6085.10009765625,7447.9998779296875,21.600000858306885,3.6000001430511475,3.4999999403953552,-318.29999923706055,255.0,128.0,,0.016727932480459864,0.8538866003692558,-0.00014831037551234574,True,8,8,False,,False,,enpitsu,76561198039309853,27,3009.080078125,-4114.3701171875,17.040000915527344,19531.300048828125,-3617.0001220703125,5.5000001192092896,-0.7000000029802322,0.0,3522.0999145507812,255.0,255.0,True,0.016775880771359438,0.12610666353245567,0.00013482440988859067,True,14,255.0,False,14,False,,games5425898691,bf81d8692db,17.0,-40.84000015258789,-1199.949951171875,17.010000228881836,15862.099609375,760.8999633789062,2.0999999344348907,-0.29999999329447746,0.3999999910593033,-80.10000228881836,255.0,128.0,,0.009554645396723323,0.03811747809879261,6.88103220388067e-05,True,False,131.0,False,20,22,
89,5610,170.0,False,False,1,4317.144768944427,-2466.679931640625,2432.580078125,144.39999389648438,15025.6005859375,7638.2000732421875,9587.5,2010.3999328613281,-3772.5,4210.10009765625,1.0,-1.466105156130556,-0.16075647723211892,-2.912445681971023,76561198039309853,enpitsu,27.0,-2615.919921875,2345.7900390625,72.66999816894531,20223.00048828125,-4711.099853515625,2925.7000732421875,-351.1000061035156,2919.7000122070312,2169.199981689453,255.0,255.0,False,-0.11703758779875836,-2.806175551305375,-0.0037284380301653183,True,15,False,16,201.0,False,,bf81d8692db,games5425898691,17.0,-2405.860107421875,1562.3800048828125,17.010000228881836,-11049.7998046875,11457.5,2.3000000417232513,1.7000000178813934,-1.5999999642372131,1677.5,255.0,255.0,,-0.009597745646235563,0.7807732122082907,0.00031492422414827834,True,22,20,False,174.0,False,,TTv-skaace,beb2912b13b,13,-3378.68994140625,4275.35986328125,27.139999389648438,-9248.800048828125,1020.5000305175781,-2052.7000427246094,-2883.9999389648438,-2112.2999572753906,4179.700012207031,255.0,255.0,,-0.17351711487640928,-2.4400802208673276,0.10820112817530199,True,14,168.0,False,18,4,,kolala14710,3226530983475684152,16.0,-582.0599975585938,4497.9501953125,17.049999237060547,850.9999847412109,-214.50000762939453,2.800000011920929,-1.0000000149011612,3.799999952316284,-604.0000152587891,128.0,245.0,,-0.016948076276672934,0.5441683530403466,-0.00014143315054930693,True,False,31.0,False,8,8,
90,5695,173.0,False,False,1,1044.9193903250841,1832.02001953125,4675.5400390625,171.77000427246094,-7777.60009765625,8698.599853515625,6201.300048828125,-1020.2999877929688,1431.7999267578125,5736.5997314453125,1.0,-0.09556427683777804,-0.662480708965235,-2.0359810887953866,76561198039309853,enpitsu,27.0,2007.760009765625,4737.7099609375,126.94999694824219,2425.500030517578,21951.201171875,2285.800018310547,978.0999755859375,2209.600067138672,1213.0000305175781,128.0,255.0,False,0.04198043656778126,1.4795319563257394,0.1195954547442872,True,16,False,18,89.0,False,,bf81d8692db,games5425898691,17.0,1209.8599853515625,3247.219970703125,17.010000228881836,18073.299560546875,-9879.099731445312,2.5,0.7000000029802322,-1.0000000149011612,-1912.5999450683594,255.0,35.0,,-0.009628411476469612,-2.5663635983909208,-2.9663814033283635e-05,True,24,22,False,197.0,False,,TTv-skaace,beb2912b13b,13,536.4400024414062,4718.72998046875,17.049999237060547,14827.099609375,3081.400146484375,2.5,-0.5999999865889549,1.4000000059604645,0.0,0.0,128.0,,-0.01722680251502524,2.9366711892219155,3.0393104776116286e-05,True,14,108.0,False,18,4,,kolala14710,3226530983475684152,16.0,1590.6600341796875,4583.72021484375,113.62999725341797,18273.199462890625,5419.4000244140625,-291.3999938964844,382.7000045776367,4998.299865722656,-587.400016784668,255.0,128.0,False,0.8787516538198128,2.0007911972065795,-1.1610689532895337,True,False,0.0,False,10,10,
91,5696,173.0,False,False,0,9909.527554988965,-1833.199951171875,-4725.10986328125,199.11000061035156,-18195.10009765625,-20291.700439453125,7141.5997314453125,-537.400016784668,3350.7000732421875,4947.9998779296875,0.0,0.1197178820464809,0.9415643952517756,-1.9820568184275855,3226530983475684152,kolala14710,16.0,-1590.6600341796875,-4583.72021484375,113.62999725341797,-18273.199462890625,-5419.4000244140625,-291.3999938964844,-382.7000045776367,-4998.299865722656,-587.400016784668,255.0,128.0,False,-0.8787516538198128,-2.0007911972065795,-1.1610689532895337,True,10,False,10,0.0,False,,beb2912b13b,TTv-skaace,13.0,-536.4400024414062,-4718.72998046875,17.049999237060547,-14827.099609375,-3081.400146484375,2.5,0.5999999865889549,-1.4000000059604645,0.0,0.0,128.0,,0.01722680251502524,-2.9366711892219155,3.0393104776116286e-05,True,18,14,4,108.0,False,,enpitsu,76561198039309853,27,-2007.760009765625,-4737.7099609375,126.94999694824219,-2425.500030517578,-21951.201171875,2285.800018310547,-978.0999755859375,-2209.600067138672,1213.0000305175781,128.0,255.0,False,-0.04198043656778126,-1.4795319563257394,0.1195954547442872,True,16,89.0,False,18,False,,games5425898691,bf81d8692db,17.0,-1367.4200439453125,-3145.22998046875,17.010000228881836,-16533.399658203125,11984.100341796875,2.0000000298023224,-0.09999999776482582,0.19999999552965164,-573.4999847412109,255.0,110.0,,0.009598868851700094,2.4651403111170556,0.00018649671116314725,True,False,197.0,False,22,24,
92,5813,177.0,False,False,0,6877.355303917834,-2317.050048828125,-1588.93994140625,96.77999877929688,-1363.2000732421875,27244.89990234375,6952.8997802734375,2518.699951171875,5381.9000244140625,-830.8000183105469,0.0,0.9026414634869933,-0.2765038991412684,2.8149724537329877,beb2912b13b,TTv-skaace,13.0,-2268.909912109375,-1842.699951171875,17.049999237060547,-4826.600036621094,20852.19970703125,1.5000000596046448,0.0,0.5000000074505806,0.3999999910593033,255.0,128.0,,0.016791161923680492,1.798318514357797,-3.977256825135782e-05,True,14,4,18,0.0,False,,3226530983475684152,kolala14710,17.0,-1528.25,-3772.85009765625,17.049999237060547,1712.4000549316406,12927.099609375,2.7000001072883606,-0.19999999552965164,0.19999999552965164,645.1000213623047,255.0,155.0,False,0.016712527676229612,1.4557439092693234,-1.4906426243129176e-05,True,10,10,False,31.0,False,,enpitsu,76561198039309853,27,-3584.35009765625,-1227.239990234375,88.56999969482422,-522.7999877929688,17141.600341796875,-152.60000228881836,-5483.4002685546875,423.10001373291016,-47.60000228881836,0.0,128.0,False,0.2996243551632079,1.4910978997982978,3.132490799588691,True,18,226.0,False,20,False,,games5425898691,bf81d8692db,17.0,-2050.35009765625,-610.8400268554688,17.010000228881836,-516.3000106811523,22994.19921875,-0.29999999329447746,0.0,0.9000000357627869,31.90000057220459,255.0,128.0,,0.009591764839102119,1.5971206635683244,-5.686649214574215e-05,True,False,166.0,False,22,24,
93,5871,179.0,False,False,1,9236.470969895508,2591.97998046875,-3939.429931640625,116.9800033569336,745.1000213623047,-10808.00048828125,1900.8000183105469,-340.29998779296875,-4637.300109863281,-1558.2000732421875,1.0,-0.9504353103777233,0.35356491059826894,2.7541204217789224,bf81d8692db,games5425898691,17.0,2593.080078125,-4094.280029296875,15.619999885559082,635.6000137329102,-17095.699462890625,116.00000381469727,-81.00000381469727,-162.90000915527344,-1492.5999450683594,255.0,54.0,,-0.014653895829554817,-1.5684477680714024,-0.015383442266891553,True,22,False,24,197.0,False,,76561198039309853,enpitsu,27.0,3760.9599609375,-3000.300048828125,15.90999984741211,965.2999877929688,-22149.69970703125,-86.00000381469727,-732.0999908447266,-24.200000762939453,-1454.4999694824219,0.0,255.0,,-0.007727466157066568,1.6038305235931423,0.0012534719171820147,True,22,20,False,255.0,False,,TTv-skaace,beb2912b13b,14,3752.7900390625,-1325.3699951171875,17.049999237060547,-54.49999809265137,-16440.999755859375,2.5999999046325684,-0.0,0.19999999552965164,-27.59999990463257,255.0,128.0,,-0.0167851086110506,-1.5642855625710979,2.922371226608232e-05,True,14,,False,18,4,,kolala14710,3226530983475684152,17.0,-339.9100036621094,1066.8199462890625,94.37000274658203,-14080.2001953125,-13051.099853515625,-1377.4000549316406,2112.899932861328,-2111.699981689453,187.60000228881836,255.0,128.0,,0.6296088061046022,-0.6763752499403366,0.0898432273353564,True,False,31.0,False,12,12,
94,5900,181.0,False,False,1,10288.739200014843,2635.010009765625,-5000.7099609375,123.8499984741211,-21352.099609375,-252.99999237060547,9251.699829101562,1963.699951171875,4448.599853515625,-3514.7000122070312,1.0,-0.2982934419504971,-0.8916803682718517,1.9098610764863015,76561198039309853,enpitsu,27.0,2749.199951171875,-5040.990234375,69.12999725341797,-16981.700439453125,-8218.699951171875,2300.500030517578,-1748.3000183105469,-384.39998626708984,-4087.6998901367188,0.0,128.0,,-0.06741752875936019,2.8101054501807345,-0.8398293204945908,True,20,False,22,255.0,False,,bf81d8692db,games5425898691,17.0,2235.330078125,-5103.0400390625,343.8500061035156,-9400.800170898438,13.09999942779541,4553.599853515625,32.99999952316284,-2323.8999938964844,11.699999570846558,255.0,0.0,,0.4306669216212942,-0.00900592967939786,1.5678630475504685,True,24,22,False,197.0,False,,TTv-skaace,beb2912b13b,14,3421.080078125,-3069.360107421875,17.049999237060547,-4944.2999267578125,-15425.0,2.5999999046325684,0.3999999910593033,1.0999999940395355,697.5,255.0,162.0,,-0.016771067678589165,-1.2769674531886428,7.878114249058314e-05,True,14,31.0,False,18,4,,kolala14710,3226530983475684152,17.0,-2029.5400390625,108.94999694824219,17.049999237060547,-18538.199462890625,-665.6999969482422,2.8999999165534973,-1.7000000178813934,-0.09999999776482582,-1658.800048828125,255.0,66.0,,-0.01676288428220034,0.024542632972900564,-1.687905504807196e-05,False,False,31.0,False,12,12,
95,5909,181.0,False,False,1,10202.490794180454,1949.050048828125,-5008.0,386.20001220703125,-9759.89990234375,7857.0001220703125,4720.4998779296875,4488.599853515625,-3296.6000366210938,2232.5,1.0,0.7886023325884031,0.061558439563036575,0.8181099864784526,bf81d8692db,games5425898691,17.0,1856.010009765625,-5102.990234375,350.0400085449219,-10745.6005859375,3.0000001192092896,-4284.200134277344,-0.0,-2331.6000366210938,0.0,255.0,0.0,,-0.40613083521395715,-0.010411617810603827,1.5749053710010512,True,22,False,24,197.0,False,,76561198039309853,enpitsu,27.0,2278.449951171875,-5092.85009765625,117.29000091552734,-18388.699951171875,-266.299991607666,1296.9999694824219,-893.7000274658203,-154.20000076293945,135.6999969482422,0.0,128.0,,-0.0920440950152176,-3.140988484572793,-1.2656672170315506,True,22,20,False,255.0,False,,TTv-skaace,beb2912b13b,14,3259.85009765625,-3639.929931640625,17.049999237060547,-5928.3001708984375,-17636.600341796875,1.899999976158142,-0.09999999776482582,-0.19999999552965164,-1324.7999572753906,255.0,30.0,,-0.016779644218536765,-1.2251596779492264,-0.0002415900984419898,True,14,9.0,False,18,4,,kolala14710,3226530983475684152,17.0,-2625.110107421875,163.27999877929688,17.049999237060547,-18301.099853515625,1758.8999938964844,2.5999999046325684,0.3999999910593033,-0.0,484.7999954223633,255.0,154.0,,-0.01677853884440786,0.08421361949630984,4.364331512243156e-05,True,False,31.0,False,12,12,
