,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
62,4747,157.0,False,False,0,10528.548904216681,3329.469970703125,-4503.43017578125,135.88999938964844,4405.799865722656,964.3000030517578,10201.099853515625,5836.5997314453125,-488.3000183105469,1301.9000244140625,0.0,0.9589179656210091,-2.1787549043045384,-1.4134542551990876,bf81d8692db,games5425898691,19.0,3304.639892578125,-4654.509765625,117.77999877929688,4288.0999755859375,-7084.000244140625,6832.39990234375,-3674.5999145507812,-3498.0999755859375,2123.6000061035156,255.0,255.0,,-0.650999156275518,-0.26790543495239494,-0.4020968379260914,True,20,191.6075269945206,True,22,False,,76561198039309853,enpitsu,25.0,201.83999633789062,-5198.919921875,17.049999237060547,0.0,-0.09999999776482582,2.5999999046325684,0.29999999329447746,-0.5000000074505806,0.0,128.0,128.0,False,0.016822152066874027,0.8874702815358428,1.0063638033208867e-05,True,255.0,False,12,False,12,,Confu21x,2535410677110728,10.0,2973.590087890625,-2971.2099609375,16.1299991607666,-1269.8999786376953,-17726.800537109375,35.299999713897705,-62.199997901916504,170.6999969482422,-56.599998474121094,1.0,128.0,,0.015617275786747348,-1.6413856165207814,0.008144201861482571,True,28,4,30,33.0,False,,marco f3nik,2535458219427547,10.0,2247.669921875,-2376.909912109375,17.020000457763672,-19395.30029296875,-4317.5,1.0000000149011612,0.0,-0.09999999776482582,-2013.0999755859375,255.0,0.0,,0.009588752781369446,-3.000145144789968,3.2434206608739755e-06,True,4,8,4,176.0,False,
63,4881,162.0,False,False,0,9940.386601736485,3880.969970703125,-3577.330078125,170.0,15419.69970703125,27717.900390625,4533.399963378906,2381.1000061035156,-1251.3999938964844,-696.6000366210938,0.0,-0.9468690192997768,-0.9899801470391432,1.6296994746539606,bf81d8692db,games5425898691,19.0,3743.909912109375,-3826.179931640625,108.70999908447266,12062.5,19477.39990234375,1200.2999877929688,-3401.7999267578125,1909.4000244140625,-81.09999656677246,255.0,143.0,,-0.3347746971871054,1.0214313677095463,-0.026864210974250066,True,23,71.68634832802638,True,26,False,,76561198039309853,enpitsu,25.0,398.0799865722656,-5057.10986328125,17.040000915527344,3406.300048828125,2356.699981689453,3.8999998569488525,-0.7000000029802322,0.3999999910593033,0.0,128.0,255.0,,0.016531463458496695,0.6052184236413052,3.502891316795293e-05,True,255.0,False,12,False,12,,Confu21x,2535410677110728,11.0,-3722.449951171875,203.4199981689453,16.989999771118164,-9538.200073242188,20023.00048828125,4.799999892711639,-0.29999999329447746,0.09999999776482582,-1968.699951171875,255.0,0.0,,0.009568828737310327,1.93908353612662,-4.1519605060755764e-05,True,30,4,32,255.0,False,,marco f3nik,2535458219427547,11.0,4078.97998046875,-915.7100219726562,622.9500122070312,-1.899999976158142,3497.0999145507812,8637.000122070312,-2430.399932861328,-0.09999999776482582,-1.899999976158142,254.0,255.0,,-1.1498340642394786,1.5475020938697854,-1.5494446287702321,True,4,8,4,237.0,False,
64,5051,168.0,False,False,0,2918.682843671674,1956.699951171875,4522.89990234375,430.6099853515625,6668.499755859375,21937.099609375,10034.199829101562,-117.5,-1825.8999633789062,-3516.6000366210938,0.0,-0.7697256163412157,-0.2610301246532792,2.445509725649755,bf81d8692db,games5425898691,20.0,1893.2099609375,4397.3701171875,283.0199890136719,-504.39998626708984,20443.699951171875,2266.0000610351562,5405.9002685546875,729.1999816894531,702.6999664306641,128.0,0.0,,-0.7194772371889798,0.25738956338787033,1.1219051069055543,True,24,111.01528611490808,True,28,False,,76561198039309853,enpitsu,25.0,-106.69999694824219,-656.8599853515625,17.040000915527344,14.199999570846558,14101.400146484375,3.8999998569488525,0.0,-0.5000000074505806,-0.09999999776482582,255.0,128.0,False,0.016769690385301905,1.5697533507636348,4.4602626017921045e-05,True,255.0,False,12,False,12,,Confu21x,2535410677110728,11.0,1056.56005859375,4802.81005859375,17.020000457763672,-265.0,115.39999961853027,0.7000000029802322,-0.19999999552965164,-1.2999999523162842,0.0,0.0,128.0,False,0.009886164980338211,-0.4104643187131016,-2.457343150370267e-05,True,30,4,32,208.0,False,,marco f3nik,2535458219427547,11.0,1505.25,4959.52001953125,16.18000030517578,-1536.9999694824219,-8700.599975585938,-1274.3000030517578,-3126.099853515625,310.6999969482422,2235.0,255.0,255.0,False,0.033887402632463204,-1.7287712969971314,-0.01455448179959042,True,4,8,4,192.0,False,
65,5123,170.0,False,False,0,4979.867227544886,3102.429931640625,2171.56005859375,295.1000061035156,26285.30029296875,18622.7001953125,3591.7999267578125,-2655.4000854492188,-1958.2000732421875,1297.2999572753906,0.0,-0.649063105170228,2.1845233855752957,0.14650224780616866,76561198039309853,enpitsu,25.0,2915.800048828125,1993.4100341796875,188.97000122070312,15884.200439453125,10703.699951171875,327.20001220703125,4884.5001220703125,1777.7999877929688,-1358.699951171875,255.0,0.0,,-0.3713097159683855,0.8935735930970012,0.07395461893644606,True,13,175.0,False,14,False,,bf81d8692db,games5425898691,20.0,1657.239990234375,4599.2998046875,17.010000228881836,7820.5999755859375,-5843.800048828125,-0.09999999776482582,-3.4999999403953552,3.0000001192092896,1486.199951171875,255.0,169.0,,0.009518116690570554,-0.626965453291968,0.0001981212594270409,True,45.997711758459786,True,28,False,24,,Confu21x,2535410677110728,11.0,1667.9599609375,4246.0400390625,17.020000457763672,9982.2998046875,-7149.7998046875,0.7000000029802322,0.5000000074505806,-0.19999999552965164,5.699999928474426,255.0,128.0,,0.00955138609856935,-0.6206181354207333,-5.4499442900799174e-05,True,30,4,32,239.0,False,,marco f3nik,2535458219427547,11.0,2868.340087890625,2270.06005859375,17.010000228881836,8780.900268554688,-14885.0,0.0,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009584145775313161,-1.0378285003940058,6.177640148375099e-05,True,4,8,4,146.55230970023777,True,
66,5166,172.0,False,False,1,9970.153942733126,-2182.360107421875,-4343.02001953125,169.8000030517578,-5305.9002685546875,-11022.60009765625,8685.0,3895.0,3735.4000854492188,-2621.9000244140625,1.0,-0.636666080438876,-1.792318619387833,0.6014003762555222,2535410677110728,Confu21x,11.0,-2086.949951171875,-4321.41015625,49.130001068115234,-961.6999816894531,-8176.6998291015625,3534.4000244140625,-452.90000915527344,-4.699999988079071,752.7999877929688,128.0,243.0,,-0.020914620792165807,1.5669073548711403,-0.0010427664733624032,True,30,239.0,False,33,4,,2535458219427547,marco f3nik,11.0,-4078.989990234375,-1457.3399658203125,790.1099853515625,3.0000001192092896,-10754.7998046875,5183.599853515625,2319.4000244140625,-0.0,-0.19999999552965164,255.0,255.0,,0.4131561565693232,-1.5603747336814806,-1.5665996844669243,True,119.0,False,8,4,4,,enpitsu,76561198039309853,25.0,-4078.1201171875,-3581.60009765625,279.2300109863281,361.5999984741211,-12229.200439453125,-7168.699951171875,1527.8999328613281,-1023.7000274658203,721.1000061035156,255.0,255.0,False,-0.5224504644758919,-1.5817080246954915,-1.5598756503394613,True,14,False,14,137.4129806154518,True,,games5425898691,bf81d8692db,20.0,-3417.2900390625,-3322.300048828125,17.010000228881836,-2225.7000732421875,14500.999755859375,2.3000000417232513,-0.19999999552965164,-0.0,-2079.7999572753906,255.0,0.0,,-0.0095764893326635,1.4853665388133241,-1.0693602231078432e-05,True,24,28,False,0.0,False,
67,5232,174.0,False,False,1,9811.118125593575,-2959.56005859375,-3881.7900390625,314.2099914550781,6990.3997802734375,23421.8994140625,2033.0000305175781,3144.2001342773438,-502.7000045776367,5085.299987792969,1.0,-0.02292325315880023,1.8270345498669882,-2.4267355764885346,2535410677110728,Confu21x,11.0,-3030.989990234375,-4045.89990234375,184.11000061035156,4918.699951171875,16942.5,3353.2000732421875,557.0000076293945,1858.3000183105469,777.7999877929688,254.0,16.0,,0.7439463530652721,1.5689152554393806,0.06078711182455155,True,33,191.9694623203688,True,36,4,,2535458219427547,marco f3nik,11.0,-3002.320068359375,-4090.4599609375,17.010000228881836,9427.100219726562,-1973.2000732421875,1.899999976158142,1.2999999523162842,-0.0,297.09999084472656,255.0,128.0,,-0.009514058558730151,-2.971550528834482,-0.00024234260315045988,True,119.0,False,8,4,4,,enpitsu,76561198039309853,25.0,-2834.260009765625,-4419.52978515625,78.5199966430664,8884.000244140625,-10950.0,600.4999923706055,530.2000045776367,3688.900146484375,-1731.3999938964844,255.0,128.0,False,-0.6138413799779333,-2.736755782152722,0.02491937918587512,True,14,False,14,255.0,False,,games5425898691,bf81d8692db,20.0,-652.7999877929688,-2403.169921875,17.010000228881836,11633.1005859375,-4547.200012207031,2.3999999463558197,-2.199999988079071,0.19999999552965164,2146.1000061035156,255.0,255.0,,-0.00959235744242634,-2.8064893354832434,0.00019956447492864722,True,24,28,False,31.0,False,
68,5316,177.0,False,True,1,3503.600191673242,-1113.469970703125,2269.93994140625,102.81999969482422,8921.199951171875,24516.201171875,-132.2000026702881,986.6999816894531,-277.7000045776367,1251.9999694824219,1.0,0.9387783250143331,0.44862620060050945,2.121335357582261,2535410677110728,Confu21x,11.0,-1211.3599853515625,2078.179931640625,24.329999923706055,7910.999755859375,21562.39990234375,-1215.4000091552734,-4978.0999755859375,2075.2999877929688,1077.6000213623047,255.0,137.0,,0.24844775205367411,1.8859978506639214,0.010593701625501223,True,34,39.680911807603735,True,36,4,,2535458219427547,marco f3nik,11.0,-2119.409912109375,-1003.5399780273438,17.010000228881836,-4440.4998779296875,17643.900146484375,2.0000000298023224,-0.29999999329447746,1.4000000059604645,239.3000030517578,255.0,179.0,,-0.009597578614266656,1.3256135420835078,2.9443171172233508e-05,True,133.0,False,8,4,4,,enpitsu,76561198039309853,25.0,-2115.179931640625,-3324.6298828125,17.030000686645508,-12162.80029296875,18246.700439453125,0.7999999821186066,-0.29999999329447746,0.5999999865889549,0.0,255.0,128.0,False,-0.016789688967044015,0.982837433406084,-5.849335516248678e-05,True,14,False,14,110.91778928233725,True,,games5425898691,bf81d8692db,20.0,174.44000244140625,2080.389892578125,17.010000228881836,-8927.100219726562,18773.800048828125,2.0999999344348907,-1.0000000149011612,2.3999999463558197,434.7999954223633,255.0,206.0,,-0.009604328558756465,1.126263048746461,3.935029165364878e-06,True,26,30,False,0.0,False,
69,5331,178.0,False,True,1,2173.3953368285975,-631.5900268554688,3594.0,93.27999877929688,8335.599975585938,22901.0009765625,-86.80000305175781,-2324.499969482422,917.3000335693359,1251.9999694824219,1.0,1.0790888785454653,0.417544513707163,2.884403972919663,2535410677110728,Confu21x,11.0,-712.5,3321.919921875,16.979999542236328,7495.9002685546875,21714.19921875,5.799999833106995,-0.0,-0.29999999329447746,888.3999633789062,254.0,161.0,,-0.009613858877801189,1.8771813159580975,6.728519976710046e-05,True,34,0.0,False,36,4,,2535458219427547,marco f3nik,11.0,-2520.330078125,-63.06999969482422,17.010000228881836,-8160.30029296875,16107.39990234375,2.0999999344348907,-0.0,0.29999999329447746,2.0999999344348907,255.0,128.0,,-0.009598045405125212,1.1015408015425396,-5.1238999833296627e-05,True,133.0,False,8,4,4,,enpitsu,76561198039309853,25.0,-2878.820068359375,-2178.840087890625,17.030000686645508,-12756.99951171875,19137.60009765625,5.0,-0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,False,-0.016789688967044015,0.982837433406084,-5.849335516248678e-05,True,14,False,14,99.0,False,,games5425898691,bf81d8692db,20.0,-431.5199890136719,3238.909912109375,51.86000061035156,-6891.300048828125,19361.800537109375,3361.099853515625,-587.9000091552734,-137.5,-1095.5000305175781,255.0,128.0,,-0.02684378814511912,1.3658488842509744,6.973555477257996e-06,True,26,32,False,0.0,False,
70,5338,178.0,True,True,1,1648.2249835814894,-426.7799987792969,4156.68994140625,93.13999938964844,8068.900146484375,22164.7998046875,0.0,-3867.0999145507812,1473.6000061035156,1251.9999694824219,1.0,0.6847316012695168,1.1361417082206078,-2.129363282211185,2535410677110728,Confu21x,11.0,-598.0700073242188,3880.3701171875,23.43000030517578,3361.099853515625,22286.10107421875,1103.7000274658203,-942.5,-2567.2000122070312,-3916.6000366210938,254.0,129.0,,0.017370477067182356,2.010872547070978,-0.3450415441660748,True,34,0.0,False,36,4,,2535458219427547,marco f3nik,11.0,-2724.449951171875,339.5299987792969,17.010000228881836,-8166.099853515625,16102.60009765625,2.0999999344348907,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.00959804778795821,1.1014522519938696,-5.081393608561784e-05,True,133.0,False,8,4,4,,enpitsu,76561198039309853,25.0,-3197.300048828125,-1700.0999755859375,17.030000686645508,-12501.300048828125,19285.699462890625,5.299999713897705,2.800000011920929,-4.000000059604645,-669.8999786376953,255.0,0.0,False,-0.01677876012997552,0.9945934489095632,-0.0001761505537200982,True,14,False,14,99.0,False,,games5425898691,bf81d8692db,20.0,-559.4000244140625,3696.780029296875,105.16999816894531,-2758.699951171875,20990.70068359375,777.6999664306641,-4508.800048828125,-831.3999938964844,-3037.9000854492188,255.0,128.0,,-1.1261969774041032,1.990343408438626,-0.194320998576336,True,27,32,False,0.0,False,
71,5614,179.0,False,False,0,5227.320635079959,-36.22999954223633,-16.1299991607666,167.0399932861328,-10695.10009765625,7848.2000732421875,10869.49951171875,4886.700134277344,303.99999618530273,3467.9998779296875,0.0,-0.023867458493759684,0.11632719083392952,0.40276238590191643,bf81d8692db,games5425898691,19.0,11.399999618530273,-131.0399932861328,92.86000061035156,239.79999542236328,3573.2000732421875,274.3000030517578,1568.9999389648438,138.59999656677246,928.1999969482422,128.0,128.0,,1.3930415182436195,1.6417627349609496,-0.1400175217660338,True,3,31.0,False,4,False,,76561198039309853,enpitsu,25.0,0.0,-5405.47021484375,19.049999237060547,0.0,-1370.7000732421875,40.50000190734863,-73.60000133514404,0.0,0.0,255.0,,,0.05497695076534012,1.570758277628455,-1.0464638989274591e-06,True,116.0,False,False,False,False,,Confu21x,2535410677110728,10.0,-2938.739990234375,4195.5400390625,17.010000228881836,-13778.800048828125,-4396.199951171875,2.7000001072883606,0.7999999821186066,0.29999999329447746,2995.7000732421875,255.0,255.0,False,0.00959413049874261,-2.640005404319027,0.00013560711888468662,True,False,False,False,255.0,False,,marco f3nik,2535458219427547,10.0,10.180000305175781,143.44000244140625,45.61000061035156,-530.4999923706055,-19108.599853515625,2865.0,-4496.300048828125,-382.99999237060547,-990.4000091552734,255.0,128.0,,-0.023849860155771264,-1.607181246429722,0.004425074989350623,True,False,4,False,9.0,False,
72,5694,182.0,False,False,1,7597.319830765182,3015.199951171875,-2155.77001953125,512.1900024414062,-60.70000171661377,25016.79931640625,-1238.7999725341797,581.1000061035156,3364.5001220703125,-4933.699951171875,1.0,0.39937451823321707,0.6133417545151751,-0.6627841337120352,2535410677110728,Confu21x,10.0,3066.02001953125,-2394.739990234375,413.7699890136719,-2046.3999938964844,13577.7001953125,5073.500061035156,-4116.199951171875,-846.9000244140625,-242.70000457763672,254.0,164.0,False,0.8217811521855165,1.5129908987997633,-0.06649391874151299,True,3,167.29127748038172,True,4,False,,2535458219427547,marco f3nik,10.0,1190.8199462890625,-248.69000244140625,129.77000427246094,6585.999755859375,-14084.300537109375,-159.399995803833,2839.8001098632812,4609.4000244140625,968.7999725341797,254.0,164.0,,-1.0396308666213165,-0.43364871623304296,-2.310314147932089,True,40.0,False,6,False,5,,enpitsu,76561198039309853,25.0,2993.820068359375,3859.949951171875,17.049999237060547,-4913.999938964844,-4219.599914550781,3.799999952316284,-0.29999999329447746,1.7000000178813934,-2624.5001220703125,255.0,128.0,False,-0.016777156561169928,-0.6109419354862615,9.198611174273419e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-2005.4200439453125,-77.77999877929688,101.69999694824219,-19221.300048828125,2138.2000732421875,-167.90000915527344,-241.29999160766602,-5493.599853515625,109.30000305175781,255.0,128.0,,-1.0265120126539689,-3.0647602421735893,3.100905426637618,True,5,6,False,0.0,False,
73,5745,184.0,False,False,0,7329.120710644867,-3010.570068359375,-1877.449951171875,267.7099914550781,13031.500244140625,13446.300048828125,9870.399780273438,5662.8997802734375,-843.6000061035156,-1794.1999816894531,0.0,0.0063934687872761325,0.24244222710655353,-1.4440327274607199,76561198039309853,enpitsu,25.0,-3108.489990234375,-2015.7099609375,177.61000061035156,1286.0000610351562,13845.899658203125,991.6999816894531,-801.5000152587891,5338.499755859375,-1052.5,128.0,0.0,,0.0878138690000183,1.5897043052332303,0.6602176040066282,True,1,216.0,False,2,False,,bf81d8692db,games5425898691,20.0,4079.010009765625,-1600.0400390625,390.95001220703125,-2.800000011920929,-20982.5,-7693.800048828125,672.9000091552734,-1.7000000178813934,-0.29999999329447746,255.0,128.0,,0.39228628963644313,-1.5604333100638506,1.574928070841779,True,173.46913547926056,True,6,False,6,,Confu21x,2535410677110728,10.0,-2886.760009765625,-99.98999786376953,15.149999618530273,128.69999885559082,-8558.400268554688,-515.0,3399.89990234375,574.5999908447266,-2140.0,254.0,4.0,,0.008301647057638667,-3.0229395644669985,0.07225158180798595,True,4,False,4,147.0,False,,marco f3nik,2535458219427547,10.0,-1907.52001953125,2919.10009765625,17.010000228881836,8025.4998779296875,12125.699462890625,2.0999999344348907,-0.5999999865889549,-0.7000000029802322,-225.10000228881836,255.0,128.0,,0.009583827129113189,0.9592913532036482,0.0001750533442465389,True,6,6,False,40.0,False,
74,5832,187.0,False,False,1,7447.239021132245,-997.8099975585938,-2062.419921875,107.30000305175781,-28528.5009765625,18633.599853515625,-2051.999969482422,-3325.0,-1391.1000061035156,4796.700134277344,1.0,-0.028000850276412095,-0.4993081102111374,-1.3098693759751125,2535458219427547,marco f3nik,10.0,-824.1099853515625,-2201.360107421875,72.36000061035156,-8305.10009765625,14534.89990234375,2578.3999633789062,3249.5999145507812,-1001.3999938964844,4152.900085449219,254.0,255.0,,0.07319727713249866,0.8056576168585327,-0.14021241373620097,True,6,8.0,False,8,False,,2535410677110728,Confu21x,10.0,2642.4599609375,-2457.2900390625,17.010000228881836,-7193.599853515625,-12126.700439453125,2.0999999344348907,0.29999999329447746,0.5999999865889549,0.0,254.0,128.0,,-0.00959095953081568,-1.0353696721934096,6.695246041126951e-05,False,147.0,False,4,False,4,,enpitsu,76561198039309853,25.0,3904.10009765625,1537.260009765625,28.440000534057617,830.9999847412109,18890.999755859375,180.40000915527344,7.599999904632568,-317.8000068664551,17.799999713897705,255.0,128.0,False,-0.007984894916872983,1.6257808433467018,-0.2578600173418884,True,2,False,2,198.0,False,,games5425898691,bf81d8692db,20.0,292.95001220703125,3423.18994140625,17.0,-1928.2000732421875,-19445.899658203125,1.2999999523162842,-0.0,-0.09999999776482582,-2001.9000244140625,255.0,0.0,,-0.009579909026947152,-1.3975985196066836,-4.612862411244828e-06,True,6,6,False,242.49212904642985,True,
75,5976,192.0,False,False,1,4972.504491057197,-3896.18994140625,3813.080078125,534.989990234375,4394.5001220703125,20225.0,-13847.19970703125,-5526.099853515625,-1930.2999877929688,1317.2999572753906,1.0,-0.14995220785281851,-0.8285854085110145,-1.006114015715247,2535458219427547,marco f3nik,10.0,-3960.06005859375,3697.56005859375,649.6400146484375,3269.5999145507812,18961.99951171875,-1394.9000549316406,-19.600000381469727,1793.0000305175781,5199.4000244140625,254.0,100.0,,-0.07228617916407688,0.2005316354530203,1.9029006271279052,True,9,0.0,False,10,False,,2535410677110728,Confu21x,11.0,-3691.64990234375,-2033.43994140625,17.010000228881836,3899.5001220703125,19923.399658203125,2.0000000298023224,-0.0,-0.09999999776482582,-17.5,254.0,128.0,,-0.009592665862974704,1.7663534657371371,2.4963871845752312e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-241.7100067138672,5494.990234375,22.6299991607666,4.399999976158142,-9.599999785423279,-0.9000000357627869,-0.29999999329447746,1.1999999731779099,-0.19999999552965164,128.0,128.0,False,-0.035330519602397935,-0.48691852486862935,-0.034863977018370414,True,2,False,2,229.0,False,,games5425898691,bf81d8692db,19.0,-2884.919921875,4868.60986328125,24.309999465942383,-1616.9000244140625,-3516.0000610351562,-506.50001525878906,-1057.0999908447266,-917.6999664306641,-2087.100067138672,128.0,0.0,,-0.057602118907409725,-1.144547773104448,-0.2378563352995851,True,6,6,False,255.0,False,
76,6029,194.0,False,False,0,9992.619924723715,1585.0999755859375,-4539.7001953125,112.66999816894531,12616.500244140625,12876.300048828125,10311.600341796875,1310.0,-5782.9998779296875,916.6999816894531,0.0,0.4430909001356355,0.6101860944432179,1.4661806477495474,76561198039309853,enpitsu,25.0,1368.52001953125,-4664.43017578125,17.040000915527344,15560.10009765625,4435.4998779296875,3.799999952316284,-0.7999999821186066,0.0,-261.8000030517578,0.0,255.0,,0.016765315267515367,0.25175480354049906,0.00016939493443513302,True,2,155.0,False,2,False,,bf81d8692db,games5425898691,19.0,3842.590087890625,-3375.580078125,18.34000015258789,1964.7999572753906,10866.400146484375,158.1999969482422,-212.70000457763672,-517.0999908447266,2375.8999633789062,255.0,255.0,,0.0056250431665902925,1.4384065786841618,-0.05509589812689965,True,255.0,False,8,False,8,,Confu21x,2535410677110728,11.0,3210.199951171875,-87.12000274658203,17.010000228881836,708.1999969482422,5561.7999267578125,1.899999976158142,-0.19999999552965164,-0.9000000357627869,-767.6000213623047,1.0,159.0,,0.009693457058345713,-1.7607489359858064,-0.0002566637853608893,True,4,False,4,255.0,False,,marco f3nik,2535458219427547,10.0,2583.14990234375,-5071.25,82.05999755859375,4867.799987792969,2178.9999389648438,-2906.0000610351562,2386.699981689453,17.5,78.69999885559082,255.0,128.0,,0.44784684835948557,0.48796468596149395,-0.9238658017651433,True,10,10,False,,False,
77,6083,196.0,False,False,0,8704.04618303596,3954.8798828125,-2086.989990234375,853.8599853515625,-6421.7999267578125,11252.099609375,2679.2999267578125,-1885.2000427246094,-1533.800048828125,-5485.7000732421875,0.0,1.2430719603866986,0.6522611671813747,1.9929467011490476,bf81d8692db,games5425898691,19.0,4080.469970703125,-2157.159912109375,771.5999755859375,-2.0000000298023224,-5609.2999267578125,3984.8001098632812,1012.5,820.2999877929688,-591.8999862670898,255.0,0.0,,-0.6472280658284898,-1.5536399614766025,1.47362232495756,True,8,255.0,False,8,False,,76561198039309853,enpitsu,25.0,804.510009765625,-5076.2998046875,21.579999923706055,-7114.7998046875,-5813.900146484375,39.90000009536743,21.500000953674316,-659.8000335693359,65.9000015258789,128.0,128.0,,0.03590770211476681,0.6969025904426398,-0.13136897774338382,True,155.0,False,2,False,2,,Confu21x,2535410677110728,10.0,3355.949951171875,921.8900146484375,17.010000228881836,891.9000244140625,-6076.5997314453125,2.0000000298023224,0.9000000357627869,0.0,-10.099999904632568,170.0,127.0,,0.009502258740717502,-1.4245565009743213,-1.539226837590777e-05,True,4,False,4,255.0,False,,marco f3nik,2535458219427547,10.0,1554.949951171875,-3139.139892578125,53.58000183105469,-9556.300048828125,12159.49951171875,-2577.9998779296875,-1178.499984741211,-1225.8999633789062,-97.70000457763672,255.0,128.0,,-0.17595716919897308,2.4457215217818185,-0.06949923331974373,True,12,12,False,,False,
78,6138,198.0,False,False,1,6338.41423452972,-2692.389892578125,-84.83999633789062,110.93000030517578,14901.500244140625,-5357.5,-3177.3001098632812,2487.7999877929688,3176.7999267578125,-4440.4998779296875,1.0,-1.1736144197659797,-1.5381277665133148,2.3881481317175393,2535410677110728,Confu21x,10.0,-2863.39990234375,-110.87000274658203,17.010000228881836,3480.5999755859375,96.99999809265137,2.3000000417232513,2.0999999344348907,-1.1999999731779099,701.6999816894531,255.0,179.0,,-0.009568893922071988,-3.107069756563309,0.00014236208925447175,True,4,251.86639988294212,True,4,False,,2535458219427547,marco f3nik,10.0,-756.3200073242188,219.24000549316406,107.69000244140625,-968.7000274658203,-19525.799560546875,-152.2000026702881,5484.000244140625,-357.59998321533203,-216.8000030517578,254.0,98.0,,0.3274336141957441,1.6493239752307327,-3.0666949109743746,False,,False,14,False,13,,enpitsu,76561198039309853,25.0,-273.2300109863281,5372.9501953125,18.1200008392334,135.6999969482422,-6665.8001708984375,-161.49999618530273,-308.0999946594238,-30.799999237060547,1481.9000244140625,128.0,128.0,,-0.04678549389703627,-1.6193827269202694,0.0016103520471180614,True,2,False,2,155.0,False,,games5425898691,bf81d8692db,19.0,-3420.830078125,4020.110107421875,17.0,16169.599609375,5635.5999755859375,1.8000000715255737,8.999999761581421,8.100000023841858,-1978.0999755859375,255.0,0.0,,-0.009433071579826036,2.8716198842682004,-0.00046651062946290504,True,8,8,False,223.67452898333147,True,
