,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
78,4668,145,False,False,0,3348.580386382349,458.6000061035156,2077.639892578125,93.13999938964844,7953.0999755859375,-89.0999984741211,-103.00000190734863,198.4000015258789,5260.2001953125,2879.2001342773438,0.0,1.0965950512125573,-2.7842936373251965,1.0790464774785196,76561198039309853,enpitsu,25.0,700.8099975585938,1888.5,75.33999633789062,-2787.9998779296875,15575.899658203125,3288.9999389648438,124.39999580383301,-4211.600036621094,3160.4000854492188,128.0,255.0,,0.017764887805358228,1.638066254956933,-0.05113625635602631,True,139.0,False,10,9,False,,bf81d8692db,games5425898691,18.0,14.869999885559082,-1156.81005859375,17.010000228881836,16708.599853515625,11116.400146484375,2.0999999344348907,-2.3999999463558197,-1.5999999642372131,896.1000061035156,255.0,153.0,,0.009585442852234057,0.6226808029610535,6.399530012752262e-05,True,178.0,False,12,12,False,,Fury24_,76561198427787741,6,1741.0699462890625,3053.669921875,17.0,-7687.60009765625,-8047.80029296875,1.0000000149011612,0.9000000357627869,0.9000000357627869,-75.0,255.0,128.0,False,0.009555446611241735,-2.3436120809856056,0.00012353905944112854,True,16,242.3908729322495,True,16,False,,SONOPROCAMER,1371523928947335533,11.0,277.7799987792969,2025.1700439453125,17.0,12944.7998046875,4309.200134277344,3.4999999403953552,3.100000023841858,1.0000000149011612,674.5999908447266,255.0,234.0,0.0095582668900896,0.3023309597895529,0.00019541071043309283,True,12,12,137.0,False,False,,
79,4669,145,False,False,1,7356.28380007768,-497.1000061035156,-2083.169921875,95.93000030517578,-16345.10009765625,-3474.5001220703125,1693.800048828125,-2868.5000610351562,-1818.5000610351562,-99.39999580383301,1.0,-0.9985115373609584,2.88466878725698,0.9083244691280069,1371523928947335533,SONOPROCAMER,11.0,-277.7799987792969,-2025.1700439453125,17.0,-12944.7998046875,-4309.200134277344,3.4999999403953552,-3.100000023841858,-1.0000000149011612,674.5999908447266,255.0,234.0,,-0.0095582668900896,-0.3023309597895529,0.00019541071043309283,True,137.0,False,12,12,False,,76561198427787741,Fury24_,6.0,-1741.0699462890625,-3053.669921875,17.0,7687.60009765625,8047.80029296875,1.0000000149011612,-0.9000000357627869,-0.9000000357627869,-75.0,255.0,128.0,False,-0.009555446611241735,2.3436120809856056,0.00012353905944112854,True,239.32384511475922,True,16,16,False,,enpitsu,76561198039309853,25,-700.8099975585938,-1888.5,75.33999633789062,2787.9998779296875,-15575.899658203125,3288.9999389648438,-124.39999580383301,4211.600036621094,3160.4000854492188,128.0,255.0,,-0.017764887805358228,-1.638066254956933,-0.05113625635602631,True,9,139.0,False,10,False,,games5425898691,bf81d8692db,18.0,-151.11000061035156,1060.1099853515625,17.010000228881836,-16090.2001953125,-11941.8994140625,2.0999999344348907,0.09999999776482582,0.09999999776482582,219.20000076293945,255.0,128.0,-0.009605794406581105,-0.6596640269016998,-9.297453092318075e-05,True,12,12,178.0,False,False,,
80,4670,145,True,False,0,3356.09641210257,531.4400024414062,2102.60009765625,101.27999877929688,-11544.3994140625,14850.999755859375,1636.6000366210938,2241.3999938964844,2008.3999633789062,5190.4998779296875,0.0,0.9467434756554426,-2.985555698632074,0.7101037245444733,76561198039309853,enpitsu,25.0,680.4500122070312,2020.989990234375,100.12999725341797,-264.7999954223633,15241.400146484375,2727.39990234375,215.10000228881836,-4771.199951171875,-2727.39990234375,128.0,255.0,,0.0500215311341412,1.7075217057017456,-0.644330242249882,True,139.0,False,10,9,False,,bf81d8692db,games5425898691,18.0,151.11000061035156,-1060.1099853515625,17.010000228881836,16090.2001953125,11941.8994140625,2.0999999344348907,-0.09999999776482582,-0.09999999776482582,219.20000076293945,255.0,128.0,,0.009605794406581105,0.6596640269016998,-9.297453092318075e-05,True,178.0,False,12,12,False,,Fury24_,76561198427787741,6,1658.280029296875,2968.35009765625,17.0,-8744.500122070312,-8944.299926757812,1.0000000149011612,0.3999999910593033,0.5999999865889549,-13.40000033378601,255.0,128.0,False,0.009572339422306874,-2.3469598536741962,6.774685370985225e-05,True,16,236.23544935257203,True,16,False,,SONOPROCAMER,1371523928947335533,11.0,380.80999755859375,2062.68994140625,17.3799991607666,11998.900146484375,4767.099914550781,159.79999542236328,-36.600000858306885,-141.49999618530273,1187.2000122070312,255.0,255.0,-0.027713195224739792,0.37298256315327083,0.018814282782647948,True,12,12,137.0,False,False,,
81,4671,145,False,False,1,7411.641956920124,-536.5499877929688,-2131.8798828125,112.1500015258789,2602.60009765625,-21438.20068359375,7369.4000244140625,-1184.800033569336,-5203.3001708984375,41.599998474121094,1.0,-0.9604000735575693,2.90484568180346,0.6813983040503537,1371523928947335533,SONOPROCAMER,11.0,-380.80999755859375,-2062.68994140625,17.3799991607666,-11998.900146484375,-4767.099914550781,159.79999542236328,36.600000858306885,141.49999618530273,1187.2000122070312,255.0,255.0,,0.027713195224739792,-0.37298256315327083,0.018814282782647948,True,137.0,False,12,12,False,,76561198427787741,Fury24_,6.0,-1658.280029296875,-2968.35009765625,17.0,8744.500122070312,8944.299926757812,1.0000000149011612,-0.3999999910593033,-0.5999999865889549,-13.40000033378601,255.0,128.0,False,-0.009572339422306874,2.3469598536741962,6.774685370985225e-05,True,232.8996988009381,True,16,16,False,,enpitsu,76561198039309853,25,-680.4500122070312,-2020.989990234375,100.12999725341797,264.7999954223633,-15241.400146484375,2727.39990234375,-215.10000228881836,4771.199951171875,-2727.39990234375,128.0,255.0,,-0.0500215311341412,-1.7075217057017456,-0.644330242249882,True,9,139.0,False,10,False,,games5425898691,bf81d8692db,18.0,-283.67999267578125,958.6500244140625,17.010000228881836,-15801.300048828125,-12310.30029296875,2.0999999344348907,-0.29999999329447746,-0.0,59.89999771118164,255.0,128.0,-0.009609672053697877,-0.6691947495768336,-5.738984843571504e-05,True,12,12,178.0,False,False,,
82,4968,147,False,True,1,5202.952352436283,-0.8100000023841858,14.920000076293945,92.69999694824219,-3531.9000244140625,29219.3994140625,1315.0,-259.6999931335449,-338.4000015258789,-5984.7998046875,1.0,-0.0031999455903352477,0.05538130747168833,0.0023237712444878758,1371523928947335533,SONOPROCAMER,11.0,21.280000686645508,-185.94000244140625,64.91999816894531,-4562.699890136719,22390.30029296875,2618.2000732421875,-1573.0999755859375,-2236.999969482422,195.59999465942383,255.0,242.0,True,-0.02653787525048422,1.651368743680733,-0.022314347802050796,True,12.235638741523992,True,6,5,False,,76561198427787741,Fury24_,6.0,3361.56005859375,-3924.389892578125,16.40999984741211,14924.49951171875,6329.000244140625,123.59999656677246,-46.19999885559082,11.399999856948853,2767.6998901367188,255.0,255.0,False,-0.007462893342785002,2.5619536860396726,0.003008081085387325,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,-19.190000534057617,410.05999755859375,93.9800033569336,-143.100004196167,-22947.7001953125,291.9000053405762,5499.7998046875,-34.100000858306885,-0.09999999776482582,255.0,128.0,,-1.2781281917352145,-1.5643860179132334,-0.00018206602466522298,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,18.0,3071.570068359375,4031.800048828125,17.010000228881836,15107.39990234375,-5823.699951171875,2.3000000417232513,0.3999999910593033,-0.0,-1963.0000305175781,128.0,0.0,-0.009641555914090065,-2.7056020644144656,-5.260547371155292e-05,True,False,False,255.0,False,False,,
83,4971,147,False,False,0,5400.838747108386,77.16000366210938,-172.44000244140625,91.45999908447266,14256.500244140625,4782.099914550781,-123.59999656677246,677.6000213623047,203.89999389648438,-5958.0999755859375,0.0,0.13040846209527918,-0.6052509055140912,0.10981019159275869,76561198039309853,enpitsu,25.0,17.299999237060547,-278.94000244140625,98.73999786376953,-904.1000366210938,1227.699966430664,1464.9000549316406,-1284.7999572753906,-596.1000061035156,-5314.4000244140625,255.0,128.0,,1.3916161037025636,-1.6266630467468088,-2.9339655110184273,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,-3189.64990234375,-3973.580078125,17.010000228881836,-13410.799560546875,7923.4002685546875,2.3000000417232513,-0.09999999776482582,0.29999999329447746,-1998.6000061035156,255.0,0.0,,0.009625057404716393,2.54070475427601,-5.084888529172233e-05,True,255.0,False,False,False,False,,Fury24_,76561198427787741,6,-3474.530029296875,3858.389892578125,16.920000076293945,-12293.699951171875,-9179.500122070312,28.09999942779541,17.999999523162842,4.300000071525574,2864.7000122070312,255.0,255.0,False,0.009060892765675729,-2.3241430299488424,0.0009202109117621008,True,4,255.0,False,4,False,,SONOPROCAMER,1371523928947335533,11.0,22.420000076293945,-16.3799991607666,89.05000305175781,4347.099914550781,-20491.39892578125,2096.6000366210938,2287.5,4954.5001220703125,-685.4000091552734,255.0,247.0,0.156576570267477,-1.6154694885385121,-0.663720085309724,True,6,5,2.8060128150447756,True,False,,True
84,4972,147,False,False,1,5071.2514250707145,-98.61000061035156,167.24000549316406,91.41999816894531,-13643.699951171875,5320.5999755859375,-332.99999237060547,-292.2999954223633,-519.3000030517578,3376.099853515625,1.0,-0.14113445189199833,0.6266069269567603,0.11105801931897494,1371523928947335533,SONOPROCAMER,11.0,-56.31999969482422,10.289999961853027,108.04000091552734,-5529.000244140625,770.5999755859375,780.8999633789062,-69.40000057220459,-5480.0,463.10001373291016,255.0,247.0,True,-0.022344021090932,1.3379065225650608,-1.0725605183117166,True,0.0,True,6,5,False,,76561198427787741,Fury24_,6.0,3474.530029296875,-3858.389892578125,16.920000076293945,12293.699951171875,9179.500122070312,28.09999942779541,-17.999999523162842,-4.300000071525574,2864.7000122070312,255.0,255.0,False,-0.009060892765675729,2.3241430299488424,0.0009202109117621008,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25,-17.299999237060547,278.94000244140625,98.73999786376953,904.1000366210938,-1227.699966430664,1464.9000549316406,1284.7999572753906,596.1000061035156,-5314.4000244140625,255.0,128.0,,-1.3916161037025636,1.6266630467468088,-2.9339655110184273,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,18.0,3189.64990234375,3973.580078125,17.010000228881836,13410.799560546875,-7923.4002685546875,2.3000000417232513,0.09999999776482582,-0.29999999329447746,-1998.6000061035156,255.0,0.0,-0.009625057404716393,-2.54070475427601,-5.084888529172233e-05,True,False,False,255.0,False,False,,
85,5089,151,False,False,1,5779.030892232887,-3676.909912109375,1606.489990234375,111.2300033569336,12212.60009765625,8953.099975585938,6202.80029296875,541.5000152587891,-4551.199951171875,-3872.0999145507812,1.0,0.3970722123055586,0.37726514076246875,-0.9940123529044108,1371523928947335533,SONOPROCAMER,11.0,-3855.8798828125,1527.260009765625,17.729999542236328,5070.199890136719,11866.99951171875,-1063.1999969482422,-574.900016784668,-1446.3999938964844,-1740.5999755859375,255.0,0.0,,-0.061406280994337564,2.0824914735177877,0.10131026526954658,True,222.0,False,8,8,False,,76561198427787741,Fury24_,6.0,-1639.3800048828125,962.8099975585938,17.010000228881836,10647.80029296875,13620.10009765625,2.3000000417232513,-0.09999999776482582,-0.0,-1971.1000061035156,255.0,0.0,,-0.009566640035996919,2.30496357247821,7.984264657090643e-06,True,224.0,False,6,6,False,,enpitsu,76561198039309853,25,-2789.949951171875,3997.760009765625,17.049999237060547,-12946.700439453125,10413.1005859375,3.8999998569488525,0.09999999776482582,-0.0,3158.9999389648438,255.0,255.0,False,-0.016777648390127988,0.24951199654086295,0.00011974425088699598,True,4,,False,4,False,,games5425898691,bf81d8692db,18.0,580.2899780273438,5161.16015625,17.010000228881836,-8904.099731445312,6239.69970703125,2.3999999463558197,0.09999999776482582,0.09999999776482582,2353.300018310547,255.0,255.0,-0.009561576775833506,0.5566207804677286,2.2869566001991475e-05,True,False,False,220.0,False,False,,
86,5123,152,False,True,1,3900.5573635134506,-2163.6298828125,2720.699951171875,397.7900085449219,19721.700439453125,15986.099853515625,6258.900146484375,1011.8000030517578,-4403.0999755859375,-3948.0999755859375,1.0,-0.17427847902473198,1.113444180903975,-1.6533979995205867,1371523928947335533,SONOPROCAMER,11.0,-2288.110107421875,2631.110107421875,245.14999389648438,18086.8994140625,12727.60009765625,1398.2000732421875,-5384.6002197265625,-598.1000137329102,947.3999786376953,255.0,227.0,True,0.3892594541387033,2.8228748154178347,1.2343269588623134,True,166.68356966203257,True,10,9,False,,76561198427787741,Fury24_,6.0,95.0,987.8200073242188,17.010000228881836,13667.80029296875,3084.1000366210938,2.3000000417232513,-0.5000000074505806,-0.0,2166.699981689453,255.0,255.0,,-0.009580921276902552,2.8529853970408676,5.6627111905578356e-05,True,255.0,False,6,6,False,,enpitsu,76561198039309853,25,-2641.909912109375,3338.56005859375,17.049999237060547,15742.7001953125,-224.69999313354492,-1.0999999940395355,-0.0,-0.0,2092.100067138672,255.0,255.0,False,-0.016789182111096392,3.089735473735111,-1.7132310657878803e-06,True,4,179.86710541991778,True,4,False,,games5425898691,bf81d8692db,19.0,250.5399932861328,5279.89990234375,17.010000228881836,1837.7000427246094,1060.5999755859375,1.5000000596046448,-0.7999999821186066,0.7000000029802322,-121.99999809265137,255.0,255.0,-0.009388055528447896,-0.4933261119935899,-1.166409523900861e-05,True,False,False,220.0,False,False,,
87,5215,156,False,False,0,8830.528043387785,-465.1300048828125,-3680.010009765625,467.2300109863281,5750.3997802734375,14948.00048828125,5751.400146484375,1375.0999450683594,876.6000366210938,959.0000152587891,0.0,0.7282878918672026,-2.502109527600972,2.855275301088969,76561198039309853,enpitsu,25.0,-502.0299987792969,-3746.89990234375,306.69000244140625,2325.8999633789062,13142.5,3811.7999267578125,-469.90001678466797,1918.3000183105469,1189.800033569336,255.0,0.0,False,-1.262217547409747,0.9710519956558812,0.7645071447598818,True,101.0,False,6,5,False,,bf81d8692db,games5425898691,18.0,-1218.260009765625,-5102.97998046875,270.8900146484375,-7295.3997802734375,2.800000011920929,-1409.4999694824219,-0.3999999910593033,-2424.7999572753906,0.0,255.0,0.0,,0.15267059137405448,-3.1319574318723684,1.572218612732217,True,220.0,False,False,False,False,,Fury24_,76561198427787741,6,-769.0,-3070.169921875,26.59000015258789,13735.699462890625,12537.7001953125,1753.800048828125,302.39999771118164,470.40000915527344,2067.2000122070312,255.0,128.0,,0.009484840141290769,1.0570820675789583,0.03298432967077328,True,6,255.0,False,6,False,,SONOPROCAMER,1371523928947335533,11.0,-932.010009765625,-3075.25,16.979999542236328,8645.30029296875,3996.300048828125,-1.8000000715255737,24.30000066757202,48.00000190734863,3253.699951171875,255.0,255.0,0.006039962632411883,0.43137885518933106,-0.009241796516856587,True,10,10,191.0,False,False,,False
88,5276,158,False,False,1,4942.967197110329,-773.3699951171875,487.4599914550781,144.97000122070312,-12897.39990234375,-5773.2000732421875,1295.2000427246094,5753.499755859375,1495.5000305175781,812.3000335693359,1.0,-0.32013826599475936,2.3683636171959654,-1.1696968837672626,76561198427787741,Fury24_,6.0,-705.4400024414062,456.79998779296875,16.31999969482422,-9725.800170898438,-2706.4999389648438,157.89999961853027,-359.0999984741211,168.29999923706055,706.9000244140625,255.0,184.0,,-0.057180935202694405,-0.21361042307902434,0.021781016579361018,True,255.0,False,6,6,False,,1371523928947335533,SONOPROCAMER,11.0,-281.42999267578125,70.62999725341797,16.989999771118164,-12928.299560546875,-8190.10009765625,4.799999892711639,-0.19999999552965164,-0.29999999329447746,-2013.8999938964844,255.0,0.0,False,-0.00958471695122794,-0.501809128156114,-4.395279486178157e-05,True,145.0,False,10,10,False,,enpitsu,76561198039309853,25,-461.45001220703125,980.5599975585938,17.020000457763672,-17622.2998046875,-5043.399963378906,2.5999999046325684,0.29999999329447746,-0.0,-2012.2000122070312,255.0,128.0,False,-0.016786628894405277,-0.21025856187672404,2.9933059425585847e-05,True,6,24.0,False,6,False,,games5425898691,bf81d8692db,18.0,26.950000762939453,2780.639892578125,17.0,-20419.7998046875,-10577.60009765625,3.1999999284744263,0.29999999329447746,-0.0,-4.1999998688697815,255.0,128.0,-0.00958996650986866,-0.47739815250352224,4.053014704373356e-05,True,False,False,156.0,False,False,8.0,
89,5302,159,False,False,1,5926.635006002861,-1964.1199951171875,-50.83000183105469,116.62999725341797,-22762.19970703125,2484.7000122070312,1273.8999938964844,4652.900085449219,-121.30000114440918,3786.099853515625,1.0,0.10909751575422845,-2.7429093850717385,-1.6090709701040564,76561198427787741,Fury24_,6.0,-1746.1300048828125,-137.8800048828125,67.58000183105469,-16912.7001953125,4348.299865722656,3019.2999267578125,-5335.10009765625,-45.50000190734863,-1335.7000732421875,128.0,0.0,,-0.02185220977504118,0.04560410101027254,0.23267978742726186,True,192.2822965985985,True,8,7,False,,1371523928947335533,SONOPROCAMER,11.0,-1618.260009765625,-336.7699890136719,16.989999771118164,-15809.100341796875,-6685.9002685546875,4.099999964237213,-2.5999999046325684,-1.0000000149011612,358.10001373291016,255.0,166.0,False,-0.009596213739639651,-0.40034083289041766,-7.228383471015475e-06,True,154.0,False,10,10,False,,enpitsu,76561198039309853,25,-2094.1201171875,301.2099914550781,22.0,-10077.2998046875,-17968.1005859375,3002.60009765625,-0.29999999329447746,-0.5999999865889549,1835.8999633789062,255.0,255.0,False,-0.016765229026781302,-1.1142961716256476,0.00011577714566051926,True,7,0.0,False,8,False,,games5425898691,bf81d8692db,18.0,-1953.949951171875,2063.159912109375,17.0,-22405.50048828125,-2745.4000854492188,3.3000001311302185,0.5999999865889549,-0.09999999776482582,-10.0,255.0,128.0,-0.009579161432084283,-0.1206219858067478,5.418027108086673e-05,True,False,False,156.0,False,False,,
90,5306,159,False,False,0,5873.934188868627,2207.070068359375,152.61000061035156,195.72999572753906,10369.000244140625,23200.10009765625,13585.400390625,2749.5999145507812,5164.000244140625,1331.1000061035156,0.0,-0.2873145440251431,-2.850945572564302,-1.4955347661902356,76561198039309853,enpitsu,25.0,2227.35009765625,-42.0,65.36000061035156,6206.199951171875,21636.201171875,2295.2000427246094,-2699.2001342773438,3202.9998779296875,-2314.499969482422,255.0,255.0,False,0.12376057118663883,1.3041345321080027,0.10572572809896918,True,0.0,False,8,7,False,,bf81d8692db,games5425898691,18.0,2140.64990234375,-2040.3699951171875,17.0,22399.49951171875,2780.5999755859375,3.3000001311302185,0.7000000029802322,0.19999999552965164,174.50000762939453,255.0,181.0,,0.009579110195106386,0.12238400169029977,6.261960666254774e-05,True,156.0,False,False,False,False,,Fury24_,76561198427787741,6,2027.9599609375,74.37000274658203,103.13999938964844,14708.399658203125,-3029.8001098632812,127.89999961853027,5290.0,-1265.999984741211,814.1999816894531,128.0,0.0,,-0.14950814555288744,-0.0681273746999528,1.513159397899015,True,7,191.0,False,8,False,,SONOPROCAMER,1371523928947335533,11.0,1881.0799560546875,477.3299865722656,16.989999771118164,13898.00048828125,9652.39990234375,4.799999892711639,-0.7999999821186066,-0.5000000074505806,1875.0999450683594,255.0,255.0,0.009600568986546714,0.6608854931046446,0.00012781055702447305,True,10,10,154.0,False,False,,False
91,5406,163,False,False,1,10042.504854648407,-1061.3900146484375,-4709.89990234375,521.1300048828125,19469.200439453125,20137.900390625,-6632.5,602.9000091552734,-4487.900085449219,1573.9999389648438,1.0,-0.7724959699043101,0.6419541630983252,1.3615827224230248,1371523928947335533,SONOPROCAMER,11.0,-1177.81005859375,-4906.72021484375,485.7200012207031,18319.7998046875,13332.099609375,-3954.5999145507812,-3037.6998901367188,-2232.2999572753906,-103.10000419616699,255.0,235.0,True,0.10357342905782001,2.643613512203748,-1.1540792479244069,True,179.74350108895254,True,12,11,False,,76561198427787741,Fury24_,6.0,-2660.969970703125,-4147.60009765625,17.010000228881836,11934.200439453125,-14728.599853515625,2.0000000298023224,0.19999999552965164,-0.7999999821186066,0.0,255.0,128.0,,-0.009622055986359202,-2.2517906943031765,-6.331708796724651e-05,True,242.0,False,10,10,False,,enpitsu,76561198039309853,25,-434.1600036621094,-3414.6298828125,17.049999237060547,16426.700439453125,3449.8001098632812,2.8999999165534973,-5.600000023841858,-1.0000000149011612,-1108.1999969482422,255.0,0.0,,-0.01676781673489992,2.957346235586883,5.0074060701335855e-06,True,8,31.0,False,8,False,,games5425898691,bf81d8692db,18.0,-1030.739990234375,-4459.18017578125,313.3699951171875,11220.899658203125,-19787.80029296875,1896.9999694824219,941.6999816894531,-3191.400146484375,-1991.9000244140625,255.0,70.0,0.01648441532511084,-0.29696806062610864,1.047955872595082,True,4,False,13.884989207790749,True,False,,
92,5409,163,False,False,0,1892.7346148748786,903.969970703125,4554.72021484375,486.44000244140625,-18797.80029296875,-14461.400146484375,10985.799560546875,5500.3997802734375,-2298.2000732421875,680.1999664306641,0.0,1.024926528141208,-0.36257397594964197,1.4993810998742283,bf81d8692db,games5425898691,18.0,964.6699829101562,4593.06005859375,324.260009765625,-3113.599853515625,21496.0009765625,1405.3999328613281,-945.4000091552734,4176.000061035156,393.4000015258789,255.0,137.0,,0.21737766825865593,0.20720973719763905,1.0404663219921884,True,4.556696945621128,True,4,3,False,,76561198039309853,enpitsu,25.0,144.92999267578125,3391.989990234375,17.049999237060547,-16414.599609375,987.9000091552734,3.0000001192092896,-0.5000000074505806,0.0,-1959.4000244140625,255.0,0.0,,0.016775768351776178,3.0243831441459648,-7.096933409362041e-05,True,31.0,False,8,8,False,,Fury24_,76561198427787741,6,2561.489990234375,4270.2998046875,17.010000228881836,-11934.200439453125,14728.299560546875,2.0000000298023224,-0.19999999552965164,0.7999999821186066,0.0,255.0,128.0,,0.009622055986359202,2.2517906943031765,-6.331708796724651e-05,True,10,242.0,False,10,False,,SONOPROCAMER,1371523928947335533,11.0,1026.8800048828125,4809.83984375,447.0,-18343.1005859375,-11315.999755859375,-4950.5999755859375,4279.599914550781,828.0000305175781,-3353.900146484375,255.0,238.0,-0.08112350095635928,-3.000250488913124,-1.616348740944073,True,12,11,170.41520882678293,True,False,,True
93,5516,167,True,True,1,5176.498948057147,2795.820068359375,324.7300109863281,121.2300033569336,-14219.89990234375,21487.60009765625,9468.300170898438,5254.0997314453125,-2557.5999450683594,1360.8999633789062,1.0,0.5793649384396832,1.693117394271848,-1.0258184407139876,1371523928947335533,SONOPROCAMER,11.0,2886.300048828125,192.52000427246094,17.280000686645508,-3946.4999389648438,21360.10009765625,317.09999084472656,2317.899932861328,3.6000001430511475,3632.6998901367188,255.0,255.0,False,0.036700378866330936,1.3434248925807124,-0.009551653751098784,True,103.14372466200142,True,12,12,False,,76561198427787741,Fury24_,6.0,3066.47998046875,-963.9299926757812,16.989999771118164,2835.8999633789062,22072.80029296875,4.4999998807907104,0.09999999776482582,1.0000000149011612,816.9000244140625,255.0,171.0,,-0.009603030120923249,1.6839235792602758,9.049508983364151e-05,True,145.0,False,10,10,False,,enpitsu,76561198039309853,25,3568.3701171875,-99.36000061035156,17.030000686645508,-3971.4999389648438,21383.5009765625,5.0,-0.19999999552965164,0.29999999329447746,10.499999523162842,255.0,128.0,False,-0.01676782045556486,1.3859976327085852,-3.230923905304353e-05,True,10,248.71048583779285,True,10,False,160.0,games5425898691,bf81d8692db,18.0,-521.7999877929688,-3662.72998046875,83.37000274658203,1084.7000122070312,14486.400146484375,-140.20000457763672,-5481.500244140625,449.7999954223633,-2.0000000298023224,255.0,128.0,1.3335164733002287,-1.4873433187635303,-3.1399625657564125,True,6,5,0.0,False,False,,
94,5833,169,False,False,1,5191.350913301551,-60.40999984741211,37.5099983215332,95.12999725341797,-25089.599609375,15175.6005859375,1537.1000671386719,-565.0,-852.6999664306641,-5912.1002197265625,1.0,-0.023112408215952385,0.15295161286920023,0.01288737689869191,1371523928947335533,SONOPROCAMER,11.0,181.3000030517578,-111.23999786376953,56.970001220703125,-20722.5,8562.100219726562,2713.900146484375,3560.0,-4095.1998901367188,897.2000122070312,255.0,255.0,True,-0.03371215282658231,0.6917308952955802,-0.15895621766809304,True,0.0,False,6,5,False,,76561198427787741,Fury24_,6.0,-2776.300048828125,-4064.89990234375,44.90999984741211,-17355.6005859375,-5021.499938964844,-2640.8999633789062,455.6999969482422,-2014.1999816894531,-2301.300048828125,255.0,5.0,,0.06387028764780434,-0.20803270304342614,0.35761172957080983,True,13.0,False,4,4,False,,enpitsu,76561198039309853,25,-15.130000114440918,3234.610107421875,17.049999237060547,-664.7000122070312,-16282.5,-2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.016742666037397668,-1.529987837650495,1.66918855577512e-06,True,False,26.0,False,False,False,,games5425898691,bf81d8692db,18.0,-158.52999877929688,489.2099914550781,56.11000061035156,5446.400146484375,-22148.9990234375,2904.89990234375,2587.0001220703125,183.60000610351562,-1023.1999969482422,128.0,128.0,-0.05586182111868947,-1.7022544109738005,0.010454908664388387,True,4,3,0.0,False,False,,
