,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
81,5221,175,False,False,0,8812.240171867104,-1183.469970703125,-3667.550048828125,162.00999450683594,13290.899658203125,10641.099853515625,1592.2999572753906,-980.9999847412109,-782.9000091552734,-5867.19970703125,0.0,-0.03601901057774034,0.7979016077622277,-3.0165971397711604,76561198039309853,enpitsu,26.0,-1261.760009765625,-3854.639892578125,95.20999908447266,2398.8999938964844,-552.0999908447266,1431.7999267578125,-6.700000166893005,-5266.199951171875,-1586.3999938964844,128.0,255.0,False,-0.5542646668336635,0.5096302679939385,-0.38821366769462545,True,1,False,2,242.0,False,,bf81d8692db,games5425898691,24.0,-2080.409912109375,-1489.2099609375,16.739999771118164,3112.9000854492188,-15039.7998046875,58.00000190734863,0.0,0.5999999865889549,-43.60000133514404,255.0,128.0,,0.009569887654274446,-1.3705098124750317,7.210739821034521e-05,True,61.0,False,False,20,16,,JaimeQuint96,b410453f7cb,14,-73.45999908447266,415.70001220703125,16.989999771118164,-7149.0997314453125,-16820.799560546875,4.799999892711639,-0.19999999552965164,-0.09999999776482582,178.29999923706055,217.0,156.0,False,0.009613709019276261,-1.9723131419184905,6.792039348907208e-05,True,16,223.0,False,16,False,,CiJey .-,bab4d0f12eb,12.0,-1256.8299560546875,-3017.580078125,68.94000244140625,13060.899658203125,-18872.5,-1495.8999633789062,-136.00000381469727,165.40000915527344,712.3999786376953,255.0,128.0,-0.2919582199338544,-0.8023263542438203,-0.018458074641606495,True,0.0,False,6,6,False,,
82,5258,176,True,True,1,3068.073247393673,-455.6099853515625,2385.68994140625,98.97000122070312,2574.7000122070312,27181.79931640625,-1356.0000610351562,-3523.3999633789062,224.50000762939453,4851.199951171875,1.0,-1.19923177966814,1.0361862772978876,-3.0848647196269083,b410453f7cb,JaimeQuint96,14.0,-505.1000061035156,2111.75,107.88999938964844,-4157.699890136719,22436.10107421875,2886.6000366210938,-3512.0001220703125,826.2999725341797,-2553.0999755859375,255.0,53.0,False,-0.22853545306797224,1.6326780769335123,-0.026719601114341955,True,17,False,18,159.7659527024915,True,,bab4d0f12eb,CiJey .-,12.0,-1293.3199462890625,4124.830078125,16.989999771118164,-22918.701171875,1166.8000030517578,4.699999988079071,0.3999999910593033,-0.09999999776482582,-69.00000095367432,255.0,128.0,,-0.009581976641378638,0.058990467096684505,6.811159756602356e-05,False,0.0,False,False,6,6,,enpitsu,76561198039309853,26,808.6099853515625,3944.169921875,17.049999237060547,-7956.400146484375,3295.4000854492188,5.600000023841858,-9.300000071525574,-0.3999999910593033,-1126.8000030517578,255.0,128.0,False,-0.016457616097789757,0.4435071063984113,2.237996033772499e-05,True,2,211.0,False,2,False,,games5425898691,bf81d8692db,24.0,921.6300048828125,3170.989990234375,17.010000228881836,-14420.2001953125,7378.0999755859375,2.3999999463558197,-4.099999964237213,2.0000000298023224,-1292.4000549316406,255.0,99.0,-0.009588248555700027,0.5077382676454152,-0.00018600123306321828,True,44.0,False,20,16,False,,
83,5549,177,False,True,0,5219.07990663254,1.6799999475479126,-1.2999999523162842,101.66000366210938,-649.3000030517578,29340.90087890625,2171.699981689453,2879.1000366210938,-442.59998321533203,-161.00000381469727,0.0,-0.01225831886562106,0.003706901761205537,-0.11880789628370453,bf81d8692db,games5425898691,24.0,8.029999732971191,-192.1199951171875,93.25,216.90000534057617,22822.39990234375,79.89999771118164,-5499.69970703125,51.99999809265137,0.0,128.0,128.0,,1.358412531800222,1.5612374724258107,-9.86512616876537e-05,True,3,False,4,31.0,False,,76561198039309853,enpitsu,26.0,0.0,-2583.199951171875,17.049999237060547,-0.7999999821186066,12838.699951171875,2.8999999165534973,0.0,0.0,0.0,255.0,0.0,,0.016731516638221762,1.5708942757646256,7.602498967956737e-07,True,116.0,False,False,2,2,,JaimeQuint96,b410453f7cb,14,-3655.469970703125,4051.639892578125,25.5,-22267.60009765625,-1880.3999328613281,-793.4999847412109,-5403.3001708984375,-951.2999725341797,385.0,255.0,255.0,False,0.036557837321318766,-2.8665789356436067,-0.47660351941146734,True,4,255.0,False,4,False,,CiJey .-,bab4d0f12eb,12.0,0.8500000238418579,211.6699981689453,81.43000030517578,1297.2000122070312,-22891.4990234375,1814.9000549316406,5489.7998046875,334.1999816894531,-0.09999999776482582,255.0,120.0,0.6445202689143013,-1.457215250554634,0.029978426764908344,True,0.0,False,4,3,False,,
84,5550,177,False,False,1,5205.3179321841235,24.829999923706055,8.100000381469727,163.14999389648438,7086.7999267578125,-6769.5001220703125,8598.300170898438,-3324.2999267578125,753.4999847412109,2826.4999389648438,1.0,0.054626137622273904,0.13536765250300778,-0.42357199818432567,bab4d0f12eb,CiJey .-,12.0,-10.359999656677246,-96.0199966430664,79.62999725341797,-607.7000045776367,4142.39990234375,-525.6000137329102,1706.7999267578125,1371.300048828125,-3701.199951171875,255.0,103.0,,-1.167736278616995,1.4518702248854414,0.3673303173444679,True,3,False,4,0.0,False,,b410453f7cb,JaimeQuint96,14.0,3655.469970703125,-4051.639892578125,25.5,22267.60009765625,1880.3999328613281,-793.4999847412109,5403.3001708984375,951.2999725341797,385.0,255.0,255.0,False,-0.036557837321318766,2.8665789356436067,-0.47660351941146734,True,255.0,False,False,4,4,,enpitsu,76561198039309853,26,-0.0,2583.199951171875,17.049999237060547,0.7999999821186066,-12838.699951171875,2.8999999165534973,-0.0,-0.0,0.0,255.0,0.0,,-0.016731516638221762,-1.5708942757646256,7.602498967956737e-07,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,24.0,-8.029999732971191,192.1199951171875,93.25,-216.90000534057617,-22822.39990234375,79.89999771118164,5499.69970703125,-51.99999809265137,0.0,128.0,128.0,-1.358412531800222,-1.5612374724258107,-9.86512616876537e-05,True,31.0,False,4,3,False,,
85,5551,177,False,False,0,5218.150003889192,-50.88999938964844,-9.260000228881836,188.77000427246094,-10327.60009765625,4909.89990234375,8619.199829101562,3563.699951171875,-94.79999542236328,4686.300048828125,0.0,-0.07326141206981036,-0.11433587204739182,-0.46008400852126136,bf81d8692db,games5425898691,24.0,13.819999694824219,-115.88999938964844,103.47000122070312,636.8000030517578,2685.2999877929688,2401.7999267578125,116.80000305175781,-1430.8999633789062,3421.9000244140625,128.0,128.0,,1.2765093851089284,1.6804848860815509,-0.200022197900858,True,3,False,4,31.0,False,,76561198039309853,enpitsu,26.0,0.0,-2583.199951171875,17.049999237060547,-0.7999999821186066,12838.699951171875,2.8999999165534973,0.0,0.0,0.0,255.0,128.0,,0.016731516638221762,1.5708942757646256,7.602498967956737e-07,True,116.0,False,False,2,2,,JaimeQuint96,b410453f7cb,14,-3826.510009765625,4012.360107421875,41.459999084472656,-18100.6005859375,-7845.4998779296875,5455.2001953125,2239.199981689453,4607.39990234375,2001.7999267578125,255.0,255.0,False,-0.24208860340828353,-2.6646317696360575,-0.40682648211441613,True,4,255.0,False,4,False,,CiJey .-,bab4d0f12eb,12.0,10.359999656677246,96.0199966430664,79.62999725341797,607.7000045776367,-4142.39990234375,-525.6000137329102,-1706.7999267578125,-1371.300048828125,-3701.199951171875,255.0,103.0,1.167736278616995,-1.4518702248854414,0.3673303173444679,True,0.0,False,4,3,False,,
86,5615,179,False,False,1,6384.98604162861,2347.93994140625,-1077.7099609375,415.5799865722656,-13298.499755859375,17674.000244140625,10191.300048828125,1746.7999267578125,3076.0000610351562,4846.199951171875,1.0,0.264887151263683,-0.703974729642384,0.0826958394707386,b410453f7cb,JaimeQuint96,14.0,2452.699951171875,-1204.1800537109375,263.30999755859375,-12181.600341796875,19177.80029296875,3580.1998901367188,-3574.4000244140625,2348.300018310547,3458.0999755859375,255.0,0.0,False,0.7217816976776675,0.6160392375772229,0.7104916313006748,True,5,False,6,164.82364754523007,True,,bab4d0f12eb,CiJey .-,12.0,-1189.0999755859375,125.69000244140625,93.18000030517578,-14736.8994140625,-1234.1000366210938,-164.3000030517578,-129.399995803833,-5497.5,-98.50000381469727,255.0,128.0,,-0.4938447368645922,-2.9921066644939627,3.0975822015948458,True,31.0,False,False,6,5,,enpitsu,76561198039309853,26,1399.9100341796875,2494.199951171875,17.049999237060547,5482.0001220703125,12957.80029296875,3.100000023841858,2.5,6.499999761581421,538.4999847412109,255.0,255.0,,-0.016754507067955747,1.97988052145768,4.639850529122969e-05,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,24.0,290.7799987792969,59.150001525878906,17.010000228881836,6400.9002685546875,4568.599853515625,2.5999999046325684,-0.0,0.09999999776482582,2496.1000061035156,255.0,255.0,-0.009512603160120512,2.49822575167541,-3.134635399753452e-05,True,31.0,False,4,4,False,,
87,5707,183,False,False,0,10086.003428487833,1893.8900146484375,-4552.47021484375,124.16000366210938,15764.49951171875,3757.39990234375,1746.300048828125,5540.7000732421875,-768.7999725341797,2170.0999450683594,0.0,-0.15278131885997676,1.918819442193236,-0.6443168898680416,76561198039309853,enpitsu,26.0,1807.8800048828125,-4649.81005859375,17.049999237060547,14371.500244140625,3055.0,-1.8000000715255737,0.7000000029802322,0.19999999552965164,504.39998626708984,255.0,255.0,,0.016787794077334064,0.25336030396052583,-0.0003363680632551068,True,2,False,2,120.92387089678037,True,,bf81d8692db,games5425898691,24.0,,,,,,,,,,,,,,,,,,,,,,,JaimeQuint96,b410453f7cb,14,1516.93994140625,-4045.659912109375,16.989999771118164,20828.89892578125,-9385.999755859375,4.799999892711639,-1.7000000178813934,0.5999999865889549,559.7000122070312,255.0,128.0,,0.009604886096221303,-0.387336246425557,-5.3072032918536335e-05,False,6,58.0,False,6,False,,CiJey .-,bab4d0f12eb,12.0,3561.050048828125,-911.0599975585938,17.010000228881836,-1036.9000244140625,-6001.7999267578125,2.3000000417232513,0.0,-0.7999999821186066,32.00000047683716,255.0,128.0,0.00947845375556234,-1.73796959468267,-8.975682921307418e-05,True,255.0,False,6,6,False,,False
88,5719,183,False,False,0,10141.28616177043,2590.5,-4383.1298828125,144.9199981689453,17647.60009765625,5372.8997802734375,1805.2000427246094,5630.9002685546875,-378.10001373291016,2036.9999694824219,0.0,0.002200865084966579,-2.1231497112217084,-2.9264369973897733,76561198039309853,enpitsu,26.0,2468.169921875,-4442.81982421875,17.020000457763672,15845.30029296875,9046.699829101562,2.3000000417232513,2.3000000417232513,-0.19999999552965164,287.2999954223633,255.0,255.0,,0.01685984862966389,0.5461815527213094,-0.00024715333912734243,True,2,False,2,83.30848162404956,True,,bf81d8692db,games5425898691,24.0,,,,,,,,,,,,,,,,,,,,,,,JaimeQuint96,b410453f7cb,14,2436.1298828125,-4340.4501953125,17.389999389648438,20296.199951171875,-2688.800048828125,444.70001220703125,-3163.599853515625,-1163.0000305175781,774.8000335693359,255.0,88.0,,-0.06434683931564782,-0.21621255867278633,-0.11262163380998745,False,6,73.31162135575408,True,6,False,,CiJey .-,bab4d0f12eb,12.0,3565.47998046875,-1263.6099853515625,17.010000228881836,1623.2000732421875,-10125.0,2.3000000417232513,0.09999999776482582,-1.0000000149011612,82.89999961853027,249.0,128.0,0.009536415677929589,-1.4006591743456225,-0.0001286134793730758,True,242.0,False,6,6,False,,False
89,5740,184,False,False,1,4889.666864390953,-3849.010009765625,3959.43994140625,164.4499969482422,-5685.10009765625,-17124.100341796875,4849.89990234375,-6.299999952316284,-5093.399963378906,3171.099853515625,1.0,0.6699503593490332,-1.946869352859839,-0.42973029528976614,b410453f7cb,JaimeQuint96,14.0,-3869.5400390625,4153.009765625,195.92999267578125,-13421.400146484375,-14775.400390625,3015.0,1802.2999572753906,93.90000343322754,2504.600067138672,128.0,182.0,,0.07106824537580045,-0.8399156817618081,-1.3313243316333905,False,6,False,6,59.0,False,,bab4d0f12eb,CiJey .-,12.0,-3712.320068359375,2113.909912109375,17.010000228881836,-1623.699951171875,10481.500244140625,2.3000000417232513,-0.19999999552965164,0.5000000074505806,-76.19999885559082,128.0,128.0,False,-0.009639222444568123,1.4222344870677748,5.832105630709069e-06,True,242.0,False,False,6,6,,enpitsu,76561198039309853,26,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,,,,,,,,,,,,,,,,,,,,,,
90,5822,187,False,False,1,7802.9374810595355,-3482.9599609375,-1318.3699951171875,93.13999938964844,2612.0001220703125,-13664.7998046875,0.0,5768.2000732421875,655.5000305175781,-1515.7000732421875,1.0,-0.47787513140604804,0.6564975833705722,0.40253243379342124,b410453f7cb,JaimeQuint96,14.0,-3336.18994140625,-1248.010009765625,17.040000915527344,4549.2999267578125,-22152.099609375,-898.6000061035156,842.0999908447266,-3868.599853515625,77.5,227.0,128.0,,-0.023607572777461422,-1.853487260495975,-0.08454955075677194,True,8,False,8,5.0,False,,bab4d0f12eb,CiJey .-,12.0,-3606.909912109375,184.75,611.7000122070312,4757.799987792969,-17014.300537109375,-3763.699951171875,509.1999816894531,202.39999771118164,-69.29999828338623,128.0,128.0,False,-0.07463464762309495,-1.8730181919601967,0.005593335822663247,True,143.3478021672977,True,False,6,6,,enpitsu,76561198039309853,26,-2308.8798828125,4580.14990234375,17.049999237060547,-591.8999862670898,-2659.2001342773438,2.8999999165534973,-0.09999999776482582,-0.19999999552965164,-1455.8999633789062,255.0,0.0,,-0.01664479881151516,-1.501860785545022,-0.00014649424473718836,True,False,85.0,False,False,False,,games5425898691,bf81d8692db,24.0,2304.070068359375,4768.81982421875,16.989999771118164,-15454.000244140625,-8234.69970703125,3.799999952316284,43.499999046325684,0.7999999821186066,220.0,255.0,128.0,-0.008940736458859575,-0.5110201842090866,0.0012705188298539958,True,195.36497191716262,True,False,False,False,,
91,5826,187,False,False,1,7941.631115098239,-3446.60009765625,-1509.1600341796875,93.13999938964844,2526.6000366210938,-13292.5,0.0,5805.0,755.8999633789062,-1315.2000427246094,1.0,0.20065049423226658,0.9450970077840191,-0.09296336769728936,b410453f7cb,JaimeQuint96,14.0,-3285.43994140625,-1448.3900146484375,16.299999237060547,6148.499755859375,-21676.4990234375,121.30000114440918,-5.5000001192092896,-5.600000023841858,95.69999694824219,228.0,128.0,,-0.009642029202950172,-1.8662040415853178,0.0027459129956274634,True,8,False,8,5.0,False,,bab4d0f12eb,CiJey .-,12.0,-3527.610107421875,-97.55000305175781,542.2100219726562,5170.8001708984375,-18360.10009765625,-4940.0,322.00000762939453,122.20000267028809,-51.599998474121094,128.0,128.0,False,-0.14302397866485286,-1.8630311795077237,0.0005884376170939773,True,138.0,False,False,6,6,,enpitsu,76561198039309853,26,-2331.199951171875,4516.93994140625,17.049999237060547,-2085.500030517578,-4310.199890136719,3.100000023841858,-0.19999999552965164,-0.0,-2049.1000366210938,255.0,0.0,,-0.016646389185653622,-1.1846422713760467,-6.726713548787674e-05,True,False,85.0,False,False,False,,games5425898691,bf81d8692db,24.0,2159.800048828125,4688.7099609375,16.989999771118164,-15958.299560546875,-9172.999877929688,2.3999999463558197,0.5000000074505806,-0.9000000357627869,395.8000183105469,255.0,212.0,-0.00956652374115202,-0.5257167423750682,5.4595945927692886e-05,True,182.80021505971104,True,False,False,False,,
92,5921,191,False,False,1,10419.02486070666,-2874.52001953125,-4572.83984375,99.80999755859375,1012.7999877929688,7446.6998291015625,4638.900146484375,5255.999755859375,981.5000152587891,-29.000000953674316,1.0,0.8351276857083092,-0.9993951392232642,-2.7873906001630826,b410453f7cb,JaimeQuint96,14.0,-2871.110107421875,-4754.27978515625,16.889999389648438,-1711.7999267578125,4454.700012207031,16.699999570846558,-35.49999952316284,35.999999046325684,-594.5999908447266,238.0,33.0,False,-0.008193486045226649,1.1680657919083834,-0.004128608477297374,True,8,False,8,255.0,False,,bab4d0f12eb,CiJey .-,12.0,-365.1499938964844,-4500.27001953125,17.010000228881836,12085.6005859375,6185.4998779296875,2.5,0.09999999776482582,0.09999999776482582,2227.5,220.0,245.0,False,-0.009572115506329732,2.600608559617474,-1.6193535757581168e-05,True,111.0,False,False,6,6,,enpitsu,76561198039309853,26,-2392.7900390625,1424.5699462890625,17.049999237060547,12909.300537109375,445.0,2.800000011920929,0.5999999865889549,-0.0,13.09999942779541,255.0,128.0,,-0.016722557122618473,3.1053852519690266,-5.874293212886881e-05,True,False,232.0,False,False,False,,games5425898691,bf81d8692db,25.0,-2663.429931640625,-1596.300048828125,16.989999771118164,-8975.0,-20785.10009765625,5.0,0.5999999865889549,1.2999999523162842,1798.800048828125,255.0,234.0,-0.009587111222182183,-1.2294048693894868,0.0001048602734833036,True,198.0,False,False,False,False,,
93,5948,192,False,False,0,3877.115861525344,2768.679931640625,3874.239990234375,242.25999450683594,-21529.19921875,19077.099609375,3835.10009765625,2706.300048828125,1036.9000244140625,5253.599853515625,0.0,-0.8478748506747834,-0.5522020727564364,-0.8877163524991531,bf81d8692db,games5425898691,25.0,2904.3798828125,3698.239990234375,166.80999755859375,-5228.4002685546875,22304.19921875,2045.5000305175781,-1340.7000732421875,-3860.4000854492188,-705.8999633789062,255.0,212.0,,-0.6274447064718642,1.9980157176277953,-0.28681786489580535,True,3,False,4,160.41051182951986,True,,76561198039309853,enpitsu,26.0,1316.969970703125,-1152.6800537109375,17.049999237060547,-2911.099853515625,7613.699951171875,2.800000011920929,0.0,0.09999999776482582,-894.0000152587891,255.0,128.0,False,0.016845304600624136,1.7386642329966133,0.0001691671452606813,True,232.0,False,False,False,False,,JaimeQuint96,b410453f7cb,14,2764.2900390625,4181.7900390625,113.77999877929688,-4378.900146484375,-13769.000244140625,3602.9000854492188,4675.7000732421875,-1389.4999694824219,-126.30000114440918,255.0,147.0,,0.14340273406156756,-2.0390976441632365,-0.010114324566417289,True,9,220.54273527155647,True,10,False,,CiJey .-,bab4d0f12eb,12.0,346.3299865722656,3486.429931640625,17.010000228881836,11357.19970703125,-6684.1998291015625,2.5,0.3999999910593033,0.0,2257.4000549316406,181.0,245.0,0.009564634007583523,-0.4641497542746218,-3.752433523139466e-05,True,131.0,False,6,6,False,,
94,6011,194,False,False,1,8492.782370650242,586.469970703125,-3347.139892578125,135.8000030517578,15418.399658203125,19233.00048828125,-1885.2000427246094,-1928.2000732421875,2977.7999877929688,-330.99998474121094,1.0,1.2609667267011335,-2.460346583493126,2.135539453423644,bab4d0f12eb,CiJey .-,12.0,536.4099731445312,-3520.14990234375,145.6699981689453,16664.89990234375,14197.39990234375,2410.2000427246094,-4324.700012207031,2233.699951171875,2560.7000732421875,255.0,63.0,,-0.6308176505250921,2.1363707193664365,-0.0007977458019450693,True,7,False,8,24.728240738632852,True,,b410453f7cb,JaimeQuint96,14.0,-709.280029296875,-3933.050048828125,16.989999771118164,15316.600341796875,-1587.8999328613281,4.799999892711639,3.799999952316284,-0.5000000074505806,-757.2000122070312,228.0,151.0,,-0.009591683139081172,-2.973880558757729,0.00017369529257390458,True,130.0,False,False,10,10,,enpitsu,76561198039309853,26,1008.6599731445312,-1901.5899658203125,17.049999237060547,6332.9998779296875,-21551.298828125,2.800000011920929,0.5000000074505806,0.7999999821186066,-139.0999984741211,128.0,128.0,False,-0.01680380988875119,-1.8427693291423308,0.00010456041344643856,True,False,96.45071823878955,True,1,False,,games5425898691,bf81d8692db,24.0,-2718.510009765625,-4756.18017578125,16.969999313354492,-5158.499755859375,11420.30029296875,16.299999952316284,-46.19999885559082,47.60000228881836,-2308.0999755859375,255.0,0.0,-0.00854674912892287,1.202167388053259,-0.003133018176470439,True,108.25870089120762,True,4,4,False,,
95,6021,194,False,True,0,2384.583961207294,-1059.239990234375,2761.010009765625,107.1500015258789,13604.89990234375,18456.700439453125,-2535.2000427246094,-3471.7001342773438,1351.300048828125,-4703.299865722656,0.0,-0.07802951330345993,-2.9629121122298434,0.7347170222494762,76561198039309853,enpitsu,26.0,-1157.239990234375,2661.610107421875,130.52999877929688,-163.70000839233398,18511.199951171875,3417.3001098632812,3726.7999267578125,2799.2001342773438,2423.8999938964844,128.0,0.0,False,-0.09151666536512168,1.7850437053963575,0.33686333215023007,True,1,False,2,87.0,False,,bf81d8692db,games5425898691,24.0,2774.3701171875,4239.9501953125,17.010000228881836,-2637.0999145507812,-15623.199462890625,0.0,-0.29999999329447746,-2.8999999165534973,-1708.0000305175781,255.0,81.0,,0.009582065288943308,-1.8009741034355775,-2.4772021383453137e-05,True,76.81969039670884,True,False,4,4,,JaimeQuint96,b410453f7cb,14,160.02000427246094,3910.8798828125,16.989999771118164,-13892.5,-4966.700134277344,5.099999904632568,0.09999999776482582,0.0,2054.9000549316406,198.0,255.0,,0.009598360815730707,-2.7340487896963057,1.6766163552622504e-05,True,10,130.0,False,10,False,,CiJey .-,bab4d0f12eb,12.0,-1118.300048828125,3003.909912109375,157.94000244140625,-15820.699462890625,-14752.099609375,-208.50000381469727,2993.5000610351562,-4026.099853515625,-2253.6000061035156,255.0,128.0,0.26892475970571766,0.08028549615056182,-2.809340802841312,True,0.0,False,8,7,False,,
96,6032,195,False,False,1,8643.631708202225,525.7899780273438,-3495.699951171875,121.19000244140625,17818.00048828125,8968.400268554688,15447.099609375,4412.9998779296875,-3581.7999267578125,-1922.1000671386719,1.0,-0.4588000042663756,-1.6980816017571694,2.7437886364143043,b410453f7cb,JaimeQuint96,14.0,371.0299987792969,-3618.389892578125,19.459999084472656,12157.5,8884.69970703125,2958.599853515625,-5.799999833106995,-4.1999998688697815,891.1000061035156,255.0,122.0,,-0.009582917764444768,2.4620047035858486,-2.841250453765563e-05,True,10,False,11,120.59621525067155,True,,bab4d0f12eb,CiJey .-,12.0,1793.77001953125,-2982.780029296875,197.69000244140625,16273.1005859375,-2593.599853515625,136.5999984741211,-1745.2999877929688,2368.2000732421875,-2249.1000366210938,129.0,128.0,,0.08334501627736415,1.7673342699099621,-0.6763810242963211,True,0.0,False,False,8,8,,enpitsu,76561198039309853,26,1146.949951171875,-3433.679931640625,152.22000122070312,-332.09999084472656,-18490.50048828125,-154.49999809265137,874.8000335693359,-5278.800048828125,1272.0999908447266,128.0,128.0,False,0.23326427207084055,-1.735081186818046,-2.924422248992092,True,1,87.0,False,2,False,,games5425898691,bf81d8692db,24.0,-2512.739990234375,-3550.280029296875,17.010000228881836,10154.099731445312,16822.39990234375,0.0,-2.0999999344348907,-3.4999999403953552,-1037.5,255.0,5.0,-0.009590509028844833,2.139185191953367,4.407373765968679e-05,True,42.496507598507804,True,4,4,False,,
97,6187,200,False,False,1,5559.439358825304,3058.5400390625,18.399999618530273,725.530029296875,-15324.100341796875,12427.5,1667.1000671386719,572.5,-4687.5,3701.199951171875,1.0,0.4248879697771584,-0.38547202312066725,-2.208812546027928,bab4d0f12eb,CiJey .-,12.0,3179.080078125,-28.06999969482422,592.0999755859375,704.4000244140625,18518.599853515625,5401.9000244140625,2561.7001342773438,-2314.499969482422,-1093.0999755859375,128.0,255.0,False,0.6407340447692139,-0.015395837265623082,-1.3485946139031135,True,8,4,10,146.21169025923626,True,,b410453f7cb,JaimeQuint96,15.0,3549.81005859375,418.0,17.010000228881836,-5811.500244140625,-9524.000244140625,3.1999999284744263,4.600000083446503,-3.4999999403953552,2335.800018310547,186.0,255.0,,-0.00924093031802066,-1.0809269793490828,2.2569717200652034e-06,True,35.0,False,False,14,10,,enpitsu,76561198039309853,26,-5.400000095367432,-2131.52001953125,17.049999237060547,1186.3999938964844,21125.6005859375,-0.19999999552965164,-0.09999999776482582,-2.199999988079071,177.80000686645508,255.0,128.0,False,-0.016780654321945893,1.6160720702969105,-4.4161357255494454e-05,True,2,9.0,False,4,False,,games5425898691,bf81d8692db,24.0,2536.090087890625,1824.949951171875,17.030000686645508,-5633.0999755859375,10969.89990234375,-2.5999999046325684,-0.29999999329447746,0.7000000029802322,-2241.999969482422,255.0,20.0,-0.009556665672131062,1.160648135711779,2.4005048704271378e-05,True,248.7963011444256,True,4,4,False,,
98,6238,202,False,False,0,7262.125183501247,-391.92999267578125,-2104.610107421875,202.97000122070312,-4325.799865722656,15256.700439453125,7216.6998291015625,2976.4999389648438,2041.7999267578125,4792.799987792969,0.0,-0.7716473833479183,-1.324105717513146,-1.7305419532391824,bf81d8692db,games5425898691,24.0,-229.85000610351562,-2264.6201171875,129.77999877929688,14907.7001953125,16329.100341796875,1033.7999725341797,-5453.3001708984375,668.6000061035156,-253.70000839233398,255.0,226.0,,0.31728160894312013,1.450945031603485,-0.1346020964641407,True,5,False,6,137.8135569685249,True,,76561198039309853,enpitsu,26.0,-139.0500030517578,-1460.5699462890625,17.049999237060547,-363.49998474121094,-8558.800048828125,2.8999999165534973,-0.3999999910593033,0.0,0.0,128.0,,,0.016895604875352736,-1.6132779993646849,-2.640013791118665e-07,True,70.0,False,False,4,4,,JaimeQuint96,b410453f7cb,15,-3589.080078125,2241.830078125,17.010000228881836,263.6000061035156,15562.60009765625,2.3000000417232513,0.0,-3.3000001311302185,-433.69998931884766,202.0,41.0,,0.009597852267856912,1.5571932575860208,-2.7132965808786415e-05,True,10,0.0,False,14,False,,CiJey .-,bab4d0f12eb,12.0,-2672.7900390625,-3081.7099609375,684.9099731445312,3283.5000610351562,-16676.99951171875,-5240.999755859375,-1228.7000274658203,665.0,-1341.3999938964844,128.0,103.0,-0.817645316754582,-1.0885141130172322,0.3972997459186789,True,108.0,False,10,8,4,,
