,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
85,4744,148,False,False,0,6182.521646518362,3486.330078125,778.9500122070312,93.38999938964844,-4020.5999755859375,657.2000122070312,317.1999931335449,-720.1999664306641,-4406.199951171875,-705.8000183105469,0.0,-0.7861682451309981,-0.177794203537301,-1.0041863149687178,76561198343350165,N E V E K,4.0,3630.860107421875,588.5,17.010000228881836,-5363.800048828125,391.1000061035156,0.0,0.7000000029802322,0.09999999776482582,2077.2000122070312,255.0,255.0,0.009526465585885309,3.0177501999224474,0.0001282438266573574,True,239.81252469042298,True,8,8,False,,76561198397404879,héhéhé is back,3.0,-3539.239990234375,-3196.159912109375,16.940000534057617,1205.999984741211,-22968.30078125,15.700000524520874,0.7999999821186066,0.19999999552965164,1841.9999694824219,255.0,255.0,False,0.00952626140597263,-1.45697390786699,5.3662600992078e-05,False,8,False,8,0.0,True,,enpitsu,76561198039309853,26.0,-2416.550048828125,1737.56005859375,101.4800033569336,14559.49951171875,11577.60009765625,-141.19999885559082,-3100.8999633789062,4542.39990234375,-23.299999237060547,128.0,128.0,,-1.1918852632064185,-2.553253426370502,-3.130089682215156,True,255.0,False,6,False,6,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3457.510009765625,1382.75,17.010000228881836,-5074.100036621094,-22433.30078125,-0.19999999552965164,-0.5000000074505806,-2.3999999463558197,1088.7000274658203,255.0,251.0,,0.00959637063189734,-1.7822600875409573,0.00020145194805357182,True,186.06355275646328,True,4,4,False,,False
86,4748,148,False,False,1,7290.7059399642985,-3434.0400390625,-725.5900268554688,113.0199966430664,-83.00000190734863,28702.80029296875,8884.299926757812,4529.89990234375,3799.89990234375,-1019.8000335693359,1.0,1.4602712018310733,-0.2813328445448559,-1.577532792737051,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-3409.570068359375,-1002.0,17.010000228881836,488.69998931884766,22994.7998046875,-0.19999999552965164,0.19999999552965164,-4.4999998807907104,1071.2000274658203,255.0,128.0,-0.009608387664869914,1.53148431919657,-5.530196083211664e-05,True,173.47452911766624,True,4,4,False,,76561198039309853,enpitsu,26.0,2198.18994140625,-1911.2099609375,97.12000274658203,-14565.400390625,-11581.99951171875,-627.2999954223633,2432.5999450683594,-3563.3999633789062,-17.899999618530273,128.0,128.0,,1.0653135830343028,-0.6066660838912696,-0.00872286177049313,True,6,False,6,255.0,False,,héhéhé is back,76561198397404879,3.0,3460.639892578125,3568.070068359375,16.989999771118164,-7902.0001220703125,21178.9990234375,4.699999988079071,-0.0,-0.09999999776482582,1963.9999389648438,165.0,255.0,False,-0.009572888338510199,1.1367178827635125,2.4948146852303374e-05,True,0.0,False,8,False,8,,N E V E K,76561198343350165,4.0,-3578.830078125,-588.0999755859375,17.010000228881836,6915.4998779296875,508.3000183105469,0.0,-0.29999999329447746,-0.0,2333.5000610351562,255.0,255.0,False,-0.009502900740476472,3.079697813833075,6.209638243288551e-05,True,227.22350105162593,True,8,8,False,,
87,4749,148,False,False,0,6224.241280470676,3416.659912109375,652.0,161.69000244140625,-9286.599731445312,-6422.0001220703125,15123.00048828125,5833.900146484375,483.3000183105469,-1315.8999633789062,0.0,-1.436091584449429,-1.0904097487418507,-0.27183443825209014,76561198343350165,N E V E K,4.0,3495.8798828125,579.6500244140625,17.15999984741211,-7795.2001953125,-1747.2999572753906,353.6000061035156,1776.1000061035156,64.29999828338623,1785.7000732421875,255.0,0.0,0.023406946893959217,-2.9687022764496476,-0.10263945289191298,True,227.0,False,8,8,False,,76561198397404879,héhéhé is back,3.0,-3370.659912109375,-3752.280029296875,16.989999771118164,11356.500244140625,-19095.799560546875,4.699999988079071,0.0,0.0,1986.3999938964844,181.0,255.0,False,0.009596105005802031,-0.9554369934780816,7.324933185609643e-06,True,8,False,8,0.0,False,,enpitsu,76561198039309853,26.0,-2088.929931640625,1998.06005859375,90.44000244140625,14567.60009765625,11583.499755859375,-1109.4000244140625,-1955.2999877929688,2863.9999389648438,-14.09999966621399,128.0,128.0,,-0.7781432163967766,0.6032289492428687,-0.005934681264470097,True,255.0,False,6,False,6,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3416.56005859375,808.3800048828125,16.309999465942383,1865.0999450683594,-20566.0009765625,101.30000114440918,424.00001525878906,-284.0999984741211,252.39999771118164,255.0,0.0,,-0.01752488213191478,-1.4012251316016584,-0.02580936480276699,True,170.25883033198693,True,4,4,False,,False
88,4876,152,False,False,0,7247.011906160688,-561.760009765625,-2099.300048828125,96.93000030517578,-5625.2001953125,-5492.2998046875,8821.300048828125,4143.500061035156,-4243.800048828125,-905.8000183105469,0.0,0.9283725036366868,-2.020241378549235,-0.37931230298154067,76561198343350165,N E V E K,4.0,-601.0999755859375,-2293.469970703125,48.54999923706055,-98.50000381469727,10982.19970703125,3174.5001220703125,-0.7000000029802322,3.6000001430511475,-279.6999931335449,128.0,128.0,0.009741917955313914,1.530230637414081,0.000611269499698771,True,205.0,False,10,10,False,,76561198397404879,héhéhé is back,3.0,-379.5199890136719,-3000.52001953125,16.989999771118164,-5021.499938964844,13143.699951171875,4.600000083446503,0.09999999776482582,-0.3999999910593033,-5.400000214576721,218.0,128.0,False,0.009585518403716225,1.9348810127204237,5.7830987594812164e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,27.0,-114.8499984741211,3951.570068359375,17.049999237060547,-362.59998321533203,-5330.3997802734375,2.5999999046325684,0.5999999865889549,0.0,0.0,128.0,128.0,False,0.01680998501659933,-1.6387846582194485,8.80691773222182e-07,True,255.0,False,6,False,6,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-1752.9599609375,1000.4000244140625,17.010000228881836,-16477.39990234375,-3092.0999145507812,2.3000000417232513,-2.0999999344348907,-0.29999999329447746,-1640.8000183105469,255.0,0.0,,0.009599017307582799,-2.9795110177090884,-0.00029748629837591373,True,201.0,False,6,6,False,,False
89,4982,156,False,False,1,8368.156972383083,649.3099975585938,-3224.52001953125,357.3500061035156,-2755.7998657226562,13578.00048828125,11451.500244140625,5868.800048828125,990.2999877929688,758.7999725341797,1.0,-0.2739220453084913,2.748391224578907,-1.044725959217092,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,642.8900146484375,-3357.080078125,230.5399932861328,-3561.9000244140625,10184.89990234375,954.4000244140625,39.20000076293945,5365.4998779296875,1208.0000305175781,255.0,79.0,0.044801906608201394,1.8526994796192502,1.0770096833606928,True,177.56144515160594,True,8,7,False,,76561198039309853,enpitsu,27.0,204.63999938964844,-5495.81005859375,22.65999984741211,1096.1000061035156,2168.699951171875,-85.60000419616699,0.29999999329447746,-52.199997901916504,-1327.7999877929688,255.0,128.0,,-0.05427873869621776,1.876959598031196,-0.012052487998426224,True,6,False,6,255.0,False,,héhéhé is back,76561198397404879,3.0,-882.4199829101562,1263.6600341796875,16.989999771118164,-9092.999877929688,9573.200073242188,4.799999892711639,0.7000000029802322,-0.7000000029802322,2002.5999450683594,217.0,255.0,,-0.00957399171544053,0.7773447673294707,0.00018930601044491734,True,239.0,False,8,False,8,,N E V E K,76561198343350165,5.0,505.54998779296875,-958.3400268554688,17.010000228881836,-6177.2998046875,-5807.80029296875,2.5,-0.3999999910593033,-0.3999999910593033,-2466.3999938964844,255.0,0.0,,-0.009526525213433985,-0.727090044966034,-5.2387433740478726e-05,True,164.0,False,10,10,4,,
90,5077,160,False,False,1,4055.6712501676275,-227.9499969482422,1243.1800537109375,356.04998779296875,10920.999755859375,9580.700073242188,-979.0000152587891,4588.399963378906,3218.5000610351562,2141.699981689453,1.0,0.4249130460860708,2.6332115544041073,0.8461908180558317,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-296.75,1256.81005859375,260.489990234375,5432.5,11369.000244140625,-994.8000335693359,1311.300048828125,-4483.999938964844,-2902.3001098632812,255.0,128.0,0.2705010901889988,1.5587908034425373,-1.9586142799711068,True,61.0,False,10,9,False,,76561198039309853,enpitsu,27.0,-23.260000228881836,-5385.60009765625,18.309999465942383,-772.2000122070312,-8056.6998291015625,220.20000457763672,-435.2000045776367,48.499999046325684,-2.7000001072883606,255.0,128.0,,-0.04272142260858165,1.6659530671881206,-0.003241543083253194,True,6,False,6,255.0,False,,héhéhé is back,76561198397404879,3.0,-303.1700134277344,1436.280029296875,263.4200134277344,8503.800048828125,17676.8994140625,5344.6002197265625,2253.000030517578,5016.9000244140625,-64.0999984741211,255.0,128.0,False,0.37848972426131183,-2.210774283824754,-0.021343200178775664,True,198.6675269065365,True,9,False,10,,N E V E K,76561198343350165,4.0,-2692.530029296875,2922.1201171875,16.790000915527344,-11889.3994140625,19571.600341796875,46.30000114440918,26.400001049041748,-23.900001049041748,-1489.4999694824219,255.0,0.0,False,-0.010199027231196344,1.0547249631364861,0.0016580567176857715,True,55.0,False,12,12,4,,
91,5140,162,False,False,1,2480.617458422928,1888.530029296875,2866.60009765625,125.91000366210938,21168.40087890625,1918.800048828125,5496.099853515625,-5063.599853515625,-2698.800048828125,1753.8999938964844,1.0,-0.8172654724018384,-0.24769561223173137,1.8707802738923338,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,1757.77001953125,2885.530029296875,16.56999969482422,16066.300048828125,-3154.89990234375,-492.20001220703125,-433.69998931884766,-479.50000762939453,1743.3000183105469,255.0,176.0,-0.005177151622694989,-2.9974561511467672,-0.002834785867992518,True,0.0,False,10,10,False,,76561198039309853,enpitsu,27.0,107.97000122070312,-5109.0400390625,17.049999237060547,-1253.499984741211,7371.300048828125,3.3000001311302185,-0.09999999776482582,-1.0000000149011612,2426.9000244140625,255.0,128.0,,-0.016650642325944827,1.3955659586975107,8.400064991319274e-05,True,6,False,6,255.0,False,,héhéhé is back,76561198397404879,3.0,1431.4100341796875,3794.010009765625,16.979999542236328,9617.5,-4517.9998779296875,3.6000001430511475,-0.7999999821186066,0.5000000074505806,1406.0000610351562,255.0,193.0,False,-0.0095286229313801,-2.7115689728487182,0.0001665083207206977,True,147.90512698440142,True,10,False,10,,N E V E K,76561198343350165,4.0,459.8599853515625,4439.18994140625,41.279998779296875,22838.40087890625,-751.6999816894531,-2615.2999877929688,247.70000457763672,3323.900146484375,-5.899999737739563,255.0,128.0,False,0.18965193759931237,-3.067516850849027,-0.002446773413728579,True,247.0,False,14,14,4,,
92,5197,164,False,False,0,8549.643481008103,-2846.409912109375,-3184.199951171875,179.0399932861328,6696.5997314453125,9025.10009765625,14654.000244140625,4834.700012207031,3547.7999877929688,-193.50000381469727,0.0,1.1444618166425051,1.9592374798450056,1.6830861830482249,76561198343350165,N E V E K,5.0,-2851.580078125,-3197.35009765625,48.15999984741211,-2569.8001098632812,17062.60009765625,2881.099853515625,1091.8000030517578,980.2999877929688,-41.99999809265137,128.0,128.0,-0.01162176858180692,1.7749986995484788,0.012000821826001207,True,188.0,False,16,14,4,,76561198397404879,héhéhé is back,4.0,-3021.080078125,-4843.06982421875,49.08000183105469,10929.89990234375,-399.00001525878906,-4111.9000244140625,3130.4998779296875,-1429.9000549316406,1965.5000305175781,239.0,255.0,False,0.3740378974266301,0.048375425125357675,-0.3748399989285006,True,10,False,10,234.0,False,,enpitsu,76561198039309853,27.0,-866.280029296875,2856.64990234375,17.049999237060547,-2612.6998901367188,-13679.100341796875,3.100000023841858,0.09999999776482582,0.9000000357627869,2163.3999633789062,255.0,255.0,,0.01674312144391048,-1.7024355029154619,8.922385012226296e-05,True,255.0,False,6,False,6,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-3516.320068359375,-160.61000061035156,78.80999755859375,-4885.0,19472.5,-1222.5,-3209.4000244140625,-308.4000015258789,-39.30000066757202,255.0,128.0,,-0.7566153887887067,1.6784198966297383,-0.016867077365664285,True,255.0,False,12,12,False,,False
93,5293,168,False,False,0,5348.813388404261,-635.989990234375,-202.49000549316406,1205.8800048828125,4034.2001342773438,18788.699951171875,-2328.0999755859375,2723.900146484375,217.09999084472656,1824.7000122070312,0.0,-0.8512228127182682,1.9984995803737453,2.0740842483491417,76561198397404879,héhéhé is back,4.0,-610.2999877929688,-414.6000061035156,1171.050048828125,5177.7001953125,18052.39990234375,3105.10009765625,2389.199981689453,-4782.60009765625,1291.6000366210938,220.0,231.0,0.3083936830478961,2.4825096665444084,-2.7171608006843466,True,56.785608583881,True,12,10,4,,76561198343350165,N E V E K,5.0,-64.70999908447266,2284.47998046875,17.010000228881836,20707.39990234375,10010.0,0.0,-2.3999999463558197,-1.0999999940395355,1752.2999572753906,255.0,255.0,,0.009591293055975784,0.5005294027662267,0.00018547276393217195,,16,4,14,25.683810982652897,True,,enpitsu,76561198039309853,27.0,47.279998779296875,2513.389892578125,17.049999237060547,4660.199890136719,7508.499755859375,3.1999999284744263,-0.09999999776482582,-0.09999999776482582,2475.2000427246094,255.0,255.0,False,0.01666929817228709,1.048121984549527,1.9696274026914504e-05,True,255.0,False,6,False,6,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-695.2899780273438,155.9600067138672,538.4600219726562,7145.9002685546875,-7536.300048828125,5830.9002685546875,-470.0,380.09998321533203,-54.49999809265137,255.0,128.0,,-0.9457857368475444,1.0134918516189368,-1.9812447321908677,True,136.10152279689748,True,14,12,False,,True
94,5337,169,False,False,1,7935.395894257929,6.190000057220459,-2745.35009765625,149.91000366210938,-2876.0000610351562,7943.499755859375,12150.0,5943.599853515625,-172.80000686645508,802.2000122070312,1.0,-0.7759024332289834,-1.341950088264334,2.009588067160022,76561198039309853,enpitsu,27.0,5.369999885559082,-2858.68994140625,93.88999938964844,-2003.8999938964844,9506.199951171875,1941.0000610351562,-5244.4000244140625,85.79999923706055,-1654.7999572753906,0.0,128.0,0.8863748774828896,-1.757680134176435,-0.024565091454907945,True,255.0,False,8,7,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-821.0700073242188,160.05999755859375,536.780029296875,-9677.999877929688,1110.2999877929688,-4945.299987792969,-275.10000228881836,-232.70000457763672,-454.1999816894531,255.0,128.0,,0.751469982488216,-0.6689300827450331,-1.5503644890446815,True,14,False,14,111.0,False,,héhéhé is back,76561198397404879,4.0,-213.00999450683594,-2434.139892578125,100.19000244140625,-3933.900146484375,-19075.50048828125,-11618.399658203125,4505.10009765625,1031.6999816894531,1474.4999694824219,236.0,56.0,True,0.2687905539677226,3.0781413291758177,-0.28961919467502417,True,0.0,False,10,4,12,,N E V E K,76561198343350165,5.0,-3120.030029296875,-4027.27001953125,17.010000228881836,-22024.89990234375,-415.0,2.5,-1.7000000178813934,-0.0,-2451.3999938964844,255.0,0.0,False,-0.009602544041755735,0.09744366896179354,-0.00012794781562126776,True,255.0,False,16,14,4,,False
95,5430,173,False,False,0,5167.572890065806,855.72998046875,278.3900146484375,477.9800109863281,-9537.000122070312,9656.699829101562,-5849.2999267578125,-5915.30029296875,-978.3999633789062,227.29999542236328,0.0,0.9469743518515343,-1.3101688452780564,-0.8750307008569425,76561198343350165,N E V E K,5.0,951.9600219726562,116.9000015258789,487.55999755859375,-5684.1998291015625,526.5000152587891,-224.69999313354492,279.0999984741211,4839.599914550781,-2597.9000854492188,128.0,0.0,0.5606977202513503,0.7576547104581277,0.32072779268103274,True,129.43085587409234,True,18,15,4,,76561198397404879,héhéhé is back,4.0,-1050.81005859375,2604.949951171875,16.860000610351562,-3792.0999145507812,-3220.7000732421875,-375.6999969482422,1041.3999938964844,929.4000244140625,271.00000381469727,240.0,128.0,False,0.014040070205063747,-2.4916866783558373,-0.009416823548124361,False,14,4,10,0.0,False,,enpitsu,76561198039309853,27.0,750.969970703125,371.80999755859375,17.049999237060547,8989.199829101562,-7320.999755859375,2.5999999046325684,-0.29999999329447746,0.7000000029802322,0.0,255.0,0.0,False,0.01667906540000481,-0.6834850150346631,6.238158980176439e-05,True,255.0,False,8,False,8,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,998.3499755859375,305.5799865722656,181.67999267578125,-13408.1005859375,3382.3001098632812,-169.79999542236328,-1801.9000244140625,-5195.30029296875,108.19999694824219,255.0,128.0,,1.1594726705687668,-0.37905046705567585,3.092335199801941,True,111.0,False,16,15,False,,True
96,5486,175,False,False,1,7162.115106329517,643.989990234375,-2017.6800537109375,181.3699951171875,-12583.800048828125,-9867.7001953125,6588.599853515625,-892.3000335693359,5677.80029296875,-1721.9999694824219,1.0,-1.0342437579738597,-0.2577515590892369,-0.24531713744625977,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,741.25,-2017.3699951171875,85.9800033569336,-11732.19970703125,-14589.7998046875,1479.4000244140625,-786.6000366210938,-5371.500244140625,-881.6000366210938,255.0,59.0,-0.4497703660834878,-0.8846449268750511,0.562213079585712,True,66.0,False,18,17,False,,76561198039309853,enpitsu,26.0,154.02000427246094,-494.75,17.049999237060547,8485.2001953125,-18254.7998046875,-2.0999999344348907,-1.899999976158142,4.600000083446503,-267.09999084472656,255.0,128.0,False,-0.01677583860748718,-2.0089128939611967,-9.236863207218986e-06,True,8,False,8,151.0211267394404,True,,héhéhé is back,76561198397404879,4.0,2779.080078125,-1203.93994140625,17.010000228881836,8590.2001953125,6968.2000732421875,2.0999999344348907,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,-0.009596716009629221,2.4600702792070464,-2.5707031134593347e-05,True,0.0,False,12,4,16,,N E V E K,76561198343350165,5.0,603.739990234375,-1652.06005859375,16.989999771118164,5021.499938964844,-19062.900390625,2.3999999463558197,-0.0,-0.29999999329447746,-1887.4000549316406,255.0,0.0,False,-0.009612385183567638,-1.7683630372103136,-5.93739464062677e-05,True,2.4023568296945403,True,18,16,4,,
97,5536,177,False,False,1,9237.569474785543,-1603.27001953125,-3753.050048828125,298.1099853515625,-15146.600341796875,6960.2001953125,6420.999755859375,1577.5999450683594,5562.19970703125,-1603.699951171875,1.0,-0.572712943438509,2.9101007357268456,2.489544489197507,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-1567.8699951171875,-3840.110107421875,165.3800048828125,-16644.000244140625,1838.9999389648438,2523.0999755859375,-3875.8999633789062,-3567.9000854492188,1580.0999450683594,255.0,128.0,-0.9332943708581881,-0.02733921930792917,0.8903359732403935,True,97.0,False,20,19,False,,76561198039309853,enpitsu,27.0,-1609.3800048828125,-3594.2099609375,17.049999237060547,-21296.99951171875,-8685.30029296875,-2.199999988079071,0.29999999329447746,0.29999999329447746,-0.5999999865889549,255.0,128.0,,-0.016790963243489245,-0.3871476391563102,2.0471808849967535e-05,False,8,False,8,27.544593326507076,True,,héhéhé is back,76561198397404879,3.0,3302.780029296875,1484.989990234375,66.88999938964844,473.4000015258789,18063.00048828125,-1714.6000671386719,-2466.6000366210938,122.20000267028809,-416.1000061035156,255.0,128.0,,0.4617462355076161,1.3053388220291058,-0.29536039341804293,False,,False,14,4,18,,N E V E K,76561198343350165,5.0,-2246.330078125,-3401.909912109375,22.739999771118164,-20063.299560546875,-5784.5001220703125,-1454.2999267578125,-4711.000061035156,-2801.300048828125,456.6999816894531,255.0,255.0,False,-0.02519097130329734,-0.441796646655882,-0.3045955228380604,False,,False,20,18,4,,
98,5594,179,False,False,0,5244.0015797037995,3603.0,2445.830078125,192.66000366210938,-16105.799560546875,-10691.800537109375,-1838.0999755859375,-1734.6000671386719,-4902.5,-2992.5,0.0,-0.825780991281405,-2.9154747599618567,-2.247428697080113,76561198343350165,N E V E K,5.0,3693.219970703125,2457.2099609375,87.83999633789062,-70.79999923706055,-15597.900390625,-1213.0000305175781,232.39999771118164,-2478.699951171875,-4904.200134277344,128.0,128.0,-1.1745658190012693,1.2082006106569319,-3.1111211728523664,False,31.0,False,22,19,4,26.0,76561198397404879,héhéhé is back,3.0,-2244.010009765625,-4648.97998046875,17.010000228881836,15904.300537109375,-1457.7000427246094,2.0000000298023224,1.1999999731779099,0.0,177.90000915527344,255.0,128.0,,0.00958661047076184,-0.06952780242044113,-0.00016606312082535912,True,18,4,14,255.0,False,,enpitsu,76561198039309853,27.0,4066.280029296875,3744.389892578125,756.3800048828125,1845.8999633789062,-10566.8994140625,-7802.1002197265625,368.69998931884766,725.8000183105469,-910.4000091552734,255.0,0.0,,0.6464245144355334,-1.4018322605388434,1.565476679776196,True,0.0,False,8,False,8,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3391.31005859375,3047.760009765625,16.979999542236328,-2132.4000549316406,-14630.50048828125,3.4999999403953552,-0.09999999776482582,-2.3999999463558197,1330.3999328613281,255.0,242.0,,0.00957998706129143,-1.701673580600944,0.00011384459694396514,True,22.066632288758466,True,20,20,False,,False
99,5685,182,False,False,0,5200.584817336045,-447.9700012207031,-41.25,93.1500015258789,-8399.299926757812,-5003.800048828125,0.0,3060.8999633789062,-5158.2000732421875,-153.4000015258789,0.0,0.5749334283907188,3.038962781298687,-1.5158850071385357,76561198343350165,N E V E K,5.0,-154.1199951171875,80.7300033569336,95.94000244140625,-22668.40087890625,3074.89990234375,2384.499969482422,-1.4000000059604645,-0.09999999776482582,217.09999084472656,128.0,255.0,0.00964337618253063,3.034209985568775,-5.016643399022826e-06,True,201.2654537129146,True,24,20,4,,76561198397404879,héhéhé is back,4.0,-582.3499755859375,-424.4700012207031,17.010000228881836,-1743.0999755859375,16553.199462890625,-0.19999999552965164,0.09999999776482582,-0.5000000074505806,160.20000457763672,255.0,128.0,,0.00960508618914432,1.690163517939104,-9.099705946698076e-05,True,18,4,14,178.2654537129146,True,,enpitsu,76561198039309853,27.0,1583.2900390625,4609.43017578125,17.059999465942383,-14010.2001953125,1058.8999938964844,1.1999999731779099,0.9000000357627869,-0.09999999776482582,-82.60000228881836,255.0,128.0,,0.016749044803868258,3.0566451710637423,0.00010353889247181078,True,255.0,False,8,False,8,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3908.18994140625,208.61000061035156,29.040000915527344,-5441.199951171875,11864.3994140625,-1634.6000671386719,142.10000038146973,2703.3999633789062,-75.9000015258789,255.0,128.0,,0.12850244954365536,2.027068108745293,-0.27953694971770143,True,18.0,False,23,22,False,,False
100,5687,182,False,False,0,5236.165547153775,-517.1199951171875,-82.44000244140625,93.1500015258789,-8215.30029296875,-4893.800048828125,0.0,3062.60009765625,-5157.5,-140.2999973297119,0.0,0.9275511177313825,2.6722242419024664,-2.021142643673954,76561198397404879,héhéhé is back,4.0,-600.510009765625,-268.42999267578125,17.010000228881836,-2135.800018310547,17420.10009765625,-0.19999999552965164,0.0,0.7000000029802322,34.90000009536743,255.0,128.0,0.009598212110195875,1.697119872514788,-6.568387482004353e-05,True,176.0,False,18,14,4,,76561198343350165,N E V E K,5.0,-191.5800018310547,78.37000274658203,99.63999938964844,-22130.30029296875,-5899.7998046875,2106.9000244140625,2470.2999877929688,-260.40000915527344,312.2999954223633,128.0,255.0,True,0.009672760517246835,3.0390529820877874,-0.020683902833767382,True,24,4,21,195.0111223138789,True,,enpitsu,76561198039309853,27.0,1466.3800048828125,4619.02978515625,17.059999465942383,-14037.39990234375,1205.5999755859375,1.1999999731779099,0.7000000029802322,-0.19999999552965164,-23.599998950958252,255.0,128.0,,0.016749207232999018,3.0529620731508706,7.269381288686296e-05,True,255.0,False,8,False,8,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3858.7099609375,308.4800109863281,32.959999084472656,-5983.0999755859375,12150.899658203125,1511.4999389648438,337.5,2739.89990234375,-277.90000915527344,255.0,67.0,,0.004996019459071297,2.0335949707705097,-0.08694671672280987,True,18.0,False,24,22,False,,
101,5688,182,False,False,0,5195.236308931989,-545.3599853515625,-43.38999938964844,118.36000061035156,-5997.60009765625,15553.299560546875,11387.099609375,5098.500061035156,-2972.60009765625,-1080.6999969482422,0.0,0.8674588482911899,2.1696383232502905,-2.4193477796206766,76561198343350165,N E V E K,5.0,-385.80999755859375,30.459999084472656,117.9800033569336,-17054.3994140625,-3061.4999389648438,3136.400146484375,-2214.9000549316406,4652.200012207031,1923.699951171875,128.0,255.0,-0.1341051925485841,3.115659200523597,-0.518664801869004,True,191.86288156560676,True,24,21,4,,76561198397404879,héhéhé is back,4.0,-600.510009765625,-268.42999267578125,17.010000228881836,-2135.800018310547,17420.10009765625,-0.19999999552965164,0.0,0.7000000029802322,34.90000009536743,255.0,128.0,,0.009598212110195875,1.697119872514788,-6.568387482004353e-05,True,18,4,14,176.0,False,,enpitsu,76561198039309853,27.0,1337.6800537109375,4630.35986328125,17.059999465942383,-14043.299560546875,1252.3999786376953,1.1999999731779099,0.5000000074505806,-0.19999999552965164,-5.799999833106995,255.0,128.0,,0.016748760042216662,3.0518494149306292,5.259647916852989e-05,True,255.0,False,8,False,8,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3804.780029296875,424.67999267578125,45.790000915527344,-5559.4000244140625,17573.599853515625,1144.4000244140625,-1916.0000610351562,1821.9999694824219,-115.10000228881836,255.0,82.0,,-0.09128645558364509,2.0045651177605555,0.10997421614808393,True,18.0,False,24,23,False,,True
