,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
10,848,24,False,False,0,7775.450081511095,-3966.510009765625,-2003.5,236.67999267578125,13483.399658203125,5795.7000732421875,7210.8001708984375,2547.7000427246094,-3024.5999145507812,4512.200012207031,0.0,0.49783871047511696,1.6790286616179564,1.3034825456593901,76561198039309853,enpitsu,25.0,-3869.93994140625,-2136.760009765625,216.39999389648438,-18906.099853515625,1790.0,290.9000015258789,-5453.499755859375,-622.0000076293945,-349.0999984741211,128.0,0.0,,0.04770765970904305,-3.0647591057652432,1.2164299837691517,True,50.0,False,10,False,9,,bf81d8692db,games5425898691,20.0,2398.610107421875,4017.179931640625,16.989999771118164,21374.29931640625,7782.19970703125,5.299999713897705,0.7999999821186066,0.5000000074505806,-1825.2999877929688,255.0,0.0,0.009564629112600127,0.28923882120916367,-0.00012807754784047593,True,6,False,8,33.0,False,,Prasi,b7f85e4b40b,8.0,-254.6300048828125,-566.0399780273438,18.790000915527344,-8222.999877929688,8953.300170898438,2.0999999344348907,-0.19999999552965164,0.19999999552965164,-0.3999999910593033,255.0,128.0,,-0.00478780604513042,2.3136064155169764,-4.7098791083498555e-05,True,16,16,False,125.0,False,,Fajny666,76561198246352678,10,-4079.27001953125,-1569.93994140625,301.9100036621094,5.199999809265137,-21672.900390625,3034.7000122070312,-39.20000076293945,-15.499999523162842,39.20000076293945,255.0,128.0,,-0.15687143643001702,-1.5794127520167525,-1.5784757620079477,True,12,6,8,60.0,False,,
11,910,26,False,False,1,4367.395250357977,1049.97998046875,775.3200073242188,204.30999755859375,-6443.599853515625,10495.899658203125,-509.90001678466797,5295.30029296875,1560.5999755859375,-1842.2000122070312,1.0,-0.4339810373173911,-2.043386148151758,0.8232842134984639,b7f85e4b40b,Prasi,8.0,1077.3900146484375,611.760009765625,127.43000030517578,-4965.0,8637.999877929688,-161.90000534057617,1034.1999816894531,-5391.099853515625,340.49999237060547,128.0,255.0,,-0.07196068402250178,1.3433853774499385,-1.8277307845075939,True,84.0,False,18,False,17,,76561198246352678,Fajny666,10.0,3184.8701171875,4826.9599609375,260.94000244140625,-5870.5999755859375,6679.2999267578125,157.39999771118164,241.90000534057617,-2862.2000122070312,2794.89990234375,255.0,128.0,-1.4161692393060676,1.4895694349298783,-2.418056342192511,True,6,8,14,60.0,False,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20,-2963.75,-142.27000427246094,132.25999450683594,8327.000122070312,21416.99951171875,-168.09999465942383,-4682.200012207031,2877.0999145507812,219.79999542236328,255.0,128.0,,-0.8568503521899931,-0.9736015085507633,3.080297732628719,True,10,7,False,147.0,False,,
12,925,27,False,False,1,3788.6378011285715,697.6099853515625,1356.56005859375,96.6500015258789,-5325.2001953125,8488.200073242188,2180.0999450683594,26.19999885559082,-1109.4000244140625,-1842.2000122070312,1.0,0.2089647966995602,1.7185937058948997,-1.7080797232282832,b7f85e4b40b,Prasi,8.0,748.510009765625,1041.72998046875,99.9000015258789,-5507.5,6992.5,-1453.0999755859375,1570.8000183105469,-1394.4000244140625,1301.4999389648438,128.0,255.0,,-0.18254914919732157,1.2078076978691465,0.801551579305801,True,84.0,False,18,False,18,,76561198246352678,Fajny666,10.0,3154.89990234375,4863.18017578125,185.72999572753906,2473.300018310547,-3647.0001220703125,-2969.5999145507812,-241.20000839233398,1781.0000610351562,-836.2999725341797,255.0,0.0,-0.49636318843647603,-2.2073149507848653,1.2574996783555792,True,6,8,14,60.0,False,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20,-2529.77001953125,976.7999877929688,107.98999786376953,8261.799926757812,21298.798828125,-1508.699951171875,-2373.0999755859375,1457.7000427246094,111.00000381469727,255.0,128.0,,0.9680258309741282,2.1800477401406235,0.07066928387139104,True,10,8,False,147.0,False,,
13,954,28,True,True,1,3030.7615111871023,181.63999938964844,2194.6298828125,104.6500015258789,-963.1999969482422,18553.499755859375,2600.7998657226562,-436.6999816894531,-4840.10009765625,1452.2000122070312,1.0,0.7126289709493915,2.009056253121839,2.020701600459915,b7f85e4b40b,Prasi,8.0,156.24000549316406,2038.800048828125,18.40999984741211,1456.9999694824219,13269.000244140625,-101.49999618530273,816.3999938964844,-779.4999694824219,-734.1000366210938,255.0,128.0,,0.026001443205728753,1.770925192767323,-0.016023897677451934,True,46.292404305550356,True,18,False,18,,76561198246352678,Fajny666,10.0,3119.590087890625,3959.8798828125,17.010000228881836,-3828.699951171875,-11558.900146484375,2.5,0.19999999552965164,0.09999999776482582,-42.10000038146973,255.0,128.0,-0.009516074734417559,-1.2455104711570195,3.889645609911532e-05,True,6,8,14,60.0,False,,enpitsu,76561198039309853,25.0,-2716.52001953125,4463.990234375,17.059999465942383,-1728.3000183105469,-5434.7998046875,2.7000001072883606,0.3999999910593033,1.5000000596046448,-1509.4999694824219,255.0,0.0,,-0.0166166223360097,-1.3232666428963482,-0.0002911308820686784,True,False,False,False,85.0,False,,games5425898691,bf81d8692db,20,-1133.25,2689.760009765625,17.010000228881836,21060.90087890625,1616.1000061035156,0.19999999552965164,2.5,0.29999999329447746,-818.8999938964844,255.0,128.0,,-0.009574884702151325,3.129609646813273,0.00018145304468030407,True,10,8,False,167.55994838796636,True,,
14,1256,30,False,False,1,5200.026172898135,-34.040000915527344,23.81999969482422,93.80000305175781,-23033.5009765625,18148.399658203125,-136.49999618530273,490.8000183105469,74.00000095367432,5979.4000244140625,1.0,0.000907452723195889,-0.12988113941194196,-0.010736295048647862,b7f85e4b40b,Prasi,8.0,98.38999938964844,-62.25,94.58000183105469,-12045.400390625,16250.50048828125,-2658.2998657226562,1105.4000091552734,3931.6000366210938,-335.49999237060547,0.0,128.0,,-0.20579401575010492,-2.818169419117408,-2.5578655584016645,True,4.0,False,4,False,3,,76561198246352678,Fajny666,9.0,5.849999904632568,-2406.8701171875,17.010000228881836,-540.6000137329102,8367.999877929688,2.8999999165534973,0.19999999552965164,0.3999999910593033,1879.9000549316406,255.0,255.0,-0.009510865885141844,1.526369689092362,0.00024182979374277075,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,7.519999980926514,1804.449951171875,17.049999237060547,205.0,-13978.699951171875,3.1999999284744263,-0.0,-0.9000000357627869,-239.0999984741211,255.0,0.0,,-0.016754538443929823,-1.5677260237461372,7.340493413485018e-05,True,False,False,False,98.0,False,,games5425898691,bf81d8692db,20,-16.149999618530273,191.89999389648438,99.41999816894531,3481.9000244140625,-22526.8994140625,794.4000244140625,5400.0,-1025.5999755859375,192.19999313354492,128.0,101.0,,-1.1126175546854022,-2.052072003947371,0.6307822217677099,True,4,3,False,0.0,False,,
15,1257,30,False,False,0,5265.969530463361,68.16999816894531,-36.95000076293945,95.77999877929688,22235.80078125,15364.7998046875,3575.4000854492188,2657.7999877929688,1614.7000122070312,-5131.099853515625,0.0,0.03714455838171034,0.03349619330015976,0.06602324764991306,bf81d8692db,games5425898691,20.0,16.149999618530273,-191.89999389648438,99.41999816894531,-3481.9000244140625,22526.8994140625,794.4000244140625,-5400.0,1025.5999755859375,192.19999313354492,128.0,101.0,,1.1126175546854022,2.052072003947371,0.6307822217677099,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-7.699999809265137,-1687.4599609375,17.049999237060547,90.10000228881836,14070.10009765625,3.1999999284744263,0.0,-0.29999999329447746,-63.400001525878906,255.0,0.0,0.0167551015050734,1.5574828150118774,4.8627679793950956e-05,True,False,False,False,98.0,False,,Prasi,b7f85e4b40b,8.0,-98.38999938964844,62.25,94.58000183105469,12045.400390625,-16250.50048828125,-2658.2998657226562,-1105.4000091552734,-3931.6000366210938,-335.49999237060547,0.0,128.0,,0.20579401575010492,2.818169419117408,-2.5578655584016645,True,4,3,False,4.0,False,,Fajny666,76561198246352678,9,-5.849999904632568,2406.8701171875,17.010000228881836,540.6000137329102,-8367.999877929688,2.8999999165534973,-0.19999999552965164,-0.3999999910593033,1879.9000549316406,255.0,255.0,,0.009510865885141844,-1.526369689092362,0.00024182979374277075,True,False,False,False,116.0,False,,
16,1406,35,False,False,1,10648.724402065578,-3129.89990234375,-4718.3701171875,138.66000366210938,14815.10009765625,-11168.900146484375,4888.800048828125,-4234.89990234375,-1135.6999969482422,-4095.7000732421875,1.0,-0.4981040156728759,0.4323419454130022,-0.40263372110533474,76561198246352678,Fajny666,9.0,-3208.43994140625,-4603.580078125,29.399999618530273,18978.699951171875,-7002.8997802734375,-3184.5999145507812,1012.6000213623047,-1552.1000671386719,1294.2999267578125,255.0,128.0,False,-0.1475291134134816,-2.7723071532389967,-0.3408037521336151,True,181.0,False,False,False,False,,b7f85e4b40b,Prasi,8.0,-3141.139892578125,-3088.929931640625,18.780000686645508,11109.599609375,-10181.900024414062,4.300000071525574,-0.0,-0.19999999552965164,2037.4000549316406,255.0,255.0,0.004770377568139155,-2.4709414097716316,-7.1213678138154e-08,True,6,False,6,8.609410629477551,True,,enpitsu,76561198039309853,25.0,-2934.14990234375,-1730.739990234375,17.06999969482422,4592.0001220703125,-16496.500244140625,-5.099999904632568,1.0999999940395355,-4.900000095367432,269.4000053405762,255.0,255.0,False,-0.016797016564440843,-1.8386874517582874,7.736056824120714e-06,True,False,False,False,154.77490741719484,True,,games5425898691,bf81d8692db,20,-3069.330078125,4811.27978515625,53.529998779296875,7238.2000732421875,15813.800048828125,3512.6998901367188,2120.5999755859375,2635.5999755859375,-2224.499969482422,255.0,0.0,,0.20841905160568974,2.0457289778325194,0.529981929904778,True,8,8,False,255.0,False,,
17,1449,37,False,False,0,1962.7119282371407,1020.010009765625,4714.39013671875,158.55999755859375,-7987.8997802734375,22260.70068359375,3627.9000854492188,-1504.1000366210938,-1755.2999877929688,-5536.7999267578125,0.0,-0.07501339633809816,-1.0279960745616168,1.9904216482462926,76561198039309853,enpitsu,25.0,1006.5700073242188,4535.43017578125,120.73999786376953,-15166.800537109375,14777.7001953125,2116.300048828125,3955.7000732421875,-2408.800048828125,2095.5999755859375,128.0,128.0,False,-0.008467672758539851,2.418254994831169,-0.12779513593415678,True,98.0,False,2,False,False,,bf81d8692db,games5425898691,20.0,819.22998046875,-3584.35009765625,17.0,-12396.300048828125,19334.7998046875,3.8999998569488525,1.1999999731779099,-2.0999999344348907,-1201.2000274658203,255.0,0.0,0.009587884665094987,2.1260584255944885,-0.00015522501775280201,True,8,False,8,173.0,False,,Prasi,b7f85e4b40b,8.0,223.02999877929688,4250.3798828125,60.79999923706055,-20220.2001953125,7558.4002685546875,-2913.599853515625,-536.8999862670898,-1501.300048828125,0.09999999776482582,128.0,128.0,,-0.09730852510118927,2.7975403906535856,0.0007203615624422984,True,8,8,False,0.0,False,,Fajny666,76561198246352678,9,1797.9000244140625,4947.77978515625,98.0,-1328.9999389648438,186.90000534057617,449.70001220703125,1946.0000610351562,4596.099853515625,-8.299999833106995,128.0,128.0,False,1.4811145811975779,2.727899584834404,-0.006384257150320698,True,4,4,False,181.0,False,,
18,1521,39,False,False,0,2764.3311854694066,-568.0599975585938,2395.18994140625,139.97999572753906,9195.2001953125,24014.7998046875,11328.00048828125,4772.60009765625,-2929.4000244140625,-1874.2999267578125,0.0,1.2296432399566268,1.1821211104378688,0.09678356472333861,bf81d8692db,games5425898691,21.0,-667.0,2230.60009765625,40.58000183105469,-2536.999969482422,18000.50048828125,2094.2999267578125,1678.800048828125,3034.4000244140625,-4268.900146484375,128.0,0.0,,-0.04306567331663813,1.393852528449775,0.10529768820049935,True,102.0,False,9,False,8,,76561198039309853,enpitsu,25.0,177.24000549316406,4463.6201171875,17.040000915527344,11552.39990234375,1742.1000671386719,5.099999904632568,-0.3999999910593033,2.7000001072883606,1931.6999816894531,128.0,255.0,0.017140215867391038,0.21265650801461233,-9.857084499657162e-06,False,False,False,2,21.0,False,,Prasi,b7f85e4b40b,8.0,-34.58000183105469,5805.72998046875,43.52000045776367,80.29999732971191,-130.20000457763672,-17.40000009536743,-30.999999046325684,-61.500000953674316,-77.5,128.0,128.0,False,0.11810465893285418,-2.2656472026263876,-0.16252085479355735,True,8,8,False,31.0,False,,Fajny666,76561198246352678,9,609.8499755859375,4916.97021484375,109.30999755859375,-1004.4000244140625,-252.80000686645508,5142.60009765625,-133.59999656677246,501.1000061035156,21.30000114440918,0.0,128.0,False,-0.003273845960156636,-2.880720427858092,-5.4035840070959526e-05,True,6,4,4,181.0,False,,False
19,1668,45,False,False,0,5628.190631659209,2284.699951171875,496.760009765625,213.77000427246094,16318.00048828125,11560.799560546875,12846.800537109375,5392.5,-2534.7000122070312,703.7999725341797,0.0,-0.21398313701715174,1.7998226493312601,1.7798961741447914,bf81d8692db,games5425898691,20.0,2159.280029296875,365.4700012207031,75.77999877929688,20144.599609375,10722.2998046875,2217.2999572753906,-3335.2999877929688,4372.200012207031,94.20000076293945,128.0,128.0,,0.6758184029150968,0.6649784576962162,0.009105921751321957,True,73.0,False,14,False,11,,76561198039309853,enpitsu,25.0,1367.68994140625,1240.3499755859375,17.059999465942383,-5839.2999267578125,-12835.2001953125,1.8000000715255737,0.29999999329447746,0.5000000074505806,-0.09999999776482582,255.0,255.0,0.01676582928027096,-1.9977942530475206,5.776223291888266e-05,True,False,False,2,31.0,False,,Prasi,b7f85e4b40b,8.0,2382.93994140625,4238.02001953125,82.7300033569336,14350.899658203125,7119.6002197265625,-1628.3999633789062,-680.1999664306641,3299.8001098632812,-999.8000335693359,0.0,0.0,,-0.6167744369600954,0.4154819805499481,0.230851307189155,True,12,12,False,,False,,Fajny666,76561198246352678,9,243.7899932861328,2558.169921875,17.010000228881836,5098.2000732421875,-1951.199951171875,2.8999999165534973,-0.3999999910593033,-0.5999999865889549,1978.8999938964844,128.0,255.0,,0.00966408307928043,-0.3763026078824272,2.1624435193448225e-05,True,6,4,4,155.0,False,,
20,1751,48,False,False,1,8882.03149516119,-2222.010009765625,-3176.760009765625,623.97998046875,9953.499755859375,11886.800537109375,-2251.699981689453,-1241.2000274658203,-4291.499938964844,-458.3000183105469,1.0,-0.1678243311179664,-2.603548159833544,1.7178595510486248,b7f85e4b40b,Prasi,8.0,-2271.179931640625,-3344.010009765625,541.1900024414062,10149.69970703125,3635.10009765625,-103.19999694824219,1047.5,3445.0,4157.39990234375,255.0,128.0,False,0.2490948856172736,1.3701494163748116,2.0615324841819826,True,142.0,False,14,False,13,,76561198246352678,Fajny666,9.0,-407.6199951171875,-5096.35986328125,17.010000228881836,-5881.5997314453125,-6049.69970703125,3.4999999403953552,-0.19999999552965164,0.09999999776482582,-3197.9998779296875,255.0,0.0,-0.009512016696584205,-0.02714250253167163,-5.7849872112027365e-06,True,4,4,6,155.0,False,,enpitsu,76561198039309853,25.0,-3246.6298828125,-145.0,17.059999465942383,13303.900146484375,-650.1000213623047,-2.3000000417232513,-5.199999809265137,0.19999999552965164,2017.2000122070312,255.0,128.0,False,-0.016730937845353625,3.120816505618649,-4.739379838743233e-05,True,2,False,False,204.86525594547234,True,,games5425898691,bf81d8692db,20,-2448.25,-2945.659912109375,386.0,18285.999755859375,-9054.400024414062,3831.9000244140625,2174.7999572753906,4992.39990234375,771.3999938964844,255.0,117.0,,0.02435322774039085,-2.7273957868435144,0.14303492327212516,True,16,13,False,41.33904502725088,True,,False
21,1794,49,False,False,0,4023.7872342397545,934.3300170898438,1556.5999755859375,280.0199890136719,6101.099853515625,20122.60009765625,7067.60009765625,3927.39990234375,-1001.5000152587891,-4423.999938964844,0.0,-0.7826187554194819,-1.5913327491042641,2.2244731124696147,76561198039309853,enpitsu,25.0,923.3900146484375,1319.8499755859375,191.5500030517578,-8359.600219726562,21255.90087890625,1732.2999572753906,-2135.2999877929688,4954.2999267578125,1069.8999786376953,128.0,0.0,False,-0.2128694228073318,1.939715538750388,1.1581298017847004,True,113.0,False,4,False,1,,bf81d8692db,games5425898691,20.0,-497.8900146484375,4345.7998046875,84.18000030517578,-19135.10009765625,9057.100219726562,-6193.900146484375,-194.20000076293945,-479.00001525878906,78.80000114440918,255.0,128.0,-0.09320419911738412,2.7406034999772766,0.11005253107781639,True,14,False,16,9.0,False,,Prasi,b7f85e4b40b,8.0,579.510009765625,2800.739990234375,25.329999923706055,-2902.7999877929688,-4039.4000244140625,3369.1000366210938,-105.39999961853027,241.90000534057617,384.39998626708984,0.0,128.0,False,0.0007061934813167725,-1.7956642266070728,0.0053024589680804425,True,15,14,False,106.0,False,,Fajny666,76561198246352678,9,506.2799987792969,4650.47021484375,17.010000228881836,-444.70001220703125,-163.09999465942383,2.199999988079071,0.3999999910593033,0.29999999329447746,-577.2000122070312,255.0,0.0,False,0.009479738801249724,-2.3118195601587006,-0.0001220234799941898,True,6,4,4,155.0,False,,
22,1899,53,False,False,1,8810.811368518567,-2436.27001953125,-3016.3701171875,143.30999755859375,-9928.300170898438,15218.399658203125,2059.199981689453,1730.0999450683594,4403.0999755859375,2431.3999938964844,1.0,-0.11354624758472683,-1.3331884451579357,1.0724888208128387,76561198246352678,Fajny666,9.0,-2328.580078125,-3113.919921875,16.989999771118164,-7545.8001708984375,16196.400146484375,5.099999904632568,0.19999999552965164,-0.19999999552965164,1516.4999389648438,255.0,255.0,False,-0.009567147821356982,1.1121424045071786,0.00019631551584152438,True,105.0,False,6,4,4,,b7f85e4b40b,Prasi,8.0,-1250.719970703125,-2220.47998046875,18.790000915527344,-11663.00048828125,897.0999908447266,2.0999999344348907,0.19999999552965164,0.09999999776482582,-2361.0000610351562,255.0,0.0,0.004775701704325064,0.14788306127259374,1.2963942542112478e-05,True,14,False,16,85.0,False,,enpitsu,76561198039309853,25.0,-959.3300170898438,-4520.580078125,448.8500061035156,-958.3999633789062,7083.499755859375,-2179.9000549316406,797.2000122070312,-2112.2000122070312,-1969.7999572753906,128.0,128.0,False,-0.6616690675737286,1.1408996045462392,-0.09243258442304782,False,4,2,False,27.678339706954137,True,,games5425898691,bf81d8692db,21,360.5799865722656,49.369998931884766,17.010000228881836,-16254.000244140625,14163.1005859375,2.5999999046325684,-0.0,-0.0,6.800000071525574,255.0,128.0,,-0.009586794163292152,0.7158698486866196,-9.035852015004797e-06,True,16,14,False,182.0,False,,False
23,1930,54,False,False,1,7764.38810982091,-3601.7900390625,-1188.949951171875,93.61000061035156,-11049.300537109375,18190.0,195.10000228881836,-2236.3999938964844,1407.7999877929688,3335.1998901367188,1.0,0.1578999096146599,-1.8012615809854506,2.259365082190862,76561198246352678,Fajny666,9.0,-3453.610107421875,-1314.449951171875,16.989999771118164,-10907.19970703125,19989.49951171875,2.5999999046325684,1.1999999731779099,-1.2999999523162842,521.6999816894531,255.0,128.0,,-0.009582883895791861,1.047322493494196,-7.803295793690614e-06,True,45.51862339819634,True,6,4,4,,b7f85e4b40b,Prasi,8.0,-1585.699951171875,-1143.3800048828125,18.790000915527344,3391.7999267578125,12740.50048828125,2.0999999344348907,0.09999999776482582,0.3999999910593033,-1.7000000178813934,255.0,128.0,0.004784928232586842,1.831331621949154,-5.025332229439528e-05,False,14,False,16,85.0,False,,enpitsu,76561198039309853,25.0,-857.9000244140625,-3535.010009765625,17.059999465942383,1994.7999572753906,9664.299926757812,3.700000047683716,-1.4000000059604645,0.3999999910593033,2368.0999755859375,255.0,255.0,,-0.016598325922034037,1.7370113073062983,3.1491240430527957e-06,True,4,2,False,,False,,games5425898691,bf81d8692db,21,-1826.3699951171875,977.1799926757812,17.010000228881836,-22673.9990234375,3821.7001342773438,2.5,0.09999999776482582,-0.09999999776482582,-79.00000095367432,255.0,93.0,,-0.00958260284184132,0.16607824135849503,-5.591988844112161e-05,True,16,14,False,181.0,False,,
24,1934,54,False,False,1,7650.491361030962,-3758.1201171875,-932.0,93.27999877929688,-13149.7998046875,19513.199462890625,447.20001220703125,-2064.9000549316406,1621.9000244140625,3596.4999389648438,1.0,0.3633940597224474,-2.367737582288349,1.9228368943535792,76561198246352678,Fajny666,9.0,-3635.2099609375,-998.219970703125,16.8700008392334,-11146.800537109375,20118.199462890625,-34.000000953674316,88.59999656677246,60.70000171661377,-1099.5999908447266,255.0,0.0,,-0.0051007148367767435,1.0713930964718392,0.0001906288859657096,True,32.932593450751384,True,6,4,4,,b7f85e4b40b,Prasi,8.0,-1525.3299560546875,-916.8699951171875,18.790000915527344,3497.6998901367188,13117.19970703125,2.0999999344348907,0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,0.004784929931378371,1.831399715591885,-5.009040109008306e-05,False,14,False,16,85.0,False,,enpitsu,76561198039309853,25.0,-853.5599975585938,-3392.429931640625,17.059999465942383,-1267.6000213623047,10237.999877929688,2.5999999046325684,-0.09999999776482582,-0.0,2373.8999938964844,255.0,255.0,,-0.016683806034095958,1.401093068742516,1.016178453058398e-05,True,4,2,False,27.81747087868311,True,29.0,games5425898691,bf81d8692db,21,-2215.909912109375,1070.1600341796875,17.010000228881836,-21499.29931640625,7486.6998291015625,2.800000011920929,-1.0000000149011612,0.19999999552965164,-1808.6000061035156,255.0,0.0,,-0.009592041798065618,0.39322094593508344,-0.00014482402186172087,True,16,14,False,181.0,False,,
25,1944,55,False,False,1,7324.825831215785,-4002.75,-305.6700134277344,306.1700134277344,113.99999618530273,14336.700439453125,7577.8997802734375,-2660.8999633789062,-2942.60009765625,4501.099853515625,1.0,0.4338885515441625,1.541512547409875,0.1564223606799232,76561198246352678,Fajny666,9.0,-4031.820068359375,-356.4200134277344,110.58999633789062,-8724.69970703125,16001.600341796875,11041.800537109375,-173.29999923706055,5454.69970703125,682.0999908447266,255.0,255.0,,0.6018612242901594,1.0502092812409436,0.7269432103302854,True,26.0,False,6,4,4,,b7f85e4b40b,Prasi,8.0,-1397.06005859375,-310.79998779296875,18.790000915527344,908.0999755859375,16980.50048828125,3.3000001311302185,-0.0,1.899999976158142,880.8000183105469,255.0,128.0,0.0048065830654398,1.5672499323059257,2.962409112485442e-05,False,14,False,16,53.688946257355404,True,,enpitsu,76561198039309853,25.0,-1043.43994140625,-3058.659912109375,17.059999465942383,-9111.199951171875,9661.199951171875,-3.3000001311302185,-2.3999999463558197,2.199999988079071,277.09999084472656,255.0,128.0,,-0.016743124759144447,0.7867505484412582,-0.00026056846493824283,True,4,2,False,0.0,False,,games5425898691,bf81d8692db,21,-2857.820068359375,1478.75,17.010000228881836,-16665.799560546875,14710.0,2.5999999046325684,-2.0000000298023224,1.899999976158142,-652.3000335693359,255.0,128.0,,-0.009588146724229401,0.7601315115740062,2.1255639750301165e-05,True,16,14,False,181.0,False,,
26,2038,58,False,False,0,10576.971683250977,2372.179931640625,-4919.39013671875,1383.8499755859375,-5290.10009765625,12466.500244140625,-4258.2000732421875,-5727.39990234375,-1471.199951171875,-1015.5999755859375,0.0,-0.6628924026691536,-2.110145662649411,-0.5536331402432878,bf81d8692db,games5425898691,21.0,2370.6201171875,-5070.080078125,1380.449951171875,-6970.5999755859375,1407.5999450683594,2070.7000732421875,3006.4999389648438,-1494.4999694824219,-3562.3001098632812,255.0,71.0,,-0.28083709570088056,3.116504627845001,1.5439504005448326,True,211.0,False,18,False,14,,76561198039309853,enpitsu,25.0,2837.43994140625,-2947.989990234375,17.040000915527344,4606.700134277344,-22532.5,4.300000071525574,-0.09999999776482582,0.19999999552965164,0.0,255.0,128.0,0.016791893772122257,-1.3691278351381344,1.957347408876453e-05,True,4,False,6,0.0,False,,Prasi,b7f85e4b40b,8.0,2647.72998046875,-5096.77978515625,466.3900146484375,6184.7998046875,513.6999893188477,-9964.400024414062,-115.0,2380.800018310547,565.2999877929688,255.0,255.0,False,1.0560143367731019,0.10623910009609282,-1.5432148308616398,False,16,14,False,0.0,False,,Fajny666,76561198246352678,9,3155.610107421875,-4804.02001953125,905.780029296875,-5340.7000732421875,-15513.299560546875,-7158.2000732421875,-1267.6000213623047,-4111.9000244140625,-985.6999969482422,255.0,0.0,False,0.3906354053612388,2.785630098054851,1.0719790281720505,True,8,4,4,0.0,False,,
27,2174,63,True,True,0,5215.346918709841,350.239990234375,75.73999786376953,236.27000427246094,-3055.4998779296875,26392.5,1285.2000427246094,4865.0,-1044.8999786376953,1609.2999267578125,0.0,1.0417824188483067,-1.5422968488510125,-1.539206271341261,76561198039309853,enpitsu,25.0,369.1000061035156,-203.2100067138672,172.0,-4452.0001220703125,22523.00048828125,1375.2999877929688,-2139.2999267578125,806.1000061035156,-1164.000015258789,255.0,0.0,False,0.03986625967245386,1.9196232875640533,0.011449900177469188,True,106.0,False,8,False,5,,bf81d8692db,games5425898691,20.0,-476.45001220703125,-2069.7900390625,16.989999771118164,-12394.3994140625,19374.599609375,2.800000011920929,-1.0999999940395355,1.899999976158142,-1597.8999328613281,255.0,97.0,0.009592487206769666,2.061860171806565,4.4166208714690154e-05,True,16,False,18,0.0,True,,Prasi,b7f85e4b40b,8.0,-2922.580078125,4161.330078125,18.790000915527344,-6952.39990234375,-2045.3999328613281,2.0000000298023224,0.09999999776482582,0.0,-2957.6998901367188,255.0,0.0,False,-0.004766539921973746,-3.074279429941245,6.847436526982101e-06,True,False,False,False,255.0,False,,Fajny666,76561198246352678,9,678.9400024414062,-1004.7000122070312,25.18000030517578,-2886.199951171875,20503.40087890625,-2116.3999938964844,-3693.3999633789062,-520.8000183105469,15.0,255.0,128.0,False,-0.22983021021245026,1.710402081766083,-0.0002496438314508085,True,10,6,4,0.0,False,,
