,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
73,5026,167,False,False,1,8079.779917125143,265.2200012207031,-2915.1201171875,408.6099853515625,-7139.7998046875,-11133.00048828125,7096.6998291015625,5588.4002685546875,-2149.600067138672,-385.0,1.0,-0.13379544784329947,0.9554277051909783,-2.818931410912155,76561198039309853,enpitsu,24.0,313.92999267578125,-2838.800048828125,275.7900085449219,5883.2000732421875,19963.800048828125,2698.2998657226562,-5202.60009765625,1201.9000244140625,-1318.3999633789062,255.0,255.0,,0.16092237227811879,2.6247025617109494,-0.24649130444967265,True,2,False,1,151.0,False,,bf81d8692db,games5425898691,19.0,-2115.68994140625,-190.8300018310547,17.0,-3890.4998779296875,-13246.600341796875,3.6000001430511475,-0.0,-0.0,2205.8999633789062,255.0,255.0,,-0.009571966345153343,-1.352487913866688,1.0174294569306021e-05,True,34.0,False,46,34,False,,100 MrDaves,ba6a63b306b,13,167.66000366210938,-4109.2001953125,145.25999450683594,-4463.699951171875,-21436.39892578125,-155.9000015258789,267.00000762939453,-5474.7998046875,-452.09999084472656,255.0,128.0,,-0.08876676225878319,-1.615475153412406,2.5812347245565523,True,55.0,False,46,4,43,,RIP.VERTUGO,b3a57d2685b,6.0,832.52001953125,2045.300048828125,17.049999237060547,-3771.400146484375,-15325.10009765625,3.0000001192092896,0.19999999552965164,0.9000000357627869,1676.300048828125,188.0,213.0,-0.016769982295605848,-1.3559335529222873,0.0002403040154807948,True,255.0,False,38,False,46,,
74,5116,170,False,False,1,9829.563456713655,-1759.9300537109375,-4323.9501953125,276.94000244140625,-22793.5009765625,-9810.0,7720.5999755859375,-5497.8997802734375,1912.8999328613281,-1453.5000610351562,1.0,-0.8302100775647434,-1.6942866781291535,-0.3667444173226006,bf81d8692db,games5425898691,19.0,-1538.510009765625,-4190.58984375,161.74000549316406,-16780.10009765625,-10674.3994140625,1712.7999877929688,2244.4000244140625,-5019.89990234375,-111.99999809265137,255.0,128.0,,-0.9944688909759437,-0.38911628173752183,-0.034422910733601965,True,48,False,35,0.0,False,,76561198039309853,enpitsu,24.0,3453.340087890625,-1577.760009765625,17.040000915527344,2578.9999389648438,-22854.3994140625,3.700000047683716,-0.09999999776482582,0.29999999329447746,-13.999999761581421,255.0,128.0,False,-0.016786172138136202,-1.6816823639411922,2.9906673368517065e-05,True,25.0,False,2,2,False,,100 MrDaves,ba6a63b306b,13,-1074.6700439453125,-3821.02001953125,17.010000228881836,-13291.400146484375,5020.0,2.3000000417232513,-0.19999999552965164,-0.0,2134.7000122070312,255.0,255.0,False,-0.009577959478923011,0.2942233266420019,-2.8583333270260988e-05,True,0.0,False,46,4,44,,RIP.VERTUGO,b3a57d2685b,6.0,-2086.77001953125,-2276.35009765625,17.049999237060547,-14925.10009765625,-4802.099914550781,3.0000001192092896,-0.29999999329447746,-0.0,-2061.9000244140625,179.0,0.0,-0.016785586056008838,-0.24576149188886906,-4.147613066635872e-05,True,234.0,False,38,False,46,,
75,5181,173,False,False,0,4567.0920599860165,2765.35009765625,2410.010009765625,229.02000427246094,-5752.8997802734375,3660.8999633789062,11299.000244140625,5415.0,2560.2999877929688,349.00001525878906,0.0,-1.3205031113672017,-0.661580438218512,-1.8332084619293822,b3a57d2685b,RIP.VERTUGO,6.0,2779.929931640625,2317.169921875,93.62000274658203,-7529.89990234375,1987.7999877929688,1770.0999450683594,-3558.0999755859375,-1795.0999450683594,-3790.2999877929688,128.0,137.0,False,-0.6684369851419795,-0.3398491895630922,-0.08084400867854313,True,48,False,39,234.0,False,,ba6a63b306b,100 MrDaves,13.0,3513.280029296875,3047.820068359375,17.010000228881836,-3487.6998901367188,-13218.199462890625,2.199999988079071,-0.3999999910593033,-1.4000000059604645,1177.6000213623047,255.0,255.0,False,0.009571206299052903,-1.8531191213940212,0.00038144432781334785,True,255.0,False,46,44,4,,enpitsu,76561198039309853,24,-781.6199951171875,5028.14013671875,17.209999084472656,18723.800048828125,5285.2001953125,-5.699999928474426,-60.999999046325684,-20.499999523162842,10.299999713897705,0.0,0.0,False,0.020265111976350943,0.2760490270289607,0.004955695466904908,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2610.010009765625,4109.3798828125,17.020000457763672,-12168.499755859375,2154.1000366210938,0.7000000029802322,1.5000000596046448,0.0,-166.5999984741211,255.0,128.0,0.009574750200838944,2.9449410535082294,0.0001776577904319191,True,0.0,False,36,False,48,,
76,5262,176,False,False,1,8812.734372699952,-1158.739990234375,-3429.85009765625,670.9299926757812,-22478.5009765625,18448.00048828125,5869.000244140625,-1439.9000549316406,794.3000030517578,2399.4000244140625,1.0,0.6079048273535379,-1.874820018080901,1.7828883268208213,76561198039309853,enpitsu,24.0,-966.0399780273438,-3605.080078125,530.489990234375,-14147.80029296875,15276.099853515625,4203.800048828125,-2450.2999877929688,-2847.0999145507812,-743.1999969482422,255.0,128.0,False,0.8942783260423804,0.46169973570054296,-0.44620364488563485,True,4,False,3,149.0,False,,bf81d8692db,games5425898691,19.0,5.199999809265137,-4021.5400390625,171.92999267578125,-1539.7999572753906,-11371.800537109375,3380.1998901367188,-2949.5001220703125,-386.8000030517578,-4074.1000366210938,255.0,0.0,,0.4635533124204355,-0.37428515597991174,0.789561484632245,True,8.985522759857997,True,50,36,False,,100 MrDaves,ba6a63b306b,13,-1175.760009765625,-3384.239990234375,475.9800109863281,14328.599853515625,-15454.300537109375,4003.0999755859375,-115.9000015258789,-63.29999923706055,40.900001525878906,189.0,128.0,False,0.9844521788964576,-2.566370687257727,-0.18293823428424769,True,156.0,False,48,4,44,,RIP.VERTUGO,b3a57d2685b,6.0,-2213.909912109375,-1965.6600341796875,17.049999237060547,-818.7000274658203,10171.300048828125,2.5999999046325684,-0.0,-1.8000000715255737,-143.50000381469727,235.0,126.0,-0.016704410838200835,1.504548824309085,0.00017183574750116943,True,234.0,False,40,False,48,,False
77,5332,178,False,False,0,6568.907953059538,2417.22998046875,-532.1300048828125,126.25,-11417.39990234375,-1728.0000305175781,497.79998779296875,423.80001068115234,-1990.2999877929688,5644.2999267578125,0.0,0.25375299380910127,0.8140208625363934,1.4649905069124953,b3a57d2685b,RIP.VERTUGO,6.0,2446.110107421875,-570.7000122070312,17.049999237060547,-2721.0000610351562,-8875.10009765625,3.1999999284744263,-0.5000000074505806,-0.5000000074505806,-2121.999969482422,131.0,20.0,,0.01685729666388141,-1.8897714722116934,-0.00012277040189979704,True,48,False,40,234.0,False,,ba6a63b306b,100 MrDaves,13.0,-31.360000610351562,4178.47998046875,17.0,-344.90001678466797,-14599.200439453125,0.7999999821186066,0.0,0.7000000029802322,-5.299999713897705,255.0,128.0,,0.00959170720749924,-1.5952371930152283,6.589961407164496e-05,True,133.37379780379678,True,48,44,4,,enpitsu,76561198039309853,24,915.5900268554688,3523.360107421875,17.040000915527344,4763.2000732421875,-6856.199951171875,0.3999999910593033,2.800000011920929,-3.3000001311302185,1390.2000427246094,255.0,128.0,,0.016631554535833638,-0.995902608549409,0.0003103965426320881,True,108.16624511441874,True,4,False,4,,games5425898691,bf81d8692db,19.0,-149.9499969482422,5540.66015625,24.360000610351562,-4367.699890136719,-9632.80029296875,-374.3000030517578,10.099999904632568,4.300000071525574,147.29999542236328,255.0,128.0,0.04547581106850729,-1.9783296741220897,-0.015024673770315146,True,0.0,False,36,False,50,,
78,5357,179,False,False,0,6274.942828424378,1468.8800048828125,-672.25,98.91000366210938,-8161.199951171875,8454.600219726562,3558.2000732421875,3112.2000122070312,-1045.0,-3548.9999389648438,0.0,0.3460852070473383,0.27945884124783327,2.4956018293252553,b3a57d2685b,RIP.VERTUGO,6.0,1450.9100341796875,-796.2999877929688,17.030000686645508,-13905.699462890625,6555.30029296875,5.5000001192092896,-1.0000000149011612,0.29999999329447746,-1831.6999816894531,133.0,0.0,,0.016766458322084322,2.662926709025283,-0.00017621764745267177,True,48,False,40,221.0,False,,ba6a63b306b,100 MrDaves,13.0,159.41000366210938,2451.860107421875,17.0,11665.799560546875,-17467.39990234375,3.4999999403953552,0.0,0.0,1998.2000732421875,255.0,255.0,,0.009576420351103225,-0.9047582876548061,-5.4849841096825746e-06,True,101.0,False,48,44,4,,enpitsu,76561198039309853,24,1724.280029296875,2466.409912109375,17.040000915527344,5450.2001953125,-17574.3994140625,0.5000000074505806,0.29999999329447746,-1.2999999523162842,-2605.2999877929688,255.0,0.0,False,0.01678715512765357,-1.3879485690405176,-9.286069553010506e-05,True,91.90297630525404,True,4,False,4,,games5425898691,bf81d8692db,19.0,-403.7799987792969,4484.2900390625,17.010000228881836,-4341.9000244140625,-12639.000244140625,2.0999999344348907,0.3999999910593033,2.0000000298023224,-352.7000045776367,255.0,86.0,0.009591396908180753,-1.9002101006675371,6.7460281966237725e-06,True,0.0,False,36,False,50,,
79,5386,180,False,False,0,5131.495184941108,600.219970703125,231.47999572753906,108.77999877929688,-10660.50048828125,13227.2998046875,199.79999542236328,2898.699951171875,-1632.5999450683594,-3234.8001098632812,0.0,0.8920704238192501,0.7419748635545511,1.8878925674922007,b3a57d2685b,RIP.VERTUGO,6.0,703.6199951171875,60.18000030517578,17.059999465942383,-10635.0,11261.600341796875,-4.099999964237213,-0.5999999865889549,0.0,1.4000000059604645,255.0,128.0,,0.016740504946036096,2.327769356417325,-1.8262533158277515e-05,True,48,False,40,170.73064109843267,True,,ba6a63b306b,100 MrDaves,13.0,1397.02001953125,720.1199951171875,17.0,1099.1999816894531,-22375.90087890625,3.4999999403953552,0.0,-0.5999999865889549,-1788.0999755859375,255.0,0.0,,0.00959748455523179,-1.577415774732395,-0.00011569017605528821,True,71.0,False,48,44,4,,enpitsu,76561198039309853,24,911.3200073242188,677.7100219726562,49.06999969482422,-15779.000244140625,-15574.3994140625,3516.199951171875,343.69998931884766,-387.90000915527344,-1074.1999816894531,255.0,0.0,False,0.029697882615664112,-2.4579906586498175,-0.001179249830076787,True,42.52502391158893,True,6,False,5,,games5425898691,bf81d8692db,19.0,-880.52001953125,3064.570068359375,17.010000228881836,2240.0,-14130.699462890625,0.0,0.09999999776482582,0.0,459.39998626708984,255.0,128.0,0.009585352162922505,-1.3693271386428034,-0.0002274000184942774,True,27.819062579062678,True,36,False,50,,
80,5389,180,False,False,1,5603.737329679754,-411.44000244140625,-309.0799865722656,105.3499984741211,34349.49951171875,7931.099853515625,-337.79998779296875,-1259.000015258789,93.80000114440918,-5865.5999755859375,1.0,-0.6310989743383287,-0.357587033575722,2.0829478889288597,76561198039309853,enpitsu,24.0,-643.6099853515625,-415.8399963378906,108.12000274658203,14991.500244140625,13207.19970703125,2791.099853515625,1080.199966430664,1609.7000122070312,-2183.2000732421875,255.0,0.0,False,-0.28168693535055106,2.6204443850532515,-0.0031307154587648833,True,6,False,5,42.0,False,,bf81d8692db,games5425898691,19.0,856.02001953125,-2944.340087890625,17.010000228881836,-3596.9000244140625,14621.600341796875,-0.09999999776482582,-1.1999999731779099,4.900000095367432,1229.3000030517578,255.0,255.0,,-0.009584066370995112,1.3139911928065158,6.812906555300855e-05,True,18.531759085193755,True,50,36,False,,100 MrDaves,ba6a63b306b,13,-1387.7900390625,-498.2200012207031,17.0,2715.2999877929688,21911.4990234375,3.4999999403953552,-0.0,0.5000000074505806,-1935.8000183105469,255.0,0.0,,-0.009585233834598573,1.7656835762558336,-4.775614233828376e-05,True,71.0,False,48,4,44,,RIP.VERTUGO,b3a57d2685b,6.0,-615.1900024414062,-154.97000122070312,16.809999465942383,10755.50048828125,-11688.599853515625,24.800000190734863,-339.00001525878906,68.4000015258789,-82.29999542236328,255.0,143.0,-0.029386930872548442,-2.29764461818854,0.01551997546283455,True,161.44333760456374,True,40,False,48,,
81,5628,189,False,False,0,7845.6643305851185,-2183.330078125,-2599.330078125,170.3800048828125,4235.899963378906,19071.99951171875,7485.999755859375,1203.1999969482422,1044.8999786376953,878.6000061035156,0.0,-0.9207007512854329,-0.3928219051692792,-1.6353697496068118,ba6a63b306b,100 MrDaves,13.0,-2218.0,-2828.56005859375,81.69999694824219,3814.8001098632812,14181.800537109375,4234.100036621094,1535.2999877929688,-252.80000686645508,1798.3000183105469,255.0,135.0,,-0.09407891838435492,1.5195825937295795,-0.006390389737404333,True,52,4,46,138.9666923476804,True,,b3a57d2685b,RIP.VERTUGO,6.0,-258.0299987792969,-5106.31982421875,17.049999237060547,-1071.9999694824219,7173.499755859375,3.400000035762787,0.0,-2.5,-1426.4999389648438,233.0,61.0,False,0.016633862337952398,1.7526049014642686,-0.0002688377799541071,True,255.0,False,48,40,False,,enpitsu,76561198039309853,24,-168.24000549316406,4232.6201171875,17.049999237060547,624.0000152587891,515.2000045776367,2.3000000417232513,-1.8000000715255737,-0.5999999865889549,116.30000114440918,0.0,0.0,False,0.0170560585390035,-2.389277764506052,3.705741391159132e-05,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3027.320068359375,1284.6500244140625,17.010000228881836,13315.0,1797.4000549316406,2.0000000298023224,1.5000000596046448,-0.19999999552965164,193.1999969482422,255.0,128.0,0.009610550970369773,0.15815294591971524,-0.00019632083752979415,True,255.0,False,38,False,52,,
82,5673,191,False,False,1,5604.521882786698,1506.7900390625,-431.1400146484375,507.1600036621094,1365.8000183105469,22773.00048828125,2837.9000854492188,1138.3999633789062,-199.50000762939453,-3701.199951171875,1.0,-0.28198875885930796,-1.1562842598260161,0.49093002737434266,bf81d8692db,games5425898691,19.0,1488.8499755859375,-600.3599853515625,465.17999267578125,-4465.7000732421875,9010.700073242188,2726.6000366210938,-1372.7000427246094,3210.2999877929688,4249.5001220703125,255.0,14.0,,0.19764199369459634,1.1294673464787042,1.4731395055931296,True,54,False,39,173.56499769354386,True,,76561198039309853,enpitsu,24.0,-200.63999938964844,-5356.97998046875,17.610000610351562,-1616.199951171875,-5862.2998046875,142.89999961853027,-290.3000068664551,34.000000953674316,-2.5999999046325684,255.0,128.0,False,-0.028616643119669768,1.8374432134595724,-0.00721022889917347,True,92.0,False,6,6,False,,100 MrDaves,ba6a63b306b,13,1587.56005859375,279.29998779296875,489.6600036621094,-4949.4000244140625,-17544.000244140625,317.90000915527344,870.9999847412109,344.90001678466797,857.3999786376953,255.0,153.0,,0.6451285878628557,-1.186893549484404,0.41266214431128545,True,72.0,False,52,4,46,,RIP.VERTUGO,b3a57d2685b,6.0,237.8699951171875,3458.31005859375,17.049999237060547,4772.099914550781,-11522.60009765625,2.5,-0.0,-0.7000000029802322,0.5999999865889549,220.0,128.0,-0.016759683581852813,-1.9635742001121772,-5.731828992234722e-05,True,255.0,False,40,False,48,,False
83,5677,191,False,False,0,4964.047134404071,-1528.3199462890625,216.38999938964844,557.5900268554688,-2082.7999877929688,22156.298828125,5624.7998046875,2463.300018310547,-281.1000061035156,-1793.8999938964844,0.0,0.35150977026010555,0.6327877230625705,0.4842694842576177,ba6a63b306b,100 MrDaves,13.0,-1508.97998046875,-0.8299999833106995,486.6099853515625,4970.799865722656,17630.0,-656.2999725341797,-2720.1998901367188,-358.49998474121094,1573.5000610351562,255.0,132.0,,-0.3798784025068914,1.4707306284531354,0.26820987596058193,True,52,4,46,72.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,-323.95001220703125,-3253.97998046875,17.049999237060547,-5293.3001708984375,11686.8994140625,2.800000011920929,-1.0000000149011612,2.5999999046325684,818.7000274658203,223.0,168.0,False,0.016744427153854376,1.991540348714313,0.00013495112012717572,True,255.0,False,48,40,False,,enpitsu,76561198039309853,24,213.94000244140625,5405.31005859375,19.09000015258789,28.19999933242798,81.30000114440918,9.399999976158142,1.7000000178813934,8.100000023841858,2.0999999344348907,255.0,128.0,False,0.05335531681208348,-1.8378963253704776,-0.007955400971421271,True,92.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-1409.719970703125,447.2799987792969,481.19000244140625,5598.800048828125,-10119.400024414062,-65.59999942779541,1882.4000549316406,-2787.7999877929688,4351.300048828125,255.0,13.0,-0.3724487869397575,-0.38637183763260824,2.179379678750837,True,161.03486440515013,True,39,False,54,,
84,5739,193,False,False,1,10231.500111595042,1987.3399658203125,-5033.1298828125,183.17999267578125,6132.9998779296875,-8456.699829101562,11598.1005859375,4483.399963378906,-3941.099853515625,604.7000122070312,1.0,-0.2046177648854013,-0.37802530918745,0.8065466629944124,76561198039309853,enpitsu,24.0,1972.5999755859375,-5032.6298828125,40.90999984741211,14032.19970703125,-394.3000030517578,198.50000381469727,-619.5000076293945,1114.1000366210938,1692.8999328613281,0.0,255.0,False,-0.014425356263563307,-3.1197993392444134,-0.564489524008859,True,6,False,6,40.0,False,,bf81d8692db,games5425898691,19.0,-151.6300048828125,1219.6800537109375,17.010000228881836,-8523.200073242188,-7112.2998046875,2.5,0.19999999552965164,-0.0,2382.4000549316406,255.0,255.0,,-0.009532224891584166,-0.7539658546298538,3.153076662630966e-05,True,171.0,False,54,40,False,,100 MrDaves,ba6a63b306b,13,1951.3499755859375,-2401.429931640625,16.989999771118164,11509.49951171875,-5912.60009765625,4.699999988079071,-2.0999999344348907,1.1999999731779099,1983.8999938964844,163.0,169.0,,-0.009566667303182508,-2.7365055125919744,1.5355082896029035e-06,True,58.0,False,52,4,46,,RIP.VERTUGO,b3a57d2685b,6.0,2206.18994140625,902.3800048828125,17.049999237060547,9894.000244140625,-9897.19970703125,2.5999999046325684,0.3999999910593033,-0.3999999910593033,343.3000183105469,210.0,128.0,-0.016766282174780368,-2.389207553827255,-0.0002132248215279505,True,255.0,False,40,False,48,,False
85,5810,196,False,False,0,2374.0680337621457,-3014.050048828125,4067.590087890625,587.3200073242188,-623.3000183105469,18436.99951171875,2232.4000549316406,2720.10009765625,-115.69999694824219,-2783.0999755859375,0.0,-0.5628020635944242,-1.379239429377201,-1.521604615031314,ba6a63b306b,100 MrDaves,13.0,-3022.3798828125,3859.860107421875,482.44000244140625,716.1000061035156,12874.300537109375,1001.6999816894531,-4894.700012207031,441.6999816894531,2469.1000366210938,237.0,128.0,,-0.2384670247076434,1.3485413220407698,0.47903950237343,True,54,4,47,0.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,-3390.219970703125,1323.5799560546875,17.049999237060547,-116.40000343322754,12471.199951171875,-1.5000000596046448,-0.09999999776482582,4.000000059604645,-1986.6000366210938,255.0,94.0,False,0.016721681818841858,1.523700498908617,3.347686306902099e-05,True,208.0536429856413,True,48,40,False,,enpitsu,76561198039309853,24,-2771.89990234375,4474.240234375,17.049999237060547,-5010.5999755859375,-4320.299987792969,2.7000001072883606,0.5000000074505806,0.3999999910593033,-11.399999856948853,255.0,128.0,False,0.016633938944879738,-2.431565747090998,6.192451308486082e-05,True,40.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,82.30999755859375,3645.3798828125,17.010000228881836,-1623.699951171875,20369.3994140625,6.700000166893005,-0.19999999552965164,-5.799999833106995,1729.6000671386719,0.0,255.0,0.009771830858562158,1.7046008857905555,0.0003488762555843975,True,170.0,False,42,False,56,,
86,5851,197,False,False,1,9721.445620669705,2007.3699951171875,-4517.7099609375,188.35000610351562,27471.298828125,10487.5,5539.6002197265625,-146.99999809265137,-4965.799865722656,3364.2999267578125,1.0,-0.3286916602702593,2.729807083205715,-2.023573058785855,bf81d8692db,games5425898691,19.0,1849.68994140625,-4565.08984375,120.55999755859375,19017.80029296875,1117.7999877929688,-213.60000610351562,-1665.5999755859375,5191.9000244140625,720.4000091552734,255.0,155.0,,-0.4254781885689884,2.9466591644369573,-0.03723080429552632,True,58,False,43,139.67926883441146,True,,76561198039309853,enpitsu,24.0,2489.199951171875,-3685.010009765625,17.049999237060547,-10568.399658203125,-4302.200012207031,2.5999999046325684,-1.4000000059604645,-0.5000000074505806,310.10000228881836,255.0,128.0,False,-0.01671677829301757,-0.4188292680175812,-0.0002582896438801708,True,255.0,False,6,6,False,,100 MrDaves,ba6a63b306b,13,2730.550048828125,-5087.6298828125,339.6400146484375,-6822.39990234375,-1234.800033569336,-4369.200134277344,878.1999969482422,-2585.10009765625,-641.9000244140625,255.0,0.0,False,-0.5702036414885195,-0.1715134421011068,1.563130912162547,True,,False,54,4,48,,RIP.VERTUGO,b3a57d2685b,6.0,2381.97998046875,-3708.199951171875,57.779998779296875,-9677.80029296875,-20572.5,3479.7000122070312,718.1999969482422,-308.99999618530273,1732.4000549316406,233.0,244.0,-0.044912692063664696,-1.260940879435134,0.002955920959141001,True,116.0,False,40,False,50,,
87,5919,200,False,False,1,7089.4925342474,2130.4599609375,-1841.18994140625,200.97999572753906,10834.49951171875,19514.000244140625,8299.299926757812,1050.1000213623047,-3913.599853515625,-4425.0,1.0,-0.7066667990285612,0.09000193000397033,0.001589614245514798,76561198039309853,enpitsu,24.0,1997.949951171875,-1966.1600341796875,114.83000183105469,7423.0999755859375,20868.00048828125,2496.7999267578125,-4839.200134277344,-2310.7000732421875,1221.6000366210938,255.0,128.0,False,-0.6915823595943763,2.0483967251896398,-0.5820371801031841,True,8,False,7,237.0,False,,bf81d8692db,games5425898691,19.0,2274.409912109375,-2232.75,18.09000015258789,-21465.70068359375,8170.30029296875,-412.00000762939453,959.1999816894531,25.59999942779541,1314.7999572753906,255.0,255.0,,-0.019121309285829904,0.3499796698084901,0.022528977459465516,True,0.0,False,58,44,False,,100 MrDaves,ba6a63b306b,13,2725.219970703125,-2307.300048828125,77.37999725341797,-3021.4999389648438,7296.7999267578125,-552.5,-2338.800048828125,1508.9999389648438,-322.2999954223633,255.0,128.0,False,-0.8816176610882924,1.9974675135007285,0.19601476205050342,True,,False,56,4,50,,RIP.VERTUGO,b3a57d2685b,6.0,1840.6700439453125,-3937.510009765625,17.020000457763672,5404.1998291015625,15410.400390625,2.5999999046325684,-0.5000000074505806,-1.7000000178813934,1711.4999389648438,255.0,235.0,-0.01678171025554866,1.879911948231124,0.00026559982813940253,True,50.94245184365138,True,42,False,52,,
88,5991,202,False,False,1,3534.627288057465,3487.47998046875,2736.2900390625,111.80999755859375,-12994.49951171875,13088.299560546875,-2921.199951171875,2169.499969482422,-3973.699951171875,-3937.3001098632812,1.0,0.35542875465802715,-2.617573003212719,-0.6461466804584124,76561198039309853,enpitsu,24.0,3610.5400390625,2711.330078125,17.049999237060547,-3475.5999755859375,14065.999755859375,-1.1999999731779099,-0.3999999910593033,4.4999998807907104,-374.00001525878906,255.0,255.0,False,-0.016808296643076377,1.3246536153121269,-0.00021179157801395483,True,8,False,8,233.07483006549137,True,,bf81d8692db,games5425898691,19.0,2089.7099609375,1371.3599853515625,17.0,1758.3000183105469,17376.600341796875,3.4999999403953552,-0.09999999776482582,-0.0,1958.5000610351562,255.0,255.0,,-0.009568632110038132,1.6019502780286323,1.1174859423513761e-05,True,31.0,False,58,44,False,,100 MrDaves,ba6a63b306b,14,3357.260009765625,-247.52000427246094,79.13999938964844,4941.099853515625,14445.400390625,-675.5000305175781,-3984.4000244140625,1363.0000305175781,-3.700000047683716,255.0,128.0,False,1.111901231500092,1.8985061772146863,-0.0020992693274371216,True,,False,58,4,52,,RIP.VERTUGO,b3a57d2685b,6.0,2179.56005859375,1862.030029296875,17.049999237060547,3525.10009765625,22203.798828125,2.5999999046325684,-0.29999999329447746,-2.7000001072883606,-372.20001220703125,224.0,101.0,-0.016782071967473867,1.7366707863177344,6.012493072532598e-06,True,80.0,False,44,False,54,,
89,6008,203,False,False,1,2506.243196483674,2744.22998046875,3447.280029296875,105.48999786376953,-22070.400390625,8952.899780273438,1580.5000305175781,-3025.4000854492188,487.59998321533203,-5158.3001708984375,1.0,-0.8371437442326861,0.5770526433531653,1.5977669197557005,76561198039309853,enpitsu,24.0,2864.550048828125,3468.0,16.600000381469727,-18038.1005859375,4448.699951171875,-98.90000343322754,-44.60000038146973,156.899995803833,1027.6000213623047,255.0,128.0,False,-0.009507863500392576,0.16704611243718454,-0.0009529817740287638,True,8,False,8,179.76289022353387,True,,bf81d8692db,games5425898691,19.0,1852.97998046875,2310.739990234375,17.0,-7119.4000244140625,15286.500244140625,3.400000035762787,-0.0,-0.0,175.49999237060547,255.0,128.0,,-0.009596225202906069,1.1167459391185945,-8.532150254537807e-05,True,61.0,False,58,44,False,,100 MrDaves,ba6a63b306b,14,3599.550048828125,634.02001953125,16.959999084472656,-11.000000238418579,16572.7001953125,11.90000057220459,6.700000166893005,-5.5000001192092896,1972.2999572753906,255.0,255.0,False,-0.009982771915062014,1.5100259450252724,0.00028815776891765723,True,236.20473982185447,True,58,4,52,,RIP.VERTUGO,b3a57d2685b,6.0,2451.7099609375,3111.260009765625,17.049999237060547,1392.5,22035.80078125,2.5999999046325684,-0.0,-2.0000000298023224,-314.89999771118164,215.0,87.0,-0.016776210633614376,1.6156856719104271,-0.00023924044636325958,True,80.0,False,44,False,54,,
