,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
27,2004,48,False,False,1,4390.105441422186,256.5799865722656,796.7100219726562,148.5399932861328,20018.900146484375,6105.9002685546875,8578.200073242188,4949.2999267578125,-2711.300048828125,2037.7000427246094,1.0,0.8488599296403759,-2.90582345462939,-2.8238104068186547,76561198039309853,enpitsu,27.0,85.95999908447266,681.739990234375,63.380001068115234,22858.701171875,423.6000061035156,2509.2999267578125,-1402.4000549316406,2296.999969482422,2912.5,255.0,255.0,False,-0.08350088722442034,3.1041685264111476,-0.0062617005355418715,True,10,9,60.0,False,False,,bf81d8692db,games5425898691,23.0,-341.1400146484375,-1266.699951171875,17.0,19061.300048828125,-9930.499877929688,3.400000035762787,3.1999999284744263,-1.5999999642372131,675.4000091552734,255.0,247.0,,-0.009597135393551946,-2.6622070530687525,7.035690623446836e-05,True,163.0,False,6,False,6,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-56.06999969482422,602.5,161.07000732421875,5852.80029296875,-15108.499755859375,-1882.4000549316406,2115.800018310547,1211.9000244140625,-1170.5999755859375,128.0,128.0,,0.6850012798115535,2.822689594593889,-0.5540062654271516,True,14,False,16,,False,,S1lva,76561198311210071,15.0,241.8800048828125,908.1699829101562,112.25,7600.2001953125,-15275.999755859375,40.10000228881836,-4955.0,764.4999694824219,2261.199951171875,255.0,128.0,,0.4867072261300975,-2.924190850465893,-1.3375449663358259,True,0.0,False,16,4,12,
28,2005,48,False,False,0,5909.9527453015135,-308.4100036621094,-740.6699829101562,165.27999877929688,-15577.2998046875,18523.499755859375,5391.7999267578125,2408.699951171875,1411.6999816894531,5310.8001708984375,0.0,-0.9115645543195787,-3.058689774296446,-2.9654329768550163,76561198311210071,S1lva,15.0,-241.8800048828125,-908.1699829101562,112.25,-7600.2001953125,15275.999755859375,40.10000228881836,4955.0,-764.4999694824219,2261.199951171875,255.0,128.0,,-0.4867072261300975,2.924190850465893,-1.3375449663358259,True,16,12,0.0,False,4,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,7.269999980926514,-476.6000061035156,142.9199981689453,-5852.80029296875,15108.499755859375,-2423.3999633789062,-2282.4000549316406,-578.6000061035156,-1815.5000305175781,128.0,0.0,,-0.6489592795226705,-3.102435161717049,-0.30664715470815584,True,,False,16,False,14,,enpitsu,76561198039309853,27.0,-85.95999908447266,-681.739990234375,63.380001068115234,-22858.701171875,-423.6000061035156,2509.2999267578125,1402.4000549316406,-2296.999969482422,2912.5,255.0,255.0,False,0.08350088722442034,-3.1041685264111476,-0.0062617005355418715,True,9,False,10,60.0,False,,games5425898691,bf81d8692db,23.0,341.1400146484375,1266.699951171875,17.0,-19061.300048828125,9930.499877929688,3.400000035762787,-3.1999999284744263,1.5999999642372131,675.4000091552734,255.0,247.0,,0.009597135393551946,2.6622070530687525,7.035690623446836e-05,True,163.0,False,6,False,6,
29,2006,48,False,False,1,4473.371568446216,349.54998779296875,700.1300048828125,179.5800018310547,25685.2001953125,-6399.1998291015625,12253.599853515625,5375.0,-2655.7998657226562,-234.69999313354492,1.0,0.989815053539323,3.0383364884610082,-2.889324524153198,76561198039309853,enpitsu,27.0,285.489990234375,669.8099975585938,75.79000091552734,21322.900390625,-2577.9998779296875,764.4000244140625,-815.1999664306641,4370.7000732421875,-2097.5,255.0,255.0,False,-0.5601497514729398,-3.11800013363848,-0.4215843938206638,True,10,9,60.0,False,False,,bf81d8692db,games5425898691,23.0,-163.36000061035156,-1350.550048828125,17.0,19736.600341796875,-8263.499755859375,3.4999999403953552,-0.5999999865889549,0.29999999329447746,1674.6000671386719,255.0,255.0,,-0.009575384898287395,-2.7861394280407668,0.00018201415300103907,True,163.0,False,6,False,6,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-7.269999980926514,476.6000061035156,142.9199981689453,5852.80029296875,-15108.499755859375,-2423.3999633789062,2282.4000549316406,578.6000061035156,-1815.5000305175781,128.0,0.0,,0.6489592795226705,3.102435161717049,-0.30664715470815584,True,14,False,16,,False,,S1lva,76561198311210071,15.0,310.05999755859375,820.969970703125,106.22000122070312,7447.19970703125,-8070.8001708984375,-1075.5999755859375,-4818.500061035156,697.6999664306641,980.5999755859375,255.0,128.0,,0.46242789536537393,3.0312661317815666,-2.0594254131120753,True,0.0,False,16,4,12,
30,2094,51,False,False,0,4246.509666157312,-1533.5999755859375,941.6300048828125,471.3900146484375,-6612.9998779296875,10652.39990234375,1923.6000061035156,-4840.799865722656,1238.7999725341797,3042.9000854492188,0.0,-0.3677549058699864,-0.05743596046291905,0.7299833687145364,76561198311210071,S1lva,15.0,-1420.8199462890625,889.3800048828125,343.1300048828125,-2894.7000122070312,2928.2000732421875,-278.29999923706055,-3610.8999633789062,1290.2999877929688,3942.7999877929688,0.0,0.0,True,-1.0285099086030403,-2.5950142685681334,0.17964935060300458,True,18,12,31.0,False,6,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-315.7099914550781,846.0399780273438,17.010000228881836,-1338.9999389648438,41.90000057220459,2.199999988079071,2.7000001072883606,-0.9000000357627869,-301.70000076293945,255.0,0.0,,0.009416551513943503,-3.0934171280115472,5.615925078444073e-06,True,,False,16,False,14,,enpitsu,76561198039309853,27.0,-2172.659912109375,1719.0699462890625,17.059999465942383,15643.00048828125,10044.299926757812,1.1999999731779099,-0.3999999910593033,-0.19999999552965164,-6.9999998807907104,255.0,0.0,False,0.016779486683301682,0.5699792622588106,4.185635935065542e-05,True,10,False,10,215.0,False,,games5425898691,bf81d8692db,23.0,-1689.22998046875,883.02001953125,17.0,10720.50048828125,4469.200134277344,1.4000000059604645,0.0,0.0,2378.6000061035156,255.0,255.0,,0.009541234368989621,0.4515528334529741,-1.7033999903183792e-05,True,158.55341059161768,True,6,False,6,
31,2146,53,False,False,1,8154.969139920738,2657.780029296875,-2822.389892578125,226.39999389648438,12721.800537109375,5731.500244140625,3401.300048828125,5444.7998046875,-137.60000228881836,2516.7999267578125,1.0,0.19707398099791146,-0.031175958617495125,2.5618256000292594,bf81d8692db,games5425898691,23.0,2552.330078125,-2973.89990234375,187.66000366210938,13674.7998046875,824.1999816894531,2045.0,-5030.5999755859375,-1601.199951171875,-1542.2999572753906,255.0,255.0,,0.10840728396619036,2.5475326942904566,-0.8024278056386883,True,8,7,99.0,False,False,,76561198039309853,enpitsu,27.0,1774.989990234375,-3841.110107421875,17.059999465942383,5093.599853515625,-10926.099853515625,1.899999976158142,-2.0000000298023224,2.8999999165534973,1925.5999755859375,255.0,255.0,False,-0.016766489038489443,-2.013541857719192,0.00041851688285416425,True,198.0,False,10,False,10,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,1942.72998046875,-610.0800170898438,88.87999725341797,13712.2998046875,8113.3001708984375,-154.89999771118164,-3432.39990234375,4297.300109863281,24.800000190734863,255.0,128.0,,0.15446604169423145,-0.6746621058713439,3.136993972450808,True,15,False,18,,False,,S1lva,76561198311210071,15.0,2498.25,-1734.5799560546875,116.62000274658203,13563.900146484375,-5754.7998046875,-155.79999923706055,-924.3000030517578,5327.8997802734375,1003.8999938964844,128.0,128.0,,-0.378896174050164,-1.0058367795934064,-3.0372574294811696,True,,False,20,6,13,
32,2175,54,False,False,0,4262.009266769228,-3993.89990234375,2212.929931640625,218.75,3917.5,-2953.800048828125,11187.900390625,-4412.60009765625,1866.0000610351562,-3611.9000244140625,0.0,-0.149220515855183,0.09035749479225251,2.3509100110749994,76561198311210071,S1lva,15.0,-3903.64990234375,2224.199951171875,27.059999465942383,-13298.599853515625,-1401.4999389648438,3141.199951171875,-209.40000534057617,5174.89990234375,1850.8999633789062,255.0,255.0,,-0.2579335470705202,-2.97854176782677,-0.03059550766526557,True,20,14,,False,6,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-3441.0400390625,-99.94000244140625,17.010000228881836,-13828.900146484375,2403.6000061035156,2.800000011920929,-0.29999999329447746,0.3999999910593033,-3014.7000122070312,255.0,0.0,False,0.009604704521771649,2.7820266478345728,-4.033784945896279e-05,True,,False,18,False,16,,enpitsu,76561198039309853,27.0,-2851.18994140625,4121.4599609375,17.059999465942383,-10539.7998046875,-263.99999618530273,2.0000000298023224,2.5,0.0,2308.8999938964844,255.0,255.0,False,0.01671616583078267,-3.081107963966503,0.0003383809552147151,True,10,False,10,255.0,False,,games5425898691,bf81d8692db,23.0,-3879.8701171875,2987.47998046875,115.66999816894531,-13142.19970703125,-43.09999942779541,-3012.9998779296875,815.1000213623047,1814.9000549316406,2513.5000610351562,255.0,255.0,,-0.4724565009251603,-1.6592097893960052,-0.11333889396892521,True,99.0,False,8,False,8,
33,2247,57,False,False,1,6886.69364242519,2988.02001953125,-1421.25,884.1500244140625,-11347.60009765625,19937.900390625,2363.000030517578,604.7000122070312,-4794.100036621094,-1450.8000183105469,1.0,0.7597522085013619,1.1732685183383225,-0.00019850279267602863,bf81d8692db,games5425898691,23.0,3081.300048828125,-1584.68994140625,791.4500122070312,-3669.8001098632812,9876.300048828125,6130.8001708984375,-3758.2998657226562,-3535.5999755859375,1903.6000061035156,255.0,172.0,,0.4037534298483526,1.1050883367357225,0.20004413101446925,True,10,9,4.393169977331662,True,False,,76561198039309853,enpitsu,27.0,1676.8699951171875,-3726.9599609375,17.059999465942383,-7127.0001220703125,9334.600219726562,1.1999999731779099,-2.0000000298023224,2.800000011920929,-1031.6000366210938,255.0,0.0,False,-0.01672367663850592,0.9875981128984535,0.00028008004122948395,True,245.58111829142416,True,10,False,10,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,3147.97998046875,-172.1300048828125,17.010000228881836,-508.69998931884766,12389.599609375,2.3999999463558197,-0.0,-1.0999999940395355,2242.899932861328,255.0,255.0,False,-0.009549780091214133,1.4794126444552167,0.00010060621766405261,True,16,False,18,,False,,S1lva,76561198311210071,15.0,3676.760009765625,1068.0899658203125,100.41000366210938,-363.6000061035156,19117.80029296875,-154.49999809265137,-5358.0999755859375,1237.6000213623047,-89.49999809265137,128.0,128.0,,1.08114959999827,-1.3131616115559082,-3.10790096143244,False,,False,22,6,15,
34,2334,60,False,False,0,9142.753966912971,217.4499969482422,-3934.699951171875,362.239990234375,21087.19970703125,-16056.600341796875,5340.4998779296875,4761.000061035156,-1833.8999938964844,-3157.3001098632812,0.0,0.5313504079582695,-2.1607532066016315,2.081510204481498,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,58.66999816894531,-3861.530029296875,205.3300018310547,18711.199951171875,-9899.69970703125,3183.3999633789062,-3661.9000244140625,2890.5999755859375,-332.40001678466797,255.0,255.0,True,-0.526424280663384,-0.4959665139388859,0.8576858305671783,True,22,19,0.0,True,False,,76561198311210071,S1lva,15.0,54.119998931884766,-4151.85009765625,204.32000732421875,14663.299560546875,8479.89990234375,4681.300048828125,1853.699951171875,1401.9999694824219,1745.5000305175781,0.0,0.0,True,-0.2270011962263096,1.277586025949778,0.027212236905943057,True,255.0,False,24,8,16,,enpitsu,76561198039309853,27.0,2351.080078125,664.0,17.059999465942383,20859.19921875,490.40000915527344,1.7000000178813934,1.0000000149011612,0.0,-1580.5000305175781,255.0,0.0,False,0.016761004416121748,-0.007182919484824607,-0.00025981391162106066,True,10,False,10,130.0,False,,games5425898691,bf81d8692db,23.0,-790.8099975585938,-1266.1800537109375,96.9800033569336,17254.100341796875,-3327.0001220703125,-153.29999923706055,6.9999998807907104,5496.5997314453125,190.59999465942383,255.0,128.0,,-0.254793760233135,-3.0633987848431716,3.087833858743258,True,0.0,False,12,False,11,
35,2432,64,False,False,0,9148.062525231895,3935.77001953125,-2627.949951171875,908.02001953125,-5118.399963378906,7464.4000244140625,6341.6998291015625,-929.4999694824219,4254.2999267578125,-4127.5,0.0,-0.172420991724628,0.521211138254326,2.5300975619571595,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,4009.39990234375,-2647.360107421875,738.239990234375,-4706.099853515625,5107.60009765625,3177.0999145507812,-491.5999984741211,-368.69998931884766,119.49999809265137,0.0,128.0,,-0.781335375735076,1.5882906351752737,-1.5861003323941494,True,23,20,181.0,False,False,,76561198311210071,S1lva,15.0,1996.22998046875,-4662.02978515625,17.020000457763672,-12989.3994140625,321.19998931884766,1.0999999940395355,0.0,0.0,-2293.800048828125,255.0,0.0,,0.009563711412973314,3.0494640389590164,-1.4214577482395221e-05,True,255.0,False,24,8,16,,enpitsu,76561198039309853,27.0,3768.030029296875,-1063.1300048828125,17.030000686645508,-3645.7998657226562,7357.0001220703125,0.9000000357627869,2.0999999344348907,-6.800000071525574,502.20001220703125,0.0,128.0,,0.01764795849792904,-1.0345523925331506,-0.0009352866768409792,True,10,False,10,246.0,False,,games5425898691,bf81d8692db,22.0,4079.080078125,-1976.280029296875,306.25,-20.09999990463257,13158.299560546875,-702.6000213623047,-2221.7999267578125,47.69999980926514,-22.200000286102295,255.0,255.0,,0.08905830123104352,1.5624045495139753,-1.57405959444753,False,61.0,False,12,False,12,
36,2485,65,False,False,0,7454.920964521823,2983.550048828125,-1225.9200439453125,926.1799926757812,-1622.8999328613281,5714.2999267578125,1129.800033569336,1136.6000366210938,1401.1000061035156,-4652.0001220703125,0.0,-0.7598661147321004,1.4501967707682808,1.9045117964850877,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,2946.360107421875,-1189.4300537109375,756.1300048828125,-5827.8997802734375,9937.7001953125,-1102.300033569336,2290.8999633789062,1826.9999694824219,4654.4000244140625,128.0,0.0,True,-1.2950533410774299,-0.6958460381056282,-2.6743849592708453,True,24,20,83.4956387986419,True,False,,76561198311210071,S1lva,15.0,1274.8299560546875,-2424.31005859375,17.020000457763672,2309.600067138672,13842.19970703125,0.7000000029802322,0.0,-0.29999999329447746,-370.29998779296875,255.0,128.0,,0.009585605623820116,1.3670439161138617,0.00021645693964650507,True,242.0,False,24,8,16,,enpitsu,76561198039309853,27.0,2863.93994140625,-97.05000305175781,165.22000122070312,-1068.7000274658203,-5375.8001708984375,3800.2999877929688,-2659.1000366210938,-78.00000190734863,-1697.8999328613281,128.0,128.0,False,-0.6178908414632015,-2.013212204950223,0.11456780537003501,True,10,False,12,176.70485153249518,True,,games5425898691,bf81d8692db,22.0,3558.85009765625,1179.010009765625,73.23999786376953,-2890.2999877929688,19478.00048828125,-1255.1000213623047,-2848.0999755859375,-162.99999237060547,130.2999973297119,255.0,128.0,,-0.6598192148602687,1.5785944168617119,0.06674558964266451,False,57.877092507577714,True,14,False,14,
37,2534,67,False,False,0,6473.082061990671,2713.2099609375,-233.49000549316406,121.73999786376953,17402.60009765625,15465.6005859375,3379.5999145507812,239.3000030517578,-5932.9998779296875,861.1000061035156,0.0,-0.24238614218785362,-1.3169135925513722,2.503032878159306,76561198311210071,S1lva,15.0,2517.739990234375,-392.54998779296875,17.020000457763672,12712.7001953125,12791.99951171875,-2.0000000298023224,-0.5000000074505806,-0.5000000074505806,-29.90000009536743,255.0,128.0,,0.009604182945106291,0.7848253714706506,5.724995239717264e-05,True,24,16,195.550571808251,True,8,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,2287.489990234375,403.92999267578125,44.060001373291016,-2797.2000122070312,8915.999755859375,-8757.100219726562,1218.0000305175781,2550.800018310547,1792.5999450683594,255.0,255.0,False,-0.5179671722292546,0.3041580273309295,-0.4252100920059648,True,47.0,False,24,False,20,,enpitsu,76561198039309853,27.0,2227.530029296875,-2064.030029296875,306.1199951171875,-4148.399963378906,-12872.60009765625,-3969.1000366210938,1102.7999877929688,-892.0999908447266,335.49999237060547,255.0,0.0,False,-0.8190583256751515,-2.8237483542757897,1.1337381900955725,True,12,False,12,150.0,False,,games5425898691,bf81d8692db,23.0,2430.139892578125,4771.10986328125,17.0,-18623.800048828125,5117.099914550781,3.4999999403953552,0.19999999552965164,0.19999999552965164,1994.7000122070312,255.0,255.0,,0.009632946485361053,2.9492332580615304,1.9115401105601528e-05,True,255.0,False,14,False,14,
38,2589,69,False,True,0,4808.650950675626,2924.52001953125,2219.93994140625,337.2200012207031,-16723.299560546875,22399.69970703125,3270.4998779296875,-1244.000015258789,2006.300048828125,-5515.999755859375,0.0,-0.41815878904780474,-2.730355275745619,0.7364431464004593,76561198311210071,S1lva,15.0,3107.889892578125,2029.469970703125,191.66000366210938,-19317.900390625,11970.30029296875,3539.4000244140625,540.9999847412109,-2003.3999633789062,-2287.5,255.0,255.0,,-0.7681756816133125,2.1383358206872223,0.10709332945115205,True,26,17,91.66935916869875,True,8,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,1336.1199951171875,1528.75,17.010000228881836,-10428.699951171875,8167.7001953125,0.0,0.3999999910593033,-0.3999999910593033,-223.29999923706055,255.0,128.0,False,0.00956652412802316,2.452475934223004,0.0001606004883660794,True,37.600171909537366,True,24,False,20,,enpitsu,76561198039309853,27.0,514.47998046875,-1405.0799560546875,17.020000457763672,-8911.699829101562,21203.30078125,2.199999988079071,0.09999999776482582,-0.09999999776482582,-0.9000000357627869,255.0,0.0,False,0.01679264765648945,1.9685663230079116,1.449174630558067e-05,True,12,False,12,0.0,True,,games5425898691,bf81d8692db,23.0,-12.199999809265137,4725.31005859375,17.0,1850.8999633789062,5415.4998779296875,3.700000047683716,0.0,0.0,-2053.2000732421875,128.0,0.0,,0.009645328459066592,1.242298133274114,9.930439516349378e-06,True,255.0,False,14,False,14,
39,2622,70,False,False,1,10119.649509183044,-995.260009765625,-4801.35009765625,274.6300048828125,-6662.1002197265625,14292.19970703125,8034.000244140625,3187.9998779296875,881.9000244140625,-5005.799865722656,1.0,0.644289859683009,-2.66093635692953,0.9556390397061025,bf81d8692db,games5425898691,23.0,-914.760009765625,-4928.66015625,183.3699951171875,-9080.30029296875,5227.39990234375,2258.300018310547,-2999.5999145507812,2333.8999938964844,3975.4998779296875,255.0,0.0,,0.4552382863559188,1.050817360377192,1.1614980945411724,True,16,15,208.00179784015947,True,False,,76561198039309853,enpitsu,27.0,-56.70000076293945,-1186.280029296875,17.030000686645508,-2059.7000122070312,-22552.60009765625,5.099999904632568,-0.0,0.29999999329447746,-56.39999866485596,255.0,128.0,False,-0.016783747232151907,-1.473883836908576,4.15332071755072e-05,True,31.0,False,12,False,12,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-315.1000061035156,-2891.60009765625,17.010000228881836,2244.199981689453,-7276.7999267578125,2.5,-0.09999999776482582,-0.9000000357627869,-1958.2000732421875,128.0,0.0,False,-0.00966484475300015,-1.8758827855427,-0.00020462654416251557,True,20,False,24,0.0,False,,S1lva,76561198311210071,15.0,-733.1199951171875,-3613.489990234375,103.4000015258789,18766.500244140625,-12690.899658203125,-3969.5001220703125,-266.9000053405762,829.8999786376953,-122.79999732971191,128.0,128.0,,0.9633633350603854,3.046599516165174,-0.6559580601740553,True,112.0,False,26,8,18,
40,2739,75,False,False,0,6833.634467799065,3365.6298828125,-202.00999450683594,127.94999694824219,13010.699462890625,-7910.10009765625,528.3000183105469,-620.8000183105469,-124.60000038146973,1632.4000549316406,0.0,0.09796016093085179,1.389554652114443,-2.1134777387247374,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,3211.550048828125,-174.77999877929688,17.010000228881836,8516.300048828125,-9911.799926757812,2.0999999344348907,-0.5999999865889549,0.09999999776482582,-0.09999999776482582,255.0,128.0,,0.00959865651800829,-0.8610198788465606,5.024389839712529e-05,True,26,22,,False,False,,76561198311210071,S1lva,15.0,-3210.419921875,-1767.9000244140625,88.9800033569336,5491.400146484375,-22241.201171875,-1182.6000213623047,3467.7999877929688,15.0,36.500000953674316,128.0,128.0,,-0.7982783549380307,-1.5774334205891685,0.015410513278373866,True,255.0,False,30,8,22,,enpitsu,76561198039309853,27.0,3790.179931640625,-643.5499877929688,17.0,107.70000457763672,43.69999885559082,8.700000047683716,-2.7000001072883606,-3.400000035762787,-80.69999694824219,0.0,128.0,False,0.01683746015214627,-2.1844091612768106,-0.0004842750977876706,True,12,False,12,255.0,False,,games5425898691,bf81d8692db,23.0,3794.030029296875,1303.3800048828125,17.010000228881836,1024.4000244140625,-16824.599609375,2.0000000298023224,0.0,0.29999999329447746,-7.300000190734863,255.0,128.0,,0.009593198826350841,-1.5110331363618499,4.249538945892362e-05,True,191.0,False,16,False,16,
41,2749,75,False,False,1,6626.502710938077,-3790.389892578125,455.1000061035156,118.1500015258789,-491.3999938964844,-4464.4000244140625,5102.60009765625,-3674.8001098632812,-3698.699951171875,2968.800048828125,1.0,-0.21117230178011892,-1.9824478907512708,-2.0974902234906025,76561198039309853,enpitsu,27.0,-3862.10009765625,546.6900024414062,19.719999313354492,-3477.6998901367188,-3750.2999877929688,663.7000274658203,267.8000068664551,1503.699951171875,-1986.6999816894531,128.0,128.0,False,-0.038900582958889,2.269890043004304,0.08687256699629665,True,12,12,255.0,False,False,,bf81d8692db,games5425898691,23.0,-3828.409912109375,-728.6199951171875,17.84000015258789,-1225.6999969482422,16792.2998046875,61.500000953674316,9.900000095367432,223.09999465942383,653.6000061035156,255.0,231.0,,-0.008192316275230791,1.4960510942309007,0.027174124036610077,True,191.0,False,16,False,16,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-3541.030029296875,467.8999938964844,17.0,-10682.60009765625,7949.000244140625,3.400000035762787,-1.1999999731779099,2.3000000417232513,36.600000858306885,255.0,128.0,,-0.009643050097933816,0.6343557280353962,-0.00015039110726203288,True,22,False,26,,False,,S1lva,76561198311210071,15.0,2994.590087890625,2675.510009765625,15.960000038146973,-5480.2001953125,22038.798828125,72.30000019073486,39.700000286102295,10.800000429153442,1683.2000732421875,255.0,255.0,,-0.010187516216256395,1.2915820291363114,-0.0005099465599407689,True,255.0,False,30,8,22,
42,2824,78,False,False,1,7369.347786282992,-3907.2900390625,-448.8900146484375,134.60000610351562,-7357.2998046875,6916.500244140625,6212.1002197265625,3288.699951171875,5018.299865722656,8.600000143051147,1.0,-1.0862835938758846,1.48286889778473,-2.605972004452122,76561198039309853,enpitsu,27.0,-3845.14990234375,-535.6199951171875,18.420000076293945,-10276.300048828125,4785.400085449219,854.8999786376953,-263.99999618530273,2263.2000732421875,-2316.3999938964844,128.0,0.0,False,0.022291998521268754,0.44435752210834,0.06952317359756967,True,12,12,154.0,False,False,,bf81d8692db,games5425898691,23.0,-2161.780029296875,-140.69000244140625,95.23999786376953,12063.00048828125,-13590.6005859375,-479.90001678466797,4083.800048828125,2197.5,-113.4000015258789,255.0,128.0,,1.2266972978954962,-2.2924376013631056,-0.22301478343870398,True,167.0,False,18,False,18,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-2517.93994140625,4633.72021484375,17.030000686645508,19359.300537109375,-1145.6999969482422,-3.4999999403953552,0.29999999329447746,-0.0,-2516.3999938964844,255.0,0.0,False,-0.00959113735629015,-2.9412429992044533,0.00010411736045146936,True,24,False,28,226.96765580484944,True,,S1lva,76561198311210071,15.0,-1620.280029296875,1809.0899658203125,17.010000228881836,-19986.300048828125,-11048.399658203125,2.3000000417232513,-1.0000000149011612,-0.29999999329447746,-1741.0000610351562,255.0,0.0,,-0.009609213359533797,-0.454032415340568,-0.0001556124252630128,True,217.0,False,30,8,22,
43,2878,80,False,False,1,6468.978401014506,-3692.909912109375,580.4400024414062,115.37999725341797,2855.4000854492188,21410.70068359375,3403.800048828125,118.69999885559082,787.6000213623047,1568.3000183105469,1.0,-1.3504515901115264,-0.4344158037703064,2.455668961869067,76561198039309853,enpitsu,27.0,-3723.18994140625,382.92999267578125,21.950000762939453,4708.800048828125,15035.400390625,3009.5001220703125,-2.800000011920929,28.900001049041748,498.4000015258789,255.0,128.0,False,-0.016321695324303012,1.8809654619068046,-0.0007601487366469381,True,14,13,55.0,False,False,,bf81d8692db,games5425898691,23.0,-1238.9100341796875,-3249.3701171875,17.010000228881836,-10101.599731445312,-13299.7998046875,2.3000000417232513,-0.0,-0.29999999329447746,-1963.0000305175781,255.0,0.0,,-0.009580601442143344,-0.8568544703986015,-3.0977139763103046e-05,True,167.0,False,18,False,18,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-3222.139892578125,1638.800048828125,59.90999984741211,-12388.699951171875,-19046.600341796875,3569.7000122070312,-1741.3999938964844,-1610.2000427246094,815.1999664306641,0.0,0.0,True,0.02325616202363613,-1.13522611563562,0.08589251757487887,True,24,False,29,158.13844288036384,True,,S1lva,76561198311210071,15.0,-3464.85009765625,2716.280029296875,17.010000228881836,5583.2000732421875,708.3000183105469,2.0999999344348907,-1.7000000178813934,-0.0,2035.5000305175781,255.0,255.0,False,-0.009486266359748087,3.092822359537892,0.00024756096502901446,True,217.0,False,30,8,22,
