,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
40,2854,88,False,False,1,8221.162609073377,2972.72998046875,-2814.5400390625,104.56999969482422,14073.399658203125,17895.50048828125,11061.8994140625,5807.9998779296875,946.6000366210938,1170.4000091552734,1.0,-0.7806122017289194,2.263455458833665,0.46802438375594074,76561198039309853,enpitsu,26.0,2944.06005859375,-2962.52001953125,15.470000267028809,15821.099853515625,11606.99951171875,-1252.9000091552734,-446.19998931884766,1942.5999450683594,-1439.9000549316406,128.0,255.0,,-0.03285000499432802,2.4154024287963844,0.007339399226292816,True,12,129.0,False,16,False,,bf81d8692db,games5425898691,19.0,1554.1199951171875,-3165.010009765625,17.010000228881836,8722.999877929688,-7082.9998779296875,2.0999999344348907,-1.0000000149011612,0.9000000357627869,-174.0999984741211,255.0,128.0,,-0.009546582729316437,-2.437495705390443,0.00018856817486178403,True,31.0,False,16,12,False,,PatchGR,76561198240735512,19,881.2999877929688,-1683.06005859375,96.79000091552734,21792.39990234375,7044.7998046875,-165.79999923706055,-2258.800048828125,5013.900146484375,-88.29999923706055,235.0,128.0,,-0.9664985821788554,-0.44660710101830564,-3.1109272836618844,True,60.0,False,32,6,27,,jesus_criminal,3450617369153299449,20.0,1142.530029296875,3246.97998046875,18.780000686645508,15498.599853515625,-1581.9000244140625,2.8999999165534973,0.09999999776482582,-0.29999999329447746,1675.0,203.0,251.0,,0.004768277552719927,-3.076719446820444,-6.658240475759526e-05,True,12,10,239.0,False,4,
41,2928,91,False,False,0,6050.580626398958,-2498.139892578125,-694.6099853515625,406.0299987792969,-8776.199951171875,21128.5009765625,387.09999084472656,41.599998474121094,-3671.099853515625,3564.5001220703125,0.0,-0.09460811431495612,3.122059106434543,-1.730341302291976,3450617369153299449,jesus_criminal,21.0,-2393.5400390625,-890.0999755859375,330.8399963378906,-16.59999966621399,11787.19970703125,2241.199951171875,5049.2999267578125,1780.2000427246094,-1258.7000274658203,199.0,128.0,,-0.36550314180804655,2.209917440786787,-0.19848665555081924,True,10,190.0,False,14,6,,76561198240735512,PatchGR,19.0,-3619.580078125,-2354.570068359375,17.0,6206.199951171875,-20883.5009765625,0.7999999821186066,0.09999999776482582,2.800000011920929,-0.09999999776482582,255.0,128.0,,0.009560467257304611,-1.2819880328858009,0.00010273456965470256,False,50.520232467241186,True,32,28,6,9.0,enpitsu,76561198039309853,25,-2660.260009765625,-799.77001953125,17.049999237060547,13350.400390625,-10460.699462890625,-1.5000000596046448,-2.5,2.199999988079071,1655.8999633789062,255.0,255.0,,0.016776180750164533,-0.6387190302918897,0.00029943319069892973,True,211.07834830079025,True,16,False,12,,games5425898691,bf81d8692db,19.0,-1439.5799560546875,3278.5400390625,17.010000228881836,-11541.600341796875,2254.1000366210938,2.3999999463558197,0.19999999552965164,-0.09999999776482582,-2370.2000427246094,255.0,0.0,,0.00953744865607492,2.885527111632461,1.778619146470329e-05,True,16,12,61.0,False,False,
42,3056,95,False,False,1,9914.551503523691,2484.5,-4646.47021484375,126.30999755859375,23733.30078125,298.29999923706055,7781.400146484375,2671.400146484375,-3003.800048828125,-916.9999694824219,1.0,0.965657400008698,-2.2236534727538864,2.341706733565934,76561198039309853,enpitsu,26.0,2313.919921875,-4657.91015625,66.55000305175781,13043.499755859375,-1488.3000183105469,2276.0000610351562,-1007.3999786376953,-1436.7999267578125,1609.4000244140625,,128.0,,0.009080425289921193,-3.1345389388435705,-0.018499755837504305,True,12,242.0,False,18,False,,bf81d8692db,games5425898691,19.0,1706.8299560546875,-2972.02001953125,16.989999771118164,-9895.599975585938,-13654.599609375,4.799999892711639,-0.0,-0.0,1983.8999938964844,255.0,255.0,,-0.00958904209877929,-1.0126823672091216,6.362027752724576e-06,True,158.0,False,18,12,False,,PatchGR,76561198240735512,19,2062.820068359375,62.689998626708984,17.010000228881836,6417.2998046875,-7635.4998779296875,2.0999999344348907,-0.7000000029802322,0.7999999821186066,315.40000915527344,255.0,128.0,,-0.009544274110181196,-2.2941221079222758,-0.00010901977167771991,True,255.0,False,34,6,30,,jesus_criminal,3450617369153299449,21.0,1747.260009765625,-1336.0400390625,18.780000686645508,-9530.800170898438,2247.2000122070312,2.5999999046325684,0.09999999776482582,-0.0,-2363.8999938964844,204.0,0.0,,0.00477746785047865,0.29018556139893964,2.747465522049466e-05,True,14,10,190.0,False,6,
43,3108,97,False,False,0,3827.1097236049727,-3551.530029296875,2384.110107421875,173.97000122070312,1936.6999816894531,24935.0,-5258.0999755859375,-5955.3997802734375,700.5000305175781,-205.9000015258789,0.0,-0.43815548657554265,-1.615094907058928,2.801774461932451,76561198240735512,PatchGR,19.0,-3564.0400390625,2175.52001953125,183.66000366210938,-2186.199951171875,15493.900146484375,2532.2999572753906,4273.699951171875,3249.2999267578125,1194.4000244140625,255.0,28.0,,0.1834174930041345,1.5424545474152553,0.6481978399027456,True,31,201.0,False,36,6,,3450617369153299449,jesus_criminal,20.0,-2609.159912109375,731.9500122070312,18.780000686645508,-10045.10009765625,6435.2001953125,2.800000011920929,-0.09999999776482582,-0.09999999776482582,-137.89999961853027,205.0,128.0,,-0.0048185798877961655,2.554442720949326,-3.681598619536786e-05,True,190.0,False,14,10,6,,enpitsu,76561198039309853,25,-3477.0400390625,3236.389892578125,81.43000030517578,-592.0999908447266,-19074.000244140625,4066.4999389648438,103.80000114440918,5.799999833106995,-557.7000045776367,255.0,0.0,,0.017627752789209795,-1.6123633499245922,-0.0003816913619816222,True,144.0,False,20,False,13,,games5425898691,bf81d8692db,19.0,-2981.3798828125,3297.090087890625,16.989999771118164,-478.10001373291016,-13896.800537109375,4.799999892711639,-0.19999999552965164,0.0,2165.2000427246094,255.0,255.0,,0.009591164467920067,-1.5402133497088513,9.328978956322811e-06,True,18,12,123.0,False,False,
44,3112,97,True,False,1,8192.842931410292,3505.429931640625,-2626.179931640625,107.80000305175781,-9110.399780273438,23343.9990234375,7374.69970703125,-5443.4002685546875,-2519.600067138672,-141.19999885559082,1.0,0.8156849038546746,1.4007451603215904,2.5937921967314153,76561198039309853,enpitsu,25.0,3557.610107421875,-2841.080078125,144.33999633789062,6904.000244140625,21815.70068359375,2325.399932861328,-2917.7999877929688,4588.699951171875,-824.4999694824219,255.0,128.0,,-0.5766832216133273,1.6562621067202665,0.5445371443570817,True,13,144.0,False,20,False,,bf81d8692db,games5425898691,19.0,2942.159912109375,-3060.699951171875,16.989999771118164,-4662.9998779296875,12839.599609375,4.799999892711639,-0.0,-0.0,2224.7999572753906,255.0,255.0,,-0.00956915846953949,1.1547062636651666,-7.3228979135707056e-06,True,123.0,False,18,12,False,,PatchGR,76561198240735512,19,3598.75,-2421.469970703125,195.4600067138672,2206.300048828125,-15593.499755859375,-152.29999542236328,2275.500030517578,-4660.799865722656,1829.7999572753906,255.0,28.0,,-0.22025550131792182,-2.08403751009568,1.7385105488188026,True,201.0,False,36,6,31,,jesus_criminal,3450617369153299449,20.0,2718.18994140625,-803.8400268554688,18.780000686645508,10107.60009765625,-6763.2000732421875,2.800000011920929,0.09999999776482582,0.09999999776482582,-22.899999618530273,204.0,128.0,,0.004818673260096129,-2.5480258760735883,-2.1355724375834463e-05,True,14,10,190.0,False,6,
45,3474,101,False,False,0,5133.323650775796,-73.48999786376953,73.0,104.73999786376953,-2503.000030517578,-5468.0999755859375,964.1999816894531,-3463.0999755859375,-472.2999954223633,-1731.300048828125,0.0,-0.2593460905871343,-0.3144863561110002,-0.7731066912279586,3450617369153299449,jesus_criminal,20.0,-85.52999877929688,-37.09000015258789,115.25,-11393.499755859375,-1035.0,4382.900085449219,117.20000267028809,-750.4000091552734,-5447.2998046875,212.0,128.0,,1.3045886722407787,-0.6487739650322683,-2.063813305018669,,3,0.0,False,4,False,,76561198240735512,PatchGR,19.0,-41.29999923706055,-1806.3499755859375,17.010000228881836,-624.0000152587891,13875.30029296875,2.0999999344348907,0.0,0.0,-3.100000023841858,235.0,128.0,,0.009569173083907376,1.61523653950308,2.1880832125161813e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25,44.70000076293945,3573.530029296875,17.049999237060547,335.9000015258789,-10607.80029296875,2.5999999046325684,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.016679220815072116,-1.539131039442448,5.807814177417037e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-68.52999877929688,219.6999969482422,80.81999969482422,-955.1000213623047,-2355.399932861328,233.1999969482422,4892.699890136719,-1333.6000061035156,-2128.9999389648438,255.0,128.0,,1.4340972077184022,-2.529763388894349,-0.9651053655912201,True,4,3,0.0,False,False,
46,3498,102,True,True,0,5501.8752647039655,-274.5899963378906,-326.6700134277344,99.83000183105469,306.3999938964844,22427.900390625,8660.30029296875,5672.1002197265625,-1862.2000122070312,-599.0999984741211,0.0,-1.329311818334416,-1.4528610602680538,-1.8246055891243704,76561198240735512,PatchGR,19.0,-288.8500061035156,-504.0299987792969,17.010000228881836,-559.3000030517578,17100.999755859375,-0.29999999329447746,0.0,4.1999998688697815,-238.1999969482422,255.0,191.0,False,0.009591532087200635,1.559970052444693,0.00022274406249932964,True,False,81.53943202059757,True,False,False,,3450617369153299449,jesus_criminal,20.0,-1045.47998046875,-186.64999389648438,267.5299987792969,-11366.8994140625,-1710.8000183105469,-843.4999847412109,-1981.6000366210938,-1014.5999908447266,34.90000009536743,212.0,223.0,,-0.24466944550214123,2.040445988926955,-1.0862478119130088,,0.0,False,4,4,False,,enpitsu,76561198039309853,25,-23.18000030517578,2561.5400390625,17.049999237060547,-2793.800048828125,-10163.599853515625,2.5999999046325684,4.399999976158142,-0.3999999910593033,-25.399999618530273,0.0,128.0,False,0.017012128739738407,-1.842888476173729,6.614224486672075e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-137.60000610351562,70.12000274658203,47.04999923706055,-854.1000366210938,-1871.4999389648438,-2291.9000244140625,2265.8999633789062,-1412.2999572753906,-2435.8999633789062,255.0,87.0,,-0.018968189492103504,-2.110879731611179,0.189120144098454,True,4,4,0.0,False,False,
47,3822,105,False,False,1,5222.46855788323,34.25,-10.880000114440918,116.62000274658203,8848.499755859375,6023.699951171875,6828.900146484375,3741.099853515625,2663.9999389648438,-3860.8999633789062,1.0,0.26638491567100664,0.49613606637758595,-0.1697089637178632,76561198039309853,enpitsu,25.0,15.779999732971191,-158.9499969482422,85.22000122070312,-9093.599853515625,2682.0999145507812,262.60000228881836,-4923.900146484375,-805.1000213623047,-2314.2999267578125,255.0,128.0,,-0.8317071460543607,0.8970907124724378,0.359284274628262,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,19.0,2257.169921875,-3754.449951171875,17.010000228881836,17058.299560546875,-11470.0,2.0000000298023224,-0.5000000074505806,0.3999999910593033,-11.699999570846558,255.0,128.0,,-0.009592521353148547,-2.5480434782985664,6.215415886961678e-05,True,0.0,False,False,False,False,,PatchGR,76561198240735512,19,-50.93000030517578,137.97999572753906,106.05000305175781,11223.499755859375,-1144.000015258789,4390.7000732421875,-4349.599914550781,86.89999580383301,3365.0,255.0,255.0,,0.024344588850108817,-2.0994687543065766,-0.5961261110715119,True,0.0,False,4,False,3,,jesus_criminal,3450617369153299449,20.0,2731.820068359375,4170.4501953125,18.780000686645508,19899.000244140625,-3596.199951171875,2.8999999165534973,-0.0,-0.09999999776482582,-1513.3999633789062,212.0,0.0,,0.004793855229084064,-2.9301692273377182,6.923097256504978e-05,True,False,False,11.0,False,False,
48,3823,105,False,False,0,5170.266238909593,-105.44999694824219,30.530000686645508,145.86000061035156,-12336.8994140625,3797.3001098632812,4866.099853515625,-2185.2000427246094,-1862.2999572753906,-2987.39990234375,0.0,-0.426699029019689,-0.653494457425814,-0.22054675978560095,76561198240735512,PatchGR,19.0,-31.290000915527344,-134.89999389648438,132.58999633789062,-10950.999755859375,339.59999084472656,1072.3999786376953,2983.800048828125,-4535.4998779296875,-880.5000305175781,255.0,255.0,,-0.12265223638584132,2.209059439803516,-1.1075289198597518,True,3,0.0,False,4,False,,3450617369153299449,jesus_criminal,20.0,-2781.31005859375,-4160.5,18.780000686645508,-19744.100341796875,4182.200012207031,2.8999999165534973,0.09999999776482582,0.0,-1653.8999938964844,212.0,0.0,,-0.004803677195498213,2.8898798806053305,6.944266171201742e-05,True,11.0,False,False,False,False,,enpitsu,76561198039309853,26,6.960000038146973,152.22999572753906,85.58000183105469,9100.2001953125,-2690.1998901367188,87.10000038146973,5256.7999267578125,1609.1999816894531,-159.3000030517578,255.0,255.0,,0.9884498578609385,-0.8277378661277631,0.47764387265390396,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2414.469970703125,3857.280029296875,17.010000228881836,-17287.80029296875,10723.499755859375,2.199999988079071,-1.4000000059604645,0.29999999329447746,1259.7000122070312,128.0,255.0,,0.009603247305981227,2.6003184368095558,0.00020771936074053806,True,False,False,0.0,False,False,
49,3878,107,False,False,0,4629.358997551259,-2355.169921875,746.6199951171875,169.35000610351562,-12716.8994140625,11105.50048828125,1525.0999450683594,117.89999961853027,-4193.500061035156,21.19999885559082,0.0,-0.014395561746566091,3.0531511795568824,2.0481178792616013,76561198240735512,PatchGR,19.0,-2220.0400390625,551.7999877929688,104.44000244140625,-11800.10009765625,8778.300170898438,2818.9999389648438,-75.3000020980835,-75.59999942779541,-930.0,255.0,88.0,,0.008894667763020848,2.282713476816546,-0.0019431029009138218,True,4,0.0,False,6,False,,3450617369153299449,jesus_criminal,20.0,-3167.1201171875,-358.5199890136719,18.780000686645508,6899.4000244140625,21865.0,2.8999999165534973,0.0,-0.09999999776482582,-1504.1000366210938,212.0,0.0,False,-0.004808487661005134,1.2301846279632995,8.375000918180465e-05,True,178.0,False,False,False,False,,enpitsu,76561198039309853,26,1989.97998046875,-103.33999633789062,17.049999237060547,12998.800048828125,192.09999084472656,2.5999999046325684,-0.5999999865889549,0.19999999552965164,-1.2999999523162842,255.0,128.0,,0.016707946181341537,0.014593995562053043,5.17861793694463e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3082.909912109375,1457.1199951171875,108.75,11460.799560546875,-19888.699951171875,1445.0999450683594,-702.7999877929688,-317.7000045776367,417.5,255.0,212.0,,-0.31793188483100526,-0.9661825761800644,-0.016026759484389076,True,4,False,187.93661090891848,True,False,
50,3884,107,False,False,1,6415.3450110973245,2635.68994140625,-1034.9599609375,198.61000061035156,-24199.69970703125,5320.3997802734375,12131.800537109375,2535.399932861328,4368.500061035156,3238.2998657226562,1.0,-0.9308794475171853,2.619674667168582,2.0000415664861517,bf81d8692db,games5425898691,19.0,2800.010009765625,-1124.72998046875,127.98999786376953,-17119.300537109375,15350.999755859375,521.6999816894531,961.3999938964844,-5184.69970703125,-1563.2000732421875,255.0,244.0,,0.01623669448244653,0.939949967907229,-0.6672459701993628,True,3,169.14145391730855,True,4,False,,76561198039309853,enpitsu,25.0,-2311.429931640625,98.69999694824219,17.049999237060547,-13562.60009765625,-197.19999313354492,2.5999999046325684,0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,,-0.01670794665975149,-0.014550831856649665,5.1425589825398615e-05,True,0.0,False,2,2,False,,PatchGR,76561198240735512,19,2466.6298828125,-869.27001953125,152.86000061035156,8770.700073242188,-13798.199462890625,118.99999618530273,5054.200134277344,-2160.2000427246094,195.10000228881836,255.0,44.0,,-0.5849815251278192,-2.406836395726922,1.0843805611873327,True,0.0,False,6,False,5,,jesus_criminal,3450617369153299449,20.0,2910.739990234375,-118.95999908447266,18.780000686645508,-14269.100341796875,-16934.89990234375,2.800000011920929,0.09999999776482582,0.09999999776482582,-1949.1999816894531,212.0,0.0,False,0.004812556228205161,-0.7883573558565565,3.7391192268008204e-05,True,False,False,178.0,False,False,
51,3885,107,False,False,0,4412.12890261159,-2577.080078125,1060.6800537109375,271.3900146484375,3352.6998901367188,12989.599609375,16670.400390625,3135.8999633789062,5088.2000732421875,-524.7999954223633,0.0,0.7734257796230883,-2.87010310738691,1.6422650058067847,76561198240735512,PatchGR,19.0,-2466.6298828125,869.27001953125,152.86000061035156,-8770.700073242188,13798.199462890625,118.99999618530273,-5054.200134277344,2160.2000427246094,195.10000228881836,255.0,44.0,,0.5849815251278192,2.406836395726922,1.0843805611873327,True,5,0.0,False,6,False,,3450617369153299449,jesus_criminal,20.0,-2910.739990234375,118.95999908447266,18.780000686645508,14269.100341796875,16934.89990234375,2.800000011920929,-0.09999999776482582,-0.09999999776482582,-1949.1999816894531,212.0,0.0,False,-0.004812556228205161,0.7883573558565565,3.7391192268008204e-05,True,178.0,False,False,False,False,,enpitsu,76561198039309853,25,2311.429931640625,-98.69999694824219,17.049999237060547,13562.60009765625,197.19999313354492,2.5999999046325684,-0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,0.01670794665975149,0.014550831856649665,5.1425589825398615e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-2800.010009765625,1124.72998046875,127.98999786376953,17119.300537109375,-15350.999755859375,521.6999816894531,-961.3999938964844,5184.69970703125,-1563.2000732421875,255.0,244.0,,-0.01623669448244653,-0.939949967907229,-0.6672459701993628,True,4,3,166.00171195819817,True,False,
52,3976,111,False,False,0,1119.812452847073,-1904.6600341796875,4653.60009765625,144.0,20881.69921875,9250.499877929688,-8452.000122070312,1311.1000061035156,4041.4999389648438,4236.300048828125,0.0,-0.44206566805563624,1.8652105869249849,2.1433664090251647,76561198240735512,PatchGR,19.0,-2100.60009765625,4608.02001953125,121.54000091552734,11350.10009765625,4210.4998779296875,2381.199951171875,4210.799865722656,3510.1998901367188,-443.3000183105469,255.0,3.0,,0.045318418329965825,0.6425347516295434,0.6505973700861934,True,7,,False,8,False,,3450617369153299449,jesus_criminal,20.0,-1726.97998046875,1978.5400390625,18.790000915527344,3513.900146484375,8794.400024414062,1.5999999642372131,-0.5000000074505806,-1.2999999523162842,-1820.0,211.0,105.0,False,-0.004779953610171871,1.1261756589877847,-3.803886037208724e-05,True,178.0,False,False,False,False,,enpitsu,76561198039309853,26,2855.340087890625,4373.02001953125,17.030000686645508,-16989.3994140625,13364.3994140625,5.0,-0.7000000029802322,0.29999999329447746,96.80000305175781,255.0,255.0,,0.01676302372019299,2.4852861169858036,-9.371102517987493e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1338.1199951171875,496.760009765625,16.989999771118164,-4116.9000244140625,22514.09912109375,4.399999976158142,-0.09999999776482582,0.7999999821186066,6.200000047683716,255.0,128.0,,0.009597782887741036,1.7524765276905079,-6.803491957786621e-05,True,4,4,29.0,False,False,
53,4014,112,False,False,1,9885.376014462528,-72.27999877929688,-4697.83984375,220.9499969482422,4833.0999755859375,14663.499755859375,9593.400268554688,-498.80001068115234,-5072.300109863281,3165.7998657226562,1.0,0.13843997661614743,-0.796262965352386,-1.1677185799632568,76561198039309853,enpitsu,25.0,-263.25,-4780.27978515625,81.48999786376953,16397.7001953125,710.9999847412109,4180.400085449219,1.5000000596046448,2.0000000298023224,305.3000068664551,128.0,255.0,,-0.01778180775953991,3.0577178205557916,-0.0005335623386852306,True,3,232.0,False,4,False,,bf81d8692db,games5425898691,19.0,-1475.1500244140625,-3458.760009765625,16.989999771118164,-2268.000030517578,-21988.5009765625,4.600000083446503,-0.29999999329447746,-2.199999988079071,993.0999755859375,255.0,237.0,,-0.009604447763809197,-1.4818255068997608,0.00010704974299297584,True,29.0,False,4,4,False,,PatchGR,76561198240735512,19,655.1400146484375,-5090.58984375,21.030000686645508,-10580.799560546875,-531.1000061035156,-1163.3999633789062,3711.9000244140625,572.2999954223633,-1957.2000122070312,255.0,1.0,,-0.026763247361706658,0.052490823717250855,0.1391058515257895,True,,False,8,False,8,,jesus_criminal,3450617369153299449,20.0,335.3900146484375,-3295.43994140625,18.790000915527344,-17050.400390625,-11711.400146484375,2.800000011920929,-0.19999999552965164,-0.0,0.0,255.0,128.0,False,0.0047885165419127304,-0.6018650821768964,-2.315568032776374e-05,True,False,False,93.37593962043842,True,False,
54,4094,115,False,False,1,5754.974712317108,1266.43994140625,-603.0399780273438,217.25999450683594,-12692.2998046875,20411.700439453125,8146.500244140625,292.00000762939453,5872.2998046875,-1195.5999755859375,1.0,1.1104093974488622,-0.6813217126909011,-2.2656218862112985,76561198039309853,enpitsu,25.0,1331.0999755859375,-658.72998046875,105.5999984741211,-13994.599609375,18123.499755859375,2165.399932861328,-2858.9999389648438,-2760.4998779296875,2356.3999938964844,255.0,128.0,,-0.3504964717989946,0.997590478115235,0.027274544408795974,True,5,146.0,False,6,False,,bf81d8692db,games5425898691,19.0,1065.3499755859375,-1379.02001953125,16.989999771118164,-803.3000183105469,19298.399658203125,4.4999998807907104,-0.0,0.7999999821186066,0.19999999552965164,255.0,128.0,,-0.009601294465203358,1.5291357425966792,-6.706198266889713e-05,True,0.0,False,4,4,False,,PatchGR,76561198240735512,19,241.77000427246094,-778.5900268554688,16.989999771118164,2984.1000366210938,22805.50048828125,2.199999988079071,-0.0,0.29999999329447746,-1.899999976158142,255.0,128.0,,-0.009593354814364118,1.7011717930920978,-2.9895192965836158e-05,True,1.4209464467981863,True,10,False,10,,jesus_criminal,3450617369153299449,20.0,-3427.889892578125,-400.3999938964844,97.62000274658203,-849.4000244140625,22710.30029296875,3137.9998779296875,-1686.6000366210938,6.9999998807907104,-166.5999984741211,207.0,128.0,False,-0.12304300107183123,1.5873744270693566,-0.0011970319173773478,True,4,3,0.0,False,False,
55,4174,118,False,False,0,10570.572972679958,2177.2099609375,-4973.97021484375,219.61000061035156,15517.2998046875,-18852.80029296875,3330.2999877929688,2679.2999267578125,-2061.9000244140625,-209.0999984741211,0.0,-0.9242578095896583,1.8138134557197214,0.3814338302059397,76561198240735512,PatchGR,19.0,2026.18994140625,-4946.81005859375,188.4499969482422,13058.00048828125,-17686.600341796875,-86.5999984741211,5144.6002197265625,-1405.8999633789062,1343.800048828125,128.0,255.0,,0.02365335862000824,0.8566404886563138,3.0512935490418327,True,11,3.0,False,12,False,,3450617369153299449,jesus_criminal,20.0,1658.949951171875,-4718.830078125,120.66000366210938,-13497.19970703125,5181.300048828125,588.1999969482422,-4668.299865722656,2907.39990234375,-60.0,209.0,1.0,False,-0.10677312445247293,2.5871959169458862,1.176363294058952,True,255.0,False,6,5,False,,enpitsu,76561198039309853,25,3260.949951171875,-3479.679931640625,17.030000686645508,19091.800537109375,7730.10009765625,5.5000001192092896,-0.3999999910593033,0.0,2071.300048828125,255.0,255.0,,0.016767238149681157,0.46312999905038826,4.595005663732304e-05,False,126.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3666.300048828125,-1121.989990234375,16.969999313354492,10189.7998046875,-8529.89990234375,18.40000033378601,-21.80000066757202,33.59999895095825,2257.100067138672,255.0,255.0,,0.0088950266801667,-0.6303034011893874,0.0020991203380954066,True,4,4,255.0,False,False,
56,4276,121,False,False,0,7398.9101431037425,3186.169921875,-1030.8800048828125,93.1500015258789,-2745.0,7251.099853515625,0.0,-5567.60009765625,-2111.199951171875,-736.9999694824219,0.0,0.6719207330141022,0.33556065296707477,0.645657711455325,76561198240735512,PatchGR,19.0,3302.510009765625,-955.5599975585938,17.010000228881836,-11983.800048828125,11635.2001953125,2.199999988079071,0.09999999776482582,-0.19999999552965164,1772.7999877929688,255.0,255.0,,0.009597572712698316,2.414237284577739,0.0001164436798434019,True,14,31.0,False,14,False,,3450617369153299449,jesus_criminal,20.0,529.8599853515625,-3813.280029296875,18.790000915527344,11483.800048828125,7240.8001708984375,1.7000000178813934,-0.5000000074505806,-0.19999999552965164,0.0,208.0,128.0,False,-0.0047954174579105235,0.5625546324952632,5.7601531566202825e-05,True,239.0,False,6,6,False,,enpitsu,76561198039309853,26,1750.4300537109375,4027.239990234375,17.049999237060547,-13817.39990234375,14715.30029296875,3.1999999284744263,0.19999999552965164,0.0,3251.6000366210938,255.0,255.0,True,0.016775251419195385,3.040453018245567,5.305074697062569e-05,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2289.97998046875,631.4400024414062,17.020000457763672,8698.699951171875,-21291.4990234375,-2.199999988079071,0.7000000029802322,-1.7000000178813934,-626.8000030517578,255.0,128.0,,0.00959848428763893,-1.23682228617185,0.00024843304539300093,True,4,4,148.6588385182042,True,False,
