,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
37,2396,71,False,False,1,10100.32412175641,-1455.7900390625,-4682.7099609375,209.0500030517578,-2958.3999633789062,-11369.3994140625,11672.900390625,2461.199951171875,3496.300048828125,4209.2999267578125,1.0,0.7899303929773139,-2.2801677654526347,0.01011021209014503,2535417256167969,arthDyezh,16.0,-1363.2099609375,-4653.83984375,75.36000061035156,135.6999969482422,1344.2999267578125,3291.7999267578125,-8.799999952316284,0.5999999865889549,0.0,166.0,128.0,,-0.00763440845847651,-1.4696408358447768,5.6612065161957535e-05,True,218.0,False,22,4,16,,76561198145593799,Pastek Boi,7.0,321.80999755859375,-5041.85986328125,17.010000228881836,-10024.000244140625,-3797.9000854492188,1.2999999523162842,-2.0999999344348907,-1.0000000149011612,186.5999984741211,255.0,176.0,-0.009518777666546312,-0.35771233353732124,-3.892800427265521e-05,True,14,14,False,241.84307075315905,True,,enpitsu,76561198039309853,27,-405.92999267578125,-2906.1201171875,17.030000686645508,13358.1005859375,-4518.0999755859375,5.099999904632568,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.016738861075970977,-2.8154612677234896,-4.763097531035968e-05,True,12,12,False,61.0,False,,games5425898691,bf81d8692db,17.0,-1946.97998046875,-4778.81005859375,192.75,11192.2998046875,-18893.299560546875,-148.69999885559082,3792.7999877929688,-3480.4000854492188,1936.7999267578125,255.0,206.0,,0.5466469103030356,2.0822585370058233,2.684524868229923,True,15,20,125.0,False,4,,False
38,2472,74,False,False,1,9145.901284666827,-2304.2900390625,-3427.7099609375,405.8900146484375,-11979.3994140625,17946.700439453125,2271.300048828125,-421.6999816894531,1612.7999877929688,224.69999313354492,1.0,0.7142190368556116,1.9976146441466993,2.2267016024424757,2535417256167969,arthDyezh,17.0,-2236.669921875,-3526.0,293.3900146484375,-7904.89990234375,10405.10009765625,2031.7999267578125,-3513.3999633789062,1752.5,3851.4999389648438,255.0,0.0,False,0.8040389026552989,1.0619645422911357,2.761608566607341,True,148.57464926473554,True,24,4,17,,76561198145593799,Pastek Boi,7.0,-625.4199829101562,-5324.509765625,16.8799991607666,1274.4000244140625,10568.00048828125,-224.79999542236328,562.2999954223633,-65.9000015258789,484.1999816894531,255.0,176.0,-0.015356203815401651,1.6992301113606114,-0.0019508814985783858,True,18,14,False,206.0,False,,enpitsu,76561198039309853,27,-1958.7900390625,-3190.510009765625,77.62999725341797,-16959.300537109375,1772.5,3775.0,-146.8000030517578,-1446.199951171875,11.499999761581421,255.0,128.0,,-0.10763552031134781,0.10072221393205327,-2.6407550379856676e-05,True,14,13,False,31.0,False,,games5425898691,bf81d8692db,17.0,-3467.340087890625,-3611.330078125,16.989999771118164,-6835.4998779296875,12601.99951171875,4.600000083446503,1.0000000149011612,-2.0999999344348907,-563.4999847412109,255.0,49.0,,-0.009591109243792752,1.0703750116985626,-6.084573976754736e-05,True,16,20,255.0,False,4,,False
39,2574,78,False,False,1,5904.356422570541,-3947.81005859375,1763.77001953125,206.39999389648438,3509.1000366210938,16174.000244140625,-2699.1000366210938,1107.2000122070312,-1573.6000061035156,849.4999694824219,1.0,-1.1402689161157935,-2.2973979729732883,0.8678398813254867,2535417256167969,arthDyezh,16.0,-4010.409912109375,1655.47998046875,89.80999755859375,4212.200012207031,14222.2998046875,-5495.5999755859375,-782.7999877929688,-3194.2999267578125,55.39999961853027,255.0,128.0,False,-0.3225171187682825,1.9087065551688462,0.7571937955987731,True,69.73822795447482,True,24,4,18,,76561198145593799,Pastek Boi,7.0,-768.5499877929688,187.9499969482422,17.010000228881836,6154.7998046875,1887.7000427246094,2.0999999344348907,2.199999988079071,0.29999999329447746,-621.8000030517578,255.0,128.0,-0.009511973747304312,2.8784641013264616,0.00020843201803204668,True,18,14,False,167.0,False,,enpitsu,76561198039309853,27,-3146.070068359375,258.0799865722656,265.20001220703125,8704.69970703125,17753.1005859375,-2402.100067138672,287.1999931335449,75.0,1456.6000366210938,128.0,128.0,False,-0.2381241313979213,1.6758022134645647,0.9872095207661914,True,16,16,False,0.0,False,,games5425898691,bf81d8692db,17.0,-3113.300048828125,3616.320068359375,16.989999771118164,-3084.89990234375,21740.50048828125,4.600000083446503,-0.0,0.7000000029802322,-1284.1999816894531,255.0,35.0,,-0.00960175795080178,1.466219528233847,-0.00011631131744008497,True,16,20,177.0,False,4,,False
40,2595,79,False,False,1,4972.562889756745,-3689.9599609375,3217.669921875,106.88999938964844,2762.7999877929688,23522.099609375,1787.1000671386719,90.50000190734863,102.29999542236328,-683.1999969482422,1.0,-0.21562218764545232,2.7376308382008063,1.2950528771940617,2535417256167969,arthDyezh,16.0,-3710.300048828125,2991.25,16.989999771118164,1320.0,21828.1005859375,2.199999988079071,-0.0,0.7000000029802322,17.100000381469727,255.0,128.0,False,-0.009592334138897268,1.6292103209578752,-6.652835610975206e-05,True,12.267647035660287,True,24,4,18,,76561198145593799,Pastek Boi,7.0,-219.1300048828125,586.5999755859375,17.010000228881836,7814.2999267578125,7978.3001708984375,2.199999988079071,1.5999999642372131,1.5999999642372131,1070.4000091552734,255.0,208.0,-0.009543299481281568,2.3497905857120776,0.0001238842684179167,True,18,14,False,167.0,False,,enpitsu,76561198039309853,27,-2537.719970703125,1604.1500244140625,16.690000534057617,6478.4002685546875,17831.300048828125,83.69999885559082,9.800000190734863,16.299999952316284,-257.2999954223633,255.0,0.0,False,-0.016950617961315823,1.9406809460992707,-0.0010443410118113681,True,16,16,False,0.0,False,,games5425898691,bf81d8692db,17.0,-2785.75,4705.509765625,16.989999771118164,8014.89990234375,5541.9000244140625,4.600000083446503,1.5000000596046448,0.9000000357627869,261.70000076293945,128.0,212.0,,-0.00963912724917012,2.5764255995182834,0.0002539740915872439,True,16,20,255.0,False,4,,False
41,2608,79,False,False,1,4538.4281061036,-3559.89990234375,4278.43994140625,128.72000122070312,7320.7000732421875,12182.39990234375,9448.599853515625,-5232.60009765625,843.3999633789062,2812.0001220703125,1.0,-0.27858127803264265,3.004966504818042,1.2442637567762873,2535417256167969,arthDyezh,16.0,-3613.02001953125,4145.39013671875,21.510000228881836,2477.4000549316406,22648.798828125,1702.8999328613281,3530.10009765625,3052.0001220703125,-159.3000030517578,254.0,128.0,False,0.09959428466008972,1.6705305756847177,0.09687935515384447,True,0.0,False,24,4,18,,76561198145593799,Pastek Boi,8.0,-43.41999816894531,1030.3199462890625,17.010000228881836,-960.4000091552734,11698.800048828125,2.3999999463558197,-0.19999999552965164,-0.09999999776482582,2350.0,201.0,255.0,-0.009559809423115358,1.4259825395234453,2.7905001245483573e-05,True,18,14,False,197.0,False,,enpitsu,76561198039309853,26,-2130.81005859375,2473.360107421875,17.049999237060547,9520.900268554688,16283.699951171875,2.5999999046325684,-0.09999999776482582,-0.19999999552965164,-35.899999141693115,255.0,255.0,False,-0.016775004637699716,2.1038732646703617,3.0703110286071935e-05,True,16,16,False,0.0,False,,games5425898691,bf81d8692db,17.0,-2555.1201171875,5069.0,73.1500015258789,132.10000038146973,4953.299865722656,6223.0999755859375,5378.4002685546875,-734.5999908447266,884.7000122070312,255.0,255.0,,0.9240294300579944,1.5953271358511936,0.062475673661328834,True,16,20,255.0,False,4,,False
42,2624,80,False,False,1,3779.7305993438777,-2879.81005859375,4967.89013671875,690.4600219726562,15400.6005859375,5644.69970703125,8244.500122070312,-3446.300048828125,-1123.0000305175781,4781.300048828125,1.0,-0.34977240971532625,-3.0970898852636743,-1.0713947189178483,2535417256167969,arthDyezh,16.0,-3046.949951171875,4967.06005859375,589.02001953125,14480.50048828125,9566.400146484375,8377.39990234375,570.0,420.09998321533203,-2106.300048828125,255.0,128.0,False,0.4454750510220412,2.5622374977242197,1.5642655987795406,True,0.0,False,24,4,18,,76561198145593799,Pastek Boi,8.0,-468.2900085449219,1559.800048828125,17.010000228881836,-8829.400024414062,8626.400146484375,2.3999999463558197,-1.5000000596046448,1.5000000596046448,-2164.600067138672,255.0,1.0,-0.009569896922689525,0.8121239935638176,-0.00020954539867374278,True,18,14,False,197.0,False,,enpitsu,76561198039309853,27,-1842.4100341796875,3516.6201171875,17.049999237060547,1536.0000610351562,18303.299560546875,2.5999999046325684,-0.0,0.5000000074505806,18.40000033378601,255.0,128.0,False,-0.016781599102257558,1.6523860418855554,-5.1209291507644985e-05,True,16,16,False,0.0,False,,games5425898691,bf81d8692db,17.0,-2505.760009765625,5103.0,517.4500122070312,964.4999694824219,-5.099999904632568,8113.499755859375,-1.899999976158142,-687.3999786376953,6.800000071525574,255.0,128.0,,1.4866929850696242,3.030343533530562,1.459263809455003,True,16,20,255.0,False,4,,False
43,2631,80,False,False,0,10711.009943680423,2501.530029296875,-5017.8798828125,876.3699951171875,-7863.599853515625,6430.4998779296875,11383.499755859375,2230.8999633789062,-745.9999847412109,5519.6002197265625,0.0,0.49297087135975093,-2.074459959197261,-1.8596453169999807,bf81d8692db,games5425898691,17.0,2454.030029296875,-5103.2900390625,720.7899780273438,-4195.4998779296875,-100.0,6890.4998779296875,-165.40000915527344,-4114.700012207031,1085.5000305175781,255.0,0.0,,-1.0579187701256216,-3.1012258652234905,1.5580873368396564,True,255.0,False,20,4,16,,76561198039309853,enpitsu,26.0,1800.949951171875,-3989.080078125,17.049999237060547,-2313.800048828125,-18167.80029296875,2.8999999165534973,0.0,0.7000000029802322,-1313.2000732421875,255.0,0.0,0.01676797232535877,-1.7090286156951324,-0.00027365532126089997,True,16,16,False,0.0,False,,Pastek Boi,76561198145593799,8,622.4500122070312,-1832.8399658203125,17.010000228881836,2444.7000122070312,-11945.899658203125,2.5,0.0,-0.5999999865889549,-2481.0000610351562,255.0,6.0,False,0.009577228956198199,-1.4520633335720439,-1.1624263350509632e-05,True,18,14,False,197.0,False,,arthDyezh,2535417256167969,16.0,2614.7900390625,-5103.35009765625,731.030029296875,-18054.599609375,-1392.2000122070312,1801.0000610351562,-26.600000858306885,-1866.4999389648438,-1923.3999633789062,254.0,1.0,False,-0.058789617924957835,-3.091734018422494,1.5696156777690344,True,18,24,0.0,False,4,,False
44,2718,83,False,True,1,2300.407465603925,-116.13999938964844,3074.219970703125,1126.1099853515625,679.3000030517578,12575.10009765625,-4874.4000244140625,-5843.3001708984375,449.39998626708984,-1285.7000732421875,1.0,-0.6735769792814861,1.8799056062650241,-1.8899054868003842,76561198145593799,Pastek Boi,8.0,-93.87000274658203,2913.610107421875,1067.010009765625,582.0000076293945,1206.8000030517578,6641.7999267578125,-3350.5999755859375,3082.9000854492188,3085.1998901367188,255.0,8.0,True,0.30051262897428305,1.5865226220245248,0.7813313103206977,True,142.0,False,20,4,14,,2535417256167969,arthDyezh,16.0,-1969.5999755859375,1752.1099853515625,16.600000381469727,-3816.400146484375,-17214.200439453125,82.89999961853027,-13.300000429153442,10.700000524520874,-1731.4999389648438,255.0,3.0,-0.010456352343410674,-1.3108911922604232,0.0002338872938816997,True,26,20,4,31.0,False,,enpitsu,76561198039309853,26,77.91000366210938,4865.6298828125,17.049999237060547,80.9000015258789,4423.500061035156,2.5999999046325684,-0.7000000029802322,-0.0,0.0,128.0,,,-0.016755170187139637,-1.5524712232970186,6.642284437776644e-06,True,16,16,False,31.0,False,,games5425898691,bf81d8692db,17.0,2912.22998046875,4301.830078125,1287.719970703125,16764.49951171875,-2548.699951171875,-8694.400024414062,-6.000000238418579,48.400001525878906,16.299999952316284,255.0,128.0,,-0.5179697600002209,0.07695235254391379,-0.022412820297544947,True,16,20,239.0,False,4,,
45,2751,84,False,False,0,9667.18604298219,49.779998779296875,-4480.81005859375,146.52000427246094,6152.60009765625,17578.900146484375,4638.2000732421875,5093.0999755859375,381.6999816894531,-2097.7999877929688,0.0,1.2771936437456364,-2.836909302563702,-2.76082373723331,76561198039309853,enpitsu,26.0,15.899999618530273,-4632.509765625,64.87999725341797,2909.5001220703125,9079.600219726562,691.9000244140625,-5403.800048828125,-438.69998931884766,925.1000213623047,255.0,128.0,,0.2007363224646815,1.2864767191687578,-0.06351846411933092,True,31.0,False,18,False,17,,bf81d8692db,games5425898691,17.0,-3842.6201171875,-3982.610107421875,42.04999923706055,10310.6005859375,3908.699951171875,-5859.6002197265625,1645.5999755859375,-5160.9002685546875,-952.0999908447266,255.0,0.0,0.44550220112067535,0.3557996770754028,-0.09623658207709553,True,20,16,4,239.0,False,,Pastek Boi,76561198145593799,8,-47.939998626708984,-2946.52001953125,1313.8499755859375,-1248.0000305175781,-554.5999908447266,-1921.0000610351562,4311.9000244140625,-2713.699951171875,-2071.9000244140625,255.0,166.0,False,1.202274173623802,3.032928205770067,-1.4906466550734594,True,20,14,4,142.0,False,,arthDyezh,2535417256167969,15.0,3581.169921875,-453.8299865722656,17.010000228881836,8682.60009765625,15734.3994140625,2.5999999046325684,0.0,0.0,3018.9999389648438,239.0,255.0,False,0.009589744873533968,1.2724079444125205,0.00010158143076172051,False,20,26,0.0,False,4,,
46,2814,87,False,False,1,4882.6697695886005,-1360.199951171875,809.8699951171875,162.11000061035156,-2445.2000427246094,4006.7001342773438,9645.10009765625,5433.3001708984375,-2462.2000122070312,-644.8999786376953,1.0,-0.25340888731937683,2.1908790471174693,0.31290742073831984,2535417256167969,arthDyezh,15.0,-1381.97998046875,692.010009765625,17.010000228881836,6252.0001220703125,12694.69970703125,1.7000000178813934,-1.1999999731779099,1.5999999642372131,67.89999961853027,50.0,128.0,False,-0.00960556838798369,2.0201367816516633,-8.992167522203059e-05,True,190.0,False,26,4,20,,76561198145593799,Pastek Boi,8.0,48.970001220703125,2156.10009765625,17.010000228881836,6451.099853515625,-6470.2001953125,2.5999999046325684,-0.0,0.09999999776482582,3088.9999389648438,255.0,255.0,-0.009542481022622916,-2.57923536254673,4.5890280397546717e-05,True,20,14,4,69.0,False,,enpitsu,76561198039309853,27,-828.7999877929688,2074.75,250.5,-10393.499755859375,-18250.6005859375,1139.4000244140625,2623.3999633789062,-3707.6998901367188,3101.4999389648438,255.0,0.0,,0.26657445352173786,-1.461235624605374,0.6719904617715098,True,20,19,False,0.0,False,,games5425898691,bf81d8692db,17.0,1500.47998046875,4944.35986328125,17.68000030517578,-7684.6002197265625,-407.59998321533203,-19.09999966621399,-34.30000066757202,-99.70000267028809,1844.1999816894531,255.0,243.0,,-0.013772181796957118,-0.03763544666046017,-0.024999671985709647,True,16,20,255.0,False,4,,False
47,2889,89,False,False,1,4369.968068669118,-1996.68994140625,1864.489990234375,336.8500061035156,-163.99999618530273,20566.39892578125,4663.2000732421875,1470.2000427246094,1474.4999694824219,-3437.0001220703125,1.0,-0.377823167682448,-1.2998139755576497,-2.9356335096552586,2535417256167969,arthDyezh,16.0,-2022.6500244140625,1712.7099609375,207.9600067138672,-6898.599853515625,14380.0,3080.7998657226562,57.199997901916504,2769.5999145507812,-790.9999847412109,255.0,48.0,False,0.22423742092087046,2.117677765214048,0.3369909260278399,True,99.48226232169773,True,28,4,20,,76561198145593799,Pastek Boi,7.0,-368.6700134277344,528.0399780273438,17.010000228881836,-9688.200073242188,-10181.500244140625,2.0999999344348907,-0.19999999552965164,-0.29999999329447746,19.199999570846558,255.0,128.0,-0.009578733287170425,-0.8130153959400765,-5.25255251313656e-05,True,20,14,4,99.0,False,,enpitsu,76561198039309853,27,-3732.4599609375,69.01000213623047,24.549999237060547,2685.10009765625,14682.39990234375,3038.2000732421875,2.199999988079071,10.800000429153442,-847.3000335693359,255.0,255.0,False,-0.01679173070394941,1.8153498316755996,0.0004040248604852214,True,22,21,False,0.0,False,,games5425898691,bf81d8692db,17.0,-604.8900146484375,4995.6201171875,17.010000228881836,3104.7000122070312,1057.3999786376953,2.0999999344348907,-0.5000000074505806,0.3999999910593033,0.0,0.0,128.0,,-0.009788712911516681,-0.32825570683226485,-3.5712966707766415e-05,True,16,20,255.0,False,4,,False
48,2940,91,False,False,0,10279.1691056076,2084.1298828125,-4697.68994140625,111.05000305175781,24038.9990234375,14394.200439453125,318.50000381469727,-5157.7001953125,-828.7000274658203,2951.400146484375,0.0,0.7369793368604471,-0.2430619932165346,1.546393438821366,bf81d8692db,games5425898691,17.0,1803.8199462890625,-4773.41015625,59.369998931884766,17016.600341796875,1538.3000183105469,3076.199951171875,1433.2000732421875,4115.799865722656,-1708.699951171875,255.0,44.0,,0.07861583198910928,0.25547705891280625,0.029181236999121046,True,235.0,False,22,4,17,,76561198039309853,enpitsu,27.0,3294.679931640625,-3533.7900390625,17.049999237060547,-9836.699829101562,-15607.60009765625,2.5999999046325684,0.19999999552965164,0.7999999821186066,-2.5999999046325684,255.0,128.0,0.016800691613491413,-2.1334949536457217,6.827716441396352e-05,True,22,22,False,0.0,False,,Pastek Boi,76561198145593799,7,2767.300048828125,41.93000030517578,17.010000228881836,13103.1005859375,-4855.299987792969,2.3000000417232513,1.0000000149011612,-0.29999999329447746,-2105.0999450683594,255.0,11.0,False,0.009580784894834502,-0.40959378182907996,-0.0001111179837053396,True,20,14,4,130.0,False,,arthDyezh,2535417256167969,16.0,3264.530029296875,-3897.419921875,17.0,12542.19970703125,-1520.0,3.6000001430511475,0.09999999776482582,0.0,2323.3999633789062,255.0,255.0,False,0.00955758447635556,-0.053766418818949994,-3.3524627795357385e-06,True,20,28,100.0,False,4,,False
49,2950,92,False,False,0,10123.05953178274,2859.969970703125,-4260.47998046875,127.97000122070312,372.2999954223633,-17516.600341796875,17505.899658203125,-4178.0999755859375,3662.2000122070312,2265.0,0.0,0.3685856295979257,0.059320534500538015,-0.39235128728350144,76561198039309853,enpitsu,27.0,2908.530029296875,-4148.31982421875,13.180000305175781,-7176.199951171875,-12315.2001953125,-182.90000915527344,-119.79999542236328,-81.80000305175781,1954.7000122070312,255.0,128.0,False,0.03764504013955156,-2.075230216458682,-0.03574646105582161,True,255.0,False,22,False,22,,bf81d8692db,games5425898691,17.0,2319.2900390625,-4719.43994140625,112.19999694824219,14377.80029296875,1486.1000061035156,1499.4000244140625,1735.5999755859375,5059.89990234375,-1278.3000183105469,255.0,142.0,0.6447483004243039,2.1091157226423283,2.892050859411706,True,22,17,4,235.0,False,,Pastek Boi,76561198145593799,7,3143.219970703125,-257.0299987792969,17.010000228881836,8917.000122070312,-10772.19970703125,2.0999999344348907,-1.0999999940395355,1.2999999523162842,-978.8999938964844,255.0,75.0,False,0.009577100447067213,-0.8969559427030007,-1.6372834878573103e-05,True,20,14,4,130.0,False,,arthDyezh,2535417256167969,16.0,3660.35009765625,-3793.97998046875,17.0,10284.100341796875,6586.099853515625,3.799999952316284,0.0,0.0,3111.099853515625,254.0,255.0,False,0.009576435542585898,0.7971140975699719,6.967907072685706e-05,True,20,28,100.0,False,4,,
50,3042,95,False,True,1,2664.3068312306664,-606.27001953125,2939.610107421875,816.260009765625,2163.2000732421875,14031.199951171875,-5671.099853515625,-3652.6998901367188,-3797.6998901367188,2869.4000244140625,1.0,0.07502585479896903,1.7673634138981233,-2.711921929756312,76561198145593799,Pastek Boi,7.0,-573.260009765625,2771.25,767.8699951171875,15728.699951171875,8661.300048828125,2669.5001220703125,337.40001678466797,-535.4000091552734,3191.099853515625,245.0,128.0,False,0.45880810492614577,0.3418530974609791,1.438825216363135,True,27.10429255424007,True,22,6,14,,2535417256167969,arthDyezh,16.0,-3523.0,-1766.75,16.3799991607666,-656.2000274658203,-22785.90087890625,112.20000267028809,-25.899999141693115,31.400001049041748,11.499999761581421,255.0,128.0,-0.011113012400033486,-1.5449475768172511,0.0026413670091524695,False,30,22,4,80.0,False,,enpitsu,76561198039309853,27,-478.5799865722656,3706.090087890625,17.040000915527344,8988.699951171875,1433.800048828125,4.600000083446503,-0.09999999776482582,-0.0,2464.199981689453,255.0,255.0,False,-0.01668899338424203,2.9473965109801687,4.8842107841510886e-06,True,22,22,False,255.0,False,,games5425898691,bf81d8692db,17.0,-1899.699951171875,5100.64013671875,148.9499969482422,17370.400390625,-891.8000030517578,-7713.3001708984375,-2409.4000244140625,-252.99999237060547,-799.1000366210938,255.0,128.0,,-0.40783820512608265,-3.088218411193327,1.4898779734579284,True,18,22,195.0,False,4,,
51,3066,96,False,False,0,9405.933986924088,416.7900085449219,-4173.8701171875,119.26000213623047,-2338.300018310547,15475.400390625,11120.899658203125,4855.10009765625,1355.8999633789062,-3253.9999389648438,0.0,-0.05105491337563694,-2.4984158971018773,-2.104494048517819,bf81d8692db,games5425898691,17.0,433.57000732421875,-4348.02001953125,78.70999908447266,-15873.599853515625,16256.099853515625,2446.699981689453,-4329.4000244140625,-3391.099853515625,-79.29999828338623,255.0,117.0,,0.673338404096958,2.3651377609423863,0.07794076510295875,True,195.0,False,24,4,19,,76561198039309853,enpitsu,27.0,211.4499969482422,-4366.2900390625,48.81999969482422,4787.300109863281,-6850.4998779296875,3281.9000244140625,-385.2000045776367,-348.8999938964844,2669.5999145507812,128.0,255.0,0.004111381554411414,-0.8008302057398355,1.1321667869312008e-05,True,24,23,False,238.0,False,,Pastek Boi,76561198145593799,7,-734.9400024414062,-3417.47998046875,734.0900268554688,-13519.49951171875,-6767.60009765625,-3493.9999389648438,-3918.2000732421875,403.8999938964844,-3067.7999877929688,254.0,11.0,True,0.3530233323974305,-1.8649651255538329,-0.14561591720480738,True,22,14,6,13.0,False,,arthDyezh,2535417256167969,16.0,3301.070068359375,3766.340087890625,17.010000228881836,-8434.400024414062,21039.599609375,2.3000000417232513,0.19999999552965164,-0.9000000357627869,1868.3999633789062,254.0,255.0,,0.009580691734173197,2.0169504029311867,0.00011588443969931807,True,22,30,85.0,False,4,,False
52,3146,99,False,False,0,5035.902167495125,-235.42999267578125,147.61000061035156,574.8300170898438,-4248.999938964844,21785.50048828125,8564.600219726562,579.3000030517578,-4993.599853515625,-853.0000305175781,0.0,-0.7438703275414617,-2.2213251151920956,-0.8113128576377793,bf81d8692db,games5425898691,17.0,-201.92999267578125,73.44000244140625,399.20001220703125,5333.699951171875,15696.300048828125,3652.7999877929688,1154.4000244140625,-2939.8001098632812,-4502.699890136719,255.0,255.0,,-1.1467329767006835,1.8327588137325244,-1.506447817846708,True,98.68534190680391,True,26,4,21,,76561198039309853,enpitsu,27.0,433.44000244140625,-4427.8798828125,17.049999237060547,-7686.300048828125,9832.80029296875,2.5999999046325684,-0.09999999776482582,-0.5000000074505806,-0.09999999776482582,255.0,0.0,0.016679346539146128,2.2342318888937553,2.3860399266917432e-05,True,24,24,False,238.0,False,,Pastek Boi,76561198145593799,7,-3088.530029296875,-4174.25,17.0,-5454.1998291015625,11164.100341796875,1.5999999642372131,-0.5999999865889549,1.0999999940395355,-1523.800048828125,255.0,80.0,False,0.00956196138526218,2.0067040432363754,-0.00016406890510796675,True,22,14,6,245.61052068587276,True,,arthDyezh,2535417256167969,16.0,17.190000534057617,1810.7099609375,17.010000228881836,-12082.2998046875,-3490.0,2.3999999463558197,0.0,0.0,-2308.000030517578,255.0,5.0,,0.009558331337012862,-2.923645461630957,-1.2518272402130167e-05,True,22,30,245.0,False,4,,False
53,3212,101,False,False,1,10132.410329926564,1217.449951171875,-4987.31005859375,766.6799926757812,8852.39990234375,-15752.80029296875,11772.5,-5574.2999267578125,1663.6000061035156,1469.1000366210938,1.0,0.57693727862761,1.6419898985992645,-1.46938949413193,2535417256167969,arthDyezh,15.0,1205.0400390625,-4904.18994140625,640.1099853515625,1719.4999694824219,-18260.2001953125,2426.300048828125,195.20000457763672,-1706.9999694824219,-4806.7999267578125,128.0,237.0,,0.10389269096670993,-1.1525963845872371,1.788411170335851,True,128.00867970015412,True,32,6,22,,76561198145593799,Pastek Boi,8.0,2223.60009765625,-754.6599731445312,17.0,-7425.10009765625,-21428.1005859375,3.3000001311302185,0.09999999776482582,0.7000000029802322,-1.5000000596046448,255.0,128.0,-0.009604062319509558,-1.237009150037429,6.100708428088346e-05,True,24,16,6,175.0,False,,enpitsu,76561198039309853,26,992.239990234375,-12.0600004196167,17.049999237060547,7325.3997802734375,-21801.4990234375,2.5,-0.0,-0.3999999910593033,0.0,255.0,255.0,False,-0.016789816613244943,-1.8949583078199725,-3.77595210149653e-05,True,24,24,False,197.0,False,17.0,games5425898691,bf81d8692db,17.0,-207.89999389648438,-3664.989990234375,17.010000228881836,14543.1005859375,-8395.499877929688,-0.3999999910593033,1.5999999642372131,-0.7999999821186066,123.69999885559082,255.0,128.0,,-0.009604473551598587,-2.6333085085830343,-0.00012595942537509756,True,22,26,54.54020656052456,True,4,,False
