,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
79,5012,148.0,False,False,0,9767.427908709089,-1385.5899658203125,-4615.14990234375,98.80000305175781,-31991.8994140625,-7178.699951171875,3033.5000610351562,3316.6000366210938,1597.5,4737.799987792969,0.0,0.5121592954075688,-0.8295012956049187,-2.996420643095618,76561198039309853,enpitsu,25.0,-1137.489990234375,-4643.02978515625,71.54000091552734,-22593.20068359375,-3081.7001342773438,2981.199951171875,336.30001068115234,-4763.999938964844,-367.79998779296875,255.0,128.0,,0.13843696306725964,-3.080011713261292,-0.000257720555153489,True,27,255.0,False,32,False,,bf81d8692db,games5425898691,19.0,-2590.300048828125,-4405.8701171875,17.010000228881836,-2585.0,-17598.599853515625,2.0999999344348907,-0.29999999329447746,-2.8999999165534973,-889.1999816894531,255.0,128.0,,0.00958985574849274,-1.7812335976997047,0.00014567894665294453,True,24,4,28,50.0,False,,a_couchinho,76561198810719683,14.0,-2239.31005859375,-1032.5,17.010000228881836,13810.799560546875,-2525.2000427246094,2.0999999344348907,-1.0999999940395355,0.19999999552965164,571.6999816894531,255.0,128.0,,0.0095654320734255,-0.13681908421240846,-0.000163311385335752,True,,False,28,4,20,,PtHenk,bf9e2c169bb,11.0,-1768.68994140625,-3960.35009765625,135.11000061035156,5524.69970703125,-22306.8994140625,-936.6999816894531,0.0,2.800000011920929,-262.00000762939453,255.0,128.0,,0.016507409099710647,-1.8024500675066575,-0.0014444119194024789,True,34,24,8,205.0,False,
80,5026,148.0,False,False,0,10244.031170228816,-2933.89990234375,-4899.27978515625,202.25999450683594,-12100.999755859375,16001.199951171875,10233.300170898438,1230.199966430664,-1776.300048828125,5597.39990234375,0.0,0.07641146969890164,2.659478713677293,-1.8224355388635591,bf81d8692db,games5425898691,19.0,-2724.570068359375,-5087.66015625,154.41000366210938,1828.0000305175781,-2373.3999633789062,10357.900390625,-4591.099853515625,1883.3000183105469,1229.1999816894531,255.0,255.0,,-1.3358670983975567,-0.8669609337622702,-0.8587577247364218,True,24,50.0,False,28,4,,76561198039309853,enpitsu,25.0,-2023.9100341796875,-4861.8701171875,99.94000244140625,-17820.50048828125,-4496.099853515625,-149.60000038146973,-394.70001220703125,-5480.10009765625,-249.40000534057617,255.0,0.0,,-0.50244138407228,-0.09688036262186905,-3.089773548241913,True,28,False,32,255.0,False,,a_couchinho,76561198810719683,14.0,-1599.010009765625,-1246.0799560546875,17.010000228881836,10454.7998046875,-8616.599731445312,2.5,0.0,0.0,-2978.2000732421875,255.0,0.0,False,0.00958099083707034,-0.8779371300352038,-9.41348862626268e-05,True,31.0,False,28,4,20,,PtHenk,bf9e2c169bb,11.0,-1201.8499755859375,-5025.9599609375,124.75,8941.699829101562,-3230.10009765625,8520.999755859375,-1025.999984741211,5402.7001953125,-84.30000305175781,255.0,128.0,,-0.10361518318047441,-1.787422919216872,3.08763130412989,True,34,25,8,205.0,False,
81,5111,152.0,False,False,0,6107.899683638254,-2572.75,-733.239990234375,146.99000549316406,20291.099853515625,14539.69970703125,12106.199951171875,5762.1002197265625,1550.0,-627.9999923706055,0.0,0.0241956129217319,2.293799424646565,-1.3896333163411185,76561198039309853,enpitsu,24.0,-2662.280029296875,-871.2999877929688,59.869998931884766,6024.7998046875,22148.00048828125,1471.7999267578125,-5118.399963378906,1304.1000366210938,-1533.0999755859375,255.0,128.0,False,0.23398434411341762,1.157634304758868,-0.04295052953533172,True,29,142.0,False,34,False,,bf81d8692db,games5425898691,19.0,1450.1800537109375,-4424.10009765625,95.22000122070312,22446.4990234375,3482.9000854492188,-140.6999969482422,-1505.8999633789062,5289.5001220703125,54.60000038146973,255.0,128.0,,-1.2515997150628597,-2.834082046538468,3.1098422797500866,True,25,4,30,0.0,False,,a_couchinho,76561198810719683,14.0,-2643.4599609375,-613.739990234375,59.439998626708984,251.29999160766602,-1393.3999633789062,2010.3999328613281,-3087.2000122070312,-431.1000061035156,171.49999618530273,49.0,0.0,False,0.017033371726255252,0.2405771168315733,-0.1327534555826248,True,0.0,False,30,4,21,,PtHenk,bf9e2c169bb,11.0,-104.91999816894531,-2787.64990234375,17.030000686645508,-2753.3999633789062,20488.5009765625,6.000000238418579,0.0,-0.5999999865889549,0.0,255.0,128.0,,0.016780727905318395,1.7043867774695298,5.196940134802997e-05,True,34,26,8,49.0,False,
82,5272,157.0,False,False,1,8642.148076747,-1450.5400390625,-3177.47998046875,197.6300048828125,-16172.2998046875,20800.0,11877.39990234375,-272.99999237060547,5306.199951171875,-2787.3001098632812,1.0,-0.512600985027894,-3.0551792068788353,1.6193090612849157,76561198810719683,a_couchinho,14.0,-1256.27001953125,-3357.56005859375,85.41000366210938,-17933.800048828125,8632.899780273438,1894.7000122070312,-185.10000228881836,-253.1999969482422,-370.9000015258789,255.0,128.0,,-0.0699010709222208,0.6915770101209606,-0.001582144764135358,True,22,0.0,False,32,4,,bf9e2c169bb,PtHenk,11.0,-1030.4000244140625,-4343.22998046875,17.030000686645508,4306.700134277344,17759.599609375,0.7000000029802322,-0.0,0.3999999910593033,446.6999816894531,255.0,128.0,,-0.016767860614772683,1.7685778111011217,-0.00022983974507616905,True,28,8,36,138.30909245244922,True,,enpitsu,76561198039309853,25.0,181.85000610351562,-2678.5,88.79000091552734,-9057.2998046875,-1409.7000122070312,-849.0000152587891,4480.799865722656,1436.300048828125,1035.5000305175781,255.0,128.0,,-0.3389909841668514,1.7284647546308034,-1.0163869163728678,True,119.47199132878293,True,34,False,30,,games5425898691,bf81d8692db,19.0,-406.1400146484375,-5015.56005859375,15.369999885559082,17221.400146484375,-3535.4000854492188,-74.40000057220459,445.8000183105469,769.3000030517578,-367.09999084472656,255.0,255.0,,2.932980758384176e-05,-2.9657038666832665,-0.008624693015780305,True,32,28,4,206.0,False,
83,5424,163.0,False,False,0,9650.789519998589,1116.6500244140625,-4298.58984375,154.02000427246094,7427.1002197265625,18884.7998046875,6989.000244140625,4939.200134277344,-3264.5999145507812,972.6999664306641,0.0,-0.41782154039733665,-2.1553282451803613,-0.40474930114168794,76561198039309853,enpitsu,25.0,1028.9300537109375,-4450.27001953125,66.62999725341797,12773.00048828125,14385.2001953125,2887.5,-2557.7999877929688,1231.1000061035156,949.1000366210938,255.0,255.0,False,0.09425521941897107,0.5860585853342895,-0.010494260536448528,True,31,42.0,False,36,False,,bf81d8692db,games5425898691,19.0,-732.489990234375,-5007.31005859375,17.010000228881836,14389.000244140625,-3701.7001342773438,2.0999999344348907,-0.3999999910593033,0.09999999776482582,654.1999816894531,255.0,156.0,,0.009587319241818744,-0.21501738661201164,-0.0001068397775794727,True,32,4,36,227.0,False,,a_couchinho,76561198810719683,14.0,1718.9200439453125,-2626.300048828125,17.010000228881836,-8989.7998046875,7457.39990234375,2.7000001072883606,-0.19999999552965164,0.3999999910593033,-3107.9998779296875,255.0,0.0,False,0.009567809640113115,2.251312833602303,-3.879897408320327e-06,True,0.0,False,32,4,22,,PtHenk,bf9e2c169bb,11.0,2325.639892578125,-4104.0400390625,314.7799987792969,6332.9998779296875,-5285.10009765625,-3162.39990234375,3682.2000122070312,-1668.5000610351562,-3729.1000366210938,255.0,255.0,False,-0.28075930872669136,-1.7521795011490569,-2.5512312839403344,True,38,28,10,124.0,False,
84,5482,165.0,False,False,1,5847.631907691267,-2625.389892578125,471.5299987792969,176.41000366210938,-988.1999969482422,742.6000213623047,2742.9000854492188,811.6000366210938,3032.2000122070312,221.90000534057617,1.0,0.41677074156449817,2.1766908919867114,-0.3505742090491934,76561198810719683,a_couchinho,14.0,-2673.639892578125,388.6199951171875,89.47000122070312,-7063.699951171875,-1311.6999816894531,1958.5000610351562,-5487.1002197265625,374.50000762939453,28.499999046325684,58.0,28.0,False,0.44738472981142857,-0.36466699221907856,0.6453790305495979,True,23,31.0,False,34,4,,bf9e2c169bb,PtHenk,11.0,-3464.860107421875,3018.780029296875,17.030000686645508,-3505.0,-19039.3994140625,1.4000000059604645,0.09999999776482582,1.0999999940395355,1901.300048828125,255.0,255.0,False,-0.01678033743522583,-1.4447021416539425,0.0001255724955503188,True,28,10,38,170.4053160580256,True,,enpitsu,76561198039309853,25.0,-3336.06005859375,1614.4599609375,17.030000686645508,-6336.5997314453125,-19000.0,5.099999904632568,-0.19999999552965164,-1.0000000149011612,212.70000457763672,255.0,128.0,False,-0.016782687643277925,-1.2702821488665803,-0.00015649579085676006,True,0.0,False,36,False,32,,games5425898691,bf81d8692db,19.0,-1098.7900390625,2987.719970703125,17.010000228881836,-5757.1002197265625,-10798.699951171875,2.0999999344348907,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.009605464123963703,-1.0809907557549998,-1.777564401236549e-05,True,36,32,4,255.0,False,
85,5512,166.0,False,False,1,5838.880336342387,-2706.530029296875,544.969970703125,103.30999755859375,19729.300537109375,-2780.7998657226562,6709.0997314453125,-2580.10009765625,-2494.7000122070312,4808.2000732421875,1.0,-0.2877095822733487,1.304975291422463,2.9171633415071763,bf9e2c169bb,PtHenk,11.0,-2922.889892578125,636.77001953125,17.030000686645508,10836.500244140625,-19766.199951171875,5.5000001192092896,-0.5000000074505806,0.5999999865889549,1932.7000427246094,255.0,255.0,,-0.016781246898269632,-2.1390003512213536,9.942931255348854e-05,True,28,152.0,False,38,10,,76561198810719683,a_couchinho,14.0,-3505.080078125,45.7400016784668,16.450000762939453,-8275.0,-6420.8001708984375,100.10000228881836,75.79999923706055,-6.200000047683716,2297.100067138672,255.0,241.0,,-0.007298575421515964,-0.6922141144882609,0.0010549457401728708,True,24,4,34,12.152817126243349,True,,enpitsu,76561198039309853,25.0,-3408.739990234375,-183.1699981689453,17.040000915527344,13378.699951171875,-8679.099731445312,4.4999998807907104,0.29999999329447746,-0.19999999552965164,2215.5999755859375,255.0,255.0,False,-0.016775755317797215,-2.653726169926827,-7.800126826462532e-05,True,255.0,False,36,False,32,,games5425898691,bf81d8692db,20.0,-2012.6199951171875,1736.260009765625,17.010000228881836,-10761.99951171875,-14193.199462890625,2.0999999344348907,0.5999999865889549,1.1999999731779099,260.49999237060547,255.0,128.0,,-0.009610189238797778,-0.9426518799826576,-4.925716600877599e-05,True,36,32,4,215.0,False,
86,5567,168.0,False,False,1,5130.879375341957,1120.1700439453125,14.020000457763672,136.4499969482422,19448.900146484375,4408.599853515625,654.5999908447266,3278.900146484375,128.69999885559082,4552.900085449219,1.0,0.054371268091646004,1.7312764850409548,-3.081837911633807,bf9e2c169bb,PtHenk,11.0,984.510009765625,-67.12999725341797,17.030000686645508,17904.69970703125,3873.5000610351562,5.099999904632568,0.7000000029802322,0.5000000074505806,123.00000190734863,128.0,128.0,,-0.01681638807536088,2.915335538179604,-0.00010380060431254873,True,28,188.0,False,38,10,,76561198810719683,a_couchinho,14.0,-3306.719970703125,-2784.419921875,88.66000366210938,1746.1000061035156,-18927.60009765625,-144.89999771118164,5468.699951171875,557.9000091552734,178.79999160766602,255.0,128.0,,0.8414792947642036,1.432671522762192,3.0927056606830927,True,25,4,36,0.0,False,,enpitsu,76561198039309853,25.0,-1477.6199951171875,-13.180000305175781,16.3799991607666,1886.4999389648438,5340.2001953125,63.29999923706055,-40.79999923706055,28.19999933242798,2069.2999267578125,255.0,0.0,False,-0.012098883580040343,1.5810132581614755,-0.001801364828952701,True,211.1884816615812,True,36,False,32,,games5425898691,bf81d8692db,20.0,-680.2100219726562,-245.50999450683594,17.010000228881836,13865.999755859375,2162.2999572753906,2.3000000417232513,-2.3000000417232513,-0.0,1973.800048828125,255.0,255.0,,-0.00957685938257808,2.9489068279859443,0.00022635585111830723,True,36,32,4,215.0,False,
87,5584,169.0,False,False,1,5008.918734235118,2369.699951171875,352.7799987792969,93.08999633789062,22764.7998046875,7092.1002197265625,-624.1999816894531,3697.6998901367188,1989.9000549316406,2688.5000610351562,1.0,-0.03921834175844315,-1.9160777493503323,1.9715562670159763,bf9e2c169bb,PtHenk,11.0,2220.260009765625,308.9599914550781,16.850000381469727,19841.199951171875,7607.80029296875,-243.1999969482422,698.6000061035156,1066.500015258789,-1489.4000244140625,255.0,0.0,,-0.022934187401376874,2.774215706238009,0.008491787812016604,True,28,156.6760344812947,True,38,10,,76561198810719683,a_couchinho,14.0,-3203.570068359375,-3842.139892578125,20.31999969482422,3309.8001098632812,-18677.60009765625,-2031.4999389648438,2587.9998779296875,436.89998626708984,-32.59999990463257,255.0,255.0,,0.051677086208291,-1.8015317612008452,-0.0059283112412746196,True,26,4,36,0.0,False,,enpitsu,76561198039309853,25.0,-1262.43994140625,629.3099975585938,17.020000457763672,7810.9002685546875,12356.099853515625,2.199999988079071,-0.7999999821186066,-0.3999999910593033,-39.90000009536743,255.0,255.0,False,-0.01674560396213641,2.1392451775023202,7.584529028941053e-05,True,167.0,False,36,False,32,,games5425898691,bf81d8692db,20.0,-1.7000000476837158,325.9100036621094,17.010000228881836,8672.100219726562,14200.400390625,2.199999988079071,0.5000000074505806,0.9000000357627869,1499.4999694824219,255.0,255.0,,-0.009591720686512706,2.0973704872953007,0.0001723071129033483,True,36,32,4,184.0,False,
88,5596,169.0,False,False,1,5101.234557830941,3286.050048828125,633.3099975585938,93.13999938964844,21440.70068359375,6482.19970703125,0.0,2266.300048828125,4846.499938964844,2688.5000610351562,1.0,-1.1561032504295221,0.3899855825218158,-1.5771887396627686,bf9e2c169bb,PtHenk,11.0,3110.4599609375,445.2099914550781,17.049999237060547,20581.79931640625,-2963.2998657226562,3.0000001192092896,-0.0,-0.0,-1971.0000610351562,128.0,0.0,,-0.016867491691543637,-2.928274278328807,-1.0022209983778756e-05,True,28,147.0,False,38,10,,76561198810719683,a_couchinho,14.0,-2699.570068359375,-4623.16015625,16.989999771118164,17713.399658203125,-11010.50048828125,2.5,0.19999999552965164,0.09999999776482582,2001.9000244140625,255.0,249.0,,-0.009568721586931164,-2.660918209690311,-6.616629292884552e-06,True,26,4,36,223.64255461641537,True,,enpitsu,76561198039309853,25.0,-987.02001953125,1189.5,64.70999908447266,5339.000244140625,14481.8994140625,2670.7000732421875,-1211.500015258789,293.700008392334,764.8999786376953,255.0,128.0,False,-0.08436835172467268,1.7729560247615277,0.00019546885037484288,True,167.0,False,38,False,33,,games5425898691,bf81d8692db,19.0,235.30999755859375,1257.2900390625,90.77999877929688,3281.4999389648438,20974.89990234375,-158.1999969482422,-5439.000244140625,-796.2000274658203,180.10000228881836,255.0,153.0,,-1.3042750808232704,-2.4718872801777305,-2.418823253033029,True,38,33,4,184.0,False,
89,5643,171.0,False,False,1,4949.9004885102295,3976.760009765625,1265.6700439453125,1108.0799560546875,-6302.1002197265625,11198.299560546875,4379.2999267578125,-867.0999908447266,3250.4998779296875,4968.0999755859375,1.0,0.3473479129969496,3.1405381971268147,0.9693038004913132,bf9e2c169bb,PtHenk,11.0,4079.18994140625,1146.3900146484375,1044.6300048828125,300.5999946594238,10944.3994140625,2904.2001342773438,-145.6999969482422,809.0000152587891,503.1999969482422,255.0,255.0,,0.3072722417168844,1.5863120525582628,-1.5583154181929895,True,28,147.0,False,38,10,,76561198810719683,a_couchinho,14.0,2.2699999809265137,-2660.39990234375,16.989999771118164,12794.300537109375,17278.1005859375,4.799999892711639,0.5000000074505806,0.7000000029802322,-1873.800048828125,255.0,43.0,,-0.009586313515191375,2.270123953710041,-0.00010111876807620208,True,26,4,36,223.0,False,,enpitsu,76561198039309853,25.0,-92.23999786376953,4490.990234375,17.049999237060547,4986.400146484375,17741.99951171875,3.0000001192092896,0.09999999776482582,0.29999999329447746,-2385.5999755859375,255.0,0.0,True,-0.016778824210451668,2.289198668409874,-9.023648507308644e-05,True,198.0,False,38,False,34,,games5425898691,bf81d8692db,19.0,724.280029296875,4531.3701171875,17.010000228881836,5281.5997314453125,13479.69970703125,2.0999999344348907,-0.0,-1.0000000149011612,-80.39999961853027,255.0,115.0,,-0.009619587330203601,1.946506090684569,2.743859921102529e-05,True,38,34,4,184.0,False,
90,5714,174.0,False,False,1,1873.2423956228392,2414.739990234375,4043.429931640625,96.2300033569336,-3306.099853515625,7610.5999755859375,7225.10009765625,-4829.4000244140625,-2097.899932861328,2876.7001342773438,1.0,-0.27499588679555736,0.329698064149086,2.0751163235147874,bf9e2c169bb,PtHenk,11.0,2389.090087890625,3772.8798828125,146.64999389648438,-8198.699951171875,9351.799926757812,-10173.599853515625,-5077.200012207031,-2033.800048828125,-578.8000106811523,255.0,0.0,,0.7143383969012647,-1.8599726777140744,-2.4263884775208866,True,28,92.0,False,40,10,,76561198810719683,a_couchinho,14.0,1010.510009765625,419.75,16.989999771118164,-3888.0999755859375,12677.80029296875,4.799999892711639,-0.19999999552965164,0.09999999776482582,-2268.3999633789062,255.0,0.0,,-0.009563706923786159,1.3408802346376976,-1.7002946561926677e-05,True,26,4,36,254.0,False,,enpitsu,76561198039309853,25.0,352.010009765625,5329.0400390625,17.350000381469727,1.0000000149011612,1.5000000596046448,-4.900000095367432,-2.5,-0.7000000029802322,0.3999999910593033,128.0,128.0,False,-0.02189834575032669,-2.515301622610422,0.00806744271891399,True,198.0,False,38,False,34,,games5425898691,bf81d8692db,19.0,1541.1700439453125,4895.02978515625,60.02000045776367,7010.7000732421875,-3347.9998779296875,3677.2000122070312,-725.8999633789062,-777.2000122070312,590.2000045776367,255.0,158.0,,0.03054590718022166,-2.707770941344375,-0.04219553959070779,True,39,34,4,184.0,False,
91,5733,174.0,False,False,0,9721.347330741057,-2237.72998046875,-4488.31005859375,487.07000732421875,-9485.399780273438,13583.00048828125,14439.100341796875,4695.4998779296875,3671.099853515625,689.1999816894531,0.0,-1.318257162752987,-0.7987279759031839,0.9090139618815596,bf81d8692db,games5425898691,19.0,-2199.919921875,-4598.72021484375,299.6400146484375,-13066.8994140625,7957.8997802734375,2536.699981689453,-1587.2999572753906,1065.8999633789062,5156.9000244140625,255.0,0.0,,-1.0420033572620027,-2.9104210229965717,-0.0827943554819496,True,35,130.73634408622658,True,40,4,,76561198039309853,enpitsu,25.0,-352.010009765625,-5329.0400390625,17.350000381469727,-1.0000000149011612,-1.5000000596046448,-4.900000095367432,2.5,0.7000000029802322,0.3999999910593033,128.0,128.0,False,0.02189834575032669,2.515301622610422,0.00806744271891399,True,34,False,38,198.0,False,,a_couchinho,76561198810719683,14.0,-1375.510009765625,-1122.449951171875,16.989999771118164,-12140.400390625,-4012.5,4.799999892711639,0.0,0.0,-2311.999969482422,255.0,0.0,,0.00955608972474154,-2.8895952729436987,-1.3066126491362342e-05,True,254.0,False,36,4,26,,PtHenk,bf9e2c169bb,11.0,-1951.4200439453125,-4455.6298828125,16.989999771118164,602.2999954223633,-11568.499755859375,19.299999475479126,0.7000000029802322,2.5,-2348.699951171875,255.0,0.0,,0.0166247745505429,-1.5709701924105643,0.00015114837479386517,False,40,28,10,92.0,False,
92,5826,178.0,False,False,0,6690.127786528634,-3760.989990234375,-905.6300048828125,118.51000213623047,15063.699951171875,-7438.499755859375,-10564.7998046875,-114.20000076293945,1422.5,-5827.7001953125,0.0,0.15088879703120284,-1.241477018529141,1.2423548748740365,bf81d8692db,games5425898691,20.0,-3925.2900390625,-1014.2999877929688,115.05000305175781,-1480.0,22757.099609375,2715.4998779296875,-5300.0,1467.5999450683594,76.5999984741211,255.0,0.0,,0.587240975828583,2.124527708288676,0.5958857504818486,True,37,55.0,False,42,4,,76561198039309853,enpitsu,25.0,-259.6499938964844,-2933.659912109375,17.030000686645508,-11182.099609375,4325.199890136719,5.699999928474426,0.0,0.0,2373.0999755859375,255.0,255.0,,0.016711388480249847,2.8327487351024088,-7.897318842994522e-06,True,34,False,38,228.0,False,,a_couchinho,76561198810719683,14.0,-3678.010009765625,-639.5700073242188,164.89999389648438,-10538.399658203125,-15827.099609375,1770.2999877929688,4177.099914550781,3355.7998657226562,-1240.6999969482422,255.0,255.0,False,-0.07106747074028237,-2.178746853014209,-0.71754751085848,True,173.57299785460197,True,38,4,27,,PtHenk,bf9e2c169bb,11.0,-3817.610107421875,-831.6199951171875,17.6299991607666,1646.199951171875,20197.39990234375,-80.39999961853027,-56.19999885559082,-269.0999984741211,-385.60001373291016,64.0,128.0,,0.024813883602195275,1.4511758071920575,0.020719398783736406,True,40,28,10,151.0,False,
93,5919,181.0,True,True,1,2681.325055182378,438.80999755859375,2497.93994140625,131.5,-5373.599853515625,15909.100341796875,6398.3001708984375,3134.5999145507812,-5070.299987792969,682.5,1.0,-0.5254491885515404,2.1868694644969753,-0.21827122131395477,bf9e2c169bb,PtHenk,11.0,441.9800109863281,2371.760009765625,16.600000381469727,521.8999862670898,13156.8994140625,-171.39999389648438,6.9999998807907104,-306.00000381469727,-1381.199951171875,255.0,0.0,False,-0.016230646499868936,1.6791452394880333,-0.012654851829151607,True,28,194.0,False,40,10,,76561198810719683,a_couchinho,14.0,1628.449951171875,3205.409912109375,16.989999771118164,-11480.799560546875,1005.9999847412109,4.600000083446503,-0.9000000357627869,0.5000000074505806,169.79999542236328,255.0,159.0,False,-0.009589844198001313,0.09492580661587652,6.838377472593886e-05,True,28,4,38,122.0,False,,enpitsu,76561198039309853,25.0,308.1499938964844,3986.800048828125,17.040000915527344,-6161.7999267578125,5144.000244140625,3.799999952316284,-0.0,-2.0000000298023224,-79.00000095367432,128.0,128.0,False,-0.016751735963513373,0.7062640608179268,0.00013297796499516144,True,255.0,False,38,False,34,,games5425898691,bf81d8692db,20.0,1654.8900146484375,-4197.8701171875,16.989999771118164,-13627.5,13356.300048828125,4.799999892711639,-0.3999999910593033,0.09999999776482582,-2004.4999694824219,255.0,0.0,,-0.009574319849222992,0.851176646736595,-3.380597954031673e-05,True,42,38,4,255.0,False,
94,6221,183.0,False,False,0,5219.923117683126,-7.210000038146973,-3.700000047683716,116.33999633789062,4376.499938964844,2689.89990234375,-1582.5999450683594,-320.0,-278.0999946594238,-2113.5000610351562,0.0,-0.014602594496506305,0.08340183339929569,0.02474282551913164,76561198039309853,enpitsu,25.0,-95.23999786376953,-90.81999969482422,130.17999267578125,-1969.1999816894531,806.1000061035156,1054.800033569336,-3999.5001220703125,2698.9999389648438,-2639.7000122070312,255.0,128.0,,1.3547405073455565,-2.425179644198341,3.0280330360281407,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,19.0,2325.010009765625,-3967.739990234375,17.010000228881836,17673.599853515625,-10722.2998046875,2.199999988079071,1.7000000178813934,-1.0000000149011612,1169.5999908447266,255.0,255.0,,0.009591158057576496,-0.5351855702407801,0.0001953312609627309,True,False,False,False,0.0,False,,a_couchinho,76561198810719683,14.0,53.36000061035156,112.19000244140625,105.45999908447266,-3220.4000854492188,-643.7000274658203,183.50000381469727,4209.2999267578125,-2630.4998779296875,2368.800048828125,255.0,10.0,,1.1894660468779261,-0.9317161759367174,1.1828915116963896,True,0.0,False,4,False,3,,PtHenk,bf9e2c169bb,11.0,-2110.840087890625,3838.1201171875,17.049999237060547,-14791.400146484375,13693.00048828125,3.0000001192092896,-1.4000000059604645,1.5000000596046448,1318.9999389648438,255.0,255.0,True,0.01678077020916976,2.4022352906918254,0.0003189349036366829,True,False,False,False,0.0,False,
95,6223,183.0,False,False,1,5203.535552775231,0.7799999713897705,14.050000190734863,93.5,1010.2999877929688,5895.2001953125,2295.7000732421875,1065.2999877929688,-2201.999969482422,-949.3000030517578,1.0,0.08536565761686575,-0.09665984943698272,-0.14116810110896202,76561198810719683,a_couchinho,14.0,-41.970001220703125,-126.33000183105469,104.05999755859375,625.2999877929688,-2072.7999877929688,147.89999961853027,-3601.300048828125,1635.5999755859375,691.9999694824219,255.0,18.0,,-0.974169714876587,-0.5383694961248222,2.624224260034558,True,3,0.0,False,4,False,,bf9e2c169bb,PtHenk,11.0,2238.169921875,-3946.56005859375,17.049999237060547,15695.2001953125,-12370.6005859375,3.3000001311302185,-0.7000000029802322,0.5000000074505806,2328.000030517578,255.0,255.0,True,-0.01677939682109392,-2.5627843758605504,0.0003005438780272398,True,False,False,False,0.0,False,,enpitsu,76561198039309853,25.0,113.72000122070312,90.6500015258789,131.72999572753906,2312.2999572753906,300.6999969482422,-85.29999732971191,3656.300048828125,-4033.900146484375,-779.5999908447266,255.0,128.0,,-0.793394548226202,2.4283343350998607,-3.0757477726892084,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2506.8798828125,4064.340087890625,17.010000228881836,-18674.599609375,8507.19970703125,2.3000000417232513,1.1999999731779099,-0.29999999329447746,1806.300048828125,255.0,255.0,,-0.009601415310505616,0.3753683204942449,0.00015884726601353186,True,False,False,False,0.0,False,
