,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
68,3790,131,False,False,0,2705.775932053952,-3095.52001953125,3564.139892578125,148.77999877929688,8844.500122070312,14363.800048828125,-1452.7999877929688,-5529.1998291015625,-111.70000076293945,2326.9000244140625,0.0,0.562460297540037,-0.48948893118256326,-1.2858977078059535,76561198039309853,enpitsu,26.0,-3209.300048828125,3539.47998046875,253.25999450683594,3206.9000244140625,22442.2998046875,-2053.699951171875,-1005.1999664306641,1030.999984741211,-552.0000076293945,255.0,0.0,,0.047328257029993055,0.6593176514451333,0.25138643509705927,True,38,186.692412981423,True,34,False,,bf81d8692db,games5425898691,20.0,745.9299926757812,-228.77000427246094,17.010000228881836,-13663.699951171875,5531.099853515625,1.899999976158142,-4.1999998688697815,1.899999976158142,-580.4000091552734,255.0,195.0,,0.009597699007956529,2.689509298388194,0.00021187421210599637,True,48,False,232.0,False,48,,XJTXTRX,556063166130775378,13.0,292.45001220703125,3731.260009765625,17.020000457763672,-15704.89990234375,13310.2001953125,0.5999999865889549,-1.2999999523162842,1.1999999731779099,-818.6000061035156,240.0,102.0,False,0.009564999109962133,2.4145250163957273,-8.912896156108316e-05,True,54,46,10,161.0,False,,vertu1131,251436606774968186,13.0,-4077.6201171875,1540.489990234375,254.30999755859375,133.90000343322754,-3987.39990234375,425.8000183105469,-525.6000137329102,124.20000076293945,-66.50000095367432,255.0,255.0,-1.3345290572490924,-1.8127247852282729,-1.3170889686083607,True,10.0,10.0,False,194.0,False,,False
69,3798,131,False,False,0,2268.7951471733004,-2843.239990234375,3975.659912109375,98.47000122070312,7571.7999267578125,12972.7001953125,1631.4999389648438,-5486.7999267578125,1966.4999389648438,1423.800048828125,0.0,0.022455809266004597,-0.1487258199438955,-2.860867391977103,76561198039309853,enpitsu,26.0,-3102.10009765625,4112.3798828125,188.33999633789062,5015.899963378906,22202.900390625,-3296.7001342773438,-1071.6999816894531,794.4000244140625,-4133.500061035156,128.0,128.0,,0.035170882960271474,-0.07406365266405487,-0.24193309658891396,True,38,183.0,False,34,False,,bf81d8692db,games5425898691,20.0,423.04998779296875,-121.33999633789062,17.010000228881836,-14242.19970703125,2349.7000122070312,2.3000000417232513,1.0999999940395355,0.0,2038.800048828125,255.0,255.0,,0.00960671682474353,3.0330003265637737,0.00011000496218593279,True,48,False,232.0,False,48,,XJTXTRX,556063166130775378,13.0,-99.36000061035156,4089.3701171875,17.020000457763672,-15702.2998046875,13164.7998046875,0.7999999821186066,0.19999999552965164,-0.09999999776482582,1530.2999877929688,240.0,243.0,False,0.00956715149343615,2.4720445862505804,0.00019615024094095962,True,54,46,10,161.0,False,,vertu1131,251436606774968186,13.0,-4079.06005859375,1457.97998046875,338.0799865722656,18.600000143051147,-3063.900146484375,3202.60009765625,2093.000030517578,-26.700000762939453,10.59999942779541,255.0,255.0,-0.9167104460160622,-1.5848780457100229,-1.5612021417620734,True,10.0,10.0,False,194.0,False,,True
70,3828,133,False,False,1,10225.651454080771,2176.179931640625,-5005.2001953125,277.489990234375,22338.40087890625,14722.5,10021.199951171875,2443.000030517578,-2262.4000549316406,4991.199951171875,1.0,-0.07683869640859221,-0.04835728445850455,-2.9965282279739305,556063166130775378,XJTXTRX,13.0,1996.81005859375,-5105.0,213.4199981689453,19926.700439453125,370.29998779296875,7102.8997802734375,66.39999866485596,2064.499969482422,-31.099998950958252,255.0,255.0,True,0.31114115619515864,3.1181506371606003,-1.6270987178733805,True,54,126.0,False,46,10,,251436606774968186,vertu1131,13.0,3954.8798828125,-934.6699829101562,46.86000061035156,-9564.000244140625,174.79999542236328,-5366.199951171875,-1120.1000213623047,5051.400146484375,1865.0,255.0,255.0,False,-0.468674686333758,-0.038972205202360735,0.04075425179932084,True,10,False,194.0,False,10,,enpitsu,76561198039309853,26.0,2701.6201171875,-5062.06005859375,410.69000244140625,1875.7000732421875,3950.0,-3739.2001342773438,-595.4999923706055,1823.8999938964844,29.100000858306885,255.0,255.0,,-0.8651376089954967,3.0254286540765216,-1.6037088440106908,True,40,35,False,149.7614707305867,True,,games5425898691,bf81d8692db,20.0,1139.949951171875,110.62999725341797,17.010000228881836,14079.69970703125,-768.1999969482422,2.0999999344348907,-0.29999999329447746,-0.0,0.0,255.0,128.0,-0.009591410484086784,-3.087049323409145,4.598070010616856e-05,True,48.0,48.0,False,255.0,False,,
71,3899,135,True,True,0,4262.85403881653,-2773.580078125,1312.9100341796875,375.67999267578125,16373.299560546875,21149.29931640625,4439.700012207031,2409.9000549316406,254.0999984741211,-5488.800048828125,0.0,0.2311949576150987,0.6732999731266383,-1.8763264675557965,bf81d8692db,games5425898691,20.0,-2850.409912109375,1115.1800537109375,269.5799865722656,-1200.999984741211,18840.10009765625,3595.10009765625,-4313.500061035156,772.7999877929688,757.3000335693359,255.0,121.0,,-0.8531657768292409,1.297421757202248,0.3240812010138748,True,50,198.64036122957862,True,49,False,,76561198039309853,enpitsu,26.0,-3671.14990234375,2596.139892578125,17.020000457763672,-1128.3000183105469,-17554.300537109375,2.199999988079071,0.0,0.5999999865889549,-20.499999523162842,255.0,255.0,False,0.016781001801304155,-1.6373516159211836,5.969386231774719e-05,True,36,False,71.70814619525785,True,40,,XJTXTRX,556063166130775378,13.0,-2222.239990234375,2351.39990234375,17.010000228881836,12936.300048828125,4606.499938964844,2.3000000417232513,0.0,0.0,2292.4000549316406,247.0,255.0,False,0.009546005703423207,0.4171228246083496,-3.4461619024293638e-06,True,54,46,10,83.0,False,,vertu1131,251436606774968186,14.0,-387.0199890136719,4254.89990234375,17.010000228881836,4622.099914550781,18822.39990234375,2.5,0.0,-0.3999999910593033,3260.4998779296875,255.0,255.0,0.009579459244279833,1.7624415739623542,9.29739659331283e-05,True,12.0,12.0,False,185.0,False,,False
72,3943,137,False,False,1,9816.962489642383,186.91000366210938,-4651.31982421875,242.5500030517578,1539.1000366210938,1279.3000030517578,9052.60009765625,4269.599914550781,-2677.9000854492188,-3255.4000854492188,1.0,-0.8528754485169701,2.47351007681983,-1.2977952534002026,251436606774968186,vertu1131,14.0,110.11000061035156,-4755.2998046875,126.0999984741211,-3697.0999145507812,5174.7998046875,3450.4000854492188,-2206.3999938964844,91.49999618530273,887.7999877929688,255.0,252.0,False,-0.02281238580546814,2.711387641440375,-0.017740923619359136,True,14,185.0,False,13,False,,556063166130775378,XJTXTRX,13.0,666.3599853515625,-4174.5400390625,448.3299865722656,-12119.69970703125,-13921.99951171875,3010.0,3196.9000244140625,2188.6000061035156,-1596.300048828125,247.0,255.0,True,0.44409622616344224,-0.47914683192609975,-0.2513068300088671,True,46,12,43.0,False,56,,enpitsu,76561198039309853,26.0,3394.489990234375,958.2899780273438,17.030000686645508,-10.59999942779541,22070.30029296875,5.099999904632568,-0.0,-0.09999999776482582,0.0,255.0,128.0,False,-0.016784862951334432,1.5703174100697772,1.1650126904551883e-05,True,40,36,False,48.0,False,,games5425898691,bf81d8692db,20.0,3011.239990234375,-3819.760009765625,13.819999694824219,-2617.0001220703125,-15633.199462890625,-429.1999816894531,876.9999694824219,2283.3999633789062,-19.40000057220459,255.0,27.0,-0.010659751153403126,-1.19630822894238,0.02203760338197828,True,50.0,50.0,False,186.0,False,,
73,3950,137,False,False,1,9785.38250819806,218.05999755859375,-4621.8701171875,445.5400085449219,-15811.400146484375,-8080.0,-3185.8999633789062,4240.199890136719,-3057.6998901367188,-2944.5001220703125,1.0,0.22801962864947062,-3.104021882902401,-0.45024991121108804,556063166130775378,XJTXTRX,13.0,351.6600036621094,-4535.14990234375,504.7200012207031,-12234.49951171875,-13997.7001953125,1410.0,3973.2000732421875,3542.0001220703125,-1384.6000671386719,248.0,237.0,True,0.5666367286185313,-0.8001522832483481,-1.7752702709723653,True,56,43.0,False,46,12,,251436606774968186,vertu1131,14.0,-8.729999542236328,-4664.08984375,153.77999877929688,-4795.4998779296875,3076.7001342773438,-161.10000610351562,-5280.9002685546875,831.2000274658203,1292.5999450683594,255.0,252.0,False,-0.6147170317903254,-2.919597353394519,-1.8481099651753996,True,13,False,185.0,False,14,,enpitsu,76561198039309853,26.0,3394.179931640625,1528.3800048828125,17.030000686645508,-10.59999942779541,22070.30029296875,5.099999904632568,-0.0,-0.09999999776482582,0.0,255.0,128.0,False,-0.016784862951334432,1.5703174100697772,1.1650126904551883e-05,True,40,36,False,48.0,False,,games5425898691,bf81d8692db,20.0,2829.909912109375,-4161.22021484375,17.0,-9895.30029296875,-10970.50048828125,8.199999928474426,-0.7000000029802322,-1.4000000059604645,-2034.4999694824219,255.0,0.0,-0.009571109993266868,-0.7749205956762386,-0.00010876110466654581,True,50.0,50.0,False,186.0,False,,
74,4223,138,False,True,1,5182.208010555197,-5.119999885559082,36.7400016784668,93.63999938964844,-1534.1999816894531,24444.3994140625,1168.3000183105469,-2182.7999877929688,-418.80001068115234,-3237.39990234375,1.0,-0.007952966462800772,0.05381465833262194,0.03617870339879743,251436606774968186,vertu1131,12.0,-14.279999732971191,-138.97000122070312,72.55999755859375,-3872.9998779296875,19345.2001953125,2896.300048828125,1237.3999786376953,2357.100067138672,-4812.699890136719,249.0,12.0,,0.011023869573060115,1.3637183407383495,0.011526448403947695,True,6,24.20174645095743,True,5,False,,556063166130775378,XJTXTRX,13.0,128.25999450683594,-1937.68994140625,80.31999969482422,987.6999664306641,14181.700439453125,-1407.5,-1673.3999633789062,1515.3999328613281,-555.6000137329102,249.0,128.0,,0.21923189250459824,1.224061472058989,-0.7447356953991284,True,4,False,116.0,False,4,,enpitsu,76561198039309853,26.0,-44.529998779296875,3684.31005859375,17.049999237060547,-72.89999961853027,-9751.400146484375,2.7000001072883606,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,-0.016639957914523454,-1.5633258723994254,-3.169563962520503e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,-108.6500015258789,362.2300109863281,82.30999755859375,4152.300109863281,-22433.89892578125,2152.7000427246094,5489.0997314453125,341.3999938964844,-53.400001525878906,128.0,128.0,-0.8057295314422697,-1.622887073205851,-0.009420602668646024,True,4.0,3.0,False,0.0,False,,
75,4224,138,False,False,0,5344.711756958849,-2.869999885559082,-129.55999755859375,109.72000122070312,-11668.699951171875,9856.900024414062,7441.9000244140625,5317.8997802734375,605.6000137329102,2711.6000366210938,0.0,0.08540157325703644,-0.0879903248852269,0.31267109922808306,bf81d8692db,games5425898691,20.0,108.6500015258789,-362.2300109863281,82.30999755859375,-4152.300109863281,22433.89892578125,2152.7000427246094,-5489.0997314453125,-341.3999938964844,-53.400001525878906,128.0,128.0,,0.8057295314422697,1.622887073205851,-0.009420602668646024,True,4,0.0,False,3,False,,76561198039309853,enpitsu,26.0,45.189998626708984,-3592.260009765625,17.049999237060547,76.50000095367432,10275.30029296875,2.7000001072883606,-0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,False,0.016647615687195503,1.5633259985520649,-2.4093464234139365e-05,True,False,False,116.0,False,False,,XJTXTRX,556063166130775378,13.0,-137.22000122070312,1807.4300537109375,64.48999786376953,-969.7000122070312,-14235.799560546875,-1992.7000427246094,1210.8999633789062,-942.9000091552734,-466.3999938964844,249.0,128.0,,-0.1296056432930789,-1.2961830892028543,-0.599987272981906,True,4,4,False,116.0,False,,vertu1131,251436606774968186,12.0,14.279999732971191,138.97000122070312,72.55999755859375,3872.9998779296875,-19345.2001953125,2896.300048828125,-1237.3999786376953,-2357.100067138672,-4812.699890136719,249.0,12.0,-0.011023869573060115,-1.3637183407383495,0.011526448403947695,True,6.0,5.0,False,21.07212061779473,True,,
76,4225,138,False,False,1,5059.3619281843685,48.29999923706055,152.16000366210938,123.80999755859375,18031.099853515625,5258.3001708984375,3271.9000244140625,-2880.7000732421875,-1270.2999877929688,3169.4000244140625,1.0,-0.14575566684099175,-0.046119218950107635,0.4369921389126499,251436606774968186,vertu1131,12.0,-41.7599983215332,9.869999885559082,99.66999816894531,-542.0000076293945,9902.000122070312,3621.7999267578125,2343.2000732421875,3239.5001220703125,-3776.7999267578125,251.0,12.0,,0.1359467289283405,1.9887425216651995,0.5714865403482998,True,6,17.90957443432141,True,5,False,,556063166130775378,XJTXTRX,13.0,137.22000122070312,-1807.4300537109375,64.48999786376953,969.7000122070312,14235.799560546875,-1992.7000427246094,-1210.8999633789062,942.9000091552734,-466.3999938964844,249.0,128.0,,0.1296056432930789,1.2961830892028543,-0.599987272981906,True,4,False,116.0,False,4,,enpitsu,76561198039309853,26.0,-45.189998626708984,3592.260009765625,17.049999237060547,-76.50000095367432,-10275.30029296875,2.7000001072883606,0.5000000074505806,-0.29999999329447746,0.0,255.0,255.0,False,-0.016647615687195503,-1.5633259985520649,-2.4093464234139365e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,-83.04000091552734,218.5399932861328,89.02999877929688,2865.7998657226562,-11655.6005859375,-102.70000457763672,145.20000457763672,925.2999877929688,5419.6002197265625,128.0,128.0,-1.3710286356720733,-1.5731235334120144,-0.6782404744353964,True,4.0,3.0,False,0.0,False,,
77,4320,141,False,False,1,4727.449934808233,3989.659912109375,1565.3599853515625,517.2999877929688,-5880.8001708984375,16509.599609375,3664.2999267578125,-2128.6000061035156,4662.9998779296875,-370.40000915527344,1.0,-0.2780206573189904,1.103630856258649,1.6618203473583246,556063166130775378,XJTXTRX,13.0,4053.550048828125,1406.56005859375,492.2300109863281,-3213.0999755859375,9766.799926757812,7330.0,-3854.89990234375,-1188.7000274658203,720.6999969482422,254.0,198.0,,0.4835054886149479,1.5316347250992783,-1.6114288114532072,True,5,238.0,False,4,False,,251436606774968186,vertu1131,13.0,2409.419921875,-1796.510009765625,48.310001373291016,7750.0,-16816.400146484375,-2102.2000122070312,1840.5999755859375,784.7000122070312,-2.0000000298023224,253.0,128.0,,0.3226692228874538,-1.9744026885003307,-0.0013513092948784508,False,8,False,24.729995783939156,True,8,,enpitsu,76561198039309853,26.0,3352.659912109375,4264.7998046875,17.049999237060547,-2988.9999389648438,6045.8001708984375,1.7000000178813934,1.5000000596046448,-3.8999998569488525,1360.8000183105469,0.0,128.0,False,-0.01693191790866011,-2.14153499541226,0.00028420967286448093,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,-3383.72998046875,-48.27000045776367,16.760000228881836,-15403.900146484375,5796.400146484375,54.89999771118164,14.299999475479126,21.099998950958252,-1855.0,255.0,0.0,-0.011011515864693478,0.4070590417410241,0.0002667957799314468,True,6.0,6.0,False,0.0,False,,
78,4371,143,False,False,0,9870.875490886847,-2964.8701171875,-4511.6298828125,110.06999969482422,-9924.69970703125,4975.199890136719,7883.2000732421875,3093.0999755859375,-2145.5999755859375,4672.099914550781,0.0,-0.06797588358725731,-1.0355061210839782,-1.3288953459100716,76561198039309853,enpitsu,26.0,-2842.72998046875,-4629.8701171875,15.5,-3975.1998901367188,1340.5000305175781,-883.3999633789062,-863.7999725341797,1313.6000061035156,-1857.1000671386719,255.0,255.0,,0.012247865096134269,2.5864062628716495,0.016306666906482564,True,False,255.0,False,False,False,,bf81d8692db,games5425898691,20.0,3473.5400390625,-3538.800048828125,17.010000228881836,-10875.10009765625,-19886.8994140625,2.0999999344348907,-0.3999999910593033,-0.7000000029802322,-358.3000183105469,255.0,128.0,,0.00959357208562295,-2.10404902319715,0.00011618686389500549,True,6,False,165.0,False,6,,XJTXTRX,556063166130775378,13.0,-3040.639892578125,-3292.72998046875,615.0599975585938,5041.400146484375,-12017.2998046875,-6132.80029296875,-2894.5001220703125,-1894.2999267578125,-1620.5999755859375,253.0,95.0,False,0.5300926645088024,-1.5204649547623832,-0.13789144572046885,True,6,4,4,218.0,False,,vertu1131,251436606774968186,14.0,-2492.7900390625,4156.080078125,17.010000228881836,7166.500244140625,-8813.300170898438,2.5,0.09999999776482582,0.0,-2386.1000061035156,255.0,0.0,0.009537657171855929,-0.949888436087041,-8.823042105813616e-06,True,8.0,8.0,False,255.0,False,,False
79,4438,146,False,False,0,8566.101152495276,-3877.89990234375,-2890.340087890625,199.3000030517578,1750.2000427246094,18890.400390625,12431.099853515625,5292.80029296875,1727.7999877929688,2236.1000061035156,0.0,-0.6587203124614915,1.2080065019894128,-1.2895917062964468,76561198039309853,enpitsu,26.0,-3872.93994140625,-3022.22998046875,63.029998779296875,-1364.4000244140625,21940.10009765625,2801.199951171875,-2628.599853515625,565.2999877929688,-272.60000228881836,255.0,0.0,False,0.07424448300843292,1.9522815336615824,0.010812085740996293,True,2,175.0,False,1,False,,bf81d8692db,games5425898691,20.0,34.02000045776367,-4976.58984375,17.010000228881836,3151.9000244140625,-149.7000026702881,2.0999999344348907,0.29999999329447746,0.5000000074505806,0.0,0.0,128.0,,0.009784324832631891,3.0940972172051477,3.202181330488311e-05,True,6,False,255.0,False,6,,XJTXTRX,556063166130775378,13.0,-601.489990234375,-2366.580078125,86.16000366210938,11812.60009765625,18341.199951171875,-1273.7999725341797,-3051.7999267578125,764.1999816894531,82.20000267028809,255.0,128.0,False,-0.709467936669075,1.3027177197582864,0.034468639096653146,True,8,6,4,199.0,False,,vertu1131,251436606774968186,14.0,-4076.89990234375,2244.239990234375,241.72999572753906,-494.70001220703125,-7597.7001953125,3933.3999633789062,1381.9999694824219,1509.9000549316406,-117.89999961853027,205.0,240.0,-0.550789373770141,-1.618367750135939,-1.4652142029514177,True,8.0,8.0,False,255.0,False,,False
80,4543,149,False,False,0,2628.822037282024,-3226.780029296875,3924.199951171875,118.37000274658203,21361.79931640625,15719.000244140625,847.0999908447266,-1329.4000244140625,-1857.7000427246094,5548.0999755859375,0.0,0.3881711436492004,0.29711176621646307,3.1379122429964146,76561198039309853,enpitsu,26.0,-3419.8701171875,3852.050048828125,17.059999465942383,16672.900390625,13600.999755859375,2.0999999344348907,1.2999999523162842,2.0000000298023224,-2044.2999267578125,255.0,128.0,False,0.016745933996271604,0.6073881916833636,-0.00016249381592385806,True,2,120.0,False,2,False,,bf81d8692db,games5425898691,20.0,-2070.179931640625,-1383.3299560546875,17.010000228881836,-3850.5999755859375,16117.80029296875,2.0000000298023224,0.5000000074505806,-2.0000000298023224,-525.6000137329102,255.0,59.0,,0.009601153667324934,1.8047024842663524,-5.498115463858108e-05,True,6,False,211.0,False,6,,XJTXTRX,556063166130775378,13.0,-219.5399932861328,4924.02978515625,17.010000228881836,-2553.2000732421875,1230.8999633789062,2.199999988079071,-3.3000001311302185,0.19999999552965164,-646.2999725341797,1.0,82.0,False,0.009826473675459635,2.734422876674962,-8.409762401695069e-05,True,10,6,4,255.0,False,,vertu1131,251436606774968186,14.0,-467.79998779296875,4535.740234375,17.010000228881836,13284.300537109375,14892.80029296875,2.3000000417232513,-3.400000035762787,0.7999999821186066,1730.5000305175781,8.0,255.0,0.009651308737879375,0.8968610605005853,0.0001354357040201594,True,10.0,10.0,False,196.0,False,,False
81,4642,153,False,False,0,3059.154955939764,2156.760009765625,4942.2998046875,288.1099853515625,8772.80029296875,-5413.3001708984375,8289.600219726562,-858.3000183105469,3766.7001342773438,4590.7000732421875,0.0,0.8788716814675694,2.6960111806254785,2.230309888343912,76561198039309853,enpitsu,26.0,2096.239990234375,4987.580078125,91.0199966430664,3617.60009765625,-423.3000183105469,2617.9000854492188,440.29998779296875,-5255.10009765625,-1561.7999267578125,0.0,128.0,,-0.5295990907119816,-0.10026801841965854,0.3389631309238651,True,6,97.0,False,3,False,,bf81d8692db,games5425898691,20.0,2301.929931640625,-1338.4599609375,17.010000228881836,15037.19970703125,-1488.699951171875,2.0999999344348907,-0.09999999776482582,0.19999999552965164,1264.800033569336,255.0,224.0,,0.009566957802724482,-0.07827207295450149,0.0001382972888944926,True,6,False,231.0,False,6,,XJTXTRX,556063166130775378,13.0,-152.1300048828125,5898.0498046875,87.3499984741211,-546.3000106811523,-186.8000030517578,-162.60000228881836,-87.89999961853027,59.000000953674316,41.79999828338623,,,,0.5904354580472834,-1.1072118615905728,0.31865744093589343,True,10,6,4,255.0,False,,vertu1131,251436606774968186,13.0,204.92999267578125,5017.2998046875,16.989999771118164,6505.2001953125,1720.3999328613281,5.099999904632568,0.29999999329447746,0.0,-2623.9999389648438,246.0,0.0,0.009524523121055025,0.19878851605559147,1.188036442264982e-05,True,10.0,10.0,False,196.0,False,,False
82,4726,156,False,False,1,9556.059680743228,-3805.510009765625,-3179.5,159.47999572753906,-10322.2998046875,16113.900146484375,10125.399780273438,3123.0999755859375,4421.400146484375,2587.7999877929688,1.0,-0.36120492370204743,-2.2898193430601315,2.5875085404551905,251436606774968186,vertu1131,12.0,-3650.179931640625,-3405.9599609375,16.989999771118164,-6209.5001220703125,19866.500244140625,2.199999988079071,-0.5000000074505806,1.5999999642372131,725.5000305175781,255.0,206.0,False,-0.009590462710187795,1.2619238519837548,9.544509699965528e-05,True,10,75.05762592182363,True,10,False,,556063166130775378,XJTXTRX,13.0,271.8599853515625,-5854.85009765625,59.15999984741211,90.69999694824219,424.50000762939453,-238.99999618530273,204.40000534057617,-63.29999923706055,-0.5000000074505806,228.0,,,-0.39410989336026164,1.1776717117033482,0.1773937072470941,True,6,4,255.0,False,10,,enpitsu,76561198039309853,26.0,-2736.530029296875,-3103.469970703125,17.040000915527344,1880.0999450683594,15515.899658203125,-0.3999999910593033,0.09999999776482582,1.7000000178813934,108.10000419616699,255.0,128.0,,-0.016787652945820016,1.67949578430598,-0.00012630760006997573,True,6,4,False,192.33907098411228,True,,games5425898691,bf81d8692db,20.0,-3375.4599609375,859.0999755859375,17.010000228881836,3973.5000610351562,11190.30029296875,2.0000000298023224,-0.7999999821186066,0.09999999776482582,0.0,0.0,128.0,-0.009706895099824649,-1.22957648764162,-7.858219743311548e-06,True,6.0,6.0,False,255.0,False,,
83,4794,159,False,False,1,6174.1230757896155,-2297.030029296875,-144.35000610351562,145.8300018310547,17086.099853515625,12330.799560546875,1049.000015258789,-134.0999984741211,-1913.699951171875,3971.9000244140625,1.0,-0.7372697660752122,2.0000451843844322,-2.76360135695367,251436606774968186,vertu1131,12.0,-2389.800048828125,-178.74000549316406,16.889999389648438,17986.199951171875,11863.199462890625,-37.5,-385.99998474121094,32.30000019073486,-1194.4000244140625,255.0,0.0,False,-0.014545703504323519,2.5878926650016325,-0.00016853297875266276,True,10,3.0005504367172176,True,10,False,,556063166130775378,XJTXTRX,13.0,-287.9599914550781,-3489.02001953125,17.010000228881836,-5093.500061035156,15142.900390625,-0.19999999552965164,0.09999999776482582,-0.3999999910593033,-1486.1000061035156,255.0,0.0,,-0.009573149325589178,1.2613374209534265,-0.0002364734232954413,True,6,4,229.88666670296786,True,10,,enpitsu,76561198039309853,26.0,-4078.93994140625,-628.1199951171875,542.0,2.3999999463558197,9140.999755859375,4567.300109863281,-2331.9000244140625,-2.8999999165534973,2.8999999165534973,255.0,0.0,False,0.44773133695699724,1.5524934428606856,1.5629311133055195,True,6,4,False,161.88190093604467,True,,games5425898691,bf81d8692db,20.0,-2207.8701171875,786.1799926757812,17.010000228881836,11545.400390625,5421.199951171875,2.3999999463558197,-0.19999999552965164,-0.0,2314.7999572753906,255.0,255.0,-0.00955038966452269,2.635371057336052,2.4019329133217786e-05,True,6.0,6.0,False,162.68036113759524,True,,
84,4814,159,False,False,1,4734.778523965826,-1122.3399658203125,856.9600219726562,141.7899932861328,12094.3994140625,20135.0,-596.8999862670898,-716.2999725341797,245.10000228881836,1253.8999938964844,1.0,-1.2630770790300545,-1.8426542466749687,-1.726016219285102,251436606774968186,vertu1131,12.0,-1116.3699951171875,678.760009765625,106.01000213623047,13657.80029296875,17220.799560546875,394.3000030517578,-3851.300048828125,-3849.2001342773438,-775.1000213623047,238.0,255.0,False,-0.33111436236207625,2.3044276360468627,-1.300666090600658,True,12,0.0,False,11,False,,556063166130775378,XJTXTRX,13.0,-331.54998779296875,-2244.7900390625,17.010000228881836,3110.8999633789062,16473.399658203125,2.0000000298023224,0.5999999865889549,2.8999999165534973,-1280.0,233.0,100.0,,-0.009567324201149459,1.8109780879640172,-1.7882707528367738e-06,True,6,4,224.0,False,10,,enpitsu,76561198039309853,26.0,-4078.93994140625,246.25,400.7099914550781,-3.100000023841858,16573.699951171875,-5537.7001953125,41.10000133514404,-0.0,0.0,255.0,128.0,False,-0.30363991376095467,1.5532169185299551,1.5760499371466075,True,6,4,False,99.32544508287985,True,,games5425898691,bf81d8692db,20.0,-1153.27001953125,1109.949951171875,60.5,13927.19970703125,-10506.400146484375,3320.0,2186.0000610351562,-39.50000047683716,-2819.1000366210938,255.0,0.0,-0.027273655179071803,-2.667048306274387,0.015346796505054766,True,8.0,7.0,False,163.0,False,,
