,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
67,4066,123,False,False,1,9508.33384283572,935.9299926757812,-4368.25,95.66999816894531,-7971.500244140625,7254.2999267578125,1150.5000305175781,-1856.9999694824219,-5619.000244140625,989.0000152587891,1.0,-0.6094536223322221,2.1845804330161016,-2.887534702599277,b8a489d3a8b,DaigoShigueno06,19.0,1086.489990234375,-4603.22021484375,17.010000228881836,-8449.000244140625,7426.5997314453125,2.8999999165534973,0.09999999776482582,-0.5000000074505806,1934.4999694824219,255.0,255.0,,-0.009522818743057184,0.7104223344004759,0.00024794977708497836,True,False,False,False,,False,,b20343a1a6b,Nezhaq,16.0,1326.0699462890625,-4882.83984375,15.930000305175781,-12118.399658203125,9438.599853515625,243.89999389648438,-318.50000381469727,20.899999141693115,-284.0999984741211,255.0,128.0,,0.012790963387845805,0.6961017397032191,-0.03903086770389805,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,3002.9599609375,3947.590087890625,17.059999465942383,302.2999954223633,-10336.600341796875,2.5999999046325684,-0.0,-0.7999999821186066,-2321.1000061035156,255.0,0.0,,-0.01668554486538759,-1.561153016224641,-8.051441411761839e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,1790.1700439453125,-4460.41015625,16.989999771118164,-14110.50048828125,9423.800048828125,2.800000011920929,0.3999999910593033,-0.0,-72.1999979019165,255.0,128.0,,-0.009612463235066582,0.5974769618509919,7.10755536997581e-05,True,151.65098472308082,True,12,10,False,
68,4077,123,False,False,1,9231.425855177009,626.4600219726562,-4087.489990234375,94.80000305175781,-7556.400146484375,6531.9000244140625,630.4999923706055,-2879.89990234375,-5203.499755859375,792.7999877929688,1.0,0.3042776272134057,2.041681451490668,1.1577805702856094,b8a489d3a8b,DaigoShigueno06,19.0,698.5,-4356.18017578125,43.31999969482422,-9570.499877929688,7577.0001220703125,3403.800048828125,-880.1999664306641,410.99998474121094,-2171.699981689453,255.0,41.0,,-0.015014568308866041,0.7992744242539771,0.015262915112449274,True,4,False,False,,False,,b20343a1a6b,Nezhaq,16.0,790.760009765625,-4530.6298828125,16.989999771118164,-14213.900146484375,4201.499938964844,5.299999713897705,-0.0,-0.19999999552965164,2035.5999755859375,255.0,255.0,,-0.00957388491676306,0.22509055979214723,2.005275139252531e-05,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,2814.389892578125,3565.89990234375,17.059999465942383,-8947.999877929688,-6752.5,2.5999999046325684,-0.0,-0.0,-2388.3999633789062,255.0,128.0,,-0.016707669273459482,-0.5914317525392238,8.634955044379017e-06,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,1071.5400390625,-4114.169921875,16.989999771118164,-20258.599853515625,4133.399963378906,2.800000011920929,-3.799999952316284,0.3999999910593033,1108.1999969482422,255.0,255.0,,-0.00958082547018074,0.16575344375188467,-7.58690532891523e-05,True,117.20858494440712,True,12,10,False,
69,4091,124,False,False,1,8672.352581921543,207.75999450683594,-3505.0,93.16000366210938,-8623.599853515625,14664.89990234375,-49.60000038146973,-3055.4000854492188,-5147.1002197265625,414.1999816894531,1.0,-0.47566606349305224,1.9989012250798637,-1.8549895156424194,b8a489d3a8b,DaigoShigueno06,19.0,300.1400146484375,-3728.199951171875,102.77999877929688,-7666.199951171875,12819.000244140625,-152.2000026702881,-5122.7001953125,1932.7000427246094,521.1999893188477,255.0,128.0,,0.27110480224068495,-0.3531859573290673,-2.9730418001138577,True,4,3,False,,False,,b20343a1a6b,Nezhaq,16.0,86.63999938964844,-4499.5498046875,16.989999771118164,-14148.199462890625,1522.7000427246094,5.199999809265137,0.5999999865889549,-0.0,-124.89999771118164,255.0,128.0,,-0.009600441632156472,0.12246966652209725,0.00010862175634003966,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,2241.860107421875,3376.610107421875,17.059999465942383,-12388.800048828125,-2998.3999633789062,1.8000000715255737,0.5999999865889549,-0.0,-3.3000001311302185,255.0,128.0,,-0.01671126105505492,-0.23700154468718954,5.0053352616575855e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-7.090000152587891,-4348.43994140625,16.989999771118164,-20464.7998046875,-10497.099609375,2.8999999165534973,-1.899999976158142,-0.9000000357627869,-1466.199951171875,255.0,0.0,,-0.009597804650778651,-0.4533006187134195,-0.00034998562517887165,True,106.59806459693499,True,12,10,False,34.0
70,4100,124,False,False,1,8228.76976476244,-73.6500015258789,-3031.43994140625,93.12999725341797,-8267.100219726562,13791.600341796875,0.0,-3987.0001220703125,-4473.0999755859375,307.60000228881836,1.0,-0.09874531073564663,2.654736223771094,2.3113486955433866,b8a489d3a8b,DaigoShigueno06,19.0,41.77000045776367,-3300.929931640625,93.52999877929688,-7814.000244140625,12859.7998046875,-853.6000061035156,-3330.4998779296875,1023.6000061035156,-5.099999904632568,255.0,128.0,,0.5252060414896017,0.9838224441550193,-0.5513796073316797,True,4,4,False,,False,,b20343a1a6b,Nezhaq,16.0,-413.82000732421875,-4544.14013671875,16.989999771118164,-14213.800048828125,-3085.1998901367188,5.899999737739563,-14.700000286102295,-4.900000095367432,46.79999828338623,255.0,128.0,,-0.009497335709519703,-0.2202138117153717,-0.0004317924765459749,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,1814.530029296875,3273.419921875,17.059999465942383,-13184.89990234375,-3182.60009765625,1.8000000715255737,0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,,-0.01671126450417506,-0.23686027462223275,4.8872934828786865e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-551.6500244140625,-4436.1298828125,16.940000534057617,-22996.99951171875,368.80001068115234,3.700000047683716,41.99999809265137,-0.0,-1767.7999877929688,255.0,0.0,,-0.009516347794650989,0.0696737961873872,0.000915311929834325,True,78.39304093904393,True,12,10,False,
71,4120,125,False,False,1,7381.728520042246,-653.4000244140625,-2077.2900390625,93.12999725341797,-7354.000244140625,11977.900390625,0.0,-4820.400085449219,-3569.5999145507812,145.10000228881836,1.0,-0.3694854924353834,2.45868116921671,-2.138334376560673,b8a489d3a8b,DaigoShigueno06,19.0,-470.55999755859375,-2304.669921875,17.010000228881836,-5900.3997802734375,13921.700439453125,2.7000001072883606,0.19999999552965164,-0.7000000029802322,-10.59999942779541,255.0,128.0,,-0.009595367071808227,1.1708837358127535,5.3000507770414536e-05,True,4,4,False,,False,,b20343a1a6b,Nezhaq,16.0,-1482.3599853515625,-4570.830078125,16.989999771118164,-14018.599853515625,2587.7999877929688,5.099999904632568,0.7000000029802322,0.29999999329447746,-26.700000762939453,255.0,128.0,,-0.009635863301241067,0.18649559221458267,7.958698496884945e-05,False,False,,False,16,18,,enpitsu,76561198039309853,26.0,833.3200073242188,3267.4599609375,17.059999465942383,-11251.600341796875,7732.19970703125,2.5,-0.5000000074505806,0.19999999552965164,-2248.3999633789062,255.0,0.0,,-0.016739889684072078,0.6667562289522828,-4.7927590912740204e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-1778.47998046875,-3401.47998046875,16.979999542236328,-6550.10009765625,22047.5,4.000000059604645,-0.7000000029802322,3.6000001430511475,-888.0000305175781,255.0,128.0,,-0.009610553101799413,1.337618559156995,5.7850171065866384e-05,True,15.765565510719039,True,12,10,False,
72,4127,125,False,False,1,7138.01294472406,-832.97998046875,-1785.449951171875,93.12999725341797,-7022.8997802734375,11390.0,0.0,-4925.899963378906,-3423.800048828125,111.30000114440918,1.0,-0.10173415318187412,2.8636095977736846,2.597610452638916,b8a489d3a8b,DaigoShigueno06,18.0,-612.489990234375,-1954.800048828125,17.010000228881836,-4752.300109863281,14273.399658203125,2.800000011920929,-0.0,-0.19999999552965164,-1585.5000305175781,255.0,44.0,,-0.009599593651734241,1.2687086323816756,-0.0001981307478642673,True,4,4,False,,False,,b20343a1a6b,Nezhaq,16.0,-1844.18994140625,-4502.43994140625,16.989999771118164,-14002.80029296875,2662.60009765625,5.099999904632568,0.5000000074505806,0.29999999329447746,-0.09999999776482582,255.0,128.0,,-0.009632881368875383,0.187969623619826,4.025874679400325e-05,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,620.4199829101562,3537.050048828125,17.059999465942383,-4987.799987792969,12380.999755859375,2.5,-0.0,-0.0,-2284.2999267578125,255.0,0.0,,-0.016738595908245096,1.2528736406304766,-1.3259653433662255e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-1901.31005859375,-2818.35009765625,16.979999542236328,-3587.0999145507812,22718.5009765625,4.000000059604645,0.3999999910593033,-2.800000011920929,-1027.699966430664,255.0,9.0,,-0.009599028182334346,1.427053345896915,-9.677854412990169e-05,True,0.0,False,12,10,False,
73,4144,126,False,False,1,6621.474667903524,-1240.0,-1127.489990234375,93.12999725341797,-6186.500244140625,9975.499877929688,0.0,-5047.099914550781,-3243.9999389648438,56.79999828338623,1.0,-0.1299250997523997,2.265733462099698,-1.0907294378961923,b8a489d3a8b,DaigoShigueno06,18.0,-983.9600219726562,-1152.010009765625,17.010000228881836,-11275.10009765625,8345.499877929688,2.8999999165534973,-0.0,-0.0,2160.500030517578,255.0,255.0,,-0.009573649830518451,0.5707520103978814,-3.2759247893358514e-06,True,4,4,False,,False,,b20343a1a6b,Nezhaq,16.0,-2723.52001953125,-4309.64013671875,16.989999771118164,-13143.900146484375,5093.500061035156,5.299999713897705,3.3000001311302185,-1.1999999731779099,-1271.8000030517578,239.0,3.0,,-0.009609018280759704,0.38852374649390276,-3.760154368260089e-05,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,692.530029296875,4282.22998046875,17.059999465942383,1403.3000183105469,13233.800048828125,2.5999999046325684,-0.09999999776482582,-1.5000000596046448,2731.300048828125,255.0,255.0,True,-0.016737834384026273,1.5317667893898528,0.0002274794414482341,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-1672.0699462890625,-1343.0400390625,16.989999771118164,13014.100341796875,18963.900146484375,2.800000011920929,-1.0999999940395355,-1.5000000596046448,-1593.0000305175781,255.0,0.0,,-0.009595000476050265,2.221341722284006,-3.138306425852986e-05,True,0.0,True,12,10,False,
74,4148,126,False,False,1,6513.153939849124,-1331.1700439453125,-980.530029296875,93.12999725341797,-5981.300048828125,9637.80029296875,0.0,-5060.4998779296875,-3223.0999755859375,47.800002098083496,1.0,-0.32487590918502013,2.478644528211535,-2.004184794715417,b8a489d3a8b,DaigoShigueno06,18.0,-1169.47998046875,-1058.780029296875,17.010000228881836,-13138.199462890625,4208.699951171875,2.8999999165534973,-0.09999999776482582,-0.0,2209.2999267578125,255.0,255.0,,-0.009568208097172145,0.24221217355513466,-1.7761568122424222e-05,True,4,4,False,,False,,b20343a1a6b,Nezhaq,16.0,-2829.68994140625,-4260.43994140625,16.989999771118164,-12359.599609375,6618.0999755859375,5.299999713897705,-0.19999999552965164,0.19999999552965164,-1944.7999572753906,248.0,3.0,,-0.00958620008944723,0.5318538956897183,-0.0001341003246786478,True,False,,False,16,18,,enpitsu,76561198039309853,26.0,702.6300048828125,4512.10009765625,17.059999465942383,-214.3000030517578,12920.899658203125,2.3000000417232513,0.19999999552965164,-0.19999999552965164,3114.4000244140625,255.0,255.0,True,-0.016745855637912175,1.0148059851230782,6.616563961489717e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,20.0,-1553.280029296875,-1193.5400390625,16.989999771118164,15252.2998046875,16958.900146484375,5.299999713897705,0.19999999552965164,-0.0,-1854.6000671386719,255.0,0.0,,-0.009608779296506944,2.3683031015262928,-6.624330996162612e-05,True,0.0,False,12,10,False,
75,4245,129,False,False,1,4064.066925057586,938.9500122070312,1076.1600341796875,287.8500061035156,15290.899658203125,4129.89990234375,-5451.300048828125,-2894.5001220703125,1143.6000061035156,-5129.6002197265625,1.0,-0.5851782700945803,2.1539600660784677,2.188294815920095,b8a489d3a8b,DaigoShigueno06,18.0,870.6900024414062,927.2100219726562,226.47000122070312,6188.4002685546875,-1530.2999877929688,-349.0999984741211,2234.1000366210938,1548.5000610351562,4781.199951171875,255.0,68.0,,1.0321039291595755,0.6112930054172128,2.318310217326808,True,6,5,False,,False,,b20343a1a6b,Nezhaq,16.0,926.7899780273438,365.30999755859375,16.989999771118164,5454.69970703125,15184.000244140625,5.099999904632568,-0.5000000074505806,-0.7000000029802322,-169.69999313354492,128.0,87.0,,-0.00961997619105059,1.9084219392508415,-9.169210702136963e-05,True,False,152.0,False,16,18,,enpitsu,76561198039309853,26.0,695.2100219726562,5665.47021484375,29.360000610351562,2.800000011920929,-6.499999761581421,-0.9000000357627869,-0.29999999329447746,-0.0,-0.09999999776482582,255.0,128.0,False,-0.05177326846511832,-1.0950530460020877,-0.01807630469712241,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,21.0,-2784.590087890625,2124.699951171875,82.63999938964844,-2024.7999572753906,16373.599853515625,-1025.0,-3496.400146484375,-302.8000068664551,233.29999923706055,255.0,128.0,,0.8322523547082251,1.799792657104091,0.28091943010074205,True,0.0,False,14,12,False,
76,4289,131,False,False,1,3965.831916198785,2831.64990234375,1678.6300048828125,118.76000213623047,6699.0997314453125,13380.799560546875,2058.9999389648438,2214.499969482422,860.4000091552734,3833.800048828125,1.0,0.283276254293906,-0.7258464857109191,-0.023110578365190898,b20343a1a6b,Nezhaq,16.0,2825.080078125,1511.300048828125,16.989999771118164,11223.599853515625,11982.7001953125,5.099999904632568,1.899999976158142,2.0000000298023224,430.6999969482422,255.0,184.0,,-0.009594347259465624,2.320487910451855,4.723445239487788e-06,True,18,16,False,137.0,False,,b8a489d3a8b,DaigoShigueno06,18.0,1890.4200439453125,649.8900146484375,17.010000228881836,8588.200073242188,-4061.7999267578125,2.7000001072883606,-0.5000000074505806,0.09999999776482582,-12.200000286102295,255.0,,,-0.009541095028208518,-2.697841406473422,5.425207990219611e-05,,False,,False,6,6,,enpitsu,76561198039309853,26.0,1198.5,4612.02978515625,17.020000457763672,13397.39990234375,-10001.900024414062,2.7000001072883606,0.7999999821186066,-0.5000000074505806,42.5,255.0,255.0,,-0.016777354340955248,-2.5051542411028658,-9.091155061532261e-05,True,False,False,251.87463237393288,True,False,,games5425898691,bf81d8692db,20.0,-2720.510009765625,4692.08984375,17.010000228881836,11155.50048828125,9949.69970703125,2.800000011920929,-0.19999999552965164,-0.0,-2053.699951171875,255.0,0.0,,-0.009594753456857109,2.4806280904174405,1.2126793626405503e-05,True,255.0,False,14,12,False,
77,4331,132,False,False,0,9109.645899058985,-3786.780029296875,-3498.81005859375,96.16000366210938,-26708.60107421875,14448.499755859375,1617.7000427246094,2352.4000549316406,-1055.1000213623047,5417.80029296875,0.0,-0.8171937982678587,2.2789157890476286,1.0617726804988845,76561198039309853,enpitsu,26.0,-3626.27001953125,-3664.239990234375,101.58999633789062,-19244.69970703125,12377.900390625,2329.199981689453,-931.1000061035156,-5361.9000244140625,795.1000213623047,255.0,255.0,,0.5376345581389402,2.075094889256548,-0.4619122520697606,True,2,1,False,185.0,False,,bf81d8692db,games5425898691,20.0,721.219970703125,-5061.2099609375,24.860000610351562,-6925.5999755859375,-278.50000381469727,-437.20001220703125,2064.7000122070312,14.40000057220459,-2088.0999755859375,0.0,128.0,,0.036946647841362194,3.039647683272904,0.33479782884376164,True,False,255.0,False,12,14,,DaigoShigueno06,b8a489d3a8b,18.0,-3904.889892578125,185.25999450683594,41.4900016784668,-15127.5,5669.7998046875,-2026.199951171875,-755.9999847412109,-2630.4000854492188,2058.300018310547,255.0,255.0,,-0.1764617951994952,-2.9366760711774393,-0.4020455939855958,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-4038.639892578125,-3239.22998046875,198.14999389648438,3830.0,-11046.99951171875,-167.5,2124.1000366210938,-139.399995803833,398.80001068115234,128.0,255.0,,0.22165406537579432,-1.5368088844940053,-1.3325238373614472,True,122.0,False,20,16,False,
78,4333,132,False,False,1,3448.6671294609505,3924.409912109375,3490.139892578125,111.44999694824219,5937.60009765625,12724.000244140625,2782.9000854492188,244.3000030517578,-3389.7000122070312,-4944.700012207031,1.0,1.1948816524878605,-2.8719685157113717,0.636977322968463,b20343a1a6b,Nezhaq,16.0,3988.830078125,3340.89990234375,194.33999633789062,-11222.7001953125,11265.899658203125,-678.4999847412109,-2767.9998779296875,-3941.4999389648438,1792.5,128.0,255.0,,-0.4582257796605203,1.4922141757335734,-1.3625829692431,True,20,17,False,122.0,False,,b8a489d3a8b,DaigoShigueno06,18.0,3995.75,-205.3300018310547,73.62999725341797,6590.7000732421875,866.3999938964844,5957.60009765625,-466.50001525878906,-4061.7999267578125,1838.6000061035156,255.0,255.0,,0.6405108117443152,2.6174752248786004,-0.3395988545576522,True,False,255.0,False,8,8,,enpitsu,76561198039309853,26.0,3806.639892578125,3556.320068359375,115.0999984741211,11769.300537109375,-6638.0999755859375,-238.60000610351562,1777.2000122070312,2204.600067138672,-4714.89990234375,255.0,255.0,,-0.9652189962460485,-1.0855106372716132,-1.446473089673024,True,1,False,185.0,False,2,,games5425898691,bf81d8692db,20.0,-659.8300170898438,5061.7099609375,18.93000030517578,6423.3001708984375,-234.20000076293945,-677.9000091552734,-2671.199951171875,467.40001678466797,-815.2999877929688,128.0,128.0,,-0.005662533833533003,-2.904791040050689,0.083435815455434,True,255.0,False,14,12,False,
79,4335,132,False,False,0,9159.101644054077,-3974.830078125,-3486.1201171875,169.11000061035156,-692.9000091552734,2245.5999755859375,5555.999755859375,5571.5997314453125,-426.19998931884766,2185.0999450683594,0.0,-0.9365662734961092,-2.5950887040837567,-0.08914981976057075,76561198039309853,enpitsu,26.0,-3837.340087890625,-3553.43994140625,119.04000091552734,-3762.3001098632812,-453.4000015258789,1172.7999877929688,-2331.7999267578125,-2759.1000366210938,4147.099914550781,255.0,128.0,,0.9775727322191776,0.8270968926310324,-1.9759713099549399,True,2,1,False,185.0,False,,bf81d8692db,games5425898691,20.0,608.4500122070312,-5055.31005859375,16.540000915527344,-6216.199951171875,1256.9999694824219,20.999999046325684,-32.799999713897705,-56.599998474121094,-257.2999954223633,255.0,128.0,,0.008594529728627558,2.866113433128388,-0.010412194892649862,True,False,255.0,False,12,14,,DaigoShigueno06,b8a489d3a8b,18.0,-4043.179931640625,172.8699951171875,132.67999267578125,-3414.2001342773438,-4693.599853515625,5766.400146484375,1677.8999328613281,2757.9998779296875,1960.7000732421875,255.0,255.0,,-0.7828399818888023,-2.1550943742897846,-0.7880234889071337,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-3955.27001953125,-3356.260009765625,257.7099914550781,1582.1000671386719,640.5000305175781,8062.1002197265625,517.599983215332,5084.599914550781,2031.9000244140625,128.0,255.0,,0.5746282905591611,-1.7821883509909404,-2.288462735996052,True,122.0,False,20,17,False,
80,4337,133,False,False,1,3513.9272788423204,3989.179931640625,3472.68994140625,194.8699951171875,4820.299987792969,-1128.7000274658203,767.3999786376953,-629.0000152587891,387.90000915527344,-2078.9999389648438,1.0,0.7756550171093464,2.3870639953649286,-0.3677398956685876,b20343a1a6b,Nezhaq,16.0,3944.7099609375,3352.02001953125,293.7799987792969,-1582.1000671386719,-640.5000305175781,1273.1999969482422,-722.9000091552734,-4910.400085449219,2369.499969482422,128.0,193.0,,-0.5225481041552399,1.851952698248827,-2.814651495835186,True,20,17,False,122.0,False,,b8a489d3a8b,DaigoShigueno06,18.0,4060.8798828125,-136.35000610351562,169.47000122070312,2068.9999389648438,6019.6002197265625,5267.60009765625,-2105.500030517578,-2053.9999389648438,1612.2000122070312,255.0,255.0,,0.7219822364067,1.875536568268745,-1.0729111793784867,True,False,255.0,False,8,8,,enpitsu,76561198039309853,26.0,3862.330078125,3557.469970703125,134.30999755859375,2263.9999389648438,820.9999847412109,1942.7999877929688,2268.5000610351562,3829.2999267578125,746.5000152587891,255.0,128.0,,-0.9253119489439826,-0.521155048759708,-2.425857269651687,True,1,False,185.0,False,2,,games5425898691,bf81d8692db,20.0,-608.4500122070312,5055.31005859375,16.540000915527344,6216.199951171875,-1256.9999694824219,20.999999046325684,32.799999713897705,56.599998474121094,-257.2999954223633,255.0,128.0,,-0.008594529728627558,-2.866113433128388,-0.010412194892649862,True,255.0,False,14,12,False,
81,4340,133,False,False,0,9150.663670735174,-3995.77001953125,-3469.64990234375,213.25999450683594,-384.7999954223633,489.90001678466797,1810.5999755859375,2935.4000854492188,-368.49998474121094,-414.1999816894531,0.0,-0.5999794294544936,-2.323903015610177,-0.5648226747752637,76561198039309853,enpitsu,26.0,-3868.800048828125,-3573.050048828125,151.1300048828125,-436.6999816894531,-1830.2999877929688,1611.7999267578125,-2563.3999633789062,-4640.0,1465.8999633789062,255.0,128.0,,0.5800398569602528,0.2805960535232068,-2.9112294165722195,True,2,1,False,185.0,False,,bf81d8692db,games5425898691,20.0,488.29998779296875,-5021.31982421875,17.010000228881836,-7345.0,2592.5,5.899999737739563,-9.599999785423279,3.1999999284744263,-1034.4000244140625,255.0,11.0,,0.009493738949285993,2.8259036596713196,-0.0008610468887295059,True,False,255.0,False,12,14,,DaigoShigueno06,b8a489d3a8b,18.0,-4070.429931640625,92.12999725341797,201.8699951171875,-1326.300048828125,-7086.7999267578125,4397.099914550781,2413.5000610351562,2082.4000549316406,673.7999725341797,255.0,255.0,,-0.5948853510718793,-1.6904218500152326,-1.2916229875643201,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-3933.4599609375,-3343.469970703125,298.6400146484375,1849.9000549316406,1495.3999328613281,562.2000122070312,906.2999725341797,4799.89990234375,2527.7000427246094,128.0,128.0,,0.44773371587139027,-1.883204229364938,2.9604232906432997,True,122.0,False,20,17,False,
82,4354,133,False,False,0,9132.108213158179,-3996.590087890625,-3449.6298828125,215.8699951171875,630.2000045776367,240.9000015258789,-1252.5,2805.2999877929688,-48.20000171661377,230.9000015258789,0.0,0.7227194728224395,-2.4709610786848226,-1.4488346254290718,76561198039309853,enpitsu,26.0,-3884.860107421875,-3658.43994140625,152.32000732421875,-311.299991607666,-1784.1999816894531,-1489.2999267578125,192.90000915527344,-2149.7000122070312,1145.8000183105469,128.0,128.0,,-0.5590348316778591,1.3922292949611281,1.2022370288504796,True,2,2,False,185.0,False,,bf81d8692db,games5425898691,20.0,31.149999618530273,-4823.5498046875,17.010000228881836,-11784.300537109375,3165.7000732421875,2.3000000417232513,-2.0000000298023224,0.29999999329447746,423.3000183105469,255.0,164.0,,0.009551203506350827,2.8986407479265934,-0.00016053313475245478,True,False,241.0,False,12,14,,DaigoShigueno06,b8a489d3a8b,18.0,-4072.06005859375,-393.30999755859375,210.72999572753906,589.7999954223633,-10779.7998046875,-2655.8999633789062,1194.3000030517578,-1029.7000122070312,7.400000095367432,255.0,255.0,,0.21347863767756375,-1.5356316413495192,-1.3876745969909363,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-3825.659912109375,-3255.969970703125,282.95001220703125,1849.9000549316406,1495.3999328613281,-1290.5999755859375,-65.9000015258789,2862.2000122070312,-274.4000053405762,128.0,0.0,,0.495942955958344,-1.7884747693214431,-0.6707672013344866,True,122.0,False,20,18,False,
83,4374,134,False,False,0,9097.484254540102,-3864.06005859375,-3459.699951171875,96.26000213623047,3014.1000366210938,-663.6000061035156,140.6999969482422,898.7999725341797,3271.9000244140625,1656.300048828125,0.0,-0.329301757401847,-2.969767999949771,2.90452432093832,76561198039309853,enpitsu,26.0,-3925.429931640625,-3671.530029296875,38.61000061035156,-757.2000122070312,3975.7998657226562,190.40000915527344,-645.0,109.49999809265137,-1818.8999938964844,255.0,0.0,False,-0.07622193368119237,1.8829182209495614,0.38586912128118556,True,2,2,False,185.0,False,,bf81d8692db,games5425898691,20.0,-527.7899780273438,-4757.91015625,17.010000228881836,516.5999984741211,-34.700000286102295,2.5999999046325684,-0.3999999910593033,1.5000000596046448,0.0,0.0,128.0,,0.009881933690635726,3.0739869849640398,-4.8076258290273764e-05,True,False,241.0,False,12,14,,DaigoShigueno06,b8a489d3a8b,18.0,-3857.419921875,-1304.72998046875,19.18000030517578,2760.7998657226562,-12057.19970703125,-369.70001220703125,-332.00000762939453,-966.2999725341797,-61.90000057220459,128.0,128.0,,0.029706345675751446,-1.341383454140416,-0.08711016995575327,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-3742.139892578125,-3215.77001953125,53.18000030517578,432.99999237060547,1163.499984741211,-726.9000244140625,-844.4000244140625,-5287.5,1256.6000366210938,238.0,128.0,,-0.3170977284011935,-2.5805580495120655,-1.0325112800174292,True,108.0,False,20,18,False,
