,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
71,4886,153,False,True,1,2427.5391059867043,-1039.6600341796875,3675.02001953125,145.97999572753906,7972.7001953125,14812.900390625,2867.39990234375,-5096.300048828125,396.3999938964844,-1365.3999328613281,1.0,-0.29065794614859747,-2.0411409051927554,-0.5293531937321055,2535471263675040,T1Anders7,15.0,-1224.719970703125,3593.860107421875,46.0099983215332,6129.2999267578125,15135.30029296875,3139.7000122070312,522.5,120.9000015258789,-2104.199981689453,128.0,12.0,,-0.0018892656551784777,2.0909792500912174,0.010392289536045629,True,181.0,False,6,False,4,,2535435908546018,abarneswills3,13.0,-1120.31005859375,1171.43994140625,17.010000228881836,474.0999984741211,22707.900390625,2.0999999344348907,-0.0,-0.0,0.0,255.0,128.0,False,-0.00959848667233689,1.5916914086849194,1.4163322162042821e-05,True,134.0,False,6,6,False,,enpitsu,76561198039309853,30,1167.72998046875,1263.219970703125,94.80999755859375,-3885.5999755859375,19583.599853515625,718.7000274658203,-5032.200012207031,-2206.300048828125,240.40000915527344,128.0,128.0,,-0.6462960485328693,-1.946988793441552,3.090000866672167,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-218.85000610351562,-204.9199981689453,73.91000366210938,631.1000061035156,22338.9990234375,1247.699966430664,-5465.30029296875,571.1999893188477,232.29999542236328,255.0,128.0,-1.406062622356631,1.5794816655316593,0.0225724473624388,True,11,False,14,,False,,
72,4911,153,True,True,1,1227.429149709843,-321.57000732421875,4984.740234375,144.32000732421875,15676.800537109375,11052.80029296875,1334.9000549316406,-2528.300018310547,-809.3000030517578,-4829.89990234375,1.0,-0.7407556254288372,2.710686603379463,1.211067632983284,2535471263675040,T1Anders7,15.0,-527.7899780273438,4960.2900390625,55.709999084472656,15293.900146484375,12124.3994140625,-2618.800048828125,3968.0999755859375,3192.2000122070312,2076.699981689453,128.0,13.0,,-0.12746139867184758,2.5404362519883352,1.4310721090587382,True,134.0133592185154,True,6,False,5,,2535435908546018,abarneswills3,13.0,-761.5399780273438,3324.260009765625,128.9199981689453,5041.400146484375,22199.49951171875,1428.2000732421875,2169.7999572753906,-2272.100067138672,-679.4999694824219,128.0,240.0,True,0.4224280543357144,1.8085915805596,-0.05774911089850172,True,165.0,False,8,6,False,,enpitsu,76561198039309853,30,801.6199951171875,3149.050048828125,16.979999542236328,-1875.8999633789062,17958.699951171875,20.799999237060547,22.40000009536743,12.100000381469727,-70.50000190734863,128.0,128.0,,-0.018115866279764047,1.4744532830294874,-0.0005855978524872558,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-166.13999938964844,1833.1400146484375,34.959999084472656,554.0000152587891,21571.10107421875,-3012.9998779296875,-1411.9000244140625,34.30000066757202,3.1999999284744263,255.0,128.0,0.02763556828332833,1.5959359496280314,0.002522172923897489,True,12,False,14,,False,,
73,5166,154,False,False,1,5201.351436746488,9.970000267028809,14.670000076293945,94.01000213623047,11726.99951171875,24549.3994140625,2766.9000244140625,-184.0999984741211,63.09999942779541,721.5000152587891,1.0,0.0005279169554027751,-0.0060148037230043794,0.0015359365032231078,2535435908546018,abarneswills3,10.0,-77.16000366210938,-166.41000366210938,49.189998626708984,14965.10009765625,15405.2001953125,3429.4000244140625,-869.7000122070312,-145.20000457763672,367.59998321533203,230.0,173.0,True,-0.023689939753540872,2.3099519080903232,-0.018055161649864874,True,0.0,False,6,False,4,,2535471263675040,T1Anders7,9.0,2656.169921875,-4331.8701171875,20.520000457763672,15017.900390625,2723.2998657226562,-1941.4999389648438,3568.599853515625,-79.20000076293945,4184.2999267578125,254.0,255.0,,-0.10524953589885173,2.3092789352288814,-0.06141102002301867,True,31.0,False,4,4,False,,enpitsu,76561198039309853,30,185.75,297.2200012207031,126.08000183105469,-17984.300537109375,-14276.8994140625,1303.5000610351562,969.0000152587891,-4839.5001220703125,-2426.699981689453,255.0,0.0,,-0.9567521111190302,-0.9941463066364172,0.47023182505691946,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-1967.1700439453125,3535.010009765625,17.010000228881836,-18680.400390625,9036.900024414062,1.899999976158142,1.0999999940395355,-0.5000000074505806,-79.80000019073486,255.0,104.0,-0.009592971357207351,0.4520619958483544,4.699343386438237e-05,True,False,False,False,0.0,False,,
74,5168,154,False,False,0,5332.6529037903965,2.5799999237060547,-116.4000015258789,142.75999450683594,19505.400390625,2561.400146484375,5390.0,1863.8999938964844,-2732.0999145507812,-5006.099853515625,0.0,-0.16847292039288983,-0.024881745070788566,0.2445624229274389,76561198039309853,enpitsu,30.0,-65.05999755859375,-226.4600067138672,133.3800048828125,10032.60009765625,-614.5000076293945,1002.9000091552734,503.1999969482422,1055.8000183105469,5374.1998291015625,255.0,0.0,,1.3419236380154402,2.820969492054127,2.1040066530260133,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,2090.760009765625,-3597.010009765625,17.010000228881836,18374.7998046875,-9589.500122070312,2.0999999344348907,-1.7000000178813934,0.9000000357627869,-1025.199966430664,255.0,22.0,,0.009594595239175902,-0.4924370038247254,-0.00013619826966968364,True,0.0,False,False,False,False,,abarneswills3,2535435908546018,10,-11.15999984741211,66.94000244140625,69.27999877929688,-12084.69970703125,-19291.500244140625,2809.89990234375,2230.2000427246094,3568.2000732421875,2817.3001098632812,255.0,187.0,True,-0.14525730856760824,-2.079093855401946,-0.13415224239860196,True,0.0,False,6,False,5,,T1Anders7,2535471263675040,9.0,-2748.22998046875,4286.259765625,15.6899995803833,-7897.5,-7199.7998046875,143.4000015258789,-32.99999952316284,-42.69999980926514,3849.5001220703125,255.0,255.0,0.009104069979202096,-1.952750773247995,-0.0026693099610297882,True,4,False,4,31.0,False,,
75,5251,157,False,True,0,7022.336210411902,3921.929931640625,31.110000610351562,795.22998046875,-16215.2001953125,22171.69921875,-2171.7999267578125,105.9000015258789,4435.10009765625,4039.5001220703125,0.0,-0.23646253142190107,1.1306129499215836,0.9028395608869662,bf81d8692db,games5425898691,19.0,4081.14990234375,-110.27999877929688,809.530029296875,-223.70000839233398,19417.5,-8429.099731445312,-631.1000061035156,-315.3000068664551,146.09999656677246,255.0,255.0,,0.4094848638323773,1.5627042457203282,-1.5386537036124501,True,142.13576768034252,True,False,False,False,,76561198039309853,enpitsu,30.0,3310.219970703125,-36.31999969482422,17.059999465942383,10458.800048828125,1280.5000305175781,1.1999999731779099,-0.5999999865889549,0.29999999329447746,0.0,255.0,255.0,,0.016822495792230784,0.12182490712629333,4.768579662061695e-05,True,0.0,False,2,2,False,,abarneswills3,2535435908546018,10,-2411.449951171875,-136.9600067138672,90.72000122070312,-11884.69970703125,9892.999877929688,-1120.0,-680.0,-3658.2000732421875,810.0,254.0,255.0,False,-0.8760800998326215,2.643347194056545,-0.10164602396597103,False,0.0,False,8,False,8,,T1Anders7,2535471263675040,10.0,-2726.389892578125,3995.77001953125,17.010000228881836,8454.89990234375,-1445.8000183105469,1.899999976158142,0.5999999865889549,0.5000000074505806,0.0,254.0,128.0,0.00946514866246785,-0.16936981821656724,-5.090076065976494e-05,True,4,False,4,255.0,False,,
76,5314,159,False,False,1,9774.264567967908,-790.0800170898438,-4487.740234375,313.5299987792969,-24030.50048828125,-7232.80029296875,-7272.39990234375,-88.29999923706055,-5607.5,2132.4000549316406,1.0,-0.13029403907918594,-1.7774916046141331,1.5447157599115335,2535471263675040,T1Anders7,10.0,-652.52001953125,-4504.259765625,389.3999938964844,-15439.3994140625,-4675.799865722656,1024.800033569336,-167.99999237060547,3708.900146484375,4057.6998901367188,128.0,62.0,,0.6880373483387004,2.6731582806099836,0.5739626000905318,True,197.0,False,6,False,4,,2535435908546018,abarneswills3,15.0,3528.110107421875,-1056.550048828125,16.989999771118164,-9484.000244140625,-15015.2001953125,2.3000000417232513,-0.0,-0.29999999329447746,-16.00000023841858,255.0,128.0,False,-0.00958899987634833,-1.0052501384509311,-2.927247783993897e-05,True,182.97735045033113,True,8,8,False,,enpitsu,76561198039309853,30,-2402.280029296875,-698.489990234375,17.059999465942383,6776.7999267578125,-4837.699890136719,3.100000023841858,0.09999999776482582,-0.5000000074505806,-3272.5,255.0,0.0,False,-0.016703171034486177,-2.201168586189976,-1.0765486931025799e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-1911.77001953125,277.30999755859375,17.010000228881836,-5912.19970703125,14724.100341796875,2.3000000417232513,-0.09999999776482582,-0.0,2031.1000061035156,255.0,255.0,-0.009577933031296209,1.1199274211291155,1.2665022167637316e-05,True,False,False,False,130.0,False,,
77,5380,161,False,False,0,4841.540283302962,3819.39990234375,4042.0400390625,150.88999938964844,-6176.500244140625,17763.299560546875,11457.2998046875,-5165.5999755859375,362.20001220703125,-3030.5999755859375,0.0,-0.7082979075564175,-2.8312653076938257,0.8622925366896717,76561198039309853,enpitsu,30.0,3792.75,3788.81005859375,155.82000732421875,-7254.1998291015625,18305.0,3087.7999877929688,501.8000030517578,-5477.0001220703125,6.200000047683716,128.0,255.0,False,-0.030519268038440992,1.6175211319714717,-0.6867779221762695,True,146.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,3563.3701171875,1255.4000244140625,17.010000228881836,-5127.2998046875,14740.2001953125,-0.19999999552965164,-0.7000000029802322,2.3000000417232513,261.00000381469727,255.0,185.0,,0.009596972609775923,1.9124255183840309,-7.105299283845257e-05,True,114.38036986576613,True,False,False,False,,abarneswills3,2535435908546018,11,-998.8800048828125,4430.8798828125,16.989999771118164,8899.099731445312,9405.0,4.600000083446503,-0.29999999329447746,-0.19999999552965164,0.0,128.0,128.0,False,0.009638063696978847,0.8130043113641208,5.5190343465947325e-05,True,179.0,False,8,False,8,,T1Anders7,2535471263675040,10.0,2732.77001953125,5087.10009765625,534.6599731445312,-3760.5999755859375,653.0999755859375,5643.4002685546875,-48.80000114440918,-704.3000030517578,375.0,255.0,128.0,-0.9509236445949258,2.9614518938867262,-1.5769729254199132,True,4,False,6,197.0,False,,
78,5412,163,False,False,1,10739.973217804558,-2586.429931640625,-5019.7099609375,1046.8900146484375,3303.9999389648438,4698.399963378906,5880.7000732421875,2638.599853515625,1541.199951171875,-5163.499755859375,1.0,0.37637076469424985,-2.3486962302886583,1.2541174378028392,2535471263675040,T1Anders7,10.0,-2461.429931640625,-5103.419921875,990.6900024414062,3787.2000122070312,-160.6999969482422,2065.2000427246094,-517.0000076293945,893.7999725341797,-529.7000122070312,255.0,171.0,,0.7513963218236209,-3.1309622963235526,-1.5808158904740586,True,197.0,False,6,False,4,,2535435908546018,abarneswills3,11.0,-44.349998474121094,-4967.56005859375,16.989999771118164,-10237.7001953125,1730.5999755859375,4.600000083446503,0.7000000029802322,0.19999999552965164,-12.300000190734863,254.0,128.0,False,-0.009571952466151884,0.1695642467618647,5.8216524857296926e-05,True,179.0,False,8,8,False,,enpitsu,76561198039309853,30,-2500.679931640625,-5038.5400390625,201.27999877929688,12080.799560546875,-245.79999923706055,-2166.3999938964844,-300.9000015258789,-443.8999938964844,-2245.800018310547,255.0,255.0,False,0.012644204484809657,-1.6515772065445042,1.565763346596171,True,146.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2010.1600341796875,-2219.360107421875,17.010000228881836,14732.099609375,7631.400146484375,2.3000000417232513,-0.3999999910593033,-0.0,2002.7999877929688,255.0,255.0,-0.009576667628900408,2.593853410065872,3.983091770052862e-05,True,False,False,False,86.0,False,,
79,5474,165,False,False,1,9530.916047920073,-1877.97998046875,-3978.300048828125,707.8300170898438,-5174.000244140625,19706.099853515625,-6934.69970703125,-3762.60009765625,-3791.6000366210938,-2732.2000122070312,1.0,0.03619720011427988,-1.5154861383754064,1.2956104912056037,2535435908546018,abarneswills3,11.0,-1812.1400146484375,-4159.18994140625,690.739990234375,-7698.0999755859375,10985.10009765625,6227.60009765625,-2565.4998779296875,-3074.4000244140625,1686.1000061035156,254.0,128.0,True,1.0010930096505861,1.4129867552864088,0.8902896917713066,True,76.48849023798462,True,10,False,9,,2535471263675040,T1Anders7,10.0,-1523.6500244140625,-4250.4599609375,115.12000274658203,2456.3999938964844,6446.9000244140625,-10019.199829101562,-395.99998474121094,13.40000033378601,-565.2999877929688,255.0,0.0,,0.5060601071267873,0.47192555691358046,0.05427622541944945,True,166.0,False,8,4,False,,enpitsu,76561198039309853,30,-2965.6201171875,-4662.6298828125,17.030000686645508,-9799.099731445312,10136.599731445312,1.5000000596046448,-1.1999999731779099,1.0999999940395355,-1985.0,255.0,0.0,False,-0.016753254972213912,0.8377737794660594,-0.00021323046136796409,True,119.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1532.6300048828125,-2505.0400390625,17.010000228881836,-7877.39990234375,7232.5,2.3999999463558197,-0.3999999910593033,-0.0,-2382.5,255.0,0.0,-0.009520939300032907,0.7981792143801424,-3.9681425160304656e-05,True,False,False,False,86.0,False,,
80,5507,166,False,False,0,4685.294478654459,2467.989990234375,1878.780029296875,354.3599853515625,4728.500061035156,-4003.900146484375,7065.9002685546875,4427.200012207031,2793.599853515625,-2931.7001342773438,0.0,-0.9680410165218243,0.010968922993968608,1.9132997385458947,bf81d8692db,games5425898691,19.0,2442.93994140625,1752.77001953125,226.41000366210938,2924.1000366210938,-4561.7999267578125,2688.3999633789062,1240.8999633789062,-5317.60009765625,657.6999664306641,255.0,154.0,,-0.9484108228738469,0.6325735850994809,-0.47206597664775457,True,84.66713993010981,True,4,False,3,,76561198039309853,enpitsu,30.0,3368.14990234375,2764.919921875,17.030000686645508,9312.80029296875,-19651.099853515625,0.7999999821186066,0.29999999329447746,-0.5999999865889549,58.89999866485596,255.0,0.0,False,0.016779777107814826,-1.1220726541996477,-7.57777732343709e-05,True,171.0,False,4,4,False,,abarneswills3,2535435908546018,15,2590.14990234375,3067.10009765625,677.2999877929688,6382.2998046875,-9178.300170898438,-3427.3001098632812,958.4999847412109,406.89998626708984,732.0999908447266,254.0,128.0,False,-0.8333810927250851,-2.0544457942773278,1.421477145405381,True,72.0,False,10,False,10,,T1Anders7,2535471263675040,10.0,1826.800048828125,3508.330078125,17.010000228881836,3167.5,-10241.400146484375,2.0999999344348907,0.0,0.3999999910593033,-5.199999809265137,254.0,128.0,0.009536868432024526,-1.2717095179656002,4.810736607984341e-05,True,4,False,8,166.0,False,,
81,5560,168,False,False,1,7562.627956082173,-3355.419921875,-1114.5,490.05999755859375,-237.29999542236328,20756.69921875,8269.299926757812,1669.2999267578125,-2899.89990234375,-4763.399963378906,1.0,0.729518041233256,-1.4962734227880798,0.6490552137730127,2535471263675040,T1Anders7,10.0,-3345.330078125,-1289.7099609375,320.2200012207031,-4837.900085449219,17627.5,3495.4998779296875,-1704.4000244140625,2434.7000122070312,-71.30000114440918,,0.0,,0.5798493562051046,1.5574671462245842,0.36962120439592455,True,131.54343226135416,True,10,False,5,,2535435908546018,abarneswills3,15.0,-3420.22998046875,-1463.25,115.05000305175781,-2622.0999145507812,9247.999877929688,3817.9000854492188,2373.9999389648438,672.5,0.0,255.0,,,0.24537676301800027,1.2944028724327792,-8.870688015510902e-05,True,56.38388814208328,True,12,10,False,,enpitsu,76561198039309853,30,-3379.7900390625,1442.5,17.049999237060547,5149.000244140625,21733.798828125,2.7000001072883606,-0.0,0.5000000074505806,0.0,255.0,,,-0.016770739032438396,1.8034278528169023,-4.68222790805288e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2967.360107421875,-966.47998046875,17.010000228881836,-6042.1002197265625,6539.6002197265625,2.0999999344348907,0.5000000074505806,-1.0000000149011612,-154.79999542236328,255.0,81.0,-0.009499272686370078,0.8201280687773882,-2.9298265786654092e-05,True,4,False,4,63.0,False,,
82,5687,173,False,False,0,9694.944412165905,1427.949951171875,-4272.2900390625,111.0999984741211,-3174.2001342773438,12678.1005859375,4818.500061035156,3369.7000122070312,-4496.9000244140625,-2102.7999877929688,0.0,-0.8113011619546094,2.6038801927017605,-0.6311882700765571,bf81d8692db,games5425898691,19.0,1398.1300048828125,-4469.0,17.0,-4544.4000244140625,10708.299560546875,3.3000001311302185,0.19999999552965164,-0.9000000357627869,-40.59999942779541,255.0,128.0,,0.009550562956485141,1.9660065107804052,9.925818966016403e-05,True,0.0,False,4,False,4,,76561198039309853,enpitsu,30.0,3484.5,-4224.740234375,1482.72998046875,1328.800048828125,3706.7001342773438,4543.0999755859375,111.89999580383301,-222.29999542236328,-67.8000020980835,128.0,128.0,False,-0.6824680751473549,0.3313525684111691,1.837544915770618,True,207.0,False,6,6,False,,abarneswills3,2535435908546018,10,3476.419921875,-56.349998474121094,17.0,-5684.0997314453125,5025.0,3.400000035762787,-4.399999976158142,4.000000059604645,-1036.2000274658203,255.0,128.0,,0.009528051859441954,2.3870815653964548,1.3943886990793694e-05,True,53.0,False,12,False,10,,T1Anders7,2535471263675040,10.0,3971.1298828125,-3773.81005859375,329.989990234375,4918.500061035156,11105.999755859375,-7256.500244140625,2036.7999267578125,1187.0999908447266,243.89999389648438,255.0,128.0,-0.05254861558287166,1.3541062847153826,-0.00010211878290895467,True,6,False,12,255.0,False,,
83,5725,174,False,False,0,7903.528967721834,993.030029296875,-2534.4599609375,141.61000061035156,-1489.7000122070312,16175.6005859375,467.90000915527344,3509.2999267578125,-4426.199951171875,-2023.0000305175781,0.0,0.13268368091281757,2.4727626023138183,-2.55705381080212,bf81d8692db,games5425898691,19.0,962.3099975585938,-2660.10009765625,17.010000228881836,-231.90000534057617,15483.800048828125,-0.29999999329447746,0.0,-0.7000000029802322,-178.79999160766602,255.0,128.0,,0.009598142031393246,1.56685654793126,0.00015657103502107395,True,15.332524640585788,True,4,False,4,,76561198039309853,enpitsu,30.0,3673.3701171875,-3707.550048828125,1486.3399658203125,1403.3000183105469,3734.8001098632812,-4402.39990234375,49.60000038146973,-1148.7999725341797,467.2999954223633,128.0,128.0,False,-1.0644149378532521,2.3611511513773435,-0.00034871056478364906,True,207.0,False,6,6,False,,abarneswills3,2535435908546018,11,2790.860107421875,648.0800170898438,17.0,-2814.8001098632812,2922.0001220703125,3.400000035762787,0.0,-0.3999999910593033,0.0,128.0,128.0,,0.009621091783619216,2.3374962091951152,3.0192040641200998e-05,True,53.0,False,12,False,10,,T1Anders7,2535471263675040,10.0,3411.840087890625,-2176.580078125,16.979999542236328,-14317.80029296875,13286.400146484375,3.3000001311302185,4.300000071525574,-10.299999713897705,-557.7000045776367,255.0,60.0,0.009401018506303795,2.387396356717756,0.00025143629572644,True,6,False,12,194.93939758628926,True,,
84,5748,175,False,False,0,6461.592690983205,859.510009765625,-1078.550048828125,94.80999755859375,-1977.5,16156.500244140625,1553.0000305175781,-2462.2000122070312,-3867.60009765625,-1981.1000061035156,0.0,-0.689696395223473,2.0161113771865273,-0.6573928911186204,bf81d8692db,games5425898691,19.0,919.8599853515625,-1287.4300537109375,16.989999771118164,-6122.2998046875,15765.30029296875,4.600000083446503,-0.19999999552965164,1.0000000149011612,128.90000343322754,255.0,128.0,,0.009607011660325283,1.9587483472367686,-0.0001420803457367557,True,0.0,False,4,False,4,,76561198039309853,enpitsu,30.0,3793.8798828125,-3387.219970703125,866.989990234375,1403.3000183105469,3734.8001098632812,-9974.69970703125,-37.40000009536743,-50.0,0.0,128.0,128.0,False,-0.8160353784698973,2.5051276826658366,-0.12455907508153122,True,207.0,False,6,6,False,,abarneswills3,2535435908546018,11,2393.570068359375,978.4500122070312,17.0,-8518.900146484375,3755.5999755859375,3.3000001311302185,-0.7999999821186066,0.29999999329447746,264.3000030517578,254.0,128.0,,0.009529331721308513,2.754475509062675,-0.00021312978440682218,True,53.0,False,12,False,10,,T1Anders7,2535471263675040,10.0,1958.760009765625,-771.3400268554688,16.989999771118164,-14891.500244140625,17283.00048828125,4.600000083446503,-1.7000000178813934,2.0999999344348907,-582.9000091552734,255.0,128.0,0.0095996832810801,2.238154007531562,7.349604458524916e-05,True,6,False,12,173.0,False,,
85,5765,176,False,False,0,5275.49285214377,692.9600219726562,109.48999786376953,93.73999786376953,-2670.2999877929688,17885.30029296875,1184.4000244140625,-4415.7000732421875,-2890.7998657226562,-2853.699951171875,0.0,-0.20621058541913923,0.5861447742039417,-2.512419977404582,bf81d8692db,games5425898691,19.0,611.260009765625,-203.0399932861328,97.16000366210938,-4625.199890136719,21236.99951171875,-166.5999984741211,-5486.300048828125,270.2000045776367,-278.1999969482422,255.0,35.0,,1.1374728524696645,-1.9625172668552588,2.8775365868001392,True,0.0,False,6,False,5,,76561198039309853,enpitsu,30.0,3883.449951171875,-3147.330078125,92.16000366210938,1340.5999755859375,3780.7000732421875,-14069.200439453125,-1312.7999877929688,-1480.2000427246094,-171.00000381469727,255.0,255.0,False,-0.6351345807115728,2.480044853590213,-0.10823474191068268,True,207.0,False,6,6,False,,abarneswills3,2535435908546018,11,1616.4300537109375,1285.5400390625,17.0,-14698.699951171875,5759.5001220703125,1.0000000149011612,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,0.009548592576044838,2.76813423390451,-5.262618958757269e-05,True,46.41240411676387,True,12,False,10,,T1Anders7,2535471263675040,10.0,1094.77001953125,148.80999755859375,19.459999084472656,-15479.89990234375,16351.400146484375,2961.400146484375,-1.2999999523162842,1.5999999642372131,1257.2000122070312,255.0,255.0,0.009583837805950547,2.334835406464827,0.0003148551220797979,True,6,False,13,203.0,False,,
86,5769,176,False,False,1,5693.440414926223,-649.4000244140625,-339.69000244140625,103.58999633789062,18857.19970703125,-1786.6999816894531,1488.3999633789062,2808.2998657226562,870.8999633789062,5230.10009765625,1.0,0.26578955859931896,-0.47545327435987234,3.050751355380451,2535471263675040,T1Anders7,10.0,-822.2100219726562,-405.25,73.18000030517578,20283.199462890625,-10481.8994140625,2757.9998779296875,-830.1999664306641,4583.900146484375,2923.599853515625,255.0,230.0,,-0.12711208558056258,-2.660345436314248,-0.029076198172812706,True,203.0,False,14,False,7,,2535435908546018,abarneswills3,11.0,-1490.4100341796875,-1334.9200439453125,17.0,15467.7001953125,-6060.8001708984375,1.0000000149011612,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,-0.009548592576044838,-2.76813423390451,-5.262618958757269e-05,True,33.88785379676409,True,12,10,False,,enpitsu,76561198039309853,30,-3878.340087890625,3119.580078125,27.479999542236328,2072.5999450683594,-2959.5999145507812,-2271.300048828125,4213.999938964844,3426.4999389648438,-866.5000152587891,255.0,255.0,False,0.12430693644585165,-2.4080501118536417,-0.2261448048520659,True,207.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-533.97998046875,-150.27000427246094,94.43000030517578,4647.300109863281,-21151.4990234375,-156.5999984741211,5473.800048828125,-372.00000762939453,-385.99998474121094,255.0,128.0,0.040615854689369554,1.8301509241893195,-3.0619850293219497,True,5,False,6,0.0,False,,
87,5770,176,False,True,0,4999.198404438699,613.27001953125,374.07000732421875,113.87000274658203,461.5999984741211,19649.300537109375,4508.699951171875,3920.8999633789062,-4540.299987792969,-104.79999542236328,0.0,-0.36790487512714526,0.5682167314176714,3.0181130206880553,bf81d8692db,games5425898691,19.0,496.79998779296875,284.4700012207031,92.43000030517578,-8213.599853515625,17324.100341796875,-500.9000015258789,-4573.500061035156,2164.1000366210938,-2156.1000061035156,255.0,128.0,,-0.537043571162504,-1.9331468649055055,-3.0145437712674443,True,0.0,False,6,False,5,,76561198039309853,enpitsu,30.0,3856.2900390625,-3093.050048828125,19.690000534057617,-3177.3001098632812,3220.2999877929688,-183.99999618530273,-1665.7000732421875,1203.7999725341797,348.4000015258789,255.0,255.0,False,0.09725709115451645,2.3700753162272914,-0.055055700699569284,True,207.0,False,6,6,False,,abarneswills3,2535435908546018,11,1357.989990234375,1386.8199462890625,17.0,-16236.700439453125,6362.1002197265625,1.0000000149011612,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,0.009548592576044838,2.76813423390451,-5.262618958757269e-05,True,30.739982853653615,True,12,False,10,,T1Anders7,2535471263675040,10.0,822.2100219726562,405.25,73.18000030517578,-20283.199462890625,10481.8994140625,2757.9998779296875,830.1999664306641,-4583.900146484375,2923.599853515625,255.0,230.0,0.12711208558056258,2.660345436314248,-0.029076198172812706,True,7,False,14,203.0,False,,
