,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_ball_cam,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
33,2312,77,False,False,0,1421.0663620038815,-1739.0400390625,3996.010009765625,315.54998779296875,7586.300048828125,2647.3001098632812,-4022.2000122070312,352.79998779296875,-583.4999847412109,-5961.099853515625,0.0,0.3840454501829284,-1.6855727877103732,-0.1614913588110008,76561198039309853,enpitsu,26.0,-1893.9200439453125,3977.6298828125,288.54998779296875,-759.5999908447266,15512.7001953125,-148.59999656677246,961.1000061035156,4870.799865722656,2366.6000366210938,128.0,0.0,,-0.42258936292186794,1.340620749566414,2.1847487123266145,True,13,False,16,147.0,False,,bf81d8692db,games5425898691,21.0,-3083.330078125,3765.27001953125,17.010000228881836,2085.5999755859375,-13190.0,2.8999999165534973,0.0,0.9000000357627869,1738.8999938964844,255.0,255.0,,0.009568148110900565,-1.4023934272510317,0.00030223132344051566,255.0,False,4,32,True,34,,Knabz,76561197960849151,8,-989.1500244140625,3819.570068359375,17.010000228881836,-2730.8999633789062,9599.099731445312,3.100000023841858,-0.09999999776482582,0.0,-2401.1000061035156,255.0,0.0,,0.009538337267258504,1.7975295972242502,-1.2070824079731034e-05,True,20,0.0,False,28,4,,Whap Goblin,76561197964379851,17.0,-1660.7900390625,2390.780029296875,17.020000457763672,-8040.7000732421875,5786.300048828125,1.5000000596046448,2.0999999344348907,-1.5000000596046448,2095.800018310547,255.0,162.0,0.009534840570397319,2.576112100355138,-3.418957936188005e-05,True,,False,20,False,18,,
34,2336,78,False,False,1,9313.356784722988,1200.72998046875,-4168.3701171875,210.3699951171875,514.0000152587891,8177.8997802734375,3334.2001342773438,1868.3999633789062,-5665.4998779296875,640.4000091552734,1.0,-0.875568456539406,-1.7018289383583793,2.1845939264063206,76561197960849151,Knabz,8.0,1120.1800537109375,-4295.330078125,132.50999450683594,-219.40000534057617,4587.300109863281,3138.599853515625,-5422.39990234375,-777.6999664306641,-492.5,0.0,255.0,,0.6226090708277192,-2.721348068778122,-0.5805310042142546,True,21,4,30,0.0,False,,76561197964379851,Whap Goblin,17.0,1910.260009765625,-3269.4599609375,17.020000457763672,-3032.9998779296875,-12124.000244140625,1.2999999523162842,0.09999999776482582,0.9000000357627869,-12.100000381469727,255.0,128.0,,-0.009573792648554699,-1.3236984509977567,7.963744126967364e-05,,False,False,18,True,20,,enpitsu,76561198039309853,26,2002.6400146484375,-5073.7001953125,176.7100067138672,1189.3000030517578,-2255.2000427246094,-4571.300048828125,-5473.499755859375,-90.20000457763672,-530.6999969482422,255.0,0.0,,1.0190298781195934,-1.805771626737811,-0.23603424753055677,True,14,147.0,False,16,False,,games5425898691,bf81d8692db,21.0,2253.969970703125,-3276.300048828125,17.010000228881836,-13759.599609375,-5407.8997802734375,0.3999999910593033,2.0999999344348907,0.5999999865889549,1892.4000549316406,255.0,185.0,-0.009578469689930955,-0.4463733313268678,-1.1146293584163742e-05,True,229.9765851164377,True,34,4,32,,
35,2400,81,False,False,1,7666.253066824542,1176.489990234375,-2521.1201171875,109.1500015258789,1876.0000610351562,23681.39892578125,2573.800048828125,2230.2000427246094,-3607.3001098632812,2830.7000732421875,1.0,-0.5463143235029257,3.0364608720023787,-1.4395740224310376,76561197960849151,Knabz,8.0,1167.5899658203125,-2742.949951171875,91.66999816894531,6393.599853515625,16672.5,2468.800048828125,-4936.099853515625,1044.3000030517578,2189.499969482422,255.0,128.0,,-0.6752662761511596,1.9051901222189997,-0.028797737936370246,True,23,4,32,0.0,False,,76561197964379851,Whap Goblin,16.0,1609.449951171875,-4728.85009765625,21.1299991607666,7541.500244140625,-185.40000915527344,622.2999954223633,169.59999084472656,53.80000114440918,-1554.9000549316406,255.0,255.0,False,-0.01851342322546324,-2.1093537732823053,-0.08898656529673846,,False,False,18,True,20,,enpitsu,76561198039309853,26,1453.050048828125,-4762.8701171875,17.350000381469727,3756.9000244140625,3197.60009765625,-46.10000133514404,-103.69999885559082,104.79999542236328,-1928.0999755859375,255.0,128.0,False,0.011814158907833246,2.5158358638196674,0.004076581380999092,True,14,49.88033536685411,True,16,False,,games5425898691,bf81d8692db,21.0,682.5,-1892.27001953125,16.989999771118164,5805.9002685546875,18883.800048828125,2.7000001072883606,-0.0,-0.29999999329447746,371.6999816894531,255.0,128.0,-0.009599460395501375,1.834270125931219,-0.00015603542859197125,True,115.45190552485887,True,34,4,32,,
36,2432,82,False,False,0,5274.85528733932,-1387.3599853515625,-111.91999816894531,117.0999984741211,-13523.299560546875,-3205.4998779296875,2766.6000366210938,-927.5,1313.699951171875,-5780.3997802734375,0.0,-0.1410626310956856,1.8378951795020377,-2.2799152595671766,bf81d8692db,games5425898691,21.0,-1282.030029296875,-191.72999572753906,66.52999877929688,-16549.000244140625,-11311.99951171875,3335.1998901367188,1195.199966430664,-2623.9999389648438,-1677.7000427246094,255.0,128.0,,0.08159398219052594,-2.7432102187371106,0.0008094456438513351,True,33,4,36,119.0,False,,76561198039309853,enpitsu,26.0,-2785.10009765625,4535.43994140625,17.049999237060547,-11123.900146484375,-8787.19970703125,3.799999952316284,0.3999999910593033,0.19999999552965164,2157.5999450683594,255.0,128.0,False,0.01676372782496497,-2.4097830603490484,5.080061099054426e-05,0.0,False,False,14,True,16,,Knabz,76561197960849151,8,-1965.6300048828125,830.8900146484375,16.149999618530273,-12233.1005859375,-10764.599609375,103.69999885559082,29.600000381469727,52.10000038146973,-2525.2999877929688,255.0,0.0,,0.010233884543884877,-2.553454439887424,0.0023722010814483637,True,24,0.0,False,32,4,,Whap Goblin,76561197964379851,16.0,-2333.780029296875,4853.31005859375,16.799999237060547,-6695.4998779296875,-7642.19970703125,47.89999961853027,85.0,49.000000953674316,2406.999969482422,255.0,255.0,0.007598622200669149,-2.2355636957637564,0.005972874117327016,True,,False,20,False,18,,True
37,2484,84,False,False,1,5231.383343630549,3628.260009765625,678.8200073242188,112.38999938964844,-1868.800048828125,14123.800048828125,5172.7001953125,-610.9999847412109,4389.4000244140625,-4044.5999145507812,1.0,-0.036897371350215126,-3.0812170560248724,-1.959337272771841,76561197960849151,Knabz,8.0,3740.93994140625,514.280029296875,16.969999313354492,-4263.399963378906,3937.9998779296875,9.49999988079071,12.100000381469727,-16.299999952316284,180.30000686645508,255.0,128.0,,-0.009275159886864344,0.725492387820595,0.001009397155399396,True,24,4,32,242.45599997940883,True,,76561197964379851,Whap Goblin,17.0,1694.8299560546875,-3271.530029296875,17.020000457763672,3262.60009765625,12302.2998046875,1.2999999523162842,-0.0,-0.29999999329447746,166.20000839233398,255.0,128.0,,-0.009558076676011346,1.8135418469458158,-8.978582959423358e-05,31.0,False,False,18,True,20,,enpitsu,76561198039309853,26,3503.6201171875,-2107.3701171875,17.049999237060547,-2859.4000244140625,15738.199462890625,-1.0999999940395355,-0.19999999552965164,1.0000000149011612,37.89999961853027,255.0,,,-0.016770613417589054,1.3866711774665013,-6.834602930562517e-05,True,14,1.0,False,16,False,,games5425898691,bf81d8692db,21.0,3441.2099609375,3116.300048828125,17.0,-3657.5,22618.00048828125,4.000000059604645,-0.0,0.29999999329447746,1540.8000183105469,255.0,255.0,-0.009589971913220325,1.3751824034192288,0.00015903127525473674,True,87.0,False,36,4,34,,
38,2523,85,False,False,1,3461.2664258205696,3360.550048828125,2709.699951171875,180.1300048828125,-3690.7998657226562,29657.2998046875,-2627.9998779296875,-1523.3999633789062,4096.300048828125,-1590.7000732421875,1.0,-0.3666894202749951,-0.8005761808265094,2.8536952576706436,76561197960849151,Knabz,8.0,3419.929931640625,2362.669921875,138.3300018310547,-5093.900146484375,22258.1005859375,2761.300048828125,-1183.1999969482422,-171.10000610351562,-212.60000228881836,255.0,128.0,,0.287870200398114,1.374988173687614,0.009695102464683199,True,25,4,34,132.74149677061266,True,,76561197964379851,Whap Goblin,17.0,1907.969970703125,-1291.02001953125,17.020000457763672,6292.19970703125,12367.7001953125,1.2999999523162842,-0.29999999329447746,-0.5999999865889549,-39.90000009536743,255.0,128.0,False,-0.009573718349107576,2.0477288478208364,7.530253257254149e-05,61.0,False,False,18,True,20,,enpitsu,76561198039309853,26,3215.75,705.3499755859375,99.25,-1293.3000183105469,22373.798828125,-424.0999984741211,-4865.7000732421875,234.40000534057617,-28.80000114440918,128.0,128.0,,1.2822970688630437,1.598720242202381,-0.021109099278113084,True,16,1.0,False,18,False,,games5425898691,bf81d8692db,21.0,2135.3798828125,4710.89990234375,17.0,2815.4998779296875,115.0,3.6000001430511475,-2.8999999165534973,0.3999999910593033,382.99999237060547,0.0,35.0,-0.009769478559833992,-0.09508829501541423,1.6555485759810075e-05,True,255.0,False,36,4,34,,
39,2571,87,False,False,0,10125.18926592513,-1882.8800048828125,-4936.97998046875,906.0599975585938,6757.7001953125,14990.10009765625,8579.000244140625,-886.9999694824219,328.1999969482422,-5924.89990234375,0.0,0.8781336993322981,-1.8076800428049573,-1.8048249648334713,bf81d8692db,games5425898691,21.0,-1869.6600341796875,-5064.77978515625,806.3099975585938,-4489.89990234375,3170.7000732421875,10232.2998046875,2245.5999755859375,114.20000076293945,-3594.89990234375,255.0,25.0,,-0.941547457518342,3.1245610178279284,1.5485644323256391,True,34,4,38,186.0,False,,76561198039309853,enpitsu,26.0,-1826.5,-4038.449951171875,17.059999465942383,15071.400146484375,-13845.6005859375,1.899999976158142,-4.799999892711639,4.000000059604645,1024.800033569336,255.0,128.0,,0.01679089787753433,-0.6882522234779068,-1.7418805233310794e-05,31.0,False,False,16,True,18,,Knabz,76561197960849151,8,-2344.429931640625,-4962.22021484375,17.440000534057617,5569.1998291015625,7728.4002685546875,-1002.6999664306641,2482.899932861328,967.0999908447266,769.8000335693359,255.0,128.0,False,0.04835626429916435,1.045022360803396,-0.05626441525702436,True,26,120.0,False,34,4,,Whap Goblin,76561197964379851,16.0,-1931.8199462890625,-1075.6700439453125,17.020000457763672,10454.7998046875,-13628.1005859375,-1.0999999940395355,-2.800000011920929,3.799999952316284,1476.3999938964844,255.0,137.0,0.009592133065560221,-0.8546963448859894,-1.1378184498502618e-05,True,93.0,False,20,False,18,,False
40,2713,92,False,False,1,6984.805301704273,-1045.9200439453125,-1569.4300537109375,433.5400085449219,2732.7999877929688,4913.900146484375,2424.7000122070312,2841.199951171875,1911.6000366210938,-4926.700134277344,1.0,-0.8284680886389116,-2.0989276148562297,2.2187408646340656,76561197960849151,Knabz,8.0,-1130.18994140625,-1686.06005859375,322.07000732421875,-12327.19970703125,5526.300048828125,-706.6999816894531,1668.2000732421875,3153.900146484375,4185.5999755859375,255.0,0.0,False,0.727953481723051,1.1185954229933561,2.1897080308169667,True,29,4,38,44.66543647807135,True,,76561197964379851,Whap Goblin,16.0,-49.65999984741211,-1487.550048828125,36.63999938964844,-4242.39990234375,-18753.599853515625,-2615.5999755859375,1636.6999816894531,-308.50000381469727,78.89999866485596,255.0,210.0,False,0.23276753899210992,-1.3730895655588118,-0.0034023597495639085,63.0,False,False,22,False,24,,enpitsu,76561198039309853,26,-2365.919921875,2988.949951171875,17.059999465942383,-13675.400390625,-1286.4999389648438,2.3999999463558197,0.09999999776482582,-0.0,2234.199981689453,255.0,255.0,False,-0.01674762264219241,-0.15773566567738145,1.9379208782677397e-05,True,16,31.0,False,18,False,,games5425898691,bf81d8692db,21.0,-1945.949951171875,3601.820068359375,16.989999771118164,-4865.10009765625,14811.99951171875,5.299999713897705,-0.19999999552965164,0.3999999910593033,-2023.699951171875,255.0,0.0,-0.009572026498191393,1.3195027199681741,-4.4414125941312546e-05,True,162.0,False,38,4,36,,
41,2800,95,False,False,0,4831.796521975677,255.5399932861328,447.42999267578125,148.8800048828125,-9508.200073242188,21751.298828125,9805.399780273438,5809.1998291015625,506.5999984741211,-1412.7000427246094,0.0,0.5956059367482639,0.017970464990558384,-0.5782834185116617,76561198039309853,enpitsu,26.0,310.4700012207031,287.3500061035156,64.19000244140625,-10442.39990234375,19622.5,2943.699951171875,-4248.999938964844,-1707.7999877929688,-785.1000213623047,255.0,128.0,,0.11714145753507853,1.9375967039762685,0.0002608564057935259,True,17,False,20,0.0,False,,bf81d8692db,games5425898691,21.0,449.760009765625,-1988.8299560546875,16.989999771118164,-8521.400146484375,11183.800048828125,5.299999713897705,1.0999999940395355,-1.5000000596046448,-1375.0999450683594,255.0,0.0,,0.009581054235103977,2.218304739735873,-0.0002293062106590566,210.0,False,4,36,True,38,,Knabz,76561197960849151,8,2289.280029296875,571.8499755859375,17.020000457763672,2228.8999938964844,9476.799926757812,1.5999999642372131,0.5999999865889549,1.899999976158142,91.19999885559082,255.0,255.0,False,0.009533350641196184,1.3011201689562166,0.0002388583141589657,True,30,,False,38,4,,Whap Goblin,76561197964379851,16.0,316.2900085449219,5172.9599609375,17.010000228881836,-1254.1000366210938,-1723.699951171875,2.3999999463558197,-0.29999999329447746,0.0,-1322.5999450683594,255.0,0.0,0.009523470638015378,-2.018098127107153,-0.0001318560670488345,True,124.0,False,24,False,22,,False
42,2918,100,False,False,0,3030.26986071283,-2878.10009765625,2847.8798828125,315.7300109863281,-534.900016784668,490.49999237060547,3415.1998901367188,3368.699951171875,-4880.5999755859375,911.3999938964844,0.0,-0.36680801800135493,0.31678947801817176,-0.09214850615864553,76561198039309853,enpitsu,26.0,-2946.3701171875,2748.969970703125,207.9199981689453,7827.5,-3981.7999267578125,-143.59999656677246,-4283.500061035156,-3445.2999877929688,177.5,128.0,255.0,False,0.03978705182053113,0.7158195417790517,-1.7625125981104572,True,19,False,22,212.0,False,,bf81d8692db,games5425898691,21.0,-3178.199951171875,1962.02001953125,163.32000732421875,3584.4000244140625,22655.90087890625,1691.1000061035156,-1111.1000061035156,356.19998931884766,-401.30001068115234,255.0,62.0,,-0.33062521878311446,1.3789676745255004,0.011758390381810504,181.47894197638317,True,4,36,True,40,,Knabz,76561197960849151,8,-847.6300048828125,4159.240234375,17.020000457763672,-13419.599609375,786.5000152587891,1.4000000059604645,0.0,-0.5000000074505806,-0.29999999329447746,128.0,128.0,False,0.009601637278860492,3.082958175463482,4.474094607063161e-06,True,30,122.0,False,38,4,,Whap Goblin,76561197964379851,16.0,125.23999786376953,4917.18994140625,17.010000228881836,0.0,-0.29999999329447746,2.7000001072883606,-0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,0.009560790512722487,-2.5277246872148527,-4.27102842087872e-05,True,124.0,False,24,False,22,,False
43,2989,102,False,False,1,8294.369258700199,3120.47998046875,-2850.510009765625,133.80999755859375,-3097.9998779296875,9605.10009765625,2573.0999755859375,4331.400146484375,-513.8000106811523,4119.89990234375,1.0,-0.27940617207528334,0.5419199203692369,-1.3250958553686372,76561197960849151,Knabz,8.0,3156.010009765625,-3032.68994140625,17.020000457763672,5092.60009765625,11225.50048828125,1.5999999642372131,2.0000000298023224,2.7000001072883606,1513.699951171875,128.0,255.0,False,-0.009677980987594193,1.985520323005583,0.00012350312546078828,True,30,4,38,108.0,False,,76561197964379851,Whap Goblin,16.0,42.27000045776367,-4300.7001953125,17.010000228881836,535.4000091552734,9941.900024414062,2.5999999046325684,-0.0,0.7999999821186066,0.0,255.0,128.0,False,-0.009530627803808025,1.624577816640426,-7.317586898353535e-05,124.0,False,False,22,True,24,,enpitsu,76561198039309853,26,930.3099975585938,-1395.780029296875,17.030000686645508,-5708.499755859375,18240.400390625,1.4000000059604645,0.19999999552965164,-0.7000000029802322,-74.00000095367432,255.0,128.0,False,-0.01678752394269147,1.2754079548879216,8.329556335973393e-05,True,20,121.5870795711394,True,22,False,,games5425898691,bf81d8692db,21.0,1182.219970703125,-4537.919921875,17.020000457763672,-9961.400146484375,17359.49951171875,-0.7999999821186066,-4.799999892711639,6.600000262260437,-1989.7999572753906,255.0,0.0,-0.009594630959044975,1.122489153078664,-0.00017577851346444625,True,49.17395291533525,True,40,4,36,,
44,3009,103,False,False,1,7545.4780641452835,2887.0,-2138.06005859375,145.52000427246094,-6275.5999755859375,10463.00048828125,1189.800033569336,1943.2000732421875,2326.3999938964844,3056.099853515625,1.0,-1.1461231086895873,0.8363006223649355,0.11902578276919187,76561197960849151,Knabz,8.0,2955.8798828125,-2207.9599609375,16.670000076293945,-6668.599853515625,10762.39990234375,-95.79999923706055,-523.8000106811523,-59.80000019073486,-711.3999938964844,255.0,128.0,False,-0.026350581653706347,1.0108677817990555,0.004797917182966293,True,30,4,38,101.75589688618979,True,,76561197964379851,Whap Goblin,16.0,90.47000122070312,-3404.77001953125,17.010000228881836,699.4999694824219,12997.900390625,2.5999999046325684,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,False,-0.00954629189606598,1.6245778204736123,-5.833235189445833e-05,124.0,False,False,22,True,24,,enpitsu,76561198039309853,26,750.6599731445312,340.67999267578125,17.040000915527344,1111.6999816894531,21845.0,4.4999998807907104,0.29999999329447746,5.099999904632568,-782.2000122070312,255.0,128.0,False,-0.01677360036505645,1.6646907813865004,1.3926424455078065e-05,True,20,118.0,False,22,False,,games5425898691,bf81d8692db,21.0,1086.9599609375,-2977.030029296875,17.020000457763672,2990.1998901367188,22709.19921875,1.5000000596046448,-0.0,0.5000000074505806,-1608.8999938964844,255.0,0.0,-0.009586498227152528,1.7410055147082355,-0.0001822893257922265,True,34.0,False,40,4,36,,
45,3027,103,False,False,1,6780.7248616215875,2457.6298828125,-1458.449951171875,150.6199951171875,-7562.2998046875,8572.2998046875,1297.7999877929688,-1226.500015258789,223.79999160766602,3049.2001342773438,1.0,-0.2017092185709413,-0.8569335544703817,-1.07453450891229,76561197960849151,Knabz,8.0,2524.64990234375,-1486.2099609375,16.989999771118164,-7397.9998779296875,8802.999877929688,5.099999904632568,-2.5999999046325684,-2.0999999344348907,597.2999954223633,0.0,128.0,,-0.009718793110665608,0.8280541663985438,-0.00021063367321649208,True,30,4,38,86.0,False,,76561197964379851,Whap Goblin,16.0,61.099998474121094,-2439.2900390625,17.010000228881836,-2327.100067138672,16383.1005859375,0.19999999552965164,-0.0,0.7000000029802322,10.099999904632568,255.0,,,-0.009589729277976309,1.4282379805157905,-8.017691769254567e-05,145.45514836106247,True,False,22,True,24,,enpitsu,76561198039309853,26,939.5999755859375,1746.3599853515625,17.040000915527344,3169.8001098632812,21588.9990234375,4.399999976158142,-0.0,-0.0,-0.09999999776482582,255.0,,,-0.016768939580894242,1.7165956809048677,7.057279375077747e-06,True,20,118.0,False,22,False,,games5425898691,bf81d8692db,21.0,1834.6199951171875,-1686.1199951171875,17.020000457763672,17376.99951171875,15053.800048828125,1.0999999940395355,-0.9000000357627869,-0.9000000357627869,-119.20000076293945,255.0,,-0.009608439082019011,2.4413894850072135,0.00012570868971304211,True,0.0,False,40,4,36,,
46,3036,104,False,False,0,4165.953052439208,-2223.159912109375,1191.0999755859375,164.97000122070312,11506.600341796875,-13441.500244140625,6104.6002197265625,594.900016784668,2825.5999755859375,3158.800048828125,0.0,-0.16819447152358796,1.8022395370788689,-1.0007943784650721,bf81d8692db,games5425898691,21.0,-2301.6298828125,1224.8900146484375,30.559999465942383,-8235.800170898438,-9304.000244140625,1205.999984741211,344.00001525878906,1449.4000244140625,-1841.199951171875,255.0,255.0,,-0.05284827800724609,-2.843697002127375,-0.027179605884039223,True,36,4,40,0.0,False,,76561198039309853,enpitsu,26.0,-1042.56005859375,-2447.969970703125,17.040000915527344,-3169.8001098632812,-21588.9990234375,4.399999976158142,0.0,0.0,0.0,255.0,,,0.016768939580894242,-1.7165956809048677,7.057279375077747e-06,118.0,False,False,20,True,22,,Knabz,76561197960849151,8,,,,,,,,,,,,,,,,True,,,,,,,Whap Goblin,76561197964379851,16.0,-21.760000228881836,1989.93994140625,17.010000228881836,-781.5000152587891,-17636.500244140625,2.800000011920929,0.0,-1.4000000059604645,-1830.2999877929688,255.0,0.0,0.009571256525574143,-1.6671990241921817,-0.00014853664398994885,True,120.0,False,24,False,22,,
47,3086,106,False,False,1,3997.5478436540916,182.50999450683594,1206.6400146484375,192.5800018310547,-11489.300537109375,24250.6005859375,2862.9998779296875,-347.90000915527344,-4713.500061035156,3696.0000610351562,1.0,0.9789938827884446,-2.579717333633731,-0.1916925437352144,76561197964379851,Whap Goblin,16.0,214.02999877929688,1068.6099853515625,82.97000122070312,1464.4000244140625,16638.399658203125,3069.4000244140625,-4762.799987792969,-2454.4000244140625,241.49999618530273,128.0,255.0,,-0.11824010256660988,1.9992707886238315,-0.08318406797800797,True,22,False,26,65.0,False,,76561197960849151,Knabz,8.0,,,,,,,,,,,,,,,,,,,,True,,,enpitsu,76561198039309853,26,279.3999938964844,4281.490234375,17.049999237060547,-1695.0,239.50000762939453,3.1999999284744263,0.3999999910593033,-0.7000000029802322,-366.30001068115234,128.0,128.0,False,-0.017270619277814973,0.19822769112929794,0.00025061526745200356,True,20,118.0,False,22,False,,games5425898691,bf81d8692db,21.0,3156.1298828125,997.9000244140625,95.69999694824219,844.4000244140625,18651.300048828125,-160.6999969482422,-5487.9998779296875,-360.6999969482422,33.69999885559082,255.0,128.0,-0.22592117616960322,-1.635007212902374,3.135250973997879,True,0.0,False,42,4,37,,
48,3221,111,False,False,0,8664.448503840513,3782.090087890625,-2153.02001953125,286.54998779296875,8059.6002197265625,26361.59912109375,2394.600067138672,3254.8001098632812,2872.0001220703125,4142.099914550781,0.0,-0.7312548581637845,2.579888016225767,0.4089481371196556,76561198039309853,enpitsu,26.0,3757.77001953125,-2346.3701171875,231.0500030517578,10468.900146484375,20449.599609375,1100.5999755859375,-4155.299987792969,2409.7000122070312,-90.9000015258789,255.0,128.0,False,-0.050051256056812356,1.723662292272701,0.00853536493564804,True,21,False,24,180.0,False,,bf81d8692db,games5425898691,21.0,1538.030029296875,-2339.3798828125,17.010000228881836,9643.699951171875,15854.200439453125,2.5999999046325684,0.0,-0.7999999821186066,-10.299999713897705,255.0,128.0,,0.00962767778068408,1.0227644573209984,5.172267647002023e-05,209.0,False,4,38,True,42,,Knabz,76561197960849151,8,3546.6201171875,2607.669921875,17.010000228881836,-584.1999816894531,-12245.50048828125,2.7000001072883606,0.09999999776482582,0.5000000074505806,-133.80000114440918,128.0,128.0,False,0.009636835681932753,-1.6349120362715526,0.0001107930488795942,True,False,255.0,False,False,False,,Whap Goblin,76561197964379851,16.0,-3660.77001953125,726.469970703125,17.010000228881836,2483.5000610351562,22221.298828125,2.800000011920929,0.0,0.19999999552965164,-1980.2000427246094,255.0,0.0,0.009578452693117629,1.3810683428627306,-1.4711955114056137e-05,True,240.0,False,28,False,26,,
49,3259,112,False,False,1,7394.888820622859,-3498.77001953125,-807.2999877929688,143.25999450683594,6746.099853515625,21754.69970703125,15311.300048828125,5305.7000732421875,373.80001068115234,-2776.6000366210938,1.0,1.2403220246111744,0.7161494559142936,-1.8052709883197489,76561197960849151,Knabz,8.0,-3525.77001953125,-1015.219970703125,43.2599983215332,502.20001220703125,16616.099853515625,3392.0001220703125,-0.09999999776482582,-0.19999999552965164,-0.09999999776482582,128.0,128.0,False,-0.009584344653524245,1.601033381624396,4.584580448710472e-05,True,False,False,4,192.34077420285954,True,,76561197964379851,Whap Goblin,16.0,2187.3701171875,-3379.949951171875,54.47999954223633,-11522.7001953125,-19788.800048828125,-2151.7999267578125,1701.1000061035156,-869.1000366210938,304.0999984741211,128.0,128.0,False,0.30320797582186343,-0.63096407211106,0.31066391208936395,232.0,False,False,28,True,30,,enpitsu,76561198039309853,26,-3813.830078125,35.29999923706055,76.62000274658203,2011.199951171875,-15274.3994140625,-294.20000076293945,2619.89990234375,-4699.4000244140625,254.40000534057617,255.0,255.0,False,-0.7792046955286279,-2.111603665327215,-0.673947336215119,True,22,180.0,False,24,False,,games5425898691,bf81d8692db,21.0,-2984.679931640625,-309.4100036621094,17.010000228881836,-15715.30029296875,-16793.599853515625,0.3999999910593033,-0.7000000029802322,-0.5999999865889549,-1806.0000610351562,255.0,0.0,-0.009604165556956779,-0.7606888247809924,-0.00011676254819837544,True,137.34077420285954,True,42,4,38,,
50,3458,119,False,False,0,9081.647312916904,637.8499755859375,-3811.179931640625,243.3800048828125,8496.099853515625,18963.800048828125,-6921.099853515625,-5994.0997314453125,259.59999084472656,-46.70000076293945,0.0,-0.5365852859632455,0.788912003694693,-1.4286356244051974,76561198039309853,enpitsu,26.0,512.47998046875,-4010.85009765625,257.82000732421875,3745.7998657226562,12991.500244140625,-174.3000030517578,-4654.2999267578125,-2794.5999145507812,-881.5000152587891,255.0,255.0,False,0.536104852343338,0.774981401320341,-1.2840813518687804,True,23,False,26,0.0,False,,bf81d8692db,games5425898691,21.0,915.1199951171875,-4567.580078125,227.8000030517578,-3751.4999389648438,6167.9998779296875,-158.1999969482422,-4695.799865722656,-2670.5999755859375,-1032.6000213623047,255.0,128.0,,0.06546665614197071,-1.3251746703764604,-2.9638955887676186,0.0,False,4,39,True,44,,Knabz,76561197960849151,8,-1199.97998046875,1873.6300048828125,17.010000228881836,11815.50048828125,-7694.000244140625,2.5999999046325684,0.5000000074505806,-0.29999999329447746,4.900000095367432,255.0,128.0,,0.009598502524618907,-0.5763994827725878,-6.019896687630771e-05,True,False,255.0,False,False,False,,Whap Goblin,76561197964379851,17.0,574.9199829101562,-3597.56005859375,245.16000366210938,-3880.0,-13407.900390625,2496.699981689453,-1362.2000122070312,4975.299987792969,-1907.8999328613281,255.0,219.0,0.0917274466239443,-0.8130701038727182,-0.913242796124428,False,94.43636121032058,True,36,False,31,,False
