,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
35,2315,59,False,False,0,10094.444620037277,432.5199890136719,-4866.64013671875,148.02999877929688,13707.19970703125,9707.60009765625,16093.199462890625,-476.50001525878906,-5903.3001708984375,960.6999969482422,0.0,1.2792927820997957,-2.806086806338324,0.29844374701949467,bf81d8692db,games5425898691,24.0,283.8599853515625,-4903.89990234375,53.369998931884766,10365.699462890625,1259.800033569336,1495.0999450683594,-3837.5,2920.5999755859375,2644.2999267578125,255.0,181.0,,0.06628014614912889,-0.16838797117328685,-0.053101315395135226,True,7,False,8,224.0,False,,76561198039309853,enpitsu,25.0,3298.77001953125,-3595.1201171875,17.040000915527344,-11012.39990234375,-19285.999755859375,4.699999988079071,0.0,0.19999999552965164,-1484.2999267578125,255.0,0.0,False,0.01678055548805435,-2.1185067240666147,-0.00021253494042621876,True,12,10,False,255.0,False,,Forza_OM_FCN44,2854877596008525936,7,3113.1298828125,-4918.3701171875,330.6099853515625,7102.80029296875,5634.000244140625,-14269.599609375,-23.69999885559082,496.8000030517578,716.6000366210938,255.0,128.0,False,1.0169292292567669,0.6581103537133615,-1.581982009628179,True,204.8724902188906,True,10,False,10,,MathieuG016,8234512496292769880,10.0,1643.25,-4994.7099609375,22.639999389648438,-11682.2998046875,7402.19970703125,-2362.2000122070312,4778.900146484375,-374.1999816894531,449.39998626708984,255.0,128.0,False,0.12070599766321775,2.5322137670817524,0.22681535291634605,True,42.09337640321382,True,12,False,10,
36,2425,63,True,True,0,8076.260969766156,3292.909912109375,-1765.0,133.25999450683594,-12647.099609375,31247.099609375,-2357.5,1312.2000122070312,-4834.800109863281,-3301.9000244140625,0.0,-0.04185120172606723,2.4971678896106053,-0.11342939987182231,bf81d8692db,games5425898691,24.0,3319.27001953125,-1920.2900390625,59.75,-10299.100341796875,17544.3994140625,1116.6999816894531,-4572.900085449219,-441.3999938964844,-3023.699951171875,255.0,226.0,,0.16946575280619278,1.82989412321879,-0.12272154426141921,True,9,False,10,160.0,False,,76561198039309853,enpitsu,25.0,1155.0,-2946.449951171875,17.040000915527344,1706.9000244140625,6099.0997314453125,4.799999892711639,-0.29999999329447746,-0.19999999552965164,2306.300048828125,255.0,128.0,False,0.0166197770317424,1.2794400082115995,6.77162877841975e-05,True,12,10,False,255.0,False,,Forza_OM_FCN44,2854877596008525936,7,3511.389892578125,-3109.659912109375,1576.2099609375,-3391.7001342773438,-4429.700012207031,-5035.7000732421875,-20.299999713897705,3948.599853515625,-696.5000152587891,255.0,108.0,,-0.5217318936582155,0.10379695533239951,-0.09938085730240263,True,116.0,False,12,False,12,,MathieuG016,8234512496292769880,10.0,-3143.949951171875,-1509.9599609375,101.08999633789062,5920.8001708984375,22159.19921875,-167.90000915527344,-5463.800048828125,539.5999908447266,323.8999938964844,255.0,128.0,,0.9342761663742463,-1.4163438163572892,-2.9718064689257884,True,203.0,False,14,False,11,
37,2758,66,False,False,1,5208.490359997992,39.77000045776367,2.369999885559082,104.27999877929688,9852.999877929688,-15809.300537109375,2794.8001098632812,-4541.300048828125,-605.4999923706055,3874.2001342773438,1.0,-0.07628361130815607,0.19305994504817173,0.25605872689219483,8234512496292769880,MathieuG016,11.0,-27.65999984741211,-218.72000122070312,103.11000061035156,-5641.300048828125,22180.400390625,2142.7999877929688,-3141.7001342773438,-4361.499938964844,1164.5999908447266,255.0,248.0,,-0.5254820254228603,1.6848598064387406,-0.5615089750807581,True,3,False,4,31.0,False,,2854877596008525936,Forza_OM_FCN44,7.0,-34.560001373291016,-4093.9599609375,17.049999237060547,-397.09999084472656,9709.199829101562,3.1999999284744263,-0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.016612775040198487,1.5298971841988167,4.0050189674145875e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,3049.0400390625,4112.43994140625,17.049999237060547,14641.500244140625,-4813.2000732421875,4.1999998688697815,1.1999999731779099,-0.3999999910593033,-2773.2000732421875,255.0,0.0,False,-0.016781027125128203,-2.6824193289412586,-4.9228973885411135e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,24.540000915527344,144.39999389648438,82.38999938964844,2305.7000732421875,-4173.299865722656,-871.6000366210938,3544.1000366210938,-257.7000045776367,4197.900085449219,128.0,128.0,,-1.5025019281946976,1.7125880195993548,3.0021638075390795,True,31.0,False,4,False,3,
38,2802,68,False,False,1,7495.006856557755,1516.3499755859375,-2329.2900390625,110.77999877929688,8381.900024414062,15603.1005859375,10468.399658203125,4986.7999267578125,-322.79998779296875,3320.7000732421875,1.0,0.5227513615034999,-2.4671618447482824,-0.6898311850843097,2854877596008525936,Forza_OM_FCN44,7.0,1474.1800537109375,-2487.510009765625,17.049999237060547,17753.199462890625,13354.100341796875,-0.5999999865889549,-1.1999999731779099,-0.7000000029802322,1881.9999694824219,255.0,255.0,,-0.01678494252892133,2.43756853279498,0.00010190734767534991,True,False,False,False,12.665849352395664,True,,8234512496292769880,MathieuG016,11.0,-1750.9599609375,716.7899780273438,16.989999771118164,-14975.899658203125,-315.40000915527344,5.0,3.799999952316284,0.5000000074505806,1062.699966430664,255.0,128.0,,-0.009586967396579195,-0.08139307637492317,-7.936671755966571e-05,False,4,4,False,0.0,False,,enpitsu,76561198039309853,25,3709.510009765625,1348.719970703125,17.049999237060547,-2387.7999877929688,-22236.79931640625,3.100000023841858,-0.0,0.3999999910593033,-344.1999816894531,255.0,128.0,False,-0.01678321633120927,-1.432267497330916,0.00016638231603306283,True,208.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,725.3099975585938,-430.989990234375,17.0,11820.30029296875,-439.39998626708984,3.700000047683716,0.9000000357627869,-0.0,61.90000057220459,255.0,128.0,,-0.009543319017724917,-3.113403056886817,-7.517174710327451e-05,False,0.0,False,4,False,4,
39,2887,71,False,False,1,4156.704892272414,3963.7099609375,2335.1201171875,196.4199981689453,-94.79999542236328,19550.799560546875,-2339.2999267578125,1857.5,1590.7000732421875,366.1000061035156,1.0,0.6275805320659357,-2.446546664853892,-1.0813333510196845,2854877596008525936,Forza_OM_FCN44,7.0,4016.8701171875,2118.969970703125,99.66000366210938,-1537.7000427246094,13285.30029296875,-1666.0000610351562,-1269.4999694824219,1083.499984741211,1279.5999908447266,255.0,255.0,,-0.14539042089458776,1.4585216595448278,-0.8417007881109526,True,False,False,False,40.0,False,,8234512496292769880,MathieuG016,10.0,-2330.389892578125,-58.810001373291016,16.989999771118164,9537.5,12545.400390625,4.799999892711639,0.29999999329447746,0.7000000029802322,0.7999999821186066,255.0,128.0,,-0.009551475168979917,2.220679630547897,-6.184469143912916e-05,True,4,4,False,227.0,False,,enpitsu,76561198039309853,25,3251.5,2113.47998046875,17.049999237060547,4789.89990234375,20035.799560546875,3.0000001192092896,-0.5999999865889549,0.29999999329447746,23.19999933242798,128.0,128.0,,-0.016796136255263994,1.8028771618043136,-2.211953982001749e-05,True,173.0,False,False,False,False,,games5425898691,bf81d8692db,25.0,1035.1400146484375,3656.77001953125,17.010000228881836,-11037.39990234375,12030.400390625,2.800000011920929,-0.7999999821186066,0.7999999821186066,-1871.1000061035156,255.0,0.0,,-0.009591959973130731,0.87778247393046,-0.0001462173255084387,True,31.0,False,6,False,6,
40,2926,72,False,False,1,2644.6118463204198,3455.889892578125,4475.97021484375,311.70001220703125,-10558.00048828125,8636.599731445312,8104.0997314453125,-903.4999847412109,-1640.8000183105469,-1525.2999877929688,1.0,-0.7834191247970177,-2.2697879129295924,-1.1200446704075677,2854877596008525936,Forza_OM_FCN44,7.0,3516.60009765625,4471.580078125,165.85000610351562,-4198.399963378906,10992.60009765625,5309.7998046875,4117.0001220703125,-3079.7000122070312,-1953.0999755859375,255.0,0.0,,0.7576063802189666,1.6275888534775633,-0.6487595325124349,True,False,False,4,0.0,False,,8234512496292769880,MathieuG016,10.0,-1443.9100341796875,1734.1199951171875,16.989999771118164,4347.300109863281,9922.000122070312,5.0,-1.4000000059604645,-3.700000047683716,839.0000152587891,255.0,128.0,,-0.009521996908770626,1.941752325576457,-5.5604193552725786e-05,True,4,4,False,227.0,False,,enpitsu,76561198039309853,25,3337.56005859375,4590.169921875,176.22000122070312,-6852.80029296875,8964.199829101562,3649.5999145507812,2032.4000549316406,-3524.5999145507812,-3103.2998657226562,128.0,128.0,,0.21264386889803077,1.9973453479265084,-0.22949414869147988,True,173.0,False,2,False,False,,games5425898691,bf81d8692db,24.0,1649.280029296875,5103.43017578125,266.7200012207031,9408.499755859375,-101.19999885559082,7821.7999267578125,-345.0,-3.8999998569488525,-55.10000228881836,255.0,127.0,,0.7134367160165427,-3.140088004817226,1.5904118885737786,True,31.0,False,6,False,6,
41,2947,73,False,False,0,10289.55603059595,-2692.739990234375,-4991.47021484375,727.1799926757812,-22937.099609375,5745.4998779296875,3346.400146484375,2319.600067138672,1386.300048828125,-4277.9998779296875,0.0,-0.28440715756704715,0.574122369999096,-0.053124609581672054,bf81d8692db,games5425898691,24.0,-2510.35009765625,-4996.5400390625,729.4199829101562,-12395.699462890625,6557.80029296875,3533.800048828125,-2186.3999938964844,-1955.8999633789062,4652.200012207031,255.0,64.0,,-0.1871273870382065,-2.550593553313412,1.7912637699870364,True,7,False,8,31.0,False,,76561198039309853,enpitsu,25.0,-2795.830078125,-5074.10986328125,229.1699981689453,5246.7999267578125,-1203.3999633789062,-5331.199951171875,270.10000228881836,-307.99999237060547,287.90000915527344,0.0,255.0,,-0.9413879191971425,2.9124140720707397,1.561132280582801,True,2,False,False,173.0,False,,Forza_OM_FCN44,2854877596008525936,7,-3680.909912109375,-4358.93994140625,593.8400268554688,-6265.10009765625,6265.4998779296875,764.1999816894531,-1716.3999938964844,-1716.4999389648438,0.09999999776482582,255.0,0.0,,-0.09390832712360016,2.3729239028750393,1.5692363638733853,True,0.0,False,4,False,False,,MathieuG016,8234512496292769880,10.0,961.010009765625,-2462.280029296875,16.989999771118164,-8516.799926757812,-7983.0999755859375,5.199999809265137,0.7000000029802322,0.7000000029802322,-1609.7999572753906,255.0,0.0,,0.009517601706966075,-2.384319631854855,-0.0002371917324175157,True,227.0,False,4,False,4,
42,2989,74,False,False,1,3860.6062309630333,3985.080078125,2824.429931640625,502.9200134277344,-6363.800048828125,-10487.39990234375,2206.6000366210938,-1945.8000183105469,858.7999725341797,4773.500061035156,1.0,0.8200920165925435,-0.9532717673689588,0.9625953781226975,2854877596008525936,Forza_OM_FCN44,7.0,4052.360107421875,2758.699951171875,382.8399963378906,-3565.8999633789062,-13076.500244140625,1389.2999267578125,1455.2999877929688,28.599998950958252,-2.3999999463558197,255.0,0.0,,0.10231799132825124,-1.5875938055603416,1.5676679965533804,True,False,False,5,0.0,False,,8234512496292769880,MathieuG016,10.0,123.58000183105469,1481.6300048828125,16.989999771118164,8011.500244140625,-12267.39990234375,3.0000001192092896,-0.29999999329447746,0.5000000074505806,2155.0999450683594,255.0,255.0,,-0.009570961392485576,-2.2125535619298518,3.7495127937566444e-05,True,4,4,False,211.3322064286919,True,,enpitsu,76561198039309853,25,1519.9300537109375,4782.5498046875,17.049999237060547,-8178.800048828125,-3495.2999877929688,3.400000035762787,-0.7000000029802322,-0.3999999910593033,-1017.2000122070312,255.0,255.0,False,-0.016693572368657983,-0.455562100432378,0.00010940265841482964,True,173.0,False,2,False,False,,games5425898691,bf81d8692db,24.0,4065.3798828125,3752.1201171875,468.82000732421875,2163.3999633789062,-12467.099609375,-7270.30029296875,345.49999237060547,699.0000152587891,-1131.9000244140625,255.0,128.0,,-0.5295717195680134,-1.7342702982262668,1.5703406554791866,True,31.0,False,8,False,8,
43,3032,76,False,False,0,6546.87470866148,-2929.860107421875,-1082.93994140625,190.6199951171875,12470.6005859375,21048.5009765625,2331.1000061035156,3088.699951171875,-1856.6999816894531,2367.7999877929688,0.0,-0.7221494715354135,-2.445116567802615,-0.7257870654669678,bf81d8692db,games5425898691,24.0,-2983.469970703125,-1212.22998046875,75.58000183105469,12625.0,18198.800048828125,25.0,-4566.499938964844,3026.300048828125,487.2999954223633,255.0,126.0,,1.1806358370117511,0.8120663008591457,-0.09391133823300335,True,9,False,10,11.0,False,,76561198039309853,enpitsu,25.0,-808.1900024414062,-3386.820068359375,17.049999237060547,-6020.999755859375,11696.500244140625,3.100000023841858,-0.5000000074505806,0.9000000357627869,65.59999942779541,255.0,128.0,False,0.016733165254588817,2.054249667799156,-0.00010997520126161136,True,2,False,False,173.0,False,,Forza_OM_FCN44,2854877596008525936,7,-2554.64990234375,-1392.300048828125,109.9000015258789,9575.30029296875,8972.19970703125,-5738.599853515625,-1370.5000305175781,-807.2000122070312,-1309.1999816894531,255.0,82.0,,0.21151714682404393,1.9714744072660206,1.2172942504299793,True,0.0,False,6,False,4,,MathieuG016,8234512496292769880,10.0,-2797.419921875,-1090.239990234375,81.63999938964844,-22371.39892578125,-3311.6000366210938,4189.4000244140625,-417.5,1497.4000549316406,1593.0000305175781,255.0,203.0,,-0.09383592971203701,-2.767201565868705,-0.00636995067684746,True,165.0,False,5,False,4,
44,3033,76,False,False,1,4570.375711727658,2951.489990234375,1057.9300537109375,221.80999755859375,16929.7998046875,-16798.399658203125,17596.8994140625,3340.4000854492188,-4411.300048828125,-2319.7000122070312,1.0,0.9330692772386615,2.5328644944818537,-0.7271845795306564,8234512496292769880,MathieuG016,10.0,2797.419921875,1090.239990234375,81.63999938964844,22371.39892578125,3311.6000366210938,4189.4000244140625,417.5,-1497.4000549316406,1593.0000305175781,255.0,203.0,,0.09383592971203701,2.767201565868705,-0.00636995067684746,True,4,False,6,165.0,False,,2854877596008525936,Forza_OM_FCN44,7.0,2554.64990234375,1392.300048828125,109.9000015258789,-9575.30029296875,-8972.19970703125,-5738.599853515625,1370.5000305175781,807.2000122070312,-1309.1999816894531,255.0,82.0,,-0.21151714682404393,-1.9714744072660206,1.2172942504299793,True,6,4,False,0.0,False,,enpitsu,76561198039309853,25,808.1900024414062,3386.820068359375,17.049999237060547,6020.999755859375,-11696.500244140625,3.100000023841858,0.5000000074505806,-0.9000000357627869,65.59999942779541,255.0,128.0,False,-0.016733165254588817,-2.054249667799156,-0.00010997520126161136,True,204.0,False,2,False,False,,games5425898691,bf81d8692db,24.0,2983.469970703125,1212.22998046875,75.58000183105469,-12625.0,-18198.800048828125,25.0,4566.499938964844,-3026.300048828125,487.2999954223633,255.0,126.0,,-1.1806358370117511,-0.8120663008591457,-0.09391133823300335,True,11.0,False,10,False,9,
45,3146,80,False,False,1,8852.831574018699,693.27001953125,-3710.510009765625,104.87000274658203,-5475.999755859375,-7487.8997802734375,8422.5,4393.299865722656,-3212.7999877929688,2525.0,1.0,0.101469254890539,-1.0145801925471014,0.15478455569635335,2854877596008525936,Forza_OM_FCN44,7.0,585.3900146484375,-3542.25,16.309999465942383,-9310.700073242188,-15543.499755859375,129.3000030517578,-35.0,-6.9999998807907104,352.2999954223633,255.0,128.0,,-0.018276479592869793,-1.0548263476750024,-0.0016978798963599331,,8,False,10,21.0,False,,8234512496292769880,MathieuG016,10.0,2981.669921875,-2412.830078125,16.149999618530273,-857.5,-20070.6005859375,130.20000457763672,-71.19999885559082,7.900000214576721,6.3999998569488525,255.0,,,-0.013699146052209553,-1.5352839562589244,0.0022672521417656426,True,8,6,False,101.0,False,,enpitsu,76561198039309853,25,778.6599731445312,-3543.580078125,310.25,-9868.800048828125,-20774.49951171875,-157.29999542236328,1608.9999389648438,-4758.299865722656,2240.2999877929688,128.0,128.0,,-0.31217854393805006,-1.9193661978793437,1.6632276467707825,True,68.0,False,4,False,1,,games5425898691,bf81d8692db,24.0,3190.0,-3766.169921875,17.010000228881836,-4985.0,-13531.8994140625,2.7000001072883606,0.5000000074505806,1.5000000596046448,-816.6000366210938,255.0,37.0,,-0.009594236221605127,-1.2168054358415468,-0.00013499129293121582,True,31.0,False,10,False,10,
46,3149,80,False,True,0,1379.4939064599782,-636.3099975585938,3785.169921875,154.99000549316406,6791.099853515625,6488.599853515625,-7423.699951171875,-5752.7001953125,1181.3999938964844,1228.7000274658203,0.0,0.47969925258950774,1.2413580081381597,0.19809010430858565,76561198039309853,enpitsu,25.0,-688.3900146484375,3734.139892578125,308.82000732421875,9824.199829101562,20795.6005859375,-158.00000190734863,-1608.9999389648438,4758.299865722656,2240.2999877929688,128.0,128.0,,0.16263169233801186,2.351300938785884,2.275699930975794,True,1,False,4,68.0,False,,bf81d8692db,games5425898691,24.0,-3127.409912109375,3908.449951171875,17.010000228881836,6613.2000732421875,12665.699462890625,2.8999999165534973,0.3999999910593033,0.7999999821186066,-1884.4999694824219,255.0,0.0,,0.009591041749972424,1.0530202672620006,-0.00017227765005456834,True,10,10,False,255.0,False,310.0,Forza_OM_FCN44,2854877596008525936,7,-510.1600036621094,3673.10009765625,16.90999984741211,8849.299926757812,15800.2001953125,35.79999923706055,9.599999785423279,3.799999952316284,98.69999885559082,255.0,128.0,,0.017085903958361882,1.0702489580748378,-0.000564200002683891,,21.0,False,10,False,8,,MathieuG016,8234512496292769880,10.0,-2973.489990234375,2630.320068359375,16.90999984741211,711.5000152587891,20075.2001953125,27.000000476837158,11.699999570846558,-9.700000286102295,5.600000023841858,255.0,,,0.010188148079649498,1.536179443868467,0.0005180278903625622,True,101.0,False,8,False,6,
47,3185,82,False,False,1,9752.798228053842,-33.540000915527344,-4568.39990234375,192.05999755859375,1695.5000305175781,-5749.89990234375,6440.5999755859375,4861.9000244140625,-3501.6000366210938,315.9000015258789,1.0,-0.985096551720218,2.712790097636188,2.4019839663816756,2854877596008525936,Forza_OM_FCN44,7.0,-80.5,-4555.77978515625,64.4000015258789,1485.5999755859375,2467.4000549316406,2967.9000854492188,-3887.7999877929688,2401.699981689453,183.50000381469727,0.0,128.0,,0.08254351648530359,-1.0210527761200157,-0.0001687596957690811,True,9,False,12,51.0,False,,8234512496292769880,MathieuG016,10.0,1687.8299560546875,-4889.169921875,17.010000228881836,-20115.799560546875,-10528.599853515625,2.7000001072883606,-0.5999999865889549,-0.29999999329447746,-1914.7999572753906,255.0,0.0,,-0.00957434770074443,-0.4152146341400979,-9.479444046593123e-05,True,8,6,False,49.0,False,,enpitsu,76561198039309853,25,-478.2300109863281,-5969.10986328125,190.1699981689453,-4638.500061035156,-1290.0999450683594,4508.299865722656,-1921.6000366210938,-359.50000762939453,-508.69998931884766,128.0,128.0,,0.9553672507463896,-0.417615223791014,1.047247563921302,True,68.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,995.52001953125,-4452.5,17.010000228881836,-22983.20068359375,-877.3999786376953,0.09999999776482582,-1.899999976158142,-0.0,-387.40001678466797,255.0,128.0,,-0.009587756400069732,-0.023052689084567222,-4.594376822337586e-05,True,167.4244816841618,True,10,False,10,
48,3320,86,False,False,1,8964.905501572899,1680.2099609375,-3790.5400390625,127.58999633789062,12621.400146484375,1831.4999389648438,435.29998779296875,-1423.0000305175781,-2674.5001220703125,-2808.800048828125,1.0,-0.4714449290101616,0.577576741746819,0.4963400481792417,8234512496292769880,MathieuG016,10.0,1551.510009765625,-3793.22998046875,16.110000610351562,8383.800048828125,3921.099853515625,69.80000019073486,4.4999998807907104,-74.89999771118164,-2326.4999389648438,255.0,0.0,False,-0.027380935400076203,2.732560811425069,0.03289504666110917,True,6,False,8,49.0,False,,2854877596008525936,Forza_OM_FCN44,7.0,2682.330078125,-3612.030029296875,17.049999237060547,3764.89990234375,12425.400390625,3.1999999284744263,-0.19999999552965164,-0.7999999821186066,-143.69999885559082,255.0,128.0,,-0.01673046425357657,1.8806884465285574,0.00012810457697640332,True,False,False,False,64.0,False,,enpitsu,76561198039309853,25,885.4600219726562,-3100.0,37.72999954223633,16390.50048828125,-1601.9999694824219,3258.599853515625,-0.29999999329447746,104.20000076293945,-729.4000244140625,255.0,128.0,,-0.017659784487603546,-3.0295146713996295,-0.000261228516474249,True,0.0,False,6,False,2,,games5425898691,bf81d8692db,24.0,2041.8499755859375,-981.260009765625,17.0,4635.199890136719,-11014.000244140625,4.1999998688697815,0.09999999776482582,-0.0,-2362.5,255.0,0.0,,-0.009542530637390592,-1.905073775591463,-1.4875229682234638e-05,True,142.0,False,10,False,10,
49,3332,87,False,False,1,8950.335701856624,2210.0400390625,-3713.35009765625,95.19000244140625,11235.10009765625,1764.2999267578125,1182.5,-1537.2999572753906,678.0000305175781,-2808.800048828125,1.0,-0.9438352442967762,3.035226113689725,-1.027896071005489,8234512496292769880,MathieuG016,10.0,1967.31005859375,-3808.85009765625,17.010000228881836,10329.69970703125,-3606.7999267578125,2.3999999463558197,-1.5000000596046448,0.7999999821186066,-175.59999465942383,255.0,128.0,False,-0.00948861348300288,-2.7851199729107647,0.00018181794305526877,True,6,False,8,49.0,False,,2854877596008525936,Forza_OM_FCN44,7.0,2740.75,-3082.570068359375,17.049999237060547,-2588.3999633789062,13108.599853515625,3.100000023841858,0.5999999865889549,-1.8000000715255737,800.8999633789062,255.0,128.0,,-0.01675792531954135,1.3184216957285466,-0.00024278659770823595,True,False,False,False,64.0,False,,enpitsu,76561198039309853,25,1662.9300537109375,-3195.35009765625,165.83999633789062,21773.89892578125,-3172.39990234375,270.10000228881836,1686.3999938964844,5230.9002685546875,-207.80000686645508,128.0,128.0,,-1.4697261827884078,-0.07063321026009117,-2.7570080220639883,True,0.0,False,6,False,3,,games5425898691,bf81d8692db,24.0,1986.219970703125,-1468.6800537109375,17.0,-6872.2998046875,-9974.600219726562,4.1999998688697815,0.09999999776482582,-0.0,-2355.399932861328,255.0,0.0,,-0.009542885105641582,-0.9025635330749456,1.4693721706601505e-05,True,142.0,False,10,False,10,
50,3369,88,False,False,1,9019.290273702163,3567.25,-3474.639892578125,95.69000244140625,9664.000244140625,13722.7001953125,2930.1998901367188,2623.3999633789062,4798.999938964844,-2466.999969482422,1.0,-0.9329176612784134,-2.938764923138142,-0.17514760513431035,8234512496292769880,MathieuG016,10.0,3534.989990234375,-3639.25,16.579999923706055,7583.4002685546875,9960.0,-276.8000030517578,1129.7000122070312,-310.49999237060547,2855.0,255.0,255.0,False,-0.00030023894825512295,2.1243293159623513,0.002397189232771648,True,6,False,8,49.0,False,,2854877596008525936,Forza_OM_FCN44,7.0,1206.4300537109375,-3163.679931640625,17.049999237060547,-15825.799560546875,-10097.7001953125,3.4999999403953552,-2.800000011920929,-1.8000000715255737,-1562.7000427246094,255.0,42.0,False,-0.016784396620491672,-0.5263534520819882,-0.00018789301953632588,True,False,False,False,0.0,False,,enpitsu,76561198039309853,25,4079.889892578125,-3495.68994140625,280.5199890136719,181.5999984741211,2810.2999877929688,5151.199951171875,-1965.0,-574.5999908447266,309.0999984741211,255.0,255.0,False,1.0548548271734937,1.5854948447566921,-1.535771715381623,True,0.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,1119.6300048828125,-847.3599853515625,17.0,5609.1998291015625,11314.100341796875,4.099999964237213,-1.5999999642372131,-3.1999999284744263,-1668.3000183105469,255.0,0.0,,-0.00956105391464841,2.0604130416924824,-5.773737348695022e-06,True,142.0,False,10,False,10,
51,3466,92,False,False,0,5708.160900729177,-3757.830078125,201.07000732421875,230.85000610351562,-3588.699951171875,4227.200012207031,11551.500244140625,5639.2999267578125,-414.90001678466797,-2006.4999389648438,0.0,-0.6148965801883871,-1.0869516411884286,-2.5890323980183476,76561198039309853,enpitsu,25.0,-3731.050048828125,161.74000549316406,94.55999755859375,-312.7000045776367,7035.0,2380.8999633789062,-5495.10009765625,-229.0999984741211,-26.400001049041748,0.0,128.0,,-0.5807582125297635,-1.5266667410888215,-0.0006049238844418194,False,5,False,8,,False,,bf81d8692db,games5425898691,25.0,-2807.080078125,-1802.1500244140625,17.030000686645508,6748.599853515625,8457.60009765625,0.3999999910593033,0.0,0.0,2242.7000427246094,128.0,255.0,,0.009629811386524084,0.9556923015024816,-7.955859783238836e-07,True,10,10,False,239.0,False,,Forza_OM_FCN44,2854877596008525936,7,2285.699951171875,4445.22998046875,17.059999465942383,-12257.60009765625,747.6999664306641,1.899999976158142,1.2999999523162842,0.0,-98.10000419616699,255.0,128.0,False,0.016724177641586294,3.0689124589269112,0.00014235827363122814,True,255.0,False,False,False,False,,MathieuG016,8234512496292769880,10.0,-3744.47998046875,151.74000549316406,15.220000267028809,11346.500244140625,4370.4998779296875,278.4000015258789,-193.99999618530273,230.49999237060547,1524.7999572753906,255.0,255.0,False,-0.010207527846175549,0.36153690515982606,-0.0014323257528390384,True,56.0,False,10,False,6,
