,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
31,1808,50,False,False,1,9955.127438600373,-2519.550048828125,-4210.85986328125,457.17999267578125,-23604.7998046875,7140.4998779296875,-1615.2999877929688,2591.7999267578125,-4924.100036621094,-625.8000183105469,1.0,-1.0722384004485757,0.8001284761724076,-1.2138179207417115,76561198039309853,enpitsu,24.0,-2350.72998046875,-4271.14990234375,352.1400146484375,-10885.6005859375,4959.200134277344,3262.7999877929688,1168.7999725341797,-3694.5001220703125,-3902.9998779296875,255.0,255.0,False,0.3965572433544266,0.5005026937446597,-0.8457393398339124,True,3,False,4,182.0,False,,bf81d8692db,games5425898691,19.0,586.3300170898438,-5008.2998046875,17.0,-12998.800048828125,-911.9000244140625,3.400000035762787,-2.3999999463558197,-0.09999999776482582,-537.0999908447266,255.0,128.0,,-0.009564192750004278,-0.02975451039003253,0.0001261141646357333,True,255.0,False,6,6,False,,Mubss,76561198203576196,13,-2601.14990234375,-4109.509765625,326.69000244140625,7737.80029296875,-14749.100341796875,953.4999847412109,-173.29999923706055,-201.70000076293945,-224.69999313354492,128.0,128.0,,0.7854476899877598,-1.4270712402314578,0.3299625773805302,True,False,195.0,False,4,False,,TRICKY963,76561198250905688,11.0,1169.1800537109375,1096.300048828125,17.0,-18059.000244140625,2197.100067138672,3.4999999403953552,1.1999999731779099,-0.0,1821.4999389648438,255.0,255.0,,-0.009586380271304092,0.07031450363731366,0.0001324705565152011,True,225.0,False,6,6,False,
32,1809,50,False,False,0,3565.7493637000293,2547.909912109375,4215.85009765625,471.7300109863281,3677.39990234375,16955.6005859375,14208.499755859375,2057.2999572753906,5335.10009765625,-1817.4000549316406,0.0,1.1937269436377782,-1.1066251684701158,-1.5003669631001628,76561198203576196,Mubss,13.0,2601.14990234375,4109.509765625,326.69000244140625,-7737.80029296875,14749.100341796875,953.4999847412109,173.29999923706055,201.70000076293945,-224.69999313354492,128.0,128.0,,-0.7854476899877598,1.4270712402314578,0.3299625773805302,True,False,False,4,195.0,False,,76561198250905688,TRICKY963,11.0,-1169.1800537109375,-1096.300048828125,17.0,18059.000244140625,-2197.100067138672,3.4999999403953552,-1.1999999731779099,0.0,1821.4999389648438,255.0,255.0,,0.009586380271304092,-0.07031450363731366,0.0001324705565152011,True,225.0,False,6,6,False,,enpitsu,76561198039309853,24,2350.72998046875,4271.14990234375,352.1400146484375,10885.6005859375,-4959.200134277344,3262.7999877929688,-1168.7999725341797,3694.5001220703125,-3902.9998779296875,255.0,255.0,False,-0.3965572433544266,-0.5005026937446597,-0.8457393398339124,True,3,182.0,False,4,False,,games5425898691,bf81d8692db,19.0,-586.3300170898438,5008.2998046875,17.0,12998.800048828125,911.9000244140625,3.400000035762787,2.3999999463558197,0.09999999776482582,-537.0999908447266,255.0,128.0,,0.009564192750004278,0.02975451039003253,0.0001261141646357333,True,255.0,False,6,6,False,
33,1889,53,False,False,1,8382.656775965403,-2200.139892578125,-2649.919921875,952.4500122070312,4984.4000244140625,15702.19970703125,1317.5999450683594,3748.2998657226562,807.6999664306641,-1506.1000061035156,1.0,-0.5262988967877732,-1.4773414783211918,-1.4424581335571054,bf81d8692db,games5425898691,19.0,-2242.090087890625,-2723.18994140625,795.1400146484375,-1932.5,12473.199462890625,163.29999923706055,-1803.3000183105469,3487.39990234375,3851.6000366210938,255.0,0.0,,0.7246571826093203,1.121028604763235,1.8941881034553871,True,7,False,8,145.37521712241627,True,,76561198039309853,enpitsu,24.0,-2909.5,-4030.909912109375,17.059999465942383,9548.900146484375,-4605.10009765625,1.1999999731779099,0.5000000074505806,-0.19999999552965164,383.69998931884766,255.0,128.0,False,-0.016694039518919134,-2.72602389127241,-0.00023906066611517027,True,182.0,False,4,4,False,,Mubss,76561198203576196,13,-3157.47998046875,-3826.85009765625,17.010000228881836,744.7000122070312,17053.499755859375,2.0000000298023224,-0.5999999865889549,0.7999999821186066,-0.9000000357627869,255.0,128.0,,-0.009561050854008166,1.614609612513226,-4.159634215636213e-05,True,False,135.0,False,4,False,,TRICKY963,76561198250905688,11.0,-1795.7099609375,-1509.719970703125,368.739990234375,-8507.39990234375,-15106.99951171875,4084.4000244140625,-873.4999847412109,-720.1000213623047,-951.6000366210938,128.0,255.0,,0.7089916147730085,0.07590815948707257,1.0243597412378782,True,167.35762578184884,True,8,6,False,
34,1963,56,False,False,0,6399.817344874805,1006.5499877929688,-970.47998046875,390.1300048828125,-11827.5,-9695.399780273438,8154.69970703125,2164.7999572753906,3207.7999877929688,-1816.9999694824219,0.0,0.17005177857414577,-1.2526656008627055,1.6648750351414945,76561198203576196,Mubss,13.0,1114.6199951171875,-936.6799926757812,217.7100067138672,-12312.60009765625,-11839.49951171875,3548.599853515625,-819.8000335693359,850.6999969482422,-558.8999938964844,128.0,128.0,,-0.6850590792797132,-2.772964230184278,0.135299825099433,True,4,False,8,29.880765650861996,True,,76561198250905688,TRICKY963,11.0,3954.3798828125,4008.280029296875,161.10000610351562,3271.4999389648438,-10293.900146484375,-5098.999938964844,586.1000061035156,2250.0999450683594,-1310.0,255.0,128.0,,0.4788177974097284,-1.2949989118186722,1.13280367060503,False,105.75557844100456,True,8,6,False,,enpitsu,76561198039309853,24,983.3099975585938,154.1300048828125,24.559999465942383,-1908.3000183105469,-21543.9990234375,3038.599853515625,8.799999952316284,11.799999475479126,-897.9000091552734,0.0,128.0,False,0.016939470577400785,-1.6638754868579733,-0.0003535816481096854,True,4,24.795191408485493,True,6,False,,games5425898691,bf81d8692db,19.0,2791.14990234375,-1070.47998046875,16.989999771118164,-11208.199462890625,-15981.8994140625,2.5,0.09999999776482582,0.0,-1991.3999938964844,255.0,0.0,,0.009568292618921174,-2.255029021901778,1.022399413961776e-05,True,55.08898048759786,True,8,8,False,
35,2040,58,False,False,0,8824.012466530483,-2186.469970703125,-3589.139892578125,99.98999786376953,-6907.0001220703125,-6909.2999267578125,5948.4002685546875,4183.500061035156,-4182.099914550781,-1003.6000061035156,0.0,-0.22877084295171418,-1.0794363929926136,2.062647158620801,76561198203576196,Mubss,13.0,-2099.639892578125,-3810.27001953125,17.010000228881836,-4195.199890136719,579.0000152587891,2.0999999344348907,0.29999999329447746,1.1999999731779099,-404.00001525878906,128.0,128.0,,0.009847696718605492,2.9520415660855335,0.00023982963636180418,True,4,False,8,25.0,False,,76561198250905688,TRICKY963,11.0,3092.1201171875,-1756.1199951171875,16.979999542236328,2141.1000061035156,-22900.10009765625,7.599999904632568,-3.4999999403953552,-0.19999999552965164,320.09998321533203,255.0,128.0,,0.009800780545232896,-1.4476541930808688,-0.00014489589806826166,False,23.289944171905518,True,10,8,False,,enpitsu,76561198039309853,24,-2210.0400390625,-4204.169921875,17.059999465942383,-20431.500244140625,2425.2999877929688,0.7000000029802322,-2.0999999344348907,0.19999999552965164,-1724.4000244140625,255.0,0.0,True,0.016775174314606824,2.9815821185666445,-0.00023548349635206056,,6,22.0,False,6,False,,games5425898691,bf81d8692db,19.0,-2698.6298828125,-4032.280029296875,16.989999771118164,-21460.90087890625,-5218.900146484375,4.699999988079071,0.19999999552965164,0.0,-1758.0000305175781,255.0,0.0,,0.009599471517410373,-2.960590578250571,-6.599724501529101e-05,True,,False,8,8,False,
36,2120,61,False,False,1,2079.1930058566772,2751.070068359375,4200.97998046875,142.4600067138672,-9535.30029296875,7913.900146484375,7630.999755859375,5573.3001708984375,2213.300018310547,-196.5999984741211,1.0,-0.10392134176823092,0.9575210602036658,-1.5426525274949672,bf81d8692db,games5425898691,19.0,2822.169921875,4096.9501953125,17.020000457763672,-9217.100219726562,11048.599853515625,1.0000000149011612,0.19999999552965164,-0.7000000029802322,1831.7999267578125,255.0,219.0,,-0.009564435877972033,0.812299296296125,-3.18653488626737e-05,True,8,False,8,219.0,False,,76561198039309853,enpitsu,24.0,1983.3800048828125,3553.139892578125,17.059999465942383,-8529.400024414062,5929.4000244140625,1.1999999731779099,-1.4000000059604645,0.7999999821186066,301.70000076293945,255.0,255.0,False,-0.016682708643867363,0.5762126335371867,-0.00026810429567307177,True,22.0,False,6,6,False,,Mubss,76561198203576196,13,3761.239990234375,4124.2001953125,55.029998779296875,-5528.4002685546875,-8713.200073242188,-6972.39990234375,-1785.8000183105469,3348.2998657226562,-1714.7999572753906,255.0,0.0,False,-0.5592428835206273,-0.9361987950189025,0.09547818365387589,True,4,16.0,False,8,False,,TRICKY963,76561198250905688,11.0,-37.310001373291016,5029.52001953125,16.989999771118164,10357.80029296875,771.8000030517578,4.600000083446503,5.699999928474426,-0.5999999865889549,-1405.5999755859375,255.0,128.0,,-0.009597193988684668,3.1279593676065987,6.0027176127546954e-05,True,255.0,False,10,8,False,
37,2168,63,False,False,1,566.3709927756324,1310.510009765625,4754.0498046875,407.6199951171875,-6702.9998779296875,4644.100036621094,8642.2998046875,598.3000183105469,2907.3001098632812,-5214.2999267578125,1.0,-0.44439487962434876,-1.3372642375870214,-1.228233115456723,bf81d8692db,games5425898691,19.0,1307.2900390625,4702.330078125,226.6999969482422,-13034.89990234375,2232.100067138672,2712.0001220703125,3106.7001342773438,-1421.4999389648438,-4310.10009765625,255.0,255.0,,1.2340471565608462,1.3928573839690777,-0.46300523532327453,True,9,False,10,184.54102372097714,True,,76561198039309853,enpitsu,24.0,262.7099914550781,2736.080078125,17.059999465942383,-9742.000122070312,2633.3999633789062,2.800000011920929,-0.3999999910593033,0.3999999910593033,-3145.4998779296875,255.0,0.0,False,-0.016721587753004773,0.4645706406846349,3.0375858396323657e-05,True,53.0,False,6,6,False,,Mubss,76561198203576196,13,1671.5999755859375,4364.31982421875,17.010000228881836,-12389.3994140625,5180.8001708984375,2.0999999344348907,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,False,-0.009598299062830358,0.3960808924855762,3.8246844046228695e-05,True,4,46.0,False,8,False,,TRICKY963,76561198250905688,11.0,628.2000122070312,4885.85009765625,148.5800018310547,6084.1998291015625,-3675.10009765625,3283.900146484375,12.599999904632568,-10.099999904632568,1939.9000549316406,128.0,128.0,,-0.008203443894182592,-2.87018188974713,0.0029363116048300346,True,220.54102372097714,True,12,8,False,
38,2230,65,False,True,1,1094.1042453122295,-55.11000061035156,4599.2099609375,440.92999267578125,9940.10009765625,17926.600341796875,919.8999786376953,837.5,638.3000183105469,-5906.7999267578125,1.0,0.47137145491925586,-0.930813708436068,-2.2955478134099905,76561198039309853,enpitsu,24.0,-153.75999450683594,4470.009765625,361.9800109863281,-3095.10009765625,14143.1005859375,-502.79998779296875,-2904.5001220703125,-4624.4000244140625,-654.1000366210938,255.0,255.0,False,-0.11464547959521774,2.045553607230461,-0.9436665779639662,True,7,False,8,1.0,False,,bf81d8692db,games5425898691,19.0,1124.52001953125,4092.800048828125,16.600000381469727,-1445.0999450683594,285.0,84.20000076293945,16.699999570846558,-19.600000381469727,-41.30000114440918,255.0,128.0,,-0.008646516031335039,0.32430264261000263,0.0011602766282722303,True,182.0,False,10,10,False,,Mubss,76561198203576196,13,51.720001220703125,4834.10009765625,333.17999267578125,-5394.2999267578125,-3786.199951171875,1072.7999877929688,3045.1998901367188,2766.099853515625,-3650.2999877929688,128.0,255.0,False,0.7491465256581156,-0.8052657591108363,-1.207691965529658,True,5,0.0,False,10,False,,TRICKY963,76561198250905688,11.0,125.2699966430664,4580.9501953125,246.10000610351562,-14314.000244140625,-4059.89990234375,3896.6000366210938,-971.9000244140625,457.40001678466797,-369.59999084472656,255.0,0.0,,0.9404275273465714,-0.6431067674228655,-0.02370202000513335,True,102.0,False,14,8,False,
39,2232,65,False,False,0,9832.10647432468,-0.6000000238418579,-4651.25,492.05999755859375,-1236.2000274658203,9055.599975585938,9012.5,4251.7999267578125,-4195.7000732421875,-563.6000061035156,0.0,-0.804255345478842,0.5857649756438855,-2.2822419689447857,76561198203576196,Mubss,13.0,-4.050000190734863,-4808.08984375,334.95001220703125,4172.9998779296875,1529.9000549316406,-226.39999389648438,-2167.7000427246094,-3907.0001220703125,-3207.0999145507812,128.0,255.0,False,-0.8184139377107977,1.008769326905035,-2.0135258104013967,True,5,False,10,0.0,False,,76561198250905688,TRICKY963,11.0,-36.72999954223633,-4559.0498046875,268.05999755859375,20072.60009765625,1699.4000244140625,3615.7000732421875,957.0999908447266,1860.5999755859375,619.3999862670898,255.0,0.0,,-0.9595661808987901,0.5473639195535052,0.0674014996336214,True,102.0,False,14,9,False,,enpitsu,76561198039309853,24,184.50999450683594,-4611.740234375,359.8800048828125,3055.7000732421875,-14194.89990234375,-160.10000228881836,3801.099853515625,3031.7001342773438,-2571.0000610351562,255.0,255.0,False,0.23461831302794064,-2.456102361780966,-1.6117319803788088,True,7,1.0,False,8,False,,games5425898691,bf81d8692db,19.0,-1103.22998046875,-4099.18017578125,16.969999313354492,2700.7998657226562,-888.6000061035156,13.300000429153442,-2.5999999046325684,3.8999998569488525,-11.299999952316284,255.0,128.0,,0.009289949638553424,-0.3266689273238909,0.00020221844522415105,True,182.0,False,10,10,False,
40,2308,68,False,False,1,2923.4798474438526,323.7699890136719,2273.070068359375,479.20001220703125,243.09999465942383,768.4999847412109,-5005.400085449219,-2663.800048828125,4501.499938964844,-2939.4000244140625,1.0,-1.5540020306599915,-0.8940309932944913,-2.3570168196030075,bf81d8692db,games5425898691,19.0,321.44000244140625,2175.31005859375,429.7799987792969,-6285.8001708984375,-6756.5997314453125,189.69999313354492,-2754.5001220703125,-380.9000015258789,4745.199890136719,255.0,0.0,,0.8027024070883897,-0.6722969978915921,2.406614465324628,True,11,False,12,138.15206867135976,True,,76561198039309853,enpitsu,24.0,-72.37999725341797,5977.31005859375,227.22999572753906,8084.1998291015625,-636.8999862670898,-5828.0999755859375,-2488.300018310547,2237.5,-255.20000457763672,255.0,0.0,,-0.6619944951933556,-3.030317502565995,1.4242712102540598,True,1.0,False,8,8,False,,Mubss,76561198203576196,12,-861.75,3505.8798828125,17.010000228881836,518.6999893188477,-12143.900146484375,2.3000000417232513,-0.0,-1.2999999523162842,1723.6000061035156,255.0,255.0,,-0.009556904745538882,-1.6188775200458103,0.00022979998844597518,True,6,,False,10,False,,TRICKY963,76561198250905688,11.0,-2683.64990234375,3043.6298828125,17.010000228881836,13422.80029296875,-6647.2998046875,2.199999988079071,3.0000001192092896,-1.5999999642372131,1217.699966430664,255.0,255.0,,-0.009598968913003462,-2.6839604711403897,0.00014076404167939326,True,73.0,False,14,10,False,
41,2341,69,False,False,0,7536.173473953575,-439.260009765625,-2382.320068359375,297.07000732421875,-22170.0,14039.599609375,7412.2998046875,3756.0000610351562,851.8000030517578,-2671.400146484375,0.0,0.5435924329842831,2.7685217568352165,-0.905708182338022,76561198203576196,Mubss,12.0,-271.5400085449219,-2493.489990234375,194.72999572753906,-16046.600341796875,12099.200439453125,3092.5,-2053.300018310547,-2041.9999694824219,-82.79999732971191,255.0,128.0,,-0.5533191125311638,2.372026673980651,0.035447793736559756,True,7,False,12,23.746812625597883,True,,76561198250905688,TRICKY963,11.0,805.5800170898438,-3154.219970703125,17.010000228881836,-15729.89990234375,-1244.8999786376953,2.199999988079071,-0.5000000074505806,0.0,-1610.8000183105469,255.0,0.0,,0.009586433343568873,-3.0852799845129715,-0.00024272251693400988,True,60.0,False,14,10,False,,enpitsu,76561198039309853,24,-16.84000015258789,-4752.93017578125,17.049999237060547,2633.5000610351562,13111.800537109375,2.5999999046325684,0.0,0.7999999821186066,111.19999885559082,255.0,128.0,,0.016739904641507965,1.38508479942226,-0.00011067085222637398,True,8,0.0,False,8,False,,games5425898691,bf81d8692db,19.0,504.3900146484375,-1237.97998046875,206.66000366210938,7010.7000732421875,7688.4002685546875,-5150.3997802734375,-224.79999542236328,-212.09999084472656,390.29998779296875,255.0,128.0,,-0.8156525428505171,0.3904843915506266,0.3871939438421755,True,101.0,False,12,12,False,
42,2423,72,False,False,0,4493.099090308743,-2513.56005859375,948.1699829101562,257.2300109863281,-11750.0,20219.7998046875,7491.7999267578125,-1033.8999938964844,5135.3997802734375,2925.4000854492188,0.0,0.015710282845970466,2.7471732344951834,0.4410791224364284,76561198250905688,TRICKY963,11.0,-2385.830078125,794.8800048828125,177.80999755859375,-4801.9000244140625,20443.699951171875,1684.2999267578125,642.6999664306641,4303.500061035156,-3363.900146484375,128.0,255.0,,0.009044482547467415,1.4145882432848866,0.053633964614714334,True,13,False,18,0.0,False,,76561198203576196,Mubss,13.0,-3161.85009765625,854.6300048828125,17.010000228881836,13382.900390625,6036.9000244140625,0.0,-0.09999999776482582,0.0,-2145.7000732421875,255.0,0.0,,0.00959032554751097,0.35580511189476577,4.160615520104657e-05,True,226.2889030133524,True,12,8,False,,enpitsu,76561198039309853,24,-599.6300048828125,979.739990234375,17.049999237060547,-6500.8001708984375,20632.099609375,2.8999999165534973,-1.0999999940395355,4.799999892711639,-1694.2999267578125,255.0,128.0,,0.01678501725080573,1.8072070902370252,-4.2709976933730656e-05,True,10,32.0,False,10,False,,games5425898691,bf81d8692db,19.0,1079.7099609375,3367.030029296875,17.010000228881836,-4372.0001220703125,17357.2998046875,2.0999999344348907,0.19999999552965164,-1.0000000149011612,-1027.0999908447266,255.0,0.0,,0.009577016134223603,1.8351781593332757,-0.0003659527600603362,True,107.0,False,14,14,False,
43,2489,75,False,False,0,2179.552176637119,-3038.169921875,4738.06005859375,150.6699981689453,7991.300048828125,17630.2001953125,-672.3000335693359,-2764.5999145507812,5324.4000244140625,85.0,0.0,-1.0809209566499676,0.4866875050214403,-2.5039014390599745,76561198250905688,TRICKY963,11.0,-3066.77001953125,4546.4599609375,76.01000213623047,6155.9002685546875,7945.3997802734375,2667.0999145507812,-3990.2999877929688,1616.6000366210938,-3422.39990234375,255.0,0.0,,0.23450959397394544,1.163500889863428,-0.04960681945521553,True,15,False,20,255.0,False,,76561198203576196,Mubss,13.0,-1054.1400146484375,1578.25,17.010000228881836,7809.0997314453125,-8566.400146484375,2.3999999463558197,0.5999999865889549,-0.5999999865889549,-2307.7999877929688,255.0,0.0,False,0.00954634351928373,-0.8822899908361159,-8.680223279669106e-05,True,251.0,False,12,8,False,,enpitsu,76561198039309853,24,-2363.3798828125,4549.77001953125,115.62999725341797,-13797.60009765625,9244.000244140625,3864.89990234375,-1.0000000149011612,0.7000000029802322,21.700000762939453,128.0,255.0,,0.01678854952682386,2.530640542635951,5.141431123558633e-05,True,10,71.0,False,12,False,,games5425898691,bf81d8692db,19.0,-2478.52001953125,4839.06005859375,19.459999084472656,-22775.80078125,-1094.3000030517578,2942.0001220703125,1.4000000059604645,0.0,1676.9000244140625,255.0,250.0,,0.009575207533509565,-3.0484044536302104,0.00023584666908720218,True,15.0,False,15,14,False,
44,2493,75,False,False,1,10263.074239933107,2940.800048828125,-4917.31005859375,194.63999938964844,-4378.599853515625,3480.4000854492188,13873.299560546875,5967.1002197265625,616.5000152587891,113.29999923706055,1.0,0.1655971170915995,-0.4695618486978366,-2.6912049732610193,bf81d8692db,games5425898691,19.0,2780.4599609375,-4810.56982421875,63.33000183105469,22611.59912109375,3073.2000732421875,2863.9999389648438,-874.1000366210938,2604.7000122070312,1637.1000671386719,255.0,135.0,,-0.06931434397110582,2.8230919000864123,0.0016951762773373977,True,15,False,16,15.0,False,,76561198039309853,enpitsu,24.0,2558.8798828125,-4680.669921875,163.4600067138672,13797.60009765625,-9244.000244140625,2943.5000610351562,17.999999523162842,-12.599999904632568,1310.2999877929688,255.0,255.0,,-0.016691032893437638,-2.6304127705940994,0.0018000742618696083,True,71.0,False,12,11,False,,Mubss,76561198203576196,13,951.030029296875,-1402.989990234375,17.010000228881836,-3921.7999267578125,11100.999755859375,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2362.899932861328,255.0,0.0,False,-0.009547725724772697,1.2931177168092065,-2.164207445506705e-05,True,8,251.0,False,12,False,,TRICKY963,76561198250905688,11.0,3025.659912109375,-4599.56982421875,92.11000061035156,-6174.2999267578125,-7981.300048828125,2216.4999389648438,1741.7999267578125,-4804.800109863281,-2031.9999694824219,255.0,0.0,,-0.5982952175550705,-1.0600430941415875,0.19797557240033684,True,255.0,False,20,15,False,
45,2613,79,False,False,0,1635.4836525677702,-1153.469970703125,3524.909912109375,170.33999633789062,13537.5,-1586.300048828125,-4599.700012207031,2135.500030517578,-3756.9000244140625,1634.6000671386719,0.0,0.13090944023884724,0.5681956904706216,-2.8180980577988413,76561198250905688,TRICKY963,11.0,-1247.010009765625,3541.280029296875,327.05999755859375,6722.39990234375,-3921.300048828125,-4165.899963378906,-56.70000076293945,306.00000381469727,980.8999633789062,128.0,128.0,,0.8372409834238104,-0.991299506108436,1.8653832157208379,True,16,False,22,189.0,False,,76561198203576196,Mubss,12.0,-517.9199829101562,4410.77001953125,348.19000244140625,9667.999877929688,11926.500244140625,-4120.10009765625,-387.00000762939453,224.3000030517578,-15.299999713897705,128.0,128.0,,-0.8480510898267065,1.7660330099411436,-0.6042183161846347,True,156.0,False,14,10,False,,enpitsu,76561198039309853,24,-644.8300170898438,4272.0,17.049999237060547,594.3999862670898,-12440.2001953125,3.1999999284744263,0.0,-0.09999999776482582,-2352.5999450683594,128.0,255.0,,0.016724334480886845,-1.5856558514940193,-9.815368826407822e-06,True,12,,False,12,False,,games5425898691,bf81d8692db,19.0,-468.1300048828125,5053.58984375,16.239999771118164,12509.89990234375,-2943.2000732421875,70.39999961853027,-15.199999809265137,9.700000286102295,-946.6000366210938,255.0,0.0,,0.009526940194116153,-0.2753501979842875,-0.011706298579484976,True,15.0,False,16,16,False,
46,2651,81,False,False,1,8498.103613074882,-236.00999450683594,-3282.3701171875,120.8499984741211,1660.5000305175781,18696.800537109375,4087.0999145507812,1978.3999633789062,-2718.900146484375,-4969.100036621094,1.0,0.15689186483121687,-0.6694210748201866,-2.689978158652144,bf81d8692db,games5425898691,19.0,-287.1000061035156,-3517.0400390625,59.95000076293945,-7406.5997314453125,20093.900146484375,3195.4998779296875,-2599.7000122070312,-618.6999893188477,-595.2999877929688,255.0,100.0,,-0.06267571200677867,1.1744406944274803,0.0027960560888189738,True,17,False,18,3.0,False,,76561198039309853,enpitsu,24.0,82.9800033569336,-3305.199951171875,17.049999237060547,-6025.10009765625,-3270.4998779296875,2.5999999046325684,-1.2999999523162842,-0.5999999865889549,92.39999771118164,255.0,0.0,False,-0.016859109537634226,-0.5108592806095326,-0.00014177235742297102,True,,False,12,12,False,,Mubss,76561198203576196,12,-903.4299926757812,-5023.240234375,95.79000091552734,-4546.000061035156,8111.199951171875,3284.2001342773438,-1420.7000732421875,3924.4000244140625,537.2999954223633,255.0,0.0,False,0.6304076996724081,1.4717656504286938,1.438669740051809,True,10,109.0,False,14,False,,TRICKY963,76561198250905688,11.0,510.8900146484375,-2846.669921875,16.989999771118164,-7659.4000244140625,10550.999755859375,2.0999999344348907,2.0000000298023224,-2.8999999165534973,27.100000381469727,255.0,128.0,,-0.00955739685906309,0.9393707598861253,0.00012807081748042023,True,160.48448147312288,True,22,16,False,
47,2675,81,False,False,0,3608.904073075832,113.80000305175781,1675.25,243.58999633789062,9475.10009765625,-8704.299926757812,7442.80029296875,2309.4000244140625,1119.000015258789,-5423.4002685546875,0.0,-0.7329445758109047,1.6306545829774564,-3.0371741951258198,76561198250905688,TRICKY963,11.0,13.149999618530273,1664.6600341796875,97.62999725341797,415.99998474121094,-5465.10009765625,1733.800048828125,-529.0000152587891,778.3999633789062,-4551.000061035156,0.0,128.0,,-0.6169657398173992,-1.4825565169801374,-0.006671514069416623,True,17,False,24,129.0,False,,76561198203576196,Mubss,13.0,1332.7099609375,4250.56982421875,134.00999450683594,4575.7000732421875,-8250.900268554688,-2573.9999389648438,782.5,2027.2000122070312,2018.3000183105469,255.0,255.0,False,-0.5640831553597192,-2.5815304337565435,0.44309525096044977,True,109.0,False,14,10,False,,enpitsu,76561198039309853,24,599.1799926757812,3495.81005859375,17.049999237060547,10754.89990234375,559.7999954223633,3.1999999284744263,1.1999999731779099,0.19999999552965164,-2010.7000732421875,255.0,0.0,False,0.016695057469426858,0.04091104024988372,-0.00025740693384824137,True,12,,False,12,False,,games5425898691,bf81d8692db,19.0,1023.4299926757812,1806.5999755859375,65.30999755859375,8130.0,-18590.799560546875,-1737.7999877929688,2363.800048828125,433.49998474121094,-749.1000366210938,255.0,0.0,,-0.5055260462565737,-1.0413049286581282,-0.2672913631136633,True,3.0,False,18,18,False,
