,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
82,4609,152,False,False,0,5463.745400879369,-2686.260009765625,-22.1200008392334,95.16000366210938,15399.200439453125,890.1000213623047,951.9000244140625,1355.7000732421875,1944.4999694824219,2964.5001220703125,0.0,-0.25693702555771564,0.5687392466409478,2.1108677518751495,2535450533274697,LHender1649,9.0,-3012.669921875,84.54000091552734,73.43000030517578,13519.300537109375,2373.2000732421875,-156.99999809265137,4680.7000732421875,2764.4000244140625,-835.5999755859375,255.0,128.0,,0.15324956278398064,0.5340283068413294,-2.474708617219895,True,247.0,False,4,False,3,,2535471248147487,CrotoYT,11.0,-2347.080078125,-2259.27001953125,16.989999771118164,11390.799560546875,-119.0999984741211,4.799999892711639,-0.29999999329447746,0.09999999776482582,-2379.1000366210938,254.0,0.0,,0.009539850894867688,-0.07123267649518636,3.2560530733937294e-05,True,26,164.0,False,False,28,,enpitsu,76561198039309853,26,-3733.780029296875,-223.02999877929688,162.3000030517578,-17172.7001953125,-15268.900146484375,-158.80000114440918,-286.70000076293945,-5482.7001953125,-327.79998779296875,255.0,255.0,,0.1561514424256538,-0.8926468427175384,2.9950098713391666,True,198.0,False,22,21,False,,games5425898691,bf81d8692db,24.0,-2284.830078125,4482.02978515625,17.020000457763672,11913.499755859375,-3207.0999145507812,1.0999999940395355,0.0,0.0,-2343.8999938964844,255.0,0.0,,0.00956700993139259,-0.3289557054292399,1.4400191155752078e-05,True,255.0,False,14,10,False,
83,4661,154,True,False,0,5093.687636773953,-192.47999572753906,95.12999725341797,93.1500015258789,10689.599609375,394.90001678466797,0.0,-116.19999885559082,5930.8001708984375,901.1000061035156,0.0,-0.5215764979400531,1.4724728254956259,-0.5536465063627884,2535471248147487,CrotoYT,11.0,-108.0199966430664,-123.9800033569336,16.989999771118164,3058.699951171875,17139.7998046875,4.699999988079071,-1.0000000149011612,-0.3999999910593033,1520.2999877929688,102.0,255.0,,0.00988287653614214,1.4339439463671417,0.00014860676558071608,True,87.0,False,28,False,26,,2535450533274697,LHender1649,9.0,-2292.18994140625,1967.1400146484375,17.0,-1448.0999755859375,16432.60009765625,3.1999999284744263,0.0,-0.5000000074505806,-3.799999952316284,254.0,128.0,,0.009604319917192483,1.6581002272525853,6.058936957367625e-05,True,4,234.0,False,False,4,,enpitsu,76561198039309853,26,-3105.239990234375,-876.9299926757812,17.059999465942383,-1133.8999938964844,12718.1005859375,2.0999999344348907,0.0,0.0,2333.000030517578,255.0,128.0,False,0.016733737139741935,1.7235440571325538,1.0254257282463206e-05,True,198.0,False,22,22,False,,games5425898691,bf81d8692db,24.0,-84.1500015258789,4017.239990234375,17.020000457763672,3415.5999755859375,13961.700439453125,0.7999999821186066,-0.5000000074505806,-3.100000023841858,916.6999816894531,255.0,128.0,,0.009590049872364163,1.3959917980400378,-0.00015871354980179992,True,255.0,False,14,10,False,
84,4724,156,False,True,0,574.8382747809886,-439.69000244140625,4790.39990234375,94.41999816894531,-62.39999771118164,16024.100341796875,4360.799865722656,-5757.80029296875,1687.4000549316406,-2.0999999344348907,0.0,-0.3522329631129382,0.8424087266170477,0.7690013219527193,2535450533274697,LHender1649,9.0,-413.2699890136719,4495.7900390625,17.010000228881836,8403.699951171875,-3733.699951171875,2.5999999046325684,0.3999999910593033,0.0,-2234.7000122070312,,0.0,,0.009617149382629066,-0.4636287717258689,-4.742748979316257e-05,True,234.0,False,6,False,4,,2535471248147487,CrotoYT,12.0,-595.6699829101562,4560.990234375,300.0899963378906,-5831.500244140625,22220.50048828125,-779.1000366210938,-2316.0000610351562,-2660.4000854492188,-1007.9000091552734,254.0,128.0,,-1.188564372978788,1.0816750652038525,1.2954790660748838,True,28,29.0,False,False,30,,enpitsu,76561198039309853,26,-3753.75,2141.570068359375,17.059999465942383,1555.8999633789062,13937.5,1.5999999642372131,1.1999999731779099,7.699999809265137,-1520.7000732421875,255.0,128.0,,0.016772482938479737,1.4029007367313047,-3.317004047968917e-05,True,198.0,False,22,22,False,,games5425898691,bf81d8692db,24.0,372.29998779296875,4632.58984375,303.3399963378906,2661.9000244140625,1554.6000671386719,-697.9000091552734,538.3000183105469,-2140.500030517578,-375.6999969482422,255.0,110.0,,-0.12118794741083075,0.22597601668817005,0.10620228728731916,True,201.0,False,16,12,False,
85,4996,156,False,False,0,5129.6962278556475,-91.01000213623047,73.86000061035156,113.98999786376953,-5154.2999267578125,-990.5999755859375,-3166.400146484375,655.0,823.8999938964844,-217.39999771118164,0.0,0.11335933816124238,-0.058467569662802456,-0.11699323088332707,2535450533274697,LHender1649,9.0,-77.16000366210938,-63.77000045776367,107.37999725341797,-3771.7001342773438,-1706.199951171875,1313.699951171875,-5223.4002685546875,-224.0999984741211,1707.2999572753906,254.0,128.0,,1.2066534968251097,-0.4092187090188301,-2.1618590335343186,True,0.0,False,4,False,3,,2535471248147487,CrotoYT,12.0,-1446.780029296875,-2697.06005859375,17.010000228881836,768.0999755859375,13151.600341796875,2.3000000417232513,-0.19999999552965164,0.0,-2277.2999572753906,254.0,0.0,,0.009555806124002924,1.4447454572577874,8.659431955137947e-07,True,False,146.0,False,False,False,,enpitsu,76561198039309853,26,-56.5099983215332,205.36000061035156,117.45999908447266,-2658.800048828125,2275.2000427246094,34.60000038146973,5172.2998046875,-834.3000030517578,-1673.3999633789062,255.0,0.0,,1.0420362397618823,0.4992019746109468,2.4242677056155135,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,-3153.260009765625,4102.7998046875,17.010000228881836,-19854.100341796875,-1390.8999633789062,2.3000000417232513,0.09999999776482582,0.0,2000.8999633789062,255.0,255.0,,0.00960026940065472,-2.9958071234661228,1.4066304068198879e-05,True,255.0,False,False,False,False,
86,5007,157,False,False,0,5074.336640947668,-250.8699951171875,106.83999633789062,94.37999725341797,-3898.599853515625,747.5,375.2000045776367,3409.5999145507812,-3357.9998779296875,-237.70000457763672,0.0,-0.46812320768586274,-0.5334144184330931,1.577045676007262,2535450533274697,LHender1649,9.0,-234.6699981689453,-171.36000061035156,111.91999816894531,-3786.7001342773438,-2758.900146484375,-900.9999847412109,-3496.9000244140625,-1225.199966430664,388.4000015258789,255.0,248.0,,-0.9459369971009965,-0.40920215826823825,2.210575390204416,True,0.0,False,4,False,4,,2535471248147487,CrotoYT,12.0,-1244.6600341796875,-2181.56005859375,17.010000228881836,7018.0999755859375,13439.49951171875,0.0,-0.29999999329447746,-0.7999999821186066,-14.09999966621399,255.0,128.0,,0.009601611682866865,1.0874653262948262,6.141883414782385e-05,True,False,130.37470966769803,True,False,False,,enpitsu,76561198039309853,26,-142.8000030517578,319.25,112.55999755859375,-2431.9000244140625,3439.4000244140625,-150.20000457763672,5100.199890136719,-220.30000686645508,-2046.6000366210938,255.0,0.0,,-0.32853948780928466,0.13989889830732338,-1.764733181491154,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,-3798.6298828125,3781.85009765625,17.459999084472656,-11418.900146484375,-13142.099609375,179.20000076293945,-132.60000228881836,884.1000366210938,1990.5000305175781,128.0,255.0,,-0.0068521578328719565,-2.216454902297096,-0.015720783792923704,True,255.0,False,False,False,False,
87,5037,158,False,False,0,5039.406183918889,-661.5599975585938,106.05000305175781,93.26000213623047,-3810.8999633789062,12088.399658203125,866.3999938964844,4506.600036621094,-3679.2001342773438,-1189.3000030517578,0.0,0.38413856423535425,-1.5542452059563627,0.051149223651574885,2535450533274697,LHender1649,9.0,-632.72998046875,-66.55000305175781,82.44999694824219,-4502.099914550781,8561.300048828125,2486.199951171875,-5463.800048828125,164.20000076293945,607.2999954223633,254.0,13.0,,0.3897995913979213,2.5933146088275607,0.580110969759912,True,0.0,False,6,False,5,,2535471248147487,CrotoYT,12.0,-722.6199951171875,-199.25,17.010000228881836,1423.8999938964844,20843.60107421875,2.0999999344348907,0.19999999552965164,3.1999999284744263,1098.3000183105469,222.0,255.0,,0.009598580357411558,1.5122795795604889,0.00014651255626678598,True,False,80.0,False,False,False,,enpitsu,76561198039309853,26,-461.70001220703125,391.29998779296875,22.010000228881836,-7136.9000244140625,-3860.1998901367188,3001.7999267578125,1.4000000059604645,1.8000000715255737,-2080.800018310547,255.0,255.0,,0.016650579676681997,-2.6329758829413836,-0.0002594305154263897,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,-3148.5,2369.75,17.010000228881836,19914.200439453125,-2865.7998657226562,0.0,0.0,0.0,1998.8999938964844,255.0,255.0,,0.009592236514224728,-0.0688468578966524,-1.0492247109735777e-06,True,226.9963097674872,True,False,False,False,
88,5040,158,False,False,1,5357.229035098788,710.8900146484375,-214.02999877929688,98.83999633789062,21574.7998046875,10303.1005859375,1853.699951171875,-2561.7001342773438,2039.7000122070312,-3698.2998657226562,1.0,-0.7927672067986848,1.4276591838894515,0.5210352253713283,76561198039309853,enpitsu,26.0,576.780029296875,-330.2799987792969,71.0999984741211,8257.80029296875,6833.3001708984375,3061.0000610351562,2212.7999877929688,975.1999664306641,-3462.5,255.0,255.0,,-0.09713875609751065,2.965555026333062,0.0017090590949647867,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,24.0,2978.93994140625,-2361.0,17.010000228881836,-20619.19921875,-465.9000015258789,0.0,0.19999999552965164,-0.0,2003.9999389648438,255.0,255.0,,-0.009597544222771518,-0.09799404521568121,1.1517355912497272e-05,True,False,217.57212036143062,True,False,False,,LHender1649,2535450533274697,9,668.3200073242188,-19.920000076293945,103.93000030517578,4180.899963378906,-11091.300048828125,624.5000076293945,3821.300048828125,-3243.599853515625,-2263.9999389648438,254.0,128.0,,-0.3124285486680493,-2.4580376709298486,0.9258970067668761,True,0.0,False,6,5,False,,CrotoYT,2535471248147487,12.0,718.1300048828125,33.95000076293945,15.050000190734863,59.40000057220459,-17735.6005859375,-16.799999475479126,794.1999816894531,-2363.8999938964844,-1206.6999816894531,109.0,255.0,,-0.05364133163812148,-1.5449215954101798,0.12653890847716395,True,80.0,False,False,False,False,
89,5041,158,False,False,0,4926.097370899392,-743.6199951171875,216.25999450683594,108.26000213623047,-19159.89990234375,33151.0009765625,13624.49951171875,3245.10009765625,-2658.3999633789062,4289.700012207031,0.0,0.8668201223361837,-1.2686094477793006,0.6543904408290089,2535471248147487,CrotoYT,12.0,-720.9199829101562,94.79000091552734,13.789999961853027,-1091.3999938964844,13516.99951171875,-412.5,886.6999816894531,-2517.5,3192.0999145507812,128.0,255.0,,0.09805085420664406,1.6503984844825779,0.04292841289826135,True,80.0,False,False,False,False,,2535450533274697,LHender1649,9.0,-668.3200073242188,19.920000076293945,103.93000030517578,-4180.899963378906,11091.300048828125,624.5000076293945,-3821.300048828125,3243.599853515625,-2263.9999389648438,254.0,128.0,,0.3124285486680493,2.4580376709298486,0.9258970067668761,True,5,0.0,False,False,6,,enpitsu,76561198039309853,26,-576.780029296875,330.2799987792969,71.0999984741211,-8257.80029296875,-6833.3001708984375,3061.0000610351562,-2212.7999877929688,-975.1999664306641,-3462.5,255.0,255.0,,0.09713875609751065,-2.965555026333062,0.0017090590949647867,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,-2978.93994140625,2361.0,17.010000228881836,20619.19921875,465.9000015258789,0.0,-0.19999999552965164,0.0,2003.9999389648438,255.0,255.0,,0.009597544222771518,0.09799404521568121,1.1517355912497272e-05,True,214.35253349427248,True,False,False,False,
90,5147,162,False,False,0,3778.1427077761596,1667.9300537109375,2365.0,110.1500015258789,12836.800537109375,-6356.199951171875,7529.0997314453125,2531.3999938964844,5112.200012207031,1859.1000366210938,0.0,0.20650591939271937,2.9825115940583857,0.7600844561782488,2535471248147487,CrotoYT,12.0,1817.260009765625,2164.93994140625,46.209999084472656,11907.39990234375,10021.500244140625,3470.10009765625,4.099999964237213,4.1999998688697815,2386.699981689453,254.0,255.0,,0.009570326395572244,0.870934443026104,0.00018640395876564925,True,63.0,False,4,False,False,,2535450533274697,LHender1649,9.0,1598.3699951171875,726.5399780273438,16.520000457763672,15043.00048828125,-5429.69970703125,94.70000267028809,-58.400001525878906,-5.299999713897705,628.1000137329102,128.0,128.0,,0.011109692411716634,-0.2946224566550463,0.0030145885212210606,False,8,,False,False,8,,enpitsu,76561198039309853,26,-3452.14990234375,123.91999816894531,17.049999237060547,-10857.19970703125,-7521.7999267578125,3.6000001430511475,-1.0999999940395355,-0.7000000029802322,-2700.2999877929688,255.0,0.0,False,0.01674244073631273,-2.6446612746403826,-0.00019936818018185607,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,-1599.0400390625,3332.760009765625,17.010000228881836,14072.2998046875,335.40000915527344,2.0999999344348907,-1.8000000715255737,0.19999999552965164,410.8000183105469,255.0,128.0,,0.009560908955908,0.05621610362021679,-0.00010358093523942857,True,206.0,False,False,False,False,
91,5248,165,False,False,0,6031.398813624474,2896.5400390625,450.17999267578125,98.16000366210938,-4965.7000732421875,-3487.0001220703125,2018.9999389648438,3086.400146484375,-4395.299987792969,2674.8001098632812,0.0,0.8723763959266102,2.5726434978622432,2.5925689783750205,2535450533274697,LHender1649,9.0,2890.52001953125,260.1000061035156,74.63999938964844,671.9000244140625,17854.599609375,1865.2999877929688,-5471.400146484375,-552.0000076293945,94.0999984741211,254.0,128.0,,0.6670939037687541,1.3801217664308043,-0.17267998990683012,True,248.7464431408913,True,10,False,9,,2535471248147487,CrotoYT,12.0,3075.679931640625,3929.010009765625,17.0,7358.4002685546875,-15053.00048828125,1.1999999731779099,0.3999999910593033,-0.9000000357627869,-1931.9999694824219,255.0,9.0,False,0.009604411216862865,-1.1772861136958221,-6.151312885579987e-05,True,4,229.98253788999332,True,False,4,,enpitsu,76561198039309853,26,-1174.68994140625,5015.27001953125,27.270000457763672,20109.3994140625,3038.5000610351562,225.49999237060547,1233.3999633789062,792.3000335693359,79.29999828338623,128.0,128.0,False,0.010362069771241978,0.16673640398494327,0.32418660235208746,True,165.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,2872.52001953125,1036.4000244140625,71.01000213623047,1897.2000122070312,-22755.30029296875,2755.4000854492188,-1354.7999572753906,-88.99999618530273,-827.3000335693359,255.0,28.0,,-0.08010269914161913,-1.5539003225515942,0.001804605795480535,True,127.60347548095129,True,4,False,False,
92,5251,166,False,True,1,6832.746265607758,-2849.739990234375,-574.530029296875,157.55999755859375,12652.5,25538.5009765625,10271.500244140625,2175.7000732421875,1704.9000549316406,-2118.699951171875,1.0,-0.6799523247193805,-2.214603999592006,1.8784178879956324,bf81d8692db,games5425898691,24.0,-2896.909912109375,-719.0499877929688,102.23999786376953,610.099983215332,17754.300537109375,990.6999969482422,3918.2000732421875,176.49999618530273,-3855.5999755859375,255.0,93.0,,0.26396813686550974,1.7839353853186322,0.04240968980785142,True,127.0,False,4,False,3,,76561198039309853,enpitsu,26.0,992.52001953125,-5042.97998046875,27.579999923706055,-19681.800537109375,-2975.4000854492188,75.50000190734863,-126.99999809265137,496.5999984741211,-324.59999084472656,128.0,128.0,False,-0.023509883803882747,-0.16622715408039823,0.37757399870416397,True,4,165.0,False,False,4,,LHender1649,2535450533274697,9,-2898.1201171875,-440.6099853515625,82.77999877929688,-710.1000213623047,-16226.400146484375,630.9000015258789,5440.8001708984375,-517.7999877929688,615.4999923706055,255.0,141.0,,-1.3771975867001254,-0.3982540763677754,-1.2665993900180528,True,245.0,False,10,9,False,,CrotoYT,2535471248147487,12.0,-3174.0400390625,-3657.14990234375,17.0,-4945.899963378906,16883.199462890625,3.100000023841858,0.19999999552965164,-1.0000000149011612,-164.89999771118164,255.0,128.0,False,-0.009601325761185235,1.3054067855393598,0.00015010538722269956,True,230.0,False,4,4,False,
93,5419,172,False,False,0,9328.485239505624,-438.29998779296875,-4177.25,531.2100219726562,-13716.500244140625,1788.0000305175781,4452.799987792969,4552.699890136719,2310.5999755859375,3151.7001342773438,0.0,-0.9357437910947558,-2.8605906524619313,-0.3042037180240336,2535450533274697,LHender1649,9.0,-295.1700134277344,-4219.08984375,424.1199951171875,-9726.400146484375,-686.8000030517578,2172.4000549316406,-4374.599914550781,2518.8999938964844,2183.3999633789062,128.0,128.0,,-0.4393022439879164,2.5535681284527625,1.6924196715439894,True,133.0,False,16,4,10,,2535471248147487,CrotoYT,12.0,-106.02999877929688,-5278.06005859375,16.940000534057617,-1573.3000183105469,3882.9998779296875,12.999999523162842,-17.100000381469727,11.299999952316284,-0.9000000357627869,255.0,128.0,False,0.008776905961667048,1.9549342754475263,-0.0014487687586303808,True,8,255.0,False,False,8,,enpitsu,76561198039309853,26,-108.66999816894531,772.8900146484375,17.059999465942383,-418.10001373291016,-9471.799926757812,1.1999999731779099,0.5999999865889549,0.0,0.0,255.0,,,0.016804401167229574,-1.6149218836373995,3.1236162559128193e-06,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,-1809.6800537109375,-4103.7001953125,286.510009765625,-4496.9000244140625,-5833.800048828125,-4517.60009765625,-1401.4999389648438,28.900001049041748,-786.1000061035156,255.0,73.0,,-0.9044852227427526,-2.1427263071436453,-0.4574349413141114,True,43.0,False,8,8,False,
94,5474,174,False,False,1,2555.1369109046186,3071.02001953125,3799.10009765625,146.00999450683594,-504.59999084472656,-12645.0,3287.5,-4652.9998779296875,466.1000061035156,3759.2001342773438,1.0,0.6232660910505657,-2.785430308443198,0.19209958103812205,bf81d8692db,games5425898691,24.0,3135.840087890625,3965.669921875,21.979999542236328,2870.10009765625,-10306.400146484375,2999.2999267578125,2.0999999344348907,-5.199999809265137,-1653.5000610351562,128.0,103.0,,-0.00963661233462296,-1.7775816491967096,4.879296098538993e-05,True,255.0,False,9,False,8,,76561198039309853,enpitsu,26.0,871.1699829101562,-7.340000152587891,17.059999465942383,1338.800048828125,137.70000457763672,1.5000000596046448,-1.0000000149011612,-1.0999999940395355,-728.3000183105469,255.0,128.0,,-0.016678252320702084,2.8417121586892047,-0.00013746034999543772,True,4,255.0,False,False,4,,LHender1649,2535450533274697,9,2588.669921875,3933.56005859375,16.989999771118164,11599.000244140625,-5597.9998779296875,4.799999892711639,-2.5,1.8000000715255737,-1103.499984741211,0.0,0.0,,-0.009901915561237878,-2.687602948210427,-0.00011111859065348486,True,36.0,False,16,10,4,,CrotoYT,2535471248147487,12.0,2493.550048828125,4238.0498046875,17.0,16141.400146484375,-2369.2999267578125,3.4999999403953552,-0.5000000074505806,-1.899999976158142,1636.6999816894531,233.0,255.0,False,-0.009774006505000538,-3.0286022740325924,0.00017669307018620376,True,171.0,False,8,8,False,
95,5504,175,False,False,0,7861.480956909455,-3019.52001953125,-2429.25,113.2300033569336,-4486.600036621094,17538.1005859375,1179.800033569336,773.0999755859375,2086.1000061035156,-621.3999938964844,0.0,-0.6609521472856027,3.1049106074104733,-0.07191470135672734,2535450533274697,LHender1649,9.0,-2953.080078125,-2558.25,16.389999389648438,-3755.4000854492188,14855.699462890625,-598.6999893188477,-1880.5999755859375,-803.7000274658203,1169.800033569336,255.0,255.0,,0.026791113028062127,1.8925164536869805,-0.0017205710963635664,True,0.0,False,16,4,10,,2535471248147487,CrotoYT,12.0,-3044.02001953125,-4967.25,373.1099853515625,9557.2998046875,-6255.3997802734375,-442.2999954223633,1398.0999755859375,1930.7000732421875,1396.9000244140625,255.0,255.0,False,0.06799065425908261,-0.5664826412534796,-1.57139992252426,True,8,171.0,False,False,8,,enpitsu,76561198039309853,26,-1261.43994140625,-31.81999969482422,17.059999465942383,-5167.7001953125,-325.0,1.4000000059604645,0.09999999776482582,0.3999999910593033,-29.800000190734863,255.0,0.0,,0.016649805976404006,-3.0811213175159806,3.4004901501669845e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,-3590.800048828125,-2880.85009765625,16.989999771118164,-4077.6998901367188,13512.099609375,2.199999988079071,-1.5000000596046448,1.7000000178813934,-707.2000122070312,255.0,128.0,,0.009526771920600589,1.8091545298992975,0.00020336050516762895,True,220.5391141291588,True,10,8,False,
96,5518,175,False,False,0,7087.726479633539,-3244.820068359375,-1547.219970703125,95.93000030517578,-4044.2999267578125,16215.400390625,1064.1999816894531,-2106.199951171875,1074.1000366210938,-621.3999938964844,0.0,-1.3974238406762205,-0.9008352422956407,-2.770631153112523,2535450533274697,LHender1649,9.0,-3324.909912109375,-1897.6300048828125,17.0,-6732.80029296875,13184.89990234375,3.4999999403953552,-0.5000000074505806,1.0999999940395355,-1812.5,255.0,3.0,,0.009592662792131057,2.007791376311325,-0.0001911494584061083,True,0.0,False,16,4,10,,2535471248147487,CrotoYT,12.0,-2574.050048828125,-5033.14990234375,40.7599983215332,6369.6002197265625,7078.699951171875,-4754.100036621094,5474.000244140625,527.7999877929688,79.60000038146973,254.0,128.0,False,0.4253332281705419,0.9518642390108188,-0.23227289732665374,True,8,171.0,False,False,8,,enpitsu,76561198039309853,26,-1613.6700439453125,90.30000305175781,17.059999465942383,-7605.999755859375,6972.5,-3.8999998569488525,-3.0000001192092896,2.8999999165534973,-885.5999755859375,255.0,0.0,,0.016701564748257017,2.3434555118501295,0.00041034375701998893,True,223.63198280334475,True,4,4,False,,games5425898691,bf81d8692db,24.0,-3533.580078125,-2052.3701171875,16.989999771118164,4657.200012207031,18063.800048828125,2.199999988079071,0.19999999552965164,0.7000000029802322,302.99999237060547,255.0,187.0,,0.009602903214264597,1.3136107720282484,0.00013532163659674915,True,208.4881463896844,True,10,8,False,
97,5535,176,False,False,1,5250.773582764125,3484.52001953125,571.6099853515625,94.61000061035156,5649.000244140625,-25009.599609375,2167.2000122070312,596.8999862670898,776.1000061035156,2386.3999938964844,1.0,-0.04060853272314893,-0.8909276327743919,0.8712434624898437,bf81d8692db,games5425898691,24.0,3434.85009765625,802.1500244140625,16.93000030517578,-2027.1000671386719,-22746.298828125,0.0,-7.900000214576721,-70.3000020980835,1484.2999267578125,255.0,199.0,,-0.009496401756005034,-1.525184655976745,-0.001544487666231725,True,160.0,False,10,False,8,,76561198039309853,enpitsu,26.0,2000.1500244140625,-837.4500122070312,17.059999465942383,3545.5999755859375,-16509.200439453125,-4.1999998688697815,-0.09999999776482582,1.0000000149011612,-61.70000076293945,255.0,0.0,,-0.01678198459894693,-1.7754161349875244,6.628981451890086e-05,True,4,220.0,False,False,4,,LHender1649,2535450533274697,9,3436.949951171875,1036.239990234375,82.30999755859375,2718.0999755859375,-20042.39990234375,2147.7999877929688,5245.10009765625,1640.7000732421875,215.9000015258789,255.0,227.0,,-0.6262040145846132,-1.2791541516757907,-0.35866877398601527,True,0.0,False,18,11,4,,CrotoYT,2535471248147487,12.0,2237.0,4439.7099609375,17.0,-3882.2000122070312,-12069.300537109375,3.400000035762787,1.4000000059604645,3.400000035762787,688.8999938964844,254.0,128.0,False,-0.009540341991109633,-1.3056784952301488,-8.678798774949398e-05,True,171.0,False,8,8,False,
98,5609,179,False,False,1,10038.732480407643,3291.580078125,-4608.7099609375,206.13999938964844,-696.5000152587891,10103.699951171875,8538.599853515625,-3664.2001342773438,508.80001068115234,4723.800048828125,1.0,-0.44520098722018375,-2.099275824295284,1.1983941014969766,bf81d8692db,games5425898691,24.0,3240.510009765625,-4722.7998046875,97.2699966430664,7336.099853515625,-10354.000244140625,13756.8994140625,-4096.499938964844,-3662.9998779296875,223.99999618530273,255.0,255.0,,0.8463583402347853,-2.2349779543304615,0.14062769793594077,True,236.23731600340977,True,10,False,8,,76561198039309853,enpitsu,26.0,-303.55999755859375,-4272.2998046875,17.059999465942383,-5726.099853515625,-13949.300537109375,2.0999999344348907,-0.09999999776482582,-0.7000000029802322,2501.6000366210938,255.0,255.0,True,-0.016777375996277367,-1.2799253866496603,9.493092143570077e-05,True,4,255.0,False,False,4,,LHender1649,2535450533274697,9,1655.06005859375,-589.6099853515625,78.1500015258789,-14965.799560546875,7021.400146484375,-1893.0000305175781,-1139.8999786376953,-2065.7000732421875,215.9000015258789,255.0,131.0,,0.39135608934896415,0.5421529520662121,-0.024005790954974782,True,0.0,False,20,14,4,,CrotoYT,2535471248147487,12.0,2196.4599609375,190.02999877929688,17.0,9273.900146484375,-12921.300048828125,3.400000035762787,-1.0999999940395355,1.7000000178813934,1713.0000305175781,255.0,171.0,False,-0.009579189500360038,-2.2624398336973592,-2.7599777513674284e-05,True,202.0,False,8,8,False,
