,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
68,4018,130,False,False,1,7239.848899385242,3354.719970703125,-1669.56005859375,170.8000030517578,11286.8994140625,23353.9990234375,2117.4000549316406,5843.599853515625,287.5,-1330.2000427246094,1.0,1.0114349464167178,-1.8896680492935012,2.196736142738177,76561198039309853,enpitsu,27.0,3289.320068359375,-1856.719970703125,62.9900016784668,8745.900268554688,21144.7998046875,2324.2999267578125,-2672.0001220703125,1074.1999816894531,58.80000114440918,255.0,255.0,False,-0.08835591227902041,1.951574890439364,3.983399945600259e-05,True,0.0,False,28,False,27,,bf81d8692db,games5425898691,19.0,1438.260009765625,-2745.81005859375,17.010000228881836,1811.9999694824219,8724.89990234375,2.0999999344348907,0.5999999865889549,3.0000001192092896,-643.3000183105469,255.0,128.0,,-0.0095272809004667,1.8165671688734382,0.00014553998415279735,True,32,34,False,155.0,False,,Resenix,6571836945422391639,7.0,2605.469970703125,-1680.9300537109375,16.989999771118164,2780.4000854492188,13459.69970703125,4.799999892711639,-0.09999999776482582,-0.29999999329447746,2181.300048828125,206.0,255.0,,-0.009572262332484096,1.7107833361636477,6.313081148529273e-05,True,0.0,False,30,False,26,,iPewbzz,8093526303794998440,7.0,2516.010009765625,-1051.719970703125,97.44000244140625,7828.499755859375,14014.3994140625,-165.0,-4743.999938964844,2778.2000732421875,-158.69999885559082,255.0,128.0,-0.5571072007058354,-0.7860327131162289,3.0298755201770566,False,39,8,46,,False,,False
69,4085,133,False,False,0,8121.1778740087375,-3142.60009765625,-2664.25,145.85000610351562,-14556.500244140625,-13499.100341796875,2448.3999633789062,2602.2000122070312,3803.0999755859375,-3842.39990234375,0.0,0.34683912032468844,0.8695326683909801,0.4722424410724733,6571836945422391639,Resenix,8.0,-2990.85009765625,-2660.0,160.22999572753906,-10008.099975585938,-19789.200439453125,465.40000915527344,3791.0000610351562,-3746.7999267578125,1355.8999633789062,207.0,128.0,,1.2194838688798646,-2.1371032290250374,0.035038173436549254,True,,False,34,False,29,,8093526303794998440,iPewbzz,7.0,-3340.969970703125,-3168.6298828125,16.200000762939453,2855.2999877929688,-19995.799560546875,122.10000038146973,-5.400000214576721,7.699999809265137,184.3000030517578,255.0,128.0,,0.009842455215012305,-1.4090405418757745,0.00039209473223108214,True,42,48,8,,False,,enpitsu,76561198039309853,27.0,-3503.1298828125,-2535.760009765625,77.2699966430664,11189.100341796875,-19934.200439453125,2521.6000366210938,4535.199890136719,2554.9000549316406,65.9000015258789,255.0,255.0,,0.19685507010391148,-1.0581658058373493,-0.002807790808161157,True,31.0,False,30,False,29,,games5425898691,bf81d8692db,19.0,-1784.5,-1380.449951171875,17.010000228881836,6452.9998779296875,-19743.299560546875,2.3000000417232513,0.0,0.09999999776482582,1986.0000610351562,255.0,255.0,0.009583578414816621,-1.179881364563043,3.080314067615191e-05,True,32,False,34,118.0,False,,
70,4088,133,False,False,1,3334.7095282713253,3302.56005859375,2831.590087890625,174.8300018310547,-5992.5,28373.1005859375,8612.2998046875,1530.8999633789062,2962.3001098632812,-4987.9998779296875,1.0,-0.41243576813589605,-0.5006527725218891,0.9218913206729795,76561198039309853,enpitsu,26.0,3391.070068359375,2735.3798828125,98.83000183105469,-11216.8994140625,19982.60009765625,1838.5000610351562,-4820.799865722656,-2639.5999145507812,204.50000762939453,255.0,255.0,,-0.9174576518215023,1.0212845342808972,0.018489220910119092,True,31.0,False,30,False,29,,bf81d8692db,games5425898691,19.0,1716.8299560546875,1537.9300537109375,17.010000228881836,-9446.400146484375,18127.60009765625,2.3000000417232513,-0.0,-0.19999999552965164,2003.699951171875,255.0,255.0,,-0.00959007811616319,1.0134349490603782,1.4133823253372542e-05,True,32,34,False,118.0,False,,Resenix,6571836945422391639,8.0,3090.77001953125,2857.909912109375,159.52999877929688,10007.000122070312,19790.400390625,-160.59999465942383,-4609.5001220703125,2987.5,275.9000015258789,207.0,128.0,,-1.200290890896911,-0.8763772995232157,3.004559831409758,True,,False,34,False,29,,iPewbzz,8093526303794998440,7.0,3286.760009765625,3500.780029296875,17.0,-3417.9000854492188,19900.2001953125,7.699999809265137,0.09999999776482582,-0.29999999329447746,14.40000057220459,255.0,128.0,-0.009600747624565703,1.3987544399655516,2.3846495458297638e-05,True,42,8,48,,False,,
71,4089,133,False,False,0,8433.098167457012,-3285.860107421875,-2947.3798828125,210.5,-16699.89990234375,-19680.799560546875,7119.4000244140625,2112.4000549316406,5332.39990234375,-1761.300048828125,0.0,0.38744987703998485,0.2963210221885651,0.8695256720746196,6571836945422391639,Resenix,8.0,-3090.77001953125,-2857.909912109375,159.52999877929688,-10007.000122070312,-19790.400390625,-160.59999465942383,4609.5001220703125,-2987.5,275.9000015258789,207.0,128.0,,1.200290890896911,0.8763772995232157,3.004559831409758,True,,False,34,False,29,,8093526303794998440,iPewbzz,7.0,-3286.760009765625,-3500.780029296875,17.0,3417.9000854492188,-19900.2001953125,7.699999809265137,-0.09999999776482582,0.29999999329447746,14.40000057220459,255.0,128.0,,0.009600747624565703,-1.3987544399655516,2.3846495458297638e-05,True,42,48,8,,False,,enpitsu,76561198039309853,26.0,-3391.070068359375,-2735.3798828125,98.83000183105469,11216.8994140625,-19982.60009765625,1838.5000610351562,4820.799865722656,2639.5999145507812,204.50000762939453,255.0,255.0,,0.9174576518215023,-1.0212845342808972,0.018489220910119092,True,31.0,False,30,False,29,,games5425898691,bf81d8692db,19.0,-1615.27001953125,-1692.9000244140625,17.010000228881836,12371.099853515625,-15807.80029296875,2.3000000417232513,0.29999999329447746,0.0,2010.0999450683594,255.0,255.0,0.009559091857067513,-0.8293848300817857,-1.718021222185198e-05,True,32,False,34,118.0,False,,
72,4090,133,False,False,1,3235.552250590701,3307.070068359375,2982.330078125,221.10000610351562,5432.0001220703125,34921.0009765625,9764.7998046875,1611.300048828125,3136.0000610351562,-4854.700012207031,1.0,-0.3643408299418718,-0.1637127457982563,0.846344920387331,76561198039309853,enpitsu,26.0,3319.6298828125,2875.3701171875,104.0199966430664,-8254.69970703125,18282.2998046875,215.6999969482422,-2219.4000244140625,802.2000122070312,-4967.900085449219,255.0,255.0,,-1.353815869991062,0.8451225390705405,0.06720482799400535,True,31.0,False,30,False,29,,bf81d8692db,games5425898691,19.0,1615.27001953125,1692.9000244140625,17.010000228881836,-12371.099853515625,15807.80029296875,2.3000000417232513,-0.29999999329447746,-0.0,2010.0999450683594,255.0,255.0,,-0.009559091857067513,0.8293848300817857,-1.718021222185198e-05,True,32,34,False,118.0,False,,Resenix,6571836945422391639,8.0,3160.89990234375,3008.60009765625,158.75,8035.0,20696.99951171875,-35.999999046325684,-5213.800048828125,1167.699966430664,1304.6000671386719,207.0,128.0,,-0.6853264923377562,-1.080399272886912,-3.111394887175824,True,,False,34,False,29,,iPewbzz,8093526303794998440,7.0,3286.760009765625,3500.780029296875,17.0,-3417.9000854492188,19900.2001953125,7.699999809265137,0.09999999776482582,-0.29999999329447746,14.40000057220459,255.0,128.0,-0.009600747624565703,1.3987544399655516,2.3846495458297638e-05,True,42,8,48,,False,,
73,4155,135,False,False,1,1944.7635972333178,-871.1199951171875,4327.97021484375,365.6600036621094,-17397.900390625,23334.7998046875,2016.0000610351562,2323.9999389648438,-4789.100036621094,2767.9998779296875,1.0,0.7929766726249396,1.1042010499490715,0.9919917746218696,bf81d8692db,games5425898691,18.0,-804.1799926757812,4098.60986328125,269.17999267578125,-11331.400146484375,16972.900390625,131.49999618530273,1394.7999572753906,-3834.4000244140625,-3687.9998779296875,255.0,255.0,,0.803934762246482,1.384311503997242,2.4778196084147655,True,19.784997778554132,True,36,False,33,,76561198039309853,enpitsu,27.0,2851.969970703125,5058.06982421875,345.6400146484375,7969.7998046875,-2407.5,-4197.099914550781,728.0999755859375,1362.5,-854.1999816894531,255.0,128.0,False,-0.4834027586015439,-2.837970251143891,1.5630597545717122,True,30,30,False,31.0,False,,Resenix,6571836945422391639,8.0,2212.159912109375,4924.31005859375,16.959999084472656,-13473.199462890625,-832.3000335693359,3.8999998569488525,26.099998950958252,-3.100000023841858,-7.400000095367432,206.0,128.0,,-0.00886699159685984,-0.06109588978025965,0.0025000677777836013,True,,False,34,False,30,,iPewbzz,8093526303794998440,7.0,-687.989990234375,4570.60986328125,255.07000732421875,-20095.999755859375,-10659.89990234375,3393.599853515625,1424.4999694824219,-20.899999141693115,375.0,255.0,121.0,0.7619031693429975,-1.431768776150523,-0.4743571070079028,True,43,8,50,186.23351408332906,True,,
74,4156,135,False,False,0,9694.48157782917,942.3200073242188,-4378.58984375,380.9800109863281,36564.89990234375,7071.300048828125,10199.000244140625,4858.0999755859375,2440.0,-2538.5000610351562,0.0,-0.7261607889090458,-0.9359460863137959,0.818225808307894,8093526303794998440,iPewbzz,7.0,852.4500122070312,-4483.8798828125,281.4700012207031,18406.300048828125,7801.6998291015625,2341.6000366210938,3549.2999267578125,-1701.0000610351562,-3841.7001342773438,255.0,104.0,,-0.36313002916007914,1.2069030972957193,-0.35904361666610096,True,183.13717007380657,True,50,8,43,,6571836945422391639,Resenix,8.0,-2212.159912109375,-4924.31005859375,16.959999084472656,13473.199462890625,832.3000335693359,3.8999998569488525,-26.099998950958252,3.100000023841858,-7.400000095367432,206.0,128.0,,0.00886699159685984,0.06109588978025965,0.0025000677777836013,True,30,34,False,,False,,enpitsu,76561198039309853,27.0,-2851.969970703125,-5058.06982421875,345.6400146484375,-7969.7998046875,2407.5,-4197.099914550781,-728.0999755859375,-1362.5,-854.1999816894531,255.0,128.0,False,0.4834027586015439,2.837970251143891,1.5630597545717122,True,31.0,False,30,False,30,,games5425898691,bf81d8692db,18.0,902.2899780273438,-4232.31005859375,266.1499938964844,12105.6005859375,-15612.2998046875,-139.89999771118164,-862.0999908447266,4436.600036621094,-3134.1000366210938,255.0,255.0,-0.742344460756278,-1.2615467804312377,1.8350543533586596,True,33,False,36,21.0,False,,
75,4310,141,False,False,0,3485.858341183536,-2433.919921875,2011.739990234375,192.3699951171875,2807.0001220703125,22769.7998046875,9272.7001953125,3005.4000854492188,-5187.5,239.40000534057617,0.0,-0.39157538247960355,-3.137165204367859,1.762646298684518,6571836945422391639,Resenix,8.0,-2528.760009765625,1796.9200439453125,73.66999816894531,6984.4000244140625,21093.60107421875,3050.10009765625,-2752.2000122070312,1567.7999877929688,-1418.9999389648438,208.0,110.0,,0.11462630392148658,1.1000091397934468,-0.002657206522364217,True,0.0,False,36,False,31,,8093526303794998440,iPewbzz,7.0,188.10000610351562,-1141.0899658203125,17.010000228881836,-9332.39990234375,16142.7001953125,2.3000000417232513,-0.09999999776482582,0.09999999776482582,-1964.1000366210938,255.0,24.0,False,0.009576776237065267,2.02512678497233,-3.366168326581392e-05,True,46,52,8,165.0,False,,enpitsu,76561198039309853,27.0,-558.0999755859375,4738.02978515625,17.049999237060547,12377.80029296875,8957.2998046875,2.5999999046325684,2.3999999463558197,-0.7000000029802322,-2488.8999938964844,0.0,128.0,False,0.01680386811128393,-1.1949633712416006,-0.00015181146327127175,True,247.0,False,34,False,34,,games5425898691,bf81d8692db,19.0,1946.9599609375,2474.8701171875,43.04999923706055,-9666.799926757812,20750.10009765625,-2193.0999755859375,-1824.1000366210938,-897.2000122070312,0.7999999821186066,255.0,128.0,-0.3729814050396661,2.0276070211679755,0.0010982418597541763,True,38,False,40,158.0,False,,
76,4381,144,True,False,1,8642.684852382683,1873.4000244140625,-3447.239990234375,291.05999755859375,27026.10107421875,27257.900390625,1307.1000671386719,1539.1000366210938,1496.9000244140625,-5478.499755859375,1.0,-1.1970391081360656,-1.1297449482663462,-1.298500510059764,76561198039309853,enpitsu,27.0,1836.7099609375,-3604.909912109375,279.3800048828125,14452.7001953125,16957.900390625,2868.800048828125,-102.79999732971191,2428.699951171875,-4933.599853515625,255.0,255.0,,0.06553642218962792,2.8241214152498078,-0.36454451264882837,True,126.0,False,36,False,35,,bf81d8692db,games5425898691,19.0,1700.52001953125,-3448.72998046875,196.50999450683594,22718.5009765625,2053.9999389648438,2924.7000122070312,2251.3999938964844,1323.9999389648438,-1361.199951171875,255.0,67.0,,0.5199204336855342,-2.89188608876248,0.23851509446288247,True,39,42,False,50.0,False,,Resenix,6571836945422391639,8.0,3022.0400390625,-3926.47998046875,17.010000228881836,9854.7998046875,-4387.300109863281,2.0999999344348907,3.6000001430511475,-1.8000000715255737,-551.8000030517578,208.0,174.0,,-0.009562745964474496,-2.656474599487541,0.00026258486570914825,True,255.0,False,36,False,32,,iPewbzz,8093526303794998440,7.0,2029.989990234375,-3654.830078125,432.0400085449219,3281.199951171875,-20578.89892578125,-3218.800048828125,4044.7000122070312,-1856.9000244140625,2354.7999572753906,255.0,255.0,-0.7203346695932129,0.29203522776721696,0.10110719358710349,True,46,10,54,85.8315354188283,True,,True
77,4766,148,False,False,1,5144.5198305486165,42.939998626708984,66.69999694824219,96.4000015258789,7981.500244140625,-7097.80029296875,1601.6000366210938,-2462.7999877929688,1653.5000610351562,2518.800048828125,1.0,0.026292415284920843,0.1562738166276267,-0.019312861606416286,76561198039309853,enpitsu,26.0,-68.41000366210938,-15.350000381469727,154.7100067138672,-5055.5999755859375,5281.500244140625,2617.9998779296875,-5492.8997802734375,-100.10000228881836,259.3000030517578,255.0,255.0,,-0.7219095583655631,-2.037720995842023,-3.0639520527340736,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,-0.0,-5414.169921875,19.3799991607666,-0.0,1588.9999389648438,-60.70000171661377,2.199999988079071,-0.0,0.0,255.0,,,-0.049039269695948746,1.5707412838889565,1.351142542416988e-06,True,False,False,False,116.0,False,,Resenix,6571836945422391639,7.0,-3.7699999809265137,232.0500030517578,139.50999450683594,-499.90001678466797,-3060.7000732421875,1177.300033569336,4968.999938964844,-689.8999786376953,2254.499969482422,206.0,128.0,,-1.1692016993073122,-2.52492531817627,0.9486118335016192,True,44.0,False,4,False,3,,iPewbzz,8093526303794998440,7.0,46.36000061035156,2272.81005859375,17.010000228881836,129.89999771118164,-13319.7998046875,2.0999999344348907,-0.0,-0.3999999910593033,-12.300000190734863,255.0,128.0,-0.00956750044524992,-1.579163531782512,-2.8638905254834414e-05,True,4,False,4,116.0,False,,
78,4819,150,False,True,0,4101.252866102285,-1345.280029296875,1063.4300537109375,109.36000061035156,3009.2001342773438,23735.6005859375,6180.8001708984375,1929.7999572753906,-4889.800109863281,-1399.1999816894531,0.0,-0.24824382683660084,-3.129102284928128,-1.2672838354349423,8093526303794998440,iPewbzz,7.0,-1431.239990234375,915.8800048828125,15.819999694824219,-4560.799865722656,20659.7998046875,-22.300000190734863,193.60000610351562,314.50000762939453,-4896.300048828125,255.0,0.0,False,-0.0125169901198502,1.3239222658698966,0.03681994709555089,True,18.17489052075212,True,4,False,4,,6571836945422391639,Resenix,7.0,-573.72998046875,391.260009765625,16.989999771118164,-11208.00048828125,4953.699951171875,4.399999976158142,0.0,-0.5999999865889549,0.0,206.0,128.0,,0.009527117531789437,2.7254183191320247,2.2988616768964024e-05,True,4,4,False,0.0,False,,enpitsu,76561198039309853,27.0,556.52001953125,-458.2699890136719,17.049999237060547,-2761.300048828125,7762.2998046875,-2.0999999344348907,-1.8000000715255737,5.5000001192092896,-946.9000244140625,255.0,128.0,,0.016669160287969314,1.8700121395534393,0.0003367404840838339,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-953.1699829101562,3761.72998046875,17.010000228881836,-11272.099609375,-1289.7000122070312,2.3999999463558197,0.29999999329447746,0.0,-2377.5999450683594,255.0,0.0,0.009545924565537826,-3.0876425797261278,3.629642178923418e-05,True,False,False,False,50.0,False,,
79,4864,152,False,False,1,9958.37318729949,870.22998046875,-4818.33984375,242.36000061035156,6376.199951171875,-4421.300048828125,831.1000061035156,3670.0,2355.399932861328,-4121.000061035156,1.0,-0.5969285847937733,-0.9486348810432268,2.6041093065884016,bf81d8692db,games5425898691,19.0,792.3099975585938,-4901.419921875,186.41000366210938,-9348.400268554688,-842.5,-139.20000076293945,-5052.799987792969,1143.3999633789062,1846.7999267578125,255.0,0.0,,0.326140570209153,0.2601253628038775,2.0085792270838776,True,50.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-164.1999969482422,-1464.8900146484375,17.049999237060547,-74.89999771118164,-13940.2001953125,3.0000001192092896,-0.0,1.0000000149011612,1705.8000183105469,255.0,255.0,,-0.01675316534937566,-1.5803043619317771,0.000300850648161312,True,2,2,False,,False,,Resenix,6571836945422391639,8.0,2608.550048828125,-68.98999786376953,16.989999771118164,13602.60009765625,1028.3999633789062,4.600000083446503,-0.3999999910593033,-0.0,5.299999713897705,209.0,136.0,,-0.009569088218549624,3.069053119279771,6.11078625192963e-05,True,,False,4,False,4,,iPewbzz,8093526303794998440,7.0,40.43000030517578,-1585.5,17.0,-8796.099853515625,-8712.19970703125,3.6000001430511475,0.3999999910593033,0.19999999552965164,2328.0999755859375,255.0,255.0,-0.00956211890856084,-0.8442755970636806,5.440232027123928e-05,True,4,False,4,7.0,False,,
80,4945,155,False,False,1,9769.229039066724,2260.97998046875,-4533.39990234375,93.13999938964844,3851.300048828125,1740.7000732421875,0.0,-1907.5999450683594,4220.5999755859375,-3770.5999755859375,1.0,-0.030586539613370357,-2.2866258613626496,2.007910283193521,76561198039309853,enpitsu,26.0,2106.85009765625,-4492.27001953125,17.040000915527344,8993.699951171875,-10648.299560546875,4.399999976158142,-0.5999999865889549,0.5999999865889549,2155.0999450683594,255.0,255.0,,-0.01676336508276145,-2.3283459256859937,9.419981795027413e-05,True,31.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,222.8000030517578,-5198.3798828125,17.010000228881836,-477.99999237060547,-53.400001525878906,2.0999999344348907,0.5999999865889549,-1.5999999642372131,0.0,255.0,128.0,,-0.009366254548115899,3.0301039657148556,-4.4680061247959814e-05,True,4,4,False,50.0,False,,Resenix,6571836945422391639,8.0,2801.760009765625,-1756.6500244140625,16.989999771118164,472.40001678466797,887.3999786376953,4.600000083446503,-1.2999999523162842,0.5999999865889549,4.900000095367432,20.0,128.0,False,-0.00981641367423789,-1.0800730428463177,3.6420825863960124e-06,True,228.0,False,4,False,4,,iPewbzz,8093526303794998440,7.0,3053.7900390625,-4326.990234375,17.010000228881836,-5994.69970703125,-6402.2998046875,1.7000000178813934,2.0999999344348907,1.8000000715255737,-392.99999237060547,255.0,128.0,-0.009530365813892988,-0.692054678925206,0.0003679343115757096,True,6,False,6,255.0,False,,False
81,5008,157,False,False,0,3356.411079698356,-3782.090087890625,3426.530029296875,459.57000732421875,-3015.5999755859375,19819.3994140625,3175.0,1513.2000732421875,-3386.300048828125,-4716.199951171875,0.0,-0.3458377360131426,-1.294495070780138,-2.475193776990861,6571836945422391639,Resenix,8.0,-3756.320068359375,3242.800048828125,352.19000244140625,-9959.000244140625,13034.000244140625,3008.2998657226562,-649.5999908447266,774.0000152587891,-702.7999877929688,204.0,0.0,False,-0.9404391360973895,2.5768159812651477,-0.15920042806570034,True,146.0,False,6,False,4,,8093526303794998440,iPewbzz,7.0,-3267.840087890625,4140.39990234375,17.010000228881836,18.40000033378601,1766.9999694824219,1.8000000715255737,0.0,0.0,1190.1000213623047,255.0,255.0,False,0.009492571802753707,1.3528201674512554,0.0001279020904660923,True,6,6,False,255.0,False,,enpitsu,76561198039309853,27.0,-2837.030029296875,4341.5,102.94999694824219,-5412.8997802734375,-4740.400085449219,4120.799865722656,-1427.2999572753906,1629.6000671386719,0.0,0.0,128.0,,-0.18011290719266626,-2.4222829593094932,1.4581608596810551e-05,True,31.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-889.8099975585938,3490.610107421875,17.010000228881836,-9291.900024414062,-9239.7998046875,2.3000000417232513,-0.3999999910593033,-0.5000000074505806,-2054.2999267578125,255.0,0.0,0.009563189263962598,-2.3969955678050394,-0.00015162927494820076,True,4,False,4,50.0,False,,
82,5050,159,False,False,1,9702.80664075972,2516.010009765625,-4426.60986328125,245.36000061035156,20230.30029296875,8009.2999267578125,8997.100219726562,497.5,-2997.5,5173.699951171875,1.0,-0.7079442763686185,1.9541385153038233,-1.8153172136452096,bf81d8692db,games5425898691,19.0,2373.909912109375,-4445.39990234375,147.14999389648438,11909.000244140625,-7157.5,972.3000335693359,-5481.6998291015625,-399.39998626708984,-201.49999618530273,255.0,255.0,,0.15320978603067836,-2.909129347529636,-0.773310282225206,True,43.40892910188243,True,6,False,5,,76561198039309853,enpitsu,27.0,3675.1298828125,-3607.64990234375,16.239999771118164,6405.9002685546875,5610.5999755859375,162.29999542236328,-26.30000114440918,29.800000190734863,0.0,255.0,255.0,,-0.014422308187490884,2.422266329510795,1.1007269327664188e-05,True,2,4,False,31.0,False,,Resenix,6571836945422391639,8.0,4074.89990234375,-3660.820068359375,438.739990234375,174.79999542236328,2249.600067138672,1056.3999938964844,-1491.4999389648438,91.80000305175781,202.29999542236328,205.0,255.0,False,0.6847308522853108,1.6428948280859603,-1.5863990425685357,True,146.0,False,6,False,4,,iPewbzz,8093526303794998440,7.0,2491.389892578125,-4560.0498046875,111.26000213623047,-9452.899780273438,3305.8999633789062,3724.2001342773438,91.30000114440918,150.6999969482422,-3116.7999267578125,255.0,128.0,0.02456006757965635,1.0499080216411243,0.0070361758569779465,True,6,False,8,255.0,False,,False
83,5115,161,False,False,0,3648.61096282836,-2909.0400390625,2096.969970703125,242.47999572753906,4707.099914550781,2971.7001342773438,3645.1998901367188,3332.7999877929688,-2702.9000854492188,-3318.0999755859375,0.0,1.2137454579267144,-2.857074655815322,2.7261571564198266,6571836945422391639,Resenix,8.0,-2920.43994140625,2018.68994140625,122.06999969482422,5220.3997802734375,-2996.6000366210938,2570.4998779296875,-4960.10009765625,-2376.300048828125,-13.999999761581421,206.0,148.0,False,-0.5964734968642162,-0.8683017180674726,-0.13704118377407443,True,136.0,False,8,False,5,,8093526303794998440,iPewbzz,7.0,-1554.239990234375,3441.3701171875,16.989999771118164,5538.4002685546875,-14599.599609375,2.199999988079071,0.09999999776482582,-0.7999999821186066,2.3000000417232513,255.0,128.0,False,0.009607581797819315,-1.2078395480215665,-6.76411157944208e-05,True,6,8,False,206.81335059545376,True,,enpitsu,76561198039309853,27.0,-3730.5400390625,401.0,17.030000686645508,4155.299987792969,-15333.399658203125,9.700000286102295,4.399999976158142,7.599999904632568,716.9000244140625,255.0,255.0,,0.016402873789340213,-1.3116349588994711,0.000891066814358631,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2113.739990234375,4491.990234375,17.010000228881836,9303.099975585938,2756.300048828125,2.0999999344348907,0.29999999329447746,0.29999999329447746,-17.40000009536743,255.0,119.0,0.0095126303890723,0.2904058472888297,-6.468412745184977e-05,True,6,False,6,35.0,False,,
84,5179,163,False,False,0,2767.1049946091543,-2025.3299560546875,2613.840087890625,137.47999572753906,10614.69970703125,2131.0000610351562,2461.0000610351562,-2940.7998657226562,-3565.4998779296875,-2903.900146484375,0.0,-0.005296337758684237,2.416444064219464,-0.3675617369622548,8093526303794998440,iPewbzz,6.0,-2205.639892578125,2592.429931640625,16.989999771118164,9593.499755859375,-615.0,3.1999999284744263,-0.09999999776482582,-0.19999999552965164,-487.2999954223633,255.0,128.0,False,0.009562290447669689,-0.10911024547386892,0.00028283748208302696,True,160.73756557382563,True,8,False,6,,6571836945422391639,Resenix,8.0,-1806.47998046875,2042.3900146484375,17.010000228881836,-3201.0000610351562,6107.7001953125,2.800000011920929,0.19999999552965164,-0.09999999776482582,3037.9000854492188,210.0,255.0,False,0.009545173823967546,2.4331711109030323,7.53442333536253e-06,False,6,8,False,136.0,False,,enpitsu,76561198039309853,27.0,-1771.0799560546875,1464.4100341796875,17.049999237060547,7459.4000244140625,14526.300048828125,-2.0000000298023224,0.0,0.7000000029802322,0.0,255.0,128.0,,0.0167804265002616,1.0963945051540591,-3.787869034561848e-05,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2403.2900390625,3792.02001953125,17.010000228881836,-5643.3001708984375,10904.599609375,2.3999999463558197,0.0,0.0,-2344.499969482422,255.0,0.0,0.009551068487085056,1.983124082682214,-1.3511510184380141e-05,True,6,False,6,27.0,False,,
