,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
68,4699,146,False,False,0,2527.4626810956233,-2244.6201171875,3002.409912109375,590.8200073242188,19440.0,7763.4002685546875,7178.0999755859375,4735.899963378906,-3101.6000366210938,-1987.5999450683594,0.0,-0.8691790551335853,2.0600508509832025,-2.1369656547453855,bf81d8692db,games5425898691,24.0,-2391.02001953125,2923.080078125,521.6199951171875,15184.100341796875,9745.999755859375,-144.3000030517578,5379.6002197265625,807.3999786376953,810.5000305175781,255.0,0.0,,-0.07998515672489309,0.39108385071801377,3.013431602416955,True,13,False,120.50267539742173,True,14,,76561198039309853,enpitsu,25.0,-3568.330078125,2436.800048828125,17.049999237060547,4004.2999267578125,-12382.80029296875,2.5999999046325684,0.29999999329447746,-0.19999999552965164,-502.09999084472656,255.0,128.0,False,0.016724632805804336,-1.2986727880060671,0.00023366118730034673,True,31.0,False,14,False,12,,ياو تفاكت,b6b223b100b,22.0,-2617.780029296875,2045.3199462890625,32.20000076293945,-7047.7001953125,-12693.1005859375,-3017.7999877929688,3985.7998657226562,2703.800048828125,-2655.4998779296875,255.0,0.0,False,0.35425891952848954,2.7551757259455267,-0.025402801168416134,True,4,45.0,False,10,6,,Bunxxx,b4c36d44b4b,12.0,-1484.4200439453125,4306.16015625,16.989999771118164,10421.700439453125,-7679.69970703125,4.900000095367432,-0.3999999910593033,0.0,2288.6000061035156,255.0,255.0,0.0095857743931252,-0.5695150245606722,4.406623067963404e-05,True,8,False,10,255.0,False,,False
69,4756,148,False,False,1,10055.744693169572,-1691.6199951171875,-4577.10986328125,668.010009765625,-17100.10009765625,-11471.800537109375,7243.0999755859375,480.29998779296875,2969.89990234375,-2315.7000732421875,1.0,0.7852358739504001,-1.997315394262829,-2.0552390174076263,b4c36d44b4b,Bunxxx,12.0,-1535.8699951171875,-4510.72998046875,462.2699890136719,-20446.300048828125,-1617.5999450683594,4840.799865722656,84.60000038146973,326.89998626708984,90.50000190734863,255.0,128.0,False,0.8997998820772962,-0.09130003871539648,-0.14781038424586943,True,8,False,170.42788795245593,True,12,,b6b223b100b,ياو تفاكت,22.0,1953.8800048828125,-3511.969970703125,67.8499984741211,-6137.19970703125,-12452.60009765625,-1672.7000427246094,2547.5,-697.9000091552734,562.2999954223633,255.0,255.0,False,0.6132076796680002,-1.152806337001078,-0.027339145287035377,True,45.0,False,12,4,8,,enpitsu,76561198039309853,26.0,4014.68994140625,1243.72998046875,120.44999694824219,4862.200012207031,19830.6005859375,1518.0999755859375,-4333.2000732421875,-1960.0999450683594,-2762.3001098632812,255.0,255.0,False,0.6062975516557426,1.766453381327858,-0.5337998160080552,True,False,255.0,False,16,14,,games5425898691,bf81d8692db,24.0,-870.739990234375,-4452.93994140625,16.989999771118164,-22980.2001953125,-953.4999847412109,2.199999988079071,0.19999999552965164,-0.29999999329447746,-71.39999866485596,255.0,123.0,-0.009565720946678567,-0.03483673316759574,4.2536791204169084e-05,True,14,False,14,45.847457998542374,True,,
70,4825,150,False,False,0,5175.980419871635,3983.89990234375,3414.5,358.760009765625,-7246.5997314453125,-7418.499755859375,2097.7999877929688,4024.5001220703125,-293.1999969482422,4440.299987792969,0.0,-0.5343337007251843,1.7508136254984557,-3.0788679798101852,bf81d8692db,games5425898691,24.0,4036.199951171875,3425.68994140625,210.24000549316406,-3805.5999755859375,-1097.9000091552734,-1672.8999328613281,343.1999969482422,-192.5,-781.9999694824219,255.0,36.0,,0.18792731688405145,-1.6171791614312194,1.3840170686809674,True,14,False,255.0,False,15,,76561198039309853,enpitsu,25.0,-1141.3699951171875,-1747.6400146484375,61.040000915527344,17519.100341796875,11194.000244140625,-1669.4999694824219,-1998.8999938964844,1941.9000244140625,47.800002098083496,255.0,128.0,,-0.6244947165374627,0.787225320156596,0.02138006767710104,True,255.0,False,18,False,16,,ياو تفاكت,b6b223b100b,22.0,760.5800170898438,4458.91015625,17.010000228881836,13268.199462890625,4631.600036621094,2.3000000417232513,-1.899999976158142,-0.9000000357627869,-1451.6000366210938,255.0,0.0,True,0.009597508799785756,0.3330131359718006,-0.00024151069001541767,True,4,76.0,False,12,8,,Bunxxx,b4c36d44b4b,12.0,3812.949951171875,3697.050048828125,17.3700008392334,9343.900146484375,-14636.800537109375,163.79999160766602,-183.50000381469727,-786.1000061035156,-1478.3999633789062,255.0,0.0,-0.003885703067193947,-1.0164689028228429,0.012236519108175891,True,8,False,12,109.0,False,,
71,4880,152,False,False,1,8031.888085273926,-2729.64990234375,-2027.0,198.35000610351562,-12679.300537109375,11391.300048828125,6152.1002197265625,-75.99999904632568,2492.2000122070312,5457.2998046875,1.0,0.35031172876166905,-0.9835709327945138,-2.1198634441990913,b4c36d44b4b,Bunxxx,11.0,-2613.47998046875,-2038.6300048828125,98.7699966430664,-3897.2000122070312,22433.701171875,3246.300048828125,-119.20000076293945,-5420.3997802734375,-392.90000915527344,255.0,255.0,False,-0.005135203313977554,1.852160542494906,-1.0631898265172757,True,8,False,81.5038279000149,True,12,,b6b223b100b,ياو تفاكت,21.0,-2581.39990234375,-2149.8701171875,118.70999908447266,-9196.699829101562,16834.89990234375,4776.499938964844,-2277.7999877929688,-3446.4999389648438,-2957.5,255.0,255.0,False,0.20942647607451872,1.4248605296283556,0.3273128130501226,True,0.0,False,14,4,9,,enpitsu,76561198039309853,25.0,-2094.3798828125,744.8699951171875,17.049999237060547,-6470.3997802734375,14362.19970703125,3.0000001192092896,-0.0,-0.0,-2071.699981689453,255.0,0.0,,-0.01676251666249886,1.2147885403082466,-1.5309280143847206e-05,True,False,255.0,False,18,16,,games5425898691,bf81d8692db,24.0,-3086.739990234375,-3553.7900390625,16.989999771118164,1680.0999450683594,11856.099853515625,2.3000000417232513,-0.0,0.7999999821186066,10.800000429153442,255.0,128.0,-0.009554545504048757,1.709969157304668,-7.705125892543097e-05,True,16,False,16,214.31287734739246,True,,
72,4949,155,False,False,0,6617.345747325085,3038.699951171875,-180.47000122070312,275.1199951171875,-4702.300109863281,25712.7001953125,10176.900024414062,3854.2001342773438,-2959.7000122070312,3519.2001342773438,0.0,-0.2951498111934916,-1.622772855561122,2.1410906220863373,76561198039309853,enpitsu,25.0,3092.56005859375,-388.0899963378906,170.77999877929688,5800.30029296875,15445.30029296875,1465.3999328613281,-624.1999816894531,-3151.6000366210938,3531.300048828125,128.0,128.0,False,0.00884772968610814,1.4304512728477106,-0.1862530233126437,True,16,False,174.0,False,20,,bf81d8692db,games5425898691,24.0,3896.25,-1302.050048828125,25.239999771118164,-6253.4002685546875,-22058.00048828125,-1826.300048828125,-215.59999465942383,3280.4000854492188,-620.9999847412109,255.0,128.0,,0.07881552637917691,-1.912245105507246,0.2498638247824269,True,0.0,True,16,False,16,,ياو تفاكت,b6b223b100b,21.0,4078.989990234375,151.17999267578125,459.6700134277344,-3.0000001192092896,9844.89990234375,-4643.800048828125,-2337.5,0.0,0.0,255.0,255.0,False,0.4609615702792958,1.56014292976696,-1.575534306853235,True,4,255.0,False,14,10,,Bunxxx,b4c36d44b4b,11.0,4078.330078125,-1120.510009765625,266.0,-29.000000953674316,12676.8994140625,144.49999809265137,-2262.5999450683594,-12.100000381469727,82.70000457763672,255.0,255.0,0.016933738884756074,1.561284613105187,-1.549824076788565,True,8,False,12,55.896456005752725,True,,False
73,5033,158,False,False,0,3001.7068325305772,1813.8199462890625,3848.830078125,302.3599853515625,-14290.0,22739.89990234375,-9250.499877929688,-4334.800109863281,-3445.10009765625,2310.7000732421875,0.0,-0.9753070950018877,0.10199198558682705,0.5410425239342387,76561198039309853,enpitsu,26.0,1968.760009765625,3575.510009765625,319.0,-10264.7998046875,17660.400390625,1098.3999633789062,-4161.700134277344,2012.4000549316406,1065.6999969482422,128.0,0.0,False,-0.6884840718107623,2.705326489400647,0.06585086416733639,True,17,False,84.0,False,22,,bf81d8692db,games5425898691,24.0,445.30999755859375,292.2900085449219,16.8799991607666,-10337.80029296875,20337.19970703125,32.799999713897705,9.800000190734863,-7.699999809265137,-0.3999999910593033,255.0,128.0,,0.009881985860047716,2.041218744976494,0.0006029674488169155,True,31.0,False,18,False,18,,ياو تفاكت,b6b223b100b,21.0,2116.949951171875,3777.219970703125,121.0999984741211,-18414.300537109375,-13277.2998046875,3691.099853515625,-845.2999877929688,1117.2000122070312,-2402.100067138672,128.0,128.0,False,-0.24604697889306856,-2.9372564185341217,0.04858609510112579,True,4,101.63529447329942,True,16,10,,Bunxxx,b4c36d44b4b,11.0,1606.010009765625,3678.489990234375,109.01000213623047,-1742.5,4067.6998901367188,2531.699981689453,407.20001220703125,5478.3001708984375,267.2999954223633,128.0,71.0,-0.6804691399084978,2.5275976988488154,0.29459278984775716,True,11,False,16,0.0,False,,False
74,5088,160,False,False,0,1748.3650484528544,69.33000183105469,3682.2900390625,239.19000244140625,16735.799560546875,15206.99951171875,1710.7000732421875,-252.29999542236328,-1083.7000274658203,-5895.9002685546875,0.0,0.32165874614135503,-2.2019819615977463,2.6102056377012888,bf81d8692db,games5425898691,24.0,-100.51000213623047,3512.570068359375,209.99000549316406,9334.89990234375,11888.199462890625,-130.20000457763672,4743.999938964844,721.3999938964844,2687.60009765625,255.0,0.0,,-0.13264522999491718,0.4910307872183388,2.3146515993628203,True,19,False,0.0,True,20,,76561198039309853,enpitsu,25.0,322.6400146484375,5180.080078125,37.95000076293945,-4918.299865722656,1979.4000244140625,-81.19999885559082,-3647.0001220703125,2969.5999145507812,3.3000001311302185,255.0,128.0,,-0.008225692806810736,2.5167353131484584,-0.6731504652978069,True,84.0,False,22,False,18,,ياو تفاكت,b6b223b100b,21.0,-1613.93994140625,1763.800048828125,17.010000228881836,-17211.199951171875,9049.69970703125,2.3999999463558197,-0.3999999910593033,0.0,-2006.199951171875,255.0,0.0,,0.009570406986629872,2.581278664346165,-4.2230251666209174e-05,True,4,86.0,False,16,12,,Bunxxx,b4c36d44b4b,12.0,655.0399780273438,4323.02001953125,103.86000061035156,-13392.900390625,2664.2001342773438,-167.09999084472656,-2291.0000610351562,-4991.000061035156,300.49999237060547,255.0,128.0,1.0913829147206227,-0.7087142593877243,2.88276127087002,True,13,False,18,,False,,False
75,5213,165,False,False,1,9382.756722341912,-3637.580078125,-3074.7900390625,226.72000122070312,-22530.2001953125,19522.7001953125,6071.400146484375,-2286.699981689453,194.40000534057617,588.6999893188477,1.0,-0.5150216531715849,3.029743495893093,-0.7278244705502134,b6b223b100b,ياو تفاكت,21.0,-3500.169921875,-3191.969970703125,137.11000061035156,-19276.300048828125,11621.800537109375,2116.3999938964844,-1168.7000274658203,1716.6000366210938,543.3000183105469,255.0,255.0,,0.16076322953757072,1.0700868663390517,1.1568466164660047,True,13,4,0.0,False,18,,b4c36d44b4b,Bunxxx,11.0,-318.3500061035156,-5229.080078125,16.770000457763672,-8616.599731445312,9653.599853515625,41.30000114440918,-35.0,-1.7000000178813934,-1.2999999523162842,255.0,128.0,False,-0.007829983461339628,0.8428498346267339,-0.0021443664116428582,True,,False,18,False,14,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,-3867.489990234375,-3081.830078125,122.29000091552734,131.49999618530273,2312.100067138672,-168.29999923706055,5170.9002685546875,1873.5000610351562,-31.500000953674316,255.0,0.0,-1.2108353238454148,-1.4257629275714048,2.6300958687277625,True,23,False,24,255.0,False,,
76,5317,168,False,False,0,6804.993845597483,119.94000244140625,-1588.72998046875,140.13999938964844,-7173.4002685546875,18548.399658203125,8669.000244140625,4578.900146484375,-2187.7000427246094,3201.099853515625,0.0,-0.1213333575447442,2.2401247363348626,1.2741799740323458,76561198039309853,enpitsu,25.0,97.80999755859375,-1814.800048828125,90.62999725341797,6833.3001708984375,21882.099609375,1864.7999572753906,-5065.299987792969,-1926.300048828125,938.8999938964844,255.0,255.0,,0.4899227923518349,1.0829351663865072,-0.38483633366125247,True,1,False,11.0,False,2,,bf81d8692db,games5425898691,24.0,2061.610107421875,-2767.929931640625,16.989999771118164,-8254.099731445312,-21235.80078125,4.4999998807907104,-0.09999999776482582,-0.19999999552965164,2.199999988079071,255.0,,,0.009602620624262108,-1.941215790062539,-3.710462127095414e-05,True,205.0,False,24,False,24,,ياو تفاكت,b6b223b100b,21.0,2187.199951171875,1052.5799560546875,17.010000228881836,-13836.099853515625,-2027.8999328613281,2.0999999344348907,-0.7000000029802322,0.0,32.30000019073486,255.0,,,0.009587602504305437,-2.991371676301414,-8.461442037734678e-05,True,4,,False,18,14,,Bunxxx,b4c36d44b4b,11.0,231.94000244140625,-1191.010009765625,21.969999313354492,-9534.299926757812,-20678.00048828125,3000.2999877929688,0.7000000029802322,2.5,1.5000000596046448,255.0,63.0,0.009595676267374596,-1.9405758549648033,-0.00019572823997547425,True,16,False,21,,False,,True
77,5476,174,False,False,1,9517.668199641384,3130.8701171875,-4111.56005859375,235.8000030517578,8704.099731445312,-1685.5999755859375,13747.2998046875,5758.499755859375,-1534.9000549316406,695.1999664306641,1.0,-0.03895757934160084,-2.555444360884811,2.476742297132436,b6b223b100b,ياو تفاكت,22.0,3110.39990234375,-4187.27001953125,96.91000366210938,13499.599609375,9396.699829101562,-63.00000190734863,-4157.9998779296875,3595.7998657226562,174.40000534057617,255.0,128.0,False,-1.240153446123302,2.6848731402027615,-0.3838722821072072,True,15,4,255.0,False,20,,b4c36d44b4b,Bunxxx,11.0,3097.2900390625,-3199.31005859375,17.010000228881836,-2551.9000244140625,-22261.0009765625,2.0999999344348907,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,-0.009593281749490132,-1.4566564641402626,4.7982652256854257e-05,True,255.0,False,24,False,20,,enpitsu,76561198039309853,25.0,1705.8900146484375,-526.9600219726562,17.059999465942383,-3297.3001098632812,12023.900146484375,2.0000000298023224,-0.0,0.09999999776482582,-2352.2000122070312,255.0,0.0,,-0.016728994809049314,1.3658985311287397,-1.3463875189640368e-05,True,False,31.0,False,4,4,,games5425898691,bf81d8692db,24.0,3167.31005859375,-3796.3701171875,198.39999389648438,-4982.39990234375,-22399.19921875,1564.4000244140625,5431.199951171875,630.099983215332,-595.4999923706055,255.0,166.0,-0.046988715315248654,-1.5613844417504847,-0.13157174522335832,True,25,False,26,125.7500300817592,True,,
78,5477,174,False,False,0,2458.1638870070797,-3151.949951171875,4163.64990234375,281.1099853515625,-6222.0001220703125,23453.30078125,14149.000244140625,4584.599914550781,-1590.5000305175781,3528.5000610351562,0.0,0.021514418984382166,2.6909063061880145,2.3426354897434765,bf81d8692db,games5425898691,24.0,-3129.419921875,3960.43994140625,207.9499969482422,3615.7998657226562,16004.49951171875,665.2999877929688,-1990.3999328613281,-1355.5999755859375,775.1000213623047,255.0,173.0,,0.40194184274338485,1.3102583074099998,-0.21714899309527083,True,25,False,122.61464086399282,True,26,,76561198039309853,enpitsu,25.0,-1705.8900146484375,526.9600219726562,17.059999465942383,3297.3001098632812,-12023.900146484375,2.0000000298023224,0.0,-0.09999999776482582,-2352.2000122070312,255.0,0.0,,0.016728994809049314,-1.3658985311287397,-1.3463875189640368e-05,True,31.0,False,4,False,4,,ياو تفاكت,b6b223b100b,22.0,-3110.39990234375,4187.27001953125,96.91000366210938,-13499.599609375,-9396.699829101562,-63.00000190734863,4157.9998779296875,-3595.7998657226562,174.40000534057617,255.0,128.0,False,1.240153446123302,-2.6848731402027615,-0.3838722821072072,True,4,255.0,False,20,15,,Bunxxx,b4c36d44b4b,11.0,-3097.2900390625,3199.31005859375,17.010000228881836,2551.9000244140625,22261.0009765625,2.0999999344348907,-0.09999999776482582,-0.5000000074505806,0.0,255.0,128.0,0.009593281749490132,1.4566564641402626,4.7982652256854257e-05,True,20,False,24,255.0,False,,False
79,5616,179,False,False,0,3961.8423686104443,2871.330078125,3913.860107421875,266.3800048828125,8882.000122070312,20703.9990234375,3773.699951171875,5621.500244140625,2015.8999633789062,578.4999847412109,0.0,1.0086900848123164,0.8955862041237505,-0.401594923537282,76561198039309853,enpitsu,25.0,2817.52001953125,3643.860107421875,189.07000732421875,7860.999755859375,20306.199951171875,2274.199981689453,-4221.7999267578125,720.8999633789062,326.19998931884766,255.0,128.0,,0.09361021626221526,1.4079796344945166,-0.000608294838005733,True,7,False,0.0,False,8,,bf81d8692db,games5425898691,24.0,192.6999969482422,1439.25,17.010000228881836,15718.800048828125,57.10000038146973,2.3000000417232513,0.0,0.09999999776482582,2033.2000732421875,255.0,255.0,,0.009582216686732493,0.07202104400793097,-5.6807484801444015e-06,True,146.0,False,28,False,28,,ياو تفاكت,b6b223b100b,21.0,367.1000061035156,4840.2099609375,17.010000228881836,1250.1000213623047,497.90000915527344,2.0999999344348907,0.19999999552965164,-0.3999999910593033,0.0,128.0,128.0,,0.009685297298006462,0.3789611598605701,-4.71365091704515e-06,True,4,218.0,False,20,16,,Bunxxx,b4c36d44b4b,12.0,2448.139892578125,3329.06005859375,16.989999771118164,4020.0,17400.10009765625,4.699999988079071,-0.09999999776482582,-0.09999999776482582,1973.3000183105469,255.0,255.0,0.009588862018700644,1.415280572929694,2.833776976878503e-06,True,22,False,26,159.0,False,,
80,5627,180,False,False,0,4123.557734302268,3205.610107421875,4715.1201171875,362.6700134277344,-12831.199951171875,-4702.200012207031,150.6999969482422,2676.300048828125,2845.2999877929688,-4554.200134277344,0.0,-1.0414604125170626,1.2069874603999378,1.1221591361626437,76561198039309853,enpitsu,25.0,3154.080078125,4474.56982421875,202.19000244140625,7752.19970703125,18935.400390625,-155.6999969482422,-5474.4000244140625,442.7000045776367,-289.7999954223633,255.0,128.0,,-0.10680362618126445,-1.6571519227116258,-3.088538000704254,True,7,False,0.0,False,8,,bf81d8692db,games5425898691,24.0,759.3099975585938,1712.97998046875,17.010000228881836,9001.599731445312,11187.19970703125,2.199999988079071,-1.5999999642372131,-1.8000000715255737,1887.7999877929688,255.0,172.0,,0.009586490683514309,0.9637810526785945,2.7710576454441453e-05,True,146.0,False,28,False,28,,ياو تفاكت,b6b223b100b,21.0,390.25,4847.39990234375,17.010000228881836,1466.4999389648438,185.6999969482422,2.0999999344348907,-0.29999999329447746,-0.7999999821186066,-937.6999664306641,255.0,0.0,,0.009542100346150193,0.32896597077166667,-0.00012785871557192944,True,4,218.0,False,20,16,,Bunxxx,b4c36d44b4b,12.0,2318.739990234375,4011.39990234375,16.989999771118164,-9104.199829101562,13783.599853515625,4.600000083446503,2.3000000417232513,-2.8999999165534973,1315.3999328613281,245.0,128.0,0.009605488428394147,2.2273096982035043,-8.95047756538531e-05,True,22,False,26,159.0,False,,
81,5663,181,False,False,1,9617.623912760102,-1760.8399658203125,-4103.3701171875,169.77999877929688,-27889.09912109375,13371.300048828125,-1729.4000244140625,-2531.999969482422,-1340.8999633789062,-5271.5997314453125,1.0,0.5917332001470869,-2.219791311391012,-1.6385419781997734,b6b223b100b,ياو تفاكت,21.0,-1596.8199462890625,-4171.080078125,171.7899932861328,-17328.699951171875,8402.5,2321.6000366210938,5156.099853515625,-334.3000030517578,-878.7000274658203,255.0,255.0,,0.25775175573515713,0.6285622732373648,0.6395713695152948,True,17,4,136.56917835051019,True,22,,b4c36d44b4b,Bunxxx,12.0,-1329.77001953125,-4224.1298828125,19.459999084472656,-745.1000213623047,6391.199951171875,2961.7001342773438,0.5000000074505806,0.19999999552965164,2233.699951171875,255.0,247.0,False,-0.009511963843360234,1.4627509435624415,1.0084747989135134e-05,True,155.86608167104825,True,27,False,22,,enpitsu,76561198039309853,25.0,-3399.25,-4640.60986328125,954.3900146484375,-6240.4998779296875,6241.300048828125,-2613.699951171875,-1708.800048828125,-1707.1000671386719,0.29999999329447746,255.0,0.0,False,-0.28295111272402407,0.7680428782116517,1.5755877238353644,True,False,0.0,False,8,8,,games5425898691,bf81d8692db,24.0,-1643.06005859375,-3526.5,157.9499969482422,-2599.8001098632812,-19374.7998046875,2263.8999938964844,457.79998779296875,202.80000686645508,405.09998321533203,255.0,149.0,0.4040111119194465,-1.6305518849939569,-0.03185966731086276,True,28,False,30,83.53840848707382,True,,
82,5793,186,False,False,1,6807.437990267069,-2755.669921875,-605.1300048828125,451.05999755859375,-4319.89990234375,25328.60107421875,-3706.7001342773438,-2853.2000732421875,-140.39999961853027,-5276.199951171875,1.0,-0.9822001554088189,0.35826138629242427,1.2607598379946172,b4c36d44b4b,Bunxxx,12.0,-2679.949951171875,-774.7899780273438,358.6499938964844,-14036.300048828125,12834.300537109375,2670.7000732421875,-3303.0999755859375,-1420.2999877929688,4161.9000244140625,255.0,3.0,True,0.713113740900671,-0.21515861765170025,0.8849251369623665,True,23,False,137.0,False,30,,b6b223b100b,ياو تفاكت,21.0,-2916.7900390625,-1896.280029296875,1606.6800537109375,5432.60009765625,3898.2000732421875,-8125.8001708984375,83.80000114440918,-382.99999237060547,-115.20000457763672,255.0,128.0,,-0.6639641506522439,2.6812145569625496,0.060788762805478576,True,73.789961261134,True,24,4,18,,enpitsu,76561198039309853,25.0,-1507.5899658203125,2420.719970703125,17.059999465942383,14938.199462890625,16143.399658203125,1.5999999642372131,-0.19999999552965164,-0.19999999552965164,1450.7000732421875,255.0,255.0,True,-0.016769738984229336,2.2932822243103153,0.00026219023631579146,True,False,182.0,False,8,8,,games5425898691,bf81d8692db,24.0,-3586.2900390625,-48.09000015258789,17.010000228881836,-6198.4002685546875,19985.50048828125,2.0999999344348907,0.3999999910593033,0.19999999552965164,1.7000000178813934,255.0,128.0,-0.009638775860763024,1.2698065467873654,-4.524451341419958e-06,True,32,False,32,255.0,False,,
83,5822,187,False,False,0,8104.270426647985,3142.550048828125,-1886.3299560546875,243.05999755859375,-9267.5,-19654.000244140625,5556.9000244140625,4988.500061035156,616.1999893188477,-3150.4000854492188,0.0,-0.2816614623308447,0.22466700877836157,1.987058553295308,bf81d8692db,games5425898691,24.0,3314.2099609375,-1824.4200439453125,124.1500015258789,-2862.9000854492188,-20873.701171875,2022.2000122070312,889.1000366210938,4165.4998779296875,104.0999984741211,255.0,255.0,,-0.3542149099513413,-2.2931730602310414,-0.03662736465264346,True,33,False,236.2277850284371,True,34,,76561198039309853,enpitsu,25.0,1436.1400146484375,-3591.909912109375,17.059999465942383,8578.300170898438,-2047.7000427246094,1.899999976158142,2.0000000298023224,-0.19999999552965164,-2363.0999755859375,255.0,0.0,False,0.016675866362141977,-0.24893795227767043,-0.00016718459641829828,True,182.0,False,8,False,8,,ياو تفاكت,b6b223b100b,21.0,2233.64990234375,1424.68994140625,227.11000061035156,-6112.2998046875,-4219.89990234375,-15921.199951171875,-644.8999786376953,543.1000137329102,1262.3999786376953,255.0,255.0,,-0.05120525675667866,-2.1942669269029524,0.28600560053544805,True,4,72.0,False,24,18,,Bunxxx,b4c36d44b4b,12.0,4087.340087890625,-488.4800109863281,280.6700134277344,-653.6000061035156,-10139.69970703125,387.99999237060547,1416.9999694824219,-1132.7999877929688,187.5,255.0,0.0,-0.5062015431072437,-1.5384672667038215,1.4950236724684693,True,24,False,30,137.0,False,,False
84,5880,189,False,False,0,9923.18261031742,1407.4200439453125,-4512.14013671875,93.7699966430664,-3745.4000854492188,8580.700073242188,3159.8001098632812,-4832.39990234375,-2080.500030517578,2884.2999267578125,0.0,0.8029567689816566,-0.6900250424141773,1.831131645621797,76561198039309853,enpitsu,25.0,1549.3699951171875,-4751.89013671875,17.059999465942383,-9568.900146484375,-6262.7001953125,-3.1999999284744263,0.19999999552965164,0.0,-2382.2000122070312,128.0,0.0,,0.016699874820489746,-2.612655851427787,2.323022535461258e-05,True,8,False,151.0,False,8,,bf81d8692db,games5425898691,24.0,1836.4000244140625,-5102.97998046875,368.5199890136719,-13382.099609375,2.8999999165534973,-2797.2000122070312,-0.19999999552965164,-2189.7999572753906,0.5000000074505806,255.0,0.0,,0.24460516762080747,-3.131762324343419,1.5731634732293849,True,255.0,False,34,False,34,,ياو تفاكت,b6b223b100b,21.0,1111.1500244140625,-246.9499969482422,17.030000686645508,-543.4000015258789,-13039.300537109375,-0.19999999552965164,-0.19999999552965164,-7.099999785423279,-1376.9999694824219,255.0,128.0,,0.00955994900704795,-1.6508450592719142,-0.00018431254856864418,True,4,133.0,False,24,18,,Bunxxx,b4c36d44b4b,11.0,2459.6201171875,-2450.2099609375,17.010000228881836,-11503.499755859375,-9170.30029296875,0.3999999910593033,0.0,-0.3999999910593033,0.0,255.0,,0.009572084650777662,-2.468569799401702,-2.9315271133341252e-05,True,24,False,30,115.79223232628196,True,,
