,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
67,4364,134,False,False,0,8834.72569252474,1330.3299560546875,-3409.610107421875,162.57000732421875,-5433.2000732421875,22356.69921875,6399.69970703125,3547.7999877929688,-3953.0999755859375,2790.1998901367188,0.0,-1.3370018145087263,0.3662278779899719,-1.4162473868490184,76561198039309853,enpitsu,24.0,1354.0899658203125,-3520.93994140625,93.69999694824219,5149.69970703125,18633.199462890625,2639.5999145507812,-5372.2998046875,722.0999908447266,930.8999633789062,255.0,255.0,False,0.622292781282356,1.3861970548570826,-0.0346496885743329,True,0.0,False,6,False,5,,bf81d8692db,games5425898691,19.0,975.27001953125,-4976.22998046875,14.210000038146973,-7470.30029296875,8205.499877929688,67.1999979019165,1028.499984741211,-630.8000183105469,-28.299999237060547,255.0,128.0,,-0.016380167476054055,2.2658723751933345,-0.016677747296827448,True,False,False,False,220.536791470743,True,,pacoterreno,7008731131955861710,16.0,3114.530029296875,-1035.97998046875,17.0,-16585.6005859375,4758.399963378906,1.2999999523162842,-0.09999999776482582,0.0,-1995.2000427246094,255.0,0.0,,0.009588543284324983,2.7931193344119705,-1.7074752483889594e-05,True,195.44121298738705,True,4,4,False,,Cartonllu,7192326025122666278,15.0,2684.43994140625,-4567.77978515625,16.989999771118164,-9073.200073242188,5193.4002685546875,2.7000001072883606,-0.7999999821186066,0.29999999329447746,-2398.300018310547,255.0,0.0,,0.009545170948438209,2.574606244058395,-4.4386614882862174e-05,True,4,False,4,0.09278287938846352,True,
68,4422,136,False,False,1,6376.9095738418055,-181.83999633789062,-1145.1600341796875,143.4499969482422,13750.400390625,-1973.800048828125,9369.69970703125,4947.200012207031,-1141.6999816894531,3197.0001220703125,1.0,0.8034355256069402,-1.3600001819615861,-2.3793610854500473,7008731131955861710,pacoterreno,16.0,-327.5799865722656,-1221.7900390625,17.0,16531.300048828125,-4665.7000732421875,1.1999999731779099,-0.0,-0.0,1454.7000122070312,255.0,255.0,,-0.009594055943541683,-2.879859344988793,0.00025537835627306645,True,164.5333075241376,True,4,False,4,,7192326025122666278,Cartonllu,15.0,-3265.159912109375,1428.9100341796875,17.0,-4890.799865722656,-16537.5,7.799999713897705,-0.9000000357627869,-0.29999999329447746,336.30001068115234,231.0,150.0,,-0.00963191423773154,-1.2892410471255487,-1.0863578098877696e-06,True,6,4,4,0.0,False,,enpitsu,76561198039309853,24.0,-3302.77001953125,939.6099853515625,17.059999465942383,-12589.100341796875,9930.2001953125,1.899999976158142,-0.0,-0.0,-2063.6000061035156,255.0,128.0,False,-0.016770542918619277,0.7356468088779456,-4.6963773188604454e-06,True,61.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,1045.010009765625,1538.6800537109375,16.989999771118164,18566.400146484375,-10306.99951171875,4.4999998807907104,0.7000000029802322,-0.29999999329447746,579.900016784668,255.0,178.0,,-0.009587038495747,-2.6468309750444825,4.370092467867189e-05,True,False,False,False,164.0,False,
69,4492,138,False,False,0,4170.263754434871,-3145.719970703125,1628.6099853515625,404.5299987792969,17911.300048828125,2915.7000732421875,6475.8001708984375,1391.7999267578125,-4568.599853515625,-3631.7001342773438,0.0,0.6096084130880112,-3.0861574411890147,-0.9254927777381096,bf81d8692db,games5425898691,19.0,-3294.510009765625,1606.010009765625,284.44000244140625,10354.7998046875,13172.7001953125,3892.9000854492188,1845.2999877929688,2906.9000244140625,768.6000061035156,255.0,11.0,,-0.8339087697923341,-0.044242865477210236,0.8463800148150638,True,198.60480834079047,True,4,False,3,,76561198039309853,enpitsu,24.0,2855.219970703125,-4094.7099609375,17.049999237060547,-13460.400390625,-3512.7999877929688,2.8999999165534973,-5.400000214576721,-0.9000000357627869,-1898.3999633789062,255.0,128.0,False,0.016771827311972246,-2.954084527232772,-1.0616279346816186e-05,True,6,6,False,255.0,False,,pacoterreno,7008731131955861710,16.0,-2880.72998046875,2309.929931640625,21.979999542236328,-16330.799560546875,-9330.700073242188,2999.4000244140625,-0.7999999821186066,-1.0999999940395355,1524.2999267578125,128.0,255.0,,0.009635847401636073,-2.5966087999266785,0.0002560200543000855,True,111.0,False,5,4,False,,Cartonllu,7192326025122666278,16.0,3446.760009765625,3760.260009765625,17.010000228881836,-14288.399658203125,14827.099609375,2.5,0.3999999910593033,-0.09999999776482582,2003.3000183105469,237.0,255.0,,0.009611032436955635,2.4148486560876123,3.3441391462809475e-05,True,4,6,8,0.0,False,
70,4554,141,False,False,1,7567.755081318258,-726.9099731445312,-2251.68994140625,209.6699981689453,-4405.7000732421875,15226.8994140625,-4079.5001220703125,-1342.5,4431.600036621094,-3486.7999267578125,1.0,-1.1094768774358894,-2.00890065241032,-1.7174850588560917,7192326025122666278,Cartonllu,16.0,-764.5499877929688,-2396.110107421875,135.07000732421875,1269.3000030517578,10779.100341796875,271.9000053405762,1309.2999267578125,-5162.1002197265625,-1373.9999389648438,239.0,255.0,,1.1626911807913984,1.5842414377682923,-1.1801587870156016,True,192.0,False,10,4,7,,7008731131955861710,pacoterreno,16.0,3948.260009765625,-652.75,45.45000076293945,-512.2000122070312,-1264.1999816894531,-380.49999237060547,267.90000915527344,-449.7999954223633,-842.7999877929688,231.0,0.0,,-0.031642274312909516,-1.538802408647155,0.44989332590423114,True,6,4,4,111.0,False,,enpitsu,76561198039309853,24.0,-736.8400268554688,2775.06005859375,17.049999237060547,7578.699951171875,-7900.999755859375,3.1999999284744263,-0.09999999776482582,0.09999999776482582,2251.7999267578125,255.0,255.0,False,-0.0168574581140347,-2.3888262874761925,1.4376459655679593e-05,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,1132.5699462890625,-3332.469970703125,16.989999771118164,-7943.599853515625,13284.200439453125,2.3000000417232513,1.1999999731779099,-2.3000000417232513,-1381.300048828125,255.0,0.0,,-0.009590423374918373,1.0467498181688246,-0.00012152471202899587,True,False,4,4,107.81830555905582,True,
71,4644,144,False,False,0,6621.071041549687,1421.8199462890625,-1062.1199951171875,98.11000061035156,-7242.1002197265625,21092.5,3525.5999755859375,186.49999618530273,-772.0999908447266,5947.1002197265625,0.0,0.14670240288382902,0.44550802148113594,3.088568024381385,76561198039309853,enpitsu,24.0,1456.219970703125,-1310.1500244140625,55.15999984741211,6573.900146484375,16336.600341796875,3548.9999389648438,-671.2999725341797,278.6000061035156,540.6000137329102,255.0,255.0,False,0.04100767415013622,1.207691326729339,0.0005166446176238764,True,201.0,False,8,False,7,,bf81d8692db,games5425898691,19.0,3033.699951171875,-1568.300048828125,16.989999771118164,8995.599975585938,-15645.400390625,4.600000083446503,0.09999999776482582,-0.3999999910593033,150.9000015258789,255.0,128.0,,0.00959792985205017,-1.0317833422571587,-0.0001032631976235174,False,4,4,False,0.0,False,,pacoterreno,7008731131955861710,17.0,-2020.52001953125,2134.6298828125,17.010000228881836,6099.1998291015625,7911.9000244140625,2.0999999344348907,0.0,0.3999999910593033,-16.49999976158142,238.0,128.0,,0.009527543938386387,0.9127914886959967,-2.8078044062434712e-05,True,111.0,False,6,4,4,,Cartonllu,7192326025122666278,16.0,,,,,,,,,,,,,,,,True,,,,,,
72,4696,146,False,False,1,7822.207392196508,-157.94000244140625,-2610.8798828125,116.05000305175781,-5632.5,14760.400390625,13915.0,4714.100036621094,3501.6000366210938,-1230.999984741211,1.0,-0.10262806224655802,0.48793372923518175,-2.3288603682258513,7008731131955861710,pacoterreno,17.0,-109.54000091552734,-2751.60009765625,14.9399995803833,-12851.500244140625,6817.60009765625,-1615.7000732421875,-1528.8999938964844,863.3999633789062,-3146.7999267578125,255.0,0.0,,-0.013385260599829116,0.6732672642288977,0.015692591433535085,True,121.27521701781977,True,6,4,4,,7192326025122666278,Cartonllu,16.0,-2299.56005859375,-4554.31982421875,16.93000030517578,487.00000762939453,3291.199951171875,22.000000476837158,-2.199999988079071,-0.7000000029802322,-683.0999755859375,228.0,53.0,,-0.00935946824806762,1.6648961698719644,-9.698332796950602e-05,True,False,False,False,85.0,False,,enpitsu,76561198039309853,24.0,-1233.5699462890625,-2197.64990234375,17.020000457763672,19512.099609375,-12176.800537109375,2.0000000298023224,0.09999999776482582,-0.0,634.5000076293945,255.0,128.0,False,-0.016776792936009158,-2.6362929232283268,-0.0002582672539606862,True,125.85722130344757,True,9,8,False,,games5425898691,bf81d8692db,19.0,-2446.919921875,4146.990234375,16.989999771118164,15391.99951171875,3738.2000732421875,4.600000083446503,-1.7000000178813934,-0.29999999329447746,-745.9999847412109,255.0,43.0,,-0.009594010552104269,2.9357976054655834,0.00010666862530367227,True,False,4,4,31.0,False,
73,4815,150,False,False,1,3706.339644676746,-2354.39990234375,3359.030029296875,196.97000122070312,14050.10009765625,25951.79931640625,10247.80029296875,-3638.800048828125,-4287.099914550781,2092.5,1.0,-0.643208207296283,0.3740796047897027,-1.8885151945985525,7008731131955861710,pacoterreno,17.0,-2498.27001953125,3151.389892578125,111.8499984741211,15519.300537109375,15847.80029296875,5102.200012207031,-0.3999999910593033,0.29999999329447746,-11.299999952316284,128.0,128.0,,-0.009762485127823751,2.350246529638205,7.293355362048565e-05,True,180.0,False,8,6,4,,7192326025122666278,Cartonllu,16.0,3595.6298828125,-2873.340087890625,17.010000228881836,-6244.1998291015625,16846.099853515625,2.3000000417232513,-0.09999999776482582,-0.0,1981.9999694824219,233.0,255.0,,-0.009572919599229582,1.1429719186167264,-4.9867007566516875e-06,True,False,False,False,255.0,False,,enpitsu,76561198039309853,24.0,2715.81005859375,1919.4599609375,116.1500015258789,-10002.7001953125,19949.300537109375,859.8000335693359,-5434.6002197265625,241.70000076293945,-809.7000122070312,128.0,128.0,False,-0.20759952610702362,-0.6970581265874305,-3.10537645113852,True,255.0,False,12,11,False,,games5425898691,bf81d8692db,19.0,1938.530029296875,5102.97998046875,322.5199890136719,-17431.300048828125,-2.800000011920929,-8009.89990234375,0.9000000357627869,1301.7999267578125,-0.5000000074505806,255.0,0.0,,-0.39979136540949656,0.010361758523502934,-1.5750641237497824,True,False,6,6,190.0,False,
74,4887,153,False,True,0,7226.724421947868,-529.4000244140625,-2077.419921875,468.1499938964844,3792.9998779296875,26687.39990234375,4887.60009765625,1073.1999969482422,-952.6000213623047,5825.8001708984375,0.0,-0.9836181397053165,2.6681356784853927,0.08292979561020483,bf81d8692db,games5425898691,19.0,-644.52001953125,-2277.580078125,360.6000061035156,4349.5001220703125,17383.800048828125,2861.199951171875,2526.7999267578125,2910.0,3923.800048828125,255.0,72.0,,0.17694741244125758,0.6151258638813404,1.4302352476567497,True,86.09073529961292,True,8,False,7,,76561198039309853,enpitsu,24.0,-584.3099975585938,-4191.9599609375,17.059999465942383,3097.39990234375,-7717.60009765625,0.29999999329447746,-3.4999999403953552,8.299999833106995,863.0999755859375,0.0,0.0,,0.016896533441491682,2.0110223510940455,9.800701648664266e-05,True,12,12,False,255.0,False,,pacoterreno,7008731131955861710,16.0,-91.95999908447266,-5795.14013671875,38.93000030517578,3101.9000244140625,4762.099914550781,-1021.8000030517578,1358.5000610351562,-220.59999465942383,211.20000839233398,232.0,128.0,,0.12528448435990824,1.0347101771599636,-0.11232340154129998,True,180.0,False,8,4,6,,Cartonllu,7192326025122666278,16.0,-677.510009765625,-1824.9599609375,393.7900085449219,11056.800537109375,-20135.10009765625,1148.7000274658203,2346.6000366210938,1118.7000274658203,111.70000076293945,237.0,130.0,,-0.3267306406181625,-1.1403908309913597,0.0703559079681532,True,4,False,4,142.0,False,
75,4888,153,False,False,1,3044.821228016244,448.7900085449219,2128.199951171875,517.1400146484375,-24418.89892578125,14289.300537109375,14076.8994140625,3005.10009765625,1763.0999755859375,4884.599914550781,1.0,0.8715502893545655,-2.7555004567183845,0.21341004476710074,7192326025122666278,Cartonllu,16.0,589.7999877929688,1982.489990234375,398.3900146484375,-8949.000244140625,15158.599853515625,-510.6999969482422,4651.600036621094,757.6000213623047,2596.7001342773438,238.0,128.0,,0.24856887090741672,1.0499970437184938,0.025693185876364155,True,142.0,False,4,4,False,,7008731131955861710,pacoterreno,16.0,91.95999908447266,5795.14013671875,38.93000030517578,-3101.9000244140625,-4762.099914550781,-1021.8000030517578,-1358.5000610351562,220.59999465942383,211.20000839233398,232.0,128.0,,-0.12528448435990824,-1.0347101771599636,-0.11232340154129998,True,8,4,6,180.0,False,,enpitsu,76561198039309853,24.0,557.4600219726562,4258.43017578125,17.059999465942383,-3565.7000732421875,8091.500244140625,1.2999999523162842,-1.0000000149011612,1.5000000596046448,2004.7999572753906,0.0,0.0,,-0.016881053068624165,-2.148205657679121,0.0002940488552255364,True,255.0,False,12,12,False,,games5425898691,bf81d8692db,19.0,611.25,2134.6201171875,372.1600036621094,-3758.900146484375,-17097.60009765625,3.400000035762787,-2261.300048828125,-3362.3001098632812,3718.9999389648438,255.0,73.0,,-0.2510650462705697,-1.1423723271335866,1.8663629685011554,True,False,7,8,82.9563439789639,True,
76,5024,158,False,False,1,4460.541093175735,-3075.760009765625,3109.840087890625,1034.1600341796875,8970.30029296875,8813.499755859375,2616.7999267578125,3207.7999877929688,3529.89990234375,-3639.89990234375,1.0,-0.11827618534274097,1.912538754311921,2.0796415960878645,7192326025122666278,Cartonllu,16.0,-3147.820068359375,2963.610107421875,892.219970703125,-8974.89990234375,8657.39990234375,3624.2001342773438,-1529.2999267578125,2257.4000549316406,-530.6000137329102,237.0,0.0,False,1.378489599510386,0.9591859336111436,-0.0016605886148501007,True,43.0,False,6,6,False,,7008731131955861710,pacoterreno,16.0,-296.5299987792969,858.8499755859375,17.010000228881836,-11366.099853515625,-7430.8001708984375,2.0999999344348907,1.899999976158142,1.1999999731779099,-248.60000610351562,229.0,83.0,,-0.009586987441153078,-0.5783014844705291,3.2148775939993707e-05,True,8,4,6,179.0,False,,enpitsu,76561198039309853,24.0,68.63999938964844,5378.60986328125,18.049999237060547,-6323.800048828125,939.4000244140625,25.299999713897705,41.99999809265137,-40.79999923706055,1721.0000610351562,255.0,128.0,False,-0.024644637209020454,-0.32777024040537406,-0.03562274219100464,True,255.0,False,12,12,False,,games5425898691,bf81d8692db,19.0,359.3599853515625,1742.0999755859375,16.989999771118164,4040.7998657226562,4136.400146484375,9.100000262260437,-6.600000262260437,-1.899999976158142,1090.8000183105469,255.0,252.0,,-0.009313961064700973,2.3817263125756125,0.000518602193662309,True,False,10,10,92.0,False,
77,5077,160,False,False,0,10148.880247882396,1417.68994140625,-4741.6298828125,347.05999755859375,20258.499755859375,13836.99951171875,3033.599853515625,-2999.4000244140625,-3664.8001098632812,-3683.9999389648438,0.0,0.584736859358649,-1.5155510267571084,1.3846915391056813,76561198039309853,enpitsu,24.0,1236.5,-4873.509765625,267.2799987792969,11025.699462890625,9967.100219726562,1660.8999633789062,-5066.300048828125,2082.899932861328,492.7000045776367,255.0,128.0,False,-0.2710756453156404,0.5571939794230906,-0.12171655807824124,True,212.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,-1006.469970703125,-3825.52001953125,17.010000228881836,-1775.7000732421875,-13907.900390625,2.199999988079071,0.09999999776482582,1.0000000149011612,1699.4000244140625,255.0,226.0,,0.009567370087211449,-1.6599864310450625,0.0001305621320041229,True,10,10,False,123.0,False,,pacoterreno,7008731131955861710,16.0,2812.780029296875,-680.719970703125,17.010000228881836,9105.10009765625,9982.7001953125,2.3000000417232513,1.0000000149011612,1.0999999940395355,1649.4000244140625,225.0,255.0,,0.009570259381166554,0.848074588813217,0.0001591618255089397,True,210.0,False,8,4,6,,Cartonllu,7192326025122666278,16.0,4048.010009765625,-3729.18994140625,163.4199981689453,-3983.900146484375,-2697.39990234375,-10353.299560546875,-1056.1000061035156,5153.599853515625,1266.1000061035156,235.0,255.0,False,1.04839698276906,-2.5835318685665736,0.6458833065249063,True,6,False,6,43.0,False,
78,5159,163,False,False,0,7111.81047139511,2344.110107421875,-1190.8399658203125,384.04998779296875,-1449.7999572753906,24877.39990234375,4449.700012207031,4277.5,-1815.0,-3795.7000732421875,0.0,0.5735244143315158,0.5254336589129304,-2.7772203127972053,76561198039309853,enpitsu,24.0,2311.080078125,-1403.239990234375,238.72999572753906,-6005.2001953125,22017.2998046875,2858.800048828125,-3237.39990234375,64.20000076293945,73.00000190734863,255.0,0.0,,-0.7511873080064628,1.529780002240739,0.16463875408542336,True,104.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,278.3900146484375,-4599.41015625,17.010000228881836,1262.6000213623047,4106.700134277344,2.0999999344348907,-0.5000000074505806,-1.5000000596046448,304.3000030517578,255.0,128.0,,0.009478491848090166,1.2750774087018288,-6.191042255223811e-05,True,10,10,False,123.0,False,,pacoterreno,7008731131955861710,16.0,2241.739990234375,-428.260009765625,169.64999389648438,-4794.700012207031,-12418.199462890625,3066.4999389648438,-32.30000019073486,-6.800000071525574,1113.8999938964844,128.0,128.0,,0.004115129314825468,-1.4596321999656294,0.0011611912475550444,True,166.0,False,10,4,8,,Cartonllu,7192326025122666278,16.0,2195.31005859375,-1327.43994140625,296.94000244140625,-1960.5999755859375,15851.500244140625,2765.0,4018.699951171875,-302.99999237060547,-1605.2000427246094,239.0,128.0,,-0.7682385238391771,1.1005901836727614,0.20891175100410248,True,8,False,8,217.0,False,
79,5256,166,False,False,1,9750.055254016874,-1834.06005859375,-4220.0400390625,116.05999755859375,-8364.099731445312,-14707.2998046875,12238.900146484375,-5832.39990234375,1279.1999816894531,-588.4999847412109,1.0,-0.49870462237145663,0.1203903057239082,2.9643823771737705,7192326025122666278,Cartonllu,15.0,-1761.780029296875,-4042.10009765625,17.010000228881836,-2627.9998779296875,-16660.400390625,-0.19999999552965164,-0.0,0.29999999329447746,3.700000047683716,255.0,128.0,False,-0.009590054209249103,-1.4144287887562752,1.3961877095700615e-05,True,249.8654622313797,True,8,8,False,,7008731131955861710,pacoterreno,16.0,-812.9600219726562,-2503.3701171875,16.989999771118164,-407.20001220703125,-18948.199462890625,4.4999998807907104,-0.0,1.899999976158142,-248.29999923706055,187.0,71.0,,-0.009605619449317478,-1.554073547135901,-1.928100862985697e-05,True,10,4,8,67.0,False,,enpitsu,76561198039309853,24.0,-2312.050048828125,759.1099853515625,17.030000686645508,4460.10009765625,3533.800048828125,5.099999904632568,3.6000001430511475,3.4999999403953552,829.4999694824219,0.0,128.0,,-0.016939151765403046,-0.7798256047046577,-0.00010214239561471044,True,40.0,False,16,16,False,,games5425898691,bf81d8692db,19.0,-3588.330078125,-695.8400268554688,17.010000228881836,7670.5999755859375,-21683.20068359375,0.0,-0.0,1.0999999940395355,1814.7999572753906,255.0,207.0,,-0.009566455089522563,-1.989627729916558,-1.8180086475786037e-05,True,False,10,10,217.4343828488422,True,
80,5319,169,False,False,0,4464.935130543656,3311.31005859375,3645.280029296875,514.280029296875,20025.799560546875,16935.400390625,-399.70001220703125,1242.5,1004.8000335693359,-5783.2000732421875,0.0,0.9194690598299536,-2.9657265759367273,-0.3287285407550391,bf81d8692db,games5425898691,19.0,3170.97998046875,3522.489990234375,451.6199951171875,4892.5,12985.799560546875,1682.2999572753906,-4668.800048828125,534.0999984741211,-2857.6998901367188,255.0,235.0,,-0.28891274914195947,0.580445174573756,-0.6227583185971685,True,131.7836214239879,True,12,False,11,,76561198039309853,enpitsu,24.0,2464.030029296875,-2780.89990234375,17.030000686645508,7189.4000244140625,-9669.69970703125,5.099999904632568,0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,,0.01673666845467152,2.2101151192324147,-1.3323214157271614e-05,True,16,16,False,70.0,False,,pacoterreno,7008731131955861710,17.0,2737.659912109375,4067.679931640625,16.989999771118164,12322.5,-2286.1000061035156,4.799999892711639,3.0000001192092896,0.7000000029802322,1079.1000366210938,0.0,255.0,,0.009843312790667975,-0.19876578096356268,0.00024920811991953297,True,52.0,False,10,4,8,,Cartonllu,7192326025122666278,15.0,690.0800170898438,4612.60009765625,17.0,-1242.5,-6159.2999267578125,3.6000001430511475,0.0,0.0,2332.7000427246094,240.0,255.0,False,0.009523117932079772,-1.780804141032591,2.4348585584848452e-05,True,8,False,8,234.0,False,
81,5367,170,False,False,1,8724.216738868367,-2082.280029296875,-3060.110107421875,244.1300048828125,10122.100219726562,17615.2001953125,13476.500244140625,2366.7999267578125,5470.2001953125,-688.7999725341797,1.0,-0.3908100094021453,0.7899311040887985,-1.829743183932966,7192326025122666278,Cartonllu,16.0,-2144.56005859375,-3084.780029296875,85.68000030517578,-12056.300048828125,17101.800537109375,1881.199951171875,-4528.399963378906,1082.7999877929688,-2927.60009765625,243.0,121.0,False,-0.6297900819998667,0.9593128945270344,0.09116449136691068,True,176.0,False,10,8,3,,7008731131955861710,pacoterreno,17.0,-2453.89990234375,-4777.60986328125,17.020000457763672,8812.7001953125,7493.3001708984375,2.0999999344348907,-11.100000143051147,-6.000000238418579,1815.8999633789062,235.0,189.0,,-0.009460061192299288,2.3714104979578297,0.0004290693218780097,True,10,4,8,255.0,False,,enpitsu,76561198039309853,24.0,-1995.5799560546875,2555.110107421875,17.040000915527344,8025.3997802734375,-7595.2001953125,4.4999998807907104,-0.7999999821186066,0.5999999865889549,-1705.3999328613281,128.0,0.0,,-0.016703767113813904,-2.385470548189901,-0.00025472343272656866,True,70.0,False,16,16,False,,games5425898691,bf81d8692db,19.0,-3875.530029296875,-4158.91015625,369.8699951171875,-5405.9002685546875,6432.7001953125,-5209.000244140625,-835.4000091552734,-695.9999847412109,-894.4999694824219,255.0,128.0,,-0.5596497443566893,0.856388332321622,1.578702052913814,True,False,12,12,114.695939740827,True,
82,5481,174,False,False,0,9007.000201937359,-1874.8800048828125,-3813.64990234375,104.41999816894531,-11514.69970703125,10383.900146484375,347.2999954223633,739.4999694824219,1544.9000549316406,-5750.30029296875,0.0,0.5833649025102944,-0.8999546649607384,-1.9196006401288697,76561198039309853,enpitsu,24.0,-1829.8399658203125,-3931.989990234375,17.040000915527344,-16283.800048828125,4045.8999633789062,4.000000059604645,-1.899999976158142,0.19999999552965164,976.6000366210938,128.0,255.0,,0.01682757607524515,2.8840441755294446,0.00035054658320397597,True,70.0,False,16,False,16,,bf81d8692db,games5425898691,19.0,2994.260009765625,-4327.16015625,17.010000228881836,-11529.7998046875,-18815.6005859375,2.3000000417232513,0.0,-0.29999999329447746,-1960.2000427246094,255.0,0.0,,0.009581220677859319,-2.1953304087241383,-2.2532646440489578e-05,True,14,14,False,255.0,False,,pacoterreno,7008731131955861710,16.0,-1858.3599853515625,-280.7200012207031,17.020000457763672,-15956.800537109375,-5447.1002197265625,0.7999999821186066,1.2999999523162842,0.3999999910593033,801.9000244140625,132.0,171.0,,0.009589454000475065,-2.796722678721166,0.00012042871160920749,True,255.0,False,10,4,8,,Cartonllu,7192326025122666278,15.0,317.20001220703125,716.75,17.010000228881836,-13569.69970703125,-3650.1998901367188,2.0999999344348907,2.0999999344348907,0.5000000074505806,532.9999923706055,231.0,128.0,,0.009576852424834989,-2.835999491596904,-0.00012450994036668114,True,8,4,10,176.0,False,
83,5532,176,False,False,1,4071.8917476307074,3692.659912109375,2180.43994140625,98.83999633789062,15545.899658203125,16605.699462890625,7495.9002685546875,5882.19970703125,993.8999938964844,641.6000366210938,1.0,-0.9297490331450914,1.172576017514276,2.0586396063580135,7008731131955861710,pacoterreno,16.0,3631.1298828125,2028.6300048828125,16.059999465942383,14404.49951171875,8731.500244140625,-868.8999938964844,1730.3999328613281,-82.39999771118164,-260.40000915527344,255.0,128.0,,-0.0009508618341803374,2.5303409245885873,0.011563048457083008,True,186.16189235000203,True,10,8,4,,7192326025122666278,Cartonllu,15.0,1490.8199462890625,752.6500244140625,17.010000228881836,-3956.099853515625,12934.599609375,2.199999988079071,0.5000000074505806,-1.899999976158142,1894.9000549316406,232.0,179.0,,-0.009566023549184748,1.2032286242284471,-2.996010071249621e-05,True,10,4,8,176.0,False,,enpitsu,76561198039309853,24.0,3950.35009765625,3091.10009765625,49.529998779296875,1199.4999694824219,-19190.699462890625,3908.2998657226562,-108.90000343322754,-1373.800048828125,-187.80000686645508,255.0,128.0,,0.05727028202170821,-1.7213450842340536,0.4777579159151887,True,0.0,False,18,16,False,,games5425898691,bf81d8692db,19.0,-727.75,4850.43017578125,17.010000228881836,4407.200012207031,982.2000122070312,2.0000000298023224,-1.0000000149011612,-0.29999999329447746,327.7000045776367,255.0,128.0,,-0.009499147279426032,2.9143741852889704,-0.00011613329041175188,True,False,14,14,255.0,False,
