,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
104,7016,211,False,False,0,5163.574559516428,-17.8799991607666,51.63999938964844,134.74000549316406,-2292.4000549316406,-1873.699951171875,5776.300048828125,1986.6000366210938,591.3000106811523,-1196.3999938964844,0.0,0.05155458420906166,-0.020139611974048177,0.493116683584511,b09992df59b,ru63n28,10.0,14.880000114440918,-109.05000305175781,83.44000244140625,-705.1999664306641,21128.20068359375,49.40000057220459,-5443.3001708984375,-504.0999984741211,604.7999954223633,255.0,128.0,,1.2351869909057596,1.6315145316038322,-0.015928607478939354,True,0.0,False,4,False,3,,b22a5f48e7b,Markelio Neibol,15.0,-940.3800048828125,-3592.25,17.010000228881836,-1422.5,9910.700073242188,2.3999999463558197,-0.09999999776482582,0.7000000029802322,-2265.2999877929688,255.0,0.0,0.009541092595504995,1.6807538955914219,-9.383226423643676e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,0.0,5502.31982421875,22.799999237060547,0.0,3677.39990234375,159.0999984741211,-12.699999809265137,0.0,0.0,255.0,,,0.04942085521374911,-1.570720141940351,1.8829964267864766e-06,True,False,84.0,False,False,False,,enpitsu,76561198039309853,27,-22.81999969482422,210.4600067138672,105.11000061035156,-1392.5,1989.1999816894531,2796.199951171875,-5171.199951171875,-645.8000183105469,1758.0999755859375,128.0,128.0,,-0.10736947442770436,-1.4325822656969167,0.011233137466777024,True,False,31.0,False,2,False,,
105,7017,212,False,False,1,5273.066667122439,27.1299991607666,-60.9900016784668,151.49000549316406,2765.4000854492188,-1330.7000732421875,4646.000061035156,-2570.1998901367188,-598.4000015258789,-537.400016784668,1.0,-0.08126218517578104,0.0004454676170307081,0.6195233964480286,76561198039309853,enpitsu,27.0,22.81999969482422,-210.4600067138672,105.11000061035156,1392.5,-1989.1999816894531,2796.199951171875,5171.199951171875,645.8000183105469,1758.0999755859375,128.0,128.0,,0.10736947442770436,1.4325822656969167,0.011233137466777024,True,31.0,False,2,False,False,,bf81d8692db,games5425898691,18.0,-0.0,-5502.31982421875,22.799999237060547,-0.0,-3677.39990234375,159.0999984741211,12.699999809265137,-0.0,0.0,255.0,,-0.04942085521374911,1.570720141940351,1.8829964267864766e-06,True,False,False,False,84.0,False,,Markelio Neibol,b22a5f48e7b,15.0,940.3800048828125,3592.25,17.010000228881836,1422.5,-9910.700073242188,2.3999999463558197,0.09999999776482582,-0.7000000029802322,-2265.2999877929688,255.0,0.0,,-0.009541092595504995,-1.6807538955914219,-9.383226423643676e-05,True,False,116.0,False,False,False,,ru63n28,b09992df59b,10,-20.309999465942383,61.84000015258789,78.69000244140625,-635.9999847412109,-2281.3999938964844,483.6000061035156,3809.2001342773438,891.9999694824219,1194.1000366210938,255.0,128.0,,-1.451415432993455,-1.1770508847660306,-0.7845550536100863,True,3,0.0,False,4,False,,
106,7060,213,False,False,1,5418.755018501407,446.989990234375,-260.1199951171875,101.45999908447266,1725.2999877929688,-227.29999542236328,3016.400146484375,249.40000534057617,1892.2999572753906,-537.400016784668,1.0,-0.01595439622055117,-0.4316281143772942,-1.506210453332311,76561198039309853,enpitsu,27.0,263.3800048828125,-556.0599975585938,17.010000228881836,1091.500015258789,2947.60009765625,12.799999713897705,-3.0000001192092896,3.799999952316284,-1596.3999938964844,255.0,0.0,,-0.016421967930609842,1.7918094936376594,-0.0003252270233929968,True,31.0,False,4,False,False,,bf81d8692db,games5425898691,18.0,-3.759999990463257,-5257.02001953125,17.010000228881836,-654.8000335693359,-6303.4002685546875,1.899999976158142,0.7999999821186066,-0.0,0.0,0.0,128.0,-0.009771017349272349,1.6743416241085594,-2.1065278675398645e-06,True,False,False,False,84.0,False,,Markelio Neibol,b22a5f48e7b,15.0,1673.5899658203125,2035.1500244140625,17.010000228881836,12740.10009765625,-100.69999694824219,2.0999999344348907,-4.4999998807907104,-0.09999999776482582,1160.1000213623047,255.0,113.0,,-0.009565320346480947,3.07439840100295,-0.0001697186201802015,True,False,146.0,False,False,False,,ru63n28,b09992df59b,10,175.64999389648438,-328.5299987792969,17.010000228881836,7669.6002197265625,-959.7000122070312,2.3999999463558197,-0.0,0.09999999776482582,2490.7000732421875,255.0,255.0,,-0.00951294763541269,-3.037991681583823,-1.6287997738230269e-06,True,4,0.0,False,4,False,,
107,7066,213,False,False,0,4895.0144767070715,-486.6700134277344,262.1300048828125,151.7899932861328,-10572.39990234375,-3145.2999877929688,6108.2000732421875,-2043.3999633789062,1466.3999938964844,-793.3999633789062,0.0,-0.2841978908992809,0.35097475275300133,-1.7025042587995443,b09992df59b,ru63n28,10.0,-339.54998779296875,309.8500061035156,46.209999084472656,-8407.100219726562,-2093.300018310547,3470.5999755859375,-6.3999998569488525,-0.5999999865889549,2852.5,255.0,255.0,,0.009368989539366311,-2.7356016820658495,0.0001603859601643074,True,0.0,False,5,False,4,,b22a5f48e7b,Markelio Neibol,16.0,-1997.6800537109375,-2029.699951171875,17.010000228881836,-12967.60009765625,2089.600067138672,2.3999999463558197,-1.5000000596046448,0.09999999776482582,-2145.0999450683594,255.0,0.0,0.009566958226244543,2.935233203070763,-0.00016081504330385984,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,18.0,16.049999237060547,5374.919921875,18.010000228881836,797.3999786376953,7622.8997802734375,205.40000915527344,405.40000915527344,-30.999999046325684,-2.0000000298023224,128.0,128.0,,0.030720164541201245,-1.6744138199529817,-0.00309831036025322,True,False,84.0,False,False,False,,enpitsu,76561198039309853,27,-321.239990234375,460.75,75.06999969482422,-7672.8997802734375,-3988.2998657226562,2870.7998657226562,966.9999694824219,-4312.900085449219,-3273.0999755859375,255.0,0.0,,0.14855031911213168,-2.350607245648392,0.021732522520538367,True,1,22.0,False,4,False,,
108,7151,216,False,False,0,6098.6382095027475,-3258.27001953125,-482.54998779296875,127.95999908447266,-6399.000244140625,8611.300048828125,2269.1000366210938,3319.1000366210938,-3112.9000854492188,-3421.199951171875,0.0,-1.2589473391255375,-2.3212457464903187,1.4624523432233014,b22a5f48e7b,Markelio Neibol,16.0,-3201.219970703125,-677.3200073242188,17.010000228881836,-6230.9002685546875,6025.4998779296875,-0.3999999910593033,-4.000000059604645,4.099999964237213,-809.7000122070312,255.0,128.0,,0.009530284760779247,2.3341777319478387,0.00015863016107641375,True,127.28887754614634,True,False,False,False,,b09992df59b,ru63n28,10.0,-1955.469970703125,14.729999542236328,17.010000228881836,-8220.999755859375,1616.4999389648438,2.5999999046325684,2.0000000298023224,-0.5999999865889549,2399.7000122070312,255.0,255.0,0.009511359562882762,2.9626062213496107,0.0001810695455422857,True,4,False,6,,False,,games5425898691,bf81d8692db,18.0,-375.8900146484375,5116.8701171875,17.0,-9217.7001953125,-5879.2999267578125,3.700000047683716,2.800000011920929,-0.19999999552965164,-1952.8999328613281,255.0,0.0,,0.009450237595239932,-2.589717365538753,-8.827475097867328e-05,True,False,84.0,False,False,False,,enpitsu,76561198039309853,27,-4064.110107421875,-841.5399780273438,184.77000427246094,-1286.7999267578125,-1277.5,2942.0999145507812,-2205.0999450683594,975.9999847412109,-2858.5000610351562,255.0,0.0,False,-0.6707205105934224,1.822291972637134,1.1971021830493818,True,4,,False,6,False,,
109,7174,217,False,False,0,5700.018220427443,-3783.780029296875,225.63999938964844,92.76000213623047,-4349.5001220703125,11408.00048828125,2485.500030517578,-783.7999725341797,-4253.399963378906,-3448.3999633789062,0.0,-0.6254938581723593,1.1635755326422592,-1.0773802886441477,b22a5f48e7b,Markelio Neibol,15.0,-3755.25,10.369999885559082,17.0,-8851.300048828125,11159.300537109375,0.7999999821186066,2.0000000298023224,-2.7000001072883606,502.20001220703125,255.0,128.0,,0.00958371368646852,2.2777691614324795,-9.886421327266576e-05,True,233.0673807667148,True,False,False,False,,b09992df59b,ru63n28,10.0,-2757.760009765625,-326.29998779296875,17.010000228881836,-10673.00048828125,-6080.30029296875,2.0999999344348907,-0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,0.009520660088280291,-2.623738577876823,-6.217005352623815e-05,True,4,False,6,,False,,games5425898691,bf81d8692db,18.0,-1443.4599609375,4800.8798828125,17.0,-15533.00048828125,-2385.7000732421875,1.0999999940395355,0.5999999865889549,-0.19999999552965164,-4.900000095367432,255.0,128.0,,0.009566275463953293,-2.989931855219961,6.133364524801014e-05,True,False,53.59667093779451,True,False,False,,enpitsu,76561198039309853,27,-3972.199951171875,-473.32000732421875,59.869998931884766,4119.2999267578125,8138.2000732421875,-3258.2000732421875,-73.4000015258789,-2310.0999450683594,110.69999694824219,255.0,255.0,False,0.30821189738704746,1.0673022053535741,0.5350396415358539,True,4,,False,6,False,,
110,7185,218,False,False,0,5401.901152628395,-3953.6298828125,686.75,143.80999755859375,2258.000030517578,12420.50048828125,2217.2000122070312,-3948.5000610351562,-4335.7000732421875,-499.1999816894531,0.0,-0.7757953158659924,1.5661332579455087,2.723930431829369,b22a5f48e7b,Markelio Neibol,15.0,-4060.550048828125,508.239990234375,165.63999938964844,-1824.9000549316406,13093.900146484375,4676.499938964844,-2271.6000366210938,1807.2000122070312,-118.29999923706055,164.0,0.0,,-0.32707773000828944,1.711651571863704,1.1638908504469292,True,228.0,False,False,False,False,,b09992df59b,ru63n28,10.0,-3236.47998046875,-514.4600219726562,17.010000228881836,-12879.300537109375,-656.1000061035156,2.3999999463558197,-0.29999999329447746,0.0,-2273.000030517578,255.0,0.0,0.009554224010930226,3.1305168289247782,-2.5936692460065393e-05,True,4,False,6,,False,,games5425898691,bf81d8692db,18.0,-2125.64990234375,4667.2998046875,17.0,-15617.099609375,-4921.000061035156,3.3000001311302185,0.09999999776482582,0.09999999776482582,548.1000137329102,255.0,157.0,,0.009613111313936995,-2.813140086649397,-3.104000983740178e-05,True,False,53.0,False,False,False,,enpitsu,76561198039309853,27,-3799.919921875,-52.869998931884766,16.799999237060547,2335.7000732421875,11427.19970703125,-60.50000190734863,119.89999771118164,-282.8000068664551,1758.0000305175781,255.0,128.0,False,0.017120367910114394,1.3706417534315092,-0.0046023876772834735,True,4,,False,6,False,,
111,7204,218,False,False,0,4644.37736024696,-3802.909912109375,1517.8299560546875,144.6699981689453,4524.5001220703125,16016.400146484375,2443.8999938964844,969.1999816894531,-3688.900146484375,-973.0999755859375,0.0,0.046197278373124435,-0.10526429285278108,-0.8463003853936029,b22a5f48e7b,Markelio Neibol,15.0,-3891.510009765625,1386.9000244140625,22.31999969482422,8457.7001953125,14316.099853515625,-2456.7999267578125,585.4000091552734,-4188.0999755859375,1707.5,255.0,255.0,,0.11073108421672216,1.0301707085705059,0.19139871597397703,True,200.0,False,False,False,False,,b09992df59b,ru63n28,10.0,-3810.949951171875,-39.439998626708984,17.020000457763672,-1802.7000427246094,12500.10009765625,6.3999998569488525,13.899999856948853,10.59999942779541,-2328.800048828125,255.0,0.0,0.009441780440781897,1.6472888195292357,7.115880423543806e-05,True,4,False,6,,False,,games5425898691,bf81d8692db,18.0,-3074.489990234375,4113.93994140625,17.0,-10866.400146484375,-15311.400146484375,1.2999999523162842,0.09999999776482582,0.19999999552965164,1941.9000244140625,255.0,249.0,,0.009591190928339027,-2.118741897360309,6.916823375542103e-06,True,False,239.2896429441308,True,False,False,,enpitsu,76561198039309853,27,-3651.72998046875,940.3800048828125,93.16999816894531,4053.699951171875,16612.80029296875,-163.70000839233398,-4113.900146484375,3570.7000732421875,-758.6000061035156,128.0,128.0,False,0.5112186987529828,3.098199826587665,2.8052613965373894,True,5,,False,8,False,,
112,7222,219,False,False,1,8079.772705354188,3499.18994140625,-2508.929931640625,185.99000549316406,-7604.1998291015625,26880.10009765625,13296.800537109375,5565.30029296875,1873.800048828125,1230.8999633789062,1.0,0.44351375776372404,2.3886601599511126,1.7248219955549928,bf81d8692db,games5425898691,18.0,3526.590087890625,-2770.239990234375,76.63999938964844,-3101.4999389648438,22605.90087890625,2865.7000732421875,-1058.0000305175781,-4058.3999633789062,1498.3999633789062,255.0,252.0,,0.02808008837739893,1.6491786003761353,-0.05399218543427799,True,209.0,False,4,False,3,,76561198039309853,enpitsu,27.0,3412.919921875,-1936.8599853515625,55.400001525878906,-3973.2000732421875,-16611.700439453125,-2048.2000732421875,1479.9000549316406,-865.0,-700.0,255.0,0.0,0.14052449515963117,-1.7316666736460227,-0.5694025751200235,True,6,False,8,,False,,Markelio Neibol,b22a5f48e7b,15.0,3808.659912109375,-2377.39990234375,17.0,525.4000091552734,-16365.0,1.1999999731779099,0.09999999776482582,-1.5000000596046448,-1928.9999389648438,255.0,0.0,,-0.009581809080594673,-1.5501422598895984,-0.00012184621363832251,True,False,176.0,False,False,False,,ru63n28,b09992df59b,10,3318.56005859375,-571.7999877929688,17.010000228881836,-12441.8994140625,-1068.7999725341797,2.5,0.09999999776482582,-0.0,-2333.8999938964844,255.0,0.0,,-0.009554453302507322,-0.01927623042695596,2.1954069470277553e-05,True,4,,False,6,False,,False
113,7330,223,True,True,1,1515.6487072761709,909.3300170898438,3624.409912109375,321.3900146484375,-7581.9000244140625,20446.500244140625,3672.9998779296875,2629.5999145507812,-2808.3999633789062,4603.999938964844,1.0,-0.07482832547588258,2.088201131076636,0.3033408894054175,bf81d8692db,games5425898691,18.0,944.8099975585938,3492.64990234375,214.58999633789062,10119.199829101562,17074.49951171875,428.49998474121094,1545.0999450683594,5205.2001953125,876.2999725341797,255.0,50.0,,0.12172024477602046,2.2322061466523846,0.7036315091261298,True,139.2336086175775,True,6,False,5,,76561198039309853,enpitsu,27.0,-2167.0400390625,-4460.22998046875,62.90999984741211,-20684.69970703125,-696.9999694824219,-2264.600067138672,25.499999523162842,-2133.8999938964844,-2.0000000298023224,255.0,0.0,0.29379354315796136,-0.012786323362106515,-0.0010902376678563462,True,8,False,10,,False,,Markelio Neibol,b22a5f48e7b,15.0,309.8800048828125,1577.3199462890625,16.989999771118164,-6246.300048828125,22135.50048828125,4.600000083446503,0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,,-0.009586994767558457,1.2957683342571005,7.127256103763726e-05,True,False,0.0,False,False,False,,ru63n28,b09992df59b,10,1058.75,3648.25,125.23999786376953,-14545.999755859375,-3052.39990234375,2251.699981689453,3813.900146484375,-3798.900146484375,1127.6000213623047,255.0,255.0,,-0.5716228424603912,0.0739113796326347,-0.4299239540767093,True,7,,False,10,False,,False
114,7608,224,False,False,1,5178.959249705875,23.469999313354492,35.06999969482422,122.72000122070312,7657.19970703125,8082.5,6770.5999755859375,1792.5,2471.0000610351562,5165.30029296875,1.0,0.0617117674924774,-0.19643178800785846,-0.0648980567131653,bf81d8692db,games5425898691,17.0,-55.380001068115234,-78.38999938964844,93.01000213623047,4482.099914550781,20738.9990234375,145.50000190734863,-5003.900146484375,1606.199951171875,-1621.9000244140625,128.0,106.0,,-1.3397699980739002,1.7112739680572684,0.14354306870578087,True,0.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-0.0,-5106.5,17.049999237060547,-0.0,-617.9000091552734,2.5999999046325684,-3.400000035762787,-0.0,0.0,128.0,,-0.01646441879367799,1.5707725790556553,-7.434961511725109e-06,True,False,False,False,116.0,False,,Markelio Neibol,b22a5f48e7b,12.0,56.54999923706055,280.20001220703125,75.94999694824219,-8199.199829101562,-21360.90087890625,2213.5000610351562,5489.4000244140625,-68.69999885559082,332.90000915527344,253.0,164.0,,-0.6010336911179772,-1.2423593759614477,-0.1668617358850486,True,4,0.0,False,3,False,,ru63n28,b09992df59b,10,-0.0,2542.780029296875,17.010000228881836,-0.0,-13934.89990234375,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,-1.5707883339511282,-3.803362393823418e-08,True,False,146.0,False,False,False,,
115,7805,231,False,False,0,6357.60449511679,-3877.64990234375,-475.05999755859375,146.3000030517578,118.4000015258789,8480.0,1947.7000427246094,4736.700134277344,-1545.5999755859375,-638.1999969482422,0.0,-0.6764254863933366,-1.888959181167261,0.20468558248719448,b09992df59b,ru63n28,10.0,-3872.0400390625,-613.510009765625,21.329999923706055,-1617.5999450683594,6940.5999755859375,167.90000915527344,-267.39999771118164,589.1999816894531,-2263.800048828125,128.0,0.0,False,-0.03795332371958489,1.7959734627868755,0.12580452239581297,True,177.0,False,False,False,False,,b22a5f48e7b,Markelio Neibol,13.0,-89.12999725341797,-1160.949951171875,17.010000228881836,-14741.199951171875,-5862.8997802734375,1.899999976158142,-0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,0.009579325161834986,-2.763038280031673,-2.698432256343226e-05,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1892.949951171875,4978.669921875,23.59000015258789,1232.2000122070312,-1510.8999633789062,-392.59998321533203,-967.5,677.6999664306641,-557.2000122070312,255.0,33.0,,0.05625878220011154,-0.8312180945884291,0.1993793589555589,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27,-27.56999969482422,4421.2998046875,17.049999237060547,0.0,0.0,2.5999999046325684,-0.3999999910593033,0.19999999552965164,0.0,0.0,255.0,,0.016835020984603693,-2.0313369555295955,1.0797291709817743e-05,True,False,146.0,False,False,False,,
116,7862,233,False,False,0,5119.92941752916,-3793.3798828125,918.760009765625,93.19000244140625,397.99999237060547,4488.800048828125,-63.29999923706055,-4923.2000732421875,436.50001525878906,340.60001373291016,0.0,0.6107777022041233,-1.7682708737237252,-0.3427233293702381,b09992df59b,ru63n28,10.0,-3924.81005859375,738.72998046875,34.72999954223633,-1518.6000061035156,10900.999755859375,666.3999938964844,-1243.3999633789062,910.4000091552734,-1960.0999450683594,255.0,0.0,False,-0.05157937218989496,1.7042790856640098,0.36564102643118823,True,255.0,False,False,False,False,,b22a5f48e7b,Markelio Neibol,13.0,-1261.9599609375,-405.19000244140625,17.010000228881836,9651.900024414062,1715.5000305175781,2.0999999344348907,4.399999976158142,0.3999999910593033,-1274.800033569336,128.0,127.0,0.009648809304387098,0.10978204724628883,0.00011413899983669057,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1897.780029296875,4984.66015625,24.520000457763672,-1119.000015258789,1872.5,576.8000030517578,1082.300033569336,-178.89999389648438,-16.299999952316284,0.0,128.0,,0.12660038378696248,-1.1049741545016334,0.12966184226959138,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27,-11.789999961853027,4375.64990234375,17.049999237060547,4020.7998657226562,861.1000061035156,2.5999999046325684,0.5000000074505806,1.4000000059604645,-296.3999938964844,255.0,0.0,,0.01678183345510873,-2.9896560664821816,0.00023313123057195145,True,False,177.0,False,False,False,,False
117,7864,233,False,False,0,5093.788670023365,-3790.739990234375,948.6799926757812,93.1500015258789,397.40001678466797,4482.9998779296875,0.0,-4912.799987792969,435.49999237060547,340.60001373291016,0.0,0.28301283594773874,-1.7309940923971818,-0.3099142868832857,b09992df59b,ru63n28,10.0,-3929.679931640625,831.4600219726562,37.22999954223633,194.79999542236328,11261.400146484375,-33.69999885559082,-870.4000091552734,-9.599999785423279,-2121.699981689453,255.0,0.0,False,0.03121505835001298,1.5318074033896745,0.40578240150804845,True,255.0,False,False,False,False,,b22a5f48e7b,Markelio Neibol,13.0,-1183.1800537109375,-394.75,17.010000228881836,9269.600219726562,1019.3000030517578,2.0999999344348907,0.5999999865889549,0.0,97.39999771118164,128.0,171.0,0.009637228813704666,0.06894536867883785,0.00026218051319964043,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1906.199951171875,4997.97021484375,28.75,-913.6000061035156,1386.9000244140625,426.30001068115234,759.8999786376953,-304.20000076293945,-34.30000066757202,128.0,128.0,,0.18212644781569395,-1.099077138759424,0.18502402532448403,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27,12.979999542236328,4379.52001953125,17.049999237060547,3118.2000732421875,331.89998626708984,1.4000000059604645,0.7999999821186066,3.100000023841858,389.00001525878906,255.0,0.0,,0.016695911536043426,-2.984049911335064,0.00026262311382466424,True,False,177.0,False,False,False,,False
118,7882,234,False,False,0,4422.630883601905,-3401.639892578125,1495.6300048828125,93.48999786376953,11844.89990234375,10827.19970703125,1281.4999389648438,-3448.699951171875,-2262.5999450683594,-1021.5000152587891,0.0,0.477495977083246,2.331164265759566,1.509946873596783,b09992df59b,ru63n28,10.0,-3517.14990234375,1422.030029296875,17.0,10355.799560546875,8117.9998779296875,77.60000228881836,71.30000114440918,-503.3000183105469,264.0999984741211,255.0,128.0,False,-0.011008648788763674,0.6553347240520381,-0.013662408950059825,True,233.06614188737768,True,False,False,False,,b22a5f48e7b,Markelio Neibol,13.0,-828.7999877929688,-177.1999969482422,17.010000228881836,3154.2001342773438,6123.499755859375,2.0999999344348907,0.5000000074505806,-0.19999999552965164,397.5,255.0,128.0,0.009541514094139288,1.1273082672505819,-0.00024284602176463018,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1881.0899658203125,4944.89013671875,17.760000228881836,940.1999664306641,-1747.4000549316406,-134.89999771118164,-219.3000030517578,37.5,-15.0,128.0,128.0,,0.026041007704650523,-1.114440661772193,0.023766304731665286,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27,-123.91999816894531,4382.35009765625,17.049999237060547,-4068.699951171875,-879.4000244140625,2.8999999165534973,2.0999999344348907,-1.0999999940395355,1806.1000061035156,0.0,128.0,False,0.016701109076817034,-2.9484473117506744,9.485359303471866e-05,True,False,177.0,False,False,False,,False
119,7896,234,False,True,0,3620.1425598315486,-2791.77001953125,2055.929931640625,97.62000274658203,13785.899658203125,13737.5,782.6999664306641,-3062.7999877929688,-2277.5,-530.9999847412109,0.0,0.48620415559161034,-1.359013715941564,-1.6258779880933676,b09992df59b,ru63n28,10.0,-2882.800048828125,1919.699951171875,16.93000030517578,14121.500244140625,11108.699951171875,-42.30000019073486,330.60001373291016,-824.1000366210938,861.2000274658203,255.0,128.0,False,0.0025468729527646484,0.6739735316096804,-0.002097334862104486,True,189.2137719354322,True,False,False,False,,b22a5f48e7b,Markelio Neibol,13.0,-651.47998046875,209.89999389648438,17.010000228881836,3422.5,7581.500244140625,2.0999999344348907,0.0,0.0,0.0,141.0,128.0,0.009605368736934074,1.1467586268234342,-7.290954652792488e-06,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1817.6400146484375,4837.22021484375,17.0,2786.300048828125,-4041.9000244140625,3.400000035762787,2.3999999463558197,-2.8999999165534973,577.7000045776367,255.0,205.0,,0.009466376129682496,-0.9872076965921963,-8.815095174433565e-05,True,6,248.72608174559892,True,6,False,,enpitsu,76561198039309853,27,-132.1699981689453,4391.080078125,17.049999237060547,3188.699951171875,2134.1000366210938,2.5999999046325684,-0.5000000074505806,-0.09999999776482582,27.699999809265137,255.0,0.0,False,0.01698524725746087,-2.547170940575601,-6.19155501597513e-05,True,False,177.0,False,False,False,,False
120,7913,235,False,True,0,2450.2303212419865,-1975.97998046875,2940.6201171875,94.08000183105469,12995.50048828125,18955.400390625,132.60000228881836,-782.7999877929688,-852.3999786376953,693.7000274658203,0.0,-1.1238052747828156,-2.132506741325756,-0.23286538414164346,b09992df59b,ru63n28,10.0,-1974.93994140625,2772.52001953125,16.950000762939453,14273.900146484375,17923.900146484375,-9.200000166893005,809.1000366210938,340.60001373291016,-100.69999694824219,255.0,128.0,False,0.006432401798296759,0.9201004776327628,0.00610742464439545,True,135.9587096655241,True,False,False,False,,b22a5f48e7b,Markelio Neibol,14.0,-400.3299865722656,766.3099975585938,17.010000228881836,4794.4000244140625,10620.799560546875,2.0999999344348907,0.5000000074505806,0.0,0.0,255.0,128.0,0.009596305048604545,1.1467585857488434,-1.3144421095408434e-05,True,4,False,4,200.0,False,,games5425898691,bf81d8692db,18.0,-1449.8299560546875,4270.1201171875,17.0,4860.5999755859375,-13643.1005859375,1.0999999940395355,0.09999999776482582,0.19999999552965164,-1785.0,255.0,0.0,,0.00957670742896455,-1.258172697835501,-0.0001435843883992669,True,6,195.47101947569084,True,6,False,,enpitsu,76561198039309853,27,-192.22000122070312,4383.5,17.049999237060547,-5280.7000732421875,-1138.7000274658203,3.100000023841858,-1.1999999731779099,-0.5000000074505806,-2030.2000427246094,128.0,128.0,False,0.016622131092809918,-2.8752059084678203,-0.00019502646095518347,True,False,168.0,False,False,False,,False
