,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
90,5623,170.0,False,False,0,8352.866521909233,-2818.35009765625,-2988.64990234375,261.8299865722656,-2942.6998901367188,14259.69970703125,-833.0000305175781,-5716.9000244140625,623.8999938964844,1459.4999694824219,0.0,-0.18706333552406493,-2.905772952854521,-0.3971120939484396,76561198039309853,enpitsu,24.0,-2738.949951171875,-3116.889892578125,330.260009765625,3934.5001220703125,12297.19970703125,4389.4000244140625,-1363.0999755859375,1048.1999969482422,2473.300018310547,255.0,255.0,,0.17070963859793076,1.7176311343901522,0.0479826761889017,True,0.0,False,20,4,16,,bf81d8692db,games5425898691,18.0,421.5400085449219,-5076.85986328125,17.010000228881836,-5519.89990234375,887.2000122070312,2.0000000298023224,0.5000000074505806,0.0,-10.099999904632568,255.0,128.0,,0.00949285381171548,2.9808305095474013,6.338773087281917e-05,True,22,False,26,192.0,False,,DANDK,76561198149179287,5,-1999.68994140625,-4927.66015625,25.979999542236328,8747.999877929688,-5187.7001953125,-875.1999664306641,5463.0999755859375,-595.4999923706055,220.9000015258789,255.0,128.0,,0.013121661176031963,-0.10975618936511018,-0.49677321849993716,True,32,30,132.0,False,4,,JayTea,76561198032526074,7.0,-2826.52001953125,-2612.419921875,224.22000122070312,-6082.0001220703125,-11892.099609375,2598.2998657226562,-50.50000190734863,5182.80029296875,-1840.0,255.0,255.0,-0.28189875823572086,-1.418716468147057,-0.8632967016380285,True,28,19,False,190.0,False,,
91,5626,171.0,False,False,1,2942.907216936391,2843.31005859375,2933.489990234375,262.07000732421875,-880.1999664306641,19087.7001953125,1927.2000122070312,5000.799865722656,-970.5000305175781,3170.0,1.0,0.4618809545830882,2.8639379311212307,0.33497593361953215,76561198032526074,JayTea,7.0,2877.389892578125,2708.080078125,238.02999877929688,6243.599853515625,8594.199829101562,-486.5999984741211,-2499.2999267578125,-4854.800109863281,658.1999969482422,255.0,255.0,,0.18605179658028936,1.4565809524261226,-1.46319780158808,True,190.0,False,28,False,19,,76561198149179287,DANDK,5.0,1924.9300537109375,4962.490234375,18.309999465942383,-9275.599975585938,3049.7000122070312,-540.6000137329102,-2577.9998779296875,342.59998321533203,297.8000068664551,255.0,128.0,,-0.004616387335899473,0.08770975240050904,-0.09862528916869902,True,30,4,32,132.0,False,,enpitsu,76561198039309853,24,2706.2099609375,3014.169921875,364.30999755859375,-3920.10009765625,-12348.900146484375,3834.89990234375,2274.4000244140625,-735.1999664306641,3365.2999877929688,255.0,255.0,,-0.30082497018661186,-1.9913675226518908,0.16537701108687666,True,20,16,0.0,False,4,,games5425898691,bf81d8692db,18.0,-371.7900085449219,5068.81982421875,17.010000228881836,6329.69970703125,-1026.500015258789,2.0000000298023224,-0.5000000074505806,-0.0,-1.8000000715255737,255.0,128.0,-0.009492865361486108,-2.980451615818884,6.158936914276892e-05,True,26,22,False,192.0,False,,
92,5690,173.0,False,False,0,10239.126309874428,-2398.010009765625,-4988.35986328125,712.1900024414062,-11838.900146484375,13021.800537109375,1865.8000183105469,1259.5999908447266,-383.3000183105469,-5853.699951171875,0.0,0.04503115080881863,-2.7552832060942203,-0.8398877376877464,bf81d8692db,games5425898691,18.0,-2166.840087890625,-5103.02001953125,693.0800170898438,-15521.300048828125,5.400000214576721,5675.10009765625,-0.19999999552965164,-1965.8000183105469,0.09999999776482582,255.0,0.0,,-0.30680273242837547,-3.1315317380139605,1.5677399705882435,True,116.81884712814006,True,26,False,22,,76561198039309853,enpitsu,24.0,-2195.919921875,-674.9600219726562,17.030000686645508,-7492.19970703125,2764.8001098632812,1.5000000596046448,-0.7999999821186066,0.0,-2365.7000732421875,255.0,128.0,,0.01666075253044785,2.7874887623396907,-9.27935037534724e-05,False,16,4,20,0.0,False,,DANDK,76561198149179287,5,-1345.93994140625,-3281.5,17.020000457763672,-1171.9999694824219,12504.7998046875,0.7999999821186066,0.0,-0.5999999865889549,-1.0000000149011612,255.0,128.0,,0.009551815947457479,1.6640488391922006,6.380265671781142e-05,True,32,30,132.0,False,4,,JayTea,76561198032526074,7.0,-3541.3798828125,-3325.22998046875,16.989999771118164,-4615.5999755859375,9989.400024414062,4.600000083446503,1.5000000596046448,-2.8999999165534973,1811.7999267578125,255.0,172.0,0.009552243794953577,2.0706783976117453,-6.547488158779616e-05,True,28,20,False,131.0,False,,
93,5739,175.0,False,False,0,8570.384891470174,-3789.179931640625,-2927.280029296875,141.08999633789062,-10662.900390625,12600.0,4640.7000732421875,381.89998626708984,5924.4000244140625,868.7000274658203,0.0,-1.1635396227154615,3.0728399854598467,-0.4847497411054965,bf81d8692db,games5425898691,18.0,-3661.89990234375,-3003.8701171875,15.5600004196167,-8279.89990234375,13829.200439453125,-1279.1999816894531,-1195.5999755859375,-4686.199951171875,1392.5999450683594,255.0,255.0,,0.04269810586088638,2.2264233460782856,-0.02684486767573989,True,90.0,False,26,False,22,,76561198039309853,enpitsu,24.0,-3950.929931640625,-387.8500061035156,46.47999954223633,-2915.5999755859375,-14310.10009765625,1533.800048828125,1108.3000183105469,1598.6000061035156,2009.7999572753906,255.0,128.0,False,-0.07781496412508676,-1.7476801384082445,-0.488365206839055,True,16,4,20,207.91874421540126,True,,DANDK,76561198149179287,5,-1687.3800048828125,-1489.22998046875,17.020000457763672,-8609.500122070312,4142.200012207031,0.7999999821186066,1.0000000149011612,-0.5999999865889549,-201.00000381469727,132.0,84.0,,0.009603966068673007,2.6992343190633092,-5.278086598757607e-05,True,32,30,132.0,False,4,,JayTea,76561198032526074,7.0,-4079.06005859375,-2711.580078125,314.9200134277344,15.700000524520874,-5323.4002685546875,822.3999786376953,2776.199951171875,-58.400001525878906,-3.400000035762787,255.0,255.0,-0.05796373988324401,-1.579708401854753,-1.5736122257629808,True,28,20,False,131.0,False,,False
94,5782,176.0,False,False,0,6982.60533466469,-3229.72998046875,-1441.0699462890625,110.48999786376953,20495.400390625,8179.89990234375,4995.299987792969,-4351.099853515625,601.8000030517578,3795.1998901367188,0.0,-0.6368708170733928,2.237325043709332,2.32926430370682,bf81d8692db,games5425898691,18.0,-3504.550048828125,-1479.8299560546875,17.0,14266.800537109375,-716.5000152587891,5.0,40.300002098083496,20.0,-925.2999877929688,255.0,131.0,,0.008693376330761527,-0.1139045187718981,-0.0013440130783499821,True,77.42479150013257,True,26,False,22,,76561198039309853,enpitsu,24.0,-3367.4599609375,-2608.1298828125,69.62000274658203,4324.599914550781,-3974.8001098632812,680.1999664306641,2687.5,-753.3999633789062,-1547.5999450683594,255.0,128.0,False,0.32700041157604126,-1.9261897198782665,0.14762032771169634,True,16,4,20,227.0,False,,DANDK,76561198149179287,5,-2938.550048828125,-944.9400024414062,19.479999542236328,-9630.0,-11138.699951171875,2953.900146484375,-4.300000071525574,-5.199999809265137,979.8999786376953,255.0,209.0,False,0.009607916568935051,-2.265955742405052,3.64866298296602e-07,True,33,30,88.11489043440871,True,4,,JayTea,76561198032526074,7.0,-2988.1298828125,-2407.2900390625,83.33000183105469,17433.1005859375,6704.4000244140625,1519.4000244140625,-2911.0000610351562,4655.400085449219,320.49999237060547,255.0,63.0,0.596553842796677,1.3686454202687877,0.6173240524860185,True,28,21,False,77.0,False,,False
95,5852,179.0,False,False,0,5222.873251796122,1513.050048828125,505.8999938964844,98.3499984741211,14569.89990234375,6454.5001220703125,1607.7000427246094,-2729.5001220703125,5207.39990234375,1196.6000366210938,0.0,-0.12842875259864459,-2.849578268430146,-2.055658321742621,bf81d8692db,games5425898691,18.0,1281.31005859375,559.47998046875,41.79999923706055,18383.199462890625,13401.199951171875,-2865.7000732421875,478.80001068115234,1819.6000671386719,930.4000091552734,255.0,255.0,,-0.22602860819578896,-0.37421049965593217,-0.04112482255490644,True,0.0,False,28,False,24,,76561198039309853,enpitsu,24.0,-3064.409912109375,-1934.989990234375,17.059999465942383,11008.00048828125,3042.3001098632812,1.899999976158142,0.0,0.0,-2387.100067138672,255.0,0.0,False,0.016706476126035544,0.21298166571724825,-1.0029702708550721e-05,True,16,4,20,227.0,False,,DANDK,76561198149179287,5,-2612.85009765625,-3561.840087890625,17.020000457763672,10197.39990234375,13956.500244140625,-1.7000000178813934,0.0,0.0,1980.2000427246094,255.0,255.0,False,0.009597511094049894,1.006814300173817,7.5397832248199545e-06,True,34,32,208.07440014295688,True,4,,JayTea,76561198032526074,7.0,35.939998626708984,392.05999755859375,17.010000228881836,1270.2999877929688,15064.3994140625,2.0999999344348907,-0.09999999776482582,-2.3000000417232513,1139.4000244140625,255.0,157.0,0.009589503325042648,1.5499007055064158,-0.00011545404422563191,True,28,22,False,17.0,False,,False
96,5918,181.0,False,False,0,6227.530280652739,3962.989990234375,1244.8299560546875,755.4400024414062,-11480.0,17573.00048828125,4856.400146484375,-587.400016784668,3835.4000854492188,4576.499938964844,0.0,-0.9204969019684734,0.7495760917719925,0.1000919346586309,bf81d8692db,games5425898691,18.0,4074.0400390625,1029.81005859375,674.4500122070312,-3002.39990234375,16766.099853515625,4354.5001220703125,-1822.4000549316406,1.0000000149011612,-0.7999999821186066,255.0,255.0,,-0.2167919634257556,1.56104564871073,-1.5686608249057903,True,192.0,False,29,False,24,,76561198039309853,enpitsu,24.0,-1253.5799560546875,-4058.2099609375,154.72999572753906,8865.0,-8967.60009765625,1135.6999969482422,-864.3000030517578,836.6999816894531,40.0,128.0,255.0,True,0.01701467890748027,-0.7685751690526994,-0.02557882594971126,True,16,4,22,227.0,False,,DANDK,76561198149179287,5,127.72000122070312,742.25,281.0799865722656,11682.7001953125,17663.499755859375,4028.5000610351562,1163.6000061035156,-974.8999786376953,-218.4000015258789,196.0,128.0,,-0.5593274422477569,0.7826703111694586,0.03232912248361073,True,38,34,223.72947087851904,True,6,,JayTea,76561198032526074,7.0,93.6500015258789,3950.969970703125,17.010000228881836,8801.300048828125,11090.999755859375,2.3000000417232513,0.0,0.0,-2133.800048828125,255.0,0.0,0.00958524912520254,0.8342561396771045,-1.8724192925968508e-05,True,28,22,False,78.0,False,,
97,5961,183.0,False,False,1,9670.862526144014,-2194.75,-4023.669921875,709.6400146484375,10120.499877929688,-31363.00048828125,-3262.39990234375,901.9999694824219,-960.8999633789062,5853.4002685546875,1.0,0.4138777488843181,-2.541966131652764,2.0202109110838795,76561198149179287,DANDK,5.0,-2265.56005859375,-3734.760009765625,668.1699829101562,-12906.300048828125,-18500.30029296875,-1026.6000366210938,327.90000915527344,2410.399932861328,2491.7999267578125,216.0,128.0,,0.14620742383730256,-1.0175007583349542,-0.12175333969668592,True,125.65420187673261,True,38,6,34,,76561198032526074,JayTea,7.0,-1732.760009765625,-4418.740234375,260.5,-12409.200439453125,-1495.2999877929688,4205.0,-1067.0999908447266,2008.0999755859375,108.19999694824219,128.0,0.0,,1.4938822791876516,-2.9557766946261834,-2.6657202301306873,True,22,False,30,31.004189075962206,True,,enpitsu,76561198039309853,24,-53.11000061035156,5356.10986328125,37.0099983215332,-7278.499755859375,6921.500244140625,-390.40000915527344,3336.4999389648438,-1798.6000061035156,159.49999809265137,128.0,255.0,False,0.002869547598988093,0.4452871905469751,0.9163577751428671,True,22,16,227.0,False,4,,games5425898691,bf81d8692db,18.0,-3565.199951171875,-3502.989990234375,450.7200012207031,3478.3999633789062,-15861.099853515625,-6241.199951171875,632.7000045776367,340.8000183105469,172.39999771118164,255.0,128.0,0.16998236166780778,-2.0277990990848425,-1.0353757477104915,True,30,24,False,192.0,False,,
98,6084,187.0,False,True,0,5378.5412830897885,395.0199890136719,-81.30000305175781,143.55999755859375,-1748.6000061035156,28475.6005859375,7654.69970703125,4644.800109863281,-1747.5999450683594,653.7999725341797,0.0,-0.12998814301018344,-2.2152609135667563,-2.8338326894704418,76561198039309853,enpitsu,24.0,413.3399963378906,-296.7799987792969,61.540000915527344,352.00000762939453,21459.69970703125,2011.1000061035156,-2562.3001098632812,-2106.699981689453,2092.5,255.0,128.0,False,0.003340084993543216,1.6720106710171274,-0.12290749019826691,True,175.0,False,24,4,17,,bf81d8692db,games5425898691,18.0,3002.93994140625,4135.91015625,16.989999771118164,-3652.39990234375,-7447.80029296875,4.900000095367432,0.19999999552965164,0.09999999776482582,2504.1000366210938,255.0,255.0,,0.009504170979373972,-1.995707478136192,2.5951825467447125e-05,True,24,False,30,192.0,False,,DANDK,76561198149179287,5,8.609999656677246,5303.14013671875,17.0,-2487.4000549316406,12882.099609375,3.3000001311302185,0.0,0.9000000357627869,-595.9000015258789,255.0,128.0,,0.009566454441174469,1.7081241986952755,0.0002296494521222336,True,38,34,126.0,False,6,,JayTea,76561198032526074,7.0,2650.330078125,3666.530029296875,17.0,-12001.300048828125,-5199.4000244140625,3.6000001430511475,-0.19999999552965164,0.0,-2270.5999755859375,255.0,2.0,0.009579741865789644,-2.8003152167154473,-2.9889721201791438e-05,True,30,24,False,255.0,False,,False
99,6132,189.0,False,False,1,9853.297433737913,-112.41000366210938,-4661.56005859375,482.9200134277344,-18784.49951171875,3127.9998779296875,776.8000030517578,2454.7000122070312,1247.0999908447266,5330.9002685546875,1.0,-1.087472799069951,-1.5652453989384456,0.27138170350300106,76561198149179287,DANDK,5.0,15.15999984741211,-4774.5400390625,445.1499938964844,-5.799999833106995,8987.80029296875,-5127.80029296875,-2619.1000366210938,-756.6999816894531,4776.700134277344,255.0,171.0,,0.44170686030955514,0.9948067982155265,2.9921876151243376,True,126.0,False,38,8,34,,76561198032526074,JayTea,7.0,24.670000076293945,-4322.009765625,353.3800048828125,17411.99951171875,-11702.2998046875,-147.70000457763672,3114.2001342773438,688.0000305175781,4480.799865722656,255.0,128.0,False,0.45820828397326,2.690444801069818,1.8510470831848258,True,25,False,32,194.0,False,,enpitsu,76561198039309853,24,-319.8399963378906,-3050.6201171875,17.059999465942383,6667.2998046875,-9934.400024414062,2.0999999344348907,-0.19999999552965164,-0.0,2223.2000732421875,128.0,128.0,False,-0.01686693087601263,-2.2180048798976557,2.399165363668582e-05,True,24,18,175.0,False,4,,games5425898691,bf81d8692db,18.0,-1939.7900390625,-2415.43994140625,16.989999771118164,11594.7998046875,7920.9002685546875,4.699999988079071,-2.800000011920929,-2.0000000298023224,-1219.1000366210938,255.0,0.0,-0.009586503634843783,2.541733596451502,-0.00015802968831825337,True,30,24,False,192.0,False,,
100,6226,192.0,False,False,0,5317.019092028348,3998.169921875,3062.070068359375,302.94000244140625,6048.499755859375,11709.69970703125,3375.4000854492188,-245.20000457763672,-2855.4998779296875,5271.199951171875,0.0,1.1359909905769008,2.9053651555656006,0.059600518291371356,bf81d8692db,games5425898691,18.0,3868.860107421875,2958.1201171875,282.1199951171875,5665.7000732421875,-4016.7001342773438,2228.300018310547,-186.39999389648438,312.00000762939453,5487.8997802734375,255.0,88.0,,-0.23870747796299696,0.5043435746212802,-0.08880560156056508,True,184.32739812840697,True,32,False,25,,76561198039309853,enpitsu,24.0,422.4800109863281,2120.969970703125,17.059999465942383,6924.5001220703125,-2840.1998901367188,1.2999999523162842,-0.5000000074505806,-0.09999999776482582,1470.5000305175781,255.0,255.0,False,0.01667481558966042,-0.01890026408471673,-0.00015219232310360206,True,18,4,24,175.0,False,,DANDK,76561198149179287,5,1617.5999755859375,4700.68994140625,17.010000228881836,12436.800537109375,5466.500244140625,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,-123.90000343322754,255.0,128.0,False,0.009568415517791754,0.39889930452906713,0.00012334047918555579,True,38,34,157.0,False,8,,JayTea,76561198032526074,7.0,-2767.9599609375,4899.85009765625,14.140000343322754,3041.300048828125,-11187.900390625,-1248.3999633789062,-3142.0001220703125,-2071.0000610351562,-30.0,255.0,129.0,0.05197610187274202,-1.2978834161277308,-0.0013740252273346644,True,32,26,False,194.0,False,,False
101,6262,194.0,False,False,1,10242.757507161396,-3547.969970703125,-4088.5,129.61000061035156,4399.2999267578125,11492.900390625,5851.6998291015625,3255.8999633789062,2187.899932861328,-4540.0,1.0,-0.8272366367709367,1.4473379143125236,0.30213083668740925,76561198149179287,DANDK,5.0,-3585.77001953125,-4263.02001953125,42.43000030517578,-17887.60009765625,12478.499755859375,1739.6000671386719,-1978.2000732421875,497.90000915527344,-1281.3999938964844,255.0,0.0,False,0.060566253889484535,0.613435780046292,0.44089276890910944,True,81.82306239425493,True,38,8,34,,76561198032526074,JayTea,7.0,2277.0,-3782.320068359375,17.010000228881836,-8915.499877929688,-3837.6998901367188,2.199999988079071,2.199999988079071,0.9000000357627869,2018.3999633789062,255.0,192.0,False,-0.009529117287484876,-0.4687405264780938,-7.099734399083558e-05,True,26,False,32,194.0,False,,enpitsu,76561198039309853,24,-1503.5899658203125,-2006.27001953125,17.059999465942383,-6151.199951171875,10068.599853515625,1.1999999731779099,0.7000000029802322,-1.4000000059604645,-277.00000762939453,255.0,128.0,False,-0.016716756169737255,1.0519106826645346,0.0002455176861511725,True,24,18,175.0,False,4,,games5425898691,bf81d8692db,18.0,-3894.679931640625,-2573.340087890625,119.4800033569336,1484.4000244140625,2717.3001098632812,-4541.700134277344,1042.2000122070312,15.099999904632568,-390.6999969482422,255.0,0.0,0.026746528901250795,-1.5960089886118276,-1.4387453814651403,True,32,26,False,177.0,False,,
102,6302,195.0,False,False,1,8526.811676207675,-2919.070068359375,-2485.72998046875,303.1099853515625,11421.800537109375,-1334.7000122070312,7094.4000244140625,-4643.900146484375,1914.9000549316406,-2445.0,1.0,-0.22286859941477033,2.8020107713952336,1.5421652241631842,76561198149179287,DANDK,5.0,-3011.320068359375,-2435.02001953125,155.6199951171875,8274.69970703125,-1270.5999755859375,2448.5000610351562,4925.0,-2444.9000549316406,-126.70000076293945,128.0,82.0,False,0.3922258154458814,3.0669229965762415,0.5531575839860196,True,78.0,False,40,8,35,,76561198032526074,JayTea,7.0,617.280029296875,-4023.889892578125,17.010000228881836,-11925.400390625,-3101.099853515625,2.0999999344348907,4.000000059604645,0.9000000357627869,302.8000068664551,128.0,75.0,False,-0.00962580348091593,-0.3156619788135909,-0.00024339220803703494,True,26,False,32,216.0,False,,enpitsu,76561198039309853,24,-2559.929931640625,-1345.800048828125,17.059999465942383,-3204.89990234375,-10946.600341796875,-3.700000047683716,1.4000000059604645,5.0,-410.29998779296875,255.0,128.0,False,-0.016697699161995105,-1.3210937766056126,-0.00027326302524734435,True,25,18,172.05413318962184,True,4,,games5425898691,bf81d8692db,18.0,-3686.550048828125,-2702.469970703125,17.0,7129.4000244140625,-3357.60009765625,5.600000023841858,-11.59999966621399,11.799999475479126,2487.7999877929688,255.0,255.0,-0.009256400991645954,-2.721661300349644,0.0008570922672550143,True,32,26,False,170.7202581154403,True,,
103,6354,197.0,False,False,0,2918.3680964924156,805.0499877929688,2768.64990234375,490.57000732421875,-15280.2001953125,14545.6005859375,3458.2998657226562,4991.300048828125,1302.1000671386719,-3064.4000244140625,0.0,-1.3815532578678371,-2.1739841967879383,2.3668720551978066,bf81d8692db,games5425898691,18.0,914.6900024414062,2592.72998046875,343.1300048828125,-18346.500244140625,9103.900146484375,3887.0001220703125,-3374.8001098632812,-838.3000183105469,434.50000762939453,255.0,7.0,,-0.7598509908259288,2.464499936873852,0.45403692401091533,True,51.871647229758636,True,34,False,27,,76561198039309853,enpitsu,24.0,2446.39990234375,4348.0498046875,16.579999923706055,-6974.69970703125,14912.900390625,85.10000228881836,28.499999046325684,-4.099999964237213,2006.7999267578125,255.0,255.0,False,0.017884206294499463,2.0652539485609855,0.000941382491783739,True,20,4,26,166.0,False,,DANDK,76561198149179287,5,1418.1099853515625,2677.110107421875,17.0,-11402.900390625,3534.5001220703125,2.0000000298023224,-0.29999999329447746,-0.09999999776482582,74.29999828338623,255.0,128.0,False,0.009538112930723798,2.8496267502638863,-6.643852545636257e-05,True,40,36,71.7197591668816,True,8,,JayTea,76561198032526074,7.0,1668.6600341796875,2729.8798828125,531.1199951171875,10992.39990234375,-9772.39990234375,1931.1000061035156,-302.1999931335449,-38.09999942779541,1046.3999938964844,255.0,255.0,0.2517513021581025,-2.529983952731803,1.4805059603051423,True,34,26,4,152.0,False,,False
104,6409,199.0,False,False,1,9934.123356964361,1990.9100341796875,-4733.60009765625,171.0399932861328,31440.90087890625,-5626.9000244140625,-598.4000015258789,-1210.8000183105469,1769.1999816894531,5603.800048828125,1.0,0.5563930542951195,-1.9017226755086956,-1.903110506295823,76561198149179287,DANDK,5.0,1788.1099853515625,-4669.7001953125,208.63999938964844,19975.799560546875,-11200.999755859375,1471.7999267578125,3071.7001342773438,2696.400146484375,-3680.0,128.0,74.0,False,-0.5167156871499586,-2.5810902593470804,-0.5701861131656287,True,0.0,False,42,8,37,,76561198032526074,JayTea,7.0,-3600.27001953125,-710.3499755859375,17.010000228881836,-7074.5001220703125,9702.999877929688,2.5999999046325684,1.2999999523162842,0.09999999776482582,-1493.3000183105469,255.0,0.0,False,-0.00961527711561001,0.9225175024003615,-0.00037511964620190415,False,26,4,34,152.0,False,,enpitsu,76561198039309853,24,1414.1400146484375,-4443.72021484375,17.059999465942383,22823.89892578125,1338.5000610351562,1.2999999523162842,-0.3999999910593033,-0.0,-180.59999465942383,255.0,255.0,False,-0.016784913509977763,3.1000094358647043,0.00010621695982297421,True,26,20,90.0,False,4,,games5425898691,bf81d8692db,18.0,3035.530029296875,-4119.97998046875,16.989999771118164,15622.7001953125,7826.5997314453125,9.300000071525574,2.5,6.700000166893005,1922.5999450683594,255.0,255.0,-0.009305734986166835,2.6117199216261584,-0.00024219943726602627,True,34,28,False,255.0,False,,
105,6532,204.0,True,True,0,4159.54796992058,-2808.409912109375,1446.1500244140625,134.6699981689453,12010.10009765625,16856.99951171875,6212.0001220703125,5141.400146484375,399.59999084472656,3066.7999267578125,0.0,1.1341118875241247,-2.0800563365214018,-2.9249142784268956,76561198039309853,enpitsu,24.0,-2847.050048828125,1233.47998046875,155.1699981689453,17045.400390625,5020.0,3308.800048828125,-4923.299865722656,1330.0,2059.4000244140625,255.0,255.0,,0.9058939484557176,0.38324840114892084,-0.6531389098217993,True,0.0,False,28,4,21,,bf81d8692db,games5425898691,18.0,-3381.449951171875,2401.239990234375,1450.5699462890625,2521.3999938964844,-2354.7999572753906,-8291.500244140625,-2471.699981689453,3656.300048828125,3281.9000244140625,255.0,170.0,,-0.190091561233699,0.4509334280336549,-2.4806591600836487,True,28,False,34,179.0,False,,DANDK,76561198149179287,5,-3126.909912109375,1373.739990234375,143.94000244140625,17224.3994140625,-2911.7001342773438,2374.600067138672,-613.4000015258789,2481.6000366210938,613.8999938964844,255.0,226.0,,0.08655065568106826,-0.46358378418456847,-0.016929124018506433,True,44,39,,False,8,,JayTea,76561198032526074,7.0,89.38999938964844,1826.3499755859375,17.010000228881836,-10913.299560546875,4085.7998657226562,2.0000000298023224,0.7999999821186066,-0.19999999552965164,1433.5000610351562,255.0,255.0,0.009544241213925083,2.709339474108118,0.0005280847605316609,True,34,26,4,194.0,False,,False
106,6861,206.0,False,False,0,5194.572494110469,49.81999969482422,32.2599983215332,96.33000183105469,11762.39990234375,8257.999877929688,5820.8001708984375,2214.499969482422,3015.7000732421875,-4690.4998779296875,0.0,0.11406764446013697,-0.19665796889175108,0.0035967518428795505,bf81d8692db,games5425898691,17.0,13.279999732971191,-87.44999694824219,104.63999938964844,2149.7999572753906,4167.200012207031,3622.0999145507812,2925.7000732421875,-602.0999908447266,-4618.0999755859375,128.0,128.0,,1.446826013215668,-1.5935771408011705,-3.097522400745257,True,31.0,False,4,False,3,,76561198039309853,enpitsu,24.0,0.0,-4088.8798828125,17.049999237060547,0.0,-0.3999999910593033,2.5999999046325684,1.1999999731779099,0.0,0.0,255.0,,,0.016884110226389422,1.5706844651916327,-1.0043665233163447e-06,True,False,False,2,116.0,False,,DANDK,76561198149179287,5,3075.47998046875,4049.050048828125,17.010000228881836,13701.700439453125,-9034.7998046875,2.7000001072883606,0.7999999821186066,-0.5000000074505806,-2899.5001220703125,255.0,0.0,False,0.009592154198502218,-0.7615261971922253,-3.351851153310479e-05,True,False,False,255.0,False,False,,JayTea,76561198032526074,7.0,-22.229999542236328,192.72999572753906,88.9000015258789,730.6999969482422,-81.40000343322754,1828.0999755859375,2607.7999877929688,3500.5999755859375,3345.7998657226562,255.0,198.0,0.5412217170357204,-1.4566802915378292,-0.31282671151281033,True,4,3,False,15.0,False,,
