,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
38,2665,72,False,False,1,4302.590442391195,-3123.25,3604.449951171875,124.06999969482422,19950.899658203125,686.3999938964844,1467.5999450683594,1441.3999938964844,1631.199951171875,1400.2999877929688,1.0,0.6460019522239983,-0.4991877774092694,-0.30949477902727945,76561198039309853,enpitsu,24.0,-3304.679931640625,3565.080078125,70.25,14068.199462890625,243.4000015258789,2979.7000122070312,938.0999755859375,2655.0,-3247.0001220703125,255.0,0.0,,-0.10428248740098361,3.032638735512382,0.0016179229695541886,12,True,,False,9,False,,bf81d8692db,games5425898691,26.0,-3098.469970703125,4437.77978515625,16.510000228881836,6935.9002685546875,-4921.300048828125,106.49999618530273,145.79999923706055,31.700000762939453,-2089.9000549316406,0.0,0.0,,-0.0029213118856337506,-2.4744929824908044,-0.006613224077331821,True,12,12,,False,False,,Skadoosh,76561198086461582,6,-3263.219970703125,4735.35009765625,648.2100219726562,3327.39990234375,4539.5001220703125,3472.3001098632812,-4941.700134277344,868.7999725341797,-497.90000915527344,255.0,0.0,,0.3156050803528769,2.016634504859849,1.9510586737692837,True,6,44.0,False,6,False,,AlpHalXst,76561198068239314,7.0,-2844.469970703125,4559.72021484375,16.1299991607666,7214.69970703125,-13004.200439453125,191.90000534057617,81.70000076293945,102.29999542236328,1319.4000244140625,255.0,255.0,,-0.002502229370887313,-2.066890101910867,0.0028610107714642963,True,6,False,6,141.0,False,
39,2711,74,False,False,0,8870.513886774354,106.0,-3673.739990234375,100.26000213623047,-9170.499877929688,13314.7998046875,4562.099914550781,1829.4000244140625,-2606.099853515625,-5085.299987792969,0.0,-0.3082446232267879,2.0893577115633866,-1.6149503934488407,76561198068239314,AlpHalXst,7.0,29.079999923706055,-3778.159912109375,16.360000610351562,-17335.30029296875,12600.0,-135.2999973297119,1422.7000427246094,-636.3999938964844,-1926.199951171875,128.0,0.0,,-0.0008725172863417227,2.389647535585093,-0.037606879034960405,6,True,87.0,False,6,False,,76561198086461582,Skadoosh,6.0,1695.0899658203125,-4696.43994140625,88.38999938964844,-15933.699951171875,3126.6000366210938,-159.3000030517578,3780.1998901367188,-3987.3001098632812,-245.9000015258789,255.0,255.0,,0.25723360826599306,1.9906061254176073,-2.5276868776471013,True,8,7,0.0,False,False,,enpitsu,76561198039309853,24,1056.9599609375,-3350.68994140625,100.55000305175781,-17213.800048828125,6071.5997314453125,-165.20000457763672,-2452.899932861328,-4922.39990234375,-52.199997901916504,255.0,128.0,,1.2046201341991283,-0.43755431922029714,-3.1150327271387046,True,11,31.0,False,14,False,7.0,games5425898691,bf81d8692db,22.0,2319.330078125,-2855.949951171875,99.97000122070312,-14368.00048828125,15535.699462890625,2178.699951171875,-3837.6998901367188,-3939.7000122070312,14.700000286102295,255.0,128.0,,1.017756842569272,2.373664022316161,0.004491760752821777,True,13,False,14,186.0,False,
40,2749,75,False,False,0,6991.826260137731,-1127.280029296875,-1848.0,107.73999786376953,3001.300048828125,22971.79931640625,2829.5999145507812,-1622.2000122070312,-4928.999938964844,3012.0001220703125,0.0,-0.9949352934449048,1.0475058347152157,-2.648274198957251,76561198068239314,AlpHalXst,7.0,-1231.02001953125,-2051.110107421875,17.010000228881836,4849.2999267578125,13682.7001953125,0.5999999865889549,-0.29999999329447746,0.19999999552965164,-2171.6000366210938,255.0,0.0,,0.009556951364067888,1.162029232173233,2.1496042800814815e-05,6,True,65.02418053791088,True,6,False,,76561198086461582,Skadoosh,6.0,-533.0599975585938,-4298.990234375,17.010000228881836,-18669.300537109375,390.8000183105469,0.29999999329447746,-0.29999999329447746,-0.5000000074505806,105.9000015258789,255.0,133.0,False,0.009554381456094451,3.1246686800360814,-2.1506031847285338e-05,False,8,8,2.8498924086170874,True,False,,enpitsu,76561198039309853,24,-1225.72998046875,-2215.35009765625,17.040000915527344,-10254.200439453125,17844.200439453125,5.0,0.0,0.09999999776482582,-2049.199981689453,255.0,0.0,,0.01677773633745876,2.0166902170537364,-2.1782236512059844e-05,True,12,0.0,False,16,False,,games5425898691,bf81d8692db,22.0,431.7900085449219,-568.5399780273438,17.010000228881836,-7393.0999755859375,19438.900146484375,2.5999999046325684,0.3999999910593033,-0.19999999552965164,-238.09999465942383,255.0,128.0,,0.009612208145023097,1.9095197333374958,0.00014209454425374694,True,14,False,14,217.0,False,
41,2779,76,False,False,1,5659.753265744702,889.9199829101562,-519.75,151.47000122070312,19420.999755859375,4679.5001220703125,10046.799926757812,5844.0997314453125,1248.499984741211,535.2000045776367,1.0,0.3278801891693012,-1.0681873126342811,-3.0573819799433077,bf81d8692db,games5425898691,22.0,746.3499755859375,-637.02001953125,57.20000076293945,14320.999755859375,2908.9999389648438,1888.800048828125,607.7999877929688,3061.300048828125,-1056.6000366210938,255.0,215.0,,-0.06380137565676439,3.0398183974312007,0.09349937923153648,16,True,217.0,False,15,False,,76561198039309853,enpitsu,24.0,1407.77001953125,-139.58999633789062,83.79000091552734,437.90000915527344,-22832.80029296875,-1507.2000122070312,1476.7999267578125,-1780.0,-915.1000213623047,128.0,128.0,,0.26022670995818076,-1.5657533800463093,-0.7338351415184635,False,16,14,0.0,False,False,,Skadoosh,76561198086461582,6,2894.860107421875,4165.8798828125,17.010000228881836,21060.6005859375,-8376.599731445312,2.8999999165534973,0.09999999776482582,-0.09999999776482582,-2031.0000610351562,243.0,5.0,True,-0.009598765208075346,-2.689596305171159,-0.0001200929438244921,True,8,255.0,False,8,False,40.0,AlpHalXst,76561198068239314,7.0,959.7100219726562,212.05999755859375,16.989999771118164,5769.1998291015625,-18411.8994140625,5.400000214576721,-0.0,0.29999999329447746,1974.6000671386719,255.0,255.0,,-0.009590360091199703,-1.945958384605897,4.203828182940806e-05,True,6,False,6,37.0,False,
42,2860,79,False,False,0,5939.553563798203,-2589.800048828125,-552.9199829101562,317.32000732421875,16761.700439453125,25539.599609375,-8440.800170898438,-2932.0999145507812,886.9999694824219,-5159.000244140625,0.0,-0.9347177842916892,-1.2272336982154766,-1.2453574886968422,76561198086461582,Skadoosh,6.0,-2664.14990234375,-729.8599853515625,314.17999267578125,2315.2000427246094,16430.30029296875,571.5999984741211,-1336.300048828125,-3454.5999145507812,-4065.5999755859375,255.0,183.0,False,-0.6832854350645654,1.2868554290123748,-1.3046040895184599,10,True,186.0,False,9,False,,76561198068239314,AlpHalXst,7.0,-4026.280029296875,-1363.3900146484375,108.56999969482422,5462.39990234375,-10810.699462890625,-6762.0001220703125,1786.4999389648438,-3742.6998901367188,970.5999755859375,255.0,255.0,,0.5608514365620421,-1.037939708304928,-0.7672736947636969,True,6,6,255.0,False,False,,enpitsu,76561198039309853,24,-1930.27001953125,5003.31982421875,28.229999542236328,17166.099853515625,-3900.5999755859375,-1543.0000305175781,-3169.8001098632812,41.500000953674316,-1071.8000030517578,255.0,128.0,False,0.08334474551040531,-0.3059290935394907,0.3567910211065014,True,14,255.0,False,16,False,,games5425898691,bf81d8692db,20.0,-2670.090087890625,9.770000457763672,154.75,1125.1000213623047,-2114.1000366210938,-1005.8999633789062,-1780.8000183105469,2715.5999755859375,-646.9000244140625,255.0,242.0,,0.2845398967178299,-1.5846157491552497,0.7516790867859173,True,18,False,18,217.0,False,
43,2902,81,False,False,1,7821.323604510976,490.6000061035156,-2670.81005859375,332.2200012207031,2337.7000427246094,18153.299560546875,14344.3994140625,5273.2000732421875,-2242.100067138672,-1779.1000366210938,1.0,0.02463691724904681,-0.7237422412119752,1.1867400909629726,76561198039309853,enpitsu,24.0,445.54998779296875,-2825.56005859375,214.02999877929688,-6390.0,21496.59912109375,3115.4000854492188,787.5,573.1000137329102,-556.8000030517578,128.0,0.0,False,0.6132258942520777,1.355756020939761,0.026126616326941136,18,True,181.0,False,15,False,,bf81d8692db,games5425898691,20.0,2137.47998046875,-251.25999450683594,17.010000228881836,-3343.599853515625,-9495.2001953125,2.7000001072883606,1.7000000178813934,5.199999809265137,1142.0999908447266,255.0,128.0,,-0.009537273074508123,-1.27338671480426,1.3837647348929686e-05,True,18,18,217.0,False,False,,Skadoosh,76561198086461582,6,2276.8798828125,-1743.739990234375,13.989999771118164,-6831.6998291015625,-10505.699462890625,-8.600000143051147,701.9000244140625,1272.6000213623047,-2843.800048828125,255.0,120.0,False,-0.020220258121482492,-0.47711216202926937,0.01742686297365943,True,10,186.0,False,10,False,,AlpHalXst,76561198068239314,7.0,2168.330078125,2029.1700439453125,17.020000457763672,-12792.2998046875,5929.89990234375,1.4000000059604645,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,-0.009575897203091396,0.43408923423667223,5.9441279358683615e-05,True,6,False,6,255.0,False,
44,3027,85,False,False,0,10137.050688992009,-1475.72998046875,-4980.4599609375,152.8300018310547,-9294.69970703125,7208.699951171875,6072.1002197265625,5393.699951171875,503.80001068115234,-2579.4000244140625,0.0,1.0278702807956552,-0.3659277058066549,0.20082653367224237,76561198068239314,AlpHalXst,7.0,-1313.6800537109375,-5103.0,195.6300048828125,-10929.7998046875,2.8999999165534973,-271.5999984741211,-9.800000190734863,-2285.7000732421875,0.29999999329447746,255.0,0.0,,0.03183268771124878,-3.132035341343196,1.5705684169814378,6,True,215.0,False,6,False,,76561198086461582,Skadoosh,6.0,2684.3701171875,-3700.080078125,16.860000610351562,18800.30029296875,-10520.50048828125,44.40000057220459,49.60000038146973,-20.399999618530273,-2023.3999633789062,255.0,9.0,True,0.009111395966219377,-0.590270103673102,-0.003136519278998234,,12,12,31.0,False,False,,enpitsu,76561198039309853,24,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,-2296.43994140625,-4030.070068359375,17.010000228881836,-5807.9998779296875,-17607.2998046875,2.800000011920929,0.19999999552965164,0.0,-1981.300048828125,255.0,0.0,,0.009556604652689175,-1.961802048713065,-1.0341166260491062e-05,True,18,False,18,149.0,False,
45,3084,87,False,False,0,8667.851343454366,-3238.530029296875,-3205.31005859375,286.9800109863281,-475.99998474121094,13773.599853515625,6144.000244140625,4108.800048828125,-3126.300048828125,-3056.6000366210938,0.0,0.6264376170005317,-2.4235878848543093,-3.061716126630011,76561198068239314,AlpHalXst,7.0,-3268.699951171875,-3298.610107421875,175.08999633789062,1429.4000244140625,21862.5,2812.0001220703125,-1698.699951171875,-5135.9002685546875,993.0000305175781,255.0,241.0,,0.26467510691236534,0.33272148542201224,3.0677370751201036,8,True,255.0,False,7,False,,76561198086461582,Skadoosh,6.0,1233.280029296875,-3934.419921875,17.030000686645508,-5921.099853515625,15014.69970703125,0.0,0.0,0.5000000074505806,256.200008392334,255.0,132.0,False,0.009607565887504475,1.967327138908559,-0.00013977263906619978,True,12,12,208.0,False,False,,enpitsu,76561198039309853,24,3052.949951171875,4177.10009765625,17.059999465942383,4210.10009765625,-6316.099853515625,3.400000035762787,0.09999999776482582,-0.29999999329447746,-3092.39990234375,255.0,0.0,False,0.016677480921963698,-1.4176791753034375,-5.212723798769325e-05,True,False,255.0,False,False,False,,games5425898691,bf81d8692db,19.0,-3313.780029296875,-3345.800048828125,92.79000091552734,2807.60009765625,12882.900390625,2095.5999755859375,-4547.300109863281,2142.2000122070312,-2232.100067138672,255.0,128.0,,1.140696786426366,-0.8578854478322017,-2.027530589278488,True,19,False,20,149.0,False,
46,3141,89,False,False,0,6143.177286723012,-3330.889892578125,-500.0299987792969,199.2899932861328,1581.6000366210938,1374.2999267578125,7820.3997802734375,-3651.199951171875,-4394.700012207031,-1831.3999938964844,0.0,0.2639593366227204,-2.1980912015906275,-2.934874905170498,76561198068239314,AlpHalXst,7.0,-3327.080078125,-453.4599914550781,65.19000244140625,7724.89990234375,1508.800048828125,3089.4000244140625,-37.89999961853027,2480.399932861328,-1693.3000183105469,255.0,5.0,,0.059481859174472046,0.7478905749435042,0.012720245925816956,10,True,255.0,False,9,False,,76561198086461582,Skadoosh,6.0,-1832.3499755859375,-2339.159912109375,17.030000686645508,-14604.7998046875,9773.599853515625,0.09999999776482582,-2.0000000298023224,1.2999999523162842,-1080.8000183105469,255.0,82.0,False,0.009594710534686562,2.5103144866988667,-6.1903955462713764e-06,True,12,12,236.0,False,False,,enpitsu,76561198039309853,24,738.0900268554688,4475.97998046875,17.059999465942383,-14308.499755859375,5863.699951171875,1.899999976158142,0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016797116373762116,2.752642206218894,5.115400405328759e-05,True,False,236.0,False,False,False,,games5425898691,bf81d8692db,19.0,-3496.43994140625,-281.3999938964844,17.0,1186.6999816894531,22666.201171875,1.5000000596046448,0.09999999776482582,2.0000000298023224,-407.59998321533203,255.0,139.0,,0.00960159405726484,1.4866709965726081,6.933636318728302e-05,False,20,False,20,48.777806574298474,True,
47,3209,92,False,False,0,5680.277655520704,-2953.60009765625,-154.50999450683594,123.5999984741211,2261.3999938964844,15012.39990234375,443.6000061035156,569.900016784668,-2143.6000061035156,-3404.8001098632812,0.0,0.319398172443355,-2.3935036869055124,-0.7241447072618411,76561198086461582,Skadoosh,6.0,-2976.860107421875,-326.07000732421875,17.030000686645508,-1591.0000610351562,11183.1005859375,0.0,-0.3999999910593033,5.0,-753.7999725341797,255.0,130.0,False,0.009547654995936536,1.6626476666003618,0.00014856818887039964,12,True,232.82523870980867,True,12,False,,76561198068239314,AlpHalXst,7.0,-1268.1099853515625,-704.22998046875,17.010000228881836,4776.400146484375,-11705.10009765625,2.8999999165534973,0.09999999776482582,-0.19999999552965164,-2301.7999267578125,255.0,0.0,,0.009552472865425342,-1.2462945263083232,-2.8935342589376088e-05,True,10,10,255.0,False,False,,enpitsu,76561198039309853,24,-579.3499755859375,4436.7099609375,17.059999465942383,1291.0000610351562,5693.0999755859375,1.899999976158142,-0.5000000074505806,-0.9000000357627869,18.700000047683716,0.0,128.0,False,0.016705275147920928,-1.7873516157308316,-8.91064641915233e-05,True,False,236.0,False,False,False,,games5425898691,bf81d8692db,20.0,-2783.800048828125,4113.27001953125,17.030000686645508,1477.1000671386719,16209.599609375,0.29999999329447746,0.0,0.5000000074505806,-1613.3000183105469,255.0,0.0,,0.00958463930721478,1.4553253086922515,-0.00024066290747595467,True,20,False,20,255.0,False,
48,3240,93,False,False,0,4134.2498006257,-2729.139892578125,1434.3800048828125,93.52999877929688,1535.8000183105469,12129.599609375,14.299999475479126,-5217.7001953125,-297.09999084472656,-2947.2000122070312,0.0,-0.4786461608782204,-2.7550518312170493,-2.372857949118384,76561198086461582,Skadoosh,6.0,-2923.860107421875,1513.97998046875,16.989999771118164,10507.900390625,15391.800537109375,5.299999713897705,-0.29999999329447746,0.19999999552965164,-1985.0,128.0,0.0,,0.009605902362565524,0.897207543002424,7.492622475015722e-06,12,True,159.0,False,12,False,,76561198068239314,AlpHalXst,7.0,-2141.89990234375,-1289.010009765625,17.010000228881836,-8861.199951171875,8713.800048828125,2.8999999165534973,-0.3999999910593033,0.0,-2337.7999877929688,255.0,0.0,,0.009552300266164335,2.298334127547625,-4.5124015234926354e-05,True,10,10,255.0,False,False,,enpitsu,76561198039309853,24,-359.95001220703125,5304.7099609375,17.059999465942383,4921.700134277344,8678.599853515625,1.8000000715255737,0.0,1.2999999523162842,-146.40000343322754,128.0,128.0,,0.0167461494910026,-2.117748486359962,0.0002076307340695395,True,False,236.0,False,False,False,,games5425898691,bf81d8692db,20.0,-1826.3699951171875,4571.080078125,17.030000686645508,5724.6002197265625,-9630.999755859375,-2.3999999463558197,0.19999999552965164,-0.19999999552965164,-2380.0,255.0,0.0,,0.00954813870171928,-1.0877171654157634,-5.080673659182448e-06,True,20,False,20,236.2044988396347,True,
49,3244,93,False,False,0,3990.0404313195445,-2693.659912109375,1577.8599853515625,101.0999984741211,8825.700073242188,3937.0001220703125,3513.5000610351562,-3960.10009765625,-421.1000061035156,-4487.699890136719,0.0,-0.4524529843340155,2.7351305462588034,-1.614979077148812,76561198086461582,Skadoosh,6.0,-2835.360107421875,1623.030029296875,16.989999771118164,10572.2998046875,11234.7998046875,5.299999713897705,-1.5000000596046448,1.1999999731779099,-1802.4000549316406,0.0,0.0,,0.009815476638677918,0.7421433502130458,5.0654236324129645e-05,12,True,159.0,False,12,False,,76561198068239314,AlpHalXst,7.0,-2207.419921875,-1209.0699462890625,17.010000228881836,-7002.19970703125,10259.3994140625,2.8999999165534973,-0.09999999776482582,0.09999999776482582,-2338.2000732421875,255.0,0.0,,0.009565424941077266,2.1034906067882546,-1.5819160735790535e-05,True,10,10,255.0,False,False,,enpitsu,76561198039309853,24,-270.0799865722656,5452.81982421875,20.68000030517578,4710.299987792969,7632.80029296875,333.6000061035156,-22.999999523162842,7.900000214576721,-1.7000000178813934,255.0,128.0,,0.0538656308950989,-2.123393163163301,-0.02106007875480336,True,False,236.0,False,False,False,,games5425898691,bf81d8692db,20.0,-1783.43994140625,4482.93017578125,17.030000686645508,4792.300109863281,-11271.500244140625,-3.1999999284744263,1.5000000596046448,-4.099999964237213,-891.5000152587891,255.0,128.0,,0.009561408843443519,-1.2309751773097768,0.0002625235290798466,True,20,False,20,223.67344520425283,True,
50,3265,94,False,False,0,3446.658847291617,-2024.52001953125,1883.3299560546875,179.38999938964844,9601.699829101562,9564.500122070312,1135.6999969482422,-972.6999664306641,312.7000045776367,-5242.8997802734375,0.0,-0.035857208040611724,-1.8700376822616323,-2.6519132206115823,76561198086461582,Skadoosh,6.0,-2109.780029296875,1759.8900146484375,70.19000244140625,5649.7998046875,5675.3997802734375,2981.099853515625,-2138.699951171875,332.40001678466797,2375.2999877929688,128.0,255.0,,0.031143440354313514,0.1563372676862111,-0.015187501645619198,14,True,159.0,False,13,False,,76561198068239314,AlpHalXst,7.0,-2003.699951171875,-271.2200012207031,17.010000228881836,8342.39990234375,10403.900146484375,2.5999999046325684,-0.3999999910593033,-0.7999999821186066,-27.999999523162842,255.0,128.0,,0.009588609003353444,0.89068668021377,8.749021196125111e-05,True,10,10,255.0,False,False,,enpitsu,76561198039309853,24,-210.5800018310547,5429.10009765625,20.020000457763672,72.30000019073486,-5362.60009765625,-211.8000030517578,2.199999988079071,-17.699999809265137,451.30001068115234,128.0,128.0,,0.056093628911943014,-1.5315259107935268,0.001208716832112214,True,False,236.0,False,False,False,,games5425898691,bf81d8692db,20.0,-1656.0999755859375,3115.580078125,21.989999771118164,589.7999954223633,-20246.099853515625,2995.7000732421875,0.0,3.799999952316284,-552.2999954223633,255.0,72.0,,0.009607721064348684,-1.5461901204336168,-0.00012595013505443245,True,20,False,21,196.0,False,
51,3276,94,False,False,1,7313.935624376578,1692.0999755859375,-2130.47998046875,211.6699981689453,1811.3999938964844,27362.80029296875,9171.799926757812,5177.2998046875,-2293.6000061035156,-1983.5000610351562,1.0,0.14872957998515418,-2.3595967389308226,-2.167166725243267,bf81d8692db,games5425898691,20.0,1651.43994140625,-2338.550048828125,125.9000015258789,-577.0999908447266,19108.599853515625,560.4999923706055,-4672.300109863281,-675.2999877929688,2821.9000244140625,255.0,231.0,,-0.319767840627736,1.842283327359529,-0.0307640234818316,22,True,226.0,False,21,False,23.0,76561198039309853,enpitsu,24.0,201.02000427246094,-5247.7998046875,17.049999237060547,-224.89999771118164,3606.9000244140625,5.600000023841858,-6.800000071525574,-0.09999999776482582,0.0,255.0,128.0,,-0.01632030803480885,1.5084524521902491,-1.779049733169252e-05,True,False,False,236.0,False,False,,Skadoosh,76561198086461582,6,1883.8199462890625,-1965.3800048828125,100.81999969482422,-6454.000244140625,-5178.2000732421875,-207.5,5447.9998779296875,221.29999160766602,720.6999969482422,255.0,255.0,False,-0.19131644087761263,0.12054869398294543,-2.958543925502634,True,13,149.59846003850302,True,14,False,,AlpHalXst,76561198068239314,7.0,1636.9100341796875,-184.3699951171875,17.010000228881836,-8780.700073242188,-10997.80029296875,2.5999999046325684,0.7999999821186066,1.2999999523162842,-105.0,255.0,89.0,,-0.00960587637086936,-0.9005499039844197,2.354596846201636e-05,True,10,False,10,255.0,False,
52,3374,98,False,False,0,9188.334403566592,-2187.469970703125,-3957.1201171875,293.54998779296875,-19522.80029296875,-7770.999755859375,2545.0,-1964.9000549316406,-528.6999893188477,-5644.4000244140625,0.0,0.4420107057519869,2.9585676728975367,0.6888531639336419,76561198068239314,AlpHalXst,7.0,-2051.39990234375,-3775.0400390625,226.82000732421875,-6575.8001708984375,-21974.599609375,311.1000061035156,1786.9999694824219,4525.199890136719,-2564.89990234375,255.0,255.0,,-0.5361282823667463,-1.894492082078129,-0.8163808271013817,12,True,96.0,False,11,False,,76561198086461582,Skadoosh,6.0,1642.43994140625,-1443.3199462890625,80.79000091552734,11670.799560546875,-19763.900146484375,-1475.8000183105469,1975.2999877929688,-720.6999969482422,-203.29999923706055,255.0,132.0,False,-0.11968335506010001,-0.7710516950587052,-0.30828405007307846,True,16,16,61.02098912577476,True,False,,enpitsu,76561198039309853,24,-1224.1500244140625,-51.43000030517578,17.049999237060547,-7569.7998046875,-16520.999755859375,3.1999999284744263,0.7999999821186066,0.0,0.0,128.0,128.0,,0.01678337525018947,-2.000449795490809,8.258435329942258e-06,True,False,219.0,False,False,False,,games5425898691,bf81d8692db,19.0,-2291.1298828125,-3594.8798828125,138.35000610351562,-1686.0000610351562,-13466.99951171875,2915.2999877929688,-2361.199951171875,3758.9999389648438,696.2000274658203,255.0,252.0,,-0.487768519256029,-2.0127885199291686,-0.06467434393102832,True,23,False,24,170.0,False,
53,3428,100,False,False,1,2741.87057689943,2906.68994140625,3275.8701171875,168.0,-15319.599609375,19544.69970703125,-1660.0,330.40000915527344,-840.6999969482422,5931.5997314453125,1.0,0.7946600146517343,0.5373872289070745,0.3737681014378434,76561198039309853,enpitsu,24.0,2992.89990234375,3066.3798828125,183.67999267578125,2985.5999755859375,21546.39892578125,2460.800018310547,-2194.2999267578125,-3622.2000122070312,746.6000366210938,128.0,255.0,,-0.017085357578289544,2.107017645945953,-0.053011422742775864,2,True,166.0,False,1,False,,bf81d8692db,games5425898691,19.0,2787.6298828125,4916.22998046875,20.170000076293945,6665.7000732421875,-8555.999755859375,-793.0000305175781,-2191.9000244140625,1655.0999450683594,-735.1000213623047,255.0,128.0,,-0.053264011520263777,-2.1501920274988398,0.15286046616273408,True,24,24,141.71925152501757,True,False,,Skadoosh,76561198086461582,6,-2144.949951171875,5077.490234375,81.56999969482422,21248.1005859375,954.8999786376953,1493.3999633789062,1748.0000305175781,1395.5999755859375,-1435.2999877929688,212.0,13.0,False,0.03257957349015742,3.1080569610869473,1.008639296475469,True,16,218.0,False,16,False,,AlpHalXst,76561198068239314,7.0,2929.719970703125,4850.58984375,23.950000762939453,3402.9000854492188,-13240.2001953125,-2248.5000610351562,-2931.099853515625,2256.199951171875,44.60000038146973,255.0,128.0,,-0.1413887473419508,-1.7940754262402425,0.22586045827307438,True,12,False,12,52.0651699061035,True,
54,3533,104,True,True,1,1612.2713204098175,-710.27001953125,5001.02001953125,437.8500061035156,-9047.80029296875,22343.60107421875,-4855.10009765625,-5572.9998779296875,-712.0999908447266,-2105.800018310547,1.0,-0.16890559896864965,-1.452243145102618,-2.4177935409322187,bf81d8692db,games5425898691,19.0,-735.8699951171875,4887.8798828125,389.07000732421875,-10197.100219726562,14231.199951171875,2460.8999633789062,3638.9999389648438,-2678.599853515625,-2388.3999633789062,255.0,255.0,,0.837628642311741,2.3487532769635835,0.9250774801200446,26,True,0.0,False,25,False,,76561198039309853,enpitsu,24.0,1269.9000244140625,4060.989990234375,17.049999237060547,-6306.300048828125,-431.50001525878906,3.100000023841858,0.7999999821186066,-0.0,-26.90000057220459,128.0,128.0,,-0.016854199668335183,-0.06388296556422403,7.973600348610245e-05,True,2,2,196.0,False,False,,Skadoosh,76561198086461582,6,593.9400024414062,4949.330078125,17.0,-8880.499877929688,4804.4000244140625,1.899999976158142,-0.29999999329447746,-0.0,-2422.2000122070312,255.0,12.0,False,-0.009529397058345105,0.540301181422027,-1.3493047838907123e-05,True,16,111.54527304249427,True,18,False,,AlpHalXst,76561198068239314,7.0,-631.2999877929688,3853.75,17.0,7298.2000732421875,11349.300537109375,4.000000059604645,0.5000000074505806,1.0000000149011612,-1542.7000427246094,255.0,76.0,,-0.009565832825792273,2.2073599079840203,9.349838479681649e-05,True,12,False,12,255.0,False,
