,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
85,4509,139,False,False,1,3711.619474484352,2115.14990234375,1634.3199462890625,149.19000244140625,-6005.7000732421875,13749.3994140625,888.8999938964844,-1992.5999450683594,1167.6000213623047,779.8000335693359,1.0,0.4976097455900292,-2.453324726674159,-3.1393193994820336,6980277146675983970,ICW-Tazzajkad,9.0,2148.570068359375,1648.719970703125,16.899999618530273,-6447.80029296875,12752.900390625,-114.60000038146973,715.6999969482422,-159.49999809265137,744.7000122070312,0.0,128.0,False,-0.005280437124620039,1.0650517471108707,-0.004120013865937332,True,6,176.0,False,False,6,,7446556733963769775,Boss_Dems,10.0,499.0899963378906,-1778.9100341796875,17.010000228881836,-2456.999969482422,13883.900146484375,2.0999999344348907,-0.0,-0.19999999552965164,141.30000114440918,255.0,134.0,,-0.0095881367209451,1.3918132264085736,2.5407176195474964e-05,True,10,8,False,177.0,False,,enpitsu,76561198039309853,30.0,175.0,4564.43994140625,17.049999237060547,4010.0,3015.7998657226562,3.4999999403953552,0.19999999552965164,1.5000000596046448,-1525.5999755859375,128.0,0.0,False,-0.017190926381730268,2.5146772063980576,6.560380162608726e-05,True,184.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3648.110107421875,964.3900146484375,17.0,-2163.699951171875,22897.900390625,0.9000000357627869,-0.0,0.9000000357627869,9.800000190734863,255.0,128.0,,-0.009597487962960848,1.475342192879716,-8.38990370484419e-05,True,4,4,220.52561720212302,True,False,
86,4526,140,True,True,1,2744.1399081146064,1733.050048828125,2526.639892578125,151.38999938964844,-5619.0997314453125,15969.89990234375,757.2000122070312,492.2999954223633,-892.6999664306641,805.5999755859375,1.0,-0.006538802930713726,2.864827848404627,1.8189804079505394,6980277146675983970,ICW-Tazzajkad,9.0,1777.199951171875,2394.1298828125,16.979999542236328,-4882.900085449219,15556.800537109375,3.4999999403953552,2.5,-4.799999892711639,-612.2999954223633,255.0,94.0,False,-0.009655321048996078,1.2721255664736195,7.937406112638258e-05,True,6,180.3893416466251,True,False,6,,7446556733963769775,Boss_Dems,10.0,319.1400146484375,-964.5700073242188,17.010000228881836,-3603.2998657226562,13631.400146484375,2.0999999344348907,-0.0,-0.19999999552965164,141.30000114440918,255.0,134.0,,-0.009585258914389024,1.3085465620662156,2.5145853078910783e-05,True,10,8,False,177.0,False,,enpitsu,76561198039309853,30.0,333.0299987792969,4617.4599609375,17.049999237060547,4356.300048828125,639.7999954223633,3.4999999403953552,-3.6000001430511475,-0.5999999865889549,-1158.7999725341797,255.0,128.0,False,-0.01661847924056388,2.918431203664216,-0.0002062721031122534,True,184.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3519.4599609375,2303.139892578125,17.0,-2204.199981689453,22893.9990234375,3.1999999284744263,-0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,-0.009596778332975823,1.4747881884506349,-6.599902105611231e-05,True,4,4,220.0,False,False,
87,4827,141,False,False,0,5184.289762335509,-6.550000190734863,32.58000183105469,94.6500015258789,-4270.799865722656,24882.39990234375,2168.0999755859375,3907.39990234375,1570.0,4273.900146484375,0.0,0.02625340230112952,0.0804894096667223,0.0737687985198335,bf81d8692db,games5425898691,18.0,-5.420000076293945,-138.14999389648438,94.37000274658203,-4399.700012207031,19584.7998046875,607.9000091552734,-3203.3999633789062,-1890.0999450683594,-4051.6000366210938,128.0,198.0,,0.7703665999683358,0.9214171880595711,-1.1037222613717343,True,3,31.0,False,False,4,,76561198039309853,enpitsu,30.0,-63.220001220703125,-3513.840087890625,17.049999237060547,550.0,10671.600341796875,2.5999999046325684,-0.09999999776482582,-0.5000000074505806,-91.5999984741211,255.0,128.0,False,0.01668089539515446,1.5092406033754013,8.175968633334855e-05,True,False,False,False,116.0,False,,ICW-Tazzajkad,6980277146675983970,9.0,38.95000076293945,1746.4000244140625,17.010000228881836,5773.499755859375,-12100.6005859375,2.3000000417232513,-0.3999999910593033,0.3999999910593033,2221.7999267578125,252.0,255.0,,0.009586883213322439,-1.0633321969670018,5.061157627717661e-05,True,116.0,False,False,False,False,,Boss_Dems,7446556733963769775,10.0,-86.91999816894531,321.04998779296875,84.05000305175781,7589.5001220703125,-21491.39892578125,3069.7000122070312,2812.2000122070312,-45.999999046325684,-892.6999664306641,255.0,23.0,,0.0877062007593329,-0.9734703040376615,0.012324566140592103,True,4,3,0.0,False,False,
88,5052,149,False,False,1,9409.7580351163,-2530.760009765625,-3623.610107421875,93.2300033569336,9583.499755859375,-1165.5999755859375,598.6999893188477,2442.2000122070312,1693.800048828125,754.1999816894531,1.0,0.22734041957194664,-1.7039156344792226,0.9204582797906562,6980277146675983970,ICW-Tazzajkad,10.0,-2730.919921875,-3639.530029296875,17.010000228881836,7526.300048828125,-4271.9000244140625,2.5,3.100000023841858,-2.0999999344348907,932.6999664306641,243.0,255.0,False,-0.009530231725635193,-2.578057448417509,0.00034710529842428756,True,False,255.0,False,False,False,,7446556733963769775,Boss_Dems,11.0,3006.919921875,-4884.330078125,64.31999969482422,-11169.599609375,-2425.500030517578,-4308.900146484375,1997.5999450683594,2150.8999633789062,-87.70000457763672,255.0,133.0,False,-0.3545992650933305,-0.1847272369961725,0.5736385359196857,True,8,8,False,242.51661918496572,True,,enpitsu,76561198039309853,30.0,-473.8900146484375,5574.02978515625,25.75,3918.3999633789062,-4771.600036621094,-188.50000381469727,0.19999999552965164,88.80000114440918,-2253.699951171875,255.0,128.0,False,-0.046417362461236816,-2.286354761422442,0.025829751885225766,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,83.5999984741211,5666.06005859375,29.31999969482422,9829.69970703125,8788.800048828125,350.0,-2.5,84.49999809265137,-2104.499969482422,128.0,0.0,,0.015186281574675999,2.4666959826724795,0.030813218562009182,True,6,6,159.0,False,False,
89,5069,150,False,False,1,9269.402280547207,-1946.9100341796875,-3682.679931640625,93.30000305175781,10984.3994140625,-155.10000228881836,147.89999961853027,2659.2999267578125,2266.699981689453,-465.2000045776367,1.0,-1.1148698176718836,-0.3570194168332259,-1.3960665766081921,6980277146675983970,ICW-Tazzajkad,10.0,-2114.110107421875,-3727.139892578125,17.219999313354492,10511.300048828125,-67.39999771118164,-77.5,-148.59999656677246,247.99999237060547,-690.1000213623047,238.0,128.0,False,-0.0017660484088449968,-3.113258013020745,0.006217396917333375,True,False,255.0,False,False,False,,7446556733963769775,Boss_Dems,11.0,2246.320068359375,-4989.66015625,22.969999313354492,-13971.400146484375,-1785.0999450683594,357.7000045776367,-1217.0999908447266,56.79999828338623,-81.5999984741211,255.0,127.0,False,0.018636147183724867,-0.14609756222669132,0.20102002139228545,True,8,8,False,228.8713031661126,True,,enpitsu,76561198039309853,29.0,-238.88999938964844,5152.56005859375,17.010000228881836,3355.0,-9666.900024414062,12.100000381469727,11.90000057220459,2.8999999165534973,-76.30000114440918,255.0,128.0,False,-0.01602975616977959,-1.895733489631102,-1.6670611914022448e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,673.2000122070312,5732.740234375,31.920000076293945,7117.9998779296875,-4704.800109863281,-229.50000762939453,-295.10000228881836,135.50000190734863,-2248.8999938964844,128.0,0.0,,-0.03980272020911011,-2.5103358543138934,0.03999428122707136,True,6,6,159.0,False,False,
90,5078,150,False,False,1,9166.962254147385,-1573.31005859375,-3688.1201171875,93.62999725341797,12377.60009765625,197.00000762939453,-41.500000953674316,2534.1000366210938,1557.4000549316406,-633.4999847412109,1.0,-0.039063369119263475,0.4549999240452002,-2.316933941417717,6980277146675983970,ICW-Tazzajkad,11.0,-1733.8900146484375,-3720.070068359375,17.68000030517578,11460.50048828125,1436.0000610351562,69.40000057220459,-20.499999523162842,-32.200000286102295,290.10000228881836,243.0,128.0,False,0.02120486128041368,2.9890281624122954,0.005245600960869776,True,False,255.0,False,False,False,,7446556733963769775,Boss_Dems,11.0,1692.6800537109375,-4989.97998046875,23.299999237060547,-16991.800537109375,2123.0999755859375,-557.0999908447266,1449.7000122070312,-288.6000061035156,-1284.7000122070312,255.0,25.0,False,-0.04783965178795037,0.14646133356758953,0.23172750848150445,True,8,8,False,200.66642595619282,True,,enpitsu,76561198039309853,29.0,-121.2699966430664,4792.81005859375,17.049999237060547,2970.4998779296875,-11342.7001953125,3.1999999284744263,-0.19999999552965164,2.3000000417232513,-1468.8999938964844,255.0,128.0,False,-0.016686525625154065,-1.8354136957549623,-0.00028846256265476503,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,805.010009765625,5537.6201171875,28.15999984741211,1058.7999725341797,-6158.800048828125,-23.299999237060547,538.1000137329102,-737.5,-2158.8999938964844,255.0,0.0,,0.008319517143256794,-1.7549791529894387,0.09541106827278865,True,6,6,159.0,False,False,
91,5088,151,False,False,1,9062.29794764398,-1162.7900390625,-3685.340087890625,93.33999633789062,13114.89990234375,-316.200008392334,89.60000038146973,1814.2999267578125,1395.5999755859375,-68.20000171661377,1.0,1.0793315628808335,0.5795370251132747,-2.5756005636890107,6980277146675983970,ICW-Tazzajkad,11.0,-1324.3299560546875,-3669.429931640625,17.309999465942383,12368.00048828125,773.6000061035156,141.09999656677246,-198.4000015258789,-615.6000137329102,-167.00000762939453,244.0,128.0,False,0.011696963582695098,3.0978630033935053,-0.00921887835829089,True,False,255.0,False,False,False,,7446556733963769775,Boss_Dems,11.0,1102.31005859375,-4770.240234375,16.979999542236328,-17400.50048828125,9976.500244140625,8.799999952316284,-27.200000286102295,6.800000071525574,-79.20000076293945,255.0,129.0,False,-0.009161729218777158,0.5346551787237576,-0.0013290247253570891,True,8,8,False,169.34901502568238,True,,enpitsu,76561198039309853,29.0,-54.650001525878906,4399.68017578125,17.049999237060547,1690.0999450683594,-12663.499755859375,2.5999999046325684,-0.0,0.5000000074505806,-12.899999618530273,255.0,128.0,False,-0.0167259906854782,-1.7017912317178163,4.953557215776937e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,744.27001953125,5285.2001953125,16.440000534057617,-4865.899963378906,-7135.30029296875,32.89999961853027,-15.59999942779541,-89.0999984741211,-2472.7000427246094,255.0,0.0,,-0.0039635358553303515,-0.9364882188476858,-0.005147285149266536,True,6,6,159.0,False,False,
92,5099,151,False,False,1,8977.556092340274,-651.1900024414062,-3703.22998046875,93.16999816894531,13412.900390625,-1020.8000183105469,70.3000020980835,907.6000213623047,1614.6000671386719,773.4999847412109,1.0,0.9647614166437848,-2.542286157581414,0.5578966042192064,6980277146675983970,ICW-Tazzajkad,11.0,-788.0900268554688,-3666.989990234375,17.690000534057617,13125.50048828125,-1119.800033569336,-10.0,113.90000343322754,190.40000915527344,-143.29999923706055,245.0,128.0,False,0.015620461256869151,-3.03922297585359,-0.01292651852864244,True,False,255.0,False,False,False,,7446556733963769775,Boss_Dems,11.0,294.9700012207031,-4260.47021484375,16.989999771118164,-19059.89990234375,12873.1005859375,2.199999988079071,0.5999999865889549,-0.5999999865889549,-63.09999942779541,255.0,111.0,False,-0.0095830567967816,0.5936734580130132,3.060454710841643e-05,True,8,8,False,134.88758694484673,True,,enpitsu,76561198039309853,29.0,14.569999694824219,3872.7099609375,17.049999237060547,1781.6999816894531,-13599.3994140625,2.5999999046325684,-0.0,0.5000000074505806,0.0,255.0,128.0,False,-0.016726007573974994,-1.701073487677648,4.35327518872244e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,401.80999755859375,5121.27001953125,17.010000228881836,-10201.199951171875,241.70000076293945,2.3999999463558197,-0.9000000357627869,-0.09999999776482582,-2283.2000732421875,255.0,19.0,,-0.009528290078996703,0.07736579144015149,-1.784030509767803e-05,True,6,6,159.0,False,False,
93,5107,151,False,False,1,8856.433320145268,-242.74000549316406,-3642.919921875,145.13999938964844,12359.300537109375,34788.1005859375,16981.99951171875,-10.700000524520874,1966.3999938964844,-5668.499755859375,1.0,0.3313800268803403,-2.7194974314161535,0.37065495252036396,6980277146675983970,ICW-Tazzajkad,11.0,-406.94000244140625,-3703.989990234375,51.790000915527344,10063.599853515625,453.1999969482422,3048.2000732421875,-3080.2999877929688,-3050.10009765625,2907.0999145507812,248.0,128.0,False,0.14183171721823098,3.127921735814761,-0.11006673754667919,True,False,245.51727338503767,True,False,3,,7446556733963769775,Boss_Dems,11.0,-191.47999572753906,-3860.10009765625,48.88999938964844,-16247.7001953125,15897.7001953125,3503.0999755859375,-393.6000061035156,-339.39998626708984,-797.6999664306641,255.0,97.0,False,-0.022610478862248116,0.8680981485571714,0.00045463025626303605,True,9,8,False,126.0,False,,enpitsu,76561198039309853,29.0,67.69000244140625,3422.31005859375,17.049999237060547,697.6000213623047,-14033.699951171875,2.8999999165534973,0.29999999329447746,-5.5000001192092896,-1385.8999633789062,255.0,128.0,False,-0.016759317873425918,-1.5991205835572597,-0.00022814690298901942,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,40.31999969482422,5131.830078125,17.010000228881836,-9928.099975585938,-2125.800018310547,2.3999999463558197,1.0000000149011612,-0.0,2198.699951171875,128.0,255.0,,-0.009625459285053364,-0.25725180280537463,6.453058113269381e-05,True,6,6,159.0,False,False,
94,5282,158,False,False,1,5349.170401249055,1480.050048828125,-177.19000244140625,162.08999633789062,-5332.0001220703125,18552.19970703125,8485.399780273438,5541.9000244140625,-1489.6000671386719,492.40001678466797,1.0,-0.525589254377375,0.4424884364049462,2.0552321641586158,7446556733963769775,Boss_Dems,10.0,1521.1800537109375,-361.5,98.6500015258789,506.6999816894531,14926.600341796875,3255.8999633789062,1549.1999816894531,-1138.7000274658203,3644.4000244140625,255.0,128.0,,0.09358189762266643,1.5794732359003787,-0.03584492619884415,True,9,77.0,False,False,12,,6980277146675983970,ICW-Tazzajkad,10.0,1679.050048828125,-1682.780029296875,17.010000228881836,-8356.199951171875,-9540.399780273438,2.3999999463558197,-1.1999999731779099,-1.5000000596046448,-2112.2000122070312,249.0,0.0,False,-0.009573589729160711,-0.8150943196081823,-0.00022109519313739595,True,4,4,False,230.0,False,,enpitsu,76561198039309853,30.0,998.4000244140625,3620.800048828125,17.049999237060547,-2667.9998779296875,-9925.800170898438,2.5999999046325684,0.29999999329447746,0.7000000029802322,474.70001220703125,255.0,128.0,False,-0.016685928629608507,-1.344084794044992,-0.00020258711756312824,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,253.1699981689453,5215.759765625,17.010000228881836,5675.0,-928.8999938964844,2.3999999463558197,0.19999999552965164,-0.0,-2057.899932861328,128.0,0.0,,-0.00963996013264705,-2.9795094815450454,1.871920902652122e-06,True,6,6,150.0,False,False,
95,5341,160,False,False,0,8691.5484175267,-395.3999938964844,-3537.1201171875,437.6700134277344,-1705.2999877929688,22348.89892578125,-11075.10009765625,-5784.69970703125,528.8000106811523,-1502.5,0.0,0.5066470134925674,-0.40622738622928006,2.2977584536167415,bf81d8692db,games5425898691,19.0,-357.75,-3823.550048828125,499.6300048828125,-4551.300048828125,13218.00048828125,1251.9999694824219,-1956.0000610351562,-2395.5999755859375,-4547.9998779296875,255.0,236.0,,-0.3049586008172181,1.3746702775045208,-1.2304547667178114,True,7,52.88719118282361,True,False,8,,76561198039309853,enpitsu,29.0,-444.2300109863281,-2736.820068359375,483.7099914550781,5379.0997314453125,2501.300048828125,1233.6000061035156,338.10001373291016,98.80000114440918,-256.3999938964844,128.0,128.0,False,-0.42092573100541936,-0.9530344756756618,1.2420882714842134,True,2,False,False,177.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,95.86000061035156,40.56999969482422,17.010000228881836,-444.90001678466797,-13848.00048828125,2.199999988079071,-0.19999999552965164,-3.100000023841858,461.6999816894531,248.0,255.0,False,0.00957043165386935,-1.6304398394573758,0.0002182759143360277,True,230.0,False,4,False,4,,Boss_Dems,7446556733963769775,10.0,-1147.5699462890625,-2015.8299560546875,17.010000228881836,8342.100219726562,-5339.6002197265625,2.0999999344348907,1.0000000149011612,-0.5999999865889549,-680.8000183105469,255.0,108.0,,0.009532849608598883,-0.5720794771673066,-0.00011009912832051812,True,12,10,77.0,False,False,
96,5419,163,False,False,1,6429.077942570375,701.0,-1286.1199951171875,159.99000549316406,4704.5001220703125,-21933.30078125,3539.89990234375,3785.4998779296875,82.10000038146973,3889.5001220703125,1.0,-0.21653632375142357,-1.1484359355601734,-2.1079390681299333,6980277146675983970,ICW-Tazzajkad,10.0,610.4099731445312,-1082.93994140625,110.63999938964844,-2292.899932861328,-20757.900390625,3700.1998901367188,1364.1000366210938,-3965.4000854492188,2.8999999165534973,252.0,0.0,False,0.1467699021563363,-1.9632465335242295,0.05202944437761249,True,5,198.99190543287543,True,False,6,,7446556733963769775,Boss_Dems,11.0,-1675.050048828125,673.5399780273438,16.989999771118164,-15556.600341796875,-12524.000244140625,5.0,-0.7000000029802322,-0.29999999329447746,-1913.8999938964844,255.0,0.0,,-0.009600920666347644,-0.6138792367162397,-9.784885584233944e-05,False,12,10,False,0.0,False,,enpitsu,76561198039309853,29.0,-1251.4599609375,1757.5400390625,17.049999237060547,-5713.900146484375,2904.5999145507812,3.1999999284744263,1.0000000149011612,-0.7000000029802322,2229.7000122070312,255.0,255.0,False,-0.016642758572788283,0.4967867823982496,0.0001590677806268621,True,177.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,1065.47998046875,-98.04000091552734,92.2300033569336,3629.7000122070312,-20232.900390625,-142.29999542236328,5046.499938964844,2180.8999633789062,159.60000038146973,255.0,128.0,,1.0560705550779872,0.659323087728178,2.6812378327894795,True,10,9,31.0,False,False,
97,5542,167,False,False,0,2312.3076560373534,-2088.6298828125,3158.989990234375,295.6700134277344,16949.69970703125,6541.199951171875,-4829.800109863281,-2500.399932861328,-907.6999664306641,5377.9998779296875,0.0,0.43599283437987857,1.2232607812495988,2.493845951061875,bf81d8692db,games5425898691,19.0,-2254.56005859375,3093.18994140625,258.9200134277344,21443.798828125,-8011.199951171875,2231.300048828125,2740.10009765625,4746.700134277344,457.79998779296875,255.0,130.0,,0.12302957165914617,-0.5132282297088187,0.08502939301762338,True,11,173.3540557840819,True,False,12,,76561198039309853,enpitsu,29.0,-3371.1201171875,-186.99000549316406,17.049999237060547,-17648.199462890625,2455.0999450683594,2.7000001072883606,-0.29999999329447746,0.5999999865889549,-3087.3001098632812,255.0,0.0,False,0.016765658077927827,2.2030075789920085,-3.9188620706244336e-05,True,2,False,False,139.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,-1581.1700439453125,3529.1298828125,17.010000228881836,7732.60009765625,-1857.4000549316406,2.5,-0.09999999776482582,0.0,2537.5,243.0,255.0,False,0.00952772751046028,-0.1981161612989586,2.353203904622901e-05,True,193.0,False,6,False,6,,Boss_Dems,7446556733963769775,11.0,291.2099914550781,4872.25,16.989999771118164,-14595.10009765625,-3260.2999877929688,4.600000083446503,0.0,-2.0999999344348907,148.50000381469727,0.0,135.0,,0.009813419879285596,-2.9133961582335592,-1.0317928044199912e-05,True,12,10,255.0,False,False,
98,5572,168,False,False,1,8901.707266153611,544.3800048828125,-3754.760009765625,242.47000122070312,-8518.699951171875,23105.50048828125,9638.699951171875,4147.0001220703125,-2875.7998657226562,3245.2999877929688,1.0,-0.49060941817471987,-0.2691534793243451,0.3644882737989958,7446556733963769775,Boss_Dems,11.0,539.0,-3962.830078125,132.38999938964844,-231.29999160766602,17816.300048828125,3703.599853515625,-1228.7000274658203,-1529.9000549316406,1369.6000671386719,255.0,207.0,,0.08936188703455883,1.514417044480981,-0.02787953527167877,True,11,233.0,False,False,14,,6980277146675983970,ICW-Tazzajkad,10.0,725.9500122070312,-3759.5,17.010000228881836,-8260.10009765625,-4950.299987792969,0.0,0.3999999910593033,-0.0,-81.19999885559082,255.0,128.0,False,-0.009521864370438605,-0.5310931807154489,7.93980044934486e-05,True,6,6,False,183.61757422262622,True,,enpitsu,76561198039309853,29.0,3138.929931640625,-251.5399932861328,17.049999237060547,-14035.699462890625,-808.4999847412109,-2.0999999344348907,1.0000000149011612,-0.3999999910593033,-64.20000076293945,255.0,0.0,False,-0.016722747973242955,-0.050098231074571536,4.6616695124211795e-05,True,179.76625372004764,True,2,False,False,,games5425898691,bf81d8692db,19.0,45.63999938964844,-2132.89990234375,175.44000244140625,-20746.79931640625,9092.899780273438,-3157.3001098632812,-731.3999938964844,-979.0000152587891,271.299991607666,255.0,128.0,,0.6740648990542353,0.8204953912666929,0.33467061739795034,True,12,12,164.0,False,False,
99,5653,171,False,False,0,8333.451252729634,1863.800048828125,-2723.199951171875,220.2100067138672,13567.099609375,6179.2999267578125,-2000.8000183105469,1389.9000549316406,-1103.7000274658203,5731.400146484375,0.0,-0.1420423864572789,-0.15358134187182038,1.2641416939891594,76561198039309853,enpitsu,29.0,1831.050048828125,-2861.260009765625,175.08999633789062,19280.30029296875,-3177.0999145507812,1645.5000305175781,-5335.4998779296875,785.2999877929688,-1079.4999694824219,128.0,255.0,False,0.07500043774103324,0.02101005714708953,-0.6900475967063575,True,1,74.0,False,False,4,,bf81d8692db,games5425898691,19.0,2368.610107421875,-3096.659912109375,21.959999084472656,-16956.500244140625,-12550.999755859375,3002.0001220703125,-0.19999999552965164,-0.29999999329447746,-1941.300048828125,255.0,4.0,,0.009572283863694946,-2.5764609218997157,-5.772151492050072e-05,True,13,12,False,109.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,3574.93994140625,2960.199951171875,17.010000228881836,3694.5999145507812,-18971.500244140625,2.0999999344348907,-0.9000000357627869,5.0,-732.0999908447266,250.0,9.0,False,0.009599485017050565,-1.3777537734728535,-2.8695599359828497e-05,True,130.0,False,6,False,6,,Boss_Dems,7446556733963769775,11.0,2121.3798828125,-377.4599914550781,15.90999984741211,18732.80029296875,-12483.900146484375,-308.0999946594238,-1213.3000183105469,544.3000030517578,-749.4000244140625,246.0,128.0,,0.015534414091214652,-0.6471472999537132,-0.00025351832905810183,True,16,14,216.0,False,False,
100,5683,172,False,False,1,5025.364179905333,-3144.8798828125,2152.429931640625,134.17999267578125,4678.999938964844,4557.9998779296875,6552.60009765625,4803.2000732421875,-3232.60009765625,-1574.2999267578125,1.0,0.5340502319971311,-1.5297750347634647,-0.4814431256856903,7446556733963769775,Boss_Dems,11.0,-3250.090087890625,2056.43994140625,17.010000228881836,65.10000228881836,12511.099853515625,2.3999999463558197,-0.29999999329447746,0.5000000074505806,-1749.6000671386719,0.0,0.0,,-0.009912307891146534,1.6264037562499853,-7.722897725116889e-05,True,14,201.0,False,False,16,,6980277146675983970,ICW-Tazzajkad,10.0,-3731.14990234375,-908.5999755859375,17.010000228881836,639.5999908447266,18458.699951171875,2.3000000417232513,-0.0,0.7999999821186066,-1906.6000366210938,250.0,0.0,False,-0.009582186039362508,1.6671987463610916,-8.031688252366254e-05,True,6,6,False,161.0,False,,enpitsu,76561198039309853,29.0,-3941.320068359375,3208.169921875,77.87000274658203,-14131.8994140625,2966.6000366210938,213.70000839233398,2613.900146484375,4828.699951171875,-316.70000076293945,255.0,255.0,True,0.2385819880601096,-0.3724109764853736,0.2546414803485711,True,74.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-476.9200134277344,4317.18994140625,16.65999984741211,10200.800170898438,3639.5001220703125,-298.8999938964844,820.5999755859375,223.79999160766602,3814.2001342773438,255.0,0.0,,-0.0045272320832380735,-2.5703312235154616,0.008504520077213461,True,14,12,109.0,False,False,
101,5731,174,False,False,1,3920.69846628711,-2341.760009765625,2928.93994140625,280.3900146484375,12346.800537109375,7937.2998046875,701.8000030517578,99.79999542236328,-4145.799865722656,2825.4998779296875,1.0,0.18855347218035226,2.468604609370403,-2.8069561499559863,7446556733963769775,Boss_Dems,11.0,-2537.969970703125,2804.75,203.38999938964844,12495.799560546875,4147.200012207031,-152.10000038146973,4104.700012207031,3632.60009765625,452.79998779296875,255.0,8.0,,-0.18633137060302027,2.3664091335742348,1.9055373859320488,True,15,160.0,False,False,18,,6980277146675983970,ICW-Tazzajkad,10.0,-1675.0899658203125,1208.7900390625,17.010000228881836,15570.50048828125,12581.099853515625,1.899999976158142,0.5000000074505806,0.3999999910593033,0.7999999821186066,251.0,128.0,False,-0.00959371119176984,2.4618446280960904,-5.816286745868106e-05,True,6,6,False,165.0,False,,enpitsu,76561198039309853,29.0,-3307.330078125,2965.820068359375,17.030000686645508,6001.199951171875,13213.1005859375,1.5999999642372131,-0.29999999329447746,-0.0,2208.3999633789062,255.0,255.0,False,-0.01675644363694851,1.9307174884759433,-8.570194554824512e-06,True,23.882176294121685,True,4,False,2,,games5425898691,bf81d8692db,19.0,683.5999755859375,4043.0,17.010000228881836,3965.7998657226562,10410.999755859375,2.5,-0.09999999776482582,-0.0,2382.7999877929688,255.0,255.0,,-0.009535510078784289,1.8757369407193307,1.6788337473365228e-05,True,14,12,109.0,False,False,
