,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
79,4754,148.0,False,False,1,10324.33900196341,-1518.1500244140625,-4898.1201171875,335.94000244140625,-4525.0,8571.500244140625,4120.400085449219,16.00000023841858,410.49999237060547,119.0999984741211,1.0,0.5010810559751434,-0.8991061174228909,1.765376896641768,b05d1ada1eb,FRUNKY4040,17.0,-1517.1300048828125,-5003.6298828125,221.4499969482422,-4303.500061035156,-1450.7000732421875,3070.2999877929688,-4289.89990234375,-513.4000015258789,-220.40000915527344,252.0,128.0,,0.08917748651705011,-0.29256901166722776,0.34779980668601723,,93.0,False,False,4,4,,5015981471864310181,Flavsk1,7.0,-2884.590087890625,-1339.2900390625,17.0,5924.000244140625,-12795.0,3.3000001311302185,0.09999999776482582,-0.7999999821186066,0.0,241.0,128.0,,-0.0096016805758705,-2.00442640209241,-7.241832154213184e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,27,-128.02000427246094,-1859.449951171875,17.049999237060547,-1040.8999633789062,-6385.7000732421875,2.5999999046325684,-1.2999999523162842,0.29999999329447746,0.0,255.0,,,-0.016779492745135422,-1.4091667368707,1.115943404638813e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1852.530029296875,-4912.43994140625,193.60000610351562,17499.100341796875,1965.0,2251.7999267578125,-4827.200012207031,1175.4000091552734,-2359.2999267578125,255.0,255.0,,0.26583917587118433,2.8981328609825057,-0.6026129356947485,True,5,False,6,220.5295225881761,True,
80,4797,149.0,False,False,1,9273.551393937281,-2204.75,-3599.800048828125,191.08999633789062,-8508.099975585938,4814.599914550781,13194.000244140625,-5894.1998291015625,-1121.2000274658203,21.400001049041748,1.0,0.8553075807555794,-1.491027353056949,1.0778762653367278,5015981471864310181,Flavsk1,7.0,-2185.820068359375,-3543.85009765625,46.20000076293945,720.4000091552734,-17736.199951171875,3470.5999755859375,0.19999999552965164,-6.200000047683716,-572.7999877929688,255.0,128.0,,-0.009611913628853106,-1.5459204977815002,0.00046032634687039194,True,222.0,False,4,False,6,,b05d1ada1eb,FRUNKY4040,17.0,-2445.419921875,-4940.43017578125,14.890000343322754,-6824.4000244140625,8493.499755859375,-602.5,2744.2999267578125,-1062.9000091552734,-99.70000267028809,255.0,128.0,,-2.4314932261982372e-05,0.943712892481767,0.007370638970571712,True,False,4,4,93.0,False,,enpitsu,76561198039309853,27,-1586.030029296875,-2229.72998046875,17.049999237060547,-14055.0,1798.0000305175781,2.8999999165534973,-1.0999999940395355,0.09999999776482582,-1418.3000183105469,255.0,0.0,,-0.016775711121422295,0.11734223956042612,-0.0004395708547515235,True,136.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,1053.010009765625,-4544.9501953125,16.760000228881836,17871.700439453125,5423.900146484375,51.599998474121094,30.59999942779541,1.0000000149011612,1686.3999938964844,255.0,255.0,,-0.010040806092617968,2.8134422717800285,-0.0014928069211396732,True,6,False,6,210.0,False,
81,4911,153.0,False,False,1,8129.588314128883,-3118.0400390625,-1929.489990234375,117.44999694824219,-18323.299560546875,25240.90087890625,9337.39990234375,-983.8999938964844,5877.2998046875,-698.7000274658203,1.0,0.881440272979045,-1.1521361470556561,0.9816911061850475,5015981471864310181,Flavsk1,7.0,-2913.72998046875,-2161.64990234375,75.36000061035156,-16901.99951171875,14683.1005859375,3288.9999389648438,-1497.2999572753906,-2700.8999633789062,770.8999633789062,255.0,190.0,,-0.11215452358185829,0.8180166846741876,-0.0059039727165396075,True,211.0,False,5,False,8,,b05d1ada1eb,FRUNKY4040,17.0,-2502.679931640625,-1435.510009765625,1153.9200439453125,10264.000244140625,7359.0997314453125,-5524.6002197265625,158.50000381469727,32.40000009536743,-420.09998321533203,255.0,128.0,,-0.04671808230754643,1.8430405703216848,1.2352854568343858,True,4,4,6,36.0,False,,enpitsu,76561198039309853,27,-3242.7099609375,3866.47998046875,17.049999237060547,4249.599914550781,15927.099609375,2.8999999165534973,-1.4000000059604645,-5.299999713897705,-1065.0,255.0,0.0,True,-0.01678149302048681,1.8488854282431666,-3.73195294347846e-05,True,93.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1176.72998046875,240.85000610351562,17.010000228881836,-7576.300048828125,13985.899658203125,2.0000000298023224,0.19999999552965164,-0.7999999821186066,-18.799999952316284,255.0,128.0,,-0.009579429203117475,1.0770918171582031,7.71621167580625e-05,True,6,False,6,200.0,False,
82,4965,155.0,False,False,0,7686.439040761005,2499.43994140625,-1755.8199462890625,225.6199951171875,13801.700439453125,10669.200439453125,2151.3999938964844,1887.7000427246094,1222.6000213623047,1505.8999633789062,0.0,0.35993195375802534,-1.6041349386363564,-2.3481397888206126,bf81d8692db,games5425898691,19.0,2410.919921875,-1837.8800048828125,183.72999572753906,2752.39990234375,1911.1000061035156,827.0999908447266,-2162.4000549316406,3342.9998779296875,-2493.300018310547,255.0,172.0,,1.2625627264489534,1.4586631099312684,0.6149800886741185,True,200.0,False,7,False,8,,76561198039309853,enpitsu,27.0,1946.0999755859375,-3110.389892578125,17.049999237060547,818.1999969482422,7985.5999755859375,2.5999999046325684,1.5000000596046448,-1.4000000059604645,-84.20000076293945,255.0,128.0,False,0.01718013144992015,1.4549828922329309,0.0001350454147832291,True,False,False,False,255.0,False,,FRUNKY4040,b05d1ada1eb,17,741.3599853515625,27.09000015258789,17.31999969482422,-10019.299926757812,-1963.6000061035156,-245.59999465942383,-69.20000076293945,489.59999084472656,-2596.7999267578125,255.0,6.0,,0.021162120748963554,-3.004260333069516,0.02736532386663165,True,36.0,False,6,4,4,,Flavsk1,5015981471864310181,6.0,3453.340087890625,254.5399932861328,17.010000228881836,-11052.900390625,4287.9998779296875,2.199999988079071,-4.699999988079071,-1.1999999731779099,305.6999969482422,255.0,193.0,False,0.009392984146166511,2.7478228288514943,6.827756501376849e-05,True,6,False,8,211.0,False,
83,5051,158.0,False,False,0,6594.171363812715,3734.159912109375,444.82000732421875,364.5899963378906,-4088.900146484375,17391.99951171875,10188.699951171875,5875.10009765625,-452.20001220703125,1130.5000305175781,0.0,0.6558964839966003,3.0234685469669045,0.2834897825097929,bf81d8692db,games5425898691,19.0,3749.139892578125,338.3500061035156,182.8000030517578,3502.9998779296875,19312.900390625,2349.2999267578125,-1215.199966430664,-1778.0000305175781,-389.1999816894531,255.0,210.0,,-0.7886833340967767,1.6492456569449925,-0.3729276662561847,True,220.58953100635154,True,9,False,10,,76561198039309853,enpitsu,27.0,1862.3699951171875,-2300.169921875,17.049999237060547,-321.19998931884766,10658.900146484375,2.5999999046325684,0.0,0.7999999821186066,2.7000001072883606,255.0,128.0,,0.016696433343135732,1.6013631561212376,-7.296878241838827e-05,True,False,False,False,255.0,False,,FRUNKY4040,b05d1ada1eb,17,-168.77999877929688,4564.490234375,17.0,8911.900024414062,15091.400146484375,3.4999999403953552,0.0,0.0,-1967.7999877929688,255.0,0.0,,0.009596943639186527,0.9661682921138922,-4.079639003097793e-06,True,31.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,1337.260009765625,1383.6300048828125,106.26000213623047,-3573.800048828125,17075.899658203125,-480.09998321533203,-4576.9000244140625,-766.6000366210938,-11.000000238418579,255.0,128.0,,-1.1674736682641913,1.74242412385103,-0.006112353194154881,True,8,False,10,211.0,False,
84,5174,163.0,False,True,0,3330.7257538567906,2088.489990234375,3661.300048828125,428.5299987792969,-12554.200439453125,13033.199462890625,6101.300048828125,5991.500244140625,18.200000524520874,318.29999923706055,0.0,-0.847838882839471,-3.114877919340396,-1.3157652156674173,bf81d8692db,games5425898691,19.0,2205.75,3462.10009765625,367.7699890136719,-10245.0,9020.0,2378.9999389648438,-3217.3001098632812,4296.199951171875,1200.2999877929688,255.0,3.0,,0.3914233308046969,1.9104998328132408,1.2051897224751682,True,132.96497191152267,True,11,False,12,,76561198039309853,enpitsu,27.0,916.469970703125,-251.19000244140625,17.049999237060547,-21.30000114440918,-15.099999904632568,2.3999999463558197,1.1999999731779099,-1.4000000059604645,-6.9999998807907104,255.0,128.0,False,0.01728503395476388,1.4656416892530884,6.058907384485774e-05,True,False,False,False,255.0,False,,FRUNKY4040,b05d1ada1eb,17,2230.1201171875,4239.93994140625,17.010000228881836,-10412.5,-6655.7000732421875,2.0999999344348907,-3.3000001311302185,-1.7000000178813934,-1002.3000335693359,255.0,128.0,,0.009567840715019725,-2.642421796893835,0.00018408250319280184,False,255.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,-2.619999885559082,5225.68994140625,17.010000228881836,842.3999786376953,-846.2000274658203,2.0999999344348907,0.7000000029802322,0.5000000074505806,0.0,255.0,128.0,,0.00939239711372532,-0.7876047883064572,-1.7687422508243556e-05,True,8,False,10,255.0,False,
85,5239,165.0,False,False,1,9245.622782523096,283.7699890136719,-4085.330078125,207.9199981689453,11427.19970703125,18263.599853515625,9255.499877929688,5065.4998779296875,-433.6000061035156,-3007.3001098632812,1.0,0.03688036646427254,-2.7579242461799294,-2.543494593538724,5015981471864310181,Flavsk1,7.0,227.02999877929688,-4212.0400390625,90.06999969482422,7809.1998291015625,16751.400146484375,2647.5,-5023.599853515625,2238.2000732421875,-52.800002098083496,255.0,84.0,,-0.7049870199066783,1.9759285105953737,0.012239468267274695,True,208.0,False,9,False,12,,b05d1ada1eb,FRUNKY4040,17.0,497.57000732421875,-4915.68017578125,17.020000457763672,10304.7998046875,8494.7998046875,1.0999999940395355,-0.09999999776482582,-0.19999999552965164,2239.7999572753906,255.0,255.0,,-0.00958030020551749,2.3878820601922293,2.613144281470017e-05,True,4,4,6,255.0,False,,enpitsu,76561198039309853,27,-793.0900268554688,-89.93000030517578,17.049999237060547,6022.1002197265625,-3925.7000732421875,3.100000023841858,-0.0,0.09999999776482582,2412.2999572753906,255.0,255.0,False,-0.016655976443243174,-2.5660015260660285,2.633620981386111e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,755.1099853515625,-4838.52001953125,16.979999542236328,17816.500244140625,4767.0001220703125,5.799999833106995,2.8999999165534973,1.0000000149011612,575.099983215332,255.0,227.0,,-0.0095653214758249,2.879531400805042,4.7126708326659726e-05,True,12,False,12,78.0,False,
86,5316,168.0,False,False,0,6374.344005584885,-3344.6201171875,-745.280029296875,233.2100067138672,-12415.999755859375,20088.199462890625,2821.4999389648438,-2578.9999389648438,1547.7999877929688,-5191.5997314453125,0.0,0.5880923269981426,-2.5425728658747624,1.8202511560452912,76561198039309853,enpitsu,27.0,-3260.75,-924.77001953125,147.6199951171875,-20568.701171875,10005.399780273438,2412.5,-2493.699951171875,-4902.099914550781,-6.200000047683716,255.0,0.0,,0.6753445530079765,2.6700795821388263,-0.0007808970945067489,True,130.0,False,1,False,2,,bf81d8692db,games5425898691,19.0,-2978.969970703125,2.450000047683716,16.989999771118164,-20009.7998046875,-6814.5001220703125,4.799999892711639,-0.3999999910593033,-0.19999999552965164,-1968.0999755859375,255.0,0.0,,0.009573654038320351,-2.88684360538928,-5.205926610747514e-05,True,12,False,12,0.0,False,,FRUNKY4040,b05d1ada1eb,17,-2345.169921875,1491.739990234375,17.020000457763672,-6601.199951171875,-12458.699951171875,0.7000000029802322,0.0,0.0,-24.000000953674316,255.0,128.0,,0.009592515638931686,-2.061193221863105,2.1947674505730907e-05,,255.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,-3216.8701171875,-484.55999755859375,74.23999786376953,-14038.499755859375,-17445.799560546875,3094.5999145507812,305.49999237060547,-222.70000457763672,-10.0,255.0,128.0,,0.016648871605026885,-2.254470221014438,-0.0030975416443517682,True,12,False,16,239.0,False,
87,5405,171.0,False,False,1,8352.234750835167,2484.47998046875,-3059.7900390625,97.5,2635.7000732421875,-2142.4000549316406,2970.7000732421875,5489.4000244140625,-748.6000061035156,-2303.2000732421875,1.0,0.22073156619270276,0.30968181053411803,-2.04653138727787,b05d1ada1eb,FRUNKY4040,17.0,2341.81005859375,-3093.659912109375,16.59000015258789,-2235.8999633789062,857.6000213623047,-67.60000228881836,133.00000190734863,99.89999771118164,-1077.5,0.0,255.0,,0.002680027444547978,0.6196086579773038,-0.009593081407521754,False,224.0,False,4,4,6,,5015981471864310181,Flavsk1,7.0,2957.10009765625,840.8800048828125,97.8499984741211,-7051.099853515625,-21615.30029296875,-167.09999084472656,5388.499755859375,-1100.999984741211,39.20000076293945,255.0,128.0,False,-0.7591085830963265,1.7792004396089087,3.1316963044817316,True,15,False,18,221.0,False,,enpitsu,76561198039309853,27,3560.14990234375,-181.52999877929688,13.739999771118164,-2860.5999755859375,-343.4000015258789,553.1999969482422,62.30000019073486,94.49999809265137,-1876.3999938964844,255.0,128.0,False,-0.021143344038460937,-0.050643126150189864,0.004502187795930234,True,130.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1586.199951171875,630.3900146484375,17.0,-15294.69970703125,-16191.400146484375,3.6000001430511475,0.3999999910593033,0.19999999552965164,1963.2000732421875,255.0,255.0,,-0.009583101385713593,-0.8896583491804715,4.405486445538674e-05,True,12,False,12,149.0,False,
88,5430,172.0,False,False,1,8592.251057326079,2723.889892578125,-3255.570068359375,94.33000183105469,1631.9999694824219,-2913.900146484375,1792.1000671386719,3193.2998657226562,1788.5000610351562,-2303.2000732421875,1.0,0.17288075876410425,0.15290561750581744,-1.340129812578394,b05d1ada1eb,FRUNKY4040,17.0,2525.919921875,-3365.3701171875,17.0,5606.300048828125,-5357.9998779296875,3.400000035762787,-1.0000000149011612,1.0999999940395355,72.69999980926514,0.0,128.0,,-0.00969403543159252,0.7445293545670452,-0.00016555155400185627,True,224.0,False,4,4,6,,5015981471864310181,Flavsk1,7.0,2288.2900390625,-1144.239990234375,16.440000534057617,-10062.5,-20186.199951171875,102.10000038146973,-13.700000047683716,3.8999998569488525,-1574.7999572753906,255.0,18.0,False,-0.01043479568468252,-1.0563929691702767,-0.00033851650835966786,True,16,False,18,221.0,False,,enpitsu,76561198039309853,27,3484.489990234375,-148.6300048828125,17.059999465942383,4644.200134277344,2180.0,1.899999976158142,0.19999999552965164,0.19999999552965164,2079.7000122070312,0.0,0.0,False,-0.016928973234971716,-0.6817806457506232,5.787191894149984e-05,True,130.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1771.1199951171875,-1288.1300048828125,17.0,12098.199462890625,-19560.999755859375,0.9000000357627869,-0.7999999821186066,1.0000000149011612,256.49999618530273,255.0,128.0,,-0.009609529891704122,-2.1435746021145294,-3.335159538798299e-05,True,12,False,12,86.31068379135543,True,
89,5454,173.0,False,False,1,8854.391035255518,2865.949951171875,-3492.469970703125,98.62999725341797,2754.7000122070312,3301.6000366210938,615.6999969482422,-1007.3999786376953,2182.4000549316406,-1526.9000244140625,1.0,0.4119005244551776,-1.2741944659005096,0.6449408935625798,b05d1ada1eb,FRUNKY4040,17.0,2865.030029296875,-3675.030029296875,79.58999633789062,-154.49999809265137,217.19999313354492,3481.7999267578125,-415.49999237060547,-475.6999969482422,-1288.699951171875,128.0,0.0,,-0.07292905068099986,0.8654251980777306,-0.0038797213156053605,False,224.0,False,4,4,8,,5015981471864310181,Flavsk1,7.0,1013.4400024414062,-2611.469970703125,17.010000228881836,-11432.80029296875,-18150.0,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,13.300000429153442,255.0,128.0,False,-0.009601493556717149,-1.0104372218256585,-7.149732095057568e-05,True,16,False,18,221.0,False,,enpitsu,76561198039309853,27,3639.77001953125,176.67999267578125,17.059999465942383,-821.3999938964844,-2662.3001098632812,1.5000000596046448,0.19999999552965164,-0.3999999910593033,-1455.0,255.0,128.0,False,-0.016614402658780048,-1.4185298212580257,-0.000165525114809056,True,130.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2832.050048828125,-3066.409912109375,17.0,6906.199951171875,-21938.60107421875,1.0999999940395355,0.29999999329447746,-1.2999999523162842,-1453.0000305175781,255.0,69.0,,-0.009601089185179035,-1.830474106231482,-0.00010822483463633867,True,12,False,12,11.183518307183379,True,
90,5457,173.0,False,False,0,2596.2128929380606,-2903.719970703125,3493.97998046875,117.9800033569336,-3993.5000610351562,26405.6005859375,10460.50048828125,5903.499755859375,-1032.699966430664,285.2000045776367,0.0,-0.727637163466165,1.1979350305091137,0.46359761591679,bf81d8692db,games5425898691,19.0,-2885.3798828125,3271.02001953125,17.0,-4959.700012207031,22458.798828125,0.9000000357627869,0.0,-0.09999999776482582,-495.40000915527344,255.0,90.0,,0.009590696623602043,1.755494761418846,0.00010668921254508596,True,1.784386886063444,True,12,False,12,,76561198039309853,enpitsu,27.0,-3631.3701171875,-153.3300018310547,17.059999465942383,1388.699951171875,3446.400146484375,1.5000000596046448,0.0,0.5000000074505806,-1788.5000610351562,255.0,128.0,False,0.0166265248317553,1.2946524854129255,-0.0001381730082946034,True,2,False,2,130.0,False,,FRUNKY4040,b05d1ada1eb,17,-2869.3798828125,3672.2900390625,115.43000030517578,-4047.3001098632812,-2516.300048828125,2441.199951171875,2907.7999877929688,-2995.4998779296875,-2553.300018310547,128.0,4.0,,0.21780899520184724,-1.0277964445074774,0.06268583159078059,False,224.0,False,8,4,5,,Flavsk1,5015981471864310181,7.0,-927.8499755859375,2747.68994140625,17.010000228881836,11400.899658203125,18169.3994140625,2.0999999344348907,0.3999999910593033,0.5000000074505806,4.300000071525574,255.0,128.0,False,0.009601513246836007,1.011004460923132,-6.877395289598326e-05,True,16,False,18,221.0,False,
91,5532,176.0,False,False,0,3548.2994942257424,-3591.280029296875,2832.2099609375,887.530029296875,8315.900268554688,-5728.3001708984375,-3336.300048828125,2940.4000854492188,1827.2000122070312,1134.000015258789,0.0,0.22677591760675622,3.1169656512649855,2.038406508541333,bf81d8692db,games5425898691,19.0,-3694.949951171875,2894.2900390625,887.0599975585938,6445.10009765625,-5163.2000732421875,-414.1999816894531,-1649.9000549316406,-246.00000381469727,3562.0001220703125,255.0,241.0,,1.0754581570735113,0.3960960435903494,-2.273341335920615,True,218.0,False,14,False,14,,76561198039309853,enpitsu,27.0,-3392.510009765625,1594.199951171875,139.6300048828125,1025.8999633789062,11280.799560546875,3852.5,1546.1000061035156,-140.9000015258789,-0.5999999865889549,128.0,128.0,False,-0.3432194866555247,1.4792623719608289,0.0001788938920573199,True,2,False,4,77.15938946764958,True,,FRUNKY4040,b05d1ada1eb,17,-3653.9599609375,3180.320068359375,17.010000228881836,4447.200012207031,-10058.300170898438,2.3000000417232513,3.3000001311302185,0.0,1760.5000305175781,105.0,255.0,,0.009598527744732901,-1.1192398985450285,2.8517690210932718e-05,False,224.0,False,8,4,6,,Flavsk1,5015981471864310181,7.0,14.5600004196167,5601.18994140625,26.739999771118164,-1651.4999389648438,-7084.000244140625,-272.1999931335449,10.0,21.600000858306885,-337.90000915527344,208.0,76.0,False,0.04759078319002917,-1.7890424325755305,-0.008124654839172355,True,16,False,18,252.0,False,
92,5618,179.0,False,False,1,6419.17570875432,1455.3399658203125,-1254.760009765625,102.81999969482422,12550.2001953125,26560.70068359375,-2493.5000610351562,-2446.0000610351562,-5355.0,-1157.7999877929688,1.0,-0.6482019697442594,1.7866416317487934,-0.9854679752472572,5015981471864310181,Flavsk1,6.0,1349.6700439453125,-1412.18994140625,145.00999450683594,3329.7000122070312,22666.298828125,-2037.1000671386719,-5151.9000244140625,-1803.6000061035156,-673.7000274658203,255.0,171.0,,-0.16213723272934702,2.217945349167591,-0.47288447424623437,True,161.0,False,17,False,20,,b05d1ada1eb,FRUNKY4040,17.0,1863.27001953125,-986.3800048828125,17.010000228881836,-12778.1005859375,18930.30029296875,2712.9998779296875,143.00000190734863,-659.0000152587891,-1911.199951171875,255.0,128.0,,-0.010051788256868647,1.284396728465735,-0.005881347589708016,True,6,4,10,158.16023222349023,True,,enpitsu,76561198039309853,27,319.239990234375,-4244.169921875,17.030000686645508,-6765.3997802734375,16607.2998046875,5.0,0.09999999776482582,-0.29999999329447746,-518.1000137329102,255.0,128.0,False,-0.016778725684327245,1.2306511311096995,0.00024944459822573645,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1987.06005859375,-1013.5700073242188,16.989999771118164,-11284.69970703125,15988.399658203125,-1.1999999731779099,-228.70000839233398,463.3000183105469,-5475.5999755859375,255.0,128.0,,-0.008052243279650623,0.8767104387462876,0.005776294115113859,True,14,False,14,110.40757825554059,True,
93,5624,179.0,False,False,0,4511.229921449975,-1697.1600341796875,700.47998046875,125.44999694824219,4954.200134277344,-10893.399658203125,9050.2001953125,3787.60009765625,-3233.0999755859375,3346.6000366210938,0.0,0.8343500147716488,3.067864141439119,-2.781491974668652,bf81d8692db,games5425898691,19.0,-1763.6099853515625,615.5599975585938,16.940000534057617,9658.400268554688,-18893.599853515625,-12.799999713897705,-42.60000228881836,194.50000762939453,1502.5,255.0,255.0,,0.007350632839361379,-1.0816471511387393,0.006528998185550911,True,91.68359561889402,True,14,False,14,,76561198039309853,enpitsu,27.0,-220.4600067138672,3962.659912109375,17.030000686645508,5535.30029296875,-17020.0,5.0,-0.19999999552965164,0.7000000029802322,-50.39999961853027,255.0,0.0,False,0.016781576277318345,-1.2621188001118768,7.823891815793756e-05,True,4,False,4,0.0,False,,FRUNKY4040,b05d1ada1eb,17,-1706.25,642.4400024414062,49.91999816894531,8908.900146484375,-21159.49951171875,1379.7999572753906,-146.19999885559082,451.5999984741211,-1716.4999389648438,255.0,128.0,,-0.0011975691678728052,-1.5839093102439792,-0.1067961222086478,True,139.4362495868437,True,10,4,6,,Flavsk1,5015981471864310181,6.0,-1377.4200439453125,1069.1300048828125,135.2899932861328,-1644.4000244140625,-20531.8994140625,-163.29999923706055,4979.599914550781,2096.4999389648438,-1028.3999633789062,255.0,144.0,,0.4477106746754586,-2.8204872864835293,-1.7049871433051105,True,17,False,20,161.0,False,
94,5692,182.0,False,False,1,3286.1538915541173,521.4600219726562,1875.260009765625,365.80999755859375,-9527.5,8428.800048828125,9124.7998046875,-4953.399963378906,2503.5000610351562,2279.4000244140625,1.0,-0.605413759887164,-1.7725778434239574,0.4996342397487639,5015981471864310181,Flavsk1,7.0,567.7899780273438,1863.3399658203125,206.83999633789062,-10057.80029296875,1512.7999877929688,2947.9998779296875,-912.9000091552734,-2402.5999450683594,-503.4000015258789,255.0,128.0,,0.332409469628285,0.09967160054079471,0.010188828716269277,True,161.0,False,18,4,22,,b05d1ada1eb,FRUNKY4040,17.0,551.8400268554688,1881.739990234375,52.15999984741211,-2952.0001220703125,907.5,3605.4998779296875,41.500000953674316,122.89999961853027,-1810.3999328613281,0.0,0.0,,-0.004521725238633454,0.3594414756371577,0.0001709321755320925,False,6,4,11,103.0,False,,enpitsu,76561198039309853,27,-103.91000366210938,1504.4599609375,17.030000686645508,-3123.5000610351562,22613.60107421875,5.099999904632568,-0.0,0.09999999776482582,3.8999998569488525,255.0,128.0,False,-0.016779734821450048,1.4330960033388844,-1.2967214386794673e-05,True,63.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,241.97999572753906,2176.409912109375,150.74000549316406,7795.9002685546875,-1600.8000183105469,2599.5001220703125,3814.2001342773438,-3672.39990234375,-1488.3000183105469,255.0,0.0,,0.5217509688767149,-2.317515869559602,0.44340652255464025,True,15,False,16,64.79965594763397,True,
95,5775,185.0,False,False,0,9942.736598966729,2261.8701171875,-4287.93017578125,120.69000244140625,20566.10107421875,4865.7000732421875,-2225.2000427246094,5489.2999267578125,-803.4999847412109,415.9000015258789,0.0,1.0179788797167129,2.012896706516166,1.1942824951115154,76561198039309853,enpitsu,27.0,2113.449951171875,-4380.39013671875,96.66000366210938,16761.199951171875,4262.699890136719,1137.0999908447266,-4384.800109863281,3296.7999267578125,391.89998626708984,255.0,255.0,False,0.668752126884026,0.0591942937368626,-0.5877090554641191,True,4.0,False,7,False,8,,bf81d8692db,games5425898691,19.0,-2601.1201171875,-2990.68994140625,16.989999771118164,-7467.80029296875,-10654.300537109375,4.600000083446503,0.29999999329447746,0.7000000029802322,0.0,255.0,128.0,,0.009580773116088195,-2.1821558940880825,6.470501721326692e-05,True,16,False,16,0.0,False,,FRUNKY4040,b05d1ada1eb,17,984.6400146484375,-2209.090087890625,17.010000228881836,12503.199462890625,3760.8999633789062,2.0999999344348907,0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,0.00953403449166727,0.29220525429074545,-5.2983742458434e-05,True,103.0,False,12,4,8,,Flavsk1,5015981471864310181,7.0,2867.449951171875,-3765.580078125,76.0999984741211,7535.7000732421875,-11124.599609375,2699.89990234375,-39.000000953674316,-45.70000171661377,1181.500015258789,34.0,249.0,,0.010634596157999412,-0.8817051207030855,0.0004524162495707983,True,18,4,24,115.0,False,
