,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
77,4581,132,True,True,1,2835.324073300391,699.97998046875,2311.4599609375,94.1500015258789,-6303.4002685546875,25848.20068359375,1215.8999633789062,-5379.89990234375,529.3999862670898,285.0,1.0,-1.362534083545747,-0.048848373413497896,-0.9099889498160573,2535415034069482,luk3f3rr13r,8.0,747.6099853515625,2104.070068359375,64.54000091552734,-8525.900268554688,18707.900390625,2981.7001342773438,-4066.099853515625,-2084.1000366210938,615.4000091552734,255.0,128.0,,-0.10894854083346124,1.0828361823444943,0.0018572642329261987,True,,False,12,11,False,,2535452288653959,Byrom ig,9.0,992.3800048828125,432.67999267578125,33.349998474121094,-907.7999877929688,22793.798828125,-2934.89990234375,-1481.1000061035156,-128.00000190734863,255.10000228881836,237.0,186.0,,0.03576736853287393,1.5189060741496125,0.05254869963824102,True,4,224.41942355709693,True,4,False,,enpitsu,76561198039309853,25,2830.179931640625,1832.199951171875,92.12999725341797,-13927.2998046875,18219.89990234375,1648.0000305175781,-4141.400146484375,-3618.9999389648438,20.899999141693115,255.0,128.0,,-0.9765725277809721,0.8469765691641208,0.005850753883830658,True,4,False,3,,False,,games5425898691,bf81d8692db,19.0,3347.929931640625,304.8399963378906,82.93000030517578,304.3000030517578,22753.5009765625,-774.8000335693359,-3996.4999389648438,110.10000228881836,-172.19999313354492,255.0,128.0,1.0141339127962772,1.343734334206007,-0.2399243506219059,True,,False,8,False,6,,
78,4868,134,False,False,1,5213.93873744064,4.170000076293945,2.9000000953674316,91.54000091552734,-30.59999942779541,12.699999809265137,491.19998931884766,-2863.599853515625,-1360.0,4989.800109863281,1.0,-0.061160768644752526,-0.04685512618703416,0.11969890777787429,2535452288653959,Byrom ig,8.0,-40.849998474121094,-158.02000427246094,110.3499984741211,7679.000244140625,1082.699966430664,5066.7999267578125,1081.2000274658203,-1331.0000610351562,5225.8001708984375,255.0,74.0,,-0.5081527482428859,1.7949931115006683,0.15981332097850084,True,0.0,False,4,3,False,,2535415034069482,luk3f3rr13r,8.0,6.739999771118164,-1635.81005859375,17.010000228881836,-450.49999237060547,14072.900390625,2.7000001072883606,-0.0,0.19999999552965164,82.60000228881836,253.0,128.0,,-0.009578253563384403,1.5291057062998539,-5.976641425324792e-05,True,False,89.0,False,False,False,,enpitsu,76561198039309853,25,20.139999389648438,120.62000274658203,103.0,-6572.80029296875,-1655.3999328613281,194.20000076293945,1391.3999938964844,-820.8000183105469,5257.2998046875,255.0,128.0,,-1.4482643032962972,1.7174178977788461,3.1065385480994627,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,19.0,-27.3700008392334,4362.08984375,17.010000228881836,2351.4999389648438,-6795.9002685546875,2.7000001072883606,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,-0.009457161806674337,-1.9039486240876051,2.7296862345179342e-05,True,116.0,False,4,False,4,,
79,4878,134,False,False,1,5152.961753249372,46.7599983215332,57.5,93.11000061035156,1131.6000366210938,1781.3999938964844,0.0,1022.3000335693359,292.00000762939453,5347.7001953125,1.0,-0.5846112599922063,-2.054998692961036,0.042038269685894726,2535452288653959,Byrom ig,8.0,238.25999450683594,-204.24000549316406,144.55999755859375,6786.199951171875,-1147.0999908447266,-155.600004196167,-5087.5,2074.199981689453,-253.4000015258789,255.0,64.0,,0.09244175987778168,-0.7020477937510392,-3.0152406052219,True,0.0,False,4,3,False,,2535415034069482,luk3f3rr13r,8.0,-2.490000009536743,-1061.469970703125,17.010000228881836,1598.9999389648438,13949.3994140625,2.7000001072883606,0.3999999910593033,4.4999998807907104,-1538.3000183105469,249.0,92.0,,-0.009573280247738078,1.7313478200347074,-0.0001195620264009277,True,False,119.0,False,False,False,,enpitsu,76561198039309853,25,-213.8699951171875,202.47000122070312,103.19000244140625,-5713.0999755859375,2090.2000427246094,-140.0,5407.1002197265625,841.2000274658203,552.2000122070312,255.0,128.0,,1.362411151094968,0.91869073435937,2.634622087678553,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,19.0,68.02999877929688,4086.429931640625,17.010000228881836,3164.4000244140625,-9144.89990234375,2.7000001072883606,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,-0.009483528840099155,-1.9039484923215442,8.51939602987263e-06,True,116.0,False,4,False,4,,
80,4907,135,False,False,1,5020.962818101461,143.27999877929688,175.77999877929688,93.11000061035156,858.0999755859375,976.9999694824219,0.0,-1070.6999969482422,940.4000091552734,5347.7001953125,1.0,-0.6331782974444903,-1.9719089973407684,0.5894883553392642,2535415034069482,luk3f3rr13r,8.0,153.83999633789062,8.470000267028809,114.76000213623047,308.50000381469727,6635.8001708984375,720.5999755859375,-362.20001220703125,1.0000000149011612,141.49999618530273,128.0,134.0,,-0.07601896453855816,1.54413108414358,0.0002047070584519022,True,119.0,False,4,False,False,,2535452288653959,Byrom ig,8.0,892.75,-218.63999938964844,16.989999771118164,5978.3001708984375,3330.4000854492188,9.900000095367432,4.099999964237213,-0.0,-142.2000026702881,255.0,128.0,,-0.009605422906604839,2.6469201899600496,-7.287096095098769e-05,True,4,0.0,False,4,False,,enpitsu,76561198039309853,25,-480.25,296.20001220703125,17.049999237060547,4017.39990234375,-815.1999664306641,3.400000035762787,-0.0,0.29999999329447746,1905.8000183105469,255.0,255.0,,-0.016602167731518538,-2.8513875681326355,7.647334639019892e-05,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,19.0,139.1199951171875,2569.10009765625,17.010000228881836,768.1999969482422,-19795.30029296875,0.19999999552965164,-0.0,-0.19999999552965164,58.400001525878906,255.0,128.0,-0.009601402635075291,-1.6161765180215035,-4.920472304129564e-05,True,64.99865806230933,True,4,False,4,,
81,4911,135,False,False,1,4897.8905643045,129.3000030517578,302.489990234375,93.08999633789062,-1014.8999786376953,8912.2998046875,0.0,-3085.10009765625,558.6999893188477,1868.9999389648438,1.0,-0.33892587382714157,-2.1331826782924557,0.27640886704756884,2535415034069482,luk3f3rr13r,8.0,161.9199981689453,96.38999938964844,120.04000091552734,547.9000091552734,5823.2000732421875,-101.99999809265137,222.29999542236328,57.69999980926514,-375.6999969482422,128.0,128.0,,-0.040277954717943494,1.6031601839244585,0.01279572029413431,True,119.0,False,4,False,False,,2535452288653959,Byrom ig,8.0,945.760009765625,-189.8000030517578,17.010000228881836,6657.80029296875,3579.4000244140625,2.800000011920929,0.29999999329447746,-0.3999999910593033,-28.80000114440918,254.0,128.0,,-0.00956597665168115,2.6523819321338182,1.3438728229746671e-05,True,4,31.0,False,4,False,,enpitsu,76561198039309853,25,-381.9700012207031,294.1400146484375,17.049999237060547,5978.4002685546875,843.4999847412109,3.6000001430511475,-0.19999999552965164,-0.0,2260.5999755859375,255.0,255.0,,-0.01663520190761137,3.02748540836328,4.7721094665079235e-05,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,19.0,157.36000061035156,2170.840087890625,17.010000228881836,1048.3000183105469,-21683.89892578125,0.19999999552965164,-0.0,-0.19999999552965164,3.100000023841858,255.0,128.0,-0.009601471869901516,-1.6195319867544054,-3.309613267976046e-05,True,52.43807288908188,True,4,False,4,,
82,4923,136,False,False,1,4553.133371765384,91.58000183105469,658.489990234375,93.08999633789062,-765.0,7863.699951171875,0.0,-5650.3997802734375,-88.50000381469727,1868.9999389648438,1.0,0.4462933865644362,2.96257832407951,-1.4261079401395178,2535415034069482,luk3f3rr13r,8.0,185.3800048828125,343.739990234375,55.90999984741211,547.9000091552734,5823.2000732421875,-2861.099853515625,2400.2000427246094,-268.8999938964844,-216.70000076293945,128.0,132.0,,0.3548290889151926,1.7202849002268814,0.03236986044638913,True,119.0,False,4,False,False,,2535452288653959,Byrom ig,8.0,1349.8199462890625,24.690000534057617,17.010000228881836,9514.600219726562,4943.900146484375,2.7000001072883606,-1.1999999731779099,-0.7999999821186066,-243.4000015258789,253.0,97.0,,-0.009565975941144285,2.6580627221868056,-1.3732784667573127e-05,True,4,31.0,False,4,False,,enpitsu,76561198039309853,25,-131.74000549316406,461.8800048828125,17.049999237060547,5176.099853515625,7109.000244140625,3.8999998569488525,0.29999999329447746,0.5999999865889549,2125.500030517578,0.0,128.0,,-0.01666882599008267,2.1943114297283306,0.00011112402037289134,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,19.0,124.5199966430664,1201.9200439453125,21.940000534057617,-3155.10009765625,-22587.5,2974.5999145507812,-0.5000000074505806,-4.399999976158142,-316.3999938964844,255.0,152.0,-0.009607158995395566,-1.403299372064063,7.399909696888849e-05,True,27.0,False,4,False,5,,
83,4926,136,False,True,0,5885.145224408305,-79.93000030517578,-688.2899780273438,100.4000015258789,2449.600067138672,32276.10107421875,5400.9002685546875,5289.2999267578125,570.6000137329102,-2774.2001342773438,0.0,-0.2027081248721691,-2.60797736541416,-2.094597140387111,76561198039309853,enpitsu,25.0,55.18000030517578,-589.6199951171875,17.049999237060547,-4018.900146484375,-7654.69970703125,3.100000023841858,0.0,-1.7000000178813934,193.99999618530273,0.0,128.0,,0.016801045148251325,-2.0320627778076865,-0.0002067746713026229,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,19.0,-94.44999694824219,-976.3699951171875,53.779998779296875,-752.3999786376953,22826.99951171875,2703.900146484375,-2211.699981689453,-798.0000305175781,312.09999084472656,255.0,191.0,,0.04083921092958146,1.4102484930917585,-0.008736590076529495,True,5,58.0,False,6,False,,Byrom ig,2535452288653959,8,-1466.760009765625,-75.83999633789062,17.010000228881836,-10489.89990234375,-3703.800048828125,2.8999999165534973,-0.7000000029802322,-0.29999999329447746,-2028.699951171875,253.0,0.0,,0.009550179688218806,-2.8202043375218913,-0.00021726490633283352,True,4,False,4,31.0,False,,luk3f3rr13r,2535415034069482,8.0,-186.5500030517578,-381.1300048828125,40.70000076293945,378.1999969482422,-10787.099609375,-3143.2998657226562,1762.7000427246094,1072.699966430664,-527.599983215332,128.0,157.0,-0.41849141475736146,-1.72792859182805,0.018319925569022635,True,119.0,False,4,False,4,,
84,4927,136,False,False,0,5809.546097190533,-113.01000213623047,-616.5399780273438,134.7100067138672,-17377.60009765625,17119.000244140625,12014.000244140625,-3249.8001098632812,1423.699951171875,-4838.500061035156,0.0,-0.319026861480415,-2.9185171267136383,-1.9969885718905336,bf81d8692db,games5425898691,19.0,-101.80000305175781,-808.3699951171875,71.47000122070312,-948.3999633789062,18564.300537109375,1706.1000061035156,-4668.800048828125,-2899.5999145507812,209.89999771118164,255.0,192.0,,0.4267089152986393,1.3640091466889213,-0.3736160436005866,True,58.0,False,6,5,False,,76561198039309853,enpitsu,25.0,55.18000030517578,-589.6199951171875,17.049999237060547,-4018.900146484375,-7654.69970703125,3.100000023841858,0.0,-1.7000000178813934,193.99999618530273,0.0,128.0,,0.016801045148251325,-2.0320627778076865,-0.0002067746713026229,True,2,0.0,False,2,False,,Byrom ig,2535452288653959,8,-1466.760009765625,-75.83999633789062,17.010000228881836,-10489.89990234375,-3703.800048828125,2.8999999165534973,-0.7000000029802322,-0.29999999329447746,-2028.699951171875,253.0,0.0,,0.009550179688218806,-2.8202043375218913,-0.00021726490633283352,True,4,False,4,31.0,False,,luk3f3rr13r,2535415034069482,8.0,-189.0500030517578,-486.239990234375,16.59000015258789,-723.8999938964844,-10220.30029296875,-697.5,-171.00000381469727,-2128.000030517578,1021.3999938964844,128.0,255.0,0.03352028141049956,-1.694814264935131,-0.0531567901691074,True,119.0,False,4,False,4,,
85,5077,141,False,False,0,935.6547398403956,-1616.6600341796875,4543.259765625,332.7900085449219,13921.400146484375,2711.7999267578125,2203.699951171875,2786.7999267578125,882.7999877929688,2739.1000366210938,0.0,0.5885534964462104,2.335910477847637,-2.1173582093479584,bf81d8692db,games5425898691,19.0,-1725.489990234375,4504.18017578125,192.9199981689453,8312.39990234375,7194.5001220703125,-112.79999732971191,4718.0999755859375,1554.6000671386719,2360.500030517578,255.0,0.0,,-0.43163965838873386,0.27710206358367845,1.8919937063847987,True,119.0,False,10,9,False,,76561198039309853,enpitsu,25.0,-871.5399780273438,3469.860107421875,17.049999237060547,7497.1002197265625,8749.69970703125,3.1999999284744263,0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,0.01674507233449686,0.8623479357969249,-1.0486885144767773e-05,True,2,61.0,False,2,False,,Byrom ig,2535452288653959,10,-1226.1600341796875,4943.7998046875,16.56999969482422,9762.100219726562,-5702.19970703125,-352.2999954223633,-1489.7999572753906,805.5999755859375,-2151.3999938964844,129.0,0.0,,0.010318348715489442,-0.6213336885167337,0.018213054116961985,True,6,False,6,255.0,False,,luk3f3rr13r,2535415034069482,8.0,2695.10009765625,3197.9599609375,17.010000228881836,-13567.80029296875,17914.599609375,2.7000001072883606,-0.3999999910593033,0.5000000074505806,1465.7000732421875,255.0,255.0,0.00958891089349538,2.2500341242970667,0.00015929231253704256,True,222.0,False,8,False,8,,False
86,5095,142,False,False,1,9860.351408079558,723.9400024414062,-4718.85009765625,338.0199890136719,-10491.400146484375,-3978.900146484375,-92.5,-2783.599853515625,-2127.7999877929688,2823.0999755859375,1.0,-0.05504837576311431,2.2355054727880503,2.545584226024972,2535452288653959,Byrom ig,10.0,676.1699829101562,-4681.4501953125,179.9600067138672,-9002.2998046875,-717.0999908447266,-155.10000228881836,5164.2999267578125,-1665.5000305175781,-897.6999664306641,128.0,80.0,,1.0770452339061072,-0.9238734749035262,-2.901408822073562,True,255.0,False,8,7,False,,2535415034069482,luk3f3rr13r,8.0,-1547.5699462890625,-4074.080078125,17.010000228881836,19174.3994140625,-12701.8994140625,0.29999999329447746,-0.0,-0.0,-64.29999828338623,255.0,102.0,False,-0.009600278795877673,-2.5569840611690173,-5.515881987629561e-05,True,8,203.35549246623953,True,8,False,,enpitsu,76561198039309853,25,390.05999755859375,-4128.490234375,46.18000030517578,-5570.7000732421875,-12962.60009765625,3454.8001098632812,4.600000083446503,13.899999856948853,992.6999664306641,128.0,128.0,,-0.01674600068196114,-1.27134551636279,-0.0012608438329944358,True,4,False,2,38.99054621368326,True,,games5425898691,bf81d8692db,19.0,1198.8299560546875,-4930.64990234375,165.74000549316406,-8288.200073242188,-6603.900146484375,-1535.8000183105469,-2003.6000061035156,125.0,296.299991607666,255.0,88.0,0.5701736485512746,-0.10171403241492633,-0.3812333983759264,True,119.0,False,10,False,10,,
87,5108,142,True,True,0,699.6822320795919,-235.47999572753906,4909.2001953125,263.239990234375,-1698.3999633789062,9830.10009765625,1654.7999572753906,2732.7999877929688,-1210.5000305175781,5202.5,0.0,1.117122584243043,-1.5169467467261295,1.0917886199746838,76561198039309853,enpitsu,25.0,-126.88999938964844,4779.58984375,194.63999938964844,6061.5997314453125,15320.50048828125,2121.1000061035156,-0.9000000357627869,15.59999942779541,1169.4000244140625,128.0,255.0,,0.016961599869161636,1.5946505275873064,-0.0012780037341042728,True,34.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-824.8499755859375,5101.16015625,57.470001220703125,6301.199951171875,1666.199951171875,-1683.2000732421875,575.9999847412109,4373.2000732421875,3285.1998901367188,255.0,128.0,,-0.20301502885009678,0.26412713488083206,1.235000950639848,True,10,119.0,False,10,False,,Byrom ig,2535452288653959,10,-278.6700134277344,4713.25,172.13999938964844,9002.2998046875,717.0999908447266,-479.3000030517578,-4489.4000244140625,1272.7999877929688,-716.1000061035156,128.0,128.0,,0.9781792630385969,-1.0753695071301776,0.7196594235293322,True,8,False,8,255.0,False,,luk3f3rr13r,2535415034069482,8.0,755.7999877929688,4650.52978515625,37.22999954223633,-18703.900146484375,13010.699462890625,3143.2998657226562,25.09999990463257,55.0,1432.4000549316406,255.0,241.0,0.009096525935125244,2.5890696178165107,0.0005780265413676355,True,162.659019254869,True,8,False,9,,False
88,5367,143,False,False,1,5198.501786155729,-118.6500015258789,41.47999954223633,121.33999633789062,-24833.798828125,8292.100219726562,5752.39990234375,2390.8999633789062,1886.7999267578125,5169.4000244140625,1.0,0.07899044207722924,-0.2700682413213452,-0.1337503997122316,2535415034069482,luk3f3rr13r,8.0,96.3499984741211,18.6299991607666,31.760000228881836,-17989.599609375,10121.699829101562,171.90000534057617,1224.4000244140625,670.2999877929688,3804.4000244140625,254.0,255.0,True,0.016915727965978365,0.6369092486752528,0.11990441366093016,True,0.0,False,6,5,False,,2535452288653959,Byrom ig,8.0,-2695.64990234375,-4081.639892578125,17.010000228881836,-17430.400390625,-4572.200012207031,3.0000001192092896,-0.5000000074505806,-0.29999999329447746,-2621.7001342773438,214.0,0.0,False,-0.009565328860082075,-0.12903155514238604,-0.00019834490523661945,True,False,0.0,False,False,False,,enpitsu,76561198039309853,25,52.060001373291016,3689.169921875,17.049999237060547,-529.0999984741211,-9813.099975585938,3.1999999284744263,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.016623576961694,-1.5169104464278085,1.7511585180601647e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-80.51000213623047,503.8999938964844,52.0099983215332,62.60000228881836,-19204.49951171875,3478.3999633789062,617.9000091552734,-79.29999828338623,-1537.7999877929688,255.0,128.0,-0.027770762349968777,-1.3980186043780942,-0.0003297789620171454,True,22.0,False,False,False,4,,
89,5526,149,False,True,1,1674.1913726842292,106.66999816894531,3663.56005859375,147.3800048828125,6020.3997802734375,14445.30029296875,2525.2999877929688,4860.4998779296875,927.3999786376953,3393.2998657226562,1.0,1.1017294765961043,-2.7084680447875766,-2.5753246373888374,2535415034069482,luk3f3rr13r,8.0,104.45999908447266,3540.179931640625,16.309999465942383,8162.60009765625,14217.900390625,-627.0000076293945,-2301.0000610351562,-1252.0999908447266,1811.9000244140625,255.0,255.0,,-0.021963831690625234,2.0811365329316134,-0.019000472974269222,True,135.646684000569,True,6,6,False,,2535452288653959,Byrom ig,9.0,-850.3900146484375,884.3900146484375,17.010000228881836,4714.599914550781,13114.7998046875,2.5999999046325684,-0.0,0.7000000029802322,0.0,168.0,128.0,,-0.009576122720659679,1.9158975148744741,-6.586624223909556e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,25,-1749.0899658203125,4132.3701171875,17.040000915527344,5041.9000244140625,13006.800537109375,5.099999904632568,-0.0,0.19999999552965164,-2216.999969482422,255.0,0.0,,-0.016747734753207164,2.0056638632245836,-1.9818120785177093e-05,True,2,False,2,21.61885604294398,True,,games5425898691,bf81d8692db,19.0,3237.5,1277.9200439453125,16.989999771118164,-3818.2000732421875,22680.80078125,5.0,-0.0,-0.5000000074505806,0.0,255.0,128.0,-0.009596964534512574,1.4040193498164795,4.419048212101405e-05,True,247.0,False,4,False,4,,
90,5548,149,True,True,1,439.96701284239435,587.22998046875,4826.580078125,145.2100067138672,4581.700134277344,13942.099609375,81.80000305175781,-90.69999694824219,1130.1000213623047,2887.7999877929688,1.0,0.6727073566428958,2.0732859209452155,1.1385336923084455,2535415034069482,luk3f3rr13r,8.0,616.8699951171875,4756.56982421875,16.989999771118164,4796.7999267578125,14339.200439453125,65.9000015258789,-13.999999761581421,-136.00000381469727,1608.6000061035156,254.0,255.0,,-0.033319767798831015,1.8704537522929658,-0.02930844102169603,True,132.0,False,6,6,False,,2535452288653959,Byrom ig,9.0,-529.8699951171875,1776.030029296875,17.010000228881836,3719.2001342773438,10346.199951171875,2.5999999046325684,-0.0,0.29999999329447746,0.0,128.0,128.0,,-0.009620252856450183,1.915897084610456,-3.483346422624086e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,25,-751.3200073242188,4845.9599609375,101.91999816894531,16192.60009765625,13187.2998046875,2139.499969482422,-5254.69970703125,1279.4000244140625,1000.1000213623047,128.0,128.0,,-0.6564618090196731,2.751671908086223,-0.6047278884011795,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,19.0,2986.81005859375,3172.0400390625,16.989999771118164,1404.2999267578125,22726.298828125,5.099999904632568,0.19999999552965164,2.0999999344348907,-541.8999862670898,255.0,128.0,-0.009600977308678814,1.6757070300457808,9.94705181427752e-05,True,247.0,False,4,False,4,,
91,5808,150,False,False,1,5252.071340012095,-21.5,-31.309999465942383,88.18000030517578,-10350.699462890625,-3602.9998779296875,-1111.9000244140625,-4180.400085449219,-4282.099914550781,432.90000915527344,1.0,0.09619925893869198,-0.3047977484317335,-0.16955168610386256,2535452288653959,Byrom ig,9.0,94.66000366210938,-81.12999725341797,117.04000091552734,-1210.199966430664,3063.599853515625,381.6999816894531,-3003.2000732421875,-3731.4999389648438,2702.9000854492188,254.0,255.0,,-0.8567373418802927,2.325992500651172,-2.028675338662942,True,0.0,False,4,3,False,,2535415034069482,luk3f3rr13r,8.0,-0.0,-2430.050048828125,81.02999877929688,-0.0,15732.19970703125,-1323.9999389648438,-3071.7001342773438,-0.0,0.0,255.0,,,0.6919631848879708,1.5708135710769715,-1.8953280231405086e-06,True,4,146.0,False,4,False,,enpitsu,76561198039309853,25,-55.349998474121094,84.69999694824219,113.58000183105469,-185.59999465942383,-3638.900146484375,5589.0997314453125,-679.1000366210938,417.59998321533203,-5441.9000244140625,255.0,128.0,,-1.4058982896327006,0.9415403550853932,-2.7646568584439346,True,2,False,1,1.0,False,,games5425898691,bf81d8692db,19.0,-0.0,4982.830078125,17.010000228881836,-0.0,-3663.599853515625,2.7000001072883606,0.9000000357627869,-0.0,0.0,255.0,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,116.0,False,False,False,False,,
92,5861,152,False,False,1,7056.297031140417,-2087.39990234375,-1254.5799560546875,99.9000015258789,-18753.499755859375,4438.999938964844,3597.2000122070312,5291.9000244140625,-2130.2000427246094,-1150.6999969482422,1.0,0.8940733999301107,-0.18915947896224244,0.9107664299547386,2535415034069482,luk3f3rr13r,8.0,-1980.3699951171875,-1358.6300048828125,16.290000915527344,-15540.799560546875,1205.8999633789062,45.10000228881836,11.299999952316284,-53.89999866485596,-724.7000122070312,254.0,128.0,False,0.003064030888266761,0.16058816528400702,-0.017965970742338522,True,102.0,False,4,4,False,,2535452288653959,Byrom ig,9.0,-360.1199951171875,-68.0999984741211,17.010000228881836,519.0999984741211,-7673.499755859375,2.8999999165534973,-0.0,0.09999999776482582,2437.100067138672,207.0,255.0,,-0.00953802479772943,-1.6619750952503651,2.271705056264916e-05,True,4,0.0,False,4,False,,enpitsu,76561198039309853,25,-150.60000610351562,-547.7899780273438,16.739999771118164,507.7000045776367,-4053.699951171875,-770.9999847412109,1493.9999389648438,-2120.2000427246094,-59.099998474121094,255.0,128.0,,-0.021052739980400664,-2.0933807008466214,-0.04221229578619753,True,2,False,2,1.0,False,,games5425898691,bf81d8692db,19.0,-1643.530029296875,4010.989990234375,17.010000228881836,-19946.300048828125,801.6000366210938,2.5,0.7000000029802322,-0.19999999552965164,-25.59999942779541,255.0,128.0,-0.009579752730748646,0.04346959183678794,7.774668744755748e-05,False,36.0,False,False,False,False,,
93,5937,154,False,False,1,7434.597278034058,-3964.10009765625,-486.07000732421875,1233.6600341796875,8297.5,10787.099609375,5245.7000732421875,-1924.9000549316406,775.0,-4306.700134277344,1.0,0.023550804056422174,-3.0153444949599666,-2.3377738433033683,2535415034069482,luk3f3rr13r,8.0,-4079.5400390625,-593.5399780273438,1152.6500244140625,-241.39999389648438,10015.499877929688,5788.900146484375,2006.3999938964844,226.20000839233398,-389.0999984741211,254.0,255.0,,0.5981611304739527,1.5731858426581211,1.575213903488846,True,81.0,False,4,4,False,,2535452288653959,Byrom ig,9.0,1795.3599853515625,-3142.090087890625,16.329999923706055,12659.300537109375,-12023.1005859375,100.29999732971191,42.30000019073486,-41.70000076293945,-0.3999999910593033,254.0,128.0,,-0.009092297867859091,-2.3768959646703656,-0.008232569346923353,False,6,,False,6,False,,enpitsu,76561198039309853,25,-2560.590087890625,-849.9199829101562,17.059999465942383,-17035.699462890625,5644.6002197265625,-2.800000011920929,0.7999999821186066,-0.0,-1386.9999694824219,255.0,128.0,,-0.016778756339607518,0.33464440846037297,-0.0003335922104075683,True,2,False,2,6.0,False,,games5425898691,bf81d8692db,19.0,-2098.9599609375,5015.93017578125,33.43000030517578,2620.0,-4408.2000732421875,-1954.9000549316406,-3141.7999267578125,746.6000366210938,-1715.8000183105469,128.0,79.0,-0.3288620344371709,-1.9670829644912924,0.1625550994832701,True,255.0,False,False,False,False,,
