,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
87,6167,161.0,False,False,1,9781.40490028355,3548.2099609375,-4274.97021484375,267.19000244140625,15439.69970703125,11351.700439453125,14875.2001953125,1552.2000122070312,-4814.200134277344,3227.0001220703125,1.0,-1.4976387337051853,3.0685667545561386,0.646048068939695,b6b5b9138ab,iCrazyBad,7.0,3502.590087890625,-4348.06982421875,120.2699966430664,20867.39990234375,1695.2000427246094,1115.6999969482422,2010.7000732421875,-3934.2999267578125,394.00001525878906,236.0,237.0,False,0.38311451526055584,2.6448967793847817,-0.4728533720947565,True,206.0,False,12,20,False,,889383288701620212,KING_KIA7,8.0,3898.889892578125,-4014.3701171875,94.62999725341797,944.3000030517578,-6164.5001220703125,4172.300109863281,-215.10000228881836,-2426.300048828125,-2614.2001342773438,255.0,0.0,,0.6411025700481291,-1.716660740858269,0.5856170215474575,False,255.0,False,12,10,True,,enpitsu,76561198039309853,27,-3381.610107421875,327.5799865722656,17.049999237060547,14186.800537109375,10053.699951171875,3.3000001311302185,0.19999999552965164,-0.0,-2365.800018310547,255.0,0.0,False,-0.01678598158211746,2.637999121245908,7.914341002569972e-05,True,14,False,245.6809807464641,True,14,,games5425898691,bf81d8692db,24.0,3688.800048828125,-4113.10986328125,169.14999389648438,-3513.0999755859375,3821.4999389648438,1083.499984741211,-3931.099853515625,-3834.1000366210938,309.6999931335449,255.0,168.0,,-1.2006624292739538,-2.1975345794964993,2.974062620232657,True,21,False,28,27.0,False,
88,6267,165.0,True,True,1,5489.752251938092,3499.429931640625,306.8299865722656,100.19999694824219,-17465.30029296875,25165.30029296875,8351.799926757812,-5902.2998046875,484.50000762939453,-962.7999877929688,1.0,-0.24340735560192273,-2.95491522609217,1.5714997992754256,b6b5b9138ab,iCrazyBad,7.0,3630.610107421875,165.49000549316406,45.5,-21449.19921875,7941.400146484375,2421.300048828125,1695.0,-150.600004196167,982.9000091552734,255.0,255.0,True,0.15133208495798986,0.5987237700467768,0.1270137228076558,True,245.59035701136435,True,13,22,False,,889383288701620212,KING_KIA7,8.0,3603.139892578125,-1056.7900390625,17.0,-3116.300048828125,13792.39990234375,3.400000035762787,-0.0,-0.3999999910593033,0.0,252.0,128.0,,-0.009592177602921892,1.3485895279028808,3.376863074998753e-05,False,255.0,False,12,10,True,,enpitsu,76561198039309853,27,-181.47999572753906,4993.669921875,17.049999237060547,4075.4998779296875,1992.4000549316406,0.19999999552965164,1.2999999523162842,1.0000000149011612,-2921.099853515625,255.0,255.0,False,-0.016909542386384868,-2.065161627621584,-0.00012376475524337533,True,14,False,226.0,False,14,,games5425898691,bf81d8692db,24.0,3478.52001953125,-480.0899963378906,21.969999313354492,3937.2000122070312,14995.400390625,3000.4000854492188,0.19999999552965164,1.0999999940395355,236.00000381469727,255.0,166.0,,-0.009599107453690943,1.83035175331681,9.368153689621715e-05,,24,False,31,,False,
89,6569,167.0,False,False,1,5213.432608243026,-10.600000381469727,6.0,96.47000122070312,-20907.80029296875,15179.49951171875,7438.0999755859375,3169.2999267578125,4957.60009765625,1031.2000274658203,1.0,0.04119350843542578,-0.009144558687022993,-0.026602634407746233,b6b5b9138ab,iCrazyBad,7.0,218.02000427246094,-182.49000549316406,24.15999984741211,-14839.69970703125,16222.7001953125,-2627.2000122070312,-2074.9000549316406,941.2999725341797,721.6000366210938,201.0,251.0,,-0.019561534231641503,0.5756190202106639,-0.14341636724107681,True,0.0,False,4,4,False,,889383288701620212,KING_KIA7,8.0,-814.4299926757812,-1326.4100341796875,17.010000228881836,9540.700073242188,9540.900268554688,2.0999999344348907,-0.5000000074505806,0.3999999910593033,0.0,255.0,,,-0.00950861129754244,2.3561837912145474,8.79273048576378e-06,False,116.0,False,False,False,True,,enpitsu,76561198039309853,27,-254.7899932861328,437.9599914550781,78.52999877929688,8389.299926757812,-21216.59912109375,2885.7998657226562,4782.200012207031,-605.4999923706055,-2480.5999755859375,255.0,0.0,,-0.16311841733383792,-2.02379214128095,0.023501113976849133,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,24.0,3451.320068359375,2262.699951171875,17.010000228881836,6879.4000244140625,14152.19970703125,2.3000000417232513,-0.09999999776482582,-0.3999999910593033,1826.300048828125,255.0,255.0,,-0.009593612690640583,1.9802340708999167,0.00011977183357862478,False,False,False,False,0.0,False,
90,6572,167.0,False,False,0,5348.049939107598,202.00999450683594,-94.12000274658203,183.5800018310547,13352.60009765625,12714.300537109375,12942.60009765625,4033.9999389648438,1976.7999267578125,-3977.2000122070312,0.0,-0.2686914329117551,-0.18402846845182222,-0.038026534667553354,76561198039309853,enpitsu,27.0,171.66000366210938,-227.99000549316406,103.02999877929688,-7154.69970703125,18812.60009765625,1898.2000732421875,-5163.499755859375,1325.2999877929688,-1353.3999633789062,255.0,0.0,,0.6861215380406128,2.083821150673606,0.5991374026643866,True,0.0,False,1,2,False,,bf81d8692db,games5425898691,24.0,-3498.97998046875,-2383.830078125,17.010000228881836,-4707.699890136719,-14811.099853515625,2.3000000417232513,0.19999999552965164,0.7000000029802322,1974.1999816894531,255.0,255.0,,0.009575770792813023,-1.8200679814618745,8.437216481666835e-05,False,31.0,False,False,False,False,,iCrazyBad,b6b5b9138ab,7,44.650001525878906,-5.019999980926514,16.790000915527344,15950.699462890625,-9040.2001953125,87.10000038146973,-200.9000015258789,551.8000030517578,618.1999969482422,199.0,128.0,,-0.011981612826315387,-0.500257722811727,0.026620713262332767,False,4,False,0.0,False,4,,KING_KIA7,889383288701620212,8.0,734.3800048828125,1246.3599853515625,17.010000228881836,-9660.499877929688,-9660.700073242188,2.0999999344348907,0.5000000074505806,-0.3999999910593033,0.0,255.0,,,0.00950861129754244,-2.3561837912145474,8.79273048576378e-06,True,False,False,False,116.0,False,
91,6743,173.0,False,False,1,10249.826910683621,-1887.6700439453125,-4724.58984375,221.5500030517578,-18397.2998046875,5281.300048828125,12805.0,1540.8999633789062,4715.4998779296875,-3374.8001098632812,1.0,0.6390984610980098,0.5511492260043336,-0.12534874357440615,889383288701620212,KING_KIA7,9.0,-1775.56005859375,-4745.16015625,92.27999877929688,-16821.800537109375,3420.7000732421875,2595.5999755859375,-370.29998779296875,-5485.30029296875,155.2999973297119,255.0,133.0,,-0.6598071610458256,0.26000423586851884,-0.10383228642384786,True,116.0,False,3,4,False,,b6b5b9138ab,iCrazyBad,7.0,-4073.699951171875,-3082.080078125,217.9199981689453,385.09998321533203,-14841.199951171875,-1427.8999328613281,651.3999938964844,-651.6000366210938,104.30000305175781,0.0,216.0,False,-0.03553732091129147,-1.5629917232697164,-1.4002462739830386,False,211.0,False,6,6,True,,enpitsu,76561198039309853,27,-1529.6500244140625,-4731.9501953125,446.32000732421875,20374.3994140625,8536.400146484375,-145.0,-5429.7998046875,-50.39999961853027,-874.3000030517578,128.0,255.0,False,0.7539721460150912,-2.660775047635254,2.2779232887058245,True,6,False,155.0,False,5,,games5425898691,bf81d8692db,24.0,-3677.280029296875,846.97998046875,16.989999771118164,-1144.000015258789,-22971.298828125,3.799999952316284,-0.0,-0.29999999329447746,12.599999904632568,255.0,128.0,,-0.00959962419538605,-1.522611700961383,-4.053128221847298e-05,True,False,False,False,229.0,False,
92,6833,176.0,False,False,1,8355.311909593918,-3617.22998046875,-1891.5,409.69000244140625,-18048.399658203125,21227.2998046875,-2370.7000732421875,-2848.2000732421875,-4563.699951171875,2657.0001220703125,1.0,0.03693421757652315,-0.5967472592231311,-0.5118495123190021,b6b5b9138ab,iCrazyBad,7.0,-3456.469970703125,-2032.3800048828125,329.7200012207031,-5802.7001953125,19948.699951171875,5537.7001953125,-3253.2998657226562,2291.6000366210938,2126.3999938964844,255.0,22.0,False,0.3850907444640017,0.7740928043042088,0.6742945153752841,True,123.32529878616333,True,6,8,4,,889383288701620212,KING_KIA7,9.0,-3889.219970703125,-1837.0799560546875,23.59000015258789,8405.2001953125,4384.89990234375,-2162.7999877929688,-1215.5000305175781,-3967.5,-2496.199951171875,255.0,0.0,,-0.18060721090758608,2.800885837402736,0.06903510643242965,False,116.0,False,4,4,True,,enpitsu,76561198039309853,27,3911.580078125,-868.6300048828125,28.81999969482422,9034.89990234375,20996.8994140625,2548.699951171875,-514.7000122070312,-4314.599914550781,1929.1999816894531,255.0,255.0,True,0.10434697254694,1.9477384154077344,-0.2533713527757108,True,6,False,32.0,False,6,,games5425898691,bf81d8692db,24.0,-3795.989990234375,-1501.75,215.05999755859375,338.80001068115234,-6028.2000732421875,-154.49999809265137,5446.400146484375,512.5,568.4000015258789,255.0,255.0,,0.18220754242255058,1.4578333291619665,2.992593496769429,True,3,False,4,162.0,False,
93,6896,179.0,False,True,1,4892.138602683674,-2141.449951171875,1305.0400390625,128.5800018310547,9328.300170898438,17501.700439453125,2488.000030517578,1527.2000122070312,2055.0999450683594,440.2000045776367,1.0,0.27747235860964936,-0.04492118913878996,2.1259401916728544,889383288701620212,KING_KIA7,8.0,-2195.070068359375,1179.93994140625,16.829999923706055,6876.6998291015625,15873.900146484375,-43.29999923706055,647.3999786376953,-26.30000114440918,-322.20001220703125,255.0,128.0,,0.004170926253540202,1.9820467267652124,0.006457958340595877,True,10.512584975970688,True,4,4,False,,b6b5b9138ab,iCrazyBad,7.0,-3048.6201171875,1659.9000244140625,16.989999771118164,14565.899658203125,15707.900390625,2.199999988079071,-0.0,0.5000000074505806,8.00000011920929,255.0,128.0,False,-0.009572067621806093,2.3174509535454964,-3.7539827263640275e-05,4,70.76873985157219,True,8,6,True,,enpitsu,76561198039309853,27,1470.06005859375,3032.89990234375,90.72000122070312,-13485.2001953125,18561.800537109375,-154.49999809265137,-4551.099853515625,-3088.0999755859375,-8.700000047683716,128.0,128.0,False,0.35524372141140675,-2.1663891509036266,-3.139843945963449,True,8,False,0.0,False,8,,games5425898691,bf81d8692db,24.0,-3003.300048828125,-1162.72998046875,17.010000228881836,924.5999908447266,17976.500244140625,-0.29999999329447746,-0.0,0.7999999821186066,13.40000033378601,255.0,128.0,,-0.009599594476038876,1.6203366439371283,-4.703895572235163e-05,True,4,False,4,68.02807748702266,True,
94,6921,179.0,False,True,1,3179.027934690782,-1314.75,2855.530029296875,94.81999969482422,8402.7001953125,15315.400390625,1890.5999755859375,-3154.5001220703125,3884.2001342773438,440.2000045776367,1.0,0.24703505515417623,-1.8701669589488112,-0.32249169120626536,889383288701620212,KING_KIA7,8.0,-1478.510009765625,2763.3798828125,135.97000122070312,7977.19970703125,17497.099609375,5194.000244140625,-1267.5,670.1000213623047,-217.09999084472656,255.0,128.0,,-0.15238913932687162,2.0804720128920957,-0.004612156993823166,True,31.0,False,4,6,3,,b6b5b9138ab,iCrazyBad,7.0,-1745.5899658203125,3170.68994140625,43.33000183105469,14418.499755859375,17054.200439453125,3405.0,168.4000015258789,-175.10000228881836,-1793.0999755859375,128.0,25.0,False,-0.005631313462823948,2.3716875292829003,-0.0004948973245808038,4,60.0,False,9,6,True,,enpitsu,76561198039309853,27,284.6499938964844,4320.169921875,17.049999237060547,-11769.3994140625,4112.39990234375,5.299999713897705,-0.0,4.300000071525574,102.5,128.0,255.0,False,-0.017083299261535012,0.32345381803274414,-0.000125139257198397,True,8,False,0.0,False,8,,games5425898691,bf81d8692db,24.0,-3017.909912109375,761.77001953125,17.010000228881836,-2702.7999877929688,22838.89892578125,2.0000000298023224,-0.0,-0.5999999865889549,-144.79999542236328,255.0,84.0,,-0.009588045288992994,1.451053964304911,-5.964468910122288e-05,True,4,False,4,6.0,False,
95,6937,180.0,False,True,1,2183.874617757274,-809.4600219726562,3775.919921875,95.26000213623047,7854.5001220703125,14020.899658203125,1031.3999938964844,-4594.2999267578125,3843.800048828125,341.3999938964844,1.0,-0.3603355302160797,-2.6661595067935453,2.9259127777156246,889383288701620212,KING_KIA7,8.0,-1061.6400146484375,3673.31005859375,312.1000061035156,8177.8997802734375,17659.100341796875,1652.5,-2523.300018310547,-1934.6000671386719,-2955.5999755859375,255.0,0.0,,-0.5624999165003253,-2.850975594595573,-0.8458715108536244,True,31.0,False,4,6,4,,b6b5b9138ab,iCrazyBad,7.0,-859.6400146484375,4199.83984375,171.6999969482422,16193.599853515625,10503.299560546875,188.70000839233398,4394.599914550781,2880.10009765625,-1625.3999328613281,243.0,37.0,False,-0.13573094074181716,-2.9680771868492855,0.12153890083183248,4,60.0,False,10,7,True,,enpitsu,76561198039309853,27,-227.07000732421875,4302.740234375,22.010000228881836,-4663.299865722656,-2666.6000366210938,2997.0001220703125,2.0999999344348907,3.700000047683716,-113.50000381469727,128.0,0.0,False,-0.01685771981209302,-0.5547026677322382,-0.00024349156012357646,True,10,False,15.84262356706845,True,9,,games5425898691,bf81d8692db,24.0,-2985.419921875,2206.06005859375,17.010000228881836,4722.0001220703125,22274.49951171875,2.0999999344348907,0.7000000029802322,3.0000001192092896,-647.7999877929688,255.0,128.0,,-0.009598452371723387,1.8190429606381056,2.4935371127470956e-05,True,4,False,4,6.0,False,
96,6946,180.0,False,False,0,9463.613741722736,566.9099731445312,-4209.85986328125,94.72000122070312,2969.5001220703125,4223.299865722656,-609.3999862670898,-587.400016784668,-333.6000061035156,5961.7999267578125,0.0,0.17996589354124043,2.1902371071995512,0.9893320547844296,76561198039309853,enpitsu,27.0,461.8599853515625,-4306.240234375,109.73999786376953,9182.899780273438,-2464.7000122070312,475.0,5251.5997314453125,1586.6999816894531,-389.7999954223633,255.0,128.0,False,0.05682546095543364,0.25576766885547697,1.2100332008868717,True,14.0,False,9,10,False,,bf81d8692db,games5425898691,24.0,2752.18994140625,-2882.52001953125,17.010000228881836,-9844.000244140625,-20291.700439453125,2.0999999344348907,0.09999999776482582,0.09999999776482582,-206.49999618530273,255.0,128.0,,0.00958632331577719,-2.043645651301629,0.00011531272839496415,False,6.0,False,4,4,True,,iCrazyBad,b6b5b9138ab,7,392.7099914550781,-4489.0400390625,161.6699981689453,-18079.89990234375,-10753.199462890625,-283.29999923706055,-5287.2998046875,-1239.3000030517578,-870.5000305175781,255.0,0.0,False,0.49505075458257547,-2.6346639496651445,2.3682746805969983,True,10,4,38.0968257816889,True,7,,KING_KIA7,889383288701620212,8.0,772.5800170898438,-4288.89013671875,328.55999755859375,-8299.69970703125,-17500.799560546875,-605.0,3491.7999267578125,2881.4999389648438,-3122.9998779296875,255.0,0.0,,-0.811301715925623,1.4474784193011954,-0.643094759592365,True,4,4,6,31.0,False,
97,6984,182.0,False,False,0,9073.312812387174,858.6699829101562,-3762.030029296875,93.13999938964844,1880.3999328613281,2941.099853515625,0.0,-3223.2000732421875,2060.800018310547,4562.5,0.0,-0.0028905012689735775,-2.0423883819228346,1.5001888003272659,bf81d8692db,games5425898691,24.0,1016.4199829101562,-3917.0400390625,17.010000228881836,-13795.30029296875,8294.7998046875,-0.09999999776482582,-4.600000083446503,2.800000011920929,-1361.300048828125,255.0,124.0,,0.009600019154126274,2.549802572246185,-8.963097374592786e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,27.0,1483.6099853515625,-4537.27978515625,17.059999465942383,6059.2999267578125,4968.999938964844,1.5999999642372131,8.00000011920929,8.299999833106995,-1572.7999877929688,255.0,128.0,,0.016619239680723225,0.6754952649370177,-0.00025281600772882214,False,14.0,False,10,10,False,,iCrazyBad,b6b5b9138ab,7,-459.1000061035156,-5676.14013671875,29.790000915527344,3499.5001220703125,-1254.4000244140625,-393.6000061035156,530.8000183105469,931.6999816894531,-2253.6000061035156,237.0,182.0,,-0.010689356451157749,-0.2223812087723276,-0.05181029881026486,True,10,4,19.0,False,8,,KING_KIA7,889383288701620212,8.0,-53.31999969482422,-5930.97998046875,120.04000091552734,-573.6999893188477,2099.1000366210938,-2703.699951171875,1650.2999877929688,-222.29999542236328,-501.50001525878906,255.0,92.0,,0.8565925038656862,1.799661576866357,0.17953185508241076,True,4,4,6,27.840765719772666,True,
98,7059,184.0,False,False,0,4908.5201774130755,-1778.5899658203125,311.4800109863281,130.63999938964844,5058.900146484375,16690.2001953125,4316.499938964844,825.5000305175781,-4185.10009765625,-4219.2999267578125,0.0,1.2846850183373777,0.4973545233220504,-0.7900511694127965,bf81d8692db,games5425898691,24.0,-1885.6800537109375,289.5799865722656,15.829999923706055,1768.0000305175781,19901.600341796875,-343.3000183105469,-43.00000190734863,-26.500000953674316,-1316.4999389648438,128.0,0.0,,0.016942027727966283,1.3812250551909695,-0.0030133093511517856,True,0.0,False,6,6,False,,76561198039309853,enpitsu,27.0,3740.090087890625,-1711.0400390625,17.059999465942383,-385.60001373291016,22940.90087890625,1.1999999731779099,0.0,0.3999999910593033,252.80000686645508,255.0,128.0,False,0.016790819983410706,1.609957370120711,-0.00013673563607893575,False,182.0,False,10,10,True,,iCrazyBad,b6b5b9138ab,7,1088.5400390625,-2817.800048828125,107.9000015258789,10996.600341796875,19555.2001953125,591.1999893188477,-2825.2999877929688,4708.500061035156,310.79999923706055,202.0,49.0,,0.5119949902388188,1.9856057094923023,1.3901645944268872,True,14,4,5.941841056269988,True,11,,KING_KIA7,889383288701620212,8.0,83.06999969482422,-1786.97998046875,99.31999969482422,-3732.9998779296875,20494.19921875,922.2000122070312,-5464.6002197265625,-578.4000015258789,-229.89999771118164,255.0,128.0,,0.625593571203097,-1.4319720613663127,-3.0947097074845593,True,7,4,10,0.0,False,
99,7098,186.0,False,True,0,2525.8617300420506,-1079.739990234375,2620.830078125,95.75,3601.7001342773438,13589.300537109375,2808.0999755859375,-4799.2999267578125,-668.6000061035156,-3538.2000732421875,0.0,-0.08080700936087182,-0.9225621550740051,-0.2605086915220303,bf81d8692db,games5425898691,24.0,-1023.8300170898438,2297.860107421875,17.010000228881836,-3770.7000732421875,13157.7001953125,2.199999988079071,0.29999999329447746,0.19999999552965164,-1503.699951171875,255.0,0.0,,0.009600397405796508,1.858902073443542,-0.0003882344460252901,True,0.0,False,6,6,False,,76561198039309853,enpitsu,28.0,2481.909912109375,937.8800048828125,17.059999465942383,-17394.300537109375,12579.7998046875,1.5000000596046448,-4.399999976158142,3.1999999284744263,850.0,255.0,255.0,False,0.016769422458036514,2.5161091219095093,0.00015105335011160058,False,255.0,False,10,10,True,,iCrazyBad,b6b5b9138ab,7,2518.4599609375,120.79000091552734,17.010000228881836,8483.599853515625,21028.5009765625,2.0999999344348907,0.09999999776482582,0.5999999865889549,5.299999713897705,184.0,128.0,,0.009586994813106311,1.1880206128115907,-5.462455160114724e-05,True,14,4,31.0,False,12,,KING_KIA7,889383288701620212,8.0,-490.9100036621094,1135.8900146484375,107.62999725341797,-5780.9002685546875,22183.9990234375,50.10000228881836,-5114.4000244140625,-2019.4000244140625,118.00000190734863,255.0,128.0,,1.3809123475076557,1.3449509058190647,-0.5903432537052618,True,9,4,12,0.0,False,
100,7123,187.0,True,True,0,1235.0575451053232,-749.3499755859375,3913.679931640625,96.06999969482422,3083.2000732421875,20431.199951171875,879.8000335693359,-2711.4999389648438,2543.2000732421875,1727.8999328613281,0.0,0.5559283782474504,-0.22968355352870212,0.10815005400588491,bf81d8692db,games5425898691,24.0,-748.8800048828125,3713.909912109375,96.08000183105469,6245.7000732421875,17144.300537109375,135.9000015258789,-3918.3999633789062,3855.1998901367188,-182.09999084472656,255.0,128.0,,0.5521617536100832,-2.6896028335968407,2.867027589476587,True,31.0,False,7,8,False,,76561198039309853,enpitsu,27.0,700.2000122070312,1528.050048828125,17.059999465942383,-16787.19970703125,10761.99951171875,1.5999999642372131,-4.399999976158142,2.8999999165534973,-1580.8000183105469,128.0,128.0,False,0.016778512335827212,2.5159481613960013,-0.00010271936533514742,False,255.0,False,10,10,True,,iCrazyBad,b6b5b9138ab,7,2947.610107421875,2124.93994140625,17.010000228881836,1968.2000732421875,22915.6005859375,0.0,-0.09999999776482582,0.29999999329447746,5.799999833106995,255.0,129.0,,0.009582481936084818,1.485322522501306,-2.7955381645725157e-05,True,14,4,5.9204900956922994,True,12,,KING_KIA7,889383288701620212,8.0,-1041.56005859375,3364.449951171875,15.350000381469727,-1154.7000122070312,21983.20068359375,-138.00000190734863,254.89999771118164,-1133.7999725341797,-450.09998321533203,255.0,28.0,,0.014386127061875769,1.543384618167391,0.005243227088388674,True,10,4,12,0.0,False,
101,7394,188.0,False,False,0,5143.247930274714,42.91999816894531,83.18000030517578,100.55000305175781,11036.700439453125,22328.20068359375,2204.7000122070312,4695.400085449219,-3330.0,1692.2000122070312,0.0,-0.1475566190243078,0.057733583235310214,0.19558000894598623,76561198039309853,enpitsu,27.0,-50.119998931884766,-147.0500030517578,105.95999908447266,12831.500244140625,16298.499755859375,2194.199981689453,-4394.599914550781,1453.0000305175781,2970.7000732421875,255.0,128.0,,0.8891060824355914,0.9379919753729907,-0.04940970891348479,True,0.0,False,1,2,False,,bf81d8692db,games5425898691,24.0,-2832.77001953125,-4102.2099609375,17.010000228881836,-16376.099853515625,-1445.8999633789062,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,-1923.0999755859375,128.0,0.0,,0.009631077288995928,-3.1169970235489424,-4.8805177945812244e-05,False,0.0,False,False,False,True,,iCrazyBad,b6b5b9138ab,7,-276.3999938964844,78.56999969482422,16.809999465942383,-19058.1005859375,-7809.1998291015625,42.30000019073486,16.399999856948853,0.9000000357627869,-2069.9000549316406,255.0,0.0,,0.009268609734522811,-2.8388443127178924,0.0008080978269620136,False,4,False,0.0,False,4,,KING_KIA7,889383288701620212,7.0,-177.57000732421875,2033.25,17.010000228881836,695.4000091552734,-13236.800537109375,2.3999999463558197,0.0,0.7999999821186066,2219.2999267578125,255.0,255.0,,0.009570318630314703,-1.4591874500184754,7.614258039289454e-05,True,False,False,False,116.0,False,
102,7494,191.0,False,False,1,10778.500597609664,-2931.360107421875,-4936.080078125,766.22998046875,9937.19970703125,3491.199951171875,553.8999938964844,2580.8999633789062,4807.099914550781,2495.8999633789062,1.0,0.805301184147772,-0.09319542862008749,-0.5692734650846517,889383288701620212,KING_KIA7,9.0,-3075.52001953125,-4946.3701171875,811.2899780273438,7099.89990234375,-5046.700134277344,12589.3994140625,1159.800033569336,1457.5,1164.000015258789,255.0,255.0,,0.9187364658362107,-2.51225162417688,-1.5618671691131976,True,0.0,False,False,False,False,,b6b5b9138ab,iCrazyBad,7.0,3395.89990234375,-3712.93994140625,429.4200134277344,-5701.6998291015625,-18299.49951171875,-6872.0001220703125,-184.79999542236328,550.0,-766.6999816894531,228.0,49.0,False,0.5233289612696111,0.3829673046974882,-0.15669148026777954,False,0.0,False,8,6,True,,enpitsu,76561198039309853,28,-3243.52001953125,-4796.330078125,860.4199829101562,8077.8997802734375,-8077.9998779296875,3769.7000122070312,1640.2999877929688,1640.5000305175781,0.0,255.0,255.0,,0.2877892490215927,-2.3387557242933505,-1.5658368089346193,True,2,False,241.0,False,2,,games5425898691,bf81d8692db,24.0,3658.3701171875,-2858.06005859375,17.0,-389.90001678466797,-22420.50048828125,3.4999999403953552,-0.0,-0.09999999776482582,-1630.2999877929688,255.0,0.0,,-0.009586459973596329,-1.4973659082705744,-6.964839494761359e-05,True,False,False,False,255.0,False,
103,7562,194.0,False,True,0,1817.7185274988058,712.6300048828125,4293.58984375,347.5799865722656,801.3999938964844,17305.6005859375,9359.500122070312,2449.2999267578125,-5154.1998291015625,1853.3000183105469,0.0,0.22627542344904603,2.9224701709441105,-2.319687295534558,bf81d8692db,games5425898691,24.0,633.3300170898438,4131.31982421875,182.6199951171875,14809.200439453125,8780.599975585938,1413.699951171875,-3732.2000122070312,-3000.10009765625,-2705.4000854492188,255.0,255.0,,-0.799442722340964,0.2043425090922662,-0.2230593521825254,True,255.0,False,3,4,False,,76561198039309853,enpitsu,27.0,1684.1199951171875,3542.469970703125,17.030000686645508,-10624.49951171875,-6967.1002197265625,5.0,0.7000000029802322,-0.29999999329447746,0.0,255.0,128.0,,0.016796570214684645,-2.5611939017237146,3.3161712994246824e-05,False,193.0,False,2,2,True,,iCrazyBad,b6b5b9138ab,7,-2536.1201171875,4151.31982421875,17.010000228881836,9726.500244140625,1651.7999267578125,2.5,0.0,0.0,2463.0999755859375,223.0,255.0,True,0.009554960013702938,0.2321391257188346,-1.0244547741732602e-05,True,8,False,,False,6,,KING_KIA7,889383288701620212,9.0,733.6799926757812,4647.85009765625,17.010000228881836,-7491.7999267578125,-7612.8997802734375,2.0000000298023224,0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,0.009496934363626384,-2.3481888529520805,1.8561880714208563e-05,True,False,False,False,,False,
