,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,1029,21,False,False,0,7618.527910323344,3986.580078125,-708.280029296875,233.50999450683594,-10305.50048828125,3510.1998901367188,941.1000061035156,3999.8001098632812,-849.8999786376953,-4390.7000732421875,0.0,-0.5394912421375333,0.9523095280378673,-0.8330843793575216,76561198796010690,AK,25.0,3941.60009765625,-903.030029296875,62.31999969482422,17561.300048828125,3322.7999877929688,-1918.3999633789062,423.8999938964844,-322.59998321533203,1483.3000183105469,255.0,255.0,,-0.012606208539140821,0.6410391946826005,-0.3869461722943427,False,140.0,False,10,False,10,,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,-718.4400024414062,5667.10009765625,78.8499984741211,-2360.2000427246094,10574.69970703125,-724.3000030517578,-4618.699951171875,-181.39999389648438,-1086.500015258789,128.0,128.0,False,0.8328148731600301,-1.486759971965333,-0.37137438776512166,True,6,4,4,140.0,False,,enpitsu,76561198039309853,25,1723.8699951171875,522.6799926757812,17.059999465942383,12656.099853515625,5447.80029296875,1.1999999731779099,0.09999999776482582,-0.09999999776482582,-571.1999893188477,255.0,0.0,False,0.016754285250625275,0.3573396050826457,0.00026824528015766976,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,3592.090087890625,-880.1599731445312,26.09000015258789,13758.599853515625,2946.400146484375,-2394.499969482422,1455.8000183105469,5024.100036621094,-168.89999389648438,255.0,255.0,,-0.035909775778560894,0.5664640192828854,-0.37474811521723717,True,142.0,False,12,12,False,
11,1065,23,False,False,1,5971.60261325789,-2720.570068359375,388.1099853515625,162.9600067138672,16898.499755859375,13905.6005859375,5112.799987792969,2907.0999145507812,2580.1998901367188,-4570.5999755859375,1.0,0.9340913415260129,-0.05266035947230833,-2.559412431198716,76561198039309853,enpitsu,25.0,-2860.169921875,240.16000366210938,81.69000244140625,8397.7001953125,12792.5,2256.7999267578125,-1005.1000213623047,3979.89990234375,-3660.4998779296875,255.0,0.0,False,-0.19868763233757805,2.318063464872315,0.026312845657174316,True,12.0,False,8,False,7,,bf81d8692db,games5425898691,18.0,-3306.60009765625,-120.7699966430664,17.020000457763672,12280.30029296875,397.59998321533203,-1.0000000149011612,4.399999976158142,0.09999999776482582,450.09998321533203,255.0,203.0,,-0.009556865483345747,3.105029770488976,-5.728360163826912e-05,True,12,12,False,251.89495050778953,True,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,599.3900146484375,-5139.3798828125,16.860000610351562,-3280.4998779296875,14738.599853515625,35.49999952316284,-25.999999046325684,-8.299999833106995,-0.19999999552965164,255.0,128.0,False,-0.015195296613152326,1.3518783666767953,0.0001578849897421797,True,71.14746674414602,True,6,4,4,,AK,76561198796010690,25.0,-3791.570068359375,-9.1899995803833,13.0600004196167,13439.69970703125,1617.4000549316406,-112.20000267028809,-651.8000030517578,-1030.0,2099.199981689453,255.0,255.0,False,0.020380659155860653,2.9859079694037933,-0.008651717604086924,True,114.99500231076314,True,10,10,False,
12,1172,26,False,False,1,1939.6217907612108,2801.3798828125,4777.14990234375,97.54000091552734,-6524.0997314453125,17763.199462890625,1022.2000122070312,-5627.8997802734375,843.7999725341797,1901.0000610351562,1.0,1.1191921858550251,-1.416707776555418,-1.4898781242082937,bf81d8692db,games5425898691,18.0,2932.719970703125,4598.14013671875,85.2699966430664,3342.0001220703125,20069.69970703125,4276.400146484375,-0.5000000074505806,20.499999523162842,3220.4998779296875,255.0,255.0,,-0.009368776901927858,1.2871684700380017,0.0016381784244242567,True,140.0,False,14,False,12,,76561198039309853,enpitsu,25.0,-3397.9599609375,3916.0400390625,17.059999465942383,1601.3999938964844,-7215.4998779296875,-1.7000000178813934,-0.3999999910593033,0.09999999776482582,2714.2001342773438,255.0,255.0,False,-0.016693097093691232,-1.8612644916597638,-4.900694282023384e-05,True,8,8,False,236.20995266463166,True,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,-149.74000549316406,3410.43994140625,17.030000686645508,-434.00001525878906,22833.5009765625,5.099999904632568,-0.0,-0.0,0.0,255.0,128.0,False,-0.016777927460168856,1.5517907690568473,6.844947306476591e-06,True,122.0,False,6,4,4,,AK,76561198796010690,25.0,2215.159912109375,5042.8798828125,53.189998626708984,21498.40087890625,-1460.2000427246094,2759.7000122070312,626.3999938964844,630.9999847412109,-767.7999877929688,255.0,49.0,False,-0.002120248510958605,3.120071278896284,0.6690790405887527,True,154.0,False,13,12,False,
13,1176,27,False,False,0,10294.600355966444,-2791.77001953125,-4978.5400390625,134.41000366210938,-31266.4990234375,-85.79999923706055,8946.699829101562,3961.400146484375,2590.0,3687.60009765625,0.0,-1.177384881900187,-1.3488547114815712,1.5327865159496126,76561198796010690,AK,25.0,-2585.530029296875,-5000.39013671875,102.52999877929688,-17638.299560546875,2384.7999572753906,3343.800048828125,1532.5,5191.6998291015625,-973.0000305175781,255.0,229.0,False,-0.06522240700430677,2.984613377455666,0.7324525675728337,True,154.0,False,13,False,12,,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,156.47000122070312,-3810.02001953125,17.030000686645508,37.799999713897705,-22815.90087890625,5.299999713897705,0.0,4.900000095367432,-834.1000366210938,255.0,0.0,False,0.0167772582879996,-1.570517067387398,-0.0001655099818712185,True,6,4,4,122.0,False,,enpitsu,76561198039309853,25,3341.419921875,-3802.0,17.059999465942383,-5675.4998779296875,7686.500244140625,-2.800000011920929,0.0,0.0,2494.2999267578125,255.0,128.0,False,0.016696027959506893,2.2483004077138227,-2.260507205899785e-05,True,223.67239571386767,True,8,False,8,,games5425898691,bf81d8692db,18.0,-3008.719970703125,-4935.830078125,153.85000610351562,3057.3001098632812,-1887.7000427246094,5508.3001708984375,-4433.0999755859375,3128.900146484375,897.9000091552734,255.0,255.0,,0.10864849321767107,-0.5567029577887153,-0.1672084943923781,True,140.0,False,14,12,False,
14,1179,27,False,False,1,1989.3339727388097,2877.469970703125,4963.2900390625,248.1999969482422,2252.7000427246094,-3552.3001098632812,7776.7999267578125,-4219.5001220703125,203.4000015258789,383.3000183105469,1.0,0.8479236816977773,1.5689193926701088,1.7081230929561224,bf81d8692db,games5425898691,18.0,3020.050048828125,4935.740234375,201.47000122070312,4436.099853515625,-3669.89990234375,5318.499755859375,2303.699951171875,4912.60009765625,899.1999816894531,255.0,255.0,,0.19682738044401374,0.29347746843613964,-0.29214213843144377,True,140.0,False,14,False,12,,76561198039309853,enpitsu,25.0,-3283.969970703125,3739.9599609375,17.059999465942383,7879.7998046875,-7155.8001708984375,-2.8999999165534973,0.09999999776482582,-0.0,2411.4999389648438,255.0,128.0,False,-0.01669227176166567,-2.451919319037647,-1.6859530551001318e-05,True,8,8,False,214.2613590660916,True,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,-148.5399932861328,4018.429931640625,17.030000686645508,1800.5999755859375,22608.30078125,5.699999928474426,-0.0,0.3999999910593033,-2045.8000183105469,255.0,0.0,True,-0.016768481085240577,1.7129879616746946,-0.00029162945969612064,True,122.0,False,6,4,4,,AK,76561198796010690,25.0,2723.179931640625,4980.56005859375,127.20999908447266,10260.699462890625,-1440.8000183105469,1865.2999877929688,-305.49999237060547,-5490.999755859375,67.60000228881836,255.0,246.0,False,0.700160920899851,-2.904567767467123,0.7636917025976871,True,154.0,False,14,12,False,
15,1250,29,False,False,0,9569.878762911483,-3437.580078125,-4086.2099609375,104.6500015258789,-12786.099853515625,12874.599609375,8407.5,2224.499969482422,4743.299865722656,-2924.2999267578125,0.0,-0.5508619658371566,1.4181156219961308,-1.4705718695931587,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,-3277.2900390625,-4217.52978515625,17.040000915527344,-16181.8994140625,4087.0001220703125,3.8999998569488525,6.299999952316284,-1.2999999523162842,-521.1999893188477,255.0,0.0,,0.016795217905495236,2.897211102464834,-4.596848218922792e-05,True,247.0,False,6,4,4,,76561198796010690,AK,25.0,-2685.949951171875,-4695.58984375,17.010000228881836,-1190.5999755859375,1897.7000427246094,2.0000000298023224,0.3999999910593033,0.29999999329447746,-515.2999877929688,131.0,24.0,,0.009601146609018065,2.226731898137557,-0.00017433790561836797,True,14,12,False,154.0,False,,enpitsu,76561198039309853,25,774.0,-998.9600219726562,17.059999465942383,-11959.000244140625,8263.800048828125,1.8000000715255737,0.5999999865889549,-0.3999999910593033,2063.300018310547,255.0,255.0,,0.016777762596593627,2.5927763126619783,9.120630376999223e-05,True,218.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-3628.580078125,-4082.25,79.87000274658203,5032.300109863281,-5210.8001708984375,269.4000053405762,4861.7999267578125,2476.300048828125,-693.0000305175781,255.0,224.0,,1.099842147293628,-0.585352178665524,0.3869227762390296,True,140.0,False,16,13,False,
16,1302,31,False,False,0,7673.8865334167085,-2976.35009765625,-2246.52001953125,131.1300048828125,6745.9002685546875,16922.7001953125,55.39999961853027,2735.2999877929688,-2323.699951171875,4808.0999755859375,0.0,0.19485321031626968,2.030797313711305,-0.03493942376894539,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,-2968.3798828125,-2375.72998046875,16.639999389648438,11873.900146484375,14354.599609375,173.1999969482422,170.79999923706055,35.39999961853027,1383.3999633789062,255.0,128.0,,0.05521950105522057,0.9202837443388924,-0.042402856111226815,True,190.62436988020454,True,6,4,4,,76561198796010690,AK,25.0,-2216.330078125,-2955.909912109375,17.010000228881836,10567.5,13694.49951171875,1.8000000715255737,0.5999999865889549,0.29999999329447746,327.5,255.0,173.0,,0.009590910256007838,0.9135855496374523,6.695347963932832e-05,False,14,12,False,69.0,False,,enpitsu,76561198039309853,25,-1678.5400390625,-353.8800048828125,17.059999465942383,-4464.5001220703125,12907.19970703125,1.899999976158142,0.0,0.09999999776482582,-2251.6000366210938,255.0,128.0,,0.016745105967733858,1.8385791916543333,-7.864293793316311e-06,True,234.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-4078.97998046875,-3052.0,490.760009765625,2.0000000298023224,6963.599853515625,1348.0999755859375,-44.80000019073486,-2.3999999463558197,-0.19999999552965164,255.0,128.0,,-0.22752671498082797,1.5805362725180874,1.5687851156566717,True,140.0,False,16,14,False,
17,1315,32,False,False,0,6849.839462745713,-2677.27001953125,-1474.1800537109375,105.91999816894531,141.30000114440918,17255.6005859375,2256.1000061035156,-125.10000228881836,1893.9999389648438,4895.299987792969,0.0,0.6001411820620105,-2.220719200523431,-1.0888863155308335,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,-2573.739990234375,-1608.4300537109375,17.049999237060547,3305.1998901367188,20007.5,3.1999999284744263,0.0,0.0,2016.9000244140625,255.0,255.0,,0.0167807915378427,1.4785219747270564,1.948468531155572e-05,True,166.9059956330125,True,6,4,4,,76561198796010690,AK,25.0,-1808.510009765625,-2202.75,17.010000228881836,7385.7000732421875,15451.199951171875,1.899999976158142,-0.3999999910593033,-1.1999999731779099,-770.0,255.0,36.0,,0.009569059909975489,1.1221945501861397,-0.00010933926863075998,True,14,12,False,99.0,False,,enpitsu,76561198039309853,25,-1788.43994140625,308.6000061035156,17.059999465942383,-2866.300048828125,13749.89990234375,1.8000000715255737,0.09999999776482582,-0.9000000357627869,1686.300048828125,128.0,128.0,,0.016762445248572493,1.7912126968815414,0.000296582702236492,True,234.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-4078.97998046875,-2581.9599609375,439.0199890136719,-0.5000000074505806,12223.800048828125,-4543.0999755859375,-1032.699966430664,6.700000166893005,-2.0000000298023224,255.0,128.0,,0.3743667598517736,1.581048768429431,1.5744935561993394,True,111.81095038690876,True,16,14,False,
18,1360,33,False,False,0,4692.4630196340195,-3196.169921875,1049.9599609375,117.94999694824219,13938.299560546875,7749.1998291015625,7100.7000732421875,-1988.0999755859375,-3517.9998779296875,-4435.10009765625,0.0,0.696752284704245,-0.8967251749479905,-3.029742208396573,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,-3325.0,1105.06005859375,47.36000061035156,10057.7001953125,13369.599609375,2727.7999877929688,-590.0,-36.80000066757202,316.3999938964844,0.0,0.0,True,0.026539705039497687,0.7153466511198144,-0.018321224260743417,True,227.0,False,8,4,4,,76561198796010690,AK,25.0,-1821.7099609375,-104.2300033569336,17.010000228881836,-9337.60009765625,10863.00048828125,2.0999999344348907,-0.29999999329447746,0.5999999865889549,-2074.4000244140625,255.0,0.0,,0.009566699949378768,2.2256741320970206,-7.827832544626854e-05,True,14,12,False,99.0,False,,enpitsu,76561198039309853,25,-2158.139892578125,2248.260009765625,17.059999465942383,2516.7999267578125,13790.0,1.1999999731779099,-0.09999999776482582,-0.7000000029802322,-0.29999999329447746,255.0,0.0,,0.01674423052735433,1.390208939977794,6.20829342841748e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-3496.530029296875,662.7100219726562,16.989999771118164,6785.2001953125,21911.69921875,4.4999998807907104,0.0,0.0,-365.40000915527344,255.0,95.0,,0.009600041046787368,1.2495252934537104,5.2107189534556284e-05,True,0.0,False,16,14,False,
19,1404,35,False,True,0,2840.1742689277708,-1008.1300048828125,2302.0400390625,404.3699951171875,13763.900146484375,20155.400390625,-2326.7999267578125,-4672.699890136719,-3390.2999877929688,-1634.2999267578125,0.0,0.4510499306589561,-2.9374531061488156,-1.0659231926624597,76561198796010690,AK,25.0,-1132.489990234375,2035.3699951171875,388.1300048828125,10565.30029296875,16153.499755859375,3338.9999389648438,4543.0999755859375,2728.9999389648438,1470.5999755859375,255.0,0.0,True,-0.34740080755309016,0.277366180240803,2.8643476372502064,True,42.528851514221536,True,16,4,12,,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,-864.6199951171875,3136.840087890625,17.059999465942383,9009.299926757812,656.9999694824219,-3.700000047683716,-9.900000095367432,-0.5000000074505806,1292.2999572753906,0.0,128.0,False,0.016664300940896506,0.11876345062627498,-0.00022527200576527898,True,223.57295497771233,True,9,False,8,,games5425898691,bf81d8692db,18.0,-1186.3800048828125,2460.75,146.5,16406.99951171875,7344.5001220703125,3395.5999755859375,500.8000183105469,-2847.0999145507812,-160.79999923706055,255.0,215.0,,-0.5072603213485147,0.10605719907336016,0.0826141513127911,True,31.0,False,18,14,False,
20,1408,35,False,False,1,7742.201879429682,801.0900268554688,-2601.6201171875,366.0,-21123.89892578125,-15270.799560546875,7030.2001953125,5947.60009765625,304.3000030517578,729.5999908447266,1.0,-0.6517737068612931,2.566724313800509,-0.022542099827923996,bf81d8692db,games5425898691,18.0,912.1599731445312,-2583.219970703125,194.19000244140625,-16490.30029296875,-7351.199951171875,2382.5999450683594,-271.8000030517578,1742.7999877929688,-72.5,255.0,128.0,,0.8835087786945102,-0.06757645587620129,0.1182376729932298,True,31.0,False,18,False,14,,76561198039309853,enpitsu,25.0,766.2999877929688,-3147.860107421875,46.11000061035156,-10384.100341796875,-1294.6000671386719,3448.2000732421875,-58.499999046325684,412.7000045776367,509.70001220703125,128.0,128.0,False,-0.007929425375881071,-0.18611987189149737,-0.0017686125116000064,True,10,8,False,215.0,False,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,,,,,,,,,,,,,,,,True,,,,,,,AK,76561198796010690,25.0,941.0599975585938,-2294.300048828125,434.9599914550781,-12321.300048828125,-15407.099609375,2319.7000122070312,-4484.5001220703125,-3043.699951171875,-935.0,255.0,4.0,True,-0.09750430917599168,-0.008010358806698974,-2.634623376910536,True,30.022167526265648,True,16,12,4,
21,1517,39,False,False,1,9055.877195318693,-3791.22998046875,-2608.469970703125,100.29000091552734,-1082.3999786376953,26887.2998046875,4836.9000244140625,1795.0999450683594,3893.3999633789062,236.10000610351562,1.0,0.44809852858434196,1.9290325331950133,2.287391452181882,76561198039309853,enpitsu,25.0,-3783.6298828125,-2800.85009765625,17.059999465942383,-6667.39990234375,22012.2998046875,-3.4999999403953552,-0.0,-0.0,-2012.2000122070312,255.0,128.0,,-0.016765596857780122,1.352111119868789,-2.4567843945850826e-05,True,133.0,False,10,False,8,,bf81d8692db,games5425898691,18.0,-1916.6199951171875,-3987.280029296875,17.020000457763672,3683.5000610351562,13739.599609375,0.7999999821186066,0.7000000029802322,2.0000000298023224,823.7999725341797,255.0,234.0,,-0.009591389754859134,1.8574207264194207,0.0003349347986203514,True,18,16,False,31.0,False,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,-3384.8798828125,1948.31005859375,17.049999237060547,-1582.7999877929688,-10035.599975585938,2.5,0.5000000074505806,-0.0,0.0,0.0,,,-0.01728028846188415,-1.414345215278322,-2.2165192047032102e-08,True,188.0,False,False,False,False,,AK,76561198796010690,25.0,-3413.070068359375,-1087.969970703125,16.170000076293945,-129.0999984741211,22662.60009765625,123.59999656677246,73.20000171661377,-13.999999761581421,-1341.300048828125,255.0,0.0,,-0.014590730874781169,1.5798427423810883,0.0006740801925424511,,255.0,False,18,14,4,
22,1550,40,False,False,0,7471.82999732511,3938.2099609375,-557.25,202.5399932861328,27455.400390625,9093.200073242188,713.4999847412109,-1907.1000671386719,-203.89999389648438,-5685.10009765625,0.0,-0.19763945400852156,-1.7468958774756649,1.1439608104879557,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,3823.889892578125,-679.25,176.8300018310547,11691.800537109375,8450.999755859375,2538.300018310547,5048.299865722656,1500.7000732421875,1584.7999572753906,255.0,0.0,,0.15341657543272552,0.8551896643190317,0.5830857543923773,True,144.14816360576182,True,4,False,3,,76561198796010690,AK,25.0,2418.590087890625,-1318.3199462890625,91.87999725341797,-8517.100219726562,-21364.29931640625,-149.7000026702881,4803.2000732421875,2677.5,-97.5,255.0,128.0,False,-0.3159526125710783,-2.599050089118635,1.4556482902187469,True,20,15,4,255.0,False,,enpitsu,76561198039309853,25,3624.75,134.66000366210938,17.049999237060547,5364.2999267578125,-22365.6005859375,-2.0999999344348907,0.19999999552965164,-0.9000000357627869,63.400001525878906,255.0,128.0,,0.016785713964600234,-1.3289661070599885,-6.625929547369589e-05,True,252.0,False,10,False,8,190.0,games5425898691,bf81d8692db,18.0,1698.9200439453125,1870.8499755859375,59.02000045776367,-1720.8000183105469,-19107.099609375,-1727.5,2529.2999267578125,-14.800000190734863,10.700000524520874,255.0,128.0,,-0.5509986566198314,-1.5796827335605768,0.005073002820875889,True,61.0,False,20,18,False,
23,1715,46,False,True,0,2661.7862005852353,883.0399780273438,3160.070068359375,99.94999694824219,-4706.9000244140625,22419.19921875,2692.39990234375,-5712.39990234375,-1004.1000366210938,1536.199951171875,0.0,-0.6517847531084462,0.6987627580038014,-0.983467030055162,76561198796010690,AK,25.0,930.9199829101562,2873.139892578125,164.77999877929688,1962.7000427246094,21220.80078125,2396.9000244140625,-5148.599853515625,1930.2000427246094,124.20000076293945,255.0,128.0,False,0.521296747421482,1.5376538461910103,0.1971254241822637,True,255.0,False,24,4,19,,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,1004.6400146484375,5098.66015625,98.47000122070312,-11870.400390625,-1647.4000549316406,-6541.500244140625,-5318.800048828125,804.7000122070312,1145.5999755859375,0.0,128.0,False,0.5215459933493686,-3.0310875374511013,-1.3932140455462976,True,91.0,False,10,False,8,,games5425898691,bf81d8692db,18.0,3224.72998046875,3419.429931640625,17.010000228881836,2411.3999938964844,5756.6998291015625,2.5,-0.3999999910593033,-0.7000000029802322,2261.4999389648438,255.0,255.0,,0.009509958196965545,1.1602874966600665,0.0001242696566478355,True,25.0,False,24,22,False,
24,1735,47,False,False,1,9942.399579752846,-577.72998046875,-4692.56982421875,146.47000122070312,-6505.999755859375,7334.000244140625,5892.80029296875,1527.7000427246094,-1661.7999267578125,5559.0997314453125,1.0,-0.16220456318385992,0.6621953731887463,0.8798076543671782,76561198039309853,enpitsu,25.0,-513.1400146484375,-4855.490234375,83.12999725341797,586.1999893188477,5067.5,2153.2000732421875,-1588.0000305175781,306.3999938964844,-2146.199951171875,255.0,255.0,False,-0.06513478000060102,2.2480108831139582,0.07622778232309536,True,74.0,False,12,False,9,,bf81d8692db,games5425898691,18.0,-3167.669921875,-3981.35009765625,17.010000228881836,5814.89990234375,-8628.900146484375,2.0999999344348907,-0.7000000029802322,0.7000000029802322,568.1000137329102,255.0,128.0,,-0.009551291470522775,-2.211236611640867,-0.00022451842485150827,True,24,22,False,25.0,False,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,,,,,,,,,,,,,,,,True,,,,,,,AK,76561198796010690,25.0,-1040.0899658203125,-4239.0400390625,164.80999755859375,-1401.4999389648438,-18337.7001953125,-1215.999984741211,3139.5999145507812,-395.99998474121094,24.40000057220459,255.0,128.0,False,0.9892353531101636,-1.784408504777964,-0.28269032586051585,True,255.0,False,24,20,4,
25,1781,49,False,False,1,8970.425336997445,-1610.2900390625,-3473.18994140625,255.47000122070312,2673.599853515625,16273.699951171875,9629.7998046875,4746.199951171875,-1830.8999633789062,3181.300048828125,1.0,-0.760530540401004,2.8959903730163123,1.5148308744514047,bf81d8692db,games5425898691,18.0,-1663.47998046875,-3515.409912109375,87.66999816894531,1885.5999755859375,19144.7998046875,1268.3999633789062,-3121.199951171875,3082.9000854492188,-3317.0001220703125,255.0,128.0,,-0.6155252178819753,1.5281297122108326,0.019353180154695553,True,22.0,False,26,False,23,,76561198039309853,enpitsu,25.0,-85.25,-4190.89013671875,17.059999465942383,6081.199951171875,-2188.3999633789062,1.5999999642372131,0.19999999552965164,-0.09999999776482582,-2901.199951171875,255.0,0.0,True,-0.01669973106875781,-2.303890969709073,-9.430676087442869e-05,True,12,10,False,105.0,False,34.0,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,-2481.60009765625,4084.449951171875,17.049999237060547,-2088.000030517578,-7444.7998046875,3.700000047683716,-0.09999999776482582,-0.29999999329447746,-2928.900146484375,255.0,0.0,False,-0.016687331245758604,-1.1386685924221032,-2.2732148675250437e-05,True,85.0,False,False,False,False,,AK,76561198796010690,25.0,-900.4500122070312,-4578.43994140625,148.9600067138672,-1281.4999389648438,11720.400390625,-2458.699951171875,-4675.199890136719,-2863.699951171875,-436.6999816894531,255.0,86.0,True,-0.6672949807195939,0.551272694356749,0.23622474991183298,True,213.0,False,26,21,4,
26,1860,52,False,True,1,4528.617814219927,-882.8300170898438,975.3699951171875,320.3800048828125,2111.699981689453,23675.400390625,-1872.5,-3628.5000610351562,-282.09999084472656,2643.5000610351562,1.0,0.0012561288205565698,-1.446192852643913,0.017606796666122568,bf81d8692db,games5425898691,18.0,-903.2000122070312,817.5700073242188,201.52000427246094,5761.500244140625,11239.599609375,2158.000030517578,-2959.5001220703125,-3820.4000854492188,-2625.7998657226562,255.0,255.0,,0.49063654783638316,2.153812356063125,-1.0037569839613119,True,22.0,False,28,False,25,,76561198039309853,enpitsu,25.0,-89.22000122070312,-2722.550048828125,17.059999465942383,112.79999732971191,10420.400390625,1.1999999731779099,0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.016754672993963497,1.5816528121335915,-7.0245957471767135e-06,True,12,10,False,135.0,False,,MiNi_NiNJa_05,bb8f14468ac347d6b812d32142dcb731,5,-1177.1400146484375,4679.64013671875,17.049999237060547,6502.19970703125,-1790.2999877929688,2.5999999046325684,-1.0000000149011612,-3.6000001430511475,-0.09999999776482582,128.0,128.0,False,-0.01714542146898407,-2.8728195526735565,1.7368092064765937e-05,True,255.0,False,False,False,False,,AK,76561198796010690,25.0,-1062.1300048828125,187.44000244140625,69.55999755859375,524.3000030517578,22686.79931640625,-2375.500030517578,-1831.4999389648438,12.400000095367432,373.6000061035156,255.0,128.0,False,0.20292444481001545,1.706727658017128,0.20581613624309475,True,226.0,False,28,24,4,
27,1892,53,False,False,0,8767.236310650684,651.22998046875,-3489.6298828125,181.27999877929688,-10483.900146484375,25677.2998046875,2291.3999938964844,1343.3000183105469,-649.8999786376953,5811.400146484375,0.0,0.19627237051941898,1.5086237345469653,0.8429638756852551,bb8f14468ac347d6b812d32142dcb731,MiNi_NiNJa_05,5.0,709.5599975585938,-3739.510009765625,144.58999633789062,-4239.700012207031,19161.800537109375,3067.2000122070312,-3043.5000610351562,-1175.1000213623047,550.6999969482422,255.0,128.0,False,-0.19514078562120835,1.9057601822796646,-0.02258375004631829,True,214.28290774745324,True,4,False,3,,76561198796010690,AK,25.0,1441.3199462890625,-2749.2099609375,17.010000228881836,7870.0,-20692.80029296875,2.0000000298023224,-0.5999999865889549,1.4000000059604645,-1242.2000122070312,255.0,0.0,False,0.009570533246527662,-1.2230990004846993,-0.00015505601912779664,True,28,24,4,226.0,False,,enpitsu,76561198039309853,25,73.12999725341797,1237.3699951171875,17.059999465942383,-125.69999694824219,-11607.60009765625,1.1999999731779099,4.900000095367432,0.0,0.0,0.0,128.0,False,0.016953124596692813,-1.581651161641173,7.171901511987616e-06,True,135.0,False,12,False,10,,games5425898691,bf81d8692db,18.0,221.0800018310547,-2100.6201171875,77.87000274658203,-6176.5997314453125,-11509.3994140625,-3872.6998901367188,95.0,-303.29999923706055,-1143.1999969482422,255.0,0.0,,-0.4043378474380505,-2.261099661509442,0.23985586077834023,True,22.0,False,28,26,False,
