,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
34,2387,71,False,False,0,674.4058709838091,-1305.3399658203125,4604.02978515625,119.36000061035156,7308.2000732421875,17601.600341796875,3050.1998901367188,-1437.4000549316406,882.3000335693359,141.899995803833,0.0,-0.26919464212432076,2.092239555712889,2.065717081176142,76561198064172635,Ping Guy,16.0,-1379.0799560546875,4408.06005859375,68.05999755859375,7423.0999755859375,10851.8994140625,2738.2998657226562,118.59999656677246,-57.69999980926514,1295.2000427246094,128.0,255.0,,0.004783383435156887,1.11677160599526,-0.0005803041241933551,True,255.0,False,6,4,False,,bb09916c60b,okinezos,10.0,-1148.25,3820.719970703125,18.34000015258789,5589.89990234375,8481.500244140625,1.8000000715255737,-0.19999999552965164,-0.5000000074505806,-480.40000915527344,236.0,128.0,False,0.016990817484272985,0.94349075980733,0.0002558208626809339,True,32.0,False,12,10,False,,enpitsu,76561198039309853,29,2211.02001953125,4522.240234375,17.020000457763672,-22854.69970703125,2581.0000610351562,2.0999999344348907,-0.5999999865889549,0.0,373.4000015258789,255.0,128.0,False,0.016767387556990417,3.062744148074029,-0.0001916711416970163,True,2,False,2,9.0,False,,games5425898691,bf81d8692db,19.0,-1217.77001953125,2858.550048828125,102.48999786376953,4662.900085449219,18706.99951171875,6.800000071525574,-5359.5001220703125,1235.199966430664,4.099999964237213,255.0,128.0,1.4286545796828871,1.349568095211595,0.0053215040782540034,True,14,False,13,0.0,False,,
35,2398,71,False,False,0,264.06874020770505,-1026.989990234375,4910.7099609375,214.0,9331.099853515625,11108.599853515625,8317.80029296875,5632.8997802734375,1744.7999572753906,1106.6999816894531,0.0,-0.14230127731631304,2.9236287728909844,2.4827530843705463,76561198064172635,Ping Guy,16.0,-1108.3800048828125,4784.740234375,100.4800033569336,6245.10009765625,6918.2000732421875,-1426.9999694824219,4813.2000732421875,-145.10000228881836,-584.7999954223633,128.0,128.0,,-0.0014407795596885022,-3.0763173716943686,-0.7660974833005073,True,255.0,False,6,4,False,,bb09916c60b,okinezos,10.0,-915.7100219726562,4108.97021484375,18.34000015258789,8243.300170898438,7906.500244140625,2.0000000298023224,1.4000000059604645,1.1999999731779099,-1252.2000122070312,235.0,76.0,False,0.017030153763355312,0.7371390436490979,-5.60214602246097e-05,True,32.0,False,12,10,False,,enpitsu,76561198039309853,29,1295.199951171875,4710.0498046875,17.030000686645508,-22083.40087890625,6016.400146484375,5.099999904632568,0.19999999552965164,0.09999999776482582,-22.5,255.0,128.0,False,0.016808160296690286,2.873233672078887,2.2893496072076188e-05,True,2,False,2,9.0,False,,games5425898691,bf81d8692db,19.0,-1028.0999755859375,3619.35009765625,96.2699966430664,4621.099853515625,18532.60009765625,-140.79999923706055,-5359.5001220703125,1235.1000213623047,4.000000059604645,255.0,128.0,-1.2412863097572562,-1.7951681141643425,3.1393278917341636,True,14,False,14,0.0,False,,
36,2446,73,False,False,0,1584.3316879849406,176.6699981689453,3974.030029296875,103.7300033569336,5007.39990234375,-3756.300048828125,3687.7999877929688,2885.7000732421875,3846.7999267578125,3587.9998779296875,0.0,-1.063001162615304,1.1228558907531716,0.9431293128877202,bb09916c60b,okinezos,9.0,114.66000366210938,4242.06005859375,18.34000015258789,3743.9999389648438,-10086.699829101562,2.3999999463558197,-1.2999999523162842,3.3000001311302185,-1397.2999572753906,236.0,0.0,False,0.016992174691660814,-1.2075601592370389,-0.00019180193072623335,True,63.0,False,12,10,False,,76561198064172635,Ping Guy,16.0,-844.7000122070312,4965.81005859375,17.010000228881836,-3642.60009765625,-7064.7998046875,2.5,0.7999999821186066,1.1999999731779099,2351.4999389648438,255.0,226.0,,0.009509919975462857,-2.041494662401484,0.00016745012894497642,True,255.0,False,6,4,False,,enpitsu,76561198039309853,29,-456.19000244140625,4755.93994140625,17.040000915527344,-2238.2000732421875,-4738.900146484375,4.099999964237213,0.0,0.09999999776482582,2124.9000549316406,255.0,255.0,False,0.016648272005088484,-2.058685353883462,4.686739521205478e-05,True,2,False,2,9.0,False,,games5425898691,bf81d8692db,19.0,-16.90999984741211,5015.580078125,17.010000228881836,5445.7000732421875,-6171.5997314453125,2.0999999344348907,-0.5999999865889549,1.0999999940395355,-68.09999942779541,255.0,128.0,0.00949059799622926,-0.8573046691052092,0.00011740667822282592,True,14,False,14,0.0,False,,
37,2478,74,False,False,0,2287.478041652015,745.8499755859375,3547.239990234375,94.2300033569336,4450.5999755859375,-3336.099853515625,2270.5999755859375,3101.300048828125,4137.300109863281,3043.599853515625,0.0,-1.0109039025107602,0.558269930147777,2.0452230564615284,bb09916c60b,okinezos,9.0,1093.760009765625,3535.97998046875,93.19000244140625,12717.900390625,-316.8000030517578,-154.7000026702881,-5275.4998779296875,1424.1999816894531,624.3999862670898,128.0,128.0,False,0.084924213914005,-0.5074240898576853,3.011479331044137,True,63.0,False,14,11,False,,76561198064172635,Ping Guy,17.0,-521.469970703125,3694.340087890625,17.010000228881836,9101.599731445312,-14157.80029296875,1.2999999523162842,0.19999999552965164,-0.29999999329447746,0.09999999776482582,255.0,128.0,,0.009600034361946681,-0.9994189953022891,-3.491332623956268e-05,True,210.0,False,6,4,False,,enpitsu,76561198039309853,29,201.24000549316406,4262.919921875,17.040000915527344,8966.099853515625,-3.3000001311302185,3.799999952316284,0.5999999865889549,0.3999999910593033,5.299999713897705,255.0,0.0,False,0.016826581611670322,0.00045810705469373904,-5.549058110158409e-05,True,2,False,2,9.0,False,,games5425898691,bf81d8692db,19.0,1221.3199462890625,4449.22021484375,95.01000213623047,17400.2001953125,-3451.199951171875,1933.3000183105469,594.5000076293945,5467.19970703125,74.0999984741211,255.0,138.0,1.065560177041309,-0.08391435426033904,0.023740162130377163,False,16,False,15,0.0,False,,
38,2513,76,False,False,0,2940.1593510029415,1285.22998046875,3168.510009765625,106.29000091552734,6617.8997802734375,13314.100341796875,5222.60009765625,3547.6998901367188,999.4999694824219,4734.2999267578125,0.0,-0.41137609419856375,0.39006520369529996,-3.041405108010923,76561198064172635,Ping Guy,17.0,1235.68994140625,2996.840087890625,17.010000228881836,13121.199951171875,8061.300048828125,2.3000000417232513,-1.0000000149011612,0.5000000074505806,1726.0000610351562,0.0,255.0,,0.009886155198643895,0.6140727662276655,3.879010732813609e-05,True,196.0,False,6,4,False,,bb09916c60b,okinezos,9.0,2969.780029296875,3274.010009765625,18.31999969482422,17662.19970703125,-9201.099853515625,5.099999904632568,0.7999999821186066,-0.29999999329447746,-1762.7999877929688,244.0,0.0,False,0.017055830554581174,-0.5291959200084881,-0.00015537803798682773,False,0.0,False,14,12,False,,enpitsu,76561198039309853,29,1308.989990234375,3411.02001953125,66.86000061035156,2342.5,-16518.199462890625,2908.800048828125,2628.2998657226562,-810.0,-3190.4000854492188,255.0,0.0,False,0.09348303354709585,-1.3927740039192458,0.004039557522154873,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,19.0,3410.800048828125,4001.340087890625,17.010000228881836,16256.199951171875,-6400.999755859375,4.300000071525574,1.1999999731779099,-2.5,-1829.1999816894531,255.0,0.0,0.009706864139587951,-0.4271654228631951,-0.0001677230103837194,True,16,False,16,255.0,False,,
39,2514,76,False,False,1,8604.35781021099,-1311.1400146484375,-3176.4599609375,133.97000122070312,-4477.699890136719,22037.5,10553.499755859375,4915.5999755859375,-539.0000152587891,3397.9000854492188,1.0,0.34648171333393246,-0.6013871890806236,-3.0553754469138803,76561198039309853,enpitsu,29.0,-1308.989990234375,-3411.02001953125,66.86000061035156,-2342.5,16518.199462890625,2908.800048828125,-2628.2998657226562,810.0,-3190.4000854492188,255.0,0.0,False,-0.09348303354709585,1.3927740039192458,0.004039557522154873,True,0.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-3410.800048828125,-4001.340087890625,17.010000228881836,-16256.199951171875,6400.999755859375,4.300000071525574,-1.1999999731779099,2.5,-1829.1999816894531,255.0,0.0,,-0.009706864139587951,0.4271654228631951,-0.0001677230103837194,True,255.0,False,16,16,False,,okinezos,bb09916c60b,9,-2969.780029296875,-3274.010009765625,18.31999969482422,-17662.19970703125,9201.099853515625,5.099999904632568,-0.7999999821186066,0.29999999329447746,-1762.7999877929688,244.0,0.0,False,-0.017055830554581174,0.5291959200084881,-0.00015537803798682773,False,14,False,12,0.0,False,,Ping Guy,76561198064172635,17.0,-1235.68994140625,-2996.840087890625,17.010000228881836,-13121.199951171875,-8061.300048828125,2.3000000417232513,1.0000000149011612,-0.5000000074505806,1726.0000610351562,0.0,255.0,-0.009886155198643895,-0.6140727662276655,3.879010732813609e-05,True,6,False,4,196.0,False,,
40,2602,79,False,False,0,9385.474621957444,2671.52001953125,-3541.010009765625,126.5,-1296.0000610351562,-28373.30078125,929.4000244140625,-1420.5999755859375,4023.2998657226562,4218.299865722656,0.0,-0.12740190332591614,0.8568209846602026,3.074405840225532,bb09916c60b,okinezos,10.0,2690.97998046875,-3476.43994140625,16.850000381469727,-6504.89990234375,-21713.701171875,116.89999580383301,547.5,118.99999618530273,2215.800018310547,233.0,255.0,,0.08195251074580578,-1.8293890524126284,-0.010076275773786853,True,196.0,False,14,12,False,,76561198064172635,Ping Guy,17.0,2053.889892578125,821.8800048828125,109.20999908447266,-650.6999969482422,-18309.300537109375,-145.0,4776.099853515625,2656.9000244140625,615.4999923706055,255.0,115.0,,-0.7770044914537306,3.005209002497463,2.325739596978914,True,171.0,False,8,5,False,,enpitsu,76561198039309853,29,-28.969999313354492,1076.02001953125,17.049999237060547,-165.79999923706055,-62.60000228881836,2.5,-0.29999999329447746,0.19999999552965164,1.0999999940395355,128.0,128.0,False,0.01679865046474913,-1.209235227714302,4.5600015159790995e-05,True,4,False,4,32.0,False,,games5425898691,bf81d8692db,19.0,3741.6201171875,-2262.929931640625,17.0,245.79999923706055,-16972.7001953125,3.3000001311302185,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,0.00965141011666458,-1.5563148221174745,8.847627852646106e-06,True,16,False,16,171.0,False,,
41,2693,82,False,False,0,10557.60282701747,2305.77001953125,-4920.39990234375,1617.5899658203125,3297.5,-6188.2000732421875,-2007.1000671386719,5650.8001708984375,916.8000030517578,1796.4999389648438,0.0,0.2578575787643821,2.6990615658257044,0.3529591935748274,bb09916c60b,okinezos,10.0,2227.10009765625,-4777.81005859375,1525.8599853515625,-1563.699951171875,-2039.7000122070312,3762.7999877929688,230.6999969482422,323.6000061035156,500.2000045776367,230.0,128.0,,-0.3369597139007672,-1.0760718793568842,-0.11499565470372178,True,128.0,False,16,12,False,,76561198064172635,Ping Guy,17.0,3142.760009765625,-4893.080078125,782.4099731445312,-4778.999938964844,-4124.200134277344,13330.0,-161.20000839233398,-85.50000190734863,-554.7000122070312,255.0,128.0,,-1.1336859323841693,-2.405069281238936,1.556791700837196,True,255.0,False,8,6,False,,enpitsu,76561198039309853,29,1063.030029296875,-937.8699951171875,17.049999237060547,870.9999847412109,-6355.8001708984375,2.5999999046325684,0.0,-0.29999999329447746,1.5000000596046448,128.0,128.0,False,0.016856884148603167,-1.4342560012762255,-3.271834745250498e-05,True,4,False,4,61.0,False,,games5425898691,bf81d8692db,19.0,2035.9300537109375,-1325.77001953125,17.0,9901.400146484375,5572.39990234375,3.6000001430511475,0.0,0.0,-2379.7999572753906,255.0,0.0,0.009536401881923456,0.45207327146525705,6.479476433131048e-06,True,16,False,16,171.0,False,,
42,2760,85,False,False,1,3727.740644496853,-2746.929931640625,4349.35986328125,340.5199890136719,1886.9000244140625,17359.000244140625,15337.099609375,5801.5997314453125,-1529.7000122070312,22.699999809265137,1.0,0.643105469148098,2.999813940795049,-0.3271710195603199,bf81d8692db,games5425898691,19.0,-2770.389892578125,4138.83984375,192.97999572753906,4730.799865722656,22383.701171875,2363.2000732421875,-103.50000381469727,46.30000114440918,375.60001373291016,255.0,128.0,,-0.15369848190235838,1.4618781030690837,0.03230514319002174,True,75.27483868855303,True,18,16,4,,76561198039309853,enpitsu,29.0,-996.4500122070312,1700.1400146484375,17.049999237060547,3424.8001098632812,8106.300048828125,2.5999999046325684,-0.19999999552965164,-0.7000000029802322,-5.0,255.0,128.0,False,-0.016673200052683697,1.971298798763289,6.465511314310423e-05,True,61.0,False,4,4,False,,okinezos,bb09916c60b,10,-1562.010009765625,5101.64990234375,438.4800109863281,3650.4998779296875,-2.199999988079071,-9940.30029296875,2.8999999165534973,518.8000106811523,-0.3999999910593033,13.0,128.0,False,-1.253834439471937,3.085594799590216,1.6241720962400688,True,16,False,12,128.0,False,,Ping Guy,76561198064172635,17.0,-1072.52001953125,4867.72998046875,16.989999771118164,-947.0999908447266,1191.9000244140625,4.699999988079071,0.19999999552965164,-0.0,-1088.7000274658203,11.0,234.0,-0.009673118872307379,-1.9622946480192889,-0.00010420597884210151,True,8,False,6,255.0,False,,
43,2841,88,False,False,0,8200.094983645531,1636.780029296875,-2659.139892578125,679.260009765625,2106.7999267578125,22322.80029296875,202.80000686645508,340.29998779296875,303.799991607666,5042.0001220703125,0.0,-0.35339009850532566,-1.5627407957369472,-0.23059220311186607,bb09916c60b,okinezos,10.0,1588.5899658203125,-2800.77001953125,589.3099975585938,2652.2000122070312,12766.700439453125,3108.5000610351562,-4370.400085449219,3338.2000732421875,68.49999904632568,239.0,181.0,,-0.0450634984356742,1.4365017102882958,-0.006675099196519705,True,65.35569010498702,True,18,12,4,,76561198064172635,Ping Guy,17.0,683.219970703125,-3265.3701171875,16.989999771118164,3120.7000732421875,12316.600341796875,4.600000083446503,-0.09999999776482582,-0.9000000357627869,-14.900000095367432,255.0,128.0,,0.009569205007300649,1.320281404282779,8.694228234868084e-05,True,255.0,False,8,6,False,,enpitsu,76561198039309853,29,973.9500122070312,-1438.47998046875,37.439998626708984,-980.8000183105469,12602.2998046875,3024.2001342773438,-100.39999961853027,-26.80000066757202,609.900016784668,255.0,128.0,False,0.017574284318493956,1.7151116236333876,-0.0010016322787728977,True,6,False,5,2.0,False,,games5425898691,bf81d8692db,19.0,2933.419921875,-3522.300048828125,95.79000091552734,2101.7999267578125,14869.7998046875,-430.99998474121094,-4738.2000732421875,393.8999938964844,0.5000000074505806,255.0,128.0,-1.27363736455242,1.487358515881028,0.00039202918517881327,False,20,4,18,60.0,False,,
44,2923,91,False,False,1,8630.53165593905,-2333.139892578125,-2863.669921875,138.66000366210938,-27029.599609375,-3899.2999267578125,2456.3999938964844,146.30000114440918,3592.2000122070312,4803.500061035156,1.0,-0.6116206872156695,-0.8322237194654828,-2.51432892166311,76561198039309853,enpitsu,29.0,-2223.840087890625,-2955.7099609375,136.5399932861328,-14100.50048828125,-5416.099853515625,-156.00000381469727,-4340.10009765625,-3359.5001220703125,-355.60001373291016,128.0,0.0,False,-0.07530251547186914,-0.6202082719097471,1.9754794364039647,True,0.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,-2970.469970703125,-2383.050048828125,16.989999771118164,12433.499755859375,-19349.49951171875,2.199999988079071,-1.0000000149011612,1.5000000596046448,719.7000122070312,255.0,141.0,,-0.009599156961937375,-2.167008321394227,6.017465139237275e-05,True,154.7154065998652,True,20,18,4,,okinezos,bb09916c60b,10,-2186.81005859375,-2661.679931640625,17.780000686645508,-7196.199951171875,-21789.7998046875,97.20000267028809,14.299999475479126,2.5,-870.8999633789062,242.0,128.0,,-0.01576861297864855,-1.1859188002265812,0.0007440231479364227,True,20,4,14,0.0,False,,Ping Guy,76561198064172635,17.0,-1565.1500244140625,-1097.1600341796875,16.989999771118164,239.0999984741211,2850.4998779296875,4.4999998807907104,-0.7000000029802322,0.09999999776482582,0.0,34.0,128.0,-0.009766727009554119,-1.4870377133928598,3.0872764006543253e-06,True,8,False,6,176.0,False,,
45,3045,95,True,True,0,2483.2213755564194,1128.8199462890625,3702.469970703125,705.4400024414062,-9300.800170898438,11479.000244140625,-4122.300109863281,-5304.89990234375,-51.70000076293945,2802.5,0.0,-0.40674552464608943,0.7970580157624269,-1.0373454355347427,76561198064172635,Ping Guy,17.0,1160.9599609375,3640.070068359375,608.780029296875,-3144.4000244140625,5917.80029296875,736.8000030517578,5400.30029296875,1026.500015258789,-180.59999465942383,128.0,128.0,,-1.1710654031895575,-2.2373693633120784,-2.111404345674578,True,97.0,False,10,6,False,,bb09916c60b,okinezos,10.0,1020.8300170898438,1773.8199462890625,18.329999923706055,-658.0000305175781,-16189.69970703125,3.6000001430511475,0.0,0.5000000074505806,-1701.0000610351562,243.0,0.0,True,0.017060236822493524,-1.6363766612286783,-0.0002619051818477388,True,209.0,False,20,14,4,,enpitsu,76561198039309853,29,1047.47998046875,4426.52001953125,55.25,-6810.9002685546875,-1699.7999572753906,3670.10009765625,6.600000262260437,-106.80000305175781,-517.599983215332,255.0,128.0,False,0.017983626687493058,-2.9827905048982464,0.0017719261376179614,True,10,False,8,0.0,False,,games5425898691,bf81d8692db,19.0,-307.760009765625,4946.52001953125,16.989999771118164,926.8000030517578,1692.8999328613281,5.0,0.7000000029802322,-0.9000000357627869,-789.8000335693359,128.0,0.0,0.009757166417859777,1.1239042203193115,0.00010648363861408016,True,20,4,18,186.0,False,,
46,3336,96,False,False,1,5229.508951492362,-6.809999942779541,-10.989999771118164,95.63999938964844,6379.4000244140625,27628.20068359375,4313.500061035156,5133.4002685546875,-1542.7000427246094,-1421.3999938964844,1.0,-0.05118406135809398,-0.06750655403984093,-0.1366832019003341,76561198039309853,enpitsu,29.0,-80.4000015258789,-231.57000732421875,73.8499984741211,8905.900268554688,21026.10107421875,2744.2001342773438,-2992.3001098632812,110.60000419616699,2481.4999389648438,255.0,255.0,,-0.12932784463346492,2.0287522726387297,0.001052415418823786,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,2215.949951171875,-3751.909912109375,17.010000228881836,18230.50048828125,-9917.19970703125,1.899999976158142,-0.5000000074505806,0.29999999329447746,-3.0000001192092896,255.0,128.0,,-0.009595092694788475,-2.6429462637927723,5.644742276280274e-05,True,0.0,False,False,False,False,,okinezos,bb09916c60b,9,66.91000366210938,182.72000122070312,140.25,-11996.300048828125,-19609.89990234375,-734.1000366210938,5499.4000244140625,54.80000019073486,-59.80000019073486,249.0,128.0,,-0.4587990903656949,-1.5754072927461833,-0.01901173911641938,True,4,False,3,0.0,False,,Ping Guy,76561198064172635,17.0,-0.0,2715.77001953125,16.979999542236328,-0.0,-12384.49951171875,11.200000047683716,-1.4000000059604645,-0.0,0.0,255.0,128.0,-0.009635962584901046,-1.570773649032944,-1.0925239703670003e-07,True,4,False,4,146.0,False,,
47,3338,97,False,False,0,5196.011300810779,-59.220001220703125,11.8100004196167,91.55000305175781,-8620.399780273438,-3338.699951171875,15.59999942779541,2898.9999389648438,56.39999866485596,-823.8999938964844,0.0,0.025020607135144833,0.3249115626545483,-0.17162799283334534,bb09916c60b,okinezos,9.0,10.960000038146973,-136.3800048828125,170.27000427246094,6694.2999267578125,12.599999904632568,1103.499984741211,-4118.500061035156,457.7000045776367,3616.300048828125,249.0,128.0,,0.8600049252280768,1.5249047467510832,-0.060543788718174826,True,0.0,False,4,3,False,,76561198064172635,Ping Guy,17.0,0.0,-2600.7900390625,17.010000228881836,0.0,12670.6005859375,2.199999988079071,0.5000000074505806,0.0,0.0,255.0,128.0,,0.009605444725439668,1.570773502233448,-1.0971606819318888e-07,True,146.0,False,4,4,False,,enpitsu,76561198039309853,29,40.38999938964844,173.17999267578125,98.62000274658203,-3052.5,-71.19999885559082,2492.100067138672,2093.8999938964844,4018.2000732421875,-3117.5,255.0,255.0,,0.11639277648660427,-1.9635714690370805,-0.4606950807395012,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,18.0,-2383.0400390625,3842.8798828125,17.010000228881836,-18225.400390625,9925.399780273438,1.899999976158142,0.5000000074505806,-0.29999999329447746,-0.5999999865889549,255.0,128.0,0.009595096537057814,2.6428014995332205,5.575300689524537e-05,True,False,False,False,0.0,False,,
48,3377,98,False,False,0,5549.193200864837,-1026.010009765625,-407.6700134277344,97.87999725341797,-2562.7999877929688,24398.00048828125,8088.2000732421875,4205.299987792969,-1888.3000183105469,-3840.4000854492188,0.0,-0.07774597728449323,-0.511312354650313,0.5510494564956521,76561198064172635,Ping Guy,16.0,-1040.8800048828125,-570.8599853515625,15.949999809265137,-12195.699462890625,16237.7001953125,-928.0000305175781,1589.7999572753906,-106.09999656677246,-2294.199981689453,255.0,3.0,,-0.0013213068698814815,2.0763041758979766,-0.007606415169517572,True,55.161574097089925,True,4,4,False,,bb09916c60b,okinezos,9.0,934.5900268554688,-52.70000076293945,18.049999237060547,6553.900146484375,2601.400146484375,29.90000009536743,27.300000190734863,-24.40000057220459,-2310.0999450683594,244.0,0.0,,0.018949759827947638,0.3918509737077707,0.00037843478783564576,True,31.0,False,4,4,False,18.0,enpitsu,76561198039309853,29,-466.1000061035156,85.87999725341797,17.049999237060547,-6397.9998779296875,-1367.5999450683594,3.1999999284744263,-4.300000071525574,-1.5999999642372131,-782.6000213623047,255.0,128.0,,0.016597409128719535,-2.9670629282337138,0.00013610340803411707,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,18.0,-3942.510009765625,3027.68994140625,42.54999923706055,4228.500061035156,-14873.199462890625,-2227.5999450683594,315.5999946594238,-2147.2999572753906,1915.7000732421875,255.0,255.0,0.15605193638144688,-1.2268260238984918,-0.45260314847965377,True,False,False,False,255.0,False,,
49,3476,102,False,False,0,1806.5677596101114,-1870.7900390625,3618.989990234375,186.58999633789062,5281.099853515625,5102.39990234375,4957.39990234375,3790.0,2084.7000122070312,-4157.9998779296875,0.0,1.3762118903705607,0.6870080212054409,-1.952705436835905,76561198064172635,Ping Guy,17.0,-1969.6600341796875,3507.550048828125,88.33000183105469,-6033.0999755859375,11629.69970703125,2203.3999633789062,-5403.2000732421875,-498.6000061035156,-897.9000091552734,128.0,46.0,,0.24577450957754524,2.094698342866859,0.05648408594413903,True,25.0,False,6,5,False,,bb09916c60b,okinezos,10.0,2465.820068359375,1524.4300537109375,18.329999923706055,-14580.0,10335.899658203125,-1.4000000059604645,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.01702791124051156,2.524911882449591,-2.7590166340520122e-05,True,217.40588381726255,True,4,4,False,,enpitsu,76561198039309853,29,-3773.5,2073.4599609375,16.420000076293945,6380.8001708984375,22096.0009765625,78.4000015258789,28.399999141693115,86.89999580383301,-10.499999523162842,255.0,128.0,,0.013102772011282737,1.286614046406326,-0.007323523356226148,True,2,False,2,170.0,False,,games5425898691,bf81d8692db,19.0,193.97000122070312,5942.27978515625,133.86000061035156,-1200.5000305175781,-2368.2000732421875,-3643.900146484375,-1974.2999267578125,-334.3000030517578,-334.59999084472656,255.0,128.0,0.8995666931869248,-2.001497363877658,-0.3631810486218007,True,4,False,4,148.0,False,,
50,3523,103,False,False,1,9578.870942623917,1012.6900024414062,-4438.16015625,108.44000244140625,10003.900146484375,15808.699951171875,10084.69970703125,3613.2998657226562,-4786.600036621094,-177.19999313354492,1.0,-0.4083226535318899,-0.017947705848463478,1.3815732802352836,bf81d8692db,games5425898691,19.0,889.3300170898438,-4616.06005859375,17.010000228881836,7309.0997314453125,12273.699951171875,-0.29999999329447746,-2.5,-4.099999964237213,274.89999771118164,255.0,68.0,,-0.00958648432080056,2.0754180419963846,-9.989900446198567e-05,True,135.45624096162857,True,4,4,False,,76561198039309853,enpitsu,29.0,1406.489990234375,-4722.9501953125,17.049999237060547,-21647.19970703125,1682.2000122070312,2.5999999046325684,-1.7000000178813934,-0.5000000074505806,-648.3000183105469,128.0,128.0,,-0.016795616362678015,0.12632030324357954,0.00017566876361774504,True,147.0,False,2,2,False,,okinezos,bb09916c60b,10,64.73999786376953,-1838.300048828125,18.329999923706055,13747.60009765625,14568.1005859375,2.7000001072883606,0.29999999329447746,0.19999999552965164,22.000000476837158,238.0,128.0,,-0.01706944494385029,2.324665773532618,-3.675817881075125e-05,True,4,False,4,179.0,False,,Ping Guy,76561198064172635,17.0,3041.89990234375,-4969.1201171875,294.5899963378906,7917.2998046875,5227.7001953125,4726.9000244140625,-1281.0000610351562,1952.1000671386719,1109.5999908447266,255.0,244.0,0.43167327321205473,2.572620371648102,-1.5715416610369712,True,6,False,6,25.0,False,,
51,3723,111,False,False,1,2643.8841669239478,3059.070068359375,3619.719970703125,146.9199981689453,17223.1005859375,3767.9998779296875,8911.799926757812,-1830.2000427246094,-5705.2001953125,-316.49999618530273,1.0,0.41800010081236333,0.2556070575055178,1.992672746109231,bf81d8692db,games5425898691,19.0,2924.60009765625,3626.449951171875,17.0,21343.5009765625,4455.10009765625,3.400000035762787,-4.099999964237213,-0.5000000074505806,-1086.6999816894531,255.0,0.0,,-0.009579164115536274,2.953915690025784,-4.6723344433190045e-05,True,,False,4,4,False,,76561198039309853,enpitsu,29.0,1294.3199462890625,-490.0,17.049999237060547,10197.60009765625,-9427.2998046875,3.400000035762787,-0.7000000029802322,0.19999999552965164,2497.7000427246094,255.0,255.0,False,-0.016779429739602128,-2.4772583230787757,0.00015275626273981757,True,255.0,False,2,2,False,,okinezos,bb09916c60b,10,2755.110107421875,4681.58984375,18.329999923706055,-4671.499938964844,7998.0999755859375,3.100000023841858,1.8000000715255737,-1.4000000059604645,132.70000457763672,173.0,103.0,,-0.017135489081726806,1.0187743959176048,-0.00011048422064774455,True,6,False,4,,False,,Ping Guy,76561198064172635,17.0,2684.7900390625,5063.02001953125,172.9600067138672,-4512.799987792969,1503.5000610351562,3890.2999877929688,1383.2000732421875,157.39999771118164,1034.4000244140625,,,1.4188455778247515,2.926517793760608,-0.2055640910177699,True,False,False,False,255.0,False,,
