,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
27,2113,61,False,False,1,5223.526466643563,-1176.56005859375,345.239990234375,540.8300170898438,11887.7001953125,13269.69970703125,9499.7998046875,5536.300048828125,1743.5000610351562,1519.4000244140625,1.0,0.626343293286294,-2.537166837164154,-2.4158005182293856,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-1219.030029296875,221.69000244140625,386.9800109863281,10420.6005859375,8964.500122070312,4761.199951171875,-3225.4998779296875,-997.6000213623047,-2973.599853515625,255.0,231.0,,0.8785704340120245,1.8025932432081393,-0.7688788739987247,True,22.414554818984,True,9,10,False,,76561198039309853,enpitsu,28.0,-1061.5,151.66000366210938,248.2100067138672,-1876.9999694824219,-4226.700134277344,3352.7999877929688,-4978.2000732421875,2275.399932861328,-537.599983215332,128.0,0.0,False,0.5822486611207941,0.9268223655860124,1.1139148161326176,True,142.0,False,12,False,11,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,162.00999450683594,3290.219970703125,17.059999465942383,14040.999755859375,-30.199999809265137,1.1999999731779099,0.5999999865889549,-0.0,10.199999809265137,159.0,128.0,False,-0.016761890858429888,-3.140766755725589,-5.547684276515946e-05,True,14,164.0,False,16,4,,FRKZDMR,76561198419557807,10.0,-1239.6099853515625,797.8300170898438,131.38999938964844,12957.39990234375,-18259.89990234375,3218.699951171875,787.3000335693359,-3159.5999145507812,589.7000122070312,128.0,128.0,0.23107687448383848,-2.2322003015785206,0.25736620346567046,True,140.0,False,4,16,20,,False
28,2204,64,False,False,0,9774.243628302995,-2549.429931640625,-4493.3798828125,99.77999877929688,-6682.0001220703125,11812.60009765625,-1365.0,1322.5999450683594,-1292.2000122070312,-1518.3999633789062,0.0,0.06370686324355915,2.593704332287237,-1.860855800848085,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-2514.89990234375,-4651.0498046875,17.059999465942383,-5493.2000732421875,4213.900146484375,1.2999999523162842,-6.600000262260437,5.199999809265137,-1172.699966430664,255.0,128.0,False,0.016660995745502255,2.462640883485493,4.9288749832295104e-05,True,187.73258506098102,True,14,16,4,,76561198419557807,FRKZDMR,10.0,-2560.0400390625,652.6900024414062,17.010000228881836,-14550.899658203125,-7897.19970703125,1.899999976158142,-0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,False,0.009602853640929412,-2.644337835967612,-5.0010678432180765e-05,True,135.0,False,20,4,16,,enpitsu,76561198039309853,28,439.9700012207031,32.439998626708984,17.049999237060547,-12139.300537109375,1832.8999328613281,2.5999999046325684,0.5999999865889549,0.0,-2.0000000298023224,255.0,255.0,False,0.01673771034665591,2.991411575272557,5.544555206637585e-05,True,12,173.0,False,12,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-2378.320068359375,-2049.47998046875,17.010000228881836,-13719.3994140625,2393.300018310547,2.3000000417232513,1.1999999731779099,-0.29999999329447746,2058.0999755859375,255.0,253.0,0.009568115756102096,3.0194256817922116,0.00011205077001756254,True,37.0,False,False,10,10,,
29,2231,65,False,False,0,8895.133962018497,-3114.030029296875,-3474.159912109375,94.55000305175781,2652.2000122070312,27469.09912109375,1471.7999267578125,-3259.2001342773438,-4060.7000732421875,2981.199951171875,0.0,-0.871932188143644,-0.6376829599633485,1.4099914600181223,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3151.090087890625,-3617.5400390625,86.86000061035156,3497.2000122070312,18260.10009765625,1964.7000122070312,314.50000762939453,5461.500244140625,-568.1999969482422,255.0,111.0,False,0.3015811143383312,1.5051252922933716,0.7776881764275495,False,217.45986223220825,True,15,18,4,,76561198419557807,FRKZDMR,10.0,-3807.830078125,-580.2899780273438,17.09000015258789,-8611.400146484375,-17853.00048828125,100.0,-195.59999465942383,440.9000015258789,1191.6000366210938,255.0,255.0,False,0.006543526082505059,-2.0118720444827636,-0.0025146805915415614,True,246.0,False,20,4,16,,enpitsu,76561198039309853,28,-872.5,7.059999942779541,17.049999237060547,-14058.399658203125,-1062.5,2.5999999046325684,-0.3999999910593033,-0.29999999329447746,0.0,128.0,255.0,False,0.016743073416362823,-3.066136771957073,-4.2857101689229784e-05,True,12,173.0,False,12,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-3168.330078125,-2990.360107421875,53.09000015258789,-1210.0,-21238.89892578125,2941.300048828125,2470.7000732421875,-134.0999984741211,-348.69998931884766,255.0,128.0,0.048367450782940746,-1.6327957337163206,-0.0010038560942242933,True,6.0,False,False,11,12,,
30,2232,65,False,False,1,2843.37325148043,3091.43994140625,3333.1201171875,109.3499984741211,-15209.200439453125,1641.1000061035156,9075.10009765625,4024.2001342773438,559.3999862670898,4415.0,1.0,1.1790355645995183,-0.13255123211581013,0.9325299620622182,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,3178.429931640625,3167.590087890625,75.06999969482422,1213.0999755859375,21290.90087890625,2383.5000610351562,-5484.6002197265625,409.59999084472656,-25.299999713897705,255.0,149.0,,-0.6165430347868672,1.6486789468859335,-0.00455537229446165,True,6.0,False,11,12,False,,76561198039309853,enpitsu,28.0,872.5,-7.059999942779541,17.049999237060547,14058.399658203125,1062.5,2.5999999046325684,0.3999999910593033,0.29999999329447746,0.0,128.0,255.0,False,-0.016743073416362823,3.066136771957073,-4.2857101689229784e-05,True,204.0,False,12,False,12,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,3151.090087890625,3617.5400390625,86.86000061035156,-3497.2000122070312,-18260.10009765625,1964.7000122070312,-314.50000762939453,-5461.500244140625,-568.1999969482422,255.0,111.0,False,-0.3015811143383312,-1.5051252922933716,0.7776881764275495,False,15,214.32409455699306,True,18,4,,FRKZDMR,76561198419557807,10.0,3807.830078125,580.2899780273438,17.09000015258789,8611.400146484375,17853.00048828125,100.0,195.59999465942383,-440.9000015258789,1191.6000366210938,255.0,255.0,-0.006543526082505059,2.0118720444827636,-0.0025146805915415614,True,246.0,False,4,16,20,,False
31,2233,65,False,False,0,8696.833256009837,-2998.27001953125,-3298.919921875,154.3699951171875,23543.9990234375,19231.800537109375,9274.500122070312,2041.7999267578125,-2207.5,-5192.0001220703125,0.0,-1.2560569285249064,0.1953180255844631,0.7901248647823548,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3119.320068359375,-3449.969970703125,98.38999938964844,3386.6000366210938,17465.899658203125,225.79999923706055,1663.3999633789062,4782.200012207031,-2147.7999877929688,252.0,87.0,False,0.2342505801535531,1.4948736110863827,1.432137955435875,False,211.17256754188128,True,15,18,4,,76561198419557807,FRKZDMR,10.0,-3876.5,-747.5399780273438,21.25,-6360.999755859375,-18585.10009765625,798.6000061035156,-484.90001678466797,2233.0999755859375,1691.4999389648438,255.0,128.0,False,-0.050034550875290774,-1.8595929851384256,-0.11770044976688328,True,246.0,False,20,4,16,,enpitsu,76561198039309853,28,-999.719970703125,-2.6600000858306885,17.049999237060547,-13642.60009765625,-1147.3999786376953,2.800000011920929,-5.199999809265137,-0.9000000357627869,285.5999946594238,255.0,255.0,False,0.016817747035485473,-3.063749954254211,1.627333597654176e-06,True,12,204.0,False,12,False,17.0,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-3178.429931640625,-3167.590087890625,75.06999969482422,-1213.0999755859375,-21290.90087890625,2383.5000610351562,5484.6002197265625,-409.59999084472656,-25.299999713897705,255.0,149.0,0.6165430347868672,-1.6486789468859335,-0.00455537229446165,True,6.0,False,False,11,12,,
32,2459,73,False,False,0,2332.8964964682823,969.4000244140625,3739.0400390625,93.31999969482422,-3270.7000732421875,-4174.200134277344,199.3000030517578,4468.999938964844,-3501.7001342773438,-1940.3999328613281,0.0,-0.5863431114242069,1.8974449821125172,-2.197633170921403,76561198419557807,FRKZDMR,10.0,905.7000122070312,3573.52001953125,17.010000228881836,1287.5,6514.000244140625,1.0999999940395355,-0.19999999552965164,0.7000000029802322,-2361.4999389648438,255.0,0.0,,0.009478804434360754,1.384821592108416,-7.939365057876423e-05,True,251.83853759560535,True,18,22,4,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,15.0,1536.4100341796875,3892.60009765625,17.049999237060547,-2407.7999877929688,-2993.900146484375,2.5,-0.7999999821186066,0.5999999865889549,0.0,255.0,128.0,,0.016666424337133893,-2.248121415666126,-1.4009154471075299e-05,True,122.0,False,20,4,18,,enpitsu,76561198039309853,28,53.220001220703125,4445.9501953125,17.059999465942383,6379.0997314453125,7457.8997802734375,2.199999988079071,-0.5999999865889549,1.0000000149011612,-2474.199981689453,128.0,128.0,False,0.016721937249751007,0.7912954567806143,6.785877262420451e-05,True,14,222.0,False,14,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,470.70001220703125,4151.18994140625,16.989999771118164,17554.100341796875,-14860.999755859375,2.199999988079071,-1.2999999523162842,0.7999999821186066,-243.50000381469727,255.0,90.0,0.009611912363359378,-0.7105499894180632,5.317487003603582e-05,True,138.0,False,False,16,16,,
33,2491,75,False,False,1,10181.360115484518,-1319.7099609375,-4797.33984375,317.5199890136719,-15810.6005859375,1664.1999816894531,8913.599853515625,49.49999809265137,5967.2998046875,623.4000015258789,1.0,0.5075383815719892,-2.5550863113201534,-3.079322449281297,76561198039309853,enpitsu,28.0,-1237.68994140625,-4864.0,194.8000030517578,-17957.39990234375,-4164.2999267578125,974.0000152587891,-2450.2000427246094,-4111.9000244140625,-2708.900146484375,255.0,0.0,False,-0.5790211721174877,-0.0546016839912561,0.03520565812439466,True,185.0,False,15,16,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-2544.60009765625,-2274.35009765625,40.91999816894531,-17209.3994140625,14623.499755859375,-2641.4999389648438,-796.2999725341797,-2713.599853515625,650.9999847412109,255.0,255.0,,0.23645720991405086,0.22565580916684985,-0.4092743053463823,True,138.0,False,18,False,18,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,15,-1928.5400390625,-3141.52001953125,17.049999237060547,-10823.900146484375,-981.3999938964844,3.4999999403953552,0.29999999329447746,-0.0,2838.699951171875,231.0,255.0,False,-0.0167188205538725,-0.21126784045243005,6.376817147435256e-05,True,18,95.0,False,20,4,,FRKZDMR,76561198419557807,10.0,,,,,,,,,,,,,,,True,,,,,,,
34,2561,77,False,False,1,9610.63075928792,-3610.8798828125,-3348.360107421875,325.79998779296875,-9506.400146484375,17352.39990234375,2212.5999450683594,3677.0999145507812,1539.7999572753906,4484.100036621094,1.0,-1.2158874154970165,2.028712598068759,3.118275712986033,76561198039309853,enpitsu,28.0,-3542.0400390625,-3471.030029296875,198.10000610351562,-8109.000244140625,17700.6005859375,3043.2000732421875,-2287.5,-4809.100036621094,-1374.4000244140625,255.0,255.0,False,0.09635077322733909,1.3046945585387313,-0.3654625113348987,True,146.0,False,17,18,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-4078.97998046875,-3019.860107421875,1374.0999755859375,1.4000000059604645,10738.399658203125,545.9000015258789,-1345.0999450683594,4.600000083446503,-0.09999999776482582,255.0,128.0,,0.017831287469210567,1.5612186738428502,1.570758517606089,True,138.0,False,18,False,18,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,-3831.489990234375,-2731.199951171875,168.22999572753906,3597.0999145507812,-512.400016784668,-1686.0000610351562,183.50000381469727,-368.3000183105469,1259.8999786376953,224.0,128.0,False,0.5200744243734796,-1.8202997149306843,0.24599356629130517,True,18,41.0,False,22,4,,FRKZDMR,76561198419557807,10.0,-2317.56005859375,4544.41015625,17.010000228881836,-1377.2000122070312,-3768.2998657226562,3.400000035762787,0.5000000074505806,-0.9000000357627869,-1932.2000122070312,255.0,0.0,-0.009446323715987309,-1.3091576515902743,-0.00014245093526746514,True,85.0,False,False,False,False,,
35,2576,78,False,False,1,9044.48772572537,-3960.81005859375,-2489.820068359375,359.739990234375,-1759.7000122070312,18942.39990234375,6331.6998291015625,-273.4000015258789,5977.39990234375,442.5,1.0,0.19963768157802206,-0.6753848024596621,2.6207830000284855,76561198039309853,enpitsu,28.0,-3941.719970703125,-2581.550048828125,231.86000061035156,-7777.80029296875,16377.60009765625,262.7000045776367,-2845.10009765625,-4660.5999755859375,-658.0000305175781,,0.0,,0.6492222875374624,2.674048407597018,2.4712754937165244,True,146.0,False,18,18,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-4078.97998046875,-2477.14990234375,1181.27001953125,1.4000000059604645,9440.700073242188,-9174.500122070312,-905.1000213623047,2.199999988079071,-2.3999999463558197,255.0,128.0,,-0.8151082040446338,1.5568485281814708,1.5811407367932078,True,138.0,False,18,False,18,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,-3706.27001953125,-2639.22998046875,101.98999786376953,-1559.7999572753906,12388.499755859375,-161.90000534057617,5050.899963378906,466.89998626708984,2125.8999633789062,229.0,,,-0.4686369381673021,1.8234085744854673,2.630983213191155,True,19,41.0,False,22,4,,FRKZDMR,76561198419557807,10.0,-2575.429931640625,4324.740234375,17.010000228881836,-8842.899780273438,-4674.800109863281,0.09999999776482582,-3.1999999284744263,-1.5999999642372131,795.0,255.0,255.0,-0.009523736195651758,-0.4583540498205896,0.00023291814450004768,True,75.5872860903381,True,False,False,False,,
36,2630,80,False,False,0,7703.0377220337905,3838.5,-936.2899780273438,250.75,6913.499755859375,28846.59912109375,-1944.4999694824219,-4423.0999755859375,-3220.4000854492188,-2462.5,0.0,1.0612207591487304,-1.1885661193866208,1.5198870098975985,76561198419557807,FRKZDMR,10.0,3773.0,-1247.8599853515625,210.9199981689453,3229.8001098632812,22718.5009765625,1560.5999755859375,-4241.7999267578125,680.0,-2284.7000122070312,255.0,128.0,,-0.21254763656901388,1.474858192534703,-0.49913453236680916,True,198.0,False,3,4,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3209.68994140625,698.6799926757812,77.70999908447266,-5903.599853515625,-20192.80029296875,1911.300048828125,2088.000030517578,-4973.399963378906,-1074.4000244140625,206.0,101.0,,0.269972684063781,-1.2499362082183976,0.7515065065578241,True,0.0,True,24,4,21,,enpitsu,76561198039309853,28,3764.570068359375,-587.47998046875,17.040000915527344,-111.89999580383301,-22955.10009765625,7.5,3.8999998569488525,-7.200000286102295,171.10000610351562,255.0,255.0,,0.01655176718442018,-1.5589258563393844,-0.0005274017081315028,True,18,29.0,False,19,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,3475.989990234375,-406.07000732421875,16.989999771118164,-15045.6005859375,-17351.400146484375,3.3000001311302185,0.0,-0.5999999865889549,-1955.5999755859375,255.0,0.0,0.009560832834552972,-2.3610514842622647,-2.7865721469660657e-05,True,234.0,False,False,18,18,,
37,2750,84,False,False,0,2663.5892057003557,1762.97998046875,4983.3701171875,474.70001220703125,-4231.9000244140625,-7546.9000244140625,4330.10009765625,-577.9999923706055,4573.399963378906,-3690.10009765625,0.0,-0.36167280067441404,-1.7279892493955145,2.2323669313949916,76561198419557807,FRKZDMR,10.0,1765.010009765625,5098.02001953125,306.17999267578125,-5071.300048828125,-3003.699951171875,4829.100036621094,-15.199999809265137,-262.99999237060547,8.100000023841858,128.0,128.0,,-0.8102216387830009,3.1280481737086254,-1.5616095162251997,True,48.0,False,4,7,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3646.719970703125,-3767.93994140625,17.040000915527344,-6475.7000732421875,18348.00048828125,0.5000000074505806,-0.19999999552965164,0.9000000357627869,-2725.4000854492188,255.0,0.0,False,0.016775906195928114,1.7598138210008687,8.04038915845902e-05,True,242.49713551613593,True,26,4,24,,enpitsu,76561198039309853,28,2993.199951171875,-3976.56005859375,17.059999465942383,7476.099853515625,9737.999877929688,1.1999999731779099,-0.5999999865889549,-0.7999999821186066,-40.10000228881836,255.0,128.0,,0.016728330705660287,0.9108929222954416,0.00010166796923033457,True,20,29.0,False,20,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-1234.8900146484375,4576.2001953125,16.989999771118164,10518.800048828125,11157.900390625,4.600000083446503,0.09999999776482582,-0.29999999329447746,-324.00001525878906,255.0,128.0,0.009633078323672464,0.7806122594827588,0.0001655368956728789,True,157.0,False,False,18,18,,
38,2797,86,False,False,1,9082.832626852685,-1073.9100341796875,-3726.639892578125,274.8900146484375,-9864.400024414062,27817.099609375,1431.6999816894531,950.5999755859375,547.7999877929688,-5898.800048828125,1.0,0.7574406509387499,1.0544292801100226,-1.908567844924799,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-921.3300170898438,-3946.1201171875,201.4199981689453,-15247.900390625,17151.600341796875,1523.8999938964844,-4955.10009765625,-1146.2000274658203,2093.300018310547,255.0,77.0,,0.012188670457096895,0.998394745366805,0.44594958539237317,True,88.08406022030819,True,19,20,False,,76561198039309853,enpitsu,28.0,-3737.35009765625,1777.8399658203125,17.059999465942383,-1258.0000305175781,-14045.2001953125,1.1999999731779099,-0.0,-0.5999999865889549,2.0999999344348907,255.0,128.0,,-0.01676870153972274,-1.4817507954641127,-5.217183946023901e-05,True,59.0,False,20,False,20,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,1980.949951171875,864.3699951171875,16.899999618530273,-13074.69970703125,2832.0999145507812,33.80000114440918,-6.1000001430511475,-14.800000190734863,244.50000762939453,255.0,224.0,False,-0.015741902516769317,0.3489895270324563,0.0007034672378136531,True,26,193.0,False,28,4,,FRKZDMR,76561198419557807,10.0,-637.8900146484375,-3959.72998046875,314.2699890136719,7973.599853515625,11296.99951171875,-803.8999938964844,-2911.9000244140625,-1593.8999938964844,-1677.4000549316406,128.0,128.0,0.609994536259319,1.6752493998218512,-0.1437922215227575,True,6.0,False,False,6,8,,
39,2896,89,False,False,0,10427.920856704306,3708.18994140625,-4216.43994140625,431.6199951171875,655.8000183105469,11341.300048828125,9174.7998046875,1832.5999450683594,2065.5999755859375,5326.6998291015625,0.0,0.7248103378184709,2.1915556530010534,1.3146719475678499,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3638.110107421875,-4405.60986328125,315.0199890136719,3266.7001342773438,3647.5,10717.7001953125,-1678.3000183105469,1394.7000122070312,-235.20000457763672,255.0,255.0,,-1.127066191700997,0.8171706229057184,-1.6126714333471985,True,255.0,False,28,30,4,,76561198419557807,FRKZDMR,10.0,-3305.8798828125,-1087.6600341796875,16.989999771118164,9501.400146484375,-18294.3994140625,2.199999988079071,0.7999999821186066,-1.7000000178813934,-284.50000762939453,255.0,128.0,False,0.009596162942423618,-1.1134902824281405,3.2089633713372546e-05,True,204.8962234425288,True,10,False,8,,enpitsu,76561198039309853,28,1830.0799560546875,-2701.43994140625,17.059999465942383,-12891.400146484375,4090.2999877929688,1.899999976158142,0.0,0.0,-2266.6000366210938,255.0,0.0,,0.016745562487294148,2.7690477320503404,-2.1131399610808926e-05,True,20,,False,20,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,583.760009765625,-1667.3800048828125,16.739999771118164,-19872.19970703125,-10380.6005859375,58.20000171661377,-23.69999885559082,14.299999475479126,-1654.9000549316406,255.0,0.0,0.010947023318436612,-2.698121125890292,-0.0009442283507543053,True,77.0,False,False,22,22,,
40,2981,92,False,False,0,7670.485190690343,3896.1298828125,-849.3099975585938,106.62000274658203,-4364.700012207031,6375.999755859375,4861.9000244140625,-5710.5999755859375,-1652.2000122070312,811.6000366210938,0.0,0.8810469195853109,2.0065343128834594,1.2888784191690523,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3713.739990234375,-907.3900146484375,12.140000343322754,4095.4998779296875,11018.499755859375,674.1000366210938,218.70000839233398,955.5000305175781,-1015.5000305175781,252.0,71.0,,0.00421818688151355,1.161459708955099,-0.06615357555561491,True,188.0,False,28,32,4,,76561198419557807,FRKZDMR,10.0,-533.6799926757812,778.52001953125,16.989999771118164,-3007.6998901367188,17446.099853515625,4.600000083446503,0.0,0.0,-364.90001678466797,255.0,128.0,False,0.009592297937583098,1.703840892838201,0.00017261948371596818,True,249.0,False,10,False,8,,enpitsu,76561198039309853,28,2036.2099609375,2848.18994140625,66.12999725341797,5952.9998779296875,22100.50048828125,-2264.1000366210938,-1568.2000732421875,1428.9999389648438,-380.09998321533203,128.0,0.0,,-0.34506183518940853,0.896361085325802,-0.04752200988583275,False,24,31.0,False,24,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,197.08999633789062,3450.64990234375,17.010000228881836,-6702.19970703125,20700.30029296875,2.0000000298023224,0.7000000029802322,-2.5,945.1999664306641,255.0,128.0,0.009579715024441379,1.9526202660680896,-0.00015338636474900675,True,77.0,False,False,24,24,,
41,3023,94,False,False,0,6530.088720375147,3250.050048828125,94.97000122070312,93.61000061035156,-3405.4000854492188,5833.599853515625,2962.9998779296875,-5150.8001708984375,-3006.7999267578125,653.8999938964844,0.0,-0.570396435583128,-1.2031938059128544,-2.205886030368964,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3467.610107421875,4.550000190734863,17.049999237060547,-6079.5001220703125,5510.5999755859375,2.5999999046325684,0.0,0.5000000074505806,26.600000858306885,230.0,128.0,,0.0167094579908692,2.4084427813350247,-5.277202148909897e-05,False,255.0,False,28,32,4,,76561198419557807,FRKZDMR,10.0,-2109.340087890625,1808.68994140625,16.989999771118164,-6493.699951171875,-2622.0999145507812,5.899999737739563,-2.3999999463558197,-10.099999904632568,3640.2999877929688,255.0,255.0,False,0.00937565297962186,-1.0779828825250926,0.0002576446179283878,True,249.0,False,10,False,8,,enpitsu,76561198039309853,28,2714.260009765625,4677.5498046875,17.049999237060547,-11964.300537109375,2522.2000122070312,3.400000035762787,0.09999999776482582,0.0,2376.699981689453,255.0,255.0,False,0.016731251353082878,2.9973834965244817,1.9328994384467568e-05,True,24,255.0,False,24,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,860.3800048828125,4846.5400390625,17.010000228881836,8186.7999267578125,-7795.2001953125,2.3999999463558197,0.29999999329447746,0.0,-2380.5999755859375,255.0,0.0,0.009543136530518182,-0.8210813182393031,-4.115765552532576e-05,True,108.0,False,False,24,24,,
42,3043,95,False,False,0,6047.761826975043,3002.31005859375,516.2999877929688,144.13999938964844,-5486.400146484375,8282.999877929688,1148.3999633789062,-450.29998779296875,538.8999938964844,654.4000244140625,0.0,1.2410119100478427,-2.736951340418793,2.3657769235978314,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3029.330078125,486.5199890136719,16.549999237060547,-5114.599914550781,7291.099853515625,4.4999998807907104,-33.80000114440918,46.30000114440918,-771.5000152587891,228.0,82.0,,0.016296249001243615,2.1988885808216176,-0.0021113124778529024,False,255.0,False,28,32,4,,76561198419557807,FRKZDMR,10.0,-1998.4599609375,1764.68994140625,16.989999771118164,6289.4000244140625,303.0999946594238,4.600000083446503,0.5999999865889549,0.09999999776482582,7.799999713897705,255.0,128.0,False,0.009483131061062812,0.04943798224127018,-6.23448788959093e-05,True,249.0,False,10,False,8,,enpitsu,76561198039309853,28,2051.969970703125,4219.830078125,17.049999237060547,-5196.199951171875,-10835.699462890625,2.5,0.0,-1.0000000149011612,61.599998474121094,0.0,128.0,False,0.016824581848083678,-2.009910832938596,-9.600087714011244e-05,True,24,255.0,False,24,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,1088.8299560546875,3983.830078125,17.010000228881836,2979.5001220703125,-12761.700439453125,2.199999988079071,0.3999999910593033,-2.199999988079071,1314.1999816894531,255.0,240.0,0.009569438508875594,-1.3355696302999105,0.00015503618125731138,True,108.0,False,False,24,24,,
43,3055,95,False,False,0,5600.3153851299085,2752.97998046875,891.6500244140625,141.16000366210938,-6496.6998291015625,8852.39990234375,360.2000045776367,-230.6999969482422,1192.3999786376953,642.0999908447266,0.0,0.9696611899250467,-2.4356015339356736,2.3649262751962765,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,2796.570068359375,851.97998046875,16.799999237060547,-6764.69970703125,9133.099975585938,-17.200000286102295,-203.29999923706055,165.49999237060547,1628.6000061035156,255.0,223.0,,0.022198935406195473,2.213379869637344,-0.00037937722440155503,False,248.73955271577321,True,28,32,4,,76561198419557807,FRKZDMR,10.0,-1662.9100341796875,1781.3499755859375,16.989999771118164,9521.599731445312,474.00001525878906,4.600000083446503,0.5000000074505806,0.5000000074505806,0.0,255.0,128.0,False,0.009482873204626903,0.04977262821955517,-4.997175356962401e-05,True,249.0,False,10,False,8,,enpitsu,76561198039309853,28,1923.3599853515625,3945.3701171875,17.049999237060547,-343.10001373291016,-738.0000305175781,2.5,-3.400000035762787,1.5999999642372131,0.0,128.0,128.0,False,0.0171763735848946,-2.0062372674599027,5.578615485853796e-06,True,24,255.0,False,24,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,1286.6700439453125,3431.840087890625,17.010000228881836,5113.0999755859375,-12972.900390625,2.0999999344348907,0.09999999776482582,-0.5000000074505806,1.8000000715255737,255.0,128.0,0.009580316950965053,-1.1950343607460068,-6.571883102300083e-05,True,108.0,False,False,24,25,,
