,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
70,5241,166.0,False,False,1,3890.6973413260994,-2929.340087890625,4429.85986328125,267.79998779296875,5037.0001220703125,3313.900146484375,8502.100219726562,-2633.2998657226562,3390.8999633789062,4191.199951171875,1.0,1.1215624163027227,0.787928858917526,-1.6935210651745454,bf81d8692db,games5425898691,21.0,-2945.179931640625,4438.5498046875,96.19999694824219,308.700008392334,620.9999847412109,3439.5001220703125,-2906.300048828125,-4085.2999877929688,-2261.199951171875,255.0,74.0,,0.197544628791496,-2.097979334878206,0.043220697027337274,True,7,False,8,232.0,False,,76561198039309853,enpitsu,25.0,-1623.4300537109375,-2062.18994140625,17.049999237060547,4779.700012207031,12153.00048828125,2.5999999046325684,-0.0,0.7000000029802322,0.0,255.0,128.0,False,-0.016701247076875928,1.9455090150162693,-5.224293088836424e-05,True,4,False,4,219.0,False,,Banana_Party06,b19ffafd6db,9.0,-373.2099914550781,4833.009765625,17.010000228881836,8242.39990234375,68.09999942779541,2.0000000298023224,-0.3999999910593033,0.5999999865889549,0.0,0.0,128.0,,-0.009727152974919466,-0.008302464122939526,-5.13331947188634e-05,True,255.0,False,6,False,6,,Freisterr_,be9ba0fe81b,9.0,-716.2000122070312,4883.8798828125,16.989999771118164,2592.60009765625,741.8000030517578,4.4999998807907104,-0.7000000029802322,3.799999952316284,0.0,255.0,128.0,False,-0.009547529888547335,-0.2787759031244248,1.5717236465122628e-05,True,8,8,False,130.0,False,
71,5289,167.0,False,False,0,10566.6346139563,2086.0400390625,-4997.1201171875,739.2899780273438,18531.300048828125,-7540.30029296875,4460.4998779296875,4114.5001220703125,-2432.7999877929688,1006.6999816894531,0.0,-0.5267019219561573,-0.5988638792073562,2.4697470778578854,be9ba0fe81b,Freisterr_,9.0,1914.010009765625,-4951.6201171875,636.8699951171875,12830.0,-969.3000030517578,4317.200012207031,14.500000476837158,347.79998779296875,56.90000057220459,128.0,167.0,,-0.415987705865623,-0.11684962070966397,0.029453532921934422,True,8,4,10,51.7449289496227,True,,b19ffafd6db,Banana_Party06,9.0,-100.83000183105469,-4836.990234375,17.010000228881836,7904.4000244140625,65.3000020980835,2.0000000298023224,0.3999999910593033,0.5999999865889549,0.0,255.0,,,0.00946820239971478,0.008302460311972742,-5.240814633371661e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,25.0,1168.780029296875,-17.639999389648438,17.049999237060547,5135.999755859375,-6029.6002197265625,3.400000035762787,-0.9000000357627869,-0.7999999821186066,2410.7000732421875,255.0,255.0,,0.016752863056068237,-0.8497880745853635,2.9040785656982092e-05,True,249.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,2374.72998046875,-4522.330078125,17.010000228881836,-8686.300048828125,3755.8999633789062,2.5,-0.3999999910593033,0.0,-2453.0999755859375,255.0,0.0,,0.009523451067910495,2.687703417538044,-2.3223629592021286e-05,True,8,8,False,198.0,False,
72,5347,169.0,False,False,1,5051.221207127865,-3847.800048828125,3404.719970703125,300.4200134277344,-11778.00048828125,10375.899658203125,-1139.7000122070312,-2587.3001098632812,-1033.0000305175781,-2659.89990234375,1.0,0.32482253327725963,0.3907949740065665,2.283305317203384,bf81d8692db,games5425898691,20.0,-3776.080078125,3250.570068359375,214.8000030517578,-13850.400390625,-163.1999969482422,2166.1000061035156,-2885.0,1791.7999267578125,-3772.5,255.0,11.0,,0.33795749456890806,1.7252272800939314,0.7078726235509142,True,8,False,10,176.6098496529364,True,,76561198039309853,enpitsu,26.0,-3482.7900390625,-166.3699951171875,17.049999237060547,-111.00000381469727,8.299999833106995,2.5,2.3999999463558197,-0.09999999776482582,-0.7000000029802322,255.0,255.0,False,-0.016934724034479733,1.650182734392834,-2.3529087598713637e-05,True,4,False,4,255.0,False,,Banana_Party06,b19ffafd6db,9.0,-1838.300048828125,3949.8798828125,17.010000228881836,501.30001068115234,-8790.599975585938,2.3999999463558197,0.19999999552965164,-0.0,2244.7999572753906,128.0,255.0,,-0.0096243315318492,-1.6686989869301474,5.547652302228541e-06,True,254.0,False,6,False,6,,Freisterr_,be9ba0fe81b,9.0,-3193.949951171875,4277.52001953125,16.219999313354492,7151.400146484375,-11108.1005859375,165.10000228881836,5.0,113.4000015258789,1954.4999694824219,0.0,0.0,False,-0.014063821400213684,0.8537182723725362,-0.005395048413581719,True,10,8,4,255.0,False,
73,5382,171.0,False,False,0,10230.556070975892,3292.320068359375,-4193.93017578125,165.52999877929688,19025.999755859375,-5050.4998779296875,5897.19970703125,2891.9000244140625,-5153.4002685546875,-1038.7000274658203,0.0,0.8085788773872766,0.07157587976214363,-2.5528543667798953,be9ba0fe81b,Freisterr_,9.0,3054.43994140625,-4155.33984375,103.81999969482422,13416.099853515625,-1751.3999938964844,3276.400146484375,-3262.9998779296875,4415.10009765625,330.2000045776367,255.0,243.0,True,0.061081088637469,-0.49041916642401306,-0.1720712437157152,True,9,4,12,208.0839482943217,True,,b19ffafd6db,Banana_Party06,9.0,703.7899780273438,-3642.02001953125,17.010000228881836,-12741.099853515625,-156.49999618530273,2.0999999344348907,0.19999999552965164,-0.3999999910593033,672.3999786376953,255.0,168.0,,0.009521363357307562,-3.1358462475076063,0.00018380861202054076,True,6,False,6,254.0,False,,enpitsu,76561198039309853,25.0,3482.669921875,-74.2300033569336,17.049999237060547,2477.100067138672,2879.2001342773438,2.5999999046325684,-1.5000000596046448,1.7000000178813934,0.0,255.0,128.0,False,0.016838701213201357,-2.2812983346460243,2.7155872050832455e-05,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,3480.949951171875,-3856.800048828125,49.150001525878906,-7077.9998779296875,-12805.30029296875,3537.9998779296875,463.3000183105469,-249.0999984741211,735.8999633789062,255.0,145.0,,0.022881631472181904,-2.026219393603848,0.0009003952542664743,True,12,8,False,108.0,False,
74,5437,173.0,False,False,1,5106.504788159043,-3317.169921875,2254.590087890625,165.86000061035156,24298.701171875,14581.8994140625,4163.299865722656,2699.2999267578125,158.59999656677246,-5356.099853515625,1.0,-0.6086741086424204,2.452330813916013,0.24869362436195955,76561198039309853,enpitsu,25.0,-3446.68994140625,2104.75,128.1300048828125,7982.39990234375,17937.5,3658.800048828125,-27.899999618530273,4235.0,-753.6000061035156,128.0,0.0,False,-0.017019145947466337,1.5727902293203035,0.05298518952913773,True,5,False,6,164.0,False,,bf81d8692db,games5425898691,20.0,-2034.3699951171875,4689.27001953125,17.010000228881836,6179.1998291015625,-10921.800537109375,3.8999998569488525,13.799999952316284,-9.49999988079071,-2062.2000122070312,255.0,0.0,,-0.009247794996675747,-2.049658555321114,-0.0007896319204021453,True,10,False,12,108.0,False,,Banana_Party06,b19ffafd6db,9.0,126.2300033569336,4902.9599609375,17.010000228881836,-3207.2000122070312,142.10000038146973,2.0999999344348907,-0.5999999865889549,-0.29999999329447746,0.5000000074505806,128.0,128.0,False,-0.009620070912355725,0.0440746059495733,-5.554748561839487e-05,True,254.0,False,6,False,6,,Freisterr_,be9ba0fe81b,9.0,-3156.56005859375,4645.9599609375,633.4199829101562,4094.5001220703125,3019.8001098632812,-5981.300048828125,-308.799991607666,-1431.9000244140625,-1219.4000244140625,255.0,128.0,False,-0.8940779441376189,2.738078400827009,0.6043370859905227,True,12,10,4,151.33755719533528,True,
75,5472,174.0,False,False,0,9216.01782047746,386.0400085449219,-3986.409912109375,212.0399932861328,-6173.499755859375,13700.999755859375,13771.8994140625,3595.0,-4803.599853515625,19.600000381469727,0.0,0.6552373137911273,3.0397084927606906,0.5919623214226483,b19ffafd6db,Banana_Party06,9.0,374.1600036621094,-4080.159912109375,111.27999877929688,3588.2000732421875,13310.50048828125,336.1000061035156,-4941.199951171875,796.9000244140625,2280.0999450683594,255.0,54.0,False,0.7413517505930693,1.681752217226206,0.34030942168173073,True,7,False,8,234.0,False,,be9ba0fe81b,Freisterr_,9.0,2110.31005859375,-5064.35986328125,66.26000213623047,-13837.5,-2407.7000427246094,2485.2000427246094,-2953.900146484375,-103.10000419616699,-293.50000381469727,255.0,128.0,False,-0.20884538140935727,-2.955968340940627,0.8021694585099199,True,10,4,12,88.57228379352121,True,,enpitsu,76561198039309853,25.0,2705.389892578125,-4143.68994140625,39.16999816894531,-6097.8997802734375,-16416.99951171875,-3385.4000854492188,1037.7999877929688,-2531.7999267578125,100.0,255.0,0.0,True,-0.2994511782259095,-1.7053470613684283,-0.4565624746325286,True,164.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,784.9199829101562,-3397.06005859375,17.010000228881836,-17883.699951171875,9073.699951171875,-0.29999999329447746,-3.4999999403953552,2.0999999344348907,766.9999694824219,255.0,248.0,,0.009615077486081865,2.67344026562434,0.00010875876171365036,True,12,10,False,72.24117821519094,True,
76,5585,178.0,False,False,0,3928.554156297356,-2008.8800048828125,1372.3699951171875,209.36000061035156,865.0,29707.7001953125,-6175.8001708984375,-5224.1998291015625,722.3000335693359,-2861.0000610351562,0.0,0.379111673621476,-3.136651102395742,0.9514241362337077,b19ffafd6db,Banana_Party06,9.0,-2075.489990234375,1248.469970703125,191.35000610351562,-7020.4998779296875,21898.1005859375,425.9000015258789,-4304.599914550781,-991.5000152587891,-389.39998626708984,255.0,30.0,,-0.2849271431106921,2.7541524385596428,-0.25475788600673643,True,9,False,10,101.08990102685904,True,,be9ba0fe81b,Freisterr_,9.0,-3062.010009765625,422.19000244140625,17.010000228881836,84.30000305175781,21301.39892578125,2.3000000417232513,0.0,0.3999999910593033,-1988.0999755859375,255.0,0.0,False,0.009580681094656911,1.490366625041524,-4.952741253231284e-05,True,12,4,14,114.0,False,,enpitsu,76561198039309853,25.0,2659.780029296875,1625.300048828125,17.059999465942383,4421.9000244140625,22568.701171875,1.1999999731779099,0.0,-0.19999999552965164,0.0,255.0,128.0,,0.01678888624220835,1.377303676365305,1.8695926263523242e-05,,0.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-2987.9599609375,2221.64990234375,17.010000228881836,6034.7998046875,22194.09912109375,-0.19999999552965164,0.0,0.5999999865889549,1.0000000149011612,255.0,128.0,,0.009591762246385659,1.3054615592107552,-4.8503202969440354e-05,True,12,10,False,170.39372904326325,True,
77,5612,179.0,False,False,1,9055.532136975491,1907.0799560546875,-3858.909912109375,254.30999755859375,-14010.699462890625,-8126.500244140625,10955.6005859375,4340.400085449219,3113.900146484375,-2731.9000244140625,1.0,-0.14226573895853833,-2.884750507793219,0.4685932422306981,bf81d8692db,games5425898691,20.0,2057.0,-3871.43994140625,118.36000061035156,-18242.80029296875,-13344.89990234375,3728.900146484375,671.5000152587891,-4498.500061035156,-232.39999771118164,255.0,128.0,,-0.07100947259815349,-0.31410002255777497,0.24113230226554574,True,11,False,14,157.0,False,,76561198039309853,enpitsu,25.0,-3062.0,-3694.760009765625,17.059999465942383,-3516.7999267578125,-22662.7001953125,1.8000000715255737,-0.3999999910593033,-1.5999999642372131,1479.4000244140625,255.0,255.0,False,-0.01678749846169711,-1.4395751978505977,0.0003038396645866728,True,6,False,6,0.0,False,,Banana_Party06,b19ffafd6db,9.0,2801.77001953125,-3344.64990234375,147.22999572753906,7727.1002197265625,-21563.60107421875,-2073.2000732421875,1516.1000061035156,589.5000076293945,-508.4000015258789,255.0,128.0,,0.5055951518262597,-2.837827103832867,-0.8060007851318807,True,99.0,False,10,False,10,,Freisterr_,be9ba0fe81b,9.0,2218.699951171875,-1801.0799560546875,17.010000228881836,-6547.9998779296875,-7597.60009765625,2.0000000298023224,-0.7000000029802322,0.7999999821186066,0.0,255.0,128.0,False,-0.009610060362233103,-0.859453169264892,-5.042938075303747e-06,True,14,12,4,114.0,False,
78,5703,182.0,False,False,0,2753.403279146032,1704.72998046875,4235.8798828125,411.19000244140625,-11120.0,19843.1005859375,-1269.4999694824219,-479.00001525878906,-1585.2000427246094,5766.9000244140625,0.0,0.6943701913332411,2.757864827173448,-3.028338519822678,be9ba0fe81b,Freisterr_,9.0,1790.06005859375,4014.320068359375,326.70001220703125,5523.699951171875,18740.799560546875,1121.500015258789,808.7000274658203,-5403.2000732421875,-633.1000137329102,255.0,255.0,True,-0.12349372318194976,1.723097699377424,-1.1559009454002807,True,13,4,16,14.286253706101432,True,,b19ffafd6db,Banana_Party06,9.0,-1836.47998046875,2662.929931640625,99.02999877929688,-655.8000183105469,-20617.80029296875,-430.99998474121094,4727.300109863281,-493.4000015258789,118.50000381469727,255.0,128.0,,-1.248997287013802,-1.700860496282223,0.03250901619926858,True,12,False,12,218.0,False,,enpitsu,76561198039309853,25.0,-725.4099731445312,5485.43017578125,22.25,2196.999969482422,-785.4000091552734,-30.899999141693115,0.19999999552965164,-47.800002098083496,1228.3999633789062,255.0,128.0,False,0.035611693464076125,-0.5024462573730931,0.03476400098539286,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,1599.9100341796875,4400.740234375,16.989999771118164,9541.799926757812,-6819.89990234375,4.4999998807907104,-0.7000000029802322,-0.29999999329447746,0.09999999776482582,128.0,128.0,,0.009703939100782143,-0.6205046626271149,3.31023400790162e-05,True,14,12,False,142.0,False,
79,5750,184.0,False,False,1,8954.789954149172,-570.4500122070312,-3693.89990234375,173.14999389648438,-7916.099853515625,20100.699462890625,5625.2001953125,3901.400146484375,3416.099853515625,3017.9998779296875,1.0,-0.30915010995557907,1.468698654345782,-0.9889286016321043,76561198039309853,enpitsu,26.0,-458.7200012207031,-3778.47998046875,82.44000244140625,-4770.4998779296875,21366.39892578125,1316.9000244140625,-5299.2999267578125,1424.2999267578125,-372.2999954223633,255.0,0.0,False,-0.5588206452814757,1.1784534291953843,0.43523491719244944,True,7,False,8,155.0,False,,bf81d8692db,games5425898691,20.0,-3083.199951171875,-4715.6298828125,29.200000762939453,4803.800048828125,-11519.100341796875,1437.5999450683594,-1445.8000183105469,2439.600067138672,2318.0999755859375,255.0,255.0,,0.10791090297479004,-1.9970279319530155,-0.2368588818741976,True,12,False,14,173.0,False,,Banana_Party06,b19ffafd6db,9.0,2013.5799560546875,813.6400146484375,17.010000228881836,1177.2000122070312,20769.29931640625,2.0999999344348907,0.3999999910593033,-0.0,0.0,255.0,128.0,,-0.00963203360432254,1.6274144708703324,-5.60973015795461e-06,True,249.0,False,12,False,12,,Freisterr_,be9ba0fe81b,9.0,-2480.25,-4450.97021484375,17.010000228881836,1973.699951171875,-72.60000228881836,3.799999952316284,4.000000059604645,-0.7999999821186066,1041.500015258789,255.0,255.0,False,-0.009487383454297857,-2.8730762530352187,-8.927496762141011e-05,True,16,14,4,0.0,False,
80,5802,186.0,False,False,1,5940.4862579132705,-2007.469970703125,-42.59000015258789,105.51000213623047,-5956.6998291015625,15757.099609375,3627.6998901367188,-4924.89990234375,-729.4999694824219,3017.9998779296875,1.0,-0.5528367338525589,3.0534274387680624,-2.591231453728792,76561198039309853,enpitsu,25.0,-1809.7099609375,-147.3300018310547,17.049999237060547,-18179.89990234375,7281.9000244140625,2.7000001072883606,5.099999904632568,-1.7000000178813934,1397.1000671386719,255.0,0.0,,-0.016772207664384146,0.3022946594773208,-0.0001261619089283661,True,8,False,8,155.0,False,,bf81d8692db,games5425898691,20.0,-852.77001953125,-3533.8701171875,76.12999725341797,12641.8994140625,12972.900390625,-1732.8999328613281,-2010.7000732421875,1534.1999816894531,-10.399999618530273,255.0,,,0.49694843209722483,2.2202071438701405,-0.004999577925878327,True,14,False,16,173.0,False,,Banana_Party06,b19ffafd6db,9.0,211.35000610351562,4052.3798828125,17.010000228881836,-19698.00048828125,9916.400146484375,2.0000000298023224,-1.0999999940395355,0.5999999865889549,1356.9000244140625,255.0,255.0,,-0.009597908351669158,0.4451997358508867,0.00020043085319649512,True,233.0,False,12,False,12,,Freisterr_,be9ba0fe81b,9.0,-2714.43994140625,-2956.280029296875,99.45999908447266,-7881.099853515625,13615.30029296875,-146.09999656677246,-2983.5000610351562,-4617.0001220703125,-177.99999237060547,255.0,,,0.6716311790313771,2.6787153351187847,2.355162233395486,,18,15,4,,False,
81,5842,187.0,False,False,1,4778.408634595963,-2816.800048828125,2131.9599609375,133.3800048828125,13745.2001953125,9189.69970703125,4518.599853515625,-844.8000335693359,-4330.199890136719,-4066.300048828125,1.0,0.06749324713657347,3.117839590604836,1.521591393431984,76561198039309853,enpitsu,25.0,-2949.830078125,2163.43994140625,78.63999938964844,13588.599853515625,16282.39990234375,1867.2999572753906,2644.4000244140625,4807.9998779296875,373.49998474121094,128.0,128.0,,-0.05925194664486135,2.269024745051983,0.6759123619715712,True,9,False,10,76.0,False,,bf81d8692db,games5425898691,20.0,310.8699951171875,-907.989990234375,88.30999755859375,6175.9002685546875,21726.59912109375,-628.1000137329102,-4289.700012207031,20.499999523162842,253.99999618530273,255.0,128.0,,1.083823545239104,2.0117796441710136,0.4165894395027296,True,16,False,18,173.0,False,,Banana_Party06,b19ffafd6db,9.0,-1824.469970703125,3601.080078125,17.010000228881836,-8104.4000244140625,-12410.799560546875,-0.3999999910593033,2.0000000298023224,3.799999952316284,407.40001678466797,255.0,86.0,,-0.009598531650971154,-1.0452659741325405,-0.0002669810457294718,True,223.7183396790617,True,12,False,12,,Freisterr_,be9ba0fe81b,9.0,-3391.159912109375,-537.3800048828125,102.76000213623047,-2925.5999755859375,20021.99951171875,-149.3000030517578,-4079.2999267578125,-3678.9999389648438,-270.6999969482422,255.0,128.0,False,0.4441468171274178,2.9900127032658794,2.6128541878115086,,20,17,4,,False,
82,5902,190.0,True,True,1,1456.2362394115944,-90.79000091552734,4069.080078125,129.7100067138672,6297.19970703125,30345.0,-2680.7000732421875,-1521.9999694824219,232.70000457763672,-5799.000244140625,1.0,-0.6582562988682983,-1.571094758871538,3.109710607437781,bf81d8692db,games5425898691,20.0,-82.79000091552734,3764.85009765625,159.3800048828125,-3376.6000366210938,22681.201171875,1776.9999694824219,-4362.699890136719,3283.0999755859375,-661.5000152587891,255.0,37.0,,-0.5641043167961334,1.4198825952637477,0.4403177424652792,True,17,False,20,91.0,False,,76561198039309853,enpitsu,25.0,-929.0800170898438,4498.080078125,17.049999237060547,2953.3999633789062,2780.7000732421875,2.5999999046325684,-0.0,-0.5000000074505806,0.0,128.0,128.0,,-0.01689360315675398,2.386365527262657,3.230756599687606e-05,True,10,False,10,76.0,False,,Banana_Party06,b19ffafd6db,9.0,-2660.7099609375,-599.219970703125,17.010000228881836,12647.39990234375,-12755.400390625,2.3999999463558197,0.19999999552965164,-0.0,1972.4000549316406,255.0,255.0,,-0.009572882789315297,-2.4233376078975515,-2.6778627914916087e-05,True,203.0,False,14,False,14,,Freisterr_,be9ba0fe81b,9.0,-1906.3800048828125,3365.659912109375,17.010000228881836,16319.49951171875,16204.100341796875,1.899999976158142,-0.09999999776482582,-0.5000000074505806,0.0,255.0,128.0,False,-0.009618344070475085,2.3597441215192503,3.7090228798655205e-05,True,20,18,4,190.0,False,
83,6167,190.0,False,False,0,5237.876674829823,14.859999656677246,-18.06999969482422,94.4800033569336,5500.2001953125,1945.0,296.70000076293945,-2408.3999633789062,-825.9999847412109,262.99999237060547,0.0,-0.02325560520407189,0.009873246173559475,-0.1205609334857871,b19ffafd6db,Banana_Party06,9.0,-71.33000183105469,-173.82000732421875,73.5,9370.2001953125,20844.49951171875,2575.1998901367188,-4871.9000244140625,737.5,1216.9000244140625,255.0,183.0,,0.15238397856567526,1.100737758387304,-0.016078547479567582,True,3,False,4,0.0,False,,be9ba0fe81b,Freisterr_,9.0,0.0,-2405.06005859375,54.90999984741211,0.0,15032.099609375,-2306.3999938964844,-1936.6000366210938,0.0,0.0,255.0,,False,-0.2804911292402066,1.570826027151075,1.8857833398693124e-05,True,4,False,4,146.0,False,,enpitsu,76561198039309853,25.0,-14.369999885559082,115.01000213623047,97.16000366210938,-6254.7998046875,1623.800048828125,498.4000015258789,4166.199951171875,-52.39999771118164,3590.1998901367188,255.0,128.0,,1.3775924153269137,1.4100708784376004,2.866050843662506,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,-2363.81005859375,3875.360107421875,17.010000228881836,-18736.8994140625,9345.900268554688,2.0000000298023224,-0.29999999329447746,0.29999999329447746,44.80000019073486,255.0,148.0,,0.009608540581576428,2.678019611111146,1.0304001563777414e-05,True,False,False,False,0.0,False,
84,6179,190.0,False,False,0,5198.6278116052445,231.25999450683594,65.05999755859375,93.1500015258789,4570.299987792969,1956.199951171875,0.0,-2305.2999877929688,1534.4999694824219,262.99999237060547,0.0,0.1639789468126361,0.16299245112235514,-1.0968028477592422,b19ffafd6db,Banana_Party06,9.0,-5.150000095367432,-198.58999633789062,114.3499984741211,1392.2999572753906,-889.1999816894531,-156.99999809265137,-5248.599853515625,502.5,-1565.0,255.0,17.0,,0.009717774613680485,-1.1869452359274395,-2.766844436396133,True,3,False,4,0.0,False,,be9ba0fe81b,Freisterr_,9.0,0.41999998688697815,-1751.6400146484375,17.010000228881836,250.40000915527344,15065.50048828125,4.000000059604645,1.5000000596046448,-4.000000059604645,-645.9999847412109,255.0,22.0,False,0.009689089296573,1.5596047205490293,-7.710809550137185e-05,True,4,False,4,146.0,False,,enpitsu,76561198039309853,25.0,-280.8999938964844,188.1300048828125,92.97000122070312,-6297.2998046875,1800.7000732421875,-383.4000015258789,4818.500061035156,630.2000045776367,673.8999938964844,255.0,0.0,,-1.4320940782498581,-2.8998915806378105,1.586909993559256,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-3193.02001953125,4044.090087890625,17.010000228881836,-18627.39990234375,-3345.2999877929688,2.3000000417232513,0.19999999552965164,0.09999999776482582,1970.0,255.0,255.0,,0.009625591929736613,-2.8894100928333524,4.0133174744130566e-05,True,False,False,False,255.0,False,
85,6207,191.0,False,False,0,5071.272466334841,614.6099853515625,298.94000244140625,103.9000015258789,2708.2000732421875,26829.19921875,6805.7000732421875,4411.099853515625,2876.4999389648438,940.1000213623047,0.0,-0.7753387703114624,-1.7901237373105074,1.053385124885518,be9ba0fe81b,Freisterr_,9.0,638.1900024414062,167.22000122070312,16.149999618530273,4862.60009765625,20377.19970703125,143.90000343322754,89.30000305175781,-302.60000228881836,2538.000030517578,255.0,128.0,False,-0.029900217979914122,1.4286879888379858,-0.0435436543510241,True,4,False,4,64.54376786498618,True,,b19ffafd6db,Banana_Party06,9.0,181.17999267578125,-223.72000122070312,16.950000762939453,4422.0001220703125,1787.1000671386719,14.700000286102295,16.699999570846558,9.599999785423279,-1.8000000715255737,255.0,128.0,,0.009336381546880261,0.3849245424530828,-0.0007803331972969543,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25.0,-879.1500244140625,151.92999267578125,17.059999465942383,-8180.30029296875,1028.3999633789062,2.0999999344348907,-0.5999999865889549,0.0,-2474.1000366210938,255.0,0.0,,0.01667426013752782,2.9934015954561595,-5.303051457700922e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-3731.0400390625,2671.219970703125,16.600000381469727,10803.900146484375,-15026.8994140625,78.00000190734863,-26.90000057220459,67.69999980926514,1946.199951171875,255.0,255.0,,0.007967690887226287,-0.8781281852250069,0.006038702737805074,True,False,False,False,220.5450579299722,True,
86,6281,194.0,False,False,1,9291.97950388026,-1306.18994140625,-3887.25,224.6300048828125,-21039.49951171875,5484.1998291015625,10456.300048828125,-3781.7001342773438,3965.5999755859375,2443.699951171875,1.0,-0.9204572127555894,-3.0386136834343236,-1.3776558822083467,bf81d8692db,games5425898691,20.0,-1141.550048828125,-3898.389892578125,103.52999877929688,-22527.39990234375,3923.5000610351562,2334.2999267578125,3836.7999267578125,-3891.199951171875,622.0000076293945,255.0,245.0,,-0.2778959734846744,0.4921471353134058,-0.6191909859683765,True,3,False,4,182.0,False,,76561198039309853,enpitsu,25.0,2841.199951171875,-3498.919921875,17.049999237060547,7427.7001953125,-15483.499755859375,2.8999999165534973,-1.2999999523162842,1.4000000059604645,-1225.0,255.0,0.0,True,-0.016802824908856043,-2.012054859005753,-0.00024268147837375523,True,4,False,4,,False,,Banana_Party06,b19ffafd6db,8.0,-3414.68994140625,-64.3499984741211,17.0,-14934.49951171875,1735.5000305175781,3.4999999403953552,-0.5999999865889549,-0.09999999776482582,-1726.6999816894531,255.0,0.0,,-0.00957696391374259,0.14548339894080178,-0.00018401084995272243,True,255.0,False,4,False,4,,Freisterr_,be9ba0fe81b,9.0,-1276.1300048828125,-3442.949951171875,103.29000091552734,-4376.400146484375,-13183.1005859375,4212.9998779296875,-996.9999694824219,383.10001373291016,-646.9999694824219,255.0,128.0,,0.14635089126205186,-1.1120746617610866,0.006719032969129094,True,6,4,False,36.52449052308196,True,
