,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
79,5689,163,False,False,1,5252.840305452592,-4.889999866485596,-35.0099983215332,132.05999755859375,2536.9000244140625,3086.7001342773438,-246.29999160766602,1626.3999938964844,-339.39998626708984,-5765.30029296875,1.0,0.17832446896391496,0.45948174059819924,-0.3793990094001589,76561198039309853,enpitsu,26.0,-76.79000091552734,-149.57000732421875,129.7899932861328,-8086.099853515625,-1075.2999877929688,349.1999816894531,-4865.899963378906,617.5,-2488.2000732421875,255.0,128.0,,-1.2357810937031282,-0.673583108482984,2.5326801135886585,True,1,0.0,False,False,2,,bf81d8692db,games5425898691,20.0,2981.8701171875,-4019.840087890625,17.010000228881836,17081.300048828125,-920.8999633789062,2.800000011920929,-0.3999999910593033,0.09999999776482582,1894.4999694824219,128.0,255.0,,-0.00962960596519064,3.131768321389093,5.2697893336599844e-05,True,False,False,False,255.0,False,,ATOMExS,b2f40f1a0db,18.0,-12.0,136.69000244140625,108.75,3417.0999145507812,-690.9999847412109,4329.2999267578125,102.39999771118164,-5411.300048828125,-978.3000183105469,255.0,0.0,,0.17660415590671297,-1.6564426882857697,0.32861001294132586,True,4,False,3,0.0,False,,BadAeRoX,b7d3175873b,9.0,-47.849998474121094,935.7100219726562,16.93000030517578,-5891.9000244140625,-13995.50048828125,22.5,-6.1000001430511475,11.59999966621399,-1960.8999633789062,179.0,0.0,,-0.010177320246466934,-1.1166476190552448,0.000396922433400099,True,4,4,False,100.0,False,
80,5690,163,False,False,0,5179.418891508469,-1.940000057220459,38.33000183105469,129.5800018310547,-1775.0,3547.2000122070312,-968.3000183105469,185.6999969482422,342.09999084472656,-3881.7999267578125,0.0,-0.17238945029311095,-0.6020475622196639,-0.39348727314724596,b2f40f1a0db,ATOMExS,18.0,12.0,-136.69000244140625,108.75,-3417.0999145507812,690.9999847412109,4329.2999267578125,-102.39999771118164,5411.300048828125,-978.3000183105469,255.0,0.0,,-0.17660415590671297,1.6564426882857697,0.32861001294132586,True,3,0.0,False,False,4,,b7d3175873b,BadAeRoX,9.0,47.849998474121094,-935.7100219726562,16.93000030517578,5891.9000244140625,13995.50048828125,22.5,6.1000001430511475,-11.59999966621399,-1960.8999633789062,179.0,0.0,,0.010177320246466934,1.1166476190552448,0.000396922433400099,True,4,False,4,100.0,False,,enpitsu,76561198039309853,26.0,76.79000091552734,149.57000732421875,129.7899932861328,8086.099853515625,1075.2999877929688,349.1999816894531,4865.899963378906,-617.5,-2488.2000732421875,255.0,128.0,,1.2357810937031282,0.673583108482984,2.5326801135886585,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,20.0,-3148.030029296875,4012.0,17.010000228881836,-16127.39990234375,-2202.5,2.800000011920929,0.29999999329447746,0.0,1951.6999816894531,128.0,255.0,,0.009631827094876309,-2.9390083692845286,4.08673067173599e-05,True,False,False,False,255.0,False,
81,5749,165,False,False,0,4593.865719844816,-253.1199951171875,591.3400268554688,96.94999694824219,3946.300048828125,12456.500244140625,2938.2998657226562,-469.70001220703125,-3322.0999145507812,-1679.4000244140625,0.0,0.207282730091175,1.9041067441485509,0.7806553030442271,b2f40f1a0db,ATOMExS,18.0,-308.54998779296875,440.9100036621094,16.700000762939453,3625.2999877929688,8244.000244140625,-98.00000190734863,439.7999954223633,-874.3000030517578,1010.0,255.0,128.0,,-0.008258173379956827,1.1511342137073346,-0.01511413811694579,True,4,0.0,False,False,4,,b7d3175873b,BadAeRoX,9.0,377.55999755859375,-914.4000244140625,17.010000228881836,-5475.7000732421875,12830.2001953125,0.5999999865889549,-0.19999999552965164,0.09999999776482582,-2238.8999938964844,255.0,50.0,False,0.00955503710079977,1.905682884248902,5.619768297367703e-06,True,4,False,4,68.68292458595766,True,,enpitsu,76561198039309853,25.0,1107.3199462890625,-179.16000366210938,17.049999237060547,4405.899963378906,-3658.599853515625,3.4999999403953552,0.0,0.0,2205.399932861328,255.0,255.0,,0.016640313974600057,-0.7278233519575702,5.273535972727536e-05,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,20.0,-1609.510009765625,1463.6400146484375,17.010000228881836,20170.6005859375,-10641.800537109375,2.7000001072883606,-0.7999999821186066,0.09999999776482582,665.1999664306641,255.0,164.0,,0.009613323316000703,-0.45000344411575255,-4.7421508954906423e-05,True,False,False,False,152.0,False,
82,5769,166,False,False,1,6695.4195340970045,-45.52000045776367,-1488.8900146484375,144.41000366210938,-14443.900146484375,-6635.7000732421875,5610.9002685546875,-508.3000183105469,5432.39990234375,-2495.8999633789062,1.0,0.763142886790404,-0.4643707843725672,-1.3843992028277936,bf81d8692db,games5425898691,20.0,132.0800018310547,-1464.6400146484375,17.010000228881836,-19634.3994140625,-11978.699951171875,0.0,2.800000011920929,1.8000000715255737,955.1000213623047,255.0,128.0,,-0.009593470700073858,-0.6149996988900203,-0.00014013617352376674,True,False,101.91628393050159,True,False,False,,76561198039309853,enpitsu,25.0,-1695.699951171875,105.95999908447266,17.049999237060547,-8208.400268554688,-4141.499938964844,3.100000023841858,-0.29999999329447746,-0.7999999821186066,11.699999570846558,128.0,128.0,,-0.01683863245308092,-0.46907354431992593,-6.461142886498584e-05,True,2,False,2,31.0,False,,ATOMExS,b2f40f1a0db,18.0,36.31999969482422,-1121.31005859375,16.989999771118164,-4846.000061035156,-11442.7001953125,4.000000059604645,1.8000000715255737,3.400000035762787,-826.1000061035156,255.0,11.0,,-0.00952979086706105,-1.178647608690489,-0.00011159935565178984,True,4,False,4,24.739414920089068,True,,BadAeRoX,b7d3175873b,9.0,-347.20001220703125,-308.05999755859375,17.010000228881836,-8485.499877929688,-18244.3994140625,0.3999999910593033,-0.09999999776482582,-0.19999999552965164,-1986.6999816894531,255.0,0.0,False,-0.00960001019943084,-1.0630944880014173,-3.151261407260002e-05,True,4,4,False,6.037333191082029,True,
83,5814,167,False,False,1,8326.103989545776,-2371.06005859375,-2518.35009765625,181.9199981689453,-24386.39892578125,17871.700439453125,-836.2999725341797,-738.3999633789062,4478.999938964844,3019.5001220703125,1.0,-0.473982022723615,-2.2303897953521283,0.618048156369444,bf81d8692db,games5425898691,20.0,-2253.68994140625,-2687.409912109375,139.8000030517578,-16577.099609375,11369.200439453125,1868.5000610351562,-5111.600036621094,-1675.7000732421875,1145.6999969482422,255.0,203.0,,-0.07240406517236124,1.0130112366389046,0.2518577669824783,True,3,68.7083440442239,True,False,4,,76561198039309853,enpitsu,25.0,-3482.52001953125,130.86000061035156,17.049999237060547,-14089.49951171875,-1293.5000610351562,4.1999998688697815,1.0000000149011612,-0.0,2915.4998779296875,255.0,255.0,False,-0.016768296431170154,-0.24758935856958553,0.0001130615473487683,True,2,False,2,255.0,False,190.0,ATOMExS,b2f40f1a0db,18.0,-2161.89990234375,-2338.610107421875,128.50999450683594,-18043.499755859375,-9193.400268554688,2890.7000732421875,4000.8999633789062,-3671.7001342773438,872.2000122070312,255.0,181.0,,-0.7846157826489195,-0.36634467791135517,-0.25019822721941265,True,6,False,5,31.0,False,,BadAeRoX,b7d3175873b,9.0,-2439.97998046875,-2094.35009765625,105.2699966430664,-1435.0,-19412.7001953125,3035.10009765625,2230.0,503.4000015258789,717.3999786376953,255.0,0.0,,-0.26339428469218995,-1.8743869898000298,0.020811618436630444,True,6,4,False,0.0,True,
84,5816,168,False,False,0,4388.746261497826,2553.31005859375,2426.449951171875,195.42999267578125,24492.900390625,9541.699829101562,8205.30029296875,5288.800048828125,1545.7000732421875,-2374.600067138672,0.0,0.3761988784534965,2.1202947941541708,0.25841331948368906,b7d3175873b,BadAeRoX,9.0,2464.4599609375,2213.489990234375,120.55999755859375,7905.2001953125,21482.39990234375,2238.9999389648438,-3896.199951171875,3564.89990234375,-1536.199951171875,255.0,0.0,,0.4152240490492242,1.9059965068840878,0.13455820321810225,True,5,0.0,False,False,6,,b2f40f1a0db,ATOMExS,18.0,2327.4599609375,2422.93994140625,146.80999755859375,18073.1005859375,9199.000244140625,303.29999923706055,-4043.699951171875,3622.39990234375,880.6999969482422,255.0,179.0,,1.2689592666613392,-0.40466739040796007,-1.232500365141582,True,5,False,6,31.0,False,,enpitsu,76561198039309853,25.0,3482.52001953125,-130.86000061035156,17.049999237060547,14089.49951171875,1293.5000610351562,4.1999998688697815,-1.0000000149011612,0.0,2915.4998779296875,255.0,255.0,False,0.016768296431170154,0.24758935856958553,0.0001130615473487683,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,20.0,2399.669921875,2601.739990234375,147.6199951171875,16196.400146484375,-9641.599731445312,-50.900001525878906,4878.2000732421875,2111.0000610351562,1412.7999877929688,255.0,213.0,,0.6135600972150704,-0.7073017886813248,0.4257315725519734,True,4,3,False,62.42436125714292,True,
85,5915,171,False,False,1,10011.547727636871,-329.6499938964844,-4796.240234375,246.75,20465.50048828125,2554.499969482422,6127.1002197265625,2246.199951171875,-1779.7000122070312,-554.5000076293945,1.0,1.3278903006819696,-0.39252495354292233,1.5370269421107847,76561198039309853,enpitsu,26.0,-520.1400146484375,-4868.14013671875,116.3499984741211,19690.799560546875,-605.6000137329102,3964.5001220703125,16.49999976158142,-393.1999969482422,1688.699951171875,255.0,128.0,False,0.07764822081194844,2.7417699124952692,-0.013278238104824168,True,3,123.0,False,False,4,,bf81d8692db,games5425898691,20.0,-2677.050048828125,-3881.090087890625,17.0,16817.900390625,-6946.099853515625,3.8999998569488525,-3.4999999403953552,1.2999999523162842,595.4999923706055,255.0,128.0,,-0.009594156743501921,-2.787256593482749,-1.332000239999191e-05,True,4,False,4,0.0,False,,ATOMExS,b2f40f1a0db,18.0,-2448.090087890625,-369.1600036621094,17.010000228881836,10249.69970703125,9684.69970703125,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,,-0.009588217797537582,2.3845273753820617,2.2149199713469674e-05,True,6,False,6,0.0,False,,BadAeRoX,b7d3175873b,9.0,-1714.6800537109375,-4400.41015625,67.63999938964844,13032.7001953125,-3317.6998901367188,-2557.2000122070312,379.50000762939453,1672.5,11.100000143051147,255.0,128.0,,0.0868244693010715,-2.917348563302567,0.006907450214472109,True,8,8,False,204.0,False,
86,6001,174,False,False,0,3771.957683154389,-3994.0400390625,2988.300048828125,318.7699890136719,6550.0,3554.4000244140625,9508.800048828125,97.70000457763672,-5623.3001708984375,2090.0999450683594,0.0,-1.0261118504981575,-2.279750961648491,-2.1341177117747643,b7d3175873b,BadAeRoX,9.0,-3898.1201171875,2887.43994140625,197.32000732421875,-12398.900146484375,-10976.400146484375,-36.09999895095825,4732.300109863281,195.20000457763672,-2795.7998657226562,255.0,249.0,,-0.012180572787417066,3.083022674520475,-1.2849105494879405,True,11,136.0,False,False,12,,b2f40f1a0db,ATOMExS,20.0,-479.3800048828125,-3407.389892578125,17.010000228881836,-15353.599853515625,-5933.4002685546875,2.5999999046325684,0.5999999865889549,0.0,-10.800000429153442,255.0,128.0,,0.009583265029365615,-2.7744021055466,7.301404862348199e-05,True,8,False,8,0.0,False,,enpitsu,76561198039309853,25.0,-3284.530029296875,4396.77001953125,14.5,5350.5999755859375,-11615.6005859375,-416.30001068115234,-1475.5000305175781,-802.7999877929688,60.900001525878906,255.0,128.0,False,0.01692095583169082,-1.12279447873337,-0.002350265573156033,True,4,False,4,108.0,False,,games5425898691,bf81d8692db,20.0,-3744.760009765625,3873.639892578125,17.110000610351562,-18317.099609375,-13909.200439453125,121.09999656677246,-1.0999999940395355,599.0000152587891,2002.7000427246094,255.0,255.0,,0.00582735934258845,-2.414677737960501,-0.003226411317021256,True,6,6,False,214.37418489045996,True,
87,6086,177,False,False,1,9211.287771652831,2108.929931640625,-3991.080078125,137.52999877929688,7484.89990234375,9526.500244140625,2346.699981689453,4200.799865722656,-4055.7998657226562,1379.4000244140625,1.0,1.3169276199566353,0.5915246577128572,2.256601137860172,76561198039309853,enpitsu,25.0,2030.43994140625,-4088.77001953125,15.75,5725.2001953125,3226.9000244140625,165.9000015258789,789.4999694824219,5.799999833106995,2529.1000366210938,255.0,255.0,,-0.048684453198119655,2.593789528547219,-0.050425848807819224,True,4,99.0,False,False,4,,bf81d8692db,games5425898691,20.0,57.38999938964844,-2987.760009765625,17.020000457763672,-15973.699951171875,-13183.900146484375,1.5999999642372131,0.7000000029802322,0.5999999865889549,1911.0000610351562,255.0,255.0,,-0.009586534645139188,-0.7544885247851812,0.00010196744206156293,True,6,False,6,152.0,False,,ATOMExS,b2f40f1a0db,18.0,2830.1201171875,2154.469970703125,17.010000228881836,-1015.1000213623047,-13862.2998046875,2.5999999046325684,-0.0,1.4000000059604645,621.1999893188477,255.0,128.0,,-0.009581076075571841,-1.5521819352072153,-0.00020362388487722659,True,8,False,8,255.0,False,,BadAeRoX,b7d3175873b,9.0,3289.199951171875,538.969970703125,17.010000228881836,-12793.299560546875,4360.7000732421875,3.0000001192092896,-0.3999999910593033,-0.0,2273.6000061035156,255.0,255.0,True,-0.009557470797341688,0.25890529033587306,-9.241161882417603e-06,True,12,12,False,255.0,False,
88,6119,179,False,False,1,8331.817420007876,2933.409912109375,-2938.8701171875,124.5,11208.399658203125,13760.400390625,4182.60009765625,3982.0001220703125,-3463.599853515625,1130.999984741211,1.0,0.7303990393111902,1.6161209267717453,-2.8213655323315785,76561198039309853,enpitsu,25.0,2832.5,-3052.0400390625,17.049999237060547,11460.400390625,13412.19970703125,1.7000000178813934,-0.3999999910593033,-0.0,0.0,255.0,128.0,,-0.016755718354453268,2.277890130168809,2.9520911876094e-05,True,4,24.0,False,False,4,,bf81d8692db,games5425898691,20.0,488.010009765625,-4654.43994140625,17.020000457763672,16367.2998046875,-1414.7999572753906,1.5999999642372131,-0.0,-0.0,2010.3999328613281,255.0,255.0,,-0.009576231181369828,-3.1250680754792155,1.259172614044177e-05,True,6,False,6,152.0,False,,ATOMExS,b2f40f1a0db,18.0,3169.580078125,564.8499755859375,17.010000228881836,3993.2998657226562,-9380.700073242188,2.5999999046325684,1.0999999940395355,0.29999999329447746,676.5000152587891,0.0,189.0,,-0.009873445656765753,-1.9726365182898173,0.0001111102528407979,True,8,False,8,255.0,False,,BadAeRoX,b7d3175873b,9.0,2755.06005859375,-505.5299987792969,17.010000228881836,10805.0,-11425.0,2.7000001072883606,0.5000000074505806,-0.0,2040.2000427246094,255.0,255.0,False,-0.009566828956136041,-2.39734216993799,-4.50460450878785e-05,True,12,12,False,219.0,False,
89,6137,179,False,False,1,7669.893184343144,3695.429931640625,-2000.760009765625,266.4700012207031,12645.50048828125,18730.0,6461.5997314453125,3325.8999633789062,-2871.300048828125,1120.5999755859375,1.0,-1.4057538923158575,-0.1354573638486429,0.26437295174050013,76561198039309853,enpitsu,25.0,3699.550048828125,-2058.1298828125,138.3300018310547,14718.299560546875,16814.3994140625,1919.1999816894531,-5080.10009765625,1333.0000305175781,1632.2999572753906,255.0,255.0,,-0.7412785412984642,2.2963777826672143,-0.07463057661499757,True,5,0.0,False,False,6,,bf81d8692db,games5425898691,20.0,1289.31005859375,-4135.7900390625,17.020000457763672,6255.4998779296875,13232.80029296875,1.4000000059604645,0.29999999329447746,0.9000000357627869,189.40000534057617,255.0,128.0,,-0.009591305830867904,1.9891011413119255,-0.00015616420557728857,True,6,False,6,152.0,False,,ATOMExS,b2f40f1a0db,18.0,3279.7900390625,349.05999755859375,17.010000228881836,2254.1000366210938,-4352.699890136719,2.5999999046325684,-0.29999999329447746,0.9000000357627869,-532.9999923706055,255.0,79.0,,-0.009486098003253268,-2.07512921900011,-9.280508258005562e-05,True,8,False,8,255.0,False,,BadAeRoX,b7d3175873b,9.0,3606.050048828125,-1090.1400146484375,112.22000122070312,12974.89990234375,-8710.700073242188,3866.199951171875,-970.5999755859375,-1281.0000610351562,-2903.800048828125,255.0,32.0,False,0.19443871615593097,-2.129148198607863,0.034452977103204635,True,14,12,False,212.58022373209718,True,
90,6194,181,False,False,0,6567.472346299228,-2686.030029296875,-1178.8199462890625,145.44000244140625,11332.60009765625,-13478.599853515625,136.899995803833,1385.3999328613281,-254.89999771118164,-5832.19970703125,0.0,0.976556660214721,-0.8652286941185194,-2.69243028307437,b2f40f1a0db,ATOMExS,19.0,-2792.8798828125,-1108.4200439453125,17.010000228881836,7566.6998291015625,-8785.499877929688,2.5,-0.29999999329447746,0.5000000074505806,-1621.7999267578125,0.0,239.0,,0.009641117313920835,2.172193171260654,-0.00020541067955358902,True,8,255.0,False,False,8,,b7d3175873b,BadAeRoX,9.0,-3558.639892578125,2041.8499755859375,17.010000228881836,5968.3001708984375,-1820.8000183105469,2.7000001072883606,2.199999988079071,-0.7000000029802322,-3.6000001430511475,255.0,128.0,False,0.00951178904974295,-0.2969290618786105,-0.00011892921743028168,True,14,False,14,193.0,False,,enpitsu,76561198039309853,25.0,-3792.139892578125,2213.300048828125,17.06999969482422,1343.0999755859375,-5539.0997314453125,-0.5999999865889549,-4.1999998688697815,13.899999856948853,815.8999633789062,255.0,128.0,False,0.016605539409218516,-1.3132763943930408,0.00014980426410522818,True,6,False,6,0.0,False,,games5425898691,bf81d8692db,20.0,-2024.6099853515625,337.3399963378906,17.020000457763672,-108.4000015258789,-21287.900390625,1.4000000059604645,0.0,-0.5000000074505806,0.19999999552965164,255.0,128.0,,0.009590077255378382,-1.5758483791422428,-5.474346191966995e-05,True,6,6,False,148.0,False,
91,6258,184,True,True,1,1210.3751279834646,-21.200000762939453,4350.22021484375,157.3699951171875,1235.4000091552734,18201.400146484375,5728.900146484375,-1679.7999572753906,-4072.9000854492188,-4072.9000854492188,1.0,-1.140370503640077,3.0257764657221684,2.568111519704662,bf81d8692db,games5425898691,20.0,-104.80999755859375,4247.7099609375,19.489999771118164,579.3999862670898,18678.299560546875,2958.2000732421875,0.09999999776482582,-1.5999999642372131,-1849.9000549316406,128.0,0.0,,-0.009875246436910625,1.6753720201406452,8.672345917877472e-05,True,6,31.0,False,False,7,,76561198039309853,enpitsu,25.0,3602.300048828125,541.0599975585938,17.06999969482422,-585.6000137329102,14089.200439453125,0.5000000074505806,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,-0.016734503487346928,1.5292250105436545,2.738098077160986e-05,True,6,False,6,0.0,False,,ATOMExS,b2f40f1a0db,19.0,457.7699890136719,4077.510009765625,16.170000076293945,-13076.700439453125,13504.599609375,128.80000114440918,20.69999933242798,10.0,-19.199999570846558,0.0,128.0,,-0.008163445609099627,-2.3396306774122166,-0.00038460324961789224,True,10,False,10,255.0,False,,BadAeRoX,b7d3175873b,9.0,1328.2099609375,780.5,17.010000228881836,-12170.2001953125,17983.00048828125,2.5,0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,False,-0.009589662678001796,0.9758421700199409,5.919520790646059e-05,True,14,14,False,97.0,False,
92,6535,184,False,False,0,5211.351543573214,-41.810001373291016,-0.8700000047683716,93.7699966430664,-7759.4000244140625,1463.8999938964844,235.40000915527344,-889.5999908447266,4007.0999145507812,-1794.4999694824219,0.0,0.2872842949816629,0.025908125466897074,-0.15051112109015527,b2f40f1a0db,ATOMExS,18.0,21.440000534057617,-159.57000732421875,112.19999694824219,1533.3999633789062,970.2999877929688,3281.4999389648438,-3511.099853515625,-476.6999816894531,4206.400146484375,255.0,76.0,,0.3184597539867164,1.8900641848674784,0.05549415749440621,True,3,31.0,False,False,4,,b7d3175873b,BadAeRoX,9.0,-63.709999084472656,-1340.050048828125,17.010000228881836,-1206.2000274658203,13973.900146484375,2.8999999165534973,0.0,-1.0999999940395355,1938.6000061035156,255.0,255.0,,0.009589348196192938,1.6931920092651036,0.0001824642133085695,True,False,False,False,85.0,False,,enpitsu,76561198039309853,25.0,-6.53000020980835,124.37999725341797,111.0199966430664,-1157.6000213623047,719.4999694824219,1446.9000244140625,4774.200134277344,262.90000915527344,-2717.9000854492188,255.0,128.0,,1.1505326543607777,1.5126466415819362,-3.0544557485004415,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,20.0,3347.280029296875,3851.340087890625,17.010000228881836,12721.500244140625,-10472.5,2.800000011920929,0.29999999329447746,-0.19999999552965164,-2007.7000427246094,255.0,0.0,,0.00958021302590019,-0.7583892978508762,-4.854316778637004e-05,True,False,False,False,255.0,False,
93,6577,186,False,False,0,5035.760231283994,-1680.3599853515625,165.6999969482422,94.16999816894531,-15802.7001953125,3817.39990234375,1172.2000122070312,73.60000133514404,-1050.1000213623047,2948.599853515625,0.0,-0.4139878578419607,1.8625539050494915,0.440087876970669,b7d3175873b,BadAeRoX,9.0,-1534.7900390625,94.0999984741211,17.010000228881836,-12755.0,4240.0,57.39999771118164,131.899995803833,1081.9000244140625,-1001.8000030517578,255.0,128.0,,-0.012426194087667972,2.8112038187714496,0.006397906304952406,True,False,116.0,False,False,False,,b2f40f1a0db,ATOMExS,18.0,69.44999694824219,-20.649999618530273,17.010000228881836,-4609.700012207031,3143.5000610351562,0.7999999821186066,1.0999999940395355,0.7999999821186066,2168.699951171875,255.0,255.0,,0.009597782230954607,2.502318801291054,6.80548839359701e-05,True,4,False,4,21.612507507365237,True,,enpitsu,76561198039309853,25.0,-451.79998779296875,389.0799865722656,17.049999237060547,-5951.300048828125,7012.80029296875,3.8999998569488525,-0.09999999776482582,0.0,-2457.2000122070312,255.0,128.0,,0.016675131920600824,2.2377473877058134,-4.777828598673419e-06,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,20.0,1834.6300048828125,2307.18994140625,17.010000228881836,-22867.80029296875,997.3000335693359,2.800000011920929,-0.7999999821186066,0.0,-1652.2999572753906,255.0,0.0,,0.009587672899656884,3.0552846992956266,-0.00018181134676449834,True,False,False,False,190.0,False,24.0
94,6598,186,False,False,0,5076.431607600054,-2807.77001953125,437.30999755859375,93.2300033569336,-14158.399658203125,3391.4999389648438,187.60000228881836,-858.3000183105469,-4608.699951171875,2948.599853515625,0.0,0.6772933551789422,-1.6937415349218266,1.0992409296374248,b7d3175873b,BadAeRoX,9.0,-2641.10009765625,322.0400085449219,16.989999771118164,-15819.000244140625,-4399.4000244140625,5.5000001192092896,0.19999999552965164,0.0,2004.1999816894531,255.0,255.0,,0.009590038571505028,-2.801738178729321,3.074954660873197e-05,True,False,85.0,False,False,False,,b2f40f1a0db,ATOMExS,18.0,-788.0599975585938,119.4800033569336,75.0999984741211,-17201.800537109375,-126.30000114440918,2390.5999755859375,108.29999923706055,-5498.800048828125,19.09999966621399,255.0,128.0,,0.4639075276537995,-3.120138472349732,0.0008269527264453661,True,5,False,6,0.0,False,,enpitsu,76561198039309853,25.0,-1004.5499877929688,1062.3499755859375,75.13999938964844,-12062.60009765625,12223.299560546875,2391.699981689453,-3890.8999633789062,-3887.0999145507812,8.500000238418579,255.0,128.0,,0.42183068717324496,2.3563971213569554,0.00028013769717488316,False,4,False,3,0.0,False,,games5425898691,bf81d8692db,20.0,724.47998046875,3232.010009765625,17.010000228881836,-5091.400146484375,19780.50048828125,2.7000001072883606,0.9000000357627869,-4.099999964237213,-1186.1000061035156,255.0,0.0,,0.00959555901393864,1.7938040085196552,7.281465660591896e-06,True,False,False,False,190.0,False,
95,6600,187,False,False,0,5091.919006816164,-2901.949951171875,459.8500061035156,93.16999816894531,-14007.5,3352.3001098632812,114.79999542236328,-945.8999633789062,-4943.0999755859375,2948.599853515625,0.0,0.5907728223082422,-1.2702786775530281,1.4761424781246948,b7d3175873b,BadAeRoX,9.0,-2767.85009765625,274.1300048828125,16.989999771118164,-14719.200439453125,-6717.19970703125,5.299999713897705,3.3000001311302185,1.7000000178813934,1559.1999816894531,255.0,128.0,,0.009589811870996954,-2.6397833558717565,-2.036943732559967e-05,True,False,85.0,False,False,False,,b2f40f1a0db,ATOMExS,18.0,-788.0599975585938,119.4800033569336,75.0999984741211,-17201.800537109375,-126.30000114440918,2390.5999755859375,108.29999923706055,-5498.800048828125,19.09999966621399,255.0,128.0,,0.4639075276537995,-3.120138472349732,0.0008269527264453661,True,5,False,6,0.0,False,,enpitsu,76561198039309853,25.0,-1105.219970703125,1164.3499755859375,92.44999694824219,-12091.8994140625,12252.60009765625,1814.4999694824219,-3888.2998657226562,-3889.8001098632812,2.199999988079071,255.0,128.0,,1.0247122073828858,2.3570989939394087,0.0007456509298137648,False,4,False,3,0.0,False,,games5425898691,bf81d8692db,20.0,691.6900024414062,3398.300048828125,17.010000228881836,-2880.5999755859375,20070.400390625,2.800000011920929,0.0,0.19999999552965164,-1773.6000061035156,255.0,0.0,,0.009598003214127782,1.6623392336575076,-0.00011791069868439082,True,False,False,False,190.0,False,
