,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
73,4207,146,False,False,0,3475.056974883653,2576.330078125,5002.35986328125,597.3699951171875,-8260.700073242188,-4925.5999755859375,4227.0001220703125,-1180.5000305175781,3061.300048828125,-3278.900146484375,0.0,-0.39140776471555533,3.0137139083939046,2.624891296803481,bf81d8692db,games5425898691,24.0,2558.590087890625,5104.58984375,481.9200134277344,-16540.999755859375,191.49999618530273,4106.099853515625,-11.59999966621399,-1871.7999267578125,741.3999938964844,255.0,255.0,,-0.201583292647213,3.1258089436795395,-1.5739605083971486,True,46,False,46,236.0,False,,76561198039309853,enpitsu,26.0,-79.30000305175781,2007.780029296875,17.059999465942383,-1769.1999816894531,8891.400146484375,1.899999976158142,2.199999988079071,0.5000000074505806,1.5000000596046448,128.0,128.0,,0.016997710026562536,1.767499676637188,-9.533755246299678e-06,True,False,40,243.0,False,42,,kiani,76561199052932933,8,1156.6500244140625,5102.990234375,531.3599853515625,835.9999847412109,-2.7000001072883606,7298.900146484375,-0.29999999329447746,-3.799999952316284,0.0,178.0,128.0,False,-1.4612432239020055,0.08729627831458521,1.4840397127481952,True,255.0,False,48,6,36,,❦????3???,76561198970889287,14.0,2349.139892578125,3727.2900390625,17.010000228881836,-2804.2001342773438,13912.80029296875,2.800000011920929,0.0,0.0,1644.9000549316406,255.0,255.0,0.009588057889227234,1.7851738903582401,0.0002489947634964528,True,38,34,6,200.0,False,,False
74,4257,148,True,True,0,2223.31961965055,1084.97998046875,4130.60986328125,259.79998779296875,-11704.49951171875,27273.89892578125,118.4000015258789,-765.0,-1008.4999847412109,5864.89990234375,0.0,-0.13458547909037866,0.669483225160823,-2.2399549580780107,76561198039309853,enpitsu,26.0,1116.1199951171875,3969.679931640625,194.97999572753906,4546.499938964844,17007.900390625,1267.0999908447266,3092.9998779296875,-499.00001525878906,316.70000076293945,128.0,255.0,,-0.16665622117900888,0.9646246953591311,0.008158589887443668,True,41,False,44,183.0,False,,bf81d8692db,games5425898691,24.0,1354.8299560546875,3775.449951171875,123.33000183105469,-2051.999969482422,-13568.499755859375,-157.29999542236328,5401.5997314453125,-1022.6000213623047,160.9000015258789,255.0,128.0,,-0.0033655290515476996,1.3837710209892973,3.1123284813891536,True,False,47,236.0,False,48,,kiani,76561199052932933,8,477.7200012207031,4837.89990234375,732.280029296875,-6400.4998779296875,-5465.4998779296875,-6822.2998046875,-625.099983215332,-1736.9999694824219,2100.2999877929688,255.0,128.0,False,0.7431948138822364,-0.9513765376318024,-0.5204741765129052,True,245.58537617806468,True,50,6,36,,❦????3???,76561198970889287,14.0,1486.8399658203125,4168.02978515625,26.850000381469727,-1974.4000244140625,-3832.5,-1074.800033569336,-1748.3000183105469,-1903.3000183105469,4854.89990234375,128.0,128.0,0.0466435165661548,0.26359660818630176,0.358160633325075,True,38,34,6,200.0,False,,False
75,4520,149,False,False,1,5129.72041054717,69.44000244140625,77.30999755859375,121.29000091552734,18439.599609375,19683.299560546875,7248.699951171875,4726.600036621094,-3567.7999877929688,963.8999938964844,1.0,-0.15329962797228205,-0.025612372005796892,-0.19749889860541234,76561198970889287,❦????3???,15.0,-107.06999969482422,-96.08999633789062,16.31999969482422,12448.1005859375,16131.800537109375,-735.1999664306641,3625.5999755859375,1063.3999633789062,-3996.7001342773438,255.0,0.0,True,0.016117428995197167,2.185384233014764,0.031018600295178517,True,4,False,4,0.0,False,,76561199052932933,kiani,8.0,-113.41000366210938,-942.5599975585938,17.010000228881836,-5461.099853515625,18427.900390625,2.7000001072883606,0.19999999552965164,-0.09999999776482582,-1188.7999725341797,253.0,0.0,,-0.009593795659032208,1.2733619048063356,-0.0003909828037333001,True,False,False,31.0,False,False,,enpitsu,76561198039309853,26,-19.31999969482422,3692.39990234375,17.049999237060547,220.59999465942383,-9569.400024414062,3.1999999284744263,0.19999999552965164,0.19999999552965164,-2.199999988079071,255.0,128.0,False,-0.0166560526126683,-1.593533101170899,2.1442208073863843e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,153.0800018310547,547.989990234375,52.38999938964844,-7387.5,-21094.09912109375,2821.099853515625,1684.2999267578125,-3074.4000244140625,-281.200008392334,128.0,33.0,-0.04094644382554355,-1.4967717874467923,0.06315096795270476,True,4,3,False,0.0,False,,
76,4705,155,False,False,0,6792.581830687659,477.1499938964844,-1512.3399658203125,128.83999633789062,2127.899932861328,27392.19970703125,9233.800048828125,4392.200012207031,3955.8999633789062,-1028.7999725341797,0.0,0.9439492860572245,-1.8834932021292203,-2.356523627706386,bf81d8692db,games5425898691,24.0,492.32000732421875,-1777.1500244140625,19.010000228881836,-933.0999755859375,22978.40087890625,347.40001678466797,-81.49999618530273,-776.6999816894531,-103.10000419616699,255.0,128.0,,0.010984290226434826,1.5550948990755415,-0.10431035141105562,True,4,False,4,107.2245248056227,True,,76561198039309853,enpitsu,26.0,-278.2099914550781,-815.9600219726562,17.040000915527344,11309.000244140625,-10412.2998046875,4.000000059604645,-2.8999999165534973,1.899999976158142,-566.1999893188477,255.0,0.0,False,0.016793028854243924,-0.6921320152582869,-0.0005210525954080838,True,False,2,113.0,False,2,,kiani,76561199052932933,8,585.47998046875,-1853.8299560546875,48.56999969482422,-4735.5999755859375,12467.2998046875,3466.9000244140625,-673.3999633789062,-262.60000228881836,-5452.19970703125,255.0,29.0,,0.044143838897943405,1.7235923604411247,-0.00516178030447413,True,,False,8,False,6,,❦????3???,76561198970889287,15.0,325.8800048828125,685.8200073242188,17.0,11595.10009765625,-9760.10009765625,4.099999964237213,0.09999999776482582,0.0,2045.5999755859375,255.0,255.0,0.009584450568795876,-0.6324019435159061,-8.226429430783427e-06,True,4,4,False,65.0,False,,False
77,4820,160,True,True,0,2970.7703196090624,1191.3399658203125,3026.1201171875,219.9600067138672,-11806.800537109375,28864.89990234375,2299.499969482422,3221.9000244140625,446.30001068115234,-1094.000015258789,0.0,1.4244090261678959,-1.092813269930999,-0.3685935387776406,76561198039309853,enpitsu,26.0,1266.719970703125,2831.0,194.82000732421875,-3883.2998657226562,18077.80029296875,1152.300033569336,-828.8999938964844,-5297.60009765625,1223.8999938964844,128.0,255.0,False,0.042511879501830205,1.4964497963354275,-0.6799030971632757,True,3,False,4,93.0,False,,bf81d8692db,games5425898691,24.0,1912.93994140625,1817.699951171875,17.020000457763672,-14829.300537109375,-1389.4999694824219,1.4000000059604645,-0.9000000357627869,0.0,58.00000190734863,255.0,128.0,,0.009603529801239923,-3.04009879774946,-9.022177902467358e-05,True,False,4,94.0,False,4,,kiani,76561199052932933,8,3037.1298828125,4352.97021484375,17.010000228881836,-12298.199462890625,5741.500244140625,0.7000000029802322,0.0,0.0,2488.6000061035156,255.0,255.0,False,0.009579320991064712,2.807429187257439,-6.729750521226889e-05,True,229.92092046686406,True,10,False,10,,❦????3???,76561198970889287,15.0,369.1499938964844,5874.0,63.279998779296875,-5158.4002685546875,6382.0001220703125,3750.4998779296875,4476.7999267578125,-961.9000244140625,2251.300048828125,255.0,255.0,-0.04466710052616147,3.054734337780931,-0.5221960049539404,True,6,6,False,0.0,False,,False
78,5095,160,False,False,1,5227.6014573935545,-38.150001525878906,-3.4600000381469727,93.81999969482422,-17845.400390625,4583.699951171875,81.00000381469727,-3407.0999145507812,-378.10001373291016,-967.2000122070312,1.0,0.049651400861187196,-0.20957066741578703,0.10909939980879672,76561199052932933,kiani,8.0,56.77000045776367,-118.95999908447266,109.05999755859375,10356.099853515625,6078.4002685546875,758.8999938964844,-3375.4998779296875,578.8000106811523,4303.500061035156,255.0,248.0,,-1.2988517364869345,-1.2210323045469793,2.6454282798774273,True,3,False,4,0.0,False,,76561198970889287,❦????3???,15.0,4.760000228881836,-2016.22998046875,17.010000228881836,58.20000171661377,15267.80029296875,2.7000001072883606,0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,False,-0.009666521426236429,1.5746298508545336,1.1989562304622688e-05,True,False,4,73.0,False,4,,enpitsu,76561198039309853,26,95.83999633789062,189.63999938964844,109.54000091552734,-9890.999755859375,-20615.6005859375,2307.2999572753906,5285.5999755859375,949.1000366210938,1187.7999877929688,255.0,255.0,,-0.6340009424522156,-0.8619521797195862,-0.49221667585240686,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-0.0,5628.18017578125,27.84000015258789,-0.0,-3458.2998657226562,-136.40000343322754,0.29999999329447746,-0.09999999776482582,0.0,255.0,,-0.04889426513279667,-1.57079862716059,-7.5735348794875805e-06,True,4,4,False,85.0,False,,
79,5193,164,False,False,1,7862.819787938524,-3988.389892578125,-1021.7100219726562,543.530029296875,5945.8001708984375,-12743.00048828125,-2062.2999572753906,1304.1999816894531,-5725.3997802734375,1232.2000122070312,1.0,-0.6051251595842263,2.9981725039195517,-1.4391331194665673,76561198970889287,❦????3???,15.0,-4079.7099609375,-859.760009765625,562.969970703125,-9.700000286102295,-9889.400024414062,-4501.7999267578125,-1600.3999328613281,-439.3000030517578,27.999999523162842,255.0,128.0,False,-0.36744095831045115,-1.57645741577202,-1.5406006197889708,True,4,False,4,245.50178899559924,True,,76561199052932933,kiani,8.0,3951.7099609375,-490.0899963378906,47.189998626708984,-1821.6999816894531,-14598.199462890625,-921.5000152587891,624.7999954223633,914.7000122070312,-1881.199951171875,255.0,0.0,False,-0.09547005144187215,-1.4055047935458889,0.5147678942772259,True,False,4,204.78787085061438,True,4,,enpitsu,76561198039309853,26,-3957.02001953125,-433.5400085449219,50.68000030517578,-270.10000228881836,-4547.699890136719,118.19999694824219,731.2000274658203,330.40000915527344,955.2999877929688,128.0,128.0,False,0.02720933977653883,-1.4886495328697782,-0.5268054373413678,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,-3288.469970703125,4751.4501953125,517.3400268554688,8446.599731445312,8444.69970703125,2053.300018310547,-1630.7000732421875,1629.4000244140625,3.3000001311302185,255.0,0.0,0.13781438702090884,2.3467383545269733,1.5694821051561396,True,4,4,False,255.0,False,,
80,5258,166,False,False,1,9455.030207018031,-3075.0,-3440.719970703125,102.6500015258789,1018.1999969482422,6963.499755859375,2133.3999633789062,2412.100067138672,-2262.2999572753906,5006.300048828125,1.0,0.6600366542969986,0.9402349874250592,0.0728220958043277,76561198970889287,❦????3???,15.0,-3084.9599609375,-3597.02001953125,17.010000228881836,9005.499877929688,3965.4998779296875,0.7000000029802322,-0.0,-0.7999999821186066,2383.300018310547,255.0,255.0,False,-0.00958894810902393,2.6871053232398694,3.0144520522159214e-05,True,4,False,4,208.49969883631638,True,,76561199052932933,kiani,8.0,2107.780029296875,-4904.97021484375,16.989999771118164,-18900.400390625,-7548.499755859375,5.099999904632568,-0.09999999776482582,-0.0,-483.1999969482422,255.0,128.0,,-0.009588058698124976,-0.33275252004807343,0.0002042297734741881,True,False,4,135.0,False,4,,enpitsu,76561198039309853,26,-3416.3701171875,-2707.3701171875,22.020000457763672,9003.099975585938,-10260.400390625,3000.2999877929688,-11.200000047683716,10.499999523162842,-329.3000030517578,255.0,0.0,,-0.01673852413415636,-2.344642020642569,-0.0005202789517785523,True,,False,6,False,5,,games5425898691,bf81d8692db,25.0,-1360.8399658203125,4915.77978515625,16.989999771118164,6244.7998046875,-1114.8999786376953,7.099999785423279,26.80000066757202,3.100000023841858,-179.79999542236328,255.0,100.0,-0.009059804442542976,-2.9738393674063652,-0.001774094757052054,True,4,4,False,255.0,False,,
81,5267,167,False,True,0,4299.925500407865,2981.139892578125,3280.659912109375,159.4199981689453,-16759.300537109375,9844.89990234375,5609.5001220703125,2064.7000122070312,2023.3000183105469,5257.60009765625,0.0,-0.113841631144587,1.1253377533773379,-0.45886552416574644,76561198039309853,enpitsu,26.0,3158.60009765625,3161.3701171875,114.12999725341797,-5246.7999267578125,14823.199462890625,149.0999984741211,-5463.499755859375,586.5000152587891,-235.30000686645508,255.0,0.0,,0.9295671753150292,2.4187323644881062,1.0904809358648502,True,5,False,6,,False,,bf81d8692db,games5425898691,25.0,1099.5699462890625,-4860.14013671875,17.0,-8724.400024414062,2339.7999572753906,4.1999998688697815,3.400000035762787,-1.4000000059604645,-1040.0,255.0,9.0,,0.009480048710302807,2.896912416812159,-0.00012744286236877043,True,False,4,255.0,False,4,,kiani,76561199052932933,8,-1440.3699951171875,5053.33984375,55.0,19929.3994140625,276.3999938964844,360.2000045776367,748.0999755859375,1136.6999816894531,-1483.800048828125,255.0,0.0,,0.02190543939043448,-0.004936528808623034,0.7653735178099481,True,135.0,False,4,False,4,,❦????3???,76561198970889287,15.0,2871.800048828125,3439.070068359375,17.020000457763672,-1661.9999694824219,-2478.699951171875,2.0000000298023224,-1.5999999642372131,3.100000023841858,970.1000213623047,0.0,255.0,0.010076752580307819,-2.150240760139774,-0.0001140602428587026,True,4,4,False,208.0,False,,False
82,5302,168,False,False,1,9774.255002560834,-958.4600219726562,-4456.72021484375,349.95001220703125,-14938.699951171875,13780.0,2707.9000854492188,-1602.5,1002.9000091552734,-5694.2999267578125,1.0,0.567358499429511,-1.931081235204333,-0.12949088136879955,76561199052932933,kiani,8.0,-759.219970703125,-4572.7001953125,267.260009765625,-17985.6005859375,2161.3999938964844,5063.299865722656,22.799999713897705,505.60001373291016,320.2000045776367,255.0,109.0,,0.5442868973561661,-0.35367770606011834,-0.08495812560979385,True,4,4,6,111.0,False,,76561198970889287,❦????3???,15.0,-2429.969970703125,-2945.919921875,17.020000457763672,6147.19970703125,-466.1000061035156,1.4000000059604645,-3.0000001192092896,0.5000000074505806,128.69999885559082,128.0,128.0,False,-0.00961959350031445,-3.0634175865804787,0.00010430877831451396,True,False,4,208.0,False,4,,enpitsu,76561198039309853,26,-2541.510009765625,-4797.2900390625,17.010000228881836,1340.2999877929688,-3687.39990234375,14.09999966621399,-14.500000476837158,-7.900000214576721,-47.30000019073486,0.0,128.0,,-0.018241674747368822,-1.9079676216790795,-0.00013804225950900687,True,,False,6,False,6,,games5425898691,bf81d8692db,25.0,-228.6699981689453,4251.47998046875,17.0,11230.400390625,-1186.2000274658203,3.8999998569488525,0.3999999910593033,0.09999999776482582,12.5,255.0,120.0,-0.009530201219345742,-3.0423560364022766,-6.815158415225739e-05,True,4,4,False,255.0,False,,
83,5406,172,False,False,1,7154.473214785283,-3501.699951171875,-503.2900085449219,434.489990234375,-6549.89990234375,16802.19970703125,2236.7999267578125,-3771.0000610351562,-82.89999961853027,2006.7999267578125,1.0,-0.2121831661022004,0.5426581149348044,2.177312996200911,76561198970889287,❦????3???,15.0,-3412.739990234375,-608.6699829101562,313.42999267578125,-5444.2999267578125,10453.399658203125,1153.3000183105469,-437.90000915527344,4135.799865722656,-2147.7000427246094,128.0,0.0,False,0.5910267789823764,0.3940254268610814,0.15171588983691797,True,4,4,6,226.0,False,,76561199052932933,kiani,8.0,-3268.669921875,-2314.219970703125,17.010000228881836,-1417.5,14012.5,2.7000001072883606,-0.0,-0.0,198.99999618530273,255.0,128.0,False,-0.009584659103977244,1.4491080997442491,-0.00011931796035559145,True,4,4,111.0,False,6,,enpitsu,76561198039309853,26,-3231.85009765625,-425.6000061035156,17.049999237060547,3987.0001220703125,22632.2998046875,3.0000001192092896,-0.0,-0.5999999865889549,-26.099998950958252,255.0,0.0,False,-0.01678706172575237,1.7479247939492175,5.664857506049981e-05,True,80.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-2415.31005859375,4652.8798828125,17.0,5174.2999267578125,7241.6998291015625,4.1999998688697815,0.5000000074505806,-0.3999999910593033,-2424.1000366210938,255.0,0.0,-0.00958549556186505,2.2274543877528274,-1.7217996086387043e-05,True,4,4,False,245.0,False,,
84,5487,175,False,False,1,4714.583918305158,-3320.85009765625,3031.570068359375,130.49000549316406,6365.7000732421875,4549.700012207031,3553.5000610351562,-3725.7000732421875,-2139.7999572753906,-1548.0000305175781,1.0,0.1601449701725679,0.5739897816203439,0.3402265088519252,76561198970889287,❦????3???,15.0,-3386.68994140625,3102.1201171875,17.010000228881836,8204.099731445312,6179.1998291015625,2.5999999046325684,2.5999999046325684,1.5999999642372131,-880.1999664306641,128.0,128.0,,-0.009650082427322454,2.560103619642579,0.0002127381794435173,True,4,4,6,168.0,False,,76561199052932933,kiani,8.0,-3308.679931640625,281.3299865722656,17.010000228881836,-13986.400146484375,-6501.300048828125,2.199999988079071,-0.9000000357627869,-0.5000000074505806,-1695.0999450683594,255.0,6.0,True,-0.009580688754258658,-0.4320326221304058,-0.0004438012663510868,True,4,4,58.0,False,6,,enpitsu,76561198039309853,26,617.3900146484375,4635.52001953125,17.049999237060547,1908.6000061035156,14151.500244140625,4.000000059604645,0.19999999552965164,0.5000000074505806,2906.9000244140625,255.0,128.0,False,-0.016712323591504343,0.6058973064733602,-4.065189090261705e-05,True,80.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-1231.8399658203125,4796.31982421875,17.0,574.3999862670898,-699.1999816894531,3.8999998569488525,-0.19999999552965164,2.0999999344348907,-0.9000000357627869,0.0,128.0,-0.00983116150575941,0.9327111070423373,-0.00013519281646805526,True,4,4,False,245.0,False,,
85,5518,176,False,False,1,3868.5679853527076,-2621.409912109375,3529.52001953125,118.77999877929688,10100.399780273438,1371.4999389648438,-78.89999866485596,-5187.0001220703125,710.8999633789062,527.2000122070312,1.0,0.8698259526127521,-0.46133758880066117,-0.7032776470271034,76561198970889287,❦????3???,15.0,-2773.64990234375,3579.330078125,17.0,7063.800048828125,388.6000061035156,2.8999999165534973,-0.0,-0.0,-2425.800018310547,255.0,0.0,,-0.009503931376100047,3.0897691594876235,-1.8116340644377147e-05,True,4,4,6,161.74310528078385,True,,76561199052932933,kiani,8.0,-3768.1201171875,917.530029296875,15.960000038146973,9445.599975585938,6849.1998291015625,140.79999923706055,-52.60000228881836,57.39999771118164,-2321.7999267578125,255.0,14.0,False,0.0005431986975369456,2.582291134580566,-0.013138683309243171,True,4,4,255.0,False,6,,enpitsu,76561198039309853,26,407.20001220703125,4843.580078125,17.049999237060547,-0.0,0.19999999552965164,3.100000023841858,-0.5999999865889549,0.5000000074505806,0.0,128.0,128.0,False,-0.01685520783216812,-0.26965457885660604,-3.829095687932398e-05,True,80.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-838.5599975585938,4271.6298828125,17.0,1196.6000366210938,-1359.9000549316406,1.1999999731779099,-1.1999999731779099,2.5,-585.4000091552734,255.0,255.0,-0.009367331789291375,1.0405754592883136,-2.608474366398268e-05,True,4,4,False,229.34236549562021,True,,
86,5531,176,False,False,1,3364.5615996776473,-2099.3798828125,3607.68994140625,93.08000183105469,12704.69970703125,2238.6000061035156,299.6999931335449,-5004.4000244140625,2833.3999633789062,1710.7000732421875,1.0,-0.05494544127945024,0.8458776166430865,2.265091642983635,76561198970889287,❦????3???,15.0,-2297.429931640625,3474.030029296875,17.0,12007.2998046875,-2114.7000122070312,5.0,22.59999990463257,-2.3000000417232513,1456.9000244140625,255.0,255.0,,-0.009485135565063904,-2.9707686388111507,-0.000709249037609805,True,4,4,6,139.0,False,,76561199052932933,kiani,8.0,-3176.02001953125,1155.4300537109375,17.010000228881836,12584.7998046875,3432.7999877929688,2.8999999165534973,-0.7999999821186066,-0.0,-1688.699951171875,255.0,0.0,False,-0.009555774382984389,2.8847339764239575,-0.0002401037995282809,True,4,4,255.0,False,6,,enpitsu,76561198039309853,26,407.20001220703125,4843.580078125,17.049999237060547,-0.0,0.19999999552965164,3.100000023841858,-0.5999999865889549,0.5000000074505806,0.0,0.0,128.0,False,-0.01685520783216812,-0.26965457885660604,-3.829095687932398e-05,True,80.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-1046.5799560546875,4391.9599609375,17.0,-9155.10009765625,1960.7000732421875,1.8000000715255737,0.29999999329447746,-0.19999999552965164,2462.100067138672,255.0,255.0,-0.009519301970271532,0.17614902997326942,4.219458278482956e-05,True,4,4,False,188.6116558249279,True,,
87,5544,177,False,False,1,2795.290874911218,-1511.4000244140625,3719.409912109375,93.13999938964844,11545.0,2384.1000366210938,0.0,-3573.900146484375,4620.899963378906,1368.699951171875,1.0,0.7669517872304656,0.41391126844127146,-1.3295678276420049,76561198970889287,❦????3???,15.0,-1716.4599609375,3465.0400390625,113.69999694824219,13243.00048828125,281.200008392334,4408.0999755859375,-26.400001049041748,931.6000366210938,30.399999618530273,128.0,128.0,,-0.18428017528061047,3.1065239804363305,0.0005585252886602421,True,4,5,8,120.20965175731209,True,,76561199052932933,kiani,8.0,-2654.5400390625,1081.510009765625,17.010000228881836,10750.400390625,-7234.7998046875,2.8999999165534973,0.29999999329447746,-0.09999999776482582,-2296.4999389648438,255.0,0.0,False,-0.009556870296362168,-2.4819507624198534,-4.983294622203291e-05,True,4,4,255.0,False,6,,enpitsu,76561198039309853,26,438.30999755859375,4852.2001953125,17.049999237060547,-158.4000015258789,-43.80000114440918,3.100000023841858,-1.0999999940395355,2.7000001072883606,0.0,255.0,0.0,False,-0.01665694962727884,-0.2696544950828127,-2.1630161592956333e-05,True,80.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-1339.93994140625,4402.33984375,17.0,627.7000045776367,-61.19999885559082,3.8999998569488525,0.7000000029802322,1.2999999523162842,-11.299999952316284,0.0,128.0,-0.009858100544546208,0.08852083857086936,6.560170851681032e-05,True,4,4,False,188.0,False,,
88,5579,178,False,False,0,9196.590118799579,272.29998779296875,-3982.080078125,109.83000183105469,6711.5997314453125,16528.399658203125,8451.900024414062,3062.7999877929688,-4831.7999267578125,1808.9999389648438,0.0,-0.4283083063755433,-1.7780027506781713,0.639904554296351,76561198039309853,enpitsu,26.0,159.6699981689453,-4157.43017578125,17.049999237060547,5613.699951171875,14235.699462890625,-0.7000000029802322,0.19999999552965164,0.5000000074505806,-1530.2999877929688,255.0,128.0,False,0.01676974579332009,1.1822227053294943,-0.0003294236196244381,True,6,False,6,36.976283719462735,True,,bf81d8692db,games5425898691,24.0,498.989990234375,-4327.2998046875,17.0,-11186.600341796875,997.7999877929688,3.8999998569488525,-0.5000000074505806,-0.5000000074505806,0.0,0.0,128.0,,0.009695469428231027,-0.08897450079125986,4.900515084756859e-05,True,False,4,188.0,False,4,,kiani,76561199052932933,8,1131.0400390625,-109.55999755859375,17.010000228881836,-11342.099609375,9824.600219726562,2.800000011920929,-0.3999999910593033,0.19999999552965164,-2039.7000122070312,255.0,0.0,False,0.009572045305175603,2.362217672041988,-5.282089468806346e-05,True,255.0,False,6,4,4,,❦????3???,76561198970889287,15.0,-245.83999633789062,-3570.72998046875,97.9800033569336,-16486.800537109375,-1695.3999328613281,-4081.199951171875,-1228.0000305175781,279.4000053405762,-1277.2000122070312,255.0,0.0,-0.36618490414697286,-2.0713210911247026,-0.7316315352352669,True,8,4,6,87.0,False,,False
89,5644,180,False,False,1,5549.192744049165,-1852.3499755859375,319.20001220703125,234.72000122070312,-18944.89990234375,24126.79931640625,-9399.299926757812,-5409.5001220703125,2393.8999938964844,1003.0999755859375,1.0,-0.5398883549965476,1.1292628652523973,2.0538965284631603,76561199052932933,kiani,8.0,-1757.8399658203125,102.4000015258789,284.3900146484375,-13313.599853515625,13701.300048828125,1755.2000427246094,-2557.100067138672,-4262.0001220703125,2354.9000549316406,255.0,254.0,False,0.07027202709470133,1.634687311759328,-1.0817245681610033,True,5,4,8,160.88002595850216,True,,76561198970889287,❦????3???,15.0,3662.590087890625,2958.469970703125,16.989999771118164,-3192.2000122070312,-19046.400146484375,5.099999904632568,-0.0,-0.19999999552965164,-304.4000053405762,255.0,128.0,False,-0.009603103062530493,-1.3750861936062613,0.00013053128046609368,True,6,4,201.0,False,8,,enpitsu,76561198039309853,26,-2266.89990234375,793.3800048828125,17.040000915527344,9654.000244140625,-12714.100341796875,5.0,-0.0,-0.0,2065.0999450683594,255.0,128.0,False,-0.0167770757057527,-2.2877875965720005,-3.756711120315863e-06,True,40.0,False,8,False,6,,games5425898691,bf81d8692db,24.0,-668.1900024414062,4779.3701171875,17.0,-357.99999237060547,267.00000762939453,3.8999998569488525,-0.3999999910593033,-0.5999999865889549,0.0,255.0,128.0,-0.009372722038303988,0.6409447496672382,-1.6680975082901355e-06,True,4,4,False,188.0,False,,
90,5647,181,False,False,0,6400.822763557669,2031.0799560546875,-552.3400268554688,151.3000030517578,2400.7000732421875,-4347.60009765625,7227.9998779296875,4428.999938964844,4034.89990234375,321.3999938964844,0.0,1.0760060963910594,-0.5299587056283012,2.7901905726655407,76561198039309853,enpitsu,26.0,2157.360107421875,-678.6099853515625,19.5,-12178.1005859375,10532.39990234375,2956.9000244140625,0.0,0.0,2071.199951171875,255.0,0.0,False,0.016766708403228716,2.494751327737084,-4.1451864402044836e-06,True,7,False,8,30.702193270447438,True,,bf81d8692db,games5425898691,24.0,675.8099975585938,-4785.0400390625,17.0,1356.4999389648438,-1011.9000244140625,3.8999998569488525,0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,,0.009403443553608708,-0.6409448537887517,-1.1865345975406624e-05,True,False,4,188.0,False,4,,kiani,76561199052932933,8,1868.489990234375,-220.60000610351562,294.7300109863281,13225.699462890625,-14576.099853515625,252.09999084472656,1392.4000549316406,4759.100036621094,-2379.499969482422,255.0,254.0,False,0.08489303080691343,-1.8010325641569218,-1.627148959955931,True,151.58221922894958,True,8,4,5,,❦????3???,76561198970889287,15.0,-3632.739990234375,-2800.39990234375,16.989999771118164,3808.699951171875,18919.599609375,5.099999904632568,0.0,-0.5999999865889549,-83.29999923706055,255.0,128.0,0.00959855671508729,1.361830136840839,9.043821893988038e-05,True,8,4,6,201.0,False,,False
