,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
32,1921,54,False,False,0,10329.656673163805,3788.030029296875,-4066.610107421875,297.510009765625,7211.500244140625,12578.599853515625,20685.80078125,4078.0999755859375,-4318.999938964844,845.1999664306641,0.0,0.953942869042554,-1.9744026777223136,0.6277992835128923,76561198092728146,Foxy,8.0,3705.3701171875,-4232.27978515625,103.94000244140625,15948.199462890625,5475.3997802734375,2905.4000854492188,-801.2000274658203,-3999.5999145507812,3022.39990234375,253.0,255.0,True,-0.21956623006281095,0.6366371802102838,-0.509652820231511,True,8,105.61323855769258,True,False,4,,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,-1009.3900146484375,-4587.1298828125,17.010000228881836,20925.10009765625,3627.0001220703125,1.7000000178813934,0.5000000074505806,-0.3999999910593033,246.29999160766602,226.0,128.0,,0.009612276932323078,0.1946136541182906,-0.00012952781203565177,True,8,8,225.0,False,False,,enpitsu,76561198039309853,26.0,3832.60009765625,-3970.909912109375,96.76000213623047,-8939.000244140625,-8508.599853515625,3213.5000610351562,2245.500030517578,-4284.599914550781,-42.89999961853027,255.0,0.0,False,0.02929068141341052,-1.915175569248239,0.550306061414319,True,1,105.0,False,2,False,,games5425898691,bf81d8692db,19.0,1766.3800048828125,1063.25,17.0,22646.79931640625,-1109.3000030517578,3.3000001311302185,-1.7000000178813934,0.29999999329447746,-357.59998321533203,255.0,72.0,0.009572783972523905,-0.06568328375001209,7.953565502943202e-05,True,211.0,False,6,False,6,,
33,2005,57,False,False,0,6883.028761023207,2338.8701171875,-935.5,885.1799926757812,-12264.3994140625,23498.20068359375,1978.6000061035156,194.0999984741211,-5740.999755859375,1732.7000427246094,0.0,0.5879481433055843,0.5970763918432707,0.6724139006374953,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,2360.659912109375,-1093.0400390625,718.7999877929688,8870.399780273438,16157.19970703125,6914.000244140625,1528.3000183105469,-1333.9999389648438,-5112.200012207031,255.0,255.0,,-1.140684462046194,2.262815678806128,0.7095972905133094,True,10,135.4916901972986,True,4,8,,76561198092728146,Foxy,8.0,3329.3701171875,-877.97998046875,512.1500244140625,-8798.800048828125,10081.099853515625,-6461.9000244140625,306.70000076293945,-698.7000274658203,314.4000053405762,245.0,122.0,False,-0.6758758365286299,-2.6521815315927486,0.3243900741819383,True,10,4,60.0,False,False,,enpitsu,76561198039309853,26.0,3539.919921875,-2658.2900390625,17.059999465942383,2318.3999633789062,21379.19921875,-3.8999998569488525,0.3999999910593033,7.099999785423279,1254.4999694824219,255.0,128.0,False,0.016786791588058025,1.5112099451004384,-0.00018739656785039292,True,2,27.869522717691236,True,2,False,,games5425898691,bf81d8692db,19.0,2764.889892578125,-720.6099853515625,544.6199951171875,-3660.2999877929688,1115.199966430664,315.10000228881836,471.1000061035156,-388.69998931884766,5465.9002685546875,255.0,0.0,-0.8691029401944287,-2.5310140598632214,1.4723798162272292,True,164.16959124226722,True,7,False,8,,
34,2106,60,False,True,0,973.7318986361703,-688.6099853515625,4188.60986328125,286.29998779296875,5174.69970703125,19635.899658203125,10928.399658203125,5774.69970703125,226.5999984741211,-1612.5999450683594,0.0,0.3152183841438272,-0.7440940847819117,1.3246299051847865,76561198092728146,Foxy,8.0,-698.9000244140625,4070.18994140625,148.47000122070312,-5149.69970703125,16494.89990234375,-1628.2000732421875,-827.6000213623047,4882.900085449219,-1360.5000305175781,252.0,16.0,True,-0.47895388063332556,2.2224441968016495,1.7956607562494005,True,12,18.0,False,False,5,,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,2758.18994140625,4074.260009765625,17.0,-16202.900390625,-132.39999771118164,3.100000023841858,-0.3999999910593033,-0.19999999552965164,397.40001678466797,255.0,128.0,,0.009550262964212852,-3.0950369181501225,-0.0001823723969898112,True,10,8,255.0,False,4,,enpitsu,76561198039309853,26.0,-563.4199829101562,4023.9599609375,135.22000122070312,-4080.5999755859375,13279.49951171875,3109.5001220703125,-1423.6000061035156,5201.099853515625,1082.5,128.0,128.0,,-0.2508879103745159,1.8317691049542664,0.5959017844808517,True,5,,False,6,False,,games5425898691,bf81d8692db,19.0,473.0899963378906,1786.22998046875,98.0,-4719.700012207031,20999.599609375,-190.6999969482422,-4945.0,1981.199951171875,-510.40000915527344,255.0,128.0,-1.0244194956734998,2.6179570281380733,-1.4134313197455894,True,85.0,False,10,False,10,,
35,2205,64,False,False,1,7158.322812864373,-478.55999755859375,-1885.1099853515625,365.739990234375,-16006.300048828125,20964.19921875,7663.699951171875,118.99999618530273,5736.5997314453125,1753.800048828125,1.0,-0.29386357494721377,-0.6233012259269588,-2.0912707954303538,bf81d8692db,games5425898691,19.0,-383.29998779296875,-2018.25,213.25999450683594,-16028.399658203125,13957.099609375,1188.7999725341797,-3508.2998657226562,-1199.4999694824219,-3532.0001220703125,255.0,177.0,,0.4183242014741342,0.7286045513090622,-0.017123215531205375,True,12,27.608103259917225,True,False,11,,76561198039309853,enpitsu,26.0,-930.4400024414062,-3379.300048828125,17.049999237060547,-12141.8994140625,7058.699951171875,3.0000001192092896,-0.9000000357627869,0.3999999910593033,-1744.2999267578125,255.0,128.0,,-0.016756028866348225,0.5452781100905878,-0.0002764240118773328,True,6,6,42.0,False,False,,Foxy,76561198092728146,8.0,2611.75,-1721.7099609375,15.4399995803833,3687.9000854492188,18336.400146484375,-39.000000953674316,-101.40000343322754,-11.699999570846558,-1408.5000610351562,248.0,0.0,False,-0.010897868463888977,1.7821405517285887,0.0007544855790351558,False,8,0.0,False,14,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,9.0,-213.1199951171875,-1714.9599609375,160.27000427246094,-10240.2001953125,989.5999908447266,2103.300018310547,-2124.600067138672,178.1999969482422,1707.7999877929688,255.0,3.0,0.5221971736378025,-0.2885313040145352,0.25521420852791993,True,181.40993533083187,True,8,4,14,,
36,2314,68,False,False,1,3724.2872135255734,-2781.5400390625,4551.77001953125,256.7699890136719,10581.199951171875,-804.4000244140625,2222.7999877929688,-5329.69970703125,-1030.8999633789062,-1972.1000671386719,1.0,-1.2011406376678109,-3.115646930568058,1.5670215235981608,bf81d8692db,games5425898691,19.0,-2888.510009765625,4666.64990234375,149.05999755859375,9856.699829101562,1824.9000549316406,3326.400146484375,5099.700012207031,-1134.4999694824219,-1718.9999389648438,255.0,0.0,,0.32342715898971364,-2.9928409285601014,0.5932790412470703,True,14,33.0,False,False,13,,76561198039309853,enpitsu,26.0,-2796.580078125,847.8400268554688,17.049999237060547,10244.49951171875,5097.39990234375,2.5999999046325684,-0.5999999865889549,-0.0,-0.7000000029802322,255.0,128.0,,-0.016675916462658976,2.680025638041348,4.463227069461647e-05,True,6,6,255.0,False,False,,Foxy,76561198092728146,8.0,1097.5,4840.080078125,17.010000228881836,-8482.7001953125,3032.7999877929688,2.3999999463558197,1.5000000596046448,-0.0,-1492.8999328613281,128.0,51.0,False,-0.009650905654116556,0.3264526860901761,-0.0002608245734418651,True,8,239.0,False,14,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,-1879.75,3103.780029296875,17.010000228881836,-386.1000061035156,21680.2001953125,1.899999976158142,0.09999999776482582,-0.19999999552965164,126.80000305175781,255.0,128.0,-0.009568840494202709,1.5415216707719,-3.542364380696105e-05,True,205.0,False,10,4,16,,
37,2359,69,False,False,0,9837.825813749092,1294.43994140625,-4450.8701171875,176.2100067138672,24680.2001953125,15532.39990234375,5713.0999755859375,824.1999816894531,-1235.1000213623047,-5813.3001708984375,0.0,-1.0811684926644134,-0.4645580020608988,-0.5073077189439855,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,1176.1300048828125,-4593.72021484375,48.470001220703125,-4941.7999267578125,3285.7998657226562,3062.5,4220.899963378906,3526.099853515625,2.0999999344348907,128.0,6.0,,-0.1309408557018482,2.273713309297772,-0.005287539865721166,True,18,205.0,False,4,10,,76561198092728146,Foxy,8.0,1039.43994140625,-4582.10986328125,111.94000244140625,19245.30029296875,12394.599609375,2233.6000061035156,-5428.4002685546875,-808.0000305175781,-358.6000061035156,255.0,243.0,True,0.12901291721822855,0.2506921601551647,-1.0949695231637886,True,16,9,138.77971616611686,True,False,,enpitsu,76561198039309853,27.0,1136.1700439453125,-1979.8399658203125,17.049999237060547,-11298.00048828125,5560.3997802734375,3.1999999284744263,-0.19999999552965164,0.0,-2343.8999938964844,255.0,0.0,,0.016727648175250326,2.6211132723924973,-1.584837641008787e-05,True,6,237.0,False,6,False,,games5425898691,bf81d8692db,19.0,1508.72998046875,-4855.25,16.889999389648438,1200.8999633789062,5629.4000244140625,28.599998950958252,-21.80000066757202,32.200000286102295,-2239.600067138672,255.0,0.0,0.008038583080075271,1.3838430087216826,-0.001795775596040259,False,33.0,False,14,False,14,,
38,2415,72,False,False,1,4995.28197125618,-2783.93994140625,1762.0,157.22999572753906,-1663.0999755859375,26179.29931640625,9218.599853515625,4691.499938964844,3634.8001098632812,-881.6000366210938,1.0,0.7966694407842476,-1.363008432642942,-1.8478333244926881,76561198039309853,enpitsu,27.0,-2710.590087890625,1503.5799560546875,84.97000122070312,-6832.5,17175.30029296875,3348.9999389648438,-2879.8001098632812,3102.3001098632812,-1115.5000305175781,128.0,0.0,,-0.017317280154919824,0.835833643597488,0.05349208134876142,True,8,197.0,False,False,7,,bf81d8692db,games5425898691,19.0,-3684.2900390625,3502.5,17.010000228881836,-12281.199951171875,-14347.7001953125,-0.29999999329447746,1.0999999940395355,1.2999999523162842,389.50000762939453,255.0,128.0,,-0.009598569097537663,-0.895758062193338,-0.00015860828349977836,True,14,14,208.50460211435953,True,False,,Foxy,76561198092728146,8.0,-2856.06005859375,2070.64990234375,17.010000228881836,-2392.2999572753906,-11235.799560546875,2.3000000417232513,-0.0,-0.0,2376.7999267578125,255.0,255.0,,-0.009547920503818799,-1.4222912481503023,1.2338101337669989e-06,True,10,116.0,False,16,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,-1310.43994140625,3340.2099609375,17.0,261.70000076293945,-11199.3994140625,3.1999999284744263,-0.0,-0.7999999821186066,147.7999973297119,255.0,145.0,-0.009506778928061814,-1.5914956099542494,-7.926363287317796e-07,True,205.0,False,12,4,18,,
39,2482,74,False,False,0,9448.374530792496,1426.8199462890625,-4018.39990234375,247.1999969482422,20243.299560546875,4388.299865722656,4574.200134277344,-2055.2999877929688,-2853.2000732421875,4861.499938964844,0.0,0.23905678868795507,2.530232788255459,-2.762212801503403,76561198092728146,Foxy,8.0,1281.280029296875,-3952.9599609375,194.77999877929688,-11843.900146484375,-15021.300048828125,6832.1002197265625,-2384.9000549316406,1940.8000183105469,637.5,255.0,0.0,True,-0.8629224045487712,-2.1457945122747737,0.47057032039106017,True,18,37.6558625159725,True,False,11,,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,1234.550048828125,-3970.739990234375,144.1199951171875,18074.100341796875,-14167.2998046875,1268.8999938964844,1454.1999816894531,1999.1000366210938,-988.7000274658203,226.0,198.0,False,-0.14397016804952348,-1.0508069796377948,0.04217682822043796,True,20,13,115.0,False,4,,enpitsu,76561198039309853,27.0,1860.22998046875,-3769.3701171875,49.040000915527344,-18232.80029296875,8011.6998291015625,3514.5999145507812,-1.8000000715255737,0.7999999821186066,-279.7999954223633,128.0,128.0,,0.01678199678266634,2.6847841319763646,0.0005464382242623964,True,8,116.0,False,10,False,,games5425898691,bf81d8692db,19.0,1454.4000244140625,-2729.77001953125,17.020000457763672,-16196.600341796875,-9799.400024414062,1.0000000149011612,-0.29999999329447746,-0.19999999552965164,-1991.0000610351562,255.0,0.0,0.009592126785516021,-2.6712544835664698,-4.830090509875225e-05,True,151.0,False,14,False,14,,
40,2571,77,False,False,0,8784.730450242288,2178.1298828125,-3089.2900390625,128.72999572753906,1587.7999877929688,20307.5,8161.400146484375,3426.099853515625,-4814.599914550781,1039.4999694824219,0.0,0.5273775406109361,-1.602288598855729,2.3171322733415245,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,2118.47998046875,-3247.820068359375,16.989999771118164,3231.199951171875,18377.39990234375,2.199999988079071,0.09999999776482582,0.7000000029802322,-1792.2999572753906,255.0,0.0,False,0.009573739876337244,1.350841514075315,-0.00012071450676572331,True,22,11.621118309677321,True,4,14,,76561198092728146,Foxy,8.0,-879.9199829101562,-5795.31982421875,354.2699890136719,-122.29999542236328,409.90001678466797,-5714.4000244140625,415.0,221.8000030517578,-669.3000030517578,251.0,128.0,False,1.3934329657392555,1.4885220998996647,1.4830838518424407,True,18,12,23.0,False,False,,enpitsu,76561198039309853,26.0,313.0400085449219,-469.0299987792969,17.049999237060547,9150.800170898438,10725.799560546875,2.5999999046325684,-0.29999999329447746,0.0,-8.100000023841858,255.0,128.0,False,0.016745845576817714,0.863429171048357,2.2680815327346303e-05,True,8,177.0,False,10,False,,games5425898691,bf81d8692db,19.0,2868.610107421875,-53.689998626708984,17.020000457763672,11717.900390625,9845.2001953125,0.7999999821186066,-0.29999999329447746,-0.19999999552965164,-11.699999570846558,255.0,128.0,0.009592942167503988,0.6970218860813416,5.880684215470716e-05,True,139.0,False,14,False,14,,
41,2626,79,False,False,1,6879.871527557005,-2488.68994140625,-849.7000122070312,429.79998779296875,-354.59999084472656,2708.599853515625,-162.09999084472656,2020.7000732421875,3237.9000854492188,-4629.5001220703125,1.0,-0.0992989312032039,2.04425356420583,2.0761869757535627,76561198039309853,enpitsu,26.0,-2512.02001953125,-991.3300170898438,365.4599914550781,-13018.1005859375,-988.8999938964844,-132.10000038146973,-2859.2001342773438,2277.2000122070312,4109.599914550781,255.0,0.0,False,-0.2698591406726959,0.5558964307274241,1.7132204168763028,True,12,103.0,False,False,9,,bf81d8692db,games5425898691,19.0,-3585.659912109375,-2838.590087890625,17.020000457763672,1488.6000061035156,-17181.500244140625,0.7999999821186066,-0.0,-2.199999988079071,657.6999664306641,255.0,217.0,,-0.00958837739231705,-1.6589343623840096,7.916700299371249e-05,True,14,14,148.0,False,False,,Foxy,76561198092728146,8.0,30.8799991607666,4467.58984375,17.010000228881836,-5116.700134277344,-12055.799560546875,2.199999988079071,2.0000000298023224,3.400000035762787,-639.7999954223633,251.0,71.0,False,-0.009529694498141901,-1.177441018437525,-7.844579004544389e-05,True,12,23.0,False,18,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,12.0,-2616.260009765625,-586.989990234375,156.61000061035156,-56.19999885559082,-22888.701171875,-152.7999973297119,5407.9998779296875,996.6000366210938,-99.0999984741211,235.0,104.0,0.3098548486524516,1.3943084451130263,-3.115906328242531,True,0.0,False,15,4,24,,False
42,2704,82,False,False,0,5826.491409833161,2366.679931640625,312.69000244140625,132.17999267578125,-23452.19970703125,12203.199462890625,16969.000244140625,4624.800109863281,-565.2999877929688,3780.2999877929688,0.0,0.25738873902146653,2.0067640791042836,1.3165448395499546,76561198092728146,Foxy,8.0,2431.6298828125,203.7899932861328,19.989999771118164,-4987.300109863281,18441.600341796875,1363.6000061035156,694.0000152587891,-3854.89990234375,3861.0000610351562,251.0,255.0,,0.021080364915060285,1.928884711185707,-0.0667743080498705,True,19,15.0,False,False,12,,4e9c971846854c09ae3b15b802af5743,Sotark_528,12.0,2137.330078125,3606.8798828125,17.010000228881836,2094.7000122070312,-15830.2001953125,1.5999999642372131,0.0,-0.3999999910593033,41.90000057220459,251.0,128.0,False,0.009570060733851842,-1.4341138647523315,-4.84999322433831e-05,True,24,16,213.0,False,4,,enpitsu,76561198039309853,26.0,2590.22998046875,506.2200012207031,95.04000091552734,-13422.5,-12934.49951171875,2638.3999633789062,5426.400146484375,-37.10000038146973,895.5999755859375,255.0,128.0,,0.5019301563366164,-2.444350065421047,-0.42922200233032004,True,11,16.0,False,14,False,,games5425898691,bf81d8692db,19.0,90.4000015258789,3503.1298828125,17.020000457763672,-10828.499755859375,8785.900268554688,1.0999999940395355,-0.3999999910593033,0.29999999329447746,-2126.699981689453,255.0,0.0,0.009575342708614978,2.402458987730314,-5.8548118137810165e-05,True,178.0,False,14,False,14,,
43,2803,86,False,False,1,9413.056554926552,3314.159912109375,-3957.14990234375,131.44000244140625,3001.7999267578125,-14834.49951171875,2250.0999450683594,-4622.900085449219,-3108.800048828125,2227.7999877929688,1.0,-0.7855352250307365,1.1248585052568152,0.2944537160436055,76561198039309853,enpitsu,26.0,3252.449951171875,-3903.10009765625,15.609999656677246,3013.599853515625,-18572.60009765625,-1613.3000183105469,3093.699951171875,3840.1998901367188,-2435.399932861328,255.0,0.0,True,-0.058152488608176456,-1.5542345688267014,-0.051360582828966626,False,16,0.0,False,False,14,,bf81d8692db,games5425898691,19.0,147.6199951171875,-4398.740234375,17.020000457763672,7997.2998046875,-8744.7998046875,1.0999999940395355,-0.5999999865889549,0.3999999910593033,2320.500030517578,255.0,255.0,,-0.009564780348376252,-2.3670563368931465,6.6562557741001e-05,True,14,14,209.0,False,False,,Foxy,76561198092728146,8.0,3788.030029296875,359.1400146484375,17.010000228881836,8750.30029296875,16248.900146484375,2.3999999463558197,0.09999999776482582,-0.0,2123.9999389648438,248.0,255.0,False,-0.009622320404371002,1.9720031097256627,-4.1341094044169936e-05,True,14,255.0,False,22,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,2426.610107421875,-910.4400024414062,17.010000228881836,3185.1998901367188,-16119.49951171875,1.7000000178813934,-0.0,-0.0,-2040.8000183105469,239.0,0.0,-0.009570058295709416,-1.6984428425081737,2.2959531912218645e-05,True,176.0,False,16,4,24,,False
44,2855,88,False,False,0,1542.2612274128096,-2408.27001953125,4837.330078125,367.7300109863281,4753.900146484375,23868.20068359375,-4492.60009765625,-697.9000091552734,-1318.3000183105469,-5811.5997314453125,0.0,-0.23106787936528292,-1.0025797919387291,-2.3141699914021037,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,-2406.010009765625,4581.85009765625,324.3900146484375,-339.00001525878906,22888.9990234375,2164.1000366210938,1950.2000427246094,-2474.600067138672,1157.300033569336,255.0,255.0,False,-0.374478927283327,2.428688216663791,-0.4067482962023589,True,26,97.0,False,6,16,,76561198092728146,Foxy,8.0,-2274.10009765625,-573.1099853515625,17.020000457763672,2789.8001098632812,13795.899658203125,0.7000000029802322,0.0,0.9000000357627869,200.59999465942383,249.0,128.0,False,0.009581678524556837,1.3947526550419707,-0.00017158433280324388,True,22,14,255.0,False,False,,enpitsu,76561198039309853,26.0,-2485.6201171875,4085.510009765625,17.06999969482422,195.10000228881836,366.30001068115234,0.0,-2.5999999046325684,1.4000000059604645,0.0,255.0,128.0,False,0.016389247435322506,-2.060222878671988,4.392973824927676e-06,True,14,255.0,False,16,False,,games5425898691,bf81d8692db,19.0,-2125.52001953125,4873.31982421875,346.7900085449219,-18792.099609375,-2704.8001098632812,129.79999542236328,2852.6998901367188,-3831.300048828125,-2726.199951171875,255.0,182.0,0.48393946312192404,3.085867261165285,-0.8271146277602685,True,146.39405594846258,True,15,False,16,,
45,2856,88,False,False,1,10168.601408504663,2433.719970703125,-4911.66015625,359.5899963378906,26842.39990234375,-20920.50048828125,1238.3000183105469,1016.6999816894531,-456.3999938964844,-5895.4998779296875,1.0,0.27252309598365204,1.2548532022065857,-2.322886073201537,bf81d8692db,games5425898691,19.0,2125.52001953125,-4873.31982421875,346.7900085449219,18792.099609375,2704.8001098632812,129.79999542236328,-2852.6998901367188,3831.300048828125,-2726.199951171875,255.0,182.0,,-0.48393946312192404,-3.085867261165285,-0.8271146277602685,True,16,143.27045146624252,True,False,15,,76561198039309853,enpitsu,26.0,2485.6201171875,-4085.510009765625,17.06999969482422,-195.10000228881836,-366.30001068115234,0.0,2.5999999046325684,-1.4000000059604645,0.0,255.0,128.0,False,-0.016389247435322506,2.060222878671988,4.392973824927676e-06,True,16,14,255.0,False,False,,Foxy,76561198092728146,8.0,2256.760009765625,480.82000732421875,17.020000457763672,-2491.6000366210938,-13868.199462890625,0.7000000029802322,-0.09999999776482582,-1.1999999731779099,66.79999828338623,249.0,128.0,False,-0.009598746387868637,-1.4022956380756317,-0.00012152489152914882,True,14,255.0,False,22,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,2409.10009765625,-4744.77978515625,332.17999267578125,329.1999816894531,-17545.10009765625,55.0,-1821.9000244140625,1273.499984741211,4574.800109863281,255.0,255.0,0.3351063728121998,-2.810971307425684,-0.6262025267157695,True,97.0,False,16,6,26,,False
46,2906,89,False,False,1,8155.418151573329,3756.8798828125,-2497.159912109375,94.05000305175781,-3075.8999633789062,12496.500244140625,436.3999938964844,-4641.700134277344,-1314.4999694824219,-3567.39990234375,1.0,1.2938925317887762,0.8620057837419665,-1.1679161870715782,76561198039309853,enpitsu,27.0,3931.81005859375,-2619.469970703125,36.619998931884766,5113.399963378906,19819.000244140625,2117.100067138672,-1205.4000091552734,-2694.2001342773438,1773.800048828125,255.0,255.0,False,0.07898742023989858,1.7848075245967931,-0.3957981727378143,True,16,129.63494205987575,True,False,14,,bf81d8692db,games5425898691,19.0,2619.5400390625,-5100.4501953125,431.2200012207031,-6787.5,-612.0000076293945,-125.79999923706055,146.09999656677246,-2410.800018310547,-749.1999816894531,255.0,0.0,,0.03298340549333749,-0.056013488135662474,1.570876537610883,True,16,16,130.0,False,False,,Foxy,76561198092728146,8.0,3454.719970703125,-1516.43994140625,17.020000457763672,14591.099853515625,-11029.69970703125,1.0000000149011612,-1.1999999731779099,0.7999999821186066,1793.8999938964844,246.0,255.0,False,-0.009603181024683714,-2.541801440556078,0.00017578386920401667,True,14,208.0,False,22,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,3182.739990234375,-3298.280029296875,98.77999877929688,4783.900146484375,22053.20068359375,68.09999942779541,-5386.9000244140625,1109.1999816894531,3.100000023841858,255.0,128.0,-1.379546267647611,1.7708571258201018,0.0030513253379558626,True,43.0,False,17,6,28,,False
47,2922,90,False,False,1,7437.21855549771,3583.510009765625,-1794.6600341796875,93.1500015258789,-2750.8999633789062,11117.39990234375,0.0,-5386.6998291015625,-1399.7000122070312,-2241.199951171875,1.0,-0.4402328706553036,-2.8206775658450365,-2.972927796690902,76561198039309853,enpitsu,27.0,3672.14990234375,-1565.260009765625,16.81999969482422,-11928.800048828125,11266.300048828125,55.50000190734863,-6.000000238418579,-39.700000286102295,1973.8999938964844,255.0,255.0,,-0.014801518123379723,0.6912056296252526,0.0014080023556066743,True,16,130.0,False,False,14,,bf81d8692db,games5425898691,19.0,2150.47998046875,-5098.0400390625,140.6699981689453,-7881.199951171875,1713.5000610351562,-8442.39990234375,5395.3997802734375,-930.5000305175781,-522.9000091552734,255.0,128.0,,-0.8740480924950235,0.2212906276114967,1.2992877183408358,True,16,16,130.0,False,False,,Foxy,76561198092728146,8.0,4081.27001953125,-1610.6500244140625,314.92999267578125,-222.39999771118164,7336.199951171875,9157.000122070312,-2294.1000366210938,-312.60000228881836,-365.2000045776367,247.0,255.0,,0.8701283749081086,1.5500671987704513,-1.5976825301056923,True,14,208.0,False,22,False,,Sotark_528,4e9c971846854c09ae3b15b802af5743,10.0,3448.64990234375,-2072.52001953125,87.80000305175781,4747.300109863281,21886.39892578125,-680.8000183105469,-4124.800109863281,848.7000274658203,1.8000000715255737,245.0,,1.0902328593726747,1.774778107954764,0.0010150890033775583,True,43.0,False,18,6,28,,
48,2923,90,False,False,0,4344.987722655133,-3590.3798828125,1731.300048828125,94.30000305175781,-6301.199951171875,-19665.50048828125,660.5999755859375,5987.0001220703125,-362.90000915527344,151.99999809265137,0.0,0.31570328750888427,2.6941831710719075,3.0493029264182727,4e9c971846854c09ae3b15b802af5743,Sotark_528,10.0,-3488.25,1890.02001953125,79.8499984741211,-4752.900085449219,-21914.69970703125,-1181.2999725341797,3235.7998657226562,-665.5000305175781,0.9000000357627869,242.0,,,-0.7823919558544565,-1.7743125712698538,0.0006019583400804341,True,28,43.0,False,6,18,,76561198092728146,Foxy,8.0,-4081.27001953125,1610.6500244140625,314.92999267578125,222.39999771118164,-7336.199951171875,9157.000122070312,2294.1000366210938,312.60000228881836,-365.2000045776367,247.0,255.0,,-0.8701283749081086,-1.5500671987704513,-1.5976825301056923,True,22,14,208.0,False,False,,enpitsu,76561198039309853,27.0,-3672.14990234375,1565.260009765625,16.81999969482422,11928.800048828125,-11266.300048828125,55.50000190734863,6.000000238418579,39.700000286102295,1973.8999938964844,255.0,255.0,,0.014801518123379723,-0.6912056296252526,0.0014080023556066743,True,14,130.0,False,16,False,,games5425898691,bf81d8692db,19.0,-2150.47998046875,5098.0400390625,140.6699981689453,7881.199951171875,-1713.5000610351562,-8442.39990234375,-5395.3997802734375,930.5000305175781,-522.9000091552734,255.0,128.0,0.8740480924950235,-0.2212906276114967,1.2992877183408358,True,130.0,False,16,False,16,,
