,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
70,4781,149,False,False,0,1765.0775802551398,865.3800048828125,5025.81005859375,383.1600036621094,159.49999809265137,-4189.599914550781,-4839.100036621094,3633.800048828125,-4302.900085449219,2068.699951171875,0.0,-0.19458088328399759,2.6046163628293493,-0.6541377062890281,bf81d8692db,games5425898691,22.0,858.4299926757812,4860.31982421875,414.3599853515625,14455.2001953125,-1025.4000091552734,-148.4000015258789,-2606.7001342773438,2617.9998779296875,4074.2999267578125,255.0,9.0,,-0.3072441690195313,1.6199304925818836,0.9418840872571603,True,34,False,0.0,False,27,,76561198039309853,enpitsu,24.0,1259.199951171875,350.010009765625,17.059999465942383,4667.200012207031,4635.199890136719,1.2999999523162842,-0.3999999910593033,-0.5999999865889549,0.0,128.0,128.0,,0.01686759500241605,0.7819619550695641,6.14762488797484e-05,True,255.0,False,18,False,18,,drana,76561198164491532,2,233.88999938964844,4649.89990234375,17.010000228881836,10114.89990234375,9778.200073242188,2.3000000417232513,-0.19999999552965164,0.5999999865889549,-2116.1000061035156,128.0,0.0,,0.009585623187453906,0.701604004318269,-2.5240383693917207e-05,True,10,144.0,False,10,False,,「Spiki」,76561198039883154,8.0,683.3300170898438,4887.22021484375,253.39999389648438,7707.8997802734375,-7472.39990234375,3051.6000366210938,3809.5001220703125,597.599983215332,-3921.7001342773438,247.0,228.0,False,-1.080206345768331,-2.357252903108451,-0.3695853644149698,True,95.71208595716824,True,32,False,26,
71,4794,149,False,False,1,10131.835253602507,-891.219970703125,-4832.9599609375,98.93000030517578,-14665.2001953125,2901.099853515625,157.7999973297119,-4562.900085449219,472.09999084472656,714.1000366210938,1.0,-0.9196964495726957,-2.084091789679526,2.7344829388386507,76561198164491532,drana,2.0,-704.1900024414062,-4827.25,17.010000228881836,-8311.199951171875,65.3000020980835,1.7000000178813934,2.199999988079071,2.0000000298023224,-1626.0000610351562,255.0,0.0,,-0.009812757313084008,0.012273951859990018,-9.79866380276525e-05,True,10,False,137.83644743632246,True,10,,76561198039883154,「Spiki」,8.0,-948.27001953125,-4540.81005859375,379.7099914550781,-4787.900085449219,9278.599853515625,2541.4999389648438,-3884.89990234375,391.30001068115234,-3873.5000610351562,196.0,226.0,False,0.12854360152296312,3.082260795166072,-2.059668024134215,True,55.02570323533908,True,32,False,26,,enpitsu,76561198039309853,24,-1446.31005859375,-541.52001953125,17.059999465942383,-2347.5,-3347.3001098632812,2.0999999344348907,-1.8000000715255737,0.7000000029802322,1444.9000549316406,255.0,255.0,,-0.016817563569752267,-0.8705888479461517,0.0002350655903722832,True,18,245.6034924650705,True,18,False,,games5425898691,bf81d8692db,22.0,-1600.469970703125,-4763.18017578125,395.1499938964844,-14228.900146484375,1871.300048828125,-1269.5999908447266,-173.1999969482422,-1288.9999389648438,3107.0001220703125,255.0,2.0,,0.7806137355381149,2.5421489865066067,2.59007300361035,True,0.0,False,34,False,28,
72,4842,151,False,False,1,10259.450366592037,-3113.449951171875,-4303.5498046875,94.05999755859375,-25086.39892578125,7890.2001953125,290.3000068664551,-769.4999694824219,-1739.2999267578125,-2241.1000061035156,1.0,0.8489167976140428,0.6741433645262769,-0.8499863159756567,76561198164491532,drana,2.0,-2875.0,-4379.6298828125,91.5,-19822.80029296875,1514.7000122070312,2757.9000854492188,-4932.5,-1315.5999755859375,-1739.4000244140625,255.0,0.0,,-0.1559050024227165,-0.3339030231983566,0.5650796993667373,True,14,False,34.30216782580137,True,11,,76561198039883154,「Spiki」,8.0,-1564.8299560546875,-3021.050048828125,68.02999877929688,-2770.7998657226562,6190.30029296875,-574.3999862670898,-1635.0999450683594,-3724.5001220703125,-3076.199951171875,255.0,77.0,False,0.32918676595803015,-0.1939448447053327,0.2432002658046395,True,54.0,False,32,False,26,,enpitsu,76561198039309853,24,-2726.77001953125,-1039.47998046875,17.059999465942383,-10118.200073242188,8871.699829101562,1.2999999523162842,0.3999999910593033,-0.5999999865889549,-7.200000286102295,255.0,128.0,,-0.01672709297490816,0.7208196761980591,6.666484128532746e-05,True,18,211.0,False,18,False,,games5425898691,bf81d8692db,22.0,-3231.409912109375,-4311.580078125,17.010000228881836,492.40001678466797,1018.8999938964844,2.199999988079071,0.09999999776482582,1.2999999523162842,-633.6999893188477,128.0,0.0,,-0.009619109326526905,1.8722019018432416,-2.536012519665561e-05,True,0.0,False,34,False,28,
73,4843,151,False,False,0,4139.738281377172,3150.820068359375,4267.830078125,148.27000427246094,1783.2000732421875,-10430.10009765625,13290.50048828125,2997.9998779296875,5197.19970703125,7.400000095367432,0.0,-0.7292852938914611,-0.7880999745899497,-0.8827254707003351,bf81d8692db,games5425898691,22.0,3240.93994140625,4297.7001953125,16.1299991607666,2201.199951171875,-2568.699951171875,760.8000183105469,558.4999847412109,2714.2001342773438,3298.699951171875,255.0,246.0,,0.05142377166292228,-1.7171545597770477,-0.15999277498892023,True,34,False,0.0,False,28,,76561198039309853,enpitsu,24.0,2820.159912109375,957.4299926757812,17.059999465942383,10250.899658203125,-9007.19970703125,1.2999999523162842,-0.3999999910593033,0.5999999865889549,-1.5999999642372131,255.0,128.0,,0.01672710438912932,-0.7211541482382178,6.386773567429647e-05,True,211.0,False,18,False,18,,drana,76561198164491532,2,2875.0,4379.6298828125,91.5,19822.80029296875,-1514.7000122070312,2757.9000854492188,4932.5,1315.5999755859375,-1739.4000244140625,255.0,0.0,,0.1559050024227165,0.3339030231983566,0.5650796993667373,True,11,31.1704516641555,True,14,False,,「Spiki」,76561198039883154,8.0,1564.8299560546875,3021.050048828125,68.02999877929688,2770.7998657226562,-6190.30029296875,-574.3999862670898,1635.0999450683594,3724.5001220703125,-3076.199951171875,255.0,77.0,False,-0.32918676595803015,0.1939448447053327,0.2432002658046395,True,54.0,False,32,False,26,
74,4949,155,False,False,0,6569.189222625282,3802.320068359375,548.7000122070312,366.2900085449219,9262.100219726562,28019.19921875,-56.79999828338623,3273.699951171875,5013.0999755859375,-388.10001373291016,0.0,-0.2570101994221383,2.8154744091025914,2.02013999112722,76561198039309853,enpitsu,24.0,3747.1201171875,304.7099914550781,282.1400146484375,4757.900085449219,17702.60009765625,1762.4000549316406,-3321.6000366210938,893.6000061035156,0.7000000029802322,255.0,255.0,False,-0.4447090975299306,1.3077595033674216,0.00045856447052846185,True,20,False,171.0,False,19,,bf81d8692db,games5425898691,22.0,2984.56005859375,-809.3499755859375,18.68000030517578,3260.4998779296875,-19376.400146484375,-1564.7999572753906,3401.0000610351562,18.40000033378601,-326.30001068115234,255.0,128.0,,-0.0589818435055494,-1.3954976826738477,-0.0068011906498972345,False,0.0,False,38,False,32,,drana,76561198164491532,2,3547.5,2091.3701171875,17.010000228881836,-2733.900146484375,-13680.6005859375,2.0999999344348907,-0.5000000074505806,-2.199999988079071,-831.9999694824219,255.0,112.0,,0.009583100479125113,-1.810250735764608,6.895366923411818e-05,True,12,60.0,False,14,False,,「Spiki」,76561198039883154,8.0,1504.6700439453125,4142.14013671875,17.020000457763672,-2442.5,-13619.69970703125,1.0999999940395355,0.0,1.0999999940395355,2097.100067138672,255.0,255.0,False,0.009585873143213495,-1.6971197602233603,0.00011233337195522244,True,255.0,False,32,False,26,
75,5001,157,False,False,1,10629.592749104864,-3237.330078125,-4653.0498046875,215.0500030517578,-7129.2999267578125,-23705.70068359375,15889.3994140625,-3302.6998901367188,4183.900146484375,2754.2001342773438,1.0,0.5004137402041593,0.5830250108395386,1.1690001567200596,76561198039883154,「Spiki」,8.0,-3152.4599609375,-4513.06982421875,157.55999755859375,-12170.2001953125,-9173.800048828125,1057.7999877929688,-4173.0999755859375,2545.8999633789062,2520.399932861328,255.0,140.0,,0.42852122116082325,-0.4210190092893526,0.15756949415690125,True,34,False,183.14768181052258,True,26,,76561198164491532,drana,2.0,-978.510009765625,-1625.1199951171875,87.83000183105469,18294.599609375,-13892.39990234375,-167.29999542236328,4528.2000732421875,3120.4000854492188,-88.69999885559082,255.0,153.0,,-0.7834729129251501,0.9513195464420708,-3.1305829292826988,,0.0,False,16,False,13,,enpitsu,76561198039309853,23,-4078.93994140625,-2172.3798828125,485.29998779296875,2.199999988079071,-6299.0997314453125,1579.6000671386719,2312.2999572753906,-0.09999999776482582,0.0,255.0,255.0,False,0.3075098545194807,-1.5533309293493003,-1.5654974558156234,True,20,171.0,False,20,False,,games5425898691,bf81d8692db,22.0,-2759.030029296875,4447.83984375,17.010000228881836,11403.00048828125,14566.700439453125,2.3000000417232513,-0.19999999552965164,-0.0,-1985.2000427246094,255.0,0.0,,-0.009567770043088362,2.307949961854912,1.7799038442892045e-05,True,255.0,False,38,False,32,
76,5121,161,False,False,1,9642.57463302483,1173.8800048828125,-4498.56982421875,377.4700012207031,-21941.59912109375,15537.900390625,-6380.3997802734375,4859.100036621094,-1895.5000305175781,2965.5999755859375,1.0,0.5394112031063303,0.3024743908255568,0.23765314492922457,76561198164491532,drana,2.0,1406.4100341796875,-4627.47021484375,349.4800109863281,-14890.699462890625,8440.999755859375,-91.00000381469727,-4788.2000732421875,677.6999664306641,2619.7000122070312,255.0,9.0,False,0.2696353791388765,-0.0069905972037280165,2.238890151483661,True,18,False,151.70990103034572,True,15,,76561198039883154,「Spiki」,8.0,1258.4599609375,-4571.52978515625,702.5,18500.699462890625,11192.39990234375,-157.89999961853027,-5042.5,368.10001373291016,2165.0,255.0,255.0,,-0.16419049303077266,-2.8833261955625558,2.0497552210082124,True,108.0,False,36,False,27,,enpitsu,76561198039309853,24,-1409.3399658203125,284.8699951171875,17.049999237060547,13617.80029296875,2123.0999755859375,2.5999999046325684,-1.1999999731779099,-0.0,-67.1999979019165,255.0,128.0,False,-0.016733339056122586,2.9950995591030405,0.00011893911600837589,True,20,171.0,False,20,False,,games5425898691,bf81d8692db,22.0,2301.760009765625,-1150.6099853515625,17.010000228881836,18426.600341796875,-2016.0000610351562,2.0999999344348907,1.0000000149011612,-0.29999999329447746,-417.40001678466797,255.0,128.0,,-0.009622073501722445,-2.9951804421762063,0.00013278781942959442,True,200.0,False,38,False,32,
77,5193,164,False,False,0,5692.456003275094,3444.43994140625,1456.97998046875,161.02999877929688,23176.0009765625,5979.000244140625,4623.999938964844,5971.6998291015625,-540.6000137329102,214.40000534057617,0.0,0.5823181270460847,2.004153795910521,0.37536369735503666,76561198039309853,enpitsu,24.0,3294.7900390625,1334.9300537109375,70.52999877929688,20673.798828125,9802.000122070312,2347.2999572753906,-3693.900146484375,3027.6998901367188,1182.300033569336,255.0,255.0,False,0.1371026608058057,0.2394438558672579,-0.034382744235825866,True,22,False,41.0,False,21,,bf81d8692db,games5425898691,22.0,-1808.300048828125,2331.2900390625,17.010000228881836,10027.60009765625,-9912.2998046875,2.0000000298023224,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,0.0095631394837013,-0.7796310728457901,6.62581866310753e-05,True,255.0,False,38,False,32,,drana,76561198164491532,2,2843.7099609375,2518.419921875,16.989999771118164,17536.500244140625,10907.2998046875,4.799999892711639,-0.3999999910593033,0.0,2013.0000305175781,255.0,255.0,False,0.00957769254891539,0.6351046120570086,4.167893283902793e-05,False,16,81.0,False,18,False,,「Spiki」,76561198039883154,9.0,-3783.889892578125,3282.419921875,16.25,6585.7000732421875,8399.600219726562,62.69999980926514,-44.000000953674316,-78.29999923706055,11.299999952316284,255.0,128.0,,0.0038055540743006564,0.8976586397960067,-0.010723934112140229,False,108.0,False,36,False,28,
78,5247,166,False,False,0,3940.8949486327456,1829.8699951171875,2293.89990234375,175.27000427246094,5031.400146484375,8950.900268554688,9580.2001953125,-932.7999877929688,-5874.69970703125,-785.8000183105469,0.0,0.7810209762568705,-2.1960556385698484,1.1227919261837833,bf81d8692db,games5425898691,22.0,1766.0400390625,2235.780029296875,19.459999084472656,22627.2998046875,-2895.4000854492188,2935.4998779296875,2.7000001072883606,0.0,-834.1999816894531,255.0,90.0,,0.009588379697369177,-0.15841396689985027,-8.458655079621123e-05,True,39,False,165.0,False,32,,76561198039309853,enpitsu,24.0,4078.929931640625,1658.780029296875,555.8900146484375,-0.5999999865889549,-8587.000122070312,-141.5999984741211,-47.30000019073486,0.29999999329447746,0.3999999910593033,255.0,,,-0.023070431965758368,-1.5541710189296318,1.5704389125607605,True,41.0,False,22,False,22,,drana,76561198164491532,2,2805.860107421875,5071.4501953125,544.6300048828125,-7737.39990234375,2161.7999267578125,6646.6998291015625,-88.10000419616699,-2418.0999755859375,752.5,255.0,255.0,,-0.6556554974455595,2.882303859093501,-1.581527079146108,True,16,255.0,False,18,False,,「Spiki」,76561198039883154,9.0,-1552.6800537109375,4257.6298828125,17.010000228881836,13678.299560546875,2716.6000366210938,2.3000000417232513,-0.7000000029802322,-0.09999999776482582,2140.5999755859375,255.0,255.0,,0.009579971791754962,0.25505428066302027,6.986947897327973e-05,True,138.0,False,36,False,28,
79,5319,168,False,False,1,10444.820879171933,-3088.739990234375,-4514.85009765625,424.2900085449219,202.99999237060547,11014.7998046875,620.099983215332,773.3000183105469,5874.0997314453125,-946.5000152587891,1.0,0.5359120388411285,1.343579725324344,-1.8883849915510544,76561198164491532,drana,2.0,-3088.0400390625,-4663.91015625,305.0,-11683.199462890625,4235.199890136719,3906.7999267578125,-1810.2000427246094,1622.7000427246094,-2222.4000549316406,255.0,0.0,,0.6662053297364106,1.499810796019037,0.7420842054323634,True,20,False,183.02186678814635,True,16,,76561198039883154,「Spiki」,9.0,-1677.6199951171875,-4747.2998046875,17.010000228881836,-9710.2001953125,4663.299865722656,2.3999999463558197,1.0999999940395355,-0.5000000074505806,-1721.0000610351562,255.0,0.0,False,-0.009536244357896238,0.44820020820239953,-0.00023143884305406679,True,138.0,False,36,False,28,,enpitsu,76561198039309853,24,-2533.330078125,765.1500244140625,17.049999237060547,13150.10009765625,4323.2000732421875,3.400000035762787,0.19999999552965164,-0.0,-2676.6000366210938,255.0,0.0,True,-0.016747275327760196,2.93833281356818,-0.00017382135360880473,True,22,255.0,False,22,False,,games5425898691,bf81d8692db,22.0,-3480.340087890625,-2510.10009765625,17.010000228881836,-7681.5997314453125,-4851.600036621094,2.3999999463558197,2.5999999046325684,-2.5,1537.7999877929688,0.0,255.0,,-0.009634912504343287,-0.5640211278413024,0.00022472117584200837,True,196.0,False,40,False,34,26.0
80,5354,170,False,False,0,4370.694800362572,3018.89990234375,3196.669921875,187.72999572753906,-5557.1002197265625,-4161.000061035156,15531.600341796875,4346.400146484375,998.6000061035156,-4013.800048828125,0.0,0.03659000057037305,-2.1445498913583148,-1.2592517807666217,bf81d8692db,games5425898691,22.0,3086.429931640625,3107.97998046875,86.23999786376953,-10845.899658203125,-3396.400146484375,352.90000915527344,5148.900146484375,473.8999938964844,1874.2999267578125,255.0,255.0,,0.03498839492745664,-3.13583914934561,-1.3309622030393051,True,42,False,156.0,False,35,,76561198039309853,enpitsu,23.0,1614.3699951171875,-960.47998046875,17.049999237060547,1295.8000183105469,1272.699966430664,2.800000011920929,-1.2999999523162842,0.0,-952.5,255.0,128.0,False,0.01657187756401575,0.9564436157419961,-0.00016624720762494348,True,255.0,False,22,False,22,,drana,76561198164491532,2,4035.1298828125,3859.840087890625,228.55999755859375,1401.300048828125,-8259.89990234375,-8696.599731445312,1266.2999725341797,3331.300048828125,-925.1000213623047,255.0,2.0,,0.8395606623818478,-1.4266963831515658,1.3920962353738366,True,16,176.0,False,20,False,,「Spiki」,76561198039883154,9.0,2973.530029296875,3327.320068359375,100.73999786376953,9157.19970703125,-17284.69970703125,2180.2999877929688,5050.5999755859375,2129.199981689453,-455.6999969482422,128.0,0.0,False,0.7065375492003343,-0.9755523274341857,0.13355192763791446,True,96.0,False,38,False,29,
81,5454,173,False,False,1,7189.865655636751,-1110.949951171875,-1764.0799560546875,1392.530029296875,5823.800048828125,21671.0009765625,-3447.39990234375,-5848.4002685546875,-1313.9999389648438,261.9000053405762,1.0,0.6550603963168669,-2.0382484154951563,-2.925003367565231,76561198164491532,drana,2.0,-1157.989990234375,-1965.6500244140625,1279.719970703125,11952.80029296875,8115.0,9499.69970703125,-3580.4000854492188,1318.0999755859375,283.1999969482422,255.0,207.0,,0.6683506627280944,1.9825187957880275,-0.5471363200016917,True,22,False,0.0,False,16,,76561198039883154,「Spiki」,9.0,-2842.4599609375,-1955.8299560546875,82.70999908447266,2595.4000854492188,-14664.599609375,-1944.4000244140625,2288.699951171875,172.70000457763672,-14.299999475479126,255.0,128.0,False,0.37250390851257253,-1.6490335924019184,-0.006864010294172038,True,96.0,False,40,False,32,,enpitsu,76561198039309853,24,-622.6900024414062,1230.3499755859375,17.049999237060547,4938.500061035156,11325.30029296875,2.5999999046325684,-0.0,0.7000000029802322,1.2999999523162842,255.0,128.0,False,-0.01671189704282566,1.98180426648218,-6.214486300247174e-05,True,22,225.0,False,22,False,,games5425898691,bf81d8692db,22.0,-2661.14990234375,47.029998779296875,17.0,4161.7999267578125,13435.400390625,3.400000035762787,0.09999999776482582,0.29999999329447746,-1315.8999633789062,255.0,46.0,,-0.009585814040922735,1.8921080302305802,-0.00013127853663986167,True,156.0,False,42,False,36,
82,5503,175,False,False,0,7129.9999576392975,141.24000549316406,-1914.1500244140625,265.44000244140625,1143.0000305175781,5252.0001220703125,10527.60009765625,5487.60009765625,-710.6999969482422,-2319.4000244140625,0.0,0.9004652449405808,0.9640670181695415,3.036864827786442,76561198039309853,enpitsu,24.0,113.2300033569336,-2057.679931640625,188.41000366210938,-5832.7001953125,2117.4000549316406,137.7999973297119,-4913.900146484375,-2438.800048828125,-394.1999816894531,128.0,0.0,False,0.062350442974780526,-2.7195917246831165,1.3307233898846762,True,24,False,195.0,False,23,,bf81d8692db,games5425898691,22.0,392.0299987792969,-2125.510009765625,17.0,-5385.5999755859375,-15246.8994140625,3.4999999403953552,0.19999999552965164,0.3999999910593033,2015.0,255.0,255.0,,0.00956924753329203,-1.8417746715757715,4.297706473909309e-05,True,110.0,False,42,False,36,,drana,76561198164491532,2,-929.8400268554688,658.77001953125,1788.0,-11564.599609375,-7466.199951171875,-3141.9000244140625,-1077.9000091552734,2413.9999389648438,-3129.1000366210938,255.0,103.0,,0.2940593612479594,-2.354989798534932,0.019475493206871187,True,16,0.0,False,22,False,,「Spiki」,76561198039883154,9.0,1948.489990234375,4204.16015625,17.010000228881836,-12481.99951171875,6557.0001220703125,2.0999999344348907,-0.5999999865889549,0.19999999552965164,3.700000047683716,255.0,128.0,False,0.009592393796770637,2.658517992090271,-5.7272313487158104e-05,True,127.0,False,40,False,32,
83,5584,178,False,False,0,5745.89498186268,461.2699890136719,-443.2900085449219,507.25,-5997.5,5267.19970703125,4960.10009765625,4117.0001220703125,-4173.699951171875,1276.3999938964844,0.0,1.0350217984730508,-0.9425971011406387,0.4678974580705409,76561198039309853,enpitsu,23.0,483.4200134277344,-475.1199951171875,383.6199951171875,12449.200439453125,18571.400146484375,3707.9000854492188,-4238.999938964844,1666.9000244140625,-3082.39990234375,255.0,255.0,False,-0.6453802341146527,0.5365894228859208,-0.28608186730339946,True,26,False,100.0,False,25,,bf81d8692db,games5425898691,22.0,607.510009765625,-4933.85009765625,17.0,-10884.300537109375,2643.2000732421875,3.6000001430511475,-1.5999999642372131,0.19999999552965164,-2187.5,255.0,35.0,,0.009542807819976757,2.855841732918906,-8.105398142413266e-05,True,110.0,False,42,False,36,,drana,76561198164491532,2,-3420.070068359375,-452.3500061035156,17.010000228881836,-2273.3999633789062,7844.0997314453125,2.0000000298023224,0.0,0.7000000029802322,0.9000000357627869,255.0,128.0,,0.009526123520939084,1.853134373528352,-6.412108134552754e-05,True,16,,False,22,False,,「Spiki」,76561198039883154,8.0,492.1099853515625,2729.989990234375,17.010000228881836,465.09998321533203,-9501.400146484375,2.3999999463558197,0.09999999776482582,1.0999999940395355,2393.000030517578,255.0,255.0,False,0.009518896986622883,-1.4853951119535955,8.598217139629938e-05,True,127.0,False,40,False,32,
84,5717,183,False,False,1,6477.236388379029,2096.409912109375,-1225.030029296875,141.58999633789062,-1985.3999328613281,16605.899658203125,8663.599853515625,4888.399963378906,3468.0999755859375,-273.700008392334,1.0,0.1669265734300573,-2.510154283224709,-1.7670336842880874,76561198039883154,「Spiki」,8.0,2150.800048828125,-1439.1300048828125,17.010000228881836,249.50000762939453,16888.199462890625,2.3000000417232513,-0.0,-0.5000000074505806,1953.6000061035156,255.0,255.0,False,-0.009591394402162222,1.5210770252570207,7.058876926846646e-05,True,40,False,183.0,False,32,,76561198164491532,drana,2.0,-2775.06005859375,204.22000122070312,16.989999771118164,-7917.39990234375,-21594.19921875,2.3999999463558197,0.29999999329447746,-0.0,1976.4999389648438,255.0,255.0,,-0.009575806622764197,-1.2977857500334773,2.4656551537065638e-05,False,68.8475786819253,True,24,False,18,,enpitsu,76561198039309853,24,-1806.489990234375,2362.590087890625,17.049999237060547,14990.50048828125,16191.500244140625,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,0.0,255.0,0.0,False,-0.016774763032053854,2.3177008932986642,2.344161991303272e-05,True,26,255.0,False,26,False,,games5425898691,bf81d8692db,22.0,-689.7999877929688,3769.639892578125,17.010000228881836,6893.599853515625,12277.7001953125,2.0999999344348907,-0.3999999910593033,-0.7000000029802322,-210.30000686645508,255.0,121.0,,-0.009586924824236372,2.10448365924421,0.0001475633196344638,True,171.0,False,44,False,38,
85,5776,185,False,False,0,7369.165492236979,-1733.5899658203125,-2181.409912109375,501.7900085449219,-26933.1005859375,3475.7998657226562,7947.19970703125,2069.9000549316406,-751.6999816894531,5581.199951171875,0.0,-0.0028438204950964703,2.6046192050669594,-1.7511960002876075,bf81d8692db,games5425898691,22.0,-1589.5699462890625,-2234.719970703125,381.6000061035156,-12549.100341796875,16182.7001953125,5025.10009765625,246.20000839233398,-772.2000122070312,959.4999694824219,255.0,255.0,,-0.5810291824391743,2.5592799508932256,-0.3441426214757922,True,46,4,108.00651182154176,True,38,,76561198039309853,enpitsu,23.0,364.9100036621094,-4561.47021484375,17.049999237060547,-358.4000015258789,-11149.200439453125,3.400000035762787,0.0,-0.9000000357627869,-2713.5000610351562,255.0,0.0,False,0.016727224623742296,-1.758778638213691,-0.0001820799199630321,True,255.0,False,26,False,26,,drana,76561198164491532,2,2790.590087890625,4687.490234375,16.989999771118164,-14227.7001953125,15437.7001953125,4.900000095367432,0.09999999776482582,0.0,2053.5000610351562,255.0,255.0,False,0.009602631622056768,2.400352878312843,1.7683725640989748e-06,True,18,255.0,False,24,False,,「Spiki」,76561198039883154,8.0,-1851.699951171875,-1723.02001953125,167.9199981689453,1146.500015258789,-17849.7998046875,2970.7000732421875,-559.0000152587891,3526.6000366210938,-2435.7000732421875,255.0,128.0,False,-0.4821750598252763,-1.849164937055759,-0.25518056729113847,False,211.0395011748037,True,42,False,32,
86,5853,188,False,True,0,6189.86107677207,-1074.0400390625,-1047.300048828125,94.12000274658203,1845.8999633789062,35930.10009765625,-759.7000122070312,-2577.3001098632812,-894.5999908447266,-5343.800048828125,0.0,0.9036619218251383,-2.0519528958355533,-2.545376824740652,76561198039309853,enpitsu,24.0,-1053.8399658203125,-1283.56005859375,49.27000045776367,-5857.60009765625,18481.700439453125,2148.2000732421875,-1269.7000122070312,3686.099853515625,-3640.4000854492188,255.0,128.0,,0.023329498990983275,1.856509943182289,0.08804309242931922,True,28,False,138.57965573444162,True,27,,bf81d8692db,games5425898691,22.0,-4013.25,1519.800048828125,94.95999908447266,-715.8999633789062,13888.199462890625,738.7000274658203,-1137.699966430664,474.00001525878906,-996.8000030517578,255.0,0.0,,-0.052600444233044906,1.642050145186009,0.8201047350272168,True,125.0,False,46,4,38,,drana,76561198164491532,2,-621.5599975585938,5163.52001953125,17.0,559.7999954223633,-3584.4000244140625,3.1999999284744263,0.29999999329447746,0.0,657.5,255.0,178.0,False,0.009456404615641468,-1.4569589872268005,7.267869196912304e-05,True,18,255.0,False,24,False,,「Spiki」,76561198039883154,9.0,-2642.639892578125,-4848.5400390625,16.950000762939453,-11982.900390625,7126.400146484375,15.299999713897705,-41.599998474121094,13.40000033378601,-2161.9000244140625,255.0,0.0,,0.009049899452925185,2.551134714215345,-0.002374439206144216,True,115.13407319591887,True,42,False,32,
