,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
77,4136,126.0,False,False,0,9596.579654569348,-1573.1400146484375,-4432.66015625,444.05999755859375,-23691.8994140625,2767.39990234375,-1336.9000244140625,661.2999725341797,-3877.39990234375,-3806.300048828125,0.0,-0.3527261520101545,0.9686169613261648,3.0297092402587227,76561198039309853,enpitsu,24.0,-1404.8399658203125,-4440.72998046875,371.8500061035156,-12810.899658203125,582.2000122070312,-193.79999160766602,2929.7000122070312,114.30000305175781,-4653.299865722656,128.0,128.0,,-0.16992855403251408,2.85096646056896,-1.2310967582987669,True,63.0,False,False,6,3,,bf81d8692db,games5425898691,23.0,-1340.1600341796875,-4207.85986328125,202.32000732421875,-1641.199951171875,2772.9998779296875,-170.49999237060547,-4267.5,804.3000030517578,3375.0,255.0,104.0,,0.009701052975523402,-2.8039584879228387,-1.0271345607053077,4,False,4,63.05957832644064,True,True,,GaunerRiese5320,b108df44f6b,7.0,-1572.550048828125,-4391.68017578125,49.15999984741211,1729.6000671386719,2321.999969482422,3536.6000366210938,-8.299999833106995,5.400000214576721,-63.499999046325684,255.0,177.0,,0.008432385863910659,-2.277996319167882,0.0003275672265236198,True,8,112.0,False,13,4,,Sntch12,bec6e2dcb1b,4.0,-1757.2900390625,-3627.8798828125,157.72000122070312,2650.8999633789062,-19742.2998046875,2391.9000244140625,-1041.6999816894531,-4901.300048828125,-2.0000000298023224,255.0,0.0,,-0.5482433472695728,-1.663546337837227,0.263716550709482,True,162.5041461580543,True,10,7,False,
78,4234,129.0,False,False,1,4274.657788276172,3945.409912109375,2144.3701171875,160.1999969482422,4359.5001220703125,-15159.3994140625,5915.2001953125,-4479.700012207031,-1959.9000549316406,3477.0999145507812,1.0,-0.8516019655790346,-2.357023604003337,0.933915593171922,bec6e2dcb1b,Sntch12,4.0,3880.3701171875,2182.6298828125,22.770000457763672,1570.2000427246094,-22066.69921875,268.4000015258789,31.30000114440918,-528.4000015258789,338.8999938964844,255.0,122.0,,-0.0015077420872884272,-1.669731112631124,0.16037008180053167,True,0.0,False,False,10,8,,b108df44f6b,GaunerRiese5320,6.0,-63.630001068115234,1897.3900146484375,82.87999725341797,-10800.30029296875,-13507.7001953125,-1891.3999938964844,1845.5000305175781,-1454.6000671386719,61.90000057220459,255.0,128.0,,0.4021250226803618,-0.8710745687288703,0.037057136979036655,16,6,10,60.0,False,True,,enpitsu,76561198039309853,24.0,3185.360107421875,3304.85009765625,17.049999237060547,-5016.400146484375,1921.9000244140625,2.8999999165534973,0.29999999329447746,-0.19999999552965164,2145.500030517578,255.0,255.0,False,-0.016628905311913085,0.41092480784666136,6.688579337123e-05,True,4,210.0,False,6,False,,games5425898691,bf81d8692db,23.0,3925.27001953125,3303.260009765625,34.380001068115234,3929.2999267578125,-11414.300537109375,1302.2999572753906,1183.7000274658203,-2722.9000854492188,-2074.9000549316406,255.0,0.0,,0.13130706717656535,-1.8724718979149215,0.33528477916042804,True,62.0,False,4,4,False,
79,4287,131.0,False,False,0,5554.993604438082,-3686.989990234375,337.04998779296875,142.27000427246094,2014.4999694824219,23424.29931640625,5739.7998046875,5342.19970703125,2340.7000732421875,1407.5,0.0,1.1324309205852476,-0.5696391968804728,-0.6637289949031911,bf81d8692db,games5425898691,23.0,-3710.2099609375,75.97000122070312,52.7400016784668,-1772.7000427246094,22793.89892578125,2498.5000610351562,-4170.400085449219,-323.80001068115234,0.0,255.0,128.0,,0.07720417169056265,1.6484729250585428,-2.436043725405931e-05,True,0.0,False,False,6,5,,76561198039309853,enpitsu,24.0,-2263.419921875,-1650.199951171875,17.049999237060547,4397.200012207031,13195.10009765625,2.5999999046325684,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.01672495137308804,1.2491194190651476,-5.459636812155477e-05,6,False,4,210.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,540.6099853515625,1536.68994140625,81.51000213623047,-281.9000053405762,21713.89892578125,-1427.2000122070312,-2863.2000732421875,-445.40000915527344,222.80000686645508,255.0,128.0,,-0.6297995935325669,1.5434412752801245,0.16998746841529247,True,12,60.0,False,18,6,,Sntch12,bec6e2dcb1b,4.0,-3458.639892578125,595.6900024414062,78.62000274658203,-2401.9000244140625,-4347.799987792969,2938.800048828125,4124.800109863281,-1608.0000305175781,-552.400016784668,0.0,0.0,False,-0.04968786640279355,-0.062176290915083615,0.05443573325000814,True,0.0,False,12,9,False,
80,4374,134.0,False,False,0,1339.4092406553475,-2227.070068359375,4990.77001953125,585.1300048828125,15404.000244140625,-6753.800048828125,-4808.500061035156,-4786.600036621094,776.9000244140625,298.99999618530273,0.0,0.18218658610886038,0.8429821133138665,-2.46236209850909,bf81d8692db,games5425898691,23.0,-2334.159912109375,5098.89013671875,689.8900146484375,13687.60009765625,-2802.39990234375,-6393.499755859375,226.90000534057617,2262.4000549316406,-1225.0,255.0,0.0,,0.46065765487804994,-0.02063049762797043,1.5798002078912474,True,,False,False,7,6,,76561198039309853,enpitsu,24.0,-334.8399963378906,1975.0400390625,17.049999237060547,-6107.8997802734375,11828.1005859375,3.1999999284744263,-1.0000000149011612,2.0000000298023224,-2123.9999389648438,255.0,128.0,False,0.016737520189580263,2.005738887987392,-0.00021622240840823677,6,False,4,255.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-1559.989990234375,5102.990234375,498.30999755859375,-9108.800048828125,-2.8999999165534973,1691.199951171875,-3.799999952316284,-1758.9999389648438,0.9000000357627869,255.0,255.0,,-0.2147765365360473,3.131841399349634,-1.5686799632479644,True,12,60.0,False,18,6,,Sntch12,bec6e2dcb1b,4.0,-3450.169921875,1935.68994140625,16.829999923706055,-2605.2999877929688,11784.000244140625,51.99999809265137,18.700000047683716,-6.3999998569488525,2260.500030517578,255.0,255.0,,0.017595598939041265,1.8360137481473147,0.0006921918165051306,True,,False,14,12,False,
81,4415,136.0,True,True,0,1019.624463999063,-281.3299865722656,4326.47998046875,327.0299987792969,20187.19970703125,20007.39990234375,1358.5000610351562,2090.8999633789062,2883.0999755859375,-4828.500061035156,0.0,-0.6693155178626942,-2.5401319764792585,2.289486312627776,76561198039309853,enpitsu,24.0,-423.25,4128.2099609375,277.6400146484375,8521.400146484375,17573.800048828125,2479.1000366210938,-22.40000009536743,4746.400146484375,2778.599853515625,255.0,0.0,False,-0.22245922037461632,0.8469845439875706,0.677044072567746,True,198.0,False,False,8,5,,bf81d8692db,games5425898691,23.0,-2161.429931640625,4430.85986328125,17.0,-3428.800048828125,5254.2999267578125,3.400000035762787,-0.09999999776482582,0.3999999910593033,-0.19999999552965164,255.0,128.0,,0.009507205227319305,2.1489533216775487,-3.7957441697823597e-05,8,False,6,,False,True,,GaunerRiese5320,b108df44f6b,6.0,-1275.1800537109375,3202.14990234375,225.77999877929688,4572.60009765625,-14882.7001953125,-4046.400146484375,-859.8999786376953,1678.8999938964844,2879.2999267578125,255.0,129.0,,0.18485476498053083,-2.775989978033017,-0.9883969670666463,True,14,60.0,False,20,6,,Sntch12,bec6e2dcb1b,4.0,-3162.610107421875,3890.9599609375,17.049999237060547,4419.5001220703125,14989.49951171875,2.8999999165534973,0.0,0.29999999329447746,-1520.5999755859375,255.0,0.0,,0.016768757161176307,1.2685124884221952,-0.0002618587434684333,True,255.0,False,14,12,False,
82,4681,136.0,False,False,0,5219.305933367499,-34.16999816894531,-7.659999847412109,112.58999633789062,-6783.3001708984375,-447.5,823.8999938964844,-936.9000244140625,340.0,-376.89998626708984,0.0,-0.021956449587218194,0.3169365366260064,0.18408521259872473,76561198039309853,enpitsu,24.0,21.34000015258789,-127.91000366210938,91.88999938964844,6612.80029296875,706.2000274658203,-77.1999979019165,-4592.900085449219,-667.2000122070312,2951.199951171875,255.0,128.0,,1.4526444044276015,0.22653364010299842,-1.5707962335787167,True,0.0,False,False,2,1,,bf81d8692db,games5425898691,23.0,0.0,-4826.240234375,17.010000228881836,0.0,4899.100036621094,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009407078266615514,1.5707879012257133,-3.964947833289374e-08,False,False,False,116.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,0.0,2554.389892578125,17.010000228881836,0.0,-13920.899658203125,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,-1.5707883339511282,3.803362393823418e-08,True,False,146.0,False,False,False,,Sntch12,bec6e2dcb1b,4.0,1.7000000476837158,113.33000183105469,110.66999816894531,-5546.300048828125,1611.9000244140625,2403.5000610351562,5100.799865722656,-1957.2999572753906,-632.400016784668,255.0,114.0,,1.286926475901904,0.32122951757843055,2.2510948693203114,True,0.0,False,4,3,False,
83,4723,138.0,False,False,1,4836.180154450113,928.6400146484375,303.92999267578125,107.08000183105469,650.8999633789062,29457.7001953125,8771.900024414062,3408.5000610351562,4827.39990234375,-1037.9000091552734,1.0,-1.4207187278055422,1.5596877987347877,-2.1920406399284,b108df44f6b,GaunerRiese5320,6.0,950.9500122070312,72.77999877929688,17.010000228881836,-1574.9000549316406,22946.0009765625,-0.3999999910593033,-0.0,-1.0000000149011612,464.00001525878906,255.0,128.0,,-0.009597691278870495,1.4544321065859402,-0.00024340398803251388,True,60.501247275260184,True,False,False,False,,bec6e2dcb1b,Sntch12,4.0,872.9400024414062,-196.22999572753906,17.059999465942383,7853.2000732421875,3994.8001098632812,1.4000000059604645,0.5000000074505806,0.29999999329447746,360.49999237060547,255.0,133.0,,-0.016665908944001426,2.649780105188351,-0.00016116378829290998,4,False,4,0.0,False,True,,enpitsu,76561198039309853,24.0,-969.0,-120.81999969482422,17.059999465942383,-8953.099975585938,240.49999237060547,2.0999999344348907,-0.5999999865889549,-0.0,-2470.800018310547,255.0,0.0,,-0.016681734663599204,0.06112997495560444,-5.125969167035207e-05,True,2,31.0,False,2,False,,games5425898691,bf81d8692db,23.0,898.280029296875,3093.510009765625,17.010000228881836,7550.3997802734375,-19321.8994140625,-0.29999999329447746,0.5000000074505806,-1.5999999642372131,-746.3999938964844,255.0,109.0,,-0.009597652092991075,-1.889792622644646,0.0001916097242940273,True,39.348498685385586,True,False,False,False,
84,4793,140.0,True,True,1,1530.6263142523842,1032.25,3615.449951171875,182.52000427246094,-10370.400390625,16788.199462890625,-5527.9998779296875,-3462.0001220703125,850.1000213623047,4826.099853515625,1.0,0.6036529059566409,0.9191376322729589,-1.0946634525783323,b108df44f6b,GaunerRiese5320,6.0,1093.1700439453125,3364.469970703125,201.80999755859375,4191.000061035156,13358.399658203125,1995.2999877929688,-3800.0,3894.5001220703125,-801.6000366210938,255.0,100.0,,-0.46746971088985395,1.3664840711880197,0.4880601616375887,True,43.0,False,False,4,3,,bec6e2dcb1b,Sntch12,4.0,1520.300048828125,2097.239990234375,17.059999465942383,-1934.7000122070312,6586.5997314453125,1.1999999731779099,-0.0,0.19999999552965164,147.2000026702881,255.0,135.0,,-0.016636673609666395,1.2883713240742576,6.953497120448998e-06,4,False,4,31.0,False,True,,enpitsu,76561198039309853,24.0,-2068.969970703125,3606.760009765625,17.049999237060547,4029.5001220703125,17154.69970703125,2.5999999046325684,-0.29999999329447746,-0.5000000074505806,-5.600000023841858,255.0,0.0,,-0.0167577173834098,1.8021888600009104,4.957550307674321e-05,True,4,,False,4,False,,games5425898691,bf81d8692db,23.0,-1553.0899658203125,2104.409912109375,17.010000228881836,-12115.10009765625,13303.599853515625,2.0999999344348907,1.5000000596046448,-1.4000000059604645,-835.1000213623047,255.0,16.0,,-0.00959744927106816,0.834622872749734,-0.0001418737374679037,True,,False,False,False,False,
85,5084,141.0,False,True,0,5206.075762720556,0.30000001192092896,11.65999984741211,94.12999725341797,-617.2000122070312,26431.8994140625,3312.6998901367188,5997.5,-162.09999084472656,58.29999923706055,0.0,-0.0020162608005155243,0.0006541547608229402,0.0740062435683653,bf81d8692db,games5425898691,22.0,10.800000190734863,-120.76000213623047,84.6500015258789,586.1999893188477,20497.80029296875,-95.69999694824219,-5222.19970703125,-315.0,1696.4999389648438,128.0,128.0,,1.3234760228879434,1.5554991785093146,-0.026817864992539377,True,31.0,False,False,4,3,,76561198039309853,enpitsu,24.0,0.0,-2261.75,17.049999237060547,1.2999999523162842,13470.699462890625,2.7000001072883606,0.0,0.0,0.0,255.0,,,0.016746775299785698,1.5706679685343465,-1.1336771966657877e-06,2,False,2,116.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,33.349998474121094,283.4100036621094,106.16999816894531,-3677.7999877929688,-22602.2998046875,2146.1000061035156,3894.2999267578125,-2625.4000854492188,-1119.5999908447266,255.0,37.0,,0.1541423598128999,-1.4894565437416438,0.034055234286507176,True,3,31.0,False,4,False,,Sntch12,bec6e2dcb1b,4.0,0.0,5473.39990234375,21.739999771118164,0.0,49.89999771118164,8.399999737739563,-8.00000011920929,0.0,0.0,255.0,,,0.05621338932504097,-1.5707621314445075,9.60924478719415e-07,True,116.0,False,False,False,False,
86,5086,141.0,False,False,1,5221.887088755561,57.52000045776367,-14.130000114440918,91.91999816894531,9469.000244140625,3196.9000244140625,61.70000076293945,-4553.299865722656,-2868.5000610351562,-538.3000183105469,1.0,-0.027501027891771147,-0.29622883500727387,0.5305342551577522,b108df44f6b,GaunerRiese5320,6.0,3.309999942779541,-169.39999389648438,148.89999389648438,3988.699951171875,-362.59998321533203,6320.0,-1833.3999633789062,3703.800048828125,-3628.900146484375,255.0,30.0,,-0.31491319582251304,1.830176217508864,0.4440500294604969,True,31.0,False,False,4,3,,bec6e2dcb1b,Sntch12,4.0,-0.0,-5467.77001953125,21.540000915527344,-0.0,1255.2999877929688,-47.89999961853027,0.3999999910593033,-0.0,0.0,255.0,,,-0.05603021029682352,1.5707569862491326,1.1020429827472803e-06,False,False,False,116.0,False,True,,enpitsu,76561198039309853,24.0,-0.0,2148.699951171875,17.049999237060547,-1.2999999523162842,-13642.39990234375,2.7000001072883606,-0.0,-0.0,0.0,255.0,,,-0.016746775299785698,-1.5706679685343465,-1.1336771966657877e-06,True,2,116.0,False,2,False,,games5425898691,bf81d8692db,22.0,-17.299999237060547,111.73999786376953,83.51000213623047,-548.4999847412109,-869.1999816894531,1280.3999328613281,4471.9000244140625,2160.7000732421875,2362.7000427246094,128.0,128.0,,-1.3003262524268915,1.2016872038919733,3.092026884477371,True,31.0,False,4,3,False,
87,5119,143.0,False,False,0,5487.127300873897,-1026.719970703125,-345.57000732421875,103.54000091552734,-11661.8994140625,22261.79931640625,8208.499755859375,5478.699951171875,-862.5,-2288.800048828125,0.0,0.040800285554881785,-1.4281849028564253,0.08930733737316644,76561198039309853,enpitsu,24.0,-898.2999877929688,-615.27001953125,17.049999237060547,-14266.8994140625,15895.6005859375,-2.0999999344348907,0.7000000029802322,-0.9000000357627869,-57.69999980926514,255.0,128.0,,0.0167813584573664,2.296492283430389,7.910531454804792e-05,True,25.184688201514636,True,False,2,2,,bf81d8692db,games5425898691,22.0,5.239999771118164,-23.25,16.989999771118164,-3788.5000610351562,-462.79998779296875,9.700000286102295,14.600000381469727,-0.5000000074505806,1954.7000122070312,255.0,255.0,,0.009497716335703553,-3.1044860870710274,0.0008075423542880762,4,False,4,31.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-471.1400146484375,179.5399932861328,43.34000015258789,-5260.0,-202.19999313354492,-3411.9000244140625,-1251.1000061035156,-2054.2999267578125,-2607.5,255.0,8.0,,-0.3025796498742183,3.0283487171449393,0.2451211584015426,True,4,12.205058033748339,True,4,False,,Sntch12,bec6e2dcb1b,4.0,-119.94999694824219,5100.02001953125,17.049999237060547,1679.9000549316406,1694.1999816894531,2.5,-4.399999976158142,4.300000071525574,0.0,177.0,128.0,,0.016849056323879865,-2.3519691010006385,1.6253165682164032e-06,True,116.0,False,False,False,False,
88,5193,145.0,False,False,0,2297.1674395907803,-2958.5,4128.52978515625,128.97000122070312,19668.199462890625,-2750.4000854492188,6306.7999267578125,5932.80029296875,-75.0,-891.9999694824219,0.0,0.07230870085116395,2.16064024217019,2.6899337701585444,76561198039309853,enpitsu,23.0,-3141.449951171875,4091.14990234375,17.030000686645508,11421.8994140625,8896.500244140625,1.5999999642372131,1.1999999731779099,-0.9000000357627869,-2095.2000427246094,255.0,0.0,,0.01686748142918718,0.6068241116557626,-5.0004036245578016e-05,True,234.6075785877884,True,False,2,2,,bf81d8692db,games5425898691,23.0,-2594.39990234375,-3057.5,17.010000228881836,-10438.900146484375,-14411.199951171875,2.0999999344348907,-1.0999999940395355,-1.0000000149011612,1055.8000183105469,255.0,237.0,,0.009617978382093606,-2.1877461196440224,0.00015423510719669964,6,False,6,31.0,False,,,GaunerRiese5320,b108df44f6b,6.0,-1073.0400390625,3504.8798828125,17.010000228881836,-10560.6005859375,9185.599975585938,2.5,0.0,0.0,2172.100067138672,255.0,255.0,,0.009580893020969075,2.4926843349236765,4.805084061826196e-06,True,6,31.0,False,6,False,,Sntch12,bec6e2dcb1b,4.0,17.700000762939453,5209.60986328125,17.049999237060547,-4277.39990234375,-1500.7000732421875,2.5999999046325684,2.8999999165534973,-5.699999928474426,389.70001220703125,4.0,159.0,,0.01681210275788104,-2.8213643373204977,8.655022922082027e-05,True,116.0,False,False,False,False,
89,5251,147.0,False,False,1,8904.04331325476,-1067.72998046875,-3544.800048828125,142.1300048828125,-22490.30029296875,5594.69970703125,2313.2000732421875,-932.3000335693359,86.49999618530273,627.9999923706055,1.0,0.17353699420073318,-2.4576295606327845,-2.896883670410831,bec6e2dcb1b,Sntch12,4.0,-789.2899780273438,-3619.050048828125,119.44999694824219,-18466.8994140625,7720.2001953125,1533.3999633789062,4545.799865722656,-2453.3999633789062,1888.2000732421875,255.0,251.0,,-0.5556824516685401,0.08472325179112157,-0.563602796501762,True,28.639776078603607,True,False,4,3,,b108df44f6b,GaunerRiese5320,6.0,974.9500122070312,-4416.68994140625,17.010000228881836,-10485.2001953125,6378.4002685546875,2.3000000417232513,-0.9000000357627869,0.29999999329447746,-2036.1000061035156,255.0,2.0,,-0.00954832885515601,0.5759948661931342,-0.00018968201877386616,6,False,6,61.0,False,True,,enpitsu,76561198039309853,24.0,-72.33999633789062,-2920.570068359375,17.040000915527344,-21761.39892578125,7445.7000732421875,-0.5000000074505806,-2.199999988079071,0.7000000029802322,-452.40001678466797,255.0,128.0,,-0.016792753391290143,0.36220550715133765,0.00014453308606854768,True,2,161.5888944543818,True,2,False,,games5425898691,bf81d8692db,23.0,810.52001953125,4897.56982421875,17.0,-22955.90087890625,-1412.7999877929688,3.6000001430511475,6.1000001430511475,-0.3999999910593033,-0.19999999552965164,255.0,128.0,,-0.009548896685237788,-0.061367045000937696,0.0003200749871054302,True,178.0,False,6,6,False,
90,5376,152.0,False,False,0,5166.174251254094,3120.739990234375,1891.1300048828125,356.6499938964844,-12949.89990234375,21857.5,-13141.099853515625,-5785.4998779296875,1560.7000732421875,303.50000381469727,0.0,0.20781753778111572,-0.8259120908301055,-0.3937529429102277,bf81d8692db,games5425898691,23.0,3210.7099609375,1694.1199951171875,466.6300048828125,-8693.499755859375,21236.59912109375,1557.7000427246094,-2336.6000366210938,-4976.9000244140625,-140.50000190734863,255.0,242.0,,0.6041975730735065,1.6366729275737326,-0.8747406999252834,True,164.164438645045,True,False,8,7,,76561198039309853,enpitsu,24.0,1388.3599853515625,4964.22021484375,458.760009765625,-12770.30029296875,12456.99951171875,-8739.199829101562,-2556.300048828125,-2224.9000549316406,-1702.7000427246094,128.0,128.0,False,0.22445721136282804,-0.6671334343533951,0.5595909617022645,4,False,4,156.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,1875.6099853515625,5102.990234375,258.8500061035156,-11073.699951171875,-2.800000011920929,-1847.2000122070312,-0.7000000029802322,-2290.7000732421875,-0.7999999821186066,255.0,250.0,False,0.18793079736466073,3.1319172859238242,-1.5726315461368554,True,6,59.0,False,6,False,,Sntch12,bec6e2dcb1b,4.0,2514.340087890625,5076.14990234375,82.27999877929688,-9838.900146484375,-136.09999656677246,-560.2999877929688,-452.2999954223633,-1121.9000244140625,1133.8999938964844,225.0,255.0,False,-0.00458371632839576,3.110167508869989,-0.9660336108204396,True,255.0,False,4,4,False,
91,5453,155.0,False,False,0,2066.9763933744816,896.1900024414062,4110.22021484375,301.4200134277344,-4547.699890136719,1748.8999938964844,5976.5997314453125,5195.5999755859375,-372.79998779296875,-2977.60009765625,0.0,0.7425024283250905,2.013843460070717,1.647545831951971,76561198039309853,enpitsu,24.0,904.6400146484375,4045.22998046875,111.16999816894531,-3631.7001342773438,3389.5999145507812,2632.0999145507812,-3825.1998901367188,-3951.099853515625,75.59999942779541,0.0,128.0,False,-0.7718394790565509,-0.7557205050816662,-0.014381166264296481,True,117.0,False,False,6,5,,bf81d8692db,games5425898691,23.0,1130.8599853515625,4811.009765625,16.860000610351562,-2047.5999450683594,-9758.499755859375,46.19999885559082,69.49999809265137,66.70000076293945,2361.4999389648438,255.0,255.0,,0.006566638422075943,-1.7319905207362567,0.004444886113254769,8,False,8,111.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,890.2899780273438,4224.0,143.5,-5561.300048828125,-10901.300048828125,3419.89990234375,4203.0999755859375,-2101.3999938964844,22.300000190734863,255.0,128.0,False,0.12306281699997758,-2.033899070755771,2.1149682540763404e-05,True,7,59.0,False,8,False,,Sntch12,bec6e2dcb1b,4.0,1381.0,4293.06982421875,70.77999877929688,-12163.800048828125,-9046.599731445312,3734.2001342773438,-135.600004196167,182.60000228881836,-5.199999809265137,255.0,126.0,False,0.009294237875201498,-2.5021940732255166,-8.829206650000629e-06,True,189.29479579771726,True,6,4,False,
92,5508,157.0,True,True,0,1143.3832265313174,20.360000610351562,4456.18017578125,208.75,-5812.7001953125,11722.2998046875,5069.700012207031,5804.89990234375,496.19998931884766,-1433.800048828125,0.0,1.045096214075487,2.926703669004936,2.3403992242632716,bf81d8692db,games5425898691,23.0,47.59000015258789,4359.3798828125,76.12999725341797,-5754.69970703125,13573.399658203125,2993.2000732421875,-48.60000133514404,-14.800000190734863,382.59998321533203,255.0,128.0,,0.01674681032485595,2.005314587321433,0.0011183686880025876,True,106.0,False,False,10,8,,76561198039309853,enpitsu,24.0,135.67999267578125,2263.030029296875,17.059999465942383,-8561.599731445312,-5041.400146484375,2.0999999344348907,0.3999999910593033,0.0,-2410.800018310547,255.0,0.0,False,0.016678970821033583,-2.6557500492325703,4.8139256563033576e-05,6,False,6,117.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-123.0,3219.639892578125,16.989999771118164,5013.2000732421875,6245.4998779296875,4.399999976158142,-0.19999999552965164,-0.29999999329447746,-321.50001525878906,255.0,128.0,,0.009519513317491317,0.8656896313636944,0.00022081652518558486,True,8,0.0,False,8,False,,Sntch12,bec6e2dcb1b,4.0,-1647.449951171875,1937.72998046875,62.0,-13904.000244140625,-11057.60009765625,-2108.9999389648438,4992.60009765625,-1319.4000244140625,-1892.5999450683594,255.0,255.0,,0.4554770133665895,-0.007811659907996951,-0.7463929160492251,True,160.0,False,6,4,4,
93,5779,158.0,False,False,1,5177.772144992076,-21.6299991607666,44.189998626708984,91.2699966430664,-13150.30029296875,26177.5,28.09999942779541,-2817.39990234375,-1494.1000366210938,-5082.200012207031,1.0,-0.032709859683686074,0.10285714705952718,0.054549199865362996,b108df44f6b,GaunerRiese5320,6.0,56.209999084472656,-139.4600067138672,113.2300033569336,-17822.60009765625,14383.1005859375,2005.3999328613281,1486.6999816894531,-5264.000244140625,573.8000106811523,255.0,255.0,,-0.12969459819755072,1.1943283476043192,-0.6576375617873359,True,2.0,False,False,4,3,,bec6e2dcb1b,Sntch12,4.0,-58.38999938964844,-5582.56005859375,26.049999237060547,62.800002098083496,-4468.2000732421875,182.00000762939453,5.299999713897705,0.09999999776482582,0.0,255.0,128.0,,-0.05598196310399183,1.5567461437102457,0.0005460377818842693,False,False,False,116.0,False,True,,enpitsu,76561198039309853,24.0,-83.3499984741211,4424.06005859375,17.049999237060547,-0.0,-0.0,2.5,0.7000000029802322,-0.3999999910593033,0.0,128.0,128.0,False,-0.01671551565810593,-1.6247853905994476,-2.9555727631959938e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,23.0,-64.51000213623047,428.82000732421875,59.279998779296875,-731.2999725341797,-22785.10009765625,3022.7999877929688,4202.099914550781,-1263.0999755859375,-1583.699951171875,255.0,105.0,,-0.0910308890932386,-1.4437613045459115,0.008815432018880524,True,0.0,False,4,3,False,
