,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
77,5419,145,False,False,0,3146.5253080432167,-3852.590087890625,4063.340087890625,651.6599731445312,8010.3997802734375,7768.699951171875,-972.6999664306641,-938.4999847412109,679.5999908447266,5887.0001220703125,0.0,-0.4313084830972142,1.5519618264379,-0.41104156558202914,bf81d8692db,games5425898691,19.0,-4042.72998046875,3821.18994140625,703.8900146484375,3843.699951171875,20302.099609375,-6189.7998046875,-2058.800048828125,237.29999542236328,-1775.5000305175781,255.0,0.0,,0.3567840287161192,1.4161590283124355,1.552093494402432,True,12,False,185.0,False,13,,76561198039309853,enpitsu,26.0,-2744.889892578125,-3049.320068359375,118.70999908447266,5970.30029296875,17725.10009765625,-166.90000534057617,-4492.5,3148.0999755859375,-394.39998626708984,128.0,128.0,,1.0061198189978344,-2.0682094107662214,-2.9633459039361636,True,255.0,False,False,8,7,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,3420.8701171875,-1437.1300048828125,17.020000457763672,-797.5,14936.300048828125,2.5,-0.19999999552965164,1.899999976158142,-1466.7999267578125,255.0,48.0,,0.01677680742810158,1.6055205842053424,-0.0002657904416723365,False,8,15.98067089562775,True,14,6,,EgorTerl,76561198355729697,4.0,-2940.409912109375,5024.35009765625,238.4600067138672,8940.499877929688,4287.0001220703125,3757.60009765625,-744.0000152587891,1210.0,-1566.300048828125,255.0,0.0,,-0.40730269451697326,0.4299890416168199,1.5682725061492935,True,255.0,False,8,4,10,
78,5459,146,False,False,0,1747.6836910271948,-2631.159912109375,4931.14990234375,93.30000305175781,8790.800170898438,107.10000038146973,68.20000171661377,324.90001678466797,4755.299987792969,3644.2001342773438,0.0,-1.3941476361874334,0.4672659961977232,2.9963956930094153,bf81d8692db,games5425898691,19.0,-2575.7099609375,4792.330078125,17.020000457763672,-399.70001220703125,140.50000190734863,0.7999999821186066,-1.1999999731779099,-1.0999999940395355,-96.80000305175781,0.0,128.0,,0.00987367150383386,-0.3021552086884484,8.483656348396382e-05,True,12,False,185.0,False,14,,76561198039309853,enpitsu,26.0,-1945.93994140625,-700.0999755859375,17.059999465942383,-2013.0999755859375,13962.099609375,2.0000000298023224,0.5000000074505806,0.0,2117.100067138672,255.0,128.0,,0.01683219573730049,1.7756658433944723,2.752781981657506e-05,True,255.0,False,False,8,8,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,3536.659912109375,1663.1700439453125,15.569999694824219,1076.8000030517578,22544.49951171875,-274.20000076293945,-447.40001678466797,-98.00000190734863,83.99999618530273,255.0,131.0,,0.022163216618886702,1.520690553122237,0.0021311052146714363,False,10,0.0,False,16,6,,EgorTerl,76561198355729697,3.0,-2837.25,5061.77978515625,254.92999267578125,-782.3000335693359,-250.30000686645508,-690.8999633789062,-55.50000190734863,-286.8000030517578,62.60000228881836,255.0,0.0,,-0.6590199444123874,0.29714632893645043,1.5708283034231265,True,255.0,False,8,4,10,
79,5460,146,False,False,0,1725.6703847323276,-2610.5400390625,4944.31982421875,97.12000274658203,5059.89990234375,7206.400146484375,1872.1000671386719,-284.4000053405762,5542.39990234375,-2280.399932861328,0.0,-1.2077134196477601,0.2043845848316982,-3.0507727368334474,bf81d8692db,games5425898691,19.0,-2582.550048828125,4794.47021484375,16.920000076293945,-1105.8000183105469,352.00000762939453,22.999999523162842,-11.59999966621399,-107.89999961853027,-740.4000091552734,0.0,128.0,,0.023408601211260153,-0.3448096503829596,-0.007937226134137795,True,12,False,185.0,False,14,,76561198039309853,enpitsu,26.0,-1973.81005859375,-586.8400268554688,17.059999465942383,-4420.899963378906,13237.19970703125,2.0000000298023224,0.29999999329447746,0.0,2191.199951171875,255.0,0.0,,0.016777991826866918,1.955908681754285,2.2000980480665228e-05,True,255.0,False,False,8,8,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,3545.56005859375,1851.0699462890625,16.469999313354492,1040.4000091552734,22545.80078125,108.59999656677246,42.89999961853027,-10.299999713897705,60.900001525878906,255.0,131.0,,0.01925819210176133,1.5261143862383195,0.000523565651697453,False,10,0.0,False,16,6,,EgorTerl,76561198355729697,3.0,-2835.75,5062.1201171875,252.13999938964844,693.7999725341797,192.80000686645508,-172.99999237060547,-158.29999923706055,606.8000030517578,-75.59999942779541,255.0,0.0,,-0.6317330160431075,0.2972961888034338,1.5669483821130534,True,255.0,False,8,4,10,
80,5475,147,False,False,1,10254.92782513891,2394.860107421875,-5004.7998046875,252.0,-10831.8994140625,5171.6998291015625,620.2000045776367,4655.199890136719,-2782.0001220703125,-2566.9000244140625,1.0,-1.317543552300032,1.621392602342229,0.1421616047867499,76561198355729697,EgorTerl,3.0,2556.06005859375,-5102.89990234375,275.30999755859375,-10053.400268554688,-170.6999969482422,-90.60000419616699,-1.0999999940395355,-16.200000047683716,-472.09999084472656,255.0,128.0,,0.017768503460903265,-0.022938664013725896,1.5712977773115422,True,8,4,208.01566457235683,True,10,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-3507.52001953125,-3001.0,17.049999237060547,3617.0001220703125,-22713.798828125,-2.0000000298023224,-0.0,-0.9000000357627869,103.80000114440918,255.0,128.0,,-0.016789743770632873,-1.7386344023765388,-8.076959667091234e-05,True,12.326769757014448,True,6,16,10,,enpitsu,76561198039309853,26.0,2270.0,-140.67999267578125,17.059999465942383,-738.3000183105469,-14346.400146484375,-2.5999999046325684,0.3999999910593033,-0.5000000074505806,-2202.2999572753906,255.0,128.0,,-0.016743872368821765,-1.4552673258675013,-5.417953755302635e-06,True,8,233.06338052595814,True,8,False,,games5425898691,bf81d8692db,19.0,2549.22998046875,-4799.3701171875,16.979999542236328,-5363.2000732421875,140.2999973297119,5.699999928474426,0.5999999865889549,-0.0,2128.5000610351562,255.0,255.0,,-0.009511032847693932,0.0723766732034257,0.00012531866302458645,True,163.0,False,12,False,14,
81,5498,147,False,False,1,9728.023231012716,1509.1600341796875,-4568.68017578125,105.54000091552734,-8660.30029296875,15922.900390625,5504.000244140625,3514.7000122070312,-4646.600036621094,-1433.6000061035156,1.0,-0.5351846981478952,-1.2105585142320847,2.530728069628125,76561198355729697,EgorTerl,3.0,1522.1600341796875,-4735.60009765625,16.65999984741211,-9455.10009765625,12055.999755859375,-53.60000133514404,920.5000305175781,-116.89999580383301,-1196.9999694824219,255.0,128.0,,0.012900805251432525,1.0017145429702445,-0.02555445940973613,True,8,4,155.0,False,10,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-2496.659912109375,-4436.1201171875,17.049999237060547,21724.09912109375,-5499.4000244140625,-2.199999988079071,1.0999999940395355,-0.09999999776482582,511.89998626708984,255.0,133.0,,-0.016776074840035994,-2.932591026748808,-0.00022440851344776035,True,242.45242145753676,True,6,16,10,,enpitsu,76561198039309853,26.0,1841.969970703125,-1256.25,17.059999465942383,-11096.99951171875,-13133.00048828125,1.0000000149011612,-0.0,-0.0,-1993.2000732421875,128.0,0.0,,-0.016773077994303564,-0.8045387512118923,1.350398993810699e-06,True,8,238.0,False,8,False,,games5425898691,bf81d8692db,19.0,1831.8800048828125,-4763.759765625,143.16000366210938,-10373.599853515625,2742.9998779296875,-152.70000457763672,-4940.10009765625,-2316.199951171875,692.5,255.0,108.0,,0.11738401872508311,-0.43852595653964555,-3.1329385998197314,True,163.0,False,13,False,16,
82,5538,149,False,False,1,7478.446508748956,304.1499938964844,-2314.989990234375,266.0,7910.999755859375,8210.30029296875,6001.199951171875,-205.0,-1715.8999633789062,-5745.7000732421875,1.0,-0.7144206371350634,-2.7906506223013046,-1.308753288646295,76561198355729697,EgorTerl,3.0,219.25,-2462.780029296875,224.27999877929688,-9973.499755859375,19178.599853515625,305.79999923706055,-1754.6000671386719,41.19999885559082,-938.1999969482422,128.0,0.0,,-0.11982615140905852,1.1033776224726004,0.06927031828026556,True,8,4,96.0,False,12,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-600.1699829101562,-3126.68994140625,17.049999237060547,-8121.6998291015625,16880.2001953125,2.5,0.29999999329447746,-0.5999999865889549,699.5999908447266,255.0,128.0,,-0.01678928814511233,1.0658294061922269,-0.000238546268697043,True,237.0,False,6,16,10,,enpitsu,76561198039309853,26.0,331.3999938964844,-2164.9599609375,175.99000549316406,-16310.6005859375,-10214.600219726562,2331.6000366210938,-395.60001373291016,-5431.300048828125,-770.2999877929688,255.0,0.0,,-0.5260215814561143,-0.8248415808470422,0.488557214746341,True,9,179.0,False,10,False,,games5425898691,bf81d8692db,19.0,109.31999969482422,-4186.240234375,16.989999771118164,-12110.999755859375,13049.100341796875,2.3999999463558197,-0.09999999776482582,-0.0,-1948.5000610351562,255.0,0.0,,-0.009597036091788866,0.8887141634268921,-1.0304970454742364e-05,True,126.76473984410687,True,14,False,16,
83,5595,151,False,False,0,4560.207008502371,-1904.68994140625,692.75,122.62999725341797,-15469.599609375,2649.89990234375,1072.0999908447266,-1734.4999694824219,2562.2000122070312,-5140.5999755859375,0.0,0.7281642353086395,2.9820249218903445,-1.2293280688537938,bf81d8692db,games5425898691,19.0,-1753.9000244140625,628.72998046875,16.989999771118164,-20669.7998046875,-9943.599853515625,4.699999988079071,0.5000000074505806,0.19999999552965164,-1430.8000183105469,255.0,0.0,,0.009591186707409332,-2.7195394991912707,-0.0001909207183495786,True,14,False,17.0,False,16,,76561198039309853,enpitsu,26.0,1654.219970703125,2149.239990234375,17.020000457763672,11066.300048828125,-9896.900024414062,2.0999999344348907,1.4000000059604645,-0.7000000029802322,196.00000381469727,255.0,128.0,,0.01675572693311694,-0.7088432931290454,-0.00018917458420625804,True,78.76475700255371,True,False,10,10,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,-1202.780029296875,1160.8499755859375,17.049999237060547,-18779.89990234375,2975.7998657226562,2.5999999046325684,0.3999999910593033,0.19999999552965164,-9.200000166893005,255.0,128.0,False,0.016817354493572023,2.983370345538046,3.5959935391593005e-05,True,10,224.0,False,16,6,,EgorTerl,76561198355729697,3.0,2690.429931640625,-376.6199951171875,17.010000228881836,17806.199951171875,-3818.0999755859375,2.199999988079071,0.29999999329447746,0.0,1594.1999816894531,0.0,0.0,,0.009577019136731852,3.0466774379033126,2.583619122820381e-05,True,96.0,False,8,4,12,
84,5626,152,False,False,1,6661.225729595859,3527.050048828125,-979.5999755859375,96.52999877929688,23387.2998046875,-1054.7000122070312,2548.5000610351562,2273.699951171875,-840.5000305175781,-4395.899963378906,1.0,-0.19946819793607845,2.306839474874115,0.29666931116743095,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,3282.8701171875,-1021.75,17.049999237060547,18489.599609375,5819.4000244140625,3.0000001192092896,1.4000000059604645,0.9000000357627869,-1827.7999877929688,128.0,0.0,,-0.016822344187521918,2.8878503441551424,-0.00017647873899139194,True,10,6,210.0,False,16,,76561198355729697,EgorTerl,3.0,-3753.8701171875,-445.2200012207031,16.719999313354492,5986.500244140625,-9622.60009765625,45.79999923706055,-11.59999966621399,56.39999866485596,1908.3000183105469,0.0,0.0,,-0.011831001815674749,0.8755821648546445,-0.0036497080136311025,True,255.0,False,4,12,8,,enpitsu,76561198039309853,26.0,-3137.10009765625,-616.9500122070312,17.020000457763672,-14971.700439453125,17459.7998046875,2.199999988079071,0.19999999552965164,-0.0,0.0,255.0,0.0,,-0.016793298818903964,0.8619798899154292,1.5144144291460517e-05,,10,0.0,False,10,False,,games5425898691,bf81d8692db,19.0,3724.179931640625,-551.3400268554688,49.15999984741211,8629.000244140625,-11190.2001953125,3537.5,107.70000457763672,70.0,-2585.10009765625,255.0,0.0,,-0.012428903893322824,-2.029119624432257,-0.0003520628152054381,True,17.0,False,14,False,18,
85,5719,155,False,False,1,6581.452338564706,3273.860107421875,-996.8800048828125,719.9199829101562,-9677.19970703125,13190.30029296875,8346.900024414062,4766.499938964844,3638.800048828125,196.70000076293945,1.0,-0.435916010005073,-3.098604874087486,0.8112491817102906,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,3337.530029296875,-1083.719970703125,546.1799926757812,-5666.199951171875,13727.7001953125,5334.5001220703125,-2764.5001220703125,-3475.7000732421875,-3066.7001342773438,255.0,255.0,False,1.3908784408235955,1.646219723942783,0.10008643241420384,True,11,6,106.48021485215878,True,18,,76561198355729697,EgorTerl,3.0,336.8599853515625,-1668.3599853515625,17.0,8947.7001953125,11010.50048828125,3.400000035762787,0.3999999910593033,0.3999999910593033,2.3999999463558197,255.0,128.0,,-0.00960028076572698,2.252795227886306,-7.140335363385254e-05,True,255.0,False,4,14,10,,enpitsu,76561198039309853,26.0,-849.219970703125,4841.68994140625,17.030000686645508,20000.50048828125,4029.7000122070312,5.099999904632568,-0.19999999552965164,0.09999999776482582,0.0,255.0,0.0,True,-0.01675656933912175,2.942777569857121,1.7642633118500726e-05,True,10,255.0,False,10,False,,games5425898691,bf81d8692db,19.0,2102.780029296875,-3959.469970703125,16.989999771118164,-13965.50048828125,13823.599853515625,2.5,-0.3999999910593033,0.19999999552965164,-1966.300048828125,255.0,5.0,,-0.009583208402086454,0.853356915041405,-2.459851407190245e-05,True,195.3409288134626,True,16,False,18,
86,5788,158,False,False,1,2936.224353629351,926.0999755859375,2203.929931640625,755.5900268554688,-13197.60009765625,17133.800048828125,-2425.5999755859375,2398.2000732421875,-4316.000061035156,3408.800048828125,1.0,-0.04773101180182171,1.5600797663808093,3.06605516012947,76561198355729697,EgorTerl,3.0,1081.6700439453125,2071.52001953125,702.6699829101562,-3730.5999755859375,15937.39990234375,1219.1000366210938,-389.90001678466797,-4769.5001220703125,-2276.1000061035156,255.0,128.0,,-0.3305569619338062,1.3952264487936805,-2.2241961176889187,True,10,6,151.53802142348343,True,16,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,2284.68994140625,2546.090087890625,17.049999237060547,-693.7000274658203,13466.099853515625,3.3000001311302185,1.1999999731779099,-2.0000000298023224,1943.3000183105469,255.0,243.0,False,-0.016802432302074864,1.4921416028012255,0.00027173737823251354,True,75.0,False,6,18,12,,enpitsu,76561198039309853,26.0,324.5799865722656,4337.2001953125,17.040000915527344,-530.8000183105469,-6226.500244140625,3.700000047683716,-0.5000000074505806,-0.0,0.0,255.0,0.0,False,-0.01667794756967388,-1.4857169435687307,2.2224682325687866e-07,True,10,230.64637399232515,True,10,False,,games5425898691,bf81d8692db,19.0,719.7100219726562,1432.1600341796875,103.02999877929688,-9655.30029296875,20670.90087890625,-140.6999969482422,-4475.7000732421875,-3196.400146484375,8.799999952316284,255.0,128.0,,1.24640853846799,-2.4670678577315037,2.878690527350142,True,113.0,False,18,False,20,
87,5824,159,False,False,0,9600.16196820371,737.780029296875,-4320.1201171875,193.14999389648438,17150.899658203125,-17015.999755859375,6942.80029296875,51.19999885559082,-2024.7999572753906,1827.7999877929688,0.0,0.8505251139369506,-1.1840456178659549,2.2931151729824495,bf81d8692db,games5425898691,19.0,624.7000122070312,-4232.89013671875,85.73999786376953,14280.699462890625,-16556.400146484375,6449.000244140625,-280.2000045776367,-995.0,1182.9000091552734,255.0,128.0,,0.00774711806136832,-0.49156885290004737,0.009486528597790027,True,18,3,119.0,False,22,,76561198039309853,enpitsu,26.0,15.729999542236328,-3651.72998046875,17.040000915527344,2186.699981689453,907.7999877929688,3.8999998569488525,-0.5999999865889549,-0.19999999552965164,-2.0999999344348907,255.0,0.0,False,0.016858544368088417,0.39285628325696814,5.9869536660577264e-05,True,214.0,False,False,10,10,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,-703.9000244140625,-2822.590087890625,57.13999938964844,18682.2998046875,5787.5,3220.4998779296875,-224.20000076293945,785.4000091552734,1075.1000213623047,255.0,221.0,False,0.04762189464643767,0.35166776380679304,0.0035352378657878742,True,12,15.46046432628428,True,20,6,,EgorTerl,76561198355729697,3.0,-600.1300048828125,-4251.56982421875,274.8900146484375,3875.7998657226562,-17037.5,-7340.7000732421875,-3873.0999755859375,-2986.099853515625,-573.4000015258789,0.0,128.0,,0.7082113566018312,-1.3891445461455902,0.00010289398879650212,True,145.0,False,10,6,16,
88,5837,160,False,False,0,10416.564040980109,1500.5400390625,-4997.1298828125,436.05999755859375,11602.60009765625,10067.100219726562,2742.3001098632812,1440.0999450683594,-915.1999664306641,-5752.19970703125,0.0,0.13281890362427107,-0.29888351383750994,2.9302379696764245,bf81d8692db,games5425898691,19.0,1237.280029296875,-4938.60009765625,300.5,14544.89990234375,-16636.500244140625,3723.2000732421875,-344.90001678466797,-245.49999237060547,1425.7000732421875,255.0,255.0,,-0.23834310886831714,-0.10060213764169809,-0.0063264749427060195,True,18,4,119.0,False,22,,76561198039309853,enpitsu,26.0,162.74000549316406,-3635.35009765625,17.040000915527344,5278.2000732421875,-892.5,4.1999998688697815,0.19999999552965164,0.0,-2140.800018310547,255.0,128.0,False,0.0166488625633813,-0.12183571807080772,-5.88062545976925e-05,True,214.0,False,False,10,10,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,49.0099983215332,-2286.1201171875,98.86000061035156,18505.999755859375,13656.400146484375,-160.9000015258789,-5405.9002685546875,-197.80000686645508,993.1999969482422,255.0,142.0,False,0.3473347290960376,-0.3772434139878503,-2.8297234631486874,False,13,0.0,False,20,6,,EgorTerl,76561198355729697,3.0,-438.5799865722656,-5108.41015625,16.549999237060547,3126.099853515625,-16384.000244140625,99.0999984741211,55.999999046325684,12.599999904632568,1865.8999633789062,255.0,255.0,,0.0062988759356352115,-1.3360140566504133,-0.00012525046560072004,True,145.0,False,10,6,16,
89,5985,165,False,False,1,5592.602648756247,-3205.25,1337.77001953125,97.7300033569336,2450.399932861328,19156.400146484375,5684.1998291015625,2400.500030517578,2398.300018310547,-4948.2000732421875,1.0,-0.5470336330494345,2.09984600588605,1.9255477686815465,76561198355729697,EgorTerl,3.0,-3190.989990234375,1156.9200439453125,17.010000228881836,-13277.39990234375,13118.800048828125,2.0999999344348907,-1.1999999731779099,1.0999999940395355,-433.8999938964844,255.0,128.0,,-0.009594549176292565,0.8153417058194116,0.0001050951242512326,True,12,6,22.0,False,18,,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-1787.4200439453125,-1895.9000244140625,17.049999237060547,-2672.3001098632812,20145.400390625,2.5,0.09999999776482582,-0.0,11.90000057220459,255.0,128.0,False,-0.016790826420796875,1.437607676597644,1.1097202892517761e-05,True,253.0,False,6,22,16,,enpitsu,76561198039309853,26.0,-51.16999816894531,5978.2099609375,275.2699890136719,-502.20001220703125,-348.8999938964844,2660.0,1019.8000335693359,143.1999969482422,-295.10000228881836,128.0,128.0,,-1.451488303104178,2.5656125062484447,2.158677805818236,True,10,245.0,False,10,False,,games5425898691,bf81d8692db,19.0,-2715.719970703125,5084.47998046875,155.55999755859375,540.4000091552734,645.5000305175781,2687.0001220703125,1780.3999328613281,224.0999984741211,-456.5999984741211,0.0,128.0,,-1.299413856768781,-0.8587894715319154,-0.8546724656727874,True,119.0,False,18,4,22,
90,6023,167,False,False,0,9798.950681247892,2879.840087890625,-3902.260009765625,258.1499938964844,10528.199462890625,22688.798828125,4656.9000244140625,2919.89990234375,-3754.2001342773438,-3657.6998901367188,0.0,0.8234808048629202,-3.087091688624554,-3.135470751739739,bf81d8692db,games5425898691,19.0,2821.27001953125,-4040.8701171875,191.74000549316406,3894.8001098632812,13478.800048828125,1045.1000213623047,1590.8000183105469,2059.7999572753906,-4845.199890136719,255.0,128.0,,-0.32284030103693573,1.3201073097329263,0.27323993811220026,True,19,4,68.88481716443134,True,24,,76561198039309853,enpitsu,26.0,76.87999725341797,-5915.1201171875,100.37000274658203,-42.69999980926514,3131.4999389648438,-3019.4000244140625,1783.2000732421875,23.09999942779541,-4.600000083446503,128.0,128.0,,0.7686107529739108,1.5886034146019705,0.009868126410183493,True,245.0,False,False,10,10,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,1935.760009765625,542.6799926757812,17.049999237060547,140.50000190734863,-1725.5000305175781,2.5,0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,False,0.016516839239699113,-1.4894251765386617,-1.4855429563239337e-05,True,16,253.0,False,22,6,,EgorTerl,76561198355729697,3.0,3321.739990234375,-3387.330078125,116.02999877929688,-6886.400146484375,-18798.399658203125,3891.6000366210938,0.7999999821186066,0.7000000029802322,-148.00000190734863,128.0,0.0,,0.009786815335044994,-1.9525808958188662,5.915891032024916e-05,True,6.200137766458655,True,12,6,20,
91,6076,168,False,False,1,6631.828854548785,-3549.830078125,219.0500030517578,175.07000732421875,-7922.9998779296875,11354.49951171875,11027.900390625,4854.800109863281,3382.2000122070312,-995.5000305175781,1.0,0.686886338185228,1.862527335203329,-3.0967920726609943,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-3523.39990234375,105.98999786376953,104.62000274658203,-15618.900146484375,10185.0,1904.6000671386719,-5029.800109863281,-2019.1999816894531,-934.3000030517578,255.0,47.0,False,-0.6133318000404315,0.7335695571702376,0.2536774496839696,True,17,6,245.6051181336885,True,24,,76561198355729697,EgorTerl,3.0,-1208.219970703125,4749.52978515625,16.989999771118164,1549.9000549316406,-10666.300048828125,13.899999856948853,50.999999046325684,-73.29999923706055,-2578.9999389648438,255.0,0.0,False,-0.00801201061987075,-1.6283250420864546,-0.003372070456074486,True,6.0,False,6,20,14,,enpitsu,76561198039309853,26.0,-73.25,5648.47998046875,28.68000030517578,-0.09999999776482582,-2.7000001072883606,0.09999999776482582,-0.3999999910593033,-0.0,0.0,128.0,128.0,,-0.05632586348457429,-1.5833192633524547,0.0004977997386664348,True,10,245.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3421.25,875.0800170898438,78.19999694824219,1440.0,-20842.2998046875,4144.5001220703125,-1388.2000732421875,-65.39999961853027,-613.6999893188477,255.0,68.0,,0.08049054237157167,-1.5818091676272013,0.0013966827247742918,True,7.0,False,20,4,25,
92,6169,172,False,False,1,4395.907638517152,-2827.75,2803.830078125,361.67999267578125,12179.599609375,2925.2999877929688,9672.100219726562,-4647.900085449219,-2756.0000610351562,2607.7999877929688,1.0,0.3498551264737754,-2.4994958987625577,1.9700922021946865,f3e48c0d221e48c58decc959722f412a,simmigthebeast1,6.0,-2949.669921875,2809.43994140625,172.69000244140625,10160.800170898438,113.00000190734863,2928.800048828125,1715.0999450683594,-2051.9000244140625,-2632.39990234375,255.0,0.0,,0.4146918037668387,-2.4515980891772577,0.2563004059732922,True,19,6,202.0683354023964,True,26,,76561198355729697,EgorTerl,4.0,-3828.2099609375,1865.199951171875,15.680000305175781,10196.199951171875,-9265.0,-456.8000030517578,-399.70001220703125,-1465.3999328613281,2113.3999633789062,255.0,255.0,,-0.02630585915651312,-2.483407787135444,-0.027097108577466254,True,255.0,False,6,20,14,,enpitsu,76561198039309853,26.0,-136.72999572753906,5517.52978515625,23.520000457763672,4.900000095367432,-5.400000214576721,-1.0000000149011612,0.19999999552965164,-0.19999999552965164,-0.09999999776482582,,,,-0.048316785064079174,-0.9273336393594795,-0.023676885444043807,True,10,245.0,False,10,False,,games5425898691,bf81d8692db,19.0,-608.4400024414062,-3597.590087890625,68.0,22785.70068359375,876.9000244140625,-1678.0999755859375,-574.3999862670898,2526.9000244140625,131.70000076293945,255.0,222.0,,0.5529225425717682,2.9495761347452714,0.009863913387669438,True,7.0,False,24,4,28,
93,6250,175,False,False,0,8725.661126175768,-580.3499755859375,-3579.949951171875,342.45001220703125,1037.5,26473.60107421875,-10108.499755859375,-3761.400146484375,4641.7999267578125,-551.8999862670898,0.0,0.8332488671540454,1.9883638387906613,2.21999616899527,76561198039309853,enpitsu,26.0,-629.9099731445312,-3843.659912109375,371.05999755859375,-1208.7000274658203,17789.7998046875,2801.7999267578125,-3658.699951171875,2924.89990234375,2882.39990234375,255.0,0.0,False,-0.19451324885109061,1.7657180263939882,0.6958079215412266,True,11,False,170.0,False,12,,bf81d8692db,games5425898691,19.0,-3888.06005859375,-931.8900146484375,23.68000030517578,-5673.0999755859375,-21765.2001953125,1221.9000244140625,822.2000122070312,2283.3999633789062,1310.7000732421875,255.0,255.0,,-0.050862710770156895,-1.8155589959821428,-0.17192563681038633,True,255.0,False,4,28,24,,simmigthebeast1,f3e48c0d221e48c58decc959722f412a,6.0,-670.239990234375,-3516.9599609375,231.75999450683594,-14545.999755859375,-14719.100341796875,5482.9998779296875,-404.90001678466797,636.8000030517578,1216.8000030517578,255.0,255.0,,-0.1995144989033411,-2.242927239132761,-0.01632301151855303,True,20,140.37612888120842,True,28,8,,EgorTerl,76561198355729697,3.0,-1127.4200439453125,-315.5799865722656,17.010000228881836,-8562.80029296875,17690.30029296875,2.3999999463558197,-0.19999999552965164,0.0,-2005.2000427246094,255.0,0.0,,0.009571752876093707,1.9453836337089618,-2.63690550124969e-05,True,248.0,False,16,6,22,
