,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
73,5417,145,True,False,1,7632.97080407807,-267.0,-2403.85009765625,693.7999877929688,3169.4000244140625,23195.70068359375,10435.6005859375,226.10000610351562,2882.2000122070312,-1836.199951171875,1.0,0.6176317597407643,2.8463963606939866,-2.518730537500538,2171731167940764173,ellcryse29,11.0,-270.04998779296875,-2506.43994140625,526.1900024414062,-2025.8000183105469,18384.3994140625,5974.0997314453125,-1731.6000366210938,252.70000457763672,-239.40000534057617,236.0,21.0,False,1.103677251909575,1.440531704223823,0.06819879331066804,True,10,8,151.6729374982977,True,False,,5286497341037460591,STR_Valevlk,12.0,-315.8299865722656,-2711.110107421875,524.7999877929688,3122.0999145507812,22417.80029296875,4085.5999755859375,864.8000335693359,4626.300048828125,2845.7998657226562,255.0,208.0,,0.49773654718863763,2.184438044323107,-2.157630493474542,True,4.326898841447708,True,4,4,6,,enpitsu,76561198039309853,26.0,-2210.449951171875,-3888.35009765625,21.989999771118164,-6865.4998779296875,17332.80029296875,3002.5,-0.0,0.09999999776482582,-96.00000381469727,255.0,128.0,False,-0.016801214047091288,1.2029333255311156,8.35308863494337e-05,False,105.0,False,10,9,False,,games5425898691,bf81d8692db,24.0,-230.0800018310547,-1870.31005859375,520.3099975585938,1792.2000122070312,-22463.1005859375,4603.900146484375,3167.9998779296875,-59.20000076293945,185.49999237060547,255.0,108.0,,1.284432000615922,-1.7274649241813251,-0.023103260415632293,True,7,10,False,24.771294606629276,True,
74,5768,148,False,False,1,5193.277768234415,-13.09000015258789,26.90999984741211,106.63999938964844,-11735.799560546875,20588.40087890625,9797.39990234375,5237.80029296875,57.10000038146973,2926.099853515625,1.0,-0.0029627400751136702,-0.06939001542848793,-0.1243112113356228,2171731167940764173,ellcryse29,11.0,82.7300033569336,-247.6999969482422,47.34000015258789,-329.00001525878906,22879.29931640625,-2329.4000244140625,-1459.9000549316406,290.3000068664551,226.49999618530273,255.0,128.0,,-0.31423612671608897,1.5879245404053597,-0.2011581874600571,True,4,4,33.0,False,False,,5286497341037460591,STR_Valevlk,12.0,-2909.9599609375,-4255.0498046875,17.0,-4993.500061035156,-15944.7998046875,3.6000001430511475,-0.0,-0.0,3113.5000610351562,255.0,242.0,False,-0.009556154966755128,-1.529300054070657,9.931157291880994e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-11.720000267028809,525.3599853515625,77.33000183105469,-6991.500244140625,-21738.30078125,2739.8001098632812,2655.10009765625,-1764.2999267578125,-775.2999877929688,255.0,128.0,,-0.14432801699362838,-1.4537372184564323,0.010623223780685037,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,2920.0,4201.58984375,17.010000228881836,14524.69970703125,-3834.89990234375,2.3000000417232513,0.19999999552965164,-0.0,-1996.3999938964844,128.0,0.0,,-0.009634515145472863,-2.816770445848479,-2.0630985167068713e-05,True,False,False,False,255.0,False,40.0
75,5771,148,False,False,0,5447.360882686851,188.6199951171875,-198.2899932861328,251.61000061035156,20643.5009765625,6777.60009765625,17763.900146484375,4437.900085449219,-574.0999984741211,-3996.7999267578125,0.0,0.0004346299395725485,0.07689221021955109,-0.32657597929209514,76561198039309853,enpitsu,26.0,70.0199966430664,-343.9700012207031,97.62000274658203,6996.9000244140625,21789.69970703125,2179.7000122070312,-3127.3001098632812,4447.300109863281,-831.1000061035156,255.0,128.0,,0.5567299886446321,1.5122219475771774,0.4503632903731769,True,2,1,31.0,False,False,,bf81d8692db,games5425898691,24.0,-3035.929931640625,-4159.08984375,17.010000228881836,-13390.0,6116.199951171875,2.3000000417232513,0.0,0.09999999776482582,-2058.6000061035156,255.0,0.0,,0.009602577861987349,2.6474649740615996,-2.3948439675899918e-05,True,255.0,False,False,False,False,,ellcryse29,2171731167940764173,11.0,-70.4000015258789,-101.9800033569336,19.209999084472656,3854.7000122070312,-19080.50048828125,-834.0000152587891,-1592.7000427246094,-753.6000061035156,3196.300048828125,255.0,128.0,,0.028539762757973444,-1.11102155034983,0.006891014737993164,True,33.0,False,4,4,False,,STR_Valevlk,5286497341037460591,12.0,2937.860107421875,4387.58984375,17.0,1758.800048828125,15888.900146484375,1.899999976158142,0.0,-0.3999999910593033,3439.5001220703125,255.0,242.0,False,0.009544576493323062,1.8045932760737473,9.917149539846654e-05,True,False,False,False,245.60146238214227,True,
76,5858,152,False,False,0,5351.373069749159,3110.6201171875,1592.5799560546875,107.18000030517578,-7412.5,2777.6998901367188,8974.500122070312,-2012.7000427246094,-5371.099853515625,-1760.7000732421875,0.0,0.4887534783513392,-1.1124277429214111,-0.6745086584218948,76561198039309853,enpitsu,26.0,3397.800048828125,1437.77001953125,129.0800018310547,9842.7001953125,-9626.099853515625,2166.7999267578125,5434.89990234375,-767.5,-348.8999938964844,128.0,0.0,,0.029171889092164078,-0.1669579516694643,0.659154498359717,True,4,3,31.0,False,False,,bf81d8692db,games5425898691,24.0,939.2899780273438,-2544.919921875,17.010000228881836,18505.0,1350.5999755859375,2.3000000417232513,-0.29999999329447746,0.0,1961.9000244140625,255.0,255.0,,0.009608740065774161,0.14235627699336106,3.0659770669882815e-05,True,235.0,False,4,False,4,,ellcryse29,2171731167940764173,11.0,4077.449951171875,1241.0,333.04998779296875,-25.0,14293.699951171875,4436.099853515625,39.000000953674316,104.70000267028809,13.40000033378601,255.0,128.0,,-0.323064019872693,1.5656630989107787,-1.5755051199305274,True,255.0,False,4,4,False,,STR_Valevlk,5286497341037460591,12.0,2204.35009765625,3901.139892578125,17.0,205.49999237060547,-8069.89990234375,1.0999999940395355,-0.09999999776482582,2.199999988079071,-1275.6999969482422,255.0,76.0,False,0.009496837155706121,-1.523357498475751,-0.00013338288276092648,True,False,False,False,171.476412967969,True,
77,5896,153,False,False,1,7706.550527721905,-2091.110107421875,-1964.0899658203125,720.4000244140625,12476.500244140625,4128.800048828125,14390.799560546875,5262.2998046875,2691.0000610351562,-1032.6000213623047,1.0,0.5869688729823286,2.086853966131573,1.1889438826660155,5286497341037460591,STR_Valevlk,12.0,-2128.570068359375,-2013.530029296875,530.3800048828125,1251.9999694824219,17912.7001953125,6170.8001708984375,1587.1000671386719,580.099983215332,5233.900146484375,255.0,5.0,,1.2766037223492324,1.4666130283650336,-2.961680820695517,True,4,False,91.53789264155968,True,4,,2171731167940764173,ellcryse29,11.0,-4076.97998046875,-3173.219970703125,280.67999267578125,194.20000076293945,-12055.400390625,-8092.5,2048.8999938964844,-992.2000122070312,43.69999885559082,255.0,203.0,,-0.634479845461009,-1.5782588843988192,-1.5518519990635111,True,255.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-4053.989990234375,-228.63999938964844,315.94000244140625,-2050.800018310547,7121.199951171875,410.2000045776367,-2027.5,4110.0,-1388.6000061035156,255.0,0.0,,0.3120628108994375,1.147183111881508,1.3633396509531648,True,31.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,-1521.9599609375,456.45001220703125,17.010000228881836,12640.799560546875,-13317.5,2.3000000417232513,-0.0,-0.0,1985.3999328613281,255.0,255.0,,-0.00960100282783116,-2.4033037623997027,-1.8145521915531897e-05,True,4,4,False,196.0,False,
78,5973,156,False,True,0,4277.5628488069415,-703.739990234375,866.760009765625,621.0499877929688,305.6999969482422,19619.200439453125,3368.2000732421875,5001.499938964844,2612.5,-2039.2999267578125,0.0,0.7445952940389401,0.98194956265749,-0.9233691221956098,bf81d8692db,games5425898691,24.0,-739.4500122070312,763.27001953125,492.1199951171875,-6061.199951171875,10224.500122070312,2806.300048828125,-5082.099914550781,-1234.8999786376953,1701.7999267578125,255.0,38.0,,-0.1630912471130504,2.3657930597786847,0.16699937525772465,True,6,5,117.68800837250164,True,False,,76561198039309853,enpitsu,26.0,3307.6201171875,-3738.590087890625,17.049999237060547,-5752.39990234375,-18823.199462890625,2.800000011920929,1.7000000178813934,6.000000238418579,-494.1999816894531,255.0,0.0,,0.01678125773788963,-1.8633493665338077,-5.078524773441894e-05,True,0.0,False,4,False,4,,ellcryse29,2171731167940764173,12.0,848.010009765625,4341.990234375,18.649999618530273,-14020.50048828125,1474.4999694824219,2.199999988079071,0.0,-0.09999999776482582,75.99999904632568,255.0,128.0,,0.005956809479620288,3.044366290847457,-1.4347362731820797e-05,True,255.0,False,4,4,False,,STR_Valevlk,5286497341037460591,12.0,2237.659912109375,-1547.7099609375,11.210000038146973,1150.8000183105469,-5213.699951171875,753.8999938964844,367.5,-668.7000274658203,-369.1999816894531,255.0,25.0,False,-0.020310297636534535,2.6443821741675615,0.04040869229351126,True,False,4,4,0.0,False,
79,6017,157,False,False,1,9036.113413604353,677.8599853515625,-3893.47998046875,339.2900085449219,14856.400146484375,17631.8994140625,6187.5,1521.3999938964844,-4227.5,-3976.4999389648438,1.0,-0.00831105271925667,0.00038394709641537003,1.990221806494959,2171731167940764173,ellcryse29,12.0,571.6500244140625,-4077.780029296875,229.55999755859375,7900.3997802734375,10826.700439453125,2834.4000244140625,-2941.199951171875,-169.89999771118164,805.5000305175781,208.0,193.0,,0.5075868607591528,2.0765004360041486,-0.23271405985674193,True,6,5,214.26871383061973,True,False,,5286497341037460591,STR_Valevlk,12.0,-1427.0999755859375,613.780029296875,84.94000244140625,8392.999877929688,-10440.699462890625,-143.99999618530273,4440.400085449219,-3124.5999145507812,876.8000030517578,255.0,68.0,False,0.762723136401449,-2.56318200477236,-1.5796690012626171,True,0.0,False,3,4,6,,enpitsu,76561198039309853,26.0,-1375.7099609375,3720.419921875,17.049999237060547,8676.500244140625,-13508.299560546875,2.5,-0.3999999910593033,0.5000000074505806,-3.3000001311302185,255.0,255.0,,-0.01678365411681805,-2.141312450131373,5.596503385633577e-05,True,255.0,False,4,4,False,,games5425898691,bf81d8692db,24.0,1923.81005859375,-2469.2900390625,191.67999267578125,8002.0001220703125,-11324.300537109375,-6191.300048828125,684.3000030517578,253.60000610351562,-272.00000762939453,255.0,128.0,,-0.03403634987884308,-1.952116351359833,-0.3447329872107038,True,6,6,False,105.0,False,
80,6148,162,False,False,0,8136.6450798008555,-3966.090087890625,-2395.219970703125,169.8000030517578,2817.7999877929688,10091.500244140625,6110.2001953125,1343.9999389648438,2196.199951171875,-5419.4000244140625,0.0,0.6267543766911415,-1.2470641539872236,-2.2788921304978835,76561198039309853,enpitsu,26.0,-3937.530029296875,-2541.280029296875,68.69999694824219,-5019.700012207031,810.4000091552734,2942.39990234375,-869.0000152587891,935.1000213623047,-1145.1000213623047,,0.0,,-0.38014004933158774,2.6016767708663178,0.1649151205798182,True,6,5,217.0,False,False,,bf81d8692db,games5425898691,24.0,-3803.550048828125,-1626.5999755859375,16.40999984741211,-755.0,-17429.69970703125,58.60000133514404,-69.40000057220459,115.69999694824219,-1418.8999938964844,255.0,0.0,,0.012525608398537365,-1.6395069266116484,0.00017259377589073026,True,110.0,False,6,False,6,,ellcryse29,2171731167940764173,12.0,-3968.39990234375,-1826.6199951171875,58.7400016784668,-1795.7000732421875,-17846.400146484375,1259.7000122070312,-665.5000305175781,765.8999633789062,-1131.2000274658203,255.0,12.0,,-0.08443550321643435,-1.6863626991131762,-0.5705818826110015,True,123.0,False,8,6,False,,STR_Valevlk,5286497341037460591,12.0,-4078.989990234375,-335.1700134277344,672.260009765625,3.100000023841858,4928.0999755859375,3072.2000122070312,-2276.999969482422,0.0,0.0,255.0,0.0,,-0.6251515547065569,1.5824920805939928,1.5639509370389668,True,6,8,4,255.0,False,
81,6202,164,False,True,1,5293.789586855794,3422.3701171875,487.94000244140625,100.12999725341797,-16783.199462890625,22665.0,-1878.3000183105469,-1925.2000427246094,-3432.6998901367188,4528.699951171875,1.0,-0.3330323857189549,0.41120314952496034,-2.163488708767947,5286497341037460591,STR_Valevlk,12.0,3524.56005859375,316.57000732421875,64.18000030517578,-4530.899963378906,17322.900390625,2934.7000122070312,-4783.2000732421875,2700.0,-283.700008392334,255.0,110.0,,-0.09585905275528547,1.0171281995120363,0.1939299404098156,True,10,7,208.2336602518635,True,4,,2171731167940764173,ellcryse29,12.0,2629.169921875,2290.18994140625,18.649999618530273,-11691.199951171875,-6356.400146484375,2.199999988079071,0.5000000074505806,0.29999999329447746,245.30000686645508,255.0,128.0,False,-0.005974675539678532,-0.5193686974996251,-7.046959889090018e-05,True,123.0,False,6,False,8,,enpitsu,76561198039309853,26.0,3554.2900390625,4458.5,284.25,-4028.800048828125,4925.799865722656,-2517.2999572753906,-35.999999046325684,-1176.6000366210938,-1476.4999389648438,128.0,0.0,,0.10057144042609553,-2.703418711556781,1.7053958624034153,True,217.0,False,6,6,False,,games5425898691,bf81d8692db,24.0,2488.27001953125,2666.22998046875,17.020000457763672,-527.7000045776367,-12889.300537109375,0.7999999821186066,-0.0,4.000000059604645,1356.6999816894531,255.0,131.0,,-0.00956287131662862,-1.603346842724821,-0.00011904425947536491,True,6,6,False,110.0,False,
82,6218,165,False,False,0,7026.005087407313,-2520.219970703125,-1695.68994140625,108.52999877929688,-5282.1002197265625,11136.700439453125,13011.8994140625,4779.200134277344,2424.600067138672,2698.2000732421875,0.0,-0.8261828414665705,2.826571585314917,-0.5279895594477714,bf81d8692db,games5425898691,24.0,-2449.949951171875,-1828.969970703125,15.0600004196167,5297.0001220703125,11132.5,-1625.8999633789062,356.50001525878906,4575.799865722656,-3030.5999755859375,255.0,255.0,,0.018304583265138785,1.3038687345485676,0.04153332738872011,True,6,6,99.0,False,False,,76561198039309853,enpitsu,26.0,-3403.679931640625,-4612.27001953125,180.6999969482422,-1353.5000610351562,1110.8999633789062,441.6999816894531,-577.2000122070312,-287.39999771118164,-127.89999961853027,255.0,0.0,True,-0.48291435772934754,2.5201500970203234,1.1805781689847001,True,217.0,False,6,False,6,,ellcryse29,2171731167940764173,12.0,-1963.3800048828125,-1900.2099609375,18.649999618530273,12132.19970703125,7177.9998779296875,2.199999988079071,0.29999999329447746,0.0,0.0,255.0,128.0,False,0.005980730944963193,0.534265159888789,-4.678110646433978e-05,True,123.0,False,8,6,False,,STR_Valevlk,5286497341037460591,12.0,-3201.300048828125,-1233.3800048828125,85.58000183105469,7911.300048828125,-17652.7001953125,-58.29999923706055,3439.5999145507812,-4102.900085449219,1258.6000061035156,255.0,137.0,,-0.4186623076250453,-0.7794180219120336,-2.0587138059770127,True,7,10,4,158.0006108335269,True,
83,6328,169,False,False,0,3998.5197011095174,-3683.280029296875,2273.080078125,121.88999938964844,16197.39990234375,3042.7999877929688,-1987.5999450683594,5507.19970703125,-2335.0999450683594,-465.9000015258789,0.0,0.027793907823350394,2.1436969566027546,-0.17230000853205485,bf81d8692db,games5425898691,24.0,-3805.590087890625,2309.2099609375,13.180000305175781,11137.60009765625,10061.900024414062,-393.3000183105469,11.59999966621399,993.0000305175781,-558.4999847412109,255.0,0.0,,0.048717339873856784,0.6485855144288549,0.03867947847640898,True,6,6,74.64097192979627,True,False,,76561198039309853,enpitsu,26.0,-1975.52001953125,163.1699981689453,17.049999237060547,5934.69970703125,16561.700439453125,3.0000001192092896,0.5999999865889549,1.0999999940395355,-1722.7000427246094,255.0,0.0,False,0.016877534949392176,1.186190708740666,-0.00018487839393385413,True,216.0,False,8,False,8,,ellcryse29,2171731167940764173,12.0,-14.9399995803833,4294.8701171875,18.649999618530273,-10943.199462890625,12173.299560546875,2.199999988079071,0.0,-0.3999999910593033,2015.3999328613281,222.0,255.0,False,0.005947870391986651,2.3715227977546998,4.018542921087463e-05,True,185.0,False,10,8,False,,STR_Valevlk,5286497341037460591,12.0,-3157.27001953125,2676.590087890625,17.010000228881836,-5213.3001708984375,19856.99951171875,1.899999976158142,0.0,0.29999999329447746,-330.8000183105469,255.0,128.0,False,0.009564948938970192,1.7990325665553861,9.797891541655045e-05,False,10,12,4,27.0,False,
84,6344,169,False,False,0,3338.1896832024513,-2818.360107421875,2410.889892578125,104.86000061035156,20525.2001953125,-2852.60009765625,1162.5,-124.39999580383301,963.8999938964844,4892.300109863281,0.0,-0.9758994422309926,-1.3352543975043647,2.4510465735587594,bf81d8692db,games5425898691,24.0,-3062.81005859375,2499.2099609375,17.010000228881836,14924.7998046875,-3647.9000854492188,0.9000000357627869,1.0999999940395355,-0.5000000074505806,-1790.0,255.0,49.0,,0.009622052430991259,-0.30892366900271195,4.695566911394685e-05,True,6,6,80.59621493021648,True,False,,76561198039309853,enpitsu,26.0,-1298.6400146484375,778.3200073242188,17.049999237060547,14134.000244140625,7420.7000732421875,3.0000001192092896,-2.199999988079071,-1.0000000149011612,1642.2000122070312,255.0,128.0,False,0.016763217805695854,0.5033838968074452,0.00033891223657753585,True,216.0,False,8,False,8,,ellcryse29,2171731167940764173,12.0,-730.3099975585938,4532.58984375,18.649999618530273,-14410.699462890625,-2978.3999633789062,2.199999988079071,-0.29999999329447746,0.0,2078.000030517578,225.0,255.0,False,0.005964652546736893,-2.8717176047017356,-2.3200834226105006e-05,True,185.0,False,10,8,False,,STR_Valevlk,5286497341037460591,12.0,-3189.25,3869.419921875,17.010000228881836,3264.5001220703125,19857.19970703125,2.0999999344348907,0.0,0.0,-1771.300048828125,255.0,0.0,True,0.009561985573452702,1.367000162565369,-0.00016479969168925484,True,10,12,4,27.0,False,
85,6384,171,False,False,0,3206.680574231832,-94.93000030517578,2034.989990234375,93.1500015258789,16850.0,-2306.699981689453,0.0,661.2000274658203,5407.60009765625,2513.9999389648438,0.0,-0.10211911455066376,0.9515169885263165,1.8351092327530434,76561198039309853,enpitsu,26.0,-16.40999984741211,1828.0799560546875,70.04000091552734,-2772.3001098632812,13692.80029296875,2946.400146484375,-4498.299865722656,-1568.0000305175781,2010.8999633789062,255.0,0.0,False,0.13738749470057027,1.9597211193780915,0.007552837313263007,True,10,9,191.0,False,False,,bf81d8692db,games5425898691,24.0,-1649.27001953125,716.510009765625,17.010000228881836,8019.6002197265625,-13108.00048828125,1.899999976158142,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,0.009579923013590813,-1.0217493817829422,6.652793983839204e-05,True,106.0,False,6,False,6,,ellcryse29,2171731167940764173,12.0,-165.3000030517578,2502.6298828125,21.110000610351562,20877.5,-9189.600219726562,2945.8999633789062,-1.0000000149011612,0.3999999910593033,-1203.1999969482422,255.0,0.0,False,0.005974893878095848,-0.4163268731766276,-0.00029711555901020014,True,77.0,False,11,8,False,,STR_Valevlk,5286497341037460591,12.0,-704.5700073242188,4113.10986328125,17.010000228881836,20502.2998046875,-6347.7001953125,1.8000000715255737,-0.19999999552965164,-0.09999999776482582,-0.09999999776482582,255.0,128.0,False,0.009589126240857514,-0.3002673635679036,1.7150265367762842e-05,True,10,12,4,202.0,False,
86,6388,171,False,False,1,7505.946182535612,8.729999542236328,-2313.320068359375,145.5399932861328,3678.900146484375,1276.500015258789,13210.699462890625,2991.7001342773438,390.6999969482422,-5186.199951171875,1.0,-0.2507568451416686,-0.5318415162152883,2.3656790640687837,2171731167940764173,ellcryse29,12.0,-6.789999961853027,-2422.429931640625,47.720001220703125,-20553.40087890625,9730.10009765625,3446.4999389648438,31.80000066757202,46.30000114440918,-1812.4000549316406,255.0,0.0,False,-0.004843128202056214,0.543914848341373,-0.0005272933981485678,True,12,8,77.0,False,False,,5286497341037460591,STR_Valevlk,12.0,363.760009765625,-4004.860107421875,17.010000228881836,-20228.499755859375,7067.8997802734375,2.0000000298023224,2.0999999344348907,-0.29999999329447746,-1188.7999725341797,255.0,31.0,False,-0.009576738955611007,0.34826576028374134,-0.00014546756107636038,True,202.0,False,10,4,12,,enpitsu,76561198039309853,26.0,43.0099983215332,-2011.52001953125,97.98999786376953,1545.8000183105469,-11955.6005859375,496.8000030517578,5277.19970703125,1529.9000549316406,243.99999618530273,255.0,0.0,False,-1.1968808801583921,-1.9972760006456423,0.20545541633519582,True,191.0,False,10,9,False,,games5425898691,bf81d8692db,24.0,1529.030029296875,-519.9500122070312,17.010000228881836,-8019.6002197265625,13108.00048828125,1.899999976158142,0.19999999552965164,-0.7000000029802322,0.0,255.0,128.0,,-0.009579923013590813,1.0217493817829422,6.652793983839204e-05,True,6,6,False,106.0,False,
87,6471,174,False,False,1,7082.605404122723,1082.0999755859375,-1940.1600341796875,1062.1099853515625,7371.500244140625,11489.69970703125,6887.9998779296875,1094.5999908447266,-1202.7999877929688,-3862.60009765625,1.0,-0.07487272813030113,-1.0590033612466776,2.604222394710592,5286497341037460591,STR_Valevlk,12.0,990.2100219726562,-2045.06005859375,865.2999877929688,10523.399658203125,4772.300109863281,4694.200134277344,-324.1999816894531,544.3999862670898,5463.3001708984375,255.0,190.0,,0.9310936420939864,2.56033723532232,0.017301797600994588,True,14,10,110.20898937666288,True,6,,2171731167940764173,ellcryse29,12.0,-3863.77001953125,-958.5700073242188,21.440000534057617,6522.5,-11700.0,-893.7999725341797,403.6000061035156,-2519.600067138672,1556.6000366210938,255.0,148.0,False,-0.06602781869661858,-2.1690605821685094,-0.08181710929837972,True,255.0,False,10,False,12,,enpitsu,76561198039309853,26.0,-735.719970703125,-3636.5400390625,17.040000915527344,-1258.7999725341797,13017.099609375,3.8999998569488525,-0.0,-1.0000000149011612,-94.89999771118164,255.0,0.0,False,-0.01673430648658428,1.4852916047359166,0.00011258927604554558,True,203.0,False,10,10,False,,games5425898691,bf81d8692db,24.0,1767.18994140625,2007.6400146484375,17.010000228881836,5232.39990234375,12485.699462890625,2.0999999344348907,-0.7000000029802322,-1.2999999523162842,-288.799991607666,255.0,60.0,,-0.00955965555180581,1.96338612827975,-8.075019219270103e-05,True,6,6,False,137.0,False,
88,6540,176,False,False,0,6268.0021721716275,-2854.7099609375,-814.0999755859375,754.1099853515625,1784.7000122070312,15368.1005859375,17523.199462890625,5573.699951171875,-888.7999725341797,-2035.3999328613281,0.0,-0.08422069345311871,3.0531286821217285,1.834353205484697,bf81d8692db,games5425898691,24.0,-2873.080078125,-916.3300170898438,585.0900268554688,-92.39999771118164,18887.19970703125,5672.8997802734375,-5371.500244140625,10.399999618530273,980.5999755859375,255.0,128.0,,-0.8289474875635802,1.368420888749631,0.2361186491030704,True,8,7,72.95289455947056,True,False,,76561198039309853,enpitsu,26.0,26.219999313354492,244.22000122070312,17.040000915527344,356.5999984741211,-14051.600341796875,4.300000071525574,0.0,0.5999999865889549,-1454.9000549316406,255.0,0.0,False,0.01676631467664477,-1.5489231956733112,-0.0003049494210415358,True,233.0,False,10,False,10,,ellcryse29,2171731167940764173,12.0,917.47998046875,2730.699951171875,18.639999389648438,-13030.999755859375,5379.0997314453125,3.400000035762787,-0.19999999552965164,0.0,280.79999923706055,255.0,135.0,False,0.00595242797616624,2.7570297945641884,8.170493561690286e-07,True,255.0,False,12,10,False,,STR_Valevlk,5286497341037460591,12.0,-3135.8798828125,-158.60000610351562,492.5400085449219,-5130.7000732421875,-12066.400146484375,-5821.300048828125,-534.5999908447266,-878.1999969482422,2490.500030517578,255.0,135.0,,-0.7079602323700575,-0.35011702176346954,-1.1914819915060542,True,10,14,6,0.0,False,
89,6607,179,False,False,0,3201.2306385699476,-2560.300048828125,2405.409912109375,152.1699981689453,-16091.600341796875,19491.300048828125,12687.80029296875,-3796.9000244140625,3042.9000854492188,3510.4998779296875,0.0,-0.08692237403002864,2.969619821207202,0.19561205514368663,76561198039309853,enpitsu,26.0,-2362.2900390625,2222.840087890625,17.040000915527344,-14842.5,17407.5,4.1999998688697815,0.7000000029802322,-0.9000000357627869,1630.5999755859375,255.0,255.0,False,0.0167755252682305,2.3154298063846297,0.00022811946859522815,True,10,10,107.0,False,False,,bf81d8692db,games5425898691,24.0,-3378.260009765625,3445.219970703125,17.010000228881836,-9806.500244140625,14126.099853515625,2.199999988079071,-3.4999999403953552,5.5000001192092896,-965.9999847412109,255.0,128.0,,0.009610905935292815,2.1379542132614042,-0.0001473329334895147,True,58.0,False,8,False,8,,ellcryse29,2171731167940764173,11.0,-1675.93994140625,4032.68994140625,18.639999389648438,-8708.699951171875,7230.7000732421875,3.6000001430511475,-0.3999999910593033,0.09999999776482582,-2369.600067138672,255.0,29.0,False,0.005935941668434171,2.3911588836686333,-4.774443515000018e-05,True,255.0,False,12,10,False,,STR_Valevlk,5286497341037460591,12.0,-3510.4599609375,232.05999755859375,90.55000305175781,116.09999656677246,14160.50048828125,-158.69999885559082,189.79999542236328,5359.7998046875,-1219.000015258789,255.0,128.0,,0.15550191820224132,2.168253430068904,-2.975815597798097,True,11,16,6,255.0,False,
