,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
67,4949,155,False,False,0,8303.701086022505,3197.659912109375,-2084.5,335.45001220703125,-22724.49951171875,14142.5,11583.800048828125,2886.099853515625,1403.3000183105469,5069.599914550781,0.0,-0.96807880231167,2.120490545727752,2.3454637185497282,4117801545521651574,ryanmufc1234567,11.0,3354.739990234375,-2238.8798828125,155.8699951171875,-6635.4998779296875,21744.69970703125,3483.2998657226562,2489.7000122070312,-2661.7001342773438,-814.1999816894531,255.0,255.0,False,-0.5697769235870116,1.348114304636019,-0.006142598317546635,True,189.23292906053607,True,24,6,15,,9084190925535379069,FLIcKeD-_-R6,8.0,3768.43994140625,217.5399932861328,340.79998779296875,-5244.000244140625,-11166.300048828125,-11208.299560546875,-651.2000274658203,2263.000030517578,0.9000000357627869,255.0,0.0,False,0.20172157707680735,-1.5301082476551071,-0.728943908578371,True,229.0,False,22,False,20,,enpitsu,76561198039309853,25.0,2394.449951171875,4510.740234375,17.059999465942383,-17063.900146484375,1157.699966430664,2.5,0.09999999776482582,0.0,2033.8999938964844,255.0,255.0,False,0.01677269168148942,-3.1385011530516613,2.0532028517348198e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,20.0,3433.909912109375,-2316.280029296875,43.38999938964844,-12835.0,-2680.10009765625,3411.9000244140625,-855.5999755859375,208.79999160766602,-2034.2999267578125,128.0,15.0,,0.005604422369570738,-3.0812110531195813,0.014412789791229386,True,159.0,False,32,4,35,
68,5108,161,False,False,1,9386.717747720297,1611.47998046875,-4219.41015625,121.88999938964844,-8457.39990234375,11316.300048828125,7240.0,5210.0,-2277.7000427246094,1914.9000549316406,1.0,0.2827981579474656,-0.7623570675380094,0.6317222489679065,76561198039309853,enpitsu,25.0,1633.43994140625,-4369.81005859375,77.12000274658203,-1979.1999816894531,9012.80029296875,2254.7000122070312,-5446.199951171875,-756.9999694824219,121.09999656677246,255.0,255.0,False,-0.5328304350952898,1.36985758343404,0.00811743118453834,True,237.0,False,18,False,17,,bf81d8692db,games5425898691,20.0,-276.8599853515625,-4863.60009765625,17.020000457763672,12513.900146484375,691.3999938964844,1.5999999642372131,-0.0,-0.09999999776482582,2303.9999389648438,255.0,255.0,,-0.009570998641588859,3.0227004548942853,2.17157037109856e-06,True,129.0,False,38,4,36,,FLIcKeD-_-R6,9084190925535379069,7.0,1870.56005859375,-2325.760009765625,16.989999771118164,-1308.9999389648438,-7772.9998779296875,5.199999809265137,-0.5999999865889549,0.09999999776482582,0.0,128.0,128.0,False,-0.00970025147630821,-1.4039209924548988,2.922795066579685e-07,True,255.0,False,22,20,False,,ryanmufc1234567,4117801545521651574,11.0,985.6500244140625,59.22999954223633,17.010000228881836,8075.30029296875,-8553.300170898438,2.7000001072883606,-0.09999999776482582,-0.7999999821186066,-290.9000015258789,147.0,128.0,,-0.009646928870969936,-2.300474843501785,0.00012373204410292106,True,187.0,False,16,6,24,17.0
69,5157,163,False,False,1,7456.657536949482,164.2899932861328,-2280.669921875,371.3900146484375,-13703.199462890625,12295.899658203125,4664.2999267578125,5637.2998046875,-1466.6000366210938,1438.5000610351562,1.0,0.6017414340698307,1.4064287899689543,2.7330068199744018,bf81d8692db,games5425898691,20.0,228.6199951171875,-2391.159912109375,194.61000061035156,-4248.0999755859375,22469.09912109375,2467.7000427246094,-640.2999877929688,-952.6999664306641,-1132.5,255.0,212.0,,1.0452251721515624,1.5464865370731449,-0.07348237468657846,True,36.49035716825916,True,40,4,37,,76561198039309853,enpitsu,25.0,819.2999877929688,-3102.5,17.059999465942383,-11555.50048828125,-1216.8000030517578,1.899999976158142,-1.5999999642372131,0.19999999552965164,184.69999313354492,255.0,128.0,False,-0.0167531883353476,-0.12594173909544423,-0.00019233247016336235,True,224.34430119555483,True,18,False,18,,FLIcKeD-_-R6,9084190925535379069,8.0,279.7699890136719,-2116.280029296875,180.85000610351562,-11951.600341796875,5653.3001708984375,5150.10009765625,145.9000015258789,396.30001068115234,1253.7999725341797,255.0,128.0,False,0.15421045980105438,-0.13804579217994775,-0.03713435594122368,True,217.0,False,24,20,4,,ryanmufc1234567,4117801545521651574,11.0,224.5500030517578,-2028.739990234375,336.57000732421875,-16551.600341796875,-15657.900390625,3141.4999389648438,-2884.7000122070312,-866.8000030517578,4601.7999267578125,171.0,19.0,,0.9976344346804794,-1.456256969530516,2.644652819640569,True,121.11980232884808,True,17,6,26,
70,5158,163,False,False,0,3013.1061126687305,-91.79000091552734,2236.199951171875,390.82000732421875,21592.099609375,15244.200439453125,1139.4000244140625,-4986.199951171875,516.3999938964844,-3297.0001220703125,0.0,-0.8607464479953213,-1.2561863267792288,2.5497402224641323,4117801545521651574,ryanmufc1234567,11.0,-224.5500030517578,2028.739990234375,336.57000732421875,16551.600341796875,15657.900390625,3141.4999389648438,2884.7000122070312,866.8000030517578,4601.7999267578125,171.0,19.0,,-0.9976344346804794,1.456256969530516,2.644652819640569,True,118.0180990285771,True,26,6,17,,9084190925535379069,FLIcKeD-_-R6,8.0,-159.27999877929688,2055.85009765625,228.94000244140625,10961.300048828125,-19756.700439453125,4303.299865722656,5244.89990234375,900.8000183105469,-1388.6000061035156,255.0,128.0,False,-0.18805752844100265,0.19942778250988683,0.04895723887978109,True,217.0,False,24,4,20,,enpitsu,76561198039309853,25.0,-819.2999877929688,3102.5,17.059999465942383,11555.50048828125,1216.8000030517578,1.899999976158142,1.5999999642372131,-0.19999999552965164,184.69999313354492,255.0,255.0,False,0.0167531883353476,0.12594173909544423,-0.00019233247016336235,True,221.24259789528386,True,18,18,False,,games5425898691,bf81d8692db,20.0,-187.22000122070312,2171.06005859375,217.52999877929688,3430.7000732421875,-17829.7998046875,2097.2999572753906,-3588.5000610351562,-1753.3999633789062,3781.199951171875,255.0,242.0,,-0.7168673784080188,-1.6141745386696862,-0.4400298515029498,True,33.388653867988175,True,37,4,40,
71,5279,167,False,False,0,3785.626878405718,1800.4599609375,2482.919921875,370.2200012207031,-23505.50048828125,-4034.7000122070312,-2977.3001098632812,-2666.199951171875,-9.800000190734863,3385.7000732421875,0.0,-0.292440863666828,-0.6585887301279044,0.9728285216689365,4117801545521651574,ryanmufc1234567,12.0,1931.4200439453125,2436.699951171875,320.17999267578125,-16275.699462890625,-6057.80029296875,625.4999923706055,-4970.899963378906,-1698.9999389648438,-1628.800048828125,30.0,0.0,,-0.22848833751368455,3.1269476287142526,2.614590268010891,True,44.28633982135405,True,28,8,18,,9084190925535379069,FLIcKeD-_-R6,7.0,2069.429931640625,40.439998626708984,17.020000457763672,-14954.89990234375,6334.4000244140625,-1.2999999523162842,-1.0999999940395355,0.5999999865889549,-309.89999771118164,255.0,138.0,,0.009596064744855444,2.7029068553986373,0.0002761622005791173,True,167.21222372977965,True,24,4,20,,enpitsu,76561198039309853,25.0,1762.6800537109375,2654.0,160.97000122070312,1320.2999877929688,-22462.60009765625,2980.7000732421875,4387.300109863281,1632.4000549316406,69.29999828338623,255.0,255.0,,0.11417540415382146,-1.9137237188884444,-0.03590744987098337,True,49.0,False,20,19,False,,games5425898691,bf81d8692db,20.0,3930.60009765625,1501.3800048828125,36.7400016784668,-4818.800048828125,22380.50048828125,-1958.3000183105469,-838.0999755859375,1971.3999938964844,852.6000213623047,255.0,255.0,,0.10649719575408345,1.8050888651229364,-0.3976132103076565,True,195.0,False,38,4,40,
72,5380,171,False,False,0,4746.673886891491,-4000.860107421875,1549.6300048828125,455.9800109863281,4837.0001220703125,8469.199829101562,9338.800048828125,-900.8999633789062,-2803.900146484375,-3258.900146484375,0.0,-0.049441051813053465,1.7143890053573003,-0.20039407914562138,4117801545521651574,ryanmufc1234567,11.0,-4080.800048828125,1422.4100341796875,348.6600036621094,-36.600000858306885,3887.3001098632812,10141.400146484375,-2107.7000427246094,967.5,-1208.0999755859375,255.0,8.0,,-1.194533726025682,1.5213868682272045,1.6194370136131444,True,31.0,False,28,8,18,,9084190925535379069,FLIcKeD-_-R6,8.0,-4076.3798828125,1191.489990234375,231.38999938964844,-860.0,10935.2001953125,7018.3001708984375,313.799991607666,2544.7999572753906,459.00001525878906,255.0,128.0,,-0.6452803469361784,1.6593720600279256,1.3943045698415615,True,255.0,False,24,4,20,,enpitsu,76561198039309853,25.0,3605.010009765625,709.8200073242188,85.2699966430664,-3718.699951171875,22613.89892578125,-154.79999542236328,-5406.099853515625,-984.4000244140625,233.89999389648438,128.0,128.0,False,0.02095720288784107,-1.3915572961737372,3.0990332935966354,False,0.0,False,22,21,False,,games5425898691,bf81d8692db,20.0,641.4099731445312,5090.02978515625,17.0,-7249.5001220703125,3557.0001220703125,3.8999998569488525,-0.19999999552965164,0.19999999552965164,-91.99999809265137,255.0,128.0,,0.009537500025649353,2.678574176199659,4.079975343269564e-05,True,255.0,False,38,4,40,
73,5416,172,False,False,0,3530.5835101224066,-3381.39990234375,2632.449951171875,1100.3299560546875,9734.400024414062,15825.30029296875,1171.6999816894531,-960.1999664306641,-2745.8999633789062,-3440.7000732421875,0.0,-0.29823687977267666,2.11213400644568,0.12632011428600382,4117801545521651574,ryanmufc1234567,11.0,-3492.85009765625,2447.300048828125,1076.3599853515625,4136.700134277344,14669.599609375,3388.9999389648438,-4581.400146484375,-1195.1000213623047,-2798.599853515625,128.0,215.0,,-0.13634129259193223,1.0009888463750738,-0.6978131729473975,True,0.0,False,30,8,19,,9084190925535379069,FLIcKeD-_-R6,8.0,-3875.199951171875,2496.75,992.3499755859375,5758.3001708984375,11962.7001953125,995.8000183105469,-3067.60009765625,-3906.400146484375,-2362.100067138672,255.0,207.0,True,0.337729695594432,0.6300655752381064,0.9190739886885549,True,242.48196997950154,True,26,4,20,,enpitsu,76561198039309853,25.0,3200.550048828125,3719.75,17.059999465942383,-5015.299987792969,21592.80029296875,2.5999999046325684,0.0,-0.29999999329447746,2264.499969482422,255.0,255.0,False,0.01677759367744191,1.8828407953894677,0.000229404048901231,True,0.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,275.739990234375,5265.06005859375,17.0,5493.3001708984375,938.8999938964844,3.8999998569488525,-0.9000000357627869,3.8999998569488525,0.0,255.0,128.0,,0.009622051108930446,-2.9722772292126844,-1.184134043928638e-05,True,255.0,False,38,4,40,
74,5464,174,False,False,0,865.5571429136995,-1740.6099853515625,4950.72998046875,326.29998779296875,13930.999755859375,18319.300537109375,-13169.599609375,1036.6999816894531,-878.7000274658203,2659.89990234375,0.0,-0.5108665748192619,2.743353222277689,-0.9653726356596732,9084190925535379069,FLIcKeD-_-R6,7.0,-1796.3800048828125,4773.93994140625,440.1499938964844,12946.700439453125,10330.999755859375,-6481.7999267578125,-5091.9000244140625,2005.3999328613281,-547.7000045776367,220.0,128.0,True,0.6839882830668655,0.6673076670440831,2.5009078198605943,True,176.0,False,26,4,20,,4117801545521651574,ryanmufc1234567,11.0,-2839.3701171875,4934.02978515625,584.8300170898438,3668.599853515625,13994.000244140625,-8072.5,-2891.6000366210938,2559.2999267578125,-511.89998626708984,128.0,18.0,,0.8665068283472267,0.7255450198585478,1.393954344822615,True,0.0,False,30,8,20,,enpitsu,76561198039309853,25.0,315.0400085449219,4561.6298828125,17.059999465942383,-17028.900146484375,-1304.9000549316406,1.8000000715255737,-0.29999999329447746,0.19999999552965164,484.50000762939453,128.0,128.0,False,0.016817239170286297,-3.021683551547552,-0.00023898160728295077,True,31.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,-662.5399780273438,4995.1201171875,17.0,-10969.599609375,-8519.7998046875,1.5000000596046448,-0.5000000074505806,-0.9000000357627869,60.300002098083496,255.0,128.0,,0.009545381255292272,-2.473117898596118,-0.00010601130919087531,True,214.28887718467305,True,38,4,40,
75,5524,176,False,False,0,2131.4027758278917,-86.06999969482422,3168.47998046875,137.66000366210938,10340.50048828125,-5106.400146484375,-441.3999938964844,1559.1999816894531,2855.7998657226562,3111.7999267578125,0.0,-0.15585009249224646,-2.699884829397626,-0.8973059968424372,9084190925535379069,FLIcKeD-_-R6,7.0,-165.32000732421875,3132.72998046875,17.0,8539.89990234375,-9671.900024414062,4.099999964237213,-0.9000000357627869,1.0000000149011612,2023.699951171875,255.0,253.0,False,0.009573711666302153,-0.8162109564640371,0.00021574999932890123,True,105.0,False,26,4,20,,4117801545521651574,ryanmufc1234567,11.0,-2388.81005859375,2764.050048828125,17.020000457763672,12360.799560546875,-16288.900146484375,1.1999999731779099,0.7000000029802322,-0.9000000357627869,127.79999732971191,255.0,128.0,,0.009592307072137707,-0.9069550065155613,-0.00015578303711364874,True,188.0,False,30,8,20,,enpitsu,76561198039309853,25.0,-836.3499755859375,2470.02001953125,16.940000534057617,3200.10009765625,-5182.0001220703125,30.299999713897705,10.90000033378601,-4.900000095367432,-26.90000057220459,255.0,0.0,False,0.016554312871387963,2.133526524900211,0.0006470297571344568,True,16.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,-1997.3199462890625,2892.469970703125,17.0,13895.6005859375,-9087.000122070312,1.8000000715255737,0.0,0.0,2023.5000610351562,255.0,255.0,,0.009584817664427212,-0.5107476068814947,1.1157757095499298e-06,True,165.25354861444038,True,38,4,40,
76,5546,177,False,False,0,2702.881443440079,897.3300170898438,3117.739990234375,94.43000030517578,10951.600341796875,908.1999969482422,1197.5,615.6999969482422,5226.9000244140625,2880.7998657226562,0.0,1.2602060057870919,0.8497397006300809,-1.5578810513510952,9084190925535379069,FLIcKeD-_-R6,7.0,787.739990234375,2876.97998046875,16.989999771118164,14273.299560546875,-2850.2999877929688,4.699999988079071,2.5,-0.7999999821186066,548.8999938964844,255.0,186.0,,0.009625703349396615,-0.2038742125031347,0.00010538826666966903,True,84.0,False,26,4,20,,4117801545521651574,ryanmufc1234567,11.0,-1114.5999755859375,1671.56005859375,17.020000457763672,16113.199462890625,-12092.099609375,1.4000000059604645,0.0,0.0,508.4000015258789,236.0,158.0,,0.009611486246654559,-0.6326856067834981,3.832902430648593e-05,True,219.0,False,30,8,20,,enpitsu,76561198039309853,25.0,-774.7100219726562,2719.7099609375,17.049999237060547,4457.099914550781,7519.89990234375,3.700000047683716,0.0,0.09999999776482582,-2460.2999877929688,255.0,128.0,,0.01666834271546286,1.0074434296332295,-1.0175037137953398e-05,True,0.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,-329.95001220703125,2856.639892578125,17.0,21713.1005859375,7585.30029296875,1.5000000596046448,-3.6000001430511475,-1.2999999523162842,949.4999694824219,255.0,128.0,,0.00959828320515246,0.39527756003251086,-4.210229205885464e-05,True,137.09556135310925,True,38,4,40,
77,5560,177,False,False,0,3052.2763812389503,1434.780029296875,3169.25,101.5199966430664,5165.7000732421875,7345.9002685546875,3140.10009765625,685.5000305175781,2986.7999267578125,5158.3001708984375,0.0,-0.8586638293373999,-2.1011217248279186,-0.6246449721966106,9084190925535379069,FLIcKeD-_-R6,7.0,1454.510009765625,3010.2099609375,16.989999771118164,10772.2998046875,8143.2000732421875,5.5000001192092896,0.0,0.0,2987.0001220703125,255.0,252.0,True,0.00958156130518302,0.8504780982831437,9.295899324184795e-05,True,84.0,False,26,4,20,,4117801545521651574,ryanmufc1234567,11.0,-234.7100067138672,1200.4000244140625,17.020000457763672,18965.400390625,-6135.10009765625,1.4000000059604645,0.0,0.0,805.5999755859375,222.0,166.0,,0.009574925681342817,-0.28456255475603587,-3.6790168350941003e-06,True,219.0,False,30,8,20,,enpitsu,76561198039309853,25.0,-388.8800048828125,3034.18994140625,17.049999237060547,8943.599853515625,6725.2001953125,3.799999952316284,2.3999999463558197,1.5999999642372131,1341.1000061035156,255.0,255.0,,0.016700777034092482,0.6302972317154146,0.0003094342171331335,True,0.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,747.3499755859375,3259.60009765625,17.0,22685.10009765625,3792.6998901367188,1.5000000596046448,4.099999964237213,0.3999999910593033,-989.0000152587891,255.0,128.0,,0.009589495492110627,0.1098355819135417,1.3882662390077037e-05,True,93.21173328738067,True,38,4,40,
78,5570,178,False,False,0,3032.732887133626,1604.5899658203125,3424.0400390625,175.1199951171875,-3074.1000366210938,7173.3001708984375,4259.5001220703125,0.9000000357627869,4458.2000732421875,4015.4998779296875,0.0,-0.09785942268038511,0.20923995954455915,-1.304596005967793,9084190925535379069,FLIcKeD-_-R6,7.0,1729.02001953125,3371.280029296875,65.98999786376953,-2242.2000122070312,10391.99951171875,3218.699951171875,181.70000076293945,-4135.199890136719,2480.7000732421875,255.0,255.0,False,-0.016943161980331627,1.8366468183340336,-0.05502331704494614,True,84.0,False,28,4,21,,4117801545521651574,ryanmufc1234567,11.0,430.6600036621094,1082.68994140625,17.020000457763672,19710.6005859375,-1508.0000305175781,1.4000000059604645,0.3999999910593033,0.5000000074505806,167.80000686645508,178.0,134.0,,0.009546972877687776,-0.06534923655339425,-4.756790353412928e-05,True,250.0,False,30,8,20,,enpitsu,76561198039309853,25.0,-157.8699951171875,3349.840087890625,17.049999237060547,4452.200012207031,11184.89990234375,3.100000023841858,0.29999999329447746,0.7999999821186066,398.49998474121094,255.0,128.0,,0.01672478870586061,1.2305848364524314,-0.000248478771506223,True,0.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,1494.8399658203125,3318.68994140625,17.0,22953.60107421875,1459.2999267578125,1.5000000596046448,0.5999999865889549,0.19999999552965164,419.90001678466797,255.0,185.0,,0.009578201815860858,0.06689328928867445,8.837197038719892e-05,True,55.684774252676206,True,38,4,40,
79,5610,179,False,False,1,9803.99735322705,-1219.030029296875,-4433.14013671875,109.02999877929688,-27725.30029296875,844.0000152587891,1125.8000183105469,1662.5,1233.0999755859375,4675.899963378906,1.0,-0.36338283687789175,-2.553624620214771,0.18664553413429205,76561198039309853,enpitsu,25.0,-964.1199951171875,-4480.56005859375,67.75,-17542.80029296875,3206.7999267578125,3033.800048828125,-690.5999755859375,-2899.1000366210938,-349.0999984741211,255.0,128.0,,-0.09853839367901113,0.24262502748210107,0.0002149192097647901,True,0.0,False,24,False,23,,bf81d8692db,games5425898691,20.0,-2475.090087890625,-5104.91015625,302.17999267578125,17388.199462890625,218.99999618530273,1826.3999938964844,59.20000076293945,1838.2000732421875,-125.29999732971191,255.0,255.0,,0.06468912307013837,3.138689778848674,-1.5739307934663638,True,255.0,False,40,4,38,,FLIcKeD-_-R6,9084190925535379069,7.0,-1245.8599853515625,-4636.47021484375,17.010000228881836,8646.400146484375,171.90000534057617,3.1999999284744263,0.09999999776482582,-0.0,2476.0000610351562,255.0,243.0,False,-0.00952522685714244,3.0890243515393263,-3.223841746931989e-06,True,84.0,False,28,22,4,,ryanmufc1234567,4117801545521651574,11.0,-1799.3699951171875,-2078.780029296875,17.020000457763672,-1623.699951171875,-7161.6998291015625,1.4000000059604645,-0.3999999910593033,-2.0999999344348907,117.79999732971191,138.0,162.0,,-0.009580532042687216,-1.312929939479701,0.00019650563738134603,True,250.0,False,20,8,30,
80,5691,182,False,False,0,5772.08545937607,3987.6298828125,2063.1298828125,1152.300048828125,-6896.7999267578125,12105.799560546875,-2805.5999755859375,-5961.6998291015625,-293.1999969482422,-609.5999908447266,0.0,0.859936316463909,0.7033672154774584,0.877277388587401,4117801545521651574,ryanmufc1234567,11.0,4034.550048828125,1897.3900146484375,1154.6300048828125,-8483.200073242188,7743.800048828125,12331.600341796875,-2813.3999633789062,986.2999725341797,-2276.699981689453,255.0,229.0,,-1.0259408113870763,1.4735845071831843,-1.4979122614077338,True,134.0,False,32,8,21,,9084190925535379069,FLIcKeD-_-R6,8.0,3632.820068359375,313.5199890136719,17.010000228881836,14785.999755859375,-17406.600341796875,2.7000001072883606,0.09999999776482582,-0.5000000074505806,0.0,255.0,128.0,False,0.009615278853995438,-0.8666162368685881,-4.3698666764433854e-05,True,0.0,False,30,4,24,,enpitsu,76561198039309853,25.0,4078.93994140625,2875.449951171875,617.1199951171875,-2.0000000298023224,-12424.49951171875,3377.6998901367188,10.90000033378601,1.1999999731779099,-0.19999999552965164,255.0,128.0,,-0.2840050264908902,-1.5533679352587229,1.566022295264495,True,0.0,False,24,24,False,,games5425898691,bf81d8692db,20.0,185.7899932861328,4877.72021484375,16.989999771118164,10441.099853515625,2787.2000122070312,5.5000001192092896,-0.19999999552965164,0.0,-2382.7000427246094,255.0,0.0,,0.009525549838622685,0.2046232828780125,2.8933881960626095e-05,True,255.0,False,38,4,40,
81,5738,184,False,False,1,9922.215470261237,-2890.02001953125,-4031.5,266.6499938964844,-3805.0,12579.200439453125,16602.2998046875,3830.8999633789062,3984.1000366210938,-2334.600067138672,1.0,1.013268038602861,-2.032260627101237,1.5152993271072337,bf81d8692db,games5425898691,20.0,-2808.75,-4165.009765625,120.30000305175781,-21208.00048828125,8597.000122070312,1448.5000610351562,252.00000762939453,921.6000366210938,-1574.7999572753906,255.0,128.0,,0.4290018260125583,1.1246822068742786,0.17191602545604967,True,156.53577626905135,True,42,4,38,,76561198039309853,enpitsu,25.0,-3680.429931640625,-1599.56005859375,16.079999923706055,11037.2998046875,-7805.30029296875,192.60000228881836,44.40000057220459,292.90000915527344,-2103.800048828125,255.0,0.0,False,-0.0012920760003049122,-2.4778168903178632,0.008302321999142503,True,0.0,False,24,False,24,,FLIcKeD-_-R6,9084190925535379069,8.0,-3213.139892578125,583.9600219726562,17.040000915527344,-5138.2000732421875,-10529.69970703125,-1.4000000059604645,1.0000000149011612,2.3000000417232513,-222.00000762939453,255.0,128.0,False,-0.00955825356232241,-1.089256989805033,0.0002456293763277976,True,0.0,False,30,24,4,,ryanmufc1234567,4117801545521651574,11.0,-2711.68994140625,-2905.6201171875,982.1599731445312,7550.4998779296875,-6090.5999755859375,-6608.4002685546875,-265.40000915527344,-28.09999942779541,1825.8999633789062,245.0,128.0,,-0.08559958126224428,-1.160973162994051,0.10771000983047871,True,134.0,False,22,8,32,
82,5819,187,False,False,1,7697.885302990359,-3958.090087890625,-834.5499877929688,705.0,4000.2999877929688,12959.69970703125,-10608.1005859375,5085.199890136719,1954.7999572753906,-2513.699951171875,1.0,0.6418364717486851,0.581750322939177,-2.4648114278416307,bf81d8692db,games5425898691,20.0,-4078.97998046875,-981.7000122070312,709.3900146484375,-1.0000000149011612,14545.10009765625,-9981.099853515625,-146.70000076293945,-1.0000000149011612,0.19999999552965164,255.0,128.0,,-0.6042879769769944,1.5591247285261114,1.5775912547253026,True,63.385238860243106,True,42,4,38,,76561198039309853,enpitsu,25.0,-1699.9300537109375,-4636.89013671875,17.049999237060547,13394.89990234375,-4184.4000244140625,3.6000001430511475,-1.2999999523162842,0.29999999329447746,1881.199951171875,255.0,255.0,False,-0.016756524478817193,-2.8677252360565517,0.00023422857375688825,True,31.0,False,24,False,24,,FLIcKeD-_-R6,9084190925535379069,8.0,-3672.780029296875,1111.260009765625,102.94999694824219,-2841.4999389648438,16816.700439453125,207.5,-5450.30029296875,-736.9000244140625,-11.100000143051147,0.0,128.0,,1.3119250625796923,-1.697540421669332,0.007857381470390726,True,255.0,False,32,25,4,,ryanmufc1234567,4117801545521651574,11.0,349.6199951171875,-1073.5400390625,74.37000274658203,12296.800537109375,18623.900146484375,-1126.6000366210938,-2810.4000854492188,1885.3999328613281,-45.70000171661377,255.0,,,0.7637758118530553,2.148580003506577,-0.018932500449123747,True,14.0,False,24,8,34,
83,5833,187,False,False,1,7053.643661923899,-3749.300048828125,-168.02000427246094,103.1500015258789,4214.100036621094,7751.6998291015625,7843.499755859375,-5301.099853515625,2575.4000854492188,-1124.5999908447266,1.0,0.15077000176849023,-1.0903369439278054,0.07382097896301949,bf81d8692db,games5425898691,20.0,-3851.93994140625,-310.0299987792969,14.5,15323.1005859375,8010.5999755859375,-1951.6999816894531,-213.89999389648438,-5103.800048828125,1133.3999633789062,255.0,255.0,,-0.07169576931107711,2.6817261777152694,0.05397465027480487,True,63.0,False,44,4,38,,76561198039309853,enpitsu,25.0,-1037.6199951171875,-4419.93994140625,17.049999237060547,7233.800048828125,10896.8994140625,3.8999998569488525,-0.0,-0.0,2312.7000427246094,255.0,128.0,False,-0.01673373307456164,2.091600514625501,1.0274743339061228e-05,True,31.0,False,24,False,24,,FLIcKeD-_-R6,9084190925535379069,8.0,-3811.929931640625,1933.530029296875,95.58999633789062,-2825.7998657226562,16584.49951171875,-247.70000457763672,-1890.8000183105469,-4908.2000732421875,1607.5,0.0,129.0,,-0.6332757655161988,1.792676605878785,1.9242383227211717,True,255.0,False,32,26,4,,ryanmufc1234567,4117801545521651574,11.0,991.0399780273438,-133.41000366210938,16.959999084472656,14403.199462890625,17038.699951171875,18.09999942779541,7.300000190734863,-3.799999952316284,-1546.3999938964844,255.0,49.0,,-0.010063195294077017,2.3173917897782927,-0.00016406135231873502,True,14.0,False,24,8,34,
