,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
35,1677,54,False,False,0,10055.060110890976,1466.739990234375,-4633.52001953125,111.94000244140625,-5730.0,-20271.99951171875,6535.2001953125,-3932.9998779296875,3195.7998657226562,-1245.0,0.0,-0.24688710886515858,3.034447035992722,-2.093548616777979,76561198039309853,enpitsu,29.0,1306.93994140625,-4662.10986328125,78.37000274658203,3724.7000122070312,-1848.800048828125,2574.1000366210938,3517.60009765625,-2134.1000366210938,-3649.8001098632812,255.0,0.0,,-0.06714056005003853,0.23808545068825931,0.06417068646324561,True,14,9,False,121.0,False,,bf81d8692db,games5425898691,18.0,1622.75,-4958.0498046875,18.56999969482422,-12456.500244140625,1911.1000061035156,-243.50000381469727,1027.2000122070312,-51.10000133514404,-164.40000534057617,255.0,128.0,,0.022294200736868656,2.9571820576965195,0.06561888871627856,True,,False,24,False,18,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,12.0,1591.6700439453125,-4508.669921875,99.26000213623047,-6459.89990234375,-1363.8999938964844,2107.899932861328,1507.2000122070312,1594.4000244140625,5043.399963378906,255.0,255.0,True,0.10471617468938019,-2.6461805229898046,-0.7888329958924886,True,167.24042125927505,True,13,False,20,,[Angry] Perroquinho,76561198128727534,6.0,2198.64990234375,-4030.800048828125,19.479999542236328,-2788.900146484375,9223.599853515625,2959.4000244140625,0.19999999552965164,0.0,-2414.2999267578125,232.0,0.0,0.009542612861428908,1.8173611449694413,-1.6859987576528312e-05,True,18,0.0,False,4,21,,
36,1678,54,False,False,1,2437.9568896875726,-1500.5699462890625,4692.68994140625,133.52000427246094,-8023.0999755859375,26010.30029296875,7356.099853515625,2322.2000122070312,-698.7999725341797,-1249.5999908447266,1.0,0.22970602257935582,-2.8881923555460562,-2.0166695550557017,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,12.0,-1591.6700439453125,4508.669921875,99.26000213623047,6459.89990234375,1363.8999938964844,2107.899932861328,-1507.2000122070312,-1594.4000244140625,5043.399963378906,255.0,255.0,True,-0.10471617468938019,2.6461805229898046,-0.7888329958924886,True,20,13,False,164.05832250912985,True,,76561198128727534,[Angry] Perroquinho,6.0,-2198.64990234375,4030.800048828125,19.479999542236328,2788.900146484375,-9223.599853515625,2959.4000244140625,-0.19999999552965164,-0.0,-2414.2999267578125,232.0,0.0,,-0.009542612861428908,-1.8173611449694413,-1.6859987576528312e-05,True,0.0,False,21,4,18,,enpitsu,76561198039309853,29.0,-1306.93994140625,4662.10986328125,78.37000274658203,-3724.7000122070312,1848.800048828125,2574.1000366210938,-3517.60009765625,2134.1000366210938,-3649.8001098632812,255.0,0.0,,0.06714056005003853,-0.23808545068825931,0.06417068646324561,True,121.0,False,9,False,14,,games5425898691,bf81d8692db,18.0,-1496.97998046875,4936.3701171875,17.1299991607666,12680.0,-2336.1000061035156,-61.90000057220459,-284.20000076293945,-39.20000076293945,-17.799999713897705,255.0,128.0,-0.018585500009303205,-2.949615774111702,0.005749662905620768,True,18,,False,False,24,,
37,1794,59,False,False,0,6939.603819513929,3514.669921875,-217.6199951171875,103.5199966430664,-7887.60009765625,16066.199951171875,3337.5,685.5000305175781,1228.8999938964844,5832.60009765625,0.0,0.5669736015367379,0.18026235607022806,2.6377286553645627,76561198039309853,enpitsu,29.0,3653.639892578125,-303.29998779296875,16.450000762939453,847.5,21137.099609375,-110.9000015258789,98.00000190734863,2.0999999344348907,1133.0999755859375,255.0,128.0,,0.01123891858997123,1.5555329711514938,0.006048543857918125,True,14,10,False,0.0,False,,bf81d8692db,games5425898691,18.0,2136.489990234375,-724.8599853515625,17.0,-951.1000061035156,13702.5,3.6000001430511475,0.0,0.0,2212.100067138672,255.0,255.0,,0.00956589532827695,1.7070497135361713,1.0341096929497236e-05,True,92.0,False,24,False,18,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,17.0,2730.14990234375,653.5700073242188,70.51000213623047,180.6999969482422,22977.7001953125,-995.9999847412109,-1540.7000732421875,-2500.0999450683594,242.09999084472656,255.0,128.0,False,-0.13938588950310432,1.3219878237428557,0.574907737782746,True,37.0,False,18,False,24,,[Angry] Perroquinho,76561198128727534,6.0,3535.330078125,535.02001953125,17.0,-1636.3999938964844,-3044.1000366210938,0.9000000357627869,1.1999999731779099,2.800000011920929,1095.8999633789062,255.0,153.0,0.009516985900555431,-2.1321534010325904,9.892712088151162e-05,True,20,236.24903248202418,True,4,22,,False
38,1827,60,False,False,0,4943.8662605285135,2596.719970703125,1641.0400390625,120.3499984741211,-12918.599853515625,-684.8000335693359,7081.6998291015625,-2402.7999877929688,963.3999633789062,5412.7001953125,0.0,0.6327802571174197,0.6283127661492204,2.0163570172094696,76561198039309853,enpitsu,29.0,2769.780029296875,1712.3900146484375,19.520000457763672,-17612.39990234375,6650.3997802734375,2959.5999145507812,-0.29999999329447746,-0.5999999865889549,2018.2000732421875,128.0,128.0,,0.016824615313796327,2.8543414817034702,-1.8412946762445517e-05,True,16,10,False,0.0,False,,bf81d8692db,games5425898691,18.0,1017.25,299.54998779296875,17.0,-11865.400390625,7617.39990234375,3.3000001311302185,0.0,-0.5000000074505806,0.0,255.0,128.0,,0.009545626036372662,2.570885609822879,1.640479578099866e-05,True,92.0,False,24,False,18,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,17.0,3225.8701171875,3331.0,17.010000228881836,4501.199951171875,22489.7998046875,1.8000000715255737,0.0,0.0,683.3000183105469,255.0,169.0,False,0.009557763993572745,1.398232754591442,7.999115808056794e-06,True,9.0,False,18,False,24,,[Angry] Perroquinho,76561198128727534,6.0,3106.60009765625,-641.02001953125,100.44999694824219,-3747.6998901367188,-10957.099609375,-1888.0000305175781,2347.4000549316406,-1075.5999755859375,-1373.3999633789062,223.0,0.0,-0.4028123046281172,-1.7717543899016714,0.06682105853290354,True,22,232.0,False,4,24,,False
39,1875,62,False,True,0,3831.52350179429,409.7900085449219,1537.8499755859375,353.010009765625,-7333.0999755859375,22981.99951171875,2156.199951171875,818.7999725341797,-1290.2000427246094,5802.1002197265625,0.0,0.44889036661581055,-0.8459210103217215,2.945465159067484,bf81d8692db,games5425898691,18.0,387.6400146484375,1413.949951171875,260.510009765625,5359.7998046875,8916.599731445312,2195.7000732421875,-3268.9999389648438,1204.7000122070312,-262.90000915527344,255.0,254.0,,-0.2206894349257335,0.555590214601915,0.3636011899602278,True,26,19,False,54.36408589988626,True,,76561198039309853,enpitsu,29.0,862.0399780273438,1800.68994140625,17.049999237060547,1169.3000030517578,-9400.2001953125,2.5999999046325684,0.09999999776482582,-0.19999999552965164,492.00000762939453,255.0,0.0,,0.01667356298373792,-1.4052485104804793,-0.000270339559822674,True,0.0,False,16,False,10,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,17.0,945.5399780273438,4266.77978515625,17.010000228881836,-7743.699951171875,-3222.2000122070312,1.899999976158142,0.3999999910593033,-0.19999999552965164,-242.5,91.0,114.0,False,0.00987557973592613,-2.751704964134327,3.080496715206924e-05,True,255.0,False,18,False,24,,[Angry] Perroquinho,76561198128727534,6.0,2327.159912109375,351.3800048828125,17.010000228881836,-4359.2999267578125,16529.000244140625,1.899999976158142,-0.09999999776482582,-0.3999999910593033,0.0,225.0,128.0,0.009566234786281573,1.8286638347443636,3.2446433375883906e-05,True,22,169.0,False,4,24,,False
40,1906,63,False,False,1,9217.806580031322,411.4100036621094,-4065.06005859375,182.82000732421875,28134.89990234375,6052.5,-3713.800048828125,-1207.6000213623047,2031.300048828125,-3520.2999877929688,1.0,-0.39789213681989805,0.4202325994377535,3.0703647358636585,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,11.0,322.1000061035156,-4183.60009765625,154.7899932861328,18870.10009765625,-3009.1000366210938,-29.500000476837158,2584.2999267578125,3205.0,3305.0,255.0,162.0,True,-1.1789275849197562,-2.431551759693727,-0.862026554046466,True,26,19,False,230.06423229555932,True,,76561198128727534,[Angry] Perroquinho,6.0,-1843.4599609375,-2182.5,17.010000228881836,4746.400146484375,-16392.39990234375,2.199999988079071,1.0000000149011612,-3.1999999284744263,948.7000274658203,225.0,254.0,False,-0.009580299041943354,-1.85220407228529,0.00014717727829133945,True,230.0,False,24,4,22,,enpitsu,76561198039309853,29.0,-324.6400146484375,-864.3699951171875,17.049999237060547,12254.599609375,1598.8999938964844,3.1999999284744263,0.3999999910593033,-0.0,-2333.6000061035156,255.0,128.0,,-0.016731010796386114,3.070380122575782,-4.641584477691937e-05,True,0.0,False,10,False,16,,games5425898691,bf81d8692db,18.0,-1194.9599609375,-2507.159912109375,165.1699981689453,-7744.89990234375,-9900.399780273438,-3481.300048828125,1196.1000061035156,-55.10000228881836,1150.8000183105469,255.0,128.0,0.5685186799681395,-0.410714876220096,1.241709153499332,True,20,35.0,False,False,26,,
41,2051,68,False,False,0,3335.565481084628,-2602.419921875,2273.969970703125,126.68000030517578,13115.999755859375,27976.8994140625,9002.19970703125,1838.0999755859375,1133.7000274658203,-1772.8999328613281,0.0,0.7882762650959092,-1.33647267629346,2.715523617292534,76561198039309853,enpitsu,29.0,-2718.929931640625,1989.739990234375,43.290000915527344,1098.7000274658203,22700.70068359375,3387.60009765625,-310.9000015258789,14.800000190734863,-0.19999999552965164,255.0,128.0,False,0.02200289786446419,1.5223776049379523,1.664925865770227e-05,True,20,13,False,115.0,False,,bf81d8692db,games5425898691,18.0,3141.43994140625,-3715.929931640625,17.010000228881836,-1920.2999877929688,-19056.400146484375,2.199999988079071,0.0,0.19999999552965164,-1508.9999389648438,255.0,0.0,,0.009589071173940316,-1.6961144094035228,-0.00019647624353672286,True,0.0,False,28,False,22,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,10.0,-3601.9599609375,4045.27001953125,16.829999923706055,13294.599609375,17100.30029296875,43.69999885559082,13.999999761581421,82.89999961853027,-549.5999908447266,255.0,98.0,False,0.007346759105708068,0.8923786708953384,-0.004194200606356239,True,125.58771618720024,True,20,False,26,,[Angry] Perroquinho,76561198128727534,6.0,1196.260009765625,2612.25,17.010000228881836,9131.500244140625,9435.10009765625,2.3999999463558197,0.0,-0.09999999776482582,2249.9000549316406,223.0,254.0,0.009585162891172163,0.8679476988987519,1.237358144309336e-05,True,22,255.0,False,4,24,,
42,2114,70,False,False,1,8150.77305505047,264.9800109863281,-2986.31005859375,320.3900146484375,16629.300537109375,21608.30078125,-1949.7999572753906,2635.7998657226562,-955.1000213623047,-1163.0000305175781,1.0,0.11508320231702708,-2.844090925797779,1.3244477057481951,76561198128727534,[Angry] Perroquinho,6.0,50.529998779296875,-3153.72998046875,234.49000549316406,11731.800537109375,14431.99951171875,3352.9000854492188,-3032.5,2623.599853515625,1590.0999450683594,128.0,0.0,,0.5147534967725854,1.588068557094251,-0.11845840215699242,True,26,23,4,217.39200010094595,True,,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,680.5999755859375,-4782.66015625,17.31999969482422,-5266.199951171875,3036.0000610351562,-576.8999862670898,-222.99999237060547,-1379.1000366210938,542.7999877929688,255.0,76.0,False,-0.0183296669624826,0.4241872149491091,0.0307065814233051,True,111.0,False,28,False,20,,enpitsu,76561198039309853,29.0,1500.800048828125,-5102.93994140625,326.4200134277344,-10418.299560546875,2.3999999463558197,-6944.89990234375,-0.0,-2304.600067138672,0.09999999776482582,255.0,0.0,False,-0.6207316354068979,-0.02056050658099898,1.5827642036596572,True,115.0,False,14,False,20,,games5425898691,bf81d8692db,18.0,-1482.9200439453125,2313.14990234375,17.010000228881836,590.4999923706055,-22956.59912109375,2.0999999344348907,-0.0,0.29999999329447746,1132.6000213623047,255.0,216.0,-0.009588860010608699,-1.6191307208301529,0.0001707288136500351,True,22,158.0,False,False,28,,
43,2206,74,False,False,1,4027.578618406587,3967.110107421875,2534.300048828125,514.2999877929688,-3747.9000854492188,13128.299560546875,5096.9000244140625,-1657.7999877929688,658.4999847412109,495.99998474121094,1.0,0.7526186855808239,2.5810631946214815,-2.371499393895079,76561198128727534,[Angry] Perroquinho,6.0,4075.080078125,2412.7900390625,361.5199890136719,1276.2999725341797,14348.299560546875,4492.5,-19.500000476837158,-4141.199951171875,-3619.2999267578125,226.0,128.0,,0.7388086591905846,1.595715952773006,-1.2875796013027427,True,28,24,6,77.0,False,,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,100.4800033569336,-932.6400146484375,17.0,35.0,14095.699462890625,3.100000023841858,-0.0,0.19999999552965164,480.29998779296875,255.0,167.0,,-0.009559728396598648,1.572176524810999,8.495681625264462e-05,True,202.0,False,28,False,20,,enpitsu,76561198039309853,29.0,3526.260009765625,-1676.8800048828125,17.049999237060547,1132.5,21040.6005859375,2.5,-0.0,-0.7000000029802322,-423.10001373291016,255.0,,,-0.016767533651276006,1.6634629871642534,0.0002230885052684174,True,31.0,False,14,False,20,,games5425898691,bf81d8692db,18.0,-143.2100067138672,4050.72998046875,17.010000228881836,-17005.999755859375,5430.8001708984375,2.3000000417232513,-2.7000001072883606,-2.0999999344348907,-1708.800048828125,0.0,0.0,-0.009684766937042746,0.36020261717379687,-0.00014571179145379722,True,22,118.0,False,False,28,,
44,2250,75,False,False,1,2546.20972262097,3372.7099609375,4549.16015625,495.6499938964844,-8529.000244140625,3164.89990234375,-3511.099853515625,1189.5999908447266,-1888.3000183105469,-5569.4000244140625,1.0,-1.2271784603188478,-1.0806560547123076,0.07492248827434166,76561198128727534,[Angry] Perroquinho,6.0,3507.669921875,4489.72998046875,598.9199829101562,-16316.8994140625,11096.400146484375,-7567.39990234375,-1313.5000610351562,-1404.4999694824219,-259.3000030517578,226.0,254.0,,-0.45952080723636235,0.8028960642515179,-1.5764945244252992,True,30,24,6,2.0,False,,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,388.69000244140625,1808.8499755859375,17.0,7336.9000244140625,10191.300048828125,3.100000023841858,-0.5000000074505806,-0.19999999552965164,-263.0999946594238,0.0,128.0,,-0.009895231611475206,2.2261180174720896,0.00014176884995137384,True,176.0,False,28,False,20,,enpitsu,76561198039309853,29.0,3566.389892578125,1712.0899658203125,17.049999237060547,1139.4999694824219,22850.90087890625,2.5999999046325684,-0.0,-0.0,-8.700000047683716,255.0,128.0,,-0.01678279352164367,1.6215720238326834,1.2185040516972973e-06,True,0.0,False,14,False,20,,games5425898691,bf81d8692db,18.0,-253.82000732421875,5059.490234375,17.010000228881836,-2622.3001098632812,-329.70001220703125,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,-1.5000000596046448,0.0,128.0,-0.009774868077852017,3.016257360980934,5.661240621693861e-05,True,22,118.0,False,False,28,,
45,2267,76,False,False,1,1331.4560543098721,2222.469970703125,5024.8798828125,234.82000732421875,-12861.300048828125,-2393.2000732421875,6164.1998291015625,-2511.300048828125,-3190.7998657226562,-4417.099914550781,1.0,-0.47785970330217276,-2.36806471524622,2.9324032176154677,76561198128727534,[Angry] Perroquinho,6.0,2323.010009765625,4853.68994140625,425.75,-20801.79931640625,5779.6002197265625,-154.7000026702881,4186.9000244140625,-2769.1000366210938,2247.4000549316406,128.0,128.0,,0.07633088428469366,0.3322980182684166,1.1237975806538245,True,30,25,6,2.0,False,,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,764.219970703125,2340.030029296875,17.0,3935.10009765625,10068.499755859375,3.400000035762787,-0.09999999776482582,-0.5000000074505806,2051.6000366210938,255.0,227.0,,-0.009518204199156794,1.9132443468872409,0.00010397751140648119,True,176.0,False,28,False,20,,enpitsu,76561198039309853,29.0,3553.699951171875,3189.889892578125,17.049999237060547,-4034.1000366210938,22287.39990234375,2.5999999046325684,-0.0,0.5999999865889549,123.69999885559082,255.0,255.0,,-0.01677804661470844,1.3792753948340852,-8.227507076995689e-05,True,31.0,False,14,False,20,,games5425898691,bf81d8692db,18.0,-337.0400085449219,5059.47998046875,17.010000228881836,3540.1998901367188,928.6000061035156,2.3000000417232513,-3.1999999284744263,-0.9000000357627869,-194.69999313354492,255.0,27.0,-0.009491707043635602,2.8486353520959593,-0.00013199205795670223,True,22,118.0,False,False,28,,
46,2305,77,False,False,0,9838.285934773205,-514.0800170898438,-4690.8701171875,460.2799987792969,-5941.5997314453125,23225.90087890625,2480.399932861328,209.69999313354492,1476.3999938964844,-5811.6998291015625,0.0,-0.31472309654010927,0.7733771205721339,-2.4830660425853917,bf81d8692db,games5425898691,18.0,-445.05999755859375,-4799.60986328125,400.5,-6865.9002685546875,8420.399780273438,2969.2001342773438,-1919.2999267578125,-197.60000228881836,5150.3997802734375,255.0,135.0,,-0.11181725813858405,2.3507443456402073,0.7676581181798902,True,30,23,False,41.342451464745295,True,,76561198039309853,enpitsu,29.0,-1226.030029296875,-4804.7001953125,51.41999816894531,22626.0009765625,-2296.0000610351562,3433.5000610351562,-49.000000953674316,-620.2000045776367,213.70000839233398,0.0,0.0,,-0.0012464689854493711,-0.06800361077059008,-0.0006215453849684996,True,201.98620197337166,True,22,False,14,,Cheese 4 life,b30c9cc8e54b44fe9f087b2377e37385,10.0,-263.5899963378906,-3846.330078125,17.0,9492.100219726562,-4388.599853515625,4.000000059604645,-0.3999999910593033,0.0,3386.7999267578125,255.0,255.0,False,0.009530568250834,-0.12497810950708794,1.4474022352148318e-05,True,176.0,False,20,False,28,,[Angry] Perroquinho,76561198128727534,6.0,-858.280029296875,-4781.4501953125,17.010000228881836,3109.2999267578125,6796.6998291015625,2.5999999046325684,-1.5000000596046448,3.100000023841858,-2359.499969482422,224.0,0.0,0.009381132507614704,1.1364091558584657,-0.0001872497905376509,True,26,2.0,False,6,30,,
47,2411,81,False,False,1,8096.135323704824,2625.179931640625,-2769.320068359375,147.27000427246094,12389.200439453125,-16958.1005859375,661.6000366210938,-62.89999961853027,-1466.9000244140625,4302.5,1.0,-0.5245283191959109,0.6423140564616019,2.3871112481056844,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,2501.47998046875,-2704.56005859375,17.0,13376.800537109375,-16848.299560546875,3.3000001311302185,0.7999999821186066,-0.7999999821186066,-1187.3999786376953,255.0,41.0,False,-0.009557587226598422,-2.2233632652922783,-0.00022930872231377632,False,30,22,False,145.0,False,,76561198128727534,[Angry] Perroquinho,6.0,-1585.9300537109375,-623.1199951171875,79.22000122070312,-9729.600219726562,-19664.49951171875,-1407.4000549316406,2690.7998657226562,-1321.3999938964844,-16.00000023841858,224.0,128.0,,0.6552354470011068,-1.1185850885800805,-0.007079223854391923,False,0.0,False,34,6,30,,enpitsu,76561198039309853,29.0,-2794.2099609375,4230.4599609375,17.059999465942383,-8678.200073242188,-7077.1002197265625,2.0999999344348907,0.3999999910593033,0.3999999910593033,2743.0999755859375,255.0,255.0,False,-0.016729025126122225,-0.7967250864418395,0.00015146342512610433,True,199.0,False,14,False,22,,games5425898691,bf81d8692db,18.0,3610.14990234375,80.52999877929688,17.0,8248.499755859375,-17625.0,3.3000001311302185,-0.0,-0.3999999910593033,-331.6999816894531,255.0,128.0,-0.00960086583653949,-1.976968386850868,0.0001309456063224138,True,26,255.0,False,False,32,,
48,2426,82,False,False,1,9151.99020352485,3298.280029296875,-3691.080078125,95.19999694824219,11207.099609375,-15469.89990234375,1530.2999877929688,3238.5000610351562,1200.4000091552734,4302.5,1.0,-1.0564253186754131,-2.2657222833731376,3.0165888528725144,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,2990.419921875,-3685.68994140625,17.0,5888.800048828125,-20354.89990234375,3.1999999284744263,0.29999999329447746,-1.7000000178813934,-134.49999809265137,255.0,166.0,False,-0.009566089689994063,-1.8227461713682567,0.00012716257541139475,True,30,22,False,145.0,False,,76561198128727534,[Angry] Perroquinho,6.0,-2085.5400390625,-1644.81005859375,16.969999313354492,-9792.80029296875,-19728.800048828125,13.300000429153442,-4.1999998688697815,1.0999999940395355,-144.20000076293945,224.0,128.0,,-0.009844691980756416,-1.1027824675671063,6.2387001135204e-06,False,0.0,False,34,6,30,,enpitsu,76561198039309853,29.0,-2999.679931640625,3764.39990234375,17.059999465942383,3857.2000122070312,-7493.4002685546875,1.2999999523162842,-0.0,-0.19999999552965164,615.2000045776367,255.0,128.0,False,-0.016679795165665257,-2.1591339848945488,-0.00019230949657027564,True,255.0,False,14,False,22,,games5425898691,bf81d8692db,18.0,3992.1298828125,-909.5900268554688,72.26000213623047,5825.3997802734375,-21711.298828125,4866.499938964844,-345.09998321533203,-3376.300048828125,-609.5999908447266,255.0,128.0,0.21047933124306817,-1.8600920102412466,0.6377627798664917,True,26,211.1681632072695,True,False,32,,
49,2528,85,False,False,1,9787.409153800523,2755.570068359375,-4469.1298828125,127.70999908447266,-7237.19970703125,12110.30029296875,9977.899780273438,5582.9998779296875,1414.9000549316406,1681.300048828125,1.0,0.5813221232526427,0.5440956164924132,-1.716899704734059,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,2817.590087890625,-4620.490234375,40.29999923706055,-6118.900146484375,8650.0,3242.7999877929688,378.69998931884766,1839.2999267578125,-3192.2000122070312,255.0,128.0,,0.012747928433511234,1.040609407641341,0.023949092255692153,True,31,22,False,242.47704939175676,True,,76561198128727534,[Angry] Perroquinho,6.0,-70.41000366210938,-4983.3798828125,17.010000228881836,8468.599853515625,1077.5,2.3999999463558197,-1.0999999940395355,0.09999999776482582,2152.7999877929688,128.0,254.0,,-0.009626864605701488,2.9920740577556457,0.00010972036804966587,True,255.0,False,34,6,30,,enpitsu,76561198039309853,29.0,142.64999389648438,1059.3199462890625,17.059999465942383,6918.599853515625,11320.799560546875,1.1999999731779099,0.5000000074505806,1.0000000149011612,415.09998321533203,255.0,128.0,,-0.01674086530715101,2.078710405167329,-0.00027795713211568553,True,255.0,False,14,False,22,,games5425898691,bf81d8692db,18.0,2129.760009765625,-5102.990234375,1120.510009765625,-3768.3999633789062,2.7000001072883606,1415.2000427246094,-0.0,-2052.7999877929688,-0.3999999910593033,255.0,0.0,0.4752388145448578,-0.010722866021340633,1.5659034240142098,True,28,195.0,False,False,34,,
50,2612,88,False,False,1,6079.0973952999975,642.989990234375,-933.8300170898438,102.13999938964844,-4330.10009765625,6412.8997802734375,5847.5,-4877.699890136719,-3293.3999633789062,1166.6000366210938,1.0,0.03526935993039154,0.8036254714833898,-1.3634212782614805,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,325.5199890136719,-1144.1600341796875,125.7699966430664,-8798.900146484375,9939.89990234375,-4749.800109863281,-1754.6000671386719,2268.300018310547,-462.2999954223633,255.0,62.0,False,0.27601692895409613,1.043588722492677,-0.3930914567948076,True,32,22,False,101.0,False,,76561198128727534,[Angry] Perroquinho,6.0,-572.6199951171875,-4315.2001953125,17.010000228881836,10830.999755859375,-4243.699951171875,2.3999999463558197,-0.0,-0.0,2339.9000549316406,223.0,254.0,,-0.00956044096971078,-2.830036824383515,-1.0633246255683552e-05,True,239.0,False,34,6,30,,enpitsu,76561198039309853,29.0,204.5,4839.35009765625,17.059999465942383,-4697.799987792969,7557.9998779296875,1.7000000178813934,-0.19999999552965164,-0.09999999776482582,1642.8999328613281,128.0,128.0,True,-0.016763294565572948,-0.38279382095506825,-4.342534442729495e-05,True,255.0,False,14,False,22,,games5425898691,bf81d8692db,18.0,1498.9200439453125,-1935.9000244140625,16.989999771118164,3550.1998901367188,22652.39990234375,4.399999976158142,-0.0,-0.7000000029802322,-12.100000381469727,255.0,128.0,-0.009594845349298702,1.7278162603310374,7.168191633022347e-05,True,28,80.0,False,False,34,,
51,2661,90,False,False,1,5075.421045138668,-113.2699966430664,165.94000244140625,103.4000015258789,-2743.3999633789062,-1425.5999755859375,-557.5,-449.3000030517578,-1907.7000427246094,1442.2000122070312,1.0,1.2387380569339514,-2.0824089096127434,1.6639851115154167,b30c9cc8e54b44fe9f087b2377e37385,Cheese 4 life,10.0,-145.22999572753906,298.5400085449219,17.010000228881836,-4827.0001220703125,2208.000030517578,2.3000000417232513,0.19999999552965164,-0.0,1990.7000732421875,128.0,255.0,False,-0.00961816188914678,0.44130742411587887,1.543430497127117e-05,False,32,22,False,101.0,False,,76561198128727534,[Angry] Perroquinho,6.0,3.9600000381469727,-2655.02001953125,17.010000228881836,-4215.199890136719,12829.89990234375,2.0999999344348907,-0.09999999776482582,0.9000000357627869,20.999999046325684,223.0,128.0,,-0.009589832825806915,1.2501641003747932,-8.773620470641489e-05,True,255.0,False,34,6,30,,enpitsu,76561198039309853,29.0,-7.769999980926514,5419.3798828125,19.6299991607666,-0.9000000357627869,-61.30000114440918,-0.5999999865889549,-4.1999998688697815,-0.0,0.0,128.0,128.0,False,-0.05624664057496363,-1.5510854151452298,-0.0007758510662770798,True,255.0,False,14,False,22,,games5425898691,bf81d8692db,18.0,1709.4100341796875,1789.27001953125,16.989999771118164,-17741.400146484375,9465.0,4.699999988079071,-0.29999999329447746,-0.0,1870.2000427246094,255.0,246.0,-0.00958150389414777,0.4182922864075175,-4.2760280906429794e-05,True,28,80.0,False,False,34,,
