,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
65,4563,160.0,False,False,0,6125.6295952623395,-3951.199951171875,-169.33999633789062,156.97999572753906,6457.19970703125,11745.699462890625,5200.0,5281.5997314453125,-312.8000068664551,-2601.6000366210938,0.0,-0.23708232098410537,0.4330081558842122,1.416119342164855,76561198039309853,enpitsu,26.0,-3992.93994140625,-332.9800109863281,102.93000030517578,-4055.0,9319.099731445312,679.7000122070312,-189.50000762939453,3523.5000610351562,-4218.800048828125,255.0,0.0,False,-0.046800592431381974,2.0499684365361635,1.0930585275818347,True,199.0,False,37,4,44,,bf81d8692db,games5425898691,20.0,-3217.449951171875,-4594.8798828125,32.41999816894531,-9362.5,10405.50048828125,-235.79999923706055,-414.70001220703125,-712.2000122070312,-1903.6000061035156,255.0,0.0,,0.04767002885607119,2.2685522478789917,0.35832434710165995,True,62,False,189.0,False,52,,Rodnehh,76561198019109092,6,-2700.760009765625,4967.419921875,23.329999923706055,5903.3001708984375,16216.300048828125,2913.900146484375,5220.4998779296875,1651.300048828125,-517.9999923706055,237.0,0.0,False,-0.18358679839065872,1.2007250708939348,0.14764865753437534,True,False,44,44,255.0,False,,Disturbed#,76561197991729862,7.0,-3968.6298828125,-33.630001068115234,57.52000045776367,-4078.3999633789062,-1000.0,2432.7000427246094,742.3999786376953,1176.500015258789,612.7000045776367,255.0,255.0,-0.5777217426775377,-2.9138824792394917,-0.10508361342497614,True,0.0,False,32,24,6,,
66,4564,160.0,False,False,1,5829.429722552843,3926.64990234375,160.3000030517578,177.36000061035156,-8564.7998046875,3249.5999145507812,7075.999755859375,1254.1999816894531,-281.49999618530273,5860.5999755859375,1.0,0.23493491974945127,-0.5657116854082117,1.429388168815512,76561197991729862,Disturbed#,7.0,3968.6298828125,33.630001068115234,57.52000045776367,4078.3999633789062,1000.0,2432.7000427246094,-742.3999786376953,-1176.500015258789,612.7000045776367,255.0,255.0,,0.5777217426775377,2.9138824792394917,-0.10508361342497614,True,0.0,False,24,6,32,,76561198019109092,Rodnehh,6.0,2643.389892578125,-5067.25,73.72000122070312,-7307.1002197265625,-8519.199829101562,8143.699951171875,-5136.500244140625,-150.20000457763672,-1960.3999328613281,236.0,0.0,True,0.7486375571717059,-0.872847307052632,0.6427311052082311,True,44,False,255.0,False,44,,enpitsu,76561198039309853,26,3992.93994140625,332.9800109863281,102.93000030517578,4055.0,-9319.099731445312,679.7000122070312,189.50000762939453,-3523.5000610351562,-4218.800048828125,255.0,0.0,False,0.046800592431381974,-2.0499684365361635,1.0930585275818347,True,4,37,44,199.0,False,,games5425898691,bf81d8692db,20.0,3217.449951171875,4594.8798828125,32.41999816894531,9362.5,-10405.50048828125,-235.79999923706055,414.70001220703125,712.2000122070312,-1903.6000061035156,255.0,0.0,-0.04767002885607119,-2.2685522478789917,0.35832434710165995,True,189.0,False,62,52,False,,
67,4624,162.0,False,True,0,6064.074382946289,-2118.5,-799.5700073242188,164.05999755859375,12807.60009765625,29290.6005859375,-558.6000061035156,-59.89999771118164,582.400016784668,2761.6000366210938,0.0,-0.16094164159792032,0.9945685068025021,1.390585811396138,bf81d8692db,games5425898691,20.0,-2173.0400390625,-1014.5399780273438,125.58000183105469,12984.7998046875,18968.1005859375,775.1000213623047,-2463.000030517578,4904.800109863281,355.2000045776367,255.0,77.0,,0.319609202785287,1.135567987646458,0.3538070449108206,True,105.56582373957481,True,53,False,64,13.0,76561198039309853,enpitsu,26.0,-3338.580078125,-51.349998474121094,17.049999237060547,7833.499755859375,-6100.9002685546875,2.5999999046325684,0.5999999865889549,-0.19999999552965164,6.200000047683716,255.0,128.0,False,0.01667462851940763,-0.6607985133673799,-5.550263487187085e-05,True,44,4,199.0,False,38,,Rodnehh,76561198019109092,6,-1234.31005859375,4022.64990234375,17.0,8622.7001953125,-9400.700073242188,3.400000035762787,0.19999999552965164,-0.19999999552965164,142.5,233.0,128.0,False,0.009572847766327127,-0.8125228300383444,-9.528341787576612e-05,True,False,44,44,255.0,False,,Disturbed#,76561197991729862,7.0,-3655.5,-344.8299865722656,16.84000015258789,8657.60009765625,6062.39990234375,42.10000038146973,-17.000000476837158,35.49999952316284,2349.2999267578125,255.0,255.0,0.00728023307607897,0.6606866445505212,-0.0002581799853244736,True,0.0,False,32,24,6,,False
68,4656,163.0,False,False,1,7487.978748236013,736.510009765625,-2346.280029296875,112.54000091552734,2741.7999267578125,14051.99951171875,15963.1005859375,5470.999755859375,-2112.7999877929688,1266.2000274658203,1.0,0.9386934031186889,-2.1019732043756223,-0.016519647436397573,76561198019109092,Rodnehh,6.0,664.239990234375,-2595.050048828125,17.0,1427.2000122070312,18109.300537109375,1.0999999940395355,-0.0,1.1999999731779099,-1773.3000183105469,255.0,0.0,False,-0.00959825427811559,1.6945313441193026,-0.0001665128855102281,True,210.0,False,44,False,44,,76561197991729862,Disturbed#,7.0,3369.97998046875,-1138.9200439453125,101.22000122070312,-1261.500015258789,-16863.499755859375,-148.59999656677246,5486.400146484375,-380.29998779296875,61.70000076293945,255.0,128.0,False,0.567310915327933,1.632878683727931,3.1282345561024347,True,34,6,0.0,False,25,,enpitsu,76561198039309853,26,2057.93994140625,604.9000244140625,17.049999237060547,-13268.199462890625,3417.3001098632812,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,0.0,False,-0.01671598089492278,0.25207990863221935,-4.623369901682972e-05,True,4,38,44,199.0,False,,games5425898691,bf81d8692db,20.0,756.9299926757812,-943.5399780273438,17.540000915527344,-14327.19970703125,-14314.200439453125,-894.4999694824219,1868.8999938964844,-2321.699981689453,1228.3000183105469,255.0,0.0,0.0409754394255025,-0.8268075194571461,0.0049963711450214,True,120.0,False,64,54,False,,
69,4771,167.0,False,False,0,8203.442357067519,-1806.030029296875,-3012.81005859375,482.2099914550781,-1675.2999877929688,-655.1999664306641,8729.099731445312,-229.69999313354492,-131.40000343322754,4852.9998779296875,0.0,-0.6786313199450931,2.260981319895004,0.06491961780342695,76561198039309853,enpitsu,26.0,-1666.699951171875,-3132.659912109375,344.4800109863281,-18041.300048828125,11703.299560546875,2403.800048828125,-2029.6000671386719,-1970.5999755859375,206.29999160766602,255.0,0.0,False,-0.5426403486223875,2.297656698176578,0.1465832534201597,True,125.0,False,39,4,46,,bf81d8692db,games5425898691,20.0,-82.29000091552734,-4655.14013671875,17.010000228881836,-7009.4000244140625,-8015.8001708984375,2.3999999463558197,-0.09999999776482582,0.3999999910593033,-2255.0,255.0,0.0,,0.009625635276608042,-2.344256486073803,9.514657023191328e-06,True,66,False,181.0,False,56,,Rodnehh,76561198019109092,6,-1921.4599609375,-2915.610107421875,398.1199951171875,5882.0001220703125,-9278.499755859375,-1690.2000427246094,1473.3999633789062,4564.2999267578125,-2691.7999267578125,255.0,111.0,,-0.3957640450864753,-0.6072014489345171,1.880367189635638,True,False,45,46,76.0,False,,Disturbed#,76561197991729862,7.0,-2169.340087890625,2190.64990234375,17.010000228881836,-3803.2000732421875,-13577.2998046875,2.0000000298023224,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,0.009588561107849981,-1.8439420996682012,6.0763295479621715e-05,True,255.0,False,34,26,6,,
70,4853,170.0,False,False,0,7901.0703693546575,-2016.5999755859375,-2681.199951171875,889.52001953125,7618.599853515625,10052.2998046875,9169.7998046875,3663.800048828125,3129.4000244140625,3575.2999877929688,0.0,-0.627776972208719,-2.2096879191130574,0.10917266372087811,bf81d8692db,games5425898691,21.0,-2069.489990234375,-2704.840087890625,730.989990234375,-8028.2000732421875,14126.600341796875,4368.800048828125,2700.0,4398.900146484375,-1899.4999694824219,255.0,4.0,,-1.236873414925686,1.3167392707104657,0.6216433851119579,True,65.09970748809073,True,56,False,68,,76561198039309853,enpitsu,26.0,-3626.18994140625,-3805.320068359375,17.049999237060547,2244.2999267578125,-9441.799926757812,3.4999999403953552,0.0,0.0,2579.5001220703125,255.0,255.0,False,0.016691721929925137,-1.2687556652748,-4.517411117918448e-05,True,46,4,125.0,False,40,,Rodnehh,76561198019109092,6,-2363.780029296875,-3227.449951171875,17.010000228881836,2171.6000366210938,9264.69970703125,2.0999999344348907,-0.5000000074505806,-2.5,824.5999908447266,236.0,128.0,False,0.009542683166750585,1.4008407570589612,-0.00024625344811164836,True,False,46,46,76.0,False,,Disturbed#,76561197991729862,7.0,-2371.56005859375,878.4500122070312,17.010000228881836,-396.30001068115234,9820.599975585938,2.0999999344348907,-0.7999999821186066,0.0,0.0,0.0,128.0,0.009729538338339857,-1.5304370964169973,-2.0406467046702004e-06,True,255.0,False,34,26,6,,
71,4954,174.0,False,False,0,4623.381527371449,608.77001953125,768.3499755859375,230.00999450683594,7230.8001708984375,22027.2998046875,8508.400268554688,4266.9000244140625,2569.7000122070312,3345.10009765625,0.0,0.7680521528172882,-1.038523305896673,-1.9347486469495907,76561198039309853,enpitsu,26.0,595.280029296875,681.7899780273438,169.05999755859375,8690.599975585938,20114.599609375,66.79999828338623,-5184.000244140625,-1024.1999816894531,-1525.3999328613281,255.0,128.0,,0.8104956038091821,0.46728795855271454,-1.1193405609382447,True,91.0,False,41,4,48,,bf81d8692db,games5425898691,21.0,-3484.280029296875,831.1699829101562,17.010000228881836,1003.6000061035156,-8889.400024414062,2.5,0.09999999776482582,-0.09999999776482582,-2490.399932861328,255.0,0.0,,0.009520357324831618,-1.4989867022292482,-9.206232572792814e-06,True,68,False,55.0,False,56,,Rodnehh,76561198019109092,6,-1765.1700439453125,2958.889892578125,52.56999969482422,-408.4000015258789,22740.80078125,-2432.5999450683594,-1818.0000305175781,-310.5999946594238,16.100000143051147,235.0,,,-0.3014112206656168,1.7374261003875717,0.01001894556895271,True,False,50,50,107.0,False,,Disturbed#,76561197991729862,6.0,667.8699951171875,1112.31005859375,176.50999450683594,-85.60000419616699,-16612.19970703125,1065.0,3682.2000122070312,-4085.0,59.699997901916504,0.0,128.0,-0.7033942674777534,1.8913908856786665,-0.9779748025093632,True,255.0,False,36,27,6,,
72,4956,174.0,False,False,1,6246.690910491141,-670.6699829101562,-907.0399780273438,314.239990234375,-6059.69970703125,7802.0001220703125,17255.30029296875,5029.5001220703125,-808.7000274658203,3170.0,1.0,-0.9658198495371972,0.8993647994532096,-2.1820583147595634,76561197991729862,Disturbed#,6.0,-666.6900024414062,-979.3300170898438,175.3699951171875,188.1999969482422,13859.000244140625,-482.40001678466797,1010.4000091552734,4356.400146484375,-3201.4999389648438,0.0,128.0,,0.7055788697979547,-2.305890184282306,-1.6883503924641616,True,255.0,False,27,6,36,,76561198019109092,Rodnehh,6.0,1769.5999755859375,-3148.419921875,30.010000228881836,1008.0000305175781,-22676.99951171875,-2846.7001342773438,1947.2000122070312,236.10000610351562,-1086.9000244140625,235.0,,,0.16036887254180482,-1.7196464313977835,0.011303796795716059,True,50,False,107.0,False,50,,enpitsu,76561198039309853,26,-595.280029296875,-681.7899780273438,169.05999755859375,-8690.599975585938,-20114.599609375,66.79999828338623,5184.000244140625,1024.1999816894531,-1525.3999328613281,255.0,128.0,,-0.8104956038091821,-0.46728795855271454,-1.1193405609382447,True,4,41,48,91.0,False,,games5425898691,bf81d8692db,21.0,3484.25,-755.1400146484375,17.010000228881836,827.9000091552734,9257.2998046875,2.5,-0.0,0.19999999552965164,-2446.6000366210938,255.0,9.0,-0.009513128149173038,1.7054599370943626,8.46795580915911e-06,True,55.0,False,68,56,False,,
73,5041,177.0,False,True,1,4904.437245951693,-2105.260009765625,1261.0899658203125,110.68000030517578,11781.099853515625,19035.400390625,6886.300048828125,541.5000152587891,-4137.799987792969,-4311.000061035156,1.0,-1.1713798269878095,-2.2181266515557247,0.5191390089369033,76561197991729862,Disturbed#,7.0,-2231.68994140625,1140.1099853515625,113.7300033569336,-2095.8999633789062,21475.400390625,2910.7998657226562,-2418.5000610351562,4931.600036621094,-282.39999771118164,255.0,0.0,,-0.361232377009833,1.2468574762991822,0.5818854710046516,True,129.0,False,29,6,38,,76561198019109092,Rodnehh,6.0,-1160.969970703125,-4194.7900390625,17.010000228881836,-6723.499755859375,10406.400146484375,2.3999999463558197,-0.0,0.09999999776482582,-2328.800048828125,228.0,0.0,False,-0.009578133973350035,1.0631196187064895,-5.812012290191219e-06,True,50,False,168.0,False,50,,enpitsu,76561198039309853,26,-3535.050048828125,276.8900146484375,17.030000686645508,-1950.0999450683594,16936.300048828125,1.7000000178813934,-0.09999999776482582,0.19999999552965164,-2023.3000183105469,255.0,128.0,,-0.01676741198092951,1.521807661155083,-1.659112050180924e-05,True,4,42,48,229.938202288843,True,,games5425898691,bf81d8692db,21.0,1710.56005859375,3981.0,17.010000228881836,-10129.69970703125,16975.6005859375,2.0999999344348907,-1.0999999940395355,2.199999988079071,832.3000335693359,255.0,221.0,-0.009598484605886418,1.0107828587312215,-2.478336953322106e-06,True,232.0,False,70,58,False,,
74,5085,179.0,False,False,0,9435.81086637723,274.739990234375,-4222.89990234375,378.3399963378906,4307.0001220703125,14535.6005859375,10275.400390625,4798.299865722656,-3566.199951171875,508.3000183105469,0.0,0.31868419809493054,1.4064206024053627,-3.103746041509498,bf81d8692db,games5425898691,20.0,178.25,-4401.66015625,266.239990234375,12183.399658203125,10221.799926757812,3276.6000366210938,-4387.900085449219,2467.7000427246094,-2214.9000549316406,255.0,195.0,,-0.5816847900332418,0.9053640183252023,-0.3863591942141889,True,172.5114237339266,True,59,False,72,,76561198039309853,enpitsu,26.0,3018.1298828125,-3444.830078125,17.030000686645508,-3601.7999267578125,-20048.699951171875,5.0,0.0,0.5999999865889549,0.0,255.0,0.0,,0.01678707930661309,-1.748571931229471,5.121680780909922e-05,True,48,4,219.0,False,42,,Rodnehh,76561198019109092,6,564.47998046875,2385.360107421875,17.010000228881836,-3257.39990234375,-13441.99951171875,2.0999999344348907,0.0,-0.7999999821186066,3.0000001192092896,209.0,128.0,False,0.009580112183677826,-1.8080418290379114,-7.378507672077616e-05,True,False,50,50,198.0,False,,Disturbed#,76561197991729862,7.0,2722.06005859375,-3591.469970703125,17.010000228881836,3121.300048828125,5584.89990234375,2.5,0.0,0.5000000074505806,2436.4999389648438,255.0,255.0,0.009485213541867276,1.0678163711755484,-2.6603524914148297e-05,True,129.0,False,38,30,6,,
75,5167,182.0,False,False,1,5576.99067755894,-1512.989990234375,110.12999725341797,489.8500061035156,-11502.60009765625,10741.500244140625,-11596.400146484375,-5881.199951171875,44.29999828338623,1186.9000244140625,1.0,-0.9478888011539945,-1.952112891512205,-2.2759629099812715,76561198019109092,Rodnehh,6.0,-1445.260009765625,-6.409999847412109,534.1099853515625,-2663.2000732421875,10035.0,-25.999999046325684,1090.1000213623047,3077.60009765625,4425.899963378906,255.0,179.0,False,0.5110868148157675,-0.223880224720011,2.1544599738830916,True,104.0,False,51,False,52,,76561197991729862,Disturbed#,7.0,-3732.1201171875,-1064.97998046875,17.010000228881836,-2727.3001098632812,-20397.5,1.899999976158142,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.009591282598520627,-1.4378812659889428,-7.25270852892803e-05,True,38,6,29.0,False,30,,enpitsu,76561198039309853,26,86.61000061035156,4954.759765625,17.040000915527344,-938.0999755859375,-1228.7000274658203,3.6000001430511475,-0.0,-0.09999999776482582,-1028.0000305175781,255.0,0.0,False,-0.01663096990247691,-1.1430901898821986,-0.00013755349846044772,True,4,42,48,255.0,False,,games5425898691,bf81d8692db,20.0,-955.3300170898438,1864.3399658203125,16.989999771118164,11293.599853515625,7134.69970703125,4.799999892711639,-0.29999999329447746,-0.09999999776482582,2260.399932861328,255.0,255.0,-0.009571050620931018,2.5100532870498777,4.5117811322753936e-05,True,120.0,False,72,60,False,,
76,5245,184.0,False,False,1,5351.672360924901,-3843.340087890625,2654.22998046875,103.13999938964844,-20351.99951171875,15976.300048828125,5100.10009765625,-1979.1999816894531,-919.4000244140625,-770.6999969482422,1.0,-0.048668448997160156,0.8228025990161323,0.14798428701471403,76561198019109092,Rodnehh,6.0,-3693.6298828125,2565.159912109375,62.470001220703125,-18077.900390625,13976.700439453125,2615.0,372.79998779296875,2543.800048828125,1040.0,255.0,128.0,,0.0021124124945097614,0.7877961667175889,0.02369222153638408,True,24.732223587651408,True,53,False,54,,76561197991729862,Disturbed#,7.0,-2524.320068359375,-3284.27001953125,17.010000228881836,-3475.1998901367188,12978.399658203125,2.0000000298023224,-0.09999999776482582,0.9000000357627869,5.699999928474426,255.0,128.0,,-0.009584111122256189,1.3082071182791732,-8.111789277747851e-05,True,38,6,255.0,False,30,,enpitsu,76561198039309853,26,-342.79998779296875,4985.8701171875,17.040000915527344,-1268.8999938964844,-620.9999847412109,3.8999998569488525,0.5000000074505806,-0.9000000357627869,0.0,128.0,128.0,,-0.016482584800463003,-0.45518431816234245,1.3076502742469398e-05,True,4,42,48,237.0,False,,games5425898691,bf81d8692db,21.0,-3782.659912109375,2823.7099609375,48.86000061035156,-20236.8994140625,-10376.700439453125,3433.5000610351562,-1.5000000596046448,-0.7999999821186066,399.1999816894531,255.0,255.0,-0.009652329113393436,-0.48998896311440276,-6.134430355585692e-05,True,12.961436651086304,True,73,60,False,,
77,5328,187.0,False,False,0,7585.708098221281,567.52001953125,-2303.18994140625,488.739990234375,-14359.000244140625,1717.8999328613281,3217.7999877929688,5783.2000732421875,-10.90000033378601,-1597.8999328613281,0.0,-0.38457113365323514,-0.9802325592894109,0.8022365713187187,76561198039309853,enpitsu,26.0,615.25,-2328.800048828125,354.2900085449219,-5435.4998779296875,18836.099853515625,-154.49999809265137,640.0,-3502.3001098632812,-4192.0001220703125,128.0,128.0,,-0.8636622970056096,1.7511585354953985,3.0558023479176506,True,116.0,False,43,4,50,,bf81d8692db,games5425898691,21.0,,,,,,,,,,,,,,,,True,,,,,,,Rodnehh,76561198019109092,6,3254.159912109375,-3389.3701171875,17.010000228881836,-96.19999885559082,-10739.300537109375,2.0999999344348907,0.0,-1.4000000059604645,96.30000114440918,238.0,128.0,,0.009544730040536431,-1.5662624698988434,-0.00013095283622760947,False,False,54,54,8.0,False,,Disturbed#,76561197991729862,7.0,1402.8800048828125,2863.97998046875,17.010000228881836,-9388.499755859375,9354.400024414062,2.3999999463558197,0.5999999865889549,-0.5999999865889549,2222.7999877929688,255.0,255.0,0.009568166105899363,2.417641822458801,8.614917289251674e-05,True,255.0,False,38,30,6,,
78,5394,190.0,False,False,0,7284.992437537805,-2445.489990234375,-1978.300048828125,285.9599914550781,10978.499755859375,26884.19921875,11417.80029296875,3059.2001342773438,-5160.5999755859375,92.10000038146973,0.0,0.19899984660496864,1.8694324668935827,0.44036793644926164,bf81d8692db,games5425898691,21.0,-2567.949951171875,-2146.199951171875,182.66000366210938,9243.400268554688,17348.1005859375,-75.59999942779541,-864.3000030517578,5411.300048828125,468.80001068115234,255.0,128.0,,0.23485438750374502,0.464388352123653,0.2797558684358905,True,151.8394495466704,True,3,False,4,,76561198039309853,enpitsu,26.0,-2239.81005859375,332.54998779296875,17.049999237060547,-22661.8994140625,-3928.599853515625,-2.199999988079071,-0.3999999910593033,0.0,9.49999988079071,255.0,128.0,,0.016804980087468755,-2.968937838075652,-2.3957425389014196e-05,False,50,4,34.55523438863857,True,44,,Rodnehh,76561198019109092,6,2877.530029296875,-2540.719970703125,97.68000030517578,4108.999938964844,15170.50048828125,-149.399995803833,-5294.1998291015625,1487.4000549316406,-90.50000190734863,236.0,157.0,False,-0.5778864600379144,-1.855474050870287,-3.1381343476521626,False,False,55,56,8.0,False,,Disturbed#,76561197991729862,7.0,-2179.60009765625,720.8800048828125,17.010000228881836,-18302.900390625,4856.600036621094,2.5999999046325684,-0.7000000029802322,0.19999999552965164,-2700.1998901367188,255.0,0.0,0.009599474373325685,2.7205207815200994,2.8335128857116335e-05,True,178.0,False,38,30,6,,False
79,5547,195.0,False,False,0,4494.217790867115,1873.719970703125,1600.699951171875,239.0399932861328,-13761.400146484375,16109.300537109375,-1255.999984741211,457.59998321533203,-1476.4999389648438,5797.39990234375,0.0,1.2879962598302983,1.6370173572392857,3.017892474437597,bf81d8692db,games5425898691,20.0,1949.3399658203125,1384.1700439453125,252.49000549316406,1963.6000061035156,19275.10009765625,169.69999313354492,655.1000213623047,3883.699951171875,3838.800048828125,255.0,41.0,,0.11267604366700133,1.382914824570997,1.5912538894233499,True,77.12146245535982,True,5,False,6,,76561198039309853,enpitsu,26.0,829.3099975585938,-292.20001220703125,17.049999237060547,3859.89990234375,6970.5999755859375,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,False,0.01684815151745933,1.065113231225911,-5.845988741295015e-05,True,50,4,250.0,False,44,,Rodnehh,76561198019109092,6,1655.449951171875,2581.60009765625,130.58999633789062,812.0999908447266,-17247.099609375,3701.7001342773438,-3112.39990234375,-105.60000419616699,692.9000091552734,255.0,128.0,False,-0.3921896376248912,-1.4445039040507537,-0.01860440202372447,True,False,56,58,176.68382803599033,True,,Disturbed#,76561197991729862,7.0,456.5,5417.5498046875,19.520000457763672,-835.9999847412109,-6364.5001220703125,-251.5999984741211,-0.7999999821186066,36.500000953674316,-1021.6000366210938,255.0,128.0,0.048181558633964096,-1.7715933154163177,-0.007631279233638924,True,99.0,False,38,30,6,,False
80,5586,197.0,False,False,1,8777.985393927336,-122.6500015258789,-3578.679931640625,136.5,307.90000915527344,17654.300537109375,12776.300048828125,5044.4000244140625,2926.7001342773438,-1409.6000671386719,1.0,-0.9440519813453243,-1.7115837954618258,0.7378414605685307,76561197991729862,Disturbed#,7.0,-80.37000274658203,-3742.590087890625,15.109999656677246,549.0000152587891,15887.39990234375,-1235.1000213623047,1357.1000671386719,-2825.7998657226562,4519.100036621094,255.0,255.0,False,0.00230026531340928,1.465845578732467,-0.03912524027110586,True,23.738133466371917,True,30,6,38,,76561198019109092,Rodnehh,6.0,-2893.9599609375,240.6999969482422,102.83999633789062,-9322.999877929688,19455.899658203125,-4192.0001220703125,-172.80000686645508,-519.1999816894531,638.4999847412109,241.0,255.0,False,0.37937081313830606,1.3708895697835723,0.37266254762529066,True,58,False,151.0,False,58,,enpitsu,76561198039309853,26,-672.2999877929688,-902.7999877929688,17.049999237060547,13242.2998046875,-1324.1000366210938,-0.9000000357627869,-0.0,0.09999999776482582,2328.300018310547,255.0,255.0,False,-0.016732368434927796,-3.105007061410198,1.4425174602669435e-06,True,4,44,50,226.7913375746819,True,,games5425898691,bf81d8692db,20.0,-2436.429931640625,-3900.72998046875,15.779999732971191,-441.3999938964844,-6137.7001953125,213.1999969482422,40.10000228881836,-76.90000057220459,-3867.3001098632812,255.0,0.0,-0.006579360494037614,0.7731809756594511,0.003699738044580232,True,64.0,False,6,6,False,,
81,5685,200.0,False,True,1,2866.8165772274656,-25.110000610351562,2425.18994140625,443.0799865722656,-4503.599853515625,26531.0009765625,-6959.0997314453125,-4768.399963378906,-406.89998626708984,891.5000152587891,1.0,0.3239548809519285,1.1161700682543871,-1.6771160831479537,76561197991729862,Disturbed#,7.0,50.18000030517578,2177.43994140625,398.9200134277344,813.0999755859375,20028.1005859375,1367.7000427246094,-1475.2000427246094,-135.9000015258789,19.500000476837158,255.0,128.0,False,0.6935203148482582,1.489744878217854,-0.06946558322657055,True,5.0,False,30,8,40,,76561198019109092,Rodnehh,6.0,-1227.4300537109375,2574.760009765625,17.010000228881836,14035.699462890625,327.20001220703125,2.0999999344348907,-0.0,0.29999999329447746,0.0,240.0,128.0,False,-0.009543977131240097,3.1182700276175708,8.791918581846883e-06,True,58,False,151.0,False,58,,enpitsu,76561198039309853,26,329.3900146484375,4526.1201171875,17.049999237060547,-2675.10009765625,-1616.3999938964844,2.5999999046325684,-3.700000047683716,-2.199999988079071,-688.4999847412109,255.0,128.0,False,-0.016600358565746855,-0.5754003420356966,4.563749107770837e-05,True,4,44,51,123.71596561965121,True,,games5425898691,bf81d8692db,21.0,-582.8099975585938,1215.0,95.75,6395.2001953125,21815.30029296875,-286.00000381469727,-5092.60009765625,161.10000610351562,296.00000381469727,255.0,128.0,1.2663030571276588,2.5905052667959754,0.9762523864856111,True,61.0,False,10,10,False,,
82,5708,201.0,False,False,0,9597.372621910908,373.20001220703125,-4373.080078125,280.3699951171875,17720.400390625,-7849.69970703125,8555.399780273438,5864.7998046875,-1165.5999755859375,-495.0,0.0,-1.0040350549811878,0.7131096946549992,2.328261287334314,76561198039309853,enpitsu,26.0,189.8000030517578,-4421.06005859375,199.0500030517578,10580.30029296875,-1270.2999877929688,-151.30000114440918,4961.000061035156,2349.2999267578125,-344.1999816894531,128.0,0.0,False,0.07752212845615017,0.40616814477579644,1.961591289735594,True,89.0,False,45,4,52,,bf81d8692db,games5425898691,21.0,35.560001373291016,-3074.06005859375,17.010000228881836,-6883.599853515625,-21722.7001953125,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,-1.8000000715255737,255.0,128.0,,0.009606251532141178,-1.8779172835003437,-3.5435798445433944e-05,True,10,False,92.0,False,10,,Rodnehh,76561198019109092,6,60.279998779296875,-2545.570068359375,17.010000228881836,-13096.700439453125,4684.4000244140625,2.3000000417232513,-0.7999999821186066,0.19999999552965164,-2144.2999267578125,238.0,8.0,False,0.00957893627968344,2.7385206281595615,-9.044698408755845e-05,True,False,58,58,151.0,False,,Disturbed#,76561197991729862,7.0,-122.55000305175781,-3799.56005859375,225.22000122070312,-925.6999969482422,-19383.800048828125,-4917.200012207031,4717.39990234375,2814.89990234375,-267.2999954223633,255.0,128.0,-0.3760480818444008,2.090390961995393,-3.116312126102601,True,5.0,False,40,30,8,,False
