,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
75,5249,157,False,False,0,2009.5032567658016,-2814.739990234375,4542.89013671875,92.75,7979.2999267578125,-1093.0999755859375,0.0,944.4999694824219,5650.7000732421875,1782.5,0.0,-0.28284107217488486,-0.6259206302769442,1.890277045458887,76561198039309853,enpitsu,27.0,-2758.719970703125,4359.85009765625,17.040000915527344,-7154.0997314453125,13688.499755859375,3.799999952316284,0.0,0.09999999776482582,0.0,255.0,0.0,,0.016800136185619572,2.0523962224737318,-1.4733743809032739e-05,True,73.0,False,18,16,2,,bf81d8692db,games5425898691,24.0,1664.02001953125,-3963.8798828125,17.010000228881836,-8967.39990234375,7089.1998291015625,2.0999999344348907,1.8000000715255737,-1.4000000059604645,-562.599983215332,255.0,73.0,,0.009550749573019338,2.4720778502072176,-1.5039585659824353e-05,True,False,False,False,116.0,False,,kesmo_04,b2740b7555b,10.0,-3093.81005859375,4466.1201171875,17.0,8371.799926757812,4388.2000732421875,7.200000286102295,16.100000143051147,18.09999942779541,-405.0,255.0,128.0,,0.009075711530587909,0.5078979917451357,-0.0013173678744028824,True,28,False,22,0.0,False,,AzuliityZT,bc62ea44a1b,9.0,-537.72998046875,4247.7099609375,17.020000457763672,329.50000762939453,3763.599853515625,0.7999999821186066,0.0,1.1999999731779099,75.10000228881836,128.0,128.0,,0.00965290799329852,1.4942015432671854,-0.00014081259118766727,True,10,8,False,227.0,False,
76,5320,159,False,False,1,8055.919280955144,1387.0400390625,-2900.93994140625,146.22999572753906,-8814.89990234375,13611.600341796875,3020.4998779296875,3656.099853515625,31.700000762939453,2395.0999450683594,1.0,0.9112645205290046,1.3593442916846694,-0.6545475715537846,b2740b7555b,kesmo_04,10.0,1430.3599853515625,-2985.60009765625,16.670000076293945,-6237.5,13505.10009765625,-399.0999984741211,-318.29999923706055,-91.99999809265137,248.89999389648438,255.0,239.0,,-0.012339996365992879,1.1547142340071594,0.00031243198249655314,True,15.333702953912878,True,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,413.6600036621094,-3623.340087890625,17.020000457763672,-8312.5,9189.199829101562,1.0999999940395355,-0.3999999910593033,0.29999999329447746,-2322.899932861328,255.0,0.0,False,-0.009553313558403822,0.8982974531228759,-4.72703544872309e-05,True,8,False,10,210.0,False,,enpitsu,76561198039309853,27.0,3394.68994140625,-4500.52001953125,57.93000030517578,-9162.100219726562,5103.299865722656,-7654.6002197265625,4261.700134277344,3455.4998779296875,382.40001678466797,255.0,0.0,False,-0.5708891313848045,0.520827686034744,0.13846772113922762,True,18,2,16,20.63351397873253,True,,games5425898691,bf81d8692db,24.0,1723.7099609375,1508.3699951171875,17.010000228881836,7202.7001953125,-16255.2001953125,2.3999999463558197,0.09999999776482582,-0.0,-1971.3999938964844,255.0,0.0,,-0.009574192850310923,-1.9164906357079052,-9.076149994841115e-06,True,4,4,False,177.0,False,
77,5351,160,False,False,1,6581.141358793582,430.25,-1424.6400146484375,98.8499984741211,-7491.6998291015625,11175.0,2205.7000732421875,-1770.7000732421875,-2781.199951171875,2395.0999450683594,1.0,-0.3242190318972371,2.2224522276175356,-1.0785745218581473,b2740b7555b,kesmo_04,10.0,433.4599914550781,-1767.1099853515625,17.010000228881836,-9327.39990234375,11540.10009765625,2.0999999344348907,0.3999999910593033,-0.19999999552965164,0.0,233.0,128.0,,-0.009610091858074524,0.8910448144132089,5.5965326382300774e-05,True,11.0,False,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,-115.76000213623047,-1974.6199951171875,17.020000457763672,-13348.699951171875,11275.30029296875,1.0000000149011612,-0.0,-0.0,1954.9000549316406,255.0,255.0,False,-0.009587805818515961,0.632242999334005,2.7903436688514555e-06,True,8,False,10,153.0,False,,enpitsu,76561198039309853,27.0,3036.75,-2737.840087890625,17.030000686645508,5636.9000244140625,21532.39990234375,0.7999999821186066,-0.0,-0.5999999865889549,-87.60000228881836,255.0,128.0,False,-0.016781372522139845,1.835659210630782,7.366058979901147e-05,True,18,2,16,161.5271141349628,True,,games5425898691,bf81d8692db,24.0,791.3699951171875,407.7200012207031,17.010000228881836,-13067.900390625,5120.30029296875,2.3999999463558197,0.3999999910593033,-0.0,-2161.999969482422,255.0,0.0,,-0.009586568420958307,0.4405996700908258,2.5911288298321017e-05,True,4,4,False,177.0,False,
78,5368,161,False,False,1,5925.69341341815,-46.0,-710.3400268554688,106.58999633789062,-6617.5,18292.2998046875,856.9000244140625,157.60000228881836,-2318.5000610351562,1744.2999267578125,1.0,-0.810245769200052,1.8065752462425768,2.8604338411073256,b2740b7555b,kesmo_04,10.0,-54.09000015258789,-893.3800048828125,17.010000228881836,-4746.7999267578125,15735.999755859375,-0.19999999552965164,-0.19999999552965164,0.7999999821186066,247.19999313354492,255.0,186.0,,-0.009595183690448822,1.2862993652058647,0.00011019004103110543,True,22.21046891776464,True,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,-1070.8199462890625,-1789.2099609375,17.020000457763672,-15302.5,-4734.200134277344,0.7999999821186066,4.300000071525574,1.5000000596046448,-61.599998474121094,255.0,0.0,False,-0.009577801314943507,-0.3530522953092167,-0.0002697580504668226,True,8,False,10,153.0,False,,enpitsu,76561198039309853,27.0,3320.52001953125,-1413.489990234375,17.030000686645508,823.7999725341797,22805.6005859375,5.099999904632568,-0.0,0.7000000029802322,197.99999237060547,255.0,128.0,False,-0.016776878948480498,1.5877915443086763,-0.0001273099297290187,True,18,2,16,145.0,False,,games5425898691,bf81d8692db,24.0,367.8599853515625,1050.030029296875,17.010000228881836,-1392.7999877929688,13679.49951171875,2.0999999344348907,-0.0,0.7999999821186066,-484.50000762939453,255.0,128.0,,-0.009581605548062594,1.5099803231696434,0.00017695410792115652,True,4,4,False,177.0,False,
79,5379,161,False,False,1,5277.550001125083,-303.239990234375,0.5099999904632568,93.69000244140625,-6325.10009765625,17197.60009765625,890.9999847412109,-2242.100067138672,-2901.099853515625,1744.2999267578125,1.0,-0.5474458086630393,1.810443359932263,1.7410048476146138,b2740b7555b,kesmo_04,10.0,-400.0799865722656,-236.27999877929688,17.0,-10975.0,14938.299560546875,3.1999999284744263,0.09999999776482582,-0.0,-5.600000023841858,255.0,103.0,,-0.009599828603489503,0.9287139210319132,-7.195137293106942e-05,True,0.0,False,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,-1704.3599853515625,-1854.300048828125,17.020000457763672,-15488.1005859375,871.9999694824219,0.9000000357627869,1.0999999940395355,0.09999999776482582,1443.0000305175781,255.0,255.0,False,-0.009600653557661046,0.05518937211659776,0.00037723638968856194,True,8,False,10,153.0,False,,enpitsu,76561198039309853,27.0,3327.590087890625,-444.05999755859375,17.030000686645508,-440.49999237060547,22781.39892578125,5.299999713897705,-0.0,3.799999952316284,974.3000030517578,255.0,128.0,False,-0.016776016986936978,1.5467012151354878,0.00020212448493045758,True,18,2,16,145.0,False,,games5425898691,bf81d8692db,24.0,444.8999938964844,1655.4599609375,17.010000228881836,4953.699951171875,13593.399658203125,0.0,-0.3999999910593033,-0.5999999865889549,-161.10000610351562,255.0,128.0,,-0.009576691737095655,1.9390309272318125,0.00012567392815609102,True,4,4,False,170.77359978614314,True,
80,5397,162,False,False,1,4343.270830640788,-713.510009765625,1105.9599609375,93.13999938964844,-5913.4002685546875,15687.19970703125,0.0,-4814.700012207031,-3236.7001342773438,1530.0,1.0,-0.1830544353264819,3.033151306692653,-2.0689313220810948,b2740b7555b,kesmo_04,10.0,-868.2100219726562,837.760009765625,17.0,-9222.2998046875,15183.00048828125,3.3000001311302185,1.5000000596046448,-2.5999999046325684,740.5999755859375,255.0,128.0,,-0.009585313254361783,0.9702769654530844,-0.00010708851871409651,True,0.0,False,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,-2603.300048828125,-1902.4599609375,17.020000457763672,-14820.699462890625,2251.4999389648438,1.0000000149011612,-0.9000000357627869,0.19999999552965164,-1929.7999572753906,255.0,0.0,False,-0.009602833009668214,0.20053491459982992,-0.00010398626763534263,True,8,False,10,153.0,False,,enpitsu,76561198039309853,27.0,2934.840087890625,1060.9300537109375,17.030000686645508,-9767.7001953125,20822.80029296875,0.7999999821186066,-0.19999999552965164,0.29999999329447746,58.80000114440918,255.0,128.0,False,-0.016781010692382817,1.12622948135379,-4.7753872857266034e-05,True,18,2,16,100.0,False,,games5425898691,bf81d8692db,24.0,524.77001953125,2625.31005859375,17.010000228881836,-3914.8001098632812,17920.799560546875,2.199999988079071,-0.29999999329447746,1.8000000715255737,-1403.800048828125,255.0,0.0,,-0.009584923716714792,1.361498522202673,-0.00039713816279256903,True,4,4,False,133.0,False,
81,5439,164,False,True,1,3089.3147319796617,-1504.239990234375,3195.080078125,97.93000030517578,11026.600341796875,13911.600341796875,4855.899963378906,-4550.10009765625,-3712.2000122070312,1230.8999633789062,1.0,-0.06204331197670005,2.324901101486525,1.3638552335542298,b2740b7555b,kesmo_04,10.0,-1659.22998046875,3142.7099609375,16.200000762939453,6327.60009765625,10780.50048828125,-556.3999938964844,-1184.800033569336,-1380.7000732421875,-750.5000305175781,255.0,0.0,,-0.01075233057665406,2.2319998518946043,-0.015442940477325726,True,18.470494803561962,True,28,22,False,,bc62ea44a1b,AzuliityZT,9.0,-3570.7099609375,161.25999450683594,17.020000457763672,864.1999816894531,15510.2001953125,0.7000000029802322,0.09999999776482582,0.09999999776482582,-298.799991607666,255.0,128.0,,-0.009605537880446331,1.6561082446166073,0.00015511073280788577,True,8,False,10,255.0,False,,enpitsu,76561198039309853,27.0,1294.3699951171875,4055.699951171875,17.030000686645508,-13492.39990234375,18446.99951171875,5.099999904632568,-0.09999999776482582,-0.0,1.8000000715255737,128.0,255.0,,-0.016770597567017095,0.9390810002241308,-9.5591697026712e-06,True,18,2,16,100.0,False,,games5425898691,bf81d8692db,24.0,-292.4100036621094,4074.820068359375,59.380001068115234,-10157.7001953125,-2632.3001098632812,3080.0,-232.99999237060547,906.8000030517578,-352.00000762939453,255.0,89.0,,0.029602192821265222,-0.24043124506979402,1.612768483189664e-05,True,6,4,False,159.87957859808398,True,
82,5452,164,False,False,0,9172.715591934346,996.469970703125,-3835.3701171875,257.05999755859375,9315.499877929688,11704.100341796875,6963.499755859375,2918.2000732421875,-836.6999816894531,5175.2001953125,0.0,0.43989656414400347,-2.4412226551421057,-1.5226279897572745,bf81d8692db,games5425898691,24.0,818.5499877929688,-3949.110107421875,157.02999877929688,19120.400390625,2433.3999633789062,2036.300048828125,493.4000015258789,2170.0,-315.0,255.0,128.0,,-0.618816045778151,-0.12279180364693723,0.1616521617294965,True,119.10782792491293,True,6,5,False,,76561198039309853,enpitsu,27.0,-532.3699951171875,-4703.52001953125,17.030000686645508,12505.30029296875,-3085.4998779296875,5.699999928474426,0.5999999865889549,0.0,1848.5000610351562,255.0,128.0,,0.017293307581121766,-0.1797505594746352,-2.5506545715761194e-05,True,16,2,19,96.82338904309016,True,,kesmo_04,b2740b7555b,10.0,1126.6700439453125,-3467.22998046875,17.0,-13999.3994140625,-2794.2999267578125,3.4999999403953552,0.29999999329447746,0.0,-1831.9999694824219,255.0,0.0,,0.009606419392026505,-2.981556110752347,-0.00013349364976467264,True,28,False,22,0.0,False,,AzuliityZT,bc62ea44a1b,9.0,3424.969970703125,-849.2100219726562,17.020000457763672,-4974.599914550781,-14504.599609375,0.7000000029802322,0.19999999552965164,0.7000000029802322,-29.100000858306885,255.0,128.0,,0.009594121675263587,-1.9053646184802946,8.988906845158173e-05,True,10,8,False,255.0,False,
83,5515,166,False,False,1,5522.394681759004,-3039.1201171875,1265.510009765625,143.8300018310547,2931.099853515625,-7482.8997802734375,3549.8001098632812,2148.2000732421875,-4746.700134277344,2975.4000854492188,1.0,-0.9057156623559383,1.6452122417418757,-1.7377298375234467,bc62ea44a1b,AzuliityZT,9.0,-3105.030029296875,1275.1600341796875,15.960000038146973,3022.39990234375,-6595.0,-1030.0,2403.2000732421875,2847.39990234375,281.200008392334,255.0,255.0,False,-0.03946240681685592,-2.1048354659845527,-0.01103894993855501,True,233.0,False,10,8,False,,b2740b7555b,kesmo_04,10.0,1022.219970703125,723.8400268554688,74.48999786376953,9796.199951171875,-16649.3994140625,-2326.3999938964844,1652.8999328613281,1008.7999725341797,160.10000228881836,255.0,228.0,,0.16141789948820384,-2.1054701196181727,-0.0004756180089970101,False,24,False,30,0.0,False,,enpitsu,76561198039309853,27.0,-2013.050048828125,4873.7001953125,17.049999237060547,1242.699966430664,-357.5,2.3000000417232513,0.7000000029802322,2.3000000417232513,-929.5999908447266,255.0,0.0,False,-0.01651309439504078,-3.107530848141339,-0.00017874698185415614,True,20,2,16,79.0,False,,games5425898691,bf81d8692db,24.0,-4078.989990234375,2903.699951171875,317.54998779296875,3.6000001430511475,-14081.600341796875,-2690.10009765625,2079.600067138672,-6.1000001430511475,-7.799999713897705,255.0,255.0,,-0.2273214265006053,-1.5613419282200776,-1.5732328392032007,True,6,6,False,255.0,False,
84,5538,167,False,False,1,5820.235217708834,-2796.760009765625,641.260009765625,230.60000610351562,2145.7000732421875,-3387.2000122070312,12929.7998046875,4728.0999755859375,-613.4999847412109,2094.7000122070312,1.0,-0.8262622829700197,0.6925042372328388,0.07100579329553817,bc62ea44a1b,AzuliityZT,9.0,-2812.050048828125,654.6699829101562,61.34000015258789,-201.39999389648438,-833.0000305175781,2603.0999755859375,-3920.7000732421875,-2361.4999389648438,320.49999237060547,0.0,128.0,True,0.0904189548335068,-2.1209147189488102,-0.0016884480456294973,True,233.0,False,12,9,False,,b2740b7555b,kesmo_04,10.0,2298.010009765625,51.16999816894531,17.010000228881836,17317.60009765625,-825.4000091552734,2.0999999344348907,-3.700000047683716,0.19999999552965164,901.1000061035156,255.0,128.0,,-0.00957740911075072,-3.1218746806539115,0.00011598237199501578,True,24,False,30,0.0,False,,enpitsu,76561198039309853,27.0,-1757.8299560546875,4501.06982421875,17.049999237060547,-627.0000076293945,-8924.89990234375,2.5999999046325684,-0.3999999910593033,-5.0,-1186.6999816894531,255.0,255.0,False,-0.016677974001590632,-1.4391006721400281,0.0002612053482566443,True,20,2,16,79.0,False,,games5425898691,bf81d8692db,24.0,-3670.3701171875,1373.0799560546875,16.81999969482422,11863.1005859375,-19591.099853515625,47.69999980926514,-22.300000190734863,88.10000419616699,577.400016784668,255.0,220.0,,-0.007927231454738637,-2.1365719591379713,0.004981875202927004,True,6,6,False,182.97162135442096,True,
85,5648,171,False,False,0,5349.548767248954,1992.27001953125,637.1599731445312,133.92999267578125,-6640.10009765625,13183.199462890625,423.69998931884766,5204.4000244140625,1320.5000305175781,2253.699951171875,0.0,-0.02850291008518569,-0.4496923976931841,-1.388396961492443,76561198039309853,enpitsu,27.0,2049.8798828125,508.3900146484375,17.049999237060547,-2876.300048828125,12283.1005859375,2.7000001072883606,1.2999999523162842,-6.000000238418579,879.4999694824219,128.0,255.0,False,0.016864067773696752,1.8359582531329561,1.4535778047668442e-06,True,52.0,False,20,16,2,,bf81d8692db,games5425898691,24.0,3703.719970703125,-2159.610107421875,16.989999771118164,5566.300048828125,12936.8994140625,4.799999892711639,0.0,-0.09999999776482582,2150.5999755859375,255.0,255.0,,0.009592809686618978,1.2315713353957303,1.3622102524108536e-05,True,6,False,6,162.0,False,,kesmo_04,b2740b7555b,10.0,-2365.449951171875,4663.169921875,17.010000228881836,12641.300048828125,2880.0,6.200000047683716,6.899999976158142,2.7000001072883606,-1930.2999877929688,255.0,97.0,,0.009493258538364734,0.15249238901905182,-0.00025407819792657327,True,32,False,26,255.0,False,,AzuliityZT,bc62ea44a1b,9.0,-2505.030029296875,5065.7998046875,89.80999755859375,5301.7999267578125,4718.599853515625,5413.2000732421875,5319.0997314453125,271.5999984741211,-1371.9999694824219,255.0,128.0,,0.2695180097224297,-2.7148254937322,-0.5214373617870985,True,False,False,False,85.0,False,
86,5694,173,False,True,0,2793.6608117987657,772.9299926757812,2899.639892578125,92.98999786376953,-6139.7998046875,11115.799560546875,635.4000091552734,-3076.199951171875,-2520.2000427246094,2253.699951171875,0.0,-1.00756491113378,2.635441406034281,2.659628483553222,76561198039309853,enpitsu,27.0,745.719970703125,2708.199951171875,67.76000213623047,-3389.89990234375,20117.099609375,3034.5999145507812,-4233.699951171875,1715.3999328613281,-2578.0999755859375,255.0,0.0,False,0.11360793697328403,1.8282103737728297,0.028989277131938065,True,0.0,False,22,17,2,,bf81d8692db,games5425898691,24.0,2483.739990234375,-283.8399963378906,16.989999771118164,-7237.2998046875,12097.099609375,4.600000083446503,0.3999999910593033,-0.9000000357627869,-226.10000610351562,255.0,103.0,,0.009590834422310394,2.1060371340800725,1.914616640663063e-05,True,6,False,6,162.0,False,,kesmo_04,b2740b7555b,10.0,149.16000366210938,3902.7900390625,32.2400016784668,17927.099609375,-14069.100341796875,3110.7000732421875,-2.0999999344348907,2.199999988079071,-265.40000915527344,255.0,15.0,,0.009588037303323598,-0.664376465348519,-1.4776467458665628e-05,True,33,False,26,170.31070970719864,True,,AzuliityZT,bc62ea44a1b,9.0,-1630.969970703125,5090.669921875,113.43000030517578,10095.30029296875,-1105.8000183105469,-3438.2000732421875,-2172.899932861328,332.90000915527344,260.49999237060547,0.0,128.0,,-0.38713551713291905,3.0171480635592767,-1.2002439582713775,True,False,False,False,85.0,False,
87,5701,173,False,False,1,8648.985017351299,-684.0700073242188,-3363.429931640625,97.18000030517578,-15992.5,15479.200439453125,3986.7999267578125,-4354.800109863281,-3826.0000610351562,1548.0000305175781,1.0,0.34614808246693873,2.4545803160880326,2.1510889028401436,b2740b7555b,kesmo_04,10.0,-531.0900268554688,-3592.5400390625,107.18000030517578,-10509.599609375,19830.999755859375,3116.4999389648438,-1314.7000122070312,1697.4000549316406,-2183.0999755859375,255.0,0.0,,-0.009466271619841054,0.9274511948321563,0.015587572448902047,True,160.0,False,34,27,False,,bc62ea44a1b,AzuliityZT,9.0,1362.43994140625,-5028.35986328125,37.290000915527344,-11435.10009765625,3379.2999267578125,-2073.0999755859375,3163.2998657226562,382.79998779296875,132.89999961853027,0.0,,,0.16597940169372466,-2.8404688853941598,-0.4551024380414596,True,False,False,False,85.0,False,,enpitsu,76561198039309853,27.0,-658.0700073242188,-3205.429931640625,104.2699966430664,3421.9000244140625,-19113.699951171875,-162.80000686645508,4242.300109863281,-3415.10009765625,-767.7999877929688,255.0,0.0,,-0.8116065166374697,-2.803979329618086,2.1497136019411123,True,22,2,17,,False,,games5425898691,bf81d8692db,24.0,-2309.639892578125,-22.579999923706055,16.989999771118164,6714.000244140625,-12395.799560546875,4.600000083446503,-0.29999999329447746,0.5000000074505806,-355.60001373291016,255.0,95.0,,-0.009603751254654782,-2.065656319585879,-4.4923232602892103e-05,True,6,6,False,162.0,False,
88,5702,173,False,False,0,2398.7278369711935,729.4299926757812,3375.949951171875,100.44999694824219,20607.5,20427.099609375,195.6999969482422,935.9999847412109,-26.19999885559082,-5926.400146484375,0.0,-0.3242730992807754,-2.659307607010148,2.0665113074852566,76561198039309853,enpitsu,27.0,658.0700073242188,3205.429931640625,104.2699966430664,-3421.9000244140625,19113.699951171875,-162.80000686645508,-4242.300109863281,3415.10009765625,-767.7999877929688,255.0,0.0,,0.8116065166374697,2.803979329618086,2.1497136019411123,True,,False,22,17,2,,bf81d8692db,games5425898691,24.0,2309.639892578125,22.579999923706055,16.989999771118164,-6714.000244140625,12395.799560546875,4.600000083446503,0.29999999329447746,-0.5000000074505806,-355.60001373291016,255.0,95.0,,0.009603751254654782,2.065656319585879,-4.4923232602892103e-05,True,6,False,6,162.0,False,,kesmo_04,b2740b7555b,10.0,601.5,3454.800048828125,136.6199951171875,7574.000244140625,-14986.500244140625,3469.4000244140625,2161.0000610351562,-5037.900085449219,-446.6999816894531,255.0,0.0,,-0.0852215329416078,-1.1135616444408394,0.5618422051454275,True,34,False,27,160.0,False,,AzuliityZT,bc62ea44a1b,9.0,-1362.43994140625,5028.35986328125,37.290000915527344,11435.10009765625,-3379.2999267578125,-2073.0999755859375,-3163.2998657226562,-382.79998779296875,132.89999961853027,0.0,,,-0.16597940169372466,2.8404688853941598,-0.4551024380414596,True,False,False,False,85.0,False,
89,5785,176,False,False,0,5054.531043321894,3976.39990234375,3795.3798828125,923.9400024414062,-5811.400146484375,-5716.7999267578125,8652.000122070312,3672.9000854492188,2539.1000366210938,4007.6998901367188,0.0,0.792491224754949,-0.6687265756757933,0.8503183857760058,bf81d8692db,games5425898691,24.0,4019.050048828125,3785.780029296875,766.25,-2126.3999938964844,1117.300033569336,5552.1002197265625,-369.59999084472656,-3688.2000732421875,4063.2000732421875,255.0,128.0,,-0.5151179091663143,1.8117867902172853,-1.6532650821092294,True,149.0,False,8,7,False,,76561198039309853,enpitsu,27.0,2751.449951171875,3322.31005859375,17.040000915527344,2530.2999877929688,-12622.099609375,3.799999952316284,-0.19999999552965164,0.5999999865889549,-536.5999984741211,255.0,128.0,,0.01674024964680778,-1.421816707749054,0.00030061021423518356,True,18,2,22,0.0,False,,kesmo_04,b2740b7555b,10.0,1557.3800048828125,2799.340087890625,17.010000228881836,-6355.30029296875,11635.2001953125,2.0999999344348907,0.0,-0.09999999776482582,-41.30000114440918,251.0,128.0,False,0.009566539672269907,2.0654054153343093,3.8904557511418994e-05,True,34,False,28,191.0,False,,AzuliityZT,bc62ea44a1b,10.0,3619.530029296875,4425.81982421875,279.0799865722656,-2639.2999267578125,2968.599853515625,11929.300537109375,-505.9000015258789,-2355.7000732421875,383.80001068115234,255.0,255.0,False,-1.2311161585880404,2.3460083448720987,-1.5400837933423897,True,4,4,False,255.0,False,
90,5869,179,False,False,1,7892.1426475268745,-2304.080078125,-2074.25,518.739990234375,-3622.0999145507812,29840.10009765625,-1766.3999938964844,-4182.9998779296875,2387.2999572753906,-3577.9998779296875,1.0,-0.38576183402823555,1.1854834650165844,0.9164654437650394,b2740b7555b,kesmo_04,10.0,-2293.2900390625,-2253.909912109375,422.1400146484375,-11864.69970703125,11034.000244140625,2732.9998779296875,-2403.5000610351562,4757.5,1356.0000610351562,255.0,0.0,False,0.9667416062796395,0.7258590472293869,0.864312261199517,True,119.0271225719042,True,36,29,False,,bc62ea44a1b,AzuliityZT,9.0,-2207.449951171875,-3070.469970703125,17.010000228881836,3643.5000610351562,13620.999755859375,2.0999999344348907,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,-0.009533312078796439,1.8321892651340355,-6.515811146453987e-06,True,4,False,4,238.0,False,,enpitsu,76561198039309853,27.0,-3377.929931640625,799.1500244140625,17.040000915527344,2871.0000610351562,13806.099853515625,3.799999952316284,-0.29999999329447746,-0.5999999865889549,-0.9000000357627869,255.0,128.0,,-0.01676410897616019,1.7759994331617048,5.3374273684584165e-05,True,22,2,18,255.0,False,,games5425898691,bf81d8692db,24.0,-3378.159912109375,-3743.47998046875,17.010000228881836,-175.49999237060547,10699.69970703125,-0.09999999776482582,-0.0,-4.4999998807907104,1413.0999755859375,255.0,167.0,,-0.009535284983283782,1.5302707616934184,0.0001703462117616139,True,8,8,False,114.54158291509073,True,
91,5908,181,False,False,0,7919.0601206407855,2765.360107421875,-1881.8199462890625,249.0,12637.80029296875,-5854.000244140625,12307.39990234375,5171.9000244140625,1063.7999725341797,-2849.4000244140625,0.0,0.14306403602643034,0.8162961329702493,-2.375448924288295,76561198039309853,enpitsu,27.0,2698.2900390625,-1949.06005859375,151.6300048828125,-4046.300048828125,2530.0,3431.7001342773438,-5393.2000732421875,1078.0000305175781,26.400001049041748,0.0,0.0,,-0.4484366123968941,-2.7236658821344473,0.46947050427369713,True,228.0,False,24,19,2,,bf81d8692db,games5425898691,24.0,3543.080078125,1182.7900390625,90.68000030517578,503.8999938964844,-22876.99951171875,-163.70000839233398,5499.89990234375,26.30000114440918,-4.099999964237213,255.0,128.0,,0.4467849366861759,1.5759916522882997,-3.1407409338714114,True,9,False,10,80.0,False,,kesmo_04,b2740b7555b,10.0,4070.25,476.25,211.97000122070312,836.2000274658203,-11536.700439453125,-2964.89990234375,853.3999633789062,-4841.600036621094,2465.7000732421875,243.0,12.0,False,-0.38550818276314425,-1.5240552698863952,1.0356022629574848,True,36,False,30,97.0,False,,AzuliityZT,bc62ea44a1b,9.0,1988.6800537109375,775.1500244140625,17.010000228881836,-2437.4000549316406,-17442.5,1.899999976158142,0.3999999910593033,0.29999999329447746,0.0,128.0,128.0,False,0.009615774294545158,-1.7096536253819716,3.49176388934008e-05,True,4,4,False,234.0,False,
