,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
33,2493,65,False,False,0,4783.4598437531,1909.25,1265.4599609375,252.6300048828125,-17353.699951171875,15409.49951171875,3943.2000732421875,2452.100067138672,5472.60009765625,193.4000015258789,0.0,0.43427305283193185,-1.7500248247094736,1.0891184570346018,76561198253521718,Vaekkis,13.0,2099.43994140625,1086.9100341796875,111.73999786376953,-17929.000244140625,8696.400146484375,5571.300048828125,2.7000001072883606,-1.2999999523162842,243.60000610351562,128.0,128.0,,0.01688229150643439,2.767385200472009,-0.0018070210424542717,True,161.0,False,8,4,4,,76561198107944504,ixutiini,15.0,-176.63999938964844,-4534.8798828125,17.0,4566.300048828125,-9373.300170898438,3.6000001430511475,-0.09999999776482582,-0.19999999552965164,3421.7999267578125,255.0,255.0,0.00953514559685206,-0.03918536735704814,3.438723693309694e-05,True,False,False,False,216.0,False,,enpitsu,76561198039309853,26,-798.0599975585938,3422.39990234375,17.049999237060547,8533.499755859375,13263.800048828125,2.5999999046325684,0.29999999329447746,0.09999999776482582,0.0,255.0,128.0,False,0.016796452721836164,0.9991003582543904,-2.198607157303597e-05,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,21.0,1926.8199462890625,1378.1300048828125,103.11000061035156,-19113.1005859375,1450.0,-157.5,-470.29998779296875,-5477.9998779296875,140.50000190734863,255.0,128.0,,0.013492934861543548,-0.08600724462570059,3.109394074269948,True,196.0,False,7,8,False,,True
34,2550,67,False,False,1,9355.146632108217,1490.31005859375,-4196.25,231.52999877929688,25310.30029296875,12452.80029296875,14305.999755859375,5649.69970703125,785.1999664306641,-1861.1000061035156,1.0,0.22991273733137269,-3.131064504899932,0.525515060174828,76561198039309853,enpitsu,26.0,1357.300048828125,-4296.56982421875,93.62999725341797,12131.300048828125,18894.69970703125,1713.5000610351562,-5173.2000732421875,1863.3000183105469,122.29999542236328,128.0,128.0,False,-0.8666473152338414,1.8904582441000324,0.026802468692643584,True,191.0,False,8,False,7,,bf81d8692db,games5425898691,20.0,1851.6700439453125,-1324.8199462890625,17.0,10943.199462890625,14147.39990234375,3.4999999403953552,-0.5999999865889549,-1.0000000149011612,1837.5,255.0,228.0,-0.009601891248438656,2.164748185435209,3.762154015634829e-05,True,8,8,False,184.0,False,,Vaekkis,76561198253521718,13,1601.949951171875,-2460.68994140625,17.030000686645508,18428.299560546875,4006.199951171875,5.299999713897705,-5.899999737739563,-1.5000000596046448,1516.9999694824219,255.0,128.0,,-0.01677584197822487,2.855344862522623,-2.976199664679738e-05,True,143.0,False,8,4,4,,ixutiini,76561198107944504,15.0,-87.31999969482422,3486.340087890625,17.0,-1767.7000427246094,-12218.800048828125,3.6000001430511475,-0.29999999329447746,-1.899999976158142,1504.2999267578125,255.0,255.0,False,-0.009557494701375714,-1.4252566635833794,0.0002518334648832407,True,246.0,False,False,False,False,,
35,2646,71,False,False,0,4344.80066824756,-506.760009765625,812.6699829101562,712.8099975585938,16668.499755859375,16845.50048828125,7368.3001708984375,3903.699951171875,-726.3999938964844,-4497.9998779296875,0.0,0.9129196998896421,1.1053161101614342,0.09141773787121786,76561198107944504,ixutiini,15.0,-599.8800048828125,628.97998046875,576.5999755859375,6704.4000244140625,18900.999755859375,2674.8001098632812,-390.40000915527344,1208.8999938964844,-1754.6000671386719,245.0,0.0,,-0.12301822767999349,0.48406743587002476,0.38657364970118596,True,155.0,False,4,False,False,,76561198253521718,Vaekkis,13.0,-1006.5499877929688,-545.8400268554688,17.030000686645508,13808.800048828125,1573.5000610351562,5.0,1.0999999940395355,0.0,401.50001525878906,255.0,128.0,0.01677646638947586,0.15257081087480476,-0.00025973786874789606,True,8,4,4,174.0,False,,enpitsu,76561198039309853,26,-2715.2900390625,4381.68017578125,17.049999237060547,12987.60009765625,7062.80029296875,-0.9000000357627869,-5.799999833106995,-2.7000001072883606,-521.3999938964844,255.0,128.0,,0.016766680390453544,0.5059316509383561,-0.0001290878615577707,True,236.1753979934159,True,8,8,False,,games5425898691,bf81d8692db,20.0,-1533.5899658203125,3766.02001953125,17.010000228881836,10421.99951171875,12062.2998046875,2.0999999344348907,-0.19999999552965164,-0.29999999329447746,-180.6999969482422,255.0,128.0,,0.009590656639354498,0.8379168208101344,0.00011933216486678284,True,214.0,False,10,10,False,,
36,2728,74,False,False,0,3694.7609924482,2657.280029296875,4127.35009765625,95.86000061035156,-7888.699951171875,-7287.80029296875,6232.39990234375,4054.5999145507812,-4388.900146484375,-544.7999954223633,0.0,0.5287395589950727,-1.0590538716543305,-1.9220293850047068,76561198107944504,ixutiini,15.0,2896.919921875,3992.64990234375,16.989999771118164,-500.8000183105469,-201.49999618530273,4.600000083446503,1.0999999940395355,-1.5000000596046448,37.69999980926514,0.0,128.0,False,0.009892170348186275,0.37501747471657615,-7.241250814785005e-05,False,255.0,False,4,False,False,,76561198253521718,Vaekkis,13.0,3083.6201171875,385.1099853515625,17.049999237060547,6086.5997314453125,-9342.100219726562,3.3000001311302185,0.0,0.0,-2387.899932861328,255.0,0.0,0.016713521742253604,-1.0477980677272691,-5.163098421550987e-06,True,10,6,4,205.0,False,,enpitsu,76561198039309853,26,237.49000549316406,5382.91015625,18.270000457763672,-5747.7001953125,2199.1000366210938,67.89999961853027,63.20000171661377,26.30000114440918,6.3999998569488525,255.0,0.0,False,0.025859642274723187,-0.3689177257350827,0.033897666774763115,True,215.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,2247.4599609375,4293.31005859375,40.47999954223633,16778.699951171875,-6726.7999267578125,3334.89990234375,30.09999990463257,106.80000305175781,-1061.8000030517578,255.0,0.0,,0.011016036723965738,-0.4053686021005625,-0.0008263972880769217,True,158.0,False,10,11,False,,
37,2734,74,False,False,1,9694.149941024507,-2484.110107421875,-3945.780029296875,222.57000732421875,10621.400146484375,20562.099609375,9606.900024414062,286.299991607666,4915.7000732421875,-3428.2000732421875,1.0,-0.31482468639952277,0.5554133617035735,-0.5310314275722109,bf81d8692db,games5425898691,20.0,-2508.47998046875,-4102.7998046875,90.4800033569336,-14923.599853515625,14574.89990234375,2483.6000061035156,-5369.5001220703125,1026.8000030517578,-602.7000045776367,255.0,0.0,,-0.2909575337748347,0.533095950455594,0.6065664583360564,True,158.0,False,12,False,11,,76561198039309853,enpitsu,26.0,-127.88999938964844,-5425.10986328125,19.850000381469727,1398.0999755859375,-537.599983215332,22.40000009536743,4.900000095367432,2.3999999463558197,-6.200000047683716,255.0,0.0,-0.03064403544209118,0.36343351451253764,0.03697999944210864,True,8,8,False,215.0,False,,Vaekkis,76561198253521718,13,-3157.860107421875,-115.9000015258789,17.049999237060547,192.29999542236328,11488.900146484375,3.3000001311302185,-0.0,-0.0,-2386.4999389648438,255.0,0.0,,-0.016720111697576614,1.6447277509281981,5.799698611228102e-08,True,205.0,False,10,6,4,,ixutiini,76561198107944504,15.0,-2874.080078125,-3983.610107421875,16.989999771118164,1032.300033569336,407.99999237060547,4.600000083446503,-1.5000000596046448,3.4999999403953552,0.7999999821186066,176.0,128.0,False,-0.009605032027828912,-0.3765881435121392,1.4541820460102968e-06,True,255.0,False,False,4,False,,False
38,2817,77,False,False,0,7008.953214066307,-621.8599853515625,-1863.5899658203125,162.27000427246094,-16896.300048828125,17861.199951171875,5618.699951171875,5674.6002197265625,-1296.199951171875,1455.2999877929688,0.0,0.9048791252609899,0.36396470281339205,-0.23593446352886513,76561198253521718,Vaekkis,13.0,-510.0899963378906,-2086.3798828125,59.84000015258789,-14617.39990234375,17602.60009765625,2338.000030517578,-2440.500030517578,-1314.4000244140625,-2534.499969482422,255.0,128.0,,0.07858433467104886,2.0011688012000817,-0.004862704373014177,True,70.0,False,12,4,7,,76561198107944504,ixutiini,15.0,3702.860107421875,149.07000732421875,15.930000305175781,-10351.600341796875,-17050.899658203125,197.70000457763672,36.600000858306885,-18.700000047683716,485.99998474121094,255.0,255.0,0.006933649826233798,-2.2199771765395213,-0.0009485611900236162,True,6,4,False,248.74125593452044,True,,enpitsu,76561198039309853,26,-1113.9100341796875,3266.219970703125,17.049999237060547,-10259.100341796875,-552.2000122070312,2.5999999046325684,-0.09999999776482582,0.0,-1213.499984741211,255.0,128.0,True,0.01668470667380021,2.438822190702772,-2.0140230597945328e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,1086.0899658203125,795.1699829101562,17.010000228881836,-22896.0009765625,-2163.9999389648438,1.899999976158142,0.09999999776482582,0.0,0.0,255.0,128.0,,0.009596532023204277,-3.047357744112072,1.503345802913743e-05,True,71.0,False,12,12,False,,False
39,2987,83,False,False,1,9863.000405980967,2829.030029296875,-4531.72021484375,310.7900085449219,873.3000183105469,11952.80029296875,4395.0,3629.89990234375,-3770.0,2934.2999267578125,1.0,-0.087236967324193,-1.9383990285209238,1.060274586281484,bf81d8692db,games5425898691,21.0,2757.050048828125,-4671.93994140625,233.72999572753906,1707.5999450683594,7052.19970703125,2149.499969482422,-1556.6999816894531,4165.7000732421875,3236.199951171875,255.0,0.0,,0.43354013553988807,1.625875289784338,1.1096230485096303,True,95.41344527531695,True,14,False,13,,76561198039309853,enpitsu,26.0,255.72000122070312,-5200.759765625,17.030000686645508,-0.09999999776482582,-0.0,5.0,-0.0,-0.5999999865889549,0.0,255.0,128.0,-0.01682375949636183,2.606996985870066,2.6134079231469412e-05,True,8,8,False,255.0,False,,Vaekkis,76561198253521718,13,2536.719970703125,-4611.89013671875,17.030000686645508,4439.700012207031,9928.499755859375,1.7000000178813934,-0.0,1.0000000149011612,-2389.499969482422,255.0,0.0,,-0.016690765377621854,2.037933838515766,-5.748217483865043e-05,True,83.97152705346383,True,12,8,4,,ixutiini,76561198107944504,15.0,-16.010000228881836,2849.47998046875,16.989999771118164,6182.8997802734375,-11135.50048828125,4.900000095367432,-0.0,-0.0,2304.499969482422,239.0,255.0,False,-0.00956817408400291,-2.14378400064074,2.705249356811469e-05,True,255.0,False,4,6,False,,False
40,3031,85,False,False,0,3197.428153946424,-2936.6298828125,2678.419921875,197.85000610351562,8927.7001953125,-1165.6999969482422,3663.900146484375,4970.7000732421875,-2249.9000549316406,2495.800018310547,0.0,-0.9318912895782188,-2.9002049836537593,-2.911088640984779,76561198253521718,Vaekkis,13.0,-3030.97998046875,2638.7900390625,73.72000122070312,6431.500244140625,-3669.4000244140625,3052.2000122070312,-4049.7000122070312,1161.2999725341797,1707.7000427246094,0.0,255.0,,-0.04624313620520362,-1.0275060543145182,-0.03782069498142573,False,239.0,False,14,4,9,,76561198107944504,ixutiini,15.0,-741.1500244140625,-3591.260009765625,16.989999771118164,8890.10009765625,-9321.300048828125,4.4999998807907104,0.7999999821186066,-0.9000000357627869,87.39999771118164,255.0,128.0,0.00957959318475276,-0.7967981465743225,-0.00011631662772382251,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,-472.5899963378906,5078.22998046875,17.030000686645508,2997.5,2382.2999572753906,5.0,0.09999999776482582,0.29999999329447746,-425.9000015258789,0.0,255.0,True,0.016926969508304482,-2.517956377853159,-9.303923841458797e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,-2934.64990234375,3257.080078125,16.739999771118164,616.3000106811523,-10401.800537109375,62.89999961853027,-4.399999976158142,2.3000000417232513,1981.0000610351562,255.0,240.0,,0.00977021428570478,-1.4873890456522454,9.461249519816547e-05,True,79.0,False,14,14,False,,False
41,3064,86,False,False,1,7740.846477787301,1876.010009765625,-2538.56005859375,161.9499969482422,-14152.80029296875,7172.9998779296875,-912.6999664306641,-3962.6998901367188,4161.700134277344,1725.2000427246094,1.0,0.1612252118537521,2.1850642333382497,2.8735885511446413,bf81d8692db,games5425898691,21.0,1958.239990234375,-2633.820068359375,92.0199966430664,-13256.199951171875,1000.5000305175781,2274.600067138672,-3625.8999633789062,-4018.9999389648438,-974.5999908447266,255.0,18.0,,-0.46765006104545964,-0.3334002009361755,0.5422830461680992,True,79.0,False,16,False,15,,76561198039309853,enpitsu,26.0,-176.7899932861328,-5390.2099609375,18.65999984741211,-1871.300048828125,147.29999542236328,-1.4000000059604645,8.500000238418579,16.59999966621399,477.40001678466797,255.0,255.0,-0.04347995019770987,2.171308030052598,-0.016012401571286323,True,8,8,False,255.0,False,,Vaekkis,76561198253521718,13,2247.6298828125,-2084.929931640625,16.829999923706055,-10525.2001953125,1566.3999938964844,-271.8000030517578,647.3999786376953,181.39999389648438,2333.2000732421875,255.0,255.0,,-0.028292125850344716,0.12274392961221255,-0.00024131522693736528,True,204.54382802337724,True,14,10,4,,ixutiini,76561198107944504,15.0,-145.67999267578125,4930.58984375,16.989999771118164,-3848.2998657226562,9199.199829101562,4.300000071525574,0.29999999329447746,0.3999999910593033,-3777.0001220703125,0.0,255.0,True,-0.009662494344168831,-3.0972588547437883,-9.01120210985755e-05,True,255.0,False,4,6,False,,False
42,3102,87,False,False,0,3587.7912619541758,-167.77999877929688,1626.8900146484375,105.47000122070312,20314.49951171875,148.90000343322754,3486.400146484375,5060.4998779296875,-471.30001068115234,3188.699951171875,0.0,0.66717661375618,-0.2638046294884039,-2.566157658662473,76561198253521718,Vaekkis,13.0,-403.4200134277344,1563.5799560546875,17.030000686645508,18760.799560546875,-4395.799865722656,1.2999999523162842,0.0,0.0,2017.2999572753906,255.0,255.0,,0.01677341793207936,-0.16103679430090934,5.016251303528702e-06,True,141.76670976864398,True,14,4,10,,76561198107944504,ixutiini,15.0,439.739990234375,-5354.3701171875,17.739999771118164,742.3999786376953,1421.7999267578125,-35.899999141693115,47.10000038146973,-25.0,-6.700000166893005,75.0,128.0,0.02320131244739076,1.0865812642073398,-0.012213662497650133,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,397.510009765625,4826.81982421875,17.049999237060547,2339.7999572753906,-3050.4998779296875,3.6000001430511475,1.4000000059604645,-3.4999999403953552,763.3000183105469,255.0,255.0,True,0.016837387468204804,-0.9803770833135612,0.00012019176531856226,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,-66.5199966430664,2423.06005859375,16.979999542236328,15322.39990234375,-8160.5999755859375,4.099999964237213,-6.000000238418579,3.0000001192092896,-903.6000061035156,255.0,128.0,,0.00958076618730269,-0.551850250546743,0.0006681986371300759,True,38.292137494651236,True,16,16,False,,False
43,3133,88,False,False,0,4569.168493450245,2043.8699951171875,1642.219970703125,92.94999694824219,17622.099609375,-341.1000061035156,2195.7000732421875,3195.4000854492188,4292.099914550781,2714.1000366210938,0.0,0.69891903576245,0.1735889556714275,-2.1776148785779217,76561198253521718,Vaekkis,13.0,1855.8699951171875,1401.43994140625,205.1300048828125,15652.60009765625,371.1000061035156,754.3000030517578,-1217.6000213623047,-5337.5,527.0999908447266,,255.0,,0.08486170331406684,1.3860428756428467,-1.2935513622375687,True,87.0,False,16,4,11,,76561198107944504,ixutiini,15.0,446.2300109863281,-5341.240234375,17.389999389648438,-547.0999908447266,-1020.6999969482422,24.100000858306885,-41.79999828338623,24.30000066757202,-4.000000059604645,0.0,,0.017233352990662452,1.0822433924793773,-0.013102337684067092,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,1064.199951171875,4611.4501953125,17.049999237060547,8141.6998291015625,1229.3000030517578,2.5,0.0,0.0,-243.29999923706055,255.0,0.0,True,0.016733103169938528,0.6087003771689435,-0.00011033029438960404,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,1440.0899658203125,1040.1300048828125,17.0,10155.2001953125,-13139.7998046875,4.000000059604645,-4.300000071525574,-2.5,1863.3000183105469,255.0,255.0,,0.009896377265401334,-0.8642629041451254,8.75130890545415e-05,True,,False,16,16,False,,
44,3152,89,False,False,0,5447.773993552967,3260.1201171875,1617.93994140625,96.5,16053.699951171875,-563.4999847412109,1119.1999816894531,1822.5999450683594,5380.4998779296875,1930.7000732421875,0.0,-1.0483078018766807,-0.9586643568337121,-2.6181769418582865,76561198253521718,Vaekkis,13.0,3003.030029296875,1426.280029296875,173.05999755859375,15616.600341796875,195.9000015258789,-1811.3999938964844,-1020.5999755859375,-1466.4999389648438,-589.5999908447266,0.0,0.0,,0.1563209205200179,1.3331963389695713,0.6555606086148258,True,87.0,False,16,4,12,,76561198107944504,ixutiini,15.0,447.75,-5338.18994140625,17.329999923706055,-1219.4000244140625,-2258.5000610351562,24.90000009536743,-97.5,-65.70000171661377,3.100000023841858,0.0,,0.01618914851106215,1.08167031687202,-0.012108383184381608,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,1669.5400390625,4751.72998046875,17.049999237060547,10130.700073242188,1781.6999816894531,2.5,-0.09999999776482582,0.29999999329447746,-868.1999969482422,255.0,0.0,True,0.016704903369100382,-0.05651990212506772,4.051180424449599e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,2378.159912109375,514.2100219726562,17.0,13759.300537109375,-7532.39990234375,3.400000035762787,-0.5000000074505806,0.0,-49.60000038146973,255.0,128.0,,0.009611503580382319,-0.5075921345044597,7.619364995298131e-05,False,,False,16,16,False,,
45,3167,90,False,False,0,6049.135415077023,3997.550048828125,1583.989990234375,221.66000366210938,1892.7000427246094,-606.1999893188477,8141.7999267578125,220.20000457763672,5984.000244140625,377.79998779296875,0.0,0.8564773645580503,2.8392295804675345,-0.06849180187324092,76561198253521718,Vaekkis,13.0,3878.68994140625,1484.3399658203125,21.600000381469727,12997.2998046875,5435.999755859375,1981.4999389648438,466.19998931884766,-4215.10009765625,-807.3999786376953,255.0,0.0,,-0.1345065860483662,0.44481285087772576,-0.0743821643148833,True,87.0,False,16,4,12,,76561198107944504,ixutiini,15.0,408.5899963378906,-5410.77978515625,19.25,605.9000015258789,1146.1000061035156,-43.89999866485596,2.199999988079071,1.1999999731779099,-0.7000000029802322,255.0,,0.04433018333599618,1.0798394813235384,-0.018730929475790397,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,2266.090087890625,4740.830078125,17.049999237060547,8544.7998046875,-1464.1000366210938,3.0000001192092896,0.7999999821186066,0.0,-1766.9999694824219,0.0,0.0,True,0.01684247306646397,-0.969825718799162,3.513865455227866e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,3177.6298828125,167.02000427246094,17.0,14614.200439453125,-5473.800048828125,3.400000035762787,2.3999999463558197,-0.9000000357627869,418.10001373291016,255.0,196.0,,0.009597000505029903,-0.3607939169047599,3.1939157553457606e-05,True,,False,16,16,False,,
46,3174,90,False,False,0,6061.573539694654,4002.570068359375,1569.75,398.29998779296875,-66.39999866485596,-531.3999938964844,5920.9002685546875,179.3000030517578,5981.199951171875,438.6000061035156,0.0,-0.6863552178023405,3.0073277330714516,0.1962520420895412,76561198253521718,Vaekkis,13.0,4080.530029296875,1569.449951171875,238.5800018310547,1589.7000122070312,310.0,11740.699462890625,1974.9000549316406,-4222.5,-200.30000686645508,255.0,0.0,,-1.4983552206773942,-0.05260975926821865,0.04434167291562943,True,87.0,False,16,4,12,,76561198107944504,ixutiini,15.0,404.6199951171875,-5417.8798828125,19.520000457763672,107.39999771118164,211.90000534057617,-5.600000023841858,12.599999904632568,3.799999952316284,-0.7000000029802322,255.0,,0.044684105171881865,1.0796966592942279,-0.019074945726228643,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,2434.639892578125,4722.56005859375,17.049999237060547,6680.999755859375,81.5999984741211,2.800000011920929,0.3999999910593033,-0.19999999552965164,-585.099983215332,0.0,128.0,True,0.016947499820382506,-1.2501311694436308,0.00015167999347767154,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,3565.699951171875,88.37999725341797,17.0,15147.60009765625,151.40000343322754,3.4999999403953552,-0.29999999329447746,0.0,2011.199951171875,255.0,255.0,,0.009591452639276446,0.07164336724782831,3.602733824599608e-05,True,255.0,False,16,16,False,,
47,3285,94,False,False,0,5102.174527901453,2352.14990234375,1205.3199462890625,154.16000366210938,-8627.000122070312,21529.29931640625,10549.100341796875,5843.3001708984375,-713.4999847412109,-1160.0,0.0,1.3278940029918131,0.8970349249755952,2.7334260151549588,76561198253521718,Vaekkis,13.0,2427.179931640625,1036.02001953125,122.98999786376953,-6554.2999267578125,21888.60107421875,2411.0000610351562,-5072.9998779296875,1524.4999694824219,-1479.7000122070312,255.0,0.0,,0.7128670645563131,2.156438681162169,0.4983608235345737,True,40.0,False,18,4,13,,76561198107944504,ixutiini,15.0,388.17999267578125,-5463.56982421875,21.34000015258789,162.90000915527344,1791.6000366210938,-70.50000190734863,0.29999999329447746,0.0,0.0,255.0,128.0,0.048773713155433586,1.479456006238153,-0.0035893467429344017,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,1230.8199462890625,4370.330078125,17.049999237060547,-7380.3997802734375,3289.2999267578125,2.5999999046325684,-1.1999999731779099,0.5999999865889549,-749.0000152587891,128.0,128.0,False,0.016663375072941702,2.6730872468962072,0.000310885020304507,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,1911.0400390625,2542.2099609375,17.0,-18340.0,-4350.7000732421875,3.4999999403953552,-0.19999999552965164,0.0,-1989.4000244140625,255.0,0.0,,0.009597785646425928,-2.9822158735140247,-2.910789471465033e-05,True,128.0,False,16,16,False,,
48,3369,97,False,False,0,1832.6031060872306,46.13999938964844,3568.1201171875,136.63999938964844,-21171.99951171875,13046.99951171875,-2651.400146484375,-1160.6999969482422,-4520.899963378906,3770.10009765625,0.0,0.7616336736611594,-2.356596596792093,-0.008369177614606899,76561198253521718,Vaekkis,13.0,174.8699951171875,3445.77001953125,91.16000366210938,-6735.4998779296875,7342.5,1558.3999633789062,-1113.3000183105469,2651.400146484375,4231.7999267578125,255.0,0.0,,0.020747911354444988,2.3799362498809593,0.4875837544912916,True,19.0,False,20,4,15,,76561198107944504,ixutiini,15.0,408.3399963378906,-5243.4501953125,17.0,136.99999809265137,1479.4999694824219,3.400000035762787,-0.5999999865889549,0.0,0.0,255.0,128.0,0.009394260535327471,1.4783462784355792,7.824385955471469e-07,True,6,4,False,255.0,False,,enpitsu,76561198039309853,26,275.5,4669.740234375,17.049999237060547,-10788.399658203125,-1020.5000305175781,3.1999999284744263,1.5999999642372131,-0.19999999552965164,2054.199981689453,255.0,255.0,False,0.0166755903525978,-3.0323682836103645,0.00025785017043001375,True,230.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,-666.5700073242188,4850.080078125,17.0,3233.0999755859375,11867.19970703125,3.6000001430511475,-2.5999999046325684,1.0999999940395355,-1613.0000305175781,0.0,0.0,,0.009636271355081825,1.287499358466921,-0.00019505614609415642,True,128.0,False,16,16,False,,
49,3468,101,False,False,1,9162.91337915856,3901.81005859375,-3515.8701171875,118.5,-3522.3001098632812,17388.599853515625,-1361.7999267578125,-3212.0999145507812,-1034.4999694824219,1381.0000610351562,1.0,-0.9586216683560452,1.0171785761079284,3.0193845132979047,76561198039309853,enpitsu,26.0,4019.60009765625,-3649.570068359375,102.73999786376953,1149.7000122070312,16480.2001953125,38.499999046325684,781.8000030517578,3.100000023841858,1528.699951171875,255.0,255.0,,0.0247977246808657,1.6620533580685233,-0.8600135344401781,True,118.66617632168594,True,8,False,8,,bf81d8692db,games5425898691,21.0,934.1500244140625,-3401.27001953125,17.0,11917.5,7346.400146484375,3.4999999403953552,-0.3999999910593033,-0.29999999329447746,-1538.9999389648438,255.0,0.0,-0.009581345430596229,2.592252066159284,-0.0002874711124666643,True,16,16,False,189.0,False,28.0,Vaekkis,76561198253521718,13,4078.72998046875,-3461.780029296875,260.1600036621094,-160.10000228881836,15462.5,731.6000366210938,-1967.2000122070312,-113.90000343322754,-62.69999980926514,255.0,255.0,,0.014618054135355368,1.5786538023798635,-1.5318738515076329,True,255.0,False,22,18,4,,ixutiini,76561198107944504,15.0,141.8800048828125,5196.39013671875,17.0,-8879.69970703125,136.49999618530273,3.4999999403953552,-0.0,-0.5000000074505806,3731.099853515625,218.0,255.0,True,-0.00954437295093575,-1.5728173889701582,4.01629835407578e-05,True,255.0,False,4,6,False,,
50,3472,101,False,False,1,8901.47063228516,3848.93994140625,-3257.39990234375,95.47000122070312,-3612.2000122070312,16269.49951171875,700.4000091552734,-5718.3001708984375,-1492.7999877929688,1035.4000091552734,1.0,-1.361254628697747,-0.2511033616533735,-2.1454195591539484,76561198039309853,enpitsu,26.0,4025.580078125,-3508.449951171875,107.16000366210938,394.50000762939453,17301.099853515625,773.1999969482422,-172.19999313354492,-599.7000122070312,-41.10000133514404,255.0,255.0,,0.04563578831219689,1.6136523153966924,-0.8887320724796559,True,106.14574609264248,True,8,False,8,,bf81d8692db,games5425898691,21.0,1036.739990234375,-3345.449951171875,17.0,12598.199462890625,6200.10009765625,3.400000035762787,5.400000214576721,2.5,-1265.2999877929688,255.0,128.0,-0.009577986424842385,2.732859432890676,-9.193638555999403e-05,True,16,16,False,189.0,False,,Vaekkis,76561198253521718,13,4073.969970703125,-3183.97998046875,222.8800048828125,-714.1000366210938,14642.7001953125,-4400.899963378906,-1829.7999572753906,1460.5999755859375,637.7999877929688,255.0,255.0,,-0.33789962359491915,1.523281586548841,-1.4337860570394578,True,255.0,False,22,18,4,,ixutiini,76561198107944504,15.0,-8.800000190734863,5207.8701171875,17.0,-7484.1998291015625,1861.6999816894531,3.6000001430511475,-0.7999999821186066,1.5999999642372131,2594.5001220703125,0.0,226.0,False,-0.009623909008192079,-2.2129508000059315,-0.00014400141876167965,True,255.0,False,4,6,False,,
