,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
84,5582,151,False,False,0,4939.780388099233,3385.10009765625,2675.530029296875,96.52999877929688,-4117.39990234375,10573.900146484375,5946.199951171875,1433.6000061035156,2979.8001098632812,5006.499938964844,0.0,-0.13999192190629198,-1.4535181735288152,2.8868414886296945,bf81d8692db,games5425898691,20.0,3487.330078125,2502.18994140625,16.989999771118164,4344.200134277344,19674.599609375,5.0,-2.800000011920929,-0.29999999329447746,1879.7000122070312,0.0,255.0,,0.009701150546140154,1.4289524979519714,3.744237147262439e-05,True,146.0,False,24,False,26,,76561198039309853,enpitsu,27.0,81.01000213623047,804.9099731445312,17.049999237060547,1862.2000122070312,15420.999755859375,3.3000001311302185,-0.09999999776482582,-1.0999999940395355,1940.0999450683594,128.0,128.0,,0.016776911374091895,1.500049375097049,0.00012385776049922252,True,211.0,False,18,18,False,,DiogoCabrita,7795253630998332332,14,2154.929931640625,2849.1298828125,17.010000228881836,7526.9000244140625,12549.000244140625,0.09999999776482582,-0.3999999910593033,0.0,-2194.199981689453,255.0,0.0,,0.009533272614987074,0.9621009487601273,2.838241557838447e-05,True,18,4,20,226.7997504818824,True,,MiXiS_Kazuma,2686889580078852696,10.0,41.900001525878906,3669.830078125,17.0,-3569.8001098632812,12920.400390625,3.799999952316284,0.5000000074505806,-1.5000000596046448,2077.7999877929688,209.0,255.0,,0.00958715166883797,1.8830077407690446,0.000180473225716321,True,22,4,,False,26,
85,5616,152,False,False,1,9836.779627372141,-2891.56005859375,-3938.360107421875,338.6600036621094,2726.099853515625,-3124.1000366210938,6170.10009765625,-4320.0,-977.6000213623047,4047.3001098632812,1.0,-0.3461046827758423,0.563494025497515,2.648533445875921,7795253630998332332,DiogoCabrita,14.0,-2876.669921875,-4048.389892578125,223.25,9002.5,-11934.89990234375,6222.80029296875,-2023.6000061035156,-2141.3999938964844,4503.2000732421875,128.0,128.0,,-0.0036165584048590497,-1.4121024352781955,0.04364722136510731,True,215.0,False,22,6,18,,2686889580078852696,MiXiS_Kazuma,10.0,618.9000244140625,-4944.68017578125,17.0,-6621.199951171875,-10189.7998046875,3.8999998569488525,-0.0,-0.0,-2326.9000244140625,195.0,0.0,,-0.009561270986069714,-0.92965485006089,8.868366358851725e-06,True,,False,26,22,4,,enpitsu,76561198039309853,28,163.74000549316406,-1932.5,17.049999237060547,794.1000366210938,-8633.400268554688,3.700000047683716,-0.7000000029802322,6.200000047683716,-1047.7999877929688,255.0,128.0,,-0.016667101249319725,-1.691058480446365,-0.00020428492276975202,True,18,False,18,242.0,False,,games5425898691,bf81d8692db,20.0,-3037.409912109375,-4111.25,202.52999877929688,6315.9002685546875,-9887.39990234375,537.2000122070312,-5000.4998779296875,-1695.2000427246094,-1539.4999694824219,255.0,255.0,,0.4472485474372551,2.7032993246752595,-1.6713200378993072,True,27,False,111.52523009238702,True,26,
86,5679,154,False,False,1,10271.404730614726,-2401.280029296875,-4587.77978515625,94.16000366210938,-22557.60009765625,5172.8997802734375,1522.5,-277.60000228881836,-5828.0999755859375,1398.3999633789062,1.0,-0.7614503813170823,-0.40390345343241235,-3.0455893979538,2686889580078852696,MiXiS_Kazuma,10.0,-2258.669921875,-4629.89013671875,187.22000122070312,-15805.999755859375,4197.39990234375,1034.800033569336,-1624.4000244140625,-5220.999755859375,-593.1999969482422,223.0,128.0,,-1.104589039798129,0.38522897205308004,-0.041317712833664776,True,,False,28,4,23,,7795253630998332332,DiogoCabrita,14.0,-1260.0899658203125,-4946.02978515625,69.06999969482422,5088.800048828125,764.0000152587891,-730.5999755859375,1462.5999450683594,2621.099853515625,350.0,0.0,128.0,,0.886264639228291,-2.0086181985365443,-0.6723368281680312,True,215.0,False,22,18,6,,enpitsu,76561198039309853,28,-1909.3599853515625,-2391.360107421875,17.049999237060547,-6827.9998779296875,12581.500244140625,3.400000035762787,-0.3999999910593033,0.7999999821186066,-2090.2000427246094,255.0,128.0,,-0.016778474118017427,1.1295109756106092,-9.929194907980483e-05,True,18,False,18,217.0,False,,games5425898691,bf81d8692db,20.0,-1497.27001953125,-4601.580078125,17.010000228881836,10167.899780273438,3543.3999633789062,2.5999999046325684,3.400000035762787,1.0999999940395355,805.1999664306641,255.0,255.0,,-0.00953345723751842,2.8278950992244747,0.00019138739817118762,True,28,False,78.0,False,26,
87,5741,156,False,False,1,9087.270675522006,-3966.510009765625,-2536.8798828125,453.4100036621094,1957.5999450683594,13401.700439453125,-2822.7999877929688,1442.5,-534.0000152587891,887.6999664306641,1.0,0.03153105892617487,-2.247746548075097,-2.0571171278517113,2686889580078852696,MiXiS_Kazuma,10.0,-4078.989990234375,-2699.219970703125,399.7799987792969,3.100000023841858,12372.60009765625,-2078.5000610351562,-2261.1000061035156,-0.29999999329447746,0.0,213.0,0.0,,-0.1981542602484763,1.561030290381925,1.5727413721079813,True,,False,28,4,24,,7795253630998332332,DiogoCabrita,14.0,-779.2999877929688,-3385.840087890625,17.010000228881836,-2493.800048828125,14541.700439453125,2.0000000298023224,-0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,False,-0.009543835342914633,1.4009267764126327,-3.7371747236520935e-05,True,171.0,False,22,18,6,,enpitsu,76561198039309853,28,-3683.2900390625,-9.9399995803833,17.049999237060547,-6514.7998046875,11567.5,4.000000059604645,-0.09999999776482582,0.7999999821186066,-3021.9000244140625,255.0,0.0,False,-0.016759576606689714,1.225439362881249,-8.954503423445094e-05,True,18,False,18,255.0,False,,games5425898691,bf81d8692db,19.0,-454.0199890136719,-1401.3399658203125,17.010000228881836,-2567.6998901367188,16684.89990234375,2.3000000417232513,0.3999999910593033,-0.5000000074505806,437.79998779296875,255.0,128.0,,-0.009621108923818122,1.377055868953533,-0.00016888825366358229,True,30,False,108.0,False,28,
88,5761,157,False,False,1,8222.672454659627,-3827.889892578125,-1590.3199462890625,95.47000122070312,1731.3999938964844,9127.60009765625,4242.5,-5853.800048828125,970.2999877929688,889.4999694824219,1.0,-0.1543739987940871,-3.015249690096979,-1.0806919447133083,2686889580078852696,MiXiS_Kazuma,10.0,-3937.580078125,-1798.489990234375,39.040000915527344,3526.0000610351562,13558.199462890625,-1514.1000366210938,470.99998474121094,-1715.8000183105469,1799.6000671386719,207.0,147.0,,-0.08819081888915867,1.7815737366602369,0.399538673660243,True,,False,28,4,24,,7795253630998332332,DiogoCabrita,14.0,-1273.6600341796875,-2538.159912109375,17.010000228881836,-12773.00048828125,5298.599853515625,2.0999999344348907,1.8000000715255737,-0.5000000074505806,842.3999786376953,255.0,128.0,False,-0.009554723745283484,0.32902227521204036,-0.00019168920962832096,True,171.0,False,22,18,6,,enpitsu,76561198039309853,28,-3376.760009765625,632.3099975585938,17.049999237060547,10107.000122070312,4514.599914550781,3.3000001311302185,3.3000001311302185,-0.0,968.6000061035156,255.0,128.0,False,-0.01680526764173704,2.7681653228379823,0.00046805292215116044,True,18,False,18,255.0,False,,games5425898691,bf81d8692db,19.0,-885.7100219726562,-254.63999938964844,17.010000228881836,-5445.8001708984375,15480.30029296875,2.3000000417232513,-0.0,-0.3999999910593033,-69.0999984741211,255.0,128.0,,-0.009593943477581919,1.2414883295592607,7.051094703700348e-05,True,30,False,108.0,False,28,
89,5795,158,False,False,1,7194.213308389626,-3603.580078125,-473.4200134277344,121.05999755859375,7685.2001953125,7487.19970703125,585.6000137329102,-2521.1000061035156,985.2999877929688,-2085.800018310547,1.0,-0.1971198371953174,-2.9256062538151046,-2.218694806759397,2686889580078852696,MiXiS_Kazuma,10.0,-3739.7900390625,-482.5899963378906,17.010000228881836,4679.599914550781,9879.69970703125,2.800000011920929,0.5999999865889549,2.199999988079071,-2283.6000061035156,213.0,0.0,,-0.009550202814358758,2.057795334470681,-0.0001635143303199497,True,,False,28,4,24,,7795253630998332332,DiogoCabrita,13.0,-2116.35009765625,-1197.1300048828125,17.010000228881836,-642.2000122070312,14085.2001953125,2.0999999344348907,-0.0,-0.7999999821186066,-2.3000000417232513,255.0,128.0,False,-0.00956812776219901,1.5255497035694552,7.150387210875398e-05,True,202.0,False,22,18,6,,enpitsu,76561198039309853,28,-2176.219970703125,1592.0,17.049999237060547,9166.599731445312,7246.199951171875,3.4999999403953552,-3.0000001192092896,-3.1999999284744263,-1121.1000061035156,255.0,0.0,True,-0.016746896851593345,2.46045619121382,-0.00024105956117979427,True,18,False,18,255.0,False,,games5425898691,bf81d8692db,19.0,-1784.1600341796875,1316.81005859375,17.010000228881836,-13061.099853515625,1518.8999938964844,0.5999999865889549,0.09999999776482582,-0.0,2289.199981689453,255.0,255.0,,-0.009557582522383617,0.05144577910075188,7.737507778542013e-06,True,30,False,132.74122164582695,True,28,
90,5808,159,False,False,1,6716.0968942549125,-3172.10009765625,-203.8300018310547,144.3699951171875,14451.400146484375,3894.5001220703125,3178.2998657226562,-5010.10009765625,1281.199951171875,-335.6999969482422,1.0,0.2970145852001155,-2.0478785842084855,2.7719352279850114,2686889580078852696,MiXiS_Kazuma,10.0,-3326.81005859375,-209.05999755859375,19.469999313354492,10904.3994140625,770.6999969482422,2960.4998779296875,4.600000083446503,-4.399999976158142,-1768.0999755859375,214.0,128.0,,-0.009780625526515149,3.137626937465607,0.0001003168452663235,True,,False,29,4,24,,7795253630998332332,DiogoCabrita,13.0,-2010.8900146484375,-584.5700073242188,17.010000228881836,5313.900146484375,12409.300537109375,2.199999988079071,-2.199999988079071,-4.099999964237213,-687.6000213623047,128.0,27.0,False,-0.009593037331059914,1.9799634530703834,4.326630718262443e-05,True,233.0,False,22,18,6,,enpitsu,76561198039309853,28,-1669.47998046875,1802.030029296875,17.049999237060547,10158.499755859375,784.8000335693359,4.1999998688697815,-0.0,-0.29999999329447746,-3327.0001220703125,128.0,128.0,False,-0.016722317328339866,-2.4905163459368915,-3.6068768507735816e-05,True,18,False,18,255.0,False,,games5425898691,bf81d8692db,19.0,-2377.89990234375,1065.719970703125,17.010000228881836,-10882.2998046875,-12254.100341796875,0.29999999329447746,0.09999999776482582,-0.0,2032.2999572753906,255.0,255.0,,-0.009585656817282845,-0.9129240588786512,1.088502350514847e-06,True,30,False,92.00464540399533,True,28,
91,5850,160,False,False,0,5845.029435478969,1109.0999755859375,-350.3500061035156,149.33999633789062,-8642.2998046875,21756.201171875,7882.9998779296875,2435.5999755859375,-4985.4998779296875,2283.000030517578,0.0,-0.19000459863323318,2.1551241471935603,0.5561119450110746,76561198039309853,enpitsu,28.0,1117.6400146484375,-518.8499755859375,80.48999786376953,-842.3000335693359,11221.8994140625,5033.999938964844,-381.50001525878906,-3550.0,2168.0999755859375,255.0,128.0,,0.015103092013186272,1.4522228385146643,-0.06361049280873983,True,196.0,False,20,2,18,,bf81d8692db,games5425898691,19.0,1261.300048828125,1470.3199462890625,50.689998626708984,-13197.5,16559.69970703125,-2362.899932861328,-94.79999542236328,-1310.5999755859375,1108.3000183105469,255.0,255.0,,-0.23298619130780662,2.24332233247162,0.42354397354996753,True,72.0,False,30,32,False,,DiogoCabrita,7795253630998332332,13,451.239990234375,-66.01000213623047,17.010000228881836,-4651.700134277344,-5110.10009765625,2.7000001072883606,6.299999952316284,4.000000059604645,617.9000091552734,106.0,1.0,,0.00970521167462729,-2.223942610132038,-0.00019397850389622965,True,18,6,22,233.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,1264.56005859375,1364.5899658203125,165.8300018310547,-14383.900146484375,14898.900146484375,-2331.300048828125,907.0999908447266,-315.79999923706055,-1508.8999938964844,212.0,128.0,,0.4672731031166993,2.6065699701167047,0.11996136492915041,True,26,4,,False,30,
92,5912,163,True,True,0,769.5540330613828,-762.4099731445312,4382.1298828125,253.3699951171875,7982.8997802734375,26217.19970703125,960.1999664306641,1642.8999328613281,-3650.1998901367188,2495.2000427246094,0.0,0.104394424458084,2.571454640447676,-0.24033950800637457,bf81d8692db,games5425898691,19.0,-876.0,4341.419921875,199.66000366210938,3191.6000366210938,20557.099609375,-702.3000335693359,-2817.5,4601.9000244140625,1064.5999908447266,255.0,156.0,,0.6696696204134994,1.6066479459805825,0.9314270023765127,True,85.0,False,32,False,33,,76561198039309853,enpitsu,28.0,872.0,1952.52001953125,17.049999237060547,-1698.3000183105469,11993.499755859375,2.8999999165534973,0.5000000074505806,0.09999999776482582,-0.3999999910593033,255.0,128.0,,0.01676564966157032,1.7114140045872206,-4.839195775285817e-06,True,196.0,False,20,18,2,,DiogoCabrita,7795253630998332332,13,-333.32000732421875,2030.7900390625,30.790000915527344,-521.5999984741211,16045.899658203125,-2583.2998657226562,-2353.699951171875,-377.5,304.3000030517578,255.0,128.0,,-0.22690845260018938,1.5549123207618323,0.030960557917571713,True,20,6,24,233.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,-347.2300109863281,2929.97998046875,17.010000228881836,5659.000244140625,3192.39990234375,2.3999999463558197,-0.29999999329447746,0.5000000074505806,0.0,47.0,128.0,,0.009713307393108956,-2.627944979466754,-9.249094167736865e-06,True,26,4,,False,30,
93,6177,163,False,False,1,5162.410867220492,-47.93000030517578,64.62000274658203,96.3499984741211,-11059.200439453125,14249.49951171875,759.3000030517578,-19.199999570846558,754.0000152587891,5952.2998046875,1.0,0.04363040493157155,-0.3501555950838605,-0.006562678109049284,2686889580078852696,MiXiS_Kazuma,10.0,122.83000183105469,-13.0600004196167,28.229999542236328,5374.0997314453125,19779.89990234375,-347.00000762939453,-1797.5,413.8999938964844,4072.2000122070312,226.0,0.0,,0.4158168789627882,1.846474907415672,0.04329254061963649,True,0.0,False,4,False,4,,7795253630998332332,DiogoCabrita,13.0,-182.27999877929688,-3462.050048828125,17.010000228881836,2111.7999267578125,8312.19970703125,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,-0.9000000357627869,255.0,128.0,,-0.00948774788205619,1.8198088370476484,5.818339049146735e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,28,2760.2900390625,4094.6201171875,17.049999237060547,14355.10009765625,2661.7999267578125,3.3000001311302185,-6.3999998569488525,-1.1999999731779099,-740.8000183105469,255.0,0.0,False,-0.01677553790023483,2.9497173510981898,-0.0001253916362553018,True,False,False,False,0.0,False,,games5425898691,bf81d8692db,19.0,-29.510000228881836,526.3400268554688,60.939998626708984,-914.5999908447266,-22811.4990234375,2738.2998657226562,2783.5000610351562,120.79999923706055,413.80001068115234,128.0,128.0,,-0.07206693181499252,-1.5780333857288134,-0.009908234412638006,True,3,False,31.0,False,4,
94,6179,163,False,False,0,5357.486414533858,125.97000122070312,-119.11000061035156,107.94000244140625,16816.600341796875,16479.300537109375,6775.3997802734375,4738.2000732421875,950.5999755859375,-3556.0000610351562,0.0,-0.12837235370901479,0.5381076380631994,0.09965573617200801,bf81d8692db,games5425898691,19.0,37.11000061035156,-336.239990234375,81.29000091552734,914.5999908447266,22811.4990234375,2196.300048828125,-5498.4002685546875,-128.69999885559082,-24.000000953674316,128.0,128.0,,0.6452800161201133,1.5890424728771508,-0.013070836840744279,True,31.0,False,4,False,3,,76561198039309853,enpitsu,28.0,-2904.02001953125,-4114.4501953125,17.049999237060547,-14361.700439453125,-1345.5000305175781,3.4999999403953552,-0.7999999821186066,0.0,-2176.199951171875,255.0,0.0,False,0.016788922195506213,-3.1143224476293887,-0.00028363310863833285,True,255.0,False,False,False,False,40.0,DiogoCabrita,7795253630998332332,13,160.22999572753906,3375.27001953125,17.010000228881836,-2281.9000244140625,-8975.2001953125,2.0999999344348907,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.00948774788205619,-1.8198088370476484,5.818339049146735e-05,True,False,False,False,85.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,-153.4600067138672,-119.79000091552734,24.799999237060547,-3850.8999633789062,-20026.199951171875,-701.1000061035156,3131.400146484375,-488.10001373291016,1147.5,226.0,128.0,,-0.23634662032915948,-1.6764789325903846,0.04306514136385321,True,4,False,0.0,False,4,
95,6309,168,False,False,1,10550.835012278538,-2605.1298828125,-4813.0,468.75,13947.7001953125,4526.700134277344,-5722.19970703125,3210.10009765625,-3314.89990234375,-3834.8001098632812,1.0,-0.1513747419122526,2.7655661694839315,-1.357267466346713,7795253630998332332,DiogoCabrita,13.0,-2793.81005859375,-4945.47998046875,516.4600219726562,11667.60009765625,4197.200012207031,-9585.599975585938,-2818.9999389648438,933.7999725341797,4629.2999267578125,128.0,255.0,,-1.0141773040242794,-2.9199629752794083,-1.8932389046306162,True,,False,6,False,5,,2686889580078852696,MiXiS_Kazuma,10.0,-3221.1201171875,-4483.18017578125,18.260000228881836,10736.199951171875,-15226.99951171875,210.20000457763672,-422.59998321533203,754.1999816894531,1721.7999267578125,47.0,248.0,,-0.003647293669174959,-2.245255433819959,-0.04679001595674794,True,244.0,False,6,6,False,,enpitsu,76561198039309853,28,-115.06999969482422,-2150.6201171875,17.049999237060547,-896.6000366210938,-7546.7999267578125,2.800000011920929,-1.0000000149011612,-0.3999999910593033,24.500000476837158,128.0,128.0,,-0.016916887934095872,-1.4564534738055048,-4.359884961858062e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,-2769.659912109375,-5080.5,800.9199829101562,1926.9999694824219,-381.8000030517578,-7554.1998291015625,464.59999084472656,2046.1000061035156,-115.0,255.0,255.0,,-1.5533462996729002,-2.3995281376523945,-2.0970309753758496,True,4,False,255.0,False,4,
96,6338,169,False,False,1,9855.001367127117,-1397.2900390625,-4444.4599609375,278.2099914550781,14099.7998046875,6466.9000244140625,-440.49999237060547,1843.0999755859375,2986.400146484375,-1009.8999786376953,1.0,0.7259859072533839,-2.9571708754253834,2.9355452824761574,7795253630998332332,DiogoCabrita,14.0,-1546.77001953125,-4543.64013671875,332.5799865722656,10908.900146484375,3312.9998779296875,-3502.0001220703125,820.6999969482422,-4746.7999267578125,-552.9999923706055,255.0,178.0,,-0.6248009226752684,-2.9353201514057368,-0.16103416555343084,True,,False,6,False,6,,2686889580078852696,MiXiS_Kazuma,10.0,-1656.93994140625,-4859.8701171875,16.950000762939453,18309.3994140625,6387.39990234375,18.200000524520874,-49.49999809265137,-9.800000190734863,1720.2999877929688,255.0,254.0,,-0.009144761053451451,2.765167030022512,0.0028785985661402623,True,190.71923466908035,True,6,6,False,,enpitsu,76561198039309853,28,-169.19000244140625,-2878.47998046875,17.049999237060547,-2321.1000061035156,-9429.199829101562,3.3000001311302185,-1.4000000059604645,-7.099999785423279,-1947.1000671386719,0.0,128.0,,-0.016673982320791654,-1.2948692951556369,-0.00012755303401209997,True,2,False,3,239.344619576649,True,,games5425898691,bf81d8692db,19.0,-2509.81005859375,-4522.66015625,16.989999771118164,3756.7999267578125,14818.800048828125,3.400000035762787,-5.0,-1.899999976158142,0.19999999552965164,255.0,128.0,,-0.00933061992971027,1.8191255210810138,0.000157919347696832,True,4,False,187.22855055460366,True,4,
97,6353,169,False,False,1,9341.177234985456,-629.75,-4075.72998046875,153.0399932861328,12591.500244140625,19824.7998046875,-6138.599853515625,-5116.600036621094,1657.1000671386719,-2659.7000122070312,1.0,-1.0342293085855199,-1.9681148660922725,2.727451368000616,2686889580078852696,MiXiS_Kazuma,10.0,-669.1400146484375,-4283.47021484375,190.1699981689453,12016.8994140625,16793.1005859375,3335.0,-1913.699951171875,-3936.099853515625,-469.39998626708984,223.0,255.0,,0.46380441637800934,1.923284354934632,-0.18949024081176477,True,143.67437424967363,True,8,False,7,,7795253630998332332,DiogoCabrita,14.0,-974.8800048828125,-4373.85986328125,63.459999084472656,11213.599853515625,3260.0,-6790.7000732421875,-25.799999237060547,-1164.4999694824219,-16.299999952316284,255.0,128.0,,0.7367354869957838,-2.942818625295425,0.21446205846266245,True,,False,6,6,False,,enpitsu,76561198039309853,28,-393.3699951171875,-3532.25,205.0399932861328,-1621.0000610351562,-18800.899658203125,3111.199951171875,1384.2999267578125,1060.4000091552734,-422.2999954223633,128.0,255.0,,0.5876477853816223,-1.1182815559016923,0.0010171917832439363,True,3,False,4,211.0,False,,games5425898691,bf81d8692db,19.0,-2128.510009765625,-3544.68994140625,98.62999725341797,8283.599853515625,19083.900146484375,-167.99999237060547,-4665.400085449219,2912.0001220703125,-62.199997901916504,255.0,128.0,,-1.0506669070441106,-1.032590899912319,-3.118758426027246,True,5,False,189.0,False,6,
98,6429,172,False,False,0,5252.867490729721,-1900.43994140625,-15.9399995803833,100.9800033569336,-4140.299987792969,9868.800048828125,6571.099853515625,3488.2998657226562,910.5999755859375,-4796.000061035156,0.0,-0.1989251758732022,-2.433509676362282,-1.0705109376017192,bf81d8692db,games5425898691,19.0,-1868.300048828125,-166.58999633789062,17.0,-17526.500244140625,8135.3997802734375,3.799999952316284,-0.3999999910593033,0.0,-1963.8999938964844,128.0,0.0,,0.009626154461745208,2.632383579597091,-4.68662065238509e-05,True,157.0,False,6,False,6,,76561198039309853,enpitsu,28.0,-3304.330078125,1293.300048828125,17.040000915527344,-7291.199951171875,-21737.099609375,4.399999976158142,1.4000000059604645,4.699999988079071,774.8999786376953,255.0,128.0,,0.016781346084436537,-1.8516140322864592,-6.265330419485851e-06,True,93.0,False,4,4,False,,DiogoCabrita,7795253630998332332,14,-1864.8599853515625,1489.18994140625,16.989999771118164,-7837.9998779296875,-18556.700439453125,2.3000000417232513,0.7000000029802322,1.4000000059604645,218.09999465942383,255.0,128.0,,0.009562857803305479,-1.9497934184058054,-7.915597288713708e-07,True,8,False,8,2.8071914488269494,True,,MiXiS_Kazuma,2686889580078852696,10.0,-925.3099975585938,4970.009765625,310.6700134277344,-1416.3999938964844,-4123.599853515625,657.2000122070312,-1836.6999816894531,-3172.0001220703125,380.29998779296875,193.0,0.0,,-0.356509006352988,-2.274125373210774,-1.2273084201503723,True,8,False,57.0,False,8,
99,6503,175,False,False,0,3443.347052782208,-2890.409912109375,2333.050048828125,214.08999633789062,-5744.6002197265625,18526.500244140625,4797.9998779296875,2350.500030517578,-206.5999984741211,-2390.0999450683594,0.0,1.1978968929621374,-0.49485961771057474,-0.9730683071832685,bf81d8692db,games5425898691,20.0,-2832.419921875,2135.22998046875,82.69999694824219,-6024.2999267578125,14726.700439453125,2341.9000244140625,-5088.900146484375,-2086.199951171875,0.5999999865889549,255.0,128.0,,0.6446904593983525,1.959995869930311,0.0001532359656144576,True,147.0,False,8,False,7,,76561198039309853,enpitsu,28.0,-1794.1199951171875,-1322.8499755859375,17.059999465942383,-556.8000030517578,16713.199462890625,2.0000000298023224,0.0,0.0,2036.6000366210938,255.0,255.0,,0.016760557574516523,1.6726285918086239,6.09044909265069e-06,True,255.0,False,4,4,False,,DiogoCabrita,7795253630998332332,14,-3617.340087890625,2614.81005859375,16.950000762939453,6194.7998046875,16113.1005859375,13.300000429153442,-10.399999618530273,26.500000953674316,1410.2000427246094,255.0,128.0,,0.008565017960740202,1.2663829710736518,-0.0011748855781893777,False,8,False,8,27.895311981119136,True,,MiXiS_Kazuma,2686889580078852696,10.0,-2930.679931640625,3907.18994140625,17.010000228881836,-12085.6005859375,242.19999313354492,2.800000011920929,-0.09999999776482582,0.0,-3132.39990234375,205.0,0.0,False,0.009573753140992122,2.765696273484534,-4.7098395816495135e-05,True,8,False,255.0,False,8,
100,6551,177,False,False,0,2197.916973804766,-2896.830078125,4230.31982421875,94.95999908447266,7835.999755859375,-2844.8001098632812,3565.4998779296875,1767.1000671386719,4867.5,3030.4000854492188,0.0,-0.6143049421220346,-2.999257630014541,-2.9733459622777296,bf81d8692db,games5425898691,20.0,-3136.260009765625,4349.7001953125,17.020000457763672,11899.7998046875,4614.200134277344,1.5000000596046448,0.0,0.0,-2314.2999267578125,255.0,0.0,,0.009555513483707383,0.30264653121912255,4.385891151757194e-08,True,147.0,False,8,False,8,,76561198039309853,enpitsu,28.0,-1389.0,673.7899780273438,17.059999465942383,13497.60009765625,3858.800048828125,2.0000000298023224,-1.1999999731779099,-0.19999999552965164,1739.4000244140625,255.0,255.0,,0.016762059772634345,0.2958908064894226,0.0002890796028568956,True,236.20252900226143,True,4,4,False,,DiogoCabrita,7795253630998332332,14,-1595.97998046875,4528.1201171875,16.989999771118164,13622.60009765625,-1249.5999908447266,4.600000083446503,-0.29999999329447746,1.1999999731779099,-10.0,0.0,128.0,,0.009836665958037035,-0.09297087476728084,4.466963701466575e-05,True,8,False,8,8.0,False,,MiXiS_Kazuma,2686889580078852696,10.0,-3491.110107421875,4548.830078125,718.3800048828125,1515.8999633789062,1515.8000183105469,8144.5001220703125,-1767.7000427246094,1767.7999877929688,0.0,255.0,0.0,False,-1.2885711152822796,0.8195658281494066,1.5379594375946912,True,8,False,224.4598624244813,True,8,
