,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
31,2093,60,False,False,0,3407.143491787512,-124.7300033569336,1821.300048828125,104.22000122070312,-6340.8001708984375,28112.900390625,5023.500061035156,677.7999877929688,2756.099853515625,-1094.4000244140625,0.0,-0.5150973045910169,-0.35020734239194645,0.6466507749406651,c773203972ff454f906244308d13df3f,Leolsm7,12.0,-20.829999923706055,1565.9000244140625,17.0,-9940.700073242188,19179.3994140625,0.7000000029802322,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,0.009568899381614033,2.048967108295702,4.723170005192036e-05,True,87.32687314095033,True,False,22,16,,76561198222244276,Luz,11.0,969.010009765625,2111.02001953125,53.08000183105469,11843.00048828125,-9864.199829101562,2942.6998901367188,4.4999998807907104,-3.799999952316284,-517.2000122070312,255.0,128.0,,0.009635598400697146,-0.7863036734382675,0.0009972464031715012,False,15.0,False,10,False,8,,enpitsu,76561198039309853,26,-596.6799926757812,1625.0999755859375,19.479999542236328,9398.900146484375,10175.0,2957.3001098632812,0.29999999329447746,0.7000000029802322,47.800002098083496,255.0,128.0,,0.01671815048997909,0.8305484396962447,-8.711856631348474e-05,True,16.799544149829494,True,False,4,3,,games5425898691,bf81d8692db,18.0,-284.8599853515625,3889.72998046875,24.510000228881836,5123.900146484375,-17374.69970703125,3039.2001342773438,0.09999999776482582,-0.7000000029802322,-415.9000015258789,255.0,128.0,,0.00960566605817877,-1.3178908064741224,0.00018291802294111817,True,12,False,17,156.0,False,,False
32,2215,65,False,False,1,8829.406052175867,-2494.090087890625,-3012.64990234375,94.62999725341797,-1911.6000366210938,28756.201171875,1582.4000549316406,-2006.1000061035156,-4823.900146484375,2950.2999877929688,1.0,1.2295274348652576,2.2921567472813256,-1.215837189437239,76561198039309853,enpitsu,27.0,-2508.110107421875,-3236.760009765625,70.38999938964844,2968.2998657226562,19488.900146484375,2685.0,-3142.0001220703125,3167.0999145507812,-3216.6000366210938,255.0,0.0,-0.1366401805593933,1.7692676594996943,0.02464782500671186,True,0.0,False,False,6,5,,bf81d8692db,games5425898691,18.0,480.55999755859375,-779.780029296875,17.010000228881836,11197.39990234375,3687.9000854492188,2.3999999463558197,0.09999999776482582,-0.29999999329447746,-2297.2000122070312,255.0,0.0,,-0.009585901555191916,2.8783019040249345,-2.0451026050583617e-05,True,148.0,False,18,False,14,,Leolsm7,c773203972ff454f906244308d13df3f,13,2537.300048828125,-2698.530029296875,17.0,-10394.000244140625,14372.099609375,3.1999999284744263,-0.09999999776482582,0.19999999552965164,74.29999828338623,255.0,128.0,False,-0.009565948801393068,0.9363116208829604,-5.5189019988618355e-05,True,212.0,False,False,24,16,,Luz,76561198222244276,13.0,-2462.219970703125,-2425.97998046875,99.69000244140625,-1896.9999694824219,-22921.59912109375,6.1000001430511475,2159.499969482422,-1110.199966430664,-192.70000457763672,255.0,0.0,False,0.1353007388583366,-1.8005482884621384,0.0081120306687284,True,11,False,12,148.0,False,,False
33,2217,65,False,False,0,4109.134599533151,2518.02001953125,2853.199951171875,117.48999786376953,5249.69970703125,21101.99951171875,4688.500061035156,5657.19970703125,1873.3999633789062,696.3999938964844,0.0,-0.8758052304193188,-1.1387979125654242,-2.1745205721571383,76561198222244276,Luz,13.0,2484.7099609375,2675.719970703125,93.79000091552734,2102.2999572753906,16758.199462890625,-1072.9000091552734,-3719.2001342773438,3547.9998779296875,-1956.6000366210938,128.0,0.0,0.4192677453609709,1.7767186166819222,0.7062490493532594,True,148.0,False,False,12,11,,c773203972ff454f906244308d13df3f,Leolsm7,13.0,-2457.8701171875,2591.97998046875,17.0,10870.899658203125,-13967.19970703125,3.1999999284744263,2.0000000298023224,-2.7000001072883606,1017.7999877929688,255.0,255.0,False,0.009565416185534284,-0.9057655338238784,0.0001150388209555816,True,212.0,False,24,False,16,,enpitsu,76561198039309853,27,2487.47998046875,3079.199951171875,91.95999908447266,-2220.0999450683594,-17147.099609375,2073.8999938964844,2952.0999145507812,-4613.999938964844,-495.2000045776367,255.0,128.0,False,0.519769488494679,-1.6291524672321511,0.5217831657351408,True,0.0,False,False,6,5,,games5425898691,bf81d8692db,18.0,-566.9500122070312,760.0599975585938,17.010000228881836,-11727.2998046875,-1756.300048828125,2.3999999463558197,0.0,0.09999999776482582,-2342.100067138672,255.0,0.0,,0.009562764081777387,-3.0527906458008647,1.986525778492593e-05,True,14,False,18,148.0,False,,False
34,2299,68,False,False,0,5256.301894594286,2084.699951171875,810.5499877929688,158.91000366210938,27093.9990234375,9555.499877929688,2662.0999145507812,445.2000045776367,2370.800018310547,-5493.699951171875,0.0,-0.8231066463213808,-1.7847608582865295,-2.5999052387105452,c773203972ff454f906244308d13df3f,Leolsm7,13.0,1784.719970703125,695.0599975585938,93.94000244140625,20017.900390625,9739.7998046875,2902.6998901367188,-5216.400146484375,-1439.6000671386719,982.6999664306641,128.0,255.0,0.05986710425067536,0.33982921228662877,-0.4101259861152449,True,37.58443850855671,True,False,26,17,,76561198222244276,Luz,12.0,1843.43994140625,2585.320068359375,24.510000228881836,926.9999694824219,-15848.00048828125,3039.1000366210938,0.0,-1.0999999940395355,92.39999771118164,255.0,128.0,False,0.009593550932855062,-1.500181843120376,-0.00014209192609338607,True,74.0,False,14,False,12,,enpitsu,76561198039309853,27,1941.5899658203125,1976.3299560546875,17.040000915527344,1198.8999938964844,-13439.3994140625,-0.19999999552965164,0.29999999329447746,-1.5999999642372131,113.69999885559082,255.0,128.0,False,0.016737008741919118,-1.4689213618518455,-0.0001322055877762754,True,11.0,False,False,6,6,,games5425898691,bf81d8692db,18.0,1133.6500244140625,905.3200073242188,17.0,10134.69970703125,-7581.6998291015625,3.400000035762787,0.29999999329447746,0.0,2330.399932861328,255.0,255.0,,0.009563255672147788,-0.5765005508267177,-2.772586342523396e-05,True,14,False,18,37.0,False,,True
35,2462,74,False,False,0,344.1463266770247,-1215.260009765625,5011.509765625,245.58999633789062,-8835.2001953125,7675.7000732421875,3423.699951171875,5068.800048828125,-2765.10009765625,-1631.1000061035156,0.0,0.6525928992839797,0.06864888866551036,-2.4835518692864986,c773203972ff454f906244308d13df3f,Leolsm7,13.0,-1173.3800048828125,4940.4599609375,189.16000366210938,-4516.000061035156,4003.800048828125,-3914.1000366210938,2310.500030517578,1191.2999725341797,945.5999755859375,128.0,255.0,0.25592601965762046,3.082244967282612,-2.3519727301806057,True,189.0,False,False,28,18,,76561198222244276,Luz,11.0,-1756.239990234375,2878.550048828125,17.010000228881836,-11935.799560546875,-1202.300033569336,2.3999999463558197,0.9000000357627869,0.0,2219.2999267578125,255.0,255.0,False,0.009548634282296069,-2.9966288292511285,0.0001253718228396121,False,0.0,False,14,False,14,,enpitsu,76561198039309853,27,44.810001373291016,4950.52001953125,16.280000686645508,-16178.399658203125,2856.7999267578125,114.60000038146973,4.600000083446503,37.40000009536743,5.799999833106995,255.0,255.0,,0.018039239800278647,2.967018539845328,-0.0001218406367231217,True,0.0,False,False,10,10,,games5425898691,bf81d8692db,18.0,-777.3099975585938,5717.3798828125,199.8300018310547,-4820.0,5028.699951171875,-237.5,-1698.6000061035156,-4639.800109863281,1669.1000366210938,255.0,255.0,,-1.3942537782267572,-1.1576217305410146,-2.468904414956944,True,18,False,22,0.0,False,,True
36,2500,75,False,False,1,9695.21748017791,2100.219970703125,-4480.14013671875,158.25999450683594,20427.5,6750.10009765625,4492.900085449219,-55.70000171661377,-4594.800109863281,-3857.9000854492188,1.0,0.62791863975318,1.303589456531566,-1.2111529959481906,76561198039309853,enpitsu,26.0,1896.0,-4534.5498046875,73.66999816894531,17676.99951171875,6760.3997802734375,3045.4000854492188,-1594.7999572753906,2572.39990234375,434.7999954223633,255.0,255.0,-0.11741411431390876,3.0998360773351203,-0.011302050442267335,True,0.0,False,False,12,11,,bf81d8692db,games5425898691,18.0,846.030029296875,-5324.97998046875,45.619998931884766,-2797.3001098632812,7467.19970703125,-3209.5001220703125,405.0,4884.5001220703125,245.49999237060547,255.0,128.0,,-0.23351463613229897,0.9545606895795613,-0.7088610792806805,True,0.0,False,22,False,18,,Leolsm7,c773203972ff454f906244308d13df3f,12,1829.8399658203125,-5072.47021484375,80.31999969482422,10579.100341796875,1973.5000610351562,-2666.199951171875,2358.800048828125,1797.7000427246094,1631.7999267578125,255.0,255.0,False,-0.3993157488882406,2.7815346742275753,-0.9608107854408917,True,110.48575507184512,True,False,28,20,,Luz,76561198222244276,11.0,2958.97998046875,-1209.8399658203125,93.20999908447266,7589.89990234375,16593.499755859375,-154.7000026702881,-5086.499938964844,2092.100067138672,7.099999785423279,128.0,128.0,False,1.3606419250264714,-1.186622032342466,3.135397792273666,False,16,False,16,0.0,False,,False
37,2591,78,False,False,1,7018.128796646549,2800.56005859375,-1614.760009765625,106.38999938964844,12282.19970703125,20589.29931640625,2302.7999877929688,1092.6000213623047,-5692.8997802734375,1547.7999877929688,1.0,0.168753782958619,-2.524596680856569,-0.43984422803638895,bf81d8692db,games5425898691,18.0,2618.489990234375,-1806.5899658203125,82.5,11570.799560546875,18753.699951171875,2521.300048828125,-4820.7000732421875,2646.099853515625,88.59999656677246,255.0,173.0,-0.5648185673046042,2.384733647119607,-0.15640239899710745,True,0.0,False,False,24,19,,76561198039309853,enpitsu,26.0,2907.89990234375,-2137.590087890625,17.030000686645508,-4167.900085449219,16315.899658203125,0.7999999821186066,-0.0,-0.09999999776482582,-571.6999816894531,255.0,128.0,False,-0.016782492758589073,1.369084015333437,0.0002643852993855227,True,113.0,False,12,False,12,,Leolsm7,c773203972ff454f906244308d13df3f,12,3807.8798828125,-1111.4200439453125,59.5,-4306.600036621094,18705.30029296875,2721.9000244140625,-1689.1000366210938,68.60000133514404,250.10000228881836,255.0,128.0,False,0.0033595842036072978,1.3143835589228001,0.021106489225918405,False,0.0,False,False,30,21,,Luz,76561198222244276,12.0,1915.0999755859375,2225.669921875,17.020000457763672,-13814.000244140625,-545.9999847412109,1.0000000149011612,3.700000047683716,-0.3999999910593033,-950.9999847412109,128.0,0.0,False,-0.009593894829529563,-0.0490596767728925,-0.0001801434282472953,True,16,False,16,255.0,False,,
38,2656,81,False,False,1,4191.799463825033,3986.7099609375,2308.27001953125,562.3800048828125,-9602.60009765625,8974.099731445312,9045.0,3938.3999633789062,-2907.6998901367188,-1846.9999694824219,1.0,1.1093219868919264,-2.6101168117248266,2.5419809461845824,bf81d8692db,games5425898691,18.0,4070.330078125,2364.489990234375,446.29998779296875,-2575.10009765625,11817.900390625,9700.700073242188,-276.5999984741211,-870.9999847412109,-2743.699951171875,255.0,0.0,0.790655182151876,1.6305981188764453,-1.5949451614879924,True,,False,False,25,20,,76561198039309853,enpitsu,26.0,1912.6400146484375,1544.75,17.030000686645508,-6598.800048828125,14365.799560546875,5.099999904632568,-0.3999999910593033,0.5999999865889549,29.200000762939453,255.0,128.0,,-0.016767387348858617,1.1366720553253336,-7.576840844888075e-05,True,143.0,False,12,False,12,,Leolsm7,c773203972ff454f906244308d13df3f,13,3204.0400390625,3231.8701171875,17.010000228881836,-2786.6000366210938,18578.599853515625,1.899999976158142,-0.0,0.29999999329447746,8.00000011920929,255.0,128.0,,-0.009573599835691688,1.4209245380814695,-3.10354111671285e-05,True,,False,False,30,22,,Luz,76561198222244276,11.0,1947.4000244140625,4530.7001953125,17.020000457763672,-1882.5999450683594,10186.500244140625,0.7000000029802322,-0.5999999865889549,-0.0,0.5000000074505806,128.0,128.0,,-0.00959364208669646,1.3879223530164206,-1.672080448455102e-05,True,16,False,16,205.0,False,,
39,2769,85,True,True,1,833.3340564119579,522.469970703125,4395.06982421875,95.51000213623047,3879.8001098632812,14231.99951171875,4786.700134277344,-61.599998474121094,-3833.900146484375,3161.300048828125,1.0,-1.1844707902097205,1.5228598553805008,1.8632274284644175,76561198039309853,enpitsu,26.0,412.4700012207031,4223.830078125,19.510000228881836,7026.199951171875,3984.7000122070312,2960.8999633789062,7.900000214576721,3.0000001192092896,-326.1000061035156,255.0,255.0,-0.016658317698951042,2.6842781215963214,0.0003706499982330597,True,174.0,False,False,14,13,,bf81d8692db,games5425898691,18.0,3661.1298828125,1539.3499755859375,17.010000228881836,-762.6999664306641,-15664.69970703125,0.0,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009547151985830997,-1.522119828396397,-3.4563358569963393e-06,False,0.0,False,26,False,22,,Leolsm7,c773203972ff454f906244308d13df3f,13,798.6400146484375,4654.4501953125,65.23999786376953,-4223.2000732421875,-3471.199951171875,-2004.1999816894531,-4830.799865722656,-1396.6999816894531,-221.70000076293945,0.0,0.0,False,-0.8901549772352282,-1.9556035419719477,-0.07204566859352089,True,185.63751370676104,True,False,32,24,,Luz,76561198222244276,11.0,2220.77001953125,4070.760009765625,1122.1099853515625,1148.3999633789062,-1492.2000122070312,-4060.7000732421875,-244.89999771118164,-556.8999862670898,-2476.300048828125,128.0,128.0,,-0.07002257942619182,-3.018455942654521,1.3009202935252848,True,16,4,18,95.0,False,,False
40,3036,85,False,False,0,5184.02136529036,25.290000915527344,38.5,93.58999633789062,17523.900146484375,23351.298828125,1122.0999908447266,-210.49999237060547,116.49999618530273,5995.10009765625,0.0,0.0024283440170688466,0.1134502005750217,-0.0038444801243929013,76561198222244276,Luz,11.0,-82.55999755859375,-118.37999725341797,69.26000213623047,14055.10009765625,14367.2998046875,2681.7999267578125,3549.5001220703125,-224.0999984741211,-3409.5001220703125,255.0,0.0,-0.010794593096161225,1.140179111155594,0.022744900362157382,True,0.0,False,False,6,5,,c773203972ff454f906244308d13df3f,Leolsm7,12.0,2637.02001953125,-4150.81982421875,17.0,21062.099609375,3813.699951171875,3.4999999403953552,-0.29999999329447746,0.0,2351.999969482422,255.0,255.0,False,0.009550615303684203,0.26918107141812336,0.00018809980080898477,True,3.0,False,False,False,False,,enpitsu,76561198039309853,26,0.0,2662.800048828125,16.5,0.0,-13122.5,91.89999580383301,6.499999761581421,0.0,0.0,255.0,,,0.015510714088972782,-1.5707648922859812,2.4321353789086323e-07,True,146.0,False,False,2,2,,games5425898691,bf81d8692db,18.0,33.439998626708984,583.1599731445312,47.040000915527344,-1088.3999633789062,-17955.999755859375,2808.2000732421875,335.8000183105469,827.7999877929688,1365.2999877929688,128.0,197.0,,0.019523090053414304,-1.488827985207391,-0.02077974210609943,True,False,False,4,31.0,False,,
41,3132,89,False,False,0,4139.980828437127,3218.320068359375,4679.77001953125,1226.8599853515625,-11862.60009765625,1948.699951171875,8481.099853515625,-1101.6000366210938,188.29999923706055,4384.4000244140625,0.0,1.4712195015152396,-0.9603329730170566,3.0954101536845124,76561198222244276,Luz,11.0,3390.260009765625,4649.64990234375,1079.7099609375,-6739.89990234375,6742.19970703125,8948.599853515625,-124.89999771118164,-122.60000228881836,1.1999999731779099,255.0,128.0,-0.7477508255361004,2.343159685219622,-1.5621524098521828,True,0.0,False,False,8,8,,c773203972ff454f906244308d13df3f,Leolsm7,14.0,2706.260009765625,1372.93994140625,17.0,-7018.599853515625,10513.800048828125,3.1999999284744263,2.8999999165534973,-4.600000083446503,1603.8999938964844,255.0,128.0,False,0.009522624212181667,2.2161846222790156,5.4826200111534e-05,True,238.0,False,False,False,False,,enpitsu,76561198039309853,26,2442.239990234375,5022.2001953125,36.27000045776367,-12717.7001953125,11132.60009765625,4996.9000244140625,5494.1998291015625,-225.59999465942383,110.50000190734863,128.0,255.0,True,-0.33003348993899856,2.361193276283361,-0.3965135059272546,True,255.0,False,False,2,2,,games5425898691,bf81d8692db,18.0,-2343.330078125,-956.0399780273438,16.399999618530273,-15270.30029296875,10014.500122070312,100.50000190734863,32.5,28.299999237060547,36.19999885559082,255.0,128.0,,0.012120463262856034,2.562268104694769,0.0009079328118880795,False,6,False,6,18.50328601047557,True,,
42,3175,90,False,False,0,2325.4688383023617,1423.4300537109375,4972.52001953125,1736.510009765625,-10857.900390625,642.3000335693359,-2297.5999450683594,-817.0999908447266,779.1999816894531,3296.400146484375,0.0,1.3434038449172805,-1.0341225667762164,2.3218401537074813,76561198222244276,Luz,11.0,1706.18994140625,4895.85986328125,1568.3399658203125,-17226.700439453125,-2477.899932861328,-154.79999542236328,1463.5000610351562,-3682.7999877929688,-3813.699951171875,128.0,128.0,0.19629177430095038,0.5707847306415474,-2.356396319570451,True,,False,False,10,9,,c773203972ff454f906244308d13df3f,Leolsm7,14.0,1497.050048828125,2619.1201171875,547.75,-9586.900024414062,8710.399780273438,4240.400085449219,-1739.7000122070312,1905.8000183105469,4857.0001220703125,128.0,0.0,True,-1.1181419574577898,2.1658502431765077,2.830064428379488,True,179.0,False,4,4,False,,enpitsu,76561198039309853,26,1177.9599609375,5102.9501953125,389.82000732421875,-8880.599975585938,-4.099999964237213,2439.4000244140625,3.0000001192092896,1539.7000122070312,-0.7999999821186066,255.0,0.0,,-0.28695127288095806,3.1242100517340603,-1.5661053141126982,True,255.0,False,False,2,2,,games5425898691,bf81d8692db,18.0,-3680.85009765625,1524.52001953125,16.989999771118164,2440.500030517578,22870.10009765625,2.199999988079071,-0.3999999910593033,-3.700000047683716,657.5,255.0,128.0,,0.009584227520575118,1.4953791244567856,6.597242671344321e-05,True,6,False,6,189.21792695599214,True,,
43,3230,92,False,False,0,280.11846401928216,-662.1900024414062,4985.72998046875,145.47999572753906,-6877.60009765625,-176.00000381469727,8234.000244140625,146.09999656677246,-5696.300048828125,1878.9999389648438,0.0,1.1830601081518504,-0.6706295615188504,3.031015254739304,c773203972ff454f906244308d13df3f,Leolsm7,13.0,-542.5999755859375,5245.10009765625,226.50999450683594,-11326.400146484375,16498.399658203125,-11336.300048828125,-1119.000015258789,-5303.3001708984375,933.7999725341797,255.0,0.0,0.540007182393532,-0.3117346369130134,-2.9644906116440413,True,58.0,False,4,4,False,,76561198222244276,Luz,11.0,-1775.3299560546875,4387.60986328125,535.0999755859375,-17065.799560546875,-2410.500030517578,-11630.699462890625,1057.6000213623047,-149.60000038146973,-1910.8000183105469,128.0,128.0,,0.3329804378530134,2.096760199503506,1.099217958361857,True,,False,10,False,10,,enpitsu,76561198039309853,26,698.5,3879.840087890625,764.1900024414062,347.40001678466797,-9115.999755859375,-4047.3001098632812,1010.6999969482422,1159.000015258789,232.5,128.0,128.0,,-1.0261233111295531,2.987905616298851,-0.9925078997908139,True,255.0,False,False,4,4,,games5425898691,bf81d8692db,18.0,-1707.989990234375,5016.759765625,31.489999771118164,20672.19970703125,2688.0999755859375,1032.9000091552734,2500.500030517578,-39.60000038146973,-202.70000457763672,255.0,128.0,,-0.052793664795259425,0.14551585347454782,0.39486700890196286,True,6,False,6,255.0,False,,False
44,3339,96,False,False,1,10159.653088806552,3118.5400390625,-4773.56982421875,205.4199981689453,15951.400146484375,10720.799560546875,5495.2001953125,-4846.7999267578125,-2010.5000305175781,2415.800018310547,1.0,0.2469932017272608,-2.9011631917076786,0.10877746324788798,bf81d8692db,games5425898691,18.0,2942.340087890625,-4863.0498046875,78.41000366210938,14050.400390625,2263.6000061035156,3221.0000610351562,-199.3000030517578,-1706.300048828125,-1593.5000610351562,255.0,203.0,0.1337548757288478,-3.0099265820923016,-0.02467340100569667,True,227.67583631187355,True,False,10,8,,76561198039309853,enpitsu,26.0,801.969970703125,-4510.080078125,17.049999237060547,12732.60009765625,-44.699997901916504,2.5,0.5999999865889549,-0.0,1.2999999523162842,255.0,255.0,False,-0.016718686045200916,-3.1382634883654363,-5.480527301746232e-05,True,255.0,False,4,False,4,,Leolsm7,c773203972ff454f906244308d13df3f,13,1391.969970703125,-2904.0400390625,16.90999984741211,10077.39990234375,6062.5,27.799999713897705,0.7000000029802322,12.899999618530273,-2236.300048828125,255.0,0.0,False,-0.008977122965091969,2.6410445954339727,-0.00046145396147228754,True,0.0,False,4,4,4,,Luz,76561198222244276,11.0,3723.320068359375,-2094.679931640625,76.2300033569336,6549.0997314453125,15964.3994140625,-1182.6000213623047,-3780.10009765625,331.19998931884766,494.90001678466797,128.0,255.0,False,0.8926810150479222,1.8209569330406705,-0.22980993389566007,False,12,False,12,31.0,False,,
45,3385,98,False,False,1,8363.343458458117,3884.030029296875,-2671.35009765625,132.41000366210938,-4142.799987792969,26265.50048828125,1730.2999877929688,1465.7000732421875,-3001.7999267578125,-1324.4000244140625,1.0,0.6917405976279399,2.566890470790908,-2.8790804710519184,bf81d8692db,games5425898691,18.0,3934.570068359375,-2815.8798828125,38.119998931884766,1721.300048828125,21659.19921875,453.4000015258789,-1670.0,-2695.8999633789062,2341.1000061035156,255.0,255.0,0.0065354592898542625,1.6427549595434783,-0.453339877562126,True,119.63181084714914,True,False,10,8,,76561198039309853,enpitsu,26.0,1536.9100341796875,-3245.969970703125,17.049999237060547,-12075.899658203125,4027.0999145507812,3.1999999284744263,-0.29999999329447746,-0.0,2335.2000427246094,255.0,128.0,False,-0.016713394974051655,0.25822614537919775,-3.201500714040902e-05,True,255.0,False,4,False,4,,Leolsm7,c773203972ff454f906244308d13df3f,13,3398.969970703125,-2242.260009765625,21.979999542236328,12885.6005859375,-5608.599853515625,2998.800048828125,3.700000047683716,-1.8000000715255737,-588.6000061035156,255.0,128.0,False,-0.009558709395922328,-2.6835064989747424,0.00020337363720052536,True,0.0,False,4,5,4,,Luz,76561198222244276,11.0,3912.449951171875,1264.06005859375,90.05999755859375,2341.999969482422,22743.5009765625,-208.79999160766602,-5279.5001220703125,970.8000183105469,-16.00000023841858,128.0,128.0,False,1.5550832040100833,1.5602524558014754,-0.19241275877672367,False,14,False,14,0.0,False,,
46,3405,99,False,False,1,6533.922170367177,3590.659912109375,-812.3900146484375,95.01000213623047,-3971.300048828125,24106.0009765625,1629.4000244140625,-2887.39990234375,-3212.6998901367188,-1324.4000244140625,1.0,0.06744178972120306,-0.12006761274389835,-0.269433324812835,bf81d8692db,games5425898691,18.0,3698.929931640625,-1155.56005859375,16.979999542236328,-1702.5,22936.8994140625,3.400000035762787,-0.29999999329447746,-2.5,-83.90000343322754,255.0,128.0,-0.009559100734743366,1.5060133564813623,0.00017234134891562784,True,57.0024774202737,True,False,10,8,,76561198039309853,enpitsu,26.0,590.719970703125,-3304.800048828125,17.049999237060547,-13058.1005859375,2951.4999389648438,3.100000023841858,-0.29999999329447746,-0.0,-2241.0000610351562,255.0,0.0,False,-0.016749818902154535,0.2815723913203318,-3.632626290566524e-05,True,255.0,False,4,False,4,,Leolsm7,c773203972ff454f906244308d13df3f,13,4010.699951171875,-2628.280029296875,264.0799865722656,433.69998931884766,-3548.3999633789062,1731.9000244140625,-2319.600067138672,-3127.2000122070312,3552.60009765625,255.0,255.0,False,0.9882874414210125,2.47290467706953,-0.11183359952400966,True,0.0,False,4,6,4,,Luz,76561198222244276,11.0,3877.199951171875,2850.489990234375,20.25,-8704.400024414062,19214.000244140625,-1627.5999450683594,-883.8999938964844,2902.3001098632812,154.60000038146973,255.0,128.0,False,-0.08441816114123457,1.0883401824000412,-0.1641024005375956,False,14,False,14,0.0,False,,
47,3459,101,False,False,1,2591.1101926355605,2859.659912109375,3449.469970703125,93.13999938964844,-3375.2999877929688,18932.80029296875,0.0,-5820.3997802734375,-1414.6000671386719,-348.1999969482422,1.0,0.8647510404192219,-0.6569107923674312,-2.0365518160018885,bf81d8692db,games5425898691,18.0,2814.7900390625,3160.570068359375,16.989999771118164,-2686.9000244140625,21963.20068359375,4.900000095367432,-0.29999999329447746,1.1999999731779099,-1873.3999633789062,255.0,30.0,-0.009586569016990447,1.5228655350225402,-5.258023109501902e-05,True,30.0,False,False,10,8,,76561198039309853,enpitsu,27.0,-227.13999938964844,-412.82000732421875,16.93000030517578,-2566.7999267578125,16395.699462890625,31.500000953674316,-4.000000059604645,1.2999999523162842,-1633.3000183105469,255.0,128.0,,-0.016519596707555567,1.4391571697641299,-0.0002950536486901487,True,255.0,False,6,False,6,,Leolsm7,c773203972ff454f906244308d13df3f,13,3667.080078125,-3337.330078125,17.0,-4807.300109863281,-7994.2999267578125,3.1999999284744263,-0.3999999910593033,-6.899999976158142,73.89999866485596,255.0,128.0,,-0.009344676233635666,-1.0386962738833316,-0.00035610702546219223,False,,False,4,6,4,,Luz,76561198222244276,12.0,2203.989990234375,4267.10009765625,17.0,-5560.0,844.0000152587891,2.7000001072883606,-0.3999999910593033,-0.0,-2228.800048828125,255.0,0.0,False,-0.009502555997311974,0.11797371401455932,-5.8585239940044954e-05,True,14,False,14,241.87224081767502,True,,
